energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.47773887,2.30571534,1.23078892,0.64173443,0.00548737,0.32116202,1.12172766,0.00000000,0.69094341,0.40246565
-5.47173587,2.28351081,1.22883041,0.62875714,0.00539510,0.31728065,1.11776946,0.00000000,0.69003864,0.40147449
-5.46573287,2.26012990,1.22379704,0.61557867,0.00529793,0.31382583,1.11343462,0.00000000,0.68924117,0.39965974
-5.45972986,2.23608716,1.21609442,0.60240643,0.00520120,0.31074023,1.10900525,0.00000000,0.68873277,0.39709703
-5.45372686,2.21202380,1.20623088,0.58947358,0.00511043,0.30797958,1.10483401,0.00000000,0.68873963,0.39388937
-5.44772386,2.18867869,1.19479867,0.57702959,0.00503111,0.30551457,1.10132607,0.00000000,0.68952076,0.39016227
-5.44172086,2.16685484,1.18245199,0.56533013,0.00496855,0.30333220,1.09891821,0.00000000,0.69135460,0.38605793
-5.43571786,2.14738283,1.16988276,0.55462692,0.00492771,0.30143613,1.09805618,0.00000000,0.69452419,0.38172880
-5.42971486,2.13108317,1.15779516,0.54515783,0.00491301,0.29984649,1.09917133,0.00000000,0.69930176,0.37733080
-5.42371186,2.11872911,1.14688012,0.53713777,0.00492825,0.29859876,1.10265783,0.00000000,0.70593355,0.37301653
-5.41770885,2.11101177,1.13779073,0.53075070,0.00497642,0.29774206,1.10885133,0.00000000,0.71462552,0.36892868
-5.41170585,2.10850880,1.13111948,0.52614301,0.00505967,0.29733671,1.11801023,0.00000000,0.72553062,0.36519415
-5.40570285,2.11165810,1.12737822,0.52341845,0.00517924,0.29745126,1.13030020,0.00000000,0.73873833,0.36191888
-5.39969985,2.12073737,1.12698145,0.52263486,0.00533540,0.29815891,1.14578285,0.00000000,0.75426685,0.35918377
-5.39369685,2.13585011,1.13023336,0.52380257,0.00552748,0.29953371,1.16440874,0.00000000,0.77205827,0.35704173
-5.38769385,2.15691857,1.13731887,0.52688453,0.00575389,0.30164626,1.18601508,0.00000000,0.79197696,0.35551602
-5.38169085,2.18368341,1.14829888,0.53179806,0.00601215,0.30455944,1.21032812,0.00000000,0.81381114,0.35459984
-5.37568784,2.21570987,1.16310936,0.53841797,0.00629900,0.30832400,1.23696979,0.00000000,0.83727746,0.35425714
-5.36968484,2.25239983,1.18156430,0.54658095,0.00661046,0.31297434,1.26546841,0.00000000,0.86202839,0.35442460
-5.36368184,2.29300893,1.20336195,0.55609086,0.00694192,0.31852454,1.29527261,0.00000000,0.88766186,0.35501458
-5.35767884,2.33666780,1.22809397,0.56672484,0.00728831,0.32496491,1.32576792,0.00000000,0.91373283,0.35591883
-5.35167584,2.38240639,1.25525698,0.57823974,0.00764416,0.33225902,1.35629504,0.00000000,0.93976600,0.35701290
-5.34567284,2.42918027,1.28426600,0.59037886,0.00800374,0.34034161,1.38616909,0.00000000,0.96526929,0.35816077
-5.33966983,2.47589788,1.31446928,0.60287862,0.00836116,0.34911734,1.41469896,0.00000000,0.98974738,0.35921983
-5.33366683,2.52144782,1.34516408,0.61547497,0.00871052,0.35846053,1.44120601,0.00000000,1.01271473,0.36004562
-5.32766383,2.56472534,1.37561301,0.62790946,0.00904595,0.36821609,1.46504153,0.00000000,1.03370787,0.36049652
-5.32166083,2.60465732,1.40506059,0.63993474,0.00936178,0.37820151,1.48560230,0.00000000,1.05229620,0.36043796
-5.31565783,2.64022522,1.43274980,0.65131943,0.00965256,0.38821009,1.50234404,0.00000000,1.06809140,0.35974615
-5.30965483,2.67048576,1.45793832,0.66185226,0.00991322,0.39801530,1.51479247,0.00000000,1.08075506,0.35831129
-5.30365183,2.69458886,1.47991435,0.67134548,0.01013906,0.40737614,1.52255172,0.00000000,1.09000448,0.35604010
-5.29764882,2.71179294,1.49801178,0.67963744,0.01032589,0.41604349,1.52531043,0.00000000,1.09561677,0.35285778
-5.29164582,2.72147740,1.51162453,0.68659440,0.01047005,0.42376704,1.52284532,0.00000000,1.09743121,0.34870926
-5.28564282,2.72315227,1.52021994,0.69211154,0.01056850,0.43030286,1.51502268,0.00000000,1.09535009,0.34356000
-5.27963982,2.71646516,1.52335082,0.69611316,0.01061884,0.43542098,1.50179787,0.00000000,1.08933818,0.33739609
-5.27363682,2.70120533,1.52066604,0.69855214,0.01061938,0.43891302,1.48321312,0.00000000,1.07942102,0.33022399
-5.26763382,2.67730515,1.51191937,0.69940864,0.01056916,0.44059926,1.45939385,0.00000000,1.06568214,0.32206976
-5.26163082,2.64483871,1.49697613,0.69868815,0.01046801,0.44033506,1.43054378,0.00000000,1.04825952,0.31297792
-5.25562781,2.60401775,1.47581762,0.69641890,0.01031651,0.43801623,1.39693893,0.00000000,1.02734132,0.30301006
-5.24962481,2.55518491,1.44854277,0.69264872,0.01011606,0.43358311,1.35892079,0.00000000,1.00316097,0.29224302
-5.24362181,2.49880439,1.41536714,0.68744155,0.00986880,0.42702324,1.31688866,0.00000000,0.97599187,0.28076703
-5.23761881,2.43545014,1.37661890,0.68087354,0.00957765,0.41837237,1.27129140,0.00000000,0.94614162,0.26868349
-5.23161581,2.36579188,1.33273197,0.67302917,0.00924623,0.40771387,1.22261863,0.00000000,0.91394604,0.25610276
-5.22561281,2.29057924,1.28423641,0.66399727,0.00887877,0.39517656,1.17139156,0.00000000,0.87976282,0.24314170
-5.21960980,2.21062452,1.23174619,0.65386740,0.00848009,0.38093098,1.11815350,0.00000000,0.84396520,0.22992129
-5.21360680,2.12678453,1.17594497,0.64272659,0.00805545,0.36518431,1.06346033,0.00000000,0.80693549,0.21656422
-5.20760380,2.03994219,1.11757001,0.63065666,0.00761050,0.34817428,1.00787104,0.00000000,0.76905880,0.20319247
-5.20160080,1.95098843,1.05739518,0.61773230,0.00715108,0.33016219,0.95193858,0.00000000,0.73071695,0.18992512
-5.19559780,1.86080512,0.99621330,0.60402007,0.00668316,0.31142542,0.89620116,0.00000000,0.69228273,0.17687623
-5.18959480,1.77024954,0.93481869,0.58957820,0.00621270,0.29224981,0.84117442,0.00000000,0.65411475,0.16415305
-5.18359180,1.68014098,0.87399043,0.57445742,0.00574550,0.27292214,0.78734437,0.00000000,0.61655289,0.15185440
-5.17758879,1.59124972,0.81447683,0.55870255,0.00528711,0.25372296,0.73516159,0.00000000,0.57991441,0.14006942
-5.17158579,1.50428877,0.75698167,0.54235496,0.00484269,0.23492018,0.68503650,0.00000000,0.54449099,0.12887668
-5.16558279,1.41990835,0.70215251,0.52545548,0.00441694,0.21676344,0.63733614,0.00000000,0.51054651,0.11834355
-5.15957979,1.33869306,0.65057123,0.50804777,0.00401403,0.19947949,0.59238204,0.00000000,0.47831568,0.10852605
-5.15357679,1.26116152,0.60274699,0.49018173,0.00363751,0.18326867,0.55044959,0.00000000,0.44800339,0.09946887
-5.14757379,1.18776807,0.55911161,0.47191684,0.00329027,0.16830243,0.51176842,0.00000000,0.41978485,0.09120580
-5.14157079,1.11890614,0.52001709,0.45332505,0.00297456,0.15472197,0.47652394,0.00000000,0.39380614,0.08376044
-5.13556778,1.05491284,0.48573529,0.43449317,0.00269193,0.14263784,0.44485965,0.00000000,0.37018533,0.07714696
-5.12956478,0.99607418,0.45645934,0.41552443,0.00244327,0.13213043,0.41688018,0.00000000,0.34901384,0.07137125
-5.12356178,0.94263055,0.43230657,0.39653916,0.00222885,0.12325121,0.39265483,0.00000000,0.33035797,0.06643196
-5.11755878,0.89478215,0.41332270,0.37767458,0.00204831,0.11602458,0.37222134,0.00000000,0.31426056,0.06232174
-5.11155578,0.85269389,0.39948692,0.35908369,0.00190077,0.11045020,0.35558983,0.00000000,0.30074257,0.05902845
-5.10555278,0.81649985,0.39071780,0.34093331,0.00178484,0.10650565,0.34274686,0.00000000,0.28980466,0.05653631
-5.09954977,0.78630710,0.38687961,0.32340150,0.00169869,0.10414928,0.33365924,0.00000000,0.28142867,0.05482709
-5.09354677,0.76219886,0.38778914,0.30667443,0.00164015,0.10332318,0.32827788,0.00000000,0.27557904,0.05388110
-5.08754377,0.74423731,0.39322267,0.29094301,0.00160674,0.10395615,0.32654135,0.00000000,0.27220421,0.05367819
-5.08154077,0.73246601,0.40292324,0.27639951,0.00159574,0.10596664,0.32837936,0.00000000,0.27123801,0.05419863
-5.07553777,0.72691217,0.41660795,0.26323426,0.00160429,0.10926552,0.33371594,0.00000000,0.27260112,0.05542382
-5.06953477,0.72758892,0.43397533,0.25163275,0.00162945,0.11375874,0.34247245,0.00000000,0.27620262,0.05733693
-5.06353177,0.73449769,0.45471257,0.24177322,0.00166824,0.11934973,0.35457038,0.00000000,0.28194169,0.05992347
-5.05752876,0.74763053,0.47850269,0.23382481,0.00171776,0.12594158,0.36993376,0.00000000,0.28970938,0.06317158
-5.05152576,0.76697264,0.50503123,0.22794637,0.00177520,0.13343897,0.38849124,0.00000000,0.29939052,0.06707237
-5.04552276,0.79250461,0.53399245,0.22428580,0.00183795,0.14174974,0.41017770,0.00000000,0.31086560,0.07161989
-5.03951976,0.82420437,0.56509476,0.22298000,0.00190364,0.15078614,0.43493525,0.00000000,0.32401268,0.07681115
-5.03351676,0.86204851,0.59806522,0.22415514,0.00197017,0.16046574,0.46271354,0.00000000,0.33870911,0.08264577
-5.02751376,0.90601274,0.63265275,0.22792730,0.00203579,0.17071187,0.49346926,0.00000000,0.35483303,0.08912554
-5.02151076,0.95607112,0.66863004,0.23440303,0.00209912,0.18145380,0.52716480,0.00000000,0.37226451,0.09625375
-5.01550775,1.01219393,0.70579391,0.24367997,0.00215917,0.19262633,0.56376598,0.00000000,0.39088632,0.10403434
-5.00950475,1.07434411,0.74396412,0.25584712,0.00221537,0.20416919,0.60323887,0.00000000,0.41058420,0.11247083
-5.00350175,1.14247201,0.78298067,0.27098470,0.00226755,0.21602600,0.64554575,0.00000000,0.43124659,0.12156514
-4.99749875,1.21650885,0.82269972,0.28916351,0.00231595,0.22814295,0.69064049,0.00000000,0.45276399,0.13131623
-4.99149575,1.29635881,0.86298827,0.31044367,0.00236114,0.24046735,0.73846329,0.00000000,0.47502778,0.14171871
-4.98549275,1.38189032,0.90371816,0.33487278,0.00240406,0.25294603,0.78893520,0.00000000,0.49792881,0.15276140
-4.97948974,1.47292683,0.94475950,0.36248338,0.00244585,0.26552376,0.84195271,0.00000000,0.52135566,0.16442594
-4.97348674,1.56923761,0.98597420,0.39328994,0.00248790,0.27814176,0.89738254,0.00000000,0.54519295,0.17668550
-4.96748374,1.67052911,1.02720991,0.42728537,0.00253166,0.29073644,0.95505708,0.00000000,0.56931962,0.18950366
-4.96148074,1.77643736,1.06829490,0.46443721,0.00257863,0.30323850,1.01477065,0.00000000,0.59360747,0.20283355
-4.95547774,1.88652198,1.10903419,0.50468367,0.00263024,0.31557229,1.07627689,0.00000000,0.61791996,0.21661723
-4.94947474,2.00026211,1.14920731,0.54792968,0.00268775,0.32765574,1.13928733,0.00000000,0.64211157,0.23078545
-4.94347174,2.11705460,1.18856776,0.59404313,0.00275219,0.33940064,1.20347131,0.00000000,0.66602751,0.24525771
-4.93746873,2.23621472,1.22684438,0.64285158,0.00282426,0.35071344,1.26845737,0.00000000,0.68950402,0.25994278
-4.93146573,2.35697933,1.26374445,0.69413941,0.00290430,0.36149641,1.33383582,0.00000000,0.71236923,0.27473947
-4.92546273,2.47851254,1.29895839,0.74764585,0.00299222,0.37164914,1.39916269,0.00000000,0.73444445,0.28953785
-4.91945973,2.59991371,1.33216585,0.80306377,0.00308747,0.38107039,1.46396462,0.00000000,0.75554592,0.30422075
-4.91345673,2.72022755,1.36304267,0.86003967,0.00318905,0.38966001,1.52774481,0.00000000,0.77548693,0.31866550
-4.90745373,2.83845595,1.39126846,0.91817460,0.00329552,0.39732099,1.58998957,0.00000000,0.79408021,0.33274597
-4.90145073,2.95357139,1.41653433,0.97702651,0.00340506,0.40396156,1.65017538,0.00000000,0.81114059,0.34633466
-4.89544772,3.06453137,1.43855037,1.03611373,0.00351547,0.40949705,1.70777643,0.00000000,0.82648776,0.35930501
-4.88944472,3.17029379,1.45705254,1.09491977,0.00362431,0.41385171,1.76227218,0.00000000,0.83994917,0.37153368
-4.88344172,3.26983274,1.47180873,1.15289948,0.00372897,0.41696029,1.81315517,0.00000000,0.85136300,0.38290280
-4.87743872,3.36215466,1.48262382,1.20948632,0.00382673,0.41876937,1.85993866,0.00000000,0.86058121,0.39330219
-4.87143572,3.44631452,1.48934364,1.26410087,0.00391493,0.41923845,1.90216439,0.00000000,0.86747259,0.40263143
-4.86543272,3.52143185,1.49185780,1.31616026,0.00399103,0.41834078,1.93941001,0.00000000,0.87192588,0.41080179
-4.85942971,3.58670635,1.49010156,1.36508853,0.00405272,0.41606402,1.97129656,0.00000000,0.87385284,0.41773787
-4.85342671,3.64143306,1.48405683,1.41032757,0.00409804,0.41241064,1.99749558,0.00000000,0.87319130,0.42337912
-4.84742371,3.68501668,1.47375247,1.45134847,0.00412539,0.40739812,2.01773599,0.00000000,0.86990816,0.42768101
-4.84142071,3.71698493,1.45926403,1.48766301,0.00413368,0.40105905,2.03181053,0.00000000,0.86400212,0.43061592
-4.83541771,3.73700061,1.44071315,1.51883502,0.00412228,0.39344096,2.03958171,0.00000000,0.85550615,0.43217372
-4.82941471,3.74487206,1.41826671,1.54449120,0.00409110,0.38460607,2.04098694,0.00000000,0.84448950,0.43236211
-4.82341171,3.74056175,1.39213573,1.56433125,0.00404054,0.37463081,2.03604281,0.00000000,0.83105918,0.43120650
-4.81740870,3.72419256,1.36257415,1.57813686,0.00397153,0.36360509,2.02484815,0.00000000,0.81536059,0.42874970
-4.81140570,3.69605150,1.32987724,1.58577932,0.00388539,0.35163142,2.00758576,0.00000000,0.79757740,0.42505120
-4.80540270,3.65659047,1.29437978,1.58722555,0.00378386,0.33882368,1.98452248,0.00000000,0.77793034,0.42018620
-4.79939970,3.60642393,1.25645356,1.58254213,0.00366898,0.32530574,1.95600752,0.00000000,0.75667487,0.41424434
-4.79339670,3.54632313,1.21650436,1.57189742,0.00354303,0.31120964,1.92246886,0.00000000,0.73409779,0.40732816
-4.78739370,3.47720692,1.17496801,1.55556135,0.00340840,0.29667367,1.88440773,0.00000000,0.71051269,0.39955138
-4.78139070,3.40012913,1.13230551,1.53390302,0.00326757,0.28184009,1.84239103,0.00000000,0.68625422,0.39103688
-4.77538769,3.31626261,1.08899709,1.50738598,0.00312298,0.26685272,1.79704190,0.00000000,0.66167161,0.38191467
-4.76938469,3.22688021,1.04553526,1.47656135,0.00297698,0.25185436,1.74902864,0.00000000,0.63712121,0.37231963
-4.76338169,3.13333310,1.00241681,1.44205880,0.00283175,0.23698421,1.69905205,0.00000000,0.61295862,0.36238922
-4.75737869,3.03702676,0.96013392,1.40457565,0.00268926,0.22237529,1.64783174,0.00000000,0.58953045,0.35226121
-4.75137569,2.93939541,0.91916472,1.36486435,0.00255121,0.20815198,1.59609156,0.00000000,0.56716604,0.34207134
-4.74537269,2.84187535,0.87996330,1.32371851,0.00241903,0.19442777,1.54454479,0.00000000,0.54616954,0.33195112
-4.73936968,2.74587792,0.84294985,1.28195804,0.00229387,0.18130336,1.49387932,0.00000000,0.52681245,0.32202570
-4.73336668,2.65276291,0.80850103,1.24041355,0.00217655,0.16886505,1.44474348,0.00000000,0.50932702,0.31241186
-4.72736368,2.56381288,0.77694108,1.19991046,0.00206764,0.15718358,1.39773280,0.00000000,0.49390070,0.30321622
-4.72136068,2.48020936,0.74853405,1.16125327,0.00196741,0.14631341,1.35337819,0.00000000,0.48067185,0.29453363
-4.71535768,2.40301123,0.72347746,1.12521024,0.00187592,0.13629246,1.31213587,0.00000000,0.46972680,0.28644579
-4.70935468,2.33313605,0.70189774,1.09249886,0.00179299,0.12714227,1.27437941,0.00000000,0.46109846,0.27902021
-4.70335168,2.27134467,0.68384765,1.06377243,0.00171827,0.11886862,1.24039401,0.00000000,0.45476639,0.27230930
-4.69734867,2.21822946,0.66930576,1.03960797,0.00165125,0.11146246,1.21037322,0.00000000,0.45065840,0.26634996
-4.69134567,2.17420629,0.65817819,1.02049570,0.00159130,0.10490120,1.18441811,0.00000000,0.44865357,0.26116326
-4.68534267,2.13951048,0.65030242,1.00683021,0.00153772,0.09915025,1.16253891,0.00000000,0.44858652,0.25675464
-4.67933967,2.11419650,0.64545303,0.99890340,0.00148973,0.09416467,1.14465884,0.00000000,0.45025284,0.25311423
-4.67333667,2.09814140,0.64334926,0.99689937,0.00144652,0.08989100,1.13062008,0.00000000,0.45341541,0.25021755
-4.66733367,2.09105151,0.64366393,1.00089106,0.00140727,0.08626909,1.12019148,0.00000000,0.45781138,0.24802644
-4.66133067,2.09247233,0.64603337,1.01083890,0.00137116,0.08323390,1.11307759,0.00000000,0.46315957,0.24649024
-4.65532766,2.10180096,0.65006810,1.02659124,0.00133740,0.08071727,1.10892890,0.00000000,0.46916804,0.24554713
-4.64932466,2.11830082,0.65536363,1.04788658,0.00130525,0.07864950,1.10735250,0.00000000,0.47554153,0.24512562
-4.64332166,2.14111805,0.66151115,1.07435761,0.00127399,0.07696085,1.10792313,0.00000000,0.48198862,0.24514625
