energy_ev,total_up,Pt_p_up,Pt_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.76588294,2.87157885,0.77223106,2.39695679,0.36419141,0.03625476,0.00570054,0.24766591
-5.75987994,3.01297742,0.83516771,2.50273876,0.38348768,0.03784194,0.00592985,0.26518546
-5.75387694,3.15047948,0.89851505,2.60458355,0.40243566,0.03937600,0.00613400,0.28268929
-5.74787394,3.28177195,0.96146949,2.70065321,0.42068233,0.04083293,0.00631080,0.29993027
-5.74187094,3.40464401,1.02318824,2.78922660,0.43788430,0.04219025,0.00645861,0.31665627
-5.73586793,3.51705461,1.08280889,2.86875478,0.45371833,0.04342760,0.00657641,0.33261687
-5.72986493,3.61719477,1.13947069,2.93791063,0.46789124,0.04452744,0.00666379,0.34757022
-5.72386193,3.70354240,1.19233692,2.99563078,0.48014891,0.04547547,0.00672097,0.36128986
-5.71785893,3.77490730,1.24061744,3.04114797,0.49028388,0.04626108,0.00674878,0.37357132
-5.71185593,3.83046457,1.28359066,3.07401266,0.49814135,0.04687759,0.00674859,0.38423794
-5.70585293,3.86977491,1.32062403,3.09410276,0.50362321,0.04732238,0.00672225,0.39314607
-5.69984992,3.89279110,1.35119217,3.10162115,0.50669005,0.04759689,0.00667204,0.40018903
-5.69384692,3.89985005,1.37489188,3.09708107,0.50736091,0.04770640,0.00660058,0.40529993
-5.68784392,3.89165099,1.39145333,3.08127987,0.50571096,0.04765983,0.00651069,0.40845309
-5.68184092,3.86922054,1.40074694,3.05526239,0.50186703,0.04746922,0.00640534,0.40966397
-5.67583792,3.83386613,1.40278550,3.02027537,0.49600134,0.04714930,0.00628755,0.40898767
-5.66983492,3.78711986,1.39772162,2.97771505,0.48832361,0.04671681,0.00616024,0.40651604
-5.66383192,3.73067524,1.38584024,2.92907013,0.47907205,0.04618986,0.00602622,0.40237343
-5.65782891,3.66631945,1.36754688,2.87586266,0.46850345,0.04558723,0.00588805,0.39671143
-5.65182591,3.59586430,1.34335190,2.81958944,0.45688304,0.04492764,0.00574800,0.38970273
-5.64582291,3.52107886,1.31385153,2.76166657,0.44447438,0.04422911,0.00560801,0.38153433
-5.63981991,3.44362656,1.27970660,2.70337941,0.43152985,0.04350828,0.00546960,0.37240062
-5.63381691,3.36500979,1.24161985,2.64584030,0.41828217,0.04277990,0.00533392,0.36249635
-5.62781391,3.28652395,1.20031281,2.58995548,0.40493713,0.04205638,0.00520168,0.35201008
-5.62181091,3.20922310,1.15650341,2.53640285,0.39166809,0.04134744,0.00507321,0.34111820
-5.61580790,3.13389827,1.11088505,2.48562092,0.37861213,0.04065994,0.00494846,0.32997991
-5.60980490,3.06106902,1.06410822,2.43780943,0.36586819,0.03999783,0.00482701,0.31873322
-5.60380190,2.99098830,1.01676513,2.39294094,0.35349710,0.03936219,0.00470818,0.30749225
-5.59779890,2.92365961,0.96937813,2.35078263,0.34152341,0.03875150,0.00459103,0.29634580
-5.59179590,2.85886528,0.92239191,2.31092675,0.32993878,0.03816193,0.00447448,0.28535722
-5.58579290,2.79620392,0.87616982,2.27282785,0.31870684,0.03758777,0.00435731,0.27456555
-5.57978989,2.73513462,0.83099409,2.23584472,0.30776895,0.03702192,0.00423831,0.26398768
-5.57378689,2.67502547,0.78706957,2.19928462,0.29705078,0.03645646,0.00411628,0.25362156
-5.56778389,2.61520358,0.74453054,2.16244765,0.28646909,0.03588313,0.00399017,0.24344993
-5.56178089,2.55500401,0.70345005,2.12466874,0.27593848,0.03529395,0.00385905,0.23344471
-5.55577789,2.49381517,0.66385092,2.08535564,0.26537782,0.03468166,0.00372223,0.22357134
-5.54977489,2.43111849,0.62571773,2.04402082,0.25471577,0.03404019,0.00357927,0.21379328
-5.54377189,2.36652079,0.58900917,2.00030647,0.24389559,0.03336499,0.00343002,0.20407603
-5.53776888,2.29977804,0.55366980,1.95400149,0.23287860,0.03265330,0.00327461,0.19439074
-5.53176588,2.23081007,0.51964090,1.90505032,0.22164654,0.03190431,0.00311349,0.18471711
-5.52576288,2.15970603,0.48686972,1.85355389,0.21020259,0.03111919,0.00294734,0.17504559
-5.51975988,2.08672120,0.45531684,1.79976307,0.19857119,0.03030111,0.00277716,0.16537863
-5.51375688,2.01226589,0.42496154,1.74406594,0.18679674,0.02945504,0.00260412,0.15573118
-5.50775388,1.93688795,0.39580483,1.68696977,0.17494130,0.02858762,0.00242961,0.14613040
-5.50175088,1.86125018,0.36787058,1.62907946,0.16308158,0.02770686,0.00225512,0.13661453
-5.49574787,1.78610442,0.34120453,1.57107367,0.15130533,0.02682189,0.00208228,0.12723134
-5.48974487,1.71226393,0.31587177,1.51368023,0.13970744,0.02594266,0.00191271,0.11803593
-5.48374187,1.64057555,0.29195278,1.45765204,0.12838598,0.02507959,0.00174805,0.10908838
-5.47773887,1.57189307,0.26953855,1.40374465,0.11743830,0.02424335,0.00158991,0.10045115
-5.47173587,1.50705287,0.24872505,1.35269622,0.10695750,0.02344453,0.00143982,0.09218647
-5.46573287,1.44685256,0.22960750,1.30521055,0.09702930,0.02269342,0.00129922,0.08435390
-5.45972986,1.39203320,0.21227464,1.26194338,0.08772946,0.02199984,0.00116942,0.07700810
-5.45372686,1.34326525,0.19680348,1.22349203,0.07912188,0.02137294,0.00105165,0.07019692
-5.44772386,1.30113821,0.18325463,1.19038816,0.07125727,0.02082108,0.00094702,0.06395987
-5.44172086,1.26615371,0.17166835,1.16309337,0.06417249,0.02035172,0.00085653,0.05832704
-5.43571786,1.23872168,0.16206169,1.14199710,0.05789045,0.01997138,0.00078111,0.05331844
-5.42971486,1.21915917,0.15442650,1.12741652,0.05242062,0.01968553,0.00072164,0.04894376
-5.42371186,1.20769131,0.14872860,1.11959778,0.04775985,0.01949863,0.00067893,0.04520255
-5.41770885,1.20445422,0.14490787,1.11871847,0.04389368,0.01941405,0.00065381,0.04208470
-5.41170585,1.20949924,0.14287952,1.12489081,0.04079785,0.01943410,0.00064711,0.03957136
-5.40570285,1.22279860,0.14253619,1.13816551,0.03844000,0.01956005,0.00065969,0.03763595
-5.39969985,1.24425217,0.14375100,1.15853630,0.03678152,0.01979218,0.00069246,0.03624553
-5.39369685,1.27369530,0.14638136,1.18594494,0.03577940,0.02012977,0.00074635,0.03536222
-5.38769385,1.31090784,0.15027347,1.22028703,0.03538808,0.02057126,0.00082240,0.03494474
-5.38169085,1.35562425,0.15526740,1.26141855,0.03556122,0.02111431,0.00092167,0.03495005
-5.37568784,1.40754468,0.16120253,1.30916318,0.03625346,0.02175593,0.00104526,0.03533490
-5.36968484,1.46634709,0.16792325,1.36332038,0.03742193,0.02249267,0.00119432,0.03605745
-5.36368184,1.53169999,0.17528477,1.42367417,0.03902775,0.02332073,0.00137000,0.03707870
-5.35767884,1.60327546,0.18315872,1.49000221,0.04103733,0.02423621,0.00157345,0.03836389
-5.35167584,1.68076196,0.19143846,1.56208486,0.04342346,0.02523528,0.00180576,0.03988368
-5.34567284,1.76387618,0.20004381,1.63971364,0.04616626,0.02631433,0.00206802,0.04161520
-5.33966983,1.85237324,0.20892494,1.72269855,0.04925391,0.02747019,0.00236119,0.04354283
-5.33366683,1.94605445,0.21806533,1.81087345,0.05268312,0.02870020,0.00268619,0.04565871
-5.32766383,2.04477163,0.22748336,1.90409893,0.05645936,0.03000229,0.00304382,0.04796300
-5.32166083,2.14842749,0.23723270,2.00226200,0.06059672,0.03137503,0.00343475,0.05046380
-5.31565783,2.25697135,0.24740093,2.10527202,0.06511752,0.03281750,0.00385956,0.05317673
-5.30965483,2.37038973,0.25810672,2.21305273,0.07005152,0.03432918,0.00431871,0.05612415
-5.30365183,2.48869189,0.26949527,2.32553010,0.07543468,0.03590975,0.00481249,0.05933410
-5.29764882,2.61189030,0.28173214,2.44261635,0.08130764,0.03755872,0.00534109,0.06283882
-5.29164582,2.73997673,0.29499561,2.56419042,0.08771368,0.03927514,0.00590452,0.06667299
-5.28564282,2.87289479,0.30946780,2.69007587,0.09469641,0.04105711,0.00650262,0.07087172
-5.27963982,3.01050999,0.32532473,2.82001708,0.10229703,0.04290143,0.00713502,0.07546832
-5.27363682,3.15257905,0.34272571,2.95365514,0.11055141,0.04480306,0.00780105,0.08049190
-5.26763382,3.29871991,0.36180258,3.09050478,0.11948698,0.04675476,0.00849976,0.08596496
-5.26163082,3.44838442,0.38264909,3.22993398,0.12911947,0.04874671,0.00922977,0.09190097
-5.25562781,3.60083549,0.40531097,3.37114775,0.13944986,0.05076624,0.00998921,0.09830211
-5.24962481,3.75513058,0.42977722,3.51317759,0.15046146,0.05279765,0.01077567,0.10515730
-5.24362181,3.91011296,0.45597311,3.65487787,0.16211740,0.05482217,0.01158605,0.11244053
-5.23761881,4.06441228,0.48375520,3.79493025,0.17435869,0.05681807,0.01241649,0.12010967
-5.23161581,4.21645512,0.51290886,3.93185663,0.18710292,0.05876097,0.01326234,0.12810585
-5.22561281,4.36448618,0.54314861,4.06404104,0.20024385,0.06062417,0.01411810,0.13635344
-5.21960980,4.50659989,0.57412127,4.18976023,0.21365190,0.06237930,0.01497737,0.14476069
-5.21360680,4.64078192,0.60541219,4.30722212,0.22717571,0.06399702,0.01583294,0.15322112
-5.20760380,4.76495933,0.63655430,4.41461124,0.24064466,0.06544777,0.01667687,0.16161551
-5.20160080,4.87705777,0.66703980,4.51013933,0.25387251,0.06670269,0.01750058,0.16981463
-5.19559780,4.97506359,0.69633421,4.59209935,0.26666191,0.06773456,0.01829506,0.17768247
-5.18959480,5.05708827,0.72389216,4.65892065,0.27880973,0.06851867,0.01905115,0.18508001
-5.18359180,5.12143267,0.74917438,4.70922296,0.29011308,0.06903373,0.01975977,0.19186926
-5.17758879,5.16664816,0.77166527,4.74186687,0.30037570,0.06926266,0.02041227,0.19791757
-5.17158579,5.19159194,0.79089024,4.75599837,0.30941450,0.06919325,0.02100076,0.20310189
-5.16558279,5.19547402,0.80643210,4.75108556,0.31706593,0.06881869,0.02151845,0.20731293
-5.15957979,5.17789361,0.81794589,4.72694567,0.32319205,0.06813792,0.02196002,0.21045895
-5.15357679,5.13886322,0.82517134,4.68376101,0.32768572,0.06715580,0.02232185,0.21246908
-5.14757379,5.07881924,0.82794249,4.62208318,0.33047495,0.06588304,0.02260231,0.21329599
-5.14157079,4.99861838,0.82619413,4.54282500,0.33152601,0.06433600,0.02280191,0.21291783
-5.13556778,4.89952012,0.81996454,4.44724070,0.33084520,0.06253626,0.02292339,0.21133923
-5.12956478,4.78315579,0.80939473,4.33689491,0.32847912,0.06051003,0.02297168,0.20859155
-5.12356178,4.65148552,0.79472396,4.21362178,0.32451350,0.05828744,0.02295379,0.20473216
-5.11755878,4.50674506,0.77628193,4.07947608,0.31907051,0.05590169,0.02287858,0.19984285
-5.11155578,4.35138439,0.75447794,3.93667804,0.31230480,0.05338818,0.02275645,0.19402747
-5.10555278,4.18800092,0.72978761,3.78755420,0.30439822,0.05078352,0.02259889,0.18740899
-5.09954977,4.01926971,0.70273765,3.63447670,0.29555378,0.04812464,0.02241807,0.18012587
-5.09354677,3.84787352,0.67388944,3.47980304,0.28598876,0.04544781,0.02222624,0.17232822
-5.08754377,3.67643515,0.64382213,3.32581858,0.27592761,0.04278786,0.02203526,0.16417364
-5.08154077,3.50745444,0.61311589,3.17468357,0.26559464,0.04017736,0.02185600,0.15582314
-5.07553777,3.34325194,0.58233607,3.02838636,0.25520710,0.03764599,0.02169791,0.14743709
-5.06953477,3.18592070,0.55201869,2.88870392,0.24496871,0.03521999,0.02156855,0.13917152
-5.06353177,3.03728750,0.52265796,2.75717058,0.23506404,0.03292175,0.02147323,0.13117482
-5.05752876,2.89888404,0.49469598,2.63505537,0.22565383,0.03076956,0.02141479,0.12358493
-5.05152576,2.77192836,0.46851492,2.52334813,0.21687154,0.02877744,0.02139348,0.11652702
-5.04552276,2.65731630,0.44443189,2.42275398,0.20882097,0.02695513,0.02140690,0.11011190
-5.03951976,2.55562251,0.42269621,2.33369584,0.20157532,0.02530820,0.02145021,0.10443482
-5.03351676,2.46711004,0.40348919,2.25632414,0.19517730,0.02383824,0.02151626,0.09957494
-5.02751376,2.39174754,0.38692595,2.19053281,0.18964041,0.02254314,0.02159602,0.09559517
-5.02151076,2.32923287,0.37305915,2.13598062,0.18495119,0.02141747,0.02167894,0.09254244
-5.01550775,2.27902179,0.36188402,2.09211691,0.18107226,0.02045287,0.02175347,0.09044824
-5.00950475,2.24036045,0.35334449,2.05821052,0.17794593,0.01963854,0.02180755,0.08932927
-5.00350175,2.21232056,0.34733984,2.03338110,0.17549821,0.01896172,0.02182917,0.08918830
-4.99749875,2.19383584,0.34373166,2.01663182,0.17364297,0.01840820,0.02180687,0.09001491
-4.99149575,2.18373891,0.34235056,2.00688266,0.17228609,0.01796281,0.02173022,0.09178616
-4.98549275,2.18079760,0.34300261,2.00300338,0.17132939,0.01760993,0.02159024,0.09446726
-4.97948974,2.18374986,0.34547504,2.00384576,0.17067422,0.01733397,0.02137971,0.09801194
-4.97348674,2.19133662,0.34954134,2.00827417,0.17022458,0.01711981,0.02109346,0.10236281
-4.96748374,2.20233203,0.35496546,2.01519414,0.16988971,0.01695321,0.02072851,0.10745154
-4.96148074,2.21557065,0.36150532,2.02357828,0.16958614,0.01682117,0.02028407,0.11319910
-4.95547774,2.22997121,0.36891563,2.03248916,0.16923909,0.01671223,0.01976158,0.11951592
-4.94947474,2.24455667,0.37695016,2.04109881,0.16878343,0.01661674,0.01916454,0.12630223
-4.94347174,2.25847038,0.38536367,2.04870433,0.16816405,0.01652702,0.01849830,0.13344859
-4.93746873,2.27098832,0.39391363,2.05473950,0.16733594,0.01643747,0.01776983,0.14083673
-4.93146573,2.28152716,0.40236195,2.05878210,0.16626376,0.01634465,0.01698738,0.14834067
-4.92546273,2.28964839,0.41047685,2.06055684,0.16492138,0.01624720,0.01616022,0.15582832
-4.91945973,2.29505840,0.41803496,2.05993389,0.16329109,0.01614578,0.01529820,0.16316347
-4.91345673,2.29760477,0.42482383,2.05692309,0.16136278,0.01604290,0.01441151,0.17020815
-4.90745373,2.29726890,0.43064474,2.05166408,0.15913317,0.01594269,0.01351034,0.17682541
-4.90145073,2.29415537,0.43531587,2.04441262,0.15660498,0.01585066,0.01260457,0.18288238
-4.89544772,2.28847819,0.43867564,2.03552364,0.15378620,0.01577330,0.01170358,0.18825346
-4.88944472,2.28054468,0.44058621,2.02543148,0.15068948,0.01571782,0.01081600,0.19282360
-4.88344172,2.27073714,0.44093683,2.01462812,0.14733158,0.01569169,0.00994964,0.19649153
-4.87743872,2.25949326,0.43964697,2.00364013,0.14373290,0.01570231,0.00911129,0.19917263
-4.87143572,2.24728555,0.43666894,1.99300514,0.13991712,0.01575659,0.00830676,0.20080152
-4.86543272,2.23460093,0.43198984,1.98324883,0.13591081,0.01586061,0.00754083,0.20133406
-4.85942971,2.22192084,0.42563271,1.97486329,0.13174321,0.01601927,0.00681726,0.20074873
-4.85342671,2.20970296,0.41765671,1.96828774,0.12744584,0.01623600,0.00613891,0.19904729
-4.84742371,2.19836505,0.40815633,1.96389230,0.12305229,0.01651255,0.00550778,0.19625469
-4.84142071,2.18827190,0.39725955,1.96196579,0.11859789,0.01684883,0.00492511,0.19241819
-4.83541771,2.17972574,0.38512503,1.96270794,0.11411941,0.01724278,0.00439157,0.18760580
-4.82941471,2.17296079,0.37193847,1.96622665,0.10965475,0.01769046,0.00390732,0.18190404
-4.82341171,2.16814227,0.35790820,1.97254032,0.10524267,0.01818607,0.00347217,0.17541521
-4.81740870,2.16536991,0.34326030,1.98158540,0.10092250,0.01872217,0.00308573,0.16825418
-4.81140570,2.16468595,0.32823342,1.99322880,0.09673396,0.01928994,0.00274755,0.16054505
-4.80540270,2.16608725,0.31307349,2.00728457,0.09271697,0.01987951,0.00245720,0.15241763
-4.79939970,2.16954090,0.29802857,2.02353416,0.08891160,0.02048037,0.00221444,0.14400404
-4.79339670,2.17500265,0.28334408,2.04174921,0.08535804,0.02108187,0.00201930,0.13543554
-4.78739370,2.18243697,0.26925852,2.06171566,0.08209667,0.02167365,0.00187218,0.12683968
-4.78139070,2.19183775,0.25599980,2.08325800,0.07916822,0.02224617,0.00177393,0.11833787
-4.77538769,2.20324836,0.24378235,2.10626216,0.07661394,0.02279122,0.00172594,0.11004352
-4.76938469,2.21677985,0.23280497,2.13069592,0.07447580,0.02330233,0.00173013,0.10206069
-4.76338169,2.23262613,0.22324941,2.15662552,0.07279672,0.02377522,0.00178907,0.09448324
-4.75737869,2.25107512,0.21527965,2.18422750,0.07162067,0.02420807,0.00190592,0.08739457
-4.75137569,2.27251500,0.20904185,2.21379499,0.07099278,0.02460179,0.00208444,0.08086778
-4.74537269,2.29743500,0.20466470,2.24573801,0.07095931,0.02496011,0.00232896,0.07496619
-4.73936968,2.32642054,0.20226023,2.28057750,0.07156740,0.02528959,0.00264435,0.06974419
-4.73336668,2.36014255,0.20192474,2.31893325,0.07286476,0.02559948,0.00303587,0.06524823
-4.72736368,2.39934139,0.20373992,2.36150627,0.07489905,0.02590147,0.00350913,0.06151799
-4.72136068,2.44480594,0.20777376,2.40905613,0.07771715,0.02620934,0.00406989,0.05858744
-4.71535768,2.49734857,0.21408141,2.46237428,0.08136415,0.02653847,0.00472394,0.05648585
-4.70935468,2.55777696,0.22270566,2.52225451,0.08588217,0.02690527,0.00547688,0.05523861
-4.70335168,2.62686398,0.23367698,2.58946152,0.09130898,0.02732662,0.00633390,0.05486785
-4.69734867,2.70531646,0.24701320,2.66469903,0.09767648,0.02781910,0.00729957,0.05539269
-4.69134567,2.79374429,0.26271860,2.74857844,0.10500904,0.02839842,0.00837756,0.05682926
-4.68534267,2.89263074,0.28078252,2.84158931,0.11332174,0.02907865,0.00957036,0.05919036
-4.67933967,3.00230496,0.30117745,2.94407247,0.12261857,0.02987166,0.01087906,0.06248478
-4.67333667,3.12291783,0.32385666,3.05619690,0.13289073,0.03078652,0.01230304,0.06671638
-4.66733367,3.25442162,0.34875151,3.17794089,0.14411487,0.03182907,0.01383972,0.07188295
-4.66133067,3.39655443,0.37576847,3.30907831,0.15625162,0.03300149,0.01548438,0.07797480
-4.65532766,3.54882995,0.40478606,3.44917037,0.16924423,0.03430215,0.01722990,0.08497334
-4.64932466,3.71053300,0.43565193,3.59756333,0.18301761,0.03572546,0.01906668,0.09284965
-4.64332166,3.88072132,0.46818024,3.75339239,0.19747769,0.03726197,0.02098250,0.10156304
-4.63731866,4.05823400,0.50214959,3.91559201,0.21251123,0.03889854,0.02296256,0.11105990
-4.63131566,4.24170662,0.53730182,4.08291262,0.22798623,0.04061875,0.02498950,0.12127279
-4.62531266,4.42959329,0.57334184,4.25394369,0.24375289,0.04240336,0.02704361,0.13211991
-4.61930965,4.62019540,0.60993879,4.42714277,0.25964525,0.04423093,0.02910302,0.14350506
-4.61330665,4.81169668,0.64672865,4.60087010,0.27548351,0.04607850,0.03114409,0.15531811
-4.60730365,5.00220396,0.68331856,4.77342801,0.29107706,0.04792243,0.03314189,0.16743607
-4.60130065,5.18979266,0.71929275,4.94310401,0.30622819,0.04973915,0.03507066,0.17972476
-4.59529765,5.37255568,0.75422022,5.10821633,0.32073641,0.05150603,0.03690451,0.19204108
-4.58929465,5.54865419,0.78766391,5.26716036,0.33440336,0.05320210,0.03861810,0.20423580
-4.58329165,5.71636825,0.81919123,5.41845405,0.34703806,0.05480884,0.04018734,0.21615687
-4.57728864,5.87414528,0.84838555,5.56078047,0.35846245,0.05631075,0.04159023,0.22765298
-4.57128564,6.02064411,0.87485824,5.69302540,0.36851696,0.05769582,0.04280757,0.23857746
-4.56528264,6.15477236,0.89826080,5.81430793,0.37706589,0.05895590,0.04382373,0.24879214
-4.55927964,6.27571505,0.91829648,5.92400239,0.38400246,0.06008679,0.04462732,0.25817111
-4.55327664,6.38295271,0.93473074,6.02175003,0.38925307,0.06108826,0.04521174,0.26660421
-4.54727364,6.47626760,0.94740022,6.10745951,0.39278081,0.06196377,0.04557567,0.27399998
-4.54127064,6.55573729,0.95621938,6.18129559,0.39458779,0.06272013,0.04572332,0.28028807
-4.53526763,6.62171551,0.96118465,6.24365643,0.39471625,0.06336692,0.04566458,0.28542082
-4.52926463,6.67480082,0.96237558,6.29514004,0.39324829,0.06391580,0.04541492,0.28937406
-4.52326163,6.71579461,0.95995300,6.33650171,0.39030411,0.06437976,0.04499512,0.29214699
-4.51725863,6.74565024,0.95415393,6.36860422,0.38603882,0.06477231,0.04443078,0.29376126
-4.51125563,6.76541606,0.94528356,6.39236371,0.38063787,0.06510659,0.04375160,0.29425915
-4.50525263,6.77617531,0.93370456,6.40869395,0.37431123,0.06539466,0.04299056,0.29370107
-4.49924962,6.77898611,0.91982410,6.41845216,0.36728652,0.06564668,0.04218288,0.29216247
-4.49324662,6.77482486,0.90407918,6.42238946,0.35980137,0.06587040,0.04136485,0.28973030
-4.48724362,6.76453614,0.88692095,6.42110880,0.35209522,0.06607064,0.04057262,0.28649930
-4.48124062,6.74879184,0.86879871,6.41503262,0.34440109,0.06624902,0.03984094,0.28256812
-4.47523762,6.72806177,0.85014420,6.40438215,0.33693739,0.06640388,0.03920190,0.27803569
-4.46923462,6.70259707,0.83135710,6.38916950,0.32990036,0.06653030,0.03868371,0.27299782
-4.46323162,6.67242735,0.81279212,6.36920278,0.32345724,0.06662039,0.03830968,0.26754425
-4.45722861,6.63737124,0.79474843,6.34410391,0.31774072,0.06666370,0.03809725,0.26175629
-4.45122561,6.59705981,0.77746164,6.31333799,0.31284457,0.06664776,0.03805725,0.25570505
-4.44522261,6.55097102,0.76109878,6.27625244,0.30882099,0.06655872,0.03819348,0.24945036
-4.43921961,6.49847326,0.74575634,6.23212373,0.30567945,0.06638209,0.03850240,0.24304032
-4.43321661,6.43887549,0.73146131,6.18020890,0.30338737,0.06610349,0.03897320,0.23651151
-4.42721361,6.37148105,0.71817516,6.11979933,0.30187231,0.06570939,0.03958812,0.22988971
-4.42121061,6.29564239,0.70580039,6.05027370,0.30102588,0.06518781,0.04032300,0.22319114
-4.41520760,6.21081391,0.69418935,5.97114774,0.30070886,0.06452898,0.04114818,0.21642398
-4.40920460,6.11660031,0.68315475,5.88211806,0.30075759,0.06372586,0.04202948,0.20959022
-4.40320160,6.01279822,0.67248147,5.78309840,0.30099123,0.06277458,0.04292946,0.20268756
-4.39719860,5.89942928,0.66193895,5.67424644,0.30121950,0.06167470,0.04380878,0.19571142
-4.39119560,5.77676336,0.65129378,5.55598025,0.30125072,0.06042939,0.04462766,0.18865677
-4.38519260,5.64533094,0.64032173,5.42898381,0.30089976,0.05904545,0.04534728,0.18151987
-4.37918959,5.50592444,0.62881889,5.29420138,0.29999547,0.05753315,0.04593123,0.17429973
-4.37318659,5.35958841,0.61661141,5.15282132,0.29838740,0.05590599,0.04634679,0.16699933
-4.36718359,5.20759924,0.60356341,5.00624984,0.29595154,0.05418033,0.04656609,0.15962645
-4.36118059,5.05143519,0.58958289,4.85607597,0.29259472,0.05237497,0.04656701,0.15219424
-4.35517759,4.89273808,0.57462540,4.70402919,0.28825771,0.05051053,0.04633395,0.14472139
-4.34917459,4.73326802,0.55869539,4.55193119,0.28291675,0.04860893,0.04585817,0.13723196
-4.34317159,4.57485308,0.54184531,4.40164369,0.27658359,0.04669268,0.04513804,0.12975499
-4.33716858,4.41933563,0.52417260,4.25501419,0.26930406,0.04478431,0.04417880,0.12232378
-4.33116558,4.26851752,0.50581470,4.11382170,0.26115525,0.04290570,0.04299226,0.11497493
-4.32516258,4.12410611,0.48694253,3.97972435,0.25224161,0.04107744,0.04159609,0.10774729
-4.31915958,3.98766318,0.46775274,3.85421085,0.24268998,0.03931834,0.04001305,0.10068071
-4.31315658,3.86055876,0.44845908,3.73855764,0.23264397,0.03764492,0.03826992,0.09381480
-4.30715358,3.74393159,0.42928349,3.63379338,0.22225805,0.03607098,0.03639648,0.08718767
