energy_ev,total_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.59779890,0.24757572,0.10334219,0.06905848,0.00535586,0.16176962,0.00771773,0.00000000
-5.59179590,0.24732682,0.10646517,0.06908086,0.00546709,0.16164451,0.00779509,0.00000000
-5.58579290,0.24881246,0.11024825,0.06952742,0.00558894,0.16263226,0.00794000,0.00000000
-5.57978989,0.25204632,0.11475117,0.07039686,0.00572168,0.16474433,0.00815541,0.00000000
-5.57378689,0.25707221,0.12004810,0.07169645,0.00586609,0.16801139,0.00844514,0.00000000
-5.56778389,0.26396821,0.12622897,0.07344307,0.00602352,0.17248614,0.00881391,0.00000000
-5.56178089,0.27284898,0.13340019,0.07566377,0.00619590,0.17824499,0.00926736,0.00000000
-5.55577789,0.28386614,0.14168476,0.07839572,0.00638564,0.18538842,0.00981189,0.00000000
-5.54977489,0.29720666,0.15122171,0.08168560,0.00659558,0.19404007,0.01045448,0.00000000
-5.54377189,0.31308936,0.16216483,0.08558846,0.00682884,0.20434454,0.01120245,0.00000000
-5.53776888,0.33175970,0.17468071,0.09016608,0.00708869,0.21646409,0.01206309,0.00000000
-5.53176588,0.35348293,0.18894618,0.09548492,0.00737833,0.23057427,0.01304331,0.00000000
-5.52576288,0.37853600,0.20514499,0.10161372,0.00770075,0.24685867,0.01414923,0.00000000
-5.51975988,0.40719834,0.22346400,0.10862082,0.00805850,0.26550296,0.01538576,0.00000000
-5.51375688,0.43974190,0.24408865,0.11657142,0.00845352,0.28668841,0.01675620,0.00000000
-5.50775388,0.47642074,0.26719796,0.12552469,0.00888697,0.31058510,0.01826185,0.00000000
-5.50175088,0.51746031,0.29295894,0.13553101,0.00935908,0.33734486,0.01990169,0.00000000
-5.49574787,0.56304693,0.32152054,0.14662922,0.00986905,0.36709435,0.02167212,0.00000000
-5.48974487,0.61331744,0.35300711,0.15884424,0.01041499,0.39992817,0.02356682,0.00000000
-5.48374187,0.66834942,0.38751153,0.17218482,0.01099388,0.43590242,0.02557666,0.00000000
-5.47773887,0.72815224,0.42508806,0.18664174,0.01160163,0.47502854,0.02768975,0.00000000
-5.47173587,0.79265890,0.46574512,0.20218628,0.01223310,0.51726789,0.02989159,0.00000000
-5.46573287,0.86171912,0.50943810,0.21876920,0.01288231,0.56252691,0.03216532,0.00000000
-5.45972986,0.93509374,0.55606254,0.23632013,0.01354251,0.61065323,0.03449209,0.00000000
-5.45372686,1.01245069,0.60544798,0.25474737,0.01420643,0.66143277,0.03685145,0.00000000
-5.44772386,1.09336271,0.65735276,0.27393827,0.01486644,0.71458791,0.03922190,0.00000000
-5.44172086,1.17730715,0.71146026,0.29376002,0.01551484,0.76977713,0.04158138,0.00000000
-5.43571786,1.26366794,0.76737683,0.31406096,0.01614401,0.82659604,0.04390779,0.00000000
-5.42971486,1.35174013,0.82463200,0.33467242,0.01674668,0.88458008,0.04617960,0.00000000
-5.42371186,1.44073703,0.88268114,0.35541104,0.01731612,0.94320913,0.04837626,0.00000000
-5.41770885,1.52980023,0.94091091,0.37608155,0.01784625,1.00191387,0.05047869,0.00000000
-5.41170585,1.61801239,0.99864778,0.39648015,0.01833185,1.06008421,0.05246963,0.00000000
-5.40570285,1.70441298,1.05516948,0.41639814,0.01876860,1.11707965,0.05433389,0.00000000
-5.39969985,1.78801664,1.10971950,0.43562611,0.01915318,1.17224145,0.05605857,0.00000000
-5.39369685,1.86783379,1.16152410,0.45395832,0.01948321,1.22490642,0.05763311,0.00000000
-5.38769385,1.94289324,1.20981172,0.47119734,0.01975731,1.27442208,0.05904926,0.00000000
-5.38169085,2.01226595,1.25383378,0.48715877,0.01997499,1.32016267,0.06030106,0.00000000
-5.37568784,2.07508925,1.29288651,0.50167581,0.02013659,1.36154549,0.06138462,0.00000000
-5.36968484,2.13059062,1.32633258,0.51460376,0.02024318,1.39804713,0.06229795,0.00000000
-5.36368184,2.17811012,1.35362184,0.52582392,0.02029641,1.42921865,0.06304073,0.00000000
-5.35767884,2.21712033,1.37431006,0.53524703,0.02029847,1.45469931,0.06361404,0.00000000
-5.35167584,2.24724293,1.38807482,0.54281585,0.02025191,1.47422802,0.06402019,0.00000000
-5.34567284,2.26826101,1.39472765,0.54850691,0.02015954,1.48765193,0.06426246,0.00000000
-5.33966983,2.28012638,1.39422177,0.55233110,0.02002439,1.49493168,0.06434495,0.00000000
-5.33366683,2.28296133,1.38665507,0.55433319,0.01984958,1.49614291,0.06427247,0.00000000
-5.32766383,2.27705454,1.37226782,0.55459021,0.01963829,1.49147390,0.06405043,0.00000000
-5.32166083,2.26285120,1.35143539,0.55320859,0.01939371,1.48121920,0.06368479,0.00000000
-5.31565783,2.24093760,1.32465611,0.55032030,0.01911900,1.46576954,0.06318211,0.00000000
-5.30965483,2.21202081,1.29253485,0.54607812,0.01881733,1.44559842,0.06254948,0.00000000
-5.30365183,2.17690425,1.25576294,0.54065007,0.01849177,1.42124585,0.06179459,0.00000000
-5.29764882,2.13646037,1.21509562,0.53421349,0.01814541,1.39330008,0.06092579,0.00000000
-5.29164582,2.09160151,1.17132767,0.52694879,0.01778128,1.36237805,0.05995204,0.00000000
-5.28564282,2.04325045,1.12526874,0.51903347,0.01740237,1.32910557,0.05888298,0.00000000
-5.27963982,1.99231192,1.07771907,0.51063631,0.01701166,1.29409801,0.05772885,0.00000000
-5.27363682,1.93964633,1.02944696,0.50191242,0.01661211,1.25794254,0.05650052,0.00000000
-5.26763382,1.88604697,0.98116869,0.49299906,0.01620664,1.22118249,0.05520934,0.00000000
-5.26163082,1.83222147,0.93353164,0.48401260,0.01579818,1.18430466,0.05386712,0.00000000
-5.25562781,1.77877840,0.88710128,0.47504670,0.01538965,1.14772991,0.05248600,0.00000000
-5.24962481,1.72621907,0.84235212,0.46617175,0.01498396,1.11180740,0.05107834,0.00000000
-5.24362181,1.67493496,0.79966286,0.45743557,0.01458409,1.07681241,0.04965666,0.00000000
-5.23761881,1.62521031,0.75931560,0.44886529,0.01419303,1.04294777,0.04823350,0.00000000
-5.23161581,1.57722938,0.72149866,0.44047025,0.01381393,1.01034844,0.04682138,0.00000000
-5.22561281,1.53108779,0.68631271,0.43224575,0.01345004,0.97908883,0.04543278,0.00000000
-5.21960980,1.48680694,0.65377944,0.42417728,0.01310485,0.94919221,0.04408006,0.00000000
-5.21360680,1.44435047,0.62385233,0.41624518,0.01278208,0.92064169,0.04277552,0.00000000
-5.20760380,1.40364177,0.59642858,0.40842923,0.01248578,0.89339182,0.04153139,0.00000000
-5.20160080,1.36458159,0.57136180,0.40071308,0.01222035,0.86738040,0.04035986,0.00000000
-5.19559780,1.32706459,0.54847462,0.39308817,0.01199055,0.84253962,0.03927309,0.00000000
-5.18959480,1.29099427,0.52757088,0.38555701,0.01180156,0.81880622,0.03828322,0.00000000
-5.18359180,1.25629555,0.50844684,0.37813557,0.01165890,0.79613001,0.03740233,0.00000000
-5.17758879,1.22292450,0.49090116,0.37085486,0.01156840,0.77448065,0.03664242,0.00000000
-5.17158579,1.19087510,0.47474341,0.36376143,0.01153614,0.75385235,0.03601523,0.00000000
-5.16558279,1.16018289,0.45980106,0.35691702,0.01156828,0.73426652,0.03553212,0.00000000
-5.15957979,1.13092566,0.44592480,0.35039724,0.01167090,0.71577247,0.03520384,0.00000000
-5.15357679,1.10322145,0.43299247,0.34428948,0.01184985,0.69844622,0.03504026,0.00000000
-5.14757379,1.07722423,0.42091145,0.33869020,0.01211050,0.68238779,0.03505006,0.00000000
-5.14157079,1.05311773,0.40961987,0.33370166,0.01245748,0.66771714,0.03524038,0.00000000
-5.13556778,1.03110787,0.39908671,0.32942837,0.01289449,0.65456916,0.03561652,0.00000000
-5.12956478,1.01141430,0.38931094,0.32597328,0.01342402,0.64308809,0.03618154,0.00000000
-5.12356178,0.99426159,0.38031992,0.32343413,0.01404712,0.63342150,0.03693597,0.00000000
-5.11755878,0.97987036,0.37216710,0.32189975,0.01476322,0.62571435,0.03787757,0.00000000
-5.11155578,0.96844882,0.36492926,0.32144679,0.01556997,0.62010319,0.03900112,0.00000000
-5.10555278,0.96018501,0.35870326,0.32213673,0.01646311,0.61671082,0.04029832,0.00000000
-5.09954977,0.95523987,0.35360244,0.32401345,0.01743642,0.61564153,0.04175780,0.00000000
-5.09354677,0.95374141,0.34975274,0.32710124,0.01848175,0.61697697,0.04336522,0.00000000
-5.08754377,0.95577995,0.34728845,0.33140344,0.01958907,0.62077285,0.04510349,0.00000000
-5.08154077,0.96140457,0.34634788,0.33690167,0.02074664,0.62705630,0.04695310,0.00000000
-5.07553777,0.97062062,0.34706874,0.34355561,0.02194118,0.63582410,0.04889257,0.00000000
-5.06953477,0.98338837,0.34958342,0.35130339,0.02315818,0.64704159,0.05089894,0.00000000
-5.06353177,0.99962261,0.35401428,0.36006251,0.02438216,0.66064228,0.05294836,0.00000000
-5.05752876,1.01919323,0.36046888,0.36973128,0.02559708,0.67652812,0.05501668,0.00000000
-5.05152576,1.04192646,0.36903542,0.38019071,0.02678666,0.69457028,0.05708010,0.00000000
-5.04552276,1.06760705,0.37977838,0.39130677,0.02793480,0.71461056,0.05911578,0.00000000
-5.03951976,1.09598084,0.39273459,0.40293304,0.02902595,0.73646318,0.06110236,0.00000000
-5.03351676,1.12675801,0.40790976,0.41491357,0.03004547,0.75991699,0.06302048,0.00000000
-5.02751376,1.15961679,0.42527576,0.42708591,0.03097997,0.78473810,0.06485315,0.00000000
-5.02151076,1.19420747,0.44476858,0.43928430,0.03181758,0.81067278,0.06658606,0.00000000
-5.01550775,1.23015688,0.46628727,0.45134283,0.03254822,0.83745070,0.06820769,0.00000000
-5.00950475,1.26707305,0.48969389,0.46309852,0.03316375,0.86478840,0.06970938,0.00000000
-5.00350175,1.30455026,0.51481452,0.47439428,0.03365808,0.89239300,0.07108525,0.00000000
-4.99749875,1.34217412,0.54144133,0.48508163,0.03402724,0.91996605,0.07233197,0.00000000
-4.99149575,1.37952698,0.56933586,0.49502310,0.03426934,0.94720762,0.07344848,0.00000000
-4.98549275,1.41619333,0.59823322,0.50409426,0.03438451,0.97382034,0.07443563,0.00000000
-4.97948974,1.45176525,0.62784731,0.51218539,0.03437478,0.99951358,0.07529574,0.00000000
-4.97348674,1.48584788,0.65787677,0.51920261,0.03424387,1.02400758,0.07603218,0.00000000
-4.96748374,1.51806468,0.68801159,0.52506861,0.03399702,1.04703738,0.07664889,0.00000000
-4.96148074,1.54806251,0.71794004,0.52972294,0.03364075,1.06835666,0.07715002,0.00000000
-4.95547774,1.57551643,0.74735574,0.53312176,0.03318259,1.08774123,0.07753950,0.00000000
-4.94947474,1.60013398,0.77596465,0.53523733,0.03263087,1.10499218,0.07782077,0.00000000
-4.94347174,1.62165903,0.80349152,0.53605706,0.03199443,1.11993861,0.07799657,0.00000000
-4.93746873,1.63987497,0.82968589,0.53558235,0.03128244,1.13243978,0.07806879,0.00000000
-4.93146573,1.65460722,0.85432700,0.53382728,0.03050416,1.14238679,0.07803844,0.00000000
-4.92546273,1.66572504,0.87722784,0.53081714,0.02966877,1.14970362,0.07790569,0.00000000
-4.91945973,1.67314255,0.89823791,0.52658705,0.02878523,1.15434753,0.07767000,0.00000000
-4.91345673,1.67681903,0.91724478,0.52118065,0.02786216,1.15630898,0.07733031,0.00000000
-4.90745373,1.67675847,0.93417440,0.51464892,0.02690775,1.15561087,0.07688532,0.00000000
-4.90145073,1.67300853,0.94899019,0.50704928,0.02592970,1.15230739,0.07633375,0.00000000
-4.89544772,1.66565892,0.96169117,0.49844491,0.02493522,1.14648239,0.07567469,0.00000000
-4.88944472,1.65483929,0.97230915,0.48890441,0.02393098,1.13824753,0.07490790,0.00000000
-4.88344172,1.64071697,0.98090525,0.47850166,0.02292319,1.12774013,0.07403414,0.00000000
-4.87743872,1.62349433,0.98756610,0.46731600,0.02191758,1.11512099,0.07305546,0.00000000
-4.87143572,1.60340624,0.99239987,0.45543259,0.02091945,1.10057219,0.07197546,0.00000000
-4.86543272,1.58071754,0.99553244,0.44294291,0.01993374,1.08429504,0.07079948,0.00000000
-4.85942971,1.55572065,0.99710386,0.42994530,0.01896505,1.06650812,0.06953481,0.00000000
-4.85342671,1.52873339,0.99726550,0.41654557,0.01801772,1.04744561,0.06819075,0.00000000
-4.84742371,1.50009699,0.99617769,0.40285742,0.01709584,1.02735580,0.06677868,0.00000000
-4.84142071,1.47017429,0.99400827,0.38900278,0.01620329,1.00649983,0.06531203,0.00000000
-4.83541771,1.43934804,0.99093169,0.37511179,0.01534379,0.98515055,0.06380616,0.00000000
-4.82941471,1.40801911,0.98712891,0.36132262,0.01452090,0.96359148,0.06227828,0.00000000
-4.82341171,1.37660464,0.98278764,0.34778081,0.01373802,0.94211562,0.06074714,0.00000000
-4.81740870,1.34553567,0.97810295,0.33463833,0.01299840,0.92102416,0.05923284,0.00000000
-4.81140570,1.31525437,0.97327781,0.32205215,0.01230514,0.90062476,0.05775642,0.00000000
-4.80540270,1.28621040,0.96852339,0.31018254,0.01166116,0.88122939,0.05633952,0.00000000
-4.79939970,1.25885642,0.96405887,0.29919083,0.01106914,0.86315147,0.05500390,0.00000000
-4.79339670,1.23364253,0.96011027,0.28923699,0.01053155,0.84670233,0.05377097,0.00000000
-4.78739370,1.21100963,0.95690847,0.28047674,0.01005055,0.83218680,0.05266129,0.00000000
-4.78139070,1.19138160,0.95468590,0.27305853,0.00962796,0.81989800,0.05169399,0.00000000
-4.77538769,1.17515650,0.95367206,0.26712027,0.00926522,0.81011138,0.05088629,0.00000000
-4.76938469,1.16269680,0.95408787,0.26278592,0.00896332,0.80307793,0.05025289,0.00000000
-4.76338169,1.15431910,0.95613891,0.26016209,0.00872277,0.79901706,0.04980552,0.00000000
-4.75737869,1.15028345,0.96000783,0.25933468,0.00854349,0.79810903,0.04955244,0.00000000
-4.75137569,1.15078286,0.96584629,0.26036563,0.00842483,0.80048750,0.04949804,0.00000000
-4.74537269,1.15593343,0.97376677,0.26329000,0.00836546,0.80623235,0.04964253,0.00000000
-4.73936968,1.16576549,0.98383466,0.26811336,0.00836337,0.81536325,0.04998171,0.00000000
-4.73336668,1.18021650,0.99606125,0.27480969,0.00841584,0.82783430,0.05050685,0.00000000
-4.72736368,1.19912596,1.01039798,0.28331986,0.00851942,0.84353012,0.05120473,0.00000000
-4.72136068,1.22223304,1.02673242,0.29355087,0.00866993,0.86226373,0.05205781,0.00000000
-4.71535768,1.24917710,1.04488644,0.30537575,0.00886248,0.88377659,0.05304448,0.00000000
-4.70935468,1.27950150,1.06461684,0.31863451,0.00909153,0.90774088,0.05413957,0.00000000
-4.70335168,1.31266091,1.08561860,0.33313591,0.00935095,0.93376425,0.05531489,0.00000000
-4.69734867,1.34803197,1.10753102,0.34866027,0.00963407,0.96139712,0.05653997,0.00000000
-4.69134567,1.38492741,1.12994645,0.36496322,0.00993385,0.99014233,0.05778286,0.00000000
-4.68534267,1.42261305,1.15242166,0.38178037,0.01024296,1.01946711,0.05901106,0.00000000
-4.67933967,1.46032757,1.17449141,0.39883297,0.01055393,1.04881686,0.06019247,0.00000000
-4.67333667,1.49730412,1.19568378,0.41583412,0.01085934,1.07763064,0.06129641,0.00000000
-4.66733367,1.53279333,1.21553677,0.43249574,0.01115196,1.10535750,0.06229466,0.00000000
-4.66133067,1.56608668,1.23361536,0.44853584,0.01142493,1.13147337,0.06316234,0.00000000
-4.65532766,1.59653951,1.24952856,0.46368598,0.01167198,1.15549771,0.06387889,0.00000000
-4.64932466,1.62359254,1.26294539,0.47769861,0.01188752,1.17700925,0.06442881,0.00000000
-4.64332166,1.64679110,1.27360927,0.49035403,0.01206687,1.19566018,0.06480231,0.00000000
-4.63731866,1.66580110,1.28134992,0.50146668,0.01220636,1.21118812,0.06499575,0.00000000
-4.63131566,1.68042093,1.28609226,0.51089054,0.01230345,1.22342519,0.06501191,0.00000000
-4.62531266,1.69058863,1.28786157,0.51852328,0.01235683,1.23230384,0.06486006,0.00000000
-4.61930965,1.69638380,1.28678464,0.52430897,0.01236642,1.23785881,0.06455570,0.00000000
-4.61330665,1.69802388,1.28308661,0.52823928,0.01233344,1.24022523,0.06412015,0.00000000
-4.60730365,1.69585491,1.27708344,0.53035296,0.01226030,1.23963257,0.06357986,0.00000000
-4.60130065,1.69033671,1.26917004,0.53073352,0.01215059,1.23639470,0.06296554,0.00000000
-4.59529765,1.68202313,1.25980469,0.52950529,0.01200889,1.23089621,0.06231103,0.00000000
-4.58929465,1.67153796,1.24948995,0.52682793,0.01184068,1.22357562,0.06165207,0.00000000
-4.58329165,1.65954744,1.23875116,0.52288944,0.01165210,1.21490610,0.06102492,0.00000000
-4.57728864,1.64673061,1.22811307,0.51789825,0.01144972,1.20537435,0.06046493,0.00000000
-4.57128564,1.63374862,1.21807599,0.51207441,0.01124034,1.19545880,0.06000505,0.00000000
-4.56528264,1.62121455,1.20909224,0.50564052,0.01103071,1.18560798,0.05967450,0.00000000
-4.55927964,1.60966506,1.20154422,0.49881262,0.01082729,1.17622007,0.05949739,0.00000000
-4.55327664,1.59953531,1.19572512,0.49179161,0.01063599,1.16762469,0.05949165,0.00000000
-4.54727364,1.59113833,1.19182321,0.48475557,0.01046197,1.16006781,0.05966811,0.00000000
-4.54127064,1.58465000,1.18991059,0.47785322,0.01030944,1.15370054,0.06002983,0.00000000
-4.53526763,1.58010030,1.18993699,0.47119911,0.01018148,1.14857239,0.06057180,0.00000000
-4.52926463,1.57737158,1.19172912,0.46487043,0.01007999,1.14462943,0.06128089,0.00000000
-4.52326163,1.57620369,1.19499548,0.45890591,0.01000558,1.14171744,0.06213620,0.00000000
-4.51725863,1.57620615,1.19933672,0.45330658,0.00995759,1.13958988,0.06310967,0.00000000
-4.51125563,1.57687641,1.20426095,0.44803847,0.00993413,1.13792045,0.06416706,0.00000000
-4.50525263,1.57762373,1.20920338,0.44303711,0.00993220,1.13631950,0.06526918,0.00000000
-4.49924962,1.57779724,1.21354940,0.43821341,0.00994781,1.13435348,0.06637332,0.00000000
-4.49324662,1.57671689,1.21665998,0.43346076,0.00997619,1.13156653,0.06743488,0.00000000
-4.48724362,1.57370581,1.21789831,0.42866287,0.01001199,1.12750315,0.06840908,0.00000000
-4.48124062,1.56812250,1.21665629,0.42370190,0.01004955,1.12173067,0.06925267,0.00000000
-4.47523762,1.55939124,1.21237974,0.41846652,0.01008310,1.11386063,0.06992568,0.00000000
-4.46923462,1.54702929,1.20459125,0.41285945,0.01010705,1.10356786,0.07039291,0.00000000
-4.46323162,1.53066967,1.19290958,0.40680406,0.01011622,1.09060652,0.07062535,0.00000000
-4.45722861,1.51007857,1.17706483,0.40024979,0.01010600,1.07482233,0.07060132,0.00000000
-4.45122561,1.48516659,1.15690885,0.39317604,0.01007259,1.05616042,0.07030731,0.00000000
-4.44522261,1.45599348,1.13242063,0.38559452,0.01001308,1.03466873,0.06973858,0.00000000
-4.43921961,1.42276651,1.10370647,0.37754984,0.00992557,1.01049680,0.06889933,0.00000000
-4.43321661,1.38583259,1.07099530,0.36911847,0.00980922,0.98389016,0.06780264,0.00000000
-4.42721361,1.34566487,1.03462947,0.36040614,0.00966420,0.95518090,0.06647011,0.00000000
-4.42121061,1.30284465,0.99505175,0.35154385,0.00949169,0.92477486,0.06493117,0.00000000
-4.41520760,1.25803967,0.95278924,0.34268283,0.00929375,0.89313623,0.06322223,0.00000000
-4.40920460,1.21197993,0.90843516,0.33398852,0.00907322,0.86077042,0.06138563,0.00000000
-4.40320160,1.16543230,0.86262936,0.32563419,0.00883356,0.82820609,0.05946849,0.00000000
-4.39719860,1.11917504,0.81603860,0.31779425,0.00857868,0.79597706,0.05752147,0.00000000
-4.39119560,1.07397352,0.76933735,0.31063770,0.00831276,0.76460505,0.05559754,0.00000000
-4.38519260,1.03055796,0.72318994,0.30432197,0.00804010,0.73458389,0.05375083,0.00000000
-4.37918959,0.98960407,0.67823464,0.29898744,0.00776494,0.70636573,0.05203544,0.00000000
-4.37318659,0.95171725,0.63507020,0.29475278,0.00749132,0.68034989,0.05050450,0.00000000
-4.36718359,0.91742061,0.59424509,0.29171133,0.00722293,0.65687439,0.04920925,0.00000000
-4.36118059,0.88714710,0.55624959,0.28992860,0.00696309,0.63621042,0.04819824,0.00000000
-4.35517759,0.86123552,0.52151061,0.28944089,0.00671458,0.61855986,0.04751674,0.00000000
-4.34917459,0.83993037,0.49038923,0.29025507,0.00647972,0.60405540,0.04720611,0.00000000
-4.34317159,0.82338488,0.46318037,0.29234954,0.00626025,0.59276330,0.04730337,0.00000000
-4.33716858,0.81166689,0.44011452,0.29567599,0.00605745,0.58468820,0.04784073,0.00000000
-4.33116558,0.80476681,0.42136078,0.30016223,0.00587212,0.57977966,0.04884521,0.00000000
-4.32516258,0.80260694,0.40703091,0.30571546,0.00570464,0.57793988,0.05033818,0.00000000
-4.31915958,0.80505163,0.39718385,0.31222620,0.00555508,0.57903213,0.05233492,0.00000000
-4.31315658,0.81191734,0.39183033,0.31957235,0.00542322,0.58288941,0.05484417,0.00000000
-4.30715358,0.82298231,0.39093716,0.32762339,0.00530868,0.58932270,0.05786756,0.00000000
