energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.85592796,4.63516586,0.04228821,0.41724397,0.10177125,2.26284746,1.84252075,0.87589219
-5.84992496,4.80474824,0.04490726,0.43883040,0.10273171,2.33712171,1.92671516,0.91311595
-5.84392196,4.97537434,0.04763520,0.46051025,0.10339290,2.41200037,2.01294082,0.95088928
-5.83791896,5.14707427,0.05046647,0.48219616,0.10378896,2.48764762,2.10110843,0.98913719
-5.83191596,5.31978518,0.05339140,0.50378365,0.10395748,2.56419352,2.19106544,1.02775295
-5.82591296,5.49330069,0.05639579,0.52514913,0.10393763,2.64170528,2.28257965,1.06659023
-5.81990995,5.66722743,0.05946067,0.54614890,0.10376830,2.72016147,2.37532610,1.10545711
-5.81390695,5.84095132,0.06256221,0.56661944,0.10348628,2.79943061,2.46887820,1.14411242
-5.80790395,6.01361614,0.06567191,0.58637887,0.10312474,2.87925534,2.56270368,1.18226487
-5.80190095,6.18411556,0.06875703,0.60522978,0.10271182,2.95924324,2.65616564,1.21957517
-5.79589795,6.35109937,0.07178114,0.62296324,0.10226967,3.03886449,2.74852885,1.25566098
-5.78989495,6.51299345,0.07470503,0.63936387,0.10181376,3.11745667,2.83897075,1.29010471
-5.78389195,6.66803234,0.07748764,0.65421569,0.10135258,3.19423608,2.92659681,1.32246357
-5.77788894,6.81430259,0.08008719,0.66730858,0.10088766,3.26831505,3.01045924,1.35228152
-5.77188594,6.94979431,0.08246238,0.67844481,0.10041398,3.33872413,3.08957828,1.37910241
-5.76588294,7.07245831,0.08457360,0.68744548,0.09992062,3.40443796,3.16296498,1.40248359
-5.75987994,7.18026581,0.08638409,0.69415650,0.09939166,3.46440363,3.22964455,1.42200936
-5.75387694,7.27126811,0.08786102,0.69845370,0.09880724,3.51757021,3.28867938,1.43730365
-5.74787394,7.34365343,0.08897647,0.70024696,0.09814474,3.56291823,3.33919098,1.44804118
-5.74187094,7.39579914,0.08970818,0.69948319,0.09738001,3.59948812,3.38038025,1.45395685
-5.73586793,7.42631740,0.09004014,0.69614786,0.09648857,3.62640676,3.41154573,1.45485292
-5.72986493,7.43409344,0.08996296,0.69026540,0.09544679,3.64291140,3.43209951,1.45060395
-5.72386193,7.41831563,0.08947398,0.68189821,0.09423288,3.64837059,3.44158077,1.44115928
-5.71785893,7.37849733,0.08857725,0.67114463,0.09282784,3.64230176,3.43966691,1.42654337
-5.71185593,7.31449068,0.08728324,0.65813589,0.09121618,3.62438523,3.42618236,1.40685412
-5.70585293,7.22649275,0.08560841,0.64303240,0.08938654,3.59447470,3.40110499,1.38225941
-5.69984992,7.11504453,0.08357465,0.62601946,0.08733206,3.55260403,3.36457023,1.35299236
-5.69384692,6.98102347,0.08120861,0.60730269,0.08505066,3.49899039,3.31687289,1.31934539
-5.68784392,6.82562991,0.07854094,0.58710338,0.08254509,3.43403368,3.25846632,1.28166361
-5.68184092,6.65036794,0.07560550,0.56565389,0.07982292,3.35831223,3.18995903,1.24033777
-5.67583792,6.45702097,0.07243859,0.54319324,0.07689629,3.27257467,3.11210827,1.19579682
-5.66983492,6.24762224,0.06907814,0.51996306,0.07378165,3.17772806,3.02581062,1.14850052
-5.66383192,6.02442058,0.06556296,0.49620379,0.07049934,3.07482226,2.93208920,1.09893195
-5.65782891,5.78984170,0.06193208,0.47215134,0.06707305,2.96503062,2.83207767,1.04759014
-5.65182591,5.54644546,0.05822405,0.44803404,0.06352934,2.84962750,2.72700103,0.99498277
-5.64582291,5.29687968,0.05447638,0.42407005,0.05989692,2.72996284,2.61815356,0.94161902
-5.63981991,5.04383158,0.05072507,0.40046493,0.05620609,2.60743445,2.50687437,0.88800258
-5.63381691,4.78997768,0.04700410,0.37740971,0.05248798,2.48345894,2.39452130,0.83462477
-5.62781391,4.53793384,0.04334509,0.35507910,0.04877391,2.35944199,2.28244395,0.78195806
-5.62181091,4.29020666,0.03977699,0.33363006,0.04509470,2.23674916,2.17195689,0.73044975
-5.61580790,4.04914806,0.03632583,0.31320065,0.04148005,2.11667816,2.06431394,0.68051631
-5.60980490,3.81691454,0.03301448,0.29390919,0.03795792,2.00043367,1.96068467,0.63253811
-5.60380190,3.59543249,0.02986261,0.27585380,0.03455402,1.88910556,1.86213379,0.58685505
-5.59779890,3.38637081,0.02688656,0.25911215,0.03129135,1.78365129,1.76960430,0.54376290
-5.59179590,3.19112163,0.02409934,0.24374174,0.02818986,1.68488294,1.68390487,0.50351062
-5.58579290,3.01078944,0.02151065,0.22978037,0.02526615,1.59345923,1.60570150,0.46629875
-5.57978989,2.84618855,0.01912704,0.21724706,0.02253334,1.50988236,1.53551369,0.43227865
-5.57378689,2.69784841,0.01695198,0.20614314,0.02000101,1.43449940,1.47371445,0.40155291
-5.56778389,2.56602570,0.01498605,0.19645360,0.01767522,1.36750778,1.42053393,0.37417647
-5.56178089,2.45072193,0.01322721,0.18814868,0.01555867,1.30896398,1.37606569,0.35015867
-5.55577789,2.35170513,0.01167098,0.18118536,0.01365089,1.25879472,1.34027491,0.32946584
-5.54977489,2.26853383,0.01031076,0.17550900,0.01194854,1.21680957,1.31300768,0.31202439
-5.54377189,2.20058210,0.00913806,0.17105478,0.01044576,1.18271430,1.29400062,0.29772414
-5.53776888,2.14706397,0.00814284,0.16774911,0.00913451,1.15612406,1.28289012,0.28642190
-5.53176588,2.10705658,0.00731377,0.16551076,0.00800505,1.13657588,1.27922090,0.27794503
-5.52576288,2.07952108,0.00663852,0.16425188,0.00704629,1.12354012,1.28245358,0.27209496
-5.51975988,2.06332130,0.00610402,0.16387885,0.00624626,1.11643068,1.29197137,0.26865070
-5.51375688,2.05724032,0.00569674,0.16429297,0.00559256,1.11461412,1.30708627,0.26737230
-5.50775388,2.05999550,0.00540293,0.16539111,0.00507269,1.11741803,1.32704508,0.26800431
-5.50175088,2.07025287,0.00520888,0.16706645,0.00467456,1.12413907,1.35103606,0.27027946
-5.49574787,2.08664200,0.00510109,0.16920922,0.00438676,1.13405126,1.37819680,0.27392251
-5.48974487,2.10777239,0.00506654,0.17170780,0.00419903,1.14641517,1.40762403,0.27865448
-5.48374187,2.13225234,0.00509288,0.17444995,0.00410255,1.16048855,1.43838589,0.28419743
-5.47773887,2.15871122,0.00516863,0.17732446,0.00409028,1.17553873,1.46953705,0.29027967
-5.47173587,2.18582550,0.00528340,0.18022316,0.00415733,1.19085723,1.50013670,0.29664160
-5.46573287,2.21234851,0.00542805,0.18304320,0.00430124,1.20577632,1.52926927,0.30304209
-5.45972986,2.23714363,0.00559495,0.18568970,0.00452229,1.21968757,1.55606743,0.30926524
-5.45372686,2.25921981,0.00577811,0.18807853,0.00482376,1.23206163,1.57973640,0.31512740
-5.44772386,2.27776819,0.00597339,0.19013923,0.00521223,1.24246860,1.59957864,0.32048422
-5.44172086,2.29219812,0.00617867,0.19181779,0.00569776,1.25059808,1.61501769,0.32523750
-5.43571786,2.30217046,0.00639401,0.19307928,0.00629405,1.25627777,1.62561975,0.32934138
-5.42971486,2.30762634,0.00662173,0.19391005,0.00701858,1.25948937,1.63111175,0.33280769
-5.42371186,2.30880916,0.00686655,0.19431939,0.00789257,1.26038095,1.63139467,0.33571004
-5.41770885,2.30627801,0.00713559,0.19434050,0.00894090,1.25927435,1.62655112,0.33818637
-5.41170585,2.30091106,0.00743835,0.19403071,0.01019189,1.25666717,1.61684648,0.34043968
-5.40570285,2.29389777,0.00778668,0.19347085,0.01167692,1.25322841,1.60272320,0.34273673
-5.39969985,2.28671924,0.00819458,0.19276367,0.01342988,1.24978759,1.58478843,0.34540454
-5.39369685,2.28111686,0.00867803,0.19203153,0.01548645,1.24731728,1.56379523,0.34882468
-5.38769385,2.27904961,0.00925463,0.19141322,0.01788318,1.24690933,1.54061834,0.35342533
-5.38169085,2.28264135,0.00994329,0.19106013,0.02065641,1.24974553,1.51622559,0.35967128
-5.37568784,2.29411956,0.01076372,0.19113192,0.02384098,1.25706338,1.49164625,0.36805203
-5.36968484,2.31574771,0.01173591,0.19179175,0.02746885,1.27011839,1.46793808,0.37906829
-5.36368184,2.34975369,0.01287956,0.19320140,0.03156750,1.29014411,1.44615449,0.39321727
-5.35767884,2.39825680,0.01421341,0.19551636,0.03615838,1.31831137,1.42731344,0.41097723
-5.35167584,2.46319631,0.01575458,0.19888110,0.04125531,1.35568842,1.41236951,0.43279164
-5.34567284,2.54626396,0.01751788,0.20342473,0.04686286,1.40320338,1.40219037,0.45905368
-5.33966983,2.64884345,0.01951511,0.20925706,0.05297501,1.46161052,1.39753843,0.49009145
-5.33366683,2.77195880,0.02175441,0.21646543,0.05957392,1.53146179,1.39905833,0.52615445
-5.32766383,2.91623401,0.02423971,0.22511212,0.06662908,1.61308475,1.40727038,0.56740201
-5.32166083,3.08186541,0.02697017,0.23523259,0.07409676,1.70656769,1.42256995,0.61389395
-5.31565783,3.26860781,0.02993986,0.24683448,0.08191997,1.81175283,1.44523203,0.66558403
-5.30965483,3.47577514,0.03313744,0.25989742,0.09002890,1.92823771,1.47542052,0.72231645
-5.30365183,3.70225551,0.03654613,0.27437352,0.09834189,2.05538488,1.51320096,0.78382567
-5.29764882,3.94654004,0.04014371,0.29018864,0.10676689,2.19233953,1.55855576,0.84973962
-5.29164582,4.20676444,0.04390283,0.30724414,0.11520353,2.33805430,1.61140055,0.91958637
-5.28564282,4.48076146,0.04779136,0.32541926,0.12354551,2.49132032,1.67160048,0.99280394
-5.27963982,4.76612218,0.05177301,0.34457374,0.13168350,2.65080315,1.73898538,1.06875302
-5.27363682,5.06026334,0.05580802,0.36455086,0.13950821,2.81508203,1.81336254,1.14673223
-5.26763382,5.36049802,0.05985400,0.38518054,0.14691364,2.98269077,1.89452647,1.22599512
-5.26163082,5.66410645,0.06386684,0.40628252,0.15380035,3.15215836,1.98226503,1.30576849
-5.25562781,5.96840392,0.06780169,0.42766945,0.16007848,3.32204765,2.07636135,1.38527113
-5.24962481,6.27080303,0.07161392,0.44914985,0.16567057,3.49099018,2.17659171,1.46373232
-5.24362181,6.56886744,0.07526011,0.47053082,0.17051385,3.65771578,2.28271952,1.54040921
-5.23761881,6.86035520,0.07869891,0.49162047,0.17456198,3.82107563,2.39448568,1.61460258
-5.23161581,7.14325017,0.08189182,0.51223002,0.17778614,3.98005797,2.51159631,1.68567031
-5.22561281,7.41578061,0.08480392,0.53217560,0.18017537,4.13379598,2.63370850,1.75303802
-5.21960980,7.67642509,0.08740433,0.55127973,0.18173620,4.28156796,2.76041526,1.81620685
-5.21360680,7.92390648,0.08966670,0.56937255,0.18249154,4.42279023,2.89123092,1.87475801
-5.20760380,8.15717547,0.09156937,0.58629283,0.18247897,4.55700387,3.02557797,1.92835444
-5.20160080,8.37538596,0.09309550,0.60188894,0.18174839,4.68385652,3.16277671,1.97673971
-5.19559780,8.57786482,0.09423310,0.61601967,0.18035938,4.80308100,3.30203883,2.01973453
-5.18959480,8.76407913,0.09497485,0.62855525,0.17837817,4.91447254,3.44246560,2.05723162
-5.18359180,8.93360381,0.09531795,0.63937839,0.17587463,5.01786654,3.58305173,2.08918930
-5.17758879,9.08609263,0.09526383,0.64838560,0.17291927,5.11311861,3.72269497,2.11562456
-5.17158579,9.22125497,0.09481793,0.65548866,0.16958047,5.20008844,3.86021176,2.13660612
-5.16558279,9.33884037,0.09398933,0.66061642,0.16592211,5.27862868,3.99435861,2.15224802
-5.15957979,9.43863177,0.09279056,0.66371674,0.16200166,5.34857968,4.12385846,2.16270410
-5.15357679,9.52044806,0.09123724,0.66475854,0.15786886,5.40977010,4.24743118,2.16816357
-5.14757379,9.58415506,0.08934790,0.66373392,0.15356494,5.46202334,4.36382687,2.16884771
-5.14157079,9.62968371,0.08714371,0.66066015,0.14912248,5.50516877,4.47186033,2.16500761
-5.13556778,9.65705324,0.08464830,0.65558133,0.14456579,5.53905664,4.57044513,2.15692270
-5.12956478,9.66639672,0.08188753,0.64856969,0.13991182,5.56357507,4.65862544,2.14489960
-5.12356178,9.65798589,0.07888925,0.63972616,0.13517142,5.57866730,4.73560377,2.12927089
-5.11755878,9.63225237,0.07568309,0.62918025,0.13035091,5.58434740,4.80076331,2.11039333
-5.11155578,9.58980228,0.07230017,0.61708895,0.12545370,5.58071270,4.85368319,2.08864503
-5.10555278,9.53142193,0.06877278,0.60363465,0.12048207,5.56795152,4.89414609,2.06442116
-5.09954977,9.45807292,0.06513400,0.58902203,0.11543876,5.54634513,4.92213723,2.03812807
-5.09354677,9.37087573,0.06141737,0.57347387,0.11032836,5.51626324,4.93783508,2.01017566
-5.08754377,9.27108195,0.05765634,0.55722600,0.10515842,5.47815317,4.94159392,1.98096807
-5.08154077,9.16003616,0.05388390,0.54052138,0.09994029,5.43252311,4.93391940,1.95089307
-5.07553777,9.03912947,0.05013203,0.52360355,0.09468947,5.37992050,4.91543828,1.92031059
-5.06953477,8.90974741,0.04643126,0.50670985,0.08942566,5.32090712,4.88686418,1.88954097
-5.06353177,8.77321558,0.04281018,0.49006442,0.08417248,5.25603262,4.84896130,1.85885369
-5.05752876,8.63074666,0.03929505,0.47387156,0.07895683,5.18580855,4.80250819,1.82845735
-5.05152576,8.48339247,0.03590942,0.45830959,0.07380803,5.11068495,4.74826362,1.79849166
-5.04552276,8.33200469,0.03267384,0.44352558,0.06875681,5.03103132,4.68693665,1.76902217
-5.03951976,8.17720708,0.02960568,0.42963119,0.06383419,4.94712370,4.61916240,1.74003817
-5.03351676,8.01938158,0.02671901,0.41669992,0.05907035,4.85913889,4.54548503,1.71145431
-5.02751376,7.85866951,0.02402456,0.40476580,0.05449354,4.76715662,4.46634858,1.68311600
-5.02151076,7.69498836,0.02152983,0.39382374,0.05012916,4.67116960,4.38209614,1.65480849
-5.01550775,7.52806310,0.01923921,0.38383142,0.04599897,4.57110110,4.29297701,1.62626939
-5.00950475,7.35747058,0.01715424,0.37471280,0.04212051,4.46682874,4.19916119,1.59720393
-5.00350175,7.18269404,0.01527388,0.36636286,0.03850675,4.35821316,4.10075992,1.56730236
-4.99749875,7.00318439,0.01359486,0.35865362,0.03516596,4.24512943,3.99785069,1.53625843
-4.99149575,6.81842442,0.01211203,0.35144092,0.03210181,4.12749915,3.89050488,1.50378798
-4.98549275,6.62799168,0.01081871,0.34457172,0.02931357,4.00532088,3.77881587,1.46964669
-4.97948974,6.43161609,0.00970709,0.33789153,0.02679660,3.87869686,3.66292574,1.43364580
-4.97348674,6.22922849,0.00876848,0.33125167,0.02454285,3.74785396,3.54304863,1.39566504
-4.96748374,6.02099711,0.00799370,0.32451588,0.02254144,3.61315751,3.41948905,1.35566210
-4.96148074,5.80734954,0.00737323,0.31756610,0.02077932,3.47511671,3.29265391,1.31367783
-4.95547774,5.58897911,0.00689744,0.31030705,0.01924185,3.33438148,3.16305751,1.26983735
-4.94947474,5.36683514,0.00655673,0.30266950,0.01791341,3.19173057,3.03131907,1.22434660
-4.94347174,5.14209797,0.00634155,0.29461210,0.01677790,3.04805172,2.89815304,1.17748491
-4.93746873,4.91614043,0.00624247,0.28612168,0.01581911,2.90431511,2.76435281,1.12959397
-4.93146573,4.69047829,0.00625013,0.27721221,0.01502112,2.76154173,2.63076897,1.08106391
-4.92546273,4.46671297,0.00635515,0.26792241,0.01436846,2.62076847,2.49828350,1.03231726
-4.91945973,4.24646993,0.00654807,0.25831228,0.01384628,2.48301222,2.36778159,0.98379191
-4.91345673,4.03133669,0.00681924,0.24845888,0.01344038,2.34923498,2.24012279,0.93592392
-4.90745373,3.82280401,0.00715872,0.23845144,0.01313722,2.22031201,2.11611337,0.88913112
-4.90145073,3.62221348,0.00755619,0.22838634,0.01292386,2.09700477,1.99648139,0.84379844
-4.89544772,3.43071449,0.00800088,0.21836210,0.01278787,1.97994000,1.88185594,0.80026560
-4.88944472,3.24923234,0.00848160,0.20847465,0.01271728,1.86959591,1.77275156,0.75881771
-4.88344172,3.07844898,0.00898668,0.19881326,0.01270045,1.76629589,1.66955857,0.71967918
-4.87743872,2.91879654,0.00950414,0.18945708,0.01272609,1.67020975,1.57253943,0.68301083
-4.87143572,2.77046332,0.01002172,0.18047268,0.01278318,1.58136191,1.48183118,0.64891038
-4.86543272,2.63341102,0.01052712,0.17191235,0.01286106,1.49964564,1.39745327,0.61741577
-4.85942971,2.50740121,0.01100817,0.16381348,0.01294945,1.42484218,1.31931995,0.58851102
-4.85342671,2.39202898,0.01145311,0.15619862,0.01303857,1.35664315,1.24725628,0.56213391
-4.84742371,2.28676098,0.01185081,0.14907644,0.01311927,1.29467486,1.18101633,0.53818506
-4.84142071,2.19097537,0.01219110,0.14244322,0.01318318,1.23852284,1.12030246,0.51653746
-4.83541771,2.10400111,0.01246498,0.13628474,0.01322289,1.18775523,1.06478436,0.49704609
-4.82941471,2.02515440,0.01266494,0.13057851,0.01323205,1.14194391,1.01411681,0.47955693
-4.82341171,1.95377059,0.01278510,0.12529607,0.01320556,1.10068235,0.96795530,0.46391497
-4.81740870,1.88923026,0.01282143,0.12040520,0.01313965,1.06359970,0.92596878,0.44997082
-4.81140570,1.83097890,0.01277186,0.11587202,0.01303195,1.03037097,0.88784944,0.43758593
-4.80540270,1.77854033,0.01263629,0.11166270,0.01288153,1.00072330,0.85331913,0.42663623
-4.79939970,1.73152407,0.01241661,0.10774492,0.01268887,0.97443897,0.82213306,0.41701434
-4.79339670,1.68962809,0.01211659,0.10408897,0.01245581,0.95135571,0.79408088,0.40863072
-4.78739370,1.65263787,0.01174175,0.10066846,0.01218546,0.93136529,0.76898600,0.40141385
-4.78139070,1.62042366,0.01129916,0.09746071,0.01188204,0.91441135,0.74670379,0.39530999
-4.77538769,1.59293734,0.01079713,0.09444697,0.01155075,0.90048735,0.72711948,0.39028283
-4.76938469,1.57021029,0.01024500,0.09161238,0.01119761,0.88963563,0.71014646,0.38631337
-4.76338169,1.55235373,0.00965280,0.08894588,0.01082925,0.88194815,0.69572561,0.38340033
-4.75737869,1.53956211,0.00903089,0.08644015,0.01045279,0.87756933,0.68382612,0.38156137
-4.75137569,1.53212008,0.00838973,0.08409149,0.01007563,0.87670131,0.67444808,0.38083506
-4.74537269,1.53041284,0.00773952,0.08189993,0.00970538,0.87961111,0.66762687,0.38128375
-4.73936968,1.53493937,0.00708996,0.07986940,0.00934972,0.88663958,0.66343910,0.38299711
-4.73336668,1.54632721,0.00645004,0.07800811,0.00901632,0.89821113,0.66200977,0.38609605
-4.72736368,1.56534755,0.00582781,0.07632902,0.00871281,0.91484326,0.66351993,0.39073675
-4.72136068,1.59292865,0.00523032,0.07485045,0.00844675,0.93715483,0.66821427,0.39711433
-4.71535768,1.63016563,0.00466347,0.07359678,0.00822559,0.96587168,0.67640763,0.40546573
-4.70935468,1.67832484,0.00413204,0.07259911,0.00805675,1.00182851,0.68848968,0.41607123
-4.70335168,1.73884074,0.00363962,0.07189589,0.00794752,1.04596568,0.70492689,0.42925439
-4.69734867,1.81330383,0.00318875,0.07153340,0.00790517,1.09932013,0.72626118,0.44537981
-4.69134567,1.90343852,0.00278092,0.07156607,0.00793685,1.16300975,0.75310445,0.46484853
-4.68534267,2.01107016,0.00241673,0.07205650,0.00804963,1.23821063,0.78612889,0.48809100
-4.67933967,2.13808130,0.00209601,0.07307517,0.00825039,1.32612746,0.82605264,0.51555744
-4.67333667,2.28635756,0.00181791,0.07469983,0.00854577,1.42795735,0.87362106,0.54770579
-4.66733367,2.45772448,0.00158110,0.07701448,0.00894203,1.54484792,0.92958384,0.58498757
-4.66133067,2.65387691,0.00138383,0.08010797,0.00944491,1.67785077,0.99466857,0.62783182
-4.65532766,2.87630331,0.00122413,0.08407222,0.01005946,1.82787198,1.06955145,0.67662796
-4.64932466,3.12620748,0.00109985,0.08900005,0.01078982,1.99562124,1.15482615,0.73170777
-4.64332166,3.40443085,0.00100879,0.09498267,0.01163903,2.18156165,1.25097187,0.79332744
-4.63731866,3.71137821,0.00094876,0.10210694,0.01260879,2.38586214,1.35832174,0.86165020
-4.63131566,4.04695005,0.00091761,0.11045227,0.01369925,2.60835461,1.47703281,0.93673018
-4.62531266,4.41048439,0.00091333,0.12008746,0.01490878,2.84849766,1.60705877,1.01849829
-4.61930965,4.80071086,0.00093398,0.13106734,0.01623380,3.10534863,1.74812657,1.10675043
-4.61330665,5.21571920,0.00097774,0.14342956,0.01766858,3.37754552,1.89971800,1.20113878
-4.60730365,5.65294404,0.00104290,0.15719130,0.01920519,3.66329983,2.06105712,1.30116640
-4.60130065,6.10916733,0.00112780,0.17234633,0.02083333,3.96040131,2.23110423,1.40618550
-4.59529765,6.58053914,0.00123081,0.18886236,0.02254039,4.26623479,2.40855716,1.51539956
-4.58929465,7.06261687,0.00135031,0.20667885,0.02431146,4.57780938,2.59185999,1.62786933
-4.58329165,7.55042278,0.00148460,0.22570545,0.02612942,4.89179946,2.77921955,1.74252290
-4.57728864,8.03851860,0.00163192,0.24582115,0.02797512,5.20459691,2.96862956,1.85816943
-4.57128564,8.52109618,0.00179037,0.26687427,0.02982764,5.51237336,3.15790216,1.97351664
-4.56528264,8.99208195,0.00195790,0.28868350,0.03166455,5.81115117,3.34470624,2.08719167
-4.55927964,9.44525333,0.00213230,0.31103985,0.03346230,6.09688151,3.52661202,2.19776496
-4.55327664,9.87436420,0.00231118,0.33370983,0.03519666,6.36552759,3.70114064,2.30377685
-4.54727364,10.27327666,0.00249197,0.35643967,0.03684313,6.61315109,3.86581797,2.40376631
-4.54127064,10.63609600,0.00267195,0.37896064,0.03837754,6.83599959,4.01823088,2.49630132
-4.53526763,10.95730528,0.00284831,0.40099531,0.03977648,7.03059262,4.15608483,2.58001024
-4.52926463,11.23189627,0.00301812,0.42226475,0.04101794,7.19380421,4.27726094,2.65361342
-4.52326163,11.45549300,0.00317847,0.44249628,0.04208179,7.32293934,4.37987083,2.71595442
-4.51725863,11.62446428,0.00332649,0.46143167,0.04295035,7.41580234,4.46230750,2.76602981
-4.51125563,11.73602190,0.00345942,0.47883550,0.04360882,7.47075479,4.52329060,2.80301673
-4.50525263,11.78830097,0.00357470,0.49450332,0.04404577,7.48676127,4.56190432,2.82629739
-4.49924962,11.78041970,0.00367003,0.50826927,0.04425343,7.46342106,4.57762654,2.83547950
-4.49324662,11.71251598,0.00374347,0.52001298,0.04422800,7.40098458,4.57034807,2.83041192
-4.48724362,11.58575906,0.00379344,0.52966531,0.04396978,7.30035373,4.54038096,2.81119467
-4.48124062,11.40233525,0.00381884,0.53721277,0.04348323,7.16306555,4.48845562,2.77818286
-4.47523762,11.16540737,0.00381905,0.54270036,0.04277693,6.99125957,4.41570636,2.73198415
-4.46923462,10.87904876,0.00379398,0.54623278,0.04186334,6.78762946,4.32364603,2.67344946
-4.46323162,10.54815358,0.00374402,0.54797390,0.04075853,6.55536031,4.21413037,2.60365728
-4.45722861,10.17832598,0.00367012,0.54814453,0.03948181,6.29805349,4.08931337,2.52389178
-4.45122561,9.77575176,0.00357366,0.54701858,0.03805518,6.01964144,3.95159528,2.43561543
-4.44522261,9.34705692,0.00345649,0.54491787,0.03650282,5.72429529,3.80356530,2.34043715
-4.43921961,8.89915776,0.00332085,0.54220571,0.03485045,5.41632835,3.64794086,2.24007693
-4.43321661,8.43910804,0.00316926,0.53927964,0.03312472,5.10009890,3.48750599,2.13632833
-4.42721361,7.97394830,0.00300449,0.53656360,0.03135252,4.77991553,3.32505095,2.03102026
-4.42121061,7.51056273,0.00282947,0.53449987,0.02956043,4.45994825,3.16331527,1.92597926
-4.41520760,7.05554820,0.00264721,0.53354109,0.02777409,4.14414828,3.00493608,1.82299380
-4.40920460,6.61509958,0.00246068,0.53414271,0.02601774,3.83617886,2.85240350,1.72378177
-4.40320160,6.19491466,0.00227280,0.53675600,0.02431377,3.53935917,2.70802411,1.62996211
-4.39719860,5.80012074,0.00208632,0.54182192,0.02268237,3.25662243,2.57389339,1.54303137
-4.39119560,5.43522421,0.00190378,0.54976596,0.02114136,2.99048885,2.45187753,1.46434583
-4.38519260,5.10408283,0.00172748,0.56099390,0.01970598,2.74305323,2.34360414,1.39510911
-4.37918959,4.80989984,0.00155944,0.57588866,0.01838891,2.51598653,2.25046166,1.33636537
-4.37318659,4.55523767,0.00140134,0.59480795,0.01720029,2.31054990,2.17360612,1.28899764
-4.36718359,4.34204832,0.00125458,0.61808268,0.01614788,2.12761935,2.11397415,1.25373053
-4.36118059,4.17171690,0.00112023,0.64601596,0.01523724,1.96771874,2.07230049,1.23113663
-4.35517759,4.04511424,0.00099908,0.67888238,0.01447194,1.83105874,2.04913843,1.22164546
-4.34917459,3.96265450,0.00089161,0.71692732,0.01385387,1.71757900,2.04488124,1.22555404
-4.34317159,3.92435371,0.00079809,0.76036611,0.01338348,1.62699110,2.05978293,1.24303800
-4.33716858,3.92988538,0.00071852,0.80938274,0.01306003,1.55882002,2.09397673,1.27416216
-4.33116558,3.97863000,0.00065276,0.86412790,0.01288189,1.51244194,2.14748973,1.31888991
-4.32516258,4.06971577,0.00060048,0.92471620,0.01284664,1.48711688,2.22025280,1.37709055
-4.31915958,4.20204883,0.00056124,0.99122258,0.01295132,1.48201505,2.31210476,1.44854427
-4.31315658,4.37433198,0.00053448,1.06367764,0.01319248,1.49623615,2.42279067,1.53294452
-4.30715358,4.58507196,0.00051959,1.14206224,0.01356625,1.52882162,2.55195400,1.62989787
