energy_ev,total_up,Al_p_up,Al_d_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
-5.75987994,4.51744579,0.13968590,0.00000000,2.54576334,1.42486426,1.69722025,0.00000000
-5.75387694,4.41171125,0.13731525,0.00000000,2.47452924,1.38685286,1.66084352,0.00000000
-5.74787394,4.29358634,0.13463425,0.00000000,2.39519072,1.34499469,1.61974263,0.00000000
-5.74187094,4.16483948,0.13168720,0.00000000,2.30892338,1.29995641,1.57453483,0.00000000
-5.73586793,4.02737222,0.12852060,0.00000000,2.21698915,1.25244321,1.52589956,0.00000000
-5.72986493,3.88316784,0.12518206,0.00000000,2.12069957,1.20318004,1.47456090,0.00000000
-5.72386193,3.73424144,0.12171926,0.00000000,2.02137966,1.15289334,1.42127002,0.00000000
-5.71785893,3.58259306,0.11817918,0.00000000,1.92033378,1.10229399,1.36678865,0.00000000
-5.71185593,3.43016550,0.11460733,0.00000000,1.81881476,1.05206192,1.31187351,0.00000000
-5.70585293,3.27880749,0.11104717,0.00000000,1.71799734,1.00283275,1.25726241,0.00000000
-5.69984992,3.13024320,0.10753969,0.00000000,1.61895648,0.95518673,1.20366189,0.00000000
-5.69384692,2.98604791,0.10412305,0.00000000,1.52265103,0.90964016,1.15173666,0.00000000
-5.68784392,2.84763009,0.10083233,0.00000000,1.42991280,0.86663913,1.10210064,0.00000000
-5.68184092,2.71621921,0.09769933,0.00000000,1.34144078,0.82655563,1.05530973,0.00000000
-5.67583792,2.59285887,0.09475238,0.00000000,1.25780015,0.78968581,1.01185590,0.00000000
-5.66983492,2.47840446,0.09201614,0.00000000,1.17942534,0.75625011,0.97216283,0.00000000
-5.66383192,2.37352467,0.08951144,0.00000000,1.10662658,0.72639514,0.93658256,0.00000000
-5.65782891,2.27870608,0.08725503,0.00000000,1.03959898,0.70019684,0.90539340,0.00000000
-5.65182591,2.19426014,0.08525935,0.00000000,0.97843344,0.67766491,0.87879880,0.00000000
-5.64582291,2.12033214,0.08353230,0.00000000,0.92312863,0.65874813,0.85692726,0.00000000
-5.63981991,2.05691164,0.08207697,0.00000000,0.87360337,0.64334035,0.83983317,0.00000000
-5.63381691,2.00384402,0.08089145,0.00000000,0.82970887,0.63128711,0.82749859,0.00000000
-5.62781391,1.96084300,0.07996875,0.00000000,0.79124042,0.62239270,0.81983599,0.00000000
-5.62181091,1.92750399,0.07929673,0.00000000,0.75794815,0.61642734,0.81669192,0.00000000
-5.61580790,1.90331806,0.07885825,0.00000000,0.72954685,0.61313471,0.81785152,0.00000000
-5.60980490,1.88768648,0.07863148,0.00000000,0.70572455,0.61223935,0.82304381,0.00000000
-5.60380190,1.87993565,0.07859037,0.00000000,0.68615002,0.61345405,0.83194770,0.00000000
-5.59779890,1.87933230,0.07870534,0.00000000,0.67047919,0.61648692,0.84419856,0.00000000
-5.59179590,1.88509862,0.07894412,0.00000000,0.65836058,0.62104815,0.85939512,0.00000000
-5.58579290,1.89642723,0.07927286,0.00000000,0.64943989,0.62685609,0.87710665,0.00000000
-5.57978989,1.91249557,0.07965728,0.00000000,0.64336388,0.63364279,0.89688023,0.00000000
-5.57378689,1.93247959,0.08006401,0.00000000,0.63978364,0.64115855,0.91824790,0.00000000
-5.56778389,1.95556642,0.08046201,0.00000000,0.63835741,0.64917571,0.94073370,0.00000000
-5.56178089,1.98096594,0.08082392,0.00000000,0.63875309,0.65749131,0.96386045,0.00000000
-5.55577789,2.00792116,0.08112744,0.00000000,0.64065052,0.66592889,0.98715629,0.00000000
-5.54977489,2.03571745,0.08135666,0.00000000,0.64374357,0.67433927,1.01016103,0.00000000
-5.54377189,2.06369076,0.08150310,0.00000000,0.64774225,0.68260060,1.03243229,0.00000000
-5.53776888,2.09123493,0.08156674,0.00000000,0.65237486,0.69061761,1.05355169,0.00000000
-5.53176588,2.11780858,0.08155665,0.00000000,0.65739018,0.69832057,1.07313094,0.00000000
-5.52576288,2.14294158,0.08149150,0.00000000,0.66255984,0.70566383,1.09081811,0.00000000
-5.51975988,2.16624151,0.08139969,0.00000000,0.66768083,0.71262446,1.10630402,0.00000000
-5.51375688,2.18740024,0.08131928,0.00000000,0.67257816,0.71920104,1.11932874,0.00000000
-5.50775388,2.20620068,0.08129749,0.00000000,0.67710757,0.72541274,1.12968814,0.00000000
-5.50175088,2.22252367,0.08139011,0.00000000,0.68115827,0.73129894,1.13724023,0.00000000
-5.49574787,2.23635467,0.08166039,0.00000000,0.68465556,0.73691928,1.14191122,0.00000000
-5.48974487,2.24778996,0.08217792,0.00000000,0.68756312,0.74235415,1.14370080,0.00000000
-5.48374187,2.25704179,0.08301707,0.00000000,0.68988485,0.74770552,1.14268642,0.00000000
-5.47773887,2.26444172,0.08425535,0.00000000,0.69166599,0.75309788,1.13902606,0.00000000
-5.47173587,2.27044156,0.08597154,0.00000000,0.69299337,0.75867902,1.13295923,0.00000000
-5.46573287,2.27561118,0.08824367,0.00000000,0.69399455,0.76462038,1.12480576,0.00000000
-5.45972986,2.28063244,0.09114692,0.00000000,0.69483566,0.77111667,1.11496210,0.00000000
-5.45372686,2.28628880,0.09475145,0.00000000,0.69571793,0.77838451,1.10389497,0.00000000
-5.44772386,2.29345036,0.09912019,0.00000000,0.69687269,0.78665970,1.09213232,0.00000000
-5.44172086,2.30305408,0.10430674,0.00000000,0.69855503,0.79619323,1.08025156,0.00000000
-5.43571786,2.31607961,0.11035329,0.00000000,0.70103613,0.80724568,1.06886549,0.00000000
-5.42971486,2.33352111,0.11728874,0.00000000,0.70459448,0.82008024,1.05860602,0.00000000
-5.42371186,2.35635598,0.12512711,0.00000000,0.70950624,0.83495445,1.05010650,0.00000000
-5.41770885,2.38551150,0.13386617,0.00000000,0.71603515,0.85211096,1.04398302,0.00000000
-5.41170585,2.42183081,0.14348651,0.00000000,0.72442227,0.87176758,1.04081556,0.00000000
-5.40570285,2.46603957,0.15395103,0.00000000,0.73487612,0.89410724,1.04112965,0.00000000
-5.39969985,2.51871485,0.16520492,0.00000000,0.74756352,0.91926822,1.04537932,0.00000000
-5.39369685,2.58025770,0.17717621,0.00000000,0.76260163,0.94733517,1.05393205,0.00000000
-5.38769385,2.65087088,0.18977684,0.00000000,0.78005155,0.97833155,1.06705640,0.00000000
-5.38169085,2.73054262,0.20290430,0.00000000,0.79991379,1.01221370,1.08491279,0.00000000
-5.37568784,2.81903748,0.21644377,0.00000000,0.82212580,1.04886717,1.10754777,0.00000000
-5.36968484,2.91589472,0.23027079,0.00000000,0.84656170,1.08810528,1.13489207,0.00000000
-5.36368184,3.02043425,0.24425423,0.00000000,0.87303428,1.12967026,1.16676238,0.00000000
-5.35767884,3.13176996,0.25825960,0.00000000,0.90129907,1.17323680,1.20286673,0.00000000
-5.35167584,3.24882972,0.27215247,0.00000000,0.93106042,1.21841794,1.24281309,0.00000000
-5.34567284,3.37038114,0.28580196,0.00000000,0.96197918,1.26477300,1.28612082,0.00000000
-5.33966983,3.49506185,0.29908400,0.00000000,0.99368180,1.31181725,1.33223431,0.00000000
-5.33366683,3.62141296,0.31188437,0.00000000,1.02577025,1.35903278,1.38053815,0.00000000
-5.32766383,3.74791416,0.32410128,0.00000000,1.05783257,1.40588019,1.43037321,0.00000000
-5.32166083,3.87301910,0.33564745,0.00000000,1.08945349,1.45181061,1.48105290,0.00000000
-5.31565783,3.99518967,0.34645154,0.00000000,1.12022470,1.49627756,1.53187901,0.00000000
-5.30965483,4.11292807,0.35645889,0.00000000,1.14975463,1.53874827,1.58215663,0.00000000
-5.30365183,4.22480565,0.36563158,0.00000000,1.17767716,1.57871417,1.63120767,0.00000000
-5.29764882,4.32948807,0.37394780,0.00000000,1.20365930,1.61570024,1.67838269,0.00000000
-5.29164582,4.42575623,0.38140067,0.00000000,1.22740740,1.64927313,1.72307096,0.00000000
-5.28564282,4.51252301,0.38799638,0.00000000,1.24867211,1.67904796,1.76470862,0.00000000
-5.27963982,4.58884587,0.39375211,0.00000000,1.26725169,1.70469384,1.80278508,0.00000000
-5.27363682,4.65393579,0.39869354,0.00000000,1.28299407,1.72593814,1.83684779,0.00000000
-5.26763382,4.70716281,0.40285230,0.00000000,1.29579734,1.74256957,1.86650560,0.00000000
-5.26163082,4.74805881,0.40626347,0.00000000,1.30560906,1.75444041,1.89143098,0.00000000
-5.25562781,4.77631793,0.40896314,0.00000000,1.31242434,1.76146760,1.91136133,0.00000000
-5.24962481,4.79179511,0.41098641,0.00000000,1.31628283,1.76363326,1.92609954,0.00000000
-5.24362181,4.79450307,0.41236567,0.00000000,1.31726485,1.76098425,1.93551403,0.00000000
-5.23761881,4.78460780,0.41312937,0.00000000,1.31548666,1.75363107,1.93953837,0.00000000
-5.23161581,4.76242285,0.41330130,0.00000000,1.31109515,1.74174603,1.93817035,0.00000000
-5.22561281,4.72840218,0.41290038,0.00000000,1.30426205,1.72556045,1.93147070,0.00000000
-5.21960980,4.68313162,0.41194090,0.00000000,1.29517784,1.70536116,1.91956125,0.00000000
-5.21360680,4.62731871,0.41043324,0.00000000,1.28404551,1.68148594,1.90262238,0.00000000
-5.20760380,4.56178085,0.40838496,0.00000000,1.27107444,1.65431805,1.88088981,0.00000000
-5.20160080,4.48743169,0.40580210,0.00000000,1.25647446,1.62427978,1.85465053,0.00000000
-5.19559780,4.40526593,0.40269077,0.00000000,1.24045047,1.59182510,1.82423792,0.00000000
-5.18959480,4.31634256,0.39905878,0.00000000,1.22319763,1.55743161,1.79002591,0.00000000
-5.18359180,4.22176694,0.39491723,0.00000000,1.20489748,1.52159186,1.75242257,0.00000000
-5.17758879,4.12267230,0.39028205,0.00000000,1.18571500,1.48480435,1.71186296,0.00000000
-5.17158579,4.02020105,0.38517534,0.00000000,1.16579681,1.44756458,1.66880163,0.00000000
-5.16558279,3.91548669,0.37962650,0.00000000,1.14527056,1.41035636,1.62370501,0.00000000
-5.15957979,3.80963698,0.37367298,0.00000000,1.12424554,1.37364382,1.57704398,0.00000000
-5.15357679,3.70371889,0.36736084,0.00000000,1.10281448,1.33786436,1.52928673,0.00000000
-5.14757379,3.59874606,0.36074480,0.00000000,1.08105631,1.30342294,1.48089246,0.00000000
-5.14157079,3.49566905,0.35388812,0.00000000,1.05903994,1.27068778,1.43230583,0.00000000
-5.13556778,3.39536869,0.34686199,0.00000000,1.03682853,1.23998770,1.38395249,0.00000000
-5.12956478,3.29865248,0.33974476,0.00000000,1.01448427,1.21161117,1.33623569,0.00000000
-5.12356178,3.20625400,0.33262078,0.00000000,0.99207314,1.18580691,1.28953389,0.00000000
-5.11755878,3.11883489,0.32557910,0.00000000,0.96966948,1.16278597,1.24419942,0.00000000
-5.11155578,3.03698889,0.31871196,0.00000000,0.94735994,1.14272504,1.20055784,0.00000000
-5.10555278,2.96124730,0.31211317,0.00000000,0.92524669,1.12577062,1.15890798,0.00000000
-5.09954977,2.89208514,0.30587643,0.00000000,0.90344950,1.11204382,1.11952232,0.00000000
-5.09354677,2.82992737,0.30009362,0.00000000,0.88210660,1.10164530,1.08264741,0.00000000
-5.08754377,2.77515432,0.29485314,0.00000000,0.86137420,1.09466003,1.04850436,0.00000000
-5.08154077,2.72810603,0.29023834,0.00000000,0.84142466,1.09116152,1.01728896,0.00000000
-5.07553777,2.68908472,0.28632604,0.00000000,0.82244339,1.09121527,0.98917144,0.00000000
-5.06953477,2.65835557,0.28318519,0.00000000,0.80462446,1.09488121,0.96429590,0.00000000
-5.06353177,2.63614533,0.28087576,0.00000000,0.78816544,1.10221494,0.94277934,0.00000000
-5.05752876,2.62263920,0.27944777,0.00000000,0.77326132,1.11326779,0.92471033,0.00000000
-5.05152576,2.61797605,0.27894050,0.00000000,0.76009826,1.12808579,0.91014771,0.00000000
-5.04552276,2.62224261,0.27938194,0.00000000,0.74884702,1.14670749,0.89911918,0.00000000
-5.03951976,2.63546690,0.28078837,0.00000000,0.73965680,1.16916094,0.89162026,0.00000000
-5.03351676,2.65761164,0.28316418,0.00000000,0.73264955,1.19546005,0.88761361,0.00000000
-5.02751376,2.68856807,0.28650181,0.00000000,0.72791508,1.22560041,0.88702903,0.00000000
-5.02151076,2.72815071,0.29078179,0.00000000,0.72550722,1.25955505,0.88976406,0.00000000
-5.01550775,2.77609348,0.29597302,0.00000000,0.72544118,1.29727006,0.89568546,0.00000000
-5.00950475,2.83204727,0.30203302,0.00000000,0.72769212,1.33866063,0.90463135,0.00000000
-5.00350175,2.89557940,0.30890831,0.00000000,0.73219515,1.38360727,0.91641407,0.00000000
-4.99749875,2.96617469,0.31653488,0.00000000,0.73884642,1.43195276,0.93082354,0.00000000
-4.99149575,3.04323828,0.32483870,0.00000000,0.74750558,1.48349954,0.94763096,0.00000000
-4.98549275,3.12609982,0.33373628,0.00000000,0.75799903,1.53800794,0.96659269,0.00000000
-4.97948974,3.21401899,0.34313527,0.00000000,0.77012422,1.59519502,0.98745394,0.00000000
-4.97348674,3.30619200,0.35293521,0.00000000,0.78365441,1.65473434,1.00995224,0.00000000
-4.96748374,3.40175885,0.36302828,0.00000000,0.79834394,1.71625644,1.03382041,0.00000000
-4.96148074,3.49981131,0.37330025,0.00000000,0.81393372,1.77935034,1.05878899,0.00000000
-4.95547774,3.59940138,0.38363153,0.00000000,0.83015666,1.84356590,1.08458796,0.00000000
-4.94947474,3.69955037,0.39389840,0.00000000,0.84674313,1.90841733,1.11094789,0.00000000
-4.94347174,3.79925856,0.40397447,0.00000000,0.86342599,1.97338777,1.13760059,0.00000000
-4.93746873,3.89751570,0.41373235,0.00000000,0.87994545,2.03793517,1.16427928,0.00000000
-4.93146573,3.99331239,0.42304550,0.00000000,0.89605339,2.10149938,1.19071872,0.00000000
-4.92546273,4.08565268,0.43179041,0.00000000,0.91151737,2.16351063,1.21665521,0.00000000
-4.91945973,4.17356779,0.43984886,0.00000000,0.92612412,2.22339933,1.24182699,0.00000000
-4.91345673,4.25613132,0.44711044,0.00000000,0.93968270,2.28060702,1.26597507,0.00000000
-4.90745373,4.33247562,0.45347513,0.00000000,0.95202724,2.33459853,1.28884472,0.00000000
-4.90145073,4.40180935,0.45885596,0.00000000,0.96301931,2.38487488,1.31018778,0.00000000
-4.89544772,4.46343582,0.46318157,0.00000000,0.97254998,2.43098685,1.32976586,0.00000000
-4.88944472,4.51677175,0.46639874,0.00000000,0.98054160,2.47254866,1.34735433,0.00000000
-4.88344172,4.56136574,0.46847458,0.00000000,0.98694922,2.50925141,1.36274713,0.00000000
-4.87743872,4.59691599,0.46939851,0.00000000,0.99176175,2.54087589,1.37576222,0.00000000
-4.87143572,4.62328636,0.46918376,0.00000000,0.99500272,2.56730411,1.38624732,0.00000000
-4.86543272,4.64052005,0.46786844,0.00000000,0.99673073,2.58852912,1.39408588,0.00000000
-4.85942971,4.64885020,0.46551602,0.00000000,0.99703948,2.60466275,1.39920280,0.00000000
-4.85342671,4.64870669,0.46221530,0.00000000,0.99605732,2.61594067,1.40156964,0.00000000
-4.84742371,4.64071846,0.45807968,0.00000000,0.99394626,2.62272457,1.40120900,0.00000000
-4.84142071,4.62571098,0.45324594,0.00000000,0.99090051,2.62550110,1.39819776,0.00000000
-4.83541771,4.60469853,0.44787227,0.00000000,0.98714428,2.62487736,1.39266890,0.00000000
-4.82941471,4.57887109,0.44213592,0.00000000,0.98292905,2.62157299,1.38481176,0.00000000
-4.82341171,4.54957585,0.43623016,0.00000000,0.97853011,2.61640874,1.37487046,0.00000000
-4.81740870,4.51829375,0.43036097,0.00000000,0.97424247,2.61029177,1.36314054,0.00000000
-4.81140570,4.48661119,0.42474316,0.00000000,0.97037613,2.60419791,1.34996378,0.00000000
-4.80540270,4.45618778,0.41959639,0.00000000,0.96725077,2.59915128,1.33572124,0.00000000
-4.79939970,4.42872074,0.41514084,0.00000000,0.96518997,2.59620173,1.32082476,0.00000000
-4.79339670,4.40590698,0.41159279,0.00000000,0.96451501,2.59640073,1.30570708,0.00000000
-4.78739370,4.38940382,0.40916028,0.00000000,0.96553845,2.60077638,1.29081099,0.00000000
-4.78139070,4.38078981,0.40803871,0.00000000,0.96855771,2.61030834,1.27657775,0.00000000
-4.77538769,4.38152655,0.40840674,0.00000000,0.97384868,2.62590347,1.26343526,0.00000000
-4.76938469,4.39292316,0.41042247,0.00000000,0.98165981,2.64837308,1.25178642,0.00000000
-4.76338169,4.41610458,0.41422000,0.00000000,0.99220671,2.67841270,1.24199808,0.00000000
-4.75737869,4.45198489,0.41990658,0.00000000,1.00566757,2.71658510,1.23439095,0.00000000
-4.75137569,4.50124701,0.42756032,0.00000000,1.02217959,2.76330750,1.22923107,0.00000000
-4.74537269,4.56432944,0.43722875,0.00000000,1.04183654,2.81884348,1.22672293,0.00000000
-4.73936968,4.64142101,0.44892808,0.00000000,1.06468769,2.88330018,1.22700473,0.00000000
-4.73336668,4.73246401,0.46264338,0.00000000,1.09073800,2.95663100,1.23014585,0.00000000
-4.72736368,4.83716558,0.47832972,0.00000000,1.11994974,3.03864400,1.23614670,0.00000000
-4.72136068,4.95501725,0.49591412,0.00000000,1.15224529,3.12901557,1.24494088,0.00000000
-4.71535768,5.08532187,0.51529837,0.00000000,1.18751116,3.22730912,1.25639965,0.00000000
-4.70935468,5.22722663,0.53636267,0.00000000,1.22560277,3.33299780,1.27033833,0.00000000
-4.70335168,5.37976093,0.55896977,0.00000000,1.26634999,3.44549044,1.28652451,0.00000000
-4.69734867,5.54187720,0.58296967,0.00000000,1.30956281,3.56415932,1.30468746,0.00000000
-4.69134567,5.71249261,0.60820447,0.00000000,1.35503708,3.68836845,1.32452852,0.00000000
-4.68534267,5.89052982,0.63451326,0.00000000,1.40255983,3.81750096,1.34573177,0.00000000
-4.67933967,6.07495443,0.66173682,0.00000000,1.45191384,3.95098407,1.36797458,0.00000000
-4.67333667,6.26480745,0.68972175,0.00000000,1.50288135,4.08831038,1.39093760,0.00000000
-4.66733367,6.45923103,0.71832407,0.00000000,1.55524664,4.22905427,1.41431361,0.00000000
-4.66133067,6.65748630,0.74741193,0.00000000,1.60879741,4.37288264,1.43781499,0.00000000
-4.65532766,6.85896260,0.77686739,0.00000000,1.66332511,4.51955942,1.46117948,0.00000000
-4.64932466,7.06317798,0.80658728,0.00000000,1.71862418,4.66894376,1.48417407,0.00000000
-4.64332166,7.26977125,0.83648303,0.00000000,1.77449066,4.82098224,1.50659701,0.00000000
-4.63731866,7.47848684,0.86647976,0.00000000,1.83072039,4.97569576,1.52827790,0.00000000
-4.63131566,7.68915374,0.89651456,0.00000000,1.88710718,5.13316229,1.54907616,0.00000000
-4.62531266,7.90166065,0.92653442,0.00000000,1.94344145,5.29349675,1.56887808,0.00000000
-4.61930965,8.11592941,0.95649382,0.00000000,1.99950971,5.45682974,1.58759292,0.00000000
-4.61330665,8.33188911,0.98635242,0.00000000,2.05509525,5.62328673,1.60514822,0.00000000
-4.60730365,8.54945317,1.01607302,0.00000000,2.10998033,5.79296939,1.62148512,0.00000000
-4.60130065,8.76850138,1.04562004,0.00000000,2.16395003,5.96594059,1.63655376,0.00000000
-4.59529765,8.98886863,1.07495872,0.00000000,2.21679778,6.14221427,1.65030944,0.00000000
-4.58929465,9.21034151,1.10405514,0.00000000,2.26833246,6.32175115,1.66270968,0.00000000
-4.58329165,9.43266317,1.13287704,0.00000000,2.31838680,6.50446055,1.67371259,0.00000000
-4.57728864,9.65554646,1.16139553,0.00000000,2.36682657,6.69020845,1.68327656,0.00000000
-4.57128564,9.87869453,1.18958741,0.00000000,2.41356017,6.87883113,1.69136141,0.00000000
-4.56528264,10.10182729,1.21743801,0.00000000,2.45854784,7.07015338,1.69793098,0.00000000
-4.55927964,10.32471194,1.24494421,0.00000000,2.50180984,7.26401007,1.70295678,0.00000000
-4.55327664,10.54719512,1.27211741,0.00000000,2.54343302,7.46026908,1.70642270,0.00000000
-4.54727364,10.76923403,1.29898606,0.00000000,2.58357500,7.65885394,1.70833016,0.00000000
-4.54127064,10.99092389,1.32559750,0.00000000,2.62246559,7.85976419,1.70870360,0.00000000
-4.53526763,11.21251926,1.35201877,0.00000000,2.66040483,8.06309157,1.70759555,0.00000000
-4.52926463,11.43444693,1.37833628,0.00000000,2.69775772,8.26903043,1.70509110,0.00000000
-4.52326163,11.65730877,1.40465410,0.00000000,2.73494534,8.47788110,1.70131134,0.00000000
-4.51725863,11.88187333,1.43109079,0.00000000,2.77243262,8.69004545,1.69641527,0.00000000
-4.51125563,12.10905602,1.45777501,0.00000000,2.81071327,8.90601426,1.69060011,0.00000000
-4.50525263,12.33988805,1.48483976,0.00000000,2.85029212,9.12634667,1.68409974,0.00000000
-4.49924962,12.57547551,1.51241575,0.00000000,2.89166584,9.35164265,1.67718129,0.00000000
-4.49324662,12.81695023,1.54062404,0.00000000,2.93530276,9.58250966,1.67013978,0.00000000
-4.48724362,13.06541512,1.56956844,0.00000000,2.98162261,9.81952555,1.66329118,0.00000000
-4.48124062,13.32188680,1.59932791,0.00000000,3.03097722,10.06319959,1.65696409,0.00000000
-4.47523762,13.58723878,1.62994959,0.00000000,3.08363301,10.31393431,1.65149024,0.00000000
-4.46923462,13.86214854,1.66144276,0.00000000,3.13975607,10.57199035,1.64719451,0.00000000
-4.46323162,14.14705174,1.69377412,0.00000000,3.19940054,10.83745686,1.64438477,0.00000000
-4.45722861,14.44210641,1.72686466,0.00000000,3.26250096,11.11022958,1.64334196,0.00000000
-4.45122561,14.74716964,1.76058853,0.00000000,3.32886883,11.38999821,1.64431108,0.00000000
-4.44522261,15.06178838,1.79477384,0.00000000,3.39819356,11.67624441,1.64749335,0.00000000
-4.43921961,15.38520534,1.82920564,0.00000000,3.47004804,11.96825106,1.65303997,0.00000000
-4.43321661,15.71638015,1.86363088,0.00000000,3.54389835,12.26512255,1.66104774,0.00000000
-4.42721361,16.05402479,1.89776524,0.00000000,3.61911737,12.56581544,1.67155681,0.00000000
-4.42121061,16.39665166,1.93130160,0.00000000,3.69500176,12.86917801,1.68455042,0.00000000
-4.41520760,16.74263187,1.96391972,0.00000000,3.77079157,13.17399645,1.69995684,0.00000000
-4.40920460,17.09026036,1.99529685,0.00000000,3.84569178,13.47904537,1.71765314,0.00000000
-4.40320160,17.43782441,2.02511860,0.00000000,3.91889480,13.78313937,1.73747075,0.00000000
-4.39719860,17.78367145,2.05308987,0.00000000,3.98960322,14.08518271,1.75920219,0.00000000
-4.39119560,18.12627226,2.07894505,0.00000000,4.05705184,14.38421392,1.78260890,0.00000000
-4.38519260,18.46427587,2.10245722,0.00000000,4.12052814,14.67944237,1.80742945,0.00000000
-4.37918959,18.79655271,2.12344592,0.00000000,4.17939062,14.97027435,1.83338789,0.00000000
-4.37318659,19.12222345,2.14178303,0.00000000,4.23308415,15.25632676,1.86020170,0.00000000
-4.36718359,19.44067179,2.15739663,0.00000000,4.28115205,15.53742716,1.88758896,0.00000000
-4.36118059,19.75154027,2.17027258,0.00000000,4.32324438,15.81359995,1.91527455,0.00000000
-4.35517759,20.05470942,2.18045384,0.00000000,4.35912242,16.08503905,1.94299492,0.00000000
-4.34917459,20.35026147,2.18803748,0.00000000,4.38865909,16.35206870,1.97050155,0.00000000
-4.34317159,20.63843097,2.19316963,0.00000000,4.41183571,16.61509435,1.99756291,0.00000000
-4.33716858,20.91954524,2.19603861,0.00000000,4.42873514,16.87454675,2.02396503,0.00000000
-4.33116558,21.19395868,2.19686647,0.00000000,4.43953184,17.13082237,2.04951091,0.00000000
-4.32516258,21.46198483,2.19589940,0.00000000,4.44447929,17.38422411,2.07401886,0.00000000
-4.31915958,21.72383070,2.19339755,0.00000000,4.44389548,17.63490574,2.09732034,0.00000000
-4.31315658,21.97953752,2.18962443,0.00000000,4.43814694,17.88282375,2.11925736,0.00000000
-4.30715358,22.22893168,2.18483665,0.00000000,4.42763221,18.12769979,2.13967993,0.00000000
