energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up,Zr_p_up,Zr_d_up
-3.40670335,6.26317304,0.04094103,1.19277711,0.07060762,3.73899366,0.47750802,0.02270920,2.83584495,1.73436070
-3.40070035,6.26894913,0.03911416,1.19350359,0.06994733,3.74960823,0.47529199,0.02261123,2.83241778,1.74419519
-3.39469735,6.25386918,0.03726336,1.19044344,0.06915641,3.74624515,0.47155033,0.02243452,2.81970228,1.74817558
-3.38869435,6.21728859,0.03540024,1.18341364,0.06822350,3.72860791,0.46626146,0.02217920,2.79739683,1.74606183
-3.38269135,6.15900948,0.03353601,1.17231230,0.06714096,3.69668598,0.45943113,0.02184713,2.76541492,1.73774576
-3.37668834,6.07929101,0.03168131,1.15712157,0.06590529,3.65075949,0.45109271,0.02144191,2.72388514,1.72325398
-3.37068534,5.97884835,0.02984614,1.13790859,0.06451740,3.59139679,0.44130703,0.02096890,2.67314608,1.70274717
-3.36468234,5.85884013,0.02803982,1.11482447,0.06298283,3.51944435,0.43016159,0.02043508,2.61373610,1.67651588
-3.35867934,5.72084450,0.02627098,1.08810117,0.06131180,3.43600932,0.41776927,0.01984903,2.54637840,1.64497276
-3.35267634,5.56682417,0.02454755,1.05804656,0.05951913,3.34243493,0.40426644,0.01922072,2.47196165,1.60864160
-3.34667334,5.39908129,0.02287681,1.02503749,0.05762408,3.24026928,0.38981062,0.01856136,2.39151691,1.56814335
-3.34067034,5.22020306,0.02126540,0.98951122,0.05564996,3.13122836,0.37457765,0.01788312,2.30619137,1.52417967
-3.33466733,5.03299972,0.01971937,0.95195532,0.05362365,3.01715420,0.35875839,0.01719893,2.21721967,1.47751437
-3.32866433,4.84043621,0.01824421,0.91289626,0.05157499,2.89996933,0.34255509,0.01652210,2.12589377,1.42895336
-3.32266133,4.64555965,0.01684486,0.87288698,0.04953606,2.78162888,0.32617738,0.01586607,2.03353201,1.37932363
-3.31665833,4.45142440,0.01552573,0.83249385,0.04754031,2.66407178,0.30983807,0.01524404,1.94144839,1.32945193
-3.31065533,4.26101679,0.01429069,0.79228317,0.04562166,2.54917234,0.29374871,0.01466864,1.85092274,1.28014372
-3.30465233,4.07718178,0.01314302,0.75280775,0.04381354,2.43869385,0.27811518,0.01415156,1.76317270,1.23216297
-3.29864932,3.90255346,0.01208541,0.71459390,0.04214790,2.33424550,0.26313323,0.01370324,1.67932815,1.18621344
-3.29264632,3.73949145,0.01111987,0.67812908,0.04065416,2.23724388,0.24898417,0.01333254,1.60040860,1.14292181
-3.28664332,3.59002507,0.01024771,0.64385077,0.03935835,2.14888038,0.23583086,0.01304649,1.52730436,1.10282336
-3.28064032,3.45580690,0.00946948,0.61213680,0.03828211,2.07009531,0.22381402,0.01285001,1.46076155,1.06635028
-3.27463732,3.33807713,0.00878488,0.58329741,0.03744200,2.00155960,0.21304898,0.01274575,1.40137156,1.03382323
-3.26863432,3.23763996,0.00819277,0.55756945,0.03684882,1.94366466,0.20362307,0.01273395,1.34956506,1.00544615
-3.26263132,3.15485267,0.00769113,0.53511272,0.03650710,1.89652060,0.19559364,0.01281235,1.30561067,0.98130454
-3.25662831,3.08962807,0.00727703,0.51600887,0.03641482,1.85996301,0.18898686,0.01297626,1.26961829,0.96136735
-3.25062531,3.04145031,0.00694670,0.50026268,0.03656329,1.83356802,0.18379727,0.01321858,1.24154701,0.94549227
-3.24462231,3.00940371,0.00669552,0.48780587,0.03693733,1.81667512,0.17998833,0.01353001,1.22121742,0.93343440
-3.23861931,2.99221402,0.00651816,0.47850328,0.03751555,1.80841716,0.17749372,0.01389925,1.20832783,0.92485802
-3.23261631,2.98830094,0.00640862,0.47216129,0.03827096,1.80775645,0.17621962,0.01431333,1.20247407,0.91935113
-3.22661331,2.99584031,0.00636041,0.46853807,0.03917174,1.81352586,0.17604782,0.01475799,1.20317224,0.91644229
-3.22061031,3.01283411,0.00636669,0.46735553,0.04018225,1.82447358,0.17683962,0.01521807,1.20988368,0.91561933
-3.21460730,3.03718595,0.00642045,0.46831228,0.04126412,1.83930988,0.17844041,0.01567804,1.22204130,0.91634931
-3.20860430,3.06677959,0.00651467,0.47109734,0.04237759,1.85675454,0.18068482,0.01612243,1.23907643,0.91809896
-3.20260130,3.09955757,0.00664257,0.47540393,0.04348283,1.87558291,0.18340231,0.01653635,1.26044512,0.92035511
-3.19659830,3.13359726,0.00679777,0.48094277,0.04454138,1.89466923,0.18642290,0.01690602,1.28565296,0.92264424
-3.19059530,3.16718139,0.00697446,0.48745456,0.04551751,1.91302555,0.18958301,0.01721915,1.31427729,0.92455056
-3.18459230,3.19886041,0.00716764,0.49472079,0.04637958,1.92983472,0.19273106,0.01746542,1.34598602,0.92573185
-3.17858929,3.22750415,0.00737317,0.50257276,0.04710123,1.94447630,0.19573269,0.01763679,1.38055207,0.92593255
-3.17258629,3.25234094,0.00758798,0.51089821,0.04766243,1.95654447,0.19847537,0.01772777,1.41786287,0.92499364
-3.16658329,3.27298242,0.00781007,0.51964541,0.04805029,1.96585725,0.20087219,0.01773560,1.45792454,0.92285886
-3.16058029,3.28943324,0.00803856,0.52882458,0.04825967,1.97245679,0.20286478,0.01766030,1.50086035,0.91957708
-3.15457729,3.30208543,0.00827369,0.53850645,0.04829344,1.97660089,0.20442509,0.01750470,1.54690381,0.91530077
-3.14857429,3.31169756,0.00851674,0.54881835,0.04816250,1.97874626,0.20555604,0.01727424,1.59638645,0.91028075
-3.14257129,3.31936013,0.00876986,0.55993776,0.04788552,1.97952430,0.20629106,0.01697679,1.64972126,0.90485729
-3.13656828,3.32644844,0.00903600,0.57208400,0.04748830,1.97971076,0.20669239,0.01662235,1.70738228,0.89944814
-3.13056528,3.33456547,0.00931863,0.58550808,0.04700295,1.98019053,0.20684832,0.01622267,1.76988165,0.89453398
-3.12456228,3.34547701,0.00962154,0.60048162,0.04646682,1.98191937,0.20686956,0.01579082,1.83774507,0.89064183
-3.11855928,3.36104212,0.00994854,0.61728504,0.04592114,1.98588409,0.20688463,0.01534071,1.91148693,0.88832720
-3.11255628,3.38314158,0.01030327,0.63619573,0.04540967,1.99306301,0.20703478,0.01488664,1.99158621,0.88815557
-3.10655328,3.41360733,0.01068884,0.65747650,0.04497706,2.00438821,0.20746836,0.01444282,2.07846414,0.89068396
-3.10055028,3.45415529,0.01110764,0.68136491,0.04466733,2.02071093,0.20833508,0.01402288,2.17246440,0.89644321
-3.09454727,3.50632397,0.01156106,0.70806367,0.04452226,2.04277140,0.20978019,0.01363950,2.27383640,0.90592142
-3.08854427,3.57142052,0.01204934,0.73773237,0.04457989,2.07117372,0.21193891,0.01330401,2.38272201,0.91954902
-3.08254127,3.65047558,0.01257138,0.77048067,0.04487311,2.10636644,0.21493122,0.01302608,2.49914558,0.93768593
-3.07653827,3.74420754,0.01312468,0.80636294,0.04542843,2.14862900,0.21885724,0.01281349,2.62300714,0.96061067
-3.07053527,3.85299663,0.01370527,0.84537429,0.04626499,2.19806379,0.22379322,0.01267196,2.75407812,0.98851192
-3.06453227,3.97686846,0.01430776,0.88744784,0.04739367,2.25459349,0.22978830,0.01260502,2.89199918,1.02148208
-3.05852926,4.11548646,0.01492540,0.93245306,0.04881663,2.31796315,0.23686219,0.01261401,3.03627921,1.05951310
-3.05252626,4.26815252,0.01555025,0.98019496,0.05052697,2.38774609,0.24500358,0.01269810,3.18629500,1.10249419
-3.04652326,4.43381467,0.01617334,1.03041392,0.05250874,2.46335313,0.25416948,0.01285437,3.34129108,1.15021124
-3.04052026,4.61108110,0.01678493,1.08278621,0.05473721,2.54404407,0.26428547,0.01307798,3.50037913,1.20234801
-3.03451726,4.79823935,0.01737480,1.13692488,0.05717938,2.62894100,0.27524667,0.01336232,3.66253727,1.25848857
-3.02851426,4.99328029,0.01793248,1.19238130,0.05979474,2.71704289,0.28691955,0.01369923,3.82660914,1.31812125
-3.02251126,5.19392621,0.01844766,1.24864730,0.06253627,2.80724104,0.29914448,0.01407928,3.99130351,1.38064378
-3.01650825,5.39766283,0.01891039,1.30515830,0.06535158,2.89833523,0.31173890,0.01449200,4.15519522,1.44536986
-3.01050525,5.60177532,0.01931145,1.36129742,0.06818426,2.98905077,0.32450117,0.01492617,4.31672849,1.51153695
-3.00450225,5.80338833,0.01964259,1.41640124,0.07097535,3.07805636,0.33721491,0.01537011,4.47422376,1.57831570
-2.99849925,5.99951042,0.01989677,1.46976715,0.07366478,3.16398318,0.34965380,0.01581194,4.62588939,1.64482078
-2.99249625,6.18708280,0.02006841,1.52066279,0.07619300,3.24544536,0.36158679,0.01623990,4.76983915,1.71012352
-2.98649325,6.36303277,0.02015344,1.56833766,0.07850252,3.32106217,0.37278358,0.01664258,4.90411645,1.77326622
-2.98049025,6.52433125,0.02014954,1.61203689,0.08053936,3.38948184,0.38302027,0.01700924,5.02672572,1.83327808
-2.97448724,6.66805415,0.02005607,1.65101720,0.08225448,3.44940723,0.39208505,0.01732998,5.13567098,1.88919281
-2.96848424,6.79144638,0.01987415,1.68456456,0.08360504,3.49962276,0.39978379,0.01759601,5.22900097,1.94006752
-2.96248124,6.89198726,0.01960662,1.71201326,0.08455552,3.53902231,0.40594539,0.01779985,5.30485987,1.98500259
-2.95647824,6.96745529,0.01925788,1.73276564,0.08507856,3.56663727,0.41042669,0.01793547,5.36154177,2.02316207
-2.95047524,7.01599028,0.01883383,1.74631175,0.08515567,3.58166376,0.41311679,0.01799845,5.39754687,2.05379396
-2.94447224,7.03615033,0.01834169,1.75224795,0.08477762,3.58348793,0.41394064,0.01798605,5.41163685,2.07624971
-2.93846923,7.02696100,0.01778975,1.75029365,0.08394465,3.57170815,0.41286170,0.01789727,5.40288662,2.09000226
-2.93246623,6.98795429,0.01718725,1.74030514,0.08266631,3.54615278,0.40988357,0.01773287,5.37072976,2.09466177
-2.92646323,6.91919505,0.01654407,1.72228571,0.08096113,3.50689251,0.40505046,0.01749531,5.31499478,2.08998833
-2.92046023,6.82129290,0.01587053,1.69639131,0.07885606,3.45424610,0.39844652,0.01718867,5.23593009,2.07590109
-2.91445723,6.69539830,0.01517715,1.66293120,0.07638561,3.38877902,0.39019388,0.01681850,5.13421561,2.05248313
-2.90845423,6.54318206,0.01447442,1.62236346,0.07359089,3.31129432,0.38044959,0.01639168,5.01095988,2.01998180
-2.90245123,6.36679834,0.01377257,1.57528500,0.07051845,3.22281587,0.36940140,0.01591617,4.86768215,1.97880428
-2.89644822,6.16883207,0.01308136,1.52241675,0.06721899,3.12456424,0.35726262,0.01540076,4.70627973,1.92950835
-2.89044522,5.95223221,0.01240991,1.46458415,0.06374607,3.01792586,0.34426620,0.01485486,4.52898156,1.87278866
-2.88444222,5.72023341,0.01176654,1.40269399,0.06015475,2.90441664,0.33065821,0.01428811,4.33828987,1.80945893
-2.87843922,5.47626887,0.01115861,1.33770838,0.05650024,2.78564135,0.31669101,0.01371021,4.13691228,1.74043065
-2.87243622,5.22387774,0.01059242,1.27061710,0.05283666,2.66325031,0.30261633,0.01313055,3.92768717,1.66668906
-2.86643322,4.96661079,0.01007313,1.20240932,0.04921583,2.53889524,0.28867854,0.01255797,3.71350552,1.58926750
-2.86043022,4.70793785,0.00960473,1.13404611,0.04568629,2.41418580,0.27510825,0.01200056,3.49723250,1.50922076
-2.85442721,4.45116069,0.00918995,1.06643466,0.04229239,2.29064876,0.26211663,0.01146540,3.28163204,1.42759884
-2.84842421,4.19933448,0.00883033,1.00040532,0.03907356,2.16969116,0.24989042,0.01095841,3.06929736,1.34542170
-2.84242121,3.95520053,0.00852620,0.93669236,0.03606381,2.05256883,0.23858798,0.01048427,2.86259007,1.26365618
-2.83641821,3.72113243,0.00827675,0.87591891,0.03329139,1.94036128,0.22833631,0.01004631,2.66358981,1.18319567
-2.83041521,3.49909697,0.00808010,0.81858662,0.03077857,1.83395370,0.21922913,0.00964651,2.47405609,1.10484321
-2.82441221,3.29063060,0.00793336,0.76507016,0.02854163,1.73402629,0.21132617,0.00928552,2.29540299,1.02929841
-2.81840920,3.09683125,0.00783278,0.71561648,0.02659101,1.64105103,0.20465334,0.00896277,2.12868696,0.95714851
-2.81240620,2.91836495,0.00777380,0.67034846,0.02493156,1.55529545,0.19920400,0.00867653,1.97460746,0.88886343
-2.80640320,2.75548583,0.00775125,0.62927264,0.02356282,1.47683286,0.19494105,0.00842412,1.83351923,0.82479490
-2.80040020,2.60806781,0.00775941,0.59229031,0.02247948,1.40555816,0.19179974,0.00820203,1.70545509,0.76517927
-2.79439720,2.47564571,0.00779220,0.55921120,0.02167186,1.34120818,0.18969110,0.00800616,1.59015736,0.71014343
-2.78839420,2.35746364,0.00784328,0.52976917,0.02112635,1.28338547,0.18850576,0.00783197,1.48711613,0.65971360
-2.78239120,2.25252799,0.00790621,0.50363895,0.02082594,1.23158436,0.18811819,0.00767474,1.39561222,0.61382616
-2.77638819,2.15966289,0.00797459,0.48045328,0.02075073,1.18521810,0.18839090,0.00752968,1.31476288,0.57233992
-2.77038519,2.07756565,0.00804216,0.45981975,0.02087840,1.14364611,0.18917877,0.00739219,1.24356832,0.53504938
-2.76438219,2.00486036,0.00810297,0.44133669,0.02118472,1.10620018,0.19033326,0.00725795,1.18095721,0.50169817
-2.75837919,1.94014786,0.00815144,0.42460766,0.02164396,1.07220904,0.19170633,0.00712309,1.12582978,0.47199232
-2.75237619,1.88205080,0.00818252,0.40925416,0.02222936,1.04102039,0.19315413,0.00698427,1.07709708,0.44561281
-2.74637319,1.82925265,0.00819177,0.39492623,0.02291351,1.01202007,0.19454021,0.00683873,1.03371562,0.42222711
-2.74037019,1.78053027,0.00817543,0.38131089,0.02366881,0.98464796,0.19573845,0.00668440,0.99471646,0.40149945
-2.73436718,1.73477952,0.00813049,0.36813822,0.02446778,0.95841043,0.19663530,0.00651982,0.95922865,0.38309961
-2.72836418,1.69103401,0.00805473,0.35518529,0.02528353,0.93288944,0.19713179,0.00634420,0.92649656,0.36671021
-2.72236118,1.64847740,0.00794677,0.34227797,0.02609008,0.90774811,0.19714482,0.00615734,0.89589143,0.35203246
-2.71635818,1.60644948,0.00780608,0.32929083,0.02686273,0.88273338,0.19660810,0.00595960,0.86691722,0.33879054
-2.71035518,1.56444687,0.00763296,0.31614531,0.02757847,0.85767559,0.19547262,0.00575181,0.83921142,0.32673461
-2.70435218,1.52211907,0.00742851,0.30280662,0.02821628,0.83248567,0.19370668,0.00553518,0.81254109,0.31564266
-2.69834917,1.47926060,0.00719461,0.28927936,0.02875750,0.80715017,0.19129549,0.00531127,0.78679507,0.30532144
-2.69234617,1.43580002,0.00693382,0.27560240,0.02918612,0.78172443,0.18824056,0.00508184,0.76197289,0.29560654
-2.68634317,1.39178675,0.00664934,0.26184321,0.02948904,0.75632453,0.18455864,0.00484881,0.73817105,0.28636188
-2.68034017,1.34737630,0.00634491,0.24809187,0.02965632,0.73111812,0.18028059,0.00461415,0.71556760,0.27747869
-2.67433717,1.30281461,0.00602469,0.23445503,0.02968134,0.70631470,0.17544998,0.00437985,0.69440550,0.26887425
-2.66833417,1.25842204,0.00569320,0.22105013,0.02956092,0.68215559,0.17012155,0.00414782,0.67497554,0.26049025
-2.66233117,1.21457751,0.00535517,0.20799981,0.02929535,0.65890384,0.16435967,0.00391991,0.65759928,0.25229119
-2.65632816,1.17170312,0.00501544,0.19542694,0.02888836,0.63683446,0.15823666,0.00369778,0.64261267,0.24426247
-2.65032516,1.13024947,0.00467888,0.18345015,0.02834705,0.61622506,0.15183117,0.00348296,0.63035065,0.23640857
-2.64432216,1.09068200,0.00435028,0.17218009,0.02768166,0.59734715,0.14522659,0.00327678,0.62113315,0.22875106
-2.63831916,1.05346832,0.00403425,0.16171631,0.02690533,0.58045825,0.13850942,0.00308042,0.61525263,0.22132657
-2.63231616,1.01906666,0.00373515,0.15214487,0.02603377,0.56579486,0.13176784,0.00289486,0.61296354,0.21418465
-2.62631316,0.98791541,0.00345703,0.14353664,0.02508493,0.55356642,0.12509021,0.00272088,0.61447357,0.20738555
-2.62031016,0.96042370,0.00320354,0.13594620,0.02407848,0.54395023,0.11856379,0.00255914,0.61993677,0.20099786
-2.61430715,0.93696313,0.00297795,0.12941130,0.02303544,0.53708744,0.11227346,0.00241013,0.62944856,0.19509609
-2.60830415,0.91786034,0.00278302,0.12395288,0.02197761,0.53307996,0.10630057,0.00227419,0.64304237,0.18975811
-2.60230115,0.90339063,0.00262109,0.11957543,0.02092716,0.53198840,0.10072190,0.00215156,0.66068797,0.18506253
-2.59629815,0.89377248,0.00249395,0.11626771,0.01990608,0.53383086,0.09560874,0.00204234,0.68229101,0.18108609
-2.59029515,0.88916290,0.00240292,0.11400378,0.01893574,0.53858259,0.09102603,0.00194657,0.70769392,0.17790100
-2.58429215,0.88965382,0.00234881,0.11274414,0.01803645,0.54617639,0.08703167,0.00186416,0.73667763,0.17557248
-2.57828914,0.89526929,0.00233193,0.11243703,0.01722708,0.55650370,0.08367593,0.00179495,0.76896430,0.17415633
-2.57228614,0.90596378,0.00235212,0.11301986,0.01652472,0.56941638,0.08100099,0.00173872,0.80422057,0.17369686
-2.56628314,0.92162151,0.00240874,0.11442055,0.01594440,0.58472897,0.07904064,0.00169516,0.84206149,0.17422502
-2.56028014,0.94205692,0.00250070,0.11655905,0.01549887,0.60222151,0.07782004,0.00166390,0.88205493,0.17575697
-2.55427714,0.96701643,0.00262651,0.11934875,0.01519844,0.62164291,0.07735573,0.00164449,0.92372647,0.17829308
-2.54827414,0.99618150,0.00278427,0.12269795,0.01505091,0.64271473,0.07765570,0.00163644,0.96656489,0.18181735
-2.54227114,1.02917309,0.00297175,0.12651131,0.01506151,0.66513542,0.07871961,0.00163919,1.01002819,0.18629745
-2.53626813,1.06555761,0.00318639,0.13069140,0.01523294,0.68858513,0.08053913,0.00165214,1.05355037,0.19168516
-2.53026513,1.10485431,0.00342540,0.13514023,0.01556543,0.71273089,0.08309843,0.00167462,1.09654886,0.19791747
-2.52426213,1.14654403,0.00368578,0.13976084,0.01605685,0.73723232,0.08637476,0.00170594,1.13843287,0.20491805
-2.51825913,1.19007933,0.00396437,0.14445898,0.01670282,0.76174767,0.09033903,0.00174538,1.17861258,0.21259927
-2.51225613,1.23489570,0.00425798,0.14914479,0.01749693,0.78594037,0.09495661,0.00179216,1.21650912,0.22086457
-2.50625313,1.28042372,0.00456337,0.15373460,0.01843084,0.80948573,0.10018800,0.00184554,1.25156534,0.22961115
-2.50025013,1.32610176,0.00487739,0.15815262,0.01949451,0.83207782,0.10598969,0.00190472,1.28325707,0.23873287
-2.49424712,1.37138892,0.00519704,0.16233266,0.02067638,0.85343640,0.11231487,0.00196894,1.31110471,0.24812333
-2.48824412,1.41577787,0.00551949,0.16621973,0.02196355,0.87331353,0.11911421,0.00203744,1.33468475,0.25767889
-2.48224112,1.45880697,0.00584222,0.16977153,0.02334194,0.89149978,0.12633659,0.00210949,1.35364083,0.26730165
-2.47623812,1.50007148,0.00616303,0.17295959,0.02479652,0.90782977,0.13392981,0.00218440,1.36769385,0.27690226
-2.47023512,1.53923321,0.00648010,0.17577026,0.02631143,0.92218679,0.14184118,0.00226152,1.37665082,0.28640238
-2.46423212,1.57602847,0.00679204,0.17820528,0.02787019,0.93450622,0.15001809,0.00234024,1.38041170,0.29573685
-2.45822911,1.61027378,0.00709795,0.18028191,0.02945586,0.94477765,0.15840857,0.00242002,1.37897417,0.30485542
-2.45222611,1.64186938,0.00739741,0.18203269,0.03105122,0.95304555,0.16696170,0.00250038,1.37243576,0.31372400
-2.44622311,1.67080021,0.00769053,0.18350471,0.03263897,0.95940827,0.17562804,0.00258090,1.36099316,0.32232548
-2.44022011,1.69713449,0.00797793,0.18475842,0.03420191,0.96401561,0.18435997,0.00266123,1.34493876,0.33066001
-2.43421711,1.72101998,0.00826079,0.18586600,0.03572318,0.96706470,0.19311204,0.00274111,1.32465428,0.33874486
-2.42821411,1.74267808,0.00854085,0.18690940,0.03718647,0.96879467,0.20184125,0.00282031,1.30060174,0.34661383
-2.42221111,1.76239609,0.00882038,0.18797801,0.03857628,0.96947997,0.21050730,0.00289869,1.27331210,0.35431629
-2.41620810,1.78051802,0.00910220,0.18916612,0.03987811,0.96942281,0.21907289,0.00297616,1.24337200,0.36191588
-2.41020510,1.79743426,0.00938969,0.19057023,0.04107880,0.96894499,0.22750390,0.00305271,1.21140903,0.36948899
-2.40420210,1.81357063,0.00968678,0.19228628,0.04216670,0.96837920,0.23576967,0.00312836,1.17807618,0.37712292
-2.39819910,1.82937705,0.00999793,0.19440695,0.04313198,0.96806045,0.24384319,0.00320318,1.14403600,0.38491406
-2.39219610,1.84531631,0.01032813,0.19701911,0.04396679,0.96831757,0.25170132,0.00327730,1.10994501,0.39296577
-2.38619310,1.86185317,0.01068291,0.20020136,0.04466553,0.96946523,0.25932495,0.00335086,1.07643899,0.40138633
-2.38019010,1.87944406,0.01106827,0.20402198,0.04522496,0.97179662,0.26669918,0.00342404,1.04411945,0.41028674
-2.37418709,1.89852748,0.01149065,0.20853710,0.04564434,0.97557693,0.27381345,0.00349704,1.01354173,0.41977857
-2.36818409,1.91951516,0.01195687,0.21378916,0.04592551,0.98103774,0.28066162,0.00357006,0.98520493,0.42997163
-2.36218109,1.94278407,0.01247406,0.21980586,0.04607292,0.98837234,0.28724199,0.00364331,0.95954386,0.44097175
-2.35617809,1.96866916,0.01304953,0.22659926,0.04609352,0.99773203,0.29355726,0.00371698,0.93692295,0.45287834
-2.35017509,1.99745677,0.01369060,0.23416537,0.04599675,1.00922323,0.29961443,0.00379125,0.91763214,0.46578201
-2.34417209,2.02937859,0.01440449,0.24248395,0.04579428,1.02290554,0.30542458,0.00386628,0.90188465,0.47976202
-2.33816908,2.06460619,0.01519806,0.25151861,0.04549986,1.03879044,0.31100253,0.00394215,0.88981631,0.49488372
-2.33216608,2.10324589,0.01607762,0.26121717,0.04512897,1.05684076,0.31636637,0.00401894,0.88148642,0.51119590
-2.32616308,2.14533415,0.01704861,0.27151222,0.04469849,1.07697081,0.32153694,0.00409662,0.87687974,0.52872820
-2.32016008,2.19083331,0.01811541,0.28232193,0.04422637,1.09904698,0.32653704,0.00417512,0.87590956,0.54748850
-2.31415708,2.23962805,0.01928098,0.29355104,0.04373114,1.12288908,0.33139059,0.00425426,0.87842153,0.56746051
-2.30815408,2.29152245,0.02054660,0.30509205,0.04323150,1.14827221,0.33612163,0.00433379,0.88419829,0.58860161
-2.30215108,2.34623806,0.02191163,0.31682660,0.04274585,1.17492927,0.34075318,0.00441334,0.89296449,0.61084094
-2.29614807,2.40341313,0.02337317,0.32862706,0.04229186,1.20255416,0.34530602,0.00449245,0.90439251,0.63407817
-2.29014507,2.46260334,0.02492596,0.34035831,0.04188594,1.23080574,0.34979738,0.00457055,0.91810854,0.65818262
-2.28414207,2.52328419,0.02656211,0.35187970,0.04154288,1.25931253,0.35423968,0.00464697,0.93369920,0.68299334
-2.27813907,2.58485538,0.02827107,0.36304726,0.04127541,1.28767824,0.35863914,0.00472093,0.95071863,0.70831988
-2.27213607,2.64664728,0.03003958,0.37371603,0.04109384,1.31548811,0.36299465,0.00479158,0.96869609,0.73394398
-2.26613307,2.70792970,0.03185169,0.38374254,0.04100579,1.34231600,0.36729670,0.00485799,0.98714411,0.75962227
-2.26013007,2.76792289,0.03368896,0.39298748,0.04101592,1.36773217,0.37152647,0.00491918,1.00556709,0.78508983
-2.25412706,2.82581074,0.03553066,0.40131832,0.04112582,1.39131163,0.37565534,0.00497414,1.02347041,0.81006480
-2.24812406,2.88075602,0.03735410,0.40861203,0.04133386,1.41264298,0.37964458,0.00502184,1.04036984,0.83425372
-2.24212106,2.93191740,0.03913506,0.41475775,0.04163529,1.43133735,0.38344555,0.00506129,1.05580130,0.85735760
-2.23611806,2.97846782,0.04084825,0.41965929,0.04202228,1.44703744,0.38700021,0.00509156,1.06933056,0.87907860
-2.23011506,3.01961381,0.04246792,0.42323750,0.04248415,1.45942636,0.39024216,0.00511179,1.08056293,0.89912694
-2.22411206,3.05461522,0.04396846,0.42543233,0.04300763,1.46823584,0.39309808,0.00512125,1.08915256,0.91722801
-2.21810905,3.08280481,0.04532503,0.42620467,0.04357725,1.47325392,0.39548957,0.00511937,1.09481107,0.93312927
-2.21210605,3.10360709,0.04651425,0.42553773,0.04417580,1.47433147,0.39733545,0.00510574,1.09731531,0.94660680
-2.20610305,3.11655579,0.04751487,0.42343807,0.04478481,1.47138771,0.39855432,0.00508017,1.09651404,0.95747123
-2.20010005,3.12130944,0.04830837,0.41993617,0.04538515,1.46441421,0.39906737,0.00504270,1.09233306,0.96557276
-2.19409705,3.11766436,0.04887956,0.41508653,0.04595760,1.45347741,0.39880140,0.00499360,1.08477876,0.97080526
-2.18809405,3.10556484,0.04921704,0.40896731,0.04648350,1.43871945,0.39769179,0.00493338,1.07393977,0.97310907
-2.18209105,3.08510971,0.04931365,0.40167944,0.04694534,1.42035730,0.39568547,0.00486283,1.05998663,0.97247266
-2.17608804,3.05655535,0.04916675,0.39334530,0.04732735,1.39867996,0.39274362,0.00478296,1.04316925,0.96893291
-2.17008504,3.02031460,0.04877835,0.38410695,0.04761607,1.37404397,0.38884407,0.00469501,1.02381231,0.96257419
-2.16408204,2.97695166,0.04815521,0.37412385,0.04780075,1.34686711,0.38398325,0.00460045,1.00230841,0.95352615
-2.15807904,2.92717285,0.04730868,0.36357024,0.04787378,1.31762042,0.37817755,0.00450091,0.97910923,0.94196047
-2.15207604,2.87181339,0.04625453,0.35263215,0.04783096,1.28681867,0.37146408,0.00439818,0.95471475,0.92808667
-2.14607304,2.81182051,0.04501257,0.34150403,0.04767161,1.25500954,0.36390068,0.00429414,0.92966095,0.91214718
-2.14007004,2.74823316,0.04360619,0.33038516,0.04739859,1.22276163,0.35556519,0.00419073,0.90450600,0.89441182
-2.13406703,2.68215892,0.04206182,0.31947583,0.04701820,1.19065165,0.34655402,0.00408991,0.87981563,0.87517201
-2.12806403,2.61474873,0.04040832,0.30897345,0.04653994,1.15925113,0.33697993,0.00399358,0.85614792,0.85473479
-2.12206103,2.54717003,0.03867624,0.29906846,0.04597608,1.12911298,0.32696920,0.00390354,0.83403799,0.83341695
-2.11605803,2.48057930,0.03689719,0.28994047,0.04534125,1.10075824,0.31665821,0.00382145,0.81398317,0.81153938
-2.11005503,2.41609470,0.03510307,0.28175437,0.04465182,1.07466353,0.30618962,0.00374875,0.79642900,0.78942180
-2.10405203,2.35476972,0.03332542,0.27465677,0.04392530,1.05124956,0.29570819,0.00368666,0.78175673,0.76737796
-2.09804902,2.29756879,0.03159472,0.26877275,0.04317970,1.03087104,0.28535657,0.00363611,0.77027264,0.74571145
-2.09204602,2.24534561,0.02993980,0.26420305,0.04243282,1.01380843,0.27527104,0.00359769,0.76219955,0.72471207
-2.08604302,2.19882489,0.02838731,0.26102182,0.04170172,1.00026187,0.26557755,0.00357170,0.75767109,0.70465286
-2.08004002,2.15858834,0.02696128,0.25927499,0.04100210,0.99034737,0.25638812,0.00355807,0.75672866,0.68578772
-2.07403702,2.12506512,0.02568271,0.25897934,0.04034785,0.98409573,0.24779777,0.00355640,0.75932145,0.66834961
-2.06803402,2.09852732,0.02456929,0.26012231,0.03975072,0.98145393,0.23988213,0.00356596,0.76530943,0.65254927
-2.06203102,2.07909036,0.02363523,0.26266261,0.03922010,0.98228924,0.23269580,0.00358570,0.77446927,0.63857439
-2.05602801,2.06671840,0.02289115,0.26653159,0.03876291,0.98639573,0.22627156,0.00361432,0.78650295,0.62658919
-2.05002501,2.06123424,0.02234402,0.27163538,0.03838366,0.99350308,0.22062037,0.00365029,0.80104872,0.61673423
-2.04402201,2.06233342,0.02199722,0.27785768,0.03808466,1.00328723,0.21573218,0.00369188,0.81769400,0.60912651
