energy_ev,total_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up,W_p_up,W_d_up
-5.35167584,2.93012293,0.04017600,0.76218614,1.04990943,0.00000000,2.40675139,1.20836166
-5.34567284,3.02726575,0.03952328,0.76612090,1.11295467,0.00000000,2.47306319,1.27367466
-5.33966983,3.11634548,0.03875602,0.76757400,1.17421589,0.00000000,2.52823037,1.33715259
-5.33366683,3.19653265,0.03789330,0.76659162,1.23306108,0.00000000,2.57171291,1.39814441
-5.32766383,3.26715739,0.03695659,0.76326744,1.28888855,0.00000000,2.60323184,1.45602818
-5.32166083,3.32773187,0.03596939,0.75774306,1.34114224,0.00000000,2.62278123,1.51022779
-5.31565783,3.37796750,0.03495688,0.75020716,1.38932607,0.00000000,2.63063063,1.56022855
-5.30965483,3.41778579,0.03394540,0.74089305,1.43301666,0.00000000,2.62731772,1.60559125
-5.30365183,3.44732201,0.03296198,0.73007457,1.47187394,0.00000000,2.61363114,1.64596367
-5.29764882,3.46692130,0.03203372,0.71806051,1.50564911,0.00000000,2.59058391,1.68108931
-5.29164582,3.47712695,0.03118723,0.70518746,1.53418961,0.00000000,2.55937853,1.71081279
-5.28564282,3.47866147,0.03044794,0.69181135,1.55744094,0.00000000,2.52136506,1.73508173
-5.27963982,3.47240099,0.02983949,0.67829803,1.57544530,0.00000000,2.47799393,1.75394524
-5.27363682,3.45934428,0.02938308,0.66501315,1.58833716,0.00000000,2.43076555,1.76754905
-5.26763382,3.44057777,0.02909686,0.65231172,1.59633601,0.00000000,2.38117887,1.77612772
-5.26163082,3.41723821,0.02899541,0.64052788,1.59973684,0.00000000,2.33068111,1.77999446
-5.25562781,3.39047483,0.02908922,0.62996519,1.59889875,0.00000000,2.28062086,1.77952909
-5.24962481,3.36141273,0.02938435,0.62088796,1.59423239,0.00000000,2.23220658,1.77516491
-5.24362181,3.33111914,0.02988214,0.61351388,1.58618677,0.00000000,2.18647209,1.76737510
-5.23761881,3.30057409,0.03057907,0.60800836,1.57523613,0.00000000,2.14425042,1.75665924
-5.23161581,3.27064658,0.03146680,0.60448070,1.56186735,0.00000000,2.10615689,1.74353060
-5.22561281,3.24207691,0.03253225,0.60298222,1.54656835,0.00000000,2.07258177,1.72850453
-5.21960980,3.21546565,0.03375793,0.60350647,1.52981777,0.00000000,2.04369234,1.71208826
-5.21360680,3.19126907,0.03512235,0.60599123,1.51207619,0.00000000,2.01944387,1.69477212
-5.20760380,3.16980052,0.03660051,0.61032237,1.49377881,0.00000000,1.99959836,1.67702232
-5.20160080,3.15123692,0.03816460,0.61633908,1.47532948,0.00000000,1.98374973,1.65927490
-5.19559780,3.13562929,0.03978468,0.62384033,1.45709603,0.00000000,1.97135379,1.64193069
-5.18959480,3.12291597,0.04142944,0.63259213,1.43940641,0.00000000,1.96176121,1.62535094
-5.18359180,3.11293736,0.04306699,0.64233527,1.42254549,0.00000000,1.95425167,1.60985328
-5.17758879,3.10545074,0.04466567,0.65279312,1.40675217,0.00000000,1.94806737,1.59570773
-5.17158579,3.10014439,0.04619479,0.66367938,1.39221654,0.00000000,1.94244450,1.58313253
-5.16558279,3.09664991,0.04762534,0.67470523,1.37907700,0.00000000,1.93664112,1.57228982
-5.15957979,3.09455255,0.04893060,0.68558599,1.36741735,0.00000000,1.92996068,1.56328113
-5.15357679,3.09339923,0.05008672,0.69604703,1.35726384,0.00000000,1.92177051,1.55614299
-5.14757379,3.09270459,0.05107314,0.70582884,1.34858250,0.00000000,1.91151495,1.55084307
-5.14157079,3.09195556,0.05187294,0.71469148,1.34127711,0.00000000,1.89872337,1.54727720
-5.13556778,3.09061520,0.05247305,0.72241824,1.33518817,0.00000000,1.88301346,1.54526789
-5.12956478,3.08812673,0.05286445,0.72881883,1.33009337,0.00000000,1.86409047,1.54456492
-5.12356178,3.08391860,0.05304214,0.73373203,1.32570998,0.00000000,1.84174335,1.54484848
-5.11755878,3.07741153,0.05300520,0.73702810,1.32169947,0.00000000,1.81583861,1.54573515
-5.11155578,3.06802808,0.05275659,0.73861083,1.31767478,0.00000000,1.78631301,1.54678711
-5.10555278,3.05520510,0.05230304,0.73841946,1.31321018,0.00000000,1.75316590,1.54752447
-5.09954977,3.03840915,0.05165484,0.73643024,1.30785366,0.00000000,1.71645195,1.54744050
-5.09354677,3.01715445,0.05082554,0.73265785,1.30114170,0.00000000,1.67627485,1.54601945
-5.08754377,2.99102273,0.04983167,0.72715623,1.29261568,0.00000000,1.63278232,1.54275600
-5.08154077,2.95968387,0.04869241,0.72001894,1.28183959,0.00000000,1.58616252,1.53717578
-5.07553777,2.92291601,0.04742919,0.71137873,1.26841795,0.00000000,1.53664173,1.52885572
-5.06953477,2.88062387,0.04606532,0.70140614,1.25201324,0.00000000,1.48448304,1.51744324
-5.06353177,2.83285359,0.04462552,0.69030695,1.23236183,0.00000000,1.42998563,1.50267311
-5.05752876,2.77980288,0.04313544,0.67831850,1.20928749,0.00000000,1.37348412,1.48438116
-5.05152576,2.72182522,0.04162120,0.66570454,1.18271181,0.00000000,1.31534735,1.46251367
-5.04552276,2.65942733,0.04010880,0.65274888,1.15266069,0.00000000,1.25597638,1.43713209
-5.03951976,2.59325942,0.03862359,0.63974779,1.11926657,0.00000000,1.19580099,1.40841247
-5.03351676,2.52409816,0.03718975,0.62700131,1.08276618,0.00000000,1.13527468,1.37663968
-5.02751376,2.45282298,0.03582967,0.61480389,1.04349370,0.00000000,1.07486787,1.34219652
-5.02151076,2.38038640,0.03456345,0.60343455,1.00186974,0.00000000,1.01505949,1.30554819
-5.01550775,2.30777984,0.03340842,0.59314696,0.95838659,0.00000000,0.95632721,1.26722303
-5.00950475,2.23599653,0.03237868,0.58416003,0.91359042,0.00000000,0.89913651,1.22779037
-5.00350175,2.16599319,0.03148473,0.57664929,0.86806128,0.00000000,0.84392928,1.18783668
-4.99749875,2.09865262,0.03073322,0.57073953,0.82239196,0.00000000,0.79111247,1.14794121
-4.99149575,2.03474892,0.03012678,0.56649914,0.77716660,0.00000000,0.74104724,1.10865241
-4.98549275,1.97491734,0.02966394,0.56393642,0.73294013,0.00000000,0.69403944,1.07046618
-4.97948974,1.91962997,0.02933926,0.56299814,0.69021942,0.00000000,0.65033178,1.03380712
-4.97348674,1.86917886,0.02914347,0.56357035,0.64944704,0.00000000,0.61009815,0.99901353
-4.96748374,1.82366706,0.02906385,0.56548172,0.61098819,0.00000000,0.57344045,0.96632680
-4.96148074,1.78300813,0.02908458,0.56850903,0.57512133,0.00000000,0.54038817,0.93588566
-4.95547774,1.74693400,0.02918738,0.57238486,0.54203276,0.00000000,0.51090052,0.90772530
-4.94947474,1.71501074,0.02935201,0.57680705,0.51181530,0.00000000,0.48487131,0.88178120
-4.94347174,1.68666130,0.02955703,0.58144956,0.48447074,0.00000000,0.46213607,0.85789750
-4.93746873,1.66119401,0.02978045,0.58597434,0.45991603,0.00000000,0.44248113,0.83583898
-4.93146573,1.63783549,0.03000051,0.59004372,0.43799240,0.00000000,0.42565422,0.81530631
-4.92546273,1.61576614,0.03019631,0.59333267,0.41847719,0.00000000,0.41137599,0.79595331
-4.91945973,1.59415664,0.03034852,0.59554064,0.40109743,0.00000000,0.39935196,0.77740561
-4.91345673,1.57220372,0.03043995,0.59640225,0.38554454,0.00000000,0.38928420,0.75927959
-4.90745373,1.54916349,0.03045610,0.59569659,0.37148952,0.00000000,0.38088238,0.74120082
-4.90145073,1.52438104,0.03038549,0.59325458,0.35859780,0.00000000,0.37387351,0.72282099
-4.89544772,1.49731491,0.03022000,0.58896424,0.34654320,0.00000000,0.36801009,0.70383286
-4.88944472,1.46755575,0.02995499,0.58277357,0.33502045,0.00000000,0.36307632,0.68398252
-4.88344172,1.43483832,0.02958937,0.57469098,0.32375581,0.00000000,0.35889221,0.66307857
-4.87743872,1.39904680,0.02912542,0.56478340,0.31251551,0.00000000,0.35531544,0.64099803
-4.87143572,1.36021346,0.02856865,0.55317200,0.30111184,0.00000000,0.35224113,0.61768901
-4.86543272,1.31851100,0.02792741,0.54002599,0.28940680,0.00000000,0.34959964,0.59317006
-4.85942971,1.27423949,0.02721251,0.52555462,0.27731338,0.00000000,0.34735262,0.56752672
-4.85342671,1.22780873,0.02643671,0.50999804,0.26479475,0.00000000,0.34548778,0.54090550
-4.84742371,1.17971725,0.02561426,0.49361725,0.25186148,0.00000000,0.34401280,0.51350581
-4.84142071,1.13052933,0.02476027,0.47668379,0.23856722,0.00000000,0.34294872,0.48557051
-4.83541771,1.08085113,0.02389028,0.45946966,0.22500316,0.00000000,0.34232346,0.45737554
-4.82941471,1.03130751,0.02301974,0.44223792,0.21129175,0.00000000,0.34216587,0.42921936
-4.82341171,0.98252052,0.02216360,0.42523443,0.19758001,0.00000000,0.34250068,0.40141261
-4.81740870,0.93509076,0.02133596,0.40868116,0.18403274,0.00000000,0.34334472,0.37426866
-4.81140570,0.88958224,0.02054984,0.39277115,0.17082609,0.00000000,0.34470475,0.34809523
-4.80540270,0.84651142,0.01981703,0.37766556,0.15814169,0.00000000,0.34657687,0.32318765
-4.79939970,0.80634065,0.01914801,0.36349270,0.14616142,0.00000000,0.34894761,0.29982371
-4.79339670,0.76947590,0.01855209,0.35034887,0.13506312,0.00000000,0.35179655,0.27826024
-4.78739370,0.73626855,0.01803743,0.33830114,0.12501718,0.00000000,0.35510031,0.25873138
-4.78139070,0.70702051,0.01761133,0.32739148,0.11618389,0.00000000,0.35883743,0.24144837
-4.77538769,0.68199203,0.01728040,0.31764201,0.10871167,0.00000000,0.36299374,0.22660047
-4.76938469,0.66141106,0.01705089,0.30906097,0.10273585,0.00000000,0.36756793,0.21435681
-4.76338169,0.64548321,0.01692885,0.30164888,0.09837787,0.00000000,0.37257642,0.20486876
-4.75737869,0.63440115,0.01692040,0.29540444,0.09574470,0.00000000,0.37805745,0.19827226
-4.75137569,0.62835245,0.01703186,0.29032981,0.09492840,0.00000000,0.38407362,0.19468988
-4.74537269,0.62752488,0.01726977,0.28643471,0.09600539,0.00000000,0.39071272,0.19423217
-4.73936968,0.63210850,0.01764089,0.28373929,0.09903554,0.00000000,0.39808638,0.19699794
-4.73336668,0.64229395,0.01815205,0.28227524,0.10406084,0.00000000,0.40632667,0.20307330
-4.72736368,0.65826675,0.01880984,0.28208535,0.11110361,0.00000000,0.41558045,0.21252933
-4.72136068,0.68019768,0.01962028,0.28322128,0.12016434,0.00000000,0.42600173,0.22541829
-4.71535768,0.70822955,0.02058834,0.28573983,0.13121919,0.00000000,0.43774241,0.24176858
-4.70935468,0.74246107,0.02171741,0.28969785,0.14421725,0.00000000,0.45094184,0.26157857
-4.70335168,0.78292868,0.02300873,0.29514616,0.15907790,0.00000000,0.46571567,0.28480969
-4.69734867,0.82958747,0.02446083,0.30212289,0.17568828,0.00000000,0.48214487,0.31137912
-4.69134567,0.88229248,0.02606896,0.31064667,0.19390138,0.00000000,0.50026534,0.34115269
-4.68534267,0.94078171,0.02782462,0.32071011,0.21353482,0.00000000,0.52005911,0.37393840
-4.67933967,1.00466207,0.02971520,0.33227410,0.23437065,0.00000000,0.54144745,0.40948122
-4.67333667,1.07339975,0.03172377,0.34526332,0.25615645,0.00000000,0.56428670,0.44745964
-4.66733367,1.14631584,0.03382896,0.35956329,0.27860775,0.00000000,0.58836713,0.48748447
-4.66133067,1.22258819,0.03600517,0.37501930,0.30141203,0.00000000,0.61341510,0.52910025
-4.65532766,1.30125995,0.03822287,0.39143734,0.32423421,0.00000000,0.63909856,0.57178972
-4.64932466,1.38125505,0.04044910,0.40858707,0.34672357,0.00000000,0.66503593,0.61498115
-4.64332166,1.46140034,0.04264825,0.42620686,0.36852204,0.00000000,0.69080776,0.65805893
-4.63731866,1.54045380,0.04478289,0.44401056,0.38927343,0.00000000,0.71597105,0.70037684
-4.63131566,1.61713794,0.04681483,0.46169583,0.40863336,0.00000000,0.74007516,0.74127390
-4.62531266,1.69017701,0.04870622,0.47895359,0.42627956,0.00000000,0.76267894,0.78009212
-4.61930965,1.75833651,0.05042067,0.49547811,0.44192188,0.00000000,0.78336796,0.81619560
-4.61330665,1.82046322,0.05192444,0.51097731,0.45531179,0.00000000,0.80177101,0.84899009
-4.60730365,1.87552400,0.05318750,0.52518265,0.46625073,0.00000000,0.81757523,0.87794223
-4.60130065,1.92264139,0.05418452,0.53785821,0.47459697,0.00000000,0.83053874,0.90259762
-4.59529765,1.96112440,0.05489565,0.54880847,0.48027060,0.00000000,0.84050046,0.92259677
-4.58929465,1.99049295,0.05530715,0.55788439,0.48325638,0.00000000,0.84738645,0.93768822
-4.58329165,2.01049464,0.05541179,0.56498751,0.48360423,0.00000000,0.85121243,0.94773811
-4.57728864,2.02111317,0.05520896,0.57007198,0.48142739,0.00000000,0.85208258,0.95273569
-4.57128564,2.02256776,0.05470462,0.57314427,0.47689823,0.00000000,0.85018446,0.95279448
-4.56528264,2.01530371,0.05391092,0.57426089,0.47024185,0.00000000,0.84578057,0.94814875
-4.55927964,1.99997441,0.05284567,0.57352403,0.46172794,0.00000000,0.83919688,0.93914574
-4.55327664,1.97741575,0.05153157,0.57107560,0.45166099,0.00000000,0.83080906,0.92623352
-4.54727364,1.94861399,0.04999538,0.56708989,0.44036958,0.00000000,0.82102699,0.90994527
-4.54127064,1.91466868,0.04826688,0.56176531,0.42819504,0.00000000,0.81027844,0.89088057
-4.53526763,1.87675230,0.04637785,0.55531569,0.41548003,0.00000000,0.79899274,0.86968438
-4.52926463,1.83606835,0.04436107,0.54796149,0.40255767,0.00000000,0.78758505,0.84702480
-4.52326163,1.79380987,0.04224927,0.53992147,0.38974141,0.00000000,0.77644204,0.82357045
-4.51725863,1.75112007,0.04007431,0.53140503,0.37731641,0.00000000,0.76590964,0.79996840
-4.51125563,1.70905664,0.03786630,0.52260571,0.36553238,0.00000000,0.75628312,0.77682366
-4.50525263,1.66856131,0.03565306,0.51369597,0.35459840,0.00000000,0.74780006,0.75468105
-4.49924962,1.63043552,0.03345957,0.50482351,0.34467980,0.00000000,0.74063622,0.73401002
-4.49324662,1.59532324,0.03130771,0.49610909,0.33589698,0.00000000,0.73490444,0.71519317
-4.48724362,1.56370126,0.02921611,0.48764595,0.32832637,0.00000000,0.73065644,0.69851877
-4.48124062,1.53587707,0.02720015,0.47950067,0.32200320,0.00000000,0.72788722,0.68417737
-4.47523762,1.51199411,0.02527210,0.47171541,0.31692587,0.00000000,0.72654185,0.67226278
-4.46923462,1.49204389,0.02344139,0.46431124,0.31306175,0.00000000,0.72652408,0.66277691
-4.46323162,1.47588407,0.02171491,0.45729242,0.31035391,0.00000000,0.72770641,0.65563844
-4.45722861,1.46326154,0.02009740,0.45065128,0.30872844,0.00000000,0.72994093,0.65069455
-4.45122561,1.45383923,0.01859191,0.44437345,0.30810209,0.00000000,0.73307054,0.64773530
-4.44522261,1.44722522,0.01720011,0.43844326,0.30838965,0.00000000,0.73693988,0.64650973
-4.43921961,1.44300283,0.01592276,0.43284886,0.30951078,0.00000000,0.74140547,0.64674309
-4.43321661,1.44076017,0.01475998,0.42758693,0.31139601,0.00000000,0.74634455,0.64815417
-4.42721361,1.44011773,0.01371156,0.42266675,0.31399151,0.00000000,0.75166222,0.65047212
-4.42121061,1.44075280,0.01277716,0.41811335,0.31726242,0.00000000,0.75729655,0.65345179
-4.41520760,1.44241952,0.01195645,0.41396956,0.32119467,0.00000000,0.76322119,0.65688704
-4.40920460,1.44496358,0.01124915,0.41029699,0.32579504,0.00000000,0.76944565,0.66062131
-4.40320160,1.44833101,0.01065502,0.40717563,0.33108967,0.00000000,0.77601288,0.66455511
-4.39719860,1.45257057,0.01017385,0.40470220,0.33712086,0.00000000,0.78299448,0.66864998
-4.39119560,1.45782965,0.00980523,0.40298717,0.34394256,0.00000000,0.79048350,0.67292894
-4.38519260,1.46434394,0.00954847,0.40215062,0.35161456,0.00000000,0.79858544,0.67747334
-4.37918959,1.47242132,0.00940238,0.40231698,0.36019592,0.00000000,0.80740765,0.68241633
-4.37318659,1.48242085,0.00936505,0.40360894,0.36973778,0.00000000,0.81704777,0.68793338
-4.36718359,1.49472789,0.00943364,0.40614074,0.38027604,0.00000000,0.82758192,0.69423029
-4.36118059,1.50972666,0.00960421,0.41001108,0.39182437,0.00000000,0.83905313,0.70152935
-4.35517759,1.52777162,0.00987153,0.41529612,0.40436781,0.00000000,0.85146087,0.71005433
-4.34917459,1.54915913,0.01022897,0.42204281,0.41785746,0.00000000,0.86475223,0.72001504
-4.34317159,1.57410100,0.01066842,0.43026303,0.43220654,0.00000000,0.87881542,0.73159234
-4.33716858,1.60270119,0.01118029,0.43992872,0.44728811,0.00000000,0.89347606,0.74492410
-4.33116558,1.63493706,0.01175351,0.45096848,0.46293464,0.00000000,0.90849668,0.76009302
-4.32516258,1.67064603,0.01237573,0.46326587,0.47893945,0.00000000,0.92357958,0.77711682
-4.31915958,1.70951867,0.01303346,0.47665953,0.49506020,0.00000000,0.93837314,0.79594113
-4.31315658,1.75109841,0.01371235,0.49094533,0.51102414,0.00000000,0.95248146,0.81643558
-4.30715358,1.79478818,0.01439752,0.50588048,0.52653503,0.00000000,0.96547692,0.83839316
