energy_ev,total_up,Bi_p_up,Bi_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-5.60380190,1.86284837,0.66046650,0.00747194,0.42717518,0.34365107,0.05509291,0.19695533
-5.59779890,1.86987321,0.66185595,0.00760398,0.42895512,0.34438089,0.05249457,0.19743672
-5.59179590,1.86956013,0.66039823,0.00771864,0.42983554,0.34364460,0.04986350,0.19746617
-5.58579290,1.86225255,0.65620885,0.00781652,0.42995685,0.34151671,0.04724569,0.19711034
-5.57978989,1.84840939,0.64944376,0.00789838,0.42946711,0.33809617,0.04468660,0.19644634
-5.57378689,1.82859071,0.64029391,0.00796504,0.42851780,0.33350350,0.04223081,0.19555960
-5.56778389,1.80344144,0.62897897,0.00801739,0.42726016,0.32787732,0.03992173,0.19454181
-5.56178089,1.77367420,0.61574069,0.00805629,0.42584209,0.32137077,0.03780151,0.19348906
-5.55577789,1.74005171,0.60083602,0.00808261,0.42440607,0.31414781,0.03591094,0.19250034
-5.54977489,1.70337001,0.58453044,0.00809715,0.42308801,0.30637965,0.03428953,0.19167638
-5.54377189,1.66444270,0.56709165,0.00810070,0.42201706,0.29824137,0.03297544,0.19111883
-5.53776888,1.62408713,0.54878398,0.00809401,0.42131642,0.28990890,0.03200561,0.19092988
-5.53176588,1.58311262,0.52986357,0.00807786,0.42110493,0.28155645,0.03141563,0.19121216
-5.52576288,1.54231085,0.51057452,0.00805306,0.42149930,0.27335433,0.03123975,0.19206881
-5.51975988,1.50244846,0.49114599,0.00802053,0.42261651,0.26546720,0.03151056,0.19360372
-5.51375688,1.46426144,0.47179031,0.00798134,0.42457636,0.25805271,0.03225872,0.19592171
-5.50775388,1.42845085,0.45270181,0.00793676,0.42750352,0.25126046,0.03351241,0.19912843
-5.50175088,1.39567943,0.43405652,0.00788831,0.43152884,0.24523105,0.03529669,0.20333001
-5.49574787,1.36656836,0.41601227,0.00783776,0.43678973,0.24009523,0.03763260,0.20863210
-5.48974487,1.34169354,0.39870924,0.00778722,0.44342907,0.23597304,0.04053626,0.21513836
-5.48374187,1.32158107,0.38227061,0.00773905,0.45159279,0.23297266,0.04401772,0.22294827
-5.47773887,1.30670129,0.36680324,0.00769589,0.46142573,0.23118913,0.04807984,0.23215425
-5.47173587,1.29746135,0.35239812,0.00766058,0.47306616,0.23070272,0.05271708,0.24283806
-5.46573287,1.29419628,0.33913071,0.00763609,0.48663879,0.23157707,0.05791439,0.25506680
-5.45972986,1.29715886,0.32706083,0.00762543,0.50224690,0.23385699,0.06364624,0.26888843
-5.45372686,1.30650877,0.31623240,0.00763153,0.51996371,0.23756629,0.06987586,0.28432720
-5.44772386,1.32230158,0.30667292,0.00765712,0.53982365,0.24270545,0.07655476,0.30137921
-5.44172086,1.34447875,0.29839273,0.00770457,0.56181409,0.24924961,0.08362258,0.32000838
-5.43571786,1.37285908,0.29138446,0.00777581,0.58586803,0.25714678,0.09100749,0.34014314
-5.42971486,1.40713301,0.28562242,0.00787217,0.61185831,0.26631673,0.09862691,0.36167409
-5.42371186,1.44686031,0.28106244,0.00799432,0.63959407,0.27665054,0.10638883,0.38445302
-5.41770885,1.49147196,0.27764205,0.00814213,0.66881954,0.28801105,0.11419353,0.40829320
-5.41170585,1.54027682,0.27528123,0.00831469,0.69921580,0.30023436,0.12193588,0.43297142
-5.40570285,1.59247310,0.27388373,0.00851025,0.73040547,0.31313233,0.12950788,0.45823147
-5.39969985,1.64716478,0.27333904,0.00872624,0.76196032,0.32649614,0.13680165,0.48378925
-5.39369685,1.70338238,0.27352496,0.00895937,0.79341173,0.34010090,0.14371249,0.50933922
-5.38769385,1.76010755,0.27431067,0.00920567,0.82426348,0.35371101,0.15014209,0.53456195
-5.38169085,1.81630032,0.27556025,0.00946062,0.85400646,0.36708624,0.15600162,0.55913253
-5.37568784,1.87092800,0.27713643,0.00971931,0.88213452,0.37998812,0.16121460,0.58272937
-5.36968484,1.92299426,0.27890451,0.00997660,0.90816093,0.39218656,0.16571936,0.60504303
-5.36368184,1.97156708,0.28073609,0.01022725,0.93163434,0.40346616,0.16947102,0.62578458
-5.35767884,2.01580416,0.28251258,0.01046616,0.95215374,0.41363210,0.17244284,0.64469320
-5.35167584,2.05497463,0.28412832,0.01068847,0.96938146,0.42251523,0.17462686,0.66154256
-5.34567284,2.08847593,0.28549301,0.01088977,0.98305366,0.42997616,0.17603379,0.67614569
-5.33966983,2.11584531,0.28653356,0.01106617,0.99298777,0.43590815,0.17669214,0.68835826
-5.33366683,2.13676523,0.28719509,0.01121447,0.99908646,0.44023868,0.17664663,0.69807994
-5.32766383,2.15106290,0.28744122,0.01133218,1.00133805,0.44292965,0.17595592,0.70525414
-5.32166083,2.15870395,0.28725354,0.01141759,0.99981344,0.44397631,0.17468983,0.70986592
-5.31565783,2.15978108,0.28663044,0.01146979,0.99465963,0.44340490,0.17292612,0.71193860
-5.30965483,2.15449828,0.28558525,0.01148863,0.98609047,0.44126928,0.17074706,0.71152905
-5.30365183,2.14315200,0.28414398,0.01147466,0.97437499,0.43764677,0.16823588,0.70872232
-5.29764882,2.12611027,0.28234265,0.01142912,0.95982418,0.43263339,0.16547339,0.70362567
-5.29164582,2.10379114,0.28022449,0.01135377,0.94277690,0.42633888,0.16253479,0.69636263
-5.28564282,2.07664163,0.27783706,0.01125084,0.92358564,0.41888166,0.15948701,0.68706738
-5.27963982,2.04511841,0.27522948,0.01112289,0.90260298,0.41038416,0.15638652,0.67587966
-5.27363682,2.00967100,0.27244991,0.01097272,0.88016938,0.40096858,0.15327782,0.66294061
-5.26763382,1.97072836,0.26954332,0.01080326,0.85660284,0.39075333,0.15019265,0.64838965
-5.26163082,1.92868917,0.26654967,0.01061745,0.83219087,0.37985034,0.14714989,0.63236237
-5.25562781,1.88391596,0.26350258,0.01041816,0.80718499,0.36836319,0.14415616,0.61498964
-5.24962481,1.83673316,0.26042843,0.01020814,0.78179793,0.35638606,0.14120703,0.59639766
-5.24362181,1.78742837,0.25734589,0.00998993,0.75620325,0.34400359,0.13828878,0.57670877
-5.23761881,1.73625659,0.25426593,0.00976584,0.73053733,0.33129136,0.13538054,0.55604304
-5.23161581,1.68344656,0.25119212,0.00953791,0.70490328,0.31831694,0.13245673,0.53452003
-5.22561281,1.62920837,0.24812134,0.00930792,0.67937626,0.30514135,0.12948953,0.51226083
-5.21960980,1.57374159,0.24504462,0.00907735,0.65400975,0.29182069,0.12645136,0.48938977
-5.21360680,1.51724319,0.24194816,0.00884743,0.62884223,0.27840784,0.12331723,0.46603590
-5.20760380,1.45991441,0.23881450,0.00861915,0.60390369,0.26495405,0.12006662,0.44233384
-5.20160080,1.40196624,0.23562357,0.00839325,0.57922159,0.25151022,0.11668513,0.41842397
-5.19559780,1.34362300,0.23235387,0.00817028,0.55482586,0.23812791,0.11316556,0.39445188
-5.18959480,1.28512386,0.22898342,0.00795062,0.53075263,0.22485987,0.10950847,0.37056716
-5.18359180,1.22672235,0.22549068,0.00773448,0.50704661,0.21176025,0.10572228,0.34692146
-5.17758879,1.16868396,0.22185532,0.00752195,0.48376197,0.19888428,0.10182281,0.32366609
-5.17158579,1.11128218,0.21805890,0.00731301,0.46096200,0.18628769,0.09783246,0.30094921
-5.16558279,1.05479333,0.21408532,0.00710755,0.43871743,0.17402586,0.09377898,0.27891285
-5.15957979,0.99949074,0.20992130,0.00690539,0.41710391,0.16215268,0.08969403,0.25768995
-5.15357679,0.94563875,0.20555664,0.00670630,0.39619886,0.15071947,0.08561150,0.23740160
-5.14757379,0.89348694,0.20098451,0.00651001,0.37607796,0.13977377,0.08156591,0.21815465
-5.14157079,0.84326518,0.19620159,0.00631624,0.35681169,0.12935836,0.07759079,0.20003983
-5.13556778,0.79517969,0.19120823,0.00612469,0.33846216,0.11951039,0.07371722,0.18313055
-5.12956478,0.74941046,0.18600860,0.00593510,0.32108057,0.11026077,0.06997262,0.16748228
-5.12356178,0.70611011,0.18061072,0.00574723,0.30470532,0.10163382,0.06637985,0.15313274
-5.11755878,0.66540420,0.17502663,0.00556091,0.28936107,0.09364726,0.06295656,0.14010263
-5.11155578,0.62739291,0.16927236,0.00537602,0.27505865,0.08631240,0.05971497,0.12839705
-5.10555278,0.59215376,0.16336796,0.00519257,0.26179589,0.07963463,0.05666192,0.11800735
-5.09954977,0.55974528,0.15733747,0.00501067,0.24955912,0.07361411,0.05379922,0.10891335
-5.09354677,0.53021107,0.15120878,0.00483055,0.23832533,0.06824655,0.05112426,0.10108573
-5.08754377,0.50358403,0.14501342,0.00465257,0.22806473,0.06352410,0.04863080,0.09448853
-5.08154077,0.47989024,0.13878622,0.00447724,0.21874339,0.05943623,0.04630990,0.08908146
-5.07553777,0.45915225,0.13256494,0.00430521,0.21032594,0.05597059,0.04415087,0.08482210
-5.06953477,0.44139149,0.12638960,0.00413726,0.20277790,0.05311368,0.04214227,0.08166761
-5.06353177,0.42662947,0.12030188,0.00397426,0.19606759,0.05085142,0.04027274,0.07957611
-5.05752876,0.41488769,0.11434429,0.00381718,0.19016746,0.04916950,0.03853178,0.07850754
-5.05152576,0.40618632,0.10855923,0.00366705,0.18505469,0.04805351,0.03691033,0.07842398
-5.04552276,0.40054145,0.10298807,0.00352492,0.18071115,0.04748890,0.03540118,0.07928952
-5.03951976,0.39796141,0.09767010,0.00339180,0.17712255,0.04746070,0.03399917,0.08106963
-5.03351676,0.39844209,0.09264149,0.00326866,0.17427712,0.04795310,0.03270117,0.08373020
-5.02751376,0.40196167,0.08793435,0.00315636,0.17216367,0.04894887,0.03150593,0.08723627
-5.02151076,0.40847525,0.08357578,0.00305559,0.17076943,0.05042875,0.03041373,0.09155056
-5.01550775,0.41790945,0.07958710,0.00296689,0.17007764,0.05237076,0.02942597,0.09663202
-5.00950475,0.43015767,0.07598321,0.00289055,0.17006527,0.05474955,0.02854459,0.10243436
-5.00350175,0.44507611,0.07277218,0.00282664,0.17070090,0.05753585,0.02777157,0.10890484
-4.99749875,0.46248106,0.06995498,0.00277496,0.17194304,0.06069598,0.02710834,0.11598329
-4.99149575,0.48214750,0.06752551,0.00273506,0.17373897,0.06419161,0.02655526,0.12360153
-4.98549275,0.50380928,0.06547084,0.00270621,0.17602421,0.06797964,0.02611124,0.13168320
-4.97948974,0.52716104,0.06377160,0.00268747,0.17872262,0.07201227,0.02577333,0.14014400
-4.97348674,0.55186160,0.06240269,0.00267764,0.18174733,0.07623736,0.02553652,0.14889246
-4.96748374,0.57753893,0.06133407,0.00267537,0.18500216,0.08059891,0.02539368,0.15783111
-4.96148074,0.60379646,0.06053172,0.00267913,0.18838377,0.08503777,0.02533552,0.16685796
-4.95547774,0.63022043,0.05995863,0.00268732,0.19178412,0.08949250,0.02535077,0.17586838
-4.94947474,0.65638797,0.05957595,0.00269825,0.19509342,0.09390034,0.02542639,0.18475710
-4.94347174,0.68187568,0.05934403,0.00271025,0.19820312,0.09819825,0.02554794,0.19342042
-4.93746873,0.70626828,0.05922343,0.00272166,0.20100893,0.10232405,0.02569993,0.20175831
-4.93146573,0.72916699,0.05917591,0.00273093,0.20341377,0.10621752,0.02586630,0.20967648
-4.92546273,0.75019743,0.05916522,0.00273661,0.20533033,0.10982147,0.02603081,0.21708828
-4.91945973,0.76901674,0.05915781,0.00273740,0.20668329,0.11308271,0.02617756,0.22391622
-4.91345673,0.78531967,0.05912337,0.00273219,0.20741105,0.11595303,0.02629138,0.23009328
-4.90745373,0.79884362,0.05903525,0.00272005,0.20746690,0.11838994,0.02635822,0.23556377
-4.90145073,0.80937245,0.05887067,0.00270027,0.20681964,0.12035738,0.02636554,0.24028378
-4.89544772,0.81673911,0.05861086,0.00267236,0.20545364,0.12182620,0.02630256,0.24422132
-4.88944472,0.82082708,0.05824109,0.00263600,0.20336844,0.12277460,0.02616049,0.24735602
-4.88344172,0.82157078,0.05775061,0.00259112,0.20057784,0.12318832,0.02593270,0.24967851
-4.87743872,0.81895489,0.05713249,0.00253781,0.19710868,0.12306083,0.02561482,0.25118960
-4.87143572,0.81301295,0.05638352,0.00247633,0.19299936,0.12239328,0.02520477,0.25189918
-4.86543272,0.80382516,0.05550402,0.00240713,0.18829818,0.12119435,0.02470274,0.25182509
-4.85942971,0.79151559,0.05449770,0.00233078,0.18306159,0.11948009,0.02411113,0.25099186
-4.85342671,0.77624896,0.05337157,0.00224797,0.17735248,0.11727353,0.02343444,0.24942950
-4.84742371,0.75822705,0.05213580,0.00215950,0.17123854,0.11460426,0.02267912,0.24717245
-4.84142071,0.73768481,0.05080373,0.00206625,0.16479076,0.11150793,0.02185339,0.24425854
-4.83541771,0.71488633,0.04939180,0.00196917,0.15808209,0.10802568,0.02096706,0.24072829
-4.82941471,0.69012060,0.04791956,0.00186929,0.15118637,0.10420343,0.02003132,0.23662425
-4.82341171,0.66369724,0.04640967,0.00176763,0.14417734,0.10009118,0.01905853,0.23199071
-4.81740870,0.63594207,0.04488786,0.00166528,0.13712796,0.09574224,0.01806195,0.22687349
-4.81140570,0.60719277,0.04338290,0.00156333,0.13010985,0.09121237,0.01705560,0.22132003
-4.80540270,0.57779438,0.04192646,0.00146285,0.12319284,0.08655894,0.01605397,0.21537949
-4.79939970,0.54809494,0.04055294,0.00136491,0.11644470,0.08184006,0.01507186,0.20910311
-4.79339670,0.51844105,0.03929914,0.00127058,0.10993086,0.07711364,0.01412419,0.20254445
-4.78739370,0.48917361,0.03820390,0.00118084,0.10371418,0.07243659,0.01322578,0.19575974
-4.78139070,0.46062352,0.03730752,0.00109668,0.09785474,0.06786388,0.01239126,0.18880808
-4.77538769,0.43310764,0.03665115,0.00101898,0.09240952,0.06344781,0.01163490,0.18175153
-4.76938469,0.40692476,0.03627592,0.00094858,0.08743211,0.05923715,0.01097052,0.17465503
-4.76338169,0.38235193,0.03622208,0.00088621,0.08297223,0.05527650,0.01041143,0.16758604
-4.75737869,0.35964089,0.03652791,0.00083252,0.07907526,0.05160567,0.00997040,0.16061402
-4.75137569,0.33901485,0.03722857,0.00078805,0.07578168,0.04825906,0.00965963,0.15380960
-4.74537269,0.32066564,0.03835494,0.00075322,0.07312638,0.04526527,0.00949082,0.14724351
-4.73936968,0.30475121,0.03993230,0.00072833,0.07113807,0.04264672,0.00947527,0.14098536
-4.73336668,0.29139367,0.04197920,0.00071355,0.06983859,0.04041937,0.00962397,0.13510217
-4.72736368,0.28067788,0.04450623,0.00070889,0.06924231,0.03859262,0.00994781,0.12965688
-4.72136068,0.27265067,0.04751504,0.00071427,0.06935572,0.03716923,0.01045779,0.12470684
-4.71535768,0.26732091,0.05099753,0.00072942,0.07017704,0.03614542,0.01116529,0.12030235
-4.70935468,0.26466034,0.05493526,0.00075398,0.07169620,0.03551112,0.01208236,0.11648536
-4.70335168,0.26460540,0.05929922,0.00078746,0.07389500,0.03525028,0.01322207,0.11328843
-4.69734867,0.26706004,0.06404998,0.00082924,0.07674765,0.03534138,0.01459885,0.11073405
-4.69134567,0.27189958,0.06913825,0.00087864,0.08022157,0.03575806,0.01622885,0.10883426
-4.68534267,0.27897561,0.07450586,0.00093488,0.08427863,0.03646986,0.01813023,0.10759083
-4.67933967,0.28812182,0.08008728,0.00099717,0.08887668,0.03744314,0.02032349,0.10699573
-4.67333667,0.29916077,0.08581147,0.00106471,0.09397137,0.03864207,0.02283161,0.10703219
-4.66733367,0.31191124,0.09160423,0.00113669,0.09951827,0.04002973,0.02568019,0.10767606
-4.66133067,0.32619609,0.09739079,0.00121240,0.10547505,0.04156929,0.02889735,0.10889755
-4.65532766,0.34185021,0.10309873,0.00129123,0.11180378,0.04322519,0.03251351,0.11066320
-4.64932466,0.35872824,0.10866098,0.00137270,0.11847308,0.04496434,0.03656092,0.11293797
-4.64332166,0.37671169,0.11401878,0.00145650,0.12546003,0.04675725,0.04107296,0.11568736
-4.63731866,0.39571500,0.11912450,0.00154255,0.13275180,0.04857906,0.04608321,0.11887942
-4.63131566,0.41569025,0.12394423,0.00163099,0.14034660,0.05041042,0.05162423,0.12248645
-4.62531266,0.43662999,0.12845974,0.00172222,0.14825414,0.05223813,0.05772612,0.12648643
-4.61930965,0.45856801,0.13267003,0.00181691,0.15649525,0.05405559,0.06441481,0.13086383
-4.61330665,0.48157787,0.13659200,0.00191597,0.16510072,0.05586295,0.07171024,0.13561006
-4.60730365,0.50576887,0.14026047,0.00202058,0.17410933,0.05766692,0.07962439,0.14072315
-4.60130065,0.53127966,0.14372723,0.00213211,0.18356511,0.05948032,0.08815927,0.14620696
-4.59529765,0.55826958,0.14705934,0.00225212,0.19351380,0.06132133,0.09730502,0.15206973
-4.58929465,0.58690793,0.15033651,0.00238228,0.20399883,0.06321236,0.10703810,0.15832217
-4.58329165,0.61736168,0.15364783,0.00252430,0.21505683,0.06517881,0.11731980,0.16497511
-4.57728864,0.64978202,0.15708782,0.00267987,0.22671301,0.06724751,0.12809517,0.17203690
-4.57128564,0.68429053,0.16075210,0.00285058,0.23897655,0.06944510,0.13929235,0.17951056
-4.56528264,0.72096539,0.16473275,0.00303780,0.25183640,0.07179627,0.15082252,0.18739110
-4.55927964,0.75982862,0.16911362,0.00324264,0.26525758,0.07432212,0.16258050,0.19566290
-4.55327664,0.80083485,0.17396588,0.00346582,0.27917843,0.07703850,0.17444597,0.20429744
-4.54727364,0.84386232,0.17934390,0.00370763,0.29350887,0.07995462,0.18628539,0.21325157
-4.54127064,0.88870671,0.18528182,0.00396783,0.30812988,0.08307182,0.19795457,0.22246632
-4.53526763,0.93507823,0.19179084,0.00424566,0.32289442,0.08638273,0.20930184,0.23186646
-4.52926463,0.98260227,0.19885752,0.00453976,0.33762961,0.08987075,0.22017164,0.24136072
-4.52326163,1.03082371,0.20644307,0.00484818,0.35214041,0.09350988,0.23040852,0.25084291
-4.51725863,1.07921494,0.21448380,0.00516842,0.36621449,0.09726508,0.23986134,0.26019367
-4.51125563,1.12718727,0.22289259,0.00549746,0.37962814,0.10109289,0.24838750,0.26928302
-4.50525263,1.17410535,0.23156149,0.00583179,0.39215310,0.10494254,0.25585696,0.27797345
-4.49924962,1.21930415,0.24036517,0.00616755,0.40356391,0.10875732,0.26215611,0.28612350
-4.49324662,1.26210761,0.24916515,0.00650063,0.41364542,0.11247629,0.26719096,0.29359175
-4.48724362,1.30184835,0.25781464,0.00682675,0.42220021,0.11603616,0.27088986,0.30024088
-4.48124062,1.33788757,0.26616366,0.00714161,0.42905559,0.11937330,0.27320546,0.30594184
-4.47523762,1.36963421,0.27406431,0.00744102,0.43406962,0.12242575,0.27411578,0.31057777
-4.46923462,1.39656266,0.28137585,0.00772103,0.43713626,0.12513526,0.27362456,0.31404766
-4.46323162,1.41822818,0.28796944,0.00797806,0.43818900,0.12744909,0.27176065,0.31626949
-4.45722861,1.43427947,0.29373224,0.00820895,0.43720310,0.12932166,0.26857669,0.31718278
-4.45122561,1.44446792,0.29857075,0.00841110,0.43419629,0.13071586,0.26414699,0.31675044
-4.44522261,1.44865315,0.30241331,0.00858252,0.42922776,0.13160406,0.25856487,0.31495984
-4.43921961,1.44680481,0.30521157,0.00872182,0.42239576,0.13196873,0.25193943,0.31182306
-4.43321661,1.43900059,0.30694096,0.00882828,0.41383381,0.13180268,0.24439211,0.30737644
-4.42721361,1.42542088,0.30760021,0.00890178,0.40370566,0.13110893,0.23605295,0.30167922
-4.42121061,1.40634017,0.30721003,0.00894277,0.39219950,0.12990023,0.22705696,0.29481161
-4.41520760,1.38211599,0.30581095,0.00895222,0.37952145,0.12819824,0.21754053,0.28687228
-4.40920460,1.35317588,0.30346059,0.00893152,0.36588884,0.12603245,0.20763819,0.27797524
-4.40320160,1.32000307,0.30023056,0.00888239,0.35152341,0.12343902,0.19747965,0.26824660
-4.39719860,1.28312153,0.29620304,0.00880680,0.33664492,0.12045929,0.18718736,0.25782094
-4.39119560,1.24308113,0.29146737,0.00870685,0.32146525,0.11713844,0.17687459,0.24683782
-4.38519260,1.20044337,0.28611672,0.00858470,0.30618327,0.11352403,0.16664392,0.23543819
-4.37918959,1.15576829,0.28024506,0.00844248,0.29098070,0.10966465,0.15658644,0.22376121
-4.37318659,1.10960284,0.27394449,0.00828223,0.27601888,0.10560876,0.14678121,0.21194122
-4.36718359,1.06247106,0.26730300,0.00810586,0.26143672,0.10140355,0.13729536,0.20010525
-4.36118059,1.01486611,0.26040277,0.00791512,0.24734959,0.09709410,0.12818440,0.18837085
-4.35517759,0.96724419,0.25331889,0.00771159,0.23384921,0.09272270,0.11949292,0.17684454
-4.34917459,0.92002028,0.24611860,0.00749666,0.22100435,0.08832834,0.11125544,0.16562063
-4.34317159,0.87356546,0.23886091,0.00727162,0.20886230,0.08394639,0.10349738,0.15478057
-4.33716858,0.82820561,0.23159655,0.00703761,0.19745077,0.07960848,0.09623613,0.14439268
-4.33116558,0.78422130,0.22436817,0.00679571,0.18678025,0.07534240,0.08948205,0.13451234
-4.32516258,0.74184839,0.21721072,0.00654696,0.17684647,0.07117225,0.08323945,0.12518236
-4.31915958,0.70127935,0.21015193,0.00629241,0.16763300,0.06711857,0.07750739,0.11643369
-4.31315658,0.66266492,0.20321281,0.00603312,0.15911371,0.06319848,0.07228046,0.10828626
-4.30715358,0.62611601,0.19640821,0.00577023,0.15125500,0.05942595,0.06754932,0.10074997
