energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-5.93996998,0.72840155,-0.55616678,0.00306198,-0.00292587,0.14873903,-0.08341516,0.47464461,-0.31973730,0.18347680,-0.10952058,0.20854742,-0.17350503,0.00000000,-0.00000000,0.18764425,-0.18386145,0.04545674,-0.04461886
-5.93396698,0.76273752,-0.53635662,0.00302630,-0.00279346,0.16339684,-0.08143013,0.49818299,-0.31142975,0.20306224,-0.10486122,0.21397868,-0.16892986,0.00000000,-0.00000000,0.18821395,-0.17577781,0.04474815,-0.04239930
-5.92796398,0.80308552,-0.52304777,0.00300713,-0.00266959,0.17936004,-0.08137969,0.52545065,-0.30683466,0.22437588,-0.10291057,0.22113477,-0.16566148,0.00000000,-0.00000000,0.19038750,-0.16882513,0.04433559,-0.04036082
-5.92196098,0.84942353,-0.51661659,0.00300742,-0.00255711,0.19650684,-0.08325306,0.55634225,-0.30625351,0.24728569,-0.10358702,0.23010838,-0.16391126,0.00000000,-0.00000000,0.19430840,-0.16319873,0.04424926,-0.03855123
-5.91595798,0.90157363,-0.51740947,0.00302972,-0.00245888,0.21467989,-0.08703450,0.59064433,-0.30995486,0.27161799,-0.10681294,0.24094801,-0.16388098,0.00000000,-0.00000000,0.20008312,-0.15908753,0.04451105,-0.03701524
-5.90995498,0.95919343,-0.52572819,0.00307606,-0.00237766,0.23368673,-0.09270131,0.62803348,-0.31816517,0.29715634,-0.11251264,0.25365347,-0.16575678,0.00000000,-0.00000000,0.20777529,-0.15666885,0.04513367,-0.03579350
-5.90395198,1.02177284,-0.54181377,0.00314790,-0.00231610,0.25330146,-0.10022137,0.66807791,-0.33105919,0.32364208,-0.12060920,0.26817275,-0.16970300,0.00000000,-0.00000000,0.21740095,-0.15610287,0.04612002,-0.03492152
-5.89794897,1.08863666,-0.56582949,0.00324602,-0.00227657,0.27326788,-0.10955010,0.71024288,-0.34875026,0.35077669,-0.13102035,0.28440047,-0.17585595,0.00000000,-0.00000000,0.22892512,-0.15752722,0.04746289,-0.03442883
-5.89194597,1.15895301,-0.59784356,0.00337048,-0.00226118,0.29330387,-0.12062716,0.75389971,-0.37128069,0.37822596,-0.14365377,0.30217782,-0.18431784,0.00000000,-0.00000000,0.24225975,-0.16105147,0.04914487,-0.03433809
-5.88594297,1.23174795,-0.63781251,0.00352060,-0.00227161,0.31310722,-0.13337313,0.79833836,-0.39861275,0.40562607,-0.15840216,0.32129445,-0.19515109,0.00000000,-0.00000000,0.25726340,-0.16675201,0.05113868,-0.03466434
-5.87993997,1.30592592,-0.68556570,0.00369498,-0.00230912,0.33236246,-0.14768633,0.84278335,-0.43062064,0.43259127,-0.17513832,0.34149211,-0.20837308,0.00000000,-0.00000000,0.27374250,-0.17466718,0.05340767,-0.03541444
-5.87393697,1.38029560,-0.74079226,0.00389150,-0.00237445,0.35074870,-0.16344006,0.88641258,-0.46708378,0.45872319,-0.19371067,0.36247006,-0.22395174,0.00000000,-0.00000000,0.29145461,-0.18479309,0.05590678,-0.03658655
-5.86793397,1.45360065,-0.80303087,0.00410741,-0.00246782,0.36794824,-0.18048041,0.92837843,-0.50768216,0.48362134,-0.21393953,0.38389228,-0.24180210,0.00000000,-0.00000000,0.31011338,-0.19708012,0.05858368,-0.03816985
-5.86193097,1.52455432,-0.87166356,0.00433939,-0.00258885,0.38365545,-0.19862500,0.96783061,-0.55199383,0.50689456,-0.23561440,0.40539628,-0.26178403,0.00000000,-0.00000000,0.32939527,-0.21143048,0.06138017,-0.04014441
-5.85592796,1.59187692,-0.94591403,0.00458368,-0.00273659,0.39758589,-0.21766270,1.00393994,-0.59949534,0.52817290,-0.25849253,0.42660324,-0.28370138,0.00000000,-0.00000000,0.34894798,-0.22769683,0.06423388,-0.04248126
-5.84992496,1.65433487,-1.02485122,0.00483618,-0.00290952,0.40948501,-0.23735449,1.03592220,-0.64956520,0.54711961,-0.28229904,0.44712924,-0.30730286,0.00000000,-0.00000000,0.36840021,-0.24568236,0.06708010,-0.04514274
-5.84392196,1.71077992,-1.10739865,0.00509262,-0.00310554,0.41913632,-0.25743567,1.06306122,-0.70149069,0.56344262,-0.30672864,0.46659718,-0.33228454,0.00000000,-0.00000000,0.38737258,-0.26514231,0.06985368,-0.04808303
-5.83791896,1.76018698,-1.19234963,0.00534868,-0.00332205,0.42636855,-0.27761933,1.08473031,-0.75447829,0.57690517,-0.33144914,0.48464909,-0.35829439,0.00000000,-0.00000000,0.40548927,-0.28578717,0.07249109,-0.05124893
-5.83191596,1.80168923,-1.27838847,0.00560016,-0.00355601,0.43106154,-0.29760117,1.10041129,-0.80766751,0.58733497,-0.35610659,0.50095813,-0.38493859,0.00000000,-0.00000000,0.42239001,-0.30728755,0.07493238,-0.05458092
-5.82591296,1.83460890,-1.36411739,0.00584312,-0.00380398,0.43315056,-0.31706542,1.10971024,-0.86014809,0.59463155,-0.38033206,0.51524012,-0.41178982,0.00000000,-0.00000000,0.43774187,-0.32928078,0.07712307,-0.05801447
-5.81990995,1.85848239,-1.44808850,0.00607404,-0.00406226,0.43262893,-0.33569194,1.11236943,-0.91098009,0.59877151,-0.40374990,0.52726385,-0.43839717,0.00000000,-0.00000000,0.45125050,-0.35137905,0.07901590,-0.06148148
-5.81390695,1.87307881,-1.52884003,0.00628990,-0.00432698,0.42954871,-0.35316403,1.10827491,-0.95921647,0.59981124,-0.42598704,0.53685983,-0.46429759,0.00000000,-0.00000000,0.46267016,-0.37317910,0.08057229,-0.06491199
-5.80790395,1.87841073,-1.60493566,0.00648835,-0.00459418,0.42401955,-0.36917686,1.09745957,-1.00392736,0.59788706,-0.44668323,0.54392720,-0.48902848,0.00000000,-0.00000000,0.47181224,-0.39427296,0.08176358,-0.06823600
-5.80190095,1.87473688,-1.67500554,0.00666771,-0.00486001,0.41620558,-0.38344606,1.08010135,-1.04422521,0.59321270,-0.46550158,0.54843819,-0.51214099,0.00000000,-0.00000000,0.47855177,-0.41425959,0.08257187,-0.07138534
-5.79589795,1.86255632,-1.73778752,0.00682709,-0.00512078,0.40632058,-0.39571626,1.05651697,-1.07928991,0.58607404,-0.48213918,0.55044019,-0.53321359,0.00000000,-0.00000000,0.48283165,-0.43275701,0.08299046,-0.07429561
-5.78989495,1.84259442,-1.79216677,0.00696636,-0.00537313,0.39462153,-0.40576904,1.02715122,-1.10839285,0.57682155,-0.49633713,0.55005504,-0.55186544,0.00000000,-0.00000000,0.48466442,-0.44941419,0.08302396,-0.07690799
-5.78389195,1.81578092,-1.83721230,0.00708618,-0.00561411,0.38140093,-0.41343014,0.99256251,-1.13091899,0.56586034,-0.50788974,0.54747575,-0.56776885,0.00000000,-0.00000000,0.48413139,-0.46392261,0.08268791,-0.07917101
-5.77788894,1.78322106,-1.87220851,0.00718795,-0.00584127,0.36697805,-0.41857537,0.95340515,-1.14638587,0.55363845,-0.51665223,0.54296057,-0.58066042,0.00000000,-0.00000000,0.48137926,-0.47602661,0.08200807,-0.08104208
-5.77188594,1.74616084,-1.89668060,0.00727372,-0.00605279,0.35168951,-0.42113517,0.91040931,-1.15445883,0.54063373,-0.52254683,0.53682472,-0.59035045,0.00000000,-0.00000000,0.47661431,-0.48553225,0.08101931,-0.08248867
-5.76588294,1.70594775,-1.91041235,0.00734615,-0.00624749,0.33587970,-0.42109741,0.86435928,-1.15496169,0.52733969,-0.52556668,0.52943007,-0.59672989,0.00000000,-0.00000000,0.47009452,-0.49231424,0.07976423,-0.08348934
-5.75987994,1.66398858,-1.91345559,0.00740837,-0.00642487,0.31989110,-0.41850837,0.81607113,-1.14788233,0.51425099,-0.52577761,0.52117316,-0.59977485,0.00000000,-0.00000000,0.46211985,-0.49632043,0.07829154,-0.08403424
-5.75387694,1.62170593,-1.90613068,0.00746388,-0.00658514,0.30405522,-0.41347186,0.76637063,-1.13337310,0.50184895,-0.52331743,0.51247208,-0.59954825,0.00000000,-0.00000000,0.45302137,-0.49757387,0.07665425,-0.08412532
-5.74787394,1.58049502,-1.88901807,0.00751643,-0.00672918,0.28868412,-0.40614640,0.71607210,-1.11174571,0.49058770,-0.51839294,0.50375266,-0.59619850,0.00000000,-0.00000000,0.44314950,-0.49617207,0.07490774,-0.08377607
-5.74187094,1.54168256,-1.86294107,0.00756989,-0.00685850,0.27406310,-0.39674068,0.66595923,-1.08346121,0.48088136,-0.51127465,0.49543455,-0.58995539,0.00000000,-0.00000000,0.43286207,-0.49228359,0.07310795,-0.08301093
-5.73586793,1.50648901,-1.82894070,0.00762813,-0.00697522,0.26044458,-0.38550745,0.61676824,-1.04911513,0.47309265,-0.50228938,0.48791768,-0.58112327,0.00000000,-0.00000000,0.42251266,-0.48614213,0.07130948,-0.08186429
-5.72986493,1.47599562,-1.78824367,0.00769489,-0.00708192,0.24804339,-0.37273603,0.56917411,-1.00941883,0.46752342,-0.49181116,0.48156962,-0.57007185,0.00000000,-0.00000000,0.41243969,-0.47803819,0.06956392,-0.08037922
-5.72386193,1.45111724,-1.74222475,0.00777371,-0.00718158,0.23703359,-0.35874393,0.52378002,-0.96517757,0.46440714,-0.48025075,0.47671424,-0.55722495,0.00000000,-0.00000000,0.40295669,-0.46830900,0.06791841,-0.07860590
-5.71785893,1.43258175,-1.69236530,0.00786779,-0.00727750,0.22754685,-0.34386768,0.48111028,-0.91726656,0.46390383,-0.46804404,0.47362212,-0.54304774,0.00000000,-0.00000000,0.39434421,-0.45732678,0.06641432,-0.07659993
-5.71185593,1.42091646,-1.64020948,0.00797994,-0.00737313,0.21967233,-0.32845354,0.44160676,-0.86660578,0.46609728,-0.45564005,0.47250289,-0.52803305,0.00000000,-0.00000000,0.38684335,-0.44548626,0.06508638,-0.07442045
-5.70585293,1.41644185,-1.58732010,0.00811247,-0.00747201,0.21345800,-0.31284812,0.40562861,-0.81413484,0.47099476,-0.44348869,0.47349981,-0.51268703,0.00000000,-0.00000000,0.38065133,-0.43319167,0.06396196,-0.07212834
-5.69984992,1.41927234,-1.53523548,0.00826719,-0.00757763,0.20891333,-0.29738960,0.37345501,-0.76078871,0.47852913,-0.43202885,0.47668665,-0.49751500,0.00000000,-0.00000000,0.37591893,-0.42084402,0.06306070,-0.06978438
-5.69384692,1.42932401,-1.48542909,0.00844531,-0.00769335,0.20601307,-0.28239953,0.34529059,-0.70747535,0.48856322,-0.42167718,0.48206693,-0.48300773,0.00000000,-0.00000000,0.37274987,-0.40882901,0.06239447,-0.06744760
-5.68784392,1.44632839,-1.43927315,0.00864741,-0.00782229,0.20470200,-0.26817576,0.32127296,-0.65505588,0.50089634,-0.41281780,0.48957551,-0.46962871,0.00000000,-0.00000000,0.37120182,-0.39750615,0.06196756,-0.06517371
-5.68184092,1.46985181,-1.39800712,0.00887343,-0.00796725,0.20490047,-0.25498640,0.30148189,-0.60432801,0.51527266,-0.40579331,0.49908235,-0.45780269,0.00000000,-0.00000000,0.37128900,-0.38719942,0.06177704,-0.06301387
-5.67583792,1.49931931,-1.36271202,0.00912261,-0.00813063,0.20651039,-0.24306527,0.28594950,-0.55601294,0.53139120,-0.40089714,0.51039829,-0.44790578,0.00000000,-0.00000000,0.37298596,-0.37818972,0.06181346,-0.06101357
-5.66983492,1.53404201,-1.33429071,0.00939352,-0.00831437,0.20942153,-0.23260851,0.27467094,-0.51074612,0.54891714,-0.39836755,0.52328261,-0.44025729,0.00000000,-0.00000000,0.37623230,-0.37070940,0.06206154,-0.05921193
-5.66383192,1.57324707,-1.31345448,0.00968404,-0.00851990,0.21351785,-0.22377274,0.26761497,-0.46907166,0.56749409,-0.39838314,0.53745220,-0.43511342,0.00000000,-0.00000000,0.38093792,-0.36493879,0.06250113,-0.05764108
-5.65782891,1.61610892,-1.30071564,0.00999133,-0.00874807,0.21868371,-0.21667437,0.26473391,-0.43144025,0.58675686,-0.40105998,0.55259182,-0.43266281,0.00000000,-0.00000000,0.38698876,-0.36100485,0.06310809,-0.05632594
-5.65182591,1.66178083,-1.29638592,0.01031194,-0.00899914,0.22480962,-0.21139018,0.26597260,-0.39821028,0.60634454,-0.40645034,0.56836523,-0.43302400,0.00000000,-0.00000000,0.39425233,-0.35898160,0.06385529,-0.05528411
-5.64582291,1.70942562,-1.30057990,0.01064174,-0.00927271,0.23179747,-0.20795890,0.27127589,-0.36965160,0.62591324,-0.41454288,0.58442692,-0.43624456,0.00000000,-0.00000000,0.40258327,-0.35889238,0.06471357,-0.05452605
-5.63981991,1.75824463,-1.31322316,0.01097607,-0.00956774,0.23956499,-0.20638363,0.28059439,-0.34595138,0.64514833,-0.42526423,0.60043377,-0.44230199,0.00000000,-0.00000000,0.41182828,-0.36071343,0.06565268,-0.05405534
-5.63381691,1.80750384,-1.33406427,0.01130975,-0.00988249,0.24804931,-0.20663498,0.29388830,-0.32722147,0.66377553,-0.43848196,0.61605660,-0.45110621,0.00000000,-0.00000000,0.42183067,-0.36437868,0.06664214,-0.05386911
-5.62781391,1.85655642,-1.36268989,0.01163719,-0.01021454,0.25720949,-0.20865467,0.31112914,-0.31350664,0.68157069,-0.45400865,0.63099090,-0.46250347,0.00000000,-0.00000000,0.43243411,-0.36978526,0.06765199,-0.05395854
-5.62181091,1.90486100,-1.39854260,0.01195254,-0.01056079,0.26702800,-0.21235943,0.33229942,-0.30479305,0.69836767,-0.47160722,0.64496661,-0.47628154,0.00000000,-0.00000000,0.44348574,-0.37679962,0.06865350,-0.05430945
-5.61580790,1.95199488,-1.44094050,0.01224975,-0.01091749,0.27751090,-0.21764513,0.35739017,-0.30101660,0.71406420,-0.49099717,0.65775642,-0.49217625,0.00000000,-0.00000000,0.45483852,-0.38526372,0.06961970,-0.05490288
-5.60980490,1.99766193,-1.48909839,0.01252279,-0.01128027,0.28868691,-0.22439082,0.38639664,-0.30207059,0.72862523,-0.51186181,0.66918241,-0.50987898,0.00000000,-0.00000000,0.46635287,-0.39500125,0.07052588,-0.05571577
-5.60380190,2.04169483,-1.54214985,0.01276577,-0.01164418,0.30060522,-0.23246280,0.41931217,-0.30781240,0.74208380,-0.53385639,0.67912063,-0.52904521,0.00000000,-0.00000000,0.47789761,-0.40582353,0.07134989,-0.05672150
-5.59779890,2.08405146,-1.59916989,0.01297310,-0.01200383,0.31333215,-0.24171851,0.45612072,-0.31806907,0.75453901,-0.55661680,0.68750353,-0.54930375,0.00000000,-0.00000000,0.48935035,-0.41753499,0.07207237,-0.05789064
-5.59179590,2.12480578,-1.65919786,0.01313969,-0.01235343,0.32694669,-0.25201018,0.49678820,-0.33264172,0.76615132,-0.57976905,0.69432005,-0.57026668,0.00000000,-0.00000000,0.50059741,-0.42993802,0.07267689,-0.05919145
-5.58579290,2.16413322,-1.72126020,0.01326110,-0.01268696,0.34153515,-0.26318824,0.54125313,-0.35130869,0.77713500,-0.60293899,0.69961341,-0.59153970,0.00000000,-0.00000000,0.51153325,-0.44283726,0.07314995,-0.06059061
-5.57978989,2.20229147,-1.78439276,0.01333368,-0.01299830,0.35718489,-0.27510457,0.58941705,-0.37382776,0.78774813,-0.62576240,0.70347659,-0.61273258,0.00000000,-0.00000000,0.52205969,-0.45604307,0.07348095,-0.06205374
-5.57378689,2.23959711,-1.84766229,0.01335472,-0.01328138,0.37397757,-0.28761535,0.64113503,-0.39993752,0.79828021,-0.64789494,0.70604570,-0.63346958,0.00000000,-0.00000000,0.53208499,-0.46937453,0.07366204,-0.06354605
-5.56778389,2.27639924,-1.91018686,0.01332257,-0.01353039,0.39198194,-0.30058381,0.69620691,-0.42935831,0.80903798,-0.66902193,0.70749160,-0.65339945,0.00000000,-0.00000000,0.54152283,-0.48266155,0.07368798,-0.06503294
-5.56178089,2.31305119,-1.97115456,0.01323670,-0.01373992,0.41124659,-0.31388262,0.75436968,-0.46179287,0.82032983,-0.68886748,0.70801002,-0.67220463,0.00000000,-0.00000000,0.55029140,-0.49574660,0.07355589,-0.06648057
-5.55577789,2.34988152,-2.02984036,0.01309780,-0.01390518,0.43179286,-0.32739612,0.81529144,-0.49692719,0.83244940,-0.70720272,0.70781077,-0.68960950,0.00000000,-0.00000000,0.55831265,-0.50848579,0.07326509,-0.06785644
-5.54977489,2.38716576,-2.08562045,0.01290779,-0.01402212,0.45360838,-0.34102221,0.87856744,-0.53443175,0.84565917,-0.72385284,0.70710637,-0.70538721,0.00000000,-0.00000000,0.56551180,-0.52074952,0.07281683,-0.06912997
-5.54377189,2.42510020,-2.13798376,0.01266978,-0.01408767,0.47664128,-0.35467397,0.94371859,-0.57396347,0.86017458,-0.73870261,0.70610095,-0.71936480,0.00000000,-0.00000000,0.57181727,-0.53242280,0.07221410,-0.07027304
-5.53776888,2.46377917,-2.18654030,0.01238810,-0.01409979,0.50079575,-0.36828106,1.01019262,-0.61516841,0.87614961,-0.75170008,0.70497965,-0.73142651,0.00000000,-0.00000000,0.57716093,-0.54340525,0.07146149,-0.07126045
-5.53176588,2.50317705,-2.23102585,0.01206818,-0.01405764,0.52592896,-0.38179056,1.07736837,-0.65768550,0.89366443,-0.76285824,0.70389931,-0.74151498,0.00000000,-0.00000000,0.58147884,-0.55361080,0.07056502,-0.07207041
-5.52576288,2.54313603,-2.27130290,0.01171649,-0.01396164,0.55184973,-0.39516759,1.14456306,-0.70115108,0.91271582,-0.77225449,0.70298084,-0.74963031,0.00000000,-0.00000000,0.58471242,-0.56296731,0.06953207,-0.07268489
-5.51975988,2.58336063,-2.30735766,0.01134039,-0.01381351,0.57831916,-0.40839526,1.21104273,-0.74520426,0.93321098,-0.78002781,0.70230368,-0.75582702,0.00000000,-0.00000000,0.58680999,-0.57141604,0.06837131,-0.07309001
-5.51375688,2.62341939,-2.33929314,0.01094802,-0.01361629,0.60505336,-0.42147425,1.27603571,-0.78949288,0.95496522,-0.78637369,0.70190262,-0.76020893,0.00000000,-0.00000000,0.58772870,-0.57891101,0.06709270,-0.07327617
-5.50775388,2.66275409,-2.36731848,0.01054813,-0.01337428,0.63172829,-0.43442161,1.33874870,-0.83367973,0.97770376,-0.79153680,0.70176716,-0.76292229,0.00000000,-0.00000000,0.58743668,-0.58541833,0.06570748,-0.07323831
-5.50175088,2.70069623,-2.39173477,0.01014991,-0.01309302,0.65798677,-0.44726911,1.39838532,-0.87744873,1.00106781,-0.79580169,0.70184345,-0.76414740,0.00000000,-0.00000000,0.58591527,-0.59091553,0.06422823,-0.07297589
-5.49574787,2.73649033,-2.41291795,0.00976279,-0.01277917,0.68344749,-0.46006080,1.45416629,-0.92051059,1.02462486,-0.79948181,0.70203864,-0.76408908,0.00000000,-0.00000000,0.58316125,-0.59539085,0.06266882,-0.07249284
-5.48974487,2.76932303,-2.43129920,0.00939627,-0.01244035,0.70771567,-0.47284999,1.50535081,-0.96260771,1.04788284,-0.80290712,0.70222735,-0.76296651,0.00000000,-0.00000000,0.57918882,-0.59884256,0.06104449,-0.07179746
-5.48374187,2.79835681,-2.44734363,0.00905971,-0.01208501,0.73039525,-0.48569567,1.55125828,-1.00351779,1.07030768,-0.80641091,0.70225997,-0.76100281,0.00000000,-0.00000000,0.57403128,-0.60127824,0.05937175,-0.07090214
-5.47773887,2.82276671,-2.46152811,0.00876209,-0.01172227,0.75110191,-0.49865836,1.59128945,-1.04305599,1.09134354,-0.81031612,0.70197211,-0.75841496,0.00000000,-0.00000000,0.56774206,-0.60271406,0.05766828,-0.06982301
-5.47173587,2.84177829,-2.47431891,0.00851185,-0.01136166,0.76947662,-0.51179559,1.62494626,-1.08107526,1.11043485,-0.81492182,0.70119480,-0.75540439,0.00000000,-0.00000000,0.56039516,-0.60317412,0.05595283,-0.06857952
-5.46573287,2.85470481,-2.48615024,0.00831664,-0.01101293,0.78519893,-0.52515722,1.65184923,-1.11746498,1.12704913,-0.82049038,0.69976479,-0.75214880,0.00000000,-0.00000000,0.55208470,-0.60268963,0.05424490,-0.06719396
-5.45972986,2.86098184,-2.49740433,0.00818315,-0.01068583,0.79799955,-0.53878068,1.67175182,-1.15214761,1.14069952,-0.82723586,0.69753422,-0.74879547,0.00000000,-0.00000000,0.54292364,-0.60129817,0.05256450,-0.06569081
-5.45372686,2.86019728,-2.50839402,0.00811686,-0.01038985,0.80767147,-0.55268637,1.68455069,-1.18507387,1.15096593,-0.83531399,0.69437933,-0.74545632,0.00000000,-0.00000000,0.53304160,-0.59904279,0.05093169,-0.06409620
-5.44772386,2.85211516,-2.51934852,0.00812190,-0.01013399,0.81407909,-0.56687359,1.69029152,-1.21621642,1.15751371,-0.84481445,0.69020743,-0.74220494,0.00000000,-0.00000000,0.52258173,-0.59597113,0.04936615,-0.06243717
-5.44172086,2.83669192,-2.53040289,0.00820083,-0.00992649,0.81716480,-0.58131711,1.68916958,-1.24556266,1.16010887,-0.85575549,0.68496210,-0.73907562,0.00000000,-0.00000000,0.51169693,-0.59213441,0.04788668,-0.06074102
-5.43571786,2.81408399,-2.54159177,0.00835456,-0.00977466,0.81695271,-0.59596468,1.68152509,-1.27310707,1.15862905,-0.86808145,0.67862599,-0.73606432,0.00000000,-0.00000000,0.50054528,-0.58758629,0.04651065,-0.05903459
-5.42971486,2.78464637,-2.55284762,0.00858215,-0.00968455,0.81354898,-0.61073569,1.66783317,-1.29884364,1.15306963,-0.88166313,0.67122145,-0.73313144,0.00000000,-0.00000000,0.48928515,-0.58238181,0.04525343,-0.05734360
-5.42371186,2.74892209,-2.56400361,0.00888082,-0.00966084,0.80713895,-0.62552118,1.64868873,-1.32275904,1.14354473,-0.89630121,0.66280885,-0.73020620,0.00000000,-0.00000000,0.47807008,-0.57657609,0.04412790,-0.05569198
-5.41770885,2.70762295,-2.57480102,0.00924586,-0.00970659,0.79798084,-0.64018526,1.62478666,-1.34482691,1.13028282,-0.91173253,0.65348284,-0.72719231,0.00000000,-0.00000000,0.46704377,-0.57022316,0.04314396,-0.05410129
-5.41170585,2.66160278,-2.58490098,0.00967068,-0.00982308,0.78639642,-0.65456808,1.59689829,-1.36500404,1.11361739,-0.92763914,0.64336690,-0.72397453,0.00000000,-0.00000000,0.45633537,-0.56337468,0.04230816,-0.05259018
-5.40570285,2.61182441,-2.59390007,0.01014686,-0.01000974,0.77275895,-0.66849031,1.56584482,-1.38322846,1.09397304,-0.94365974,0.63260654,-0.72042584,0.00000000,-0.00000000,0.44605554,-0.55607879,0.04162341,-0.05117399
-5.39969985,2.55932241,-2.60134920,0.01066434,-0.01026400,0.75747891,-0.68175885,1.53246913,-1.39942008,1.07184780,-0.95940306,0.62136178,-0.71641486,0.00000000,-0.00000000,0.43629337,-0.54837907,0.04108888,-0.04986439
-5.39369685,2.50516340,-2.60677493,0.01121155,-0.01058132,0.74098839,-0.69417392,1.49760706,-1.41348356,1.04779262,-0.97446279,0.60979928,-0.71181304,0.00000000,-0.00000000,0.42711444,-0.54031366,0.04069996,-0.04866920
-5.38769385,2.45040644,-2.60970254,0.01177573,-0.01095521,0.72372459,-0.70553683,1.46205946,-1.42531360,1.02238906,-0.98843329,0.59808486,-0.70650153,0.00000000,-0.00000000,0.41856020,-0.53191464,0.04044848,-0.04759230
-5.38169085,2.39606538,-2.60967973,0.01234321,-0.01137730,0.70611354,-0.71565844,1.42656652,-1.43480218,0.99622659,-1.00092552,0.58637675,-0.70037726,0.00000000,-0.00000000,0.41064876,-0.52320775,0.04032305,-0.04663371
-5.37568784,2.34307542,-2.60630001,0.01289975,-0.01183751,0.68855466,-0.72436761,1.39178528,-1.44184748,0.96988035,-1.01158255,0.57482003,-0.69335819,0.00000000,-0.00000000,0.40337708,-0.51421244,0.04030953,-0.04578978
-5.36968484,2.29226557,-2.59922479,0.01343098,-0.01232428,0.67140706,-0.73151943,1.35827162,-1.44636370,0.94389090,-1.02009387,0.56354269,-0.68538751,0.00000000,-0.00000000,0.39672444,-0.50494241,0.04039171,-0.04505350
-5.36368184,2.24433830,-2.58820322,0.01392279,-0.01282485,0.65497813,-0.73700256,1.32646740,-1.44829123,0.91874661,-1.02620791,0.55265334,-0.67643679,0.00000000,-0.00000000,0.39065712,-0.49540649,0.04055204,-0.04441502
-5.35767884,2.19985737,-2.57308874,0.01436174,-0.01332557,0.63951504,-0.74074539,1.29669331,-1.44760639,0.89486969,-1.02974221,0.54224073,-0.66650802,0.00000000,-0.00000000,0.38513397,-0.48561011,0.04077249,-0.04386215
-5.35167584,2.15924403,-2.55385179,0.01473549,-0.01381230,0.62519943,-0.74272057,1.26914769,-1.44433005,0.87260641,-1.03059074,0.53237504,-0.65563457,0.00000000,-0.00000000,0.38011257,-0.47555706,0.04103540,-0.04338104
-5.34567284,2.12278150,-2.53058789,0.01503319,-0.01427085,0.61214562,-0.74294757,1.24391120,-1.43853436,0.85222165,-1.02872797,0.52311053,-0.64388118,0.00000000,-0.00000000,0.37555563,-0.46525179,0.04132440,-0.04295691
