energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.90395198,8.70105596,0.10450013,0.76399259,0.03901972,0.00000000,0.10009648,4.36696309,2.38117408,1.54098554
-5.89794897,8.88239794,0.10807464,0.77300439,0.03930973,0.00000000,0.10247316,4.46878262,2.42307939,1.56957356
-5.89194597,9.04337632,0.11144818,0.78058529,0.03947232,0.00000000,0.10467044,4.55957208,2.45839816,1.59547146
-5.88594297,9.18107298,0.11456468,0.78649005,0.03950049,0.00000000,0.10665273,4.63784876,2.48644463,1.61820340
-5.87993997,9.29276527,0.11736818,0.79047577,0.03938901,0.00000000,0.10838564,4.70225691,2.50660950,1.63729681
-5.87393697,9.37600050,0.11980415,0.79231087,0.03913453,0.00000000,0.10983663,4.75160133,2.51837845,1.65229677
-5.86793397,9.42866877,0.12182102,0.79178465,0.03873583,0.00000000,0.11097567,4.78487914,2.52134866,1.66278127
-5.86193097,9.44907121,0.12337162,0.78871674,0.03819390,0.00000000,0.11177590,4.80130839,2.51524263,1.66837672
-5.85592796,9.43598069,0.12441479,0.78296601,0.03751205,0.00000000,0.11221442,4.80035248,2.49991909,1.66877292
-5.84992496,9.38869246,0.12491686,0.77443865,0.03669593,0.00000000,0.11227293,4.78173943,2.47538029,1.66373698
-5.84392196,9.30706240,0.12485294,0.76309480,0.03575347,0.00000000,0.11193842,4.74547525,2.44177589,1.65312525
-5.83791896,9.19153120,0.12420812,0.74895361,0.03469483,0.00000000,0.11120378,4.69185072,2.39940316,1.63689295
-5.83191596,9.04313319,0.12297830,0.73209639,0.03353220,0.00000000,0.11006834,4.62144128,2.34870384,1.61510091
-5.82591296,8.86348924,0.12117075,0.71266774,0.03227959,0.00000000,0.10853824,4.53509987,2.29025770,1.58791910
-5.81990995,8.65478361,0.11880432,0.69087468,0.03095256,0.00000000,0.10662676,4.43394276,2.22477339,1.55562673
-5.81390695,8.41972544,0.11590923,0.66698373,0.02956787,0.00000000,0.10435445,4.31932869,2.15307679,1.51860887
-5.80790395,8.16149587,0.11252651,0.64131616,0.02814318,0.00000000,0.10174909,4.19283190,2.07609736,1.47734972
-5.80190095,7.88368246,0.10870704,0.61424161,0.02669660,0.00000000,0.09884552,4.05620975,1.99485300,1.43242264
-5.79589795,7.59020310,0.10451031,0.58617031,0.02524637,0.00000000,0.09568527,3.91136578,1.91043377,1.38447732
-5.78989495,7.28522144,0.10000280,0.55754420,0.02381039,0.00000000,0.09231599,3.76030942,1.82398491,1.33422456
-5.78389195,6.97305695,0.09525622,0.52882731,0.02240593,0.00000000,0.08879080,3.60511341,1.73668955,1.28241916
-5.77788894,6.65809191,0.09034556,0.50049564,0.02104920,0.00000000,0.08516735,3.44787025,1.64975138,1.22984151
-5.77188594,6.34467852,0.08534702,0.47302696,0.01975511,0.00000000,0.08150683,3.29064890,1.56437753,1.17727842
-5.76588294,6.03704855,0.08033600,0.44689062,0.01853695,0.00000000,0.07787281,3.13545311,1.48176204,1.12550396
-5.75987994,5.73922828,0.07538515,0.42253788,0.01740623,0.00000000,0.07432997,2.98418246,1.40306985,1.07526079
-5.75387694,5.45496095,0.07056252,0.40039267,0.01637249,0.00000000,0.07094280,2.83859721,1.32942178,1.02724268
-5.74787394,5.18763862,0.06593000,0.38084329,0.01544322,0.00000000,0.06777417,2.70028805,1.26188034,0.98207865
-5.74187094,4.94024510,0.06154195,0.36423485,0.01462383,0.00000000,0.06488399,2.57065122,1.20143669,0.94031915
-5.73586793,4.71531103,0.05744411,0.35086284,0.01391770,0.00000000,0.06232781,2.45086974,1.14899884,0.90242482
-5.72986493,4.51488178,0.05367292,0.34096777,0.01332620,0.00000000,0.06015553,2.34190098,1.10538103,0.86875789
-5.72386193,4.34049839,0.05025507,0.33473093,0.01284890,0.00000000,0.05841018,2.24447047,1.07129459,0.83957657
-5.71785893,4.19319149,0.04720737,0.33227145,0.01248365,0.00000000,0.05712682,2.15907203,1.04734023,0.81503236
-5.71185593,4.07348742,0.04453702,0.33364454,0.01222683,0.00000000,0.05633165,2.08597355,1.03400193,0.79517036
-5.70585293,3.98142584,0.04224202,0.33884104,0.01207357,0.00000000,0.05604124,2.02522803,1.03164237,0.77993247
-5.69984992,3.91658753,0.04031191,0.34778824,0.01201795,0.00000000,0.05626203,1.97668908,1.04050014,0.76916326
-5.69384692,3.87813109,0.03872867,0.36035200,0.01205326,0.00000000,0.05699004,1.94002997,1.06068855,0.76261823
-5.68784392,3.86483696,0.03746779,0.37634014,0.01217224,0.00000000,0.05821081,1.91476560,1.09219628,0.75997422
-5.68184092,3.87515714,0.03649946,0.39550704,0.01236732,0.00000000,0.05989961,1.90027618,1.13488961,0.76084158
-5.67583792,3.90726912,0.03578980,0.41755943,0.01263080,0.00000000,0.06202192,1.89583198,1.18851638,0.76477771
-5.66983492,3.95913225,0.03530212,0.44216322,0.01295509,0.00000000,0.06453410,1.90061826,1.25271146,0.77130146
-5.66383192,4.02854515,0.03499820,0.46895123,0.01333283,0.00000000,0.06738434,1.91375970,1.32700361,0.77990817
-5.65782891,4.11320266,0.03483948,0.49753169,0.01375711,0.00000000,0.07051382,1.93434356,1.41082358,0.79008469
-5.65182591,4.21075088,0.03478819,0.52749727,0.01422152,0.00000000,0.07385797,1.96144136,1.50351323,0.80132409
-5.64582291,4.31883927,0.03480839,0.55843429,0.01472030,0.00000000,0.07734801,1.99412831,1.60433532,0.81313960
-5.63981991,4.43516846,0.03486685,0.58993208,0.01524835,0.00000000,0.08091247,2.03150043,1.71248381,0.82507738
-5.63381691,4.55753295,0.03493382,0.62159191,0.01580130,0.00000000,0.08447884,2.07268913,1.82709427,0.83672788
-5.62781391,4.68385782,0.03498363,0.65303542,0.01637553,0.00000000,0.08797523,2.11687294,1.94725412,0.84773530
-5.62181091,4.81222867,0.03499517,0.68391216,0.01696806,0.00000000,0.09133194,2.16328655,2.07201246,0.85780514
-5.61580790,4.94091448,0.03495214,0.71390603,0.01757660,0.00000000,0.09448305,2.21122699,2.20038917,0.86670947
-5.60980490,5.06838291,0.03484318,0.74274045,0.01819940,0.00000000,0.09736784,2.26005710,2.33138317,0.87428994
-5.60380190,5.19330810,0.03466190,0.77018200,0.01883515,0.00000000,0.09993198,2.30920634,2.46397973,0.88045842
-5.59779890,5.31457099,0.03440669,0.79604266,0.01948289,0.00000000,0.10212867,2.35816917,2.59715672,0.88519545
-5.59179590,5.43125279,0.03408046,0.82018033,0.02014183,0.00000000,0.10391946,2.40650119,2.72989008,0.88854647
-5.58579290,5.54262204,0.03369023,0.84249805,0.02081123,0.00000000,0.10527485,2.45381340,2.86115853,0.89061620
-5.57978989,5.64811647,0.03324668,0.86294179,0.02149022,0.00000000,0.10617465,2.49976484,2.98994793,0.89156133
-5.57378689,5.74732057,0.03276360,0.88149702,0.02217762,0.00000000,0.10660816,2.54405422,3.11525561,0.89158192
-5.56778389,5.83994042,0.03225728,0.89818451,0.02287186,0.00000000,0.10657398,2.58641093,3.23609513,0.89091183
-5.56178089,5.92577716,0.03174592,0.91305539,0.02357077,0.00000000,0.10607972,2.62658596,3.35150195,0.88980861
-5.55577789,6.00470063,0.03124895,0.92618580,0.02427155,0.00000000,0.10514148,2.66434342,3.46054032,0.88854318
-5.54977489,6.07662473,0.03078647,0.93767156,0.02497061,0.00000000,0.10378311,2.69945313,3.56231185,0.88738981
-5.54377189,6.14148585,0.03037856,0.94762293,0.02566360,0.00000000,0.10203542,2.73168480,3.65596598,0.88661650
-5.53776888,6.19922546,0.03004480,0.95615977,0.02634537,0.00000000,0.09993517,2.76080431,3.74071233,0.88647633
-5.53176588,6.24977787,0.02980366,0.96340721,0.02701003,0.00000000,0.09752413,2.78657237,3.81583497,0.88719979
-5.52576288,6.29306354,0.02967204,0.96949205,0.02765104,0.00000000,0.09484790,2.80874576,3.88070807,0.88898840
-5.51975988,6.32898808,0.02966487,0.97453977,0.02826135,0.00000000,0.09195494,2.82708111,3.93481257,0.89200962
-5.51375688,6.35744664,0.02979469,0.97867225,0.02883355,0.00000000,0.08889541,2.84134117,3.97775295,0.89639315
-5.50775388,6.37833301,0.03007135,0.98200612,0.02936011,0.00000000,0.08572014,2.85130303,4.00927316,0.90222850
-5.50175088,6.39155216,0.03050174,0.98465154,0.02983357,0.00000000,0.08247961,2.85676782,4.02927080,0.90956381
-5.49574787,6.39703511,0.03108962,0.98671138,0.03024682,0.00000000,0.07922304,2.85757126,4.03780810,0.91840574
-5.48974487,6.39475431,0.03183545,0.98828052,0.03059329,0.00000000,0.07599744,2.85359413,4.03511889,0.92872029
-5.48374187,6.38473802,0.03273632,0.98944519,0.03086724,0.00000000,0.07284685,2.84477195,4.02161032,0.94043434
-5.47773887,6.36708210,0.03378598,0.99028219,0.03106394,0.00000000,0.06981161,2.83110293,3.99785860,0.95343780
-5.47173587,6.34195769,0.03497483,0.99085779,0.03117983,0.00000000,0.06692767,2.81265346,3.96459822,0.96758606
-5.46573287,6.30961386,0.03629011,0.99122637,0.03121267,0.00000000,0.06422610,2.78956068,3.92270447,0.98270284
-5.45972986,6.27037437,0.03771608,0.99142874,0.03116161,0.00000000,0.06173260,2.76203139,3.87316936,0.99858305
-5.45372686,6.22462843,0.03923428,0.99149009,0.03102720,0.00000000,0.05946717,2.73033757,3.81707178,1.01499583
-5.44772386,6.17281573,0.04082389,0.99141782,0.03081136,0.00000000,0.05744391,2.69480820,3.75554279,1.03168762
-5.44172086,6.11540664,0.04246212,0.99119931,0.03051730,0.00000000,0.05567085,2.65581804,3.68972764,1.04838531
-5.43571786,6.05287883,0.04412472,0.99079983,0.03014937,0.00000000,0.05415007,2.61377394,3.62074617,1.06479946
-5.42971486,5.98569212,0.04578647,0.99016083,0.02971286,0.00000000,0.05287779,2.56909946,3.54965376,1.08062779
-5.42371186,5.91426340,0.04742175,0.98919895,0.02921383,0.00000000,0.05184477,2.52221892,3.47740478,1.09555888
-5.41770885,5.83894404,0.04900518,0.98780580,0.02865885,0.00000000,0.05103674,2.47354203,3.40482083,1.10927630
-5.41170585,5.76000157,0.05051220,0.98584881,0.02805477,0.00000000,0.05043506,2.42345012,3.33256550,1.12146316
-5.40570285,5.67760783,0.05191972,0.98317344,0.02740856,0.00000000,0.05001748,2.37228514,3.26112752,1.13180719
-5.39969985,5.59183496,0.05320670,0.97960660,0.02672702,0.00000000,0.04975909,2.32034229,3.19081322,1.14000643
-5.39369685,5.50266038,0.05435478,0.97496155,0.02601673,0.00000000,0.04963329,2.26786695,3.12174934,1.14577539
-5.38769385,5.40998117,0.05534874,0.96904403,0.02528387,0.00000000,0.04961296,2.21505619,3.05389587,1.14885178
-5.38169085,5.31363758,0.05617702,0.96165960,0.02453417,0.00000000,0.04967156,2.16206504,2.98706884,1.14900349
-5.37568784,5.21344476,0.05683209,0.95262190,0.02377294,0.00000000,0.04978440,2.10901708,2.92097152,1.14603589
-5.36968484,5.10923107,0.05731072,0.94176146,0.02300505,0.00000000,0.04992968,2.05601864,2.85523265,1.13979889
-5.36368184,5.00088074,0.05761419,0.92893473,0.02223506,0.00000000,0.05008962,2.00317577,2.78944936,1.13019383
-5.35767884,4.88837821,0.05774830,0.91403292,0.02146734,0.00000000,0.05025137,1.95061258,2.72323241,1.11717951
-5.35167584,4.77185115,0.05772336,0.89699002,0.02070616,0.00000000,0.05040775,1.89848968,2.65625102,1.10077736
-5.34567284,4.65160899,0.05755394,0.87778978,0.01995590,0.00000000,0.05055776,1.84702118,2.58827465,1.08107507
-5.33966983,4.52817414,0.05725853,0.85647102,0.01922116,0.00000000,0.05070687,1.79648879,2.51920907,1.05822864
-5.33366683,4.40230291,0.05685907,0.83313098,0.01850690,0.00000000,0.05086695,1.74725174,2.44912460,1.03246235
-5.32766383,4.27499421,0.05638031,0.80792644,0.01781852,0.00000000,0.05105598,1.69975140,2.37827465,1.00406658
-5.32166083,4.14748422,0.05584909,0.78107238,0.01716192,0.00000000,0.05129734,1.65450973,2.30710319,0.97339328
-5.31565783,4.02122647,0.05529347,0.75283810,0.01654348,0.00000000,0.05161888,1.61212128,2.23624067,0.94084902
-5.30965483,3.89785722,0.05474180,0.72354100,0.01597003,0.00000000,0.05205170,1.57323858,2.16648825,0.90688584
-5.30365183,3.77914725,0.05422175,0.69353801,0.01544870,0.00000000,0.05262869,1.53855133,2.09879110,0.87198999
-5.29764882,3.66694183,0.05375931,0.66321511,0.01498676,0.00000000,0.05338286,1.50876029,2.03420189,0.83666897
-5.29164582,3.56309142,0.05337775,0.63297530,0.01459139,0.00000000,0.05434562,1.48454695,1.97383646,0.80143717
-5.28564282,3.46937637,0.05309674,0.60322559,0.01426939,0.00000000,0.05554497,1.46654053,1.91882373,0.76680088
-5.27963982,3.38742928,0.05293148,0.57436349,0.01402695,0.00000000,0.05700381,1.45528399,1.87025249,0.73324301
-5.27363682,3.31865904,0.05289205,0.54676356,0.01386928,0.00000000,0.05873828,1.45120101,1.82911766,0.70120827
-5.26763382,3.26418042,0.05298285,0.52076480,0.01380034,0.00000000,0.06075640,1.45456570,1.79626879,0.67108952
-5.26163082,3.22475322,0.05320236,0.49665913,0.01382258,0.00000000,0.06305703,1.46547699,1.77236349,0.64321575
-5.25562781,3.20073427,0.05354308,0.47468181,0.01393667,0.00000000,0.06562908,1.48383932,1.75782790,0.61784237
-5.24962481,3.19204532,0.05399171,0.45500390,0.01414135,0.00000000,0.06845129,1.50935098,1.75282645,0.59514425
-5.24362181,3.19815881,0.05452962,0.43772729,0.01443329,0.00000000,0.07149235,1.54150119,1.75724228,0.57521182
-5.23761881,3.21810293,0.05513358,0.42288239,0.01480706,0.00000000,0.07471157,1.57957642,1.77066944,0.55805046
-5.23161581,3.25048630,0.05577669,0.41042865,0.01525521,0.00000000,0.07805996,1.62267623,1.79241736,0.54358336
-5.22561281,3.29354155,0.05642948,0.40025769,0.01576836,0.00000000,0.08148184,1.66973829,1.82152739,0.53165754
-5.21960980,3.34518644,0.05706117,0.39219907,0.01633548,0.00000000,0.08491671,1.71957158,1.85680094,0.52205299
-5.21360680,3.40309991,0.05764100,0.38602829,0.01694412,0.00000000,0.08830157,1.77089687,1.89683789,0.51449447
-5.20760380,3.46481003,0.05813961,0.38147667,0.01758085,0.00000000,0.09157340,1.82239253,1.94008378,0.50866550
-5.20160080,3.52778994,0.05853030,0.37824270,0.01823166,0.00000000,0.09467175,1.87274395,1.98488370,0.50422382
-5.19559780,3.58955777,0.05879026,0.37600429,0.01888240,0.00000000,0.09754137,1.92069440,2.02954057,0.50081791
-5.18959480,3.64777593,0.05890154,0.37443147,0.01951931,0.00000000,0.10013474,1.96509496,2.07237547,0.49810358
-5.18359180,3.70034563,0.05885185,0.37319892,0.02012944,0.00000000,0.10241434,2.00495148,2.11178729,0.49576010
-5.17758879,3.74549232,0.05863509,0.37199788,0.02070115,0.00000000,0.10435459,2.03946629,2.14630942,0.49350521
-5.17158579,3.78183833,0.05825157,0.37054696,0.02122449,0.00000000,0.10594337,2.06807289,2.17466091,0.49110824
-5.16558279,3.80845967,0.05770795,0.36860143,0.02169157,0.00000000,0.10718302,2.09046194,2.19579033,0.48840100
-5.15957979,3.82492461,0.05701687,0.36596063,0.02209679,0.00000000,0.10809079,2.10659751,2.20891034,0.48528585
-5.15357679,3.83131233,0.05619635,0.36247337,0.02243705,0.00000000,0.10869863,2.11672269,2.21352190,0.48174079
-5.14757379,3.82821128,0.05526890,0.35804102,0.02271183,0.00000000,0.10905244,2.12135444,2.20942726,0.47782128
-5.14157079,3.81669726,0.05426051,0.35261845,0.02292312,0.00000000,0.10921067,2.12126789,2.19673140,0.47365889
-5.13556778,3.79829243,0.05319950,0.34621266,0.02307537,0.00000000,0.10924241,2.11747060,2.17583225,0.46945668
-5.12956478,3.77490719,0.05211526,0.33887951,0.02317523,0.00000000,0.10922496,2.11116811,2.14740032,0.46548176
-5.12356178,3.74876736,0.05103707,0.33071851,0.02323127,0.00000000,0.10924107,2.10372192,2.11234888,0.46205505
-5.11755878,3.72232984,0.04999291,0.32186620,0.02325364,0.00000000,0.10937578,2.09660176,2.07179621,0.45953898
-5.11155578,3.69819003,0.04900846,0.31248839,0.02325362,0.00000000,0.10971319,2.09133387,2.02702167,0.45832326
-5.10555278,3.67898467,0.04810615,0.30277152,0.02324320,0.00000000,0.11033312,2.08944727,1.97941753,0.45880953
-5.09954977,3.66729369,0.04730453,0.29291379,0.02323458,0.00000000,0.11130779,2.09241991,1.93043858,0.46139517
-5.09354677,3.66554448,0.04661774,0.28311619,0.02323977,0.00000000,0.11269879,2.10162642,1.88155138,0.46645711
-5.08754377,3.67592190,0.04605522,0.27357399,0.02327009,0.00000000,0.11455423,2.11828940,1.83418527,0.47433587
-5.08154077,3.70028684,0.04562170,0.26446883,0.02333577,0.00000000,0.11690638,2.14343541,1.78968654,0.48532066
-5.07553777,3.74010577,0.04531725,0.25596192,0.02344558,0.00000000,0.11976976,2.17785721,1.74927729,0.49963583
-5.06953477,3.79639331,0.04513760,0.24818827,0.02360654,0.00000000,0.12313981,2.22208304,1.71402019,0.51742918
-5.06353177,3.86966926,0.04507456,0.24125245,0.02382362,0.00000000,0.12699217,2.27635386,1.68478978,0.53876256
-5.05752876,3.95993116,0.04511649,0.23522561,0.02409962,0.00000000,0.13128268,2.34060902,1.66225105,0.56360500
-5.05152576,4.06664292,0.04524892,0.23014415,0.02443500,0.00000000,0.13594796,2.41448062,1.64684534,0.59182872
-5.04552276,4.18873956,0.04545506,0.22600961,0.02482784,0.00000000,0.14090680,2.49729668,1.63878362,0.62320812
-5.03951976,4.32464787,0.04571649,0.22279015,0.02527393,0.00000000,0.14606207,2.58809298,1.63804692,0.65742192
-5.03351676,4.47232223,0.04601362,0.22042304,0.02576677,0.00000000,0.15130333,2.68563323,1.64439346,0.69405837
-5.02751376,4.62929461,0.04632628,0.21881833,0.02629783,0.00000000,0.15650984,2.78843717,1.65737191,0.73262354
-5.02151076,4.79273728,0.04663415,0.21786335,0.02685668,0.00000000,0.16155415,2.89481579,1.67634010,0.77255245
-5.01550775,4.95953678,0.04691716,0.21742783,0.02743137,0.00000000,0.16630587,3.00291300,1.70048855,0.81322276
-5.00950475,5.12637702,0.04715587,0.21736954,0.02800866,0.00000000,0.17063571,3.11075266,1.72886793,0.85397074
-5.00350175,5.28982945,0.04733177,0.21754005,0.02857448,0.00000000,0.17441947,3.21628992,1.76041975,0.89410903
-4.99749875,5.44644786,0.04742755,0.21779060,0.02911430,0.00000000,0.17754205,3.31746552,1.79400944,0.93294564
-4.99149575,5.59286527,0.04742733,0.21797771,0.02961357,0.00000000,0.17990109,3.41226177,1.82846100,0.96980376
-4.98549275,5.72589032,0.04731694,0.21796855,0.03005821,0.00000000,0.18141032,3.49875853,1.86259241,1.00404166
-4.97948974,5.84260027,0.04708405,0.21764566,0.03043501,0.00000000,0.18200232,3.57518786,1.89525101,1.03507217
-4.97348674,5.94042812,0.04671848,0.21691123,0.03073215,0.00000000,0.18163069,3.63998560,1.92534795,1.06238103
-4.96748374,6.01724105,0.04621228,0.21569056,0.03093957,0.00000000,0.18027153,3.69183837,1.95189090,1.08554363
-4.96148074,6.07140800,0.04556001,0.21393481,0.03104940,0.00000000,0.17792415,3.72972453,1.97401427,1.10423955
-4.95547774,6.10185407,0.04475880,0.21162294,0.03105627,0.00000000,0.17461096,3.75294771,1.99100598,1.11826446
-4.94947474,6.10810004,0.04380854,0.20876282,0.03095760,0.00000000,0.17037669,3.76116176,2.00233014,1.12753894
-4.94347174,6.09028563,0.04271192,0.20539163,0.03075380,0.00000000,0.16528680,3.75438621,2.00764496,1.13211401
-4.93746873,6.04917552,0.04147443,0.20157545,0.03044837,0.00000000,0.15942528,3.73301144,2.00681508,1.13217306
-4.93146573,5.98614782,0.04010434,0.19740814,0.03004793,0.00000000,0.15289193,3.69779339,1.99991807,1.12803020
-4.92546273,5.90316494,0.03861256,0.19300961,0.02956212,0.00000000,0.14579920,3.64983746,1.98724455,1.12012484
-4.91945973,5.80272755,0.03701240,0.18852345,0.02900343,0.00000000,0.13826873,3.59057224,1.96929180,1.10901285
-4.91345673,5.68781272,0.03531936,0.18411411,0.02838695,0.00000000,0.13042776,3.52171326,1.94675092,1.09535422
-4.90745373,5.56179775,0.03355070,0.17996349,0.02772993,0.00000000,0.12240558,3.44521801,1.92048757,1.07989767
-4.90145073,5.42837162,0.03172509,0.17626717,0.02705141,0.00000000,0.11433002,3.36323323,1.89151685,1.06346239
-4.89544772,5.29143654,0.02986211,0.17323028,0.02637165,0.00000000,0.10632423,3.27803599,1.86097292,1.04691746
-4.88944472,5.15500204,0.02798180,0.17106293,0.02571159,0.00000000,0.09850385,3.19197013,1.83007404,1.03115930
-4.88344172,5.02307454,0.02610409,0.16997543,0.02509221,0.00000000,0.09097450,3.10738013,1.80008424,1.01708765
-4.87743872,4.89954546,0.02424838,0.17017313,0.02453392,0.00000000,0.08382979,3.02654403,1.77227259,1.00558072
-4.87143572,4.78808085,0.02243301,0.17185110,0.02405592,0.00000000,0.07714981,2.95160770,1.74787155,0.99747002
-4.86543272,4.69201582,0.02067489,0.17518861,0.02367562,0.00000000,0.07100016,2.88452234,1.72803553,0.99351553
-4.85942971,4.61425667,0.01898908,0.18034348,0.02340802,0.00000000,0.06543131,2.82698715,1.71380131,0.99438182
-4.85342671,4.55719378,0.01738849,0.18744647,0.02326526,0.00000000,0.06047861,2.78039909,1.70605154,1.00061585
-4.84742371,4.52262774,0.01588373,0.19659570,0.02325615,0.00000000,0.05616250,2.74581127,1.70548266,1.01262705
-4.84142071,4.51171141,0.01448288,0.20785146,0.02338583,0.00000000,0.05248918,2.72390147,1.71257845,1.03067037
-4.83541771,4.52490956,0.01319151,0.22123132,0.02365555,0.00000000,0.04945154,2.71495184,1.72759019,1.05483290
-4.82941471,4.56197784,0.01201267,0.23670603,0.02406253,0.00000000,0.04703024,2.71884054,1.75052414,1.08502463
-4.82341171,4.62196205,0.01094700,0.25419616,0.02459994,0.00000000,0.04519506,2.73504567,1.78113703,1.12097390
-4.81740870,4.70321803,0.00999291,0.27356985,0.02525705,0.00000000,0.04390632,2.76266159,1.81893955,1.16222777
-4.81140570,4.80345202,0.00914678,0.29464198,0.02601942,0.00000000,0.04311635,2.80042692,1.86320794,1.20815781
-4.80540270,4.91978063,0.00840329,0.31717462,0.02686928,0.00000000,0.04277102,2.84676364,1.91300326,1.25797120
-4.79939970,5.04880886,0.00775564,0.34087935,0.02778601,0.00000000,0.04281134,2.89982582,1.96719758,1.31072714
-4.79339670,5.18672407,0.00719596,0.36542124,0.02874665,0.00000000,0.04317493,2.95755650,2.02450638,1.36535853
-4.78739370,5.32940322,0.00671560,0.39042460,0.02972654,0.00000000,0.04379753,3.01775084,2.08352578,1.42069807
-4.78139070,5.47253014,0.00630546,0.41548067,0.03070004,0.00000000,0.04461451,3.07812338,2.14277348,1.47550867
-4.77538769,5.61171941,0.00595635,0.44015682,0.03164124,0.00000000,0.04556221,3.13637727,2.20073195,1.52851689
-4.76938469,5.74264287,0.00565927,0.46400734,0.03252470,0.00000000,0.04657930,3.19027315,2.25589234,1.57844884
-4.76338169,5.86115501,0.00540569,0.48658537,0.03332619,0.00000000,0.04760806,3.23769549,2.30679779,1.62406719
-4.75737869,5.96341323,0.00518782,0.50745567,0.03402341,0.00000000,0.04859551,3.27671434,2.35208468,1.66420829
-4.75137569,6.04598938,0.00499878,0.52620789,0.03459660,0.00000000,0.04949445,3.30564053,2.39052062,1.69781807
-4.74537269,6.10596906,0.00483282,0.54246974,0.03502916,0.00000000,0.05026447,3.32307288,2.42103814,1.72398556
-4.73936968,6.14103585,0.00468544,0.55591968,0.03530809,0.00000000,0.05087266,3.32793603,2.44276308,1.74197290
-4.73336668,6.14953802,0.00455350,0.56629866,0.03542435,0.00000000,0.05129429,3.31950806,2.45503723,1.75124076
-4.72736368,6.13053588,0.00443525,0.57342035,0.03537314,0.00000000,0.05151329,3.29743741,2.45743458,1.75146828
-4.72136068,6.08382882,0.00433039,0.57717965,0.03515399,0.00000000,0.05152252,3.26174888,2.44977106,1.74256690
-4.71535768,6.00996151,0.00424006,0.57755896,0.03477076,0.00000000,0.05132384,3.21283901,2.43210780,1.72468748
-4.70935468,5.91020949,0.00416678,0.57463205,0.03423148,0.00000000,0.05092804,3.15146126,2.40474797,1.69822074
-4.70335168,5.78654519,0.00411441,0.56856543,0.03354812,0.00000000,0.05035447,3.07870189,2.36822754,1.66379075
-4.69734867,5.64158568,0.00408802,0.55961708,0.03273619,0.00000000,0.04963057,2.99594753,2.32330051,1.62224200
-4.69134567,5.47852420,0.00409382,0.54813258,0.03181427,0.00000000,0.04879112,2.90484557,2.27091891,1.57462040
-4.68534267,5.30104771,0.00413901,0.53453891,0.03080348,0.00000000,0.04787736,2.80725875,2.21220842,1.52214892
-4.67933967,5.11324309,0.00423161,0.51933598,0.02972683,0.00000000,0.04693591,2.70521531,2.14844003,1.46619876
-4.67333667,4.91949468,0.00438028,0.50308621,0.02860861,0.00000000,0.04601758,2.60085597,2.08099863,1.40825682
-4.66733367,4.72437605,0.00459417,0.48640244,0.02747365,0.00000000,0.04517605,2.49637933,2.01134906,1.34989067
-4.66133067,4.53253863,0.00488271,0.46993456,0.02634669,0.00000000,0.04446646,2.39398684,1.94100042,1.29271179
-4.65532766,4.34860004,0.00525535,0.45435509,0.02525169,0.00000000,0.04394393,2.29582863,1.87146940,1.23833810
-4.64932466,4.17703445,0.00572140,0.44034402,0.02421121,0.00000000,0.04366210,2.20395151,1.80424338,1.18835664
-4.64332166,4.02206744,0.00628978,0.42857329,0.02324580,0.00000000,0.04367162,2.12025021,1.74074407,1.14428720
