energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.24362181,5.88199806,0.01956741,0.67905794,1.10762490,0.81737148,0.01122926,2.65482250,2.24831002,1.19134396
-5.23761881,5.91195577,0.01887836,0.71548122,1.10353116,0.82305428,0.01100786,2.63049890,2.29212451,1.20755407
-5.23161581,5.95965911,0.01819960,0.75533395,1.10332017,0.83115747,0.01086643,2.61307068,2.34750464,1.22628378
-5.22561281,6.02673297,0.01753806,0.79863845,1.10720133,0.84203088,0.01080982,2.60344101,2.41481367,1.24777790
-5.21960980,6.11445619,0.01690045,0.84534889,1.11530560,0.85597395,0.01084179,2.60237627,2.49418074,1.27223558
-5.21360680,6.22369821,0.01629311,0.89534356,1.12767789,0.87322213,0.01096496,2.61047820,2.58547993,1.29979948
-5.20760380,6.35485870,0.01572187,0.94841827,1.14427036,0.89393377,0.01118076,2.62815671,2.68831204,1.33054531
-5.20160080,6.50781359,0.01519187,1.00428141,1.16493684,0.91817827,0.01148932,2.65560472,2.80199072,1.36447226
-5.19559780,6.68187172,0.01470746,1.06255107,1.18942913,0.94592614,0.01188950,2.69277700,2.92553421,1.40149511
-5.18959480,6.87574576,0.01427199,1.12275494,1.21739574,0.97704175,0.01237878,2.73937433,3.05766463,1.44143860
-5.18359180,7.08754105,0.01388774,1.18433323,1.24838342,1.01127937,0.01295333,2.79483486,3.19681595,1.48403463
-5.17758879,7.31476536,0.01355584,1.24664509,1.28184199,1.04828308,0.01360801,2.85833383,3.34115209,1.52892291
-5.17158579,7.55436127,0.01327622,1.30897869,1.31713283,1.08759090,0.01433645,2.92879255,3.48859573,1.57565513
-5.16558279,7.80276225,0.01304760,1.37056502,1.35354083,1.12864320,0.01513112,3.00489727,3.63686821,1.62370298
-5.15957979,8.05597176,0.01286754,1.43059504,1.39029001,1.17079554,0.01598350,3.08512771,3.78354003,1.67246981
-5.15357679,8.30966355,0.01273251,1.48824009,1.42656223,1.21333535,0.01688423,3.16779468,3.92609109,1.72130561
-5.14757379,8.55929989,0.01263807,1.54267464,1.46151848,1.25550207,0.01782329,3.25108559,4.06197872,1.76952479
-5.14157079,8.80026326,0.01257892,1.59310077,1.49432214,1.29650993,0.01879020,3.33311613,4.18871146,1.81642599
-5.13556778,9.02799612,0.01254920,1.63877323,1.52416312,1.33557236,0.01977422,3.41198600,4.30392543,1.86131313
-5.12956478,9.23814236,0.01254259,1.67902419,1.55028203,1.37192700,0.02076458,3.48583628,4.40546034,1.90351658
-5.12356178,9.42668429,0.01255258,1.71328633,1.57199325,1.40486016,0.02175067,3.55290585,4.49143146,1.94241347
-5.11755878,9.59006838,0.01257261,1.74111330,1.58870588,1.43372952,0.02272218,3.61158429,4.56029421,1.97744631
-5.11155578,9.72531397,0.01259634,1.76219635,1.59994169,1.45798412,0.02366930,3.66045895,4.61089808,2.00813873
-5.10555278,9.83009981,0.01261776,1.77637628,1.60534911,1.47718062,0.02458281,3.69835399,4.64252703,2.03410783
-5.09954977,9.90282435,0.01263139,1.78365004,1.60471281,1.49099517,0.02545420,3.72435988,4.65492414,2.05507248
-5.09354677,9.94263737,0.01263236,1.78417136,1.59795832,1.49923044,0.02627570,3.73785219,4.64829890,2.07085730
-5.08754377,9.94944184,0.01261656,1.77824544,1.58515169,1.50181753,0.02704035,3.73849930,4.62331667,2.08139217
-5.08154077,9.92386679,0.01258066,1.76631761,1.56649421,1.49881292,0.02774200,3.72625902,4.58107043,2.08670767
-5.07553777,9.86721325,0.01252218,1.74895659,1.54231251,1.49039089,0.02837537,3.70136501,4.52303601,2.08692655
-5.06953477,9.78137692,0.01243947,1.72683286,1.51304480,1.47683180,0.02893598,3.66430412,4.45101290,2.08225229
-5.06353177,9.66875231,0.01233173,1.70069330,1.47922373,1.45850726,0.02942022,3.61578637,4.36705337,2.07295507
-5.05752876,9.53212376,0.01219892,1.67133307,1.44145697,1.43586295,0.02982538,3.55670950,4.27338320,2.05935654
-5.05152576,9.37454940,0.01204179,1.63956611,1.40040635,1.40940020,0.03014965,3.48812029,4.17231784,2.04181387
-5.04552276,9.19924413,0.01186174,1.60619562,1.35676649,1.37965732,0.03039219,3.41117457,4.06617780,2.02070429
-5.03951976,9.00946711,0.01166079,1.57198582,1.31124383,1.34719154,0.03055321,3.32709811,3.95720729,1.99641084
-5.03351676,8.80841909,0.01144151,1.53763626,1.26453685,1.31256253,0.03063402,3.23714995,3.84749954,1.96931004
-5.02751376,8.59915356,0.01120692,1.50375982,1.21731825,1.27631811,0.03063713,3.14258963,3.73893216,1.93976189
-5.02151076,8.38450491,0.01096044,1.47086539,1.17021938,1.23898255,0.03056629,3.04464941,3.63311502,1.90810278
-5.01550775,8.16703553,0.01070580,1.43934579,1.12381751,1.20104787,0.03042654,2.94451180,3.53135248,1.87464114
-5.00950475,7.94900243,0.01044697,1.40947149,1.07862589,1.16296817,0.03022423,2.84329290,3.43462126,1.83965606
-5.00350175,7.73234322,0.01018813,1.38139026,1.03508679,1.12515682,0.02996696,2.74203114,3.34356403,1.80339837
-4.99749875,7.51867978,0.00993352,1.35513255,0.99356737,1.08798630,0.02966352,2.64168106,3.25849841,1.76609413
-4.99149575,7.30933784,0.00968748,1.33062236,0.95435804,1.05179036,0.02932374,2.54311137,3.17944008,1.72794971
-4.98549275,7.10537947,0.00945432,1.30769282,0.91767330,1.01686796,0.02895826,2.44710665,3.10613837,1.68915834
-4.97948974,6.90764566,0.00923829,1.28610578,0.88365444,0.98348850,0.02857833,2.35437173,3.03812196,1.64990729
-4.97348674,6.71680590,0.00904352,1.26557446,0.85237406,0.95189801,0.02819546,2.26553799,2.97475209,1.61038538
-4.96748374,6.53341170,0.00887400,1.24578789,0.82384194,0.92232565,0.02782117,2.18117107,2.91528055,1.57079031
-4.96148074,6.35795133,0.00873353,1.22643637,0.79801202,0.89499033,0.02746657,2.10177930,2.85890963,1.53133553
-4.95547774,6.19090353,0.00862569,1.20723639,0.77479032,0.87010705,0.02714211,2.02782258,2.80485116,1.49225630
-4.94947474,6.03278806,0.00855384,1.18795438,0.75404347,0.84789273,0.02685725,1.95972142,2.75238231,1.45381484
-4.94347174,5.88421161,0.00852117,1.16842786,0.73560786,0.82857140,0.02662022,1.89786625,2.70089565,1.41630446
-4.93746873,5.74590787,0.00853065,1.14858352,0.71929904,0.81237861,0.02643784,1.84262657,2.64994186,1.38005258
-4.93146573,5.61877079,0.00858515,1.12845121,0.70492142,0.79956499,0.02631545,1.79436036,2.59926345,1.34542275
-4.92546273,5.50388027,0.00868746,1.10817345,0.69227790,0.79039889,0.02625687,1.75342333,2.54881855,1.31281558
-4.91945973,5.40251976,0.00884041,1.08801004,0.68117948,0.78516792,0.02626452,1.72017800,2.49879425,1.28266853
-4.91345673,5.31618504,0.00904691,1.06833763,0.67145433,0.78417947,0.02633959,1.69500233,2.44960914,1.25545470
-4.90745373,5.24658360,0.00931008,1.04964414,0.66295635,0.78775981,0.02648227,1.67829735,2.40190554,1.23168034
-4.90145073,5.19562407,0.00963334,1.03251836,0.65557270,0.79625183,0.02669209,1.67049332,2.35653174,1.21188102
-4.89544772,5.16539482,0.01002045,1.01763489,0.64923013,0.81001103,0.02696826,1.67205356,2.31451528,1.19661630
-4.88944472,5.15813129,0.01047562,1.00573498,0.64389978,0.82939971,0.02730999,1.68347540,2.27702824,1.18646265
-4.88344172,5.17617142,0.01100348,0.99760380,0.63960013,0.85477905,0.02771688,1.70528723,2.24534595,1.18200445
-4.87743872,5.22189908,0.01160907,0.99404485,0.63639780,0.88649914,0.02818914,1.73804111,2.22080044,1.18382288
-4.87143572,5.29767554,0.01229781,0.99585219,0.63440618,0.92488667,0.02872781,1.78230027,2.20473021,1.19248260
-4.86543272,5.40575970,0.01307530,1.00378137,0.63378165,0.97023070,0.02933487,1.83862123,2.19842794,1.20851623
-4.85942971,5.54821832,0.01394724,1.01851997,0.63471739,1.02276645,0.03001319,1.90753060,2.20308770,1.23240675
-4.85342671,5.72682835,0.01491909,1.04065836,0.63743506,1.08265770,0.03076641,1.98949663,2.21975334,1.26456814
-4.84742371,5.94297394,0.01599590,1.07066200,0.64217438,1.14997828,0.03159867,2.08489658,2.24926962,1.30532469
-4.84142071,6.19754173,0.01718188,1.10884570,0.64918112,1.22469343,0.03251419,2.19398071,2.29223767,1.35488968
-4.83541771,6.49081842,0.01848016,1.15535108,0.65869392,1.30664183,0.03351685,2.31683455,2.34897624,1.41334427
-4.82941471,6.82239523,0.01989238,1.21012781,0.67093035,1.39551934,0.03460957,2.45334120,2.41948999,1.48061742
-4.82341171,7.19108428,0.02141834,1.27291953,0.68607310,1.49086536,0.03579378,2.60314559,2.50344628,1.55646813
-4.81740870,7.59485179,0.02305575,1.34325500,0.70425659,1.59205304,0.03706882,2.76562302,2.60016116,1.64047089
-4.81140570,8.03077292,0.02479989,1.42044516,0.72555485,1.69828403,0.03843141,2.93985395,2.70859567,1.73200554
-4.80540270,8.49501269,0.02664351,1.50358649,0.74997128,1.80858880,0.03987523,3.12460719,2.82736277,1.83025261
-4.79939970,8.98283636,0.02857665,1.59157087,0.77743059,1.92183310,0.04139054,3.31833324,2.95474532,1.93419488
-4.79339670,9.48865192,0.03058669,1.68310214,0.80777362,2.03673096,0.04296408,3.51916918,3.08872484,2.04262580
-4.78739370,10.00608576,0.03265843,1.77671913,0.84075523,2.15186430,0.04457906,3.72495602,3.22702080,2.15416530
-4.78139070,10.52809139,0.03477431,1.87082478,0.87604536,2.26570900,0.04621535,3.93326883,3.36713939,2.26728284
-4.77538769,11.04708933,0.03691477,1.96372091,0.91323355,2.37666681,0.04784991,4.14145948,3.50643083,2.38032746
-4.76938469,11.55513463,0.03905861,2.05364754,0.95183646,2.48310227,0.04945736,4.34671084,3.64215334,2.49156412
-4.76338169,12.04410743,0.04118356,2.13882592,0.99130851,2.58338342,0.05101073,4.54610109,3.77154225,2.59921540
-4.75737869,12.50591989,0.04326680,2.21750393,1.03105493,2.67592489,0.05248236,4.73667590,3.89188173,2.70150707
-4.75137569,12.93273241,0.04528561,2.28800228,1.07044691,2.75923174,0.05384485,4.91552584,4.00057709,2.79671597
-4.74537269,13.31717094,0.04721796,2.34876021,1.10883832,2.83194234,0.05507208,5.07986603,4.09522491,2.88321842
-4.73936968,13.65253672,0.04904312,2.39837888,1.14558311,2.89286843,0.05614023,5.22711489,4.17367877,2.95953720
-4.73336668,13.93300021,0.05074220,2.43566091,1.18005298,2.94103080,0.05702870,5.35496862,4.23410798,3.02438528
-4.72736368,14.15377105,0.05229867,2.45964463,1.21165456,2.97568893,0.05772093,5.46146843,4.27504724,3.07670431
-4.72136068,14.31123707,0.05369872,2.46963160,1.23984545,2.99636330,0.05820509,5.54505751,4.29543542,3.11569637
-4.71535768,14.40306644,0.05493154,2.46520636,1.26414854,3.00284954,0.05847452,5.60462548,4.29464179,3.14084766
-4.70935468,14.42826899,0.05598948,2.44624758,1.28416427,2.99522347,0.05852799,5.63953844,4.27247902,3.15194301
-4.70335168,14.38721414,0.05686810,2.41293003,1.29958026,2.97383723,0.05836969,5.64965350,4.22920225,3.14907073
-4.69734867,14.28160517,0.05756603,2.36571748,1.31017827,2.93930637,0.05800900,5.63531740,4.16549461,3.13261764
-4.69134567,14.11441142,0.05808478,2.30534654,1.31583813,2.89248869,0.05746000,5.59734954,4.08243971,3.10325456
-4.68534267,13.88976190,0.05842843,2.23280238,1.31653890,2.83445578,0.05674086,5.53701042,3.98148252,3.06191306
-4.67933967,13.61280532,0.05860324,2.14928705,1.31235711,2.76645853,0.05587293,5.45595736,3.86438024,3.00975447
-4.67333667,13.28954318,0.05861714,2.05618200,1.30346251,2.68988824,0.05487984,5.35618944,3.73314534,2.94813263
-4.66733367,12.92664323,0.05847934,1.95500611,1.29011142,2.60623488,0.05378642,5.23998460,3.58998312,2.87855197
-4.66133067,12.53124137,0.05819979,1.84737103,1.27263818,2.51704446,0.05261771,5.10983145,3.43722641,2.80262273
-4.65532766,12.11074004,0.05778871,1.73493557,1.25144497,2.42387704,0.05139795,4.96835889,3.27726980,2.72201500
-4.64932466,11.67261080,0.05725623,1.61936091,1.22699048,2.32826712,0.05014964,4.81826626,3.11250603,2.63841339
-4.64332166,11.22420829,0.05661202,1.50226826,1.19977771,2.23168770,0.04889283,4.66225659,2.94526665,2.55347381
