energy_ev,total_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.69984992,3.05702938,1.55842993,1.91429733,0.02501492,0.55056348,1.40386767,0.00000000
-5.69384692,2.98513862,1.50899086,1.87680962,0.02500627,0.53493132,1.37667998,0.00000000
-5.68784392,2.92628876,1.46867980,1.84448635,0.02527372,0.52352696,1.35321656,0.00000000
-5.68184092,2.88065509,1.43754105,1.81747227,0.02581392,0.51635868,1.33354893,0.00000000
-5.67583792,2.84795080,1.41534643,1.79566406,0.02661724,0.51332933,1.31756167,0.00000000
-5.66983492,2.82745345,1.40161359,1.77872304,0.02766801,0.51424318,1.30496311,0.00000000
-5.66383192,2.81804488,1.39563111,1.76609670,0.02894495,0.51881482,1.29530268,0.00000000
-5.65782891,2.81826319,1.39648928,1.75704785,0.03042167,0.52668006,1.28799415,0.00000000
-5.65182591,2.82636455,1.40311550,1.75069039,0.03206731,0.53740822,1.28234371,0.00000000
-5.64582291,2.84039236,1.41431313,1.74602978,0.03384724,0.55051562,1.27758162,0.00000000
-5.63981991,2.85825125,1.42880237,1.74200666,0.03572391,0.56547979,1.27289601,0.00000000
-5.63381691,2.87778306,1.44526196,1.73754172,0.03765771,0.58175413,1.26746742,0.00000000
-5.62781391,2.89684204,1.46237026,1.73157978,0.03960787,0.59878249,1.26050244,0.00000000
-5.62181091,2.91336663,1.47884453,1.72313143,0.04153347,0.61601356,1.25126525,0.00000000
-5.61580790,2.92544530,1.49347705,1.71131059,0.04339436,0.63291448,1.23910550,0.00000000
-5.60980490,2.93137445,1.50516719,1.69536640,0.04515215,0.64898359,1.22348181,0.00000000
-5.60380190,2.92970646,1.51294845,1.67470867,0.04677108,0.66376190,1.20397972,0.00000000
-5.59779890,2.91928689,1.51600977,1.64892584,0.04821889,0.67684308,1.18032378,0.00000000
-5.59179590,2.89927977,1.51371080,1.61779537,0.04946757,0.68788188,1.15238356,0.00000000
-5.58579290,2.86918105,1.50559075,1.58128627,0.05049401,0.69660072,1.12017345,0.00000000
-5.57978989,2.82882017,1.49137110,1.53955450,0.05128051,0.70279432,1.08384687,0.00000000
-5.57378689,2.77835077,1.47095226,1.49293145,0.05181515,0.70633254,1.04368537,0.00000000
-5.56778389,2.71823125,1.44440496,1.44190688,0.05209203,0.70716118,1.00008340,0.00000000
-5.56178089,2.64919699,1.41195683,1.38710701,0.05211131,0.70530091,0.95352988,0.00000000
-5.55577789,2.57222546,1.37397518,1.32926923,0.05187913,0.70084442,0.90458746,0.00000000
-5.54977489,2.48849620,1.33094690,1.26921458,0.05140734,0.69395182,0.85387059,0.00000000
-5.54377189,2.39934727,1.28345637,1.20781920,0.05071311,0.68484453,0.80202353,0.00000000
-5.53776888,2.30622989,1.23216242,1.14598591,0.04981838,0.67379774,0.74969909,0.00000000
-5.53176588,2.21066293,1.17777527,1.08461690,0.04874920,0.66113175,0.69753897,0.00000000
-5.52576288,2.11418838,1.12103409,1.02458838,0.04753503,0.64720225,0.64615638,0.00000000
-5.51975988,2.01832924,1.06268606,0.96672775,0.04620783,0.63238992,0.59612130,0.00000000
-5.51375688,1.92455058,1.00346729,0.91179387,0.04480122,0.61708944,0.54794872,0.00000000
-5.50775388,1.83422451,0.94408603,0.86046060,0.04334960,0.60169834,0.50208987,0.00000000
-5.50175088,1.74859962,0.88520845,0.81330377,0.04188715,0.58660574,0.45892644,0.00000000
-5.49574787,1.66877507,0.82744700,0.77079148,0.04044702,0.57218145,0.41876748,0.00000000
-5.48974487,1.59567963,0.77135133,0.73327778,0.03906038,0.55876557,0.38184874,0.00000000
-5.48374187,1.53005558,0.71740175,0.70099923,0.03775572,0.54665886,0.34833410,0.00000000
-5.47773887,1.47244747,0.66600487,0.67407441,0.03655806,0.53611425,0.31831852,0.00000000
-5.47173587,1.42319571,0.61749142,0.65250590,0.03548835,0.52732957,0.29183229,0.00000000
-5.46573287,1.38243465,0.57211582,0.63618447,0.03456302,0.52044188,0.26884615,0.00000000
-5.45972986,1.35009517,0.53005737,0.62489529,0.03379353,0.51552347,0.24927680,0.00000000
-5.45372686,1.32591156,0.49142281,0.61832597,0.03318622,0.51257973,0.23299281,0.00000000
-5.44772386,1.30943237,0.45625001,0.61607601,0.03274213,0.51154896,0.21982046,0.00000000
-5.44172086,1.30003516,0.42451273,0.61766768,0.03245713,0.51230423,0.20954956,0.00000000
-5.43571786,1.29694474,0.39612613,0.62255805,0.03232209,0.51465718,0.20193913,0.00000000
-5.42971486,1.29925474,0.37095311,0.63015197,0.03232322,0.51836372,0.19672288,0.00000000
-5.42371186,1.30595191,0.34881113,0.63981586,0.03244255,0.52313159,0.19361463,0.00000000
-5.41770885,1.31594288,0.32947967,0.65089209,0.03265854,0.52862932,0.19231356,0.00000000
-5.41170585,1.32808274,0.31270794,0.66271372,0.03294677,0.53449663,0.19250948,0.00000000
-5.40570285,1.34120482,0.29822294,0.67461933,0.03328071,0.54035569,0.19388807,0.00000000
-5.39969985,1.35415098,0.28573765,0.68596772,0.03363261,0.54582311,0.19613613,0.00000000
-5.39369685,1.36580165,0.27495916,0.69615203,0.03397431,0.55052205,0.19894689,0.00000000
-5.38769385,1.37510483,0.26559673,0.70461316,0.03427822,0.55409427,0.20202522,0.00000000
-5.38169085,1.38110316,0.25736938,0.71085192,0.03451810,0.55621153,0.20509277,0.00000000
-5.37568784,1.38295843,0.25001312,0.71443979,0.03466993,0.55658608,0.20789288,0.00000000
-5.36968484,1.37997254,0.24328738,0.71502783,0.03471266,0.55497982,0.21019509,0.00000000
-5.36368184,1.37160451,0.23698068,0.71235355,0.03462880,0.55121184,0.21179923,0.00000000
-5.35767884,1.35748283,0.23091528,0.70624546,0.03440499,0.54516409,0.21253877,0.00000000
-5.35167584,1.33741278,0.22495072,0.69662521,0.03403234,0.53678497,0.21228347,0.00000000
-5.34567284,1.31137865,0.21898623,0.68350723,0.03350670,0.52609075,0.21094103,0.00000000
-5.33966983,1.27954058,0.21296183,0.66699588,0.03282868,0.51316483,0.20845785,0.00000000
-5.33366683,1.24222650,0.20685825,0.64728026,0.03200360,0.49815482,0.20481872,0.00000000
-5.32766383,1.19991926,0.20069562,0.62462683,0.03104124,0.48126764,0.20004547,0.00000000
-5.32166083,1.15323971,0.19453100,0.59937019,0.02995549,0.46276285,0.19419470,0.00000000
-5.31565783,1.10292625,0.18845493,0.57190243,0.02876381,0.44294443,0.18735459,0.00000000
-5.30965483,1.04981190,0.18258706,0.54266137,0.02748668,0.42215146,0.17964108,0.00000000
-5.30365183,0.99479959,0.17707109,0.51211821,0.02614696,0.40074792,0.17119342,0.00000000
-5.29764882,0.93883675,0.17206920,0.48076513,0.02476914,0.37911206,0.16216936,0.00000000
-5.29164582,0.88289015,0.16775612,0.44910322,0.02337869,0.35762583,0.15274030,0.00000000
-5.28564282,0.82792186,0.16431311,0.41763125,0.02200132,0.33666453,0.14308641,0.00000000
-5.27963982,0.77486716,0.16192205,0.38683554,0.02066235,0.31658723,0.13339201,0.00000000
-5.27363682,0.72461509,0.16075974,0.35718146,0.01938609,0.29772812,0.12384145,0.00000000
-5.26763382,0.67799217,0.16099271,0.32910649,0.01819538,0.28038913,0.11461542,0.00000000
-5.26163082,0.63574956,0.16277257,0.30301521,0.01711112,0.26483396,0.10588795,0.00000000
-5.25562781,0.59855400,0.16623207,0.27927599,0.01615201,0.25128359,0.09782409,0.00000000
-5.24962481,0.56698219,0.17148193,0.25821951,0.01533429,0.23991350,0.09057817,0.00000000
-5.24362181,0.54151874,0.17860851,0.24013868,0.01467163,0.23085227,0.08429276,0.00000000
-5.23761881,0.52255694,0.18767226,0.22528993,0.01417514,0.22418185,0.07909800,0.00000000
-5.23161581,0.51040215,0.19870697,0.21389523,0.01385339,0.21993903,0.07511144,0.00000000
-5.22561281,0.50527686,0.21171975,0.20614475,0.01371256,0.21811816,0.07243799,0.00000000
-5.21960980,0.50732703,0.22669155,0.20219947,0.01375655,0.21867475,0.07117003,0.00000000
-5.21360680,0.51662864,0.24357827,0.20219357,0.01398718,0.22152985,0.07138739,0.00000000
-5.20760380,0.53319408,0.26231208,0.20623604,0.01440438,0.22657475,0.07315712,0.00000000
-5.20160080,0.55697749,0.28280296,0.21441130,0.01500632,0.23367594,0.07653293,0.00000000
-5.19559780,0.58787854,0.30494034,0.22677851,0.01578961,0.24268003,0.08155423,0.00000000
-5.18959480,0.62574443,0.32859447,0.24336953,0.01674930,0.25341831,0.08824472,0.00000000
-5.18359180,0.67036964,0.35361774,0.26418545,0.01787899,0.26571087,0.09661058,0.00000000
-5.17758879,0.72149358,0.37984560,0.28919172,0.01917078,0.27937016,0.10663834,0.00000000
-5.17158579,0.77879624,0.40709719,0.31831228,0.02061522,0.29420379,0.11829247,0.00000000
-5.16558279,0.84189233,0.43517572,0.35142291,0.02220121,0.31001668,0.13151298,0.00000000
-5.15957979,0.91032433,0.46386865,0.38834422,0.02391583,0.32661241,0.14621311,0.00000000
-5.15357679,0.98355544,0.49294776,0.42883503,0.02574425,0.34379410,0.16227747,0.00000000
-5.14757379,1.06096316,0.52216940,0.47258648,0.02766953,0.36136472,0.17956070,0.00000000
-5.14157079,1.14183446,0.55127510,0.51921777,0.02967259,0.37912713,0.19788703,0.00000000
-5.13556778,1.22536365,0.57999266,0.56827383,0.03173211,0.39688402,0.21705087,0.00000000
-5.12956478,1.31065374,0.60803817,0.61922582,0.03382460,0.41443800,0.23681859,0.00000000
-5.12356178,1.39672211,0.63511889,0.67147466,0.03592450,0.43159197,0.25693165,0.00000000
-5.11755878,1.48251103,0.66093735,0.72435792,0.03800448,0.44815005,0.27711103,0.00000000
-5.11155578,1.56690344,0.68519661,0.77716042,0.04003577,0.46391910,0.29706302,0.00000000
-5.10555278,1.64874378,0.70760669,0.82912817,0.04198865,0.47871107,0.31648616,0.00000000
-5.09954977,1.72686371,0.72789208,0.87948561,0.04383304,0.49234596,0.33507917,0.00000000
-5.09354677,1.80011181,0.74580006,0.92745551,0.04553925,0.50465562,0.35254957,0.00000000
-5.08754377,1.86738641,0.76110950,0.97228094,0.04707866,0.51548802,0.36862261,0.00000000
-5.08154077,1.92766995,0.77363976,1.01324831,0.04842460,0.52471187,0.38305023,0.00000000
-5.07553777,1.98006351,0.78325918,1.04971063,0.04955308,0.53222136,0.39561941,0.00000000
-5.06953477,2.02381959,0.78989269,1.08110968,0.05044364,0.53794070,0.40615975,0.00000000
-5.06353177,2.05837162,0.79352800,1.10699627,0.05107996,0.54182807,0.41454970,0.00000000
-5.05752876,2.08335817,0.79421995,1.12704728,0.05145047,0.54387877,0.42072113,0.00000000
-5.05152576,2.09864076,0.79209250,1.14107866,0.05154878,0.54412722,0.42466202,0.00000000
-5.04552276,2.10431370,0.78733830,1.14905360,0.05137391,0.54264760,0.42641709,0.00000000
-5.03951976,2.10070535,0.78021545,1.15108526,0.05093034,0.53955291,0.42608616,0.00000000
-5.03351676,2.08837031,0.77104157,1.14743390,0.05022790,0.53499251,0.42382050,0.00000000
-5.02751376,2.06807264,0.76018532,1.13849827,0.04928139,0.52914801,0.41981715,0.00000000
-5.02151076,2.04076065,0.74805566,1.12480167,0.04811010,0.52222775,0.41431152,0.00000000
-5.01550775,2.00753437,0.73508921,1.10697314,0.04673712,0.51446008,0.40756861,0.00000000
-5.00950475,1.96960702,0.72173638,1.08572478,0.04518854,0.50608559,0.39987337,0.00000000
-5.00350175,1.92826226,0.70844681,1.06182604,0.04349261,0.49734889,0.39152042,0.00000000
-4.99749875,1.88480930,0.69565484,1.03607626,0.04167878,0.48849019,0.38280395,0.00000000
-4.99149575,1.84053776,0.68376556,1.00927677,0.03977686,0.47973702,0.37400790,0.00000000
-4.98549275,1.79667453,0.67314220,0.98220364,0.03781608,0.47129677,0.36539725,0.00000000
-4.97948974,1.75434446,0.66409536,0.95558257,0.03582438,0.46335006,0.35721043,0.00000000
-4.97348674,1.71453668,0.65687450,0.93006670,0.03382771,0.45604558,0.34965341,0.00000000
-4.96748374,1.67807787,0.65166196,0.90621853,0.03184953,0.44949643,0.34289553,0.00000000
-4.96148074,1.64561355,0.64856990,0.88449651,0.02991045,0.44377815,0.33706727,0.00000000
-4.95547774,1.61759801,0.64763983,0.86524669,0.02802798,0.43892858,0.33225982,0.00000000
-4.94947474,1.59429296,0.64884505,0.84869982,0.02621651,0.43494948,0.32852648,0.00000000
-4.94347174,1.57577467,0.65209539,0.83497356,0.02448738,0.43180972,0.32588559,0.00000000
-4.93746873,1.56194891,0.65724417,0.82407971,0.02284906,0.42945001,0.32432482,0.00000000
-4.93146573,1.55257272,0.66409679,0.81593564,0.02130748,0.42778874,0.32380638,0.00000000
-4.92546273,1.54728160,0.67242065,0.81037943,0.01986640,0.42672879,0.32427292,0.00000000
-4.91945973,1.54562070,0.68195574,0.80718763,0.01852781,0.42616488,0.32565362,0.00000000
-4.91345673,1.54707830,0.69242551,0.80609477,0.01729234,0.42599109,0.32787024,0.00000000
-4.90745373,1.55111989,0.70354750,0.80681348,0.01615970,0.42610830,0.33084269,0.00000000
-4.90145073,1.55722130,0.71504333,0.80905425,0.01512905,0.42643107,0.33449394,0.00000000
-4.89544772,1.56489913,0.72664770,0.81254392,0.01419932,0.42689380,0.33875395,0.00000000
-4.88944472,1.57373722,0.73811604,0.81704184,0.01336947,0.42745570,0.34356251,0.00000000
-4.88344172,1.58340797,0.74923068,0.82235309,0.01263868,0.42810448,0.34887094,0.00000000
-4.87743872,1.59368753,0.75980533,0.82833815,0.01200643,0.42885850,0.35464254,0.00000000
-4.87143572,1.60446431,0.76968781,0.83491859,0.01147256,0.42976719,0.36085191,0.00000000
-4.86543272,1.61574048,0.77876111,0.84207859,0.01103719,0.43090984,0.36748324,0.00000000
-4.85942971,1.62762641,0.78694276,0.84986225,0.01070062,0.43239249,0.37452770,0.00000000
-4.85342671,1.64032843,0.79418268,0.85836701,0.01046318,0.43434329,0.38198018,0.00000000
-4.84742371,1.65413058,0.80045971,0.86773340,0.01032498,0.43690619,0.38983550,0.00000000
-4.84142071,1.66937111,0.80577700,0.87813179,0.01028573,0.44023335,0.39808449,0.00000000
-4.83541771,1.68641500,0.81015652,0.88974681,0.01034441,0.44447655,0.40670996,0.00000000
-4.82941471,1.70562377,0.81363305,0.90276027,0.01049912,0.44977777,0.41568304,0.00000000
-4.82341171,1.72732412,0.81624776,0.91733337,0.01074677,0.45625963,0.42495985,0.00000000
-4.81740870,1.75177684,0.81804196,0.93358929,0.01108292,0.46401585,0.43447888,0.00000000
-4.81140570,1.77914776,0.81905105,0.95159693,0.01150161,0.47310237,0.44415914,0.00000000
-4.80540270,1.80948208,0.81929916,0.97135674,0.01199526,0.48352962,0.45389917,0.00000000
-4.79939970,1.84268361,0.81879463,0.99278940,0.01255464,0.49525617,0.46357709,0.00000000
-4.79339670,1.87850008,0.81752671,1.01572802,0.01316887,0.50818451,0.47305160,0.00000000
-4.78739370,1.91651544,0.81546354,1.03991434,0.01382556,0.52215897,0.48216404,0.00000000
-4.78139070,1.95614992,0.81255162,1.06499924,0.01451098,0.53696623,0.49074138,0.00000000
-4.77538769,1.99666799,0.80871686,1.09054770,0.01521029,0.55233849,0.49860005,0.00000000
-4.76938469,2.03719431,0.80386726,1.11604811,0.01590790,0.56795934,0.50555062,0.00000000
-4.76338169,2.07673707,0.79789704,1.14092551,0.01658781,0.58347212,0.51140294,0.00000000
-4.75737869,2.11421802,0.79069216,1.16455849,0.01723406,0.59849068,0.51597181,0.00000000
-4.75137569,2.14850798,0.78213702,1.18629886,0.01783122,0.61261202,0.51908281,0.00000000
-4.74537269,2.17846640,0.77212202,1.20549335,0.01836480,0.62543040,0.52057809,0.00000000
-4.73936968,2.20298338,0.76055167,1.22150648,0.01882182,0.63655232,0.52032200,0.00000000
-4.73336668,2.22102221,0.74735281,1.23374353,0.01919121,0.64561179,0.51820618,0.00000000
-4.72736368,2.23166081,0.73248260,1.24167270,0.01946427,0.65228515,0.51415406,0.00000000
-4.72136068,2.23413012,0.71593588,1.24484547,0.01963504,0.65630490,0.50812447,0.00000000
-4.71535768,2.22784779,0.69775142,1.24291430,0.01970060,0.65747183,0.50011421,0.00000000
-4.70935468,2.21244582,0.67801685,1.23564697,0.01966134,0.65566506,0.49015951,0.00000000
-4.70335168,2.18779089,0.65687187,1.22293691,0.01952103,0.65084937,0.47833626,0.00000000
-4.69734867,2.15399662,0.63450957,1.20480918,0.01928693,0.64307970,0.46475902,0.00000000
-4.69134567,2.11142714,0.61117572,1.18142189,0.01896971,0.63250252,0.44957874,0.00000000
-4.68534267,2.06069212,0.58716603,1.15306300,0.01858332,0.61935408,0.43297937,0.00000000
-4.67933967,2.00263331,0.56282132,1.12014279,0.01814472,0.60395561,0.41517335,0.00000000
-4.67333667,1.93830330,0.53852082,1.08318228,0.01767358,0.58670572,0.39639632,0.00000000
-4.66733367,1.86893734,0.51467379,1.04279812,0.01719188,0.56807021,0.37690101,0.00000000
-4.66133067,1.79591951,0.49170967,0.99968472,0.01672342,0.54856987,0.35695069,0.00000000
-4.65532766,1.72074428,0.47006715,0.95459416,0.01629336,0.52876654,0.33681236,0.00000000
-4.64932466,1.64497516,0.45018245,0.90831477,0.01592758,0.50924798,0.31674994,0.00000000
-4.64332166,1.57020162,0.43247721,0.86164920,0.01565215,0.49061210,0.29701758,0.00000000
-4.63731866,1.49799595,0.41734636,0.81539263,0.01549267,0.47345092,0.27785353,0.00000000
-4.63131566,1.42987117,0.40514635,0.77031199,0.01547366,0.45833486,0.25947449,0.00000000
-4.62531266,1.36724139,0.39618399,0.72712667,0.01561793,0.44579752,0.24207087,0.00000000
-4.61930965,1.31138564,0.39070646,0.68649149,0.01594594,0.43632167,0.22580289,0.00000000
-4.61330665,1.26341605,0.38889252,0.64898214,0.01647519,0.43032638,0.21079775,0.00000000
-4.60730365,1.22425118,0.39084533,0.61508360,0.01721962,0.42815589,0.19714783,0.00000000
-4.60130065,1.19459511,0.39658716,0.58518179,0.01818911,0.43007021,0.18491008,0.00000000
-4.59529765,1.17492254,0.40605603,0.55955839,0.01938892,0.43623781,0.17410638,0.00000000
-4.58929465,1.16547040,0.41910457,0.53838901,0.02081933,0.44673043,0.16472501,0.00000000
-4.58329165,1.16623587,0.43550111,0.52174461,0.02247525,0.46152029,0.15672306,0.00000000
-4.57728864,1.17698087,0.45493313,0.50959592,0.02434603,0.48047964,0.15002962,0.00000000
-4.57128564,1.19724296,0.47701305,0.50182072,0.02641532,0.50338290,0.14454978,0.00000000
-4.56528264,1.22635212,0.50128622,0.49821354,0.02866117,0.52991133,0.14016908,0.00000000
-4.55927964,1.26345331,0.52724116,0.49849760,0.03105617,0.55966028,0.13675839,0.00000000
-4.55327664,1.30753399,0.55432160,0.50233836,0.03356788,0.59214888,0.13417901,0.00000000
-4.54727364,1.35745604,0.58194028,0.50935831,0.03615939,0.62683221,0.13228780,0.00000000
-4.54127064,1.41199120,0.60949408,0.51915261,0.03879007,0.66311555,0.13094215,0.00000000
-4.53526763,1.46985913,0.63637992,0.53130478,0.04141647,0.70037055,0.13000471,0.00000000
-4.52926463,1.52976687,0.66201122,0.54540223,0.04399344,0.73795283,0.12934760,0.00000000
-4.52326163,1.59044858,0.68583419,0.56105088,0.04647536,0.77522063,0.12885607,0.00000000
-4.51725863,1.65070426,0.70734345,0.57788844,0.04881742,0.81155377,0.12843153,0.00000000
-4.51125563,1.70943610,0.72609648,0.59559586,0.05097702,0.84637250,0.12799374,0.00000000
-4.50525263,1.76568110,0.74172633,0.61390658,0.05291517,0.87915533,0.12748222,0.00000000
-4.49924962,1.81863883,0.75395202,0.63261312,0.05459775,0.90945527,0.12685688,0.00000000
-4.49324662,1.86769309,0.76258638,0.65157087,0.05599685,0.93691376,0.12609773,0.00000000
-4.48724362,1.91242660,0.76754077,0.67069885,0.05709170,0.96127163,0.12520400,0.00000000
-4.48124062,1.95262795,0.76882670,0.68997744,0.05786963,0.98237656,0.12419239,0.00000000
-4.47523762,1.98829056,0.76655402,0.70944312,0.05832662,1.00018665,0.12309486,0.00000000
-4.46923462,2.01960338,0.76092594,0.72918049,0.05846759,1.01476980,0.12195592,0.00000000
-4.46323162,2.04693380,0.75223081,0.74931193,0.05830643,1.02629885,0.12082955,0.00000000
-4.45722861,2.07080328,0.74083121,0.76998523,0.05786563,1.03504249,0.11977598,0.00000000
-4.45122561,2.09185668,0.72715054,0.79135988,0.05717563,1.04135242,0.11885831,0.00000000
-4.44522261,2.11082661,0.71165778,0.81359257,0.05627386,1.04564706,0.11813931,0.00000000
-4.43921961,2.12849420,0.69485093,0.83682259,0.05520353,1.04839247,0.11767832,0.00000000
-4.43321661,2.14564802,0.67723975,0.86115781,0.05401213,1.05008140,0.11752849,0.00000000
-4.42721361,2.16304292,0.65932848,0.88666184,0.05274985,1.05121115,0.11773432,0.00000000
-4.42121061,2.18136049,0.64159918,0.91334313,0.05146779,1.05226125,0.11832970,0.00000000
-4.41520760,2.20117290,0.62449622,0.94114640,0.05021619,1.05367196,0.11933634,0.00000000
-4.40920460,2.22291166,0.60841253,0.96994690,0.04904267,1.05582429,0.12076277,0.00000000
-4.40320160,2.24684255,0.59367807,0.99954779,0.04799054,1.05902267,0.12260374,0.00000000
-4.39719860,2.27304784,0.58055075,1.02968081,0.04709726,1.06348063,0.12484011,0.00000000
-4.39119560,2.30141649,0.56921018,1.06001023,0.04639316,1.06931042,0.12743915,0.00000000
-4.38519260,2.33164261,0.55975438,1.09013997,0.04590038,1.07651670,0.13035529,0.00000000
-4.37918959,2.36323236,0.55219933,1.11962365,0.04563208,1.08499468,0.13353116,0.00000000
-4.37318659,2.39551885,0.54648153,1.14797712,0.04559205,1.09453279,0.13689894,0.00000000
-4.36718359,2.42768430,0.54246306,1.17469307,0.04577459,1.10481966,0.14038199,0.00000000
-4.36118059,2.45878879,0.53993923,1.19925698,0.04616481,1.11545512,0.14389670,0.00000000
-4.35517759,2.48780410,0.53864820,1.22116401,0.04673916,1.12596489,0.14735445,0.00000000
-4.34917459,2.51365145,0.53828231,1.23993592,0.04746637,1.13581822,0.15066380,0.00000000
-4.34317159,2.53524166,0.53850067,1.25513762,0.04830860,1.14444785,0.15373267,0.00000000
-4.33716858,2.55151599,0.53894243,1.26639240,0.04922286,1.15127154,0.15647065,0.00000000
-4.33116558,2.56148623,0.53924046,1.27339565,0.05016255,1.15571428,0.15879130,0.00000000
-4.32516258,2.56427252,0.53903473,1.27592614,0.05107917,1.15723030,0.16061438,0.00000000
-4.31915958,2.55913730,0.53798505,1.27385477,0.05192406,1.15532420,0.16186805,0.00000000
-4.31315658,2.54551443,0.53578281,1.26715038,0.05265012,1.14957019,0.16249090,0.00000000
-4.30715358,2.52303213,0.53216116,1.25588233,0.05321340,1.13962890,0.16243378,0.00000000
