energy_ev,total_up,Al_p_up,Al_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.54377189,1.30657395,0.04168687,0.00000000,0.01681563,0.83267146,0.48144392,0.37256368
-5.53776888,1.37664693,0.04512885,0.00000000,0.01747837,0.87476196,0.52161131,0.38866389
-5.53176588,1.45521632,0.04894635,0.00000000,0.01817771,0.92204525,0.56505583,0.40666276
-5.52576288,1.54227948,0.05313535,0.00000000,0.01891243,0.97449681,0.61172422,0.42653308
-5.51975988,1.63764010,0.05768401,0.00000000,0.01968033,1.03197404,0.66148068,0.44820243
-5.51375688,1.74088633,0.06257173,0.00000000,0.02047807,1.09420412,0.71409863,0.47154959
-5.50775388,1.85137486,0.06776832,0.00000000,0.02130107,1.16077562,0.76925543,0.49640232
-5.50175088,1.96822221,0.07323355,0.00000000,0.02214351,1.23113453,0.82653049,0.52253703
-5.49574787,2.09030472,0.07891699,0.00000000,0.02299836,1.30458557,0.88540727,0.54968045
-5.48974487,2.21626804,0.08475825,0.00000000,0.02385749,1.38029918,0.94527960,0.57751344
-5.48374187,2.34454649,0.09068769,0.00000000,0.02471182,1.45732438,1.00546219,0.60567685
-5.47773887,2.47339244,0.09662751,0.00000000,0.02555164,1.53460741,1.06520529,0.63377943
-5.47173587,2.60091485,0.10249332,0.00000000,0.02636682,1.61101570,1.12371316,0.66140737
-5.46573287,2.72512598,0.10819607,0.00000000,0.02714719,1.68536642,1.18016556,0.68813528
-5.45972986,2.84399458,0.11364431,0.00000000,0.02788288,1.75645847,1.23374153,0.71353808
-5.45372686,2.95550351,0.11874670,0.00000000,0.02856466,1.82310679,1.28364449,0.73720317
-5.44772386,3.05770930,0.12341465,0.00000000,0.02918427,1.88417736,1.32912742,0.75874260
-5.44172086,3.14880118,0.12756502,0.00000000,0.02973468,1.93862149,1.36951706,0.77780437
-5.43571786,3.22715692,0.13112271,0.00000000,0.03021035,1.98550774,1.40423583,0.79408259
-5.42971486,3.29139286,0.13402305,0.00000000,0.03060736,2.02405003,1.43282062,0.80732594
-5.42371186,3.34040590,0.13621386,0.00000000,0.03092345,2.05363077,1.45493718,0.81734397
-5.41770885,3.37340562,0.13765710,0.00000000,0.03115808,2.07381777,1.47038976,0.82401121
-5.41170585,3.38993510,0.13833002,0.00000000,0.03131226,2.08437448,1.47912527,0.82726878
-5.40570285,3.38987956,0.13822581,0.00000000,0.03138840,2.08526301,1.48123186,0.82712363
-5.39969985,3.37346289,0.13735356,0.00000000,0.03139011,2.07664009,1.47693223,0.82364552
-5.39369685,3.34123234,0.13573782,0.00000000,0.03132188,2.05884634,1.46657173,0.81696202
-5.38769385,3.29403265,0.13341747,0.00000000,0.03118877,2.03238967,1.45060241,0.80725191
-5.38169085,3.23297105,0.13044419,0.00000000,0.03099611,1.99792376,1.42956359,0.79473744
-5.37568784,3.15937539,0.12688056,0.00000000,0.03074918,1.95622307,1.40406025,0.77967590
-5.36968484,3.07474757,0.12279783,0.00000000,0.03045297,1.90815560,1.37474038,0.76235102
-5.36368184,2.98071478,0.11827352,0.00000000,0.03011192,1.85465503,1.34227259,0.74306464
-5.35767884,2.87898096,0.11338897,0.00000000,0.02972978,1.79669356,1.30732509,0.72212908
-5.35167584,2.77128083,0.10822690,0.00000000,0.02930956,1.73525670,1.27054707,0.69986052
-5.34567284,2.65933829,0.10286923,0.00000000,0.02885344,1.67132118,1.23255355,0.67657359
-5.33966983,2.54483088,0.09739497,0.00000000,0.02836292,1.60583662,1.19391396,0.65257731
-5.33366683,2.42936124,0.09187859,0.00000000,0.02783894,1.53971157,1.15514522,0.62817240
-5.32766383,2.31443614,0.08638865,0.00000000,0.02728204,1.47380401,1.11670900,0.60364975
-5.32166083,2.20145313,0.08098680,0.00000000,0.02669263,1.40891614,1.07901325,0.57928999
-5.31565783,2.09169419,0.07572726,0.00000000,0.02607125,1.34579309,1.04241725,0.55536377
-5.30965483,1.98632563,0.07065650,0.00000000,0.02541882,1.28512481,1.00723974,0.53213252
-5.30365183,1.88640284,0.06581342,0.00000000,0.02473696,1.22755028,0.97376898,0.50984932
-5.29764882,1.79287855,0.06122965,0.00000000,0.02402816,1.17366314,0.94227411,0.48875958
-5.29164582,1.70661301,0.05693015,0.00000000,0.02329598,1.12401782,0.91301646,0.46910122
-5.28564282,1.62838453,0.05293392,0.00000000,0.02254520,1.07913498,0.88626010,0.45110414
-5.27963982,1.55889898,0.04925475,0.00000000,0.02178185,1.03950579,0.86228067,0.43498884
-5.27363682,1.49879709,0.04590207,0.00000000,0.02101320,1.00559417,0.84137172,0.42096408
-5.26763382,1.44865870,0.04288171,0.00000000,0.02024771,0.97783654,0.82384814,0.40922373
-5.26163082,1.40900330,0.04019655,0.00000000,0.01949479,0.95663906,0.81004624,0.39994271
-5.25562781,1.38028688,0.03784713,0.00000000,0.01876466,0.94237218,0.80032048,0.39327246
-5.24962481,1.36289509,0.03583208,0.00000000,0.01806802,0.93536283,0.79503696,0.38933603
-5.24362181,1.35713333,0.03414846,0.00000000,0.01741578,0.93588479,0.79456394,0.38822320
-5.23761881,1.36321459,0.03279191,0.00000000,0.01681868,0.94414774,0.79926004,0.38998591
-5.23161581,1.38124585,0.03175678,0.00000000,0.01628696,0.96028573,0.80946051,0.39463439
-5.22561281,1.41121443,0.03103607,0.00000000,0.01583007,0.98434601,0.82546260,0.40213425
-5.21960980,1.45297509,0.03062135,0.00000000,0.01545625,1.01627880,0.84751052,0.41240488
-5.21360680,1.50623928,0.03050269,0.00000000,0.01517236,1.05592889,0.87578077,0.42531930
-5.20760380,1.57056730,0.03066849,0.00000000,0.01498353,1.10302964,0.91036875,0.44070558
-5.20160080,1.64536419,0.03110537,0.00000000,0.01489306,1.15719989,0.95127689,0.45834995
-5.19559780,1.72987996,0.03179811,0.00000000,0.01490222,1.21794411,0.99840507,0.47800142
-5.18959480,1.82321424,0.03272961,0.00000000,0.01501020,1.28465586,1.05154360,0.49937781
-5.18359180,1.92432555,0.03388093,0.00000000,0.01521407,1.35662463,1.11036895,0.52217295
-5.17758879,2.03204472,0.03523134,0.00000000,0.01550884,1.43304560,1.17444232,0.54606462
-5.17158579,2.14509205,0.03675852,0.00000000,0.01588753,1.51303222,1.24321120,0.57072300
-5.16558279,2.26209749,0.03843872,0.00000000,0.01634129,1.59563084,1.31601362,0.59581910
-5.15957979,2.38162302,0.04024700,0.00000000,0.01685959,1.67983694,1.39208506,0.62103275
-5.15357679,2.50218627,0.04215748,0.00000000,0.01743043,1.76461226,1.47056776,0.64605985
-5.14757379,2.62228465,0.04414364,0.00000000,0.01804055,1.84890230,1.55052225,0.67061841
-5.14157079,2.74041899,0.04617857,0.00000000,0.01867574,1.93165347,1.63094076,0.69445320
-5.13556778,2.85511612,0.04823522,0.00000000,0.01932106,2.01182960,1.71076246,0.71733883
-5.12956478,2.96494976,0.05028666,0.00000000,0.01996120,2.08842726,1.78889010,0.73908108
-5.12356178,3.06855943,0.05230630,0.00000000,0.02058074,2.16048970,1.86420797,0.75951662
-5.11755878,3.16466709,0.05426807,0.00000000,0.02116447,2.22711929,1.93560096,0.77851130
-5.11155578,3.25209155,0.05614656,0.00000000,0.02169771,2.28748841,2.00197436,0.79595709
-5.10555278,3.32976083,0.05791726,0.00000000,0.02216660,2.34084886,2.06227429,0.81176820
-5.09954977,3.39672254,0.05955661,0.00000000,0.02255840,2.38653991,2.11550832,0.82587651
-5.09354677,3.45215275,0.06104224,0.00000000,0.02286177,2.42399517,2.16076592,0.83822701
-5.08754377,3.49536344,0.06235308,0.00000000,0.02306704,2.45274842,2.19723835,0.84877335
-5.08154077,3.52580893,0.06346956,0.00000000,0.02316638,2.47243851,2.22423740,0.85747410
-5.07553777,3.54309141,0.06437383,0.00000000,0.02315405,2.48281348,2.24121258,0.86428984
-5.06953477,3.54696553,0.06505000,0.00000000,0.02302649,2.48373374,2.24776586,0.86918148
-5.06353177,3.53734212,0.06548438,0.00000000,0.02278244,2.47517442,2.24366381,0.87210968
-5.05752876,3.51429073,0.06566580,0.00000000,0.02242296,2.45722657,2.22884615,0.87303568
-5.05152576,3.47804067,0.06558588,0.00000000,0.02195139,2.43009705,2.20343051,0.87192314
-5.04552276,3.42898039,0.06523934,0.00000000,0.02137332,2.39410689,2.16771289,0.86874106
-5.03951976,3.36765441,0.06462426,0.00000000,0.02069636,2.34968785,2.12216357,0.86346724
-5.03351676,3.29475775,0.06374229,0.00000000,0.01993003,2.29737684,2.06741849,0.85609221
-5.02751376,3.21112739,0.06259886,0.00000000,0.01908544,2.23780821,2.00426607,0.84662309
-5.02151076,3.11773044,0.06120327,0.00000000,0.01817503,2.17170372,1.93362984,0.83508705
-5.01550775,3.01564917,0.05956866,0.00000000,0.01721227,2.09986017,1.85654739,0.82153414
-5.00950475,2.90606276,0.05771195,0.00000000,0.01621127,2.02313504,1.77414625,0.80603906
-5.00350175,2.79022628,0.05565362,0.00000000,0.01518645,1.94243021,1.68761749,0.78870186
-4.99749875,2.66944722,0.05341740,0.00000000,0.01415223,1.85867434,1.59818794,0.76964732
-4.99149575,2.54506036,0.05102984,0.00000000,0.01312261,1.77280437,1.50709200,0.74902308
-4.98549275,2.41840159,0.04851978,0.00000000,0.01211097,1.68574679,1.41554393,0.72699665
-4.97948974,2.29078181,0.04591780,0.00000000,0.01112972,1.59839921,1.32471156,0.70375141
-4.97348674,2.16346163,0.04325549,0.00000000,0.01019010,1.51161316,1.23569226,0.67948192
-4.96748374,2.03762785,0.04056480,0.00000000,0.00930198,1.42617839,1.14949187,0.65438885
-4.96148074,1.91437268,0.03787734,0.00000000,0.00847375,1.34280962,1.06700700,0.62867385
-4.95547774,1.79467630,0.03522363,0.00000000,0.00771218,1.26213588,0.98901135,0.60253470
-4.94947474,1.67939346,0.03263254,0.00000000,0.00702244,1.18469306,0.91614601,0.57616099
-4.94347174,1.56924442,0.03013059,0.00000000,0.00640803,1.11091964,0.84891388,0.54973080
-4.93746873,1.46481063,0.02774155,0.00000000,0.00587087,1.04115585,0.78767820,0.52340829
-4.93146573,1.36653490,0.02548600,0.00000000,0.00541134,0.97564602,0.73266472,0.49734251
-4.92546273,1.27472612,0.02338103,0.00000000,0.00502837,0.91454398,0.68396747,0.47166742
-4.91945973,1.18956793,0.02144014,0.00000000,0.00471960,0.85792113,0.64155741,0.44650303
-4.91345673,1.11113102,0.01967317,0.00000000,0.00448145,0.80577673,0.60529378,0.42195758
-4.90745373,1.03938832,0.01808642,0.00000000,0.00430934,0.75804993,0.57493742,0.39813051
-4.90145073,0.97423235,0.01668289,0.00000000,0.00419778,0.71463289,0.55016578,0.37511606
-4.89544772,0.91549399,0.01546257,0.00000000,0.00414060,0.67538462,0.53058897,0.35300712
-4.88944472,0.86296197,0.01442290,0.00000000,0.00413104,0.64014475,0.51576656,0.33189912
-4.88344172,0.81640213,0.01355930,0.00000000,0.00416200,0.60874682,0.50522457,0.31189366
-4.87743872,0.77557599,0.01286569,0.00000000,0.00422615,0.58103071,0.49847229,0.29310160
-4.87143572,0.74025769,0.01233510,0.00000000,0.00431613,0.55685350,0.49501860,0.27564536
-4.86543272,0.71024900,0.01196030,0.00000000,0.00442469,0.53609871,0.49438732,0.25966031
-4.85942971,0.68539156,0.01173440,0.00000000,0.00454486,0.51868338,0.49613132,0.24529502
-4.85342671,0.66557624,0.01165139,0.00000000,0.00467011,0.50456290,0.49984500,0.23271038
-4.84742371,0.65074905,0.01170667,0.00000000,0.00479445,0.49373333,0.50517474,0.22207744
-4.84142071,0.64091344,0.01189743,0.00000000,0.00491261,0.48623116,0.51182718,0.21357406
-4.83541771,0.63612878,0.01222297,0.00000000,0.00502007,0.48213039,0.51957480,0.20738045
-4.82941471,0.63650498,0.01268490,0.00000000,0.00511319,0.48153711,0.52825872,0.20367363
-4.82341171,0.64219338,0.01328713,0.00000000,0.00518926,0.48458146,0.53778854,0.20262095
-4.81740870,0.65337388,0.01403580,0.00000000,0.00524648,0.49140739,0.54813900,0.20437298
-4.81140570,0.67023889,0.01493895,0.00000000,0.00528402,0.50216036,0.55934362,0.20905583
-4.80540270,0.69297434,0.01600614,0.00000000,0.00530192,0.51697334,0.57148532,0.21676330
-4.79939970,0.72173848,0.01724781,0.00000000,0.00530106,0.53595167,0.58468450,0.22754897
-4.79339670,0.75663926,0.01867456,0.00000000,0.00528305,0.55915728,0.59908468,0.24141875
-4.78739370,0.79771106,0.02029632,0.00000000,0.00525010,0.58659297,0.61483657,0.25832406
-4.78139070,0.84489201,0.02212143,0.00000000,0.00520488,0.61818740,0.63208110,0.27815605
-4.77538769,0.89800285,0.02415560,0.00000000,0.00515038,0.65378165,0.65093211,0.30074121
-4.76938469,0.95672857,0.02640102,0.00000000,0.00508971,0.69311808,0.67145970,0.32583863
-4.76338169,1.02060407,0.02885535,0.00000000,0.00502596,0.73583226,0.69367506,0.35313938
-4.75737869,1.08900474,0.03151091,0.00000000,0.00496204,0.78144868,0.71751753,0.38226801
-4.75137569,1.16114315,0.03435398,0.00000000,0.00490052,0.82938075,0.74284479,0.41278658
-4.74537269,1.23607240,0.03736432,0.00000000,0.00484350,0.87893569,0.76942683,0.44420118
-4.73936968,1.31269670,0.04051489,0.00000000,0.00479254,0.92932419,0.79694413,0.47597094
-4.73336668,1.38978938,0.04377189,0.00000000,0.00474859,0.97967525,0.82499045,0.50751944
-4.72736368,1.46601799,0.04709507,0.00000000,0.00471191,1.02905554,0.85308022,0.53824830
-4.72136068,1.53997614,0.05043839,0.00000000,0.00468214,1.07649309,0.88066045,0.56755242
-4.71535768,1.61022088,0.05375092,0.00000000,0.00465828,1.12100430,0.90712679,0.59483658
-4.70935468,1.67531461,0.05697810,0.00000000,0.00463878,1.16162345,0.93184297,0.61953272
-4.70335168,1.73386971,0.06006322,0.00000000,0.00462166,1.19743358,0.95416306,0.64111727
-4.69734867,1.78459433,0.06294914,0.00000000,0.00460454,1.22759731,0.97345533,0.65912784
-4.69134567,1.82633729,0.06558006,0.00000000,0.00458488,1.25138648,0.98912690,0.67317867
-4.68534267,1.85813025,0.06790346,0.00000000,0.00456003,1.26820926,1.00064780,0.68297402
-4.67933967,1.87922526,0.06987198,0.00000000,0.00452741,1.27763349,1.00757367,0.68831917
-4.67333667,1.88912608,0.07144519,0.00000000,0.00448466,1.27940527,1.00956574,0.68912829
-4.66733367,1.88761182,0.07259121,0.00000000,0.00442973,1.27346198,1.00640755,0.68542904
-4.66133067,1.87475194,0.07328807,0.00000000,0.00436099,1.25993917,0.99801740,0.67736371
-4.65532766,1.85091191,0.07352470,0.00000000,0.00427734,1.23917103,0.98445622,0.66518666
-4.64932466,1.81674939,0.07330168,0.00000000,0.00417822,1.21168450,0.96593051,0.64925846
-4.64332166,1.77320103,0.07263142,0.00000000,0.00406372,1.17818734,0.94279033,0.63003685
-4.63731866,1.72146067,0.07153810,0.00000000,0.00393450,1.13955065,0.91552250,0.60806489
-4.63131566,1.66294973,0.07005701,0.00000000,0.00379181,1.09678672,0.88473942,0.58395696
-4.62531266,1.59928113,0.06823369,0.00000000,0.00363746,1.05102307,0.85116405,0.55838295
-4.61930965,1.53221813,0.06612258,0.00000000,0.00347373,1.00347362,0.81561170,0.53205135
-4.61330665,1.46362963,0.06378543,0.00000000,0.00330331,0.95540831,0.77896942,0.50569190
-4.60730365,1.39544337,0.06128947,0.00000000,0.00312917,0.90812178,0.74217373,0.48003808
-4.60130065,1.32959869,0.05870546,0.00000000,0.00295453,0.86290246,0.70618753,0.45581021
-4.59529765,1.26799996,0.05610557,0.00000000,0.00278270,0.82100261,0.67197676,0.43369930
-4.58929465,1.21247200,0.05356131,0.00000000,0.00261699,0.78361006,0.64048762,0.41435218
-4.58329165,1.16471839,0.05114156,0.00000000,0.00246066,0.75182223,0.61262479,0.39835796
-4.57728864,1.12628332,0.04891062,0.00000000,0.00231677,0.72662271,0.58923101,0.38623602
-4.57128564,1.09851771,0.04692655,0.00000000,0.00218818,0.70886072,0.57106851,0.37842562
-4.56528264,1.08254974,0.04523967,0.00000000,0.00207740,0.69923354,0.55880238,0.37527711
-4.55927964,1.07926023,0.04389136,0.00000000,0.00198664,0.69827199,0.55298609,0.37704479
-4.55327664,1.08926294,0.04291315,0.00000000,0.00191769,0.70632902,0.55404926,0.38388133
-4.54727364,1.11288996,0.04232608,0.00000000,0.00187192,0.72357138,0.56228784,0.39583391
-4.54127064,1.15018224,0.04214040,0.00000000,0.00185029,0.74997451,0.57785668,0.41284188
-4.53526763,1.20088559,0.04235558,0.00000000,0.00185332,0.78532076,0.60076471,0.43473630
-4.52926463,1.26445212,0.04296055,0.00000000,0.00188109,0.82920092,0.63087277,0.46124122
-4.52326163,1.34004756,0.04393434,0.00000000,0.00193326,0.88101941,0.66789442,0.49197691
-4.51725863,1.42656454,0.04524684,0.00000000,0.00200909,0.94000330,0.71139970,0.52646526
-4.51125563,1.52264204,0.04685990,0.00000000,0.00210742,1.00521518,0.76082221,0.56413728
-4.50525263,1.62669115,0.04872856,0.00000000,0.00222677,1.07557016,0.81546958,0.60434300
-4.49924962,1.73692711,0.05080252,0.00000000,0.00236530,1.14985687,0.87453741,0.64636355
-4.49324662,1.85140721,0.05302766,0.00000000,0.00252086,1.22676249,0.93712670,0.68942562
-4.48724362,1.96807428,0.05534774,0.00000000,0.00269105,1.30490130,1.00226456,0.73271781
-4.48124062,2.08480486,0.05770605,0.00000000,0.00287322,1.38284642,1.06892799,0.77540889
-4.47523762,2.19946090,0.06004717,0.00000000,0.00306455,1.45916396,1.13607012,0.81666729
-4.46923462,2.30994374,0.06231862,0.00000000,0.00326208,1.53244866,1.20264824,0.85568145
-4.46323162,2.41424862,0.06447236,0.00000000,0.00346275,1.60135996,1.26765280,0.89168038
-4.45722861,2.51051797,0.06646628,0.00000000,0.00366350,1.66465725,1.33013629,0.92395362
-4.45122561,2.59709134,0.06826530,0.00000000,0.00386128,1.72123300,1.38924087,0.95186997
-4.44522261,2.67255018,0.06984241,0.00000000,0.00405314,1.77014246,1.44422355,0.97489427
-4.43921961,2.73575537,0.07117926,0.00000000,0.00423628,1.81062862,1.49447762,0.99260140
-4.43321661,2.78587586,0.07226655,0.00000000,0.00440809,1.84214136,1.53954939,1.00468698
-4.42721361,2.82240710,0.07310396,0.00000000,0.00456627,1.86434974,1.57914904,1.01097435
-4.42121061,2.84517801,0.07369986,0.00000000,0.00470880,1.87714698,1.61315493,1.01141731
-4.41520760,2.85434631,0.07407059,0.00000000,0.00483402,1.88064752,1.64161103,1.00609865
-4.40920460,2.85038200,0.07423943,0.00000000,0.00494068,1.87517650,1.66471709,0.99522445
-4.40320160,2.83403970,0.07423527,0.00000000,0.00502790,1.86125175,1.68281208,0.97911437
-4.39719860,2.80632099,0.07409114,0.00000000,0.00509523,1.83955925,1.69635142,0.95818840
-4.39119560,2.76842849,0.07384241,0.00000000,0.00514262,1.81092306,1.70587902,0.93295062
-4.38519260,2.72171362,0.07352505,0.00000000,0.00517039,1.77627112,1.71199549,0.90397075
-4.37918959,2.66762070,0.07317376,0.00000000,0.00517921,1.73659842,1.71532420,0.87186429
-4.37318659,2.60762976,0.07282024,0.00000000,0.00517004,1.69292936,1.71647686,0.83727210
-4.36718359,2.54320100,0.07249156,0.00000000,0.00514409,1.64628087,1.71602061,0.80084029
-4.36118059,2.47572325,0.07220881,0.00000000,0.00510274,1.59762818,1.71444840,0.76320137
-4.35517759,2.40646900,0.07198600,0.00000000,0.00504749,1.54787459,1.71215440,0.72495721
-4.34917459,2.33655783,0.07182936,0.00000000,0.00497990,1.49782665,1.70941585,0.68666462
-4.34317159,2.26692979,0.07173698,0.00000000,0.00490151,1.44817567,1.70638251,0.64882394
-4.33716858,2.19832980,0.07169891,0.00000000,0.00481383,1.39948638,1.70307438,0.61187098
-4.33116558,2.13130327,0.07169765,0.00000000,0.00471827,1.35219282,1.69938788,0.57617246
-4.32516258,2.06620281,0.07170902,0.00000000,0.00461611,1.30660147,1.69511032,0.54202481
-4.31915958,2.00320518,0.07170336,0.00000000,0.00450850,1.26290107,1.68994171,0.50965631
-4.31315658,1.94233702,0.07164702,0.00000000,0.00439647,1.22117843,1.68352294,0.47923203
-4.30715358,1.88350770,0.07150413,0.00000000,0.00428092,1.18143886,1.67546856,0.45086120
