energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.87993997,1.29834247,0.02925875,0.04805801,0.28027296,0.14004306,0.66744183,0.00000000,0.60662068,0.12560403
-5.87393697,1.25175213,0.02778483,0.04416499,0.26999088,0.13649865,0.64822359,0.00000000,0.57566177,0.11971353
-5.86793397,1.20132212,0.02626016,0.04040848,0.25894134,0.13234290,0.62642387,0.00000000,0.54398517,0.11365138
-5.86193097,1.14761871,0.02469842,0.03681449,0.24724611,0.12763050,0.60230362,0.00000000,0.51184196,0.10748634
-5.85592796,1.09128277,0.02311375,0.03340538,0.23504246,0.12242846,0.57617811,0.00000000,0.47949350,0.10128951
-5.84992496,1.03301552,0.02152045,0.03019979,0.22248046,0.11681438,0.54840903,0.00000000,0.44720761,0.09513292
-5.84392196,0.97356208,0.01993264,0.02721266,0.20971976,0.11087421,0.51939501,0.00000000,0.41525452,0.08908820
-5.83791896,0.91369349,0.01836395,0.02445548,0.19692615,0.10469990,0.48956086,0.00000000,0.38390258,0.08322510
-5.83191596,0.85418800,0.01682725,0.02193645,0.18426785,0.09838669,0.45934612,0.00000000,0.35341394,0.07761018
-5.82591296,0.79581223,0.01533437,0.01966087,0.17191174,0.09203048,0.42919334,0.00000000,0.32404044,0.07230546
-5.81990995,0.73930307,0.01389593,0.01763145,0.16001976,0.08572523,0.39953665,0.00000000,0.29601988,0.06736720
-5.81390695,0.68535098,0.01252111,0.01584872,0.14874544,0.07956044,0.37079102,0.00000000,0.26957280,0.06284485
-5.80790395,0.63458513,0.01121762,0.01431148,0.13823088,0.07361902,0.34334254,0.00000000,0.24489988,0.05878006
-5.80190095,0.58756104,0.00999159,0.01301714,0.12860403,0.06797531,0.31754023,0.00000000,0.22218016,0.05520596
-5.79589795,0.54475095,0.00884756,0.01196221,0.11997662,0.06269365,0.29368944,0.00000000,0.20156993,0.05214661
-5.78989495,0.50653711,0.00778849,0.01114264,0.11244246,0.05782729,0.27204696,0.00000000,0.18320247,0.04961666
-5.78389195,0.47320807,0.00681591,0.01055419,0.10607646,0.05341766,0.25281805,0.00000000,0.16718846,0.04762119
-5.77788894,0.44495798,0.00592997,0.01019281,0.10093398,0.04949421,0.23615513,0.00000000,0.15361712,0.04615583
-5.77188594,0.42188850,0.00512958,0.01005490,0.09705090,0.04607454,0.22215826,0.00000000,0.14255773,0.04520709
-5.76588294,0.40401337,0.00441266,0.01013761,0.09444394,0.04316489,0.21087697,0.00000000,0.13406167,0.04475283
-5.75987994,0.39126505,0.00377622,0.01043913,0.09311149,0.04076101,0.20231342,0.00000000,0.12816470,0.04476302
-5.75387694,0.38350315,0.00321665,0.01095887,0.09303470,0.03884920,0.19642660,0.00000000,0.12488929,0.04520061
-5.74787394,0.38052429,0.00272987,0.01169773,0.09417884,0.03740761,0.19313725,0.00000000,0.12424703,0.04602265
-5.74187094,0.38207294,0.00231152,0.01265827,0.09649487,0.03640763,0.19233341,0.00000000,0.12624092,0.04718139
-5.73586793,0.38785292,0.00195720,0.01384491,0.09992109,0.03581540,0.19387614,0.00000000,0.13086746,0.04862570
-5.72986493,0.39753914,0.00166259,0.01526415,0.10438494,0.03559323,0.19760552,0.00000000,0.13811854,0.05030237
-5.72386193,0.41078934,0.00142360,0.01692469,0.10980484,0.03570115,0.20334645,0.00000000,0.14798311,0.05215763
-5.71785893,0.42725552,0.00123658,0.01883768,0.11609203,0.03609828,0.21091432,0.00000000,0.16044860,0.05413852
-5.71185593,0.44659476,0.00109834,0.02101680,0.12315245,0.03674410,0.22012041,0.00000000,0.17550212,0.05619440
-5.70585293,0.46847931,0.00100628,0.02347847,0.13088861,0.03759967,0.23077677,0.00000000,0.19313148,0.05827826
-5.69984992,0.49260563,0.00095848,0.02624187,0.13920143,0.03862858,0.24270081,0.00000000,0.21332610,0.06034796
-5.69384692,0.51870230,0.00095367,0.02932903,0.14799207,0.03979787,0.25571928,0.00000000,0.23607769,0.06236739
-5.68784392,0.54653655,0.00099130,0.03276474,0.15716368,0.04107861,0.26967168,0.00000000,0.26138085,0.06430738
-5.68184092,0.57591925,0.00107152,0.03657648,0.16662309,0.04244648,0.28441320,0.00000000,0.28923345,0.06614636
-5.67583792,0.60670832,0.00119509,0.04079406,0.17628234,0.04388201,0.29981685,0.00000000,0.31963673,0.06787089
-5.66983492,0.63881011,0.00136341,0.04544928,0.18606013,0.04537072,0.31577509,0.00000000,0.35259512,0.06947578
-5.66383192,0.67217906,0.00157835,0.05057525,0.19588297,0.04690305,0.33220060,0.00000000,0.38811549,0.07096400
-5.65782891,0.70681510,0.00184219,0.05620564,0.20568614,0.04847413,0.34902631,0.00000000,0.42620586,0.07234629
-5.65182591,0.74275907,0.00215751,0.06237365,0.21541424,0.05008336,0.36620463,0.00000000,0.46687331,0.07364046
-5.64582291,0.78008597,0.00252699,0.06911076,0.22502148,0.05173387,0.38370588,0.00000000,0.51012103,0.07487038
-5.63981991,0.81889622,0.00295332,0.07644532,0.23447147,0.05343179,0.40151577,0.00000000,0.55594438,0.07606480
-5.63381691,0.85930500,0.00343897,0.08440090,0.24373661,0.05518550,0.41963216,0.00000000,0.60432588,0.07725588
-5.62781391,0.90143005,0.00398605,0.09299452,0.25279701,0.05700462,0.43806105,0.00000000,0.65522932,0.07847760
-5.62181091,0.94537814,0.00459612,0.10223478,0.26163908,0.05889912,0.45681186,0.00000000,0.70859279,0.07976402
-5.61580790,0.99123076,0.00526997,0.11211989,0.27025360,0.06087828,0.47589226,0.00000000,0.76432117,0.08114754
-5.60980490,1.03902953,0.00600750,0.12263587,0.27863365,0.06294965,0.49530264,0.00000000,0.82227805,0.08265711
-5.60380190,1.08876190,0.00680751,0.13375469,0.28677217,0.06511811,0.51503052,0.00000000,0.88227768,0.08431666
-5.59779890,1.14034793,0.00766756,0.14543285,0.29465962,0.06738491,0.53504508,0.00000000,0.94407729,0.08614351
-5.59179590,1.19362860,0.00858388,0.15761007,0.30228151,0.06974696,0.55529212,0.00000000,1.00737023,0.08814718
-5.58579290,1.24835650,0.00955125,0.17020857,0.30961627,0.07219611,0.57568983,0.00000000,1.07178055,0.09032833
-5.57978989,1.30418949,0.01056295,0.18313271,0.31663339,0.07471871,0.59612538,0.00000000,1.13685955,0.09267814
-5.57378689,1.36068771,0.01161079,0.19626930,0.32329203,0.07729541,0.61645296,0.00000000,1.20208458,0.09517799
-5.56778389,1.41731457,0.01268510,0.20948848,0.32954024,0.07990106,0.63649305,0.00000000,1.26686082,0.09779954
-5.56178089,1.47344173,0.01377488,0.22264524,0.33531485,0.08250499,0.65603342,0.00000000,1.33052604,0.10050516
-5.55577789,1.52835832,0.01486788,0.23558167,0.34054206,0.08507144,0.67483172,0.00000000,1.39235863,0.10324882
-5.54977489,1.58128428,0.01595087,0.24812972,0.34513879,0.08756031,0.69261978,0.00000000,1.45158896,0.10597724
-5.54377189,1.63138739,0.01700981,0.26011461,0.34901472,0.08992801,0.70910938,0.00000000,1.50741382,0.10863136
-5.53776888,1.67780363,0.01803019,0.27135870,0.35207495,0.09212865,0.72399953,0.00000000,1.55901360,0.11114814
-5.53176588,1.71966013,0.01899734,0.28168569,0.35422321,0.09411526,0.73698481,0.00000000,1.60557185,0.11346243
-5.52576288,1.75609993,0.01989680,0.29092508,0.35536542,0.09584117,0.74776464,0.00000000,1.64629639,0.11550905
-5.51975988,1.78630765,0.02071465,0.29891673,0.35541351,0.09726146,0.75605289,0.00000000,1.68044137,0.11722489
-5.51375688,1.80953499,0.02143795,0.30551524,0.35428920,0.09833437,0.76158775,0.00000000,1.70732934,0.11855089
-5.50775388,1.82512522,0.02205506,0.31059421,0.35192773,0.09902268,0.76414105,0.00000000,1.72637251,0.11943403
-5.50175088,1.83253548,0.02255605,0.31404996,0.34828111,0.09929500,0.76352706,0.00000000,1.73709228,0.11982904
-5.49574787,1.83135612,0.02293300,0.31580478,0.34332105,0.09912686,0.75960994,0.00000000,1.73913620,0.11969991
-5.48974487,1.82132620,0.02318027,0.31580942,0.33704108,0.09850165,0.75230995,0.00000000,1.73229166,0.11902101
-5.48374187,1.80234463,0.02329477,0.31404487,0.32945805,0.09741125,0.74160779,0.00000000,1.71649558,0.11777803
-5.47773887,1.77447627,0.02327609,0.31052316,0.32061278,0.09585647,0.72754705,0.00000000,1.69183982,0.11596833
-5.47173587,1.73795298,0.02312660,0.30528732,0.31056982,0.09384715,0.71023470,0.00000000,1.65857182,0.11360115
-5.46573287,1.69316939,0.02285149,0.29841047,0.29941644,0.09140203,0.68983947,0.00000000,1.61709053,0.11069720
-5.45972986,1.64067371,0.02245867,0.28999386,0.28726082,0.08854831,0.66658822,0.00000000,1.56793773,0.10728812
-5.45372686,1.58115380,0.02195867,0.28016433,0.27422953,0.08532099,0.64076060,0.00000000,1.51178498,0.10341543
-5.44772386,1.51541928,0.02136437,0.26907085,0.26046444,0.08176196,0.61268199,0.00000000,1.44941680,0.09912932
-5.44172086,1.44438013,0.02069079,0.25688060,0.24611917,0.07791891,0.58271518,0.00000000,1.38171062,0.09448713
-5.43571786,1.36902287,0.01995468,0.24377455,0.23135529,0.07384417,0.55125111,0.00000000,1.30961440,0.08955175
-5.42971486,1.29038516,0.01917419,0.22994281,0.21633830,0.06959337,0.51869894,0.00000000,1.23412262,0.08438981
-5.42371186,1.20952962,0.01836839,0.21557983,0.20123372,0.06522416,0.48547593,0.00000000,1.15625170,0.07906994
-5.41770885,1.12751817,0.01755689,0.20087968,0.18620332,0.06079491,0.45199753,0.00000000,1.07701561,0.07366097
-5.41170585,1.04538741,0.01675936,0.18603161,0.17140162,0.05636350,0.41866788,0.00000000,0.99740264,0.06823029
-5.40570285,0.96412618,0.01599512,0.17121586,0.15697284,0.05198621,0.38587124,0.00000000,0.91835402,0.06284233
-5.39969985,0.88465575,0.01528275,0.15660010,0.14304838,0.04771683,0.35396444,0.00000000,0.84074512,0.05755716
-5.39369685,0.80781339,0.01463971,0.14233636,0.12974482,0.04360584,0.32327072,0.00000000,0.76536975,0.05242947
-5.38769385,0.73433957,0.01408206,0.12855869,0.11716254,0.03969993,0.29407496,0.00000000,0.69292789,0.04750764
-5.38169085,0.66486902,0.01362418,0.11538148,0.10538498,0.03604161,0.26662047,0.00000000,0.62401714,0.04283316
-5.37568784,0.59992577,0.01327867,0.10289850,0.09447841,0.03266909,0.24110732,0.00000000,0.55912781,0.03844031
-5.36968484,0.53992198,0.01305616,0.09118264,0.08449234,0.02961633,0.21769213,0.00000000,0.49864173,0.03435602
-5.36368184,0.48516023,0.01296532,0.08028627,0.07546036,0.02691322,0.19648923,0.00000000,0.44283427,0.03060010
-5.35767884,0.43583902,0.01301292,0.07024218,0.06740132,0.02458594,0.17757299,0.00000000,0.39187947,0.02718552
-5.35167584,0.39206076,0.01320383,0.06106503,0.06032095,0.02265731,0.16098116,0.00000000,0.34585758,0.02411894
-5.34567284,0.35384187,0.01354124,0.05275311,0.05421352,0.02114732,0.14671893,0.00000000,0.30476463,0.02140143
-5.33966983,0.32112429,0.01402678,0.04529044,0.04906375,0.02007347,0.13476351,0.00000000,0.26852342,0.01902913
-5.33366683,0.29378771,0.01466069,0.03864907,0.04484866,0.01945122,0.12506891,0.00000000,0.23699530,0.01699411
-5.32766383,0.27166199,0.01544202,0.03279143,0.04153931,0.01929419,0.11757078,0.00000000,0.20999232,0.01528517
-5.32166083,0.25453925,0.01636880,0.02767260,0.03910242,0.01961437,0.11219097,0.00000000,0.18728912,0.01388862
-5.31565783,0.24218501,0.01743813,0.02324266,0.03750176,0.02042199,0.10884171,0.00000000,0.16863419,0.01278901
-5.30965483,0.23434809,0.01864627,0.01944867,0.03669927,0.02172541,0.10742916,0.00000000,0.15376018,0.01196982
-5.30365183,0.23076894,0.01998869,0.01623667,0.03665583,0.02353063,0.10785634,0.00000000,0.14239283,0.01141399
-5.29764882,0.23118616,0.02145996,0.01355322,0.03733180,0.02584073,0.11002523,0.00000000,0.13425855,0.01110441
-5.29164582,0.23534125,0.02305371,0.01134686,0.03868718,0.02865518,0.11383814,0.00000000,0.12909040,0.01102423
-5.28564282,0.24298144,0.02476239,0.00956916,0.04068150,0.03196891,0.11919826,0.00000000,0.12663250,0.01115709
-5.27963982,0.25386088,0.02657709,0.00817560,0.04327359,0.03577147,0.12600960,0.00000000,0.12664297,0.01148729
-5.27363682,0.26774029,0.02848725,0.00712611,0.04642100,0.04004603,0.13417626,0.00000000,0.12889547,0.01199978
-5.26763382,0.28438548,0.03048040,0.00638545,0.05007945,0.04476859,0.14360131,0.00000000,0.13317955,0.01268011
-5.26163082,0.30356484,0.03254189,0.00592327,0.05420221,0.04990716,0.15418536,0.00000000,0.13930002,0.01351436
-5.25562781,0.32504638,0.03465469,0.00571406,0.05873949,0.05542132,0.16582495,0.00000000,0.14707548,0.01448896
-5.24962481,0.34859457,0.03679925,0.00573692,0.06363797,0.06126188,0.17841108,0.00000000,0.15633638,0.01559054
-5.24362181,0.37396727,0.03895343,0.00597510,0.06884054,0.06737093,0.19182787,0.00000000,0.16692273,0.01680574
-5.23761881,0.40091319,0.04109260,0.00641553,0.07428621,0.07368232,0.20595155,0.00000000,0.17868163,0.01812102
-5.23161581,0.42917002,0.04318987,0.00704819,0.07991034,0.08012237,0.22064996,0.00000000,0.19146496,0.01952260
-5.22561281,0.45846337,0.04521649,0.00786542,0.08564512,0.08661110,0.23578251,0.00000000,0.20512712,0.02099624
-5.21960980,0.48850684,0.04714234,0.00886116,0.09142035,0.09306377,0.25120079,0.00000000,0.21952324,0.02252727
-5.21360680,0.51900297,0.04893667,0.01003022,0.09716451,0.09939272,0.26674964,0.00000000,0.23450758,0.02410050
-5.20760380,0.54964527,0.05056886,0.01136748,0.10280603,0.10550952,0.28226883,0.00000000,0.24993246,0.02570031
-5.20160080,0.58012108,0.05200939,0.01286711,0.10827468,0.11132724,0.29759514,0.00000000,0.26564759,0.02731061
-5.19559780,0.61011512,0.05323075,0.01452188,0.11350321,0.11676290,0.31256485,0.00000000,0.28149975,0.02891506
-5.18959480,0.63931365,0.05420846,0.01632250,0.11842879,0.12173974,0.32701638,0.00000000,0.29733289,0.03049709
-5.18359180,0.66740886,0.05492197,0.01825702,0.12299460,0.12618952,0.34079309,0.00000000,0.31298865,0.03204011
-5.17758879,0.69410342,0.05535557,0.02031040,0.12715118,0.13005451,0.35374610,0.00000000,0.32830701,0.03352767
-5.17158579,0.71911500,0.05549904,0.02246419,0.13085752,0.13328914,0.36573687,0.00000000,0.34312745,0.03494360
-5.16558279,0.74218050,0.05534825,0.02469635,0.13408207,0.13586137,0.37663971,0.00000000,0.35729018,0.03627225
-5.15957979,0.76306002,0.05490542,0.02698126,0.13680325,0.13775347,0.38634392,0.00000000,0.37063777,0.03749861
-5.15357679,0.78154047,0.05417932,0.02928992,0.13900979,0.13896244,0.39475562,0.00000000,0.38301692,0.03860856
-5.14757379,0.79743877,0.05318502,0.03159031,0.14070068,0.13949995,0.40179931,0.00000000,0.39428051,0.03958901
-5.14157079,0.81060473,0.05194359,0.03384794,0.14188490,0.13939181,0.40741909,0.00000000,0.40428994,0.04042812
-5.13556778,0.82092360,0.05048149,0.03602658,0.14258086,0.13867706,0.41157966,0.00000000,0.41291765,0.04111548
-5.12956478,0.82831851,0.04882979,0.03808911,0.14281565,0.13740680,0.41426705,0.00000000,0.42004984,0.04164230
-5.12356178,0.83275261,0.04702328,0.03999853,0.14262423,0.13564267,0.41548931,0.00000000,0.42558940,0.04200165
-5.11755878,0.83423125,0.04509945,0.04171898,0.14204850,0.13345532,0.41527692,0.00000000,0.42945896,0.04218860
-5.11155578,0.83280396,0.04309745,0.04321684,0.14113645,0.13092278,0.41368328,0.00000000,0.43160389,0.04220048
-5.10555278,0.82856631,0.04105707,0.04446180,0.13994129,0.12812877,0.41078504,0.00000000,0.43199523,0.04203699
-5.09954977,0.82166161,0.03901778,0.04542789,0.13852084,0.12516131,0.40668226,0.00000000,0.43063239,0.04170045
-5.09354677,0.81228209,0.03701784,0.04609432,0.13693690,0.12211125,0.40149859,0.00000000,0.42754541,0.04119585
-5.08754377,0.80066964,0.03509362,0.04644626,0.13525487,0.11907118,0.39538100,0.00000000,0.42279668,0.04053101
-5.08154077,0.78711569,0.03327902,0.04647535,0.13354346,0.11613443,0.38849929,0.00000000,0.41648186,0.03971656
-5.07553777,0.77195996,0.03160510,0.04618006,0.13187446,0.11339421,0.38104513,0.00000000,0.40873004,0.03876592
-5.06953477,0.75558807,0.03009985,0.04556572,0.13032260,0.11094293,0.37323039,0.00000000,0.39970276,0.03769523
-5.06353177,0.73842746,0.02878812,0.04464437,0.12896531,0.10887156,0.36528491,0.00000000,0.38959198,0.03652311
-5.05752876,0.72094174,0.02769171,0.04343440,0.12788237,0.10726900,0.35745338,0.00000000,0.37861694,0.03527038
-5.05152576,0.70362317,0.02682952,0.04195984,0.12715539,0.10622135,0.34999129,0.00000000,0.36701986,0.03395975
-5.04552276,0.68698334,0.02621772,0.04024967,0.12686696,0.10581098,0.34316016,0.00000000,0.35506055,0.03261531
-5.03951976,0.67154214,0.02587004,0.03833676,0.12709959,0.10611548,0.33722167,0.00000000,0.34301014,0.03126207
-5.03351676,0.65781513,0.02579791,0.03625687,0.12793410,0.10720631,0.33243125,0.00000000,0.33114399,0.02992536
-5.02751376,0.64629976,0.02601064,0.03404751,0.12944780,0.10914707,0.32903084,0.00000000,0.31973406,0.02863024
-5.02151076,0.63746062,0.02651547,0.03174684,0.13171221,0.11199165,0.32724132,0.00000000,0.30904105,0.02740084
-5.01550775,0.63171451,0.02731748,0.02939257,0.13479055,0.11578206,0.32725478,0.00000000,0.29930652,0.02625981
-5.00950475,0.62941557,0.02841948,0.02702097,0.13873488,0.12054608,0.32922689,0.00000000,0.29074526,0.02522765
-5.00350175,0.63084144,0.02982171,0.02466604,0.14358329,0.12629486,0.33326969,0.00000000,0.28353843,0.02432222
-4.99749875,0.63618074,0.03152153,0.02235876,0.14935701,0.13302065,0.33944533,0.00000000,0.27782749,0.02355830
-4.99149575,0.64552291,0.03351299,0.02012654,0.15605777,0.14069465,0.34776088,0.00000000,0.27370937,0.02294714
-4.98549275,0.65885059,0.03578642,0.01799289,0.16366552,0.14926526,0.35816466,0.00000000,0.27123309,0.02249630
-4.97948974,0.67603545,0.03832810,0.01597724,0.17213670,0.15865688,0.37054440,0.00000000,0.27039798,0.02220945
-4.97348674,0.69683763,0.04111987,0.01409492,0.18140321,0.16876939,0.38472743,0.00000000,0.27115367,0.02208640
-4.96748374,0.72090930,0.04413907,0.01235738,0.19137228,0.17947836,0.40048308,0.00000000,0.27340189,0.02212322
-4.96148074,0.74780224,0.04735847,0.01077243,0.20192726,0.19063629,0.41752737,0.00000000,0.27700013,0.02231254
-4.95547774,0.77697975,0.05074651,0.00934476,0.21292948,0.20207468,0.43552989,0.00000000,0.28176708,0.02264390
-4.94947474,0.80783228,0.05426783,0.00807643,0.22422120,0.21360717,0.45412295,0.00000000,0.28748967,0.02310430
-4.94347174,0.83969675,0.05788388,0.00696750,0.23562952,0.22503353,0.47291249,0.00000000,0.29393161,0.02367880
-4.93746873,0.87187879,0.06155401,0.00601668,0.24697134,0.23614449,0.49149063,0.00000000,0.30084309,0.02435125
-4.93146573,0.90367718,0.06523661,0.00522202,0.25805902,0.24672732,0.50944938,0.00000000,0.30797133,0.02510499
-4.92546273,0.93440965,0.06889055,0.00458158,0.26870672,0.25657177,0.52639493,0.00000000,0.31507169,0.02592369
-4.91945973,0.96343920,0.07247674,0.00409412,0.27873704,0.26547636,0.54196206,0.00000000,0.32191887,0.02679213
-4.91345673,0.99019963,0.07595978,0.00375972,0.28798777,0.27325459,0.55582815,0.00000000,0.32831780,0.02769697
-4.90745373,1.01421949,0.07930960,0.00358032,0.29631851,0.27974097,0.56772594,0.00000000,0.33411387,0.02862749
-4.90145073,1.03514335,0.08250310,0.00356031,0.30361661,0.28479638,0.57745489,0.00000000,0.33920201,0.02957625
-4.89544772,1.05274939,0.08552550,0.00370690,0.30980249,0.28831278,0.58489026,0.00000000,0.34353425,0.03053960
-4.88944472,1.06696259,0.08837158,0.00403046,0.31483383,0.29021680,0.58998968,0.00000000,0.34712549,0.03151815
-4.88344172,1.07786270,0.09104651,0.00454479,0.31870841,0.29047224,0.59279688,0.00000000,0.35005709,0.03251698
-4.87743872,1.08568673,0.09356627,0.00526721,0.32146557,0.28908122,0.59344228,0.00000000,0.35247806,0.03354580
-4.87143572,1.09082542,0.09595770,0.00621851,0.32318603,0.28608404,0.59214043,0.00000000,0.35460381,0.03461880
-4.86543272,1.09381382,0.09825800,0.00742280,0.32399008,0.28155769,0.58918419,0.00000000,0.35671219,0.03575444
-4.85942971,1.09531607,0.10051369,0.00890714,0.32403414,0.27561307,0.58493606,0.00000000,0.35913696,0.03697494
-4.85342671,1.09610473,0.10277914,0.01070103,0.32350577,0.26839110,0.57981656,0.00000000,0.36225876,0.03830565
-4.84742371,1.09703529,0.10511455,0.01283571,0.32261733,0.26005786,0.57429045,0.00000000,0.36649372,0.03977418
-4.84142071,1.09901654,0.10758359,0.01534320,0.32159834,0.25079905,0.56885083,0.00000000,0.37228000,0.04140938
-4.83541771,1.10297786,0.11025054,0.01825527,0.32068711,0.24081383,0.56400201,0.00000000,0.38006256,0.04324020
-4.82941471,1.10983428,0.11317738,0.02160211,0.32012155,0.23030854,0.56024147,0.00000000,0.39027664,0.04529441
-4.82341171,1.12045067,0.11642054,0.02541092,0.32012982,0.21949034,0.55804165,0.00000000,0.40333042,0.04759719
-4.81740870,1.13560603,0.12002777,0.02970434,0.32092100,0.20856115,0.55783211,0.00000000,0.41958731,0.05016977
-4.81140570,1.15595941,0.12403504,0.03449878,0.32267622,0.19771203,0.55998279,0.00000000,0.43934864,0.05302800
-4.80540270,1.18201840,0.12846381,0.03980277,0.32554045,0.18711820,0.56478877,0.00000000,0.46283715,0.05618099
-4.79939970,1.21411160,0.13331859,0.04561534,0.32961554,0.17693485,0.57245725,0.00000000,0.49018210,0.05962995
-4.79339670,1.25236607,0.13858509,0.05192442,0.33495452,0.16729384,0.58309710,0.00000000,0.52140654,0.06336708
-4.78739370,1.29669089,0.14422905,0.05870558,0.34155760,0.15830139,0.59671151,0.00000000,0.55641731,0.06737477
-4.78139070,1.34676743,0.15019572,0.06592093,0.34937001,0.15003666,0.61319391,0.00000000,0.59499841,0.07162509
-4.77538769,1.40204725,0.15641025,0.07351847,0.35828178,0.14255134,0.63232762,0.00000000,0.63680812,0.07607957
-4.76938469,1.46175784,0.16277886,0.08143177,0.36812962,0.13587012,0.65378903,0.00000000,0.68138025,0.08068940
-4.76338169,1.52491643,0.16919081,0.08958025,0.37870074,0.12999197,0.67715465,0.00000000,0.72812977,0.08539596
-4.75737869,1.59035165,0.17552126,0.09786996,0.38973868,0.12489215,0.70191157,0.00000000,0.77636285,0.09013184
-4.75137569,1.65673266,0.18163475,0.10619490,0.40095083,0.12052480,0.72747134,0.00000000,0.82529121,0.09482219
-4.74537269,1.72260481,0.18738931,0.11443894,0.41201750,0.11682601,0.75318666,0.00000000,0.87405052,0.09938645
-4.73936968,1.78643097,0.19264095,0.12247826,0.42260216,0.11371728,0.77837049,0.00000000,0.92172231,0.10374039
-4.73336668,1.84663690,0.19724849,0.13018427,0.43236251,0.11110908,0.80231688,0.00000000,0.96735874,0.10779846
-4.72736368,1.90165930,0.20107837,0.13742688,0.44096189,0.10890463,0.82432282,0.00000000,1.01000951,0.11147623
-4.72136068,1.94999456,0.20400933,0.14407813,0.44808067,0.10700355,0.84371029,0.00000000,1.04874971,0.11469297
-4.71535768,1.99024652,0.20593672,0.15001585,0.45342712,0.10530537,0.85984778,0.00000000,1.08270787,0.11737419
-4.70935468,2.02117123,0.20677631,0.15512736,0.45674735,0.10371284,0.87217031,0.00000000,1.11109287,0.11945408
-4.70335168,2.04171698,0.20646730,0.15931305,0.45783379,0.10213486,0.88019730,0.00000000,1.13321869,0.12087762
-4.69734867,2.05105798,0.20497455,0.16248958,0.45653213,0.10048901,0.88354752,0.00000000,1.14852603,0.12160251
-4.69134567,2.04862022,0.20228983,0.16459261,0.45274615,0.09870366,0.88195059,0.00000000,1.15659987,0.12160059
-4.68534267,2.03409863,0.19843205,0.16557898,0.44644047,0.09671951,0.87525453,0.00000000,1.15718212,0.12085878
-4.67933967,2.00746477,0.19344656,0.16542821,0.43764107,0.09449066,0.86342917,0.00000000,1.15017904,0.11937959
-4.67333667,1.96896492,0.18740344,0.16414314,0.42643354,0.09198513,0.84656527,0.00000000,1.13566295,0.11718100
-4.66733367,1.91910863,0.18039497,0.16174990,0.41295932,0.08918491,0.82486951,0.00000000,1.11386824,0.11429587
-4.66133067,1.85864864,0.17253235,0.15829699,0.39741003,0.08608548,0.79865564,0.00000000,1.08518204,0.11077080
-4.65532766,1.78855296,0.16394194,0.15385368,0.38002022,0.08269496,0.76833218,0.00000000,1.05012985,0.10666461
-4.64932466,1.70997048,0.15476098,0.14850766,0.36105891,0.07903284,0.73438742,0.00000000,1.00935692,0.10204639
-4.64332166,1.62419195,0.14513326,0.14236221,0.34082031,0.07512843,0.69737226,0.00000000,0.96360621,0.09699328
