energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-5.88594297,5.47011566,-5.48478471,0.01755686,-0.01767345,0.49929764,-0.49968857,1.08273857,-1.08441300,0.48236122,-0.48322527,0.07589224,-0.07612966,2.44346578,-2.45168311,0.40001155,-0.40120340,0.44454785,-0.44552667
-5.87993997,5.30163177,-5.31627323,0.01574601,-0.01585202,0.50687576,-0.50724755,1.08048561,-1.08218790,0.48095241,-0.48172262,0.07273069,-0.07296749,2.33675158,-2.34498894,0.38611901,-0.38728114,0.42653109,-0.42751981
-5.87393697,5.13863068,-5.15300437,0.01414241,-0.01423802,0.51536914,-0.51571432,1.07869450,-1.08039285,0.48209298,-0.48276204,0.06967839,-0.06991048,2.23134173,-2.23947063,0.37333110,-0.37444251,0.40904844,-0.41002296
-5.86793397,4.98447636,-4.99835809,0.01273596,-0.01282145,0.52489058,-0.52520176,1.07783547,-1.07949941,0.48586005,-0.48642145,0.06678907,-0.06701269,2.12903749,-2.13693850,0.36193682,-0.36297859,0.39243196,-0.39336983
-5.86193097,4.84226076,-4.85544757,0.01151601,-0.01159175,0.53555146,-0.53582168,1.07835237,-1.07995354,0.49232159,-0.49276981,0.06411060,-0.06432235,2.03148833,-2.03905383,0.35218385,-0.35313959,0.37698020,-0.37786113
-5.85592796,4.71471689,-4.72703156,0.01047160,-0.01053802,0.54745302,-0.54767594,1.08064298,-1.08215592,0.50152974,-0.50186052,0.06168392,-0.06188090,1.94015372,-1.94729000,0.34427186,-0.34512805,0.36295128,-0.36375757
-5.84992496,4.60414419,-4.61543874,0.00959167,-0.00964926,0.56067738,-0.56084760,1.08504056,-1.08644324,0.51351421,-0.51372475,0.05954236,-0.05972214,1.85627194,-1.86290094,0.33834723,-0.33909348,0.35055748,-0.35127437
-5.84392196,4.51234910,-4.52250722,0.00886530,-0.00891459,0.57527920,-0.57539245,1.09179736,-1.09307172,0.52827621,-0.52836535,0.05771114,-0.05787184,1.78083719,-1.78689749,0.33449954,-0.33512869,0.33996158,-0.34057743
-5.83791896,4.44060319,-4.44954160,0.00828183,-0.00832337,0.59127816,-0.59133154,1.10107113,-1.10220344,0.54578330,-0.54575169,0.05620730,-0.05634758,1.71458533,-1.72003265,0.33275982,-0.33326801,0.33127494,-0.33178136
-5.83191596,4.38962053,-4.39728919,0.00783103,-0.00786539,0.60865306,-0.60864516,1.11291531,-1.11389630,0.56596569,-0.56581590,0.05503984,-0.05515890,1.65798871,-1.66279580,0.33310082,-0.33348737,0.32455747,-0.32494932
-5.82591296,4.35955517,-4.36593642,0.00750324,-0.00753100,0.62733777,-0.62726879,1.12727341,-1.12809837,0.58871426,-0.58845083,0.05421026,-0.05430780,1.61125995,-1.61541590,0.33543905,-0.33570633,0.31981942,-0.32009461
-5.81990995,4.35001874,-4.35512542,0.00728946,-0.00731120,0.64721950,-0.64709128,1.14397815,-1.14464676,0.61388063,-0.61351002,0.05371325,-0.05378943,1.57436399,-1.57787312,0.33963889,-0.33979201,0.31702467,-0.31718398
-5.81390695,4.36011714,-4.36398982,0.00718148,-0.00719776,0.66813960,-0.66795556,1.16275545,-1.16327155,0.64127939,-0.64080989,0.05353768,-0.05359307,1.54703784,-1.54991812,0.34551826,-0.34556475,0.31609558,-0.31614236
-5.80790395,4.38850464,-4.39120818,0.00717195,-0.00718333,0.68989683,-0.68966192,1.18323311,-1.18360432,0.67069245,-0.67013401,0.05366771,-0.05370322,1.52881670,-1.53109786,0.35285599,-0.35280535,0.31691898,-0.31685872
-5.80190095,4.43345277,-4.43507223,0.00725448,-0.00726149,0.71225323,-0.71197372,1.20495413,-1.20519135,0.70187546,-0.70123946,0.05408399,-0.05410077,1.51906512,-1.52078656,0.36140033,-0.36126360,0.31935293,-0.31919291
-5.79589795,4.49293062,-4.49356695,0.00742372,-0.00742685,0.73494217,-0.73462545,1.22739375,-1.22751061,0.73456590,-0.73386484,0.05476486,-0.05476427,1.51701177,-1.51822036,0.37087857,-0.37066782,0.32323414,-0.32298291
-5.78989495,4.56469284,-4.56445829,0.00767538,-0.00767509,0.75767820,-0.75733255,1.24997971,-1.24999195,0.76849243,-0.76773961,0.05568759,-0.05567112,1.52178606,-1.52253388,0.38100717,-0.38073501,0.32838539,-0.32805239
-5.78389195,4.64637105,-4.64538471,0.00800629,-0.00800302,0.78016827,-0.77980252,1.27211456,-1.27203939,0.80338498,-0.80259409,0.05682945,-0.05679863,1.53245506,-1.53279725,0.39150219,-0.39118122,0.33462284,-0.33421795
-5.77788894,4.73556428,-4.73394781,0.00841438,-0.00840850,0.80212345,-0.80174671,1.29319902,-1.29305450,0.83898481,-0.83816957,0.05816859,-0.05812494,1.54805907,-1.54805186,0.40208940,-0.40173184,0.34176280,-0.34129594
-5.77188594,4.82992430,-4.82779810,0.00889864,-0.00889049,0.82327074,-0.82289205,1.31265510,-1.31245957,0.87505400,-0.87422778,0.05968480,-0.05962979,1.56764452,-1.56734342,0.41251400,-0.41213118,0.34962758,-0.34910842
-5.76588294,4.92723186,-4.92471171,0.00945906,-0.00944894,0.84336390,-0.84299201,1.32994799,-1.32971948,0.91138352,-0.91055901,0.06135994,-0.06129496,1.59029274,-1.58975108,0.42254914,-0.42215119,0.35805040,-0.35748806
-5.75987994,5.02546031,-5.02265469,0.01009648,-0.01008463,0.86219301,-0.86183605,1.34460539,-1.34436120,0.94779938,-0.94698826,0.06317816,-0.06310448,1.61514389,-1.61441165,0.43200325,-0.43159881,0.36687892,-0.36628178
-5.75387694,5.12282420,-5.11983230,0.01081243,-0.01079904,0.87959172,-0.87925705,1.35623355,-1.35598986,0.98416628,-0.98337899,0.06512585,-0.06504463,1.64141515,-1.64053814,0.44072575,-0.44032175,0.37597750,-0.37535309
-5.74787394,5.21781089,-5.21472132,0.01160891,-0.01159414,0.89544213,-0.89513612,1.36452916,-1.36430077,1.02038834,-1.01963393,0.06719129,-0.06710357,1.66841296,-1.66743233,0.44861085,-0.44821242,0.38522801,-0.38458298
-5.74187094,5.30919457,-5.30608480,0.01248808,-0.01247206,0.90967666,-0.90940468,1.36928664,-1.36908676,1.05640683,-1.05569287,0.06936416,-0.06927089,1.69553921,-1.69449125,0.45559954,-0.45520999,0.39452940,-0.39386952
-5.73586793,5.39603296,-5.39296940,0.01345204,-0.01343486,0.92227707,-0.92204337,1.37040064,-1.37024082,1.09219486,-1.09152746,0.07163479,-0.07153684,1.72229182,-1.72120805,0.46167953,-0.46130039,0.40379596,-0.40312623
-5.72986493,5.47764812,-5.47468673,0.01450240,-0.01448413,0.93327049,-0.93307828,1.36786378,-1.36775392,1.12774942,-1.12713327,0.07399337,-0.07389156,1.74826014,-1.74716765,0.46688332,-0.46651451,0.41295472,-0.41227948
-5.72386193,5.55359364,-5.55078106,0.01564003,-0.01562072,0.94272290,-0.94257443,1.36176012,-1.36170849,1.16308104,-1.16251961,0.07642899,-0.07632414,1.77311629,-1.77203827,0.47128462,-0.47092468,0.42194201,-0.42126513
-5.71785893,5.62361141,-5.62098635,0.01686466,-0.01684435,0.95073051,-0.95062717,1.35225477,-1.35226817,1.19820202,-1.19769775,0.07892886,-0.07882179,1.79660341,-1.79555972,0.47499332,-0.47463964,0.43069968,-0.43002473
-5.71185593,5.68758179,-5.68517664,0.01817458,-0.01815333,0.95740959,-0.95735212,1.33958075,-1.33966462,1.23311390,-1.23266843,0.08147741,-0.08136901,1.81852198,-1.81752982,0.47814943,-0.47779856,0.43917113,-0.43850158
-5.70585293,5.74547113,-5.74331353,0.01956640,-0.01954426,0.96288563,-0.96287423,1.32402374,-1.32418234,1.26779517,-1.26740959,0.08405573,-0.08394697,1.83871566,-1.83779026,0.48091628,-0.48056428,0.44729760,-0.44663699
-5.69984992,5.79728096,-5.79539536,0.02103481,-0.02101187,0.96728239,-0.96731694,1.30590604,-1.30614257,1.30219011,-1.30186526,0.08664109,-0.08653303,1.85705771,-1.85621290,0.48347362,-0.48311633,0.45501503,-0.45436711
-5.69384692,5.84300279,-5.84141167,0.02257246,-0.02254882,0.97071185,-0.97079207,1.28557055,-1.28588732,1.33619984,-1.33593650,0.08920677,-0.08910057,1.87343934,-1.87268804,0.48601084,-0.48564421,0.46225166,-0.46162053
-5.68784392,5.88258189,-5.88130674,0.02416994,-0.02414573,0.97326558,-0.97339116,1.26336581,-1.26376433,1.36967621,-1.36947526,0.09172218,-0.09161911,1.88776076,-1.88711529,0.48872096,-0.48834124,0.46892671,-0.46831683
-5.68184092,5.91589297,-5.91495482,0.02581585,-0.02579123,0.97500828,-0.97517896,1.23963301,-1.24011401,1.40241920,-1.40228180,0.09415327,-0.09405470,1.89992570,-1.89939795,0.49179544,-0.49139944,0.47495016,-0.47436638
-5.67583792,5.94272931,-5.94214882,0.02749694,-0.02747209,0.97597372,-0.97618934,1.21469533,-1.21525883,1.43417828,-1.43410586,0.09646323,-0.09637059,1.90983992,-1.90944133,0.49542049,-0.49500562,0.48022387,-0.47967139
-5.66983492,5.96280623,-5.96260338,0.02919841,-0.02917356,0.97616349,-0.97642402,1.18885031,-1.18949556,1.46465770,-1.46465196,0.09861351,-0.09852826,1.91741367,-1.91715501,0.49977463,-0.49933897,0.48464384,-0.48412810
-5.66383192,5.97577844,-5.97597177,0.03090430,-0.03087968,0.97554855,-0.97585404,1.16236517,-1.16309060,1.49352559,-1.49358838,0.10056502,-0.10048861,1.92256791,-1.92245896,0.50502779,-0.50457007,0.48810369,-0.48763018
-5.65782891,5.98126967,-5.98187523,0.03259790,-0.03257376,0.97407328,-0.97442375,1.13547517,-1.13627830,1.52042628,-1.52055947,0.10227952,-0.10221337,1.92524381,-1.92529285,0.51134191,-0.51086135,0.49049896,-0.49007308
-5.65182591,5.97891224,-5.97994223,0.03426226,-0.03423885,0.97166177,-0.97205710,1.10838450,-1.10926187,1.54499527,-1.54520050,0.10372114,-0.10366654,1.92541458,-1.92562781,0.51887251,-0.51836868,0.49173223,-0.49135902
-5.64582291,5.96839307,-5.96985442,0.03588071,-0.03585829,0.96822574,-0.96866554,1.08126948,-1.08221655,1.56687559,-1.56715404,0.10485789,-0.10481597,1.92309864,-1.92347958,0.52777131,-0.52724387,0.49171858,-0.49140252
-5.63981991,5.94950240,-5.95139527,0.03743740,-0.03741621,0.96367344,-0.96415691,1.05428320,-1.05529426,1.58573473,-1.58608687,0.10566312,-0.10563482,1.91837289,-1.91892180,0.53818911,-0.53763755,0.49039110,-0.49013581
-5.63381691,5.92218093,-5.92449739,0.03891775,-0.03889801,0.95791885,-0.95844460,1.02756105,-1.02862921,1.60128080,-1.60170615,0.10611680,-0.10610280,1.91138484,-1.91209814,0.55027867,-0.54970206,0.48770607,-0.48751416
-5.62781391,5.88656135,-5.88928422,0.04030891,-0.04029081,0.95089037,-0.95145635,1.00122639,-1.00234359,1.61327684,-1.61377377,0.10620663,-0.10620731,1.90236225,-1.90323213,0.56419693,-0.56359368,0.48364759,-0.48352038
-5.62181091,5.84300031,-5.84610250,0.04160008,-0.04158378,0.94253840,-0.94314177,0.97539571,-0.97655273,1.62155227,-1.62211783,0.10592878,-0.10594424,1.89161918,-1.89263333,0.58010616,-0.57947378,0.47823111,-0.47816853
-5.61580790,5.79209785,-5.79554196,0.04278273,-0.04276832,0.93284116,-0.93347827,0.95018263,-0.95136927,1.62601062,-1.62664051,0.10528835,-0.10531833,1.87955748,-1.88069901,0.59817352,-0.59750849,0.47150587,-0.47150631
-5.60980490,5.73470174,-5.73844035,0.04385066,-0.04383822,0.92180842,-0.92247483,0.92570050,-0.92690574,1.62663314,-1.62732167,0.10429938,-0.10434332,1.86666297,-1.86791059,0.61856866,-0.61786640,0.46355577,-0.46361605
-5.60380190,5.67189570,-5.67587204,0.04480004,-0.04478959,0.90948285,-0.91017335,0.90206313,-0.90327532,1.62347780,-1.62421802,0.10298452,-0.10304153,1.85349614,-1.85482449,0.64145929,-0.64071416,0.45449881,-0.45461421
-5.59779890,5.60497117,-5.60912040,0.04562917,-0.04562069,0.89593884,-0.89664759,0.87938374,-0.88059092,1.61667407,-1.61745790,0.10137423,-0.10144315,1.84067710,-1.84205739,0.66700445,-0.66620990,0.44448491,-0.44464920
-5.59179590,5.53538387,-5.53963483,0.04633825,-0.04633168,0.88127915,-0.88199984,0.85777213,-0.85896233,1.60641359,-1.60723212,0.09950576,-0.09958516,1.82886545,-1.83026627,0.69534588,-0.69449469,0.43369217,-0.43389780
-5.58579290,5.46469720,-5.46897460,0.04692900,-0.04692425,0.86562953,-0.86635553,0.83733047,-0.83849202,1.59293769,-1.59378146,0.09742165,-0.09750992,1.81873568,-1.82012399,0.72659757,-0.72568219,0.42232183,-0.42256012
-5.57978989,5.39451583,-5.39874268,0.04740419,-0.04740116,0.84913177,-0.84985638,0.81814804,-0.81926993,1.57652248,-1.57738185,0.09516814,-0.09526353,1.81094943,-1.81229168,0.76083424,-0.75984722,0.41059205,-0.41085343
-5.57378689,5.32641313,-5.33051343,0.04776723,-0.04776580,0.83193590,-0.83265258,0.80029548,-0.80136763,1.55746279,-1.55832828,0.09279335,-0.09289404,1.80612576,-1.80738910,0.79807932,-0.79701377,0.39873081,-0.39900511
-5.56778389,5.26185721,-5.26575864,0.04802164,-0.04802170,0.81419203,-0.81489460,0.78381911,-0.78483272,1.53605589,-1.53691858,0.09034544,-0.09044958,1.80481130,-1.80596484,0.83829331,-0.83714340,0.38696836,-0.38724516
-5.56178089,5.20213997,-5.20577651,0.04817064,-0.04817209,0.79604250,-0.79672537,0.76873600,-0.76968374,1.51258643,-1.51343823,0.08787076,-0.08797655,1.80745197,-1.80846794,0.88136334,-0.88012478,0.37552949,-0.37579841
-5.55577789,5.14831387,-5.15162816,0.04821679,-0.04821956,0.77761500,-0.77827334,0.75503018,-0.75590640,1.48731329,-1.48814732,0.08541216,-0.08551794,1.81436795,-1.81522277,0.92709497,-0.92576547,0.36462603,-0.36487706
-5.54977489,5.10114052,-5.10408584,0.04816171,-0.04816573,0.75901707,-0.75964694,0.74265063,-0.74345142,1.46045958,-1.46127031,0.08300755,-0.08311179,1.82573364,-1.82640886,0.97520699,-0.97378665,0.35445000,-0.35467381
-5.54377189,5.06105455,-5.06359633,0.04800591,-0.04801117,0.74033238,-0.74093084,0.73151123,-0.73223450,1.43220609,-1.43298950,0.08068866,-0.08079006,1.84156405,-1.84204700,1.02533013,-1.02382167,0.34516761,-0.34535583
-5.53776888,5.02814546,-5.03026217,0.04774879,-0.04775530,0.72161915,-0.72218428,0.72149305,-0.72213845,1.40268872,-1.40344234,0.07848024,-0.07857774,1.86170868,-1.86199291,1.07701011,-1.07541901,0.33691455,-0.33705998
-5.53176588,5.00215871,-5.00384218,0.04738871,-0.04739652,0.70291057,-0.70344146,0.71244885,-0.71301763,1.37199987,-1.37272276,0.07639962,-0.07649240,1.88585383,-1.88593918,1.12971555,-1.12805003,0.32979271,-0.32988949
-5.52576288,4.98251671,-4.98377171,0.04692322,-0.04693240,0.68421735,-0.68471402,0.70420981,-0.70470463,1.34019353,-1.34088613,0.07445661,-0.07454413,1.91353339,-1.91342585,1.18285074,-1.18112154,0.32386835,-0.32391210
-5.51975988,4.96835862,-4.96920186,0.04634938,-0.04636003,0.66553200,-0.66599530,0.69659412,-0.69701879,1.30729361,-1.30795756,0.07265394,-0.07273589,1.94414820,-1.94385934,1.23577313,-1.23399314,0.31917208,-0.31915990
-5.51375688,4.95859705,-4.95905556,0.04566417,-0.04567642,0.64683460,-0.64726605,0.68941713,-0.68977626,1.27330478,-1.27394261,0.07098792,-0.07106423,1.97699307,-1.97653929,1.28781499,-1.28599876,0.31570025,-0.31563074
-5.50775388,4.95198875,-4.95209773,0.04486497,-0.04487892,0.62809956,-0.62850115,0.68250239,-0.68280105,1.23822483,-1.23883970,0.06944954,-0.06952032,2.01129054,-2.01069198,1.33830845,-1.33647150,0.31341792,-0.31329109
-5.50175088,4.94721532,-4.94701567,0.04395000,-0.04396577,0.60930287,-0.60967689,0.67569316,-0.67593651,1.20205782,-1.20265316,0.06802574,-0.06809126,2.04622967,-2.04550895,1.38661296,-1.38477100,0.31226313,-0.31208025
-5.49574787,4.94296975,-4.94250520,0.04291882,-0.04293650,0.59042939,-0.59077818,0.66886364,-0.66905654,1.16482681,-1.16540598,0.06670099,-0.06676161,2.08100806,-2.08018888,1.43214360,-1.43031172,0.31215217,-0.31191558
-5.48974487,4.93804375,-4.93735798,0.04177274,-0.04179238,0.57147950,-0.57180528,0.66192934,-0.66207599,1.12658549,-1.12715145,0.06545882,-0.06551493,2.11487494,-2.11398061,1.47439925,-1.47259101,0.31298564,-0.31269855
-5.48374187,4.93141129,-4.93054506,0.04051515,-0.04053677,0.55247493,-0.55277964,0.65485596,-0.65495961,1.08742769,-1.08798274,0.06428346,-0.06433544,2.14717308,-2.14622507,1.51298862,-1.51121527,0.31465496,-0.31432115
-5.47773887,4.92230357,-4.92129199,0.03915181,-0.03917537,0.53346319,-0.53374827,0.64766630,-0.64772895,1.04749440,-1.04803993,0.06316138,-0.06320953,2.17737726,-2.17639381,1.54765312,-1.54592278,0.31704887,-0.31667249
-5.47173587,4.91027124,-4.90914144,0.03769093,-0.03771634,0.51452035,-0.51478668,0.64044469,-0.64046688,1.00697769,-1.00751398,0.06208262,-0.06212715,2.20512712,-2.20412206,1.57828482,-1.57660186,0.32005982,-0.31964508
-5.46573287,4.89523038,-4.89399961,0.03614321,-0.03617032,0.49575217,-0.49599995,0.63333862,-0.63331935,0.96612144,-0.96664756,0.06104195,-0.06108289,2.23025258,-2.22923431,1.60493846,-1.60330302,0.32358964,-0.32314058
-5.45972986,4.87748942,-4.87616376,0.03452172,-0.03455031,0.47729329,-0.47752203,0.62655747,-0.62649412,0.92521880,-0.92573261,0.06003968,-0.06007687,2.25278999,-2.25176088,1.62783652,-1.62624425,0.32755443,-0.32707468
-5.45372686,4.85775540,-4.85632908,0.03284162,-0.03287142,0.45930472,-0.45951323,0.62036810,-0.62025649,0.88460670,-0.88510485,0.05908213,-0.05911521,2.27298825,-2.27194424,1.64736670,-1.64580870,0.33188827,-0.33138090
-5.44772386,4.83711866,-4.83557410,0.03111987,-0.03115055,0.44196972,-0.44215618,0.61508747,-0.61492201,0.84465768,-0.84513575,0.05818174,-0.05821015,2.29130379,-2.29023445,1.66407148,-1.66253451,0.33654566,-0.33601303
-5.44172086,4.81701639,-4.81532497,0.02937472,-0.02940590,0.42548824,-0.42565030,0.61107246,-0.61084639,0.80576970,-0.80622235,0.05735680,-0.05737977,2.30838458,-2.30727357,1.67862990,-1.67709689,0.34150255,-0.34094621
-5.43571786,4.79917633,-4.79729988,0.02762525,-0.02765653,0.41007034,-0.41020523,0.60870724,-0.60841296,0.76835429,-0.76877555,0.05663082,-0.05664742,2.32504350,-2.32386931,1.69183207,-1.69028275,0.34675583,-0.34617652
-5.42971486,4.78554292,-4.78343583,0.02589081,-0.02592174,0.39592879,-0.39603348,0.60838854,-0.60801794,0.73282407,-0.73320752,0.05603152,-0.05604067,2.34222187,-2.34095899,1.70454714,-1.70295904,0.35232145,-0.35171914
-5.42371186,4.77818906,-4.77580093,0.02419043,-0.02422059,0.38327128,-0.38334269,0.61050931,-0.61005430,0.69957988,-0.69991904,0.05558958,-0.05559012,2.36094472,-2.35956510,1.71768613,-1.71603564,0.35823112,-0.35760509
-5.41770885,4.77921721,-4.77649603,0.02254230,-0.02257126,0.37229259,-0.37232774,0.61544157,-0.61489451,0.66899855,-0.66928716,0.05533713,-0.05532787,2.38226957,-2.38074434,1.73216090,-1.73042458,0.36452783,-0.36387684
-5.41170585,4.79065427,-4.78754983,0.02096326,-0.02099061,0.36316707,-0.36316333,0.62351880,-0.62287305,0.64142164,-0.64165395,0.05530608,-0.05528585,2.40723103,-2.40553233,1.74884116,-1.74699707,0.37126045,-0.37058293
-5.40570285,4.81434492,-4.81081244,0.01946830,-0.01949365,0.35604172,-0.35599696,0.63501879,-0.63426919,0.61714567,-0.61731680,0.05552635,-0.05549408,2.43678353,-2.43488651,1.76851131,-1.76654042,0.37847756,-0.37777186
-5.39969985,4.85184829,-4.84785197,0.01807020,-0.01809324,0.35103023,-0.35094303,0.65014753,-0.64929093,0.59641441,-0.59652056,0.05602412,-0.05597892,2.47174497,-2.46962974,1.79182913,-1.78971663,0.38622101,-0.38548564
-5.39369685,4.90434270,-4.89985910,0.01677925,-0.01679970,0.34820819,-0.34807795,0.66902490,-0.66806057,0.57941324,-0.57945196,0.05682016,-0.05676136,2.51274393,-2.51039739,1.81928807,-1.81702464,0.39451940,-0.39375333
-5.38769385,4.97254308,-4.96756417,0.01560304,-0.01562070,0.34760953,-0.34743665,0.69167273,-0.69060278,0.56626597,-0.56623631,0.05792828,-0.05785551,2.56017289,-2.55759039,1.85118525,-1.84876814,0.40338192,-0.40258484
-5.38169085,5.05663521,-5.05117081,0.01454636,-0.01456109,0.34922470,-0.34901060,0.71800598,-0.71683560,0.55703407,-0.55693671,0.05935404,-0.05926728,2.61415006,-2.61133676,1.88759658,-1.88503040,0.41279292,-0.41196547
-5.37568784,5.15623020,-5.15030980,0.01361118,-0.01362292,0.35300018,-0.35274739,0.74782743,-0.74656508,0.55171819,-0.55155547,0.06109377,-0.06099336,2.67449169,-2.67146356,1.92836038,-1.92565770,0.42270749,-0.42185151
-5.36968484,5.27034194,-5.26401563,0.01279680,-0.01280557,0.35883978,-0.35855189,0.78082632,-0.77948380,0.55026192,-0.55003784,0.06313385,-0.06302057,2.74069674,-2.73748105,1.97307060,-1.97025219,0.43304840,-0.43216708
-5.36368184,5.39738925,-5.39072784,0.01209999,-0.01210587,0.36660745,-0.36628907,0.81658130,-0.81517361,0.55255749,-0.55227760,0.06545049,-0.06532553,2.81194479,-2.80858020,2.02108025,-2.01817492,0.44370462,-0.44280259
-5.35767884,5.53522346,-5.52831757,0.01151523,-0.01151839,0.37613152,-0.37578817,0.85456772,-0.85311284,0.55845302,-0.55812424,0.06800983,-0.06787480,2.88710808,-2.88364412,2.07151506,-2.06855920,0.45453155,-0.45361493
-5.35167584,5.68118102,-5.67413923,0.01103510,-0.01103573,0.38721034,-0.38684828,0.89416922,-0.89268774,0.56776100,-0.56739140,0.07076844,-0.07062535,2.96477737,-2.96127346,2.12329726,-2.12033397,0.46535312,-0.46442944
-5.34567284,5.83215956,-5.82510567,0.01065055,-0.01064893,0.39961900,-0.39924502,0.93469345,-0.93320801,0.58026750,-0.57986601,0.07367429,-0.07352550,3.04330109,-3.03982499,2.17517858,-2.17225649,0.47596567,-0.47504379
-5.33966983,5.98471480,-5.97778416,0.01035135,-0.01034778,0.41311683,-0.41273804,0.97539141,-0.97392608,0.59574171,-0.59531780,0.07666801,-0.07651621,3.12083644,-3.11746230,2.22578133,-2.22295315,0.48614357,-0.48523342
