energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.36718359,1.48110047,-1.54914185,0.01262600,-0.01178997,0.09205481,-0.20306519,0.00375464,-0.00401986,0.00000000,-0.00000000,0.47145226,-0.58986246,0.54552217,-0.63950705,0.00061206,-0.00081008,0.88094721,-0.75268583
-4.36118059,1.50354933,-1.52997910,0.01282775,-0.01168799,0.08951714,-0.18600345,0.00382489,-0.00392203,0.00000000,-0.00000000,0.47453402,-0.56958609,0.54907518,-0.62021101,0.00060781,-0.00076613,0.90153479,-0.76954550
-4.35517759,1.52726987,-1.51743797,0.01314772,-0.01165745,0.08800696,-0.17036896,0.00390901,-0.00384622,0.00000000,-0.00000000,0.47888820,-0.55233629,0.55345987,-0.60384344,0.00060959,-0.00072746,0.92105562,-0.78859106
-4.34917459,1.55151882,-1.51156718,0.01360148,-0.01171810,0.08737633,-0.15627598,0.00400533,-0.00379422,0.00000000,-0.00000000,0.48418626,-0.53821228,0.55829680,-0.59045768,0.00061782,-0.00069494,0.93923212,-0.80963297
-4.34317159,1.57559468,-1.51220748,0.01420194,-0.01188881,0.08747464,-0.14379352,0.00411200,-0.00376716,0.00000000,-0.00000000,0.49011000,-0.52721956,0.56322676,-0.58000935,0.00063284,-0.00066931,0.95582350,-0.83241248
-4.33716858,1.59885049,-1.51900936,0.01495887,-0.01218688,0.08815299,-0.13294735,0.00422706,-0.00376555,0.00000000,-0.00000000,0.49635825,-0.51927713,0.56791930,-0.57236526,0.00065488,-0.00065121,0.97062756,-0.85661158
-4.33116558,1.62070293,-1.53145547,0.01587829,-0.01262753,0.08926805,-0.12372311,0.00434842,-0.00378926,0.00000000,-0.00000000,0.50265209,-0.51422665,0.57207951,-0.56731456,0.00068406,-0.00064113,0.98348068,-0.88186414
-4.32516258,1.64063788,-1.54888614,0.01696208,-0.01322334,0.09068556,-0.11607036,0.00447391,-0.00383757,0.00000000,-0.00000000,0.50873871,-0.51184312,0.57545307,-0.56458158,0.00072035,-0.00063941,0.99425599,-0.90776795
-4.31915958,1.65821292,-1.57052690,0.01820758,-0.01398363,0.09228327,-0.10990722,0.00460132,-0.00390918,0.00000000,-0.00000000,0.51439397,-0.51184650,0.57782967,-0.56383970,0.00076356,-0.00064624,1.00286021,-0.93389676
-4.31315658,1.67305735,-1.59551671,0.01960733,-0.01491409,0.09395332,-0.10512563,0.00472839,-0.00400228,0.00000000,-0.00000000,0.51942377,-0.51391375,0.57904495,-0.56472557,0.00081337,-0.00066165,1.00922966,-0.95981207
-4.30715358,1.68487008,-1.62293590,0.02114898,-0.01601624,0.09560408,-0.10159679,0.00485288,-0.00411457,0.00000000,-0.00000000,0.52366453,-0.51769082,0.57898096,-0.56685331,0.00086925,-0.00068549,1.01332570,-0.98507401
-4.30115058,1.69341633,-1.65183288,0.02281533,-0.01728715,0.09716127,-0.09917678,0.00497260,-0.00424337,0.00000000,-0.00000000,0.52698281,-0.52280432,0.57756552,-0.56982806,0.00093054,-0.00071747,1.01513024,-1.00925117
-4.29514757,1.69852343,-1.68124896,0.02458444,-0.01871917,0.09856849,-0.09771209,0.00508540,-0.00438562,0.00000000,-0.00000000,0.52927431,-0.52887239,0.57477045,-0.57325858,0.00099640,-0.00075711,1.01464177,-1.03192905
-4.28914457,1.70007652,-1.71024089,0.02643006,-0.02029981,0.09978714,-0.09704497,0.00518926,-0.00453800,0.00000000,-0.00000000,0.53046254,-0.53551479,0.57060900,-0.57676854,0.00106583,-0.00080376,1.01187209,-1.05271706
-4.28314157,1.69801447,-1.73790087,0.02832208,-0.02201174,0.10079567,-0.09701843,0.00528227,-0.00469697,0.00000000,-0.00000000,0.53049710,-0.54236189,0.56513265,-0.58000635,0.00113770,-0.00085662,1.00684423,-1.07125413
-4.27713857,1.69232647,-1.76337380,0.03022726,-0.02383294,0.10158827,-0.09748083,0.00536271,-0.00485887,0.00000000,-0.00000000,0.52935192,-0.54906254,0.55842736,-0.58265337,0.00121077,-0.00091473,0.99959173,-1.08721304
-4.27113557,1.68304954,-1.78587212,0.03211000,-0.02573704,0.10217311,-0.09828996,0.00542904,-0.00501996,0.00000000,-0.00000000,0.52702347,-0.55529087,0.55060950,-0.58443045,0.00128370,-0.00097701,0.99015916,-1.10030376
-4.26513257,1.67026703,-1.80468813,0.03393334,-0.02769376,0.10257007,-0.09931641,0.00547999,-0.00517655,0.00000000,-0.00000000,0.52352904,-0.56075204,0.54182169,-0.58510278,0.00135509,-0.00104222,0.97860413,-1.11027583
-4.25912956,1.65410818,-1.81920420,0.03565999,-0.02966958,0.10280823,-0.10044641,0.00551453,-0.00532503,0.00000000,-0.00000000,0.51890518,-0.56518681,0.53222845,-0.58448313,0.00142352,-0.00110908,0.96500043,-1.11692036
-4.25312656,1.63474871,-1.82890108,0.03725346,-0.03162851,0.10292311,-0.10158383,0.00553190,-0.00546199,0.00000000,-0.00000000,0.51320635,-0.56837536,0.52201210,-0.58243364,0.00148759,-0.00117619,0.94944210,-1.12007165
-4.24712356,1.61241204,-1.83336438,0.03867919,-0.03353303,0.10295391,-0.10265149,0.00553169,-0.00558427,0.00000000,-0.00000000,0.50650374,-0.57013998,0.51136870,-0.57886605,0.00154594,-0.00124215,0.93204815,-1.11960883
-4.24112056,1.58737116,-1.83228958,0.03990573,-0.03534509,0.10294078,-0.10359175,0.00551379,-0.00568903,0.00000000,-0.00000000,0.49888435,-0.57034709,0.50050433,-0.57374081,0.00159732,-0.00130554,0.91296754,-1.11545747
-4.23511756,1.55995060,-1.82548554,0.04090576,-0.03702729,0.10292228,-0.10436628,0.00547841,-0.00577382,0.00000000,-0.00000000,0.49045026,-0.56890833,0.48963179,-0.56706493,0.00164059,-0.00136496,0.89238401,-1.10759146
-4.22911456,1.53052829,-1.81287655,0.04165710,-0.03854393,0.10293324,-0.10495518,0.00542612,-0.00583666,0.00000000,-0.00000000,0.48131810,-0.56578091,0.47896751,-0.55888894,0.00167479,-0.00141909,0.87052028,-1.09603497
-4.22311156,1.49953693,-1.79450290,0.04214354,-0.03986224,0.10300296,-0.10535548,0.00535780,-0.00587607,0.00000000,-0.00000000,0.47161865,-0.56096720,0.46872908,-0.54930292,0.00169915,-0.00146672,0.84764141,-1.08086445
-4.21710855,1.46746450,-1.77051987,0.04235547,-0.04095344,0.10315399,-0.10557902,0.00527468,-0.00589108,0.00000000,-0.00000000,0.46149658,-0.55451353,0.45913308,-0.53843194,0.00171310,-0.00150677,0.82405679,-1.06221055
-4.21110555,1.43485363,-1.74119509,0.04229034,-0.04179376,0.10340146,-0.10564991,0.00517828,-0.00588131,0.00000000,-0.00000000,0.45111022,-0.54650826,0.45039332,-0.52643093,0.00171634,-0.00153832,0.80012061,-1.04025966
-4.20510255,1.40229958,-1.70690411,0.04195286,-0.04236528,0.10375294,-0.10560169,0.00507039,-0.00584691,0.00000000,-0.00000000,0.44063136,-0.53707915,0.44271942,-0.51347929,0.00170877,-0.00156066,0.77623054,-1.01525485
-4.19909955,1.37044644,-1.66812418,0.04135499,-0.04265669,0.10420896,-0.10547426,0.00495308,-0.00578861,0.00000000,-0.00000000,0.43024493,-0.52638997,0.43631560,-0.49977525,0.00169055,-0.00157328,0.75282455,-0.98749603
-4.19309655,1.33998164,-1.62542626,0.04051567,-0.04266370,0.10476390,-0.10531074,0.00482865,-0.00570767,0.00000000,-0.00000000,0.42014856,-0.51463652,0.43137965,-0.48553036,0.00166210,-0.00157590,0.73037576,-0.95733900
-4.18709355,1.31162831,-1.57946531,0.03946038,-0.04238939,0.10540745,-0.10515450,0.00469958,-0.00560584,0.00000000,-0.00000000,0.41055187,-0.50204208,0.42810184,-0.47096415,0.00162402,-0.00156847,0.70938540,-0.92519330
-4.18109055,1.28613577,-1.53096913,0.03822040,-0.04184419,0.10612628,-0.10504640,0.00456851,-0.00548531,0.00000000,-0.00000000,0.40167545,-0.48885243,0.42666364,-0.45629921,0.00157714,-0.00155116,0.69037401,-0.89151873
-4.17508754,1.26426781,-1.48072594,0.03683199,-0.04104570,0.10690597,-0.10502237,0.00443821,-0.00534868,0.00000000,-0.00000000,0.39374942,-0.47533051,0.42723625,-0.44175682,0.00152245,-0.00152437,0.67387104,-0.85682043
-4.16908454,1.24678912,-1.42957108,0.03533539,-0.04001824,0.10773297,-0.10511152,0.00431148,-0.00519883,0.00000000,-0.00000000,0.38701135,-0.46175090,0.42997859,-0.42755340,0.00146108,-0.00148870,0.66040304,-0.82164271
-4.16308154,1.23444978,-1.37837321,0.03377367,-0.03879223,0.10859642,-0.10533477,0.00419120,-0.00503892,0.00000000,-0.00000000,0.38170373,-0.44839434,0.43503485,-0.41389765,0.00139430,-0.00144492,0.65048087,-0.78656164
-4.15707854,1.22796817,-1.32802040,0.03219162,-0.03740334,0.10948987,-0.10570408,0.00408016,-0.00487227,0.00000000,-0.00000000,0.37807056,-0.43554228,0.44253135,-0.40098873,0.00132339,-0.00139394,0.64458600,-0.75217654
-4.15107554,1.22801255,-1.27940660,0.03063447,-0.03589153,0.11041252,-0.10622239,0.00398114,-0.00470227,0.00000000,-0.00000000,0.37635336,-0.42347177,0.45257288,-0.38901531,0.00124973,-0.00133680,0.64315663,-0.71910071
-4.14507254,1.23518165,-1.23341858,0.02914678,-0.03429997,0.11137013,-0.10688403,0.00389675,-0.00453238,0.00000000,-0.00000000,0.37678630,-0.41245065,0.46523840,-0.37815550,0.00117466,-0.00127461,0.64657365,-0.68795158
-4.13906953,1.24998483,-1.19092390,0.02777123,-0.03267383,0.11237537,-0.10767577,0.00382942,-0.00436597,0.00000000,-0.00000000,0.37959064,-0.40273333,0.48057633,-0.36857760,0.00109949,-0.00120855,0.65514703,-0.65934050
-4.13306653,1.27282230,-1.15275982,0.02654756,-0.03105918,0.11344763,-0.10857834,0.00378138,-0.00420633,0.00000000,-0.00000000,0.38496849,-0.39455694,0.49859954,-0.36044144,0.00102548,-0.00113979,0.66910309,-0.63386240
-4.12706353,1.30396608,-1.11972321,0.02551157,-0.02950169,0.11461229,-0.10956825,0.00375452,-0.00405662,0.00000000,-0.00000000,0.39309596,-0.38813820,0.51928025,-0.35390012,0.00095380,-0.00106948,0.68857291,-0.61208564
-4.12106053,1.34354234,-1.09256153,0.02469425,-0.02804556,0.11589954,-0.11061992,0.00375043,-0.00391977,0.00000000,-0.00000000,0.40411598,-0.38367068,0.54254521,-0.34910190,0.00088549,-0.00099874,0.71358241,-0.59454199
-4.11505753,1.39151589,-1.07196443,0.02412100,-0.02673238,0.11734270,-0.11170781,0.00377028,-0.00379850,0.00000000,-0.00000000,0.41813098,-0.38132261,0.56827140,-0.34619190,0.00082147,-0.00092860,0.74404449,-0.58171704
-4.10905453,1.44767761,-1.05855590,0.02381105,-0.02560014,0.11897621,-0.11280858,0.00381480,-0.00369527,0.00000000,-0.00000000,0.43519557,-0.38123511,0.59628262,-0.34531338,0.00076254,-0.00086002,0.77975357,-0.57404099
-4.10305153,1.51163552,-1.05288655,0.02377695,-0.02468232,0.12083344,-0.11390305,0.00388423,-0.00361224,0.00000000,-0.00000000,0.45530978,-0.38352069,0.62634724,-0.34660818,0.00070932,-0.00079384,0.82038280,-0.57187999
-4.09704852,1.58281010,-1.05542578,0.02402423,-0.02400714,0.12294436,-0.11497781,0.00397831,-0.00355128,0.00000000,-0.00000000,0.47841300,-0.38826206,0.65817752,-0.35021629,0.00066231,-0.00073080,0.86548441,-0.57552786
-4.09104552,1.66043468,-1.06655345,0.02455123,-0.02359684,0.12533330,-0.11602652,0.00409621,-0.00351393,0.00000000,-0.00000000,0.50437914,-0.39551104,0.69143061,-0.35627402,0.00062182,-0.00067151,0.91449323,-0.58519843
-4.08504252,1.74356113,-1.08655109,0.02534908,-0.02346720,0.12801690,-0.11705067,0.00423656,-0.00350140,0.00000000,-0.00000000,0.53301318,-0.40528759,0.72571162,-0.36491103,0.00058805,-0.00061647,0.96673352,-0.60101837
-4.07903952,1.83107130,-1.11559237,0.02640182,-0.02362713,0.13100242,-0.11805981,0.00439744,-0.00351453,0.00000000,-0.00000000,0.56404975,-0.41757888,0.76057859,-0.37624584,0.00056104,-0.00056607,1.02142936,-0.62302079
-4.07303652,1.92169435,-1.15373319,0.02768669,-0.02407841,0.13428638,-0.11907135,0.00457636,-0.00355377,0.00000000,-0.00000000,0.59715366,-0.43233845,0.79554963,-0.39038015,0.00054070,-0.00052058,1.07771819,-0.65113955
-4.06703352,2.01402974,-1.20090154,0.02917463,-0.02481561,0.13785389,-0.12010978,0.00477037,-0.00361918,0.00000000,-0.00000000,0.63192299,-0.44948540,0.83011195,-0.40739202,0.00052683,-0.00048020,1.13466761,-0.68520462
-4.06103052,2.10657569,-1.25688764,0.03083083,-0.02582607,0.14167846,-0.12120542,0.00497604,-0.00371040,0.00000000,-0.00000000,0.66789464,-0.46890380,0.86373270,-0.42732828,0.00051912,-0.00044502,1.19129497,-0.72493871
-4.05502751,2.19776248,-1.32133512,0.03261555,-0.02709016,0.14572250,-0.12239288,0.00518958,-0.00382664,0.00000000,-0.00000000,0.70455248,-0.49044237,0.89587124,-0.45019643,0.00051715,-0.00041507,1.24658934,-0.76995549
-4.04902451,2.28598980,-1.39373375,0.03448506,-0.02858156,0.14993843,-0.12370917,0.00540689,-0.00396664,0.00000000,-0.00000000,0.74133803,-0.51391445,0.92599258,-0.47595668,0.00052046,-0.00039031,1.29953535,-0.81975974
-4.04302151,2.36966713,-1.47341492,0.03639264,-0.03026783,0.15427041,-0.12519167,0.00562369,-0.00412870,0.00000000,-0.00000000,0.77766357,-0.53909867,0.95358138,-0.50451444,0.00052851,-0.00037064,1.34913825,-0.87374975
-4.03701851,2.44725596,-1.55955034,0.03828982,-0.03211099,0.15865656,-0.12687606,0.00583563,-0.00431065,0.00000000,-0.00000000,0.81292721,-0.56574011,0.97815627,-0.53571396,0.00054072,-0.00035594,1.39444946,-0.93122236
-4.03101551,2.51731262,-1.65115507,0.04012758,-0.03406841,0.16303165,-0.12879428,0.00603840,-0.00450989,0.00000000,-0.00000000,0.84652971,-0.59355246,0.99928366,-0.56933352,0.00055648,-0.00034604,1.43459180,-0.99138090
-4.02501251,2.57853004,-1.74709542,0.04185769,-0.03609375,0.16733014,-0.13097274,0.00622789,-0.00472338,0.00000000,-0.00000000,0.87789225,-0.62222102,1.01659088,-0.60508272,0.00057517,-0.00034075,1.46878370,-1.05334616
-4.01900950,2.62977729,-1.84610226,0.04343402,-0.03813803,0.17148931,-0.13343077,0.00640027,-0.00494772,0.00000000,-0.00000000,0.90647492,-0.65140674,1.02977784,-0.64260228,0.00059620,-0.00033985,1.49636135,-1.11617057
-4.01300650,2.67013515,-1.94679000,0.04481381,-0.04015088,0.17545251,-0.13617945,0.00655217,-0.00517920,0.00000000,-0.00000000,0.93179478,-0.68075135,1.03862697,-0.68146659,0.00061897,-0.00034313,1.51679835,-1.17885543
-4.00700350,2.69892657,-2.04768125,0.04595887,-0.04208183,0.17917221,-0.13922093,0.00668077,-0.00541383,0.00000000,-0.00000000,0.95344320,-0.70988361,1.04301092,-0.72118925,0.00064293,-0.00035035,1.52972180,-1.24037101
-4.00100050,2.71574059,-2.14723681,0.04683669,-0.04388159,0.18261284,-0.14254816,0.00678389,-0.00564748,0.00000000,-0.00000000,0.97110144,-0.73842649,1.04289784,-0.76123153,0.00066759,-0.00036125,1.53492444,-1.29967909
-3.99499750,2.72044883,-2.24389039,0.04742130,-0.04550345,0.18575313,-0.14614522,0.00686010,-0.00587596,0.00000000,-0.00000000,0.98455395,-0.76600533,1.03835378,-0.80101373,0.00069251,-0.00037560,1.53237227,-1.35575742
-3.98899450,2.71321368,-2.33608707,0.04769401,-0.04690455,0.18858795,-0.14998803,0.00690875,-0.00609513,0.00000000,-0.00000000,0.99369869,-0.79225673,1.02954235,-0.83992905,0.00071730,-0.00039314,1.52220732,-1.40762535
-3.98299150,2.69448763,-2.42232428,0.04764384,-0.04804708,0.19112941,-0.15404565,0.00693002,-0.00630102,0.00000000,-0.00000000,0.99855392,-0.81683795,1.01672137,-0.87735957,0.00074165,-0.00041360,1.50474536,-1.45436982
-3.97698849,2.66500362,-2.50119401,0.04726774,-0.04889935,0.19340731,-0.15828189,0.00692489,-0.00648993,0.00000000,-0.00000000,0.99926107,-0.83943658,1.00023669,-0.91269378,0.00076535,-0.00043674,1.48046856,-1.49517080
-3.97098549,2.62575644,-2.57142435,0.04657052,-0.04943668,0.19546865,-0.16265730,0.00689517,-0.00665858,0.00000000,-0.00000000,0.99608343,-0.85978016,0.98051333,-0.94534495,0.00078821,-0.00046230,1.45001326,-1.52932519
-3.96498249,2.57797572,-2.63191912,0.04556450,-0.04964205,0.19737645,-0.16713141,0.00684338,-0.00680418,0.00000000,-0.00000000,0.98940052,-0.87764539,0.95804408,-0.97476961,0.00081015,-0.00049001,1.41415320,-1.55626823
-3.95897949,2.52309115,-2.68179346,0.04426898,-0.04950653,0.19920764,-0.17166508,0.00677269,-0.00692455,0.00000000,-0.00000000,0.97969825,-0.89286669,0.93337608,-1.00048536,0.00083114,-0.00051962,1.37377866,-1.57559159
-3.95297649,2.46269103,-2.72040423,0.04270941,-0.04902938,0.20105033,-0.17622284,0.00668680,-0.00701821,0.00000000,-0.00000000,0.96755506,-0.90534355,0.90709560,-1.02208722,0.00085119,-0.00055088,1.32987221,-1.58705718
-3.94697349,2.39847556,-2.74737341,0.04091638,-0.04821795,0.20300028,-0.18077518,0.00658982,-0.00708438,0.00000000,-0.00000000,0.95362451,-0.91504654,0.87981161,-1.03926177,0.00087038,-0.00058355,1.28348174,-1.59060618
-3.94097049,2.33220617,-2.76260368,0.03892458,-0.04708729,0.20515695,-0.18530052,0.00648610,-0.00712307,0.00000000,-0.00000000,0.93861483,-0.92202147,0.85213854,-1.05179845,0.00088878,-0.00061739,1.23569172,-1.58636276
-3.93496748,2.26565275,-2.76628502,0.03677150,-0.04565943,0.20761907,-0.18978690,0.00638010,-0.00713507,0.00000000,-0.00000000,0.92326611,-0.92639149,0.82467890,-1.05959738,0.00090651,-0.00065217,1.18759341,-1.57463207
-3.92896448,2.20054045,-2.75889192,0.03449627,-0.04396258,0.21048002,-0.19423316,0.00627616,-0.00712190,0.00000000,-0.00000000,0.90832597,-0.92835690,0.79800616,-1.06267348,0.00092367,-0.00068767,1.14025514,-1.55589277
-3.92296148,2.13849781,-2.74117105,0.03213836,-0.04203000,0.21382320,-0.19864957,0.00617843,-0.00708580,0.00000000,-0.00000000,0.89452447,-0.92819236,0.77264862,-1.06115639,0.00094038,-0.00072370,1.09469341,-1.53078386
-3.91695848,2.08100805,-2.71411951,0.02973646,-0.03989889,0.21771751,-0.20305779,0.00609064,-0.00702963,0.00000000,-0.00000000,0.88254922,-0.92624157,0.74907464,-1.05528633,0.00095670,-0.00076005,1.05184575,-1.50008646
-3.91095548,2.02936517,-2.67895435,0.02732745,-0.03760904,0.22221329,-0.20749025,0.00601599,-0.00695678,0.00000000,-0.00000000,0.87302158,-0.92290919,0.72767982,-1.04540591,0.00097268,-0.00079656,1.01254615,-1.46470111
-3.90495248,1.98463622,-2.63707414,0.02494543,-0.03520162,0.22733867,-0.21198871,0.00595704,-0.00687105,0.00000000,-0.00000000,0.86647476,-0.91865022,0.70877656,-1.03194821,0.00098834,-0.00083304,0.97750381,-1.42562112
-3.89894947,1.94763125,-2.59001411,0.02262105,-0.03271786,0.23309685,-0.21660222,0.00591563,-0.00677652,0.00000000,-0.00000000,0.86333471,-0.91395693,0.69258632,-1.01542147,0.00100366,-0.00086935,0.94728569,-1.38390307
-3.89294647,1.91888190,-2.53939604,0.02038090,-0.03019793,0.23946412,-0.22138440,0.00589276,-0.00667739,0.00000000,-0.00000000,0.86390437,-0.90934368,0.67923495,-0.99639117,0.00101855,-0.00090533,0.92230357,-1.34063536
-3.88694347,1.89862930,-2.48687497,0.01824721,-0.02767980,0.24638897,-0.22639027,0.00588864,-0.00657785,0.00000000,-0.00000000,0.86835209,-0.90532991,0.66875128,-0.97546003,0.00103293,-0.00094083,0.90280578,-1.29690583
-3.88094047,1.88682194,-2.43408439,0.01623764,-0.02519841,0.25379235,-0.23167254,0.00590264,-0.00648191,0.00000000,-0.00000000,0.87670451,-0.90242197,0.66106893,-0.95324677,0.00104668,-0.00097571,0.88887398,-1.25376959
-3.87493747,1.88312347,-2.38258194,0.01436529,-0.02278493,0.26156902,-0.23727773,0.00593333,-0.00639324,0.00000000,-0.00000000,0.88884429,-0.90109417,0.65603156,-0.93036457,0.00105965,-0.00100982,0.88042500,-1.21221800
-3.86893447,1.88693039,-2.33379773,0.01263890,-0.02046619,0.26959015,-0.24324222,0.00597858,-0.00631510,0.00000000,-0.00000000,0.90451287,-0.90176993,0.65340117,-0.90739993,0.00107174,-0.00104300,0.87721764,-1.17315002
-3.86293147,1.89739894,-2.28898692,0.01106311,-0.01826440,0.27770701,-0.24958836,0.00603564,-0.00625015,0.00000000,-0.00000000,0.92331825,-0.90480360,0.65286940,-0.88489296,0.00108285,-0.00107508,0.87886438,-1.13734663
-3.85692846,1.91348050,-2.24918871,0.00963890,-0.01619699,0.28575565,-0.25632097,0.00610125,-0.00620039,0.00000000,-0.00000000,0.94474754,-0.91046380,0.65407136,-0.86331975,0.00109297,-0.00110589,0.88484748,-1.10544928
-3.85092546,1.93396420,-2.21519307,0.00836406,-0.01427664,0.29356255,-0.26342444,0.00617182,-0.00616706,0.00000000,-0.00000000,0.96818403,-0.91891905,0.65660162,-0.84307758,0.00110216,-0.00113522,0.89453907,-1.07794316
-3.84492246,1.95752547,-2.18751664,0.00723371,-0.01251148,0.30095089,-0.27086049,0.00624357,-0.00615066,0.00000000,-0.00000000,0.99292816,-0.93022645,0.66003168,-0.82447361,0.00111063,-0.00116287,0.90722475,-1.05514557
-3.83891946,1.98277875,-2.16638890,0.00624090,-0.01090544,0.30774731,-0.27856699,0.00631270,-0.00615086,0.00000000,-0.00000000,1.01822176,-0.94432394,0.66392851,-0.80771746,0.00111876,-0.00118862,0.92212966,-1.03720012
-3.83291646,2.00833256,-2.15174923,0.00537711,-0.00945864,0.31378888,-0.28645780,0.00637556,-0.00616656,0.00000000,-0.00000000,1.04327472,-0.96102694,0.66787325,-0.79291795,0.00112714,-0.00121223,0.93844662,-1.02407667
-3.82691346,2.03284504,-2.14325517,0.00463280,-0.00816791,0.31892996,-0.29442382,0.00642884,-0.00619595,0.00000000,-0.00000000,1.06729319,-0.98002956,0.67147958,-0.78008419,0.00113658,-0.00123349,0.95536508,-1.01557731
-3.82091046,2.05507777,-2.14030163,0.00399790,-0.00702735,0.32304876,-0.30233532,0.00646971,-0.00623656,0.00000000,-0.00000000,1.08950824,-1.00091073,0.67441096,-0.76913092,0.00114823,-0.00125220,0.97210008,-1.01134788
-3.81490745,2.07394604,-2.14205073,0.00346226,-0.00602887,0.32605311,-0.31004547,0.00649594,-0.00628539,0.00000000,-0.00000000,1.10920397,-1.02314524,0.67639608,-0.75988780,0.00116352,-0.00126819,0.98792027,-1.01089508
-3.80890445,2.08856346,-2.14747094,0.00301596,-0.00516275,0.32788545,-0.31739499,0.00650605,-0.00633904,0.00000000,-0.00000000,1.12574388,-1.04611954,0.67724189,-0.75211245,0.00118427,-0.00128135,1.00217389,-1.01360818
-3.80290145,2.09827927,-2.15538438,0.00264968,-0.00441821,0.32852653,-0.32421785,0.00649937,-0.00639383,0.00000000,-0.00000000,1.13859469,-1.06915174,0.67684374,-0.74550635,0.00121268,-0.00129164,1.01431184,-1.01878498
-3.79689845,2.10270674,-2.16452037,0.00235490,-0.00378382,0.32799775,-0.33034774,0.00647610,-0.00644604,0.00000000,-0.00000000,1.14734629,-1.09151534,0.67519202,-0.73973328,0.00125137,-0.00129917,1.02390688,-1.02566080
-3.79089545,2.10174141,-2.17357317,0.00212408,-0.00324801,0.32636202,-0.33562508,0.00643733,-0.00649198,0.00000000,-0.00000000,1.15172738,-1.11246573,0.67237518,-0.73443912,0.00130337,-0.00130414,1.03066836,-1.03343979
-3.78489245,2.09556839,-2.18126167,0.00195075,-0.00279939,0.32372294,-0.33990420,0.00638500,-0.00652825,0.00000000,-0.00000000,1.15161580,-1.13126834,0.66857877,-0.72927249,0.00137213,-0.00130698,1.03445165,-1.04132705
-3.77888944,2.08465815,-2.18638846,0.00182955,-0.00242706,0.32022238,-0.34306051,0.00632188,-0.00655184,0.00000000,-0.00000000,1.14704329,-1.14722751,0.66408059,-0.72390504,0.00146151,-0.00130830,1.03526202,-1.04856079
-3.77288644,2.06975082,-2.18789603,0.00175628,-0.00212090,0.31603641,-0.34499712,0.00625145,-0.00656032,0.00000000,-0.00000000,1.13819430,-1.15971465,0.65924195,-0.71805069,0.00157573,-0.00130901,1.03325272,-1.05444288
-3.76688344,2.05182950,-2.18491747,0.00172776,-0.00187169,0.31136983,-0.34565070,0.00617776,-0.00655195,0.00000000,-0.00000000,1.12539897,-1.16819449,0.65449535,-0.71148288,0.00171933,-0.00131026,1.02871717,-1.05836692
-3.76088044,2.03208341,-2.17681965,0.00174184,-0.00167125,0.30644933,-0.34499629,0.00610532,-0.00652580,0.00000000,-0.00000000,1.10912041,-1.17224828,0.65032904,-0.70404908,0.00189708,-0.00131359,1.02207570,-1.05984259
-3.75487744,2.01186220,-2.16323691,0.00179718,-0.00151254,0.30151562,-0.34305062,0.00603890,-0.00648179,0.00000000,-0.00000000,1.08993694,-1.17159281,0.64726888,-0.69568194,0.00211390,-0.00132088,1.01385709,-1.05851532
-3.74887444,1.99262314,-2.14409374,0.00189321,-0.00138964,0.29681481,-0.33987395,0.00598336,-0.00642074,0.00000000,-0.00000000,1.06851985,-1.16609434,0.64585825,-0.68640656,0.00237471,-0.00133439,1.00467586,-1.05418043
-3.74287144,1.97587322,-2.11961542,0.00202988,-0.00129779,0.29258934,-0.33557009,0.00594341,-0.00634437,0.00000000,-0.00000000,1.04560768,-1.15577675,0.64663670,-0.67634356,0.00268433,-0.00135684,0.99520604,-1.04679126
-3.73686843,1.96310838,-2.09032603,0.00220752,-0.00123328,0.28906885,-0.33028471,0.00592347,-0.00625528,0.00000000,-0.00000000,1.02197812,-1.14082349,0.65011810,-0.66570779,0.00304726,-0.00139135,0.98615254,-1.03646090
-3.73086543,1.95575229,-2.05703385,0.00242668,-0.00119345,0.28646132,-0.32420178,0.00592745,-0.00615683,0.00000000,-0.00000000,0.99841864,-1.12157325,0.65676926,-0.65480278,0.00346752,-0.00144151,0.97822131,-1.02345744
-3.72486243,1.95509716,-2.02080476,0.00268790,-0.00117657,0.28494489,-0.31753839,0.00595858,-0.00605304,0.00000000,-0.00000000,0.97569707,-1.09850937,0.66698962,-0.64401101,0.00394847,-0.00151130,0.97208946,-1.00819293
-3.71885943,1.96224889,-1.98292456,0.00299158,-0.00118173,0.28466062,-0.31053806,0.00601927,-0.00594849,0.00000000,-0.00000000,0.95453345,-1.07224357,0.68109307,-0.63378062,0.00449256,-0.00160513,0.96837664,-0.99120660
-3.71285643,1.97807887,-1.94485185,0.00333776,-0.00120875,0.28570659,-0.30346281,0.00611096,-0.00584808,0.00000000,-0.00000000,0.93557406,-1.04349461,0.69929240,-0.62460889,0.00510116,-0.00172775,0.96761881,-0.97314296
-3.70685343,2.00318442,-1.90816334,0.00372601,-0.00125805,0.28813354,-0.29658428,0.00623407,-0.00575691,0.00000000,-0.00000000,0.91936897,-1.01306284,0.72168719,-0.61702322,0.00577435,-0.00188420,0.97024553,-0.95472572
