energy_ev,total_up,In_p_up,In_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.72986493,3.10234543,0.11311531,0.00669153,1.27181668,1.60245110,1.22199271,0.00000000
-5.72386193,3.06466585,0.11736332,0.00661056,1.26259508,1.57890301,1.19393597,0.00000000
-5.71785893,3.02781054,0.12215402,0.00652191,1.25307128,1.55598746,1.16713971,0.00000000
-5.71185593,2.99318347,0.12743730,0.00642833,1.24362431,1.53461041,1.14244773,0.00000000
-5.70585293,2.96219633,0.13315311,0.00633290,1.23464638,1.51568077,1.12067898,0.00000000
-5.69984992,2.93622728,0.13923283,0.00623892,1.22652844,1.50008557,1.10261022,0.00000000
-5.69384692,2.91657967,0.14560103,0.00614976,1.21964608,1.48866486,1.08895906,0.00000000
-5.68784392,2.90444221,0.15217727,0.00606873,1.21434618,1.48218701,1.08036785,0.00000000
-5.68184092,2.90085169,0.15887817,0.00599892,1.21093491,1.48132527,1.07738878,0.00000000
-5.67583792,2.90665961,0.16561951,0.00594309,1.20966720,1.48663631,1.08047044,0.00000000
-5.66983492,2.92250374,0.17231822,0.00590354,1.21073827,1.49854160,1.08994651,0.00000000
-5.66383192,2.94878577,0.17889438,0.00588203,1.21427725,1.51731225,1.10602664,0.00000000
-5.65782891,2.98565576,0.18527303,0.00587973,1.22034319,1.54305808,1.12879012,0.00000000
-5.65182591,3.03300438,0.19138578,0.00589712,1.22892358,1.57572134,1.15818262,0.00000000
-5.64582291,3.09046327,0.19717225,0.00593402,1.23993537,1.61507570,1.19401624,0.00000000
-5.63981991,3.15741397,0.20258131,0.00598959,1.25322856,1.66073061,1.23597311,0.00000000
-5.63381691,3.23300553,0.20757216,0.00606237,1.26859221,1.71214131,1.28361274,0.00000000
-5.62781391,3.31618036,0.21211518,0.00615030,1.28576278,1.76862420,1.33638293,0.00000000
-5.62181091,3.40570804,0.21619274,0.00625087,1.30443447,1.82937751,1.39363426,0.00000000
-5.61580790,3.50022599,0.21979984,0.00636117,1.32427139,1.89350650,1.45463781,0.00000000
-5.60980490,3.59828577,0.22294470,0.00647803,1.34492099,1.96005247,1.51860550,0.00000000
-5.60380190,3.69840358,0.22564926,0.00659814,1.36602849,2.02802468,1.58471261,0.00000000
-5.59779890,3.79911280,0.22794953,0.00671816,1.38725149,2.09643381,1.65212156,0.00000000
-5.59179590,3.89901669,0.22989588,0.00683488,1.40827447,2.16432574,1.72000603,0.00000000
-5.58579290,3.99683884,0.23155313,0.00694533,1.42882219,2.23081422,1.78757451,0.00000000
-5.57978989,4.09146909,0.23300029,0.00704687,1.44867176,2.29511089,1.85409214,0.00000000
-5.57378689,4.18200277,0.23433010,0.00713728,1.46766232,2.35655142,1.91890002,0.00000000
-5.56778389,4.26777117,0.23564807,0.00721488,1.48570218,2.41461635,1.98143083,0.00000000
-5.56178089,4.34836181,0.23707106,0.00727849,1.50277276,2.46894588,2.04122033,0.00000000
-5.55577789,4.42362715,0.23872532,0.00732755,1.51892909,2.51934772,2.09791391,0.00000000
-5.54977489,4.49368151,0.24074395,0.00736204,1.53429675,2.56579781,2.15126812,0.00000000
-5.54377189,4.55888601,0.24326380,0.00738247,1.54906539,2.60843385,2.20114708,0.00000000
-5.53776888,4.61982255,0.24642183,0.00738986,1.56347892,2.64754221,2.24751410,0.00000000
-5.53176588,4.67725815,0.25035110,0.00738564,1.57782303,2.68353902,2.29041907,0.00000000
-5.52576288,4.73210157,0.25517634,0.00737157,1.59241048,2.71694655,2.32998247,0.00000000
-5.51975988,4.78535486,0.26100950,0.00734965,1.60756504,2.74836633,2.36637696,0.00000000
-5.51375688,4.83806229,0.26794531,0.00732203,1.62360480,2.77845055,2.39980781,0.00000000
-5.50775388,4.89125972,0.27605714,0.00729091,1.64082578,2.80787341,2.43049326,0.00000000
-5.50175088,4.94592707,0.28539337,0.00725845,1.65948667,2.83730392,2.45864605,0.00000000
-5.49574787,5.00294652,0.29597453,0.00722669,1.67979544,2.86738155,2.48445723,0.00000000
-5.48974487,5.06306847,0.30779131,0.00719748,1.70189847,2.89869597,2.50808306,0.00000000
-5.48374187,5.12688680,0.32080382,0.00717246,1.72587266,2.93177154,2.52963584,0.00000000
-5.47773887,5.19482457,0.33494189,0.00715301,1.75172081,2.96705726,2.54917883,0.00000000
-5.47173587,5.26713013,0.35010681,0.00714025,1.77937036,3.00492205,2.56672569,0.00000000
-5.46573287,5.34388351,0.36617422,0.00713507,1.80867538,3.04565517,2.58224401,0.00000000
-5.45972986,5.42501186,0.38299829,0.00713812,1.83942152,3.08947118,2.59566270,0.00000000
-5.45372686,5.51031243,0.40041681,0.00714988,1.87133350,3.13651862,2.60688251,0.00000000
-5.44772386,5.59948131,0.41825723,0.00717068,1.90408470,3.18689127,2.61578886,0.00000000
-5.44172086,5.69214552,0.43634317,0.00720080,1.93730811,3.24064086,2.62226618,0.00000000
-5.43571786,5.78789642,0.45450121,0.00724045,1.97060828,3.29779024,2.62621264,0.00000000
-5.42971486,5.88632210,0.47256757,0.00728988,2.00357352,3.35834575,2.62755455,0.00000000
-5.42371186,5.98703689,0.49039445,0.00734938,2.03578799,3.42230801,2.62625936,0.00000000
-5.41770885,6.08970645,0.50785552,0.00741932,2.06684320,3.48968041,2.62234675,0.00000000
-5.41170585,6.19406693,0.52485047,0.00750017,2.09634879,3.56047485,2.61589705,0.00000000
-5.40570285,6.29993786,0.54130821,0.00759247,2.12394210,3.63471444,2.60705681,0.00000000
-5.39969985,6.40722812,0.55718865,0.00769687,2.14929680,3.71243336,2.59604117,0.00000000
-5.39369685,6.51593530,0.57248289,0.00781403,2.17213026,3.79367392,2.58313310,0.00000000
-5.38769385,6.62613898,0.58721178,0.00794465,2.19220980,3.87848140,2.56867963,0.00000000
-5.38169085,6.73798874,0.60142296,0.00808937,2.20935802,3.96689711,2.55308541,0.00000000
-5.37568784,6.85168795,0.61518644,0.00824875,2.22345698,4.05895026,2.53680393,0.00000000
-5.36968484,6.96747459,0.62858900,0.00842320,2.23445158,4.15464939,2.52032694,0.00000000
-5.36368184,7.08560039,0.64172761,0.00861293,2.24235195,4.25397374,2.50417257,0.00000000
-5.35767884,7.20630946,0.65470227,0.00881792,2.24723500,4.35686531,2.48887268,0.00000000
-5.35167584,7.32981758,0.66760861,0.00903783,2.24924492,4.46322193,2.47496000,0.00000000
-5.34567284,7.45629336,0.68053057,0.00927206,2.24859273,4.57289175,2.46295552,0.00000000
-5.33966983,7.58584182,0.69353369,0.00951964,2.24555467,4.68566936,2.45335669,0.00000000
-5.33366683,7.71849139,0.70665919,0.00977930,2.24046937,4.80129384,2.44662659,0.00000000
-5.32766383,7.85418462,0.71991935,0.01004946,2.23373379,4.91944859,2.44318470,0.00000000
-5.32166083,7.99277300,0.73329433,0.01032826,2.22579781,5.03976314,2.44339928,0.00000000
-5.31565783,8.13401598,0.74673058,0.01061358,2.21715761,5.16181677,2.44758157,0.00000000
-5.30965483,8.27758403,0.76014119,0.01090314,2.20834770,5.28514382,2.45598200,0.00000000
-5.30365183,8.42306559,0.77340788,0.01119453,2.19993190,5.40924046,2.46878824,0.00000000
-5.29764882,8.56997733,0.78638481,0.01148528,2.19249335,5.53357270,2.48612511,0.00000000
-5.29164582,8.71777718,0.79890390,0.01177293,2.18662366,5.65758529,2.50805610,0.00000000
-5.28564282,8.86587928,0.81078140,0.01205512,2.18291152,5.78071108,2.53458630,0.00000000
-5.27963982,9.01366985,0.82182551,0.01232963,2.18193081,5.90238040,2.56566626,0.00000000
-5.27363682,9.16052310,0.83184448,0.01259445,2.18422859,6.02203004,2.60119670,0.00000000
-5.26763382,9.30581584,0.84065485,0.01284785,2.19031299,6.13911115,2.64103328,0.00000000
-5.26163082,9.44893990,0.84808943,0.01308837,2.20064117,6.25309557,2.68499128,0.00000000
-5.25562781,9.58931099,0.85400449,0.01331492,2.21560755,6.36348017,2.73284970,0.00000000
-5.24962481,9.72637346,0.85828578,0.01352668,2.23553236,6.46978867,2.78435438,0.00000000
-5.24362181,9.85959993,0.86085318,0.01372321,2.26065065,6.57157058,2.83921984,0.00000000
-5.23761881,9.98848557,0.86166348,0.01390431,2.29110186,6.66839733,2.89712983,0.00000000
-5.23161581,10.11253705,0.86071134,0.01407006,2.32692022,6.75985541,2.95773618,0.00000000
-5.22561281,10.23125635,0.85802834,0.01422071,2.36802600,6.84553699,3.02065644,0.00000000
-5.21960980,10.34412058,0.85368009,0.01435664,2.41421817,6.92502843,3.08547011,0.00000000
-5.21360680,10.45055877,0.84776175,0.01447826,2.46516847,6.99789760,3.15171408,0.00000000
-5.20760380,10.54992748,0.84039204,0.01458593,2.52041757,7.06368089,3.21887766,0.00000000
-5.20160080,10.64148712,0.83170635,0.01467989,2.57937359,7.12187101,3.28639772,0.00000000
-5.19559780,10.72438102,0.82184914,0.01476018,2.64131346,7.17190701,3.35365458,0.00000000
-5.18959480,10.79761959,0.81096628,0.01482656,2.70538754,7.21316750,3.41996936,0.00000000
-5.18359180,10.86007154,0.79919768,0.01487846,2.77062796,7.24496841,3.48460337,0.00000000
-5.17758879,10.91046394,0.78667075,0.01491497,2.83596081,7.26656616,3.54676014,0.00000000
-5.17158579,10.94739267,0.77349496,0.01493482,2.90022247,7.27716694,3.60559058,0.00000000
-5.16558279,10.96934404,0.75975798,0.01493638,2.96218002,7.27594258,3.66020158,0.00000000
-5.15957979,10.97472781,0.74552343,0.01491773,3.02055550,7.26205284,3.70966831,0.00000000
-5.15357679,10.96192128,0.73083047,0.01487671,3.07405362,7.23467377,3.75305010,0.00000000
-5.14757379,10.92932318,0.71569518,0.01481100,3.12139235,7.19303127,3.78940979,0.00000000
-5.14157079,10.87541555,0.70011360,0.01471824,3.16133545,7.13643860,3.81783601,0.00000000
-5.13556778,10.79883129,0.68406615,0.01459616,3.19272607,7.06433624,3.83746792,0.00000000
-5.12956478,10.69842427,0.66752326,0.01444269,3.21452018,6.97633223,3.84752140,0.00000000
-5.12356178,10.57333887,0.65045163,0.01425606,3.22581872,6.87224113,3.84731597,0.00000000
-5.11755878,10.42307542,0.63282093,0.01403500,3.22589706,6.75211924,3.83630110,0.00000000
-5.11155578,10.24754816,0.61461022,0.01377878,3.21423071,6.61629440,3.81408096,0.00000000
-5.10555278,10.04713236,0.59581403,0.01348732,3.19051601,6.46538824,3.78043639,0.00000000
-5.09954977,9.82269791,0.57644740,0.01316130,3.15468492,6.30032957,3.73534275,0.00000000
-5.09354677,9.57562679,0.55654977,0.01280213,3.10691309,6.12235737,3.67898297,0.00000000
-5.08754377,9.30781305,0.53618742,0.01241204,3.04762070,5.93301299,3.61175451,0.00000000
-5.08154077,9.02164408,0.51545426,0.01199402,2.97746579,5.73412095,3.53426978,0.00000000
-5.07553777,8.71996340,0.49447111,0.01155178,2.89733024,5.52775869,3.44734954,0.00000000
-5.06953477,8.40601563,0.47338321,0.01108970,2.80829873,5.31621613,3.35200903,0.00000000
-5.06353177,8.08337536,0.45235645,0.01061271,2.71163128,5.10194605,3.24943714,0.00000000
-5.05752876,7.75586229,0.43157217,0.01012619,2.60873058,4.88750722,3.14096912,0.00000000
-5.05152576,7.42744604,0.41122120,0.00963586,2.50110494,4.67550221,3.02805357,0.00000000
-5.04552276,7.10214405,0.39149706,0.00914761,2.39032863,4.46851238,2.91221505,0.00000000
-5.03951976,6.78391692,0.37258901,0.00866738,2.27800086,4.26903255,2.79501364,0.00000000
-5.03351676,6.47656552,0.35467510,0.00820103,2.16570512,4.07940816,2.67800310,0.00000000
-5.02751376,6.18363418,0.33791571,0.00775421,2.05497050,3.90177747,2.56268943,0.00000000
-5.02151076,5.90832424,0.32244780,0.00733227,1.94723636,3.73802131,2.45049171,0.00000000
-5.01550775,5.65342174,0.30838025,0.00694013,1.84382193,3.58972264,2.34270681,0.00000000
-5.00950475,5.42124248,0.29579043,0.00658225,1.74590177,3.45813785,2.24047987,0.00000000
-5.00350175,5.21359695,0.28472228,0.00626256,1.65448827,3.34418092,2.14478164,0.00000000
-4.99749875,5.03177670,0.27518591,0.00598444,1.57042161,3.24842150,2.05639404,0.00000000
-4.99149575,4.87656278,0.26715869,0.00575073,1.49436749,3.17109694,1.97590430,0.00000000
-4.98549275,4.74825581,0.26058799,0.00556373,1.42682264,3.11213780,1.90370823,0.00000000
-4.97948974,4.64672614,0.25539520,0.00542526,1.36812765,3.07120590,1.84002212,0.00000000
-4.97348674,4.57148173,0.25148100,0.00533673,1.31848626,3.04774294,1.78490280,0.00000000
-4.96748374,4.52175024,0.24873156,0.00529915,1.27799027,3.04102765,1.73827461,0.00000000
-4.96148074,4.49657131,0.24702543,0.00531327,1.24664849,3.05023865,1.69996186,0.00000000
-4.95547774,4.49489425,0.24624077,0.00537960,1.22441844,3.07452004,1.66972497,0.00000000
-4.94947474,4.51567622,0.24626256,0.00549852,1.21123891,3.11304646,1.64729830,0.00000000
-4.94347174,4.55797573,0.24698954,0.00567031,1.20706181,3.16508433,1.63242757,0.00000000
-4.93746873,4.62103646,0.24834042,0.00589525,1.21188144,3.23004626,1.62490476,0.00000000
-4.93146573,4.70435694,0.25025918,0.00617359,1.22575964,3.30753560,1.62459857,0.00000000
-4.92546273,4.80774219,0.25271909,0.00650561,1.24884528,3.39737883,1.63147858,0.00000000
-4.91945973,4.93133414,0.25572537,0.00689162,1.28138678,3.49964384,1.64563177,0.00000000
-4.91345673,5.07561891,0.25931616,0.00733190,1.32373684,3.61464288,1.66727024,0.00000000
-4.90745373,5.24140996,0.26356189,0.00782667,1.37634863,3.74291969,1.69672965,0.00000000
-4.90145073,5.42980728,0.26856290,0.00837602,1.43976332,3.88522103,1.73445807,0.00000000
-4.89544772,5.64213412,0.27444547,0.00897984,1.51458904,4.04245352,1.78099569,0.00000000
-4.88944472,5.87985370,0.28135629,0.00963767,1.60147196,4.21562763,1.83694620,0.00000000
-4.88344172,6.14446939,0.28945568,0.01034866,1.70106039,4.40579096,1.90294093,0.00000000
-4.87743872,6.43741270,0.29890965,0.01111142,1.81396336,4.61395369,1.97959759,0.00000000
-4.87143572,6.75992410,0.30988127,0.01192389,1.94070530,4.84100945,2.06747522,0.00000000
-4.86543272,7.11293183,0.32252160,0.01278328,2.08167877,5.08765491,2.16702762,0.00000000
-4.85942971,7.49693437,0.33696047,0.01368597,2.23709733,5.35431169,2.27855746,0.00000000
-4.85342671,7.91189182,0.35329765,0.01462741,2.40695083,5.64105395,2.40217308,0.00000000
-4.84742371,8.35713124,0.37159467,0.01560214,2.59096507,5.94754485,2.53775031,0.00000000
-4.84142071,8.83127036,0.39186756,0.01660369,2.78856814,6.27298469,2.68490103,0.00000000
-4.83541771,9.33216348,0.41408103,0.01762470,2.99886505,6.61607302,2.84295015,0.00000000
-4.82941471,9.85687210,0.43814418,0.01865687,3.22062221,6.97498664,3.01092234,0.00000000
-4.82341171,10.40166236,0.46390800,0.01969113,3.45226301,7.34737446,3.18753926,0.00000000
-4.81740870,10.96202982,0.49116485,0.02071770,3.69187496,7.73036999,3.37122783,0.00000000
-4.81140570,11.53275146,0.51964995,0.02172628,3.93722878,8.12062128,3.56013946,0.00000000
-4.80540270,12.10796350,0.54904491,0.02270618,4.18580913,8.51433769,3.75217985,0.00000000
-4.79939970,12.68126298,0.57898319,0.02364658,4.43485610,8.90735243,3.94504839,0.00000000
-4.79339670,13.24583015,0.60905736,0.02453670,4.68141650,9.29519900,4.13628604,0.00000000
-4.78739370,13.79456804,0.63882805,0.02536602,4.92240320,9.67319988,4.32333008,0.00000000
-4.78139070,14.32025521,0.66783412,0.02612453,5.15466081,10.03656472,4.50357390,0.00000000
-4.77538769,14.81570728,0.69560394,0.02680295,5.37503550,10.38049581,4.67442993,0.00000000
-4.76938469,15.27394260,0.72166736,0.02739292,5.58044701,10.70029780,4.83339370,0.00000000
-4.76338169,15.68834746,0.74556795,0.02788722,5.76796038,10.99148894,4.97810678,0.00000000
-4.75737869,16.05283634,0.76687529,0.02827993,5.93485557,11.24991077,5.10641679,0.00000000
-4.75137569,16.36200251,0.78519679,0.02856659,6.07869267,11.47183328,5.21643246,0.00000000
-4.74537269,16.61125513,0.80018886,0.02874427,6.19737118,11.65405251,5.30657205,0.00000000
-4.73936968,16.79693860,0.81156698,0.02881170,6.28918167,11.79397778,5.37560362,0.00000000
-4.73336668,16.91643104,0.81911461,0.02876932,6.35284853,11.88970555,5.42267587,0.00000000
-4.72736368,16.96821857,0.82269048,0.02861920,6.38756295,11.94007752,5.44733867,0.00000000
-4.72136068,16.95194307,0.82223440,0.02836512,6.39300538,11.94472054,5.44955247,0.00000000
-4.71535768,16.86842152,0.81777124,0.02801240,6.36935711,11.90406644,5.42968641,0.00000000
-4.70935468,16.71963577,0.80941328,0.02756786,6.31730078,11.81935048,5.38850504,0.00000000
-4.70335168,16.50869246,0.79736079,0.02703963,6.23801024,11.69258763,5.32714398,0.00000000
-4.69734867,16.23975357,0.78190094,0.02643700,6.13312991,11.52652655,5.24707531,0.00000000
-4.69134567,15.91793931,0.76340530,0.02577022,6.00474449,11.32458227,5.15006358,0.00000000
-4.68534267,15.54920568,0.74232584,0.02505027,5.85533988,11.09074917,5.03811387,0.00000000
-4.67933967,15.14020042,0.71918982,0.02428859,5.68775636,10.82949670,4.91341364,0.00000000
-4.67333667,14.69810178,0.69459360,0.02349691,5.50513536,10.54565157,4.77827001,0.00000000
-4.66733367,14.23044531,0.66919561,0.02268693,5.31086113,10.24427026,4.63504492,0.00000000
-4.66133067,13.74494470,0.64370857,0.02187011,5.10849900,9.93050685,4.48609016,0.00000000
-4.65532766,13.24931291,0.61889116,0.02105744,4.90173151,9.60948117,4.33368470,0.00000000
-4.64932466,12.75109000,0.59553914,0.02025924,4.69429414,9.28615258,4.17997654,0.00000000
-4.64332166,12.25748379,0.57447603,0.01948501,4.48991211,8.96520442,4.02693121,0.00000000
-4.63731866,11.77522885,0.55654321,0.01874324,4.29223936,8.65094380,3.87628875,0.00000000
-4.63131566,11.31046858,0.54258962,0.01804138,4.10480116,8.34722051,3.72953067,0.00000000
-4.62531266,10.86866377,0.53346072,0.01738574,3.93094088,8.05736791,3.58785800,0.00000000
-4.61930965,10.45452967,0.52998676,0.01678152,3.77377177,7.78416744,3.45218099,0.00000000
-4.61330665,10.07200209,0.53297019,0.01623280,3.63613403,7.52983717,3.32312035,0.00000000
-4.60730365,9.72423151,0.54317212,0.01574267,3.52055705,7.29604317,3.20101967,0.00000000
-4.60130065,9.41360251,0.56129781,0.01531329,3.42922690,7.08393162,3.08596785,0.00000000
-4.59529765,9.14177485,0.58798122,0.01494601,3.36395836,6.89417804,2.97782992,0.00000000
-4.58929465,8.90974109,0.62376862,0.01464154,3.32617148,6.72704942,2.87628451,0.00000000
-4.58329165,8.71789548,0.66910168,0.01440008,3.31687175,6.58247435,2.78086557,0.00000000
-4.57728864,8.56610818,0.72430032,0.01422144,3.33663392,6.46011579,2.69100610,0.00000000
-4.57128564,8.45379926,0.78954574,0.01410515,3.38558908,6.35944174,2.60608160,0.00000000
-4.56528264,8.38000757,0.86486438,0.01405060,3.46341523,6.27978893,2.52545088,0.00000000
-4.55927964,8.34345035,0.95011352,0.01405702,3.56933165,6.22041582,2.44849256,0.00000000
-4.55327664,8.34257075,1.04496928,0.01412358,3.70209781,6.18054222,2.37463546,0.00000000
-4.54727364,8.37557186,1.14891794,0.01424933,3.86001784,6.15937368,2.30338201,0.00000000
-4.54127064,8.44043720,1.26125137,0.01443317,4.04095161,6.15611056,2.23432396,0.00000000
-4.53526763,8.53493900,1.38106733,0.01467377,4.24233385,6.16994246,2.16715035,0.00000000
-4.52926463,8.65663675,1.50727539,0.01496944,4.46120236,6.20003007,2.10164824,0.00000000
-4.52326163,8.80286963,1.63860863,0.01531805,4.69423638,6.24547747,2.03769687,0.00000000
-4.51725863,8.97074649,1.77364159,0.01571691,4.93780585,6.30529822,1.97525650,0.00000000
-4.51125563,9.15713790,1.91081419,0.01616259,5.18803147,6.37837938,1.91435336,0.00000000
-4.50525263,9.35867390,2.04846119,0.01665090,5.44085542,6.46344730,1.85506210,0.00000000
-4.49924962,9.57175106,2.18484659,0.01717673,5.69212119,6.55903884,1.79748738,0.00000000
-4.49324662,9.79255131,2.31820168,0.01773405,5.93766099,6.66348130,1.74174587,0.00000000
-4.48724362,10.01707395,2.44676574,0.01831593,6.17338791,6.77488331,1.68795000,0.00000000
-4.48124062,10.24118114,2.56882763,0.01891447,6.39538990,6.89113825,1.63619426,0.00000000
-4.47523762,10.46065603,2.68276676,0.01952101,6.60002186,7.00994076,1.58654484,0.00000000
-4.46923462,10.67127141,2.78709185,0.02012614,6.78399216,7.12881582,1.53903271,0.00000000
-4.46323162,10.86886606,2.88047570,0.02071992,6.94443984,7.24515930,1.49365044,0.00000000
-4.45722861,11.04942519,2.96178479,0.02129203,7.07899893,7.35628775,1.45035223,0.00000000
-4.45122561,11.20916107,3.03010236,0.02183203,7.18584687,7.45949509,1.40905676,0.00000000
-4.44522261,11.34458997,3.08474414,0.02232952,7.26373489,7.55211327,1.36965225,0.00000000
-4.43921961,11.45260172,3.12526637,0.02277447,7.31199871,7.63157390,1.33200296,0.00000000
-4.43321661,11.53051874,3.15146585,0.02315737,7.33054950,7.69546812,1.29595636,0.00000000
-4.42721361,11.57614221,3.16337250,0.02346950,7.31984534,7.74160204,1.26135036,0.00000000
-4.42121061,11.58778392,3.16123504,0.02370312,7.28084532,7.76804571,1.22801990,0.00000000
-4.41520760,11.56428317,3.14550080,0.02385166,7.21494844,7.77317400,1.19580260,0.00000000
-4.40920460,11.50500912,3.11679098,0.02390987,7.12392109,7.75569828,1.16454300,0.00000000
-4.40320160,11.40984970,3.07587277,0.02387393,7.00981667,7.71468861,1.13409552,0.00000000
-4.39719860,11.27918891,3.02362969,0.02374155,6.87489174,7.64958617,1.10432597,0.00000000
-4.39119560,11.11387477,2.96103190,0.02351196,6.72152290,7.56020668,1.07511196,0.00000000
-4.38519260,10.91518027,2.88910745,0.02318600,6.55212827,7.44673543,1.04634241,0.00000000
-4.37918959,10.68476000,2.80891591,0.02276599,6.36909716,7.30971496,1.01791656,0.00000000
-4.37318659,10.42460458,2.72152520,0.02225574,6.17473063,7.15002651,0.98974284,0.00000000
-4.36718359,10.13699505,2.62799206,0.02166040,5.97119492,6.96886640,0.96173793,0.00000000
-4.36118059,9.82445853,2.52934670,0.02098639,5.76048877,6.76771833,0.93382630,0.00000000
-4.35517759,9.48972632,2.42658146,0.02024118,5.54442476,6.54832262,0.90594047,0.00000000
-4.34917459,9.13569486,2.32064327,0.01943318,5.32462377,6.31264310,0.87802197,0.00000000
-4.34317159,8.76538952,2.21242951,0.01857154,5.10252109,6.06283240,0.85002317,0.00000000
-4.33716858,8.38193091,2.10278644,0.01766592,4.87938195,5.80119595,0.82190966,0.00000000
-4.33116558,7.98850296,1.99250971,0.01672637,4.65632382,5.53015520,0.79366305,0.00000000
-4.32516258,7.58832195,1.88234595,0.01576306,4.43434273,5.25221032,0.76528398,0.00000000
-4.31915958,7.18460568,1.77299500,0.01478615,4.21434072,4.96990248,0.73679480,0.00000000
-4.31315658,6.78054190,1.66511174,0.01380555,3.99715191,4.68577629,0.70824184,0.00000000
-4.30715358,6.37925567,1.55930749,0.01283078,3.78356480,4.40234224,0.67969678,0.00000000
