energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-3.45472736,3.93356158,0.00240702,0.07623488,0.89454790,1.47816537,0.51730154,1.94985343,0.01808716,0.28969519
-3.44872436,3.87397798,0.00228387,0.07376280,0.87416653,1.46695605,0.49545290,1.91549609,0.01837027,0.28707197
-3.44272136,3.81140164,0.00216173,0.07111773,0.85210069,1.45425060,0.47295402,1.88041171,0.01861338,0.28476966
-3.43671836,3.74771285,0.00204281,0.06836053,0.82881297,1.44057223,0.45020392,1.84569825,0.01882226,0.28278463
-3.43071536,3.68472413,0.00192908,0.06555447,0.80475855,1.42641153,0.42758818,1.81241748,0.01900384,0.28110932
-3.42471236,3.62413017,0.00182232,0.06276374,0.78037165,1.41221035,0.40546930,1.78156823,0.01916604,0.27973207
-3.41870935,3.56746554,0.00172403,0.06005211,0.75605379,1.39834865,0.38417846,1.75406358,0.01931749,0.27863707
-3.41270635,3.51607160,0.00163546,0.05748159,0.73216444,1.38513511,0.36400901,1.73071263,0.01946730,0.27780468
-3.40670335,3.47107314,0.00155753,0.05511130,0.70901400,1.37280151,0.34521176,1.71220714,0.01962471,0.27721196
-3.40070035,3.43336505,0.00149091,0.05299647,0.68685952,1.36150117,0.32799200,1.69911296,0.01979887,0.27683353
-3.39469735,3.40360851,0.00143596,0.05118753,0.66590288,1.35131109,0.31250830,1.69186619,0.01999854,0.27664267
-3.38869435,3.38223560,0.00139278,0.04972938,0.64629131,1.34223753,0.29887286,1.69077319,0.02023183,0.27661249
-3.38269135,3.36946099,0.00136120,0.04866079,0.62811995,1.33422443,0.28715315,1.69601401,0.02050594,0.27671727
-3.37668834,3.36529901,0.00134085,0.04801377,0.61143605,1.32716393,0.27737466,1.70764829,0.02082698,0.27693365
-3.37068534,3.36958417,0.00133113,0.04781322,0.59624430,1.32090828,0.26952443,1.72562261,0.02119973,0.27724163
-3.36468234,3.38199339,0.00133128,0.04807639,0.58251295,1.31528227,0.26355511,1.74977874,0.02162751,0.27762537
-3.35867934,3.40206819,0.00134040,0.04881259,0.57018026,1.31009548,0.25938925,1.77986177,0.02211203,0.27807353
-3.35267634,3.42923546,0.00135748,0.05002278,0.55916076,1.30515360,0.25692363,1.81552768,0.02265327,0.27857924
-3.34667334,3.46282585,0.00138141,0.05169932,0.54935123,1.30026828,0.25603347,1.85635005,0.02324942,0.27913960
-3.34067034,3.50208903,0.00141104,0.05382563,0.54063602,1.29526519,0.25657633,1.90182564,0.02389685,0.27975477
-3.33466733,3.54620596,0.00144519,0.05637610,0.53289152,1.28998984,0.25839571,1.95137915,0.02459005,0.28042667
-3.32866433,3.59429823,0.00148268,0.05931597,0.52598993,1.28431140,0.26132428,2.00436743,0.02532169,0.28115741
-3.32266133,3.64543546,0.00152236,0.06260142,0.51980215,1.27812436,0.26518671,2.06008372,0.02608269,0.28194765
-3.31665833,3.69864149,0.00156311,0.06617986,0.51420002,1.27134851,0.26980234,2.11776251,0.02686229,0.28279484
-3.31065533,3.75290091,0.00160389,0.06999043,0.50905792,1.26392747,0.27498756,2.17658587,0.02764827,0.28369171
-3.30465233,3.80716685,0.00164372,0.07396474,0.50425413,1.25582632,0.28055810,2.23569194,0.02842709,0.28462505
-3.29864932,3.86037149,0.00168173,0.07802797,0.49967188,1.24702876,0.28633138,2.29418598,0.02918423,0.28557491
-3.29264632,3.91144000,0.00171717,0.08210014,0.49520041,1.23753437,0.29212887,2.35115472,0.02990446,0.28651439
-3.28664332,3.95930882,0.00174942,0.08609777,0.49073616,1.22735628,0.29777857,2.40568383,0.03057222,0.28741001
-3.28064032,4.00294820,0.00177796,0.08993574,0.48618420,1.21651978,0.30311770,2.45687867,0.03117208,0.28822271
-3.27463732,4.04138895,0.00180245,0.09352934,0.48145984,1.20506194,0.30799545,2.50388765,0.03168912,0.28890952
-3.26863432,4.07375265,0.00182270,0.09679650,0.47649068,1.19303243,0.31227588,2.54592765,0.03210948,0.28942572
-3.26263132,4.09928396,0.00183864,0.09966006,0.47121867,1.18049559,0.31584081,2.58231028,0.03242080,0.28972741
-3.25662831,4.11738366,0.00185039,0.10204999,0.46560244,1.16753345,0.31859255,2.61246790,0.03261270,0.28977438
-3.25062531,4.12764032,0.00185821,0.10390554,0.45961955,1.15424953,0.32045642,2.63597786,0.03267722,0.28953304
-3.24462231,4.12985873,0.00186250,0.10517706,0.45326848,1.14077296,0.32138288,2.65258349,0.03260914,0.28897921
-3.23861931,4.12408287,0.00186381,0.10582768,0.44657039,1.12726258,0.32134906,2.66221051,0.03240637,0.28810067
-3.23261631,4.11061149,0.00186279,0.10583439,0.43957014,1.11391040,0.32035966,2.66497743,0.03207006,0.28689912
-3.22661331,4.09000459,0.00186023,0.10518882,0.43233678,1.10094398,0.31844699,2.66119890,0.03160474,0.28539154
-3.22061031,4.06307952,0.00185698,0.10389748,0.42496306,1.08862727,0.31567015,2.65138138,0.03101824,0.28361078
-3.21460730,4.03089580,0.00185393,0.10198145,0.41756403,1.07725951,0.31211327,2.63621056,0.03032157,0.28160527
-3.20860430,3.99472860,0.00185203,0.09947560,0.41027472,1.06717183,0.30788280,2.61653076,0.02952859,0.27943784
-3.20260130,3.95603107,0.00185220,0.09642732,0.40324670,1.05872137,0.30310397,2.59331680,0.02865562,0.27718373
-3.19659830,3.91638670,0.00185533,0.09289488,0.39664382,1.05228297,0.29791644,2.56763913,0.02772092,0.27492779
-3.19059530,3.87745326,0.00186223,0.08894539,0.39063707,1.04823835,0.29246933,2.54062380,0.02674409,0.27276102
-3.18459230,3.84090045,0.00187358,0.08465253,0.38539882,1.04696318,0.28691582,2.51340866,0.02574541,0.27077663
-3.17858929,3.80834387,0.00188994,0.08009414,0.38109651,1.04881238,0.28140755,2.48709794,0.02474514,0.26906584
-3.17258629,3.78127812,0.00191166,0.07534983,0.37788624,1.05410411,0.27608900,2.46271703,0.02376284,0.26771357
-3.16658329,3.76101207,0.00193892,0.07049852,0.37590624,1.06310331,0.27109219,2.44116985,0.02281670,0.26679426
-3.16058029,3.74860928,0.00197164,0.06561625,0.37527076,1.07600526,0.26653186,2.42320046,0.02192290,0.26636813
-3.15457729,3.74483654,0.00200951,0.06077421,0.37606452,1.09292013,0.26250132,2.40936110,0.02109514,0.26647794
-3.14857429,3.75012294,0.00205200,0.05603705,0.37833792,1.11385933,0.25906934,2.39998803,0.02034418,0.26714655
-3.14257129,3.76453175,0.00209830,0.05146159,0.38210344,1.13872436,0.25627798,2.39518640,0.01967755,0.26837538
-3.13656828,3.78774659,0.00214741,0.04709587,0.38733326,1.16729892,0.25414166,2.39482503,0.01909940,0.27014383
-3.13056528,3.81907291,0.00219810,0.04297864,0.39395833,1.19924502,0.25264741,2.39854131,0.01861045,0.27240979
-3.12456228,3.85745504,0.00224899,0.03913921,0.40186899,1.23410330,0.25175627,2.40575610,0.01820816,0.27511116
-3.11855928,3.90150829,0.00229858,0.03559766,0.41091712,1.27129822,0.25140588,2.41569798,0.01788692,0.27816841
-3.11255628,3.94956497,0.00234527,0.03236537,0.42091986,1.31014787,0.25151402,2.42743574,0.01763842,0.28148789
-3.10655328,3.99973253,0.00238744,0.02944576,0.43166471,1.34987849,0.25198294,2.43991766,0.01745213,0.28496604
-3.10055028,4.04996133,0.00242353,0.02683532,0.44291584,1.38964333,0.25270433,2.45201571,0.01731581,0.28849397
-3.09454727,4.09811925,0.00245204,0.02452470,0.45442143,1.42854510,0.25356462,2.46257263,0.01721608,0.29196237
-3.08854427,4.14206973,0.00247162,0.02249985,0.46592160,1.46566149,0.25445035,2.47044978,0.01713905,0.29526649
-3.08254127,4.17975011,0.00248113,0.02074323,0.47715675,1.50007258,0.25525344,2.47457351,0.01707084,0.29831085
-3.07653827,4.20924656,0.00247964,0.01923498,0.48787575,1.53088915,0.25587593,2.47397801,0.01699823,0.30101351
-3.07053527,4.22886249,0.00246652,0.01795391,0.49784381,1.55728081,0.25623420,2.46784266,0.01690908,0.30330960
-3.06453227,4.23717756,0.00244143,0.01687844,0.50684951,1.57850257,0.25626224,2.45552242,0.01679282,0.30515391
-3.05852926,4.23309468,0.00240433,0.01598738,0.51471077,1.59391886,0.25591403,2.43656996,0.01664075,0.30652255
-3.05252626,4.21587331,0.00235549,0.01526053,0.52127945,1.60302399,0.25516480,2.41074879,0.01644631,0.30741325
-3.04652326,4.18514791,0.00229548,0.01467909,0.52644444,1.60545805,0.25401127,2.37803705,0.01620520,0.30784463
-3.04052026,4.14093107,0.00222514,0.01422593,0.53013312,1.60101774,0.25247076,2.33862226,0.01591544,0.30785430
-3.03451726,4.08360191,0.00214557,0.01388576,0.53231122,1.58966159,0.25057939,2.29288757,0.01557729,0.30749578
-3.02851426,4.01388070,0.00205805,0.01364501,0.53298114,1.57150955,0.24838946,2.24139058,0.01519312,0.30683473
-3.02251126,3.93279170,0.00196402,0.01349182,0.53217896,1.54683707,0.24596614,2.18483629,0.01476717,0.30594440
-3.01650825,3.84161646,0.00186503,0.01341574,0.52997033,1.51606404,0.24338383,2.12404557,0.01430531,0.30490072
-3.01050525,3.74184032,0.00176269,0.01340756,0.52644568,1.47973929,0.24072222,2.05992132,0.01381468,0.30377734
-3.00450225,3.63509531,0.00165862,0.01345896,0.52171498,1.43852149,0.23806253,1.99341382,0.01330342,0.30264084
-2.99849925,3.52310215,0.00155441,0.01356230,0.51590249,1.39315749,0.23548391,1.92548743,0.01278025,0.30154647
-2.99249625,3.40761465,0.00145156,0.01371033,0.50914181,1.34445913,0.23306035,1.85708993,0.01225419,0.30053466
-2.98649325,3.29036880,0.00135150,0.01389601,0.50157158,1.29327971,0.23085832,1.78912612,0.01173425,0.29962855
-2.98049025,3.17303891,0.00125554,0.01411233,0.49333204,1.24049103,0.22893503,1.72243658,0.01122914,0.29883266
-2.97448724,3.05720243,0.00116484,0.01435227,0.48456261,1.18696220,0.22733764,1.65778232,0.01074706,0.29813284
-2.96848424,2.94431426,0.00108046,0.01460875,0.47540058,1.13354074,0.22610325,1.59583560,0.01029551,0.29749746
-2.96248124,2.83569116,0.00100332,0.01487469,0.46598087,1.08103681,0.22525972,1.53717668,0.00988117,0.29687984
-2.95647824,2.73250573,0.00093425,0.01514311,0.45643677,1.03021076,0.22482720,1.48229617,0.00950978,0.29622169
-2.95047524,2.63578916,0.00087399,0.01540726,0.44690142,0.98176430,0.22482024,1.43160210,0.00918615,0.29545750
-2.94447224,2.54644132,0.00082323,0.01566083,0.43750982,0.93633501,0.22525026,1.38543062,0.00891408,0.29451942
-2.93846923,2.46524635,0.00078264,0.01589812,0.42840094,0.89449416,0.22612829,1.34405919,0.00869645,0.29334248
-2.93246623,2.39289176,0.00075288,0.01611426,0.41971981,0.85674707,0.22746761,1.30772088,0.00853522,0.29186984
-2.92646323,2.32998876,0.00073466,0.01630537,0.41161902,0.82353567,0.22928626,1.27661854,0.00843151,0.29005756
-2.92046023,2.27709174,0.00072876,0.01646871,0.40425954,0.79524234,0.23160904,1.25093753,0.00838567,0.28787886
-2.91445723,2.23471492,0.00073602,0.01660282,0.39781044,0.77219452,0.23446901,1.23085602,0.00839734,0.28532741
-2.90845423,2.20334442,0.00075739,0.01670752,0.39244750,0.75466924,0.23790814,1.21655192,0.00846552,0.28241944
-2.90245123,2.18344455,0.00079394,0.01678397,0.38835051,0.74289696,0.24197723,1.20820590,0.00858866,0.27919472
-2.89644822,2.17545735,0.00084684,0.01683457,0.38569931,0.73706428,0.24673490,1.20600010,0.00876470,0.27571607
-2.89044522,2.17979515,0.00091734,0.01686283,0.38466866,0.73731507,0.25224567,1.21011254,0.00899109,0.27206764
-2.88444222,2.19682629,0.00100682,0.01687325,0.38542215,0.74374975,0.25857728,1.22070750,0.00926492,0.26835184
-2.87843922,2.22685463,0.00111667,0.01687103,0.38810538,0.75642291,0.26579720,1.23792230,0.00958286,0.26468523
-2.87243622,2.27009404,0.00124833,0.01686186,0.39283881,0.77533907,0.27396864,1.26185139,0.00994125,0.26119352
-2.86643322,2.32663935,0.00140322,0.01685161,0.39971056,0.80044722,0.28314608,1.29252851,0.01033609,0.25800587
-2.86043022,2.39643550,0.00158270,0.01684603,0.40876968,0.83163435,0.29337071,1.32990816,0.01076307,0.25524890
-2.85442721,2.47924705,0.00178800,0.01685048,0.42002015,0.86871860,0.30466583,1.37384746,0.01121758,0.25304065
-2.84842421,2.57462994,0.00202020,0.01686963,0.43341612,0.91144264,0.31703266,1.42408964,0.01169476,0.25148475
-2.84242121,2.68190774,0.00228014,0.01690723,0.44885865,0.95946805,0.33044655,1.48025023,0.01218946,0.25066520
-2.83641821,2.80015412,0.00256838,0.01696588,0.46619424,1.01237109,0.34485409,1.54180716,0.01269630,0.25064195
-2.83041521,2.92818345,0.00288511,0.01704688,0.48521531,1.06964082,0.36017111,1.60809547,0.01320968,0.25144748
-2.82441221,3.06455064,0.00323017,0.01715015,0.50566280,1.13067974,0.37628178,1.67830755,0.01372385,0.25308460
-2.81840920,3.20756132,0.00360293,0.01727415,0.52723085,1.19480764,0.39303906,1.75149921,0.01423289,0.25552551
-2.81240620,3.35529282,0.00400226,0.01741593,0.54957354,1.26126880,0.41026635,1.82660184,0.01473081,0.25871223
-2.80640320,3.50562571,0.00442656,0.01757123,0.57231340,1.32924262,0.42776044,1.90244057,0.01521161,0.26255830
-2.80040020,3.65628569,0.00487365,0.01773458,0.59505154,1.39785770,0.44529584,1.97775806,0.01566934,0.26695170
-2.79439720,3.80489440,0.00534082,0.01789956,0.61737907,1.46620915,0.46263008,2.05124323,0.01609820,0.27175890
-2.78839420,3.94902791,0.00582482,0.01805899,0.63888930,1.53337856,0.47951009,2.12156400,0.01649264,0.27682971
-2.78239120,4.08628070,0.00632189,0.01820525,0.65919042,1.59845632,0.49567924,2.18740286,0.01684749,0.28200294
-2.77638819,4.21433304,0.00682778,0.01833056,0.67791810,1.66056540,0.51088488,2.24749406,0.01715803,0.28711230
-2.77038519,4.33101909,0.00733781,0.01842728,0.69474760,1.71888585,0.52488607,2.30066079,0.01742019,0.29199264
-2.76438219,4.43439316,0.00784695,0.01848829,0.70940493,1.77267910,0.53746111,2.34585104,0.01763063,0.29648595
-2.75837919,4.52279138,0.00834993,0.01850717,0.72167650,1.82131123,0.54841468,2.38217051,0.01778687,0.30044711
-2.75237619,4.59488633,0.00884127,0.01847859,0.73141715,1.86427404,0.55758421,2.40891134,0.01788741,0.30374894
-2.74637319,4.64973213,0.00931551,0.01839843,0.73855596,1.90120328,0.56484518,2.42557526,0.01793180,0.30628660
-2.74037019,4.68679816,0.00976725,0.01826404,0.74309970,1.93189285,0.57011521,2.43189036,0.01792076,0.30798094
-2.73436718,4.70598966,0.01019132,0.01807430,0.74513386,1.95630460,0.57335672,2.42782056,0.01785620,0.30878084
-2.72836418,4.70765434,0.01058294,0.01782973,0.74482094,1.97457285,0.57457796,2.41356746,0.01774120,0.30866439
-2.72236118,4.69257432,0.01093786,0.01753245,0.74239627,1.98700329,0.57383249,2.38956445,0.01758003,0.30763900
-2.71635818,4.66194357,0.01125247,0.01718615,0.73816127,1.99406617,0.57121709,2.35646331,0.01737808,0.30574029
-2.71035518,4.61733156,0.01152394,0.01679590,0.73247449,1.99638363,0.56686807,2.31511371,0.01714172,0.30303001
-2.70435218,4.56063426,0.01175036,0.01636806,0.72574059,1.99471159,0.56095633,2.26653670,0.01687820,0.29959305
-2.69834917,4.49401437,0.01193077,0.01590996,0.71839770,1.98991653,0.55368120,2.21189290,0.01659543,0.29553362
-2.69234617,4.41983293,0.01206525,0.01542970,0.71090360,1.98294815,0.54526340,2.15244699,0.01630180,0.29097083
-2.68634317,4.34057484,0.01215496,0.01493582,0.70372098,1.97480855,0.53593751,2.08952958,0.01600595,0.28603400
-2.68034017,4.25877114,0.01220207,0.01443702,0.69730265,1.96651925,0.52594397,2.02449809,0.01571651,0.28085757
-2.67433717,4.17692090,0.01220979,0.01394184,0.69207678,1.95908726,0.51552131,1.95869803,0.01544186,0.27557617
-2.66833417,4.09741570,0.01218223,0.01345839,0.68843301,1.95347141,0.50489866,1.89342597,0.01518985,0.27031985
-2.66233117,4.02246933,0.01212430,0.01299407,0.68670977,1.95055039,0.49428887,1.82989559,0.01496760,0.26520969
-2.65632816,3.95405530,0.01204154,0.01255532,0.68718318,1.95109366,0.48388266,1.76920776,0.01478126,0.26035391
-2.65032516,3.89385436,0.01193998,0.01214746,0.69005812,1.95573651,0.47384382,1.71232562,0.01463580,0.25584475
-2.64432216,3.84321357,0.01182589,0.01177455,0.69546146,1.96496012,0.46430577,1.66005525,0.01453492,0.25175599
-2.63831916,3.80311826,0.01170562,0.01143929,0.70343806,1.97907750,0.45536941,1.61303231,0.01448085,0.24814137
-2.63231616,3.77417735,0.01158532,0.01114299,0.71394924,1.99822584,0.44710252,1.57171483,0.01447433,0.24503385
-2.62631316,3.75662226,0.01147078,0.01088559,0.72687410,2.02236534,0.43954048,1.53638202,0.01451460,0.24244562
-2.62031016,3.75031877,0.01136723,0.01066577,0.74201339,2.05128460,0.43268830,1.50713870,0.01459938,0.24036895
-2.61430715,3.75479083,0.01127910,0.01048103,0.75909588,2.08461215,0.42652381,1.48392498,0.01472499,0.23877771
-2.60830415,3.76925492,0.01120994,0.01032787,0.77778689,2.12183354,0.42100175,1.46653028,0.01488645,0.23762951
-2.60230115,3.79266304,0.01116230,0.01020200,0.79769873,2.16231299,0.41605863,1.45461100,0.01507763,0.23686824
-2.59629815,3.82375221,0.01113761,0.01009853,0.81840261,2.20531878,0.41161796,1.44771091,0.01529149,0.23642702
-2.59029515,3.86109821,0.01113622,0.01001221,0.83944158,2.25005096,0.40759569,1.44528328,0.01552027,0.23623133
-2.58429215,3.90317133,0.01115736,0.00993768,0.86034408,2.29567038,0.40390548,1.44671385,0.01575579,0.23620215
-2.57828914,3.94839172,0.01119925,0.00986967,0.88063763,2.34132769,0.40046370,1.45134367,0.01598970,0.23625915
-2.57228614,3.99518240,0.01125918,0.00980325,0.89986216,2.38619112,0.39719377,1.45849117,0.01621379,0.23632358
-2.56628314,4.04201800,0.01133364,0.00973400,0.91758261,2.42947215,0.39402979,1.46747258,0.01642024,0.23632105
-2.56028014,4.08746793,0.01141850,0.00965820,0.93340047,2.47044808,0.39091927,1.47762034,0.01660198,0.23618383
-2.55427714,4.13023274,0.01150921,0.00957296,0.94696382,2.50848089,0.38782490,1.48829890,0.01675287,0.23585290
-2.54827414,4.16917306,0.01160097,0.00947633,0.95797573,2.54303203,0.38472542,1.49891797,0.01686802,0.23527952
-2.54227114,4.20333097,0.01168895,0.00936740,0.96620083,2.57367288,0.38161547,1.50894285,0.01694391,0.23442645
-2.53626813,4.23194387,0.01176847,0.00924632,0.97146992,2.60009099,0.37850477,1.51790210,0.01697862,0.23326876
-2.53026513,4.25445129,0.01183521,0.00911430,0.97368261,2.62209236,0.37541646,1.52539267,0.01697192,0.23179431
-2.52426213,4.27049562,0.01188531,0.00897359,0.97280811,2.63960014,0.37238510,1.53108287,0.01692529,0.23000391
-2.51825913,4.27991758,0.01191559,0.00882745,0.96888418,2.65265043,0.36945424,1.53471330,0.01684195,0.22791125
-2.51225613,4.28274756,0.01192353,0.00868005,0.96201444,2.66138570,0.36667397,1.53609644,0.01672676,0.22554262
-2.50625313,4.27919400,0.01190745,0.00853634,0.95236432,2.66604667,0.36409842,1.53511503,0.01658607,0.22293640
-2.50025013,4.26962979,0.01186646,0.00840199,0.94015575,2.66696303,0.36178367,1.53171962,0.01642755,0.22014258
-2.49424712,4.25457768,0.01180047,0.00828318,0.92566094,2.66454389,0.35978585,1.52592574,0.01625991,0.21722204
-2.48824412,4.23469525,0.01171018,0.00818650,0.90919548,2.65926809,0.35815985,1.51781060,0.01609263,0.21424580
-2.48224112,4.21076008,0.01159698,0.00811875,0.89111088,2.65167487,0.35695843,1.50750976,0.01593556,0.21129425
-2.47623812,4.18365515,0.01146291,0.00808680,0.87178688,2.64235494,0.35623186,1.49521353,0.01579866,0.20845619
-2.47023512,4.15435451,0.01131051,0.00809742,0.85162368,2.63194190,0.35602805,1.48116315,0.01569155,0.20582782
-2.46423212,4.12390883,0.01114275,0.00815708,0.83103414,2.62110387,0.35639290,1.46564669,0.01562321,0.20351154
-2.45822911,4.09343043,0.01096291,0.00827180,0.81043609,2.61053488,0.35737100,1.44899433,0.01560163,0.20161455
-2.45222611,4.06407723,0.01077445,0.00844702,0.79024490,2.60094588,0.35900630,1.43157300,0.01563355,0.20024725
-2.44622311,4.03703492,0.01058092,0.00868741,0.77086620,2.59305464,0.36134271,1.41378005,0.01572419,0.19952129
-2.44022011,4.01349699,0.01038588,0.00899673,0.75268891,2.58757441,0.36442438,1.39603592,0.01587710,0.19954742
-2.43421711,3.99464204,0.01019276,0.00937773,0.73607843,2.58520089,0.36829562,1.37877566,0.01609406,0.20043296
-2.42821411,3.98160841,0.01000485,0.00983206,0.72137018,2.58659742,0.37300028,1.36243932,0.01637505,0.20227899
-2.42221111,3.97546611,0.00982519,0.01036013,0.70886337,2.59237836,0.37858048,1.34746129,0.01671831,0.20517733
-2.41620810,3.97718652,0.00965654,0.01096110,0.69881520,2.60309098,0.38507473,1.33425887,0.01712044,0.20920724
-2.41020510,3.98761069,0.00950132,0.01163284,0.69143531,2.61919620,0.39251545,1.32322025,0.01757659,0.21443213
-2.40420210,4.00741722,0.00936162,0.01237189,0.68688097,2.64104897,0.40092596,1.31469242,0.01808073,0.22089626
-2.39819910,4.03709110,0.00923914,0.01317355,0.68525272,2.66887914,0.41031700,1.30896938,0.01862585,0.22862155
-2.39219610,4.07689509,0.00913518,0.01403189,0.68659100,2.70277375,0.42068317,1.30628124,0.01920432,0.23760481
-2.38619310,4.12684521,0.00905065,0.01493984,0.69087372,2.74266196,0.43199921,1.30678463,0.01980819,0.24781540
-2.38019010,4.18669191,0.00898609,0.01588936,0.69801497,2.78830359,0.44421664,1.31055502,0.02042945,0.25919358
-2.37418709,4.25590867,0.00894161,0.01687156,0.70786524,2.83928253,0.45726084,1.31758136,0.02106032,0.27164966
-2.36818409,4.33368902,0.00891701,0.01787688,0.72021299,2.89500564,0.47102885,1.32776336,0.02169352,0.28506411
-2.36218109,4.41895317,0.00891172,0.01889530,0.73478796,2.95470801,0.48538820,1.34091178,0.02232244,0.29928866
-2.35617809,4.51036468,0.00892493,0.01991660,0.75126606,3.01746496,0.50017688,1.35675170,0.02294129,0.31414860
-2.35017509,4.60635726,0.00895557,0.02093053,0.76927598,3.08221069,0.51520456,1.37492897,0.02354521,0.32944607
-2.34417209,4.70517134,0.00900245,0.02192712,0.78840728,3.14776343,0.53025531,1.39501945,0.02413030,0.34496445
-2.33816908,4.80489922,0.00906429,0.02289685,0.80821994,3.21285625,0.54509163,1.41654101,0.02469362,0.36047371
-2.33216608,4.90353767,0.00913988,0.02383095,0.82825498,3.27617273,0.55945988,1.43896766,0.02523316,0.37573652
-2.32616308,4.99904585,0.00922812,0.02472153,0.84804598,3.33638588,0.57309696,1.46174552,0.02574776,0.39051493
-2.32016008,5.08940643,0.00932819,0.02556182,0.86713102,3.39219894,0.58573787,1.48430981,0.02623699,0.40457736
-2.31415708,5.17268756,0.00943966,0.02634630,0.88506469,3.44238628,0.59712416,1.50610243,0.02670107,0.41770563
-2.30815408,5.24710294,0.00956257,0.02707074,0.90142982,3.48583258,0.60701268,1.52658942,0.02714073,0.42970175
-2.30215108,5.31106769,0.00969759,0.02773237,0.91584835,3.52156846,0.61518445,1.54527757,0.02755714,0.44039411
-2.29614807,5.36324756,0.00984607,0.02832976,0.92799111,3.54880109,0.62145317,1.56172973,0.02795177,0.44964285
-2.29014507,5.40259942,0.01001014,0.02886288,0.93758610,3.56693823,0.62567301,1.57557823,0.02832638,0.45734414
-2.28414207,5.42840138,0.01019273,0.02933294,0.94442490,3.57560461,0.62774533,1.58653590,0.02868293,0.46343320
-2.27813907,5.44027139,0.01039764,0.02974230,0.94836722,3.57464999,0.62762403,1.59440454,0.02902358,0.46788584
-2.27213607,5.43817363,0.01062943,0.03009426,0.94934319,3.56414852,0.62531912,1.59908041,0.02935068,0.47071857
-2.26613307,5.42241261,0.01089348,0.03039288,0.94735354,3.54438951,0.62089853,1.60055681,0.02966680,0.47198718
-2.26013007,5.39361561,0.01119580,0.03064276,0.94246767,3.51586023,0.61448782,1.59892361,0.02997475,0.47178395
-2.25412706,5.35270425,0.01154298,0.03084877,0.93481971,3.47922152,0.60626788,1.59436400,0.03027768,0.47023350
-2.24812406,5.30085695,0.01194197,0.03101589,0.92460282,3.43527765,0.59647071,1.58714854,0.03057905,0.46748772
-2.24212106,5.23946391,0.01239995,0.03114889,0.91206199,3.38494188,0.58537325,1.57762687,0.03088277,0.46371975
-2.23611806,5.17007694,0.01292408,0.03125225,0.89748566,3.32919947,0.57328973,1.56621741,0.03119317,0.45911752
-2.23011506,5.09435636,0.01352128,0.03132991,0.88119657,3.26906996,0.56056258,1.55339537,0.03151506,0.45387710
-2.22411206,5.01401717,0.01419798,0.03138517,0.86354208,3.20557050,0.54755246,1.53967957,0.03185375,0.44819601
-2.21810905,4.93077692,0.01495991,0.03142064,0.84488444,3.13968201,0.53462766,1.52561839,0.03221498,0.44226705
-2.21210605,4.84630704,0.01581179,0.03143818,0.82559135,3.07231943,0.52215324,1.51177527,0.03260493,0.43627270
-2.20610305,4.76218955,0.01675717,0.03143894,0.80602708,3.00430758,0.51048043,1.49871410,0.03303011,0.43038026
-2.20010005,4.67988020,0.01779813,0.03142341,0.78654434,2.93636318,0.49993653,1.48698485,0.03349726,0.42473817
-2.19409705,4.60067914,0.01893514,0.03139152,0.76747731,2.86908373,0.49081570,1.47710969,0.03401322,0.41947316
-2.18809405,4.52570950,0.02016683,0.03134278,0.74913578,2.80294319,0.48337090,1.46956986,0.03458471,0.41468870
-2.18209105,4.45590372,0.02148989,0.03127646,0.73180052,2.73829430,0.47780725,1.46479358,0.03521818,0.41046434
-2.17608804,4.39199752,0.02289893,0.03119168,0.71571999,2.67537678,0.47427692,1.46314507,0.03591955,0.40685615
-2.17008504,4.33453054,0.02438640,0.03108770,0.70110818,2.61433042,0.47287570,1.46491493,0.03669393,0.40389790
-2.16408204,4.28385276,0.02594261,0.03096396,0.68814369,2.55521210,0.47364127,1.47031208,0.03754542,0.40160294
-2.15807904,4.24013563,0.02755572,0.03082029,0.67696964,2.49801506,0.47655320,1.47945723,0.03847680,0.39996656
-2.15207604,4.20338650,0.02921183,0.03065700,0.66769450,2.44268938,0.48153464,1.49237830,0.03948926,0.39896865
-2.14607304,4.17346530,0.03089512,0.03047497,0.66039351,2.38916197,0.48845550,1.50900768,0.04058217,0.39857643
-2.14007004,4.15010236,0.03258809,0.03027567,0.65511046,2.33735514,0.49713723,1.52918161,0.04175288,0.39874719
-2.13406703,4.13291626,0.03427175,0.03006120,0.65185981,2.28720233,0.50735871,1.55264172,0.04299651,0.39943079
-2.12806403,4.12143122,0.03592604,0.02983420,0.65062877,2.23866052,0.51886347,1.57903891,0.04430588,0.40057185
-2.12206103,4.11509329,0.03753016,0.02959783,0.65137940,2.19171852,0.53136772,1.60793944,0.04567145,0.40211164
-2.11605803,4.11328531,0.03906307,0.02935566,0.65405050,2.14640104,0.54456921,1.63883339,0.04708135,0.40398953
-2.11005503,4.11534029,0.04050396,0.02911154,0.65855926,2.10276856,0.55815649,1.67114529,0.04852147,0.40614403
-2.10405203,4.12055366,0.04183280,0.02886949,0.66480270,2.06091338,0.57181862,1.70424681,0.04997571,0.40851351
-2.09804902,4.12819438,0.04303092,0.02863351,0.67265882,2.02095241,0.58525478,1.73747117,0.05142624,0.41103664
-2.09204602,4.13751537,0.04408153,0.02840751,0.68198766,1.98301742,0.59818366,1.77012896,0.05285385,0.41365244
