energy_ev,total_up,In_p_up,In_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-5.79589795,2.45861612,0.77556530,0.00909403,0.67061980,2.01806379,0.00634584,0.04573028
-5.78989495,2.42261342,0.74935413,0.00889004,0.65871638,1.99417011,0.00625918,0.04540456
-5.78389195,2.38460799,0.72335409,0.00868201,0.64639037,1.96815255,0.00615123,0.04508877
-5.77788894,2.34436733,0.69756087,0.00846871,0.63348180,1.93984391,0.00602208,0.04477226
-5.77188594,2.30180962,0.67201440,0.00824928,0.61990326,1.90919409,0.00587219,0.04445109
-5.76588294,2.25700769,0.64679879,0.00802321,0.60564185,1.87627249,0.00570238,0.04412861
-5.75987994,2.21018912,0.62204060,0.00779040,0.59075891,1.84126753,0.00551382,0.04381574
-5.75387694,2.16173198,0.59790563,0.00755116,0.57538723,1.80448310,0.00530799,0.04353104
-5.74787394,2.11215610,0.57459399,0.00730624,0.55972593,1.76633174,0.00508667,0.04330051
-5.74187094,2.06210955,0.55233375,0.00705683,0.54403278,1.72732445,0.00485192,0.04315706
-5.73586793,2.01235063,0.53137319,0.00680453,0.52861440,1.68805718,0.00460600,0.04313972
-5.72986493,1.96372554,0.51197185,0.00655137,0.51381437,1.64919419,0.00435135,0.04329265
-5.72386193,1.91714223,0.49439075,0.00629974,0.49999990,1.61144867,0.00409053,0.04366373
-5.71785893,1.87354117,0.47888203,0.00605233,0.48754717,1.57556099,0.00382613,0.04430309
-5.71185593,1.83386382,0.46567838,0.00581212,0.47682622,1.54227522,0.00356077,0.04526138
-5.70585293,1.79901966,0.45498275,0.00558224,0.46818558,1.51231455,0.00329699,0.04658794
-5.69984992,1.76985311,0.44695858,0.00536592,0.46193757,1.48635645,0.00303721,0.04832884
-5.69384692,1.74711113,0.44172104,0.00516638,0.45834455,1.46500823,0.00278370,0.05052500
-5.68784392,1.73141298,0.43932973,0.00498672,0.45760682,1.44878399,0.00253853,0.05321027
-5.68184092,1.72322292,0.43978293,0.00482984,0.45985260,1.43808363,0.00230351,0.05640964
-5.67583792,1.72282727,0.44301398,0.00469833,0.46513051,1.43317484,0.00208019,0.06013773
-5.66983492,1.73031647,0.44888972,0.00459437,0.47340491,1.43417875,0.00186987,0.06439735
-5.66383192,1.74557324,0.45721133,0.00451965,0.48455420,1.44105985,0.00167354,0.06917850
-5.65782891,1.76826732,0.46771753,0.00447529,0.49837236,1.45362080,0.00149196,0.07445766
-5.65182591,1.79785724,0.48009005,0.00446181,0.51457355,1.47150241,0.00132558,0.08019750
-5.64582291,1.83359953,0.49396138,0.00447907,0.53279976,1.49418916,0.00117468,0.08634700
-5.63981991,1.87456506,0.50892438,0.00452629,0.55263110,1.52102020,0.00103930,0.09284202
-5.63381691,1.91966247,0.52454368,0.00460199,0.57359860,1.55120574,0.00091934,0.09960637
-5.62781391,1.96766805,0.54036824,0.00470412,0.59519878,1.58384857,0.00081457,0.10655320
-5.62181091,2.01726124,0.55594486,0.00483004,0.61690971,1.61797013,0.00072470,0.11358700
-5.61580790,2.06706482,0.57083199,0.00497662,0.63820787,1.65254042,0.00064944,0.12060577
-5.60980490,2.11568856,0.58461350,0.00514037,0.65858516,1.68651109,0.00058849,0.12750368
-5.60380190,2.16177498,0.59691179,0.00531753,0.67756556,1.71885040,0.00054166,0.13417387
-5.59779890,2.20404569,0.60739986,0.00550421,0.69472076,1.74857933,0.00050890,0.14051144
-5.59179590,2.24134690,0.61581192,0.00569655,0.70968433,1.77480738,0.00049034,0.14641654
-5.58579290,2.27269253,0.62195216,0.00589085,0.72216388,1.79676712,0.00048633,0.15179740
-5.57978989,2.29730349,0.62570142,0.00608376,0.73195089,1.81384614,0.00049751,0.15657322
-5.57378689,2.31464178,0.62702160,0.00627240,0.73892796,1.82561547,0.00052484,0.16067686
-5.56778389,2.32443839,0.62595769,0.00645451,0.74307330,1.83185340,0.00056961,0.16405717
-5.56178089,2.32671376,0.62263752,0.00662861,0.74446239,1.83256387,0.00063350,0.16668095
-5.55577789,2.32179043,0.61726910,0.00679405,0.74326691,1.82798866,0.00071856,0.16853438
-5.54977489,2.31029709,0.61013599,0.00695116,0.73975100,1.81861307,0.00082722,0.16962394
-5.54377189,2.29316406,0.60159071,0.00710126,0.73426514,1.80516464,0.00096228,0.16997675
-5.53776888,2.27161000,0.59204651,0.00724669,0.72723777,1.78860476,0.00112691,0.16964024
-5.53176588,2.24712039,0.58196774,0.00739082,0.71916505,1.77011352,0.00132452,0.16868133
-5.52576288,2.22141801,0.57185921,0.00753801,0.71059901,1.75106787,0.00155880,0.16718489
-5.51975988,2.19642628,0.56225460,0.00769348,0.70213429,1.73301360,0.00183354,0.16525173
-5.51375688,2.17422626,0.55370433,0.00786324,0.69439394,1.71763200,0.00215260,0.16299604
-5.50775388,2.15700834,0.54676303,0.00805393,0.68801431,1.70670163,0.00251974,0.16054236
-5.50175088,2.14701975,0.54197683,0.00827261,0.68362953,1.70205648,0.00293850,0.15802226
-5.49574787,2.14650907,0.53987063,0.00852661,0.68185556,1.70554127,0.00341207,0.15557066
-5.48974487,2.15766919,0.54093551,0.00882325,0.68327432,1.71896518,0.00394311,0.15332203
-5.48374187,2.18257999,0.54561642,0.00916964,0.68841792,1.74405497,0.00453361,0.15140652
-5.47773887,2.22315222,0.55430046,0.00957241,0.69775346,1.78240895,0.00518471,0.14994607
-5.47173587,2.28107401,0.56730573,0.01003749,0.71166856,1.83545280,0.00589661,0.14905080
-5.46573287,2.35776147,0.58487121,0.01056989,0.73045815,1.90439856,0.00666841,0.14881555
-5.45972986,2.45431477,0.60714779,0.01117348,0.75431273,1.99020787,0.00749806,0.14931687
-5.45372686,2.57148100,0.63419082,0.01185081,0.78330860,2.09356059,0.00838226,0.15061049
-5.44772386,2.70962500,0.66595443,0.01260298,0.81740058,2.21482972,0.00931648,0.15272937
-5.44172086,2.86870909,0.70228805,0.01342955,0.85641738,2.35406334,0.01029496,0.15568238
-5.43571786,3.04828261,0.74293525,0.01432844,0.90006038,2.51097423,0.01131083,0.15945375
-5.42971486,3.24748150,0.78753536,0.01529601,0.94790574,2.68493747,0.01235619,0.16400324
-5.42371186,3.46503825,0.83562786,0.01632699,0.99941032,2.87499604,0.01342230,0.16926708
-5.41770885,3.69930191,0.88665974,0.01741470,1.05392142,3.07987424,0.01449980,0.17515973
-5.41170585,3.94826749,0.93999575,0.01855107,1.11069020,3.29799849,0.01557892,0.18157630
-5.40570285,4.20961394,0.99493132,0.01972689,1.16888861,3.52752464,0.01664976,0.18839558
-5.39969985,4.48074927,1.05070803,0.02093194,1.22762940,3.76637080,0.01770258,0.19548376
-5.39369685,4.75886131,1.10653087,0.02215529,1.28598852,4.01225468,0.01872804,0.20269840
-5.38769385,5.04097231,1.16158703,0.02338545,1.34302931,4.26273387,0.01971747,0.20989280
-5.38169085,5.32399555,1.21506540,0.02461064,1.39782748,4.51524792,0.02066312,0.21692041
-5.37568784,5.60479202,1.26617605,0.02581899,1.44949594,4.76716081,0.02155831,0.22363918
-5.36968484,5.88022548,1.31416901,0.02699876,1.49720857,5.01580266,0.02239762,0.22991574
-5.36368184,6.14721425,1.35835156,0.02813849,1.54022186,5.25850961,0.02317694,0.23562908
-5.35767884,6.40277852,1.39810340,0.02922716,1.57789354,5.49266112,0.02389352,0.24067378
-5.35167584,6.64408228,1.43288909,0.03025433,1.60969750,5.71571411,0.02454595,0.24496250
-5.34567284,6.86846924,1.46226744,0.03121017,1.63523436,5.92523385,0.02513405,0.24842771
-5.33966983,7.07349273,1.48589741,0.03208556,1.65423727,6.11892138,0.02565878,0.25102270
-5.33366683,7.25693963,1.50354067,0.03287216,1.66657294,6.29463795,0.02612202,0.25272159
-5.32766383,7.41684910,1.51506070,0.03356234,1.67223781,6.45042667,0.02652642,0.25351870
-5.32166083,7.55152653,1.52041885,0.03414929,1.67134984,6.58453205,0.02687512,0.25342707
-5.31565783,7.65955385,1.51966776,0.03462698,1.66413648,6.69541775,0.02717158,0.25247640
-5.30965483,7.73979693,1.51294252,0.03499018,1.65091943,6.78178303,0.02741933,0.25071045
-5.30365183,7.79141085,1.50045047,0.03523449,1.63209716,6.84257817,0.02762177,0.24818409
-5.29764882,7.81384366,1.48245993,0.03535640,1.60812610,6.87701888,0.02778201,0.24496018
-5.29164582,7.80683908,1.45928879,0.03535331,1.57950150,6.88459943,0.02790269,0.24110642
-5.28564282,7.77043813,1.43129333,0.03522362,1.54673879,6.86510427,0.02798595,0.23669231
-5.27963982,7.70497946,1.39885788,0.03496680,1.51035642,6.81861728,0.02803326,0.23178641
-5.27363682,7.61109818,1.36238558,0.03458347,1.47086073,6.74552797,0.02804549,0.22645404
-5.26763382,7.48972225,1.32229067,0.03407551,1.42873355,6.64653375,0.02802284,0.22075542
-5.26163082,7.34206598,1.27899214,0.03344606,1.38442270,6.52263732,0.02796493,0.21474437
-5.25562781,7.16961962,1.23290911,0.03269965,1.33833570,6.37513846,0.02787085,0.20846759
-5.24962481,6.97413466,1.18445742,0.03184219,1.29083657,6.20561964,0.02773922,0.20196449
-5.24362181,6.75760403,1.13404753,0.03088094,1.24224546,6.01592512,0.02756834,0.19526755
-5.23761881,6.52223724,1.08208332,0.02982453,1.19284083,5.80813361,0.02735624,0.18840305
-5.23161581,6.27043029,1.02896150,0.02868278,1.14286369,5.58452480,0.02710085,0.18139220
-5.22561281,6.00473092,0.97507133,0.02746669,1.09252324,5.34754068,0.02680006,0.17425247
-5.21960980,5.72779986,0.92079445,0.02618815,1.04200349,5.09974251,0.02645186,0.16699903
-5.21360680,5.44236901,0.86650443,0.02485985,0.99147017,4.84376507,0.02605446,0.15964621
-5.20760380,5.15119799,0.81256604,0.02349498,0.94107741,4.58226948,0.02560637,0.15220884
-5.20160080,4.85703028,0.75933402,0.02210699,0.89097382,4.31789652,0.02510648,0.14470341
-5.19559780,4.56255055,0.70715131,0.02070938,0.84130746,4.05322183,0.02455419,0.13714901
-5.18959480,4.27034454,0.65634690,0.01931538,0.79222961,3.79071472,0.02394946,0.12956791
-5.18359180,3.98286273,0.60723323,0.01793775,0.74389708,3.53270177,0.02329287,0.12198585
-5.17758879,3.70238899,0.56010329,0.01658852,0.69647305,3.28133633,0.02258573,0.11443203
-5.17158579,3.43101497,0.51522773,0.01527880,0.65012657,3.03857463,0.02183004,0.10693876
-5.16558279,3.17062062,0.47285188,0.01401861,0.60503083,2.80615871,0.02102861,0.09954092
-5.15957979,2.92286113,0.43319309,0.01281677,0.56136036,2.58560635,0.02018501,0.09227515
-5.15357679,2.68916009,0.39643837,0.01168073,0.51928757,2.37820740,0.01930357,0.08517893
-5.14757379,2.47070835,0.36274247,0.01061663,0.47897874,2.18502603,0.01838940,0.07828962
-5.14157079,2.26846804,0.33222653,0.00962919,0.44058991,2.00690792,0.01744824,0.07164341
-5.13556778,2.08318070,0.30497734,0.00872178,0.40426279,1.84449141,0.01648650,0.06527443
-5.12956478,1.91537887,0.28104720,0.00789644,0.37012104,1.69822150,0.01551108,0.05921386
-5.12356178,1.76539978,0.26045431,0.00715399,0.33826709,1.56836560,0.01452928,0.05348923
-5.11755878,1.63340054,0.24318379,0.00649411,0.30877964,1.45502990,0.01354867,0.04812389
-5.11155578,1.51937374,0.22918912,0.00591545,0.28171189,1.35817576,0.01257696,0.04313668
-5.10555278,1.42316284,0.21839408,0.00541577,0.25709070,1.27763498,0.01162181,0.03854171
-5.09954977,1.34447675,0.21069488,0.00499204,0.23491647,1.21312375,0.01069074,0.03434843
-5.09354677,1.28290319,0.20596272,0.00464059,0.21516396,1.16425481,0.00979091,0.03056174
-5.08754377,1.23792061,0.20404633,0.00435725,0.19778366,1.13054761,0.00892904,0.02718233
-5.08154077,1.20890861,0.20477474,0.00413744,0.18270394,1.11143665,0.00811127,0.02420708
-5.07553777,1.19515686,0.20796004,0.00397629,0.16983356,1.10627803,0.00734302,0.02162948
-5.06953477,1.19587283,0.21340004,0.00386877,0.15906464,1.11435458,0.00662897,0.01944019
-5.06353177,1.21018839,0.22088089,0.00380976,0.15027572,1.13487992,0.00597293,0.01762751
-5.05752876,1.23716571,0.23017959,0.00379417,0.14333505,1.16700181,0.00537785,0.01617785
-5.05152576,1.27580280,0.24106627,0.00381698,0.13810364,1.20980532,0.00484578,0.01507618
-5.04552276,1.32503893,0.25330627,0.00387334,0.13443828,1.26231606,0.00437787,0.01430640
-5.03951976,1.38376024,0.26666210,0.00395861,0.13219419,1.32350405,0.00397437,0.01385157
-5.03351676,1.45080591,0.28089508,0.00406843,0.13122736,1.39228838,0.00363470,0.01369417
-5.02751376,1.52497510,0.29576685,0.00419875,0.13139643,1.46754307,0.00335748,0.01381619
-5.02151076,1.60503477,0.31104070,0.00434586,0.13256416,1.54810422,0.00314057,0.01419919
-5.01550775,1.68972865,0.32648274,0.00450645,0.13459849,1.63277878,0.00298112,0.01482429
-5.00950475,1.77778748,0.34186305,0.00467756,0.13737309,1.72035480,0.00287567,0.01567210
-5.00350175,1.86794042,0.35695675,0.00485667,0.14076762,1.80961334,0.00282018,0.01672264
-4.99749875,1.95892786,0.37154520,0.00504161,0.14466768,1.89934197,0.00281012,0.01795528
-4.99149575,2.04951531,0.38541733,0.00523064,0.14896449,1.98834956,0.00284052,0.01934861
-4.98549275,2.13850847,0.39837111,0.00542237,0.15355448,2.07548241,0.00290605,0.02088045
-4.97948974,2.22476913,0.41021536,0.00561577,0.15833886,2.15964121,0.00300110,0.02252783
-4.97348674,2.30723161,0.42077183,0.00581011,0.16322326,2.23979853,0.00311986,0.02426710
-4.96748374,2.38491940,0.42987755,0.00600495,0.16811742,2.31501637,0.00325638,0.02607407
-4.96148074,2.45696155,0.43738756,0.00620009,0.17293528,2.38446326,0.00340469,0.02792422
-4.95547774,2.52260814,0.44317777,0.00639550,0.17759516,2.44743028,0.00355889,0.02979310
-4.94947474,2.58124445,0.44714802,0.00659133,0.18202037,2.50334533,0.00371321,0.03165667
-4.94347174,2.63240300,0.44922512,0.00678778,0.18614003,2.55178511,0.00386218,0.03349183
-4.93746873,2.67577291,0.44936579,0.00698509,0.18989021,2.59248400,0.00400065,0.03527692
-4.93146573,2.71120606,0.44755919,0.00718350,0.19321534,2.62533944,0.00412396,0.03699235
-4.92546273,2.73871940,0.44382908,0.00738316,0.19606965,2.65041321,0.00422796,0.03862120
-4.91945973,2.75849312,0.43823516,0.00758411,0.19841887,2.66792828,0.00430918,0.04014982
-4.91345673,2.77086440,0.43087368,0.00778621,0.20024179,2.67826110,0.00436480,0.04156845
-4.90745373,2.77631671,0.42187695,0.00798914,0.20153181,2.68192929,0.00439280,0.04287178
-4.90145073,2.77546483,0.41141186,0.00819232,0.20229827,2.67957502,0.00439191,0.04405948
-4.89544772,2.76903600,0.39967722,0.00839493,0.20256750,2.67194449,0.00436168,0.04513660
-4.88944472,2.75784771,0.38689998,0.00859586,0.20238366,2.65986432,0.00430246,0.04611396
-4.88344172,2.74278317,0.37333042,0.00879374,0.20180913,2.64421549,0.00421534,0.04700837
-4.87743872,2.72476514,0.35923637,0.00898694,0.20092455,2.62590615,0.00410215,0.04784285
-4.87143572,2.70472947,0.34489675,0.00917357,0.19982858,2.60584423,0.00396533,0.04864662
-4.86543272,2.68359941,0.33059454,0.00935157,0.19863723,2.58491108,0.00380792,0.04945509
-4.85942971,2.66226172,0.31660949,0.00951872,0.19748297,2.56393743,0.00363339,0.05030975
-4.85342671,2.64154597,0.30321087,0.00967270,0.19651358,2.54368260,0.00344560,0.05125785
-4.84742371,2.62220762,0.29065058,0.00981122,0.19589086,2.52481796,0.00324865,0.05235217
-4.84142071,2.60491586,0.27915673,0.00993203,0.19578921,2.50791539,0.00304683,0.05365055
-4.83541771,2.59024657,0.26892819,0.01003309,0.19639425,2.49344119,0.00284446,0.05521540
-4.82941471,2.57868074,0.26013016,0.01011259,0.19790134,2.48175560,0.00264587,0.05711313
-4.82341171,2.57060806,0.25289096,0.01016912,0.20051424,2.47311784,0.00245528,0.05941347
-4.81740870,2.56633545,0.24730025,0.01020168,0.20444381,2.46769623,0.00227677,0.06218866
-4.81140570,2.56609976,0.24340863,0.01020982,0.20990667,2.46558261,0.00211425,0.06551262
-4.80540270,2.57008373,0.24122863,0.01019371,0.21712398,2.46681026,0.00197139,0.06945989
-4.79939970,2.57843394,0.24073708,0.01015414,0.22632007,2.47137396,0.00185167,0.07410452
-4.79339670,2.59127968,0.24187870,0.01009256,0.23772097,2.47925097,0.00175835,0.07951880
-4.78739370,2.60875113,0.24457068,0.01001114,0.25155272,2.49042163,0.00169449,0.08577179
-4.78139070,2.63099565,0.24870806,0.00991268,0.26803926,2.50488808,0.00166299,0.09292781
-4.77538769,2.65819085,0.25416964,0.00980056,0.28739997,2.52268991,0.00166660,0.10104470
-4.76938469,2.69055328,0.26082413,0.00967873,0.30984654,2.54391556,0.00170794,0.11017200
-4.76338169,2.72834189,0.26853617,0.00955152,0.33557931,2.56870863,0.00178955,0.12034907
-4.75737869,2.77185559,0.27717212,0.00942357,0.36478279,2.59726835,0.00191389,0.13160311
-4.75137569,2.82142465,0.28660501,0.00929968,0.39762052,2.62984402,0.00208333,0.14394722
-4.74537269,2.87739592,0.29671881,0.00918464,0.43422916,2.66672332,0.00230015,0.15737854
-4.73936968,2.94011235,0.30741144,0.00908305,0.47471194,2.70821492,0.00256650,0.17187652
-4.73336668,3.00988756,0.31859668,0.00899919,0.51913149,2.75462610,0.00288439,0.18740135
-4.72736368,3.08697646,0.33020468,0.00893685,0.56750235,2.80623636,0.00325555,0.20389280
-4.72136068,3.17154346,0.34218121,0.00889916,0.61978324,2.86326829,0.00368140,0.22126933
-4.71535768,3.26362975,0.35448566,0.00888848,0.67586944,2.92585739,0.00416292,0.23942768
-4.70935468,3.36312148,0.36708788,0.00890629,0.73558562,2.99402225,0.00470054,0.25824295
-4.70335168,3.46972074,0.37996422,0.00895312,0.79867942,3.06763696,0.00529399,0.27756924
-4.69734867,3.58292108,0.39309277,0.00902851,0.86481623,3.14640761,0.00594219,0.29724088
-4.69134567,3.70198947,0.40644843,0.00913096,0.93357552,3.22985415,0.00664310,0.31707417
-4.68534267,3.82595609,0.41999785,0.00925805,1.00444917,3.31729945,0.00739359,0.33686981
-4.67933967,3.95361347,0.43369475,0.00940640,1.07684219,3.40786647,0.00818936,0.35641578
-4.67333667,4.08352562,0.44747597,0.00957184,1.15007608,3.50048450,0.00902481,0.37549079
-4.66733367,4.21404800,0.46125843,0.00974952,1.22339521,3.59390482,0.00989303,0.39386809
-4.66133067,4.34335805,0.47493739,0.00993407,1.29597627,3.68672599,0.01078581,0.41131971
-4.65532766,4.46949610,0.48838617,0.01011976,1.36694098,3.77742803,0.01169363,0.42762087
-4.64932466,4.59041547,0.50145743,0.01030072,1.43537186,3.86441489,0.01260578,0.44255454
-4.64332166,4.70404046,0.51398603,0.01047111,1.50033091,3.94606359,0.01351056,0.45591609
-4.63731866,4.80833021,0.52579351,0.01062537,1.56088079,4.02077847,0.01439540,0.46751776
-4.63131566,4.90134624,0.53669384,0.01075838,1.61610800,4.08704841,0.01524721,0.47719295
-4.62531266,4.98132080,0.54650043,0.01086562,1.66514726,4.14350456,0.01605264,0.48480018
-4.61930965,5.04672354,0.55503384,0.01094342,1.70720644,4.18897630,0.01679845,0.49022658
-4.61330665,5.09632324,0.56212995,0.01098899,1.74159103,4.22254266,0.01747186,0.49339086
-4.60730365,5.12924199,0.56764814,0.01100062,1.76772703,4.24357691,0.01806098,0.49424559
-4.60130065,5.14499891,0.57147890,0.01097766,1.78518155,4.25178187,0.01855516,0.49277878
-4.59529765,5.14354124,0.57355059,0.01092062,1.79367988,4.24721408,0.01894536,0.48901461
-4.58929465,5.12526068,0.57383481,0.01083114,1.79311819,4.23029518,0.01922446,0.48301340
-4.58329165,5.09099373,0.57235000,0.01071192,1.78357121,4.20180956,0.01938753,0.47487062
-4.57728864,5.04200528,0.56916317,0.01056665,1.76529417,4.16288758,0.01943206,0.46471509
-4.57128564,4.97995541,0.56438928,0.01039985,1.73871879,4.11497476,0.01935801,0.45270625
-4.56528264,4.90685027,0.55818850,0.01021678,1.70444307,4.05978753,0.01916789,0.43903072
-4.55927964,4.82497841,0.55076115,0.01002316,1.66321532,3.99925707,0.01886666,0.42389810
-4.55327664,4.73683489,0.54234072,0.00982503,1.61591262,3.93546320,0.01846162,0.40753614
-4.54727364,4.64503598,0.53318501,0.00962852,1.56351472,3.87056091,0.01796212,0.39018545
-4.54127064,4.55222778,0.52356603,0.00943958,1.50707421,3.80670235,0.01737927,0.37209390
-4.53526763,4.46099264,0.51375896,0.00926384,1.44768420,3.74595773,0.01672557,0.35351085
-4.52926463,4.37375715,0.50403071,0.00910632,1.38644482,3.69023826,0.01601449,0.33468141
-4.52326163,4.29270580,0.49462879,0.00897132,1.32442992,3.64122470,0.01526004,0.31584094
-4.51725863,4.21970406,0.48577089,0.00886220,1.26265539,3.60030456,0.01447632,0.29720993
-4.51125563,4.15623431,0.47763570,0.00878131,1.20205032,3.56852094,0.01367709,0.27898947
-4.50525263,4.10334746,0.47035560,0.00872989,1.14343232,3.54653519,0.01287539,0.26135739
-4.49924962,4.06163246,0.46401139,0.00870805,1.08748783,3.53460534,0.01208320,0.24446533
-4.49324662,4.03120507,0.45862949,0.00871477,1.03475816,3.53258113,0.01131113,0.22843665
-4.48724362,4.01171634,0.45418159,0.00874796,0.98563177,3.53991614,0.01056829,0.21336535
-4.48124062,4.00238025,0.45058699,0.00880455,0.94034280,3.55569622,0.00986207,0.19931597
-4.47523762,4.00201925,0.44771724,0.00888067,0.89897576,3.57868309,0.00919817,0.18632444
-4.46923462,4.00912528,0.44540307,0.00897176,0.86147584,3.60737101,0.00858056,0.17439984
-4.46323162,4.02193346,0.44344302,0.00907281,0.82766422,3.64005379,0.00801164,0.16352685
-4.45722861,4.03850475,0.44161357,0.00917856,0.79725738,3.67489909,0.00749235,0.15366894
-4.45122561,4.05681369,0.43968005,0.00928369,0.76988934,3.71002638,0.00702240,0.14477195
-4.44522261,4.07483708,0.43740787,0.00938307,0.74513569,3.74358509,0.00660048,0.13676804
-4.43921961,4.09063952,0.43457352,0.00947193,0.72253825,3.77382929,0.00622454,0.12957976
-4.43321661,4.10245184,0.43097481,0.00954605,0.70162920,3.79918552,0.00589206,0.12312407
-4.42721361,4.10873921,0.42643985,0.00960189,0.68195351,3.81831095,0.00560028,0.11731617
-4.42121061,4.10825607,0.42083443,0.00963675,0.66308900,3.83013937,0.00534648,0.11207300
-4.41520760,4.10008583,0.41406746,0.00964878,0.64466310,3.83391352,0.00512818,0.10731632
-4.40920460,4.08366428,0.40609435,0.00963709,0.62636595,3.82920251,0.00494330,0.10297516
-4.40320160,4.05878630,0.39691826,0.00960169,0.60795939,3.81590451,0.00479035,0.09898783
-4.39719860,4.02559659,0.38658917,0.00954347,0.58928204,3.79423505,0.00466850,0.09530322
-4.39119560,3.98456567,0.37520112,0.00946411,0.57025030,3.76470238,0.00457765,0.09188151
-4.38519260,3.93645321,0.36288774,0.00936603,0.55085592,3.72807168,0.00451845,0.08869436
-4.37918959,3.88226135,0.34981642,0.00925218,0.53116035,3.68532068,0.00449230,0.08572461
-4.37318659,3.82318090,0.33618152,0.00912594,0.51128665,3.63758911,0.00450128,0.08296549
-4.36718359,3.76053357,0.32219705,0.00899098,0.49140963,3.58612509,0.00454808,0.08041959
-4.36118059,3.69571338,0.30808913,0.00885108,0.47174473,3.53223118,0.00463592,0.07809753
-4.35517759,3.63013023,0.29408868,0.00870997,0.45253651,3.47721272,0.00476841,0.07601657
-4.34917459,3.56515816,0.28042468,0.00857121,0.43404734,3.42233094,0.00494943,0.07419908
-4.34317159,3.50209070,0.26731817,0.00843807,0.41654677,3.36876277,0.00518302,0.07267113
-4.33716858,3.44210480,0.25497733,0.00831340,0.40030197,3.31756878,0.00547322,0.07146119
-4.33116558,3.38623445,0.24359359,0.00819957,0.38556978,3.26967028,0.00582392,0.07059892
-4.32516258,3.33535449,0.23333902,0.00809843,0.37259031,3.22583589,0.00623877,0.07011422
-4.31915958,3.29017445,0.22436470,0.00801125,0.36158223,3.18667749,0.00672101,0.07003644
-4.31315658,3.25124182,0.21680018,0.00793871,0.35273981,3.15265492,0.00727336,0.07039383
-4.30715358,3.21895342,0.21075379,0.00788097,0.34623135,3.12408826,0.00789790,0.07121316
