energy_ev,total_up,Al_p_up,Al_d_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up
-5.38769385,0.33420622,0.02077343,0.00000000,0.06301692,0.01968951,0.00962420,0.27679255
-5.38169085,0.33412926,0.02266834,0.00000000,0.06859154,0.02146305,0.00988097,0.25826860
-5.37568784,0.33988280,0.02522641,0.00000000,0.07587270,0.02375081,0.01043629,0.24244145
-5.36968484,0.35208072,0.02848784,0.00000000,0.08502538,0.02661169,0.01130428,0.22964633
-5.36368184,0.37129274,0.03249111,0.00000000,0.09620949,0.03010325,0.01249961,0.22016792
-5.35767884,0.39803382,0.03727163,0.00000000,0.10957545,0.03428029,0.01403725,0.21423886
-5.35167584,0.43275246,0.04286001,0.00000000,0.12525926,0.03919333,0.01593214,0.21203891
-5.34567284,0.47581770,0.04928019,0.00000000,0.14337688,0.04488680,0.01819862,0.21369449
-5.33966983,0.52750503,0.05654726,0.00000000,0.16401822,0.05139720,0.02084979,0.21927822
-5.33366683,0.58798160,0.06466533,0.00000000,0.18724085,0.05875107,0.02389674,0.22880855
-5.32766383,0.65729094,0.07362529,0.00000000,0.21306366,0.06696290,0.02734763,0.24224919
-5.32166083,0.73533797,0.08340277,0.00000000,0.24146075,0.07603314,0.03120675,0.25950845
-5.31565783,0.82187496,0.09395635,0.00000000,0.27235583,0.08594629,0.03547357,0.28043849
-5.30965483,0.91648928,0.10522605,0.00000000,0.30561751,0.09666919,0.04014172,0.30483475
-5.30365183,1.01859372,0.11713240,0.00000000,0.34105563,0.10814966,0.04519809,0.33243562
-5.29764882,1.12742043,0.12957600,0.00000000,0.37841911,0.12031548,0.05062201,0.36292275
-5.29164582,1.24201926,0.14243784,0.00000000,0.41739553,0.13307401,0.05638457,0.39592214
-5.28564282,1.36126111,0.15558025,0.00000000,0.45761264,0.14631228,0.06244812,0.43100646
-5.27963982,1.48384718,0.16884870,0.00000000,0.49864188,0.15989776,0.06876604,0.46769864
-5.27363682,1.60832416,0.18207428,0.00000000,0.54000423,0.17367989,0.07528274,0.50547711
-5.26763382,1.73310577,0.19507693,0.00000000,0.58117809,0.18749225,0.08193396,0.54378270
-5.26163082,1.85650037,0.20766939,0.00000000,0.62160926,0.20115547,0.08864746,0.58202733
-5.25562781,1.97674425,0.21966157,0.00000000,0.66072275,0.21448078,0.09534396,0.61960432
-5.24962481,2.09203991,0.23086544,0.00000000,0.69793618,0.22727411,0.10193846,0.65590029
-5.24362181,2.20059827,0.24110014,0.00000000,0.73267424,0.23934070,0.10834189,0.69030832
-5.23761881,2.30068375,0.25019713,0.00000000,0.76438401,0.25049003,0.11446304,0.72224196
-5.23161581,2.39066056,0.25800532,0.00000000,0.79255033,0.26054088,0.12021077,0.75114981
-5.22561281,2.46903897,0.26439588,0.00000000,0.81671101,0.26932645,0.12549635,0.77653007
-5.21960980,2.53451966,0.26926651,0.00000000,0.83647106,0.27669929,0.13023601,0.79794452
-5.21360680,2.58603479,0.27254528,0.00000000,0.85151568,0.28253589,0.13435356,0.81503153
-5.20760380,2.62278421,0.27419354,0.00000000,0.86162133,0.28674070,0.13778286,0.82751746
-5.20160080,2.64426548,0.27420812,0.00000000,0.86666466,0.28924954,0.14047037,0.83522603
-5.19559780,2.65029658,0.27262258,0.00000000,0.86662887,0.29003219,0.14237732,0.83808529
-5.18959480,2.64103049,0.26950753,0.00000000,0.86160733,0.28909406,0.14348174,0.83613188
-5.18359180,2.61696115,0.26497007,0.00000000,0.85180437,0.28647694,0.14378006,0.82951232
-5.17758879,2.57892043,0.25915233,0.00000000,0.83753317,0.28225870,0.14328831,0.81848134
-5.17158579,2.52806649,0.25222924,0.00000000,0.81921099,0.27655209,0.14204290,0.80339727
-5.16558279,2.46586372,0.24440554,0.00000000,0.79735173,0.26950250,0.14010086,0.78471450
-5.15957979,2.39405506,0.23591230,0.00000000,0.77255631,0.26128498,0.13753957,0.76297353
-5.15357679,2.31462772,0.22700283,0.00000000,0.74550112,0.25210041,0.13445601,0.73878869
-5.14757379,2.22977326,0.21794833,0.00000000,0.71692480,0.24217110,0.13096555,0.71283412
-5.14157079,2.14184332,0.20903319,0.00000000,0.68761402,0.23173592,0.12720020,0.68582842
-5.13556778,2.05330240,0.20055019,0.00000000,0.65838844,0.22104505,0.12330660,0.65851847
-5.12956478,1.96667866,0.19279552,0.00000000,0.63008522,0.21035457,0.11944357,0.63166287
-5.12356178,1.88451426,0.18606380,0.00000000,0.60354367,0.19992106,0.11577940,0.60601560
-5.11755878,1.80931609,0.18064308,0.00000000,0.57958998,0.18999622,0.11248899,0.58231020
-5.11155578,1.74350799,0.17680981,0.00000000,0.55902262,0.18082177,0.10975084,0.56124493
-5.10555278,1.68938516,0.17482388,0.00000000,0.54259835,0.17262465,0.10774393,0.54346918
-5.09954977,1.64907149,0.17492366,0.00000000,0.53101906,0.16561257,0.10664466,0.52957150
-5.09354677,1.62448031,0.17732107,0.00000000,0.52491964,0.15997014,0.10662378,0.52006924
-5.08754377,1.61727889,0.18219675,0.00000000,0.52485681,0.15585539,0.10784349,0.51540003
-5.08154077,1.62885716,0.18969533,0.00000000,0.53129894,0.15339692,0.11045461,0.51591520
-5.07553777,1.66030080,0.19992090,0.00000000,0.54461714,0.15269157,0.11459398,0.52187496
-5.06953477,1.71236901,0.21293277,0.00000000,0.56507739,0.15380277,0.12038203,0.53344549
-5.06353177,1.78547725,0.22874165,0.00000000,0.59283401,0.15675941,0.12792068,0.55069775
-5.05752876,1.87968526,0.24730638,0.00000000,0.62792444,0.16155538,0.13729137,0.57360796
-5.05152576,1.99469063,0.26853150,0.00000000,0.67026557,0.16814977,0.14855356,0.60205966
-5.04552276,2.12982838,0.29226565,0.00000000,0.71965178,0.17646765,0.16174336,0.63584725
-5.03951976,2.28407677,0.31830118,0.00000000,0.77575478,0.18640157,0.17687270,0.67468088
-5.03351676,2.45606974,0.34637509,0.00000000,0.83812551,0.19781365,0.19392868,0.71819264
-5.02751376,2.64411617,0.37617130,0.00000000,0.90619838,0.21053837,0.21287340,0.76594388
-5.02151076,2.84622600,0.40732464,0.00000000,0.97929778,0.22438592,0.23364411,0.81743356
-5.01550775,3.06014313,0.43942633,0.00000000,1.05664707,0.23914609,0.25615375,0.87210757
-5.00950475,3.28338475,0.47203108,0.00000000,1.13738021,0.25459276,0.28029176,0.92936878
-5.00350175,3.51328652,0.50466572,0.00000000,1.22055562,0.27048869,0.30592529,0.98858761
-4.99749875,3.74705267,0.53683910,0.00000000,1.30517246,0.28659064,0.33290063,1.04911310
-4.99149575,3.98180994,0.56805308,0.00000000,1.39018885,0.30265466,0.36104483,1.11028405
-4.98549275,4.21466395,0.59781433,0.00000000,1.47454170,0.31844140,0.39016751,1.17144006
-4.97948974,4.44275643,0.62564649,0.00000000,1.55716771,0.33372126,0.42006283,1.23193221
-4.97348674,4.66332162,0.65110226,0.00000000,1.63702494,0.34827918,0.45051136,1.29113310
-4.96748374,4.87374012,0.67377518,0.00000000,1.71311436,0.36191906,0.48128214,1.34844603
-4.96148074,5.07158849,0.69331037,0.00000000,1.78450070,0.37446743,0.51213459,1.40331296
-4.95547774,5.25468299,0.70941409,0.00000000,1.85033202,0.38577651,0.54282042,1.45522121
-4.94947474,5.42111624,0.72186160,0.00000000,1.90985726,0.39572631,0.57308555,1.50370875
-4.94347174,5.56928563,0.73050304,0.00000000,1.96244130,0.40422590,0.60267200,1.54836784
-4.93746873,5.69791298,0.73526713,0.00000000,2.00757696,0.41121378,0.63131981,1.58884737
-4.93146573,5.80605491,0.73616255,0.00000000,2.04489362,0.41665730,0.65876915,1.62485357
-4.92546273,5.89310432,0.73327696,0.00000000,2.07416217,0.42055128,0.68476251,1.65614964
-4.91945973,5.95878324,0.72677364,0.00000000,2.09529620,0.42291593,0.70904723,1.68255428
-4.91345673,6.00312795,0.71688606,0.00000000,2.10834938,0.42379414,0.73137827,1.70393947
-4.90745373,6.02646757,0.70391044,0.00000000,2.11350934,0.42324832,0.75152140,1.72022784
-4.90145073,6.02939727,0.68819673,0.00000000,2.11108815,0.42135699,0.76925672,1.73138979
-4.89544772,6.01274773,0.67013826,0.00000000,2.10150994,0.41821126,0.78438249,1.73744084
-4.88944472,5.97755203,0.65016053,0.00000000,2.08529605,0.41391134,0.79671930,1.73843924
-4.88344172,5.92501160,0.62870953,0.00000000,2.06304835,0.40856329,0.80611441,1.73448408
-4.87743872,5.85646234,0.60623989,0.00000000,2.03543121,0.40227601,0.81244603,1.72571404
-4.87143572,5.77334193,0.58320340,0.00000000,2.00315280,0.39515874,0.81562753,1.71230658
-4.86543272,5.67715916,0.56003805,0.00000000,1.96694632,0.38731898,0.81561122,1.69447770
-4.85942971,5.56946583,0.53715806,0.00000000,1.92755155,0.37886086,0.81239158,1.67248182
-4.85342671,5.45183139,0.51494498,0.00000000,1.88569749,0.36988403,0.80600756,1.64661172
-4.84742371,5.32582044,0.49374013,0.00000000,1.84208624,0.36048302,0.79654399,1.61719812
-4.84142071,5.19297289,0.47383843,0.00000000,1.79737865,0.35074687,0.78413163,1.58460862
-4.83541771,5.05478651,0.45548376,0.00000000,1.75218195,0.34075914,0.76894596,1.54924563
-4.82941471,4.91270145,0.43886577,0.00000000,1.70703957,0.33059810,0.75120457,1.51154310
-4.82341171,4.76808640,0.42411820,0.00000000,1.66242324,0.32033696,0.73116307,1.47196179
-4.81740870,4.62222600,0.41131848,0.00000000,1.61872740,0.31004422,0.70910975,1.43098305
-4.81140570,4.47630931,0.40048882,0.00000000,1.57626599,0.29978387,0.68535903,1.38910102
-4.80540270,4.33141909,0.39159833,0.00000000,1.53527137,0.28961555,0.66024389,1.34681350
-4.79939970,4.18852208,0.38456634,0.00000000,1.49589545,0.27959454,0.63410773,1.30461164
-4.79339670,4.04846029,0.37926659,0.00000000,1.45821270,0.26977154,0.60729579,1.26296884
-4.78739370,3.91194360,0.37553238,0.00000000,1.42222497,0.26019239,0.58014649,1.22232936
-4.78139070,3.77954407,0.37316230,0.00000000,1.38786779,0.25089756,0.55298323,1.18309704
-4.77538769,3.65169235,0.37192664,0.00000000,1.35501807,0.24192164,0.52610674,1.14562466
-4.76938469,3.52867662,0.37157423,0.00000000,1.32350279,0.23329277,0.49978838,1.11020452
-4.76338169,3.41064431,0.37183956,0.00000000,1.29310854,0.22503203,0.47426471,1.07706069
-4.75737869,3.29760705,0.37245011,0.00000000,1.26359159,0.21715304,0.44973338,1.04634328
-4.75137569,3.18944886,0.37313367,0.00000000,1.23468827,0.20966161,0.42635054,1.01812508
-4.74537269,3.08593755,0.37362549,0.00000000,1.20612530,0.20255558,0.40422984,0.99240077
-4.73936968,2.98673928,0.37367515,0.00000000,1.17762987,0.19582496,0.38344285,0.96908877
-4.73336668,2.89143571,0.37305292,0.00000000,1.14893926,0.18945221,0.36402101,0.94803563
-4.72736368,2.79954346,0.37155542,0.00000000,1.11980962,0.18341285,0.34595866,0.92902285
-4.72136068,2.71053512,0.36901054,0.00000000,1.09002380,0.17767626,0.32921733,0.91177589
-4.71535768,2.62386108,0.36528131,0.00000000,1.05939808,0.17220677,0.31373064,0.89597482
-4.70935468,2.53897154,0.36026878,0.00000000,1.02778747,0.16696481,0.29940987,0.88126645
-4.70335168,2.45533772,0.35391369,0.00000000,0.99508969,0.16190832,0.28614978,0.86727728
-4.69734867,2.37247179,0.34619693,0.00000000,0.96124763,0.15699420,0.27383448,0.85362678
-4.69134567,2.28994459,0.33713888,0.00000000,0.92625032,0.15217976,0.26234312,0.83994066
-4.68534267,2.20740074,0.32679747,0.00000000,0.89013242,0.14742422,0.25155518,0.82586352
-4.67933967,2.12457065,0.31526531,0.00000000,0.85297242,0.14269003,0.24135524,0.81107046
-4.67333667,2.04127908,0.30266576,0.00000000,0.81488950,0.13794418,0.23163699,0.79527743
-4.66733367,1.95745014,0.28914830,0.00000000,0.77603942,0.13315921,0.22230658,0.77824980
-4.66133067,1.87310861,0.27488328,0.00000000,0.73660937,0.12831413,0.21328509,0.75980903
-4.65532766,1.78837781,0.26005632,0.00000000,0.69681234,0.12339504,0.20451015,0.73983736
-4.64932466,1.70347409,0.24486246,0.00000000,0.65688085,0.11839545,0.19593676,0.71828021
-4.64332166,1.61869835,0.22950051,0.00000000,0.61706056,0.11331645,0.18753741,0.69514652
-4.63731866,1.53442503,0.21416747,0.00000000,0.57760381,0.10816652,0.17930132,0.67050690
-4.63131566,1.45108892,0.19905348,0.00000000,0.53876336,0.10296113,0.17123325,0.64448996
-4.62531266,1.36917039,0.18433731,0.00000000,0.50078649,0.09772214,0.16335163,0.61727679
-4.61930965,1.28917973,0.17018250,0.00000000,0.46390961,0.09247691,0.15568638,0.58909404
-4.61330665,1.21164085,0.15673429,0.00000000,0.42835352,0.08725739,0.14827638,0.56020579
-4.60730365,1.13707534,0.14411733,0.00000000,0.39431943,0.08209896,0.14116678,0.53090467
-4.60130065,1.06598710,0.13243419,0.00000000,0.36198581,0.07703931,0.13440624,0.50150256
-4.59529765,0.99884825,0.12176469,0.00000000,0.33150606,0.07211720,0.12804420,0.47232122
-4.58929465,0.93608683,0.11216586,0.00000000,0.30300712,0.06737137,0.12212841,0.44368327
-4.58329165,0.87807650,0.10367271,0.00000000,0.27658897,0.06283943,0.11670258,0.41590387
-4.57728864,0.82512883,0.09629935,0.00000000,0.25232485,0.05855690,0.11180447,0.38928336
-4.57128564,0.77748818,0.09004078,0.00000000,0.23026244,0.05455640,0.10746437,0.36410116
-4.56528264,0.73532934,0.08487487,0.00000000,0.21042557,0.05086704,0.10370400,0.34061110
-4.55927964,0.69875795,0.08076464,0.00000000,0.19281660,0.04751395,0.10053589,0.31903816
-4.55327664,0.66781353,0.07766071,0.00000000,0.17741935,0.04451804,0.09796326,0.29957687
-4.54727364,0.64247472,0.07550372,0.00000000,0.16420218,0.04189591,0.09598035,0.28239101
-4.54127064,0.62266654,0.07422674,0.00000000,0.15312150,0.03965996,0.09457308,0.26761469
-4.53526763,0.60826903,0.07375754,0.00000000,0.14412510,0.03781862,0.09372012,0.25535444
-4.52926463,0.59912674,0.07402069,0.00000000,0.13715553,0.03637664,0.09339424,0.24569205
-4.52326163,0.59505853,0.07493938,0.00000000,0.13215315,0.03533550,0.09356369,0.23868790
-4.51725863,0.59586690,0.07643701,0.00000000,0.12905870,0.03469384,0.09419382,0.23438438
-4.51125563,0.60134656,0.07843846,0.00000000,0.12781552,0.03444776,0.09524855,0.23280909
-4.50525263,0.61129142,0.08087104,0.00000000,0.12837092,0.03459124,0.09669174,0.23397748
-4.49924962,0.62549976,0.08366524,0.00000000,0.13067702,0.03511631,0.09848842,0.23789474
-4.49324662,0.64377734,0.08675509,0.00000000,0.13469074,0.03601317,0.10060574,0.24455673
-4.48724362,0.66593814,0.09007840,0.00000000,0.14037312,0.03727026,0.10301358,0.25394978
-4.48124062,0.69180296,0.09357674,0.00000000,0.14768794,0.03887410,0.10568491,0.26604945
-4.47523762,0.72119596,0.09719526,0.00000000,0.15659970,0.04080911,0.10859582,0.28081828
-4.46923462,0.75393953,0.10088252,0.00000000,0.16707116,0.04305730,0.11172527,0.29820265
-4.46323162,0.78984787,0.10459019,0.00000000,0.17906047,0.04559797,0.11505462,0.31812911
-4.45722861,0.82872000,0.10827279,0.00000000,0.19251827,0.04840736,0.11856693,0.34050040
-4.45122561,0.87033262,0.11188749,0.00000000,0.20738461,0.05145837,0.12224621,0.36519151
-4.44522261,0.91443363,0.11539403,0.00000000,0.22358628,0.05472037,0.12607658,0.39204619
-4.43921961,0.96073666,0.11875470,0.00000000,0.24103437,0.05815909,0.13004145,0.42087422
-4.43321661,1.00891734,0.12193445,0.00000000,0.25962243,0.06173670,0.13412283,0.45144980
-4.42721361,1.05861150,0.12490118,0.00000000,0.27922531,0.06541210,0.13830065,0.48351128
-4.42121061,1.10941566,0.12762605,0.00000000,0.29969868,0.06914135,0.14255239,0.51676233
-4.41520760,1.16088973,0.13008389,0.00000000,0.32087940,0.07287833,0.14685267,0.55087482
-4.40920460,1.21256196,0.13225362,0.00000000,0.34258667,0.07657556,0.15117321,0.58549311
-4.40320160,1.26393580,0.13411869,0.00000000,0.36462387,0.08018514,0.15548282,0.62023986
-4.39719860,1.31449826,0.13566739,0.00000000,0.38678112,0.08365987,0.15974754,0.65472298
-4.39119560,1.36372933,0.13689306,0.00000000,0.40883832,0.08695430,0.16393089,0.68854343
-4.38519260,1.41111184,0.13779420,0.00000000,0.43056858,0.09002591,0.16799420,0.72130352
-4.37918959,1.45614122,0.13837430,0.00000000,0.45174194,0.09283607,0.17189692,0.75261536
-4.37318659,1.49833468,0.13864150,0.00000000,0.47212907,0.09535102,0.17559706,0.78210888
-4.36718359,1.53723925,0.13860811,0.00000000,0.49150498,0.09754259,0.17905150,0.80943931
-4.36118059,1.57243838,0.13828980,0.00000000,0.50965252,0.09938869,0.18221639,0.83429354
-4.35517759,1.60355694,0.13770477,0.00000000,0.52636559,0.10087364,0.18504758,0.85639523
-4.34917459,1.63026444,0.13687271,0.00000000,0.54145196,0.10198812,0.18750096,0.87550857
-4.34317159,1.65227670,0.13581376,0.00000000,0.55473584,0.10272903,0.18953300,0.89144050
-4.33716858,1.66935610,0.13454741,0.00000000,0.56605988,0.10309895,0.19110125,0.90404154
-4.33116558,1.68131068,0.13309154,0.00000000,0.57528704,0.10310552,0.19216497,0.91320528
-4.32516258,1.68799265,0.13146153,0.00000000,0.58230194,0.10276067,0.19268589,0.91886686
-4.31915958,1.68929656,0.12966964,0.00000000,0.58701217,0.10207968,0.19262905,0.92100053
-4.31315658,1.68515762,0.12772451,0.00000000,0.58934919,0.10108031,0.19196376,0.91961672
-4.30715358,1.67555049,0.12563107,0.00000000,0.58926926,0.09978188,0.19066461,0.91475889
