energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-5.62181091,1.73588725,0.00030035,0.06181832,0.28385782,0.27133335,0.23565201,0.92235624,0.00537632,0.64278303
-5.61580790,1.64937813,0.00026215,0.05555519,0.26708982,0.26262858,0.21721305,0.87361883,0.00506786,0.61664988
-5.60980490,1.56295825,0.00022765,0.04974590,0.25057179,0.25353974,0.19949783,0.82510893,0.00474336,0.58983554
-5.60380190,1.47677026,0.00019668,0.04437696,0.23434367,0.24406411,0.18255009,0.77691946,0.00440821,0.56240011
-5.59779890,1.39099517,0.00016905,0.03943390,0.21844645,0.23420896,0.16640742,0.72916330,0.00406769,0.53442410
-5.59179590,1.30585203,0.00014455,0.03490119,0.20292224,0.22399262,0.15110051,0.68197223,0.00372682,0.50600856
-5.58579290,1.22159527,0.00012296,0.03076223,0.18781396,0.21344498,0.13665277,0.63549470,0.00339023,0.47727415
-5.57978989,1.13851002,0.00010405,0.02699933,0.17316485,0.20260743,0.12307998,0.58989258,0.00306208,0.44835924
-5.57378689,1.05690552,0.00008759,0.02359387,0.15901778,0.19153220,0.11039024,0.54533695,0.00274599,0.41941704
-5.56778389,0.97710701,0.00007334,0.02052631,0.14541433,0.18028121,0.09858404,0.50200332,0.00244496,0.39061194
-5.56178089,0.89944647,0.00006109,0.01777647,0.13239380,0.16892442,0.08765450,0.46006641,0.00216139,0.36211523
-5.55577789,0.82425281,0.00005062,0.01532364,0.11999214,0.15753783,0.07758771,0.41969476,0.00189706,0.33410051
-5.54977489,0.75184194,0.00004173,0.01314682,0.10824090,0.14620124,0.06836330,0.38104560,0.00165316,0.30673883
-5.54377189,0.68250721,0.00003422,0.01122496,0.09716627,0.13499589,0.05995501,0.34426001,0.00143032,0.28019403
-5.53776888,0.61651084,0.00002791,0.00953713,0.08678826,0.12400199,0.05233134,0.30945884,0.00122866,0.25461832
-5.53176588,0.55407647,0.00002265,0.00806279,0.07712005,0.11329650,0.04545639,0.27673939,0.00104788,0.23014847
-5.52576288,0.49538342,0.00001829,0.00678196,0.06816763,0.10295097,0.03929055,0.24617298,0.00088730,0.20690253
-5.51975988,0.44056261,0.00001469,0.00567540,0.05992960,0.09302978,0.03379138,0.21780364,0.00074595,0.18497748
-5.51375688,0.38969437,0.00001173,0.00472474,0.05239727,0.08358865,0.02891441,0.19164769,0.00062263,0.16444761
-5.50775388,0.34280814,0.00000933,0.00391266,0.04555502,0.07467358,0.02461388,0.16769437,0.00051598,0.14536382
-5.50175088,0.29988380,0.00000737,0.00322294,0.03938080,0.06632018,0.02084355,0.14590732,0.00042453,0.12775372
-5.49574787,0.26085468,0.00000580,0.00264055,0.03384689,0.05855343,0.01755736,0.12622680,0.00034680,0.11162247
-5.48974487,0.22561180,0.00000454,0.00215165,0.02892071,0.05138776,0.01471007,0.10857252,0.00028128,0.09695436
-5.48374187,0.19400918,0.00000354,0.00174368,0.02456585,0.04482757,0.01225781,0.09284691,0.00022651,0.08371482
-5.47773887,0.16586992,0.00000276,0.00140528,0.02074301,0.03886793,0.01015855,0.07893865,0.00018113,0.07185294
-5.47173587,0.14099266,0.00000214,0.00112629,0.01741100,0.03349557,0.00837249,0.06672636,0.00014384,0.06130419
-5.46573287,0.11915824,0.00000167,0.00089770,0.01452780,0.02869008,0.00686237,0.05608221,0.00011345,0.05199333
-5.45972986,0.10013630,0.00000131,0.00071158,0.01205138,0.02442511,0.00559365,0.04687544,0.00008892,0.04383728
-5.45372686,0.08369154,0.00000105,0.00056102,0.00994055,0.02066972,0.00453466,0.03897558,0.00006930,0.03674797
-5.44772386,0.06958949,0.00000087,0.00044007,0.00815569,0.01738969,0.00365671,0.03225543,0.00005378,0.03063497
-5.44172086,0.05760180,0.00000077,0.00034361,0.00665934,0.01454875,0.00293401,0.02659371,0.00004164,0.02540788
-5.43571786,0.04751082,0.00000074,0.00026732,0.00541664,0.01210979,0.00234370,0.02187723,0.00003232,0.02097844
-5.42971486,0.03911346,0.00000078,0.00020757,0.00439572,0.01003590,0.00186570,0.01800287,0.00002531,0.01726235
-5.42371186,0.03222448,0.00000089,0.00016136,0.00356794,0.00829132,0.00148262,0.01487915,0.00002025,0.01418070
-5.41770885,0.02667909,0.00000109,0.00012624,0.00290804,0.00684223,0.00117962,0.01242749,0.00001682,0.01166116
-5.41170585,0.02233504,0.00000139,0.00010027,0.00239416,0.00565740,0.00094424,0.01058333,0.00001482,0.00963881
-5.40570285,0.01907416,0.00000181,0.00008192,0.00200789,0.00470870,0.00076623,0.00929698,0.00001411,0.00805674
-5.39969985,0.01680353,0.00000238,0.00007006,0.00173415,0.00397154,0.00063745,0.00853434,0.00001464,0.00686636
-5.39369685,0.01545636,0.00000315,0.00006391,0.00156110,0.00342507,0.00055170,0.00827762,0.00001641,0.00602752
-5.38769385,0.01499254,0.00000414,0.00006300,0.00147998,0.00305244,0.00050460,0.00852583,0.00001950,0.00550847
-5.38169085,0.01539907,0.00000543,0.00006715,0.00148494,0.00284079,0.00049351,0.00929541,0.00002406,0.00528565
-5.37568784,0.01669022,0.00000708,0.00007646,0.00157288,0.00278134,0.00051744,0.01062070,0.00003030,0.00534336
-5.36968484,0.01890762,0.00000918,0.00009128,0.00174318,0.00286929,0.00057702,0.01255443,0.00003850,0.00567329
-5.36368184,0.02212017,0.00001181,0.00011223,0.00199758,0.00310373,0.00067446,0.01516806,0.00004903,0.00627410
-5.35767884,0.02642370,0.00001509,0.00014018,0.00233991,0.00348749,0.00081356,0.01855208,0.00006231,0.00715075
-5.35167584,0.03194046,0.00001915,0.00017626,0.00277588,0.00402692,0.00099974,0.02281606,0.00007884,0.00831392
-5.34567284,0.03881819,0.00002412,0.00022186,0.00331284,0.00473168,0.00124008,0.02808840,0.00009919,0.00977935
-5.33966983,0.04722888,0.00003017,0.00027864,0.00395958,0.00561448,0.00154334,0.03451575,0.00012402,0.01156707
-5.33366683,0.05736693,0.00003747,0.00034854,0.00472605,0.00669076,0.00192007,0.04226200,0.00015403,0.01370071
-5.32766383,0.06944682,0.00004620,0.00043376,0.00562315,0.00797836,0.00238262,0.05150656,0.00018999,0.01620675
-5.32166083,0.08369998,0.00005655,0.00053682,0.00666241,0.00949715,0.00294523,0.06244215,0.00023272,0.01911371
-5.31565783,0.10037100,0.00006873,0.00066048,0.00785581,0.01126865,0.00362406,0.07527174,0.00028307,0.02245145
-5.30965483,0.11971303,0.00008293,0.00080778,0.00921546,0.01331555,0.00443717,0.09020467,0.00034189,0.02625041
-5.30365183,0.14198231,0.00009934,0.00098202,0.01075341,0.01566132,0.00540457,0.10745208,0.00041005,0.03054095
-5.29764882,0.16743199,0.00011815,0.00118676,0.01248138,0.01832967,0.00654812,0.12722131,0.00048835,0.03535276
-5.29164582,0.19630522,0.00013951,0.00142576,0.01441059,0.02134409,0.00789146,0.14970974,0.00057755,0.04071429
-5.28564282,0.22882761,0.00016355,0.00170298,0.01655159,0.02472736,0.00945985,0.17509783,0.00067830,0.04665235
-5.27963982,0.26519934,0.00019035,0.00202253,0.01891410,0.02850106,0.01127998,0.20354170,0.00079112,0.05319184
-5.27363682,0.30558700,0.00021996,0.00238866,0.02150702,0.03268509,0.01337975,0.23516545,0.00091637,0.06035553
-5.26763382,0.35011557,0.00025235,0.00280571,0.02433829,0.03729724,0.01578790,0.27005334,0.00105418,0.06816404
-5.26163082,0.39886070,0.00028743,0.00327808,0.02741504,0.04235281,0.01853370,0.30824237,0.00120451,0.07663589
-5.25562781,0.45184168,0.00032503,0.00381021,0.03074359,0.04786420,0.02164647,0.34971531,0.00136701,0.08578769
-5.24962481,0.50901543,0.00036492,0.00440650,0.03432961,0.05384068,0.02515519,0.39439478,0.00154110,0.09563435
-5.24362181,0.57027175,0.00040675,0.00507136,0.03817826,0.06028806,0.02908791,0.44213850,0.00172592,0.10618931
-5.23761881,0.63543017,0.00045013,0.00580914,0.04229440,0.06720857,0.03347125,0.49273622,0.00192033,0.11746482
-5.23161581,0.70423861,0.00049456,0.00662412,0.04668271,0.07460066,0.03832980,0.54590851,0.00212294,0.12947204
-5.22561281,0.77637398,0.00053948,0.00752051,0.05134784,0.08245892,0.04368556,0.60130755,0.00233212,0.14222108
-5.21960980,0.85144482,0.00058425,0.00850241,0.05629454,0.09077400,0.04955731,0.65852026,0.00254605,0.15572080
-5.21360680,0.92899597,0.00062819,0.00957382,0.06152760,0.09953253,0.05596001,0.71707360,0.00276275,0.16997840
-5.20760380,1.00851511,0.00067059,0.01073862,0.06705180,0.10871709,0.06290426,0.77644207,0.00298016,0.18499869
-5.20160080,1.08944101,0.00071072,0.01200048,0.07287169,0.11830612,0.07039567,0.83605719,0.00319616,0.20078312
-5.19559780,1.17117313,0.00074785,0.01336285,0.07899120,0.12827380,0.07843431,0.89531875,0.00340867,0.21732843
-5.18959480,1.25308229,0.00078127,0.01482887,0.08541319,0.13858997,0.08701426,0.95360729,0.00361570,0.23462507
-5.18359180,1.33452178,0.00081032,0.01640124,0.09213873,0.14921993,0.09612301,1.01029754,0.00381540,0.25265532
-5.17758879,1.41483874,0.00083443,0.01808207,0.09916637,0.16012425,0.10574109,1.06477209,0.00400613,0.27139129
-5.17158579,1.49338511,0.00085310,0.01987274,0.10649123,0.17125852,0.11584163,1.11643499,0.00418648,0.29079275
-5.16558279,1.56952783,0.00086594,0.02177366,0.11410398,0.18257315,0.12638997,1.16472453,0.00435532,0.31080504
-5.15957979,1.64265793,0.00087266,0.02378401,0.12198989,0.19401310,0.13734340,1.20912479,0.00451178,0.33135707
-5.15357679,1.71219826,0.00087314,0.02590152,0.13012777,0.20551773,0.14865089,1.24917560,0.00465529,0.35235962
-5.14757379,1.77760961,0.00086737,0.02812219,0.13848908,0.21702070,0.16025299,1.28448047,0.00478555,0.37370404
-5.14157079,1.83839525,0.00085546,0.03043999,0.14703717,0.22845000,0.17208178,1.31471230,0.00490248,0.39526147
-5.13556778,1.89410400,0.00083768,0.03284667,0.15572668,0.23972813,0.18406103,1.33961682,0.00500617,0.41688272
-5.12956478,1.94433191,0.00081441,0.03533152,0.16450329,0.25077254,0.19610647,1.35901380,0.00509689,0.43839898
-5.12356178,1.98872294,0.00078612,0.03788127,0.17330378,0.26149628,0.20812636,1.37279611,0.00517495,0.45962324
-5.11755878,2.02696901,0.00075340,0.04048005,0.18205648,0.27180893,0.22002220,1.38092700,0.00524071,0.48035275
-5.11155578,2.05880974,0.00071688,0.04310941,0.19068217,0.28161791,0.23168985,1.38343590,0.00529451,0.50037224
-5.10555278,2.08403240,0.00067728,0.04574858,0.19909544,0.29083002,0.24302084,1.38041314,0.00533659,0.51945809
-5.09954977,2.10247241,0.00063530,0.04837477,0.20720648,0.29935337,0.25390408,1.37200402,0.00536712,0.53738326
-5.09354677,2.11401467,0.00059169,0.05096365,0.21492333,0.30709957,0.26422791,1.35840271,0.00538616,0.55392295
-5.08754377,2.11859598,0.00054716,0.05348998,0.22215454,0.31398621,0.27388237,1.33984618,0.00539365,0.56886068
-5.08154077,2.11620857,0.00050240,0.05592835,0.22881209,0.31993951,0.28276185,1.31660874,0.00538946,0.58199489
-5.07553777,2.10690474,0.00045803,0.05825411,0.23481460,0.32489707,0.29076794,1.28899709,0.00537341,0.59314552
-5.06953477,2.09080232,0.00041463,0.06044425,0.24009066,0.32881072,0.29781237,1.25734622,0.00534532,0.60216054
-5.06353177,2.06809064,0.00037270,0.06247846,0.24458207,0.33164917,0.30382008,1.22201611,0.00530511,0.60892216
-5.05752876,2.03903651,0.00033266,0.06434010,0.24824698,0.33340055,0.30873212,1.18338912,0.00525282,0.61335237
-5.05152576,2.00398966,0.00029484,0.06601720,0.25106277,0.33407449,0.31250843,1.14186791,0.00518873,0.61541760
-5.04552276,1.96338699,0.00025950,0.06750330,0.25302832,0.33370382,0.31513023,1.09787367,0.00511340,0.61513237
-5.03951976,1.91775493,0.00022681,0.06879813,0.25416586,0.33234561,0.31660188,1.05184440,0.00502775,0.61256149
-5.03351676,1.86770954,0.00019687,0.06990815,0.25452194,0.33008147,0.31695220,1.00423301,0.00493311,0.60782091
-5.02751376,1.81395348,0.00016971,0.07084678,0.25416766,0.32701712,0.31623500,0.95550479,0.00483121,0.60107688
-5.02151076,1.75726984,0.00014529,0.07163439,0.25319797,0.32328096,0.31452876,0.90613438,0.00472424,0.59254345
-5.01550775,1.69851224,0.00012355,0.07229795,0.25172996,0.31902187,0.31193550,0.85660163,0.00461480,0.58247832
-5.00950475,1.63859149,0.00010436,0.07287036,0.24990032,0.31440593,0.30857866,0.80738676,0.00450584,0.57117709
-5.00350175,1.57845869,0.00008756,0.07338953,0.24786177,0.30961247,0.30460014,0.75896435,0.00440063,0.55896596
-4.99749875,1.51908526,0.00007298,0.07389711,0.24577869,0.30482917,0.30015659,0.71179664,0.00430264,0.54619319
-4.99149575,1.46144048,0.00006044,0.07443703,0.24382210,0.30024662,0.29541487,0.66632602,0.00421542,0.53321951
-4.98549275,1.40646710,0.00004973,0.07505378,0.24216402,0.29605242,0.29054710,0.62296715,0.00414251,0.52040780
-4.97948974,1.35505610,0.00004066,0.07579062,0.24097154,0.29242490,0.28572528,0.58209881,0.00408726,0.50811236
-4.97348674,1.30802128,0.00003304,0.07668771,0.24040065,0.28952694,0.28111578,0.54405602,0.00405271,0.49666816
-4.96748374,1.26607502,0.00002669,0.07778029,0.24059031,0.28749987,0.27687389,0.50912258,0.00404145,0.48638050
-4.96148074,1.22980584,0.00002143,0.07909695,0.24165679,0.28645792,0.27313868,0.47752448,0.00405548,0.47751534
-4.95547774,1.19965913,0.00001711,0.08065807,0.24368853,0.28648336,0.27002837,0.44942444,0.00409612,0.47029084
-4.94947474,1.17592159,0.00001358,0.08247461,0.24674195,0.28762252,0.26763633,0.42491796,0.00416388,0.46487021
-4.94347174,1.15871038,0.00001073,0.08454715,0.25083817,0.28988302,0.26602807,0.40403100,0.00425846,0.46135640
-4.93746873,1.14796745,0.00000843,0.08686537,0.25596089,0.29323224,0.26523911,0.38671951,0.00437864,0.45978859
-4.93146573,1.14345947,0.00000659,0.08940791,0.26205569,0.29759728,0.26527395,0.37287093,0.00452233,0.46014086
-4.92546273,1.14478354,0.00000513,0.09214276,0.26903061,0.30286629,0.26610618,0.36230769,0.00468660,0.46232298
-4.91945973,1.15137874,0.00000397,0.09502798,0.27675815,0.30889133,0.26767968,0.35479259,0.00486776,0.46618327
-4.91345673,1.16254302,0.00000307,0.09801296,0.28507875,0.31549260,0.26991087,0.35003612,0.00506145,0.47151365
-4.90745373,1.17745530,0.00000236,0.10104003,0.29380544,0.32246400,0.27269197,0.34770530,0.00526279,0.47805648
-4.90145073,1.19520177,0.00000181,0.10404636,0.30272973,0.32957965,0.27589503,0.34743403,0.00546656,0.48551313
-4.89544772,1.21480580,0.00000139,0.10696625,0.31162845,0.33660146,0.27937674,0.34883448,0.00566736,0.49355392
-4.88944472,1.23526030,0.00000107,0.10973353,0.32027134,0.34328709,0.28298377,0.35150925,0.00585985,0.50182914
-4.88344172,1.25556155,0.00000082,0.11228408,0.32842910,0.34939840,0.28655842,0.35506394,0.00603895,0.50998076
-4.87743872,1.27474321,0.00000064,0.11455841,0.33588162,0.35470971,0.28994442,0.35911965,0.00620004,0.51765442
-4.87143572,1.29190952,0.00000050,0.11650411,0.34242610,0.35901581,0.29299279,0.36332512,0.00633918,0.52451129
-4.86543272,1.30626618,0.00000041,0.11807815,0.34788473,0.36213938,0.29556737,0.36736795,0.00645327,0.53023952
-4.85942971,1.31714823,0.00000034,0.11924891,0.35211163,0.36393737,0.29754999,0.37098467,0.00654023,0.53456465
-4.85342671,1.32404343,0.00000030,0.11999785,0.35499878,0.36430630,0.29884508,0.37396911,0.00659910,0.53725889
-4.84742371,1.32661069,0.00000028,0.12032081,0.35648075,0.36318619,0.29938355,0.37617900,0.00663013,0.53814877
-4.84142071,1.32469250,0.00000028,0.12022874,0.35653785,0.36056294,0.29912572,0.37754027,0.00663483,0.53712099
-4.83541771,1.31832105,0.00000030,0.11974801,0.35519778,0.35646916,0.29806337,0.37804902,0.00661594,0.53412612
-4.82941471,1.30771759,0.00000034,0.11892010,0.35253554,0.35098330,0.29622065,0.37777103,0.00657740,0.52918029
-4.82341171,1.29328510,0.00000039,0.11780073,0.34867156,0.34422725,0.29365380,0.37683866,0.00652420,0.52236443
-4.81740870,1.27559424,0.00000045,0.11645852,0.34376820,0.33636240,0.29044980,0.37544532,0.00646226,0.51382136
-4.81140570,1.25536312,0.00000054,0.11497299,0.33802454,0.32758428,0.28672375,0.37383751,0.00639826,0.50375071
-4.80540270,1.23343147,0.00000064,0.11343221,0.33166983,0.31811612,0.28261516,0.37230474,0.00633935,0.49240182
-4.79939970,1.21072998,0.00000076,0.11192997,0.32495560,0.30820138,0.27828325,0.37116762,0.00629295,0.48006482
-4.79339670,1.18824590,0.00000091,0.11056264,0.31814686,0.29809562,0.27390127,0.37076439,0.00626646,0.46706034
-4.78739370,1.16698599,0.00000109,0.10942578,0.31151263,0.28805801,0.26965017,0.37143650,0.00626697,0.45372808
-4.78139070,1.14793821,0.00000130,0.10861069,0.30531614,0.27834270,0.26571171,0.37351356,0.00630099,0.44041464
-4.77538769,1.13203340,0.00000154,0.10820085,0.29980512,0.26919040,0.26226134,0.37729835,0.00637418,0.42746122
-4.76938469,1.12010859,0.00000183,0.10826863,0.29520240,0.26082047,0.25946114,0.38305234,0.00649108,0.41519149
-4.76338169,1.11287301,0.00000218,0.10887216,0.29169744,0.25342383,0.25745297,0.39098236,0.00665490,0.40390010
-4.75737869,1.11087852,0.00000258,0.11005260,0.28943882,0.24715682,0.25635238,0.40122898,0.00686735,0.39384246
-4.75137569,1.11449542,0.00000307,0.11183200,0.28852832,0.24213637,0.25624332,0.41385701,0.00712847,0.38522599
-4.74537269,1.12389484,0.00000364,0.11421172,0.28901656,0.23843666,0.25717404,0.42884875,0.00743659,0.37820325
-4.73936968,1.13903857,0.00000433,0.11717152,0.29090059,0.23608718,0.25915438,0.44610032,0.00778827,0.37286734
-4.73336668,1.15967678,0.00000516,0.12066955,0.29412354,0.23507260,0.26215462,0.46542125,0.00817836,0.36924966
-4.72736368,1.18535418,0.00000617,0.12464303,0.29857625,0.23533420,0.26610598,0.48653766,0.00860007,0.36732012
-4.72136068,1.21542433,0.00000739,0.12900979,0.30410102,0.23677293,0.27090274,0.50909893,0.00904516,0.36698983
-4.71535768,1.24907182,0.00000887,0.13367064,0.31049723,0.23925399,0.27640603,0.53268784,0.00950416,0.36811621
-4.70935468,1.28534167,0.00001068,0.13851233,0.31752866,0.24261266,0.28244910,0.55683381,0.00996658,0.37051015
-4.70335168,1.32317471,0.00001287,0.14341127,0.32493229,0.24666139,0.28884378,0.58102888,0.01042129,0.37394501
-4.69734867,1.36144770,0.00001554,0.14823757,0.33242810,0.25119756,0.29538793,0.60474585,0.01085684,0.37816703
-4.69134567,1.39901656,0.00001877,0.15285952,0.33972953,0.25601187,0.30187356,0.62745782,0.01126179,0.38290665
-4.68534267,1.43476079,0.00002269,0.15714809,0.34655421,0.26089684,0.30809510,0.64865844,0.01162512,0.38789021
-4.67933967,1.46762738,0.00002739,0.16098142,0.35263437,0.26565518,0.31385755,0.66788192,0.01193656,0.39285155
-4.67333667,1.49667198,0.00003303,0.16424905,0.35772663,0.27010761,0.31898408,0.68472195,0.01218694,0.39754293
-4.66733367,1.52109586,0.00003975,0.16685566,0.36162059,0.27409980,0.32332268,0.69884864,0.01236848,0.40174476
-4.66133067,1.54027659,0.00004771,0.16872424,0.36414599,0.27750819,0.32675159,0.71002270,0.01247506,0.40527377
-4.65532766,1.55379139,0.00005707,0.16979851,0.36517814,0.28024431,0.32918318,0.71810609,0.01250241,0.40798918
-4.64932466,1.56143183,0.00006800,0.17004447,0.36464126,0.28225762,0.33056622,0.72306871,0.01244822,0.40979673
-4.64332166,1.56320943,0.00008067,0.16945110,0.36250983,0.28353657,0.33088647,0.72499058,0.01231220,0.41065040
