energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-2.93246623,3.07018538,0.00980302,0.25604500,0.03308933,1.39611041,1.77206941,1.13670104,0.00000000
-2.92646323,3.25525969,0.00975305,0.28561175,0.03574219,1.53314149,1.88214559,1.18129459,0.00000000
-2.92046023,3.44788349,0.00974703,0.31715181,0.03847069,1.67827564,1.99374459,1.22982509,0.00000000
-2.91445723,3.64666159,0.00978933,0.35053291,0.04124941,1.83083826,2.10568696,1.28222006,0.00000000
-2.90845423,3.84993863,0.00988362,0.38557875,0.04405040,1.98999450,2.21669037,1.33829890,0.00000000
-2.90245123,4.05581406,0.01003274,0.42206772,0.04684363,2.15474579,2.32539067,1.39776853,0.00000000
-2.89644822,4.26216713,0.01023857,0.45973259,0.04959751,2.32392999,2.43036757,1.46022315,0.00000000
-2.89044522,4.46669088,0.01050193,0.49826153,0.05227950,2.49622567,2.53017417,1.52514773,0.00000000
-2.88444222,4.66693382,0.01082250,0.53730031,0.05485679,2.67016047,2.62336909,1.59192503,0.00000000
-2.87843922,4.86034796,0.01119889,0.57645595,0.05729696,2.84412355,2.70855007,1.65984574,0.00000000
-2.87243622,5.04434123,0.01162852,0.61530158,0.05956876,3.01638246,2.78438772,1.72812112,0.00000000
-2.86643322,5.21633277,0.01210772,0.65338283,0.06164274,3.18510399,2.84965826,1.79589763,0.00000000
-2.86043022,5.37380905,0.01263174,0.69022525,0.06349195,3.34837932,2.90327390,1.86227321,0.00000000
-2.85442721,5.51437927,0.01319478,0.72534307,0.06509248,3.50425283,2.94430996,1.92631449,0.00000000
-2.84842421,5.63582826,0.01379003,0.75824880,0.06642400,3.65075461,2.97202765,1.98707466,0.00000000
-2.84242121,5.73616556,0.01440977,0.78846362,0.06747009,3.78593591,2.98589192,2.04361163,0.00000000
-2.83641821,5.81366935,0.01504543,0.81552828,0.06821856,3.90790711,2.98558380,2.09500610,0.00000000
-2.83041521,5.86692417,0.01568763,0.83901409,0.06866157,4.01487727,2.97100696,2.14037940,0.00000000
-2.82441221,5.89485180,0.01632636,0.85853379,0.06879571,4.10519438,2.94228839,2.17891070,0.00000000
-2.81840920,5.89673443,0.01695106,0.87375188,0.06862189,4.17738524,2.89977347,2.20985367,0.00000000
-2.81240620,5.87223010,0.01755079,0.88439405,0.06814519,4.23019365,2.84401561,2.23255206,0.00000000
-2.80640320,5.82137988,0.01811440,0.89025528,0.06737456,4.26261573,2.77576103,2.24645431,0.00000000
-2.80040020,5.74460718,0.01863074,0.89120641,0.06632255,4.27393099,2.69592942,2.25112668,0.00000000
-2.79439720,5.64270905,0.01908891,0.88719879,0.06500489,4.26372788,2.60559104,2.24626480,0.00000000
-2.78839420,5.51684004,0.01947848,0.87826680,0.06344006,4.23192269,2.50594119,2.23170326,0.00000000
-2.78239120,5.36848902,0.01978979,0.86452813,0.06164892,4.17877073,2.39827290,2.20742299,0.00000000
-2.77638819,5.19944960,0.02001419,0.84618172,0.05965422,4.10486912,2.28394862,2.17355595,0.00000000
-2.77038519,5.01178488,0.02014433,0.82350339,0.05748020,4.01115074,2.16437177,2.13038705,0.00000000
-2.76438219,4.80778744,0.02017441,0.79683929,0.05515218,3.89886916,2.04095892,2.07835285,0.00000000
-2.75837919,4.58993551,0.02010037,0.76659738,0.05269619,3.76957480,1.91511332,2.01803699,0.00000000
-2.75237619,4.36084634,0.01992008,0.73323728,0.05013865,3.62508309,1.78820034,1.95016214,0.00000000
-2.74637319,4.12322791,0.01963348,0.69725878,0.04750600,3.46743532,1.66152538,1.87557863,0.00000000
-2.74037019,3.87983011,0.01924257,0.65918947,0.04482445,3.29885371,1.53631463,1.79524975,0.00000000
-2.73436718,3.63339650,0.01875150,0.61957197,0.04211972,3.12169194,1.41369893,1.71023418,0.00000000
-2.72836418,3.38661780,0.01816638,0.57895110,0.03941677,2.93838301,1.29470102,1.62166579,0.00000000
-2.72236118,3.14208811,0.01749523,0.53786163,0.03673964,2.75138607,1.18022606,1.53073138,0.00000000
-2.71635818,2.90226477,0.01674769,0.49681675,0.03411119,2.56313394,1.07105552,1.43864701,0.00000000
-2.71035518,2.66943266,0.01593478,0.45629786,0.03155295,2.37598304,0.96784417,1.34663349,0.00000000
-2.70435218,2.44567354,0.01506860,0.41674579,0.02908495,2.19216712,0.87112012,1.25589172,0.00000000
-2.69834917,2.23284086,0.01416194,0.37855374,0.02672554,2.01375615,0.78128730,1.16757857,0.00000000
-2.69234617,2.03254027,0.01322798,0.34206204,0.02449125,1.84262121,0.69863037,1.08278401,0.00000000
-2.68634317,1.84611578,0.01227986,0.30755474,0.02239669,1.68040615,0.62332136,1.00250989,0.00000000
-2.68034017,1.67464165,0.01133039,0.27525801,0.02045441,1.52850631,0.55542780,0.92765103,0.00000000
-2.67433717,1.51891937,0.01039169,0.24534024,0.01867480,1.38805443,0.49492190,0.85897889,0.00000000
-2.66833417,1.37947969,0.00947491,0.21791365,0.01706608,1.25991348,0.44169030,0.79712830,0.00000000
-2.66233117,1.25658887,0.00859002,0.19303727,0.01563422,1.14467602,0.39554414,0.74258720,0.00000000
-2.65632816,1.15025882,0.00774563,0.17072086,0.01438292,1.04266951,0.35622901,0.69568972,0.00000000
-2.65032516,1.06026050,0.00694882,0.15092980,0.01331363,0.95396686,0.32343469,0.65661264,0.00000000
-2.64432216,0.98614005,0.00620516,0.13359045,0.01242564,0.87840148,0.29680430,0.62537500,0.00000000
-2.63831916,0.92723730,0.00551865,0.11859589,0.01171607,0.81558599,0.27594294,0.60184112,0.00000000
-2.63231616,0.88270617,0.00489178,0.10581176,0.01118002,0.76493408,0.26042556,0.58572661,0.00000000
-2.62631316,0.85153677,0.00432565,0.09508207,0.01081068,0.72568461,0.24980432,0.57660759,0.00000000
-2.62031016,0.83257895,0.00382006,0.08623480,0.01059946,0.69692755,0.24361526,0.57393263,0.00000000
-2.61430715,0.82456724,0.00337375,0.07908721,0.01053616,0.67763127,0.24138457,0.57703756,0.00000000
-2.60830415,0.82614702,0.00298452,0.07345078,0.01060918,0.66667075,0.24263451,0.58516273,0.00000000
-2.60230115,0.83590198,0.00264951,0.06913573,0.01080567,0.66285632,0.24688924,0.59747263,0.00000000
-2.59629815,0.85238270,0.00236538,0.06595515,0.01111181,0.66496283,0.25368058,0.61307751,0.00000000
-2.59029515,0.87413632,0.00212856,0.06372862,0.01151301,0.67175877,0.26255399,0.63105668,0.00000000
-2.58429215,0.89973717,0.00193547,0.06228558,0.01199417,0.68203514,0.27307485,0.65048311,0.00000000
-2.57828914,0.92781792,0.00178281,0.06146820,0.01253995,0.69463387,0.28483514,0.67044880,0.00000000
-2.57228614,0.95710121,0.00166774,0.06113396,0.01313506,0.70847526,0.29746061,0.69009044,0.00000000
-2.56628314,0.98643109,0.00158815,0.06115793,0.01376455,0.72258413,0.31061841,0.70861470,0.00000000
-2.56028014,1.01480376,0.00154292,0.06143468,0.01441410,0.73611430,0.32402528,0.72532252,0.00000000
-2.55427714,1.04139716,0.00153216,0.06188002,0.01507036,0.74837079,0.33745610,0.73963182,0.00000000
-2.54827414,1.06559866,0.00155748,0.06243238,0.01572125,0.75882933,0.35075277,0.75109787,0.00000000
-2.54227114,1.08703010,0.00162224,0.06305388,0.01635627,0.76715268,0.36383328,0.75943081,0.00000000
-2.53626813,1.10556972,0.00173190,0.06373115,0.01696686,0.77320322,0.37670075,0.76450970,0.00000000
-2.53026513,1.12137018,0.00189425,0.06447585,0.01754667,0.77705148,0.38945224,0.76639271,0.00000000
-2.52426213,1.13487205,0.00211978,0.06532472,0.01809186,0.77898017,0.40228704,0.76532304,0.00000000
-2.51825913,1.14681241,0.00242191,0.06633937,0.01860135,0.77948347,0.41551420,0.76173042,0.00000000
-2.51225613,1.15822784,0.00281739,0.06760555,0.01907709,0.77926142,0.42955895,0.75622797,0.00000000
-2.50625313,1.17045149,0.00332651,0.06923205,0.01952420,0.77920924,0.44496752,0.74960449,0.00000000
-2.50025013,1.18510390,0.00397336,0.07134905,0.01995110,0.78040164,0.46241023,0.74281223,0.00000000
-2.49424712,1.20407707,0.00478602,0.07410592,0.02036956,0.78407217,0.48268208,0.73695044,0.00000000
-2.48824412,1.22951160,0.00579667,0.07766857,0.02079466,0.79158784,0.50670065,0.73324469,0.00000000
-2.48224112,1.26376657,0.00704151,0.08221612,0.02124467,0.80441907,0.53550070,0.73302256,0.00000000
-2.47623812,1.30938192,0.00856066,0.08793700,0.02174078,0.82410550,0.57022503,0.73768569,0.00000000
-2.47023512,1.36903322,0.01039774,0.09502456,0.02230672,0.85221782,0.61211122,0.74867882,0.00000000
-2.46423212,1.44547865,0.01259936,0.10367198,0.02296833,0.89031621,0.66247369,0.76745583,0.00000000
-2.45822911,1.54149844,0.01521427,0.11406673,0.02375285,0.93990591,0.72268110,0.79544349,0.00000000
-2.45222611,1.65982682,0.01829229,0.12638458,0.02468823,1.00239049,0.79412854,0.83400303,0.00000000
-2.44622311,1.80307733,0.02188299,0.14078322,0.02580225,1.07902375,0.87820488,0.88439023,0.00000000
-2.44022011,1.97366215,0.02603407,0.15739562,0.02712152,1.17086115,0.97625523,0.94771449,0.00000000
-2.43421711,2.17370692,0.03078946,0.17632345,0.02867045,1.27871182,1.08953910,1.02489761,0.00000000
-2.42821411,2.40496280,0.03618726,0.19763046,0.03047008,1.40309266,1.21918503,1.11663327,0.00000000
-2.42221111,2.66871800,0.04225743,0.22133634,0.03253701,1.54418584,1.36614248,1.22334812,0.00000000
-2.41620810,2.96571148,0.04901949,0.24741115,0.03488225,1.70180137,1.53113265,1.34516579,0.00000000
-2.41020510,3.29605210,0.05648009,0.27577067,0.03751018,1.87534660,1.71459940,1.48187523,0.00000000
-2.40420210,3.65914661,0.06463078,0.30627286,0.04041762,2.06380425,1.91666251,1.63290492,0.00000000
-2.39819910,4.05364018,0.07344599,0.33871576,0.04359309,2.26572082,2.13707488,1.79730447,0.00000000
-2.39219610,4.47737335,0.08288128,0.37283706,0.04701626,2.47920690,2.37518614,1.97373528,0.00000000
-2.38619310,4.92735885,0.09287220,0.40831555,0.05065772,2.70195066,2.62991452,2.16047164,0.00000000
-2.38019010,5.39978162,0.10333362,0.44477450,0.05447898,2.93124548,2.89972921,2.35541357,0.00000000
-2.37418709,5.89002453,0.11415990,0.48178716,0.05843290,3.16403211,3.18264496,2.55611222,0.00000000
-2.36818409,6.39272166,0.12522568,0.51888426,0.06246437,3.39695517,3.47623046,2.75980836,0.00000000
-2.36218109,6.90183976,0.13638771,0.55556345,0.06651145,3.62643331,3.77763155,2.96348378,0.00000000
-2.35617809,7.41078747,0.14748734,0.59130045,0.07050674,3.84874132,4.08360986,3.16392492,0.00000000
-2.35017509,7.91255053,0.15835396,0.62556157,0.07437912,4.06010222,4.39059679,3.35779733,0.00000000
-2.34417209,8.39984982,0.16880912,0.65781725,0.07805575,4.25678640,4.69476207,3.54172903,0.00000000
-2.33816908,8.86531790,0.17867127,0.68755619,0.08146420,4.43521448,4.99209556,3.71240007,0.00000000
-2.33216608,9.30168855,0.18776096,0.71429943,0.08453473,4.59206024,5.27850015,3.86663525,0.00000000
-2.32616308,9.70199275,0.19590632,0.73761393,0.08720259,4.72434958,5.54989302,4.00149650,0.00000000
-2.32016008,10.05975416,0.20294853,0.75712517,0.08941023,4.82955153,5.80231227,4.11437122,0.00000000
-2.31415708,10.36917648,0.20874710,0.77252807,0.09110937,4.90565764,6.03202493,4.20305296,0.00000000
-2.30815408,10.62531551,0.21318472,0.78359593,0.09226274,4.95124607,6.23563290,4.26581087,0.00000000
-2.30215108,10.82422879,0.21617143,0.79018698,0.09284560,4.96552789,6.41017256,4.30144489,0.00000000
-2.29614807,10.96309674,0.21764785,0.79224820,0.09284674,4.94837328,6.55320450,4.30932406,0.00000000
-2.29014507,11.04031028,0.21758752,0.78981636,0.09226908,4.90031643,6.66288956,4.28940628,0.00000000
-2.28414207,11.05552118,0.21599795,0.78301617,0.09112977,4.82253906,6.73804839,4.24223851,0.00000000
-2.27813907,11.00965312,0.21292054,0.77205561,0.08945979,4.71683303,6.77820181,4.16893736,0.00000000
-2.27213607,10.90487302,0.20842929,0.75721883,0.08730310,4.58554380,6.78359037,4.07115100,0.00000000
-2.26613307,10.74452388,0.20262835,0.73885669,0.08471528,4.43149714,6.75517209,3.95100404,0.00000000
-2.26013007,10.53302198,0.19564853,0.71737556,0.08176183,4.25791222,6.69459827,3.81102791,0.00000000
-2.25412706,10.27572259,0.18764302,0.69322478,0.07851615,4.06830466,6.60416813,3.65407992,0.00000000
-2.24812406,9.97875985,0.17878231,0.66688329,0.07505724,3.86638357,6.48676375,3.48325434,0.00000000
-2.24212106,9.64886669,0.16924886,0.63884596,0.07146732,3.65594656,6.34576761,3.30178947,0.00000000
-2.23611806,9.29318207,0.15923134,0.60961009,0.06782929,3.44077662,6.18496557,3.11297432,0.00000000
-2.23011506,8.91905216,0.14891914,0.57966269,0.06422431,3.22454458,6.00843867,2.92005866,0.00000000
-2.22411206,8.53383268,0.13849693,0.54946880,0.06072950,3.01072020,5.82044744,2.72616956,0.00000000
-2.21810905,8.14469878,0.12813984,0.51946117,0.05741578,2.80249466,5.62531263,2.53423727,0.00000000
-2.21210605,7.75846841,0.11800912,0.49003176,0.05434598,2.60271626,5.42729636,2.34693265,0.00000000
-2.20610305,7.38144428,0.10824867,0.46152503,0.05157334,2.41384065,5.23048754,2.16661751,0.00000000
-2.20010005,7.01927859,0.09898229,0.43423310,0.04914025,2.23789626,5.03869522,1.99530894,0.00000000
-2.19409705,6.67686358,0.09031182,0.40839295,0.04707745,2.07646480,4.85535329,1.83465748,0.00000000
-2.18809405,6.35825022,0.08231617,0.38418545,0.04540354,1.93067638,4.68343938,1.68593910,0.00000000
-2.18209105,6.06659604,0.07505115,0.36173609,0.04412493,1.80121807,4.52541054,1.55005964,0.00000000
-2.17608804,5.80414234,0.06855001,0.34111738,0.04323613,1.68835464,4.38315741,1.42757078,0.00000000
-2.17008504,5.57222026,0.06282468,0.32235248,0.04272035,1.59195986,4.25797835,1.31869557,0.00000000
-2.16408204,5.37128416,0.05786759,0.30542014,0.04255044,1.51155643,4.15057400,1.22336191,0.00000000
-2.15807904,5.20097035,0.05365380,0.29026037,0.04269012,1.44636282,4.06106251,1.14124188,0.00000000
-2.15207604,5.06017838,0.05014358,0.27678088,0.04309533,1.39534514,3.98901441,1.07179520,0.00000000
-2.14607304,4.94717174,0.04728511,0.26486393,0.04371588,1.35727223,3.93350616,1.01431480,0.00000000
-2.14007004,4.85969439,0.04501725,0.25437333,0.04449716,1.33077223,3.89319005,0.96797294,0.00000000
-2.13406703,4.79509888,0.04327237,0.24516145,0.04538188,1.31438912,3.86637812,0.93186614,0.00000000
-2.12806403,4.75048188,0.04197903,0.23707602,0.04631190,1.30663765,3.85113685,0.90505778,0.00000000
-2.12206103,4.72282250,0.04106447,0.22996642,0.04723001,1.30605531,3.84538899,0.88661707,0.00000000
-2.11605803,4.70911861,0.04045699,0.22368950,0.04808155,1.31125020,3.84701872,0.87565335,0.00000000
-2.11005503,4.70651652,0.04008789,0.21811454,0.04881597,1.32094343,3.85397588,0.87134518,0.00000000
-2.10405203,4.71242938,0.03989327,0.21312741,0.04938820,1.33400532,3.86437504,0.87296331,0.00000000
-2.09804902,4.72463997,0.03981538,0.20863374,0.04975973,1.34948438,3.87658539,0.87988748,0.00000000
-2.09204602,4.74138405,0.03980372,0.20456094,0.04989955,1.36662840,3.88930743,0.89161646,0.00000000
-2.08604302,4.76141093,0.03981575,0.20085929,0.04978472,1.38489716,3.90163319,0.90777157,0.00000000
-2.08004002,4.78401881,0.03981727,0.19750171,0.04940068,1.40396651,3.91308719,0.92809370,0.00000000
-2.07403702,4.80906349,0.03978250,0.19448264,0.04874135,1.42372375,3.92364605,0.95243422,0.00000000
-2.06803402,4.83693971,0.03969387,0.19181578,0.04780881,1.44425451,3.93373574,0.98074022,0.00000000
-2.06203102,4.86853597,0.03954147,0.18953102,0.04661287,1.46582175,3.94420625,1.01303498,0.00000000
-2.05602801,4.90516451,0.03932235,0.18767055,0.04517030,1.48883764,3.95628468,1.04939438,0.00000000
-2.05002501,4.94846945,0.03903959,0.18628443,0.04350392,1.51382944,3.97150850,1.08992049,0.00000000
-2.04402201,5.00031692,0.03870117,0.18542582,0.04164156,1.54140066,3.99164184,1.13471344,0.00000000
-2.03801901,5.06267209,0.03831883,0.18514603,0.03961485,1.57218921,4.01857848,1.18384285,0.00000000
-2.03201601,5.13746856,0.03790681,0.18548969,0.03745804,1.60682415,4.05423587,1.23732026,0.00000000
-2.02601301,5.22647601,0.03748060,0.18649018,0.03520674,1.64588281,4.10044482,1.29507380,0.00000000
-2.02001001,5.33117219,0.03705580,0.18816569,0.03289680,1.68985018,4.15883999,1.35692636,0.00000000
-2.01400700,5.45262521,0.03664696,0.19051591,0.03056319,1.73908224,4.23075624,1.42257836,0.00000000
-2.00800400,5.59139162,0.03626672,0.19351962,0.02823902,1.79377475,4.31713542,1.49159617,0.00000000
-2.00200100,5.74743504,0.03592496,0.19713332,0.02595478,1.85393883,4.41844819,1.56340658,0.00000000
-1.99599800,5.92006930,0.03562826,0.20129089,0.02373763,1.91938445,4.53463432,1.63729802,0.00000000
-1.98999500,6.10792887,0.03537952,0.20590426,0.02161095,1.98971227,4.66506443,1.71242839,0.00000000
-1.98399200,6.30896795,0.03517784,0.21086524,0.01959407,2.06431432,4.80852493,1.78783932,0.00000000
-1.97798899,6.52048869,0.03501856,0.21604821,0.01770209,2.14238330,4.96322702,1.86247627,0.00000000
-1.97198599,6.73919713,0.03489353,0.22131368,0.01594594,2.22292995,5.12683952,1.93521371,0.00000000
-1.96598299,6.96128485,0.03479156,0.22651249,0.01433253,2.30480780,5.29654413,2.00488420,0.00000000
-1.95997999,7.18253261,0.03469899,0.23149045,0.01286502,2.38674393,5.46911102,2.07031009,0.00000000
-1.95397699,7.39843186,0.03460036,0.23609332,0.01154319,2.46737455,5.64099142,2.13033655,0.00000000
-1.94797399,7.60431883,0.03447919,0.24017167,0.01036385,2.54528372,5.80842362,2.18386443,0.00000000
-1.94197099,7.79551596,0.03431873,0.24358568,0.00932132,2.61904365,5.96754795,2.22988151,0.00000000
-1.93596798,7.96747468,0.03410273,0.24620945,0.00840790,2.68725488,6.11452617,2.26749099,0.00000000
-1.92996498,8.11591427,0.03381615,0.24793483,0.00761431,2.74858494,6.24566063,2.29593600,0.00000000
-1.92396198,8.23695124,0.03344578,0.24867446,0.00693020,2.80180395,6.35750861,2.31461918,0.00000000
-1.91795898,8.32721474,0.03298078,0.24836406,0.00634452,2.84581604,6.44698759,2.32311686,0.00000000
-1.91195598,8.38394389,0.03241307,0.24696374,0.00584593,2.87968576,6.51146771,2.32118741,0.00000000
-1.90595298,8.40506411,0.03173758,0.24445859,0.00542308,2.90265866,6.54884830,2.30877359,0.00000000
-1.89994997,8.38924009,0.03095239,0.24085820,0.00506496,2.91417583,6.55761615,2.28599928,0.00000000
-1.89394697,8.33590459,0.03005872,0.23619555,0.00476104,2.91388226,6.53688380,2.25316094,0.00000000
-1.88794397,8.24526272,0.02906082,0.23052508,0.00450153,2.90162917,6.48640726,2.21071441,0.00000000
-1.88194097,8.11827271,0.02796569,0.22392025,0.00427746,2.87747075,6.40658315,2.15925795,0.00000000
-1.87593797,7.95660478,0.02678277,0.21647062,0.00408078,2.84165579,6.29842610,2.09951236,0.00000000
-1.86993497,7.76258051,0.02552356,0.20827868,0.00390443,2.79461497,6.16352804,2.03229906,0.00000000
-1.86393197,7.53909577,0.02420115,0.19945652,0.00374234,2.73694454,6.00400149,1.95851725,0.00000000
-1.85792896,7.28953055,0.02282978,0.19012257,0.00358945,2.66938709,5.82240952,1.87912076,0.00000000
-1.85192596,7.01764944,0.02142433,0.18039837,0.00344165,2.59281034,5.62168528,1.79509561,0.00000000
-1.84592296,6.72749635,0.01999993,0.17040574,0.00329576,2.50818457,5.40504446,1.70743878,0.00000000
-1.83991996,6.42328738,0.01857148,0.16026420,0.00314945,2.41655941,5.17589384,1.61713882,0.00000000
-1.83391696,6.10930518,0.01715330,0.15008882,0.00300118,2.31904057,4.93773917,1.52515858,0.00000000
-1.82791396,5.78979812,0.01575880,0.13998851,0.00285010,2.21676697,4.69409555,1.43242038,0.00000000
-1.82191096,5.46888704,0.01440023,0.13006474,0.00269597,2.11088883,4.44840296,1.33979367,0.00000000
-1.81590795,5.15048193,0.01308846,0.12041073,0.00253906,2.00254689,4.20394949,1.24808524,0.00000000
-1.80990495,4.83821055,0.01183286,0.11111104,0.00238009,1.89285325,3.96380420,1.15803176,0.00000000
-1.80390195,4.53536007,0.01064121,0.10224140,0.00222009,1.78287386,3.73076128,1.07029470,0.00000000
-1.79789895,4.24483277,0.00951970,0.09386900,0.00206036,1.67361312,3.50729638,0.98545716,0.00000000
-1.79189595,3.96911593,0.00847292,0.08605285,0.00190236,1.56600046,3.29553583,0.90402264,0.00000000
-1.78589295,3.71026574,0.00750396,0.07884432,0.00174766,1.46087935,3.09723863,0.82641530,0.00000000
-1.77988994,3.46990448,0.00661453,0.07228783,0.00159789,1.35899858,2.91379089,0.75298161,0.00000000
-1.77388694,3.24922995,0.00580503,0.06642139,0.00145467,1.26100605,2.74621176,0.68399307,0.00000000
-1.76788394,3.04903556,0.00507474,0.06127723,0.00131963,1.16744512,2.59516964,0.61964991,0.00000000
-1.76188094,2.86973952,0.00442201,0.05688230,0.00119432,1.07875331,2.46100712,0.56008545,0.00000000
-1.75587794,2.71142102,0.00384435,0.05325853,0.00108028,0.99526356,2.34377282,0.50537109,0.00000000
-1.74987494,2.57386152,0.00333864,0.05042311,0.00097902,0.91720770,2.24325826,0.45552175,0.00000000
-1.74387194,2.45658899,0.00290130,0.04838843,0.00089205,0.84472202,2.15903772,0.41050149,0.00000000
-1.73786893,2.35892314,0.00252840,0.04716202,0.00082093,0.77785472,2.09050924,0.37022949,0.00000000
-1.73186593,2.28001986,0.00221582,0.04674622,0.00076732,0.71657482,2.03693496,0.33458601,0.00000000
-1.72586293,2.21891332,0.00195936,0.04713784,0.00073301,0.66078231,1.99747928,0.30341833,0.00000000
-1.71985993,2.17455433,0.00175485,0.04832772,0.00072006,0.61031905,1.97124343,0.27654672,0.00000000
-1.71385693,2.14584419,0.00159823,0.05030029,0.00073077,0.56498008,1.95729584,0.25377013,0.00000000
-1.70785393,2.13166351,0.00148567,0.05303319,0.00076785,0.52452495,1.95469738,0.23487170,0.00000000
-1.70185093,2.13089560,0.00141355,0.05649698,0.00083442,0.48868868,1.96252168,0.21962401,0.00000000
-1.69584792,2.14244502,0.00137861,0.06065500,0.00093413,0.45719209,1.97987037,0.20779394,0.00000000
-1.68984492,2.16525140,0.00137791,0.06546355,0.00107114,0.42975113,2.00588394,0.19914722,0.00000000
-1.68384192,2.19829946,0.00140891,0.07087220,0.00125025,0.40608520,2.03974883,0.19345255,0.00000000
-1.67783892,2.24062607,0.00146950,0.07682444,0.00147685,0.38592403,2.08070156,0.19048526,0.00000000
-1.67183592,2.29132511,0.00155798,0.08325869,0.00175698,0.36901340,2.12803089,0.19003053,0.00000000
-1.66583292,2.34955108,0.00167315,0.09010949,0.00209728,0.35511930,2.18107878,0.19188613,0.00000000
-1.65982991,2.41452211,0.00181426,0.09730899,0.00250497,0.34403097,2.23924093,0.19586460,0.00000000
-1.65382691,2.48552283,0.00198108,0.10478866,0.00298777,0.33556245,2.30196733,0.20179488,0.00000000
-1.64782391,2.56190720,0.00217387,0.11248107,0.00355382,0.32955316,2.36876325,0.20952339,0.00000000
-1.64182091,2.64310143,0.00239344,0.12032175,0.00421160,0.32586729,2.43919051,0.21891436,0.00000000
-1.63581791,2.72860652,0.00264112,0.12825095,0.00496972,0.32439232,2.51286892,0.22984962,0.00000000
-1.62981491,2.81799983,0.00291879,0.13621518,0.00583685,0.32503665,2.58947744,0.24222762,0.00000000
-1.62381191,2.91093525,0.00322889,0.14416854,0.00682154,0.32772660,2.66875440,0.25596176,0.00000000
-1.61780890,3.00714105,0.00357438,0.15207360,0.00793205,0.33240277,2.75049619,0.27097805,0.00000000
-1.61180590,3.10641483,0.00395876,0.15990186,0.00917618,0.33901596,2.83455388,0.28721215,0.00000000
-1.60580290,3.20861529,0.00438608,0.16763365,0.01056118,0.34752271,2.92082719,0.30460578,0.00000000
-1.59979990,3.31365038,0.00486086,0.17525758,0.01209358,0.35788070,3.00925575,0.32310282,0.00000000
-1.59379690,3.42146223,0.00538812,0.18276933,0.01377913,0.37004402,3.09980745,0.34264506,0.00000000
-1.58779390,3.53200923,0.00597328,0.19017015,0.01562274,0.38395860,3.19246455,0.36316790,0.00000000
-1.58179090,3.64524609,0.00662218,0.19746482,0.01762842,0.39955788,3.28720790,0.38459622,0.00000000
-1.57578789,3.76110322,0.00734099,0.20465946,0.01979934,0.41675904,3.38400050,0.40684061,0.00000000
-1.56978489,3.87946670,0.00813614,0.21175913,0.02213788,0.43545981,3.48277142,0.42979432,0.00000000
-1.56378189,4.00016043,0.00901426,0.21876551,0.02464564,0.45553620,3.58340136,0.45333101,0.00000000
-1.55777889,4.12293188,0.00998207,0.22567474,0.02732361,0.47684124,3.68571120,0.47730356,0.00000000
-1.55177589,4.24744295,0.01104628,0.23247563,0.03017222,0.49920484,3.78945457,0.50154419,0.00000000
-1.54577289,4.37326672,0.01221345,0.23914830,0.03319141,0.52243491,3.89431548,0.52586580,0.00000000
-1.53976988,4.49989105,0.01348984,0.24566346,0.03638067,0.54631966,3.99991143,0.55006461,0.00000000
-1.53376688,4.62672884,0.01488123,0.25198225,0.03973906,0.57063114,4.10580216,0.57392413,0.00000000
-1.52776388,4.75313484,0.01639272,0.25805684,0.04326512,0.59512978,4.21150377,0.59722010,0.00000000
-1.52176088,4.87842786,0.01802847,0.26383164,0.04695671,0.61956982,4.31650729,0.61972638,0.00000000
-1.51575788,5.00191702,0.01979145,0.26924513,0.05081078,0.64370528,4.42030058,0.64122135,0.00000000
-1.50975488,5.12293039,0.02168316,0.27423215,0.05482305,0.66729628,4.52239192,0.66149451,0.00000000
-1.50375188,5.24084361,0.02370330,0.27872655,0.05898763,0.69011522,4.62233360,0.68035297,0.00000000
-1.49774887,5.35510667,0.02584950,0.28266411,0.06329649,0.71195260,4.71974356,0.69762740,0.00000000
-1.49174587,5.46526652,0.02811695,0.28598533,0.06773901,0.73262213,4.81432329,0.71317706,0.00000000
-1.48574287,5.57098378,0.03049816,0.28863822,0.07230139,0.75196474,4.90587051,0.72689376,0.00000000
-1.47973987,5.67204196,0.03298270,0.29058066,0.07696621,0.76985144,4.99428518,0.73870429,0.00000000
-1.47373687,5.76834836,0.03555699,0.29178235,0.08171192,0.78618470,5.07956825,0.74857146,0.00000000
-1.46773387,5.85992618,0.03820420,0.29222616,0.08651248,0.80089846,5.16181272,0.75649339,0.00000000
-1.46173087,5.94689822,0.04090419,0.29190885,0.09133719,0.81395667,5.24118737,0.76250139,0.00000000
-1.45572786,6.02946290,0.04363367,0.29084110,0.09615060,0.82535065,5.31791391,0.76665641,0.00000000
-1.44972486,6.10786430,0.04636632,0.28904684,0.10091268,0.83509533,5.39223896,0.76904428,0.00000000
-1.44372186,6.18235793,0.04907323,0.28656204,0.10557915,0.84322482,5.46440251,0.76977023,0.00000000
-1.43771886,6.25317461,0.05172332,0.28343291,0.11010211,0.84978752,5.53460486,0.76895277,0.00000000
-1.43171586,6.32048497,0.05428403,0.27971372,0.11443084,0.85484119,5.60297432,0.76671763,0.00000000
-1.42571286,6.38436679,0.05672198,0.27546438,0.11851279,0.85844839,5.66953777,0.76319178,0.00000000
-1.41970985,6.44477784,0.05900391,0.27074794,0.12229483,0.86067248,5.73419612,0.75849821,0.00000000
