energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-3.30465233,2.08157421,0.00080274,0.93064636,0.27912339,0.17041386,2.11117939,0.77011496,0.00063156,0.07816175
-3.29864932,2.17494953,0.00080059,0.98114120,0.28527884,0.17531852,2.21830766,0.80165955,0.00061841,0.08307691
-3.29264632,2.26314464,0.00079337,1.02982910,0.29066065,0.17979668,2.32034274,0.83099611,0.00060930,0.08799887
-3.28664332,2.34530171,0.00078122,1.07619760,0.29528783,0.18384222,2.41619845,0.85782857,0.00060290,0.09287287
-3.28064032,2.42063044,0.00076437,1.11975079,0.29919369,0.18745820,2.50484654,0.88189107,0.00059812,0.09764298
-3.27463732,2.48841426,0.00074315,1.16001537,0.30242316,0.19065615,2.58532925,0.90294942,0.00059412,0.10225287
-3.26863432,2.54801622,0.00071799,1.19654674,0.30503004,0.19345537,2.65677111,0.92080246,0.00059020,0.10664695
-3.26263132,2.59888489,0.00068936,1.22893531,0.30707454,0.19588237,2.71839023,0.93528310,0.00058585,0.11077169
-3.25662831,2.64056032,0.00065779,1.25681285,0.30862119,0.19797047,2.76950897,0.94625933,0.00058066,0.11457721
-3.25062531,2.67268038,0.00062386,1.27985892,0.30973726,0.19975957,2.80956394,0.95363532,0.00057433,0.11801901
-3.24462231,2.69498736,0.00058814,1.29780715,0.31049192,0.20129610,2.83811555,0.95735248,0.00056667,0.12105977
-3.23861931,2.70733482,0.00055124,1.31045136,0.31095597,0.20263321,2.85485666,0.95739060,0.00055753,0.12367124
-3.23261631,2.70969438,0.00051372,1.31765122,0.31120242,0.20383101,2.85962035,0.95376907,0.00054685,0.12583596
-3.22661331,2.70216209,0.00047613,1.31933726,0.31130753,0.20495690,2.85238641,0.94654793,0.00053462,0.12754891
-3.22061031,2.68496385,0.00043901,1.31551490,0.31135257,0.20608588,2.83328620,0.93582875,0.00052088,0.12881883
-3.21460730,2.65845945,0.00040280,1.30626732,0.31142594,0.20730076,2.80260546,0.92175513,0.00050572,0.12966929
-3.20860430,2.62314449,0.00036794,1.29175682,0.31162551,0.20869210,2.76078466,0.90451260,0.00048928,0.13013930
-3.20260130,2.57964969,0.00033477,1.27222446,0.31206117,0.21035800,2.70841639,0.88432788,0.00047174,0.13028349
-3.19659830,2.52873716,0.00030360,1.24798782,0.31285722,0.21240335,2.64623956,0.86146719,0.00045334,0.13017183
-3.19059530,2.47129325,0.00027466,1.21943668,0.31415455,0.21493891,2.57513011,0.83623361,0.00043437,0.12988883
-3.18459230,2.40831771,0.00024813,1.18702673,0.31611260,0.21807984,2.49608816,0.80896338,0.00041515,0.12953229
-3.17858929,2.34090936,0.00022413,1.15127119,0.31891068,0.22194400,2.41022157,0.78002115,0.00039608,0.12921157
-3.17258629,2.27024837,0.00020273,1.11273075,0.32274895,0.22664988,2.31872639,0.74979427,0.00037760,0.12904545
-3.16658329,2.19757564,0.00018393,1.07200183,0.32784883,0.23231443,2.22286434,0.71868620,0.00036021,0.12915976
-3.16058029,2.12416986,0.00016771,1.02970370,0.33445283,0.23905077,2.12393820,0.68710926,0.00034447,0.12968457
-3.15457729,2.05132305,0.00015400,0.98646481,0.34282399,0.24696607,2.02326559,0.65547690,0.00033100,0.13075138
-3.14857429,1.98031543,0.00014270,0.94290871,0.35324480,0.25615960,1.92215218,0.62419589,0.00032048,0.13249004
-3.14257129,1.91239054,0.00013368,0.89964020,0.36601580,0.26672122,1.82186506,0.59365846,0.00031364,0.13502577
-3.13656828,1.84873141,0.00012678,0.85723202,0.38145372,0.27873033,1.72360722,0.56423492,0.00031130,0.13847615
-3.13056528,1.79043874,0.00012183,0.81621259,0.39988935,0.29225543,1.62849406,0.53626680,0.00031431,0.14294817
-3.12456228,1.73851158,0.00011864,0.77705522,0.42166501,0.30735424,1.53753249,0.51006089,0.00032361,0.14853553
-3.11855928,1.69383125,0.00011701,0.74016901,0.44713157,0.32407452,1.45160343,0.48588424,0.00034017,0.15531601
-3.11255628,1.65714861,0.00011674,0.70589182,0.47664491,0.34245526,1.37144815,0.46396023,0.00036501,0.16334914
-3.10655328,1.62907494,0.00011762,0.67448526,0.51056182,0.36252841,1.29765862,0.44446584,0.00039921,0.17267410
-3.10055028,1.61007639,0.00011945,0.64613203,0.54923491,0.38432067,1.23067225,0.42753009,0.00044385,0.18330788
-3.09454727,1.60047164,0.00012202,0.62093527,0.59300669,0.40785535,1.17077071,0.41323359,0.00050005,0.19524376
-3.08854427,1.60043251,0.00012514,0.59892014,0.64220247,0.43315388,1.11808285,0.40160910,0.00056890,0.20845014
-3.08254127,1.60998702,0.00012864,0.58003723,0.69712197,0.46023683,1.07259131,0.39264304,0.00065144,0.22286974
-3.07653827,1.62902435,0.00013235,0.56416778,0.75802981,0.48912417,1.03414243,0.38627777,0.00074867,0.23841925
-3.07053527,1.65730124,0.00013611,0.55113028,0.82514466,0.51983446,1.00245888,0.38241449,0.00086150,0.25498943
-3.06453227,1.69444933,0.00013981,0.54068842,0.89862739,0.55238309,0.97715466,0.38091671,0.00099067,0.27244575
-3.05852926,1.73998310,0.00014333,0.53255993,0.97856850,0.58677919,0.95775169,0.38161403,0.00113680,0.29062960
-3.05252626,1.79330809,0.00014659,0.52642608,1.06497521,0.62302157,0.94369759,0.38430623,0.00130027,0.30936010
-3.04652326,1.85372934,0.00014956,0.52194168,1.15775868,0.66109349,0.93438408,0.38876753,0.00148124,0.32843662
-3.04052026,1.92046003,0.00015220,0.51874521,1.25672227,0.70095688,0.92916554,0.39475105,0.00167959,0.34764182
-3.03451726,1.99263037,0.00015454,0.51646888,1.36155130,0.74254596,0.92737717,0.40199322,0.00189491,0.36674547
-3.02851426,2.06929715,0.00015661,0.51474838,1.47180529,0.78576103,0.92835256,0.41021838,0.00212649,0.38550873
-3.02251126,2.14945411,0.00015850,0.51323215,1.58691343,0.83046259,0.93144016,0.41914333,0.00237326,0.40368904
-3.01650825,2.23204343,0.00016033,0.51158996,1.70617398,0.87646655,0.93601839,0.42848197,0.00263386,0.42104534
-3.01050525,2.31596880,0.00016225,0.50952052,1.82875830,0.92354079,0.94150928,0.43794988,0.00290662,0.43734364
-3.00450225,2.40011013,0.00016447,0.50675822,1.95371989,0.97140377,0.94739019,0.44726891,0.00318958,0.45236264
-2.99849925,2.48334012,0.00016721,0.50307850,2.08000868,1.01972522,0.95320371,0.45617177,0.00348054,0.46589927
-2.99249625,2.56454260,0.00017076,0.49830210,2.20649062,1.06812949,0.95856539,0.46440647,0.00377710,0.47777406
-2.98649325,2.64263256,0.00017545,0.49229789,2.33197206,1.11620144,0.96316940,0.47174054,0.00407675,0.48783593
-2.98049025,2.71657730,0.00018163,0.48498427,2.45522842,1.16349486,0.96679191,0.47796514,0.00437690,0.49596646
-2.97448724,2.78541821,0.00018973,0.47632918,2.57503602,1.20954320,0.96929221,0.48289869,0.00467496,0.50208322
-2.96848424,2.84829257,0.00020021,0.46634878,2.69020609,1.25387227,0.97061166,0.48639010,0.00496844,0.50614222
-2.96248124,2.90445417,0.00021357,0.45510474,2.79961917,1.29601419,0.97077040,0.48832150,0.00525501,0.50813924
-2.95647824,2.95329216,0.00023038,0.44270036,2.90225856,1.33552213,0.96986202,0.48861019,0.00553255,0.50811008
-2.95047524,2.99434685,0.00025123,0.42927572,2.99724106,1.37198486,0.96804621,0.48720993,0.00579922,0.50612947
-2.94447224,3.02732163,0.00027679,0.41500182,3.08384336,1.40504059,0.96553977,0.48411142,0.00605351,0.50230901
-2.93846923,3.05209022,0.00030772,0.40007417,3.16152258,1.43438898,0.96260590,0.47934175,0.00629427,0.49679383
-2.93246623,3.06869840,0.00034477,0.38470589,3.22992986,1.45980092,0.95954244,0.47296311,0.00652067,0.48975836
-2.92646323,3.07735996,0.00038867,0.36912058,3.28891592,1.48112540,0.95666896,0.46507047,0.00673229,0.48140119
-2.92046023,3.07844659,0.00044020,0.35354520,3.33852834,1.49829286,0.95431339,0.45578845,0.00692897,0.47193922
-2.91445723,3.07247194,0.00050013,0.33820321,3.37900034,1.51131509,0.95279841,0.44526735,0.00711089,0.46160143
-2.90845423,3.06007028,0.00056923,0.32330801,3.41073169,1.52028146,0.95242804,0.43367857,0.00727841,0.45062225
-2.90245123,3.04197053,0.00064823,0.30905712,3.43426261,1.52535177,0.95347484,0.42120935,0.00743205,0.43923497
-2.89644822,3.01896682,0.00073783,0.29562696,3.45024202,1.52674600,0.95616818,0.40805732,0.00757241,0.42766534
-2.89044522,2.99188674,0.00083866,0.28316857,3.45939189,1.52473184,0.96068393,0.39442469,0.00770009,0.41612552
-2.88444222,2.96155885,0.00095126,0.27180417,3.46246953,1.51961040,0.96713594,0.38051251,0.00781561,0.40480871
-2.87843922,2.92878080,0.00107604,0.26162474,3.46022998,1.51170113,0.97556958,0.36651523,0.00791935,0.39388442
-2.87243622,2.89428981,0.00121329,0.25268859,3.45339042,1.50132680,0.98595766,0.35261551,0.00801150,0.38349478
-2.86643322,2.85873655,0.00136312,0.24502083,3.44259846,1.48879926,0.99819879,0.33897974,0.00809199,0.37375175
-2.86043022,2.82266396,0.00152546,0.23861388,3.42840607,1.47440689,1.01211828,0.32575429,0.00816055,0.36473546
-2.85442721,2.78649160,0.00170001,0.23342871,3.41125013,1.45840421,1.02747153,0.31306261,0.00821663,0.35649360
-2.84842421,2.75050639,0.00188623,0.22939703,3.39144056,1.44100425,1.04394978,0.30100330,0.00825944,0.34904188
-2.84242121,2.71485984,0.00208332,0.22642403,3.36915636,1.42237386,1.06118795,0.28964925,0.00828804,0.34236551
-2.83641821,2.67957167,0.00229021,0.22439181,3.34444910,1.40263206,1.07877434,0.27904775,0.00830134,0.33642151
-2.83041521,2.64453946,0.00250553,0.22316324,3.31725368,1.38185132,1.09626172,0.26922163,0.00829818,0.33114193
-2.82441221,2.60955359,0.00272762,0.22258622,3.28740486,1.36006146,1.11317940,0.26017126,0.00827742,0.32643754
-2.81840920,2.57431639,0.00295454,0.22249814,3.25465866,1.33725572,1.12904593,0.25187746,0.00823800,0.32220217
-2.81240620,2.53846449,0.00318408,0.22273051,3.21871688,1.31339859,1.14338186,0.24430493,0.00817902,0.31831717
-2.80640320,2.50159317,0.00341375,0.22311356,3.17925335,1.28843466,1.15572217,0.23740631,0.00809983,0.31465618
-2.80040020,2.46328135,0.00364086,0.22348071,3.13594022,1.26229798,1.16562799,0.23112651,0.00800004,0.31108973
-2.79439720,2.42311628,0.00386253,0.22367289,3.08847311,1.23492145,1.17269736,0.22540713,0.00787961,0.30748972
-2.78839420,2.38071667,0.00407574,0.22354239,3.03659375,1.20624566,1.17657459,0.22019091,0.00773884,0.30373365
-2.78239120,2.33575363,0.00427741,0.22295647,2.98010941,1.17622680,1.17695823,0.21542589,0.00757843,0.29970833
-2.77638819,2.28796861,0.00446444,0.22180027,2.91890837,1.14484345,1.17360735,0.21106924,0.00739942,0.29531317
-2.77038519,2.23718790,0.00463382,0.21997929,2.85297126,1.11210204,1.16634621,0.20709050,0.00720322,0.29046290
-2.76438219,2.18333363,0.00478269,0.21742118,2.78237808,1.07804093,1.15506734,0.20347418,0.00699154,0.28508966
-2.75837919,2.12643092,0.00490840,0.21407686,2.70731135,1.04273310,1.13973291,0.20022171,0.00676636,0.27914449
-2.75237619,2.06661151,0.00500863,0.20992100,2.62805544,1.00628768,1.12037467,0.19735246,0.00652991,0.27259826
-2.74637319,2.00411400,0.00508146,0.20495181,2.54499287,0.96885037,1.09709251,0.19490401,0.00628458,0.26544189
-2.74037019,1.93928095,0.00512538,0.19919021,2.45859782,0.93060297,1.07005168,0.19293160,0.00603287,0.25768616
-2.73436718,1.87255321,0.00513944,0.19267839,2.36942759,0.89176217,1.03947890,0.19150674,0.00577737,0.24936089
-2.72836418,1.80446189,0.00512322,0.18547783,2.27811225,0.85257775,1.00565742,0.19071510,0.00552069,0.24051365
-2.72236118,1.73561819,0.00507689,0.17766695,2.18534306,0.81333039,0.96892111,0.19065372,0.00526540,0.23120817
-2.71635818,1.66670151,0.00500120,0.16933827,2.09185976,0.77432901,0.92964780,0.19142766,0.00501404,0.22152227
-2.71035518,1.59844611,0.00489751,0.16059545,1.99843712,0.73590781,0.88825182,0.19314621,0.00476905,0.21154559
-2.70435218,1.53162655,0.00476772,0.15155008,1.90587074,0.69842292,0.84517604,0.19591877,0.00453274,0.20137702
-2.69834917,1.46704226,0.00461423,0.14231850,1.81496240,0.66224869,0.80088336,0.19985051,0.00430731,0.19112211
-2.69234617,1.40550131,0.00443990,0.13301862,1.72650482,0.62777345,0.75584785,0.20503806,0.00409479,0.18089027
-2.68634317,1.34780381,0.00424797,0.12376688,1.64126630,0.59539481,0.71054576,0.21156519,0.00389701,0.17079198
-2.68034017,1.29472502,0.00404193,0.11467551,1.55997511,0.56551437,0.66544651,0.21949880,0.00371563,0.16093616
-2.67433717,1.24699850,0.00382548,0.10584994,1.48330412,0.53853173,0.62100378,0.22888519,0.00355208,0.15142749
-2.66833417,1.20529955,0.00360238,0.09738670,1.41185589,0.51483802,0.57764707,0.23974680,0.00340757,0.14236407
-2.66233117,1.17022935,0.00337639,0.08937160,1.34614863,0.49480866,0.53577375,0.25207946,0.00328304,0.13383520
-2.65632816,1.14229987,0.00315112,0.08187830,1.28660355,0.47879570,0.49574197,0.26585030,0.00317914,0.12591951
-2.65032516,1.12192011,0.00292999,0.07496733,1.23353391,0.46711975,0.45786449,0.28099625,0.00309625,0.11868334
-2.64432216,1.10938395,0.00271613,0.06868542,1.18713646,0.46006157,0.42240361,0.29742333,0.00303441,0.11217960
-2.63831916,1.10485983,0.00251229,0.06306524,1.14748550,0.45785373,0.38956741,0.31500663,0.00299334,0.10644682
-2.63231616,1.10838279,0.00232080,0.05812549,1.11453000,0.46067240,0.35950735,0.33359099,0.00297240,0.10150872
-2.62631316,1.11984896,0.00214355,0.05387121,1.08809403,0.46862973,0.33231728,0.35299250,0.00297061,0.09737412
-2.62031016,1.13901303,0.00198194,0.05029447,1.06788071,0.48176694,0.30803380,0.37300069,0.00298664,0.09403714
-2.61430715,1.16548868,0.00183690,0.04737520,1.05347948,0.50004865,0.28663813,0.39338146,0.00301884,0.09147786
-2.60830415,1.19875248,0.00170884,0.04508228,1.04437679,0.52335866,0.26805920,0.41388069,0.00306523,0.08966319
-2.60230115,1.23815108,0.00159776,0.04337471,1.03996974,0.55149751,0.25217794,0.43422855,0.00312355,0.08854809
-2.59629815,1.28291204,0.00150322,0.04220304,1.03958246,0.58418218,0.23883261,0.45414434,0.00319132,0.08807698
-2.59029515,1.33215814,0.00142439,0.04151079,1.04248448,0.62104815,0.22782498,0.47334204,0.00326585,0.08818542
-2.58429215,1.38492499,0.00136014,0.04123601,1.04791077,0.66165397,0.21892722,0.49153624,0.00334432,0.08880184
-2.57828914,1.44018190,0.00130905,0.04131288,1.05508258,0.70548844,0.21188912,0.50844848,0.00342387,0.08984947
-2.57228614,1.49685540,0.00126951,0.04167334,1.06322852,0.75198043,0.20644566,0.52381391,0.00350162,0.09124832
-2.56628314,1.55385503,0.00123977,0.04224874,1.07160525,0.80051120,0.20232451,0.53738806,0.00357476,0.09291712
-2.56028014,1.61010074,0.00121798,0.04297142,1.07951694,0.85042881,0.19925340,0.54895348,0.00364065,0.09477527
-2.55427714,1.66455101,0.00120230,0.04377626,1.08633305,0.90106443,0.19696703,0.55832625,0.00369685,0.09674474
-2.54827414,1.71623088,0.00119090,0.04460215,1.09150388,0.95174988,0.19521348,0.56536188,0.00374120,0.09875181
-2.54227114,1.76425882,0.00118206,0.04539331,1.09457328,1.00183572,0.19375988,0.56996055,0.00377188,0.10072866
-2.53626813,1.80787136,0.00117417,0.04610043,1.09518828,1.05070931,0.19239717,0.57207136,0.00378745,0.10261475
-2.53026513,1.84644454,0.00116579,0.04668169,1.09310529,1.09781181,0.19094395,0.57169537,0.00378687,0.10435798
-2.52426213,1.87951100,0.00115569,0.04710344,1.08819275,1.14265358,0.18924927,0.56888717,0.00376957,0.10591556
-2.51825913,1.90677192,0.00114285,0.04734073,1.08043009,1.18482690,0.18719438,0.56375493,0.00373540,0.10725459
-2.51225613,1.92810306,0.00112647,0.04737751,1.06990309,1.22401556,0.18469330,0.55645865,0.00368465,0.10835234
-2.50625313,1.94355430,0.00110600,0.04720655,1.05679590,1.26000064,0.18169244,0.54720665,0.00361806,0.10919616
-2.50025013,1.95334265,0.00108109,0.04682911,1.04137981,1.29266207,0.17816911,0.53625034,0.00353674,0.10978315
-2.49424712,1.95783855,0.00105163,0.04625435,1.02399937,1.32197580,0.17412925,0.52387725,0.00344216,0.11011941
-2.48824412,1.95754604,0.00101770,0.04549843,1.00505620,1.34800666,0.16960421,0.51040267,0.00333608,0.11021914
-2.48224112,1.95307748,0.00097957,0.04458347,0.98499117,1.37089714,0.16464704,0.49616001,0.00322048,0.11010334
-2.47623812,1.94512381,0.00093765,0.04353634,0.96426549,1.39085271,0.15932820,0.48149029,0.00309754,0.10979845
-2.47023512,1.93442172,0.00089248,0.04238726,0.94334162,1.40812431,0.15373103,0.46673126,0.00296951,0.10933479
-2.46423212,1.92171910,0.00084468,0.04116846,0.92266447,1.42298904,0.14794710,0.45220627,0.00283866,0.10874483
-2.45822911,1.90774060,0.00079494,0.03991270,0.90264390,1.43573008,0.14207156,0.43821381,0.00270724,0.10806165
-2.45222611,1.89315476,0.00074397,0.03865199,0.88363900,1.44661695,0.13619886,0.42501766,0.00257738,0.10731723
-2.44622311,1.87854446,0.00069250,0.03741629,0.86594502,1.45588733,0.13041871,0.41283855,0.00245105,0.10654105
-2.44022011,1.86438223,0.00064121,0.03623246,0.84978327,1.46373137,0.12481275,0.40184738,0.00233002,0.10575878
-2.43421711,1.85101153,0.00059075,0.03512337,0.83529472,1.47027965,0.11945169,0.39216044,0.00221579,0.10499125
-2.42821411,1.83863510,0.00054170,0.03410724,0.82253726,1.47559529,0.11439327,0.38383686,0.00210964,0.10425372
-2.42221111,1.82731096,0.00049458,0.03319723,0.81148713,1.47967097,0.10968094,0.37687836,0.00201256,0.10355547
-2.41620810,1.81695629,0.00044978,0.03240129,0.80204409,1.48243092,0.10534328,0.37123140,0.00192525,0.10289973
-2.41020510,1.80735895,0.00040765,0.03172225,0.79404046,1.48373797,0.10139421,0.36679152,0.00184819,0.10228397
-2.40420210,1.79819611,0.00036840,0.03115816,0.78725331,1.48340515,0.09783379,0.36340973,0.00178163,0.10170052
-2.39819910,1.78905895,0.00033219,0.03070278,0.78141947,1.48121148,0.09464970,0.36090070,0.00172563,0.10113744
-2.39219610,1.77948224,0.00029908,0.03034631,0.77625256,1.47692083,0.09181911,0.35905225,0.00168013,0.10057972
-2.38619310,1.76897710,0.00026905,0.03007620,0.77146121,1.47030302,0.08931100,0.35763579,0.00164497,0.10001055
-2.38019010,1.75706534,0.00024203,0.02987803,0.76676763,1.46115586,0.08708865,0.35641716,0.00161996,0.09941279
-2.37418709,1.74331350,0.00021789,0.02973648,0.76192570,1.44932692,0.08511222,0.35516737,0.00160494,0.09877042
-2.36818409,1.72736486,0.00019647,0.02963616,0.75673748,1.43473391,0.08334136,0.35367284,0.00159981,0.09806992
-2.36218109,1.70896773,0.00017758,0.02956254,0.75106764,1.41738233,0.08173755,0.35174446,0.00160460,0.09730154
-2.35617809,1.68799847,0.00016103,0.02950261,0.74485483,1.39737953,0.08026628,0.34922528,0.00161946,0.09646030
-2.35017509,1.66447823,0.00014660,0.02944549,0.73811959,1.37494420,0.07889879,0.34599640,0.00164474,0.09554677
-2.34417209,1.63858235,0.00013410,0.02938289,0.73096830,1.35041091,0.07761343,0.34198079,0.00168094,0.09456745
-2.33816908,1.61064205,0.00012336,0.02930932,0.72359312,1.32422915,0.07639652,0.33714502,0.00172875,0.09353480
-2.33216608,1.58113837,0.00011422,0.02922216,0.71626772,1.29695689,0.07524272,0.33149878,0.00178902,0.09246690
-2.32616308,1.55068855,0.00010657,0.02912153,0.70933914,1.26924899,0.07415495,0.32509234,0.00186272,0.09138674
-2.32016008,1.52002565,0.00010031,0.02901001,0.70321613,1.24184069,0.07314380,0.31801214,0.00195091,0.09032118
-2.31415708,1.48997240,0.00009541,0.02889221,0.69835447,1.21552718,0.07222658,0.31037475,0.00205465,0.08929953
-2.30815408,1.46141050,0.00009183,0.02877420,0.69523997,1.19113983,0.07142603,0.30231969,0.00217499,0.08835211
-2.30215108,1.43524696,0.00008963,0.02866289,0.69436988,1.16952036,0.07076874,0.29400130,0.00231288,0.08750845
-2.29614807,1.41237899,0.00008885,0.02856539,0.69623358,1.15149382,0.07028347,0.28558040,0.00246906,0.08679567
-2.29014507,1.39365911,0.00008961,0.02848832,0.70129334,1.13784168,0.06999939,0.27721588,0.00264406,0.08623677
-2.28414207,1.37986193,0.00009204,0.02843722,0.70996598,1.12927602,0.06994429,0.26905690,0.00283809,0.08584914
-2.27813907,1.37165423,0.00009631,0.02841597,0.72260605,1.12641578,0.07014305,0.26123587,0.00305099,0.08564337
-2.27213607,1.36956935,0.00010262,0.02842642,0.73949133,1.12976605,0.07061616,0.25386272,0.00328218,0.08562230
-2.26613307,1.37398695,0.00011117,0.02846806,0.76081104,1.13970100,0.07137863,0.24702054,0.00353065,0.08578050
-2.26013007,1.38511885,0.00012222,0.02853791,0.78665707,1.15645102,0.07243919,0.24076284,0.00379492,0.08610417
-2.25412706,1.40300120,0.00013600,0.02863049,0.81701863,1.18009433,0.07379979,0.23511246,0.00407306,0.08657147
-2.24812406,1.42749311,0.00015278,0.02873804,0.85178011,1.21055324,0.07545557,0.23006209,0.00436269,0.08715326
-2.24212106,1.45828146,0.00017281,0.02885079,0.89072236,1.24759500,0.07739504,0.22557627,0.00466102,0.08781419
-2.23611806,1.49489140,0.00019634,0.02895741,0.93352691,1.29083687,0.07960073,0.22159476,0.00496493,0.08851418
-2.23011506,1.53670178,0.00022363,0.02904555,0.97978305,1.33975521,0.08205000,0.21803688,0.00527098,0.08921007
-2.22411206,1.58296467,0.00025488,0.02910240,1.02899722,1.39369803,0.08471614,0.21480673,0.00557556,0.08985743
-2.21810905,1.63282797,0.00029030,0.02911532,1.08060436,1.45190039,0.08756957,0.21179876,0.00587491,0.09041251
-2.21210605,1.68536006,0.00033004,0.02907246,1.13398078,1.51350218,0.09057913,0.20890354,0.00616526,0.09083400
-2.20610305,1.73957560,0.00037421,0.02896332,1.18845800,1.57756763,0.09371337,0.20601331,0.00644291,0.09108480
-2.20010005,1.79446137,0.00042287,0.02877926,1.24333731,1.64310601,0.09694172,0.20302718,0.00670434,0.09113344
-2.19409705,1.84900146,0.00047603,0.02851390,1.29790442,1.70909293,0.10023553,0.19985553,0.00694627,0.09095535
-2.18809405,1.90220115,0.00053360,0.02816345,1.35144416,1.77449188,0.10356896,0.19642368,0.00716576,0.09053363
-2.18209105,1.95310879,0.00059545,0.02772680,1.40325469,1.83827558,0.10691948,0.19267455,0.00736027,0.08985962
-2.17608804,2.00083552,0.00066133,0.02720567,1.45266118,1.89944673,0.11026826,0.18857027,0.00752775,0.08893303
-2.17008504,2.04457239,0.00073094,0.02660444,1.49902869,1.95705798,0.11360019,0.18409291,0.00766662,0.08776166
-2.16408204,2.08360499,0.00080387,0.02593004,1.54177423,2.01023076,0.11690363,0.17924410,0.00777587,0.08636094
-2.15807904,2.11732553,0.00087963,0.02519160,1.58037779,2.05817291,0.12017002,0.17404395,0.00785499,0.08475310
-2.15207604,2.14524238,0.00095763,0.02440013,1.61439232,2.10019473,0.12339320,0.16852921,0.00790403,0.08296619
-2.14607304,2.16698744,0.00103721,0.02356812,1.64345260,2.13572339,0.12656869,0.16275094,0.00792354,0.08103299
-2.14007004,2.18232122,0.00111762,0.02270911,1.66728288,2.16431541,0.12969289,0.15677184,0.00791455,0.07898981
-2.13406703,2.19113604,0.00119807,0.02183724,1.68570318,2.18566697,0.13276231,0.15066337,0.00787852,0.07687541
-2.12806403,2.19345730,0.00127770,0.02096688,1.69863418,2.19962194,0.13577289,0.14450295,0.00781732,0.07472989
-2.12206103,2.18944287,0.00135563,0.02011228,1.70610050,2.20617711,0.13871956,0.13837126,0.00773312,0.07259383
-2.11605803,2.17938082,0.00143094,0.01928726,1.70823223,2.20548465,0.14159589,0.13234985,0.00762836,0.07050756
-2.11005503,2.16368512,0.00150275,0.01850499,1.70526450,2.19785130,0.14439415,0.12651907,0.00750571,0.06851061
-2.10405203,2.14288949,0.00157020,0.01777787,1.69753495,2.18373418,0.14710557,0.12095648,0.00736799,0.06664139
-2.09804902,2.11763908,0.00163246,0.01711743,1.68547895,2.16373307,0.14972089,0.11573557,0.00721814,0.06493711
-2.09204602,2.08867995,0.00168883,0.01653433,1.66962231,2.13857891,0.15223123,0.11092502,0.00705913,0.06343377
-2.08604302,2.05684616,0.00173866,0.01603846,1.65057155,2.10911859,0.15462905,0.10658825,0.00689399,0.06216639
-2.08004002,2.02304428,0.00178145,0.01563897,1.62900163,2.07629611,0.15690935,0.10278321,0.00672573,0.06116919
-2.07403702,1.98823550,0.00181684,0.01534444,1.60564111,2.04113023,0.15907084,0.09956248,0.00655731,0.06047588
-2.06803402,1.95341521,0.00184463,0.01516298,1.58125511,2.00468905,0.16111706,0.09697340,0.00639164,0.06011985
-2.06203102,1.91959024,0.00186477,0.01510235,1.55662607,1.96806194,0.16305735,0.09505818,0.00623155,0.06013427
-2.05602801,1.88775419,0.00187740,0.01517003,1.53253295,1.93232951,0.16490749,0.09385401,0.00607975,0.06055198
-2.05002501,1.85886124,0.00188283,0.01537323,1.50972919,1.89853233,0.16669003,0.09339292,0.00593883,0.06140524
-2.04402201,1.83379900,0.00188151,0.01571885,1.48892016,1.86763938,0.16843410,0.09370149,0.00581122,0.06272515
-2.03801901,1.81336135,0.00187406,0.01621339,1.47074075,1.84051728,0.17017477,0.09480027,0.00569918,0.06454083
-2.03201601,1.79822200,0.00186122,0.01686272,1.45573406,1.81790133,0.17195188,0.09670297,0.00560472,0.06687842
-2.02601301,1.78890990,0.00184383,0.01767183,1.44433183,1.80036956,0.17380837,0.09941544,0.00552962,0.06975970
-2.02001001,1.78578755,0.00182281,0.01864452,1.43683782,1.78832099,0.17578816,0.10293444,0.00547533,0.07320062
-2.01400700,1.78903342,0.00179911,0.01978302,1.43341476,1.78195913,0.17793374,0.10724640,0.00544294,0.07720971
-2.00800400,1.79862940,0.00177368,0.02108759,1.43407582,1.78128174,0.18028352,0.11232613,0.00543316,0.08178634
-2.00200100,1.81435443,0.00174745,0.02255614,1.43868131,1.78607774,0.18286910,0.11813573,0.00544623,0.08691917
-1.99599800,1.83578505,0.00172128,0.02418389,1.44694112,1.79593171,0.18571270,0.12462372,0.00548192,0.09258463
-1.98999500,1.86230353,0.00169594,0.02596305,1.45842326,1.81023654,0.18882493,0.13172459,0.00553948,0.09874573
-1.98399200,1.89311385,0.00167208,0.02788267,1.47256860,1.82821395,0.19220292,0.13935888,0.00561764,0.10535122
-1.97798899,1.92726557,0.00165018,0.02992854,1.48871165,1.84894281,0.19582927,0.14743378,0.00571461,0.11233522
-1.97198599,1.96368523,0.00163059,0.03208331,1.50610685,1.87139437,0.19967159,0.15584455,0.00582811,0.11961740
-1.96598299,2.00121441,0.00161351,0.03432675,1.52395967,1.89447344,0.20368307,0.16447651,0.00595543,0.12710373
-1.95997999,2.03865359,0.00159896,0.03663616,1.54146152,1.91706412,0.20780392,0.17320780,0.00609346,0.13468797
-1.95397699,2.07481008,0.00158682,0.03898705,1.55782713,1.93807835,0.21196363,0.18191281,0.00623885,0.14225365
-1.94797399,2.10854842,0.00157685,0.04135386,1.57233294,1.95650559,0.21608425,0.19046611,0.00638808,0.14967681
-1.94197099,2.13884125,0.00156869,0.04371096,1.58435503,1.97146134,0.22008429,0.19874682,0.00653761,0.15682919
