energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.77188594,3.51628900,0.05583519,0.27213626,1.75747431,0.83560563,0.96197107,0.28747836,0.01039712,2.01291091
-5.76588294,3.48848127,0.05701919,0.27933629,1.75826195,0.82320133,0.94696705,0.28241062,0.01037744,1.98551749
-5.75987994,3.44764171,0.05786228,0.28589196,1.75239969,0.80865407,0.92793225,0.27617081,0.01031385,1.95013944
-5.75387694,3.39481961,0.05834842,0.29175762,1.74020738,0.79239682,0.90523254,0.26886509,0.01020622,1.90750230
-5.74787394,3.33127080,0.05846813,0.29689586,1.72211378,0.77489903,0.87929159,0.26061737,0.01005500,1.85845628
-5.74187094,3.25843075,0.05821887,0.30127836,1.69864662,0.75665653,0.85058062,0.25156684,0.00986133,1.80395786
-5.73586793,3.17788191,0.05760511,0.30488649,1.67041935,0.73818044,0.81960691,0.24186495,0.00962696,1.74504805
-5.72986493,3.09131630,0.05663823,0.30771158,1.63811489,0.71998519,0.78690118,0.23167207,0.00935432,1.68282793
-5.72386193,3.00049424,0.05533622,0.30975493,1.60246672,0.70257624,0.75300448,0.22115379,0.00904643,1.61843214
-5.71785893,2.90720065,0.05372319,0.31102744,1.56423815,0.68643741,0.71845485,0.21047711,0.00870692,1.55300124
-5.71185593,2.81320018,0.05182862,0.31154895,1.52420035,0.67201861,0.68377432,0.19980658,0.00833991,1.48765369
-5.70585293,2.72019280,0.04968659,0.31134735,1.48311005,0.65972398,0.64945658,0.18930050,0.00794997,1.42345861
-5.69984992,2.62977138,0.04733479,0.31045735,1.44168782,0.64990113,0.61595580,0.17910744,0.00754200,1.36141007
-5.69384692,2.54338287,0.04481354,0.30891924,1.40059782,0.64283166,0.58367695,0.16936305,0.00712117,1.30240394
-5.68784392,2.46229446,0.04216471,0.30677746,1.36042989,0.63872339,0.55296795,0.16018740,0.00669276,1.24721809
-5.68184092,2.38756618,0.03943068,0.30407919,1.32168481,0.63770475,0.52411387,0.15168291,0.00626210,1.19649681
-5.67583792,2.32003101,0.03665336,0.30087304,1.28476335,0.63982149,0.49733339,0.14393288,0.00583445,1.15073980
-5.66983492,2.26028338,0.03387326,0.29720801,1.24995972,0.64503608,0.47277765,0.13700081,0.00541491,1.11029637
-5.66383192,2.20867660,0.03112865,0.29313256,1.21745964,0.65322989,0.45053134,0.13093035,0.00500833,1.07536494
-5.65782891,2.16532946,0.02845493,0.28869424,1.18734312,0.66420836,0.43061617,0.12574605,0.00461925,1.04599787
-5.65182591,2.13014179,0.02588402,0.28393956,1.15959190,0.67770894,0.41299629,0.12145469,0.00425184,1.02211138
-5.64582291,2.10281838,0.02344402,0.27891444,1.13410110,0.69341188,0.39758565,0.11804726,0.00390988,1.00350018
-5.63981991,2.08290051,0.02115889,0.27366507,1.11069453,0.71095351,0.38425675,0.11550144,0.00359673,0.98985608
-5.63381691,2.06980346,0.01904840,0.26823925,1.08914289,0.72994155,0.37285060,0.11378440,0.00331532,0.98078986
-5.62781391,2.06285875,0.01712807,0.26268810,1.06918393,0.74997217,0.36318728,0.11285591,0.00306818,0.97585534
-5.62181091,2.06135903,0.01540934,0.25706811,1.05054360,0.77064785,0.35507676,0.11267156,0.00285747,0.97457467
-5.61580790,2.06460370,0.01389973,0.25144340,1.03295708,0.79159569,0.34832958,0.11318586,0.00268498,0.97646369
-5.60980490,2.07194319,0.01260311,0.24588802,1.01618865,0.81248509,0.34276677,0.11435525,0.00255221,0.98105616
-5.60380190,2.08281969,0.01152000,0.24048815,1.00004946,0.83304424,0.33822878,0.11614070,0.00246040,0.98792600
-5.59779890,2.09680259,0.01064791,0.23534410,0.98441230,0.85307442,0.33458303,0.11850994,0.00241056,0.99670627
-5.59179590,2.11361669,0.00998164,0.23057176,0.96922275,0.87246154,0.33172968,0.12143909,0.00240355,1.00710437
-5.58579290,2.13316182,0.00951363,0.22630344,0.95450606,0.89118415,0.32960569,0.12491368,0.00244007,1.01891259
-5.57978989,2.15552294,0.00923421,0.22268805,0.94036975,0.90931746,0.32818668,0.12892905,0.00252073,1.03201375
-5.57378689,2.18096981,0.00913192,0.21989016,0.92700162,0.92703292,0.32748693,0.13348997,0.00264603,1.04638170
-5.56778389,2.20994645,0.00919372,0.21808823,0.91466360,0.94459332,0.32755739,0.13860973,0.00281640,1.06207679
-5.56178089,2.24305043,0.00940521,0.21747165,0.90368165,0.96234333,0.32848183,0.14430845,0.00303219,1.07923653
-5.55577789,2.28100299,0.00975084,0.21823675,0.89443240,0.98069575,0.33037149,0.15061100,0.00329361,1.09806215
-5.54977489,2.32461123,0.01021404,0.22058173,0.88732730,1.00011396,0.33335842,0.15754435,0.00360075,1.11880165
-5.54377189,2.37472392,0.01077746,0.22470074,0.88279490,1.02109121,0.33758785,0.16513468,0.00395352,1.14173022
-5.53776888,2.43218296,0.01142309,0.23077711,0.88126230,1.04412751,0.34321003,0.17340425,0.00435156,1.16712910
-5.53176588,2.49777262,0.01213245,0.23897606,0.88313664,1.06970515,0.35037178,0.18236829,0.00479424,1.19526390
-5.52576288,2.57216878,0.01288681,0.24943709,0.88878728,1.09826382,0.35920823,0.19203196,0.00528054,1.22636338
-5.51975988,2.65589057,0.01366740,0.26226643,0.89852964,1.13017644,0.36983504,0.20238754,0.00580899,1.26059965
-5.51375688,2.74925644,0.01445564,0.27752975,0.91261107,1.16572676,0.38234143,0.21341213,0.00637761,1.29807079
-5.50775388,2.85234681,0.01523343,0.29524557,0.93119948,1.20508979,0.39678419,0.22506575,0.00698383,1.33878668
-5.50175088,2.96497494,0.01598339,0.31537973,0.95437491,1.24831582,0.41318301,0.23729010,0.00762442,1.38265843
-5.49574787,3.08666746,0.01668917,0.33784113,0.98212424,1.29531908,0.43151711,0.25000802,0.00829548,1.42949211
-5.48974487,3.21665552,0.01733576,0.36247919,1.01433908,1.34587126,0.45172331,0.26312367,0.00899235,1.47898684
-5.48374187,3.35387720,0.01790969,0.38908312,1.05081685,1.39960064,0.47369557,0.27652349,0.00970964,1.53073733
-5.47773887,3.49699119,0.01839936,0.41738335,1.09126454,1.45599670,0.49728590,0.29007785,0.01044123,1.58424066
-5.47173587,3.64440137,0.01879520,0.44705499,1.13530517,1.51442027,0.52230658,0.30364343,0.01118032,1.63890704
-5.46573287,3.79429166,0.01908988,0.47772363,1.18248628,1.57411893,0.54853348,0.31706621,0.01191948,1.69407409
-5.45972986,3.94466970,0.01927837,0.50897307,1.23229023,1.63424701,0.57571041,0.33018497,0.01265075,1.74902382
-5.45372686,4.09341803,0.01935804,0.54035502,1.28414568,1.69388959,0.60355428,0.34283519,0.01336577,1.80300192
-5.44772386,4.23835073,0.01932864,0.57140048,1.33743992,1.75208961,0.63176077,0.35485319,0.01405589,1.85523836
-5.44172086,4.37727356,0.01919220,0.60163222,1.39153163,1.80787692,0.66001052,0.36608044,0.01471242,1.90496855
-5.43571786,4.50804543,0.01895289,0.63057823,1.44576359,1.86029842,0.68797547,0.37636776,0.01532672,1.95145433
-5.42971486,4.62863884,0.01861684,0.65778534,1.49947518,1.90844788,0.71532519,0.38557935,0.01589046,1.99400402
-5.42371186,4.73719721,0.01819190,0.68283269,1.55201421,1.95149458,0.74173324,0.39359652,0.01639580,2.03199081
-5.41770885,4.83208711,0.01768730,0.70534442,1.60274805,1.98870944,0.76688316,0.40032090,0.01683557,2.06486890
-5.41170585,4.91194333,0.01711340,0.72500105,1.65107385,2.01948799,0.79047416,0.40567712,0.01720348,2.09218693
-5.40570285,4.97570564,0.01648133,0.74154913,1.69642767,2.04336903,0.81222639,0.40961479,0.01749427,2.11359834
-5.39969985,5.02264565,0.01580269,0.75480862,1.73829261,2.06004861,0.83188567,0.41210977,0.01770387,2.12886837
-5.39369685,5.05238334,0.01508920,0.76467788,1.77620579,2.06938877,0.84922769,0.41316465,0.01782947,2.13787765
-5.38769385,5.06489268,0.01435243,0.77113582,1.80976421,2.07142083,0.86406163,0.41280853,0.01786963,2.14062241
-5.38169085,5.06049634,0.01360354,0.77424130,1.83862954,2.06634323,0.87623306,0.41109595,0.01782431,2.13721139
-5.37568784,5.03985013,0.01285304,0.77412966,1.86253170,2.05451409,0.88562629,0.40810517,0.01769485,2.12785976
-5.36968484,5.00391773,0.01211061,0.77100665,1.88127136,2.03643887,0.89216599,0.40393579,0.01748396,2.11288035
-5.36368184,4.95393685,0.01138496,0.76513985,1.89472128,2.01275374,0.89581805,0.39870586,0.01719561,2.09267257
-5.35767884,4.89137831,0.01068371,0.75684812,1.90282640,1.98420521,0.89658978,0.39254845,0.01683491,2.06770950
-5.35167584,4.81789940,0.01001336,0.74648937,1.90560282,1.95162693,0.89452934,0.38560795,0.01640801,2.03852358
-5.34567284,4.73529331,0.00937923,0.73444727,1.90313548,1.91591435,0.88972437,0.37803614,0.01592189,2.00569144
-5.33966983,4.64543636,0.00878548,0.72111735,1.89557474,1.87799822,0.88229998,0.36998815,0.01538420,1.96981826
-5.33366683,4.55023475,0.00823517,0.70689316,1.88313178,1.83881778,0.87241589,0.36161849,0.01480305,1.93152222
-5.32766383,4.45157257,0.00773026,0.69215296,1.86607298,1.79929439,0.86026308,0.35307717,0.01418683,1.89141943
-5.32166083,4.35126269,0.00727175,0.67724759,1.84471351,1.76030646,0.84605973,0.34450618,0.01354399,1.85010972
-5.31565783,4.25100202,0.00685971,0.66248982,1.81941024,1.72266634,0.83004682,0.33603630,0.01288289,1.80816381
-5.30965483,4.15233246,0.00649340,0.64814583,1.79055430,1.68709984,0.81248333,0.32778439,0.01221158,1.76611194
-5.30365183,4.05660870,0.00617139,0.63442893,1.75856361,1.65422885,0.79364138,0.31985131,0.01153769,1.72443460
-5.29764882,3.96497364,0.00589163,0.62149581,1.72387574,1.62455757,0.77380134,0.31232041,0.01086829,1.68355528
-5.29164582,3.87834228,0.00565160,0.60944556,1.68694133,1.59846257,0.75324728,0.30525675,0.01020979,1.64383567
-5.28564282,3.79739431,0.00544840,0.59832116,1.64821852,1.57618701,0.73226270,0.29870696,0.00956785,1.60557326
-5.27963982,3.72257545,0.00527888,0.58811361,1.60816855,1.55783905,0.71112695,0.29269997,0.00894739,1.56900160
-5.27363682,3.65410745,0.00513974,0.57876828,1.56725270,1.54339442,0.69011228,0.28724820,0.00835250,1.53429293
-5.26763382,3.59200606,0.00502766,0.57019318,1.52593066,1.53270317,0.66948169,0.28234958,0.00778652,1.50156332
-5.26163082,3.53610618,0.00493941,0.56226870,1.48466023,1.52550007,0.64948762,0.27798999,0.00725204,1.47087985
-5.25562781,3.48609298,0.00487196,0.55485840,1.44389813,1.52141864,0.63037132,0.27414618,0.00675096,1.44226969
-5.24962481,3.44153762,0.00482257,0.54782011,1.40410171,1.52000794,0.61236291,0.27078896,0.00628458,1.41573053
-5.24362181,3.40193575,0.00478890,0.54101700,1.36573092,1.52075185,0.59568194,0.26788652,0.00585364,1.39124186
-5.23761881,3.36674711,0.00476911,0.53432778,1.32925019,1.52308991,0.58053818,0.26540776,0.00545848,1.36877648
-5.23161581,3.33543420,0.00476190,0.52765583,1.29512953,1.52643906,0.56713237,0.26332531,0.00509906,1.34831168
-5.22561281,3.30749809,0.00476655,0.52093637,1.26384438,1.53021535,0.55565679,0.26161825,0.00477507,1.32983919
-5.21960980,3.28250942,0.00478298,0.51414172,1.23587349,1.53385491,0.54629517,0.26027418,0.00448604,1.31337350
-5.21360680,3.26013316,0.00481174,0.50728402,1.21169462,1.53683314,0.53922182,0.25929071,0.00423134,1.29895776
-5.20760380,3.24014541,0.00485399,0.50041548,1.19177753,1.53868155,0.53459984,0.25867603,0.00401028,1.28666674
-5.20160080,3.22244155,0.00491145,0.49362601,1.17657418,1.53900139,0.53257803,0.25844865,0.00382214,1.27660669
-5.19559780,3.20703498,0.00498630,0.48703846,1.16650638,1.53747364,0.53328680,0.25863626,0.00366614,1.26891155
-5.18959480,3.19404649,0.00508115,0.48080157,1.16195084,1.53386498,0.53683278,0.25927368,0.00354150,1.26373583
-5.18359180,3.18368478,0.00519881,0.47508126,1.16322237,1.52802943,0.54329261,0.26040006,0.00344736,1.26124414
-5.17758879,3.17621902,0.00534223,0.47005037,1.17055596,1.51990592,0.55270595,0.26205537,0.00338281,1.26159794
-5.17158579,3.17194519,0.00551432,0.46587769,1.18408834,1.50951192,0.56506817,0.26427648,0.00334679,1.26494000
-5.16558279,3.17114788,0.00571775,0.46271683,1.20384034,1.49693354,0.58032314,0.26709289,0.00333809,1.27137756
-5.15957979,3.17406007,0.00595479,0.46069532,1.22970101,1.48231300,0.59835659,0.27052248,0.00335529,1.28096493
-5.15357679,3.18082318,0.00622715,0.45990484,1.26141453,1.46583400,0.61899057,0.27456749,0.00339671,1.29368681
-5.14757379,3.19145008,0.00653577,0.46039290,1.29857112,1.44770608,0.64197956,0.27921097,0.00346039,1.30944327
-5.14157079,3.20579344,0.00688075,0.46215649,1.34060278,1.42814897,0.66700858,0.28441396,0.00354407,1.32803750
-5.13556778,3.22352180,0.00726113,0.46513813,1.38678460,1.40737771,0.69369383,0.29011366,0.00364518,1.34916736
-5.12956478,3.24410499,0.00767488,0.46922448,1.43624225,1.38558959,0.72158608,0.29622262,0.00376086,1.37242145
-5.12356178,3.26681059,0.00811878,0.47424766,1.48796582,1.36295358,0.75017697,0.30262932,0.00388800,1.39728038
-5.11755878,3.29071197,0.00858843,0.47998922,1.54082985,1.33960292,0.77890825,0.30919987,0.00402330,1.42312356
-5.11155578,3.31470814,0.00907829,0.48618669,1.59361937,1.31563112,0.80718382,0.31578117,0.00416332,1.44924154
-5.10555278,3.33755489,0.00958171,0.49254227,1.64506092,1.29109163,0.83438425,0.32220514,0.00430458,1.47485363
-5.09954977,3.35790593,0.01009112,0.49873343,1.69385780,1.26600096,0.85988333,0.32829409,0.00444366,1.49913030
-5.09354677,3.37436221,0.01059812,0.50442478,1.73872812,1.24034504,0.88306605,0.33386686,0.00457731,1.52121934
-5.08754377,3.38552717,0.01109374,0.50928075,1.77844413,1.21408813,0.90334732,0.33874558,0.00470252,1.54027483
-5.08154077,3.39006508,0.01156867,0.51297853,1.81187143,1.18718373,0.92019063,0.34276272,0.00481665,1.55548756
-5.07553777,3.38675952,0.01201353,0.51522050,1.83800614,1.15958649,0.93312589,0.34576800,0.00491750,1.56611548
-5.06953477,3.37456909,0.01241916,0.51574581,1.85600862,1.13126436,0.94176564,0.34763498,0.00500338,1.57151262
-5.06353177,3.35267724,0.01277691,0.51434043,1.86523212,1.10221005,0.94581884,0.34826686,0.00507316,1.57115530
-5.05752876,3.32053377,0.01307895,0.51084530,1.86524512,1.07245094,0.94510163,0.34760136,0.00512629,1.56466407
-5.05152576,3.27788562,0.01331854,0.50516226,1.85584634,1.04205678,0.93954455,0.34561420,0.00516281,1.55182038
-5.04552276,3.22479537,0.01349025,0.49725744,1.83707158,1.01114460,0.92919579,0.34232121,0.00518330,1.53257714
-5.03951976,3.16164648,0.01359020,0.48716216,1.80919230,0.97988041,0.91422033,0.33777885,0.00518883,1.50706262
-5.03351676,3.08913473,0.01361618,0.47497116,1.77270572,0.94847768,0.89489503,0.33208302,0.00518091,1.47557739
-5.02751376,3.00824655,0.01356778,0.46083851,1.72831698,0.91719257,0.87159967,0.32536637,0.00516136,1.43858452
-5.02151076,2.92022495,0.01344639,0.44497121,1.67691413,0.88631611,0.84480450,0.31779399,0.00513222,1.39669349
-5.01550775,2.82652501,0.01325518,0.42762110,1.61953702,0.85616399,0.81505474,0.30955787,0.00509562,1.35063854
-5.00950475,2.72876084,0.01299896,0.40907513,1.55734134,0.82706437,0.78295266,0.30087024,0.00505369,1.30125240
-5.00350175,2.62864665,0.01268407,0.38964482,1.49155949,0.79934451,0.74913801,0.29195606,0.00500843,1.24943684
-4.99749875,2.52793472,0.01231813,0.36965505,1.42345975,0.77331700,0.71426757,0.28304509,0.00496159,1.19613111
-4.99149575,2.42835298,0.01190973,0.34943295,1.35430550,0.74926627,0.67899472,0.27436368,0.00491464,1.14227992
-4.98549275,2.33154508,0.01146821,0.32929710,1.28531606,0.72743626,0.64394968,0.26612693,0.00486864,1.08880207
-4.97948974,2.23901536,0.01100325,0.30954766,1.21763064,0.70801980,0.60972128,0.25853110,0.00482425,1.03656133
-4.97348674,2.15208115,0.01052459,0.29045759,1.15227668,0.69115028,0.57684085,0.25174702,0.00478170,0.98634043
-4.96748374,2.07183400,0.01004169,0.27226548,1.09014362,0.67689605,0.54576874,0.24591444,0.00474079,0.93881935
-4.96148074,1.99911131,0.00956339,0.25516990,1.03196300,0.66525770,0.51688394,0.24113762,0.00470094,0.89455849
-4.95547774,1.93447910,0.00909771,0.23932572,0.97829517,0.65616849,0.49047701,0.23748235,0.00466123,0.85398728
-4.94947474,1.87822620,0.00865155,0.22484214,0.92952307,0.64949759,0.46674641,0.23497445,0.00462046,0.81739840
-4.94347174,1.83036965,0.00823056,0.21178259,0.88585275,0.64505623,0.44579831,0.23359979,0.00457726,0.78494762
-4.93746873,1.79067060,0.00783900,0.20016630,0.84732045,0.64260614,0.42764960,0.23330572,0.00453016,0.75665900
-4.93146573,1.75865958,0.00747969,0.18997142,0.81380546,0.64187002,0.41223395,0.23400405,0.00447770,0.73243493
-4.92546273,1.73366973,0.00715402,0.18113943,0.78504818,0.64254342,0.39941040,0.23557511,0.00441848,0.71207039
-4.91945973,1.71487624,0.00686200,0.17358061,0.76067221,0.64430755,0.38897421,0.23787296,0.00435127,0.69527067
-4.91345673,1.70134017,0.00660237,0.16718023,0.74020949,0.64684240,0.38066929,0.24073153,0.00427508,0.68167154
-4.90745373,1.69205468,0.00637278,0.16180534,0.72312741,0.64983959,0.37420176,0.24397118,0.00418921,0.67086112
-4.90145073,1.68599171,0.00616993,0.15731163,0.70885661,0.65301446,0.36925403,0.24740578,0.00409326,0.66240230
-4.89544772,1.68214722,0.00598984,0.15355026,0.69681842,0.65611696,0.36549888,0.25084974,0.00398721,0.65585483
-4.88944472,1.67958324,0.00582805,0.15037433,0.68645092,0.65894080,0.36261298,0.25412487,0.00387136,0.65079625
-4.88344172,1.67746523,0.00567984,0.14764481,0.67723258,0.66133075,0.36028929,0.25706681,0.00374636,0.64684075
-4.87743872,1.67509330,0.00554046,0.14523560,0.66870272,0.66318764,0.35824813,0.25953069,0.00361318,0.64365537
-4.87143572,1.67192649,0.00540537,0.14303776,0.66047816,0.66447110,0.35624629,0.26139596,0.00347304,0.64097289
-4.86543272,1.66759921,0.00527036,0.14096263,0.65226550,0.66519982,0.35408405,0.26257010,0.00332740,0.63860105
-4.85942971,1.66192951,0.00513172,0.13894393,0.64386887,0.66544954,0.35161005,0.26299115,0.00317790,0.63642790
-4.85342671,1.65491916,0.00498639,0.13693858,0.63519297,0.66534880,0.34872361,0.26262901,0.00302627,0.63442305
-4.84742371,1.64674580,0.00483199,0.13492664,0.62624155,0.66507256,0.34537486,0.26148544,0.00287432,0.63263507
-4.84142071,1.63774760,0.00466688,0.13291000,0.61711166,0.66483417,0.34156264,0.25959281,0.00272384,0.63118521
-4.83541771,1.62840155,0.00449019,0.13091031,0.60798395,0.66487580,0.33733028,0.25701171,0.00257658,0.63025777
-4.82941471,1.61929617,0.00430174,0.12896608,0.59910988,0.66545783,0.33275979,0.25382759,0.00243418,0.63008774
-4.82341171,1.61110010,0.00410203,0.12712915,0.59079628,0.66684753,0.32796459,0.25014642,0.00229816,0.63094626
-4.81740870,1.60452801,0.00389213,0.12546077,0.58338813,0.66930744,0.32308124,0.24608988,0.00216985,0.63312459
-4.81140570,1.60030513,0.00367362,0.12402742,0.57725035,0.67308402,0.31826073,0.24179002,0.00205039,0.63691742
-4.80540270,1.59913222,0.00344845,0.12289661,0.57274945,0.67839680,0.31365948,0.23738379,0.00194071,0.64260610
-4.79939970,1.60165206,0.00321885,0.12213286,0.57023565,0.68542853,0.30943079,0.23300762,0.00184153,0.65044270
-4.79339670,1.60841918,0.00298720,0.12179392,0.57002632,0.69431670,0.30571687,0.22879225,0.00175333,0.66063546
-4.78739370,1.61987376,0.00275594,0.12192757,0.57239125,0.70514671,0.30264197,0.22485816,0.00167641,0.67333627
-4.78139070,1.63632071,0.00252747,0.12256894,0.57754032,0.71794693,0.30030677,0.22131151,0.00161084,0.68863069
-4.77538769,1.65791469,0.00230405,0.12373851,0.58561381,0.73268586,0.29878428,0.21824094,0.00155655,0.70653084
-4.76938469,1.68465149,0.00208777,0.12544087,0.59667573,0.74927137,0.29811741,0.21571525,0.00151327,0.72697141
-4.76338169,1.71636581,0.00188044,0.12766421,0.61071019,0.76755217,0.29831807,0.21378199,0.00148063,0.74980890
-4.75737869,1.75273541,0.00168361,0.13038056,0.62762076,0.78732126,0.29936805,0.21246691,0.00145815,0.77482404
-4.75137569,1.79329122,0.00149851,0.13354665,0.64723288,0.80832128,0.30122119,0.21177434,0.00144527,0.80172716
-4.74537269,1.83743265,0.00132604,0.13710545,0.66929887,0.83025149,0.30380697,0.21168837,0.00144139,0.83016632
-4.73936968,1.88444741,0.00116682,0.14098818,0.69350542,0.85277601,0.30703506,0.21217465,0.00144589,0.85973772
-4.73336668,1.93353484,0.00102114,0.14511671,0.71948322,0.87553307,0.31080061,0.21318277,0.00145814,0.88999802
-4.72736368,1.98383162,0.00088904,0.14940627,0.74681821,0.89814479,0.31499005,0.21464910,0.00147755,0.92047797
-4.72136068,2.03443891,0.00077033,0.15376831,0.77506429,0.92022721,0.31948693,0.21649978,0.00150358,0.95069684
-4.71535768,2.08444978,0.00066459,0.15811335,0.80375683,0.94140006,0.32417766,0.21865394,0.00153573,0.98017724
-4.70935468,2.13297596,0.00057125,0.16235385,0.83242675,0.96129612,0.32895677,0.22102683,0.00157357,1.00845953
-4.70335168,2.17917302,0.00048960,0.16640684,0.86061472,0.97956971,0.33373153,0.22353283,0.00161675,1.03511571
-4.69734867,2.22226322,0.00041884,0.17019631,0.88788503,0.99590425,0.33842568,0.22608828,0.00166497,1.05976195
-4.69134567,2.26155546,0.00035811,0.17365530,0.91383878,1.01001855,0.34298215,0.22861392,0.00171800,1.08206974
-4.68534267,2.29646173,0.00030652,0.17672758,0.93812601,1.02167199,0.34736473,0.23103704,0.00177565,1.10177508
-4.67933967,2.32650992,0.00026316,0.17936900,0.96045633,1.03066824,0.35155861,0.23329320,0.00183778,1.11868554
-4.67333667,2.35135263,0.00022716,0.18154828,0.98060782,1.03685783,0.35556983,0.23532753,0.00190425,1.13268508
-4.66733367,2.37077202,0.00019766,0.18324748,0.99843371,1.04013948,0.35942369,0.23709565,0.00197493,1.14373628
-4.66133067,2.38468065,0.00017387,0.18446196,1.01386658,1.04046028,0.36316224,0.23856415,0.00204966,1.15188015
-4.65532766,2.39311846,0.00015507,0.18519996,1.02691992,1.03781497,0.36684103,0.23971072,0.00212825,1.15723336
-4.64932466,2.39624608,0.00014060,0.18548171,1.03768667,1.03224424,0.37052515,0.24052387,0.00221042,1.15998294
-4.64332166,2.39433466,0.00012986,0.18533826,1.04633482,1.02383227,0.37428491,0.24100235,0.00229584,1.16037866
