energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-5.73586793,2.40672309,0.00232387,0.26701559,0.61724001,0.58424941,0.69152169,0.47789263,0.00472946,1.17367491
-5.72986493,2.48281500,0.00225839,0.28128994,0.62903915,0.60305621,0.72525275,0.49882584,0.00498495,1.19819968
-5.72386193,2.56298765,0.00219249,0.29703947,0.64109483,0.62204876,0.76154795,0.52181229,0.00527340,1.22283026
-5.71785893,2.64619528,0.00212602,0.31417702,0.65316639,0.64089069,0.80007865,0.54668345,0.00559637,1.24702425
-5.71185593,2.73123244,0.00205890,0.33256557,0.66499853,0.65922883,0.84041820,0.57320513,0.00595484,1.27022125
-5.70585293,2.81676043,0.00199112,0.35201889,0.67632835,0.67670310,0.88204782,0.60107971,0.00634914,1.29185970
-5.69984992,2.90133966,0.00192278,0.37230427,0.68689281,0.69295707,0.92436629,0.62995082,0.00677893,1.31139452
-5.69384692,2.98346725,0.00185406,0.39314711,0.69643663,0.70764878,0.96670354,0.65941040,0.00724307,1.32831465
-5.68784392,3.06161864,0.00178519,0.41423732,0.70472007,0.72046150,1.00833773,0.68900805,0.00773970,1.34216011
-5.68184092,3.13429187,0.00171649,0.43523749,0.71152663,0.73111388,1.04851539,0.71826234,0.00826621,1.35253767
-5.67583792,3.20005303,0.00164827,0.45579235,0.71667012,0.73936930,1.08647384,0.74667383,0.00881927,1.35913466
-5.66983492,3.25758098,0.00158090,0.47553940,0.72000104,0.74504377,1.12146530,0.77373930,0.00939493,1.36173035
-5.66383192,3.30570973,0.00151469,0.49412015,0.72141187,0.74801224,1.15278147,0.79896666,0.00998867,1.36020419
-5.65782891,3.34346660,0.00144995,0.51119160,0.72084104,0.74821295,1.17977774,0.82189001,0.01059550,1.35454070
-5.65182591,3.37010445,0.00138693,0.52643750,0.71827539,0.74564949,1.20189600,0.84208416,0.01121014,1.34483062
-5.64582291,3.38512650,0.00132582,0.53957877,0.71375102,0.74039059,1.21868490,0.85917812,0.01182709,1.33126809
-5.63981991,3.38830255,0.00126673,0.55038289,0.70735232,0.73256757,1.22981684,0.87286689,0.01244078,1.31414408
-5.63381691,3.37967571,0.00120972,0.55867159,0.69920922,0.72236941,1.23510077,0.88292099,0.01304572,1.29383604
-5.62781391,3.35955940,0.00115477,0.56432669,0.68949275,0.71003575,1.23449035,0.88919350,0.01363659,1.27079433
-5.62181091,3.32852448,0.00110182,0.56729379,0.67840904,0.69584815,1.22808711,0.89162413,0.01420836,1.24552582
-5.61580790,3.28737737,0.00105075,0.56758367,0.66619201,0.68011973,1.21613859,0.89024023,0.01475635,1.21857549
-5.60980490,3.23713007,0.00100142,0.56527145,0.65309508,0.66318407,1.19903156,0.88515485,0.01527632,1.19050677
-5.60380190,3.17896367,0.00095367,0.56049354,0.63938218,0.64538341,1.17728090,0.87656179,0.01576445,1.16188154
-5.59779890,3.11418719,0.00090739,0.55344268,0.62531879,0.62705715,1.15151467,0.86472815,0.01621740,1.13324073
-5.59179590,3.04419390,0.00086245,0.54436127,0.61116303,0.60853079,1.12245642,0.84998472,0.01663224,1.10508648
-5.58579290,2.97041735,0.00081879,0.53353348,0.59715769,0.59010614,1.09090540,0.83271472,0.01700649,1.07786666
-5.57978989,2.89428921,0.00077642,0.52127649,0.58352330,0.57205294,1.05771597,0.81334150,0.01733800,1.05196262
-5.57378689,2.81720113,0.00073539,0.50793131,0.57045278,0.55460255,1.02377701,0.79231590,0.01762497,1.02768054
-5.56778389,2.74047218,0.00069588,0.49385370,0.55810784,0.53794371,0.98999241,0.77010375,0.01786588,1.00524705
-5.56178089,2.66532342,0.00065811,0.47940544,0.54661736,0.52222059,0.95726315,0.74717410,0.01805946,0.98480892
-5.55577789,2.59286013,0.00062241,0.46494648,0.53607777,0.50753315,0.92647194,0.72398873,0.01820472,0.96643711
-5.54977489,2.52406235,0.00058920,0.45082796,0.52655533,0.49393961,0.89847041,0.70099319,0.01830089,0.95013446
-5.54377189,2.45978324,0.00055897,0.43738664,0.51809012,0.48146085,0.87406923,0.67860963,0.01834755,0.93584680
-5.53776888,2.40075450,0.00053230,0.42494037,0.51070143,0.47008626,0.85403102,0.65723153,0.01834456,0.92347648
-5.53176588,2.34759768,0.00050983,0.41378492,0.50439410,0.45978073,0.83906567,0.63722025,0.01829226,0.91289756
-5.52576288,2.30083978,0.00049226,0.40419194,0.49916534,0.45049227,0.82982771,0.61890318,0.01819144,0.90397158
-5.51975988,2.26093121,0.00048033,0.39640775,0.49501157,0.44215968,0.82691497,0.60257338,0.01804349,0.89656302
-5.51375688,2.22826421,0.00047483,0.39065293,0.49193463,0.43471981,0.83086812,0.58849009,0.01785050,0.89055331
-5.50775388,2.20318995,0.00047653,0.38712231,0.48994707,0.42811410,0.84217001,0.57688001,0.01761525,0.88585259
-5.50175088,2.18603235,0.00048623,0.38598515,0.48907585,0.42229379,0.86124459,0.56793882,0.01734134,0.88240847
-5.49574787,2.17709757,0.00050470,0.38738522,0.48936442,0.41722368,0.88845451,0.56183252,0.01703318,0.88021132
-5.48974487,2.17667787,0.00053268,0.39144071,0.49087272,0.41288432,0.92409723,0.55869844,0.01669596,0.87929557
-5.48374187,2.18504953,0.00057082,0.39824359,0.49367524,0.40927237,0.96839932,0.55864561,0.01633563,0.87973729
-5.47773887,2.20246476,0.00061971,0.40785865,0.49785702,0.40639941,1.02150892,0.56175438,0.01595875,0.88164796
-5.47173587,2.22913808,0.00067984,0.42032194,0.50350798,0.40428928,1.08348665,0.56807530,0.01557241,0.88516498
-5.46573287,2.26522820,0.00075153,0.43563884,0.51071576,0.40297416,1.15429526,0.57762731,0.01518406,0.89043956
-5.45972986,2.31081662,0.00083498,0.45378183,0.51955754,0.40248990,1.23378864,0.59039548,0.01480128,0.89762275
-5.45372686,2.36588467,0.00093017,0.47468823,0.53009141,0.40287070,1.32170101,0.60632853,0.01443159,0.90685055
-5.44772386,2.43029070,0.00103688,0.49825806,0.54234772,0.40414386,1.41763698,0.62533634,0.01408221,0.91822891
-5.44172086,2.50374934,0.00115465,0.52435231,0.55632100,0.40632472,1.52106348,0.64728808,0.01375987,0.93181980
-5.43571786,2.58581445,0.00128279,0.55279189,0.57196298,0.40941224,1.63130457,0.67201089,0.01347060,0.94762894
-5.42971486,2.67586746,0.00142033,0.58335751,0.58917726,0.41338554,1.74753977,0.69928985,0.01321950,0.96559620
-5.42371186,2.77311223,0.00156602,0.61579077,0.60781579,0.41820154,1.86880697,0.72886914,0.01301064,0.98558900
-5.41770885,2.87657744,0.00171837,0.64979645,0.62767774,0.42379386,1.99401031,0.76045489,0.01284693,1.00739938
-5.41170585,2.98512687,0.00187562,0.68504634,0.64851067,0.43007301,2.12193360,0.79371956,0.01273004,1.03074471
-5.40570285,3.09747781,0.00203579,0.72118450,0.67001423,0.43692788,2.25125942,0.82830811,0.01266040,1.05527211
-5.39969985,3.21222689,0.00219670,0.75783399,0.69184614,0.44422825,2.38059384,0.86384567,0.01263719,1.08056650
-5.39369685,3.32788286,0.00235602,0.79460488,0.71363043,0.45182835,2.50849640,0.89994669,0.01265843,1.10616157
-5.38769385,3.44290489,0.00251131,0.83110349,0.73496743,0.45957106,2.63351467,0.93622518,0.01272110,1.13155353
-5.38169085,3.55574506,0.00266011,0.86694240,0.75544529,0.46729263,2.75422245,0.97230571,0.01282129,1.15621661
-5.37568784,3.66489324,0.00279997,0.90175108,0.77465242,0.47482755,2.86926042,1.00783483,0.01295432,1.17961983
-5.36968484,3.76892260,0.00292855,0.93518668,0.79219040,0.48201338,2.97737771,1.04249230,0.01311503,1.20124426
-5.36368184,3.86653373,0.00304369,0.96694451,0.80768687,0.48869532,3.07747285,1.07600176,0.01329792,1.22059985
-5.35767884,3.95659569,0.00314346,0.99676783,0.82080770,0.49473036,3.16863218,1.10814028,0.01349740,1.23724133
-5.35167584,4.03818191,0.00322624,1.02445650,0.83126813,0.49999076,3.25016400,1.13874630,0.01370802,1.25078238
-5.34567284,4.11059963,0.00329077,1.04987396,0.83884233,0.50436690,3.32162658,1.16772551,0.01392463,1.26090768
-5.33966983,4.17341129,0.00333622,1.07295225,0.84337098,0.50776945,3.38284846,1.19505431,0.01414262,1.26738230
-5.33366683,4.22644699,0.00336217,1.09369460,0.84476654,0.51013073,3.43393936,1.22078048,0.01435804,1.27005817
-5.32766383,4.26980712,0.00336869,1.11217543,0.84301618,0.51140545,3.47529082,1.24502090,0.01456776,1.26887752
-5.32166083,4.30385492,0.00335628,1.12853747,0.83818199,0.51157086,3.50756559,1.26795623,0.01476954,1.26387320
-5.31565783,4.32919902,0.00332590,1.14298610,0.83039869,0.51062630,3.53167556,1.28982244,0.01496211,1.25516597
-5.30965483,4.34666634,0.00327891,1.15578074,0.81986886,0.50859239,3.54874849,1.31089959,0.01514515,1.24295901
-5.30365183,4.35726634,0.00321702,1.16722374,0.80685589,0.50550978,3.56008434,1.33149796,0.01531931,1.22752993
-5.29764882,4.36214773,0.00314224,1.17764696,0.79167497,0.50143776,3.56710251,1.35194209,0.01548609,1.20922059
-5.29164582,4.36254944,0.00305679,1.18739654,0.77468246,0.49645252,3.57128188,1.37255325,0.01564776,1.18842528
-5.28564282,4.35974753,0.00296306,1.19681646,0.75626409,0.49064537,3.57409611,1.39363111,0.01580722,1.16557771
-5.27963982,4.35500044,0.00286348,1.20623159,0.73682243,0.48412080,3.57694686,1.41543533,0.01596784,1.14113723
-5.27363682,4.34949458,0.00276045,1.21593097,0.71676421,0.47699445,3.58109801,1.43816789,0.01613322,1.11557491
-5.26763382,4.34429296,0.00265627,1.22615211,0.69648779,0.46939100,3.58761395,1.46195718,0.01630707,1.08935991
-5.26163082,4.34028872,0.00255305,1.23706704,0.67637144,0.46144199,3.59730510,1.48684449,0.01649293,1.06294655
-5.25562781,4.33816608,0.00245269,1.24877103,0.65676274,0.45328349,3.61068347,1.51277380,0.01669401,1.03676258
-5.24962481,4.33837023,0.00235677,1.26127435,0.63796947,0.44505379,3.62793084,1.53958559,0.01691300,1.01119889
-5.24362181,4.34108773,0.00226653,1.27449778,0.62025227,0.43689084,3.64888132,1.56701498,0.01715188,0.98660100
-5.23761881,4.34623846,0.00218290,1.28827218,0.60381928,0.42892976,3.67301977,1.59469466,0.01741183,0.96326242
-5.23161581,4.35347928,0.00210641,1.30234214,0.58882283,0.42130020,3.69949643,1.62216271,0.01769306,0.94142004
-5.22561281,4.36221957,0.00203728,1.31637382,0.57535828,0.41412364,3.72715749,1.64887498,0.01799480,0.92125149
-5.21960980,4.37164767,0.00197536,1.32996654,0.56346474,0.40751079,3.75459034,1.67422179,0.01831525,0.90287449
-5.21360680,4.38076696,0.00192026,1.34266776,0.55312771,0.40155895,3.78018167,1.69754821,0.01865157,0.88634788
-5.20760380,4.38843995,0.00187130,1.35399062,0.54428328,0.39634951,3.80218564,1.71817711,0.01899996,0.87167427
-5.20160080,4.39343793,0.00182762,1.36343344,0.53682368,0.39194567,3.81879893,1.73543390,0.01935571,0.85880397
-5.19559780,4.39449405,0.00178823,1.37050001,0.53060379,0.38839040,3.82823912,1.74867194,0.01971332,0.84763998
-5.18959480,4.39035694,0.00175203,1.37471990,0.52544836,0.38570469,3.82882249,1.75729736,0.02006662,0.83804363
-5.18359180,4.37984263,0.00171791,1.37566773,0.52115956,0.38388629,3.81903766,1.76079214,0.02040890,0.82984079
-5.17758879,4.36188214,0.00168476,1.37298053,0.51752455,0.38290885,3.79761148,1.75873447,0.02073312,0.82282822
-5.17158579,4.33556288,0.00165157,1.36637240,0.51432283,0.38272173,3.76356413,1.75081537,0.02103202,0.81677998
-5.16558279,4.30016207,0.00161739,1.35564587,0.51133317,0.38325027,3.71625108,1.73685092,0.02129831,0.81145359
-5.15957979,4.25517115,0.00158145,1.34069950,0.50833986,0.38439683,3.65539020,1.71678962,0.02152486,0.80659600
-5.15357679,4.20031057,0.00154311,1.32153152,0.50513819,0.38604245,3.58107312,1.69071469,0.02170480,0.80194921
-5.14757379,4.13553487,0.00150191,1.29823956,0.50153924,0.38804919,3.49376096,1.65884131,0.02183175,0.79725546
-5.14157079,4.06102858,0.00145756,1.27101653,0.49737366,0.39026321,3.39426504,1.62150911,0.02189991,0.79226219
-5.13556778,3.97719386,0.00140993,1.24014317,0.49249480,0.39251832,3.28371429,1.57917056,0.02190422,0.78672661
-5.12956478,3.88463124,0.00135907,1.20597776,0.48678097,0.39464027,3.16351138,1.53237582,0.02184050,0.78042011
-5.12356178,3.78411486,0.00130516,1.16894360,0.48013706,0.39645132,3.03528009,1.48175493,0.02170552,0.77313238
-5.11755878,3.67656397,0.00124849,1.12951489,0.47249552,0.39777533,2.90080689,1.42799834,0.02149715,0.76467543
-5.11155578,3.56301238,0.00118946,1.08820194,0.46381681,0.39844285,2.76197962,1.37183652,0.02121436,0.75488746
-5.10555278,3.44457724,0.00112855,1.04553607,0.45408933,0.39829643,2.62072598,1.31401972,0.02085737,0.74363645
-5.09954977,3.32242881,0.00106629,1.00205511,0.44332900,0.39719565,2.47895468,1.25529849,0.02042756,0.73082362
-5.09354677,3.19776201,0.00100322,0.95828979,0.43157837,0.39502193,2.33850137,1.19640577,0.01992759,0.71638646
-5.08754377,3.07177076,0.00093989,0.91475159,0.41890540,0.39168278,2.20108109,1.13804088,0.01936128,0.70030135
-5.08154077,2.94562558,0.00087687,0.87192220,0.40540192,0.38711543,2.06824878,1.08085600,0.01873358,0.68258553
-5.07553777,2.82045466,0.00081465,0.83024493,0.39118171,0.38128964,1.94136838,1.02544512,0.01805047,0.66329839
-5.06953477,2.69732833,0.00075372,0.79011788,0.37637822,0.37420957,1.82159109,0.97233561,0.01731885,0.64254185
-5.06353177,2.57724677,0.00069451,0.75188912,0.36114198,0.36591468,1.70984240,0.92198234,0.01654634,0.62045978
-5.05752876,2.46113063,0.00063737,0.71585352,0.34563771,0.35647949,1.60681753,0.87476418,0.01574117,0.59723633
-5.05152576,2.34981400,0.00058263,0.68225123,0.33004109,0.34601235,1.51298445,0.83098256,0.01491189,0.57309319
-5.04552276,2.24403935,0.00053054,0.65126754,0.31453529,0.33465310,1.42859332,0.79086197,0.01406724,0.54828578
-5.03951976,2.14445406,0.00048128,0.62303390,0.29930732,0.32256980,1.35369138,0.75455191,0.01321589,0.52309831
-5.03351676,2.05160804,0.00043499,0.59762990,0.28454423,0.30995458,1.28814189,0.72213015,0.01236627,0.49783805
-5.02751376,1.96595227,0.00039176,0.57508609,0.27042929,0.29701874,1.23164610,0.69360694,0.01152631,0.47282866
-5.02151076,1.88783801,0.00035161,0.55538729,0.25713811,0.28398735,1.18376699,0.66892994,0.01070335,0.44840305
-5.01550775,1.81751654,0.00031454,0.53847639,0.24483506,0.27109335,1.14395390,0.64798975,0.00990390,0.42489574
-5.00950475,1.75513951,0.00028049,0.52425843,0.23366969,0.25857150,1.11156701,0.63062571,0.00913363,0.40263507
-5.00350175,1.70075980,0.00024940,0.51260489,0.22377368,0.24665232,1.08590113,0.61663202,0.00839719,0.38193544
-4.99749875,1.65433307,0.00022115,0.50335809,0.21525791,0.23555615,1.06620805,0.60576393,0.00769824,0.36308978
-4.99149575,1.61572002,0.00019560,0.49633559,0.20821022,0.22548747,1.05171713,0.59774404,0.00703943,0.34636251
-4.98549275,1.58468951,0.00017262,0.49133461,0.20269348,0.21662979,1.04165370,0.59226857,0.00642242,0.33198306
-4.97948974,1.56092254,0.00015204,0.48813638,0.19874424,0.20914100,1.03525524,0.58901357,0.00584795,0.32014027
-4.97348674,1.54401738,0.00013370,0.48651038,0.19637200,0.20314956,1.03178511,0.58764108,0.00531593,0.31097772
-4.96748374,1.53349559,0.00011741,0.48621847,0.19555898,0.19875136,1.03054392,0.58780514,0.00482553,0.30459004
-4.96148074,1.52880925,0.00010301,0.48701884,0.19626049,0.19600750,1.03087861,0.58915764,0.00437536,0.30102044
-4.95547774,1.52934923,0.00009032,0.48866981,0.19840591,0.19494297,1.03218935,0.59135396,0.00396350,0.30025947
-4.94947474,1.53445460,0.00007918,0.49093348,0.20190017,0.19554626,1.03393451,0.59405833,0.00358772,0.30224497
-4.94347174,1.54342300,0.00006942,0.49357909,0.20662585,0.19776996,1.03563384,0.59694901,0.00324552,0.30686333
-4.93746873,1.55552202,0.00006090,0.49638626,0.21244570,0.20153220,1.03687015,0.59972298,0.00293433,0.31395206
-4.93146573,1.57000139,0.00005345,0.49914799,0.21920565,0.20671910,1.03728971,0.60210033,0.00265150,0.32330353
-4.92546273,1.58610583,0.00004697,0.50167335,0.22673827,0.21318797,1.03660160,0.60382816,0.00239448,0.33466991
-4.91945973,1.60308838,0.00004131,0.50379003,0.23486643,0.22077137,1.03457613,0.60468398,0.00216081,0.34776916
-4.91345673,1.62022388,0.00003638,0.50534646,0.24340736,0.22928169,1.03104271,0.60447854,0.00194822,0.36229188
-4.90745373,1.63682235,0.00003208,0.50621365,0.25217664,0.23851636,1.02588699,0.60305796,0.00175461,0.37790895
-4.90145073,1.65224182,0.00002831,0.50628668,0.26099242,0.24826336,1.01904766,0.60030531,0.00157811,0.39427960
-4.89544772,1.66590026,0.00002501,0.50548566,0.26967933,0.25830686,1.01051278,0.59614127,0.00141706,0.41105973
-4.88944472,1.67728606,0.00002211,0.50375626,0.27807229,0.26843295,1.00031568,0.59052410,0.00127000,0.42791023
-4.88344172,1.68596678,0.00001955,0.50106962,0.28601989,0.27843501,0.98853053,0.58344878,0.00113568,0.44450487
-4.87743872,1.69159568,0.00001729,0.49742177,0.29338724,0.28811876,0.97526740,0.57494532,0.00101300,0.46053766
-4.87143572,1.69391559,0.00001528,0.49283231,0.30005827,0.29730664,0.96066695,0.56507619,0.00090103,0.47572919
-4.86543272,1.69276004,0.00001350,0.48734250,0.30593732,0.30584140,0.94489461,0.55393312,0.00079895,0.48983196
-4.85942971,1.68805141,0.00001190,0.48101281,0.31094996,0.31358885,0.92813443,0.54163304,0.00070604,0.50263421
-4.85342671,1.67979612,0.00001048,0.47391984,0.31504307,0.32043955,0.91058251,0.52831355,0.00062167,0.51396243
-4.84742371,1.66807698,0.00000921,0.46615279,0.31818415,0.32630947,0.89244027,0.51412789,0.00054528,0.52368228
-4.84142071,1.65304316,0.00000807,0.45780961,0.32035996,0.33113970,0.87390761,0.49923962,0.00047632,0.53169806
-4.83541771,1.63489805,0.00000705,0.44899296,0.32157452,0.33489513,0.85517620,0.48381718,0.00041432,0.53795074
-4.82941471,1.61388586,0.00000614,0.43980608,0.32184667,0.33756238,0.83642321,0.46802859,0.00035878,0.54241491
-4.82341171,1.59027735,0.00000533,0.43034894,0.32120730,0.33914704,0.81780562,0.45203637,0.00030927,0.54509471
-4.81740870,1.56435583,0.00000461,0.42071456,0.31969638,0.33967050,0.79945547,0.43599303,0.00026533,0.54601911
-4.81140570,1.53640378,0.00000397,0.41098603,0.31736011,0.33916646,0.78147622,0.42003715,0.00022653,0.54523695
-4.80540270,1.50669120,0.00000341,0.40123407,0.31424816,0.33767752,0.76394058,0.40429035,0.00019244,0.54281184
-4.79939970,1.47546608,0.00000292,0.39151551,0.31041126,0.33525191,0.74688979,0.38885521,0.00016265,0.53881755
-4.79339670,1.44294758,0.00000250,0.38187257,0.30589933,0.33194063,0.73033464,0.37381415,0.00013677,0.53333381
-4.78739370,1.40932233,0.00000214,0.37233321,0.30076001,0.32779510,0.71425815,0.35922944,0.00011441,0.52644301
-4.78139070,1.37474392,0.00000183,0.36291230,0.29503794,0.32286554,0.69861989,0.34514422,0.00009520,0.51822780
-4.77538769,1.33933560,0.00000158,0.35361383,0.28877451,0.31719989,0.68336183,0.33158452,0.00007879,0.50876969
-4.76938469,1.30319594,0.00000139,0.34443380,0.28200824,0.31084363,0.66841550,0.31856219,0.00006486,0.49814864
-4.76338169,1.26640712,0.00000125,0.33536388,0.27477562,0.30384006,0.65371017,0.30607846,0.00005311,0.48644354
-4.75737869,1.22904517,0.00000116,0.32639553,0.26711234,0.29623123,0.63918176,0.29412822,0.00004326,0.47373341
-4.75137569,1.19119170,0.00000114,0.31752443,0.25905473,0.28805930,0.62478207,0.28270458,0.00003505,0.46009921
-4.74537269,1.15294616,0.00000117,0.30875504,0.25064133,0.27936808,0.61048798,0.27180363,0.00002827,0.44562584
-4.73936968,1.11443815,0.00000128,0.30010503,0.24191444,0.27020470,0.59631021,0.26142917,0.00002270,0.43040427
-4.73336668,1.07583879,0.00000148,0.29160938,0.23292144,0.26062125,0.58230125,0.25159724,0.00001816,0.41453347
-4.72736368,1.03737069,0.00000177,0.28332400,0.22371583,0.25067606,0.56856208,0.24234021,0.00001450,0.39812183
-4.72136068,0.99931581,0.00000219,0.27532868,0.21435788,0.24043473,0.55524752,0.23371028,0.00001159,0.38128812
-4.71535768,0.96202076,0.00000274,0.26772912,0.20491480,0.22997065,0.54256964,0.22578234,0.00000930,0.36416162
-4.70935468,0.92589926,0.00000347,0.26065810,0.19546044,0.21936489,0.53079934,0.21865584,0.00000754,0.34688142
-4.70335168,0.89143146,0.00000442,0.25427557,0.18607440,0.20870571,0.52026572,0.21245592,0.00000622,0.32959503
-4.69734867,0.85916011,0.00000562,0.24876760,0.17684078,0.19808735,0.51135322,0.20733335,0.00000529,0.31245606
-4.69134567,0.82968354,0.00000712,0.24434421,0.16784644,0.18760841,0.50449646,0.20346356,0.00000469,0.29562130
-4.68534267,0.80364567,0.00000900,0.24123610,0.15917894,0.17736981,0.50017279,0.20104451,0.00000437,0.27924723
-4.67933967,0.78172329,0.00001132,0.23969021,0.15092425,0.16747237,0.49889271,0.20029354,0.00000432,0.26348614
-4.67333667,0.76461088,0.00001417,0.23996426,0.14316434,0.15801427,0.50118811,0.20144313,0.00000451,0.24848212
-4.66733367,0.75300336,0.00001763,0.24232030,0.13597473,0.14908838,0.50759869,0.20473570,0.00000493,0.23436695
-4.66133067,0.74757731,0.00002181,0.24701748,0.12942219,0.14077965,0.51865674,0.21041739,0.00000558,0.22125637
-4.65532766,0.74897093,0.00002682,0.25430399,0.12356259,0.13316275,0.53487062,0.21873111,0.00000645,0.20924658
-4.64932466,0.75776356,0.00003279,0.26440861,0.11843911,0.12629984,0.55670724,0.22990874,0.00000755,0.19841139
-4.64332166,0.77445492,0.00003985,0.27753188,0.11408076,0.12023885,0.58457414,0.24416285,0.00000890,0.18880003
