energy_ev,total_up,Nb_p_up,Nb_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-5.78389195,0.25497690,0.22150595,0.06025716,0.13640211,0.00012549,0.00008418,0.07271879
-5.77788894,0.26959064,0.23661914,0.06329580,0.14358550,0.00012096,0.00008320,0.07831708
-5.77188594,0.28529622,0.25198657,0.06631593,0.15066585,0.00011919,0.00008266,0.08513329
-5.76588294,0.30183864,0.26738761,0.06924756,0.15748553,0.00012002,0.00008244,0.09312709
-5.75987994,0.31894918,0.28259626,0.07202201,0.16389007,0.00012328,0.00008240,0.10223949
-5.75387694,0.33635040,0.29738604,0.07457389,0.16973272,0.00012876,0.00008243,0.11239161
-5.74787394,0.35376100,0.31153494,0.07684298,0.17487860,0.00013624,0.00008243,0.12348371
-5.74187094,0.37090046,0.32483000,0.07877596,0.17920864,0.00014549,0.00008230,0.13539454
-5.73586793,0.38749357,0.33707173,0.08032788,0.18262289,0.00015627,0.00008195,0.14798127
-5.72986493,0.40327469,0.34807799,0.08146346,0.18504325,0.00016829,0.00008133,0.16108005
-5.72386193,0.41799177,0.35768742,0.08215800,0.18641549,0.00018130,0.00008037,0.17450734
-5.71785893,0.43141028,0.36576231,0.08239805,0.18671051,0.00019501,0.00007907,0.18806212
-5.71185593,0.44331689,0.37219097,0.08218175,0.18592480,0.00020913,0.00007739,0.20152903
-5.70585293,0.45352307,0.37688945,0.08151885,0.18408020,0.00022338,0.00007535,0.21468235
-5.69984992,0.46186861,0.37980287,0.08043053,0.18122291,0.00023748,0.00007297,0.22729085
-5.69384692,0.46822492,0.38090616,0.07894888,0.17742200,0.00025116,0.00007028,0.23912331
-5.68784392,0.47249834,0.38020446,0.07711637,0.17276731,0.00026419,0.00006734,0.24995457
-5.68184092,0.47463321,0.37773316,0.07498501,0.16736715,0.00027635,0.00006422,0.25957194
-5.67583792,0.47461480,0.37355755,0.07261560,0.16134564,0.00028749,0.00006097,0.26778150
-5.66983492,0.47247182,0.36777234,0.07007693,0.15484009,0.00029747,0.00005770,0.27441436
-5.66383192,0.46827863,0.36050079,0.06744493,0.14799838,0.00030625,0.00005449,0.27933221
-5.65782891,0.46215683,0.35189371,0.06480205,0.14097652,0.00031383,0.00005145,0.28243223
-5.65182591,0.45427619,0.34212818,0.06223658,0.13393643,0.00032028,0.00004866,0.28365086
-5.64582291,0.44485476,0.33140602,0.05984213,0.12704397,0.00032578,0.00004626,0.28296637
-5.63981991,0.43415795,0.31995188,0.05771719,0.12046735,0.00033055,0.00004434,0.28040004
-5.63381691,0.42249660,0.30801109,0.05596471,0.11437572,0.00033493,0.00004302,0.27601591
-5.62781391,0.41022371,0.29584697,0.05469162,0.10893802,0.00033932,0.00004244,0.26991900
-5.62181091,0.39773005,0.28373777,0.05400834,0.10432193,0.00034420,0.00004269,0.26225217
-5.61580790,0.38543824,0.27197304,0.05402807,0.10069283,0.00035014,0.00004393,0.25319170
-5.60980490,0.37379570,0.26084944,0.05486583,0.09821273,0.00035774,0.00004626,0.24294176
-5.60380190,0.36326612,0.25066608,0.05663721,0.09703886,0.00036767,0.00004981,0.23172805
-5.59779890,0.35431984,0.24171917,0.05945671,0.09732202,0.00038062,0.00005471,0.21979088
-5.59179590,0.34742311,0.23429626,0.06343558,0.09920444,0.00039731,0.00006108,0.20737787
-5.58579290,0.34302643,0.22867000,0.06867921,0.10281715,0.00041843,0.00006903,0.19473678
-5.57978989,0.34155234,0.22509153,0.07528405,0.10827683,0.00044465,0.00007867,0.18210845
-5.57378689,0.34338267,0.22378368,0.08333403,0.11568214,0.00047659,0.00009009,0.16972041
-5.56778389,0.34884593,0.22493415,0.09289663,0.12510961,0.00051477,0.00010335,0.15778113
-5.56178089,0.35820492,0.22868880,0.10401873,0.13660925,0.00055962,0.00011851,0.14647516
-5.55577789,0.37164518,0.23514544,0.11672225,0.15019997,0.00061142,0.00013558,0.13595936
-5.54977489,0.38926459,0.24434822,0.13100006,0.16586521,0.00067031,0.00015454,0.12636013
-5.54377189,0.41106474,0.25628296,0.14681208,0.18354878,0.00073623,0.00017535,0.11777183
-5.53776888,0.43694439,0.27087381,0.16408200,0.20315156,0.00080894,0.00019791,0.11025621
-5.53176588,0.46669558,0.28798131,0.18269493,0.22452903,0.00088800,0.00022207,0.10384292
-5.52576288,0.50000276,0.30740229,0.20249600,0.24749015,0.00097273,0.00024764,0.09853093
-5.51975988,0.53644527,0.32887173,0.22329037,0.27179777,0.00106226,0.00027439,0.09429083
-5.51375688,0.57550340,0.35206667,0.24484473,0.29717076,0.00115550,0.00030203,0.09106775
-5.50775388,0.61656819,0.37661244,0.26689035,0.32328809,0.00125117,0.00033024,0.08878491
-5.50175088,0.65895484,0.40209091,0.28912787,0.34979479,0.00134784,0.00035866,0.08734755
-5.49574787,0.70191957,0.42805083,0.31123369,0.37630991,0.00144391,0.00038689,0.08664716
-5.48974487,0.74467947,0.45401996,0.33286780,0.40243600,0.00153772,0.00041453,0.08656584
-5.48374187,0.78643483,0.47951856,0.35368295,0.42777022,0.00162754,0.00044116,0.08698063
-5.47773887,0.82639305,0.50407383,0.37333466,0.45191634,0.00171163,0.00046637,0.08776778
-5.47173587,0.86379344,0.52723480,0.39149189,0.47449730,0.00178831,0.00048976,0.08880668
-5.46573287,0.89793164,0.54858687,0.40784774,0.49516782,0.00185598,0.00051098,0.08998351
-5.45972986,0.92818278,0.56776551,0.42212972,0.51362624,0.00191322,0.00052970,0.09119440
-5.45372686,0.95402221,0.58446843,0.43410920,0.52962525,0.00195879,0.00054565,0.09234804
-5.44772386,0.97504283,0.59846547,0.44360940,0.54298071,0.00199168,0.00055864,0.09336770
-5.44172086,0.99096809,0.60960587,0.45051168,0.55357814,0.00201117,0.00056855,0.09419262
-5.43571786,1.00165993,0.61782227,0.45475957,0.56137650,0.00201682,0.00057531,0.09477864
-5.42971486,1.00712133,0.62313141,0.45636047,0.56640888,0.00200853,0.00057896,0.09509828
-5.42371186,1.00749302,0.62563113,0.45538478,0.56878007,0.00198648,0.00057960,0.09514000
-5.41770885,1.00304464,0.62549408,0.45196260,0.56866103,0.00195116,0.00057741,0.09490700
-5.41170585,0.99416072,0.62295808,0.44627801,0.56628045,0.00190338,0.00057263,0.09441534
-5.40570285,0.98132202,0.61831383,0.43856120,0.56191387,0.00184416,0.00056555,0.09369177
-5.39969985,0.96508328,0.61189043,0.42907907,0.55587078,0.00177477,0.00055651,0.09277109
-5.39369685,0.94604855,0.60403952,0.41812441,0.54848053,0.00169664,0.00054588,0.09169336
-5.38769385,0.92484512,0.59511880,0.40600460,0.54007756,0.00161135,0.00053405,0.09050109
-5.38169085,0.90209774,0.58547580,0.39303003,0.53098695,0.00152054,0.00052138,0.08923643
-5.37568784,0.87840408,0.57543281,0.37950316,0.52151085,0.00142588,0.00050827,0.08793859
-5.36968484,0.85431293,0.56527366,0.36570852,0.51191667,0.00132904,0.00049506,0.08664162
-5.36368184,0.83030604,0.55523299,0.35190418,0.50242752,0.00123161,0.00048206,0.08537254
-5.35767884,0.80678449,0.54548868,0.33831520,0.49321541,0.00113509,0.00046957,0.08415005
-5.35167584,0.78406015,0.53615770,0.32512904,0.48439759,0.00104087,0.00045782,0.08298376
-5.34567284,0.76235252,0.52729542,0.31249343,0.47603604,0.00095018,0.00044701,0.08187394
-5.33966983,0.74179087,0.51889853,0.30051635,0.46814014,0.00086409,0.00043733,0.08081194
-5.33366683,0.72242136,0.51091114,0.28926829,0.46067232,0.00078353,0.00042890,0.07978100
-5.32766383,0.70421855,0.50323375,0.27878629,0.45355621,0.00070925,0.00042184,0.07875760
-5.32166083,0.68710040,0.49573433,0.26907970,0.44668679,0.00064186,0.00041627,0.07771308
-5.31565783,0.67094584,0.48826107,0.26013697,0.43994194,0.00058185,0.00041231,0.07661558
-5.30965483,0.65561367,0.48065581,0.25193316,0.43319464,0.00052958,0.00041007,0.07543208
-5.30365183,0.64096168,0.47276737,0.24443774,0.42632513,0.00048534,0.00040973,0.07413040
-5.29764882,0.62686488,0.46446426,0.23762196,0.41923230,0.00044933,0.00041148,0.07268117
-5.29164582,0.61323167,0.45564570,0.23146561,0.41184368,0.00042173,0.00041556,0.07105957
-5.28564282,0.60001715,0.44625064,0.22596260,0.40412345,0.00040268,0.00042227,0.06924674
-5.27963982,0.58723272,0.43626427,0.22112510,0.39607813,0.00039231,0.00043196,0.06723089
-5.27363682,0.57495163,0.42572149,0.21698602,0.38775947,0.00039077,0.00044502,0.06500795
-5.26763382,0.56331002,0.41470762,0.21359966,0.37926470,0.00039820,0.00046190,0.06258185
-5.26163082,0.55250361,0.40335593,0.21104056,0.37073381,0.00041476,0.00048307,0.05996441
-5.25562781,0.54278011,0.39184252,0.20940052,0.36234435,0.00044061,0.00050902,0.05717479
-5.24962481,0.53442802,0.38037873,0.20878414,0.35430386,0.00047588,0.00054023,0.05423869
-5.24362181,0.52776222,0.36920156,0.20930293,0.34684046,0.00052072,0.00057716,0.05118726
-5.23761881,0.52310734,0.35856271,0.21106847,0.34019207,0.00057519,0.00062019,0.04805581
-5.23161581,0.52077980,0.34871675,0.21418490,0.33459488,0.00063930,0.00066965,0.04488248
-5.22561281,0.52106944,0.33990920,0.21874131,0.33027169,0.00071296,0.00072574,0.04170683
-5.21960980,0.52422192,0.33236509,0.22480432,0.32742069,0.00079594,0.00078854,0.03856857
-5.21360680,0.53042270,0.32627853,0.23241135,0.32620544,0.00088789,0.00085795,0.03550634
-5.20760380,0.53978368,0.32180400,0.24156505,0.32674639,0.00098827,0.00093371,0.03255673
-5.20160080,0.55233326,0.31904972,0.25222923,0.32911456,0.00109635,0.00101536,0.02975354
-5.19559780,0.56801040,0.31807342,0.26432652,0.33332773,0.00121123,0.00110225,0.02712722
-5.18959480,0.58666330,0.31888081,0.27773820,0.33934928,0.00133180,0.00119355,0.02470472
-5.18359180,0.60805286,0.32142682,0.29230612,0.34709004,0.00145677,0.00128821,0.02250946
-5.17758879,0.63186087,0.32561953,0.30783688,0.35641280,0.00158469,0.00138506,0.02056164
-5.17158579,0.65770295,0.33132668,0.32410816,0.36713969,0.00171396,0.00148278,0.01887875
-5.16558279,0.68514547,0.33838447,0.34087699,0.37906180,0.00184290,0.00157993,0.01747619
-5.15957979,0.71372601,0.34660810,0.35788963,0.39195085,0.00196978,0.00167505,0.01636813
-5.15357679,0.74297634,0.35580370,0.37489275,0.40557227,0.00209288,0.00176667,0.01556833
-5.14757379,0.77244679,0.36578095,0.39164520,0.41969904,0.00221053,0.00185335,0.01509098
-5.14157079,0.80173092,0.37636575,0.40793006,0.43412564,0.00232122,0.00193378,0.01495156
-5.13556778,0.83048907,0.38741229,0.42356606,0.44868133,0.00242362,0.00200679,0.01516748
-5.12956478,0.85846949,0.39881376,0.43841794,0.46324197,0.00251662,0.00207142,0.01575860
-5.12356178,0.88552588,0.41051119,0.45240503,0.47773975,0.00259947,0.00212696,0.01674753
-5.11755878,0.91162992,0.42249964,0.46550747,0.49217009,0.00267169,0.00217299,0.01815964
-5.11155578,0.93687813,0.43483148,0.47776965,0.50659522,0.00273322,0.00220937,0.02002278
-5.10555278,0.96149207,0.44761627,0.48930039,0.52114398,0.00278434,0.00223629,0.02236667
-5.09954977,0.98581151,0.46101708,0.50026976,0.53600767,0.00282571,0.00225424,0.02522202
-5.09354677,1.01028060,0.47524322,0.51090238,0.55143186,0.00285835,0.00226401,0.02861925
-5.08754377,1.03542715,0.49053962,0.52146746,0.56770437,0.00288357,0.00226664,0.03258705
-5.08154077,1.06183578,0.50717311,0.53226572,0.58513977,0.00290294,0.00226338,0.03715058
-5.07553777,1.09011605,0.52541626,0.54361384,0.60406107,0.00291819,0.00225565,0.04232963
-5.06953477,1.12086677,0.54552935,0.55582709,0.62477926,0.00293116,0.00224494,0.04813660
-5.06353177,1.15463831,0.56774155,0.56920085,0.64757186,0.00294372,0.00223279,0.05457459
-5.05752876,1.19189472,0.59223195,0.58399203,0.67266132,0.00295762,0.00222068,0.06163556
-5.05152576,1.23297762,0.61911181,0.60040124,0.70019459,0.00297446,0.00220998,0.06929874
-5.04552276,1.27807394,0.64840874,0.61855681,0.73022490,0.00299560,0.00220188,0.07752942
-5.03951976,1.32718933,0.68005401,0.63850150,0.76269694,0.00302206,0.00219732,0.08627825
-5.03351676,1.38012897,0.71387372,0.66018266,0.79743637,0.00305446,0.00219698,0.09548100
-5.02751376,1.43648719,0.74958457,0.68344663,0.83414441,0.00309304,0.00220120,0.10505907
-5.02151076,1.49564684,0.78679478,0.70803781,0.87239822,0.00313756,0.00221002,0.11492062
-5.01550775,1.55678891,0.82501027,0.73360258,0.91165725,0.00318735,0.00222312,0.12496243
-5.00950475,1.61891238,0.86364619,0.75969811,0.95127559,0.00324135,0.00223988,0.13507239
-5.00350175,1.68086367,0.90204340,0.78580584,0.99051994,0.00329809,0.00225938,0.14513261
-4.99749875,1.74137463,0.93948935,0.81134896,1.02859266,0.00335582,0.00228048,0.15502301
-4.99149575,1.79910737,0.97524233,0.83571326,1.06465881,0.00341255,0.00230181,0.16462519
-4.98549275,1.85270397,1.00855826,0.85827041,1.09787611,0.00346615,0.00232192,0.17382652
-4.97948974,1.90083860,1.03871844,0.87840240,1.12742637,0.00351444,0.00233927,0.18252410
-4.97348674,1.94226965,1.06505720,0.89552614,1.15254693,0.00355531,0.00235236,0.19062848
-4.96748374,1.97588921,1.08698784,0.90911691,1.17256053,0.00358677,0.00235975,0.19806685
-4.96148074,2.00076735,1.10402563,0.91872953,1.18690223,0.00360710,0.00236018,0.20478557
-4.95547774,2.01618915,1.11580671,0.92401622,1.19514188,0.00361486,0.00235254,0.21075186
-4.94947474,2.02168249,1.12210184,0.92474021,1.19700124,0.00360899,0.00233601,0.21595437
-4.94347174,2.01703524,1.12282437,0.92078458,1.19236469,0.00358884,0.00231004,0.22040287
-4.93746873,2.00230123,1.11803196,0.91215587,1.18128320,0.00355416,0.00227435,0.22412677
-4.93146573,1.97779466,1.10792209,0.89898235,1.16397130,0.00350515,0.00222899,0.22717257
-4.92546273,1.94407348,1.09282160,0.88150727,1.14079739,0.00344241,0.00217430,0.22960056
-4.91945973,1.90191289,1.07317086,0.86007738,1.11226786,0.00336688,0.00211086,0.23148066
-4.91345673,1.85227038,1.04950361,0.83512760,1.07900599,0.00327982,0.00203951,0.23288785
-4.90745373,1.79624447,1.02242339,0.80716260,1.04172680,0.00318275,0.00196129,0.23389735
-4.90145073,1.73502924,0.99257805,0.77673639,1.00120910,0.00307734,0.00187736,0.23457982
-4.89544772,1.66986736,0.96063364,0.74443105,0.95826628,0.00296537,0.00178901,0.23499696
-4.88944472,1.60200378,0.92724896,0.71083561,0.91371724,0.00284864,0.00169755,0.23519767
-4.88344172,1.53264258,0.89305223,0.67652617,0.86835884,0.00272889,0.00160430,0.23521506
-4.87743872,1.46290887,0.85862077,0.64204825,0.82294123,0.00260777,0.00151055,0.23506451
-4.87143572,1.39381748,0.82446474,0.60790195,0.77814692,0.00248678,0.00141748,0.23474280
-4.86543272,1.32624947,0.79101549,0.57453065,0.73457452,0.00236721,0.00132617,0.23422851
-4.85942971,1.26093732,0.75861884,0.54231336,0.69272756,0.00225016,0.00123757,0.23348353
-4.85342671,1.19845873,0.72753336,0.51156107,0.65300859,0.00213649,0.00115250,0.23245569
-4.84742371,1.13923885,0.69793330,0.48251666,0.61571850,0.00202687,0.00107160,0.23108222
-4.84142071,1.08355996,0.66991573,0.45535826,0.58106054,0.00192177,0.00099540,0.22929399
-4.83541771,1.03157756,0.64351112,0.43020544,0.54914857,0.00182148,0.00092429,0.22702014
-4.82941471,0.98334132,0.61869648,0.40712762,0.52001869,0.00172617,0.00085855,0.22419284
-4.82341171,0.93881920,0.59541006,0.38615396,0.49364324,0.00163594,0.00079836,0.22075200
-4.81740870,0.89792314,0.57356667,0.36728404,0.46994633,0.00155079,0.00074385,0.21664950
-4.81140570,0.86053450,0.55307253,0.35049854,0.44881969,0.00147076,0.00069509,0.21185288
-4.80540270,0.82652780,0.53383883,0.33576920,0.43013815,0.00139587,0.00065215,0.20634813
-4.79939970,0.79579132,0.51579334,0.32306762,0.41377365,0.00132621,0.00061507,0.20014154
-4.79339670,0.76824356,0.49888922,0.31237218,0.39960720,0.00126195,0.00058393,0.19326053
-4.78739370,0.74384476,0.48311099,0.30367294,0.38753821,0.00120333,0.00055883,0.18575337
-4.78139070,0.72260302,0.46847713,0.29697428,0.37749083,0.00115067,0.00053989,0.17768790
-4.77538769,0.70457499,0.45503959,0.29229507,0.36941710,0.00110440,0.00052727,0.16914934
-4.76938469,0.68986126,0.44288026,0.28966669,0.36329694,0.00106499,0.00052117,0.16023735
-4.76338169,0.67859701,0.43210473,0.28912889,0.35913516,0.00103297,0.00052178,0.15106241
-4.75737869,0.67093865,0.42283400,0.29072395,0.35695588,0.00100887,0.00052931,0.14174186
-4.75137569,0.66704731,0.41519447,0.29448947,0.35679468,0.00099323,0.00054394,0.13239583
-4.74537269,0.66707038,0.40930709,0.30045027,0.35868927,0.00098651,0.00056581,0.12314300
-4.73936968,0.67112202,0.40527617,0.30860992,0.36266907,0.00098909,0.00059500,0.11409679
-4.73336668,0.67926404,0.40317859,0.31894240,0.36874456,0.00100123,0.00063151,0.10536177
-4.72736368,0.69148802,0.40305396,0.33138442,0.37689692,0.00102301,0.00067521,0.09703069
-4.72136068,0.70769986,0.40489631,0.34582880,0.38706867,0.00105434,0.00072584,0.08918202
-4.71535768,0.72770759,0.40864776,0.36211949,0.39915588,0.00109490,0.00078301,0.08187828
-4.70935468,0.75121324,0.41419448,0.38004841,0.41300236,0.00114414,0.00084614,0.07516499
-4.70335168,0.77780915,0.42136518,0.39935452,0.42839630,0.00120129,0.00091448,0.06907034
-4.69734867,0.80697933,0.42993221,0.41972516,0.44506959,0.00126532,0.00098715,0.06360552
-4.69134567,0.83810569,0.43961529,0.44079989,0.46269994,0.00133498,0.00106305,0.05876560
-4.68534267,0.87047924,0.45008770,0.46217665,0.48091579,0.00140883,0.00114096,0.05453097
-4.67933967,0.90331580,0.46098463,0.48342009,0.49930390,0.00148524,0.00121955,0.05086910
-4.67333667,0.93577570,0.47191348,0.50407193,0.51741930,0.00156245,0.00129734,0.04773670
-4.66733367,0.96698671,0.48246552,0.52366281,0.53479728,0.00163859,0.00137284,0.04508199
-4.66133067,0.99606939,0.49222857,0.54172538,0.55096681,0.00171176,0.00144449,0.04284709
-4.65532766,1.02216361,0.50079999,0.55780789,0.56546500,0.00178009,0.00151078,0.04097040
-4.64932466,1.04445542,0.50779971,0.57148791,0.57785170,0.00184176,0.00157024,0.03938893
-4.64332166,1.06220291,0.51288244,0.58238557,0.58772395,0.00189507,0.00162152,0.03804038
-4.63731866,1.07476010,0.51574881,0.59017556,0.59472926,0.00193850,0.00166341,0.03686506
-4.63131566,1.08159769,0.51615486,0.59459770,0.59857744,0.00197077,0.00169491,0.03580753
-4.62531266,1.08231999,0.51391952,0.59546526,0.59905026,0.00199085,0.00171521,0.03481789
-4.61930965,1.07667705,0.50892983,0.59267093,0.59600858,0.00199800,0.00172377,0.03385281
-4.61330665,1.06457173,0.50114365,0.58619000,0.58939663,0.00199181,0.00172032,0.03287617
-4.60730365,1.04606124,0.49058984,0.57608072,0.57924329,0.00197218,0.00170483,0.03185944
-4.60130065,1.02135331,0.47736594,0.56248173,0.56566031,0.00193934,0.00167758,0.03078170
-4.59529765,0.99079712,0.46163353,0.54560686,0.54883761,0.00189383,0.00163908,0.02962944
-4.58929465,0.95486954,0.44361142,0.52573736,0.52903591,0.00183647,0.00159010,0.02839606
-4.58329165,0.91415729,0.42356715,0.50321206,0.50657711,0.00176833,0.00153161,0.02708127
-4.57728864,0.86933597,0.40180717,0.47841591,0.48183274,0.00169071,0.00146475,0.02569019
-4.57128564,0.82114691,0.37866609,0.45176732,0.45521130,0.00160504,0.00139081,0.02423251
-4.56528264,0.77037286,0.35449550,0.42370508,0.42714475,0.00151289,0.00131116,0.02272146
-4.55927964,0.71781357,0.32965292,0.39467511,0.39807501,0.00141589,0.00122723,0.02117282
-4.55327664,0.66426232,0.30449122,0.36511792,0.36844087,0.00131567,0.00114047,0.01960399
-4.54727364,0.61048426,0.27934891,0.33545697,0.33866589,0.00121383,0.00105225,0.01803302
-4.54127064,0.55719734,0.25454168,0.30608857,0.30914767,0.00111190,0.00096392,0.01647784
-4.53526763,0.50505644,0.23035544,0.27737346,0.28024889,0.00101130,0.00087670,0.01495556
-4.52926463,0.45464104,0.20704088,0.24963042,0.25229033,0.00091328,0.00079170,0.01348186
-4.52326163,0.40644685,0.18480986,0.22313199,0.22554594,0.00081896,0.00070987,0.01207059
-4.51725863,0.36088110,0.16383342,0.19810221,0.20024006,0.00072927,0.00063201,0.01073343
-4.51125563,0.31826165,0.14424143,0.17471652,0.17654662,0.00064495,0.00055877,0.00947977
-4.50525263,0.27881946,0.12612365,0.15310340,0.15459022,0.00056658,0.00049064,0.00831664
-4.49924962,0.24270402,0.10953214,0.13334773,0.13444882,0.00049456,0.00042793,0.00724878
-4.49324662,0.20999134,0.09448459,0.11549548,0.11615780,0.00042915,0.00037086,0.00627881
-4.48724362,0.18069374,0.08096855,0.09955952,0.09971503,0.00037045,0.00031948,0.00540746
-4.48124062,0.15477121,0.06894605,0.08552620,0.08508666,0.00031847,0.00027377,0.00463382
-4.47523762,0.13214339,0.05835865,0.07336234,0.07221334,0.00027314,0.00023361,0.00395572
-4.46923462,0.11270203,0.04913243,0.06302245,0.06101657,0.00023431,0.00019882,0.00337004
-4.46323162,0.09632320,0.04118291,0.05445593,0.05140497,0.00020181,0.00016916,0.00287303
-4.45722861,0.08287897,0.03441971,0.04761390,0.04328018,0.00017546,0.00014440,0.00246067
-4.45122561,0.07224825,0.02875074,0.04245551,0.03654230,0.00015509,0.00012426,0.00212897
-4.44522261,0.06432636,0.02408590,0.03895369,0.03109470,0.00014057,0.00010851,0.00187423
-4.43921961,0.05903337,0.02034033,0.03709998,0.02684823,0.00013182,0.00009692,0.00169328
-4.43321661,0.05632081,0.01743697,0.03690852,0.02372455,0.00012884,0.00008928,0.00158367
-4.42721361,0.05617679,0.01530864,0.03841890,0.02165884,0.00013170,0.00008544,0.00154380
-4.42121061,0.05862934,0.01389956,0.04169804,0.02060169,0.00014056,0.00008528,0.00157306
-4.41520760,0.06374802,0.01316633,0.04684072,0.02052029,0.00015566,0.00008874,0.00167182
-4.40920460,0.07164362,0.01307854,0.05396892,0.02139894,0.00017735,0.00009578,0.00184147
-4.40320160,0.08246604,0.01361890,0.06322978,0.02323894,0.00020605,0.00010641,0.00208439
-4.39719860,0.09640029,0.01478304,0.07479229,0.02605784,0.00024223,0.00012066,0.00240383
-4.39119560,0.11366067,0.01657908,0.08884243,0.02988817,0.00028645,0.00013861,0.00280380
-4.38519260,0.13448315,0.01902683,0.10557713,0.03477572,0.00033928,0.00016030,0.00328894
-4.37918959,0.15911607,0.02215696,0.12519677,0.04077739,0.00040130,0.00018582,0.00386432
-4.37318659,0.18780943,0.02600991,0.14789658,0.04795865,0.00047308,0.00021521,0.00453528
-4.36718359,0.22080287,0.03063480,0.17385705,0.05639076,0.00055512,0.00024849,0.00530717
-4.36118059,0.25831274,0.03608825,0.20323354,0.06614790,0.00064785,0.00028563,0.00618518
-4.35517759,0.30051876,0.04243323,0.23614547,0.07730402,0.00075157,0.00032654,0.00717415
-4.34917459,0.34755052,0.04973802,0.27266557,0.08992995,0.00086642,0.00037106,0.00827841
-4.34317159,0.39947471,0.05807520,0.31280943,0.10409054,0.00099235,0.00041894,0.00950161
-4.33716858,0.45628340,0.06752082,0.35652614,0.11984205,0.00112908,0.00046985,0.01084668
-4.33116558,0.51788420,0.07815376,0.40369028,0.13723004,0.00127608,0.00052336,0.01231576
-4.32516258,0.58409281,0.09005519,0.45409600,0.15628770,0.00143255,0.00057894,0.01391026
-4.31915958,0.65462866,0.10330829,0.50745358,0.17703471,0.00159743,0.00063595,0.01563095
-4.31315658,0.72911403,0.11799805,0.56338892,0.19947686,0.00176935,0.00069370,0.01747813
-4.30715358,0.80707704,0.13421117,0.62144636,0.22360622,0.00194667,0.00075138,0.01945183
