energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Mg_p_up,Mg_d_up,Se_s_up,Se_p_up
-3.05852926,6.39129888,0.01344346,0.04217834,0.41194413,5.56909453,0.06973339,0.00000000,0.03034359,0.54509600
-3.05252626,6.70664674,0.01486633,0.04537584,0.43754293,5.82455518,0.07488578,0.00000000,0.03367806,0.58684646
-3.04652326,7.02782332,0.01639768,0.04894999,0.46490975,6.08162153,0.08035494,0.00000000,0.03735119,0.63164777
-3.04052026,7.35293510,0.01803242,0.05290104,0.49376803,6.33884783,0.08614006,0.00000000,0.04134375,0.67909646
-3.03451726,7.68068173,0.01976422,0.05723228,0.52385325,6.59538507,0.09224696,0.00000000,0.04563108,0.72876925
-3.02851426,8.01039067,0.02158545,0.06194996,0.55491791,6.85100971,0.09868840,0.00000000,0.05018299,0.78022813
-3.02251126,8.34202748,0.02348733,0.06706300,0.58673549,7.10612876,0.10548399,0.00000000,0.05496381,0.83302573
-3.01650825,8.67618066,0.02545999,0.07258243,0.61910358,7.36176025,0.11265981,0.00000000,0.05993260,0.88671071
-3.01050525,9.01402102,0.02749263,0.07852047,0.65184578,7.61948884,0.12024761,0.00000000,0.06504354,0.94083346
-3.00450225,9.35723603,0.02957366,0.08488951,0.68481255,7.88139754,0.12828363,0.00000000,0.07024648,0.99495166
-2.99849925,9.70794092,0.03169096,0.09170083,0.71788090,8.14997690,0.13680701,0.00000000,0.07548769,1.04863585
-2.99249625,10.06856905,0.03383200,0.09896308,0.75095294,8.42801458,0.14585784,0.00000000,0.08071077,1.10147472
-2.98649325,10.44174511,0.03598415,0.10668080,0.78395342,8.71846861,0.15547491,0.00000000,0.08585762,1.15308005
-2.98049025,10.83014532,0.03813485,0.11485286,0.81682634,9.02432863,0.16569320,0.00000000,0.09086966,1.20309113
-2.97448724,11.23634991,0.04027183,0.12347090,0.84953083,9.34847013,0.17654122,0.00000000,0.09568896,1.25117852
-2.96848424,11.66269329,0.04238327,0.13251806,0.88203649,9.69350713,0.18803833,0.00000000,0.10025950,1.29704715
-2.96248124,12.11111798,0.04445803,0.14196782,0.91431841,10.06164903,0.20019208,0.00000000,0.10452840,1.34043858
-2.95647824,12.58303846,0.04648571,0.15178323,0.94635222,10.45456751,0.21299585,0.00000000,0.10844705,1.38113249
-2.95047524,13.07922073,0.04845682,0.16191652,0.97810933,10.87327925,0.22642674,0.00000000,0.11197218,1.41894740
-2.94447224,13.59968348,0.05036282,0.17230920,1.00955274,11.31804969,0.24044399,0.00000000,0.11506683,1.45374065
-2.93846923,14.14362558,0.05219620,0.18289253,1.04063346,11.78832258,0.25498796,0.00000000,0.11770108,1.48540774
-2.93246623,14.70938401,0.05395049,0.19358860,1.07128803,12.28267907,0.26997977,0.00000000,0.11985271,1.51388112
-2.92646323,15.29442533,0.05562032,0.20431184,1.10143692,12.79882905,0.28532174,0.00000000,0.12150755,1.53912866
-2.92046023,15.89537191,0.05720139,0.21497089,1.13098415,13.33363624,0.30089849,0.00000000,0.12265973,1.56115169
-2.91445723,16.50806347,0.05869051,0.22547091,1.15981803,13.88317707,0.31657888,0.00000000,0.12331166,1.57998297
-2.90845423,17.12765216,0.06008558,0.23571604,1.18781291,14.44283197,0.33221869,0.00000000,0.12347381,1.59568447
-2.90245123,17.74872847,0.06138564,0.24561203,1.21483186,15.00740635,0.34766382,0.00000000,0.12316439,1.60834517
-2.89644822,18.36547337,0.06259086,0.25506886,1.24073010,15.57127695,0.36275414,0.00000000,0.12240874,1.61807883
-2.89044522,18.97183101,0.06370260,0.26400314,1.26535886,16.12855826,0.37732762,0.00000000,0.12123864,1.62502171
-2.88444222,19.56169511,0.06472343,0.27234035,1.28856959,16.67328244,0.39122472,0.00000000,0.11969148,1.62933034
-2.87843922,20.12910137,0.06565714,0.28001656,1.31021802,17.19958566,0.40429277,0.00000000,0.11780935,1.63117918
-2.87243622,20.66841781,0.06650881,0.28697976,1.33016813,17.70189301,0.41639021,0.00000000,0.11563798,1.63075820
-2.86643322,21.17452492,0.06728475,0.29319057,1.34829549,18.17509446,0.42739054,0.00000000,0.11322572,1.62827030
-2.86043022,21.64297777,0.06799256,0.29862240,1.36449016,18.61470412,0.43718570,0.00000000,0.11062241,1.62392854
-2.85442721,22.07014303,0.06864104,0.30326106,1.37865878,19.01699637,0.44568889,0.00000000,0.10787836,1.61795322
-2.84842421,22.45330491,0.06924010,0.30710377,1.39072589,19.37911264,0.45283671,0.00000000,0.10504323,1.61056874
-2.84242121,22.79073557,0.06980063,0.31015781,1.40063464,19.69913475,0.45859042,0.00000000,0.10216508,1.60200027
-2.83641821,23.08172717,0.07033433,0.31243878,1.40834674,19.97612163,0.46293651,0.00000000,0.09928941,1.59247046
-2.83041521,23.32658433,0.07085347,0.31396868,1.41384193,20.21010833,0.46588643,0.00000000,0.09645838,1.58219596
-2.82441221,23.52657815,0.07137058,0.31477390,1.41711708,20.40206778,0.46747559,0.00000000,0.09371006,1.57138415
-2.81840920,23.68386424,0.07189812,0.31488331,1.41818510,20.55383768,0.46776172,0.00000000,0.09107787,1.56023001
-2.81240620,23.80136912,0.07244812,0.31432652,1.41707374,20.66801635,0.46682268,0.00000000,0.08859014,1.54891330
-2.80640320,23.88265085,0.07303176,0.31313258,1.41382459,20.74783288,0.46475382,0.00000000,0.08626982,1.53759608
-2.80040020,23.93174051,0.07365890,0.31132893,1.40849213,20.79699790,0.46166510,0.00000000,0.08413435,1.52642073
-2.79439720,23.95297220,0.07433771,0.30894096,1.40114326,20.81954203,0.45767796,0.00000000,0.08219566,1.51550848
-2.78839420,23.95080920,0.07507420,0.30599196,1.39185689,20.81964957,0.45292217,0.00000000,0.08046034,1.50495849
-2.78239120,23.92967398,0.07587186,0.30250361,1.38072402,20.80149458,0.44753273,0.00000000,0.07892992,1.49484748
-2.77638819,23.89378920,0.07673131,0.29849683,1.36784783,20.76908644,0.44164692,0.00000000,0.07760128,1.48522988
-2.77038519,23.84703572,0.07765005,0.29399297,1.35334398,20.72613082,0.43540159,0.00000000,0.07646716,1.47613846
-2.76438219,23.79283275,0.07862223,0.28901519,1.33734084,20.67591125,0.42893063,0.00000000,0.07551679,1.46758541
-2.75837919,23.73404383,0.07963867,0.28358998,1.31997953,20.62119486,0.42236289,0.00000000,0.07473650,1.45956379
-2.75237619,23.67291063,0.08068678,0.27774858,1.30141369,20.56416479,0.41582027,0.00000000,0.07411046,1.45204919
-2.74637319,23.61101548,0.08175082,0.27152829,1.28180886,20.50638000,0.40941627,0.00000000,0.07362141,1.44500166
-2.74037019,23.54927176,0.08281209,0.26497345,1.26134131,20.44876221,0.40325476,0.00000000,0.07325136,1.43836774
-2.73436718,23.48794028,0.08384940,0.25813605,1.24019637,20.39160819,0.39742914,0.00000000,0.07298227,1.43208255
-2.72836418,23.42666867,0.08483949,0.25107595,1.21856627,20.33462472,0.39202166,0.00000000,0.07279674,1.42607193
-2.72236118,23.36455002,0.08575769,0.24386059,1.19664737,20.27698275,0.38710312,0.00000000,0.07267856,1.42025451
-2.71635818,23.30019660,0.08657855,0.23656423,1.17463711,20.21738670,0.38273270,0.00000000,0.07261325,1.41454373
-2.71035518,23.23182412,0.08727657,0.22926675,1.15273058,20.15415478,0.37895797,0.00000000,0.07258841,1.40884982
-2.70435218,23.15734226,0.08782693,0.22205202,1.13111693,20.08530591,0.37581509,0.00000000,0.07259407,1.40308162
-2.69834917,23.07444732,0.08820622,0.21500604,1.10997586,20.00864936,0.37332911,0.00000000,0.07262285,1.39714830
-2.69234617,22.98071331,0.08839316,0.20821474,1.08947415,19.92187347,0.37151431,0.00000000,0.07267003,1.39096095
-2.68634317,22.87367856,0.08836920,0.20176179,1.06976265,19.82263035,0.37037459,0.00000000,0.07273349,1.38443407
-2.68034017,22.75092521,0.08811915,0.19572629,1.05097357,19.70861414,0.36990397,0.00000000,0.07281354,1.37748687
-2.67433717,22.61015026,0.08763156,0.19018067,1.03321853,19.57763114,0.37008692,0.00000000,0.07291266,1.37004448
-2.66833417,22.44922684,0.08689908,0.18518871,1.01658712,19.42766049,0.37089880,0.00000000,0.07303511,1.36203900
-2.66233117,22.26625549,0.08591869,0.18080394,1.00114629,19.25690509,0.37230621,0.00000000,0.07318653,1.35341045
-2.65632816,22.05960566,0.08469175,0.17706837,0.98694051,19.06383255,0.37426730,0.00000000,0.07337344,1.34410768
-2.65032516,21.82794791,0.08322391,0.17401167,0.97399271,18.84720674,0.37673214,0.00000000,0.07360274,1.33408913
-2.64432216,21.57027778,0.08152498,0.17165079,0.96230592,18.60611055,0.37964305,0.00000000,0.07388127,1.32332372
-2.63831916,21.28593256,0.07960859,0.16999014,0.95186575,18.33996089,0.38293499,0.00000000,0.07421532,1.31179171
-2.63231616,20.97460204,0.07749180,0.16902219,0.94264336,18.04851703,0.38653608,0.00000000,0.07461032,1.29948569
-2.62631316,20.63633452,0.07519464,0.16872853,0.93459909,17.73188321,0.39036828,0.00000000,0.07507060,1.28641174
-2.62031016,20.27153915,0.07273955,0.16908139,0.92768650,17.39050670,0.39434825,0.00000000,0.07559923,1.27259078
-2.61430715,19.88098543,0.07015080,0.17004543,0.92185661,17.02517209,0.39838852,0.00000000,0.07619805,1.25806013
-2.60830415,19.46580056,0.06745394,0.17157992,0.91706244,16.63699263,0.40239884,0.00000000,0.07686790,1.24287522
-2.60230115,19.02746480,0.06467521,0.17364098,0.91326337,16.22739893,0.40628797,0.00000000,0.07760886,1.22711153
-2.59629815,18.56780485,0.06184094,0.17618393,0.91042932,15.79812540,0.40996559,0.00000000,0.07842077,1.21086645
-2.59029515,18.08898494,0.05897707,0.17916564,0.90854455,15.35119441,0.41334456,0.00000000,0.07930375,1.19426116
-2.58429215,17.59349473,0.05610869,0.18254670,0.90761073,14.88889786,0.41634335,0.00000000,0.08025883,1.17744213
-2.57828914,17.08413327,0.05325959,0.18629330,0.90764925,14.41377591,0.41888843,0.00000000,0.08128857,1.16058225
-2.57228614,16.56398777,0.05045194,0.19037880,0.90870245,13.92859213,0.42091679,0.00000000,0.08239768,1.14388110
-2.56628314,16.03640611,0.04770605,0.19478477,0.91083366,13.43630465,0.42237811,0.00000000,0.08359346,1.12756440
-2.56028014,15.50496188,0.04504012,0.19950162,0.91412594,12.94003261,0.42323676,0.00000000,0.08488620,1.11188230
-2.55427714,14.97341109,0.04247013,0.20452848,0.91867940,12.44301747,0.42347321,0.00000000,0.08628921,1.09710621
-2.54827414,14.44564005,0.04000979,0.20987267,0.92460724,11.94857888,0.42308497,0.00000000,0.08781874,1.08352439
-2.54227114,13.92560421,0.03767050,0.21554843,0.93203035,11.46006512,0.42208680,0.00000000,0.08949350,1.07143588
-2.53626813,13.41725849,0.03546141,0.22157524,0.94107089,10.98079851,0.42051018,0.00000000,0.09133395,1.06114318
-2.53026513,12.92448024,0.03338954,0.22797559,0.95184497,10.51401653,0.41840207,0.00000000,0.09336124,1.05294355
-2.52426213,12.45098650,0.03145983,0.23477245,0.96445472,10.06280979,0.41582291,0.00000000,0.09559591,1.04711948
-2.51825913,12.00024814,0.02967539,0.24198654,0.97898025,9.63005862,0.41284404,0.00000000,0.09805638,1.04392842
-2.51225613,11.57540370,0.02803760,0.24963345,0.99547188,9.21837016,0.40954452,0.00000000,0.10075728,1.04359242
-2.50625313,11.17917633,0.02654636,0.25772098,1.01394295,8.83001830,0.40600767,0.00000000,0.10370776,1.04628811
-2.50025013,10.81379765,0.02520028,0.26624662,1.03436395,8.46688888,0.40231746,0.00000000,0.10690986,1.05213753
-2.49424712,10.48094190,0.02399688,0.27519553,1.05665804,8.13043273,0.39855485,0.00000000,0.11035704,1.06120032
-2.48824412,10.18167408,0.02293282,0.28453897,1.08069844,7.82162882,0.39479450,0.00000000,0.11403296,1.07346774
-2.48224112,9.91641490,0.02200405,0.29423341,1.10630790,7.54095966,0.39110181,0.00000000,0.11791077,1.08885899
-2.47623812,9.68492498,0.02120604,0.30422032,1.13326030,7.28840054,0.38753059,0.00000000,0.12195276,1.10721993
-2.47023512,9.48630972,0.02053394,0.31442662,1.16128430,7.06342377,0.38412149,0.00000000,0.12611061,1.12832450
-2.46423212,9.31904518,0.01998266,0.32476587,1.19006904,6.86501807,0.38090104,0.00000000,0.13032622,1.15187869
-2.45822911,9.18102458,0.01954707,0.33514004,1.21927133,6.69172298,0.37788167,0.00000000,0.13453314,1.17752698
-2.45222611,9.06962361,0.01922204,0.34544176,1.24852420,6.54167708,0.37506229,0.00000000,0.13865855,1.20486092
-2.44622311,8.98178189,0.01900248,0.35555701,1.27744611,6.41267819,0.37242961,0.00000000,0.14262569,1.23342941
-2.44022011,8.91409718,0.01888341,0.36536795,1.30565043,6.30225317,0.36995993,0.00000000,0.14635676,1.26275011
-2.43421711,8.86292817,0.01885992,0.37475592,1.33275466,6.20773444,0.36762126,0.00000000,0.14977596,1.29232149
-2.42821411,8.82450139,0.01892717,0.38360421,1.35838877,6.12633998,0.36537560,0.00000000,0.15281272,1.32163489
-2.42221111,8.79501760,0.01908030,0.39180075,1.38220250,6.05525354,0.36318122,0.00000000,0.15540483,1.35018606
-2.41620810,8.77075335,0.01931439,0.39924033,1.40387108,5.99170178,0.36099476,0.00000000,0.15750129,1.37748560
-2.41020510,8.74815371,0.01962434,0.40582650,1.42309932,5.93302535,0.35877294,0.00000000,0.15906485,1.40306810
-2.40420210,8.72391276,0.02000482,0.41147293,1.43962405,5.87674138,0.35647396,0.00000000,0.16007390,1.42649956
-2.39819910,8.69503962,0.02045011,0.41610437,1.45321496,5.82059535,0.35405838,0.00000000,0.16052373,1.44738313
-2.39219610,8.65890819,0.02095402,0.41965715,1.46367414,5.76260100,0.35148952,0.00000000,0.16042710,1.46536301
-2.38619310,8.61329027,0.02150984,0.42207928,1.47083457,5.70106760,0.34873353,0.00000000,0.15981388,1.48012688
-2.38019010,8.55637227,0.02211022,0.42333036,1.47455810,5.63461454,0.34575900,0.00000000,0.15873000,1.49140695
-2.37418709,8.48675688,0.02274711,0.42338123,1.47473327,5.56217400,0.34253647,0.00000000,0.15723557,1.49898005
-2.36818409,8.40345132,0.02341179,0.42221362,1.47127331,5.48298277,0.33903778,0.00000000,0.15540240,1.50266708
-2.36218109,8.30584480,0.02409478,0.41981979,1.46411495,5.39656489,0.33523552,0.00000000,0.15331082,1.50233219
-2.35617809,8.19367775,0.02478596,0.41620224,1.45321801,5.30270705,0.33110267,0.00000000,0.15104626,1.49788204
-2.35017509,8.06700552,0.02547455,0.41137370,1.43856625,5.20142874,0.32661248,0.00000000,0.14869544,1.48926532
-2.34417209,7.92615920,0.02614926,0.40535714,1.42016921,5.09294926,0.32173883,0.00000000,0.14634261,1.47647278
-2.33816908,7.77170598,0.02679838,0.39818607,1.39806524,4.97765353,0.31645687,0.00000000,0.14406581,1.45953771
-2.33216608,7.60441089,0.02740996,0.38990493,1.37232527,4.85605846,0.31074422,0.00000000,0.14193357,1.43853696
-2.32616308,7.42520141,0.02797197,0.38056958,1.34305716,4.72878112,0.30458246,0.00000000,0.14000190,1.41359216
-2.32016008,7.23513595,0.02847257,0.37024767,1.31041005,4.59651010,0.29795890,0.00000000,0.13831204,1.38487111
-2.31415708,7.03537644,0.02890025,0.35901904,1.27457847,4.45998034,0.29086856,0.00000000,0.13688878,1.35258883
-2.30815408,6.82716525,0.02924416,0.34697581,1.23580547,4.31995215,0.28331623,0.00000000,0.13573963,1.31700816
-2.30215108,6.61180585,0.02949430,0.33422218,1.19438459,4.17719413,0.27531832,0.00000000,0.13485471,1.27843946
-2.29614807,6.39064653,0.02964181,0.32087385,1.15066015,4.03246991,0.26690459,0.00000000,0.13420750,1.23723919
-2.29014507,6.16506646,0.02967919,0.30705704,1.10502560,3.88652814,0.25811938,0.00000000,0.13375626,1.19380714
-2.28414207,5.93646310,0.02960053,0.29290705,1.05791984,3.74009513,0.24902243,0.00000000,0.13344611,1.14858223
-2.27813907,5.70624008,0.02940169,0.27856627,1.00982135,3.59386956,0.23968907,0.00000000,0.13321172,1.10203670
-2.27213607,5.47579495,0.02908049,0.26418197,0.96124040,3.44851852,0.23020979,0.00000000,0.13298031,1.05466903
-2.26613307,5.24650621,0.02863677,0.24990353,0.91270938,3.30467435,0.22068920,0.00000000,0.13267497,1.00699540
-2.26013007,5.01971936,0.02807252,0.23587960,0.86477172,3.16293176,0.21124426,0.00000000,0.13221811,0.95954024
-2.25412706,4.79673201,0.02739185,0.22225499,0.81796976,3.02384497,0.20200212,0.00000000,0.13153482,0.91282602
-2.24812406,4.57877820,0.02660096,0.20916759,0.77283206,2.88792472,0.19309731,0.00000000,0.13055603,0.86736271
-2.24212106,4.36701247,0.02570803,0.19674537,0.72986065,2.75563507,0.18466871,0.00000000,0.12922139,0.82363724
-2.23611806,4.16249431,0.02472310,0.18510359,0.68951874,2.62739017,0.17685619,0.00000000,0.12748166,0.78210341
-2.23011506,3.96617372,0.02365785,0.17434236,0.65221942,2.50355141,0.16979725,0.00000000,0.12530059,0.74317265
-2.22411206,3.77887877,0.02252536,0.16454458,0.61831572,2.38442503,0.16362364,0.00000000,0.12265623,0.70720583
-2.21810905,3.60130587,0.02133984,0.15577442,0.58809243,2.27026087,0.15845826,0.00000000,0.11954163,0.67450663
-2.21210605,3.43401374,0.02011636,0.14807634,0.56176010,2.16125253,0.15441237,0.00000000,0.11596486,0.64531653
-2.20610305,3.27742145,0.01887054,0.14147472,0.53945116,2.05753922,0.15158319,0.00000000,0.11194851,0.61981157
-2.20010005,3.13181112,0.01761826,0.13597399,0.52121857,1.95920982,0.15005215,0.00000000,0.10752866,0.59810121
-2.19409705,2.99733551,0.01637535,0.13155950,0.50703685,1.86630895,0.14988367,0.00000000,0.10275338,0.58022898
-2.18809405,2.87403039,0.01515734,0.12819880,0.49680547,1.77884529,0.15112465,0.00000000,0.09768084,0.56617514
-2.18209105,2.76183138,0.01397923,0.12584349,0.49035447,1.69680188,0.15380464,0.00000000,0.09237720,0.55586115
-2.17608804,2.66059459,0.01285526,0.12443151,0.48745207,1.62014798,0.15793659,0.00000000,0.08691437,0.54915571
-2.17008504,2.57012035,0.01179876,0.12388971,0.48781405,1.54885195,0.16351830,0.00000000,0.08136766,0.54588229
-2.16408204,2.49017860,0.01082200,0.12413679,0.49111447,1.48289453,0.17053433,0.00000000,0.07581353,0.54582772
-2.15807904,2.42053486,0.00993607,0.12508630,0.49699745,1.42228158,0.17895834,0.00000000,0.07032746,0.54875161
-2.15207604,2.36097510,0.00915084,0.12664972,0.50508956,1.36705552,0.18875568,0.00000000,0.06498200,0.55439627
-2.14607304,2.31132810,0.00847489,0.12873958,0.51501229,1.31730436,0.19988609,0.00000000,0.05984512,0.56249655
-2.14007004,2.27148360,0.00791546,0.13127225,0.52639441,1.27316773,0.21230627,0.00000000,0.05497881,0.57278949
-2.13406703,2.24140499,0.00747843,0.13417061,0.53888347,1.23483878,0.22597225,0.00000000,0.05043801,0.58502315
-2.12806403,2.22113516,0.00716829,0.13736626,0.55215623,1.20256171,0.24084117,0.00000000,0.04626980,0.59896422
-2.12206103,2.21079471,0.00698814,0.14080129,0.56592758,1.17662427,0.25687249,0.00000000,0.04251288,0.61440433
-2.11605803,2.21057183,0.00693958,0.14442958,0.57995755,1.15734520,0.27402841,0.00000000,0.03919734,0.63116437
-2.11005503,2.22070395,0.00702270,0.14821737,0.59405622,1.14505686,0.29227326,0.00000000,0.03634457,0.64909688
-2.10405203,2.24145135,0.00723605,0.15214335,0.60808628,1.14008340,0.31157210,0.00000000,0.03396741,0.66808633
-2.09804902,2.27306382,0.00757648,0.15619802,0.62196327,1.14271537,0.33188816,0.00000000,0.03207037,0.68804716
-2.09204602,2.31574173,0.00803918,0.16038249,0.63565330,1.15318188,0.35317954,0.00000000,0.03065002,0.70891979
-2.08604302,2.36959341,0.00861751,0.16470672,0.64916862,1.17162153,0.37539515,0.00000000,0.02969538,0.73066477
-2.08004002,2.43459114,0.00930307,0.16918725,0.66256122,1.19805380,0.39847010,0.00000000,0.02918839,0.75325552
-2.07403702,2.51052845,0.01008559,0.17384467,0.67591471,1.23235244,0.42232090,0.00000000,0.02910443,0.77666997
-2.06803402,2.59698127,0.01095302,0.17870076,0.68933508,1.27422261,0.44684087,0.00000000,0.02941282,0.80088180
-2.06203102,2.69327593,0.01189162,0.18377564,0.70294086,1.32318331,0.47189597,0.00000000,0.03007741,0.82585179
-2.05602801,2.79846653,0.01288612,0.18908505,0.71685310,1.37855665,0.49732160,0.00000000,0.03105717,0.85152004
-2.05002501,2.91132383,0.01391992,0.19463780,0.73118593,1.43946502,0.52292067,0.00000000,0.03230690,0.87779949
-2.04402201,3.03033767,0.01497549,0.20043373,0.74603815,1.50483724,0.54846326,0.00000000,0.03377791,0.90457155
-2.03801901,3.15373398,0.01603469,0.20646225,0.76148633,1.57342384,0.57368822,0.00000000,0.03541889,0.93168403
-2.03201601,3.27950671,0.01707930,0.21270142,0.77757987,1.64382177,0.59830668,0.00000000,0.03717685,0.95895196
-2.02601301,3.40546449,0.01809157,0.21911792,0.79433816,1.71450788,0.62200775,0.00000000,0.03899806,0.98616109
-2.02001001,3.52929054,0.01905483,0.22566762,0.81175010,1.78388025,0.64446612,0.00000000,0.04082924,1.01307443
-2.01400700,3.64861399,0.01995415,0.23229693,0.82977575,1.85030596,0.66535146,0.00000000,0.04261867,1.03944118
-2.00800400,3.76108969,0.02077700,0.23894479,0.84835001,1.91217361,0.68433920,0.00000000,0.04431746,1.06500786
-2.00200100,3.86448317,0.02151393,0.24554514,0.86738794,1.96794827,0.70112233,0.00000000,0.04588078,1.08953098
-1.99599800,3.95675697,0.02215919,0.25202978,0.88679124,2.01622682,0.71542355,0.00000000,0.04726905,1.11279043
-1.98999500,4.03615412,0.02271130,0.25833134,0.90645527,2.05579103,0.72700726,0.00000000,0.04844911,1.13460287
-1.98399200,4.10127498,0.02317355,0.26438627,0.92627610,2.08565615,0.73569072,0.00000000,0.04939526,1.15483416
-1.97798899,4.15114332,0.02355430,0.27013760,0.94615696,2.10511276,0.74135381,0.00000000,0.05009009,1.17341020
-1.97198599,4.18525843,0.02386727,0.27553726,0.96601353,2.11375992,0.74394683,0.00000000,0.05052515,1.19032520
-1.96598299,4.20363043,0.02413153,0.28054793,0.98577766,2.11152797,0.74349582,0.00000000,0.05070137,1.20564699
-1.95997999,4.20679679,0.02437143,0.28514411,1.00539922,2.09868989,0.74010518,0.00000000,0.05062919,1.21951890
-1.95397699,4.19581892,0.02461625,0.28931259,1.02484599,2.07586060,0.73395727,0.00000000,0.05032840,1.23215791
-1.94797399,4.17225876,0.02489969,0.29305217,1.04410154,2.04398395,0.72530904,0.00000000,0.04982767,1.24384924
-1.94197099,4.13813605,0.02525920,0.29637261,1.06316137,2.00430786,0.71448572,0.00000000,0.04916383,1.25493747
-1.93596798,4.09586794,0.02573507,0.29929320,1.08202770,1.95834850,0.70187190,0.00000000,0.04838076,1.26581467
-1.92996498,4.04819330,0.02636939,0.30184068,1.10070328,1.90784471,0.68790023,0.00000000,0.04752821,1.27690614
-1.92396198,3.99808471,0.02720480,0.30404709,1.11918494,1.85470446,0.67303844,0.00000000,0.04666020,1.28865433
-1.91795898,3.94865163,0.02828323,0.30594736,1.13745727,1.80094517,0.65777498,0.00000000,0.04583339,1.30150190
-1.91195598,3.90303835,0.02964443,0.30757713,1.15548715,1.74863012,0.64260407,0.00000000,0.04510534,1.31587453
-1.90595298,3.86432060,0.03132452,0.30897074,1.17321960,1.69980312,0.62801061,0.00000000,0.04453262,1.33216434
-1.89994997,3.83540438,0.03335454,0.31015964,1.19057525,1.65642361,0.61445560,0.00000000,0.04416901,1.35071453
-1.89394697,3.81893064,0.03575902,0.31117129,1.20744976,1.62030455,0.60236258,0.00000000,0.04406377,1.37180594
-1.88794397,3.81718887,0.03855469,0.31202859,1.22371530,1.59305491,0.59210550,0.00000000,0.04426001,1.39564587
-1.88194097,3.83204236,0.04174931,0.31274985,1.23922392,1.57602867,0.58399842,0.00000000,0.04479328,1.42235960
-1.87593797,3.86486742,0.04534081,0.31334926,1.25381272,1.57028198,0.57828742,0.00000000,0.04569038,1.45198482
-1.86993497,3.91650829,0.04931659,0.31383778,1.26731034,1.57653973,0.57514468,0.00000000,0.04696850,1.48446902
-1.86393197,3.98724906,0.05365323,0.31422430,1.27954450,1.59517255,0.57466512,0.00000000,0.04863467,1.51966997
-1.85792896,4.07680345,0.05831659,0.31451698,1.29034994,1.62618498,0.57686541,0.00000000,0.05068561,1.55735906
-1.85192596,4.18432252,0.06326219,0.31472465,1.29957645,1.66921524,0.58168547,0.00000000,0.05310789,1.59722757
-1.84592296,4.30842038,0.06843615,0.31485802,1.30709627,1.72354648,0.58899215,0.00000000,0.05587859,1.63889553
-1.83991996,4.44721689,0.07377643,0.31493072,1.31281076,1.78812936,0.59858520,0.00000000,0.05896625,1.68192304
-1.83391696,4.59839650,0.07921455,0.31496002,1.31665573,1.86161529,0.61020503,0.00000000,0.06233223,1.72582373
-1.82791396,4.75928116,0.08467755,0.31496712,1.31860545,1.94239913,0.62354219,0.00000000,0.06593239,1.77008009
-1.82191096,4.92691548,0.09009032,0.31497712,1.31867502,2.02867029,0.63824819,0.00000000,0.06971901,1.81416030
-1.81590795,5.09816123,0.09537805,0.31501852,1.31692126,2.11847030,0.65394729,0.00000000,0.07364297,1.85753597
-1.80990495,5.26979813,0.10046886,0.31512243,1.31344202,2.20975508,0.67024896,0.00000000,0.07765601,1.89970046
-1.80390195,5.43862763,0.10529631,0.31532153,1.30837422,2.30045962,0.68676046,0.00000000,0.08171300,1.94018703
-1.79789895,5.60157560,0.10980182,0.31564873,1.30189057,2.38856288,0.70309928,0.00000000,0.08577415,1.97858607
-1.79189595,5.75579038,0.11393686,0.31613593,1.29419537,2.47215035,0.71890483,0.00000000,0.08980712,2.01456083
-1.78589295,5.89873201,0.11766469,0.31681258,1.28551943,2.54947203,0.73384908,0.00000000,0.09378866,2.04786067
-1.77988994,6.02824906,0.12096167,0.31770454,1.27611430,2.61899358,0.74764564,0.00000000,0.09770608,2.07833119
-1.77388694,6.14263983,0.12381803,0.31883293,1.26624607,2.67943862,0.76005698,0.00000000,0.10155806,2.10592044
-1.76788394,6.24069492,0.12623801,0.32021335,1.25618873,2.72982066,0.77089944,0.00000000,0.10535507,2.13068073
-1.76188094,6.32171963,0.12823938,0.32185534,1.24621730,2.76946329,0.78004593,0.00000000,0.10911907,2.15276552
-1.75587794,6.38553481,0.12985233,0.32376204,1.23660084,2.79800828,0.78742604,0.00000000,0.11288269,2.17242138
-1.74987494,6.43245644,0.13111781,0.32593026,1.22759539,2.81541123,0.79302380,0.00000000,0.11668776,2.18997494
-1.74387194,6.46325491,0.13208533,0.32835075,1.21943714,2.82192534,0.79687309,0.00000000,0.12058329,2.20581548
-1.73786893,6.47909624,0.13281046,0.33100877,1.21233585,2.81807454,0.79905104,0.00000000,0.12462291,2.22037366
-1.73186593,6.48146842,0.13335190,0.33388482,1.20646886,2.80461723,0.79966978,0.00000000,0.12886196,2.23409750
-1.72586293,6.47209660,0.13376860,0.33695561,1.20197579,2.78250284,0.79886704,0.00000000,0.13335428,2.24742685
-1.71985993,6.45285206,0.13411675,0.34019518,1.19895441,2.75282347,0.79679622,0.00000000,0.13814889,2.26076770
-1.71385693,6.42565936,0.13444702,0.34357615,1.19745766,2.71676293,0.79361640,0.00000000,0.14328662,2.27446786
-1.70785393,6.39240697,0.13480209,0.34707099,1.19749232,2.67554596,0.78948298,0.00000000,0.14879707,2.28879544
-1.70185093,6.35486569,0.13521458,0.35065352,1.19901936,2.63038970,0.78453951,0.00000000,0.15469580,2.30392153
-1.69584792,6.31461919,0.13570553,0.35430025,1.20195622,2.58245983,0.77891106,0.00000000,0.16098216,2.31990829
