energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down
-5.93996998,1.27400010,-0.76492647,0.36672934,-0.22096729,0.25674099,-0.14687793,0.02128669,-0.01350309,0.26882366,-0.16321768,0.44352403,-0.26776198,0.00000000,-0.00000000
-5.93396698,1.33665399,-0.83284435,0.38654718,-0.24225587,0.26981900,-0.16046553,0.02216776,-0.01462381,0.28064296,-0.17644802,0.46700872,-0.29291888,0.00000000,-0.00000000
-5.92796398,1.39552421,-0.90320516,0.40534690,-0.26427823,0.28212039,-0.17449568,0.02296607,-0.01577073,0.29160511,-0.19018056,0.48927293,-0.31898200,0.00000000,-0.00000000
-5.92196098,1.44973567,-0.97519772,0.42287399,-0.28682237,0.29347225,-0.18881941,0.02366884,-0.01692824,0.30152639,-0.20422498,0.51000780,-0.34568685,0.00000000,-0.00000000
-5.91595798,1.49847583,-1.04795147,0.43888541,-0.30965504,0.30371289,-0.20327540,0.02426505,-0.01808003,0.31024121,-0.21838121,0.52892023,-0.37274466,0.00000000,-0.00000000
-5.90995498,1.54100971,-1.12055071,0.45315408,-0.33252514,0.31269497,-0.21769260,0.02474570,-0.01920947,0.31760501,-0.23244299,0.54573825,-0.39984668,0.00000000,-0.00000000
-5.90395198,1.57669307,-1.19205037,0.46547318,-0.35516758,0.32028826,-0.23189315,0.02510397,-0.02029990,0.32349671,-0.24620173,0.56021619,-0.42666915,0.00000000,-0.00000000
-5.89794897,1.60498378,-1.26149304,0.47566005,-0.37730776,0.32638209,-0.24569567,0.02533534,-0.02133507,0.32782053,-0.25945040,0.57213926,-0.45287875,0.00000000,-0.00000000
-5.89194597,1.62545107,-1.32792668,0.48355980,-0.39866633,0.33088738,-0.25891857,0.02543762,-0.02229950,0.33050722,-0.27198761,0.58132770,-0.47813856,0.00000000,-0.00000000
-5.88594297,1.63778269,-1.39042260,0.48904837,-0.41896422,0.33373830,-0.27138364,0.02541100,-0.02317879,0.33151471,-0.28362143,0.58764028,-0.50211415,0.00000000,-0.00000000
-5.87993997,1.64178973,-1.44809344,0.49203518,-0.43792792,0.33489349,-0.28291947,0.02525794,-0.02396004,0.33082824,-0.29417322,0.59097722,-0.52447994,0.00000000,-0.00000000
-5.87393697,1.63740928,-1.50011039,0.49246510,-0.45529466,0.33433683,-0.29336494,0.02498311,-0.02463209,0.32845985,-0.30348109,0.59128233,-0.54492544,0.00000000,-0.00000000
-5.86793397,1.62470470,-1.54571943,0.49031990,-0.47081762,0.33207770,-0.30257243,0.02459317,-0.02518579,0.32444752,-0.31140292,0.58854437,-0.56316140,0.00000000,-0.00000000
-5.86193097,1.60386365,-1.58425613,0.48561890,-0.48427089,0.32815086,-0.31041085,0.02409666,-0.02561420,0.31885374,-0.31781908,0.58279762,-0.57892561,0.00000000,-0.00000000
-5.85592796,1.57519379,-1.61515871,0.47841902,-0.49545408,0.32261571,-0.31676828,0.02350370,-0.02591274,0.31176370,-0.32263449,0.57412150,-0.59198828,0.00000000,-0.00000000
-5.84992496,1.53911624,-1.63797895,0.46881394,-0.50419660,0.31555519,-0.32155432,0.02282576,-0.02607926,0.30328317,-0.32578022,0.56263931,-0.60215685,0.00000000,-0.00000000
-5.84392196,1.49615681,-1.65239086,0.45693257,-0.51036136,0.30707412,-0.32470190,0.02207541,-0.02611404,0.29353600,-0.32721441,0.54851598,-0.60928015,0.00000000,-0.00000000
-5.83791896,1.44693515,-1.65819678,0.44293665,-0.51384785,0.29729708,-0.32616872,0.02126597,-0.02601976,0.28266138,-0.32692267,0.53195494,-0.61325170,0.00000000,-0.00000000
-5.83191596,1.39215198,-1.65533093,0.42701760,-0.51459462,0.28636589,-0.32593808,0.02041129,-0.02580136,0.27081088,-0.32491785,0.51319398,-0.61401225,0.00000000,-0.00000000
-5.82591296,1.33257451,-1.64386015,0.40939269,-0.51258086,0.27443664,-0.32401926,0.01952534,-0.02546590,0.25814532,-0.32123925,0.49250033,-0.61155127,0.00000000,-0.00000000
-5.81990995,1.26902049,-1.62398199,0.39030049,-0.50782725,0.26167642,-0.32044726,0.01862202,-0.02502230,0.24483155,-0.31595130,0.47016496,-0.60590744,0.00000000,-0.00000000
-5.81390695,1.20234105,-1.59601995,0.36999584,-0.50039587,0.24825974,-0.31528205,0.01771478,-0.02448114,0.23103916,-0.30914178,0.44649623,-0.59716812,0.00000000,-0.00000000
-5.80790395,1.13340298,-1.56041611,0.34874439,-0.49038924,0.23436485,-0.30860730,0.01681635,-0.02385429,0.21693717,-0.30091952,0.42181314,-0.58546765,0.00000000,-0.00000000
-5.80190095,1.06307066,-1.51772126,0.32681692,-0.47794839,0.22016986,-0.30052843,0.01593852,-0.02315464,0.20269095,-0.29141178,0.39643830,-0.57098460,0.00000000,-0.00000000
-5.79589795,0.99218839,-1.46858257,0.30448359,-0.46325007,0.20584905,-0.29117037,0.01509185,-0.02239572,0.18845914,-0.28076131,0.37069088,-0.55393799,0.00000000,-0.00000000
-5.78989495,0.92156356,-1.41372924,0.28200835,-0.44650303,0.19156923,-0.28067470,0.01428549,-0.02159137,0.17439094,-0.26912317,0.34487974,-0.53458244,0.00000000,-0.00000000
-5.78389195,0.85195110,-1.35395630,0.25964364,-0.42794360,0.17748642,-0.26919648,0.01352699,-0.02075540,0.16062365,-0.25666128,0.31929705,-0.51320254,0.00000000,-0.00000000
-5.77788894,0.78403998,-1.29010710,0.23762560,-0.40783050,0.16374291,-0.25690078,0.01282219,-0.01990122,0.14728065,-0.24354502,0.29421251,-0.49010640,0.00000000,-0.00000000
-5.77188594,0.71844188,-1.22305479,0.21616996,-0.38643920,0.15046484,-0.24395896,0.01217513,-0.01904157,0.13446983,-0.22994568,0.26986847,-0.46561862,0.00000000,-0.00000000
-5.76588294,0.65568265,-1.15368340,0.19546868,-0.36405582,0.13776026,-0.23054489,0.01158800,-0.01818818,0.12228243,-0.21603306,0.24647602,-0.44007301,0.00000000,-0.00000000
-5.75987994,0.59619666,-1.08286908,0.17568754,-0.34097090,0.12571795,-0.21683111,0.01106123,-0.01735153,0.11079254,-0.20197218,0.22421225,-0.41380504,0.00000000,-0.00000000
-5.75387694,0.54032423,-1.01146195,0.15696458,-0.31747315,0.11440675,-0.20298516,0.01059348,-0.01654065,0.10005705,-0.18792022,0.20321870,-0.38714451,0.00000000,-0.00000000
-5.74787394,0.48831216,-0.94026926,0.13940960,-0.29384344,0.10387566,-0.18916618,0.01018184,-0.01576297,0.09011616,-0.17402383,0.18360099,-0.36040854,0.00000000,-0.00000000
-5.74187094,0.44031713,-0.87004034,0.12310447,-0.27034916,0.09415452,-0.17552180,0.00982197,-0.01502419,0.08099439,-0.16041675,0.16542965,-0.33389515,0.00000000,-0.00000000
-5.73586793,0.39641186,-0.80145370,0.10810441,-0.24723924,0.08525525,-0.16218555,0.00950835,-0.01432821,0.07270203,-0.14721794,0.14874201,-0.30787767,0.00000000,-0.00000000
-5.72986493,0.35659362,-0.73510687,0.09443999,-0.22473986,0.07717363,-0.14927474,0.00923451,-0.01367722,0.06523701,-0.13453016,0.13354505,-0.28260011,0.00000000,-0.00000000
-5.72386193,0.32079453,-0.67150910,0.08211967,-0.20305107,0.06989152,-0.13688901,0.00899331,-0.01307169,0.05858702,-0.12243912,0.11981905,-0.25827370,0.00000000,-0.00000000
-5.71785893,0.28889341,-0.61107713,0.07113302,-0.18234439,0.06337926,-0.12510943,0.00877727,-0.01251053,0.05273191,-0.11101312,0.10752171,-0.23507460,0.00000000,-0.00000000
-5.71185593,0.26072833,-0.55413408,0.06145408,-0.16276139,0.05759839,-0.11399831,0.00857882,-0.01199127,0.04764618,-0.10030329,0.09659282,-0.21314287,0.00000000,-0.00000000
-5.70585293,0.23610957,-0.50091131,0.05304497,-0.14441330,0.05250438,-0.10359960,0.00839063,-0.01151026,0.04330145,-0.09034423,0.08695896,-0.19258267,0.00000000,-0.00000000
-5.69984992,0.21483227,-0.45155313,0.04585953,-0.12738155,0.04804928,-0.09393980,0.00820585,-0.01106293,0.03966892,-0.08115525,0.07853820,-0.17346355,0.00000000,-0.00000000
-5.69384692,0.19668840,-0.40612384,0.03984679,-0.11171926,0.04418431,-0.08502946,0.00801836,-0.01064407,0.03672160,-0.07274186,0.07124461,-0.15582285,0.00000000,-0.00000000
-5.68784392,0.18147755,-0.36461692,0.03495417,-0.09745344,0.04086213,-0.07686502,0.00782298,-0.01024811,0.03443627,-0.06509773,0.06499237,-0.13966886,0.00000000,-0.00000000
-5.68184092,0.16901620,-0.32696568,0.03113033,-0.08458785,0.03803889,-0.06943099,0.00761561,-0.00986938,0.03279515,-0.05820679,0.05969935,-0.12498472,0.00000000,-0.00000000
-5.67583792,0.15914517,-0.29305497,0.02832750,-0.07310635,0.03567579,-0.06270232,0.00739334,-0.00950240,0.03178709,-0.05204553,0.05529008,-0.11173269,0.00000000,-0.00000000
-5.66983492,0.15173508,-0.26273339,0.02650338,-0.06297651,0.03374040,-0.05664683,0.00715452,-0.00914215,0.03140840,-0.04658534,0.05169807,-0.09985877,0.00000000,-0.00000000
-5.66383192,0.14668970,-0.23582543,0.02562234,-0.05415347,0.03220739,-0.05122767,0.00689874,-0.00878421,0.03166314,-0.04179490,0.04886741,-0.08929727,0.00000000,-0.00000000
-5.65782891,0.14394723,-0.21214318,0.02565614,-0.04658365,0.03105903,-0.04640564,0.00662682,-0.00842500,0.03256290,-0.03764235,0.04675363,-0.07997529,0.00000000,-0.00000000
-5.65182591,0.14347943,-0.19149712,0.02658397,-0.04020846,0.03028514,-0.04214131,0.00634069,-0.00806186,0.03412615,-0.03409743,0.04532390,-0.07181680,0.00000000,-0.00000000
-5.64582291,0.14528892,-0.17370562,0.02839205,-0.03496762,0.02988279,-0.03839690,0.00604332,-0.00769314,0.03637704,-0.03113328,0.04455668,-0.06474638,0.00000000,-0.00000000
-5.63981991,0.14940476,-0.15860301,0.03107255,-0.03080214,0.02985558,-0.03513779,0.00573852,-0.00731823,0.03934386,-0.02872800,0.04444070,-0.05869229,0.00000000,-0.00000000
-5.63381691,0.15587661,-0.14604595,0.03462226,-0.02765681,0.03021278,-0.03233379,0.00543082,-0.00693753,0.04305702,-0.02686591,0.04497355,-0.05358894,0.00000000,-0.00000000
-5.62781391,0.16476768,-0.13591799,0.03904074,-0.02548224,0.03096816,-0.02995998,0.00512525,-0.00655237,0.04754684,-0.02553846,0.04615998,-0.04937876,0.00000000,-0.00000000
-5.62181091,0.17614699,-0.12813240,0.04432826,-0.02423621,0.03213872,-0.02799721,0.00482723,-0.00616496,0.05284099,-0.02474475,0.04800983,-0.04601327,0.00000000,-0.00000000
-5.61580790,0.19008123,-0.12263325,0.05048365,-0.02388459,0.03374334,-0.02643235,0.00454232,-0.00577822,0.05896200,-0.02449176,0.05053591,-0.04345365,0.00000000,-0.00000000
-5.60980490,0.20662648,-0.11939483,0.05750201,-0.02440156,0.03580142,-0.02525810,0.00427614,-0.00539564,0.06592458,-0.02479416,0.05375189,-0.04167061,0.00000000,-0.00000000
-5.60380190,0.22582044,-0.11841961,0.06537259,-0.02576941,0.03833155,-0.02447272,0.00403419,-0.00502116,0.07373326,-0.02567381,0.05767015,-0.04064380,0.00000000,-0.00000000
-5.59779890,0.24767530,-0.11973492,0.07407686,-0.02797777,0.04135021,-0.02407936,0.00382174,-0.00465898,0.08238012,-0.02715895,0.06229998,-0.04036075,0.00000000,-0.00000000
-5.59179590,0.27217172,-0.12338852,0.08358692,-0.03102243,0.04487075,-0.02408539,0.00364373,-0.00431345,0.09184304,-0.02928303,0.06764587,-0.04081547,0.00000000,-0.00000000
-5.58579290,0.29925417,-0.12944336,0.09386441,-0.03490380,0.04890238,-0.02450149,0.00350474,-0.00398889,0.10208434,-0.03208333,0.07370626,-0.04200680,0.00000000,-0.00000000
-5.57978989,0.32882800,-0.13797166,0.10485988,-0.03962511,0.05344944,-0.02534072,0.00340889,-0.00368952,0.11305009,-0.03559932,0.08047260,-0.04393666,0.00000000,-0.00000000
-5.57378689,0.36075822,-0.14904870,0.11651288,-0.04519041,0.05851089,-0.02661754,0.00335985,-0.00341935,0.12467006,-0.03987085,0.08792885,-0.04660816,0.00000000,-0.00000000
-5.56778389,0.39487032,-0.16274643,0.12875264,-0.05160250,0.06408000,-0.02834686,0.00336083,-0.00318212,0.13685846,-0.04493615,0.09605142,-0.05002390,0.00000000,-0.00000000
-5.56178089,0.43095298,-0.17912729,0.14149943,-0.05886090,0.07014425,-0.03054312,0.00341460,-0.00298127,0.14951536,-0.05082982,0.10480948,-0.05418425,0.00000000,-0.00000000
-5.55577789,0.46876269,-0.19823830,0.15466663,-0.06695999,0.07668548,-0.03321941,0.00352348,-0.00281991,0.16252891,-0.05758077,0.11416575,-0.05908598,0.00000000,-0.00000000
-5.54977489,0.50803015,-0.22010584,0.16816321,-0.07588731,0.08368023,-0.03638677,0.00368942,-0.00270084,0.17577823,-0.06521022,0.12407754,-0.06472111,0.00000000,-0.00000000
-5.54377189,0.54846809,-0.24473118,0.18189684,-0.08562233,0.09110019,-0.04005348,0.00391400,-0.00262658,0.18913691,-0.07372987,0.13449817,-0.07107616,0.00000000,-0.00000000
-5.53776888,0.58978027,-0.27208705,0.19577720,-0.09613556,0.09891293,-0.04422464,0.00419853,-0.00259942,0.20247697,-0.08314025,0.14537850,-0.07813166,0.00000000,-0.00000000
-5.53176588,0.63167131,-0.30211540,0.20971944,-0.10738823,0.10708266,-0.04890174,0.00454403,-0.00262147,0.21567311,-0.09342943,0.15666870,-0.08586222,0.00000000,-0.00000000
-5.52576288,0.67385676,-0.33472639,0.22364762,-0.11933245,0.11557106,-0.05408243,0.00495140,-0.00269473,0.22860716,-0.10457209,0.16831994,-0.09423689,0.00000000,-0.00000000
-5.51975988,0.71607315,-0.36979883,0.23749787,-0.13191202,0.12433829,-0.05976051,0.00542138,-0.00282116,0.24117237,-0.11652901,0.18028612,-0.10321990,0.00000000,-0.00000000
-5.51375688,0.75808740,-0.40718196,0.25122101,-0.14506374,0.13334393,-0.06592587,0.00595471,-0.00300278,0.25327752,-0.12924714,0.19252539,-0.11277185,0.00000000,-0.00000000
-5.50775388,0.79970526,-0.44669866,0.26478466,-0.15871923,0.14254803,-0.07256476,0.00655217,-0.00324168,0.26485051,-0.14266014,0.20500146,-0.12285105,0.00000000,-0.00000000
-5.50175088,0.84077837,-0.48814991,0.27817436,-0.17280718,0.15191207,-0.07966004,0.00721471,-0.00354015,0.27584133,-0.15668957,0.21768470,-0.13341522,0.00000000,-0.00000000
-5.49574787,0.88120953,-0.53132034,0.29139389,-0.18725597,0.16140003,-0.08719155,0.00794354,-0.00390073,0.28622422,-0.17124653,0.23055278,-0.14442314,0.00000000,-0.00000000
-5.48974487,0.92095610,-0.57598479,0.30446452,-0.20199634,0.17097927,-0.09513664,0.00874024,-0.00432623,0.29599896,-0.18623389,0.24359101,-0.15583655,0.00000000,-0.00000000
-5.48374187,0.96003123,-0.62191536,0.31742320,-0.21696418,0.18062150,-0.10347065,0.00960689,-0.00481982,0.30519117,-0.20154892,0.25679235,-0.16762176,0.00000000,-0.00000000
-5.47773887,0.99850288,-0.66888892,0.33031986,-0.23210306,0.19030358,-0.11216750,0.01054616,-0.00538506,0.31385155,-0.21708623,0.27015691,-0.17975124,0.00000000,-0.00000000
-5.47173587,1.03649074,-0.71669442,0.34321372,-0.24736653,0.20000828,-0.12120033,0.01156143,-0.00602593,0.32205422,-0.23274100,0.28369119,-0.19220483,0.00000000,-0.00000000
-5.46573287,1.07416095,-0.76513997,0.35616901,-0.26271976,0.20972483,-0.13054207,0.01265687,-0.00674685,0.32989407,-0.24841225,0.29740692,-0.20497067,0.00000000,-0.00000000
-5.45972986,1.11171904,-0.81405897,0.36925001,-0.27814059,0.21944938,-0.14016608,0.01383745,-0.00755271,0.33748325,-0.26400597,0.31131963,-0.21804560,0.00000000,-0.00000000
-5.45372686,1.14940097,-0.86331524,0.38251595,-0.29361976,0.22918515,-0.15004672,0.01510897,-0.00844884,0.34494705,-0.27943810,0.32544694,-0.23143514,0.00000000,-0.00000000
-5.44772386,1.18746292,-0.91280666,0.39601584,-0.30916031,0.23894236,-0.16015986,0.01647796,-0.00944102,0.35241910,-0.29463706,0.33980657,-0.24515291,0.00000000,-0.00000000
-5.44172086,1.22616964,-0.96246710,0.40978350,-0.32477597,0.24873776,-0.17048335,0.01795156,-0.01053543,0.36003627,-0.30954574,0.35441433,-0.25921952,0.00000000,-0.00000000
-5.43571786,1.26578208,-1.01226646,0.42383315,-0.34048880,0.25859379,-0.18099740,0.01953729,-0.01173857,0.36793327,-0.32412281,0.36928179,-0.27366095,0.00000000,-0.00000000
-5.42971486,1.30654430,-1.06220871,0.43815574,-0.35632591,0.26853736,-0.19168485,0.02124269,-0.01305713,0.37623729,-0.33834333,0.38441399,-0.28850646,0.00000000,-0.00000000
-5.42371186,1.34867003,-1.11232787,0.45271614,-0.37231555,0.27859806,-0.20253122,0.02307498,-0.01449792,0.38506260,-0.35219844,0.39980707,-0.30378606,0.00000000,-0.00000000
-5.41770885,1.39232934,-1.16268204,0.46745145,-0.38848274,0.28880602,-0.21352474,0.02504049,-0.01606757,0.39450554,-0.36569434,0.41544588,-0.31952770,0.00000000,-0.00000000
-5.41170585,1.43763550,-1.21334559,0.48227048,-0.40484457,0.29918921,-0.22465604,0.02714411,-0.01777238,0.40463980,-0.37885038,0.43130175,-0.33575414,0.00000000,-0.00000000
-5.40570285,1.48463259,-1.26439977,0.49705440,-0.42140553,0.30977047,-0.23591773,0.02938865,-0.01961796,0.41551230,-0.39169645,0.44733028,-0.35247980,0.00000000,-0.00000000
-5.39969985,1.53328413,-1.31592208,0.51165854,-0.43815302,0.32056415,-0.24730363,0.03177412,-0.02160886,0.42713958,-0.40426978,0.46346941,-0.36970747,0.00000000,-0.00000000
-5.39369685,1.58346321,-1.36797479,0.52591534,-0.45505346,0.33157269,-0.25880786,0.03429713,-0.02374822,0.43950501,-0.41661121,0.47963782,-0.38742524,0.00000000,-0.00000000
-5.38769385,1.63494446,-1.42059303,0.53963821,-0.47204906,0.34278316,-0.27042359,0.03695013,-0.02603725,0.45255678,-0.42876124,0.49573367,-0.40560355,0.00000000,-0.00000000
-5.38169085,1.68739848,-1.47377303,0.55262618,-0.48905563,0.35416401,-0.28214160,0.03972097,-0.02847480,0.46620680,-0.44075590,0.51163389,-0.42419264,0.00000000,-0.00000000
-5.37568784,1.74038907,-1.52746091,0.56466919,-0.50596152,0.36566227,-0.29394862,0.04259232,-0.03105682,0.48033056,-0.45262275,0.52719414,-0.44312044,0.00000000,-0.00000000
-5.36968484,1.79337371,-1.58154271,0.57555378,-0.52262782,0.37720139,-0.30582548,0.04554149,-0.03377591,0.49476804,-0.46437722,0.54224946,-0.46229104,0.00000000,-0.00000000
-5.36368184,1.84570784,-1.63583603,0.58506895,-0.53888987,0.38867995,-0.31774526,0.04854027,-0.03662083,0.50932577,-0.47601933,0.55661582,-0.48158374,0.00000000,-0.00000000
-5.35767884,1.89665302,-1.69008384,0.59301208,-0.55456014,0.39997138,-0.32967136,0.05155512,-0.03957615,0.52377993,-0.48753119,0.57009248,-0.50085292,0.00000000,-0.00000000
-5.35167584,1.94538935,-1.74395090,0.59919458,-0.56943222,0.41092492,-0.34155580,0.05454752,-0.04262198,0.53788066,-0.49887518,0.58246547,-0.51992869,0.00000000,-0.00000000
-5.34567284,1.99103206,-1.79702303,0.60344729,-0.58328604,0.42136783,-0.35333765,0.05747467,-0.04573376,0.55135747,-0.50999306,0.59351189,-0.53861840,0.00000000,-0.00000000
-5.33966983,2.03265219,-1.84880969,0.60562536,-0.59589387,0.43110896,-0.36494191,0.06029040,-0.04888231,0.56392570,-0.52080602,0.60300520,-0.55670904,0.00000000,-0.00000000
-5.33366683,2.06930085,-1.89874969,0.60561260,-0.60702701,0.43994352,-0.37627887,0.06294626,-0.05203400,0.57529390,-0.53121567,0.61072125,-0.57397054,0.00000000,-0.00000000
-5.32766383,2.10003657,-1.94622043,0.60332510,-0.61646288,0.44765903,-0.38724407,0.06539297,-0.05515114,0.58517199,-0.54110597,0.61644500,-0.59015992,0.00000000,-0.00000000
-5.32166083,2.12395485,-1.99055012,0.59871428,-0.62399212,0.45404222,-0.39771894,0.06758183,-0.05819256,0.59328000,-0.55034597,0.61997767,-0.60502624,0.00000000,-0.00000000
-5.31565783,2.14021895,-2.03103308,0.59176908,-0.62942555,0.45888651,-0.40757223,0.06946636,-0.06111439,0.59935707,-0.55879339,0.62114396,-0.61831629,0.00000000,-0.00000000
-5.30965483,2.14809069,-2.06694744,0.58251754,-0.63260062,0.46199995,-0.41666223,0.07100394,-0.06387107,0.60317055,-0.56629864,0.61979921,-0.62978080,0.00000000,-0.00000000
-5.30365183,2.14696002,-2.09757489,0.57102753,-0.63338713,0.46321299,-0.42483968,0.07215730,-0.06641644,0.60452463,-0.57270947,0.61583614,-0.63918104,0.00000000,-0.00000000
-5.29764882,2.13637210,-2.12222164,0.55740688,-0.63169200,0.46238601,-0.43195149,0.07289607,-0.06870507,0.60326850,-0.57787578,0.60919067,-0.64629574,0.00000000,-0.00000000
-5.29164582,2.11605059,-2.14024010,0.54180278,-0.62746296,0.45941590,-0.43784497,0.07319791,-0.07069355,0.59930337,-0.58165453,0.59984680,-0.65092780,0.00000000,-0.00000000
-5.28564282,2.08591603,-2.15105028,0.52440047,-0.62069098,0.45424164,-0.44237253,0.07304962,-0.07234188,0.59258832,-0.58391456,0.58784008,-0.65291088,0.00000000,-0.00000000
-5.27963982,2.04609838,-2.15416026,0.50542139,-0.61141156,0.44684839,-0.44539666,0.07244774,-0.07361482,0.58314449,-0.58454126,0.57325954,-0.65211542,0.00000000,-0.00000000
-5.27363682,1.99694301,-2.14918481,0.48512073,-0.59970465,0.43727002,-0.44679494,0.07139889,-0.07448310,0.57105758,-0.58344070,0.55624788,-0.64845389,0.00000000,-0.00000000
-5.26763382,1.93900976,-2.13586158,0.46378438,-0.58569350,0.42558974,-0.44646486,0.06991983,-0.07492455,0.55647846,-0.58054337,0.53700000,-0.64188505,0.00000000,-0.00000000
-5.26163082,1.87306497,-2.11406415,0.44172546,-0.56954242,0.41193906,-0.44432834,0.06803699,-0.07492499,0.53962176,-0.57580724,0.51575962,-0.63241711,0.00000000,-0.00000000
-5.25562781,1.80006669,-2.08381142,0.41928036,-0.55145364,0.39649482,-0.44033547,0.06578581,-0.07447882,0.52076259,-0.56922021,0.49281443,-0.62010943,0.00000000,-0.00000000
-5.24962481,1.72114382,-2.04527305,0.39680438,-0.53166342,0.37947468,-0.43446764,0.06320967,-0.07358945,0.50023140,-0.56080183,0.46848966,-0.60507286,0.00000000,-0.00000000
-5.24362181,1.63756972,-1.99877070,0.37466706,-0.51043769,0.36113116,-0.42673959,0.06035865,-0.07226933,0.47840730,-0.55060434,0.44314048,-0.58746864,0.00000000,-0.00000000
-5.23761881,1.55073169,-1.94477507,0.35324707,-0.48806730,0.34174457,-0.41720046,0.05728802,-0.07053973,0.45570988,-0.53871299,0.41714346,-0.56750571,0.00000000,-0.00000000
-5.23161581,1.46209724,-1.88389895,0.33292701,-0.46486320,0.32161509,-0.40593371,0.05405666,-0.06843020,0.43259004,-0.52524572,0.39088749,-0.54543679,0.00000000,-0.00000000
-5.22561281,1.37317868,-1.81688642,0.31408781,-0.44115151,0.30105443,-0.39305592,0.05072536,-0.06597778,0.40952004,-0.51035221,0.36476437,-0.52155311,0.00000000,-0.00000000
-5.21960980,1.28549718,-1.74459886,0.29710301,-0.41726895,0.28037745,-0.37871450,0.04735520,-0.06322595,0.38698311,-0.49421246,0.33915957,-0.49617814,0.00000000,-0.00000000
-5.21360680,1.20054768,-1.66799814,0.28233283,-0.39355836,0.25989395,-0.36308445,0.04400592,-0.06022349,0.36546298,-0.47703469,0.31444332,-0.46966049,0.00000000,-0.00000000
-5.20760380,1.11976563,-1.58812763,0.27011807,-0.37036464,0.23990115,-0.34636427,0.04073452,-0.05702304,0.34543366,-0.45905297,0.29096241,-0.44236618,0.00000000,-0.00000000
-5.20160080,1.04449659,-1.50609173,0.26077392,-0.34803102,0.22067687,-0.32877121,0.03759395,-0.05367975,0.32734971,-0.44052429,0.26903286,-0.41467074,0.00000000,-0.00000000
-5.19559780,0.97596948,-1.42303448,0.25458365,-0.32689567,0.20247387,-0.31053601,0.03463204,-0.05024981,0.31163716,-0.42172529,0.24893361,-0.38695117,0.00000000,-0.00000000
-5.18959480,0.91527385,-1.34011798,0.25179228,-0.30728848,0.18551529,-0.29189746,0.03189067,-0.04678910,0.29868547,-0.40294868,0.23090145,-0.35957815,0.00000000,-0.00000000
-5.18359180,0.86334171,-1.25850093,0.25260035,-0.28952815,0.16999135,-0.27309683,0.02940516,-0.04335181,0.28884037,-0.38449917,0.21512706,-0.33290872,0.00000000,-0.00000000
-5.17758879,0.82093379,-1.17931807,0.25715778,-0.27391917,0.15605730,-0.25437246,0.02720387,-0.03998933,0.28239804,-0.36668919,0.20175230,-0.30727959,0.00000000,-0.00000000
-5.17158579,0.78863051,-1.10366061,0.26555818,-0.26074887,0.14383258,-0.23595472,0.02530809,-0.03674917,0.27960024,-0.34983417,0.19086879,-0.28300121,0.00000000,-0.00000000
-5.16558279,0.76682721,-1.03255812,0.27783358,-0.25028413,0.13340110,-0.21806131,0.02373205,-0.03367416,0.28063092,-0.33424756,0.18251742,-0.26035274,0.00000000,-0.00000000
