energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-5.77788894,3.73033024,0.41813227,1.90552118,0.10192895,0.10426847,0.90572796,0.33996187,0.73823167,0.00000000
-5.77188594,3.61805765,0.39639080,1.84441177,0.10415166,0.09993180,0.88885161,0.32360609,0.72589548,0.00000000
-5.76588294,3.51400689,0.37567183,1.78883714,0.10639436,0.09579341,0.87244924,0.30792443,0.71426533,0.00000000
-5.75987994,3.41895826,0.35600193,1.73940957,0.10857700,0.09184499,0.85655066,0.29294596,0.70341650,0.00000000
-5.75387694,3.33362190,0.33741217,1.69670298,0.11061690,0.08808031,0.84118743,0.27869170,0.69341138,0.00000000
-5.74787394,3.25861602,0.31993800,1.66123076,0.11243152,0.08449543,0.82639248,0.26517560,0.68429933,0.00000000
-5.74187094,3.19444272,0.30361803,1.63342221,0.11394127,0.08108861,0.81219885,0.25240522,0.67611629,0.00000000
-5.73586793,3.14146232,0.28849178,1.61359884,0.11507222,0.07785992,0.79863743,0.24038228,0.66888389,0.00000000
-5.72986493,3.09986779,0.27459674,1.60195156,0.11575877,0.07481074,0.78573415,0.22910291,0.66260827,0.00000000
-5.72386193,3.06966041,0.26196490,1.59851997,0.11594585,0.07194303,0.77350655,0.21855787,0.65727850,0.00000000
-5.71785893,3.05062831,0.25061904,1.60317489,0.11559088,0.06925865,0.76196016,0.20873250,0.65286493,0.00000000
-5.71185593,3.04232918,0.24056910,1.61560515,0.11466515,0.06675855,0.75108497,0.19960675,0.64931726,0.00000000
-5.70585293,3.04407856,0.23180882,1.63530946,0.11315470,0.06444205,0.74085202,0.19115505,0.64656296,0.00000000
-5.69984992,3.05494494,0.22431295,1.66159429,0.11106065,0.06230623,0.73121072,0.18334629,0.64450580,0.00000000
-5.69384692,3.07375272,0.21803525,1.69357829,0.10839890,0.06034543,0.72208688,0.17614383,0.64302501,0.00000000
-5.68784392,3.09909386,0.21290736,1.73020351,0.10519932,0.05855092,0.71338182,0.16950571,0.64197523,0.00000000
-5.68184092,3.12934864,0.20883871,1.77025370,0.10150444,0.05691079,0.70497265,0.16338488,0.64118727,0.00000000
-5.67583792,3.16271575,0.20571750,1.81237935,0.09736768,0.05541002,0.69671396,0.15772982,0.64047014,0.00000000
-5.66983492,3.19725127,0.20341276,1.85512908,0.09285127,0.05403075,0.68844086,0.15248519,0.63961415,0.00000000
-5.66383192,3.23091593,0.20177734,1.89698650,0.08802398,0.05275274,0.67997338,0.14759283,0.63839545,0.00000000
-5.65782891,3.26162933,0.20065188,1.93641162,0.08295868,0.05155400,0.67112225,0.14299287,0.63658168,0.00000000
-5.65182591,3.28732951,0.19986941,1.97188521,0.07772997,0.05041159,0.66169569,0.13862516,0.63393878,0.00000000
-5.64582291,3.30603590,0.19926051,2.00195474,0.07241185,0.04930245,0.65150718,0.13443071,0.63023884,0.00000000
-5.63981991,3.31591316,0.19865877,2.02528002,0.06707568,0.04820436,0.64038370,0.13035336,0.62526845,0.00000000
-5.63381691,3.31533361,0.19790637,2.04067684,0.06178839,0.04709686,0.62817430,0.12634142,0.61883757,0.00000000
-5.62781391,3.30293537,0.19685938,2.04715671,0.05661096,0.04596222,0.61475841,0.12234937,0.61078815,0.00000000
-5.62181091,3.27767394,0.19539285,2.04396101,0.05159742,0.04478628,0.60005367,0.11833942,0.60100245,0.00000000
-5.61580790,3.23886470,0.19340513,2.03058815,0.04679410,0.04355919,0.58402282,0.11428296,0.58941044,0.00000000
-5.60980490,3.18621448,0.19082157,2.00681243,0.04223936,0.04227610,0.56667931,0.11016181,0.57599589,0.00000000
-5.60380190,3.11984067,0.18759725,1.97269374,0.03796362,0.04093758,0.54809141,0.10596918,0.56080098,0.00000000
-5.59779890,3.04027691,0.18371882,1.92857782,0.03398972,0.03954998,0.52838454,0.10171036,0.54392900,0.00000000
-5.59179590,2.94846501,0.17920521,1.87508684,0.03033358,0.03812553,0.50774179,0.09740304,0.52554505,0.00000000
-5.58579290,2.84573352,0.17410746,1.81310091,0.02700497,0.03668232,0.48640243,0.09307732,0.50587467,0.00000000
-5.57978989,2.73376367,0.16850749,1.74373125,0.02400852,0.03524407,0.46465872,0.08877533,0.48520036,0.00000000
-5.57378689,2.61454425,0.16251612,1.66828626,0.02134476,0.03383979,0.44285081,0.08455055,0.46385618,0.00000000
-5.56778389,2.49031732,0.15627031,1.58823183,0.01901118,0.03250323,0.42136034,0.08046676,0.44222060,0.00000000
-5.56178089,2.36351676,0.14992983,1.50514772,0.01700324,0.03127229,0.40060254,0.07659677,0.42070786,0.00000000
-5.55577789,2.23670235,0.14367351,1.42068156,0.01531536,0.03018827,0.38101753,0.07302089,0.39975818,0.00000000
-5.54977489,2.11249146,0.13769533,1.33650226,0.01394169,0.02929511,0.36306081,0.06982514,0.37982713,0.00000000
-5.54377189,1.99349100,0.13220033,1.25425453,0.01287681,0.02863846,0.34719346,0.06709944,0.36137468,0.00000000
-5.53776888,1.88223158,0.12740070,1.17551594,0.01211622,0.02826489,0.33387219,0.06493550,0.34485396,0.00000000
-5.53176588,1.78110584,0.12351197,1.10175771,0.01165666,0.02822091,0.32353961,0.06342480,0.33070047,0.00000000
-5.52576288,1.69231248,0.12074956,1.03431038,0.01149627,0.02855211,0.31661481,0.06265639,0.31932163,0.00000000
-5.51975988,1.61780720,0.11932570,0.97433490,0.01163447,0.02930225,0.31348465,0.06271478,0.31108723,0.00000000
-5.51375688,1.55926123,0.11944668,0.92279972,0.01207175,0.03051238,0.31449568,0.06367771,0.30632081,0.00000000
-5.50775388,1.51802824,0.12131056,0.88046405,0.01280930,0.03222004,0.31994699,0.06561409,0.30529216,0.00000000
-5.50175088,1.49511946,0.12510519,0.84786716,0.01384844,0.03445842,0.33008402,0.06858187,0.30821114,0.00000000
-5.49574787,1.49118740,0.13100665,0.82532374,0.01518995,0.03725566,0.34509340,0.07262608,0.31522280,0.00000000
-5.48974487,1.50651766,0.13917779,0.81292476,0.01683338,0.04063414,0.36509891,0.07777694,0.32640392,0.00000000
-5.48374187,1.54102880,0.14976704,0.81054356,0.01877618,0.04460993,0.39015858,0.08404821,0.34176110,0.00000000
-5.47773887,1.59427973,0.16290727,0.81784660,0.02101299,0.04919230,0.42026299,0.09143573,0.36123018,0.00000000
-5.47173587,1.66548439,0.17871456,0.83430847,0.02353477,0.05438326,0.45533478,0.09991623,0.38467732,0.00000000
-5.46573287,1.75353315,0.19728688,0.85923042,0.02632816,0.06017739,0.49522942,0.10944653,0.41190144,0.00000000
-5.45972986,1.85702050,0.21870262,0.89176214,0.02937490,0.06656162,0.53973713,0.11996321,0.44263820,0.00000000
-5.45372686,1.97427858,0.24301874,0.93092594,0.03265135,0.07351532,0.58858602,0.13138270,0.47656530,0.00000000
-5.44772386,2.10341577,0.27026868,0.97564306,0.03612837,0.08101039,0.64144632,0.14360198,0.51330914,0.00000000
-5.44172086,2.24235984,0.30045993,1.02476126,0.03977126,0.08901161,0.69793557,0.15649992,0.55245258,0.00000000
-5.43571786,2.38890456,0.33357125,1.07708319,0.04354007,0.09747708,0.75762471,0.16993915,0.59354374,0.00000000
-5.42971486,2.54075891,0.36954966,1.13139486,0.04739020,0.10635879,0.82004481,0.18376867,0.63610556,0.00000000
-5.42371186,2.69559771,0.40830731,1.18649355,0.05127320,0.11560336,0.88469431,0.19782703,0.67964586,0.00000000
-5.41770885,2.85111242,0.44971822,1.24121436,0.05513791,0.12515280,0.95104648,0.21194601,0.72366773,0.00000000
-5.41170585,3.00506070,0.49361532,1.29445483,0.05893186,0.13494543,1.01855706,0.22595479,0.76767977,0.00000000
-5.40570285,3.15531338,0.53978781,1.34519689,0.06260280,0.14491678,1.08667172,0.23968449,0.81120609,0.00000000
-5.39969985,3.29989758,0.58797923,1.39252559,0.06610046,0.15500062,1.15483327,0.25297281,0.85379564,0.00000000
-5.39369685,3.43703468,0.63788641,1.43564415,0.06937839,0.16512989,1.22248855,0.26566874,0.89503073,0.00000000
-5.38769385,3.56517206,0.68915977,1.47388490,0.07239574,0.17523773,1.28909492,0.27763707,0.93453439,0.00000000
-5.38169085,3.68300797,0.74140501,1.50671605,0.07511907,0.18525842,1.35412630,0.28876255,0.97197662,0.00000000
-5.37568784,3.78950892,0.79418669,1.53374421,0.07752396,0.19512835,1.41707891,0.29895358,1.00707919,0.00000000
-5.36968484,3.88391934,0.84703371,1.55471283,0.07959632,0.20478693,1.47747682,0.30814512,1.03961921,0.00000000
-5.36368184,3.96576387,0.89944686,1.56949692,0.08133350,0.21417749,1.53487723,0.31630081,1.06943129,0.00000000
-5.35767884,4.03484244,0.95090850,1.57809464,0.08274492,0.22324812,1.58887588,0.32341423,1.09640843,0.00000000
-5.35167584,4.09121902,1.00089417,1.58061620,0.08385231,0.23195252,1.63911242,0.32950906,1.12050184,0.00000000
-5.34567284,4.13520479,1.04888588,1.57727097,0.08468952,0.24025073,1.68527597,0.33463830,1.14171966,0.00000000
-5.33966983,4.16733684,1.09438679,1.56835333,0.08530174,0.24810992,1.72711064,0.33888250,1.16012474,0.00000000
-5.33366683,4.18835325,1.13693662,1.55422811,0.08574438,0.25550497,1.76442107,0.34234708,1.17583172,0.00000000
-5.32766383,4.19916576,1.17612727,1.53531619,0.08608141,0.26241907,1.79707760,0.34515874,1.18900330,0.00000000
-5.32166083,4.20083075,1.21161783,1.51208077,0.08638333,0.26884407,1.82502080,0.34746131,1.19984587,0.00000000
-5.31565783,4.19451931,1.24314824,1.48501477,0.08672485,0.27478079,1.84826508,0.34941095,1.20860448,0.00000000
-5.30965483,4.18148703,1.27055075,1.45462957,0.08718228,0.28023896,1.86690070,0.35117107,1.21555718,0.00000000
-5.30365183,4.16304387,1.29375855,1.42144515,0.08783078,0.28523704,1.88109398,0.35290698,1.22100857,0.00000000
-5.29764882,4.14052429,1.31281074,1.38598177,0.08874154,0.28980164,1.89108506,0.35478057,1.22528263,0.00000000
-5.29164582,4.11525776,1.32785318,1.34875273,0.08997904,0.29396665,1.89718305,0.35694512,1.22871477,0.00000000
-5.28564282,4.08853977,1.33913498,1.31025839,0.09159844,0.29777207,1.89975817,0.35954041,1.23164311,0.00000000
-5.27963982,4.06160323,1.34700027,1.27098074,0.09364320,0.30126238,1.89923090,0.36268820,1.23439894,0.00000000
-5.27363682,4.03559041,1.35187560,1.23137857,0.09614309,0.30448471,1.89605830,0.36648827,1.23729667,0.00000000
-5.26763382,4.01152553,1.35425321,1.19188288,0.09911250,0.30748666,1.89071764,0.37101506,1.24062328,0.00000000
-5.26163082,3.99028845,1.35467073,1.15289221,0.10254936,0.31031390,1.88368807,0.37631497,1.24462762,0.00000000
-5.25562781,3.97258972,1.35368826,1.11476806,0.10643448,0.31300766,1.87543094,0.38240433,1.24951000,0.00000000
-5.24962481,3.95894797,1.35186369,1.07783010,0.11073144,0.31560222,1.86636960,0.38926814,1.25541230,0.00000000
-5.24362181,3.94967011,1.34972747,1.04235149,0.11538707,0.31812239,1.85686980,0.39685958,1.26240923,0.00000000
-5.23761881,3.94483566,1.34775801,1.00855434,0.12033247,0.32058135,1.84722165,0.40510020,1.27050110,0.00000000
-5.23161581,3.94428589,1.34635884,0.97660568,0.12548456,0.32297872,1.83762416,0.41388092,1.27960871,0.00000000
-5.22561281,3.94761902,1.34583875,0.94661416,0.13074806,0.32529919,1.82817345,0.42306379,1.28957068,0.00000000
-5.21960980,3.95419218,1.34639593,0.91862783,0.13601798,0.32751167,1.81885523,0.43248445,1.30014352,0.00000000
-5.21360680,3.96313096,1.34810683,0.89263334,0.14118239,0.32956915,1.80954246,0.44195531,1.31100494,0.00000000
-5.20760380,3.97334707,1.35092049,0.86855678,0.14612550,0.33140927,1.79999827,0.45126951,1.32176023,0.00000000
-5.20160080,3.98356400,1.35465857,0.84626634,0.15073090,0.33295566,1.78988440,0.46020536,1.33195186,0.00000000
-5.19559780,3.99235073,1.35902123,0.82557694,0.15488487,0.33412004,1.77877492,0.46853154,1.34107204,0.00000000
-5.18959480,3.99816257,1.36359859,0.80625677,0.15847966,0.33480496,1.76617464,0.47601267,1.34857797,0.00000000
-5.18359180,3.99938828,1.36788724,0.78803564,0.16141662,0.33490722,1.75154151,0.48241533,1.35390917,0.00000000
-5.17758879,3.99440177,1.37131120,0.77061486,0.16360911,0.33432172,1.73431192,0.48751428,1.35650640,0.00000000
-5.17158579,3.98161684,1.37324622,0.75367832,0.16498497,0.33294564,1.71392770,0.49109875,1.35583126,0.00000000
-5.16558279,3.95954275,1.37304639,0.73690443,0.16548872,0.33068281,1.68986363,0.49297869,1.35138598,0.00000000
-5.15957979,3.92683846,1.37007188,0.71997822,0.16508304,0.32744796,1.66165391,0.49299058,1.34273217,0.00000000
-5.15357679,3.88236328,1.36371648,0.70260338,0.16374987,0.32317078,1.62891643,0.49100280,1.32950808,0.00000000
-5.14757379,3.82522181,1.35343376,0.68451346,0.16149080,0.31779952,1.59137370,0.48692017,1.31144349,0.00000000
-5.14157079,3.75480113,1.33876078,0.66548191,0.15832687,0.31130397,1.54886929,0.48068764,1.28837144,0.00000000
-5.13556778,3.67079866,1.31933819,0.64533048,0.15429775,0.30367772,1.50137918,0.47229273,1.26023657,0.00000000
-5.12956478,3.57323941,1.29492603,0.62393568,0.14946043,0.29493952,1.44901742,0.46176688,1.22709946,0.00000000
-5.12356178,3.46248184,1.26541465,0.60123301,0.14388728,0.28513372,1.39203613,0.44918534,1.18913695,0.00000000
-5.11755878,3.33921220,1.23083029,0.57721886,0.13766375,0.27432978,1.33081972,0.43466576,1.14663841,0.00000000
-5.11155578,3.20442768,1.19133546,0.55195015,0.13088574,0.26262084,1.26587406,0.41836547,1.09999815,0.00000000
-5.10555278,3.05940911,1.14722400,0.52554174,0.12365671,0.25012145,1.19781101,0.40047752,1.04970442,0.00000000
-5.09954977,2.90568479,1.09891152,0.49816187,0.11608467,0.23696459,1.12732944,0.38122569,0.99632548,0.00000000
-5.09354677,2.74498697,1.04692167,0.47002590,0.10827918,0.22329807,1.05519364,0.36085858,0.94049341,0.00000000
-5.08754377,2.57920317,0.99186903,0.44138881,0.10034845,0.20928061,0.98221028,0.33964313,0.88288647,0.00000000
-5.08154077,2.41032458,0.93443969,0.41253679,0.09239668,0.19507759,0.90920511,0.31785781,0.82421065,0.00000000
-5.07553777,2.24039363,0.87537018,0.38377843,0.08452165,0.18085687,0.83700041,0.29578570,0.76518138,0.00000000
-5.06953477,2.07145308,0.81542609,0.35543579,0.07681268,0.16678472,0.76639412,0.27370777,0.70650593,0.00000000
-5.06353177,1.90549849,0.75538097,0.32783597,0.06934906,0.15302206,0.69814157,0.25189670,0.64886732,0.00000000
-5.05752876,1.74443582,0.69599663,0.30130319,0.06219888,0.13972117,0.63294031,0.23061127,0.59291017,0.00000000
-5.05152576,1.59004524,0.63800534,0.27615191,0.05541832,0.12702294,0.57141838,0.21009164,0.53922891,0.00000000
-5.04552276,1.44395224,0.58209457,0.25268099,0.04905136,0.11505474,0.51412624,0.19055561,0.48835866,0.00000000
-5.03951976,1.30760620,0.52889464,0.23116898,0.04312998,0.10392887,0.46153225,0.17219587,0.44076871,0.00000000
-5.03351676,1.18226633,0.47896939,0.21187058,0.03767462,0.09374173,0.41402142,0.15517824,0.39685871,0.00000000
-5.02751376,1.06899477,0.43280994,0.19501411,0.03269505,0.08457345,0.37189699,0.13964095,0.35695731,0.00000000
-5.02151076,0.96865564,0.39083127,0.18079993,0.02819142,0.07648806,0.33538428,0.12569473,0.32132292,0.00000000
-5.01550775,0.88191930,0.35337139,0.16939948,0.02415548,0.06953407,0.30463628,0.11342366,0.29014625,0.00000000
-5.00950475,0.80927039,0.32069269,0.16095482,0.02057205,0.06374530,0.27974013,0.10288659,0.26355413,0.00000000
-5.00350175,0.75101849,0.29298489,0.15557843,0.01742033,0.05914194,0.26072414,0.09411896,0.24161432,0.00000000
-4.99749875,0.70731014,0.27036916,0.15335300,0.01467543,0.05573159,0.24756450,0.08713493,0.22434069,0.00000000
-4.99149575,0.67814112,0.25290297,0.15433118,0.01230971,0.05351042,0.24019160,0.08192954,0.21169853,0.00000000
-4.98549275,0.66336826,0.24058499,0.15853500,0.01029411,0.05246408,0.23849519,0.07848086,0.20360961,0.00000000
-4.97948974,0.66272009,0.23336004,0.16595512,0.00859934,0.05256865,0.24232874,0.07675205,0.19995683,0.00000000
-4.97348674,0.67580613,0.23112344,0.17654976,0.00719698,0.05379127,0.25151250,0.07669323,0.20058830,0.00000000
-4.96748374,0.70212503,0.23372493,0.19024361,0.00606043,0.05609081,0.26583575,0.07824313,0.20532084,0.00000000
-4.96148074,0.74107167,0.24097192,0.20692676,0.00516576,0.05941827,0.28505835,0.08133061,0.21394304,0.00000000
-4.95547774,0.79194409,0.25263225,0.22645389,0.00449238,0.06371729,0.30891197,0.08587607,0.22621798,0.00000000
-4.94947474,0.85395097,0.26843670,0.24864410,0.00402370,0.06892455,0.33710148,0.09179273,0.24188582,0.00000000
-4.94347174,0.92622053,0.28808137,0.27328157,0.00374762,0.07497040,0.36930697,0.09898808,0.26066664,0.00000000
-4.93746873,1.00781175,0.31123037,0.30011733,0.00365693,0.08177962,0.40518673,0.10736535,0.28226365,0.00000000
-4.93146573,1.09772868,0.33751908,0.32887236,0.00374971,0.08927246,0.44438174,0.11682531,0.30636709,0.00000000
-4.92546273,1.19493849,0.36655831,0.35924226,0.00402959,0.09736599,0.48652184,0.12726824,0.33265902,0.00000000
-4.91945973,1.29839331,0.39793954,0.39090340,0.00450601,0.10597582,0.53123365,0.13859635,0.36081903,0.00000000
-4.91345673,1.40705593,0.43124151,0.42352065,0.00519433,0.11501815,0.57815035,0.15071634,0.39053094,0.00000000
-4.90745373,1.51992860,0.46603803,0.45675648,0.00611597,0.12441211,0.62692286,0.16354235,0.42149032,0.00000000
-4.90145073,1.63608421,0.50190703,0.49028100,0.00729839,0.13408234,0.67723222,0.17699893,0.45341264,0.00000000
-4.89544772,1.75469811,0.53844062,0.52378282,0.00877495,0.14396168,0.72880229,0.19102411,0.48604162,0.00000000
-4.88944472,1.87507916,0.57525566,0.55697984,0.01058471,0.15399379,0.78141225,0.20557215,0.51915740,0.00000000
-4.88344172,1.99669772,0.61200449,0.58962975,0.01277197,0.16413563,0.83490773,0.22061594,0.55258394,0.00000000
-4.87743872,2.11920864,0.64838518,0.62153931,0.01538569,0.17435948,0.88920990,0.23614873,0.58619515,0.00000000
-4.87143572,2.24246708,0.68415066,0.65257195,0.01847869,0.18465445,0.94432132,0.25218496,0.61991908,0.00000000
-4.86543272,2.36653524,0.71911608,0.68265298,0.02210661,0.19502720,1.00032790,0.26875999,0.65373972,0.00000000
-4.85942971,2.49167842,0.75316386,0.71177214,0.02632658,0.20550181,1.05739609,0.28592863,0.68769605,0.00000000
-4.85342671,2.61834947,0.78624588,0.73998272,0.03119577,0.21611863,1.11576500,0.30376227,0.72187787,0.00000000
-4.84742371,2.74716108,0.81838237,0.76739754,0.03676960,0.22693214,1.17573308,0.32234465,0.75641847,0.00000000
-4.84142071,2.87884637,0.84965744,0.79418135,0.04309976,0.23800773,1.23763961,0.34176635,0.79148416,0.00000000
-4.83541771,3.01420890,0.88021115,0.82054019,0.05023219,0.24941756,1.30184153,0.36211806,0.82726099,0.00000000
-4.82941471,3.15406387,0.91022838,0.84670785,0.05820476,0.26123569,1.36868632,0.38348308,0.86393907,0.00000000
-4.82341171,3.29917333,0.93992480,0.87293028,0.06704516,0.27353246,1.43848225,0.40592912,0.90169538,0.00000000
-4.81740870,3.45017849,0.96953087,0.89944858,0.07676864,0.28636877,1.51146738,0.42950012,0.94067583,0.00000000
-4.81140570,3.60753281,0.99927426,0.92648140,0.08737607,0.29979015,1.58777908,0.45420823,0.98097750,0.00000000
-4.80540270,3.77143970,1.02936198,0.95420801,0.09885213,0.31382133,1.66742567,0.48002675,1.02263225,0.00000000
-4.79939970,3.94179867,1.05996286,0.98275256,0.11116395,0.32846133,1.75026216,0.50688421,1.06559265,0.00000000
-4.79339670,4.11816351,1.09119164,1.01217093,0.12426013,0.34367959,1.83597162,0.53466026,1.10972113,0.00000000
-4.78739370,4.29971531,1.12309539,1.04244056,0.13807030,0.35941341,1.92405370,0.56318354,1.15478326,0.00000000
-4.78139070,4.48525276,1.15564312,1.07345413,0.15250524,0.37556673,2.01382127,0.59223195,1.20044562,0.00000000
-4.77538769,4.67320091,1.18871916,1.10501749,0.16745759,0.39201066,2.10440600,0.62153535,1.24627875,0.00000000
-4.76938469,4.86163872,1.22212076,1.13685189,0.18280323,0.40858555,2.19477298,0.65078065,1.29176505,0.00000000
-4.76338169,5.04834443,1.25556006,1.16860058,0.19840318,0.42510473,2.28374407,0.67961929,1.33631156,0.00000000
-4.75737869,5.23085700,1.28867019,1.19983929,0.21410603,0.44135973,2.37002909,0.70767665,1.37926690,0.00000000
-4.75137569,5.40655067,1.32101543,1.23009027,0.22975087,0.45712665,2.45226365,0.73456309,1.41994171,0.00000000
-4.74537269,5.57271898,1.35210465,1.25883884,0.24517047,0.47217349,2.52905178,0.75988601,1.45763154,0.00000000
-4.73936968,5.72666405,1.38140738,1.28555183,0.26019481,0.48626804,2.59901144,0.78326244,1.49164097,0.00000000
-4.73336668,5.86578662,1.40837175,1.30969679,0.27465452,0.49918591,2.66082063,0.80433139,1.52130786,0.00000000
-4.72736368,5.98767241,1.43244324,1.33076104,0.28838444,0.51071820,2.71326197,0.82276554,1.54602636,0.00000000
-4.72136068,6.09017046,1.45308345,1.34826961,0.30122689,0.52067866,2.75526359,0.83828146,1.56526766,0.00000000
-4.71535768,6.17146001,1.46978793,1.36180123,0.31303473,0.52890971,2.78593428,0.85064810,1.57859753,0.00000000
-4.70935468,6.23010290,1.48210239,1.37100177,0.32367393,0.53528721,2.80459167,0.85969299,1.58568969,0.00000000
-4.70335168,6.26507962,1.48963660,1.37559450,0.33302586,0.53972377,2.81078193,0.86530610,1.58633482,0.00000000
-4.69734867,6.27580822,1.49207555,1.37538705,0.34098893,0.54217041,2.80429063,0.86744110,1.58044467,0.00000000
-4.69134567,6.26214612,1.48918755,1.37027479,0.34747988,0.54261669,2.78514451,0.86611416,1.56805157,0.00000000
-4.68534267,6.22437599,1.48082930,1.36024110,0.35243450,0.54108931,2.75360456,0.86140059,1.54930357,0.00000000
-4.67933967,6.16317784,1.46694784,1.34535440,0.35580805,0.53764936,2.71015118,0.85342943,1.52445569,0.00000000
-4.67333667,6.07958968,1.44757965,1.32576283,0.35757517,0.53238860,2.65546269,0.84237670,1.49385815,0.00000000
-4.66733367,5.97496019,1.42284729,1.30168674,0.35772961,0.52542488,2.59038858,0.82845753,1.45794228,0.00000000
-4.66133067,5.85089642,1.39295388,1.27340992,0.35628374,0.51689722,2.51591920,0.81191784,1.41720509,0.00000000
-4.65532766,5.70920979,1.35817591,1.24126986,0.35326779,0.50696074,2.43315351,0.79302603,1.37219330,0.00000000
-4.64932466,5.55186346,1.31885481,1.20564784,0.34872915,0.49578179,2.34326650,0.77206507,1.32348764,0.00000000
-4.64332166,5.38092335,1.27538768,1.16695921,0.34273146,0.48353359,2.24747786,0.74932547,1.27168810,0.00000000
