energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Se_s_up,Se_p_up
-5.80790395,11.41183551,1.71339098,8.45971741,0.07705805,0.11256947,1.06204111,0.00000000,0.09493143,2.49514203
-5.80190095,11.24912017,1.68956840,8.32785167,0.07494831,0.10998122,1.03603299,0.00000000,0.09513019,2.47711179
-5.79589795,11.06101900,1.66325215,8.17413986,0.07265372,0.10728076,1.00984196,0.00000000,0.09536446,2.45422008
-5.78989495,10.85032030,1.63491537,8.00092150,0.07019647,0.10454816,0.98374053,0.00000000,0.09563732,2.42685360
-5.78389195,10.62031764,1.60510105,7.81092347,0.06760103,0.10186805,0.95802998,0.00000000,0.09595472,2.39551545
-5.77788894,10.37471426,1.57440367,7.60718458,0.06489344,0.09932685,0.93303003,0.00000000,0.09632528,2.36080665
-5.77188594,10.11751638,1.54345006,7.39297224,0.06210063,0.09701000,0.90906775,0.00000000,0.09675998,2.32340483
-5.76588294,9.85291950,1.51287999,7.17169415,0.05924971,0.09499922,0.88646612,0.00000000,0.09727177,2.28404093
-5.75987994,9.58519129,1.48332731,6.94680784,0.05636739,0.09336996,0.86553284,0.00000000,0.09787494,2.24347480
-5.75387694,9.31855504,1.45540204,6.72173111,0.05347948,0.09218916,0.84654974,0.00000000,0.09858446,2.20247048
-5.74787394,9.05707730,1.42967374,6.49975606,0.05061037,0.09151319,0.82976319,0.00000000,0.09941515,2.16177203
-5.74187094,8.80456309,1.40665681,6.28396949,0.04778274,0.09138633,0.81537583,0.00000000,0.10038088,2.12208065
-5.73586793,8.56446189,1.38679759,6.07718188,0.04501724,0.09183947,0.80353982,0.00000000,0.10149361,2.08403381
-5.72986493,8.33978701,1.37046382,5.88186720,0.04233226,0.09288942,0.79435180,0.00000000,0.10276249,2.04818697
-5.72386193,8.13305058,1.35793633,5.70011493,0.03974386,0.09453852,0.78784963,0.00000000,0.10419304,2.01499852
-5.71785893,7.94621585,1.34940311,5.53359570,0.03726563,0.09677469,0.78401101,0.00000000,0.10578626,1.98481815
-5.71185593,7.78066790,1.34495581,5.38354121,0.03490868,0.09957195,0.78275382,0.00000000,0.10753803,1.95787924
-5.70585293,7.63720326,1.34458863,5.25073858,0.03268169,0.10289121,0.78393829,0.00000000,0.10943854,1.93429516
-5.69984992,7.51603819,1.34819946,5.13553895,0.03059090,0.10668140,0.78737070,0.00000000,0.11147193,1.91405970
-5.69384692,7.41683499,1.35559329,5.03787942,0.02864023,0.11088091,0.79280858,0.00000000,0.11361621,1.89705151
-5.68784392,7.33874477,1.36648768,4.95731715,0.02683141,0.11541917,0.79996721,0.00000000,0.11584330,1.88304227
-5.68184092,7.28046483,1.38052014,4.89307391,0.02516410,0.12021842,0.80852714,0.00000000,0.11811942,1.87170828
-5.67583792,7.24030806,1.39725729,4.84408883,0.02363606,0.12519553,0.81814267,0.00000000,0.12040567,1.86264509
-5.66983492,7.21628164,1.41620553,4.80907720,0.02224336,0.13026389,0.82845088,0.00000000,0.12265878,1.85538442
-5.66383192,7.20617165,1.43682301,4.78659261,0.02098060,0.13533527,0.83908116,0.00000000,0.12483221,1.84941310
-5.65782891,7.20763049,1.45853276,4.77508973,0.01984115,0.14032164,0.84966487,0.00000000,0.12687731,1.84419299
-5.65182591,7.21826361,1.48073660,4.77298527,0.01881744,0.14513687,0.85984509,0.00000000,0.12874463,1.83918155
-5.64582291,7.23571247,1.50282970,4.77871452,0.01790122,0.14969836,0.86928609,0.00000000,0.13038543,1.83385217
-5.63981991,7.25773067,1.52421547,4.79078125,0.01708386,0.15392855,0.87768239,0.00000000,0.13175308,1.82771380
-5.63381691,7.28225086,1.54432053,4.80779933,0.01635666,0.15775623,0.88476726,0.00000000,0.13280464,1.82032916
-5.62781391,7.30744029,1.56260950,4.82852460,0.01571113,0.16111782,0.89032051,0.00000000,0.13350227,1.81133115
-5.62181091,7.33174360,1.57859934,4.85187618,0.01513930,0.16395843,0.89417520,0.00000000,0.13381460,1.80043688
-5.61580790,7.35391204,1.59187284,4.87694711,0.01463394,0.16623284,0.89622340,0.00000000,0.13371800,1.78745908
-5.60980490,7.37301889,1.60209105,4.90300462,0.01418883,0.16790632,0.89642058,0.00000000,0.13319759,1.77231453
-5.60380190,7.38846149,1.60900417,4.92948085,0.01379892,0.16895537,0.89478862,0.00000000,0.13224811,1.75502932
-5.59779890,7.39995089,1.61246071,4.95595559,0.01346048,0.16936823,0.89141717,0.00000000,0.13087458,1.73574075
-5.59179590,7.40749055,1.61241437,4.98213270,0.01317122,0.16914535,0.88646334,0.00000000,0.12909260,1.71469598
-5.58579290,7.41134586,1.60892835,5.00781232,0.01293032,0.16829957,0.88014948,0.00000000,0.12692844,1.69224714
-5.57978989,7.41200658,1.60217688,5.03286110,0.01273838,0.16685623,0.87275903,0.00000000,0.12441887,1.66884336
-5.57378689,7.41014438,1.59244350,5.05718264,0.01259741,0.16485296,0.86463038,0.00000000,0.12161059,1.64501948
-5.56778389,7.40656766,1.58011608,5.08069022,0.01251066,0.16233929,0.85614871,0.00000000,0.11855952,1.62138202
-5.56178089,7.40217569,1.56567834,5.10328367,0.01248246,0.15937596,0.84773595,0.00000000,0.11532973,1.59859252
-5.55577789,7.39791400,1.54969804,5.12483168,0.01251800,0.15603397,0.83983905,0.00000000,0.11199214,1.57734870
-5.54977489,7.39473255,1.53281193,5.14516059,0.01262313,0.15239336,0.83291672,0.00000000,0.10862302,1.55836395
-5.54377189,7.39354786,1.51570786,5.16405002,0.01280401,0.14854164,0.82742506,0.00000000,0.10530238,1.54234568
-5.53776888,7.39521011,1.49910437,5.18123525,0.01306689,0.14457205,0.82380249,0.00000000,0.10211210,1.52997316
-5.53176588,7.40047543,1.48372858,5.19641567,0.01341785,0.14058152,0.82245444,0.00000000,0.09913409,1.52187551
-5.52576288,7.40998377,1.47029293,5.20926823,0.01386247,0.13666846,0.82373845,0.00000000,0.09644839,1.51861058
-5.51975988,7.42424200,1.45947167,5.21946448,0.01440563,0.13293038,0.82795011,0.00000000,0.09413132,1.52064532
-5.51375688,7.44361183,1.45187795,5.22668943,0.01505131,0.12946154,0.83531057,0.00000000,0.09225360,1.52833846
-5.50775388,7.46830206,1.44804226,5.23066059,0.01580240,0.12635044,0.84595607,0.00000000,0.09087875,1.54192601
-5.50175088,7.49836431,1.44839331,5.23114529,0.01666061,0.12367758,0.85993003,0.00000000,0.09006149,1.56151012
-5.49574787,7.53369163,1.45324177,5.22797478,0.01762636,0.12151321,0.87717806,0.00000000,0.08984646,1.58705181
-5.48974487,7.57401935,1.46276780,5.22105386,0.01869881,0.11991537,0.89754627,0.00000000,0.09026704,1.61836767
-5.48374187,7.61892758,1.47701268,5.21036507,0.01987583,0.11892826,0.92078285,0.00000000,0.09134453,1.65513087
-5.47773887,7.66784500,1.49587492,5.19596698,0.02115413,0.11858091,0.94654318,0.00000000,0.09308751,1.69687633
-5.47173587,7.72005377,1.51911096,5.17798665,0.02252927,0.11888621,0.97439812,0.00000000,0.09549143,1.74300981
-5.46573287,7.77469555,1.54634048,5.15660663,0.02399587,0.11984049,1.00384520,0.00000000,0.09853857,1.79282081
-5.45972986,7.83077872,1.57705597,5.13204748,0.02554762,0.12142341,1.03432250,0.00000000,0.10219811,1.84549847
-5.45372686,7.88718707,1.61063621,5.10454693,0.02717748,0.12359838,1.06522439,0.00000000,0.10642662,1.90015029
-5.44772386,7.94269047,1.64636319,5.07433725,0.02887775,0.12631340,1.09591872,0.00000000,0.11116865,1.95582267
-5.44172086,7.99595762,1.68344164,5.04162224,0.03064011,0.12950227,1.12576470,0.00000000,0.11635759,2.01152280
-5.43571786,8.04557150,1.72102066,5.00655570,0.03245571,0.13308629,1.15413082,0.00000000,0.12191685,2.06624106
-5.42971486,8.09004760,1.75821646,4.96922262,0.03431512,0.13697617,1.18041198,0.00000000,0.12776108,2.11897331
-5.42371186,8.12785508,1.79413550,4.92962454,0.03620832,0.14107427,1.20404547,0.00000000,0.13379771,2.16874234
-5.41770885,8.15744082,1.82789733,4.88767003,0.03812462,0.14527705,1.22452490,0.00000000,0.13992861,2.21461787
-5.41170585,8.17725617,1.85865627,4.84317104,0.04005257,0.14947767,1.24141187,0.00000000,0.14605190,2.25573475
-5.40570285,8.18578576,1.88562136,4.79584523,0.04197986,0.15356858,1.25434492,0.00000000,0.15206388,2.29130874
-5.39969985,8.18157795,1.90807405,4.74532441,0.04389320,0.15744421,1.26304557,0.00000000,0.15786100,2.32064969
-5.39369685,8.16327597,1.92538315,4.69116846,0.04577826,0.16100345,1.26732134,0.00000000,0.16334197,2.34317192
-5.38769385,8.12964900,1.93701670,4.63288418,0.04761958,0.16415203,1.26706591,0.00000000,0.16840975,2.35840172
-5.38169085,8.07962205,1.94255070,4.56994782,0.04940061,0.16680467,1.26225644,0.00000000,0.17297358,2.36598199
-5.37568784,8.01230389,1.94167447,4.50183034,0.05110379,0.16888691,1.25294855,0.00000000,0.17695086,2.36567410
-5.36968484,7.92701196,1.93419288,4.42802404,0.05271065,0.17033662,1.23926912,0.00000000,0.18026890,2.35735724
-5.36368184,7.82329362,1.92002549,4.34806932,0.05420208,0.17110512,1.22140763,0.00000000,0.18286648,2.34102554
-5.35767884,7.70094297,1.89920293,4.26158030,0.05555869,0.17115792,1.19960626,0.00000000,0.18469514,2.31678312
-5.35167584,7.56001288,1.87186095,4.16826835,0.05676116,0.17047507,1.17414949,0.00000000,0.18572027,2.28483769
-5.34567284,7.40082187,1.83823239,4.06796245,0.05779078,0.16905106,1.14535361,0.00000000,0.18592180,2.24549278
-5.33966983,7.22395592,1.79863766,3.96062586,0.05862998,0.16689442,1.11355652,0.00000000,0.18529467,2.19913915
-5.33366683,7.03026513,1.75347420,3.84636839,0.05926297,0.16402695,1.07910837,0.00000000,0.18384891,2.14624564
-5.32766383,6.82085561,1.70320523,3.72545426,0.05967634,0.16048264,1.04236326,0.00000000,0.18160944,2.08734981
-5.32166083,6.59707690,1.64834836,3.59830525,0.05985968,0.15630641,1.00367224,0.00000000,0.17861554,2.02304846
-5.31565783,6.36050545,1.58946434,3.46549938,0.05980619,0.15155261,0.96337774,0.00000000,0.17492004,1.95398851
-5.30965483,6.11292444,1.52714632,3.32776534,0.05951320,0.14628342,0.92180948,0.00000000,0.17058826,1.88085802
-5.30365183,5.85630068,1.46200973,3.18597301,0.05898260,0.14056721,0.87928184,0.00000000,0.16569665,1.80437768
-5.29764882,5.59275876,1.39468308,3.04112054,0.05822122,0.13447690,0.83609241,0.00000000,0.16033136,1.72529260
-5.29164582,5.32455295,1.32579957,2.89431837,0.05724095,0.12808827,0.79252166,0.00000000,0.15458653,1.64436445
-5.28564282,5.05403715,1.25598964,2.74677076,0.05605886,0.12147849,0.74883349,0.00000000,0.14856247,1.56236369
-5.27963982,4.78363313,1.18587434,2.59975529,0.05469704,0.11472462,0.70527622,0.00000000,0.14236377,1.48006199
-5.27363682,4.51579730,1.11605940,2.45460058,0.05318232,0.10790236,0.66208395,0.00000000,0.13609733,1.39822451
-5.26763382,4.25298608,1.04712982,2.31266297,0.05154584,0.10108487,0.61947790,0.00000000,0.12987031,1.31760195
-5.26163082,3.99762030,0.97964494,2.17530212,0.04982243,0.09434177,0.57766758,0.00000000,0.12378811,1.23892242
-5.25562781,3.75204866,0.91413374,2.04385632,0.04804988,0.08773827,0.53685152,0.00000000,0.11795228,1.16288284
-5.24962481,3.51851070,0.85109029,1.91961746,0.04626805,0.08133444,0.49721759,0.00000000,0.11245861,1.09014011
-5.24362181,3.29909967,0.79096928,1.80380624,0.04451790,0.07518466,0.45894268,0.00000000,0.10739510,1.02130197
-5.23761881,3.09572582,0.73418160,1.69754798,0.04284045,0.06933714,0.42219189,0.00000000,0.10284021,0.95691777
-5.23161581,2.91008084,0.68108989,1.60184927,0.04127569,0.06383352,0.38711714,0.00000000,0.09886111,0.89746929
-5.22561281,2.74360418,0.63200436,1.51757603,0.03986149,0.05870866,0.35385548,0.00000000,0.09551217,0.84336197
-5.21960980,2.59745223,0.58717864,1.44543341,0.03863254,0.05399043,0.32252699,0.00000000,0.09283370,0.79491677
-5.21360680,2.47247121,0.54680620,1.38594801,0.03761929,0.04969966,0.29323273,0.00000000,0.09085085,0.75236311
-5.20760380,2.36917497,0.51101719,1.33945298,0.03684708,0.04585008,0.26605260,0.00000000,0.08957294,0.71583311
-5.20160080,2.28772861,0.47987608,1.30607661,0.03633533,0.04244841,0.24104351,0.00000000,0.08899301,0.68535763
-5.19559780,2.22793898,0.45338028,1.28573483,0.03609683,0.03949452,0.21823786,0.00000000,0.08908788,0.66086429
-5.18959480,2.18925288,0.43145985,1.27812825,0.03613732,0.03698161,0.19764256,0.00000000,0.08981854,0.64217786
-5.18359180,2.17076370,0.41397853,1.28274422,0.03645517,0.03489657,0.17923859,0.00000000,0.09113094,0.62902312
-5.17758879,2.17122713,0.40073621,1.29886415,0.03704128,0.03322036,0.16298122,0.00000000,0.09295733,0.62103034
-5.17158579,2.18908598,0.39147287,1.32557651,0.03787921,0.03192846,0.14880091,0.00000000,0.09521789,0.61774349
-5.16558279,2.22250420,0.38587413,1.36179542,0.03894559,0.03099151,0.13660488,0.00000000,0.09782280,0.61863088
-5.15957979,2.26940978,0.38357823,1.40628484,0.04021058,0.03037594,0.12627927,0.00000000,0.10067472,0.62309832
-5.15357679,2.32754554,0.38418451,1.45768800,0.04163876,0.03004475,0.11769192,0.00000000,0.10367147,0.63050430
-5.14757379,2.39452696,0.38726311,1.51456151,0.04319003,0.02995831,0.11069559,0.00000000,0.10670896,0.64017686
-5.14157079,2.46790547,0.39236571,1.57541334,0.04482075,0.03007527,0.10513158,0.00000000,0.10968427,0.65143178
-5.13556778,2.54523535,0.39903708,1.63874365,0.04648508,0.03035353,0.10083357,0.00000000,0.11249875,0.66359132
-5.12956478,2.62414232,0.40682709,1.70308721,0.04813629,0.03075120,0.09763167,0.00000000,0.11506100,0.67600325
-5.12356178,2.70239139,0.41530276,1.76705605,0.04972820,0.03122760,0.09535644,0.00000000,0.11728978,0.68805916
-5.11755878,2.77795168,0.42406003,1.82938064,0.05121669,0.03174421,0.09384281,0.00000000,0.11911654,0.69921171
-5.11155578,2.84905561,0.43273484,1.88894815,0.05256104,0.03226567,0.09293385,0.00000000,0.12048760,0.70899007
-5.10555278,2.91425028,0.44101297,1.94483606,0.05372527,0.03276054,0.09248412,0.00000000,0.12136593,0.71701303
-5.09954977,2.97243860,0.44863849,1.99633962,0.05467933,0.03320216,0.09236270,0.00000000,0.12173233,0.72299920
-5.09354677,3.02290845,0.45542025,2.04299177,0.05540003,0.03356921,0.09245565,0.00000000,0.12158605,0.72677395
-5.08754377,3.06534832,0.46123613,2.08457456,0.05587185,0.03384619,0.09266790,0.00000000,0.12094478,0.72827276
-5.08154077,3.09984835,0.46603502,2.12112101,0.05608739,0.03402376,0.09292455,0.00000000,0.11984405,0.72754081
-5.07553777,3.12688645,0.46983602,2.15290734,0.05604758,0.03409881,0.09317151,0.00000000,0.11833602,0.72472868
-5.06953477,3.14729950,0.47272524,2.18043537,0.05576155,0.03407435,0.09337539,0.00000000,0.11648760,0.72008438
-5.06353177,3.16224072,0.47484981,2.20440559,0.05524622,0.03395926,0.09352279,0.00000000,0.11437818,0.71394187
-5.05752876,3.17312432,0.47640966,2.22568203,0.05452563,0.03376774,0.09361894,0.00000000,0.11209681,0.70670639
-5.05152576,3.18155969,0.47764705,2.24524997,0.05362988,0.03351862,0.09368569,0.00000000,0.10973907,0.69883727
-5.04552276,3.18927759,0.47883435,2.26416846,0.05259401,0.03323455,0.09375898,0.00000000,0.10740367,0.69082860
-5.03951976,3.19805118,0.48026054,2.28351952,0.05145657,0.03294092,0.09388593,0.00000000,0.10518892,0.68318864
-5.03351676,3.20961529,0.48221686,2.30435626,0.05025805,0.03266484,0.09412151,0.00000000,0.10318919,0.67641857
-5.02751376,3.22558708,0.48498229,2.32765224,0.04903938,0.03243389,0.09452496,0.00000000,0.10149146,0.67099157
-5.02151076,3.24739161,0.48880934,2.35425431,0.04784027,0.03227497,0.09515624,0.00000000,0.10017209,0.66733275
-5.01550775,3.27619540,0.49391093,2.38484123,0.04669769,0.03221311,0.09607233,0.00000000,0.09929395,0.66580090
-5.00950475,3.31285086,0.50044871,2.41988976,0.04564447,0.03227035,0.09732384,0.00000000,0.09890394,0.66667275
-5.00350175,3.35785415,0.50852352,2.45965012,0.04470806,0.03246475,0.09895179,0.00000000,0.09903114,0.67013025
-4.99749875,3.41131826,0.51816834,2.50413177,0.04390954,0.03280954,0.10098490,0.00000000,0.09968543,0.67625147
-4.99149575,3.47296251,0.52934410,2.55310043,0.04326290,0.03331244,0.10343730,0.00000000,0.10085690,0.68500546
-4.98549275,3.54211922,0.54193856,2.60608634,0.04277459,0.03397521,0.10630692,0.00000000,0.10251584,0.69625140
-4.97948974,3.61775716,0.55576831,2.66240372,0.04244338,0.03479347,0.10957450,0.00000000,0.10461346,0.70974193
-4.97348674,3.69852096,0.57058400,2.72118041,0.04226061,0.03575668,0.11320335,0.00000000,0.10708335,0.72513068
-4.96748374,3.78278481,0.58607837,2.78139642,0.04221062,0.03684846,0.11713984,0.00000000,0.10984347,0.74198375
-4.96148074,3.86871814,0.60189696,2.84192967,0.04227151,0.03804708,0.12131458,0.00000000,0.11279878,0.75979465
-4.95547774,3.95436055,0.61765101,2.90160688,0.04241618,0.03932623,0.12564434,0.00000000,0.11584432,0.77800210
-4.94947474,4.03770247,0.63293192,2.95925709,0.04261345,0.04065591,0.13003453,0.00000000,0.11886867,0.79601007
-4.94347174,4.11676819,0.64732671,3.01376536,0.04282946,0.04200354,0.13438225,0.00000000,0.12175767,0.81320922
-4.93746873,4.18969730,0.66043386,3.06412402,0.04302900,0.04333512,0.13857966,0.00000000,0.12439816,0.82899884
-4.93146573,4.25482095,0.67187864,3.10947895,0.04317697,0.04461653,0.14251772,0.00000000,0.12668184,0.84280841
-4.92546273,4.31072923,0.68132750,3.14916852,0.04323975,0.04581469,0.14608989,0.00000000,0.12850880,0.85411796
-4.91945973,4.35632657,0.68850062,3.18275309,0.04318647,0.04689885,0.14919594,0.00000000,0.12979083,0.86247628
-4.91345673,4.39087249,0.69318222,3.21003357,0.04299014,0.04784158,0.15174540,0.00000000,0.13045427,0.86751634
-4.90745373,4.41400566,0.69522818,3.23105779,0.04262860,0.04861980,0.15366070,0.00000000,0.13044229,0.86896725
-4.90145073,4.42575015,0.69457052,3.24611419,0.04208524,0.04921547,0.15487986,0.00000000,0.12971662,0.86666235
-4.89544772,4.42650351,0.69121879,3.25571306,0.04134943,0.04961609,0.15535848,0.00000000,0.12825854,0.86054317
-4.88944472,4.41700739,0.68525813,3.26055595,0.04041680,0.04981504,0.15507107,0.00000000,0.12606924,0.85065912
-4.88344172,4.39830224,0.67684438,3.26149480,0.03928913,0.04981155,0.15401169,0.00000000,0.12316943,0.83716317
-4.87743872,4.37166846,0.66619639,3.25948290,0.03797412,0.04961052,0.15219375,0.00000000,0.11959837,0.82030376
-4.87143572,4.33855732,0.65358611,3.25552005,0.03648488,0.04922203,0.14964913,0.00000000,0.11541231,0.80041345
-4.86543272,4.30051538,0.63932697,3.25059517,0.03483927,0.04866077,0.14642669,0.00000000,0.11068239,0.77789510
-4.85942971,4.25910663,0.62376113,3.24562937,0.03305907,0.04794518,0.14259009,0.00000000,0.10549225,0.75320604
-4.85342671,4.21583676,0.60724646,3.24142288,0.03116905,0.04709663,0.13821530,0.00000000,0.09993529,0.72684146
-4.84742371,4.17208381,0.59014370,3.23860905,0.02919605,0.04613839,0.13338770,0.00000000,0.09411186,0.69931743
-4.84142071,4.12903921,0.57280462,3.23761818,0.02716793,0.04509473,0.12819911,0.00000000,0.08812638,0.67115470
-4.83541771,4.08766255,0.55556167,3.23865373,0.02511269,0.04398999,0.12274470,0.00000000,0.08208461,0.64286378
-4.82941471,4.04865273,0.53871950,3.24168254,0.02305755,0.04284778,0.11712015,0.00000000,0.07609103,0.61493193
-4.82341171,4.01243698,0.52254880,3.24644009,0.02102820,0.04169029,0.11141900,0.00000000,0.07024659,0.58781263
-4.81740870,3.97917837,0.50728243,3.25245092,0.01904812,0.04053774,0.10573035,0.00000000,0.06464667,0.56191758
-4.81140570,3.94880131,0.49311394,3.25906335,0.01713811,0.03940807,0.10013701,0.00000000,0.05937947,0.53761152
-4.80540270,3.92103316,0.48019838,3.26549708,0.01531589,0.03831668,0.09471412,0.00000000,0.05452474,0.51520964
-4.79939970,3.89545948,0.46865485,3.27090107,0.01359588,0.03727648,0.08952820,0.00000000,0.05015284,0.49497738
-4.79339670,3.87158934,0.45857068,3.27441876,0.01198916,0.03629797,0.08463672,0.00000000,0.04632414,0.47713217
-4.78739370,3.84892659,0.45000652,3.27525715,0.01050347,0.03538952,0.08008804,0.00000000,0.04308867,0.46184672
-4.78139070,3.82704270,0.44300187,3.27275587,0.00914341,0.03455767,0.07592167,0.00000000,0.04048601,0.44925320
-4.77538769,3.80564649,0.43758060,3.26645242,0.00791065,0.03380756,0.07216883,0.00000000,0.03854529,0.43944775
-4.76938469,3.78464667,0.43375580,3.25614007,0.00680429,0.03314332,0.06885318,0.00000000,0.03728538,0.43249487
-4.76338169,3.76420310,0.43153365,3.24191495,0.00582114,0.03256847,0.06599159,0.00000000,0.03671503,0.42843112
-4.75737869,3.74476378,0.43091597,3.22420980,0.00495621,0.03208628,0.06359498,0.00000000,0.03683314,0.42726784
-4.75137569,3.72708520,0.43190126,3.20381224,0.00420302,0.03170007,0.06166904,0.00000000,0.03762893,0.42899262
-4.74537269,3.71223475,0.43448414,3.18186653,0.00355398,0.03141340,0.06021488,0.00000000,0.03908216,0.43356945
-4.73936968,3.70157506,0.43865332,3.15985838,0.00300079,0.03123026,0.05922955,0.00000000,0.04116334,0.44093768
-4.73336668,3.69673073,0.44438834,3.13958325,0.00253475,0.03115509,0.05870634,0.00000000,0.04383396,0.45100984
-4.72736368,3.69953950,0.45165535,3.12309958,0.00214699,0.03119276,0.05863501,0.00000000,0.04704674,0.46366889
-4.72136068,3.71198993,0.46040248,3.11266867,0.00182878,0.03134855,0.05900186,0.00000000,0.05074605,0.47876509
-4.71535768,3.73614896,0.47055510,3.11068384,0.00157168,0.03162802,0.05978978,0.00000000,0.05486844,0.49611315
-4.70935468,3.77408265,0.48201164,3.11959170,0.00136767,0.03203688,0.06097815,0.00000000,0.05934337,0.51549011
-4.70335168,3.82777384,0.49464039,3.14180854,0.00120935,0.03258086,0.06254287,0.00000000,0.06409416,0.53663436
-4.69734867,3.89904032,0.50827758,3.17963514,0.00108991,0.03326563,0.06445643,0.00000000,0.06903924,0.55924626
-4.69134567,3.98945700,0.52272722,3.23517303,0.00100327,0.03409665,0.06668801,0.00000000,0.07409367,0.58299077
-4.68534267,4.10028506,0.53776285,3.31024506,0.00094407,0.03507914,0.06920380,0.00000000,0.07917087,0.60750201
-4.67933967,4.23241080,0.55313120,3.40632303,0.00090766,0.03621800,0.07196745,0.00000000,0.08418464,0.63238999
-4.67333667,4.38629612,0.56855777,3.52446464,0.00089017,0.03751777,0.07494064,0.00000000,0.08905135,0.65724932
-4.66733367,4.56194212,0.58375408,3.66526157,0.00088843,0.03898260,0.07808385,0.00000000,0.09369225,0.68166950
-4.66133067,4.75886664,0.59842623,3.82880036,0.00090000,0.04061619,0.08135716,0.00000000,0.09803574,0.70524645
-4.65532766,4.97609618,0.61228443,4.01463702,0.00092317,0.04242168,0.08472122,0.00000000,0.10201962,0.72759476
-4.64932466,5.21217184,0.62505284,4.22178620,0.00095691,0.04440153,0.08813818,0.00000000,0.10559312,0.74835989
-4.64332166,5.46516885,0.63647931,4.44872521,0.00100092,0.04655736,0.09157264,0.00000000,0.10871863,0.76722978
