energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-3.31665833,1.19587008,0.34823694,0.50167729,0.00002390,0.00499394,0.15198029,0.47129457,0.31891891,0.00000000
-3.31065533,1.19147806,0.34453637,0.50313253,0.00002159,0.00546680,0.14673668,0.46530389,0.32318247,0.00000000
-3.30465233,1.18958204,0.34177157,0.50613870,0.00001966,0.00604186,0.14184619,0.46029426,0.32658315,0.00000000
-3.29864932,1.19037541,0.33995122,0.51082383,0.00001810,0.00672998,0.13733772,0.45638863,0.32902851,0.00000000
-3.29264632,1.19402615,0.33907682,0.51729731,0.00001692,0.00754200,0.13323075,0.45369865,0.33044110,0.00000000
-3.28664332,1.20068004,0.33914375,0.52564874,0.00001614,0.00848845,0.12953670,0.45232616,0.33076249,0.00000000
-3.28064032,1.21046297,0.34014215,0.53594666,0.00001578,0.00957926,0.12626050,0.45236434,0.32995662,0.00000000
-3.27463732,1.22348199,0.34205747,0.54823726,0.00001588,0.01082341,0.12340208,0.45389814,0.32801228,0.00000000
-3.26863432,1.23982450,0.34487047,0.56254296,0.00001646,0.01222851,0.12095781,0.45700370,0.32494438,0.00000000
-3.26263132,1.25955534,0.34855686,0.57886078,0.00001756,0.01380046,0.11892163,0.46174665,0.32079421,0.00000000
-3.25662831,1.28271182,0.35308624,0.59716064,0.00001924,0.01554294,0.11728587,0.46817932,0.31562837,0.00000000
-3.25062531,1.30929673,0.35842074,0.61738373,0.00002152,0.01745705,0.11604178,0.47633673,0.30953656,0.00000000
-3.24462231,1.33927009,0.36451319,0.63944094,0.00002447,0.01954083,0.11517952,0.48623187,0.30262836,0.00000000
-3.23861931,1.37253997,0.37130520,0.66321186,0.00002814,0.02178896,0.11468801,0.49785041,0.29502908,0.00000000
-3.23261631,1.40895342,0.37872531,0.68854423,0.00003259,0.02419240,0.11455438,0.51114525,0.28687504,0.00000000
-3.22661331,1.44828836,0.38668728,0.71525440,0.00003788,0.02673817,0.11476321,0.52603150,0.27830839,0.00000000
-3.22061031,1.49024731,0.39508901,0.74312874,0.00004405,0.02940929,0.11529578,0.54238227,0.26947195,0.00000000
-3.21460730,1.53445381,0.40381208,0.77192630,0.00005117,0.03218474,0.11612922,0.56002578,0.26050412,0.00000000
-3.20860430,1.58045229,0.41272221,0.80138271,0.00005927,0.03503960,0.11723590,0.57874419,0.25153439,0.00000000
-3.20260130,1.62771199,0.42167059,0.83121544,0.00006841,0.03794539,0.11858295,0.59827455,0.24267941,0.00000000
-3.19659830,1.67563495,0.43049641,0.86113019,0.00007861,0.04087053,0.12013218,0.61831197,0.23404002,0.00000000
-3.19059530,1.72356844,0.43903017,0.89082829,0.00008987,0.04378085,0.12184027,0.63851515,0.22569926,0.00000000
-3.18459230,1.77082118,0.44709808,0.92001494,0.00010221,0.04664041,0.12365946,0.65851423,0.21772142,0.00000000
-3.17858929,1.81668309,0.45452701,0.94840777,0.00011560,0.04941227,0.12553859,0.67792062,0.21015216,0.00000000
-3.17258629,1.86044757,0.46115001,0.97574557,0.00013000,0.05205942,0.12742446,0.69633864,0.20301962,0.00000000
-3.16658329,1.90143549,0.46681205,1.00179654,0.00014536,0.05454574,0.12926364,0.71337832,0.19633639,0.00000000
-3.16058029,1.93901957,0.47137559,1.02636602,0.00016157,0.05683700,0.13100439,0.72866886,0.19010222,0.00000000
-3.15457729,1.97264832,0.47472583,1.04930299,0.00017854,0.05890177,0.13259879,0.74187225,0.18430721,0.00000000
-3.14857429,2.00186801,0.47677532,1.07050531,0.00019614,0.06071235,0.13400493,0.75269620,0.17893536,0.00000000
-3.14257129,2.02634205,0.47746758,1.08992347,0.00021421,0.06224551,0.13518897,0.76090598,0.17396812,0.00000000
-3.13656828,2.04586659,0.47677973,1.10756264,0.00023260,0.06348319,0.13612711,0.76633449,0.16938792,0.00000000
-3.13056528,2.06038188,0.47472388,1.12348313,0.00025111,0.06441298,0.13680720,0.76889014,0.16518133,0.00000000
-3.12456228,2.06997887,0.47134735,1.13779935,0.00026956,0.06502841,0.13723014,0.76856218,0.16134173,0.00000000
-3.11855928,2.07490099,0.46673159,1.15067746,0.00028775,0.06532913,0.13741071,0.76542325,0.15787143,0.00000000
-3.11255628,2.07554111,0.46099012,1.16233191,0.00030549,0.06532085,0.13737807,0.75962905,0.15478310,0.00000000
-3.10655328,2.07243409,0.45426554,1.17302123,0.00032260,0.06501505,0.13717575,0.75141526,0.15210040,0.00000000
-3.10055028,2.06624536,0.44672574,1.18304344,0.00033890,0.06442862,0.13686113,0.74109172,0.14985802,0.00000000
-3.09454727,2.05775623,0.43855971,1.19273119,0.00035426,0.06358327,0.13650459,0.72903439,0.14810084,0.00000000
-3.08854427,2.04784663,0.42997303,1.20244710,0.00036854,0.06250484,0.13618807,0.71567528,0.14688264,0.00000000
-3.08254127,2.03747614,0.42118335,1.21257929,0.00038166,0.06122254,0.13600348,0.70149090,0.14626418,0.00000000
-3.07653827,2.02766390,0.41241605,1.22353735,0.00039357,0.05976808,0.13605069,0.68698974,0.14631087,0.00000000
-3.07053527,2.01946828,0.40390008,1.23574859,0.00040426,0.05817480,0.13643536,0.67269922,0.14709022,0.00000000
-3.06453227,2.01396666,0.39586430,1.24965461,0.00041377,0.05647683,0.13726660,0.65915269,0.14866909,0.00000000
-3.05852926,2.01223597,0.38853417,1.26570794,0.00042216,0.05470820,0.13865467,0.64687683,0.15111094,0.00000000
-3.05252626,2.01533412,0.38212887,1.28436849,0.00042955,0.05290212,0.14070851,0.63637994,0.15447329,0.00000000
-3.04652326,2.02428263,0.37685874,1.30609952,0.00043610,0.05109023,0.14353349,0.62814141,0.15880527,0.00000000
-3.04052026,2.04005029,0.37292302,1.33136283,0.00044200,0.04930206,0.14722920,0.62260259,0.16414563,0.00000000
-3.03451726,2.06353802,0.37050764,1.36061285,0.00044747,0.04756452,0.15188733,0.62015921,0.17052107,0.00000000
-3.02851426,2.09556449,0.36978309,1.39428938,0.00045273,0.04590154,0.15758982,0.62115538,0.17794506,0.00000000
-3.02251126,2.13685257,0.37090218,1.43280883,0.00045805,0.04433383,0.16440705,0.62587919,0.18641709,0.00000000
-3.01650825,2.18801612,0.37399764,1.47655381,0.00046367,0.04287876,0.17239624,0.63455976,0.19592236,0.00000000
-3.01050525,2.24954721,0.37917941,1.52586125,0.00046984,0.04155036,0.18159999,0.64736549,0.20643192,0.00000000
-3.00450225,2.32180339,0.38653184,1.58100907,0.00047679,0.04035936,0.19204492,0.66440343,0.21790306,0.00000000
-2.99849925,2.40499518,0.39611056,1.64220186,0.00048471,0.03931337,0.20374042,0.68571940,0.23028009,0.00000000
-2.99249625,2.49917375,0.40793940,1.70955594,0.00049379,0.03841710,0.21667747,0.71129867,0.24349522,0.00000000
-2.98649325,2.60421904,0.42200727,1.78308436,0.00050414,0.03767260,0.23082756,0.74106694,0.25746956,0.00000000
-2.98049025,2.71982873,0.43826528,1.86268257,0.00051583,0.03707956,0.24614172,0.77489141,0.27211416,0.00000000
-2.97448724,2.84550836,0.45662436,1.94811541,0.00052888,0.03663559,0.26254962,0.81258191,0.28733095,0.00000000
-2.96848424,2.98056355,0.47695340,2.03900626,0.00054325,0.03633649,0.27995892,0.85389186,0.30301359,0.00000000
-2.96248124,3.12409463,0.49907834,2.13482901,0.00055883,0.03617649,0.29825478,0.89851916,0.31904820,0.00000000
-2.95647824,3.27499471,0.52278222,2.23490376,0.00057546,0.03614852,0.31729970,0.94610721,0.33531396,0.00000000
-2.95047524,3.43195189,0.54780644,2.33839659,0.00059291,0.03624431,0.33693381,0.99624596,0.35168351,0.00000000
-2.94447224,3.59345628,0.57385332,2.44432428,0.00061091,0.03645459,0.35697562,1.04847348,0.36802343,0.00000000
-2.93846923,3.75781256,0.60058999,2.55156394,0.00062912,0.03676913,0.37722335,1.10227822,0.38419459,0.00000000
-2.93246623,3.92315850,0.62765366,2.65886815,0.00064720,0.03717685,0.39745688,1.15710209,0.40005264,0.00000000
-2.92646323,4.08748973,0.65465812,2.76488513,0.00066473,0.03766583,0.41744057,1.21234496,0.41544872,0.00000000
-2.92046023,4.24869074,0.68120144,2.86818412,0.00068131,0.03822332,0.43692655,1.26737042,0.43023033,0.00000000
-2.91445723,4.40457200,0.70687462,2.96728512,0.00069653,0.03883580,0.45565902,1.32151327,0.44424266,0.00000000
-2.90845423,4.55291228,0.73127099,3.06069249,0.00070998,0.03948896,0.47337895,1.37408860,0.45733018,0.00000000
-2.90245123,4.69150565,0.75399606,3.14693147,0.00072126,0.04016778,0.48982947,1.42440252,0.46933872,0.00000000
-2.89644822,4.81821158,0.77467755,3.22458650,0.00073002,0.04085660,0.50476165,1.47176428,0.48011794,0.00000000
-2.89044522,4.93100695,0.79297521,3.29234008,0.00073593,0.04153927,0.51794044,1.51549958,0.48952411,0.00000000
-2.88444222,5.02803805,0.80859023,3.34901100,0.00073875,0.04219925,0.52915071,1.55496460,0.49742318,0.00000000
-2.87843922,5.10767085,0.82127376,3.39359039,0.00073825,0.04281988,0.53820292,1.58956031,0.50369409,0.00000000
-2.87243622,5.16853764,0.83083439,3.42527435,0.00073431,0.04338460,0.54493851,1.61874651,0.50823195,0.00000000
-2.86643322,5.20957813,0.83714418,3.44349191,0.00072685,0.04387724,0.54923441,1.64205494,0.51095127,0.00000000
-2.86043022,5.23007327,0.84014318,3.44792704,0.00071589,0.04428233,0.55100683,1.65910110,0.51178879,0.00000000
-2.85442721,5.22967046,0.83984206,3.43853387,0.00070150,0.04458541,0.55021381,1.66959399,0.51070594,0.00000000
-2.84842421,5.20839866,0.83632285,3.41554427,0.00068382,0.04477340,0.54685674,1.67334360,0.50769075,0.00000000
-2.84242121,5.16667283,0.82973771,3.37946736,0.00066308,0.04483486,0.54098046,1.67026565,0.50275905,0.00000000
-2.83641821,5.10528713,0.82030567,3.33108070,0.00063953,0.04476034,0.53267224,1.66038345,0.49595495,0.00000000
-2.83041521,5.02539700,0.80830735,3.27141318,0.00061348,0.04454260,0.52205939,1.64382679,0.48735051,0.00000000
-2.82441221,4.92849051,0.79407791,3.20172018,0.00058531,0.04417681,0.50930582,1.62082799,0.47704463,0.00000000
-2.81840920,4.81634986,0.77799826,3.12345147,0.00055538,0.04366077,0.49460760,1.59171529,0.46516115,0.00000000
-2.81240620,4.69100449,0.76048484,3.03821290,0.00052411,0.04299489,0.47818771,1.55690384,0.45184626,0.00000000
-2.80640320,4.55467709,0.74197826,2.94772313,0.00049189,0.04218232,0.46029023,1.51688483,0.43726533,0.00000000
-2.80040020,4.40972467,0.72293103,2.85376661,0.00045915,0.04122884,0.44117417,1.47221310,0.42159920,0.00000000
-2.79439720,4.25857660,0.70379498,2.75814461,0.00042626,0.04014274,0.42110717,1.42349381,0.40504025,0.00000000
-2.78839420,4.10367172,0.68500852,2.66262573,0.00039361,0.03893471,0.40035936,1.37136864,0.38778809,0.00000000
-2.78239120,3.94739679,0.66698440,2.56889769,0.00036154,0.03761754,0.37919745,1.31650200,0.37004539,0.00000000
-2.77638819,3.79202833,0.65009825,2.47852218,0.00033036,0.03620591,0.35787945,1.25956761,0.35201370,0.00000000
-2.77038519,3.63967973,0.63467844,2.39289415,0.00030034,0.03471602,0.33664987,1.20123598,0.33388952,0.00000000
-2.76438219,3.49225551,0.62099763,2.31320728,0.00027172,0.03316529,0.31573581,1.14216286,0.31586071,0.00000000
-2.75837919,3.35141398,0.60926635,2.24042665,0.00024470,0.03157202,0.29534379,1.08297906,0.29810336,0.00000000
-2.75237619,3.21853967,0.59962892,2.17526986,0.00021941,0.02995500,0.27565747,1.02428172,0.28077914,0.00000000
-2.74637319,3.09472605,0.59216197,2.11819713,0.00019597,0.02833319,0.25683618,0.96662704,0.26403324,0.00000000
-2.74037019,2.98076912,0.58687556,2.06941086,0.00017445,0.02672543,0.23901435,0.91052464,0.24799287,0.00000000
-2.73436718,2.87717162,0.58371702,2.02886458,0.00015489,0.02515008,0.22230162,0.85643334,0.23276641,0.00000000
-2.72836418,2.78415753,0.58257730,1.99628099,0.00013730,0.02362480,0.20678365,0.80475850,0.21844308,0.00000000
-2.72236118,2.70169592,0.58329962,1.97117815,0.00012166,0.02216634,0.19252351,0.75585059,0.20509315,0.00000000
-2.71635818,2.62953290,0.58569008,1.95290291,0.00010793,0.02079035,0.17956357,0.71000510,0.19276873,0.00000000
-2.71035518,2.56723004,0.58952959,1.94066986,0.00009606,0.01951123,0.16792767,0.66746349,0.18150486,0.00000000
-2.70435218,2.51420752,0.59458689,1.93360426,0.00008599,0.01834208,0.15762352,0.62841513,0.17132099,0.00000000
-2.69834917,2.46978981,0.60063162,1.93078692,0.00007764,0.01729462,0.14864530,0.59299995,0.16222278,0.00000000
-2.69234617,2.43325179,0.60744710,1.93129903,0.00007096,0.01637916,0.14097607,0.56131186,0.15420391,0.00000000
-2.68634317,2.40386315,0.61484203,1.93426488,0.00006586,0.01560464,0.13459024,0.53340250,0.14724811,0.00000000
-2.68034017,2.38092896,0.62266048,1.93889057,0.00006229,0.01497863,0.12945569,0.50928531,0.14133104,0.00000000
-2.67433717,2.36382451,0.63078972,1.94449684,0.00006019,0.01450734,0.12553565,0.48893972,0.13642214,0.00000000
-2.66833417,2.35202299,0.63916533,1.95054476,0.00005949,0.01419566,0.12279020,0.47231516,0.13248628,0.00000000
-2.66233117,2.34511460,0.64777349,1.95665304,0.00006017,0.01404719,0.12117732,0.45933496,0.12948511,0.00000000
-2.65632816,2.34281657,0.65665010,1.96260638,0.00006217,0.01406420,0.12065361,0.44989971,0.12737827,0.00000000
-2.65032516,2.34497369,0.66587704,1.96835470,0.00006546,0.01424762,0.12117448,0.44389018,0.12612414,0.00000000
-2.64432216,2.35154964,0.67557550,1.97400352,0.00007002,0.01459700,0.12269399,0.44116959,0.12568039,0.00000000
-2.63831916,2.36261008,0.68589700,1.97979627,0.00007581,0.01511042,0.12516430,0.44158521,0.12600422,0.00000000
-2.63231616,2.37829833,0.69701252,1.98608973,0.00008279,0.01578444,0.12853488,0.44496935,0.12705231,0.00000000
-2.62631316,2.39880569,0.70910028,1.99332405,0.00009094,0.01661393,0.13275148,0.45113961,0.12878061,0.00000000
-2.62031016,2.42433792,0.72233306,2.00198920,0.00010019,0.01759205,0.13775500,0.45989873,0.13114398,0.00000000
-2.61430715,2.45508020,0.73686557,2.01258971,0.00011049,0.01871006,0.14348041,0.47103403,0.13409566,0.00000000
-2.60830415,2.49116263,0.75282278,2.02560961,0.00012176,0.01995734,0.14985571,0.48431662,0.13758684,0.00000000
-2.60230115,2.53262823,0.77028962,2.04147947,0.00013391,0.02132127,0.15680122,0.49950066,0.14156616,0.00000000
-2.59629815,2.57940553,0.78930289,2.06054722,0.00014681,0.02278726,0.16422909,0.51632285,0.14597938,0.00000000
-2.59029515,2.63128723,0.80984544,2.08305407,0.00016033,0.02433883,0.17204327,0.53450245,0.15076914,0.00000000
-2.58429215,2.68791615,0.83184330,2.10911674,0.00017433,0.02595769,0.18013992,0.55374188,0.15587489,0.00000000
-2.57828914,2.74877932,0.85516549,2.13871648,0.00018864,0.02762398,0.18840831,0.57372826,0.16123304,0.00000000
-2.57228614,2.81321066,0.87962673,2.17169539,0.00020306,0.02931649,0.19673223,0.59413591,0.16677725,0.00000000
-2.56628314,2.88040187,0.90499269,2.20775981,0.00021740,0.03101302,0.20499183,0.61462995,0.17243892,0.00000000
-2.56028014,2.94942129,0.93098760,2.24649035,0.00023147,0.03269080,0.21306592,0.63487088,0.17814782,0.00000000
-2.55427714,3.01923955,0.95730359,2.28735787,0.00024507,0.03432692,0.22083460,0.65452033,0.18383285,0.00000000
-2.54827414,3.08876101,0.98361149,2.32974430,0.00025800,0.03589885,0.22818206,0.67324751,0.18942289,0.00000000
-2.54227114,3.15685912,1.00957241,2.37296727,0.00027010,0.03738495,0.23499963,0.69073645,0.19484767,0.00000000
-2.53626813,3.22241455,1.03484953,2.41630718,0.00028121,0.03876504,0.24118868,0.70669368,0.20003868,0.00000000
-2.53026513,3.28435388,1.05911971,2.45903549,0.00029121,0.04002089,0.24666351,0.72085592,0.20493010,0.00000000
-2.52426213,3.34168756,1.08208438,2.50044292,0.00030003,0.04113673,0.25135387,0.73299771,0.20945963,0.00000000
-2.51825913,3.39354531,1.10347931,2.53986645,0.00030761,0.04209971,0.25520717,0.74293843,0.21356932,0.00000000
-2.51225613,3.43920766,1.12308288,2.57671407,0.00031398,0.04290023,0.25819024,0.75054841,0.21720630,0.00000000
-2.50625313,3.47813227,1.14072278,2.61048630,0.00031918,0.04353226,0.26029043,0.75575398,0.22032355,0.00000000
-2.50025013,3.50997417,1.15628075,2.64079396,0.00032335,0.04399354,0.26151621,0.75854093,0.22288048,0.00000000
-2.49424712,3.53459906,1.16969547,2.66737137,0.00032664,0.04428561,0.26189708,0.75895639,0.22484362,0.00000000
-2.48824412,3.55208927,1.18096344,2.69008485,0.00032928,0.04441384,0.26148281,0.75710883,0.22618719,0.00000000
-2.48224112,3.56274212,1.19013789,2.70893612,0.00033155,0.04438725,0.26034209,0.75316617,0.22689361,0.00000000
-2.47623812,3.56706068,1.19732595,2.72406065,0.00033376,0.04421824,0.25856058,0.74735195,0.22695413,0.00000000
-2.47023512,3.56573733,1.20268391,2.73572089,0.00033625,0.04392228,0.25623840,0.73993963,0.22636925,0.00000000
-2.46423212,3.55963048,1.20641095,2.74429481,0.00033940,0.04351741,0.25348720,0.73124520,0.22514921,0.00000000
-2.45822911,3.54973529,1.20874143,2.75025998,0.00034362,0.04302370,0.25042690,0.72161828,0.22331438,0.00000000
-2.45222611,3.53714929,1.20993590,2.75417364,0.00034930,0.04246272,0.24718206,0.71143205,0.22089550,0.00000000
-2.44622311,3.52303403,1.21027112,2.75664960,0.00035683,0.04185683,0.24387822,0.70107222,0.21793386,0.00000000
-2.44022011,3.50857406,1.21002939,2.75833255,0.00036660,0.04122859,0.24063819,0.69092562,0.21448126,0.00000000
-2.43421711,3.49493463,1.20948742,2.75987085,0.00037896,0.04060005,0.23757833,0.68136859,0.21059975,0.00000000
-2.42821411,3.48321969,1.20890524,2.76188865,0.00039423,0.03999217,0.23480519,0.67275587,0.20636123,0.00000000
-2.42221111,3.47443172,1.20851537,2.76495859,0.00041269,0.03942422,0.23241228,0.66541007,0.20184663,0.00000000
-2.41620810,3.46943502,1.20851281,2.76957612,0.00043456,0.03891326,0.23047745,0.65961244,0.19714499,0.00000000
-2.41020510,3.46892390,1.20904625,2.77613657,0.00046002,0.03847372,0.22906062,0.65559510,0.19235209,0.00000000
-2.40420210,3.47339720,1.21021084,2.78491612,0.00048920,0.03811708,0.22820221,0.65353503,0.18756896,0.00000000
-2.39819910,3.48314020,1.21204298,2.79605749,0.00052219,0.03785162,0.22792219,0.65355018,0.18290002,0.00000000
-2.39219610,3.49821491,1.21451748,2.80956124,0.00055903,0.03768233,0.22821981,0.65569770,0.17845110,0.00000000
-2.38619310,3.51845908,1.21754714,2.82528314,0.00059974,0.03761094,0.22907408,0.65997430,0.17432719,0.00000000
-2.38019010,3.54349419,1.22098511,2.84293788,0.00064434,0.03763599,0.23044495,0.66631891,0.17063015,0.00000000
-2.37418709,3.57274202,1.22462986,2.86210896,0.00069284,0.03775312,0.23227512,0.67461714,0.16745631,0.00000000
-2.36818409,3.60544912,1.22823262,2.88226454,0.00074529,0.03795532,0.23449253,0.68470761,0.16489410,0.00000000
-2.36218109,3.64071795,1.23150705,2.90277834,0.00080179,0.03823338,0.23701326,0.69638958,0.16302172,0.00000000
-2.35617809,3.67754339,1.23414076,2.92295474,0.00086251,0.03857629,0.23974494,0.70943165,0.16190500,0.00000000
-2.35017509,3.71485260,1.23580801,2.94205669,0.00092771,0.03897173,0.24259035,0.72358101,0.16159546,0.00000000
-2.34417209,3.75154665,1.23618307,2.95933522,0.00099777,0.03940657,0.24545112,0.73857283,0.16212860,0.00000000
-2.33816908,3.78654164,1.23495370,2.97405892,0.00107322,0.03986729,0.24823153,0.75413939,0.16352265,0.00000000
-2.33216608,3.81880762,1.23183380,2.98554205,0.00115470,0.04034052,0.25084198,0.77001850,0.16577767,0.00000000
-2.32616308,3.84740351,1.22657496,2.99316989,0.00124303,0.04081335,0.25320226,0.78596099,0.16887507,0.00000000
-2.32016008,3.87150656,1.21897605,2.99642019,0.00133915,0.04127370,0.25524436,0.80173692,0.17277774,0.00000000
-2.31415708,3.89043541,1.20889071,2.99487980,0.00144416,0.04171063,0.25691471,0.81714043,0.17743067,0.00000000
-2.30815408,3.90366586,1.19623220,2.98825606,0.00155925,0.04211451,0.25817595,0.83199314,0.18276211,0.00000000
-2.30215108,3.91083938,1.18097565,2.97638244,0.00168568,0.04247716,0.25900792,0.84614616,0.18868531,0.00000000
-2.29614807,3.91176436,1.16315766,2.95921877,0.00182474,0.04279197,0.25940813,0.85948079,0.19510078,0.00000000
-2.29014507,3.90641081,1.14287336,2.93684631,0.00197771,0.04305387,0.25939153,0.87190812,0.20189901,0.00000000
-2.28414207,3.89489933,1.12027135,2.90945841,0.00214574,0.04325938,0.25898974,0.88336768,0.20896359,0.00000000
-2.27813907,3.87748548,1.09554680,2.87734755,0.00232983,0.04340646,0.25824977,0.89382553,0.21617466,0.00000000
-2.27213607,3.85454081,1.06893327,2.84088971,0.00253075,0.04349454,0.25723221,0.90327177,0.22341250,0.00000000
-2.26613307,3.82653177,1.04069367,2.80052724,0.00274892,0.04352434,0.25600910,0.91171794,0.23056114,0.00000000
-2.26013007,3.79399775,1.01111091,2.75675105,0.00298437,0.04349779,0.25466155,0.91919425,0.23751197,0.00000000
-2.25412706,3.75752927,0.98047866,2.71008314,0.00323665,0.04341793,0.25327707,0.92574691,0.24416686,0.00000000
-2.24812406,3.71774716,0.94909267,2.66106013,0.00350482,0.04328879,0.25194681,0.93143556,0.25044109,0.00000000
-2.24212106,3.67528351,0.91724294,2.61021847,0.00378732,0.04311523,0.25076271,0.93633073,0.25626553,0.00000000
-2.23611806,3.63076462,0.88520693,2.55808164,0.00408203,0.04290285,0.24981468,0.94051149,0.26158822,0.00000000
-2.23011506,3.58479633,0.85324405,2.50514960,0.00438625,0.04265783,0.24918784,0.94406301,0.26637514,0.00000000
-2.22411206,3.53795167,0.82159135,2.45189046,0.00469668,0.04238676,0.24895982,0.94707419,0.27061017,0.00000000
-2.21810905,3.49076078,0.79046051,2.39873440,0.00500952,0.04209651,0.24919829,0.94963513,0.27429422,0.00000000
-2.21210605,3.44370302,0.76003592,2.34606948,0.00532056,0.04179402,0.24995869,0.95183451,0.27744359,0.00000000
-2.20610305,3.39720094,0.73047379,2.29423923,0.00562522,0.04148610,0.25128227,0.95375699,0.28008762,0.00000000
-2.20010005,3.35161608,0.70190223,2.24354176,0.00591872,0.04117925,0.25319439,0.95548044,0.28226583,0.00000000
-2.19409705,3.30724651,0.67442191,2.19422999,0.00619623,0.04087948,0.25570340,0.95707338,0.28402456,0.00000000
-2.18809405,3.26432582,0.64810745,2.14651291,0.00645299,0.04059206,0.25879977,0.95859263,0.28541359,0.00000000
-2.18209105,3.22302391,0.62300913,2.10055763,0.00668449,0.04032148,0.26245594,0.96008135,0.28648254,0.00000000
-2.17608804,3.18344920,0.59915503,2.05649204,0.00688662,0.04007119,0.26662659,0.96156771,0.28727769,0.00000000
-2.17008504,3.14565260,0.57655346,2.01440805,0.00705583,0.03984365,0.27124956,0.96306424,0.28783899,0.00000000
-2.16408204,3.10963298,0.55519549,1.97436521,0.00718925,0.03964021,0.27624738,0.96456813,0.28819782,0.00000000
-2.15807904,3.07534425,0.53505770,1.93639464,0.00728478,0.03946122,0.28152930,0.96606237,0.28837522,0.00000000
-2.15207604,3.04270373,0.51610504,1.90050321,0.00734121,0.03930609,0.28699390,0.96751788,0.28838107,0.00000000
-2.14607304,3.01160155,0.49829368,1.86667778,0.00735824,0.03917346,0.29253212,0.96889654,0.28821390,0.00000000
-2.14007004,2.98191083,0.48157397,1.83488942,0.00733648,0.03906143,0.29803065,0.97015485,0.28786153,0.00000000
-2.13406703,2.95349787,0.46589321,1.80509725,0.00727744,0.03896778,0.30337545,0.97124816,0.28730242,0.00000000
-2.12806403,2.92623216,0.45119842,1.77725196,0.00718346,0.03889031,0.30845542,0.97213513,0.28650758,0.00000000
-2.12206103,2.89999528,0.43743882,1.75129861,0.00705761,0.03882709,0.31316592,0.97278208,0.28544290,0.00000000
-2.11605803,2.87468841,0.42456813,1.72717861,0.00690359,0.03877678,0.31741211,0.97316708,0.28407178,0.00000000
-2.11005503,2.85023784,0.41254635,1.70483078,0.00672554,0.03873890,0.32111177,0.97328325,0.28235789,0.00000000
-2.10405203,2.82659808,0.40134132,1.68419135,0.00652790,0.03871403,0.32419775,0.97314127,0.28026779,0.00000000
-2.09804902,2.80375260,0.39092961,1.66519301,0.00631527,0.03870406,0.32661976,0.97277080,0.27777343,0.00000000
-2.09204602,2.78171183,0.38129705,1.64776301,0.00609221,0.03871222,0.32834539,0.97222063,0.27485414,0.00000000
-2.08604302,2.76050901,0.37243866,1.63182061,0.00586308,0.03874319,0.32936062,0.97155769,0.27149832,0.00000000
-2.08004002,2.74019388,0.36435810,1.61727406,0.00563194,0.03880302,0.32966948,0.97086487,0.26770448,0.00000000
-2.07403702,2.72082507,0.35706671,1.60401748,0.00540240,0.03889905,0.32929318,0.97023789,0.26348183,0.00000000
-2.06803402,2.70246152,0.35058215,1.59192806,0.00517752,0.03903973,0.32826864,0.96978127,0.25885024,0.00000000
-2.06203102,2.68515393,0.34492678,1.58086383,0.00495980,0.03923435,0.32664665,0.96960381,0.25383977,0.00000000
-2.05602801,2.66893672,0.34012584,1.57066250,0.00475109,0.03949279,0.32448963,0.96981381,0.24848977,0.00000000
-2.05002501,2.65382132,0.33620562,1.56114151,0.00455266,0.03982517,0.32186934,0.97051426,0.24284766,0.00000000
-2.04402201,2.63979125,0.33319159,1.55209959,0.00436515,0.04024154,0.31886445,0.97179834,0.23696748,0.00000000
-2.03801901,2.62679941,0.33110679,1.54331989,0.00418872,0.04075147,0.31555826,0.97374543,0.23090834,0.00000000
-2.03201601,2.61476788,0.32997032,1.53457459,0.00402305,0.04136374,0.31203660,0.97641783,0.22473290,0.00000000
-2.02601301,2.60359009,0.32979622,1.52563095,0.00386749,0.04208604,0.30838597,0.97985831,0.21850584,0.00000000
-2.02001001,2.59313544,0.33059263,1.51625837,0.00372111,0.04292464,0.30469204,0.98408857,0.21229259,0.00000000
-2.01400700,2.58325575,0.33236129,1.50623628,0.00358287,0.04388418,0.30103850,0.98910864,0.20615817,0.00000000
-2.00800400,2.57379333,0.33509738,1.49536224,0.00345166,0.04496747,0.29750611,0.99489717,0.20016634,0.00000000
-2.00200100,2.56458988,0.33878961,1.48345995,0.00332645,0.04617541,0.29417224,1.00141253,0.19437888,0.00000000
-1.99599800,2.55549573,0.34342060,1.47038651,0.00320634,0.04750685,0.29111043,1.00859466,0.18885513,0.00000000
-1.98999500,2.54637870,0.34896736,1.45603872,0.00309064,0.04895864,0.28839025,1.01636744,0.18365167,0.00000000
-1.98399200,2.53713203,0.35540188,1.44035775,0.00297893,0.05052570,0.28607708,1.02464156,0.17882214,0.00000000
-1.97798899,2.52768069,0.36269167,1.42333218,0.00287108,0.05220109,0.28423201,1.03331762,0.17441701,0.00000000
-1.97198599,2.51798595,0.37080018,1.40499898,0.00276724,0.05397615,0.28291151,1.04228939,0.17048348,0.00000000
-1.96598299,2.50804752,0.37968709,1.38544246,0.00266788,0.05584071,0.28216698,1.05144698,0.16706523,0.00000000
-1.95997999,2.49790341,0.38930826,1.36479119,0.00257372,0.05778329,0.28204401,1.06067995,0.16420202,0.00000000
-1.95397699,2.48762722,0.39961540,1.34321303,0.00248574,0.05979123,0.28258149,1.06987999,0.16192930,0.00000000
