energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Li_s_up,Li_s_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.56878439,3.91952697,-5.04658536,0.00456894,-0.04541012,0.21326182,-0.59641162,0.05749758,-0.33789900,1.17278894,-1.24995860,2.14129473,-1.61394507,1.56899812,-2.66493095,0.00000000,-0.00000000
-3.56278139,3.81320909,-4.82840105,0.00433812,-0.04258462,0.20669557,-0.58303651,0.05623848,-0.31876406,1.12022489,-1.21023585,2.13739785,-1.54238415,1.47597828,-2.53741937,0.00000000,-0.00000000
-3.55677839,3.71730499,-4.60034669,0.00413890,-0.03967126,0.20064331,-0.56905456,0.05507218,-0.29867282,1.06947081,-1.16870630,2.13979563,-1.46760258,1.38632269,-2.40421803,0.00000000,-0.00000000
-3.55077539,3.63383416,-4.36621571,0.00397239,-0.03671456,0.19517063,-0.55476268,0.05400316,-0.27795909,1.02112570,-1.12615762,2.14938285,-1.39083491,1.30116463,-2.26745707,0.00000000,-0.00000000
-3.54477239,3.56449024,-4.12973263,0.00383929,-0.03375743,0.19033957,-0.54042843,0.05303948,-0.25694888,0.97571363,-1.08334831,2.16687524,-1.31329538,1.22148931,-2.12925770,0.00000000,-0.00000000
-3.53876938,3.51058636,-3.89445474,0.00373983,-0.03084009,0.18620655,-0.52628280,0.05219226,-0.23595199,0.93367260,-1.04098832,2.19277224,-1.23614642,1.14811678,-1.99167583,0.00000000,-0.00000000
-3.53276638,3.47301085,-3.66369198,0.00367368,-0.02799917,0.18282038,-0.51251579,0.05147482,-0.21525482,0.89534601,-0.99972473,2.22732523,-1.16047273,1.08169059,-1.85665483,0.00000000,-0.00000000
-3.52676338,3.45219537,-3.44044761,0.00364000,-0.02526704,0.18022022,-0.49927480,0.05090173,-0.19511463,0.86097670,-0.96013325,2.27051268,-1.08726193,1.02267217,-1.72598855,0.00000000,-0.00000000
-3.52076038,3.44809707,-3.22738071,0.00363735,-0.02267138,0.17843368,-0.48666590,0.05048756,-0.17575535,0.83070403,-0.92271533,2.32202410,-1.01739208,0.97134101,-1.60129576,0.00000000,-0.00000000
-3.51475738,3.46019595,-3.02679027,0.00366373,-0.02023490,0.17747522,-0.47475766,0.05024570,-0.15736497,0.80456381,-0.88790064,2.38125384,-0.95162602,0.92780025,-1.48400576,0.00000000,-0.00000000
-3.50875438,3.48750809,-2.84061916,0.00371657,-0.01797529,0.17734489,-0.46358720,0.05018711,-0.14009440,0.78249136,-0.85605433,2.44730596,-0.89061200,0.89198730,-1.37535469,0.00000000,-0.00000000
-3.50275138,3.52861491,-2.67047537,0.00379277,-0.01590543,0.17802754,-0.45316785,0.05031918,-0.12405775,0.76432748,-0.82748786,2.51901052,-0.83488990,0.86368882,-1.27639135,0.00000000,-0.00000000
-3.49674837,3.58170781,-2.51766669,0.00388876,-0.01403359,0.17949263,-0.44349793,0.05064471,-0.10933381,0.74982714,-0.80247245,2.59495135,-0.78490172,0.84255932,-1.18799058,0.00000000,-0.00000000
-3.49074537,3.64464702,-2.38324473,0.00400057,-0.01236390,0.18169453,-0.43456980,0.05116115,-0.09596855,0.73867078,-0.78125361,2.67350469,-0.74100517,0.82814262,-1.11087234,0.00000000,-0.00000000
-3.48474237,3.71503271,-2.26805343,0.00412388,-0.01089682,0.18457355,-0.42637862,0.05186002,-0.08397834,0.73047756,-0.76406546,2.75288761,-0.70348875,0.81989525,-1.04562401,0.00000000,-0.00000000
-3.47873937,3.79028593,-2.17277755,0.00425417,-0.00962965,0.18805747,-0.41893014,0.05272677,-0.07335373,0.72482045,-0.75114337,2.83121450,-0.67258697,0.81721081,-0.99272356,0.00000000,-0.00000000
-3.47273637,3.86773625,-2.09798661,0.00438683,-0.00855712,0.19206364,-0.41224685,0.05374079,-0.06406345,0.72124227,-0.74273375,2.90655942,-0.64849421,0.81944445,-0.95256129,0.00000000,-0.00000000
-3.46673337,3.94471269,-2.04417044,0.00451726,-0.00767185,0.19650155,-0.40637213,0.05487586,-0.05605848,0.71927232,-0.73909992,2.97702180,-0.63137598,0.82593641,-0.92545805,0.00000000,-0.00000000
-3.46073037,4.01863427,-2.01176316,0.00464102,-0.00696488,0.20127566,-0.40137204,0.05610089,-0.04927604,0.71844284,-0.74052316,3.04079264,-0.62137666,0.83603400,-0.91167822,0.00000000,-0.00000000
-3.45472736,4.08709630,-2.00115345,0.00475394,-0.00642607,0.20628844,-0.39733455,0.05738087,-0.04364318,0.71830468,-0.74729873,3.09621828,-0.61862289,0.84911096,-0.91143617,0.00000000,-0.00000000
-3.44872436,4.14794887,-2.01267990,0.00485232,-0.00604447,0.21144343,-0.39436623,0.05867812,-0.03908006,0.71844156,-0.75972640,3.14185873,-0.62322222,0.86458384,-0.92489534,0.00000000,-0.00000000
-3.44272136,4.19936418,-2.04661143,0.00493296,-0.00580858,0.21664809,-0.39258663,0.05995369,-0.03550267,0.71848243,-0.77809606,3.17653818,-0.63525714,0.88192472,-0.95215991,0.00000000,-0.00000000
-3.43671836,4.23988994,-2.10311379,0.00499336,-0.00570654,0.22181646,-0.39212055,0.06116884,-0.03282512,0.71811132,-0.80266882,3.19938507,-0.65477453,0.90067002,-0.99325918,0.00000000,-0.00000000
-3.43071536,4.26848685,-2.18220434,0.00503179,-0.00572630,0.22687125,-0.39308875,0.06228661,-0.03096130,0.71707448,-0.83365458,3.20986030,-0.68177145,0.92042531,-1.04812578,0.00000000,-0.00000000
-3.42471236,4.28454884,-2.28369797,0.00504735,-0.00585563,0.23174548,-0.39559772,0.06327327,-0.02982615,0.71518461,-0.87118732,3.20777218,-0.71617798,0.94086613,-1.11656899,0.00000000,-0.00000000
-3.41870935,4.28790589,-2.40714803,0.00504009,-0.00608221,0.23638349,-0.39972894,0.06409981,-0.02933645,0.71232204,-0.91529948,3.19327805,-0.75783845,0.96173524,-1.19824501,0.00000000,-0.00000000
-3.41270635,4.27880993,-2.55178644,0.00501102,-0.00639358,0.24074128,-0.40552862,0.06474312,-0.02941130,0.70843309,-0.96589710,3.16687261,-0.80649232,0.98283664,-1.29262639,0.00000000,-0.00000000
-3.40670335,4.25790559,-2.71646762,0.00496216,-0.00677712,0.24478629,-0.41299825,0.06518705,-0.02997225,0.70352578,-1.02273727,3.12936427,-0.86175621,1.00402716,-1.39897290,0.00000000,-0.00000000
-3.40070035,4.22618796,-2.89962078,0.00489650,-0.00722005,0.24849666,-0.42208690,0.06542327,-0.03094333,0.69766349,-1.08540955,3.08184104,-0.92310853,1.02520638,-1.51630639,0.00000000,-0.00000000
-3.39469735,4.18495047,-3.09921482,0.00481801,-0.00770939,0.25185996,-0.43268556,0.06545177,-0.03225094,0.69095684,-1.15332288,3.02562827,-0.98987812,1.04630568,-1.64339190,0.00000000,-0.00000000
-3.38869435,4.13572631,-3.31273982,0.00473161,-0.00823202,0.25487174,-0.44462418,0.06528117,-0.03382374,0.68355457,-1.22569912,2.96224073,-1.06123815,1.06727757,-1.77872719,0.00000000,-0.00000000
-3.38269135,4.08022697,-3.53720801,0.00464304,-0.00877468,0.25753388,-0.45767149,0.06492879,-0.03559253,0.67563397,-1.30157433,2.89333187,-1.13620629,1.08808592,-1.92054258,0.00000000,-0.00000000
-3.37668834,4.02028155,-3.76917645,0.00455886,-0.00932410,0.25985293,-0.47153793,0.06442038,-0.03749034,0.66739148,-1.37980833,2.82064287,-1.21365189,1.10869810,-2.06681237,0.00000000,-0.00000000
-3.37068534,3.95777998,-4.00479230,0.00448624,-0.00986713,0.26183871,-0.48588155,0.06378977,-0.03945252,0.65903396,-1.45910275,2.74595419,-1.29231041,1.12907956,-2.21527852,0.00000000,-0.00000000
-3.36468234,3.89462305,-4.23986057,0.00443292,-0.01039086,0.26350317,-0.50031670,0.06307825,-0.04141712,0.65077117,-1.53802734,2.67104160,-1.37080521,1.14919135,-2.36348692,0.00000000,-0.00000000
-3.35867934,3.83268104,-4.46993270,0.00440703,-0.01088291,0.26485961,-0.51442524,0.06233382,-0.04332524,0.64280972,-1.61505371,2.59763858,-1.44767616,1.16899070,-2.50883535,0.00000000,-0.00000000
-3.35267634,3.77376220,-4.69041330,0.00441689,-0.01133156,0.26592246,-0.52776973,0.06161034,-0.04512171,0.63534871,-1.68859567,2.52740600,-1.52141420,1.18843465,-2.64863217,0.00000000,-0.00000000
-3.34667334,3.71959148,-4.89668127,0.00447090,-0.01172609,0.26670749,-0.53990796,0.06096662,-0.04675570,0.62857706,-1.75705425,2.46190965,-1.59050070,1.20748628,-2.78016351,0.00000000,-0.00000000
-3.34067034,3.67179853,-5.08422040,0.00457729,-0.01205691,0.26723241,-0.55040825,0.06046534,-0.04818149,0.62267242,-1.81886597,2.40260531,-1.65344999,1.22612306,-2.90076666,0.00000000,-0.00000000
-3.33466733,3.63191395,-5.24875394,0.00474394,-0.01231591,0.26751796,-0.55886476,0.06017207,-0.04935920,0.61780142,-1.87255205,2.35083072,-1.70885336,1.24434640,-3.00790649,0.00000000,-0.00000000
-3.32866433,3.60137131,-5.38637735,0.00497812,-0.01249656,0.26758908,-0.56491207,0.06015409,-0.05025550,0.61412085,-1.91676645,2.30780300,-1.75542253,1.26219138,-3.09925184,0.00000000,-0.00000000
-3.32266133,3.58151276,-5.49368303,0.00528632,-0.01259412,0.26747628,-0.56823835,0.06047927,-0.05084422,0.61177934,-1.95034067,2.27462006,-1.79203070,1.27973579,-3.17274823,0.00000000,-0.00000000
-3.31665833,3.57359523,-5.56787140,0.00567394,-0.01260577,0.26721688,-0.56859657,0.06121484,-0.05110683,0.61091913,-1.97232318,2.25226416,-1.81774920,1.29710721,-3.22668373,0.00000000,-0.00000000
-3.31065533,3.57879470,-5.60684301,0.00614514,-0.01253061,0.26685599,-0.56581318,0.06242612,-0.05103271,0.61167731,-1.98201163,2.24160569,-1.83187804,1.31448730,-3.25974470,0.00000000,-0.00000000
-3.30465233,3.59820615,-5.60926739,0.00670251,-0.01236975,0.26644718,-0.55979391,0.06417514,-0.05061926,0.61418632,-1.97897649,2.24340578,-1.83396896,1.33211240,-3.27105897,0.00000000,-0.00000000
-3.29864932,3.63283734,-5.57462533,0.00734694,-0.01212613,0.26605250,-0.55052653,0.06651924,-0.04987178,0.61857324,-1.96307491,2.25831602,-1.82383978,1.35027007,-3.26022409,0.00000000,-0.00000000
-3.29264632,3.68359532,-5.50322273,0.00807741,-0.01180451,0.26574205,-0.53808035,0.06950954,-0.04880307,0.62495783,-1.93445437,2.28687485,-1.80157947,1.36929106,-3.22731951,0.00000000,-0.00000000
-3.28664332,3.75126541,-5.39617543,0.00889078,-0.01141119,0.26559279,-0.52260280,0.07318940,-0.04743287,0.63344904,-1.89354593,2.32949978,-1.76754372,1.38953701,-3.17290194,0.00000000,-0.00000000
-3.28064032,3.83648322,-5.25536592,0.00978176,-0.01095386,0.26568680,-0.50431312,0.07759281,-0.04578708,0.64414042,-1.84104754,2.38647598,-1.72234120,1.41138429,-3.09798431,0.00000000,-0.00000000
-3.27463732,3.93970128,-5.08337425,0.01074279,-0.01044127,0.26610897,-0.48349360,0.08274283,-0.04389684,0.65710436,-1.77789835,2.45794180,-1.66681131,1.43520458,-3.00399919,0.00000000,-0.00000000
-3.26863432,4.06115232,-4.88338643,0.01176408,-0.00988300,0.26694427,-0.46047895,0.08865001,-0.04179743,0.67238579,-1.70524537,2.54387238,-1.60199450,1.46134337,-2.89274859,0.00000000,-0.00000000
-3.26263132,4.20081216,-4.65908503,0.01283369,-0.00928908,0.26827472,-0.43564421,0.09531110,-0.03952713,0.68999559,-1.62440402,2.64406311,-1.52909657,1.49009768,-2.76634248,0.00000000,-0.00000000
-3.25662831,4.35836523,-4.41452694,0.01393767,-0.00866975,0.27017622,-0.40939188,0.10270774,-0.03712605,0.70990443,-1.53681455,2.75811460,-1.44944869,1.52169413,-2.62712900,0.00000000,-0.00000000
-3.25062531,4.53317606,-4.15401404,0.01506030,-0.00803515,0.27271551,-0.38213887,0.11080560,-0.03463497,0.73203743,-1.44399640,2.88542120,-1.36446501,1.55626907,-2.47761946,0.00000000,-0.00000000
-3.24462231,4.72426967,-3.88196233,0.01618442,-0.00739502,0.27594732,-0.35430380,0.11955380,-0.03209422,0.75627027,-1.34750229,3.02516476,-1.27559959,1.59385188,-2.32041149,0.00000000,-0.00000000
-3.23861931,4.93032373,-3.60277514,0.01729179,-0.00675853,0.27991202,-0.32629526,0.12888473,-0.02954274,0.78242700,-1.24887427,3.17631538,-1.18430467,1.63435273,-2.15811359,0.00000000,-0.00000000
-3.23261631,5.14967416,-3.32072530,0.01836357,-0.00613400,0.28463375,-0.29850129,0.13871435,-0.02701713,0.81028015,-1.14960315,3.33764009,-1.09199173,1.67755559,-1.99327407,0.00000000,-0.00000000
-3.22661331,5.38033559,-3.03985044,0.01938080,-0.00552881,0.29011922,-0.27128067,0.14894302,-0.02455107,0.83955300,-1.05109290,3.50772039,-0.99999688,1.72311724,-1.82831699,0.00000000,-0.00000000
-3.22061031,5.62003670,-2.76386486,0.02032493,-0.00494930,0.29635721,-0.24495606,0.15945681,-0.02217471,0.86992424,-0.95463114,3.68497854,-0.90955160,1.77057235,-1.66548728,0.00000000,-0.00000000
-3.21460730,5.86626971,-2.49609016,0.02117834,-0.00440067,0.30331874,-0.21980912,0.17012931,-0.01991438,0.90103486,-0.86136623,3.86771212,-0.82175969,1.81934450,-1.50680641,0.00000000,-0.00000000
-3.20860430,6.11635222,-2.23940579,0.02192491,-0.00388700,0.31095794,-0.19607770,0.18082401,-0.01779244,0.93249686,-0.77229160,4.05413589,-0.73758072,1.86876268,-1.35403967,0.00000000,-0.00000000
-3.20260130,6.36749895,-1.99621973,0.02255045,-0.00341126,0.31921338,-0.17395503,0.19139696,-0.01582726,0.96390353,-0.68823703,4.24242915,-0.65782016,1.91808235,-1.20867528,0.00000000,-0.00000000
-3.19659830,6.61689989,-1.76845844,0.02304321,-0.00297540,0.32800991,-0.15359056,0.20169988,-0.01403342,0.99484057,-0.60986655,4.43078666,-0.58312579,1.96650994,-1.07191504,0.00000000,-0.00000000
-3.19059530,6.86180146,-1.55757441,0.02339419,-0.00258042,0.33726084,-0.13509234,0.21158341,-0.01242197,1.02489771,-0.53768246,4.61747083,-0.51399002,2.01322951,-0.94467559,0.00000000,-0.00000000
-3.18459230,7.09958658,-1.36456902,0.02359739,-0.00222648,0.34687017,-0.11853069,0.22090059,-0.01100078,1.05368004,-0.47203429,4.80086267,-0.45075723,2.05743013,-0.82759930,0.00000000,-0.00000000
-3.17858929,7.32784992,-1.19002779,0.02365002,-0.00191303,0.35673491,-0.10394262,0.22951021,-0.00977502,1.08081852,-0.41313200,4.97950914,-0.39363517,2.09833274,-0.72107295,0.00000000,-0.00000000
-3.17258629,7.54446483,-1.03416515,0.02355253,-0.00163895,0.36674736,-0.09133693,0.23728016,-0.00874759,1.10597930,-0.36106194,5.15216457,-0.34270958,2.13521497,-0.62525264,0.00000000,-0.00000000
-3.16658329,7.74763893,-0.89687533,0.02330852,-0.00140270,0.37679705,-0.08069945,0.24409043,-0.00791960,1.12887120,-0.31580472,5.31782436,-0.29796075,2.16743307,-0.54009307,0.00000000,-0.00000000
-3.16058029,7.93595607,-0.77778646,0.02292458,-0.00120240,0.38677255,-0.07199824,0.24983586,-0.00729079,1.14925129,-0.27725368,5.47574921,-0.25928121,2.19443990,-0.46537933,0.00000000,-0.00000000
-3.15457729,8.10840308,-0.67631504,0.02241002,-0.00103600,0.39656295,-0.06518848,0.25442836,-0.00685992,1.16692829,-0.24523306,5.62547906,-0.22649347,2.21579857,-0.40075958,0.00000000,-0.00000000
-3.14857429,8.26438073,-0.59171825,0.02177649,-0.00090136,0.40605906,-0.06021671,0.25779872,-0.00662507,1.18176380,-0.21951504,5.76683586,-0.19936699,2.23119129,-0.34577711,0.00000000,-0.00000000
-3.14257129,8.40369891,-0.52314212,0.02103756,-0.00079636,0.41515434,-0.05702455,0.25989784,-0.00658390,1.19367154,-0.19983486,5.89991547,-0.17763387,2.24042356,-0.29990048,0.00000000,-0.00000000
-3.13656828,8.52655688,-0.46966417,0.02020822,-0.00071894,0.42374578,-0.05555142,0.26069735,-0.00673372,1.20261473,-0.18590365,6.02506881,-0.16100255,2.24342398,-0.26255087,0.00000000,-0.00000000
-3.13056528,8.63351022,-0.43032928,0.01930443,-0.00066723,0.43173447,-0.05573654,0.26018976,-0.00707160,1.20860198,-0.17741851,6.14287318,-0.14916937,2.24024010,-0.23312586,0.00000000,-0.00000000
-3.12456228,8.72542628,-0.40417861,0.01834259,-0.00063952,0.43902643,-0.05752005,0.25838804,-0.00759426,1.21168212,-0.17406999,6.25409500,-0.14182766,2.23103104,-0.21101936,0.00000000,-0.00000000
-3.11855928,8.80343061,-0.39027126,0.01733905,-0.00063432,0.44553330,-0.06084331,0.25532466,-0.00829798,1.21193821,-0.17554673,6.35964528,-0.13867466,2.21605745,-0.19563739,0.00000000,-0.00000000
-3.11255628,8.86884672,-0.38769923,0.01630973,-0.00065037,0.45117334,-0.06564860,0.25105035,-0.00917841,1.20948132,-0.18153780,6.46052962,-0.13941602,2.19566984,-0.18641006,0.00000000,-0.00000000
-3.10655328,8.92313180,-0.39559638,0.01526972,-0.00068667,0.45587264,-0.07187818,0.24563233,-0.01023031,1.20444429,-0.19173284,6.55779433,-0.14376851,2.17029571,-0.18279983,0.00000000,-0.00000000
-3.10055028,8.96781080,-0.41314230,0.01423298,-0.00074241,0.45956650,-0.07947304,0.23915243,-0.01144730,1.19697585,-0.20582064,6.65247075,-0.15146106,2.14042627,-0.18430664,0.00000000,-0.00000000
-3.09454727,9.00441135,-0.43956218,0.01321215,-0.00081700,0.46220123,-0.08837132,0.23170487,-0.01282160,1.18723534,-0.22348666,6.74551941,-0.16223466,2.10660317,-0.19047043,0.00000000,-0.00000000
-3.08854427,9.03440138,-0.47412407,0.01221840,-0.00091004,0.46373605,-0.09850680,0.22339403,-0.01434381,1.17538822,-0.24440993,6.83777612,-0.17584143,2.06940577,-0.20087158,0.00000000,-0.00000000
-3.08254127,9.05913159,-0.51613458,0.01126141,-0.00102128,0.46414525,-0.10980742,0.21433210,-0.01600269,1.16160246,-0.26826002,6.92990170,-0.19204351,2.02943900,-0.21513006,0.00000000,-0.00000000
-3.07653827,9.07978427,-0.56493416,0.01034938,-0.00115055,0.46342044,-0.12219411,0.20463672,-0.01778506,1.14604576,-0.29469455,7.02233724,-0.21061187,1.98732209,-0.23290368,0.00000000,-0.00000000
-3.07053527,9.09732995,-0.61989306,0.00948915,-0.00129781,0.46157273,-0.13557995,0.19442878,-0.01967579,1.12888379,-0.32335768,7.11526650,-0.23132568,1.94367816,-0.25388603,0.00000000,-0.00000000
-3.06453227,9.11249322,-0.68040870,0.00868638,-0.00146302,0.45863482,-0.14986993,0.18383021,-0.02165784,1.11027911,-0.35387991,7.20858718,-0.25397233,1.89912465,-0.27780463,0.00000000,-0.00000000
-3.05852926,9.12572852,-0.74590498,0.00794573,-0.00164616,0.45466273,-0.16496110,0.17296202,-0.02371245,1.09039096,-0.38587948,7.30189234,-0.27834839,1.85426457,-0.30441947,0.00000000,-0.00000000
-3.05252626,9.13720701,-0.81583396,0.00727118,-0.00184713,0.44973715,-0.18074345,0.16194242,-0.02581942,1.06937553,-0.41896552,7.39446333,-0.30426151,1.80967859,-0.33352222,0.00000000,-0.00000000
-3.04652326,9.14681494,-0.88967996,0.00666621,-0.00206578,0.44396417,-0.19710116,0.15088519,-0.02795757,1.04738679,-0.45274284,7.48527503,-0.33153333,1.76591794,-0.36493621,0.00000000,-0.00000000
-3.04052026,9.15416384,-0.96696579,0.00613419,-0.00230180,0.43747532,-0.21391441,0.13989828,-0.03010512,1.02457771,-0.48681835,7.57301406,-0.36000329,1.72349810,-0.39851702,0.00000000,-0.00000000
-3.03451726,9.15861270,-1.04726083,0.00567857,-0.00255471,0.43042685,-0.23106161,0.12908256,-0.03224037,1.00110168,-0.52080872,7.65610989,-0.38953306,1.68289368,-0.43415374,0.00000000,-0.00000000
-3.02851426,9.15930170,-1.13019037,0.00530318,-0.00282385,0.42299807,-0.24842171,0.11853087,-0.03434226,0.97711419,-0.55434906,7.73277876,-0.42001143,1.64453428,-0.47177050,0.00000000,-0.00000000
-3.02251126,9.15519667,-1.21544532,0.00501244,-0.00310829,0.41538892,-0.26587681,0.10832723,-0.03639102,0.95277443,-0.58710210,7.80107909,-0.45135915,1.60880187,-0.51132799,0.00000000,-0.00000000
-3.01650825,9.14514327,-1.30279165,0.00481159,-0.00340683,0.40781654,-0.28331456,0.09854637,-0.03836885,0.92824709,-0.61876736,7.85897716,-0.48353358,1.57602970,-0.55282477,0.00000000,-0.00000000
-3.01050525,9.12792893,-1.39207859,0.00470680,-0.00371800,0.40051114,-0.30063046,0.08925339,-0.04026051,0.90370385,-0.64908990,7.90442077,-0.51653251,1.54650284,-0.59629786,0.00000000,-0.00000000
-3.00450225,9.10235063,-1.48324485,0.00470526,-0.00404000,0.39371111,-0.31772974,0.08050367,-0.04205390,0.87932487,-0.67786801,7.93541839,-0.55039699,1.52046071,-0.64182238,0.00000000,-0.00000000
-2.99849925,9.06728589,-1.57632191,0.00481523,-0.00437075,0.38765761,-0.33452882,0.07234299,-0.04374049,0.85529996,-0.70495956,7.95012068,-0.58521262,1.49810130,-0.68950986,0.00000000,-0.00000000
-2.99249625,9.02176402,-1.67143412,0.00504602,-0.00470786,0.38258876,-0.35095624,0.06480779,-0.04531569,0.83182942,-0.73028638,7.94690114,-0.62110922,1.47958721,-0.73950512,0.00000000,-0.00000000
-2.98649325,8.96503472,-1.76879475,0.00540781,-0.00504865,0.37873372,-0.36695288,0.05792562,-0.04677908,0.80912450,-0.75383659,7.92443231,-0.65825847,1.46505309,-0.79198137,0.00000000,-0.00000000
-2.98049025,8.89663076,-1.86869812,0.00591157,-0.00539025,0.37630687,-0.38247171,0.05171570,-0.04813449,0.78740742,-0.77566460,7.88175428,-0.69686954,1.45461423,-0.84713368,0.00000000,-0.00000000
-2.97448724,8.81642183,-1.97150744,0.00656873,-0.00572956,0.37550227,-0.39747681,0.04618954,-0.04938993,0.76691077,-0.79588860,7.81833207,-0.73718263,1.44837583,-0.90517069,0.00000000,-0.00000000
-2.96848424,8.72465679,-2.07763882,0.00739090,-0.00606337,0.37648878,-0.41194199,0.04135170,-0.05055736,0.74787644,-0.81468580,7.73409933,-0.77946052,1.44644230,-0.96630473,0.00000000,-0.00000000
-2.96248124,8.62199206,-2.18754154,0.00838945,-0.00638844,0.37940593,-0.42584886,0.03720044,-0.05165236,0.73055386,-0.83228529,7.62948598,-0.82397824,1.44892608,-1.03074070,0.00000000,-0.00000000
-2.95647824,8.50950449,-2.30167538,0.00957506,-0.00670157,0.38436081,-0.43918472,0.03372852,-0.05269364,0.71519766,-0.84895906,7.50542842,-0.87101125,1.45595526,-1.09866380,0.00000000,-0.00000000
-2.95047524,8.38868775,-2.42048546,0.01095724,-0.00699968,0.39142608,-0.45194012,0.03092382,-0.05370241,0.70206477,-0.86501127,7.36336149,-0.92082241,1.46767952,-1.17022662,0.00000000,-0.00000000
-2.94447224,8.26143199,-2.54437550,0.01254379,-0.00727995,0.40063923,-0.46410654,0.02877001,-0.05470177,0.69141097,-0.88076623,7.20519244,-0.97364812,1.48427383,-1.24553605,0.00000000,-0.00000000
-2.93846923,8.12998738,-2.67368034,0.01434019,-0.00753988,0.41200308,-0.47567407,0.02724699,-0.05571586,0.68348703,-0.89655564,7.03325787,-1.02968419,1.50593958,-1.32464021,0.00000000,-0.00000000
-2.93246623,7.99691293,-2.80863859,0.01634913,-0.00777740,0.42548753,-0.48662936,0.02633143,-0.05676908,0.67853450,-0.91270527,6.85026534,-1.08907182,1.53290279,-1.40751622,0.00000000,-0.00000000
-2.92646323,7.86501255,-2.94936632,0.01856993,-0.00799093,0.44103235,-0.49695392,0.02599698,-0.05788527,0.67678133,-0.92952182,6.65922226,-1.15188435,1.56540961,-1.49405892,0.00000000,-0.00000000
-2.92046023,7.73726101,-3.09583268,0.02099809,-0.00817947,0.45855104,-0.50662281,0.02621459,-0.05908684,0.67843746,-0.94728012,6.46335482,-1.21811508,1.60371893,-1.58407116,0.00000000,-0.00000000
-2.91445723,7.61672275,-3.24783834,0.02362490,-0.00834263,0.47793523,-0.51560383,0.02695262,-0.06039391,0.68369046,-0.96621123,6.26602054,-1.28766680,1.64809266,-1.67725594,0.00000000,-0.00000000
-2.90845423,7.50646695,-3.40499741,0.02643718,-0.00848066,0.49905971,-0.52385722,0.02817694,-0.06182359,0.69270149,-0.98649172,6.07061774,-1.36034348,1.69878398,-1.77321093,0.00000000,-0.00000000
-2.90245123,7.40948193,-3.56672389,0.02941711,-0.00859446,0.52178753,-0.53133586,0.02985098,-0.06338914,0.70560154,-1.00823450,5.88049554,-1.43584437,1.75602424,-1.87142542,0.00000000,-0.00000000
-2.89644822,7.32859229,-3.73222299,0.03254226,-0.00868554,0.54597495,-0.53798601,0.03193582,-0.06509940,0.72248818,-1.03148140,5.69886773,-1.51376108,1.82000908,-1.97128012,0.00000000,-0.00000000
-2.89044522,7.26638159,-3.90048828,0.03578578,-0.00875600,0.57147604,-0.54374839,0.03439022,-0.06695816,0.74342283,-1.05619777,5.52873331,-1.59357778,1.89088455,-2.07205005,0.00000000,-0.00000000
-2.88444222,7.22512304,-4.07030500,0.03911671,-0.00880846,0.59814653,-0.54855983,0.03717084,-0.06896376,0.76842855,-1.08226938,5.37280635,-1.67467485,1.96873374,-2.17291053,0.00000000,-0.00000000
-2.87843922,7.20672024,-4.24026013,0.04250057,-0.00884596,0.62584678,-0.55235516,0.04023243,-0.07110877,0.79748843,-1.10950160,5.23345690,-1.75633602,2.05356479,-2.27294644,0.00000000,-0.00000000
-2.87243622,7.21265926,-4.40875946,0.04590000,-0.00887193,0.65444369,-0.55506938,0.04352822,-0.07337984,0.83054442,-1.13762115,5.11266434,-1.83775916,2.14530045,-2.37116476,0.00000000,-0.00000000
-2.86643322,7.24397285,-4.57405188,0.04927565,-0.00889002,0.68381151,-0.55664012,0.04701036,-0.07575777,0.86749662,-1.16628038,5.01198373,-1.91807066,2.24376989,-2.46651040,0.00000000,-0.00000000
-2.86043022,7.30121704,-4.73426099,0.05258707,-0.00890410,0.71383140,-0.55701016,0.05063056,-0.07821773,0.90820290,-1.19506410,4.93252529,-1.99634312,2.34870273,-2.55788503,0.00000000,-0.00000000
-2.85442721,7.38445968,-4.88742345,0.05579384,-0.00891807,0.74438996,-0.55613009,0.05434073,-0.08072971,0.95247880,-1.22349900,4.87494642,-2.07161621,2.45972561,-2.64416886,0.00000000,-0.00000000
-2.84842421,7.49328026,-5.03153393,0.05885658,-0.00893588,0.77537681,-0.55396097,0.05809384,-0.08325919,1.00009751,-1.25106535,4.83945528,-2.14292018,2.57636103,-2.72424489,0.00000000,-0.00000000
-2.84242121,7.62677985,-5.16459545,0.06173803,-0.00896141,0.80668137,-0.55047692,0.06184471,-0.08576801,1.05079001,-1.27721095,4.82582481,-2.20930147,2.69802848,-2.79702519,0.00000000,-0.00000000
-2.83641821,7.78359990,-5.28467411,0.06440411,-0.00899844,0.83818915,-0.54566762,0.06555092,-0.08821545,1.10424525,-1.30136685,4.83341545,-2.26984969,2.82404762,-2.86147864,0.00000000,-0.00000000
-2.83041521,7.96194861,-5.38995651,0.06682478,-0.00905063,0.86977780,-0.53954054,0.06917362,-0.09055946,1.16011035,-1.32296453,4.86120503,-2.32372513,2.95364307,-2.91665930,0.00000000,-0.00000000
-2.82441221,8.15963341,-5.47880808,0.06897485,-0.00912146,0.90131328,-0.53212296,0.07267829,-0.09275808,1.21799100,-1.34145396,4.90782429,-2.37018583,3.08595085,-2.96173468,0.00000000,-0.00000000
