energy_ev,total_up,B_p_up,B_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.56778389,0.61789803,0.00411432,0.00000000,0.00333612,0.09810060,0.82600323,0.27525723
-5.56178089,0.68024274,0.00490089,0.00000000,0.00385024,0.11331176,0.89559788,0.29903538
-5.55577789,0.74482856,0.00581282,0.00000000,0.00441262,0.13007759,0.96499585,0.32292066
-5.54977489,0.81119525,0.00686552,0.00000000,0.00502197,0.14839427,1.03336187,0.34666237
-5.54377189,0.87883726,0.00807569,0.00000000,0.00567583,0.16823159,1.09984100,0.37000530
-5.53776888,0.94721347,0.00946139,0.00000000,0.00637052,0.18953121,1.16357973,0.39269654
-5.53176588,1.01575858,0.01104199,0.00000000,0.00710103,0.21220593,1.22374760,0.41449252
-5.52576288,1.08389582,0.01283817,0.00000000,0.00786110,0.23614012,1.27955857,0.43516575
-5.51975988,1.15105062,0.01487184,0.00000000,0.00864326,0.26119138,1.33029116,0.45451118
-5.51375688,1.21666481,0.01716599,0.00000000,0.00943894,0.28719353,1.37530665,0.47235180
-5.50775388,1.28021085,0.01974452,0.00000000,0.01023863,0.31396075,1.41406467,0.48854325
-5.50175088,1.34120564,0.02263191,0.00000000,0.01103209,0.34129296,1.44613552,0.50297723
-5.49574787,1.39922343,0.02585290,0.00000000,0.01180862,0.36898210,1.47120890,0.51558368
-5.48974487,1.45390727,0.02943201,0.00000000,0.01255737,0.39681911,1.48909886,0.52633152
-5.48374187,1.50497870,0.03339292,0.00000000,0.01326759,0.42460134,1.49974494,0.53522799
-5.47773887,1.55224519,0.03775785,0.00000000,0.01392903,0.45213997,1.50320961,0.54231681
-5.47173587,1.59560506,0.04254673,0.00000000,0.01453224,0.47926711,1.49967241,0.54767494
-5.46573287,1.63504957,0.04777636,0.00000000,0.01506883,0.50584217,1.48942120,0.55140857
-5.45972986,1.67066223,0.05345945,0.00000000,0.01553183,0.53175719,1.47284101,0.55364809
-5.45372686,1.70261503,0.05960366,0.00000000,0.01591584,0.55694074,1.45040116,0.55454264
-5.44772386,1.73116191,0.06621062,0.00000000,0.01621723,0.58136028,1.42264116,0.55425429
-5.44172086,1.75662954,0.07327500,0.00000000,0.01643426,0.60502264,1.39015600,0.55295216
-5.43571786,1.77940575,0.08078365,0.00000000,0.01656709,0.62797277,1.35358133,0.55080674
-5.42971486,1.79992601,0.08871492,0.00000000,0.01661776,0.65029062,1.31357902,0.54798454
-5.42371186,1.81865847,0.09703816,0.00000000,0.01659009,0.67208640,1.27082338,0.54464342
-5.41770885,1.83608818,0.10571348,0.00000000,0.01648949,0.69349442,1.22598846,0.54092849
-5.41170585,1.85270103,0.11469183,0.00000000,0.01632277,0.71466587,1.17973638,0.53696901
-5.40570285,1.86896815,0.12391538,0.00000000,0.01609787,0.73576085,1.13270712,0.53287608
-5.39969985,1.88533131,0.13331834,0.00000000,0.01582358,0.75694011,1.08550956,0.52874136
-5.39369685,1.90219006,0.14282814,0.00000000,0.01550924,0.77835692,1.03871391,0.52463667
-5.38769385,1.91989102,0.15236695,0.00000000,0.01516447,0.80014951,0.99284552,0.52061453
-5.38169085,1.93871976,0.16185361,0.00000000,0.01479885,0.82243443,0.94838000,0.51670963
-5.37568784,1.95889574,0.17120588,0.00000000,0.01442172,0.84530112,0.90573953,0.51294091
-5.36968484,1.98057022,0.18034287,0.00000000,0.01404196,0.86880805,0.86529050,0.50931440
-5.36368184,2.00382743,0.18918767,0.00000000,0.01366784,0.89298047,0.82734215,0.50582651
-5.35767884,2.02868870,0.19767002,0.00000000,0.01330688,0.91780998,0.79214639,0.50246765
-5.35167584,2.05511925,0.20572889,0.00000000,0.01296581,0.94325576,0.75989856,0.49922598
-5.34567284,2.08303741,0.21331491,0.00000000,0.01265058,0.96924747,0.73073910,0.49609121
-5.33966983,2.11232548,0.22039239,0.00000000,0.01236634,0.99568964,0.70475605,0.49305812
-5.33366683,2.14284180,0.22694102,0.00000000,0.01211751,1.02246721,0.68198817,0.49012962
-5.32766383,2.17443324,0.23295687,0.00000000,0.01190789,1.04945198,0.66242861,0.48731937
-5.32166083,2.20694741,0.23845289,0.00000000,0.01174071,1.07650957,0.64602898,0.48465352
-5.31565783,2.24024386,0.24345860,0.00000000,0.01161877,1.10350659,0.63270363,0.48217167
-5.30965483,2.27420363,0.24801908,0.00000000,0.01154452,1.13031750,0.62233392,0.47992688
-5.30365183,2.30873655,0.25219329,0.00000000,0.01152008,1.15683084,0.61477249,0.47798461
-5.29764882,2.34378568,0.25605158,0.00000000,0.01154738,1.18295444,0.60984726,0.47642078
-5.29164582,2.37932868,0.25967272,0.00000000,0.01162812,1.20861923,0.60736506,0.47531884
-5.28564282,2.41537576,0.26314035,0.00000000,0.01176377,1.23378142,0.60711492,0.47476596
-5.27963982,2.45196422,0.26653907,0.00000000,0.01195552,1.25842276,0.60887089,0.47484867
-5.27363682,2.48914961,0.26995044,0.00000000,0.01220424,1.28254878,0.61239448,0.47564790
-5.26763382,2.52699396,0.27344886,0.00000000,0.01251034,1.30618495,0.61743667,0.47723383
-5.26163082,2.56555138,0.27709763,0.00000000,0.01287364,1.32937090,0.62373965,0.47966072
-5.25562781,2.60485181,0.28094547,0.00000000,0.01329328,1.35215273,0.63103838,0.48296197
-5.24962481,2.64488365,0.28502344,0.00000000,0.01376750,1.37457399,0.63906210,0.48714573
-5.24362181,2.68557616,0.28934257,0.00000000,0.01429359,1.39666545,0.64753581,0.49219120
-5.23761881,2.72678278,0.29389231,0.00000000,0.01486767,1.41843445,0.65618202,0.49804592
-5.23161581,2.76826621,0.29863980,0.00000000,0.01548464,1.43985435,0.66472269,0.50462416
-5.22561281,2.80968650,0.30353003,0.00000000,0.01613814,1.46085472,0.67288160,0.51180660
-5.21960980,2.85059301,0.30848700,0.00000000,0.01682045,1.48131310,0.68038702,0.51944131
-5.21360680,2.89042124,0.31341568,0.00000000,0.01752260,1.50104886,0.68697490,0.52734604
-5.20760380,2.92849516,0.31820478,0.00000000,0.01823442,1.51981993,0.69239237,0.53531194
-5.20160080,2.96403558,0.32273029,0.00000000,0.01894471,1.53732277,0.69640155,0.54310834
-5.19559780,2.99617468,0.32685957,0.00000000,0.01964144,1.55319606,0.69878367,0.55048875
-5.18959480,3.02397685,0.33045579,0.00000000,0.02031204,1.56702821,0.69934328,0.55719771
-5.18359180,3.04646512,0.33338279,0.00000000,0.02094372,1.57836866,0.69791238,0.56297826
-5.17758879,3.06265263,0.33550989,0.00000000,0.02152387,1.58674273,0.69435445,0.56757992
-5.17158579,3.07157801,0.33671672,0.00000000,0.02204045,1.59166948,0.68856819,0.57076679
-5.16558279,3.07234335,0.33689772,0.00000000,0.02248243,1.59268193,0.68049066,0.57232552
-5.15957979,3.06415311,0.33596637,0.00000000,0.02284026,1.58934865,0.67009991,0.57207287
-5.15357679,3.04635231,0.33385875,0.00000000,0.02310625,1.58129588,0.65741686,0.56986255
-5.14757379,3.01846224,0.33053651,0.00000000,0.02327500,1.56822889,0.64250628,0.56559125
-5.14157079,2.98021184,0.32598910,0.00000000,0.02334375,1.54995160,0.62547691,0.55920334
-5.13556778,2.93156321,0.32023514,0.00000000,0.02331265,1.52638334,0.60648059,0.55069435
-5.12956478,2.87272987,0.31332294,0.00000000,0.02318498,1.49757185,0.58571044,0.54011292
-5.12356178,2.80418661,0.30533015,0.00000000,0.02296728,1.46370176,0.56339808,0.52756118
-5.11755878,2.72667039,0.29636250,0.00000000,0.02266933,1.42509799,0.53980996,0.51319355
-5.11155578,2.64117182,0.28655175,0.00000000,0.02230413,1.38222384,0.51524288,0.49721390
-5.10555278,2.54891763,0.27605284,0.00000000,0.02188764,1.33567376,0.49001889,0.47987130
-5.09954977,2.45134451,0.26504047,0.00000000,0.02143857,1.28616100,0.46447956,0.46145442
-5.09354677,2.35006556,0.25370497,0.00000000,0.02097794,1.23450084,0.43897996,0.44228467
-5.08754377,2.24683051,0.24224787,0.00000000,0.02052870,1.18158995,0.41388232,0.42270856
-5.08154077,2.14348142,0.23087714,0.00000000,0.02011514,1.12838289,0.38954973,0.40308929
-5.07553777,2.04190557,0.21980231,0.00000000,0.01976237,1.07586681,0.36633993,0.38379798
-5.06953477,1.94398749,0.20922959,0.00000000,0.01949567,1.02503527,0.34459936,0.36520485
-5.06353177,1.85156175,0.19935712,0.00000000,0.01933995,0.97686242,0.32465759,0.34767047
-5.05752876,1.76636831,0.19037055,0.00000000,0.01931907,0.93227831,0.30682228,0.33153758
-5.05152576,1.69001185,0.18243901,0.00000000,0.01945526,0.89214638,0.29137467,0.31712339
-5.04552276,1.62392625,0.17571152,0.00000000,0.01976859,0.85724371,0.27856578,0.30471291
-5.03951976,1.56934513,0.17031402,0.00000000,0.02027641,0.82824458,0.26861310,0.29455313
-5.03351676,1.52727900,0.16634700,0.00000000,0.02099294,0.80570770,0.26169798,0.28684830
-5.02751376,1.49849933,0.16388374,0.00000000,0.02192888,0.79006729,0.25796363,0.28175642
-5.02151076,1.48352939,0.16296926,0.00000000,0.02309108,0.78162784,0.25751356,0.27938678
-5.01550775,1.48264174,0.16361978,0.00000000,0.02448233,0.78056268,0.26041056,0.27979864
-5.00950475,1.49586185,0.16582292,0.00000000,0.02610123,0.78691580,0.26667603,0.28300102
-5.00350175,1.52297715,0.16953832,0.00000000,0.02794213,0.80060681,0.27628977,0.28895335
-4.99749875,1.56355114,0.17469882,0.00000000,0.02999521,0.82143858,0.28919002,0.29756717
-4.99149575,1.61694153,0.18121212,0.00000000,0.03224656,0.84910720,0.30527388,0.30870847
-4.98549275,1.68232204,0.18896278,0.00000000,0.03467848,0.88321385,0.32439810,0.32220091
-4.97948974,1.75870705,0.19781453,0.00000000,0.03726977,0.92327828,0.34638024,0.33782951
-4.97348674,1.84497860,0.20761301,0.00000000,0.03999615,0.96875361,0.37100035,0.35534510
-4.96748374,1.93991535,0.21818859,0.00000000,0.04283076,1.01904210,0.39800318,0.37446907
-4.96148074,2.04222278,0.22935958,0.00000000,0.04574475,1.07351160,0.42710109,0.39489882
-4.95547774,2.15056448,0.24093549,0.00000000,0.04870794,1.13151254,0.45797770,0.41631341
-4.94947474,2.26359381,0.25272054,0.00000000,0.05168951,1.19239507,0.49029238,0.43837978
-4.94347174,2.37998566,0.26451728,0.00000000,0.05465876,1.25552596,0.52368568,0.46075912
-4.93746873,2.49846748,0.27613029,0.00000000,0.05758587,1.32030515,0.55778556,0.48311363
-4.93146573,2.61784917,0.28736992,0.00000000,0.06044272,1.38618122,0.59221452,0.50511335
-4.92546273,2.73705088,0.29805606,0.00000000,0.06320362,1.45266553,0.62659749,0.52644305
-4.91945973,2.85512791,0.30802186,0.00000000,0.06584602,1.51934438,0.66057019,0.54680903
-4.91345673,2.97129188,0.31711720,0.00000000,0.06835117,1.58588876,0.69378789,0.56594563
-4.90745373,3.08492715,0.32521210,0.00000000,0.07070461,1.65206106,0.72593410,0.58362128
-4.90145073,3.19560165,0.33219962,0.00000000,0.07289661,1.71771830,0.75672897,0.59964388
-4.89544772,3.30307137,0.33799849,0.00000000,0.07492237,1.78281149,0.78593698,0.61386531
-4.88944472,3.40727786,0.34255510,0.00000000,0.07678212,1.84738089,0.81337352,0.62618485
-4.88344172,3.50833850,0.34584490,0.00000000,0.07848095,1.91154703,0.83891002,0.63655138
-4.87743872,3.60652948,0.34787314,0.00000000,0.08002855,1.97549763,0.86247738,0.64496419
-4.87143572,3.70226184,0.34867478,0.00000000,0.08143867,2.03947085,0.88406726,0.65147230
-4.86543272,3.79605137,0.34831368,0.00000000,0.08272844,2.10373537,0.90373127,0.65617231
-4.85942971,3.88848339,0.34688085,0.00000000,0.08391752,2.16856814,0.92157794,0.65920476
-4.85342671,3.98017401,0.34449213,0.00000000,0.08502720,2.23423091,0.93776742,0.66074916
-4.84742371,4.07172953,0.34128496,0.00000000,0.08607930,2.30094645,0.95250423,0.66101786
-4.84142071,4.16370601,0.33741467,0.00000000,0.08709517,2.36887604,0.96602822,0.66024885
-4.83541771,4.25657091,0.33305021,0.00000000,0.08809461,2.43809913,0.97860417,0.65869808
-4.82941471,4.35066891,0.32836957,0.00000000,0.08909491,2.50859652,0.99051050,0.65663118
-4.82341171,4.44619361,0.32355498,0.00000000,0.09010997,2.58023804,1.00202746,0.65431536
-4.81740870,4.54316669,0.31878818,0.00000000,0.09114963,2.65277550,1.01342542,0.65201142
-4.81140570,4.64142552,0.31424576,0.00000000,0.09221914,2.72584127,1.02495379,0.64996640
-4.80540270,4.74061985,0.31009484,0.00000000,0.09331890,2.79895292,1.03683082,0.64840705
-4.79939970,4.84021772,0.30648929,0.00000000,0.09444437,2.87152343,1.04923491,0.64753433
-4.79339670,4.93952002,0.30356635,0.00000000,0.09558630,2.94287664,1.06229763,0.64751910
-4.78739370,5.03768283,0.30144409,0.00000000,0.09673106,3.01226709,1.07609861,0.64849901
-4.78139070,5.13374610,0.30021945,0.00000000,0.09786128,3.07890306,1.09066248,0.65057677
-4.77538769,5.22666701,0.29996706,0.00000000,0.09895659,3.14197180,1.10595790,0.65381954
-4.76938469,5.31535613,0.30073881,0.00000000,0.09999452,3.20066534,1.12189847,0.65825956
-4.76338169,5.39871447,0.30256408,0.00000000,0.10095141,3.25420583,1.13834558,0.66389577
-4.75737869,5.47566947,0.30545065,0.00000000,0.10180347,3.30186909,1.15511278,0.67069633
-4.75137569,5.54520854,0.30938616,0.00000000,0.10252770,3.34300533,1.17197157,0.67860195
-4.74537269,5.60640858,0.31434018,0.00000000,0.10310283,3.37705626,1.18865839,0.68752968
-4.73936968,5.65846075,0.32026661,0.00000000,0.10351017,3.40356810,1.20488238,0.69737736
-4.73336668,5.70068989,0.32710651,0.00000000,0.10373430,3.42220034,1.22033390,0.70802825
-4.72736368,5.73256857,0.33479123,0.00000000,0.10376366,3.43273011,1.23469340,0.71935604
-4.72136068,5.75372590,0.34324567,0.00000000,0.10359093,3.43505277,1.24764051,0.73122995
-4.71535768,5.76395181,0.35239174,0.00000000,0.10321332,3.42917906,1.25886327,0.74351994
-4.70935468,5.76319746,0.36215178,0.00000000,0.10263266,3.41522948,1.26806709,0.75610191
-4.70335168,5.75157264,0.37245199,0.00000000,0.10185533,3.39342674,1.27498350,0.76886277
-4.69734867,5.72934098,0.38322566,0.00000000,0.10089211,3.36408700,1.27937844,0.78170531
-4.69134567,5.69691372,0.39441610,0.00000000,0.09975784,3.32761049,1.28105989,0.79455267
-4.68534267,5.65484266,0.40597922,0.00000000,0.09847102,3.28447216,1.27988472,0.80735230
-4.67933967,5.60381247,0.41788557,0.00000000,0.09705332,3.23521270,1.27576452,0.82007917
-4.67333667,5.54463263,0.43012176,0.00000000,0.09552905,3.18043033,1.26867026,0.83273810
-4.66733367,5.47822876,0.44269114,0.00000000,0.09392455,3.12077319,1.25863555,0.84536497
-4.66133067,5.40563322,0.45561361,0.00000000,0.09226757,3.05693252,1.24575843,0.85802658
-4.65532766,5.32797435,0.46892461,0.00000000,0.09058666,2.98963624,1.23020142,0.87081920
-4.64932466,5.24646410,0.48267310,0.00000000,0.08891058,2.91964279,1.21218986,0.88386556
-4.64332166,5.16238357,0.49691873,0.00000000,0.08726766,2.84773487,1.19200842,0.89731035
-4.63731866,5.07706607,0.51172813,0.00000000,0.08568533,2.77471273,1.16999594,0.91131429
-4.63131566,4.99187774,0.52717055,0.00000000,0.08418960,2.70138684,1.14653858,0.92604698
-4.62531266,4.90819560,0.54331294,0.00000000,0.08280460,2.62856964,1.12206152,0.94167872
-4.61930965,4.82738343,0.56021477,0.00000000,0.08155228,2.55706636,1.09701949,0.95837174
-4.61330665,4.75076597,0.57792281,0.00000000,0.08045206,2.48766482,1.07188637,0.97627118
-4.60730365,4.67960206,0.59646616,0.00000000,0.07952069,2.42112444,1.04714426,0.99549626
-4.60130065,4.61505771,0.61585178,0.00000000,0.07877205,2.35816447,1.02327232,1.01613225
-4.59529765,4.55817986,0.63606089,0.00000000,0.07821710,2.29945190,1.00073577,1.03822349
-4.58929465,4.50987193,0.65704631,0.00000000,0.07786390,2.24558929,0.97997543,1.06176809
-4.58329165,4.47087203,0.67873113,0.00000000,0.07771765,2.19710291,0.96139800,1.08671450
-4.57728864,4.44173468,0.70100863,0.00000000,0.07778077,2.15443164,0.94536745,1.11296023
-4.57128564,4.42281673,0.72374366,0.00000000,0.07805303,2.11791694,0.93219763,1.14035286
-4.56528264,4.41426797,0.74677531,0.00000000,0.07853172,2.08779435,0.92214621,1.16869335
-4.55927964,4.41602688,0.76992087,0.00000000,0.07921178,2.06418686,0.91541013,1.19774137
-4.55327664,4.42782146,0.79298077,0.00000000,0.08008595,2.04710046,0.91212241,1.22722255
-4.54727364,4.44917525,0.81574430,0.00000000,0.08114495,2.03642211,0.91235043,1.25683711
-4.54127064,4.47941826,0.83799583,0.00000000,0.08237755,2.03192044,0.91609544,1.28626951
-4.53526763,4.51770243,0.85952104,0.00000000,0.08377077,2.03324929,0.92329334,1.31519850
-4.52926463,4.56302122,0.88011305,0.00000000,0.08530994,2.03995419,0.93381659,1.34330705
-4.52326163,4.61423272,0.89957786,0.00000000,0.08697888,2.05148186,0.94747709,1.37029171
-4.51725863,4.67008583,0.91773902,0.00000000,0.08875995,2.06719261,0.96402997,1.39587073
-4.51125563,4.72924883,0.93444112,0.00000000,0.09063428,2.08637570,0.98317830,1.41979078
-4.50525263,4.79033971,0.94955216,0.00000000,0.09258192,2.10826713,1.00457852,1.44183176
-4.49924962,4.85195785,0.96296448,0.00000000,0.09458206,2.13206984,1.02784664,1.46180973
-4.49324662,4.91271616,0.97459450,0.00000000,0.09661338,2.15697570,1.05256522,1.47957788
-4.48724362,4.97127341,0.98438127,0.00000000,0.09865433,2.18218877,1.07829099,1.49502554
-4.48124062,5.02636585,0.99228406,0.00000000,0.10068355,2.20694915,1.10456319,1.50807575
-4.47523762,5.07683762,0.99827924,0.00000000,0.10268038,2.23055674,1.13091244,1.51868149
-4.46923462,5.12166925,1.00235680,0.00000000,0.10462529,2.25239395,1.15687019,1.52682111
-4.46323162,5.16000346,1.00451685,0.00000000,0.10650047,2.27194650,1.18197848,1.53249344
-4.45722861,5.19116761,1.00476635,0.00000000,0.10829030,2.28882150,1.20579993,1.53571304
-4.45122561,5.21469191,1.00311653,0.00000000,0.10998188,2.30276174,1.22792759,1.53650602
-4.44522261,5.23032275,0.99958108,0.00000000,0.11156550,2.31365559,1.24799462,1.53490679
-4.43921961,5.23803036,0.99417544,0.00000000,0.11303494,2.32154167,1.26568318,1.53095612
-4.43321661,5.23801028,0.98691713,0.00000000,0.11438774,2.32660793,1.28073242,1.52470045
-4.42721361,5.23067798,0.97782727,0.00000000,0.11562527,2.32918466,1.29294522,1.51619276
-4.42121061,5.21665665,0.96693307,0.00000000,0.11675267,2.32973170,1.30219318,1.50549454
-4.41520760,5.19675780,0.95427106,0.00000000,0.11777860,2.32881982,1.30841983,1.49267898
-4.40920460,5.17195523,0.93989090,0.00000000,0.11871476,2.32710701,1.31164160,1.47783470
-4.40320160,5.14335260,0.92385932,0.00000000,0.11957531,2.32531040,1.31194652,1.46106983
-4.39719860,5.11214585,0.90626389,0.00000000,0.12037610,2.32417503,1.30949065,1.44251583
-4.39119560,5.07958133,0.88721617,0.00000000,0.12113372,2.32444061,1.30449203,1.42233061
-4.38519260,5.04691131,0.86685396,0.00000000,0.12186457,2.32680795,1.29722267,1.40070059
-4.37918959,5.01534851,0.84534235,0.00000000,0.12258379,2.33190642,1.28799847,1.37784116
-4.37318659,4.98602153,0.82287326,0.00000000,0.12330426,2.34026408,1.27716773,1.35399547
-4.36718359,4.95993307,0.79966350,0.00000000,0.12403563,2.35228206,1.26509854,1.32943134
-4.36118059,4.93792296,0.77595119,0.00000000,0.12478356,2.36821426,1.25216566,1.30443620
-4.35517759,4.92063755,0.75199077,0.00000000,0.12554903,2.38815372,1.23873735,1.27931048
-4.34917459,4.90850722,0.72804672,0.00000000,0.12632797,2.41202616,1.22516283,1.25435952
-4.34317159,4.90173300,0.70438636,0.00000000,0.12711109,2.43959122,1.21176097,1.22988445
-4.33716858,4.90028311,0.68127199,0.00000000,0.12788403,2.47045136,1.19881047,1.20617276
-4.33116558,4.90389979,0.65895304,0.00000000,0.12862778,2.50406803,1.18654232,1.18348877
-4.32516258,4.91211595,0.63765837,0.00000000,0.12931938,2.53978422,1.17513458,1.16206490
-4.31915958,4.92428113,0.61758938,0.00000000,0.12993285,2.57685239,1.16470978,1.14209406
-4.31315658,4.93959536,0.59891426,0.00000000,0.13044036,2.61446633,1.15533512,1.12372379
-4.30715358,4.95714932,0.58176363,0.00000000,0.13081353,2.65179522,1.14702511,1.10705233
