energy_ev,total_up,Bi_p_up,Bi_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.74787394,1.42967682,0.53213132,0.00706974,0.84609590,0.90160754,0.19695724,0.00000000
-5.74187094,1.43474811,0.53068791,0.00716580,0.84529712,0.91361678,0.18685685,0.00000000
-5.73586793,1.45757662,0.53520940,0.00736906,0.85559373,0.93682991,0.17961074,0.00000000
-5.72986493,1.49701976,0.54521142,0.00767649,0.87634216,0.97056863,0.17499636,0.00000000
-5.72386193,1.55165473,0.56010937,0.00808323,0.90674072,1.01397607,0.17275893,0.00000000
-5.71785893,1.61981345,0.57923492,0.00858261,0.94584954,1.06603578,0.17261897,0.00000000
-5.71185593,1.69962028,0.60185360,0.00916628,0.99261154,1.12559290,0.17427986,0.00000000
-5.70585293,1.78903255,0.62718346,0.00982426,1.04587432,1.19137713,0.17743508,0.00000000
-5.69984992,1.88588315,0.65441418,0.01054515,1.10441285,1.26202755,0.18177524,0.00000000
-5.69384692,1.98792516,0.68272645,0.01131627,1.16695289,1.33611910,0.18699466,0.00000000
-5.68784392,2.09287794,0.71131132,0.01212393,1.23219509,1.41219055,0.19279770,0.00000000
-5.68184092,2.19847404,0.73938902,0.01295363,1.29883953,1.48877349,0.19890448,0.00000000
-5.67583792,2.30250633,0.76622690,0.01379042,1.36561051,1.56442215,0.20505622,0.00000000
-5.66983492,2.40287428,0.79115607,0.01461921,1.43128114,1.63774327,0.21101984,0.00000000
-5.66383192,2.49762851,0.81358632,0.01542513,1.49469746,1.70742553,0.21659203,0.00000000
-5.65782891,2.58501240,0.83301880,0.01619390,1.55480135,1.77226771,0.22160246,0.00000000
-5.65182591,2.66349948,0.84905623,0.01691224,1.61065173,1.83120478,0.22591614,0.00000000
-5.64582291,2.73182554,0.86141028,0.01756818,1.66144341,1.88333105,0.22943492,0.00000000
-5.63981991,2.78901411,0.86990571,0.01815147,1.70652280,1.92791969,0.23209790,0.00000000
-5.63381691,2.83439461,0.87448140,0.01865382,1.74540001,1.96443774,0.23388092,0.00000000
-5.62781391,2.86761210,0.87518802,0.01906918,1.77775663,1.99255606,0.23479487,0.00000000
-5.62181091,2.88862828,0.87218248,0.01939391,1.80344892,2.01215376,0.23488312,0.00000000
-5.61580790,2.89771359,0.86571939,0.01962688,1.82250597,2.02331682,0.23421786,0.00000000
-5.60980490,2.89543044,0.85613989,0.01976945,1.83512292,2.02633093,0.23289574,0.00000000
-5.60380190,2.88260826,0.84385807,0.01982546,1.84164918,2.02166868,0.23103265,0.00000000
-5.59779890,2.86031111,0.82934574,0.01980103,1.84257217,2.00997156,0.22875812,0.00000000
-5.59179590,2.82979921,0.81311602,0.01970436,1.83849695,1.99202750,0.22620933,0.00000000
-5.58579290,2.79248580,0.79570624,0.01954540,1.83012273,1.96874475,0.22352503,0.00000000
-5.57978989,2.74989107,0.77766105,0.01933553,1.81821688,1.94112318,0.22083971,0.00000000
-5.57378689,2.70359499,0.75951613,0.01908719,1.80358777,1.91022415,0.21827802,0.00000000
-5.56778389,2.65519095,0.74178310,0.01881346,1.78705741,1.87714016,0.21594996,0.00000000
-5.56178089,2.60624198,0.72493632,0.01852769,1.76943507,1.84296549,0.21394680,0.00000000
-5.55577789,2.55824132,0.70940178,0.01824313,1.75149302,1.80876902,0.21233803,0.00000000
-5.54977489,2.51257872,0.69554849,0.01797261,1.73394537,1.77557015,0.21116940,0.00000000
-5.54377189,2.47051359,0.68368261,0.01772828,1.71743087,1.74431875,0.21046218,0.00000000
-5.53776888,2.43315577,0.67404431,0.01752138,1.70250030,1.71587969,0.21021360,0.00000000
-5.53176588,2.40145420,0.66680730,0.01736212,1.68960886,1.69102230,0.21039847,0.00000000
-5.52576288,2.37619341,0.66208095,0.01725961,1.67911359,1.67041476,0.21097182,0.00000000
-5.51975988,2.35799720,0.65991452,0.01722183,1.67127572,1.65462323,0.21187254,0.00000000
-5.51375688,2.34733852,0.66030326,0.01725571,1.66626745,1.64411510,0.21302765,0.00000000
-5.50775388,2.34455432,0.66319585,0.01736717,1.66418243,1.63926574,0.21435708,0.00000000
-5.50175088,2.34986370,0.66850262,0.01756120,1.66504896,1.64036758,0.21577875,0.00000000
-5.49574787,2.36338765,0.67610406,0.01784205,1.66884497,1.64764061,0.21721346,0.00000000
-5.48974487,2.38516861,0.68585907,0.01821321,1.67551347,1.66124314,0.21858968,0.00000000
-5.48374187,2.41518820,0.69761245,0.01867753,1.68497737,1.68128161,0.21984755,0.00000000
-5.47773887,2.45338154,0.71120127,0.01923721,1.69715266,1.70781863,0.22094236,0.00000000
-5.47173587,2.49964709,0.72645969,0.01989376,1.71195886,1.74087829,0.22184691,0.00000000
-5.46573287,2.55385122,0.74322218,0.02064789,1.72932628,1.78044842,0.22255288,0.00000000
-5.45972986,2.61582717,0.76132493,0.02149935,1.74919946,1.82647934,0.22307113,0.00000000
-5.45372686,2.68536870,0.78060564,0.02244675,1.77153678,1.87887939,0.22343082,0.00000000
-5.44772386,2.76221897,0.80090176,0.02348730,1.79630638,1.93750750,0.22367753,0.00000000
-5.44172086,2.84605589,0.82204759,0.02461657,1.82347898,2.00216364,0.22387045,0.00000000
-5.43571786,2.93647542,0.84387059,0.02582824,1.85301809,2.07257795,0.22407875,0.00000000
-5.42971486,3.03297437,0.86618736,0.02711391,1.88486888,2.14839982,0.22437754,0.00000000
-5.42371186,3.13493477,0.88879981,0.02846293,1.91894636,2.22918798,0.22484339,0.00000000
-5.41770885,3.24161134,0.91149190,0.02986231,1.95512430,2.31440280,0.22554977,0.00000000
-5.41170585,3.35212391,0.93402760,0.03129679,1.99322558,2.40340191,0.22656281,0.00000000
-5.40570285,3.46545586,0.95615006,0.03274892,2.03301511,2.49543985,0.22793719,0.00000000
-5.39969985,3.58045959,0.97758268,0.03419937,2.07419579,2.58967249,0.22971286,0.00000000
-5.39369685,3.69586936,0.99803173,0.03562722,2.11640798,2.68516626,0.23191229,0.00000000
-5.38769385,3.81032124,1.01719091,0.03701053,2.15923273,2.78091224,0.23453863,0.00000000
-5.38169085,3.92237967,1.03474732,0.03832681,2.20219839,2.87584448,0.23757477,0.00000000
-5.37568784,4.03056932,1.05038888,0.03955374,2.24479038,2.96886199,0.24098327,0.00000000
-5.36968484,4.13341078,1.06381258,0.04066980,2.28646344,3.05885313,0.24470712,0.00000000
-5.36368184,4.22945822,1.07473316,0.04165492,2.32665545,3.14472144,0.24867140,0.00000000
-5.35767884,4.31733728,1.08289180,0.04249122,2.36480220,3.22541155,0.25278549,0.00000000
-5.35167584,4.39578098,1.08806418,0.04316353,2.40035201,3.29993394,0.25694595,0.00000000
-5.34567284,4.46366225,1.09006758,0.04365994,2.43277956,3.36738749,0.26103973,0.00000000
-5.33966983,4.52002136,1.08876655,0.04397217,2.46159811,3.42697887,0.26494771,0.00000000
-5.33366683,4.56408729,1.08407687,0.04409587,2.48636981,3.47803812,0.26854834,0.00000000
-5.32766383,4.59529240,1.07596762,0.04403070,2.50671362,3.52003005,0.27172130,0.00000000
-5.32166083,4.61328002,1.06446131,0.04378034,2.52231094,3.55256125,0.27435095,0.00000000
-5.31565783,4.61790539,1.04963220,0.04335230,2.53290883,3.57538303,0.27632967,0.00000000
-5.30965483,4.60923033,1.03160288,0.04275763,2.53832136,3.58839048,0.27756077,0.00000000
-5.30365183,4.58751251,1.01053945,0.04201054,2.53842919,3.59161823,0.27796109,0.00000000
-5.29764882,4.55319047,0.98664565,0.04112784,2.53317798,3.58523351,0.27746309,0.00000000
-5.29164582,4.50686520,0.96015632,0.04012841,2.52257590,3.56952701,0.27601655,0.00000000
-5.28564282,4.44927965,0.93133052,0.03903261,2.50669073,3.54490214,0.27358974,0.00000000
-5.27963982,4.38129687,0.90044476,0.03786162,2.48564661,3.51186318,0.27017003,0.00000000
-5.27363682,4.30387771,0.86778651,0.03663683,2.45962077,3.47100246,0.26576413,0.00000000
-5.26763382,4.21805856,0.83364842,0.03537927,2.42884013,3.42298695,0.26039774,0.00000000
-5.26163082,4.12492964,0.79832331,0.03410908,2.39357764,3.36854424,0.25411474,0.00000000
-5.25562781,4.02561392,0.76210000,0.03284502,2.35414839,3.30844795,0.24697605,0.00000000
-5.24962481,3.92124694,0.72526006,0.03160404,2.31090499,3.24350265,0.23905797,0.00000000
-5.24362181,3.81295737,0.68807541,0.03040102,2.26423235,3.17452819,0.23045024,0.00000000
-5.23761881,3.70184858,0.65080667,0.02924845,2.21454143,3.10234366,0.22125387,0.00000000
-5.23161581,3.58898123,0.61370204,0.02815634,2.16226218,3.02775123,0.21157867,0.00000000
-5.22561281,3.47535698,0.57699669,0.02713206,2.10783563,2.95152028,0.20154071,0.00000000
-5.21960980,3.36190388,0.54091243,0.02618038,2.05170538,2.87437220,0.19125968,0.00000000
-5.21360680,3.24946377,0.50565749,0.02530351,1.99430894,2.79696678,0.18085634,0.00000000
-5.20760380,3.13878215,0.47142636,0.02450129,1.93606932,2.71989070,0.17045004,0.00000000
-5.20160080,3.03050127,0.43839959,0.02377129,1.87738745,2.64364898,0.16015643,0.00000000
-5.19559780,2.92515679,0.40674346,0.02310917,1.81863602,2.56865995,0.15008542,0.00000000
-5.18959480,2.82317857,0.37660958,0.02250890,1.76015513,2.49525441,0.14033943,0.00000000
-5.18359180,2.72489571,0.34813436,0.02196317,1.70225032,2.42367919,0.13101202,0.00000000
-5.17758879,2.63054592,0.32143845,0.02146372,1.64519311,2.35410509,0.12218684,0.00000000
-5.17158579,2.54028875,0.29662609,0.02100177,1.58922410,2.28663906,0.11393690,0.00000000
-5.16558279,2.45422231,0.27378450,0.02056841,1.53455852,2.22133980,0.10632424,0.00000000
-5.15957979,2.37240222,0.25298337,0.02015498,1.48139372,2.15823604,0.09939983,0.00000000
-5.15357679,2.29486197,0.23427435,0.01975347,1.42991810,2.09734621,0.09320378,0.00000000
-5.14757379,2.22163294,0.21769067,0.01935685,1.38032066,2.03869809,0.08776563,0.00000000
-5.14157079,2.15276302,0.20324687,0.01895934,1.33280027,1.98234714,0.08310488,0.00000000
-5.13556778,2.08833208,0.19093858,0.01855664,1.28757380,1.92839186,0.07923149,0.00000000
-5.12956478,2.02846315,0.18074246,0.01814608,1.24488213,1.87698507,0.07614646,0.00000000
-5.12356178,1.97332827,0.17261613,0.01772670,1.20499339,1.82833996,0.07384226,0.00000000
-5.11755878,1.92314822,0.16649826,0.01729918,1.16820278,1.78273018,0.07230330,0.00000000
-5.11155578,1.87818583,0.16230863,0.01686581,1.13482858,1.74048362,0.07150624,0.00000000
-5.10555278,1.83873322,0.15994847,0.01643024,1.10520437,1.70197013,0.07142027,0.00000000
-5.09954977,1.80509329,0.15930074,0.01599727,1.07966760,1.66758359,0.07200725,0.00000000
-5.09354677,1.77755677,0.16023081,0.01557253,1.05854506,1.63771940,0.07322192,0.00000000
-5.08754377,1.75637622,0.16258725,0.01516212,1.04213612,1.61274871,0.07501205,0.00000000
-5.08154077,1.74173863,0.16620303,0.01477227,1.03069458,1.59299111,0.07731871,0.00000000
-5.07553777,1.73373862,0.17089712,0.01440891,1.02441049,1.57868746,0.08007662,0.00000000
-5.06953477,1.73235413,0.17647654,0.01407737,1.02339304,1.56997483,0.08321480,0.00000000
-5.06353177,1.73742661,0.18273891,0.01378203,1.02765592,1.56686529,0.08665728,0.00000000
-5.05752876,1.74864716,0.18947551,0.01352605,1.03710622,1.56923025,0.09032424,0.00000000
-5.05152576,1.76555015,0.19647485,0.01331118,1.05153796,1.57679144,0.09413329,0.00000000
-5.04552276,1.78751514,0.20352671,0.01313763,1.07063095,1.58911973,0.09800110,0.00000000
-5.03951976,1.81377752,0.21042645,0.01300399,1.09395546,1.60564205,0.10184523,0.00000000
-5.03351676,1.84344770,0.21697964,0.01290733,1.12098290,1.62565639,0.10558617,0.00000000
-5.02751376,1.87553833,0.22300673,0.01284328,1.15110208,1.64835440,0.10914950,0.00000000
-5.02151076,1.90899822,0.22834759,0.01280621,1.18364072,1.67285064,0.11246806,0.00000000
-5.01550775,1.94275138,0.23286579,0.01278951,1.21789091,1.69821681,0.11548412,0.00000000
-5.00950475,1.97573924,0.23645238,0.01278587,1.25313763,1.72351951,0.11815129,0.00000000
-5.00350175,2.00696386,0.23902902,0.01278761,1.28868854,1.74785923,0.12043631,0.00000000
-4.99749875,2.03552962,0.24055026,0.01278702,1.32390367,1.77040863,0.12232037,0.00000000
-4.99149575,2.06068131,0.24100489,0.01277672,1.35822313,1.79044794,0.12380002,0.00000000
-4.98549275,2.08183624,0.24041622,0.01274993,1.39119143,1.80739548,0.12488766,0.00000000
-4.97948974,2.09860875,0.23884138,0.01270080,1.42247668,1.82083151,0.12561138,0.00000000
-4.97348674,2.11082543,0.23636947,0.01262458,1.45188376,1.83051420,0.12601434,0.00000000
-4.96748374,2.11853032,0.23311880,0.01251785,1.47936029,1.83638656,0.12615361,0.00000000
-4.96148074,2.12197957,0.22923320,0.01237857,1.50499509,1.83857415,0.12609844,0.00000000
-4.95547774,2.12162582,0.22487772,0.01220613,1.52900903,1.83737341,0.12592824,0.00000000
-4.94947474,2.11809309,0.22023370,0.01200133,1.55173860,1.83323143,0.12573010,0.00000000
-4.94347174,2.11214354,0.21549365,0.01176626,1.57361315,1.82671824,0.12559619,0.00000000
-4.93746873,2.10463777,0.21085593,0.01150417,1.59512702,1.81849315,0.12562095,0.00000000
-4.93146573,2.09649102,0.20651964,0.01121927,1.61680794,1.80926695,0.12589841,0.00000000
-4.92546273,2.08862745,0.20267979,0.01091648,1.63918379,1.79976232,0.12651951,0.00000000
-4.91945973,2.08193505,0.19952298,0.01060123,1.66274937,1.79067436,0.12756979,0.00000000
-4.91345673,2.07722360,0.19722365,0.01027919,1.68793512,1.78263367,0.12912728,0.00000000
-4.90745373,2.07518779,0.19594104,0.00995603,1.71507976,1.77617381,0.13126088,0.00000000
-4.90145073,2.07637731,0.19581689,0.00963720,1.74440811,1.77170489,0.13402907,0.00000000
-4.89544772,2.08117543,0.19697379,0.00932778,1.77601547,1.76949472,0.13747918,0.00000000
-4.88944472,2.08978675,0.19951415,0.00903229,1.80985931,1.76965812,0.14164691,0.00000000
-4.88344172,2.10223448,0.20351978,0.00875461,1.84575852,1.77215505,0.14655639,0.00000000
-4.87743872,2.11836689,0.20905173,0.00849789,1.88340010,1.77679707,0.15222038,0.00000000
-4.87143572,2.13787218,0.21615050,0.00826456,1.92235272,1.78326158,0.15864081,0.00000000
-4.86543272,2.16030025,0.22483623,0.00805635,1.96208597,1.79111277,0.16580932,0.00000000
-4.85942971,2.18508996,0.23510896,0.00787428,2.00199401,1.79982763,0.17370789,0.00000000
-4.85342671,2.21159966,0.24694861,0.00771881,2.04142214,1.80882544,0.18230941,0.00000000
-4.84742371,2.23913922,0.26031489,0.00758987,2.07969431,1.81749871,0.19157803,0.00000000
-4.84142071,2.26700145,0.27514681,0.00748700,2.11614019,1.82524385,0.20146940,0.00000000
-4.83541771,2.29449114,0.29136213,0.00740940,2.15011993,1.83148982,0.21193071,0.00000000
-4.82941471,2.32095029,0.30885660,0.00735608,2.18104562,1.83572309,0.22290046,0.00000000
-4.82341171,2.34577841,0.32750321,0.00732586,2.20839816,1.83750801,0.23430820,0.00000000
-4.81740870,2.36844719,0.34715169,0.00731752,2.23173904,1.83650155,0.24607411,0.00000000
-4.81140570,2.38850952,0.36762831,0.00732977,2.25071691,1.83246223,0.25810864,0.00000000
-4.80540270,2.40560305,0.38873637,0.00736132,2.26506889,1.82525320,0.27031232,0.00000000
-4.79939970,2.41944894,0.41025739,0.00741089,2.27461735,1.81484003,0.28257575,0.00000000
-4.79339670,2.42984694,0.43195334,0.00747718,2.27926296,1.80128386,0.29478002,0.00000000
-4.78739370,2.43666790,0.45356985,0.00755893,2.27897493,1.78473110,0.30679751,0.00000000
-4.78139070,2.43984504,0.47484068,0.00765484,2.27377967,1.76540075,0.31849328,0.00000000
-4.77538769,2.43936531,0.49549317,0.00776363,2.26374912,1.74357061,0.32972691,0.00000000
-4.76938469,2.43526187,0.51525471,0.00788401,2.24898960,1.71956359,0.34035499,0.00000000
-4.76338169,2.42760860,0.53386010,0.00801469,2.22963231,1.69373508,0.35023395,0.00000000
-4.75737869,2.41651723,0.55105928,0.00815443,2.20582594,1.66646222,0.35922343,0.00000000
-4.75137569,2.40213723,0.56662538,0.00830208,2.17773206,1.63813561,0.36718978,0.00000000
-4.74537269,2.38465831,0.58036250,0.00845662,2.14552308,1.60915358,0.37400979,0.00000000
-4.73936968,2.36431503,0.59211290,0.00861721,2.10938292,1.57991905,0.37957427,0.00000000
-4.73336668,2.34139272,0.60176319,0.00878329,2.06950979,1.55083857,0.38379147,0.00000000
-4.72736368,2.31623365,0.60924914,0.00895463,2.02612057,1.52232283,0.38659005,0.00000000
-4.72136068,2.28924235,0.61455875,0.00913137,1.97945610,1.49478807,0.38792152,0.00000000
-4.71535768,2.26088903,0.61773344,0.00931412,1.92978651,1.46865745,0.38776202,0.00000000
-4.70935468,2.23170988,0.61886711,0.00950393,1.87741589,1.44436143,0.38611324,0.00000000
-4.70335168,2.20230356,0.61810304,0.00970232,1.82268562,1.42233662,0.38300266,0.00000000
-4.69734867,2.17332320,0.61562884,0.00991127,1.76597572,1.40302223,0.37848284,0.00000000
-4.69134567,2.14546373,0.61166941,0.01013314,1.70770394,1.38685391,0.37262992,0.00000000
-4.68534267,2.11944442,0.60647837,0.01037061,1.64832225,1.37425463,0.36554146,0.00000000
-4.67933967,2.09598742,0.60032829,0.01062654,1.58831077,1.36562287,0.35733356,0.00000000
-4.67333667,2.07579268,0.59350008,0.01090383,1.52816936,1.36131837,0.34813751,0.00000000
-4.66733367,2.05951063,0.58627213,0.01120527,1.46840709,1.36164602,0.33809604,0.00000000
-4.66133067,2.04771372,0.57890953,0.01153332,1.40953023,1.36683879,0.32735935,0.00000000
-4.65532766,2.04086834,0.57165407,0.01188996,1.35202915,1.37704060,0.31608113,0.00000000
-4.64932466,2.03930858,0.56471521,0.01227644,1.29636491,1.39229018,0.30441451,0.00000000
-4.64332166,2.04321330,0.55826261,0.01269315,1.24295618,1.41250701,0.29250838,0.00000000
-4.63731866,2.05258787,0.55242048,0.01313944,1.19216706,1.43748024,0.28050391,0.00000000
-4.63131566,2.06725178,0.54726385,0.01361349,1.14429656,1.46686174,0.26853160,0.00000000
-4.62531266,2.08683295,0.54281711,0.01411219,1.09957009,1.50016374,0.25670872,0.00000000
-4.61930965,2.11076944,0.53905473,0.01463115,1.05813363,1.53676176,0.24513747,0.00000000
-4.61330665,2.13831887,0.53590406,0.01516469,1.02005066,1.57590311,0.23390362,0.00000000
-4.60730365,2.16857536,0.53325024,0.01570587,0.98530233,1.61672088,0.22307589,0.00000000
-4.60130065,2.20049382,0.53094279,0.01624671,0.95379079,1.65825326,0.21270595,0.00000000
-4.59529765,2.23292068,0.52880382,0.01677827,0.92534567,1.69946770,0.20282901,0.00000000
-4.58929465,2.26463018,0.52663729,0.01729097,0.89973371,1.73928911,0.19346502,0.00000000
-4.58329165,2.29436503,0.52423917,0.01777486,0.87667109,1.77663124,0.18462051,0.00000000
-4.57728864,2.32087986,0.52140799,0.01821995,0.85583822,1.81043012,0.17629077,0.00000000
-4.57128564,2.34298618,0.51795543,0.01861654,0.83689646,1.83967836,0.16846252,0.00000000
-4.56528264,2.35959691,0.51371665,0.01895565,0.81950628,1.86345914,0.16111694,0.00000000
-4.55927964,2.36976930,0.50855983,0.01922935,0.80334633,1.88097850,0.15423284,0.00000000
-4.55327664,2.37274425,0.50239493,0.01943110,0.78813253,1.89159482,0.14778996,0.00000000
-4.54727364,2.36798104,0.49518105,0.01955616,0.77363693,1.89484442,0.14177233,0.00000000
-4.54127064,2.35518584,0.48693246,0.01960179,0.75970525,1.89046215,0.13617149,0.00000000
-4.53526763,2.33433332,0.47772304,0.01956751,0.74627281,1.87839640,0.13098945,0.00000000
-4.52926463,2.30568023,0.46768903,0.01945527,0.73337805,1.85881775,0.12624139,0.00000000
-4.52326163,2.26977071,0.45702998,0.01926952,0.72117319,1.83212093,0.12195789,0.00000000
-4.51725863,2.22743284,0.44600801,0.01901720,0.70993154,1.79892011,0.11818668,0.00000000
-4.51125563,2.17976665,0.43494537,0.01870769,0.70005102,1.76003736,0.11499378,0.00000000
-4.50525263,2.12812370,0.42422023,0.01835260,0.69205371,1.71648485,0.11246396,0.00000000
-4.49924962,2.07407886,0.41426099,0.01796557,0.68658102,1.66944105,0.11070049,0.00000000
-4.49324662,2.01939496,0.40553901,0.01756190,0.68438461,1.62022194,0.10982417,0.00000000
-4.48724362,1.96598123,0.39856003,0.01715821,0.68631278,1.57024780,0.10997152,0.00000000
-4.48124062,1.91584667,0.39385424,0.01677198,0.69329256,1.52100664,0.11129220,0.00000000
-4.47523762,1.87104933,0.39196522,0.01642109,0.70630767,1.47401545,0.11394567,0.00000000
-4.46923462,1.83364288,0.39343782,0.01612334,0.72637245,1.43078009,0.11809700,0.00000000
-4.46323162,1.80562172,0.39880516,0.01589590,0.75450231,1.39275510,0.12391203,0.00000000
-4.45722861,1.78886581,0.40857475,0.01575487,0.79168112,1.36130449,0.13155183,0.00000000
-4.45122561,1.78508662,0.42321414,0.01571478,0.83882610,1.33766434,0.14116663,0.00000000
-4.44522261,1.79577529,0.44313604,0.01578815,0.89675097,1.32290835,0.15288921,0.00000000
-4.43921961,1.82215433,0.46868344,0.01598510,0.96612836,1.31791703,0.16682818,0.00000000
-4.43321661,1.86513406,0.50011470,0.01631301,1.04745229,1.32335134,0.18306093,0.00000000
-4.42721361,1.92527470,0.53758935,0.01677625,1.14100207,1.33963133,0.20162691,0.00000000
-4.42121061,2.00275537,0.58115471,0.01737598,1.24680893,1.36692038,0.22252113,0.00000000
-4.41520760,2.09735098,0.63073402,0.01811001,1.36462656,1.40511529,0.24568842,0.00000000
-4.40920460,2.20841778,0.68611651,0.01897279,1.49390735,1.45384263,0.27101859,0.00000000
-4.40320160,2.33488856,0.74694999,0.01995541,1.63378548,1.51246146,0.29834284,0.00000000
-4.39719860,2.47527807,0.81273660,0.02104574,1.78306844,1.58007239,0.32743174,0.00000000
-4.39119560,2.62769919,0.88283211,0.02222862,1.94023813,1.65553308,0.35799498,0.00000000
-4.38519260,2.78989012,0.95644946,0.02348612,2.10346265,1.73747979,0.38968319,0.00000000
-4.37918959,2.95925259,1.03266666,0.02479792,2.27061925,1.82435477,0.42209193,0.00000000
-4.37318659,3.13290085,1.11043951,0.02614167,2.43932891,1.91443904,0.45476791,0.00000000
-4.36718359,3.30772061,1.18861913,0.02749351,2.60700226,2.00588984,0.48721743,0.00000000
-4.36118059,3.48043707,1.26597406,0.02882853,2.77089602,2.09678211,0.51891701,0.00000000
-4.35517759,3.64769043,1.34121671,0.03012138,2.92817875,2.18515305,0.54932579,0.00000000
-4.34917459,3.80611712,1.41303351,0.03134680,3.07600411,2.26904866,0.57789945,0.00000000
-4.34317159,3.95243444,1.48011782,0.03248023,3.21158911,2.34657119,0.60410521,0.00000000
-4.33716858,4.08352624,1.54120479,0.03349841,3.33229485,2.41592610,0.62743737,0.00000000
-4.33116558,4.19652674,1.59510677,0.03437991,3.43570660,2.47546737,0.64743267,0.00000000
-4.32516258,4.28889972,1.64074804,0.03510570,3.51970992,2.52373955,0.66368509,0.00000000
-4.31915958,4.35851025,1.67719754,0.03565960,3.58255992,2.55951543,0.67585916,0.00000000
-4.31315658,4.40368625,1.70369814,0.03602873,3.62294032,2.58182796,0.68370146,0.00000000
-4.30715358,4.42326739,1.71969122,0.03620380,3.64000994,2.58999533,0.68704957,0.00000000
