energy_ev,total_up,Ag_p_up,Ag_d_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.84992496,12.64718715,1.88298966,8.14322760,0.02968280,0.00000000,0.01310884,1.26113202,0.10749643,1.79757825
-5.84392196,12.71721399,1.86342125,8.21768564,0.02900784,0.00000000,0.01321767,1.26145607,0.10827300,1.81743167
-5.83791896,12.78892562,1.84394611,8.29365786,0.02835854,0.00000000,0.01333128,1.26234831,0.10902440,1.83672512
-5.83191596,12.86139052,1.82464521,8.37036512,0.02774428,0.00000000,0.01345005,1.26390790,0.10974228,1.85499925
-5.82591296,12.93328334,1.80555073,8.44675708,0.02717301,0.00000000,0.01357404,1.26618368,0.11041619,1.87175962
-5.81990995,13.00293146,1.78665122,8.52154272,0.02665116,0.00000000,0.01370294,1.26917255,0.11103397,1.88649449
-5.81390695,13.06837633,1.76789777,8.59323168,0.02618367,0.00000000,0.01383611,1.27281979,0.11158219,1.89869356
-5.80790395,13.12744704,1.74921086,8.66018480,0.02577397,0.00000000,0.01397255,1.27702143,0.11204669,1.90786696
-5.80190095,13.17784347,1.73048760,8.72067237,0.02542404,0.00000000,0.01411092,1.28162860,0.11241321,1.91356363
-5.79589795,13.21722575,1.71160889,8.77293780,0.02513449,0.00000000,0.01424954,1.28645365,0.11266809,1.91538841
-5.78989495,13.24330660,1.69244651,8.81526434,0.02490460,0.00000000,0.01438638,1.29127785,0.11279886,1.91301695
-5.78389195,13.25394291,1.67286977,8.84604219,0.02473251,0.00000000,0.01451912,1.29586030,0.11279494,1.90620805
-5.77788894,13.24722305,1.65275164,8.86383329,0.02461525,0.00000000,0.01464509,1.29994771,0.11264823,1.89481292
-5.77188594,13.22154632,1.63197434,8.86743098,0.02454892,0.00000000,0.01476140,1.30328469,0.11235360,1.87878093
-5.76588294,13.17569158,1.61043434,8.85591207,0.02452881,0.00000000,0.01486489,1.30562409,0.11190939,1.85816198
-5.75987994,13.10887192,1.58804665,8.82867869,0.02454957,0.00000000,0.01495225,1.30673681,0.11131766,1.83310526
-5.75387694,13.02077344,1.56474869,8.78548828,0.02460534,0.00000000,0.01502005,1.30642093,0.11058445,1.80385467
-5.74787394,12.91157614,1.54050336,8.72646984,0.02468991,0.00000000,0.01506486,1.30450946,0.10971982,1.77074119
-5.74187094,12.78195619,1.51530176,8.65212577,0.02479690,0.00000000,0.01508331,1.30087655,0.10873778,1.73417260
-5.73586793,12.63306921,1.48916514,8.56331882,0.02491988,0.00000000,0.01507223,1.29544181,0.10765609,1.69462100
-5.72986493,12.46651513,1.46214636,8.46124459,0.02505255,0.00000000,0.01502878,1.28817254,0.10649589,1.65260872
-5.72386193,12.28428606,1.43433067,8.34739060,0.02518887,0.00000000,0.01495049,1.27908382,0.10528123,1.60869314
-5.71785893,12.08869924,1.40583581,8.22348370,0.02532315,0.00000000,0.01483548,1.26823644,0.10403840,1.56345103
-5.71185593,11.88231792,1.37681135,8.09142796,0.02545018,0.00000000,0.01468249,1.25573282,0.10279522,1.51746304
-5.70585293,11.66786349,1.34743722,7.95323605,0.02556531,0.00000000,0.01449096,1.24171111,0.10158021,1.47129881
-5.69984992,11.44812288,1.31792154,7.81095712,0.02566447,0.00000000,0.01426116,1.22633787,0.10042166,1.42550310
-5.69384692,11.22585518,1.28849751,7.66660455,0.02574421,0.00000000,0.01399414,1.20979965,0.09934671,1.38058365
-5.68784392,11.00370178,1.25941969,7.52208709,0.02580173,0.00000000,0.01369181,1.19229401,0.09838034,1.33700085
-5.68184092,10.78410423,1.23095957,7.37914650,0.02583482,0.00000000,0.01335684,1.17402042,0.09754452,1.29515958
-5.67583792,10.56923330,1.20340062,7.23930472,0.02584185,0.00000000,0.01299268,1.15517160,0.09685735,1.25540347
-5.66983492,10.36093278,1.17703306,7.10382303,0.02582172,0.00000000,0.01260338,1.13592561,0.09633230,1.21801170
-5.66383192,10.16068021,1.15214841,6.97367490,0.02577378,0.00000000,0.01219357,1.11643936,0.09597770,1.18319813
-5.65782891,9.96956639,1.12903414,6.84953378,0.02569781,0.00000000,0.01176822,1.09684359,0.09579636,1.15111296
-5.65182591,9.78829407,1.10796850,6.73177599,0.02559395,0.00000000,0.01133260,1.07723977,0.09578541,1.12184656
-5.64582291,9.61719550,1.08921582,6.62049819,0.02546266,0.00000000,0.01089203,1.05769885,0.09593643,1.09543525
-5.63981991,9.45626747,1.07302231,6.51554813,0.02530470,0.00000000,0.01045178,1.03826207,0.09623576,1.07186867
-5.63381691,9.30522126,1.05961240,6.41656670,0.02512108,0.00000000,0.01001693,1.01894342,0.09666511,1.05109839
-5.62781391,9.16354447,1.04918578,6.32303847,0.02491312,0.00000000,0.00959224,0.99973378,0.09720236,1.03304723
-5.62181091,9.03057077,1.04191496,6.23434782,0.02468239,0.00000000,0.00918202,0.98060623,0.09782248,1.01761886
-5.61580790,8.90555341,1.03794329,6.14983738,0.02443075,0.00000000,0.00879009,0.96152221,0.09849871,1.00470717
-5.60980490,8.78773815,1.03738335,6.06886529,0.02416038,0.00000000,0.00841975,0.94243813,0.09920371,0.99420489
-5.60380190,8.67643130,1.04031550,5.99085824,0.02387379,0.00000000,0.00807370,0.92331181,0.09991075,0.98601120
-5.59779890,8.57105921,1.04678647,5.91535741,0.02357382,0.00000000,0.00775414,0.90410854,0.10059487,0.98003770
-5.59179590,8.47121597,1.05680795,5.84205507,0.02326360,0.00000000,0.00746275,0.88480628,0.10123396,0.97621278
-5.58579290,8.37669701,1.07035490,5.77082019,0.02294660,0.00000000,0.00720077,0.86539963,0.10180959,0.97448399
-5.57978989,8.28751739,1.08736382,5.70171204,0.02262652,0.00000000,0.00696907,0.84590249,0.10230775,0.97481853
-5.57378689,8.20391438,1.10773093,5.63498199,0.02230726,0.00000000,0.00676828,0.82634920,0.10271928,0.97720190
-5.56778389,8.12633522,1.13131036,5.57106371,0.02199281,0.00000000,0.00659885,0.80679424,0.10304009,0.98163487
-5.56178089,8.05541176,1.15791275,5.51055356,0.02168719,0.00000000,0.00646116,0.78731050,0.10327114,0.98812918
-5.55577789,7.99192456,1.18730437,5.45418268,0.02139434,0.00000000,0.00635562,0.76798639,0.10341819,0.99670239
-5.54977489,7.93675959,1.21920718,5.40278341,0.02111795,0.00000000,0.00628274,0.74892207,0.10349141,1.00737215
-5.54377189,7.89086108,1.25330019,5.35725240,0.02086146,0.00000000,0.00624325,0.73022499,0.10350471,1.02015062
-5.53776888,7.85518409,1.28922227,5.31851307,0.02062785,0.00000000,0.00623809,0.71200526,0.10347518,1.03503940
-5.53176588,7.83065019,1.32657685,5.28747987,0.02041967,0.00000000,0.00626853,0.69437107,0.10342225,1.05202538
-5.52576288,7.81810914,1.36493845,5.26502644,0.02023888,0.00000000,0.00633613,0.67742450,0.10336709,1.07107787
-5.51975988,7.81830894,1.40386118,5.25195924,0.02008692,0.00000000,0.00644283,0.66125799,0.10333182,1.09214728
-5.51375688,7.83187544,1.44288900,5.24899787,0.01996464,0.00000000,0.00659086,0.64595166,0.10333904,1.11516547
-5.50775388,7.85930226,1.48156750,5.25676221,0.01987237,0.00000000,0.00678279,0.63157160,0.10341126,1.14004763
-5.50175088,7.90095028,1.51945668,5.27576638,0.01980998,0.00000000,0.00702145,0.61816911,0.10357058,1.16669562
-5.49574787,7.95705557,1.55614431,5.30641862,0.01977693,0.00000000,0.00730990,0.60578099,0.10383843,1.19500251
-5.48974487,8.02774355,1.59125897,5.34902560,0.01977239,0.00000000,0.00765138,0.59443046,0.10423542,1.22485771
-5.48374187,8.11304676,1.62448232,5.40379962,0.01979537,0.00000000,0.00804920,0.58412892,0.10478123,1.25615243
-5.47773887,8.21292333,1.65555958,5.47086681,0.01984480,0.00000000,0.00850667,0.57487791,0.10549458,1.28878487
-5.47173587,8.32727316,1.68430779,5.55027414,0.01991965,0.00000000,0.00902700,0.56667135,0.10639318,1.32266455
-5.46573287,8.45594909,1.71062096,5.64199384,0.02001904,0.00000000,0.00961319,0.55949763,0.10749364,1.35771538
-5.45972986,8.59876077,1.73447193,5.74592347,0.02014230,0.00000000,0.01026789,0.55334138,0.10881129,1.39387717
-5.45372686,8.75546970,1.75591042,5.86188086,0.02028905,0.00000000,0.01099329,0.54818476,0.11035997,1.43110504
-5.44772386,8.92577479,1.77505731,5.98959351,0.02045919,0.00000000,0.01179096,0.54400811,0.11215162,1.46936699
-5.44172086,9.10928872,1.79209537,6.12868265,0.02065294,0.00000000,0.01266172,0.54078986,0.11419587,1.50863924
-5.43571786,9.30550613,1.80725661,6.27864278,0.02087079,0.00000000,0.01360551,0.53850584,0.11649942,1.54890000
-5.42971486,9.51376613,1.82080707,6.43881835,0.02111345,0.00000000,0.01462123,0.53712795,0.11906544,1.59012156
-5.42371186,9.73321170,1.83302973,6.60837934,0.02138177,0.00000000,0.01570663,0.53662231,0.12189287,1.63226162
-5.41770885,9.96274957,1.84420643,6.78629812,0.02167669,0.00000000,0.01685819,0.53694722,0.12497578,1.67525413
-5.41170585,10.20101446,1.85459985,6.97133015,0.02199907,0.00000000,0.01807105,0.53805101,0.12830275,1.71900050
-5.40570285,10.44634136,1.86443665,7.16200098,0.02234968,0.00000000,0.01933892,0.53987011,0.13185641,1.76336181
-5.39969985,10.69674967,1.87389261,7.35660189,0.02272903,0.00000000,0.02065412,0.54232748,0.13561310,1.80815266
-5.39369685,10.94994210,1.88308090,7.55319614,0.02313733,0.00000000,0.02200754,0.54533180,0.13954279,1.85313732
-5.38769385,11.20332095,1.89204399,7.74963725,0.02357442,0.00000000,0.02338874,0.54877738,0.14360925,1.89802863
-5.38169085,11.45402294,1.90075002,7.94360012,0.02403973,0.00000000,0.02478611,0.55254507,0.14777048,1.94249002
-5.37568784,11.69897318,1.90909369,8.13262495,0.02453229,0.00000000,0.02618700,0.55650423,0.15197941,1.98614076
-5.36968484,11.93495719,1.91690196,8.31417323,0.02505072,0.00000000,0.02757798,0.56051564,0.15618498,2.02856451
-5.36368184,12.15870916,1.92394411,8.48569425,0.02559333,0.00000000,0.02894514,0.56443544,0.16033337,2.06932088
-5.35767884,12.36701312,1.92994597,8.64469968,0.02615817,0.00000000,0.03027438,0.56811977,0.16436953,2.10795963
-5.35167584,12.55681308,1.93460726,8.78884348,0.02674317,0.00000000,0.03155182,0.57143009,0.16823880,2.14403688
-5.34567284,12.72532714,1.93762150,8.91600346,0.02734626,0.00000000,0.03276417,0.57423875,0.17188874,2.17713263
-5.33966983,12.87016006,1.93869707,9.02436082,0.02796555,0.00000000,0.03389914,0.57643462,0.17527083,2.20686872
-5.33366683,12.98940875,1.93757853,9.11247373,0.02859945,0.00000000,0.03494579,0.57792841,0.17834226,2.23292633
-5.32766383,13.08175481,1.93406689,9.17934093,0.02924686,0.00000000,0.03589497,0.57865736,0.18106746,2.25506207
-5.32166083,13.14653899,1.92803763,9.22445202,0.02990735,0.00000000,0.03673958,0.57858902,0.18341948,2.27312176
-5.31565783,13.18381273,1.91945554,9.24782109,0.03058121,0.00000000,0.03747484,0.57772381,0.18538096,2.28705101
-5.30965483,13.19436315,1.90838545,9.25000135,0.03126962,0.00000000,0.03809849,0.57609623,0.18694489,2.29690200
-5.30365183,13.17970888,1.89499811,9.23207918,0.03197471,0.00000000,0.03861089,0.57377438,0.18811485,2.30283588
-5.29764882,13.14206546,1.87957089,9.19564684,0.03269953,0.00000000,0.03901496,0.57085805,0.18890483,2.30512042
-5.29164582,13.08428054,1.86248305,9.14275421,0.03344804,0.00000000,0.03931614,0.56747501,0.18933870,2.30412288
-5.28564282,13.00974064,1.84420587,9.07584092,0.03422507,0.00000000,0.03952209,0.56377596,0.18944912,2.30029820
-5.27963982,12.92225261,1.82528786,8.99765124,0.03503609,0.00000000,0.03964244,0.55992808,0.18927620,2.29417289
-5.27363682,12.82590437,1.80633588,8.91113490,0.03588709,0.00000000,0.03968832,0.55610761,0.18886577,2.28632532
-5.26763382,12.72491061,1.78799305,8.81933809,0.03678430,0.00000000,0.03967194,0.55249173,0.18826739,2.27736304
-5.26163082,12.62345014,1.77091440,8.72528912,0.03773395,0.00000000,0.03960598,0.54925014,0.18753228,2.26789843
-5.25562781,12.52550224,1.75574165,8.63188387,0.03874193,0.00000000,0.03950309,0.54653678,0.18671105,2.25852346
-5.24962481,12.43468933,1.74307818,8.54177623,0.03981350,0.00000000,0.03937531,0.54448211,0.18585165,2.24978502
-5.24362181,12.35413356,1.73346560,8.45727855,0.04095293,0.00000000,0.03923352,0.54318635,0.18499727,2.24216186
-5.23761881,12.28633423,1.72736294,8.38027681,0.04216326,0.00000000,0.03908699,0.54271407,0.18418462,2.23604437
-5.23161581,12.23307201,1.72512966,8.31216468,0.04344598,0.00000000,0.03894294,0.54309043,0.18344246,2.23171821
-5.22561281,12.19534497,1.72701319,8.25379947,0.04480082,0.00000000,0.03880628,0.54429936,0.18279053,2.22935266
-5.21960980,12.17333970,1.73314167,8.20548250,0.04622557,0.00000000,0.03867941,0.54628364,0.18223889,2.22899434
-5.21360680,12.16643944,1.74352230,8.16696461,0.04771601,0.00000000,0.03856217,0.54894721,0.18178777,2.23056669
-5.20760380,12.17326899,1.75804527,8.13747689,0.04926585,0.00000000,0.03845194,0.55215934,0.18142784,2.23387535
-5.20160080,12.19177471,1.77649323,8.11578512,0.05086684,0.00000000,0.03834379,0.55576065,0.18114098,2.23861920
-5.19559780,12.21933590,1.79855560,8.10026539,0.05250889,0.00000000,0.03823087,0.55957062,0.18090136,2.24440665
-5.18959480,12.25290251,1.82384712,8.08899726,0.05418032,0.00000000,0.03810479,0.56339628,0.18067701,2.25077643
-5.18359180,12.28915254,1.85192971,8.07987010,0.05586812,0.00000000,0.03795613,0.56704156,0.18043155,2.25722184
-5.17758879,12.32466176,1.88233637,8.07069743,0.05755838,0.00000000,0.03777498,0.57031692,0.18012617,2.26321735
-5.17158579,12.35607765,1.91459599,8.05933386,0.05923664,0.00000000,0.03755150,0.57304870,0.17972173,2.26824628
-5.16558279,12.38028909,1.94825775,8.04378902,0.06088839,0.00000000,0.03727651,0.57508768,0.17918076,2.27182818
-5.15957979,12.39458394,1.98291379,8.02233326,0.06249945,0.00000000,0.03694196,0.57631648,0.17846954,2.27354447
-5.15357679,12.39678681,2.01821894,7.99359011,0.06405645,0.00000000,0.03654145,0.57665537,0.17755981,2.27306122
-5.14757379,12.38537075,2.05390655,7.95661126,0.06554722,0.00000000,0.03607053,0.57606615,0.17643039,2.27014783
-5.14157079,12.35953759,2.08979934,7.91093102,0.06696114,0.00000000,0.03552700,0.57455397,0.17506835,2.26469070
-5.13556778,12.31926340,2.12581488,7.85659760,0.06828939,0.00000000,0.03491104,0.57216696,0.17346987,2.25670121
-5.12956478,12.26530714,2.16196526,7.79418044,0.06952518,0.00000000,0.03422528,0.56899365,0.17164070,2.24631758
-5.12356178,12.19918251,2.19835086,7.72475324,0.07066379,0.00000000,0.03347466,0.56515843,0.16959618,2.23380055
-5.11755878,12.12309446,2.23514862,7.64985406,0.07170263,0.00000000,0.03266625,0.56081514,0.16736083,2.21952305
-5.11155578,12.03984381,2.27259534,7.57142435,0.07264109,0.00000000,0.03180901,0.55613934,0.16496757,2.20395434
-5.10555278,11.95270448,2.31096680,7.49173003,0.07348036,0.00000000,0.03091334,0.55131934,0.16245657,2.18763943
-5.09954977,11.86527930,2.35055386,7.41326822,0.07422319,0.00000000,0.02999073,0.54654685,0.15987382,2.17117477
-5.09354677,11.78134088,2.39163679,7.33866379,0.07487350,0.00000000,0.02905328,0.54200734,0.15726937,2.15518122
-5.08754377,11.70466487,2.43445905,7.27056018,0.07543607,0.00000000,0.02811324,0.53787085,0.15469553,2.14027579
-5.08154077,11.63886273,2.47920210,7.21150901,0.07591611,0.00000000,0.02718257,0.53428360,0.15220483,2.12704328
-5.07553777,11.58722120,2.52596236,7.16386295,0.07631885,0.00000000,0.02627253,0.53136075,0.14984804,2.11600921
-5.06953477,11.55255504,2.57473172,7.12967588,0.07664921,0.00000000,0.02539329,0.52918073,0.14767222,2.10761512
-5.06353177,11.53707871,2.62538250,7.11061408,0.07691144,0.00000000,0.02455369,0.52778137,0.14571895,2.10219752
-5.05752876,11.54230196,2.67765772,7.10788162,0.07710885,0.00000000,0.02376095,0.52715782,0.14402262,2.09997114
-5.05152576,11.56895296,2.73116716,7.12216238,0.07724365,0.00000000,0.02302057,0.52726258,0.14260916,2.10101728
-5.04552276,11.61693132,2.78538950,7.15358045,0.07731678,0.00000000,0.02233623,0.52800732,0.14149492,2.10527770
-5.03951976,11.68529228,2.83968032,7.20168015,0.07732794,0.00000000,0.02170982,0.52926653,0.14068598,2.11255409
-5.03351676,11.77226201,2.89328573,7.26542603,0.07727559,0.00000000,0.02114148,0.53088266,0.14017779,2.12251317
-5.02751376,11.87528289,2.94536093,7.34322254,0.07715713,0.00000000,0.02062979,0.53267255,0.13995520,2.13469708
-5.02151076,11.99108651,2.99499281,7.43295258,0.07696905,0.00000000,0.02017190,0.53443475,0.13999283,2.14853853
-5.01550775,12.11579133,3.04122564,7.53203357,0.07670722,0.00000000,0.01976377,0.53595743,0.14025590,2.16338003
-5.00950475,12.24502138,3.08308873,7.63748905,0.07636718,0.00000000,0.01940044,0.53702640,0.14070124,2.17849639
-5.00350175,12.37404151,3.11962481,7.74603367,0.07594443,0.00000000,0.01907626,0.53743301,0.14127872,2.19311962
-4.99749875,12.49790471,3.14991815,7.85416878,0.07543479,0.00000000,0.01878519,0.53698156,0.14193287,2.20646526
-4.99149575,12.61160658,3.17312129,7.95828602,0.07483472,0.00000000,0.01852109,0.53549590,0.14260473,2.21775913
-4.98549275,12.71024213,3.18847934,8.05477554,0.07414158,0.00000000,0.01827789,0.53282500,0.14323378,2.22626370
-4.97948974,12.78916018,3.19535136,8.14013593,0.07335396,0.00000000,0.01804994,0.52884741,0.14376002,2.23130308
-4.97348674,12.84411071,3.19322797,8.21108258,0.07247189,0.00000000,0.01783217,0.52347438,0.14412598,2.23228593
-4.96748374,12.87138111,3.18174492,8.26465129,0.07149701,0.00000000,0.01762029,0.51665176,0.14427875,2.22872566
-4.96148074,12.86791738,3.16069243,8.29829404,0.07043273,0.00000000,0.01741100,0.50836058,0.14417187,2.22025727
-4.95547774,12.83142711,3.13002030,8.30996417,0.06928429,0.00000000,0.01720208,0.49861650,0.14376703,2.20665050
-4.94947474,12.76046140,3.08983884,8.29818828,0.06805884,0.00000000,0.01699256,0.48746819,0.14303562,2.18781900
-4.94347174,12.65447352,3.04041601,8.26212259,0.06676534,0.00000000,0.01678281,0.47499485,0.14195995,2.16382534
-4.93746873,12.51385297,2.98217105,8.20159202,0.06541456,0.00000000,0.01657458,0.46130304,0.14053424,2.13488181
-4.93146573,12.33993380,2.91566507,8.11711049,0.06401893,0.00000000,0.01637105,0.44652299,0.13876523,2.10134716
-4.92546273,12.13497724,2.84158908,8.00988176,0.06259237,0.00000000,0.01617688,0.43080464,0.13667252,2.06371945
-4.91945973,11.90212896,2.76074989,7.88178044,0.06115011,0.00000000,0.01599813,0.41431350,0.13428851,2.02262517
-4.91345673,11.64535216,2.67405430,7.73531356,0.05970840,0.00000000,0.01584226,0.39722651,0.13165794,1.97880514
-4.90745373,11.36933820,2.58249214,7.57356361,0.05828433,0.00000000,0.01571804,0.37972810,0.12883722,1.93309749
-4.90145073,11.07939707,2.48711826,7.40011456,0.05689544,0.00000000,0.01563544,0.36200636,0.12589323,1.88641813
-4.89544772,10.78133048,2.38903411,7.21896273,0.05555946,0.00000000,0.01560545,0.34424960,0.12290196,1.83973931
-4.88944472,10.48129091,2.28936882,7.03441513,0.05429398,0.00000000,0.01563991,0.32664317,0.11994673,1.79406660
-4.88344172,10.18563003,2.18926032,6.85097796,0.05311609,0.00000000,0.01575127,0.30936658,0.11711620,1.75041495
-4.87743872,9.90074038,2.08983647,6.67323829,0.05204202,0.00000000,0.01595231,0.29259098,0.11450217,1.70978418
-4.87143572,9.63289418,1.99219649,6.50574244,0.05108685,0.00000000,0.01625581,0.27647689,0.11219708,1.67313450
-4.86543272,9.38808340,1.89739281,6.35287397,0.05026413,0.00000000,0.01667420,0.26117223,0.11029151,1.64136252
-4.85942971,9.17186472,1.80641357,6.21873499,0.04958560,0.00000000,0.01721914,0.24681048,0.10887153,1.61527820
-4.85342671,8.98921360,1.72016594,6.10703368,0.04906085,0.00000000,0.01790115,0.23350919,0.10801602,1.59558327
-4.84742371,8.84439063,1.63946054,6.02098108,0.04869709,0.00000000,0.01872908,0.22136850,0.10779408,1.58285152
-4.84142071,8.74082387,1.56499714,5.96319999,0.04849887,0.00000000,0.01970973,0.21047003,0.10826259,1.57751145
-4.83541771,8.68100997,1.49735210,5.93564816,0.04846792,0.00000000,0.02084738,0.20087582,0.10946387,1.57983175
-4.82941471,8.66643684,1.43696774,5.93955802,0.04860296,0.00000000,0.02214335,0.19262753,0.11142375,1.58990996
-4.82341171,8.69753008,1.38414399,5.97539454,0.04889958,0.00000000,0.02359566,0.18574595,0.11414988,1.60766474
-4.81740870,8.77362494,1.33903277,6.04283238,0.04935023,0.00000000,0.02519867,0.18023068,0.11763056,1.63283220
-4.81140570,8.89296517,1.30163522,6.14075338,0.04994416,0.00000000,0.02694290,0.17606027,0.12183398,1.66496643
-4.80540270,9.05272940,1.27180227,6.26726445,0.05066753,0.00000000,0.02881482,0.17319257,0.12670807,1.70344461
-4.79939970,9.24908522,1.24923860,6.41973603,0.05150353,0.00000000,0.03079690,0.17156562,0.13218090,1.74747679
-4.79339670,9.47727047,1.23351006,6.59486035,0.05243259,0.00000000,0.03286768,0.17109887,0.13816165,1.79612036
-4.78739370,9.73170040,1.22405482,6.78872851,0.05343266,0.00000000,0.03500202,0.17169485,0.14454228,1.84829915
-4.78139070,10.00609881,1.22019786,6.99692472,0.05447958,0.00000000,0.03717151,0.17324127,0.15119970,1.90282685
-4.77538769,10.29365045,1.22116874,7.21463559,0.05554751,0.00000000,0.03934501,0.17561344,0.15799854,1.95843443
-4.76938469,10.58717114,1.22612231,7.43677195,0.05660946,0.00000000,0.04148930,0.17867716,0.16479436,2.01380084
-4.76338169,10.87929146,1.23416176,7.65810005,0.05763786,0.00000000,0.04356990,0.18229174,0.17143733,2.06758644
-4.75737869,11.16264927,1.24436363,7.87337865,0.05860521,0.00000000,0.04555194,0.18631334,0.17777612,2.11846810
-4.75137569,11.43008546,1.25580385,8.07749836,0.05948472,0.00000000,0.04740112,0.19059840,0.18366201,2.16517508
-4.74537269,11.67483756,1.26758430,8.26561895,0.06025112,0.00000000,0.04908476,0.19500706,0.18895301,2.20652450
-4.73936968,11.89072496,1.27885890,8.43330069,0.06088125,0.00000000,0.05057276,0.19940657,0.19351790,2.24145535
-4.73336668,12.07232004,1.28885859,8.57662545,0.06135489,0.00000000,0.05183861,0.20367446,0.19724004,2.26905979
-4.72736368,12.21509948,1.29691414,8.69230372,0.06165532,0.00000000,0.05286027,0.20770150,0.20002071,2.28861066
-4.72136068,12.31557058,1.30247637,8.77776398,0.06177001,0.00000000,0.05362100,0.21139425,0.20178210,2.29958424
-4.71535768,12.37136816,1.30513271,8.83122124,0.06169104,0.00000000,0.05410998,0.21467721,0.20246954,2.30167728
-4.70935468,12.38131850,1.30461991,8.85172243,0.06141555,0.00000000,0.05432281,0.21749446,0.20205320,2.29481770
-4.70335168,12.34546796,1.30083209,8.83916699,0.06094596,0.00000000,0.05426179,0.21981074,0.20052890,2.27916849
-4.69734867,12.26507495,1.29382402,8.79430188,0.06029008,0.00000000,0.05393599,0.22161191,0.19791825,2.25512454
-4.69134567,12.14256562,1.28380954,8.71869107,0.05946105,0.00000000,0.05336109,0.22290489,0.19426804,2.22330246
-4.68534267,11.98145455,1.27115481,8.61466084,0.05847706,0.00000000,0.05255905,0.22371687,0.18964883,2.18452375
-4.67933967,11.78623327,1.25636703,8.48522266,0.05736096,0.00000000,0.05155750,0.22409404,0.18415292,2.13979175
-4.67333667,11.56223067,1.24007850,8.33397663,0.05613969,0.00000000,0.05038902,0.22409972,0.17789176,2.09026326
-4.66733367,11.31545002,1.22302684,8.16499898,0.05484353,0.00000000,0.04909022,0.22381196,0.17099283,2.03721571
-4.66133067,11.05238870,1.20603183,7.98271773,0.05350524,0.00000000,0.04770066,0.22332078,0.16359620,1.98201100
-4.65532766,10.77984666,1.18996962,7.79178111,0.05215915,0.00000000,0.04626176,0.22272499,0.15585085,1.92605727
-4.64932466,10.50473038,1.17574500,7.59692314,0.05084010,0.00000000,0.04481559,0.22212881,0.14791088,1.87076976
-4.64332166,10.23385888,1.16426283,7.40283131,0.04958238,0.00000000,0.04340366,0.22163827,0.13993171,1.81753215
