energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.90395198,3.10194218,0.57878660,2.11190263,0.00545459,0.09352063,0.00827280,0.66989106,0.74938584,0.15753035
-5.89794897,3.08798929,0.56587768,2.11558828,0.00554782,0.09114097,0.00793269,0.66035838,0.72880456,0.15627246
-5.89194597,3.06565945,0.55325269,2.11136392,0.00561895,0.08883075,0.00760462,0.65047995,0.70781767,0.15472459
-5.88594297,3.03499523,0.54097075,2.09918202,0.00566647,0.08660116,0.00728923,0.64027717,0.68663657,0.15289030
-5.87993997,2.99612310,0.52906753,2.07909924,0.00568936,0.08445956,0.00698691,0.62975815,0.66545927,0.15077497
-5.87393697,2.94925246,0.51755577,2.05127599,0.00568702,0.08240944,0.00669780,0.61891851,0.64446598,0.14838555
-5.86793397,2.89467382,0.50642657,2.01597403,0.00565933,0.08045069,0.00642191,0.60774289,0.62381550,0.14573036
-5.86193097,2.83275594,0.49565133,1.97355218,0.00560664,0.07857985,0.00615909,0.59620707,0.60364237,0.14281891
-5.85592796,2.76394216,0.48518437,1.92446024,0.00552969,0.07679048,0.00590909,0.58428048,0.58405505,0.13966181
-5.84992496,2.68874583,0.47496613,1.86923127,0.00542962,0.07507365,0.00567159,0.57192925,0.56513512,0.13627073
-5.84392196,2.60774481,0.46492674,1.80847228,0.00530793,0.07341849,0.00544622,0.55911933,0.54693746,0.13265842
-5.83791896,2.52157501,0.45498997,1.74285345,0.00516639,0.07181279,0.00523258,0.54581985,0.52949154,0.12883880
-5.83191596,2.43092283,0.44507726,1.67309615,0.00500700,0.07024357,0.00503024,0.53200620,0.51280341,0.12482707
-5.82591296,2.33651649,0.43511164,1.59995984,0.00483194,0.06869774,0.00483875,0.51766295,0.49685854,0.12063986
-5.81990995,2.23911625,0.42502151,1.52422818,0.00464352,0.06716265,0.00465766,0.50278628,0.48162508,0.11629534
-5.81390695,2.13950349,0.41474385,1.44669461,0.00444408,0.06562661,0.00448649,0.48738573,0.46705744,0.11181332
-5.80790395,2.03846876,0.40422700,1.36814757,0.00423599,0.06407932,0.00432475,0.47148538,0.45309994,0.10721528
-5.80190095,1.93679902,0.39343260,1.28935604,0.00402159,0.06251220,0.00417195,0.45512408,0.43969029,0.10252433
-5.79589795,1.83526441,0.38233680,1.21105536,0.00380312,0.06091862,0.00402755,0.43835504,0.42676282,0.09776507
-5.78989495,1.73460473,0.37093072,1.13393413,0.00358274,0.05929395,0.00389102,0.42124449,0.41425115,0.09296332
-5.78389195,1.63551631,0.35921997,1.05862226,0.00336246,0.05763563,0.00376178,0.40386983,0.40209044,0.08814582
-5.77788894,1.53863950,0.34722362,0.98568071,0.00314412,0.05594295,0.00363923,0.38631701,0.39021897,0.08333980
-5.77188594,1.44454752,0.33497242,0.91559323,0.00292942,0.05421689,0.00352275,0.36867770,0.37857926,0.07857246
-5.76588294,1.35373697,0.32250661,0.84876034,0.00271985,0.05245984,0.00341169,0.35104608,0.36711857,0.07387045
-5.75987994,1.26662052,0.30987349,0.78549569,0.00251673,0.05067527,0.00330535,0.33351568,0.35578914,0.06925927
-5.75387694,1.18352216,0.29712477,0.72602504,0.00232118,0.04886742,0.00320305,0.31617635,0.34454807,0.06476278
-5.74787394,1.10467512,0.28431408,0.67048769,0.00213412,0.04704094,0.00310407,0.29911154,0.33335711,0.06040263
-5.74187094,1.03022277,0.27149461,0.61894043,0.00195630,0.04520062,0.00300769,0.28239603,0.32218237,0.05619786
-5.73586793,0.96022229,0.25871719,0.57136363,0.00178826,0.04335119,0.00291321,0.26609430,0.31099418,0.05216454
-5.72986493,0.89465103,0.24602872,0.52766927,0.00163039,0.04149709,0.00281995,0.25025944,0.29976705,0.04831558
-5.72386193,0.83341522,0.23347121,0.48771062,0.00148289,0.03964242,0.00272727,0.23493276,0.28847990,0.04466053
-5.71785893,0.77636053,0.22108118,0.45129290,0.00134582,0.03779091,0.00263461,0.22014401,0.27711648,0.04120569
-5.71185593,0.72328416,0.20888970,0.41818471,0.00121908,0.03594592,0.00254147,0.20591218,0.26566592,0.03795418
-5.70585293,0.67394758,0.19692277,0.38812960,0.00110245,0.03411059,0.00244744,0.19224669,0.25412349,0.03490621
-5.69984992,0.62808956,0.18520201,0.36085733,0.00099562,0.03228790,0.00235226,0.17914905,0.24249134,0.03205938
-5.69384692,0.58543877,0.17374565,0.33609445,0.00089815,0.03048090,0.00225575,0.16661454,0.23077919,0.02940910
-5.68784392,0.54572537,0.16256960,0.31357377,0.00080955,0.02869281,0.00215789,0.15463419,0.21900491,0.02694901
-5.68184092,0.50869133,0.15168852,0.29304240,0.00072927,0.02692716,0.00205880,0.14319651,0.20719475,0.02467144
-5.67583792,0.47409875,0.14111683,0.27426826,0.00065672,0.02518795,0.00195871,0.13228921,0.19538336,0.02256784
-5.66983492,0.44173636,0.13086953,0.25704477,0.00059129,0.02347968,0.00185800,0.12190059,0.18361338,0.02062924
-5.66383192,0.41142374,0.12096282,0.24119379,0.00053236,0.02180741,0.00175713,0.11202069,0.17193464,0.01884661
-5.65782891,0.38301349,0.11141444,0.22656692,0.00047933,0.02017674,0.00165670,0.10264209,0.16040302,0.01721115
-5.65182591,0.35639133,0.10224380,0.21304512,0.00043163,0.01859376,0.00155733,0.09376041,0.14907893,0.01571464
-5.64582291,0.33147460,0.09347186,0.20053704,0.00038871,0.01706494,0.00145973,0.08537451,0.13802559,0.01434953
-5.63981991,0.30820913,0.08512080,0.18897627,0.00035007,0.01559704,0.00136458,0.07748640,0.12730710,0.01310920
-5.63381691,0.28656530,0.07721359,0.17831768,0.00031525,0.01419697,0.00127259,0.07010104,0.11698647,0.01198795
-5.62781391,0.26653325,0.06977350,0.16853344,0.00028385,0.01287167,0.00118441,0.06322597,0.10712368,0.01098111
-5.62181091,0.24811805,0.06282354,0.15960870,0.00025551,0.01162794,0.00110061,0.05687088,0.09777393,0.01008501
-5.61580790,0.23133492,0.05638603,0.15153752,0.00022993,0.01047241,0.00102170,0.05104724,0.08898607,0.00929701
-5.60980490,0.21620500,0.05048222,0.14431908,0.00020685,0.00941141,0.00094805,0.04576796,0.08080147,0.00861545
-5.60380190,0.20275190,0.04513210,0.13795462,0.00018607,0.00845096,0.00087995,0.04104718,0.07325313,0.00803968
-5.59779890,0.19099925,0.04035429,0.13244500,0.00016742,0.00759674,0.00081753,0.03690017,0.06636533,0.00757000
-5.59179590,0.18096924,0.03616618,0.12778924,0.00015077,0.00685417,0.00076081,0.03334338,0.06015358,0.00720768
-5.58579290,0.17268236,0.03258418,0.12398385,0.00013603,0.00622841,0.00070967,0.03039461,0.05462505,0.00695499
-5.57978989,0.16615808,0.02962403,0.12102317,0.00012315,0.00572450,0.00066389,0.02807329,0.04977925,0.00681522
-5.57378689,0.16141650,0.02730130,0.11890037,0.00011211,0.00534738,0.00062314,0.02640071,0.04560906,0.00679268
-5.56778389,0.15848054,0.02563178,0.11760920,0.00010291,0.00510204,0.00058700,0.02540042,0.04210193,0.00689274
-5.56178089,0.15737873,0.02463193,0.11714620,0.00009559,0.00499357,0.00055499,0.02509839,0.03924118,0.00712183
-5.55577789,0.15814790,0.02431915,0.11751321,0.00009025,0.00502721,0.00052658,0.02552315,0.03700731,0.00748742
-5.54977489,0.16083590,0.02471199,0.11871999,0.00008698,0.00520835,0.00050122,0.02670571,0.03537930,0.00799793
-5.54377189,0.16550371,0.02583007,0.12078659,0.00008595,0.00554249,0.00047837,0.02867927,0.03433573,0.00866262
-5.53776888,0.17222686,0.02769382,0.12374556,0.00008735,0.00603517,0.00045748,0.03147869,0.03385570,0.00949142
-5.53176588,0.18109590,0.03032395,0.12764340,0.00009141,0.00669180,0.00043805,0.03513958,0.03391949,0.01049469
-5.52576288,0.19221572,0.03374064,0.13254148,0.00009843,0.00751745,0.00041963,0.03969721,0.03450899,0.01168285
-5.51975988,0.20570364,0.03796255,0.13851601,0.00010874,0.00851661,0.00040184,0.04518507,0.03560781,0.01306609
-5.51375688,0.22168619,0.04300552,0.14565715,0.00012270,0.00969287,0.00038434,0.05163324,0.03720106,0.01465385
-5.50775388,0.24029474,0.04888117,0.15406722,0.00014074,0.01104859,0.00036688,0.05906650,0.03927494,0.01645435
-5.50175088,0.26165994,0.05559536,0.16385786,0.00016332,0.01258455,0.00034930,0.06750241,0.04181610,0.01847408
-5.49574787,0.28590525,0.06314660,0.17514641,0.00019091,0.01429960,0.00033148,0.07694924,0.04481082,0.02071726
-5.48974487,0.31313981,0.07152454,0.18805153,0.00022402,0.01619035,0.00031339,0.08740406,0.04824408,0.02318527
-5.48374187,0.34345085,0.08070856,0.20268817,0.00026315,0.01825081,0.00029506,0.09885084,0.05209862,0.02587624
-5.47773887,0.37689606,0.09066652,0.21916210,0.00030879,0.02047225,0.00027656,0.11125894,0.05635405,0.02878451
-5.47173587,0.41349613,0.10135388,0.23756423,0.00036140,0.02284293,0.00025802,0.12458176,0.06098598,0.03190036
-5.46573287,0.45322794,0.11271305,0.25796489,0.00042136,0.02534811,0.00023960,0.13875592,0.06596543,0.03520970
-5.45972986,0.49601857,0.12467320,0.28040834,0.00048899,0.02797002,0.00022148,0.15370084,0.07125830,0.03869396
-5.45372686,0.54174050,0.13715045,0.30490772,0.00056450,0.03068799,0.00020386,0.16931882,0.07682521,0.04233011
-5.44772386,0.59020817,0.15004851,0.33144061,0.00064797,0.03347865,0.00018695,0.18549564,0.08262146,0.04609077
-5.44172086,0.64117620,0.16325966,0.35994549,0.00073932,0.03631626,0.00017094,0.20210168,0.08859737,0.04994452
-5.43571786,0.69433923,0.17666621,0.39031915,0.00083830,0.03917307,0.00015603,0.21899356,0.09469877,0.05385629
-5.42971486,0.74933353,0.19014220,0.42241528,0.00094444,0.04201982,0.00014242,0.23601613,0.10086775,0.05778795
-5.42371186,0.80574041,0.20355545,0.45604433,0.00105712,0.04482622,0.00013028,0.25300494,0.10704357,0.06169891
-5.41770885,0.86309126,0.21676972,0.49097459,0.00117545,0.04756150,0.00011975,0.26978891,0.11316372,0.06554691
-5.41170585,0.92087412,0.22964706,0.52693463,0.00129839,0.05019497,0.00011097,0.28619326,0.11916503,0.06928877
-5.40570285,0.97854171,0.24205014,0.56361694,0.00142464,0.05269658,0.00010406,0.30204253,0.12498480,0.07288129
-5.39969985,1.03552046,0.25384462,0.60068280,0.00155278,0.05503741,0.00009911,0.31716364,0.13056199,0.07628201
-5.39369685,1.09122059,0.26490138,0.63776815,0.00168120,0.05719020,0.00009619,0.33138887,0.13583821,0.07945011
-5.38769385,1.14504663,0.27509855,0.67449026,0.00180818,0.05912974,0.00009534,0.34455872,0.14075867,0.08234718
-5.38169085,1.19640838,0.28432346,0.71045510,0.00193192,0.06083331,0.00009660,0.35652456,0.14527306,0.08493794
-5.37568784,1.24473179,0.29247430,0.74526511,0.00205059,0.06228093,0.00009997,0.36715107,0.14933610,0.08719087
-5.36968484,1.28946960,0.29946152,0.77852707,0.00216237,0.06345571,0.00010543,0.37631836,0.15290812,0.08907882
-5.36368184,1.33011136,0.30520910,0.80985986,0.00226553,0.06434397,0.00011294,0.38392379,0.15595539,0.09057943
-5.35767884,1.36619262,0.30965547,0.83890185,0.00235842,0.06493545,0.00012242,0.38988355,0.15845026,0.09167549
-5.35167584,1.39730309,0.31275429,0.86531772,0.00243958,0.06522344,0.00013378,0.39413377,0.16037132,0.09235521
-5.34567284,1.42309348,0.31447495,0.88880436,0.00250776,0.06520478,0.00014689,0.39663146,0.16170331,0.09261232
-5.33966983,1.44328097,0.31480292,0.90909592,0.00256193,0.06487994,0.00016159,0.39735498,0.16243704,0.09244612
-5.33366683,1.45765314,0.31373988,0.92596770,0.00260137,0.06425302,0.00017770,0.39630431,0.16256919,0.09186141
-5.32766383,1.46607037,0.31130360,0.93923893,0.00262560,0.06333170,0.00019499,0.39350086,0.16210217,0.09086832
-5.32166083,1.46846668,0.30752769,0.94877441,0.00263447,0.06212714,0.00021322,0.38898708,0.16104387,0.08948204
-5.31565783,1.46484910,0.30246110,0.95448508,0.00262810,0.06065389,0.00023209,0.38282562,0.15940742,0.08772247
-5.30965483,1.45529566,0.29616736,0.95632766,0.00260690,0.05892972,0.00025132,0.37509825,0.15721100,0.08561382
-5.30365183,1.43995218,0.28872370,0.95430338,0.00257153,0.05697538,0.00027059,0.36590446,0.15447759,0.08318412
-5.29764882,1.41902803,0.28021983,0.94845618,0.00252288,0.05481438,0.00028955,0.35535970,0.15123480,0.08046466
-5.29164582,1.39279108,0.27075657,0.93887033,0.00246203,0.05247259,0.00030788,0.34359342,0.14751459,0.07748942
-5.28564282,1.36156210,0.26044424,0.92566784,0.00239020,0.04997791,0.00032525,0.33074684,0.14335310,0.07429448
-5.27963982,1.32570867,0.24940088,0.90900567,0.00230875,0.04735987,0.00034134,0.31697055,0.13879037,0.07091733
-5.27363682,1.28563913,0.23775033,0.88907304,0.00221908,0.04464909,0.00035587,0.30242195,0.13387014,0.06739631
-5.26763382,1.24179635,0.22562021,0.86608868,0.00212263,0.04187687,0.00036860,0.28726268,0.12863956,0.06376995
-5.26163082,1.19465182,0.21313983,0.84029839,0.00202084,0.03907464,0.00037934,0.27165603,0.12314887,0.06007643
-5.25562781,1.14469992,0.20043811,0.81197265,0.00191509,0.03627351,0.00038794,0.25576441,0.11745116,0.05635301
-5.24962481,1.09245266,0.18764168,0.78140441,0.00180672,0.03350381,0.00039435,0.23974697,0.11160205,0.05263561
-5.24362181,1.03843469,0.17487295,0.74890690,0.00169697,0.03079464,0.00039859,0.22375754,0.10565932,0.04895837
-5.23761881,0.98317883,0.16224848,0.71481151,0.00158697,0.02817360,0.00040077,0.20794269,0.09968265,0.04535335
-5.23161581,0.92722188,0.14987761,0.67946551,0.00147775,0.02566647,0.00040110,0.19244021,0.09373332,0.04185034
-5.22561281,0.87110084,0.13786129,0.64322958,0.00137021,0.02329704,0.00039987,0.17737794,0.08787383,0.03847663
-5.21960980,0.81534931,0.12629122,0.60647520,0.00126514,0.02108705,0.00039749,0.16287291,0.08216774,0.03525705
-5.21360680,0.76049421,0.11524936,0.56958157,0.00116321,0.01905619,0.00039447,0.14903088,0.07667930,0.03221394
-5.20760380,0.70705251,0.10480769,0.53293234,0.00106498,0.01722218,0.00039141,0.13594618,0.07147321,0.02936725
-5.20160080,0.65552816,0.09502820,0.49691194,0.00097090,0.01560094,0.00038899,0.12370188,0.06661439,0.02673468
-5.19559780,0.60640892,0.08596321,0.46190165,0.00088134,0.01420683,0.00038801,0.11237020,0.06216765,0.02433190
-5.18959480,0.56016326,0.07765584,0.42827540,0.00079655,0.01305285,0.00038931,0.10201308,0.05819738,0.02217272
-5.18359180,0.51723704,0.07014063,0.39639542,0.00071673,0.01215092,0.00039382,0.09268290,0.05476715,0.02026933
-5.17758879,0.47805014,0.06344418,0.36660774,0.00064200,0.01151210,0.00040250,0.08442321,0.05193924,0.01863250
-5.17158579,0.44299284,0.05758599,0.33923769,0.00057240,0.01114679,0.00041635,0.07726950,0.04977402,0.01727175
-5.16558279,0.41242202,0.05257907,0.31458543,0.00050794,0.01106479,0.00043639,0.07124980,0.04832924,0.01619548
-5.15957979,0.38665699,0.04843058,0.29292161,0.00044857,0.01127535,0.00046362,0.06638523,0.04765907,0.01541099
-5.15357679,0.36597514,0.04514241,0.27448310,0.00039417,0.01178704,0.00049899,0.06269023,0.04781310,0.01492455
-5.14757379,0.35060719,0.04271145,0.25946901,0.00034462,0.01260755,0.00054342,0.06017270,0.04883498,0.01474128
-5.14157079,0.34073229,0.04112987,0.24803689,0.00029975,0.01374338,0.00059771,0.05883387,0.05076110,0.01486498
-5.13556778,0.33647288,0.04038511,0.24029919,0.00025935,0.01519931,0.00066253,0.05866789,0.05361893,0.01529798
-5.12956478,0.33788954,0.04045978,0.23632013,0.00022321,0.01697794,0.00073843,0.05966132,0.05742542,0.01604080
-5.12356178,0.34497594,0.04133148,0.23611289,0.00019108,0.01907904,0.00082571,0.06179240,0.06218530,0.01709192
-5.11755878,0.35765428,0.04297242,0.23963740,0.00016272,0.02149890,0.00092451,0.06503034,0.06788939,0.01844742
-5.11155578,0.37577139,0.04534913,0.24679872,0.00013786,0.02422972,0.00103467,0.06933456,0.07451320,0.02010070
-5.10555278,0.39909595,0.04842216,0.25744622,0.00011625,0.02725897,0.00115577,0.07465404,0.08201560,0.02204228
-5.09954977,0.42731716,0.05214589,0.27137377,0.00009763,0.03056898,0.00128710,0.08092693,0.09033798,0.02425961
-5.09354677,0.46004540,0.05646851,0.28832108,0.00008177,0.03413655,0.00142764,0.08808052,0.09940385,0.02673705
-5.08754377,0.49681508,0.06133226,0.30797646,0.00006843,0.03793284,0.00157606,0.09603149,0.10911903,0.02945601
-5.08154077,0.53709020,0.06667392,0.32998101,0.00005741,0.04192347,0.00173072,0.10468682,0.11937244,0.03239522
-5.07553777,0.58027275,0.07242563,0.35393459,0.00004855,0.04606885,0.00188972,0.11394519,0.13003774,0.03553122
-5.06953477,0.62571416,0.07851613,0.37940343,0.00004169,0.05032485,0.00205088,0.12369894,0.14097559,0.03883903
-5.06353177,0.67272965,0.08487225,0.40592950,0.00003673,0.05464370,0.00221183,0.13383668,0.15203671,0.04229304
-5.05752876,0.72061545,0.09142080,0.43304149,0.00003362,0.05897516,0.00237006,0.14424633,0.16306565,0.04586803
-5.05152576,0.76866831,0.09809065,0.46026712,0.00003235,0.06326794,0.00252296,0.15481872,0.17390507,0.04954032
-5.04552276,0.81620684,0.10481509,0.48714656,0.00003296,0.06747127,0.00266790,0.16545141,0.18440052,0.05328905
-5.03951976,0.86259385,0.11153422,0.51324645,0.00003557,0.07153664,0.00280235,0.17605266,0.19440547,0.05709745
-5.03351676,0.90725882,0.11819741,0.53817400,0.00004036,0.07541948,0.00292390,0.18654540,0.20378639,0.06095401
-5.02751376,0.94971946,0.12476553,0.56159065,0.00004757,0.07908093,0.00303040,0.19687094,0.21242761,0.06485366
-5.02151076,0.98960139,0.13121306,0.58322456,0.00005754,0.08248937,0.00312000,0.20699215,0.22023589,0.06879857
-5.01550775,1.02665474,0.13752971,0.60288141,0.00007068,0.08562181,0.00319123,0.21689608,0.22714423,0.07279884
-5.00950475,1.06076693,0.14372175,0.62045290,0.00008748,0.08846500,0.00324310,0.22659564,0.23311490,0.07687270
-5.00350175,1.09197063,0.14981264,0.63592233,0.00010856,0.09101613,0.00327506,0.23613037,0.23814151,0.08104643
-4.99749875,1.12044640,0.15584325,0.64936712,0.00013459,0.09328322,0.00328713,0.24556611,0.24224983,0.08535375
-4.99149575,1.14651971,0.16187135,0.66095774,0.00016635,0.09528506,0.00327983,0.25499354,0.24549758,0.08983483
-4.98549275,1.17065214,0.16797069,0.67095315,0.00020473,0.09705079,0.00325421,0.26452569,0.24797287,0.09453489
-4.97948974,1.19342717,0.17422943,0.67969285,0.00025068,0.09861901,0.00321184,0.27429441,0.24979161,0.09950232
-4.97348674,1.21553104,0.18074819,0.68758571,0.00030526,0.10003666,0.00315473,0.28444606,0.25109385,0.10478659
-4.96748374,1.23772936,0.18763777,0.69509621,0.00036958,0.10135750,0.00308526,0.29513647,0.25203926,0.11043588
-4.96148074,1.26084082,0.19501664,0.70272845,0.00044482,0.10264049,0.00300617,0.30652553,0.25280196,0.11649457
-4.95547774,1.28570881,0.20300820,0.71100894,0.00053220,0.10394800,0.00292039,0.31877164,0.25356496,0.12300077
-4.94947474,1.31317256,0.21173819,0.72046872,0.00063294,0.10534394,0.00283101,0.33202619,0.25451431,0.12998394
-4.94347174,1.34403885,0.22133192,0.73162566,0.00074825,0.10689203,0.00274116,0.34642837,0.25583346,0.13746280
-4.93746873,1.37905564,0.23191181,0.74496786,0.00087932,0.10865406,0.00265389,0.36210048,0.25769775,0.14544351
-4.93146573,1.41888857,0.24359485,0.76093872,0.00102724,0.11068836,0.00257213,0.37914399,0.26026938,0.15391842
-4.92546273,1.46410131,0.25649029,0.77992431,0.00119300,0.11304851,0.00249856,0.39763625,0.26369304,0.16286527
-4.91945973,1.51514014,0.27069727,0.80224359,0.00137741,0.11578213,0.00243554,0.41762807,0.26809215,0.17224694
-4.91345673,1.57232336,0.28630248,0.82814161,0.00158110,0.11892997,0.00238506,0.43914208,0.27356584,0.18201190
-4.90745373,1.63583519,0.30337775,0.85778589,0.00180446,0.12252513,0.00234871,0.46217174,0.28018675,0.19209505
-4.90145073,1.70572419,0.32197732,0.89126591,0.00204761,0.12659243,0.00232759,0.48668097,0.28799939,0.20241920
-4.89544772,1.78190563,0.34213501,0.92859534,0.00231033,0.13114790,0.00232236,0.51260413,0.29701926,0.21289693
-4.88944472,1.86416701,0.36386103,0.96971673,0.00259208,0.13619827,0.00233317,0.53984639,0.30723250,0.22343273
-4.88344172,1.95217619,0.38713853,1.01450801,0.00289194,0.14174055,0.00235975,0.56828412,0.31859596,0.23392541
-4.87743872,2.04549108,0.41191993,1.06279036,0.00320860,0.14776158,0.00240135,0.59776536,0.33103775,0.24427059
-4.87143572,2.14357036,0.43812330,1.11433666,0.00354036,0.15423759,0.00245685,0.62811026,0.34445808,0.25436314
-4.86543272,2.24578429,0.46562871,1.16888005,0.00388516,0.16113373,0.00252476,0.65911143,0.35873044,0.26409947
-4.85942971,2.35142524,0.49427515,1.22612192,0.00424055,0.16840370,0.00260330,0.69053442,0.37370303,0.27337965
-4.85342671,2.45971769,0.52385797,1.28573903,0.00460379,0.17598948,0.00269046,0.72211826,0.38920066,0.28210919
-4.84742371,2.56982726,0.55412751,1.34738926,0.00497184,0.18382117,0.00278403,0.75357641,0.40502685,0.29020051
-4.84142071,2.68086929,0.58478891,1.41071598,0.00534149,0.19181717,0.00288171,0.78459819,0.42096649,0.29757403
-4.83541771,2.79191684,0.61550370,1.47535087,0.00570937,0.19988461,0.00298118,0.81485104,0.43678898,0.30415902
-4.82941471,2.90200874,0.64589319,1.54091537,0.00607210,0.20792029,0.00308009,0.84398375,0.45225191,0.30989409
-4.82341171,3.01015822,0.67554390,1.60702115,0.00642638,0.21581201,0.00317624,0.87163085,0.46710537,0.31472743
-4.81740870,3.11536251,0.70401516,1.67326966,0.00676908,0.22344045,0.00326754,0.89741834,0.48109682,0.31861696
-4.81140570,3.21661402,0.73084867,1.73925170,0.00709736,0.23068159,0.00335210,0.92097060,0.49397651,0.32153031
-4.80540270,3.31291350,0.75557992,1.80454704,0.00740881,0.23740965,0.00342830,0.94191876,0.50550346,0.32344478
-4.79939970,3.40328538,0.77775113,1.86872500,0.00770148,0.24350038,0.00349480,0.95990991,0.51545160,0.32434732
-4.79339670,3.48679544,0.79692516,1.93134629,0.00797408,0.24883478,0.00355058,0.97461728,0.52361623,0.32423458
-4.78739370,3.56257054,0.81270001,1.99196647,0.00822595,0.25330304,0.00359501,0.98575075,0.52982024,0.32311298
-4.78139070,3.62982012,0.82472312,2.05014160,0.00845718,0.25680842,0.00362778,0.99306730,0.53392007,0.32099888
-4.77538769,3.68785883,0.83270486,2.10543588,0.00866859,0.25927118,0.00364902,0.99638094,0.53581107,0.31791879
-4.76938469,3.73612946,0.83643056,2.15743154,0.00886178,0.26063205,0.00365919,0.99557161,0.53543194,0.31390955
-4.76338169,3.77422529,0.83577049,2.20574073,0.00903906,0.26085530,0.00365918,0.99059239,0.53276809,0.30901848
-4.75737869,3.80191073,0.83068719,2.25001890,0.00920337,0.25993119,0.00365019,0.98147481,0.52785370,0.30330342
-4.75137569,3.81913926,0.82123969,2.28997935,0.00935825,0.25787754,0.00363379,0.96833163,0.52077236,0.29683253
-4.74537269,3.82606744,0.80758453,2.32540811,0.00950764,0.25474050,0.00361181,0.95135708,0.51165604,0.28968392
-4.73936968,3.82306417,0.78997318,2.35617840,0.00965580,0.25059428,0.00358634,0.93082422,0.50068270,0.28194500
-4.73336668,3.81071425,0.76874619,2.38226374,0.00980710,0.24553997,0.00355968,0.90707955,0.48807224,0.27371147
-4.72736368,3.78981552,0.74432407,2.40374888,0.00996588,0.23970331,0.00353425,0.88053503,0.47408119,0.26508606
-4.72136068,3.76136929,0.71719536,2.42083752,0.01013625,0.23323158,0.00351254,0.85165766,0.45899615,0.25617694
-4.71535768,3.72656373,0.68790238,2.43385616,0.01032191,0.22628974,0.00349706,0.82095723,0.44312640,0.24709589
-4.70935468,3.68675033,0.65702522,2.44325327,0.01052603,0.21905577,0.00349025,0.78897253,0.42679572,0.23795630
-4.70335168,3.64341391,0.62516460,2.44959332,0.01075109,0.21171561,0.00349441,0.75625672,0.41033395,0.22887094
-4.69734867,3.59813666,0.59292442,2.45354548,0.01099873,0.20445772,0.00351165,0.72336231,0.39406845,0.21994983
-4.69134567,3.55255732,0.56089440,2.45586686,0.01126973,0.19746746,0.00354382,0.69082650,0.37831586,0.21129801
-4.68534267,3.50832641,0.52963380,2.45738074,0.01156394,0.19092152,0.00359242,0.65915724,0.36337424,0.20301352
-4.67933967,3.46705918,0.49965647,2.45895017,0.01188025,0.18498262,0.00365862,0.62882062,0.34951615,0.19518554
-4.67333667,3.43028756,0.47141790,2.46144811,0.01221665,0.17979456,0.00374314,0.60023005,0.33698250,0.18789280
-4.66733367,3.39941288,0.44530459,2.46572490,0.01257025,0.17547783,0.00384626,0.57373733,0.32597763,0.18120235
-4.66133067,3.37566111,0.42162600,2.47257468,0.01293743,0.17212593,0.00396779,0.54962611,0.31666550,0.17516855
-4.65532766,3.36004217,0.40060924,2.48270209,0.01331389,0.16980251,0.00410708,0.52810769,0.30916721,0.16983259
-4.64932466,3.35331514,0.38239658,2.49669088,0.01369484,0.16853941,0.00426295,0.50931911,0.30355976,0.16522224
-4.64332166,3.35596068,0.36704566,2.51497593,0.01407512,0.16833561,0.00443381,0.49332375,0.29987599,0.16135198
