energy_ev,total_up,Al_p_up,Al_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.63381691,3.34696571,0.16072036,0.00000000,0.02440824,1.13926888,0.87688622,1.00686314
-5.62781391,3.43354866,0.17003881,0.00000000,0.02468021,1.17078396,0.89770099,1.03547629
-5.62181091,3.51078653,0.17931039,0.00000000,0.02488966,1.20024821,0.91651896,1.06011786
-5.61580790,3.57842488,0.18849770,0.00000000,0.02503999,1.22770665,0.93333231,1.08050075
-5.60980490,3.63637903,0.19756542,0.00000000,0.02513547,1.25324266,0.94816802,1.09640925
-5.60380190,3.68472462,0.20647926,0.00000000,0.02518109,1.27696848,0.96108423,1.10770435
-5.59779890,3.72368062,0.21520457,0.00000000,0.02518234,1.29901349,0.97216508,1.11432628
-5.59179590,3.75358583,0.22370485,0.00000000,0.02514499,1.31951089,0.98151436,1.11629421
-5.58579290,3.77487027,0.23194022,0.00000000,0.02507481,1.33858354,0.98924832,1.11370323
-5.57978989,3.78802334,0.23986602,0.00000000,0.02497736,1.35632997,0.99548829,1.10671868
-5.57378689,3.79356096,0.24743169,0.00000000,0.02485773,1.37281151,1.00035350,1.09556824
-5.56778389,3.79199397,0.25458009,0.00000000,0.02472033,1.38804161,1.00395487,1.08053231
-5.56178089,3.78380033,0.26124740,0.00000000,0.02456877,1.40197816,1.00639022,1.06193323
-5.55577789,3.76940304,0.26736360,0.00000000,0.02440570,1.41451982,1.00774146,1.04012393
-5.54977489,3.74915585,0.27285376,0.00000000,0.02423284,1.42550670,1.00807411,1.01547674
-5.54377189,3.72333774,0.27763995,0.00000000,0.02405100,1.43472580,1.00743925,0.98837292
-5.53776888,3.69215706,0.28164390,0.00000000,0.02386019,1.44192119,1.00587809,0.95919339
-5.53176588,3.65576504,0.28479014,0.00000000,0.02365986,1.44680855,1.00342879,0.92831123
-5.52576288,3.61427801,0.28700962,0.00000000,0.02344912,1.44909342,1.00013518,0.89608599
-5.51975988,3.56780662,0.28824350,0.00000000,0.02322707,1.44849211,0.99605682,0.86286022
-5.51375688,3.51649010,0.28844698,0.00000000,0.02299313,1.44475420,0.99127958,0.82895793
-5.50775388,3.46053285,0.28759279,0.00000000,0.02274740,1.43768515,0.98592598,0.79468492
-5.50175088,3.40024055,0.28567429,0.00000000,0.02249102,1.42716764,0.98016426,0.76033073
-5.49574787,3.33605285,0.28270781,0.00000000,0.02222639,1.41318016,0.97421543,0.72617167
-5.48974487,3.26856971,0.27873409,0.00000000,0.02195751,1.39581161,0.96835737,0.69247453
-5.48374187,3.19856912,0.27381868,0.00000000,0.02169005,1.37527073,0.96292550,0.65950055
-5.47773887,3.12701406,0.26805120,0.00000000,0.02143146,1.35188962,0.95830931,0.62750903
-5.47173587,3.05504758,0.26154349,0.00000000,0.02119093,1.32612080,0.95494482,0.59676030
-5.46573287,2.98397533,0.25442667,0.00000000,0.02097919,1.29852771,0.95330286,0.56751757
-5.45972986,2.91523601,0.24684714,0.00000000,0.02080830,1.26976894,0.95387348,0.54004753
-5.45372686,2.85036073,0.23896191,0.00000000,0.02069126,1.24057684,0.95714729,0.51461944
-5.44772386,2.79092306,0.23093322,0.00000000,0.02064161,1.21173142,0.96359432,0.49150273
-5.44172086,2.73848229,0.22292296,0.00000000,0.02067287,1.18403084,0.97364167,0.47096326
-5.43571786,2.69452277,0.21508694,0.00000000,0.02079806,1.15825987,0.98765094,0.45325821
-5.42971486,2.66039236,0.20756947,0.00000000,0.02102913,1.13515791,1.00589677,0.43863007
-5.42371186,2.63724331,0.20049836,0.00000000,0.02137644,1.11538813,1.02854771,0.42729990
-5.41770885,2.62597870,0.19398076,0.00000000,0.02184826,1.09950919,1.05565048,0.41946015
-5.41170585,2.62720711,0.18809977,0.00000000,0.02245042,1.08795092,1.08711865,0.41526755
-5.40570285,2.64120789,0.18291220,0.00000000,0.02318594,1.08099513,1.12272653,0.41483620
-5.39969985,2.66790888,0.17844745,0.00000000,0.02405487,1.07876235,1.16210857,0.41823128
-5.39369685,2.70687742,0.17470750,0.00000000,0.02505419,1.08120506,1.20476479,0.42546363
-5.38769385,2.75732526,0.17166805,0.00000000,0.02617789,1.08810777,1.25007165,0.43648540
-5.38169085,2.81812685,0.16928061,0.00000000,0.02741706,1.09909360,1.29729839,0.45118687
-5.37568784,2.88785001,0.16747550,0.00000000,0.02876023,1.11363725,1.34562777,0.46939474
-5.36968484,2.96479754,0.16616557,0.00000000,0.03019371,1.13108341,1.39418040,0.49087175
-5.36368184,3.04705757,0.16525031,0.00000000,0.03170199,1.15066994,1.44204151,0.51531787
-5.35767884,3.13256033,0.16462035,0.00000000,0.03326825,1.17155449,1.48828885,0.54237288
-5.35167584,3.21913883,0.16416196,0.00000000,0.03487480,1.19284361,1.53202051,0.57162050
-5.34567284,3.30459083,0.16376140,0.00000000,0.03650359,1.21362290,1.57238128,0.60259388
-5.33966983,3.38673957,0.16330906,0.00000000,0.03813658,1.23298709,1.60858652,0.63478244
-5.33366683,3.46349104,0.16270300,0.00000000,0.03975617,1.25006879,1.63994251,0.66764005
-5.32766383,3.53288594,0.16185206,0.00000000,0.04134544,1.26406499,1.66586258,0.70059422
-5.32166083,3.59314460,0.16067821,0.00000000,0.04288837,1.27426025,1.68587843,0.73305646
-5.31565783,3.64270403,0.15911828,0.00000000,0.04436993,1.28004607,1.69964656,0.76443331
-5.30965483,3.68024629,0.15712496,0.00000000,0.04577612,1.28093579,1.70694990,0.79413813
-5.30365183,3.70471819,0.15466725,0.00000000,0.04709393,1.27657486,1.70769481,0.82160318
-5.29764882,3.71534237,0.15173014,0.00000000,0.04831118,1.26674640,1.70190421,0.84629189
-5.29164582,3.71162058,0.14831398,0.00000000,0.04941646,1.25137218,1.68970742,0.86771084
-5.28564282,3.69332987,0.14443327,0.00000000,0.05039892,1.23050931,1.67132771,0.88542132
-5.27963982,3.66051275,0.14011528,0.00000000,0.05124819,1.20434318,1.64706834,0.89904994
-5.27363682,3.61346264,0.13539837,0.00000000,0.05195425,1.17317713,1.61729806,0.90829808
-5.26763382,3.55270551,0.13033026,0.00000000,0.05250746,1.13741958,1.58243691,0.91294986
-5.26163082,3.47897911,0.12496636,0.00000000,0.05289860,1.09756925,1.54294298,0.91287822
-5.25562781,3.39321067,0.11936807,0.00000000,0.05311903,1.05419914,1.49930082,0.90804907
-5.24962481,3.29649387,0.11360135,0.00000000,0.05316089,1.00794001,1.45201178,0.89852319
-5.24362181,3.19006603,0.10773548,0.00000000,0.05301744,0.95946391,1.40158652,0.88445590
-5.23761881,3.07528570,0.10184204,0.00000000,0.05268344,0.90946828,1.34853974,0.86609442
-5.23161581,2.95361132,0.09599420,0.00000000,0.05215557,0.85866108,1.29338703,0.84377312
-5.22561281,2.82658090,0.09026629,0.00000000,0.05143283,0.80774739,1.23664348,0.81790669
-5.21960980,2.69579304,0.08473365,0.00000000,0.05051699,0.75741755,1.17882373,0.78898164
-5.21360680,2.56288899,0.07947270,0.00000000,0.04941296,0.70833716,1.12044303,0.75754633
-5.20760380,2.42953591,0.07456125,0.00000000,0.04812909,0.66113899,1.06201885,0.72419996
-5.20160080,2.29741109,0.07007898,0.00000000,0.04667737,0.61641663,1.00407253,0.68958091
-5.19559780,2.16818698,0.06610800,0.00000000,0.04507351,0.57472004,0.94713061,0.65435470
-5.18959480,2.04351692,0.06273346,0.00000000,0.04333690,0.53655256,0.89172542,0.61920210
-5.18359180,1.92502134,0.06004412,0.00000000,0.04149043,0.50236943,0.83839475,0.58480757
-5.17758879,1.81427432,0.05813283,0.00000000,0.03956019,0.47257736,0.78768019,0.55184834
-5.17158579,1.71279029,0.05709669,0.00000000,0.03757500,0.44753497,0.74012424,0.52098423
-5.16558279,1.62201066,0.05703703,0.00000000,0.03556586,0.42755380,0.69626594,0.49284843
-5.15957979,1.54329020,0.05805891,0.00000000,0.03356534,0.41289942,0.65663513,0.46803909
-5.15357679,1.47788287,0.06027013,0.00000000,0.03160682,0.40379253,0.62174538,0.44711175
-5.14757379,1.42692694,0.06377979,0.00000000,0.02972375,0.40040958,0.59208563,0.43057242
-5.14157079,1.39142911,0.06869609,0.00000000,0.02794889,0.40288270,0.56811074,0.41887121
-5.13556778,1.37224749,0.07512356,0.00000000,0.02631349,0.41129873,0.55023116,0.41239615
-5.12956478,1.37007329,0.08315972,0.00000000,0.02484662,0.42569712,0.53880179,0.41146730
-5.12356178,1.38541142,0.09289095,0.00000000,0.02357437,0.44606674,0.53411042,0.41633072
-5.11755878,1.41855997,0.10438801,0.00000000,0.02251930,0.47234146,0.53636590,0.42715237
-5.11155578,1.46958918,0.11770107,0.00000000,0.02169981,0.50439482,0.54568659,0.44401202
-5.10555278,1.53832048,0.13285448,0.00000000,0.02112972,0.54203383,0.56208916,0.46689715
-5.09954977,1.62430651,0.14984161,0.00000000,0.02081781,0.58499244,0.58547857,0.49569709
-5.09354677,1.72681324,0.16861981,0.00000000,0.02076763,0.63292506,0.61563936,0.53019790
-5.08754377,1.84480562,0.18910600,0.00000000,0.02097725,0.68540065,0.65222909,0.57007818
-5.08154077,1.97693815,0.21117299,0.00000000,0.02143925,0.74189816,0.69477432,0.61490651
-5.07553777,2.12155201,0.23464697,0.00000000,0.02214073,0.80180376,0.74266970,0.66414100
-5.06953477,2.27668022,0.25930632,0.00000000,0.02306354,0.86441074,0.79518073,0.71713138
-5.06353177,2.44006222,0.28488220,0.00000000,0.02418457,0.92892248,0.85145051,0.77312428
-5.05752876,2.60916886,0.31106085,0.00000000,0.02547616,0.99445907,0.91051089,0.83127201
-5.05152576,2.78123848,0.33748787,0.00000000,0.02690669,1.06006792,0.97129801,0.89064497
-5.04552276,2.95332417,0.36377452,0.00000000,0.02844121,1.12473836,1.03267221,0.95024793
-5.03951976,3.12235176,0.38950587,0.00000000,0.03004226,1.18742032,1.09344202,1.00903989
-5.03351676,3.28518723,0.41425062,0.00000000,0.03167076,1.24704658,1.15239158,1.06595711
-5.02751376,3.43871196,0.43757248,0.00000000,0.03328689,1.30255807,1.20831079,1.11993878
-5.02151076,3.57990315,0.45904238,0.00000000,0.03485117,1.35293139,1.26002715,1.16995448
-5.01550775,3.70591670,0.47825144,0.00000000,0.03632543,1.39720743,1.30643816,1.21503230
-5.00950475,3.81416898,0.49482385,0.00000000,0.03767384,1.43452001,1.34654290,1.25428663
-5.00350175,3.90241427,0.50842933,0.00000000,0.03886383,1.46412320,1.37947154,1.28694447
-4.99749875,3.96881412,0.51879439,0.00000000,0.03986703,1.48541601,1.40451150,1.31236884
-4.99149575,4.01199552,0.52571215,0.00000000,0.04065996,1.49796330,1.42112892,1.33007844
-4.98549275,4.03109491,0.52905000,0.00000000,0.04122466,1.50151177,1.42898460,1.33976252
-4.97948974,4.02578596,0.52875482,0.00000000,0.04154916,1.49600015,1.42794354,1.34129018
-4.97348674,3.99628950,0.52485560,0.00000000,0.04162767,1.48156310,1.41807760,1.33471370
-4.96748374,3.94336511,0.51746315,0.00000000,0.04146070,1.45852848,1.39966133,1.32026575
-4.96148074,3.86828475,0.50676703,0.00000000,0.04105485,1.42740802,1.37316083,1.29835053
-4.95547774,3.77278949,0.49302988,0.00000000,0.04042255,1.38888188,1.33921664,1.26952933
-4.94947474,3.65903155,0.47657925,0.00000000,0.03958151,1.34377774,1.29862101,1.23450120
-4.94347174,3.52950426,0.45779747,0.00000000,0.03855409,1.29304535,1.25229109,1.19407965
-4.93746873,3.38696316,0.43710995,0.00000000,0.03736656,1.23772782,1.20123885,1.14916647
-4.93146573,3.23434180,0.41497246,0.00000000,0.03604826,1.17893077,1.14653942,1.10072375
-4.92546273,3.07466579,0.39185782,0.00000000,0.03463070,1.11779082,1.08929898,1.04974545
-4.91945973,2.91096848,0.36824269,0.00000000,0.03314670,1.05544449,1.03062354,0.99722947
-4.91345673,2.74621159,0.34459481,0.00000000,0.03162951,0.99299895,0.97158981,0.94415132
-4.90745373,2.58321316,0.32136126,0.00000000,0.03011197,0.93150535,0.91321898,0.89144031
-4.90145073,2.42458512,0.29895790,0.00000000,0.02862578,0.87193574,0.85645425,0.83995874
-4.89544772,2.27268169,0.27776054,0.00000000,0.02720086,0.81516393,0.80214252,0.79048475
-4.88944472,2.12955941,0.25809769,0.00000000,0.02586472,0.76195070,0.75102045,0.74369881
-4.88344172,1.99694892,0.24024526,0.00000000,0.02464205,0.71293339,0.70370490,0.70017419
-4.87743872,1.87623800,0.22442299,0.00000000,0.02355430,0.66861965,0.66068752,0.66037094
-4.87143572,1.76846497,0.21079270,0.00000000,0.02261940,0.62938520,0.62233310,0.62463334
-4.86543272,1.67432136,0.19945809,0.00000000,0.02185159,0.59547490,0.58888128,0.59319044
-4.85942971,1.59416237,0.19046601,0.00000000,0.02126123,0.56700684,0.56045097,0.56615912
-4.85342671,1.52802377,0.18380899,0.00000000,0.02085477,0.54397881,0.53704699,0.54354941
-4.84742371,1.47564394,0.17942876,0.00000000,0.02063470,0.52627666,0.51856844,0.52527158
-4.84142071,1.43648966,0.17722067,0.00000000,0.02059961,0.51368409,0.50481831,0.51114469
-4.83541771,1.40978489,0.17703872,0.00000000,0.02074424,0.50589348,0.49551397,0.50090621
-4.82941471,1.39454156,0.17870110,0.00000000,0.02105961,0.50251748,0.49029823,0.49422255
-4.82341171,1.38959181,0.18199607,0.00000000,0.02153317,0.50310113,0.48875081,0.49070024
-4.81740870,1.39362142,0.18668804,0.00000000,0.02214907,0.50713439,0.49040006,0.48989762
-4.81140570,1.40520394,0.19252377,0.00000000,0.02288840,0.51406508,0.49473484,0.49133695
-4.80540270,1.42283546,0.19923857,0.00000000,0.02372951,0.52331190,0.50121662,0.49451676
-4.79939970,1.44496979,0.20656245,0.00000000,0.02464848,0.53427792,0.50929154,0.49892428
-4.79339670,1.47005374,0.21422609,0.00000000,0.02561952,0.54636399,0.51840260,0.50404795
-4.78739370,1.49656216,0.22196661,0.00000000,0.02661557,0.55898232,0.52800176,0.50938959
-4.78139070,1.52303225,0.22953303,0.00000000,0.02760884,0.57156981,0.53756179,0.51447621
-4.77538769,1.54809660,0.23669128,0.00000000,0.02857146,0.58360106,0.54658780,0.51887106
-4.76938469,1.57051407,0.24322885,0.00000000,0.02947615,0.59460054,0.55462803,0.52218376
-4.76338169,1.58919783,0.24895879,0.00000000,0.03029693,0.60415385,0.56128384,0.52407919
-4.75737869,1.60323964,0.25372316,0.00000000,0.03100972,0.61191736,0.56621842,0.52428483
-4.75137569,1.61192953,0.25739580,0.00000000,0.03159304,0.61762612,0.56916404,0.52259643
-4.74537269,1.61477020,0.25988436,0.00000000,0.03202856,0.62109948,0.56992762,0.51888174
-4.73936968,1.61148537,0.26113162,0.00000000,0.03230163,0.62224425,0.56839419,0.51308228
-4.73336668,1.60202193,0.26111604,0.00000000,0.03240165,0.62105497,0.56452841,0.50521302
-4.72736368,1.58654543,0.25985164,0.00000000,0.03232239,0.61761145,0.55837375,0.49536014
-4.72136068,1.56542931,0.25738710,0.00000000,0.03206218,0.61207326,0.55004958,0.48367690
-4.71535768,1.53923792,0.25380430,0.00000000,0.03162388,0.60467157,0.53974621,0.47037789
-4.70935468,1.50870428,0.24921627,0.00000000,0.03101483,0.59569844,0.52771797,0.45573191
-4.70335168,1.47470317,0.24376459,0.00000000,0.03024661,0.58549395,0.51427481,0.44005382
-4.69734867,1.43822077,0.23761643,0.00000000,0.02933470,0.57443180,0.49977252,0.42369556
-4.69134567,1.40032196,0.23096121,0.00000000,0.02829799,0.56290382,0.48460216,0.40703697
-4.68534267,1.36211647,0.22400698,0.00000000,0.02715830,0.55130409,0.46917892,0.39047632
-4.67933967,1.32472517,0.21697650,0.00000000,0.02593971,0.54001338,0.45393092,0.37442123
-4.67333667,1.28924767,0.21010327,0.00000000,0.02466797,0.52938443,0.43928827,0.35927989
-4.66733367,1.25673221,0.20362721,0.00000000,0.02336979,0.51972883,0.42567268,0.34545301
-4.66133067,1.22814872,0.19779037,0.00000000,0.02207219,0.51130594,0.41348798,0.33332634
-4.65532766,1.20436578,0.19283230,0.00000000,0.02080183,0.50431425,0.40311169,0.32326409
-4.64932466,1.18613182,0.18898545,0.00000000,0.01958442,0.49888558,0.39488777,0.31560296
-4.64332166,1.17406080,0.18647033,0.00000000,0.01844414,0.49508219,0.38912064,0.31064694
-4.63731866,1.16862244,0.18549057,0.00000000,0.01740316,0.49289684,0.38607044,0.30866268
-4.63131566,1.17013671,0.18622792,0.00000000,0.01648118,0.49225574,0.38594960,0.30987538
-4.62531266,1.17877233,0.18883716,0.00000000,0.01569509,0.49302402,0.38892040,0.31446512
-4.61930965,1.19454874,0.19344115,0.00000000,0.01505870,0.49501349,0.39509366,0.32256350
-4.61330665,1.21734118,0.20012600,0.00000000,0.01458254,0.49799223,0.40452833,0.33425068
-4.60730365,1.24688824,0.20893657,0.00000000,0.01427372,0.50169532,0.41723185,0.34955275
-4.60130065,1.28280143,0.21987254,0.00000000,0.01413589,0.50583650,0.43316129,0.36843955
-4.59529765,1.32457634,0.23288507,0.00000000,0.01416926,0.51011991,0.45222506,0.39082303
-4.58929465,1.37160511,0.24787454,0.00000000,0.01437073,0.51425157,0.47428533,0.41655634
-4.58329165,1.42318976,0.26468929,0.00000000,0.01473400,0.51795015,0.49916100,0.44543380
-4.57728864,1.47855648,0.28312582,0.00000000,0.01524981,0.52095648,0.52663127,0.47719200
-4.57128564,1.53687050,0.30293044,0.00000000,0.01590625,0.52304174,0.55643984,0.51151221
-4.56528264,1.59725171,0.32380258,0.00000000,0.01668904,0.52401398,0.58829967,0.54802411
-4.55927964,1.65879087,0.34539990,0.00000000,0.01758195,0.52372277,0.62189840,0.58631122
-4.55327664,1.72056636,0.36734491,0.00000000,0.01856718,0.52206229,0.65690420,0.62591775
-4.54727364,1.78166147,0.38923345,0.00000000,0.01962584,0.51897260,0.69297217,0.66635694
-4.54127064,1.84118196,0.41064434,0.00000000,0.02073833,0.51443941,0.72975091,0.70712078
-4.53526763,1.89827365,0.43115039,0.00000000,0.02188487,0.50849253,0.76688931,0.74769065
-4.52926463,1.95213973,0.45033010,0.00000000,0.02304588,0.50120328,0.80404317,0.78754875
-4.52326163,2.00205724,0.46777971,0.00000000,0.02420243,0.49268100,0.84088151,0.82618971
-4.51725863,2.04739238,0.48312526,0.00000000,0.02533657,0.48306905,0.87709228,0.86313204
-4.51125563,2.08761388,0.49603401,0.00000000,0.02643165,0.47254045,0.91238720,0.89792886
-4.50525263,2.12230409,0.50622474,0.00000000,0.02747257,0.46129343,0.94650564,0.93017748
-4.49924962,2.15116714,0.51347656,0.00000000,0.02844595,0.44954706,0.97921727,0.95952743
-4.49324662,2.17403387,0.51763581,0.00000000,0.02934024,0.43753698,1.01032351,0.98568659
-4.48724362,2.19086317,0.51862061,0.00000000,0.03014570,0.42551151,1.03965773,1.00842517
-4.48124062,2.20173966,0.51642300,0.00000000,0.03085440,0.41372792,1.06708429,1.02757754
-4.47523762,2.20686783,0.51110848,0.00000000,0.03146007,0.40244915,1.09249670,1.04304182
-4.46923462,2.20656278,0.50281296,0.00000000,0.03195802,0.39194054,1.11581494,1.05477751
-4.46323162,2.20123797,0.49173736,0.00000000,0.03234489,0.38246693,1.13698247,1.06280134
-4.45722861,2.19139066,0.47814000,0.00000000,0.03261849,0.37428968,1.15596301,1.06718175
-4.45122561,2.17758555,0.46232726,0.00000000,0.03277765,0.36766369,1.17273752,1.06803242
-4.44522261,2.16043730,0.44464280,0.00000000,0.03282201,0.36283432,1.18730157,1.06550529
-4.43921961,2.14059276,0.42545599,0.00000000,0.03275197,0.36003404,1.19966334,1.05978348
-4.43321661,2.11871344,0.40514992,0.00000000,0.03256852,0.35947885,1.20984226,1.05107454
-4.42721361,2.09545884,0.38410955,0.00000000,0.03227332,0.36136442,1.21786841,1.03960430
-4.42121061,2.07147106,0.36271049,0.00000000,0.03186868,0.36586189,1.22378251,1.02561158
-4.41520760,2.04736103,0.34130877,0.00000000,0.03135764,0.37311350,1.22763635,1.00934381
-4.40920460,2.02369664,0.32023198,0.00000000,0.03074408,0.38322813,1.22949350,0.99105369
-4.40320160,2.00099271,0.29977204,0.00000000,0.03003292,0.39627678,1.22942995,0.97099668
-4.39719860,1.97970289,0.28017969,0.00000000,0.02923018,0.41228839,1.22753442,0.94942921
-4.39119560,1.96021343,0.26166088,0.00000000,0.02834321,0.43124597,1.22390822,0.92660750
-4.38519260,1.94283865,0.24437498,0.00000000,0.02738076,0.45308355,1.21866433,0.90278658
-4.37918959,1.92781802,0.22843471,0.00000000,0.02635306,0.47768388,1.21192575,0.87821943
-4.37318659,1.91531486,0.21390764,0.00000000,0.02527186,0.50487740,1.20382299,0.85315602
-4.36718359,1.90541644,0.20081906,0.00000000,0.02415037,0.53444254,1.19449108,0.82784201
-4.36118059,1.89813560,0.18915599,0.00000000,0.02300317,0.56610746,1.18406596,0.80251719
-4.35517759,1.89341384,0.17887201,0.00000000,0.02184600,0.59955343,1.17268093,0.77741348
-4.34917459,1.89112592,0.16989271,0.00000000,0.02069552,0.63441983,1.16046319,0.75275270
-4.34317159,1.89108592,0.16212140,0.00000000,0.01956900,0.67031061,1.14753112,0.72874403
-4.33716858,1.89305489,0.15544502,0.00000000,0.01848395,0.70680219,1.13399236,0.70558157
-4.33116558,1.89674975,0.14973980,0.00000000,0.01745772,0.74345243,1.11994329,0.68344188
-4.32516258,1.90185355,0.14487666,0.00000000,0.01650709,0.77981032,1.10546981,0.66248192
-4.31915958,1.90802653,0.14072608,0.00000000,0.01564781,0.81542618,1.09064967,0.64283738
-4.31315658,1.91491788,0.13716248,0.00000000,0.01489423,0.84986167,1.07555629,0.62462165
-4.30715358,1.92217761,0.13406784,0.00000000,0.01425889,0.88269943,1.06026369,0.60792535
