energy_ev,total_up,Pb_p_up,Pb_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.41170585,1.98502870,0.42554505,0.00313101,0.34718600,1.75575074,0.00791151,0.08721120
-5.40570285,2.06043991,0.44624311,0.00312316,0.36849286,1.81697686,0.00869053,0.09575919
-5.39969985,2.14719966,0.46771719,0.00313090,0.39224678,1.88787970,0.00958116,0.10530719
-5.39369685,2.24382880,0.48966206,0.00315271,0.41809595,1.96721342,0.01057281,0.11575733
-5.38769385,2.34867755,0.51175829,0.00318695,0.44564816,2.05359039,0.01165293,0.12698810
-5.38169085,2.45993351,0.53367443,0.00323184,0.47447239,2.14548825,0.01280696,0.13885472
-5.37568784,2.57563429,0.55506965,0.00328545,0.50410166,2.24126038,0.01401838,0.15119030
-5.36968484,2.69368547,0.57559706,0.00334578,0.53403731,2.33915088,0.01526877,0.16380796
-5.36368184,2.81188497,0.59490780,0.00341071,0.56375513,2.43731455,0.01653811,0.17650374
-5.35767884,2.92795411,0.61265608,0.00347807,0.59271319,2.53384239,0.01780497,0.18906058
-5.35167584,3.03957545,0.62850499,0.00354563,0.62036153,2.62679263,0.01904698,0.20125302
-5.34567284,3.14443700,0.64213325,0.00361116,0.64615339,2.71422701,0.02024127,0.21285264
-5.33966983,3.24028183,0.65324252,0.00367242,0.66955786,2.79425164,0.02136500,0.22363410
-5.33366683,3.32496168,0.66156526,0.00372728,0.69007333,2.86506117,0.02239595,0.23338142
-5.32766383,3.39649276,0.66687259,0.00377370,0.70724139,2.92498504,0.02331314,0.24189439
-5.32166083,3.45311152,0.66898203,0.00380980,0.72066041,2.97253388,0.02409743,0.24899477
-5.31565783,3.49332807,0.66776457,0.00383394,0.72999834,3.00644415,0.02473209,0.25453206
-5.30965483,3.51597475,0.66315071,0.00384472,0.73500392,3.02571910,0.02520335,0.25838845
-5.30365183,3.52024743,0.65513510,0.00384106,0.73551581,3.02966391,0.02550084,0.26048286
-5.29764882,3.50573753,0.64377954,0.00382223,0.73146910,3.01791331,0.02561789,0.26077383
-5.29164582,3.47245276,0.62921388,0.00378789,0.72289875,2.99045015,0.02555179,0.25926106
-5.28564282,3.42082547,0.61163487,0.00373810,0.70993987,2.94761374,0.02530386,0.25598557
-5.27963982,3.35170781,0.59130277,0.00367332,0.69282455,2.89009723,0.02487938,0.25102849
-5.27363682,3.26635351,0.56853589,0.00359443,0.67187548,2.81893403,0.02428744,0.24450852
-5.26763382,3.16638704,0.54370307,0.00350272,0.64749655,2.73547338,0.02354055,0.23657811
-5.26163082,3.05376102,0.51721457,0.00339980,0.62016082,2.64134615,0.02265430,0.22741865
-5.25562781,2.93070366,0.48951153,0.00328765,0.59039653,2.53842193,0.02164680,0.21723488
-5.24962481,2.79965839,0.46105457,0.00316849,0.55877146,2.42875928,0.02053809,0.20624860
-5.24362181,2.66321791,0.43231190,0.00304476,0.52587675,2.31455089,0.01934957,0.19469227
-5.23761881,2.52405528,0.40374741,0.00291903,0.49231040,2.19806582,0.01810331,0.18280238
-5.23161581,2.38485472,0.37580922,0.00279398,0.45866160,2.08159102,0.01682153,0.17081322
-5.22561281,2.24824442,0.34891906,0.00267225,0.42549600,1.96737397,0.01552595,0.15895099
-5.21960980,2.11673374,0.32346288,0.00255645,0.39334292,1.85756863,0.01423738,0.14742861
-5.21360680,1.99265672,0.29978294,0.00244906,0.36268457,1.75418613,0.01297525,0.13644126
-5.20760380,1.87812334,0.27817158,0.00235236,0.33394770,1.65905166,0.01175732,0.12616292
-5.20160080,1.77497982,0.25886682,0.00226841,0.30749787,1.57376867,0.01059943,0.11674370
-5.19559780,1.68477849,0.24204975,0.00219901,0.28363636,1.49969084,0.00951542,0.10830822
-5.18959480,1.60875754,0.22784384,0.00214563,0.26259952,1.43790233,0.00851710,0.10095490
-5.18359180,1.54783065,0.21631590,0.00210944,0.24456065,1.38920627,0.00761425,0.09475599
-5.17758879,1.50258579,0.20747858,0.00209127,0.22963379,1.35412114,0.00681480,0.08975849
-5.17158579,1.47329276,0.20129438,0.00209164,0.21787951,1.33288469,0.00612500,0.08598556
-5.16558279,1.45991824,0.19768066,0.00211069,0.20931185,1.32546451,0.00554960,0.08343859
-5.15957979,1.46214747,0.19651575,0.00214831,0.20390648,1.33157451,0.00509207,0.08209954
-5.15357679,1.47941122,0.19764559,0.00220406,0.20160931,1.35069642,0.00475489,0.08193363
-5.14757379,1.51091701,0.20089090,0.00227722,0.20234534,1.38210528,0.00453965,0.08289215
-5.14157079,1.55568305,0.20605449,0.00236685,0.20602732,1.42489783,0.00444729,0.08491533
-5.13556778,1.61257404,0.21292852,0.00247177,0.21256376,1.47802310,0.00447820,0.08793520
-5.12956478,1.68033749,0.22130140,0.00259060,0.22186611,1.54031385,0.00463227,0.09187828
-5.12356178,1.75763946,0.23096430,0.00272181,0.23385471,1.61051839,0.00490893,0.09666812
-5.11755878,1.84309895,0.24171682,0.00286373,0.24846328,1.68733160,0.00530707,0.10222752
-5.11155578,1.93531982,0.25337178,0.00301454,0.26564176,1.76942460,0.00582499,0.10848051
-5.10555278,2.03291975,0.26575900,0.00317238,0.28535739,1.85547226,0.00646020,0.11535389
-5.09954977,2.13455528,0.27872787,0.00333529,0.30759388,1.94417814,0.00720929,0.12277846
-5.09354677,2.23894283,0.29214870,0.00350129,0.33234878,2.03429614,0.00806770,0.13068972
-5.08754377,2.34487504,0.30591278,0.00366838,0.35962898,2.12464873,0.00902953,0.13902825
-5.08154077,2.45123238,0.31993122,0.00383459,0.38944468,2.21414136,0.01008735,0.14773958
-5.07553777,2.55699016,0.33413268,0.00399799,0.42180187,2.30177300,0.01123203,0.15677361
-5.06953477,2.66122093,0.34846001,0.00415672,0.45669377,2.38664289,0.01245260,0.16608376
-5.06353177,2.76309277,0.36286622,0.00430904,0.49409163,2.46795355,0.01373620,0.17562571
-5.05752876,2.86186399,0.37730980,0.00445334,0.53393525,2.54501050,0.01506812,0.18535587
-5.05152576,2.95687502,0.39174989,0.00458816,0.57612381,2.61721910,0.01643182,0.19522976
-5.04552276,3.04753828,0.40614141,0.00471227,0.62050749,2.68407896,0.01780916,0.20520030
-5.03951976,3.13332691,0.42043068,0.00482462,0.66688051,2.74517678,0.01918062,0.21521621
-5.03351676,3.21376364,0.43455171,0.00492440,0.71497595,2.80017814,0.02052567,0.22522051
-5.02751376,3.28841039,0.44842340,0.00501107,0.76446290,2.84881915,0.02182317,0.23514952
-5.02151076,3.35686001,0.46194813,0.00508432,0.81494639,2.89089849,0.02305186,0.24493212
-5.01550775,3.41873057,0.47501153,0.00514411,0.86597016,2.92627072,0.02419086,0.25448967
-5.00950475,3.47366320,0.48748394,0.00519063,0.91702261,2.95484124,0.02522023,0.26373649
-5.00350175,3.52132370,0.49922321,0.00522433,0.96754582,2.97656350,0.02612157,0.27258106
-4.99749875,3.56140821,0.51007896,0.00524584,1.01694755,2.99143848,0.02687845,0.28092774
-4.99149575,3.59365279,0.51989814,0.00525601,1.06461570,2.99951672,0.02747703,0.28867929
-4.98549275,3.61784650,0.52853144,0.00525581,1.10993512,3.00090262,0.02790638,0.29573982
-4.97948974,3.63384733,0.53584050,0.00524636,1.15230577,2.99576056,0.02815891,0.30201817
-4.97348674,3.64159991,0.54170533,0.00522887,1.19116182,2.98432249,0.02823055,0.30743167
-4.96748374,3.64115397,0.54603165,0.00520458,1.22599073,2.96689598,0.02812095,0.31190983
-4.96148074,3.63268201,0.54875766,0.00517477,1.25635150,2.94387205,0.02783346,0.31539811
-4.95547774,3.61649495,0.54985989,0.00514072,1.28189134,2.91573174,0.02737504,0.31786124
-4.94947474,3.59305423,0.54935777,0.00510366,1.30235983,2.88305051,0.02675607,0.31928611
-4.94347174,3.56297909,0.54731646,0.00506479,1.31761993,2.84649950,0.02599001,0.31968394
-4.93746873,3.52704781,0.54384795,0.00502521,1.32765515,2.80684293,0.02509300,0.31909153
-4.93146573,3.48619218,0.53910998,0.00498597,1.33257258,2.76493109,0.02408338,0.31757162
-4.92546273,3.44148459,0.53330293,0.00494800,1.33260123,2.72168839,0.02298116,0.31521208
-4.91945973,3.39411761,0.52666462,0.00491213,1.32808585,2.67809665,0.02180739,0.31212401
-4.91345673,3.34537642,0.51946317,0.00487911,1.31947612,2.63517369,0.02058368,0.30843882
-4.90745373,3.29660478,0.51198816,0.00484956,1.30731169,2.59394787,0.01933152,0.30430419
-4.90145073,3.24916574,0.50454045,0.00482400,1.29220351,2.55542942,0.01807178,0.29987928
-4.89544772,3.20439857,0.49742098,0.00480284,1.27481211,2.52057978,0.01682425,0.29532909
-4.88944472,3.16357389,0.49091906,0.00478637,1.25582372,2.49028015,0.01560713,0.29081851
-4.88344172,3.12784884,0.48530072,0.00477478,1.23592526,2.46530094,0.01443673,0.28650604
-4.87743872,3.09822471,0.48079743,0.00476815,1.21577912,2.44627358,0.01332717,0.28253765
-4.87143572,3.07550904,0.47759598,0.00476645,1.19599890,2.43366626,0.01229022,0.27904086
-4.86543272,3.06028419,0.47582975,0.00476954,1.17712718,2.42776498,0.01133514,0.27611962
-4.85942971,3.05288426,0.47557194,0.00477722,1.15961626,2.42866118,0.01046872,0.27384991
-4.85342671,3.05338167,0.47683112,0.00478916,1.14381280,2.43624676,0.00969534,0.27227650
-4.84742371,3.06158437,0.47954928,0.00480502,1.12994702,2.45021712,0.00901703,0.27141100
-4.84142071,3.07704397,0.48360257,0.00482437,1.11812703,2.47008218,0.00843377,0.27123128
-4.83541771,3.09907472,0.48880482,0.00484678,1.10833844,2.49518517,0.00794361,0.27168233
-4.82941471,3.12678244,0.49491360,0.00487181,1.10044942,2.52472833,0.00754304,0.27267854
-4.82341171,3.15910211,0.50163878,0.00489905,1.09422078,2.55780436,0.00722719,0.27410731
-4.81740870,3.19484217,0.50865305,0.00492814,1.08932065,2.59343208,0.00699019,0.27583389
-4.81140570,3.23273342,0.51560411,0.00495879,1.08534297,2.63059438,0.00682545,0.27770704
-4.80540270,3.27147978,0.52212791,0.00499080,1.08182895,2.66827664,0.00672590,0.27956556
-4.79939970,3.30980844,0.52786238,0.00502407,1.07829016,2.70550347,0.00668429,0.28124500
-4.79339670,3.34651666,0.53246103,0.00505860,1.07423238,2.74137188,0.00669335,0.28258456
-4.78739370,3.38051290,0.53560582,0.00509450,1.06917878,2.77507912,0.00674604,0.28343362
-4.78139070,3.41085014,0.53701868,0.00513195,1.06269141,2.80594393,0.00683561,0.28365773
-4.77538769,3.43675001,0.53647123,0.00517119,1.05438989,2.83342006,0.00695575,0.28314366
-4.76938469,3.45761671,0.53379232,0.00521248,1.04396658,2.85710182,0.00710062,0.28180341
-4.76338169,3.47304061,0.52887300,0.00525606,1.03119744,2.87672168,0.00726484,0.27957693
-4.75737869,3.48279185,0.52166889,0.00530212,1.01594837,2.89214062,0.00744354,0.27643348
-4.75137569,3.48680540,0.51219989,0.00535071,0.99817680,2.90333244,0.00763225,0.27237164
-4.74537269,3.48515900,0.50054737,0.00540175,0.97792895,2.91036365,0.00782685,0.26741804
-4.73936968,3.47804652,0.48684907,0.00545495,0.95533288,2.91337087,0.00802354,0.26162488
-4.73336668,3.46574904,0.47129216,0.00550978,0.93058838,2.91253794,0.00821874,0.25506657
-4.72736368,3.44860645,0.45410481,0.00556549,0.90395413,2.90807477,0.00840903,0.24783559
-4.72136068,3.42699204,0.43554681,0.00562106,0.87573344,2.90020004,0.00859112,0.24003790
-4.71535768,3.40129229,0.41589981,0.00567525,0.84625924,2.88912948,0.00876183,0.23178825
-4.70935468,3.37189380,0.39545755,0.00572662,0.81587950,2.87507074,0.00891810,0.22320557
-4.70335168,3.33917828,0.37451668,0.00577359,0.78494369,2.85822580,0.00905700,0.21440864
-4.69734867,3.30352624,0.35336844,0.00581449,0.75379121,2.83880084,0.00917583,0.20551245
-4.69134567,3.26532889,0.33229158,0.00584767,0.72274220,2.81702283,0.00927220,0.19662519
-4.68534267,3.22500715,0.31154670,0.00587160,0.69209099,2.79316189,0.00934412,0.18784606
-4.67933967,3.18303608,0.29137202,0.00588491,0.66210237,2.76755719,0.00939013,0.17926389
-4.67333667,3.13997221,0.27198074,0.00588656,0.63301048,2.74064453,0.00940945,0.17095662
-4.66733367,3.09648106,0.25355972,0.00587590,0.60502009,2.71298271,0.00940209,0.16299143
-4.66133067,3.05336197,0.23626939,0.00585274,0.57830971,2.68527622,0.00936893,0.15542552
-4.65532766,3.01156706,0.22024466,0.00581742,0.55303603,2.65839154,0.00931184,0.14830725
-4.64932466,2.97221194,0.20559655,0.00577085,0.52933901,2.63336478,0.00923372,0.14167758
-4.64332166,2.93657567,0.19241426,0.00571452,0.50734706,2.61139880,0.00913854,0.13557156
-4.63731866,2.90608845,0.18076737,0.00565049,0.48718160,2.59384841,0.00903126,0.13001975
-4.63131566,2.88230621,0.17070807,0.00558135,0.46896069,2.58219324,0.00891781,0.12504930
-4.62531266,2.86687216,0.16227302,0.00551010,0.45280109,2.57799844,0.00880497,0.12068482
-4.61930965,2.86146604,0.15548485,0.00544012,0.43881870,2.58286412,0.00870017,0.11694864
-4.61330665,2.86774307,0.15035321,0.00537501,0.42712731,2.59836555,0.00861134,0.11386080
-4.60730365,2.88726493,0.14687516,0.00531844,0.41783548,2.62598630,0.00854665,0.11143839
-4.60130065,2.92142611,0.14503520,0.00527406,0.41104203,2.66704767,0.00851430,0.10969466
-4.59529765,2.97137921,0.14480479,0.00524527,0.40683029,2.72263764,0.00852218,0.10863768
-4.58929465,3.03796320,0.14614162,0.00523512,0.40526158,2.79354311,0.00857767,0.10826891
-4.58329165,3.12163851,0.14898865,0.00524619,0.40636835,2.88018908,0.00868733,0.10858165
-4.57728864,3.22243279,0.15327320,0.00528043,0.41014750,2.98258836,0.00885665,0.10955949
-4.57128564,3.33990081,0.15890613,0.00533906,0.41655438,3.10030477,0.00908982,0.11117512
-4.56528264,3.47310113,0.16578137,0.00542256,0.42549791,3.23243249,0.00938953,0.11338929
-4.55927964,3.62059165,0.17377587,0.00553056,0.43683711,3.37759340,0.00975681,0.11615027
-4.55327664,3.78044523,0.18274999,0.00566189,0.45037953,3.53395324,0.01019087,0.11939385
-4.54727364,3.95028539,0.19254860,0.00581455,0.46588152,3.69925697,0.01068909,0.12304379
-4.54127064,4.12734145,0.20300269,0.00598584,0.48305074,3.87088214,0.01124694,0.12701284
-4.53526763,4.30852121,0.21393168,0.00617237,0.50155053,4.04590892,0.01185807,0.13120436
-4.52926463,4.49049856,0.22514621,0.00637024,0.52100631,4.22120393,0.01251432,0.13551434
-4.52326163,4.66981265,0.23645147,0.00657510,0.54101370,4.39351485,0.01320593,0.13983384
-4.51725863,4.84297461,0.24765090,0.00678237,0.56114797,4.55957187,0.01392171,0.14405175
-4.51125563,5.00657745,0.25855014,0.00698734,0.58097458,4.71619191,0.01464926,0.14805769
-4.50525263,5.15740463,0.26896112,0.00718534,0.60006042,4.86038136,0.01537529,0.15174501
-4.49924962,5.29253286,0.27870612,0.00737189,0.61798523,4.98943291,0.01608593,0.15501373
-4.49324662,5.40942483,0.28762164,0.00754285,0.63435284,5.10101270,0.01676706,0.15777323
-4.48724362,5.50600826,0.29556206,0.00769452,0.64880187,5.19323409,0.01740475,0.15994474
-4.48124062,5.58073812,0.30240280,0.00782377,0.66101542,5.26471524,0.01798559,0.16146336
-4.47523762,5.63263971,0.30804301,0.00792812,0.67072945,5.31461821,0.01849713,0.16227971
-4.46923462,5.66133124,0.31240768,0.00800577,0.67773965,5.34266841,0.01892823,0.16236101
-4.46323162,5.66702528,0.31544909,0.00805566,0.68190648,5.34915382,0.01926948,0.16169167
-4.45722861,5.65050963,0.31714761,0.00807747,0.68315828,5.33490441,0.01951349,0.16027334
-4.45122561,5.61310882,0.31751178,0.00807160,0.68149248,5.30125317,0.01965520,0.15812446
-4.44522261,5.55662828,0.31657779,0.00803911,0.67697472,5.24998058,0.01969213,0.15527938
-4.43921961,5.48328401,0.31440830,0.00798169,0.66973614,5.18324539,0.01962456,0.15178702
-4.43321661,5.39562083,0.31109074,0.00790156,0.65996892,5.10350470,0.01945564,0.14770923
-4.42721361,5.29642299,0.30673504,0.00780140,0.64792020,5.01342697,0.01919142,0.14311887
-4.42121061,5.18862078,0.30147104,0.00768421,0.63388481,4.91580144,0.01884085,0.13809778
-4.41520760,5.07519685,0.29544552,0.00755326,0.61819686,4.81344784,0.01841561,0.13273458
-4.40920460,4.95909588,0.28881903,0.00741195,0.60122074,4.70912960,0.01793000,0.12712250
-4.40320160,4.84314089,0.28176257,0.00726372,0.58334165,4.60547385,0.01740064,0.12135730
-4.39719860,4.72995874,0.27445420,0.00711195,0.56495620,4.50490082,0.01684617,0.11553523
-4.39119560,4.62191728,0.26707564,0.00695986,0.54646312,4.40956488,0.01628687,0.10975130
-4.38519260,4.52107564,0.25980905,0.00681046,0.52825465,4.32130851,0.01574427,0.10409761
-4.37918959,4.42914852,0.25283387,0.00666646,0.51070860,4.24163038,0.01524066,0.09866203
-4.37318659,4.34748482,0.24632380,0.00653023,0.49418138,4.17166742,0.01479866,0.09352712
-4.36718359,4.27706015,0.24044414,0.00640374,0.47900216,4.11219072,0.01444068,0.08876923
-4.36118059,4.21848231,0.23534918,0.00628858,0.46546812,4.06361410,0.01418843,0.08445790
-4.35517759,4.17200826,0.23117989,0.00618589,0.45384089,4.02601400,0.01406244,0.08065545
-4.34917459,4.13757068,0.22806191,0.00609639,0.44434403,3.99915871,0.01408152,0.07741671
-4.34317159,4.11481218,0.22610363,0.00602038,0.43716166,3.98254500,0.01426231,0.07478898
-4.33716858,4.10312468,0.22539453,0.00595779,0.43243778,3.97543981,0.01461882,0.07281192
-4.33116558,4.10169203,0.22600378,0.00590814,0.43027642,3.97692479,0.01516200,0.07151767
-4.32516258,4.10953348,0.22797897,0.00587064,0.43074232,3.98594165,0.01589939,0.07093085
-4.31915958,4.12554635,0.23134506,0.00584421,0.43386189,4.00133630,0.01683475,0.07106857
-4.31315658,4.14854620,0.23610358,0.00582751,0.43962447,4.02190033,0.01796781,0.07194038
-4.30715358,4.17730335,0.24223208,0.00581898,0.44798361,4.04640857,0.01929409,0.07354815
