energy_ev,total_up,Au_p_up,Au_d_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.82591296,3.32086410,0.90003156,1.71248095,0.01922003,0.00000000,0.05336065,0.11957400,0.04360169,1.05624569
-5.81990995,3.37694907,0.91572161,1.73029319,0.01985491,0.00000000,0.05477120,0.12042303,0.04537276,1.08088943
-5.81390695,3.42208420,0.92929295,1.74198624,0.02045024,0.00000000,0.05585767,0.12101105,0.04705392,1.10211681
-5.80790395,3.45530548,0.94038636,1.74731098,0.02099351,0.00000000,0.05660037,0.12130818,0.04861476,1.11949019
-5.80190095,3.47577764,0.94866482,1.74608889,0.02147244,0.00000000,0.05698611,0.12128654,0.05002490,1.13261461
-5.79589795,3.48281284,0.95382114,1.73821387,0.02187534,0.00000000,0.05700855,0.12092080,0.05125478,1.14114764
-5.78989495,3.47588833,0.95558576,1.72365363,0.02219141,0.00000000,0.05666838,0.12018887,0.05227649,1.14480861
-5.78389195,3.45466226,0.95373419,1.70245065,0.02241111,0.00000000,0.05597322,0.11907252,0.05306468,1.14338704
-5.77788894,3.41898740,0.94809417,1.67472279,0.02252643,0.00000000,0.05493734,0.11755814,0.05359735,1.13674974
-5.77188594,3.36892173,0.93855193,1.64066330,0.02253119,0.00000000,0.05358119,0.11563735,0.05385665,1.12484644
-5.76588294,3.30473530,0.92505744,1.60054031,0.02242128,0.00000000,0.05193069,0.11330769,0.05382960,1.10771347
-5.75987994,3.22691269,0.90762823,1.55469529,0.02219479,0.00000000,0.05001643,0.11057306,0.05350855,1.08547534
-5.75387694,3.13615034,0.88635149,1.50354045,0.02185216,0.00000000,0.04787269,0.10744415,0.05289164,1.05834396
-5.74787394,3.03334839,0.86138428,1.44755480,0.02139618,0.00000000,0.04553649,0.10393859,0.05198294,1.02661533
-5.74187094,2.91959673,0.83295162,1.38727863,0.02083196,0.00000000,0.04304647,0.10008095,0.05079247,0.99066378
-5.73586793,2.79615540,0.80134244,1.32330633,0.02016678,0.00000000,0.04044192,0.09590242,0.04933592,0.95093384
-5.72986493,2.66442958,0.76690339,1.25627760,0.01940990,0.00000000,0.03776176,0.09144039,0.04763431,0.90792989
-5.72386193,2.52593989,0.73003082,1.18686699,0.01857229,0.00000000,0.03504362,0.08673764,0.04571333,0.86220398
-5.71785893,2.38228887,0.69116102,1.11577216,0.01766631,0.00000000,0.03232308,0.08184144,0.04360255,0.81434231
-5.71185593,2.23512490,0.65075913,1.04370106,0.01670533,0.00000000,0.02963296,0.07680243,0.04133463,0.76495066
-5.70585293,2.08610479,0.60930736,0.97135848,0.01570335,0.00000000,0.02700278,0.07167336,0.03894426,0.71463964
-5.69984992,1.93685651,0.56729261,0.89943250,0.01467462,0.00000000,0.02445844,0.06650780,0.03646719,0.66401006
-5.69384692,1.78894361,0.52519445,0.82858133,0.01363323,0.00000000,0.02202190,0.06135881,0.03393925,0.61363910
-5.68784392,1.64383263,0.48347362,0.75942102,0.01259275,0.00000000,0.01971115,0.05627761,0.03139537,0.56406785
-5.68184092,1.50286476,0.44256164,0.69251473,0.01156592,0.00000000,0.01754020,0.05131247,0.02886875,0.51579053
-5.67583792,1.36723281,0.40285194,0.62836370,0.01056438,0.00000000,0.01551928,0.04650761,0.02639007,0.46924593
-5.66983492,1.23796417,0.36469277,0.56740055,0.00959845,0.00000000,0.01365501,0.04190237,0.02398694,0.42481112
-5.66383192,1.11591023,0.32838207,0.50998493,0.00867697,0.00000000,0.01195083,0.03753060,0.02168343,0.38279767
-5.65782891,1.00174234,0.29416451,0.45640174,0.00780723,0.00000000,0.01040726,0.03342021,0.01949978,0.34345041
-5.65182591,0.89595410,0.26223053,0.40686177,0.00699496,0.00000000,0.00902243,0.02959302,0.01745232,0.30694848
-5.64582291,0.79886941,0.23271740,0.36150475,0.00624436,0.00000000,0.00779244,0.02606484,0.01555349,0.27340859
-5.63981991,0.71065563,0.20571206,0.32040436,0.00555817,0.00000000,0.00671181,0.02284565,0.01381201,0.24289014
-5.63381691,0.63134069,0.18125541,0.28357499,0.00493783,0.00000000,0.00577392,0.01994009,0.01223319,0.21540173
-5.62781391,0.56083329,0.15934785,0.25097970,0.00438366,0.00000000,0.00497139,0.01734802,0.01081928,0.19090891
-5.62181091,0.49894482,0.13995562,0.22253901,0.00389498,0.00000000,0.00429644,0.01506516,0.00956996,0.16934240
-5.61580790,0.44541199,0.12301761,0.19813996,0.00347038,0.00000000,0.00374117,0.01308381,0.00848276,0.15060669
-5.60980490,0.39991898,0.10845237,0.17764500,0.00310787,0.00000000,0.00329788,0.01139363,0.00755357,0.13458840
-5.60380190,0.36211824,0.09616482,0.16090038,0.00280509,0.00000000,0.00295923,0.00998236,0.00677711,0.12116414
-5.59779890,0.33164900,0.08605264,0.14774346,0.00255946,0.00000000,0.00271839,0.00883648,0.00614736,0.11020762
-5.59179590,0.30815294,0.07801186,0.13800897,0.00236835,0.00000000,0.00256917,0.00794185,0.00565791,0.10159569
-5.58579290,0.29128655,0.07194164,0.13153379,0.00222918,0.00000000,0.00250606,0.00728422,0.00530228,0.09521321
-5.57978989,0.28072999,0.06774808,0.12816021,0.00213952,0.00000000,0.00252421,0.00684964,0.00507418,0.09095664
-5.57378689,0.27619233,0.06534698,0.12773777,0.00209714,0.00000000,0.00261943,0.00662479,0.00496763,0.08873639
-5.56778389,0.27741347,0.06466558,0.13012362,0.00210005,0.00000000,0.00278807,0.00659719,0.00497708,0.08847779
-5.56178089,0.28416287,0.06564326,0.13518167,0.00214650,0.00000000,0.00302695,0.00675527,0.00509739,0.09012098
-5.55577789,0.29623575,0.06823140,0.14278071,0.00223498,0.00000000,0.00333321,0.00708843,0.00532383,0.09361973
-5.54977489,0.31344705,0.07239232,0.15279181,0.00236413,0.00000000,0.00370417,0.00758693,0.00565194,0.09893932
-5.54377189,0.33562399,0.07809759,0.16508522,0.00253276,0.00000000,0.00413718,0.00824185,0.00607743,0.10605373
-5.53776888,0.36259779,0.08532580,0.17952735,0.00273972,0.00000000,0.00462945,0.00904482,0.00659599,0.11494234
-5.53176588,0.39419510,0.09405989,0.19597783,0.00298387,0.00000000,0.00517792,0.00998796,0.00720312,0.12558621
-5.52576288,0.43022997,0.10428423,0.21428728,0.00326397,0.00000000,0.00577910,0.01106357,0.00789399,0.13796429
-5.51975988,0.47049669,0.11598164,0.23429586,0.00357869,0.00000000,0.00642897,0.01226402,0.00866324,0.15204968
-5.51375688,0.51476428,0.12913036,0.25583309,0.00392646,0.00000000,0.00712286,0.01358157,0.00950485,0.16780599
-5.50775388,0.56277273,0.14370123,0.27871881,0.00430548,0.00000000,0.00785544,0.01500821,0.01041202,0.18518418
-5.50175088,0.61423157,0.15965507,0.30276577,0.00471365,0.00000000,0.00862065,0.01653561,0.01137714,0.20411976
-5.49574787,0.66882079,0.17694044,0.32778364,0.00514857,0.00000000,0.00941174,0.01815500,0.01239169,0.22453062
-5.48974487,0.72619430,0.19549181,0.35358454,0.00560750,0.00000000,0.01022133,0.01985723,0.01344631,0.24631552
-5.48374187,0.78598579,0.21522821,0.37998997,0.00608736,0.00000000,0.01104149,0.02163278,0.01453087,0.26935319
-5.47773887,0.84781696,0.23605246,0.40683902,0.00658476,0.00000000,0.01186390,0.02347184,0.01563449,0.29350231
-5.47173587,0.91130779,0.25785090,0.43399745,0.00709601,0.00000000,0.01268005,0.02536446,0.01674576,0.31860207
-5.46573287,0.97608855,0.28049380,0.46136753,0.00761714,0.00000000,0.01348140,0.02730066,0.01785286,0.34447360
-5.45972986,1.04181304,0.30383629,0.48889810,0.00814397,0.00000000,0.01425969,0.02927067,0.01894378,0.37092205
-5.45372686,1.10817269,0.32771995,0.51659453,0.00867211,0.00000000,0.01500715,0.03126510,0.02000653,0.39773927
-5.44772386,1.17491085,0.35197498,0.54452800,0.00919708,0.00000000,0.01571677,0.03327521,0.02102935,0.42470724
-5.44172086,1.24183667,0.37642287,0.57284375,0.00971428,0.00000000,0.01638261,0.03529309,0.02200093,0.45160184
-5.43571786,1.30883804,0.40087962,0.60176765,0.01021915,0.00000000,0.01700003,0.03731191,0.02291066,0.47819720
-5.42971486,1.37589279,0.42515933,0.63161074,0.01070713,0.00000000,0.01756592,0.03932616,0.02374881,0.50427029
-5.42371186,1.44307764,0.44907818,0.66277108,0.01117383,0.00000000,0.01807889,0.04133181,0.02450674,0.52960569
-5.41770885,1.51057418,0.47245854,0.69573272,0.01161502,0.00000000,0.01853943,0.04332648,0.02517704,0.55400052
-5.41170585,1.57867136,0.49513324,0.73106122,0.01202673,0.00000000,0.01894999,0.04530962,0.02575368,0.57726909
-5.40570285,1.64776395,0.51694970,0.76939546,0.01240532,0.00000000,0.01931500,0.04728249,0.02623214,0.59924749
-5.39969985,1.71834656,0.53777383,0.81143574,0.01274754,0.00000000,0.01964078,0.04924826,0.02660942,0.61979757
-5.39369685,1.79100292,0.55749349,0.85792786,0.01305060,0.00000000,0.01993545,0.05121191,0.02688417,0.63881038
-5.38769385,1.86639026,0.57602130,0.90964344,0.01331224,0.00000000,0.02020869,0.05318010,0.02705658,0.65620882
-5.38169085,1.94521886,0.59329672,0.96735679,0.01353074,0.00000000,0.02047141,0.05516095,0.02712846,0.67194931
-5.37568784,2.02822703,0.60928706,1.03181859,0.01370502,0.00000000,0.02073544,0.05716373,0.02710307,0.68602241
-5.36968484,2.11615193,0.62398754,1.10372718,0.01383462,0.00000000,0.02101302,0.05919845,0.02698508,0.69845224
-5.36368184,2.20969709,0.63742006,1.18369829,0.01391977,0.00000000,0.02131635,0.06127540,0.02678041,0.70929464
-5.35767884,2.30949749,0.64963091,1.27223405,0.01396131,0.00000000,0.02165705,0.06340462,0.02649602,0.71863415
-5.35167584,2.41608352,0.66068724,1.36969270,0.01396076,0.00000000,0.02204565,0.06559526,0.02613980,0.72657976
-5.34567284,2.52984518,0.67067251,1.47625993,0.01392021,0.00000000,0.02249098,0.06785498,0.02572027,0.73325962
-5.33966983,2.65099812,0.67968112,1.59192358,0.01384227,0.00000000,0.02299972,0.07018932,0.02524637,0.73881493
-5.33366683,2.77955317,0.68781238,1.71645262,0.01373006,0.00000000,0.02357595,0.07260112,0.02472723,0.74339314
-5.32766383,2.91529102,0.69516414,1.84938202,0.01358701,0.00000000,0.02422070,0.07508992,0.02417189,0.74714091
-5.32166083,3.05774360,0.70182642,1.99000437,0.01341686,0.00000000,0.02493176,0.07765159,0.02358905,0.75019707
-5.31565783,3.20618350,0.70787541,2.13736928,0.01322347,0.00000000,0.02570343,0.08027794,0.02298687,0.75268588
-5.30965483,3.35962258,0.71336812,2.29029110,0.01301075,0.00000000,0.02652653,0.08295657,0.02237275,0.75471110
-5.30365183,3.51682020,0.71833806,2.44736511,0.01278252,0.00000000,0.02738852,0.08567082,0.02175313,0.75635100
-5.29764882,3.67630163,0.72279218,2.60699215,0.01254241,0.00000000,0.02827370,0.08839997,0.02113337,0.75765469
-5.29164582,3.83638599,0.72670934,2.76741101,0.01229379,0.00000000,0.02916362,0.09111951,0.02051768,0.75863997
-5.28564282,3.99522317,0.73004026,2.92673753,0.01203964,0.00000000,0.03003762,0.09380166,0.01990903,0.75929269
-5.27963982,4.15083821,0.73270923,3.08300918,0.01178254,0.00000000,0.03087343,0.09641598,0.01930921,0.75956785
-5.27363682,4.30118158,0.73461725,3.23423320,0.01152458,0.00000000,0.03164791,0.09893009,0.01871886,0.75939221
-5.26763382,4.44418316,0.73564657,3.37843664,0.01126739,0.00000000,0.03233782,0.10131056,0.01813761,0.75866826
-5.26163082,4.57780758,0.73566639,3.51371606,0.01101211,0.00000000,0.03292064,0.10352368,0.01756420,0.75727945
-5.25562781,4.70010864,0.73453926,3.63828488,0.01075943,0.00000000,0.03337535,0.10553640,0.01699670,0.75509618
-5.24962481,4.80928043,0.73212801,3.75051654,0.01050961,0.00000000,0.03368323,0.10731712,0.01643269,0.75198243
-5.24362181,4.90370293,0.72830266,3.84898175,0.01026257,0.00000000,0.03382851,0.10883646,0.01586951,0.74780246
-5.23761881,4.98198055,0.72294704,3.93247844,0.01001790,0.00000000,0.03379898,0.11006794,0.01530450,0.74242740
-5.23161581,5.04297203,0.71596475,4.00005351,0.00977498,0.00000000,0.03358642,0.11098849,0.01473516,0.73574130
-5.22561281,5.08581112,0.70728412,4.05101597,0.00953301,0.00000000,0.03318690,0.11157892,0.01415939,0.72764643
-5.21960980,5.10991763,0.69686207,4.08494138,0.00929113,0.00000000,0.03260092,0.11182417,0.01357565,0.71806764
-5.21360680,5.11499927,0.68468658,4.10166811,0.00904843,0.00000000,0.03183340,0.11171353,0.01298308,0.70695557
-5.20760380,5.10104498,0.67077787,4.10128633,0.00880405,0.00000000,0.03089343,0.11124066,0.01238158,0.69428876
-5.20160080,5.06831091,0.65518826,4.08412084,0.00855723,0.00000000,0.02979401,0.11040360,0.01177184,0.68007462
-5.19559780,5.01730071,0.63800076,4.05070920,0.00830734,0.00000000,0.02855150,0.10920471,0.01115538,0.66434934
-5.18959480,4.94874145,0.61932670,4.00177666,0.00805393,0.00000000,0.02718509,0.10765047,0.01053446,0.64717689
-5.18359180,4.86355718,0.59930243,3.93820947,0.00779676,0.00000000,0.02571611,0.10575138,0.00991205,0.62864731
-5.17758879,4.76284141,0.57808555,3.86102784,0.00753581,0.00000000,0.02416736,0.10352176,0.00929167,0.60887435
-5.17158579,4.64782998,0.55585069,3.77135994,0.00727131,0.00000000,0.02256238,0.10097958,0.00867732,0.58799285
-5.16558279,4.51987546,0.53278518,3.67041775,0.00700373,0.00000000,0.02092473,0.09814626,0.00807330,0.56615577
-5.15957979,4.38042356,0.50908490,3.55947544,0.00673382,0.00000000,0.01927737,0.09504651,0.00748410,0.54353121
-5.15357679,4.23099225,0.48495019,3.43985057,0.00646254,0.00000000,0.01764205,0.09170809,0.00691424,0.52029944
-5.14757379,4.07315330,0.46058231,3.31288823,0.00619112,0.00000000,0.01603882,0.08816160,0.00636817,0.49664994
-5.14157079,3.90851626,0.43618022,3.17994781,0.00592102,0.00000000,0.01448564,0.08444021,0.00585013,0.47277865
-5.13556778,3.73871420,0.41193784,3.04239193,0.00565389,0.00000000,0.01299809,0.08057931,0.00536407,0.44888526
-5.12956478,3.56539075,0.38804184,2.90157712,0.00539157,0.00000000,0.01158919,0.07661612,0.00491359,0.42517063
-5.12356178,3.39018776,0.36466975,2.75884548,0.00513604,0.00000000,0.01026935,0.07258924,0.00450188,0.40183423
-5.11755878,3.21473296,0.34198852,2.61551683,0.00488939,0.00000000,0.00904636,0.06853813,0.00413167,0.37907162
-5.11155578,3.04062708,0.32015336,2.47288081,0.00465378,0.00000000,0.00792555,0.06450247,0.00380528,0.35707195
-5.10555278,2.86943025,0.29930685,2.33218859,0.00443136,0.00000000,0.00690997,0.06052157,0.00352453,0.33601542
-5.09954977,2.70264742,0.27957821,2.19464385,0.00422424,0.00000000,0.00600063,0.05663368,0.00329085,0.31607077
-5.09354677,2.54171295,0.26108279,2.06139313,0.00403444,0.00000000,0.00519676,0.05287532,0.00310523,0.29739274
-5.08754377,2.38797468,0.24392163,1.93351561,0.00386380,0.00000000,0.00449616,0.04928064,0.00296828,0.28011972
-5.08154077,2.24267793,0.22818118,1.81201249,0.00371393,0.00000000,0.00389548,0.04588085,0.00288023,0.26437153
-5.07553777,2.10694996,0.21393323,1.69779654,0.00358619,0.00000000,0.00339054,0.04270369,0.00284097,0.25024741
-5.06953477,1.98178567,0.20123487,1.59168208,0.00348159,0.00000000,0.00297663,0.03977308,0.00285007,0.23782448
-5.06353177,1.86803511,0.19012876,1.49437595,0.00340077,0.00000000,0.00264871,0.03710887,0.00290677,0.22715655
-5.05752876,1.76639347,0.18064356,1.40646992,0.00334399,0.00000000,0.00240173,0.03472668,0.00300997,0.21827352
-5.05152576,1.67739403,0.17279459,1.32843499,0.00331108,0.00000000,0.00223074,0.03263804,0.00315827,0.21118140
-5.04552276,1.60140451,0.16658470,1.26061780,0.00330146,0.00000000,0.00213109,0.03085047,0.00334991,0.20586291
-5.03951976,1.53862702,0.16200546,1.20323941,0.00331412,0.00000000,0.00209854,0.02936790,0.00358279,0.20227875
-5.03351676,1.48910166,0.15903838,1.15639661,0.00334766,0.00000000,0.00212930,0.02819105,0.00385443,0.20036951
-5.02751376,1.45271360,0.15765644,1.12006566,0.00340032,0.00000000,0.00222015,0.02731797,0.00416197,0.20005808
-5.02151076,1.42920346,0.15782553,1.09410835,0.00347004,0.00000000,0.00236841,0.02674458,0.00450214,0.20125256
-5.01550775,1.41818039,0.15950607,1.07828014,0.00355449,0.00000000,0.00257198,0.02646529,0.00487129,0.20384948
-5.00950475,1.41913752,0.16265430,1.07224018,0.00365116,0.00000000,0.00282931,0.02647350,0.00526538,0.20773729
-5.00350175,1.43146892,0.16722362,1.07556268,0.00375740,0.00000000,0.00313938,0.02676213,0.00567998,0.21279979
-4.99749875,1.45448777,0.17316551,1.08774944,0.00387053,0.00000000,0.00350169,0.02732396,0.00611037,0.21891954
-4.99149575,1.48744475,0.18043012,1.10824296,0.00398789,0.00000000,0.00391620,0.02815193,0.00655154,0.22598102
-4.98549275,1.52954631,0.18896655,1.13643996,0.00410689,0.00000000,0.00438336,0.02923925,0.00699829,0.23387338
-4.97948974,1.57997224,0.19872262,1.17170476,0.00422514,0.00000000,0.00490403,0.03057936,0.00744532,0.24249269
-4.97348674,1.63789198,0.20964423,1.21338239,0.00434043,0.00000000,0.00547948,0.03216577,0.00788736,0.25174365
-4.96748374,1.70247943,0.22167444,1.26081090,0.00445084,0.00000000,0.00611141,0.03399176,0.00831926,0.26154069
-4.96148074,1.77292588,0.23475204,1.31333296,0.00455475,0.00000000,0.00680187,0.03604991,0.00873615,0.27180836
-4.95547774,1.84845096,0.24881009,1.37030616,0.00465084,0.00000000,0.00755331,0.03833163,0.00913358,0.28248121
-4.94947474,1.92831137,0.26377420,1.43111206,0.00473816,0.00000000,0.00836851,0.04082662,0.00950763,0.29350298
-4.94347174,2.01180741,0.27956091,1.49516379,0.00481610,0.00000000,0.00925058,0.04352225,0.00985509,0.30482542
-4.93746873,2.09828721,0.29607616,1.56191187,0.00488438,0.00000000,0.01020293,0.04640312,0.01017352,0.31640667
-4.93146573,2.18714865,0.31321411,1.63084827,0.00494301,0.00000000,0.01122916,0.04945057,0.01046141,0.32820926
-4.92546273,2.27783907,0.33085632,1.70150843,0.00499231,0.00000000,0.01233302,0.05264240,0.01071817,0.34019815
-4.91945973,2.36985266,0.34887148,1.77347122,0.00503282,0.00000000,0.01351823,0.05595267,0.01094421,0.35233850
-4.91345673,2.46272570,0.36711564,1.84635664,0.00506528,0.00000000,0.01478840,0.05935177,0.01114092,0.36459363
-4.90745373,2.55602967,0.38543321,1.91982129,0.00509059,0.00000000,0.01614677,0.06280660,0.01131062,0.37692309
-4.90145073,2.64936239,0.40365841,1.99355162,0.00510971,0.00000000,0.01759599,0.06628094,0.01145642,0.38928095
-4.89544772,2.74233740,0.42161748,2.06725504,0.00512366,0.00000000,0.01913788,0.06973609,0.01158215,0.40161441
-4.88944472,2.83457188,0.43913134,2.14064924,0.00513344,0.00000000,0.02077306,0.07313158,0.01169213,0.41386273
-4.88344172,2.92567351,0.45601867,2.21344999,0.00513998,0.00000000,0.02250069,0.07642604,0.01179097,0.42595653
-4.87743872,3.01522688,0.47209944,2.28535798,0.00514410,0.00000000,0.02431809,0.07957825,0.01188336,0.43781751
-4.87143572,3.10278002,0.48719855,2.35604539,0.00514647,0.00000000,0.02622041,0.08254810,0.01197376,0.44935858
-4.86543272,3.18783198,0.50114966,2.42514284,0.00514758,0.00000000,0.02820029,0.08529776,0.01206623,0.46048437
-4.85942971,3.26982225,0.51379893,2.49222785,0.00514770,0.00000000,0.03024763,0.08779264,0.01216412,0.47109222
-4.85342671,3.34812297,0.52500874,2.55681538,0.00514690,0.00000000,0.03234929,0.09000249,0.01226989,0.48107357
-4.84742371,3.42203493,0.53466113,2.61835168,0.00514499,0.00000000,0.03448903,0.09190224,0.01238493,0.49031573
-4.84142071,3.49078821,0.54266105,2.67621212,0.00514160,0.00000000,0.03664745,0.09347285,0.01250940,0.49870420
-4.83541771,3.55354806,0.54893925,2.72970380,0.00513614,0.00000000,0.03880205,0.09470200,0.01264221,0.50612526
-4.82941471,3.60942678,0.55345483,2.77807339,0.00512785,0.00000000,0.04092750,0.09558457,0.01278092,0.51246905
-4.82341171,3.65750148,0.55619745,2.82052051,0.00511584,0.00000000,0.04299597,0.09612310,0.01292187,0.51763292
-4.81740870,3.69683784,0.55718905,2.85621650,0.00509913,0.00000000,0.04497766,0.09632795,0.01306026,0.52152511
-4.81140570,3.72651916,0.55648529,2.88432832,0.00507670,0.00000000,0.04684140,0.09621742,0.01319032,0.52406859
-4.80540270,3.74567995,0.55417628,2.90404658,0.00504757,0.00000000,0.04855550,0.09581768,0.01330555,0.52520493
-4.79939970,3.75354250,0.55038702,2.91461692,0.00501082,0.00000000,0.05008852,0.09516253,0.01339898,0.52489808
-4.79339670,3.74945504,0.54527701,2.91537303,0.00496569,0.00000000,0.05141026,0.09429303,0.01346347,0.52313793
-4.78739370,3.73292941,0.53903931,2.90577004,0.00491161,0.00000000,0.05249269,0.09325699,0.01349204,0.51994331
-4.78139070,3.70367633,0.53189873,2.88541619,0.00484827,0.00000000,0.05331092,0.09210830,0.01347813,0.51536439
-4.77538769,3.66163607,0.52410919,2.85410135,0.00477566,0.00000000,0.05384409,0.09090610,0.01341599,0.50948416
-4.76938469,3.60700268,0.51595005,2.81182045,0.00469409,0.00000000,0.05407617,0.08971382,0.01330084,0.50241894
-4.76338169,3.54023996,0.50772151,2.75879050,0.00460422,0.00000000,0.05399663,0.08859809,0.01312916,0.49431765
-4.75737869,3.46208788,0.49973897,2.69545978,0.00450708,0.00000000,0.05360092,0.08762740,0.01289885,0.48535987
-4.75137569,3.37355853,0.49232640,2.62250869,0.00440402,0.00000000,0.05289080,0.08687080,0.01260929,0.47575250
-4.74537269,3.27592126,0.48580887,2.54084152,0.00429675,0.00000000,0.05187439,0.08639638,0.01226145,0.46572534
-4.73936968,3.17067721,0.48050434,2.45156947,0.00418727,0.00000000,0.05056605,0.08626969,0.01185780,0.45552533
-4.73336668,3.05952418,0.47671511,2.35598540,0.00407780,0.00000000,0.04898604,0.08655220,0.01140227,0.44540998
-4.72736368,2.94431302,0.47471891,2.25553124,0.00397078,0.00000000,0.04715991,0.08729964,0.01090009,0.43564002
-4.72136068,2.82699754,0.47476037,2.15175957,0.00386875,0.00000000,0.04511781,0.08856059,0.01035758,0.42647164
-4.71535768,2.70958006,0.47704292,2.04629093,0.00377432,0.00000000,0.04289361,0.09037507,0.00978197,0.41814872
-4.70935468,2.59405503,0.48172171,1.94076889,0.00369008,0.00000000,0.04052388,0.09277334,0.00918108,0.41089528
-4.70335168,2.48235332,0.48889775,1.83681470,0.00361854,0.00000000,0.03804685,0.09577505,0.00856314,0.40490866
-4.69734867,2.37628944,0.49861384,1.73598359,0.00356203,0.00000000,0.03550137,0.09938854,0.00793644,0.40035357
-4.69134567,2.27751422,0.51085231,1.63972453,0.00352271,0.00000000,0.03292585,0.10361063,0.00730916,0.39735753
-4.68534267,2.18747461,0.52553486,1.54934494,0.00350245,0.00000000,0.03035729,0.10842665,0.00668907,0.39600764
-4.67933967,2.10738218,0.54252466,1.46598177,0.00350282,0.00000000,0.02783038,0.11381091,0.00608338,0.39634910
-4.67333667,2.03819138,0.56163055,1.39057973,0.00352507,0.00000000,0.02537682,0.11972751,0.00549857,0.39838528
-4.66733367,1.98058788,0.58261316,1.32387733,0.00357007,0.00000000,0.02302467,0.12613143,0.00494024,0.40207945
-4.66133067,1.93498697,0.60519284,1.26640069,0.00363836,0.00000000,0.02079794,0.13296989,0.00441306,0.40735795
-4.65532766,1.90154145,0.62905894,1.21846498,0.00373009,0.00000000,0.01871629,0.14018394,0.00392072,0.41411469
-4.64932466,1.88015801,0.65387988,1.18018293,0.00384505,0.00000000,0.01679496,0.14771011,0.00346591,0.42221657
-4.64332166,1.87052059,0.67931376,1.15147934,0.00398270,0.00000000,0.01504471,0.15548208,0.00305038,0.43150957
