energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,Zr_p_up,Zr_d_up
-2.94447224,9.18888306,0.00149274,4.42446141,0.02899215,0.61276296,0.23262145,0.22035462,8.23416181,3.15649604
-2.93846923,9.31960339,0.00149472,4.49890781,0.02797957,0.61257988,0.24074633,0.22051217,8.42999680,3.18939953
-2.93246623,9.42397713,0.00150123,4.56004095,0.02701308,0.61242663,0.24856192,0.21966379,8.59606307,3.21378256
-2.92646323,9.49936353,0.00151216,4.60644802,0.02610028,0.61225391,0.25596127,0.21780330,8.72896421,3.22886072
-2.92046023,9.54346054,0.00152724,4.63689405,0.02524566,0.61198405,0.26283731,0.21494435,8.82579668,3.23394732
-2.91445723,9.55439999,0.00154601,4.65036984,0.02445075,0.61151667,0.26908582,0.21112124,8.88425161,3.22848426
-2.90845423,9.53083324,0.00156790,4.64613478,0.02371432,0.61073543,0.27460839,0.20638917,8.90270080,3.21207061
-2.90245123,9.47200226,0.00159220,4.62375177,0.02303272,0.60951537,0.27931535,0.20082381,8.88026180,3.18448712
-2.89644822,9.37779192,0.00161811,4.58311251,0.02240026,0.60773071,0.28312858,0.19452021,8.81683862,3.14571498
-2.89044522,9.24876051,0.00164477,4.52445150,0.02180968,0.60526256,0.28598397,0.18759107,8.71313544,3.09594789
-2.88444222,9.08614663,0.00167131,4.44834811,0.02125264,0.60200642,0.28783371,0.18016447,8.57064252,3.03559647
-2.87843922,8.89185215,0.00169684,4.35571644,0.02072019,0.59787909,0.28864805,0.17238108,8.39159478,2.96528490
-2.87243622,8.66840200,0.00172054,4.24778362,0.02020325,0.59282486,0.28841674,0.16439103,8.17890520,2.88583975
-2.86643322,8.41888282,0.00174168,4.12605766,0.01969307,0.58682062,0.28715003,0.15635045,7.93607604,2.79827166
-2.86043022,8.14686363,0.00175965,3.99228636,0.01918164,0.57987997,0.28487914,0.14841790,7.66709251,2.70375066
-2.85442721,7.85630216,0.00177397,3.84840948,0.01866197,0.57205591,0.28165637,0.14075076,7.37630364,2.60357639
-2.84842421,7.55144107,0.00178438,3.69650616,0.01812839,0.56344230,0.27755463,0.13350167,7.06829604,2.49914449
-2.84242121,7.23669847,0.00179077,3.53873998,0.01757677,0.55417379,0.27266660,0.12681513,6.74776585,2.39191055
-2.83641821,6.91655707,0.00179325,3.37730395,0.01700458,0.54442437,0.26710345,0.12082434,6.41939425,2.28335315
-2.83041521,6.59545586,0.00179214,3.21436728,0.01641096,0.53440441,0.26099302,0.11564833,6.08773121,2.17493735
-2.82441221,6.27768792,0.00178796,3.05202598,0.01579668,0.52435632,0.25447771,0.11138950,5.75709139,2.06807964
-2.81840920,5.96730721,0.00178138,2.89225842,0.01516405,0.51454883,0.24771186,0.10813142,5.43146523,1.96411577
-2.81240620,5.66804656,0.00177325,2.73688720,0.01451676,0.50527014,0.24085879,0.10593721,5.11444722,1.86427193
-2.80640320,5.38324853,0.00176452,2.58754781,0.01385964,0.49681992,0.23408755,0.10484820,4.80918247,1.76964016
-2.80040020,5.11580989,0.00175621,2.44566451,0.01319847,0.48950060,0.22756925,0.10488311,4.51833147,1.68115831
-2.79439720,4.86814033,0.00174938,2.31243347,0.01253965,0.48360803,0.22147331,0.10603771,4.24405244,1.59959489
-2.78839420,4.64213511,0.00174506,2.18881281,0.01188995,0.47942198,0.21596340,0.10828489,3.98799974,1.52553875
-2.78239120,4.43916142,0.00174420,2.07551922,0.01125620,0.47719663,0.21119343,0.11157528,3.75133644,1.45939375
-2.77638819,4.26005753,0.00174764,1.97303056,0.01064499,0.47715169,0.20730355,0.11583829,3.53475872,1.40137806
-2.77038519,4.10514413,0.00175604,1.88159365,0.01006243,0.47946426,0.20441629,0.12098377,3.33852979,1.35152801
-2.76438219,3.97424663,0.00176984,1.80123676,0.00951391,0.48426193,0.20263300,0.12690402,3.16252087,1.30970621
-2.75837919,3.86672760,0.00178925,1.73178590,0.00900387,0.49161749,0.20203079,0.13347639,3.00625707,1.27561341
-2.75237619,3.78152810,0.00181422,1.67288433,0.00853566,0.50154545,0.20265999,0.14056629,2.86896607,1.24880396
-2.74637319,3.71721694,0.00184441,1.62401474,0.00811145,0.51400075,0.20454229,0.14803060,2.74962802,1.22870419
-2.74037019,3.67204647,0.00187921,1.58452325,0.00773215,0.52887956,0.20766977,0.15572139,2.64702512,1.21463346
-2.73436718,3.64401379,0.00191774,1.55364497,0.00739739,0.54602256,0.21200481,0.16348994,2.55978997,1.20582709
-2.72836418,3.63092596,0.00195889,1.53053032,0.00710561,0.56522033,0.21748093,0.17119075,2.48645172,1.20146078
-2.72236118,3.63046758,0.00200133,1.51427167,0.00685410,0.58622087,0.22400469,0.17868567,2.42547949,1.20067576
-2.71635818,3.64026919,0.00204359,1.50392978,0.00663916,0.60873898,0.23145853,0.18584778,2.37532267,1.20260410
-2.71035518,3.65797470,0.00208407,1.49855948,0.00645627,0.63246696,0.23970452,0.19256496,2.33444765,1.20639326
-2.70435218,3.68130595,0.00212114,1.49723387,0.00630027,0.65708644,0.24858895,0.19874303,2.30137094,1.21122944
-2.69834917,3.70812260,0.00215316,1.49906677,0.00616556,0.68228048,0.25794747,0.20430826,2.27468808,1.21635879
-2.69234617,3.73647536,0.00217859,1.50323258,0.00604634,0.70774564,0.26761085,0.20920913,2.25309850,1.22110594
-2.68634317,3.76465108,0.00219598,1.50898322,0.00593682,0.73320334,0.27741077,0.21341730,2.23542571,1.22488924
-2.68034017,3.79120788,0.00220410,1.51566155,0.00583142,0.75840988,0.28718578,0.21692771,2.22063278,1.22723225
-2.67433717,3.81499949,0.00220192,1.52271105,0.00572495,0.78316466,0.29678680,0.21975773,2.20783281,1.22777108
-2.66833417,3.83518767,0.00218868,1.52968134,0.00561281,0.80731619,0.30608226,0.22194546,2.19629419,1.22625753
-2.66233117,3.85124267,0.00216392,1.53622954,0.00549107,0.83076556,0.31496230,0.22354727,2.18544064,1.22255785
-2.65632816,3.86293158,0.00212747,1.54211739,0.00535660,0.85346711,0.32334218,0.22463456,2.17484610,1.21664739
-2.65032516,3.87029560,0.00207947,1.54720444,0.00520715,0.87542639,0.33116437,0.22529003,2.16422459,1.20860152
-2.64432216,3.87361716,0.00202036,1.55143764,0.00504132,0.89669536,0.33839955,0.22560354,2.15341566,1.19858322
-2.63831916,3.87337867,0.00195085,1.55483774,0.00485859,0.91736529,0.34504621,0.22566782,2.14236585,1.18682807
-2.63231616,3.87021501,0.00187189,1.55748348,0.00465927,0.93755757,0.35112911,0.22557418,2.13110715,1.17362738
-2.62631316,3.86486196,0.00178466,1.55949396,0.00444441,0.95741308,0.35669639,0.22540840,2.11973327,1.15931026
-2.62031016,3.85810328,0.00169049,1.56101039,0.00421573,0.97708065,0.36181584,0.22524714,2.10837492,1.14422550
-2.61430715,3.85071882,0.00159082,1.56217793,0.00397548,0.99670531,0.36657020,0.22515481,2.09717521,1.12872415
-2.60830415,3.84343627,0.00148717,1.56312853,0.00372633,1.01641695,0.37105193,0.22518119,2.08626635,1.11314349
-2.60230115,3.83688871,0.00138109,1.56396566,0.00347124,1.03631999,0.37535762,0.22535987,2.07574875,1.09779312
-2.59629815,3.83157976,0.00127409,1.56475150,0.00321331,1.05648470,0.37958247,0.22570749,2.06567348,1.08294374
-2.59029515,3.82785797,0.00116762,1.56549733,0.00295569,1.07694059,0.38381485,0.22622385,2.05602897,1.06881891
-2.58429215,3.82590108,0.00106304,1.56615733,0.00270146,1.09767215,0.38813155,0.22689281,2.04673242,1.05559020
-2.57828914,3.82571076,0.00096157,1.56662618,0.00245350,1.11861718,0.39259363,0.22768396,2.03762637,1.04337549
-2.57228614,3.82711745,0.00086430,1.56674029,0.00221448,1.13966776,0.39724327,0.22855478,2.02848031,1.03224054
-2.56628314,3.82979456,0.00077212,1.56628265,0.00198673,1.16067366,0.40210168,0.22945340,2.01899728,1.02220330
-2.56028014,3.83328099,0.00068578,1.56499072,0.00177223,1.18144801,0.40716816,0.23032157,2.00882483,1.01324076
-2.55427714,3.83701015,0.00060585,1.56256711,0.00157260,1.20177484,0.41242025,0.23109774,1.99756977,1.00529750
-2.54827414,3.84034377,0.00053275,1.55869226,0.00138908,1.22141797,0.41781508,0.23172022,1.98481564,0.99829549
-2.54227114,3.84260833,0.00046673,1.55303839,0.00122253,1.24013084,0.42329171,0.23213002,1.97014211,0.99214449
-2.53626813,3.84313212,0.00040790,1.54528420,0.00107349,1.25766661,0.42877428,0.23227346,1.95314513,0.98675223
-2.53026513,3.84128086,0.00035625,1.53512930,0.00094216,1.27378803,0.43417593,0.23210433,1.93345673,0.98203377
-2.52426213,3.83648989,0.00031168,1.52230799,0.00082848,1.28827663,0.43940307,0.23158549,1.91076351,0.97791965
-2.51825913,3.82829161,0.00027398,1.50660146,0.00073215,1.30094067,0.44435999,0.23069006,1.88482298,0.97436200
-2.51225613,3.81633654,0.00024289,1.48784823,0.00065267,1.31162154,0.44895333,0.22940185,1.85547679,0.97133858
-2.50625313,3.80040739,0.00021810,1.46595210,0.00058938,1.32019837,0.45309641,0.22771549,1.82266041,0.96885435
-2.50025013,3.78042544,0.00019924,1.44088757,0.00054151,1.32659058,0.45671298,0.22563580,1.78640886,0.96694051
-2.49424712,3.75644922,0.00018592,1.41270248,0.00050820,1.33075848,0.45974042,0.22317698,1.74685816,0.96565107
-2.48824412,3.72866584,0.00017777,1.38151785,0.00048851,1.33270176,0.46213202,0.22036127,1.70424267,0.96505724
-2.48224112,3.69737555,0.00017435,1.34752500,0.00048145,1.33245616,0.46385845,0.21721749,1.65888836,0.96523982
-2.47623812,3.66297056,0.00017526,1.31098020,0.00048603,1.33008861,0.46490818,0.21377931,1.61120247,0.96628018
-2.47023512,3.62590941,0.00018008,1.27219701,0.00050120,1.32569090,0.46528698,0.21008363,1.56165999,0.96825036
-2.46423212,3.58668843,0.00018838,1.23153683,0.00052590,1.31937258,0.46501648,0.20616882,1.51078764,0.97120278
-2.45822911,3.54581169,0.00019973,1.18939788,0.00055905,1.31125320,0.46413193,0.20207330,1.45914603,0.97516040
-2.45222611,3.50376133,0.00021372,1.14620318,0.00059957,1.30145460,0.46267922,0.19783414,1.40731065,0.98010784
-2.44622311,3.46096979,0.00022989,1.10238801,0.00064635,1.29009336,0.46071155,0.19348608,1.35585266,0.98598411
-2.44022011,3.41779542,0.00024782,1.05838713,0.00069825,1.27727417,0.45828565,0.18906081,1.30532009,0.99267762
-2.43421711,3.37450291,0.00026705,1.01462246,0.00075417,1.26308414,0.45545806,0.18458654,1.25622018,1.00002369
-2.42821411,3.33124956,0.00028714,0.97149150,0.00081297,1.24758868,0.45228153,0.18008802,1.20900361,1.00780517
-2.42221111,3.28807822,0.00030763,0.92935686,0.00087354,1.23082885,0.44880179,0.17558684,1.16405106,1.01575605
-2.41620810,3.24491724,0.00032808,0.88853734,0.00093479,1.21282062,0.44505487,0.17110208,1.12166264,1.02356832
-2.41020510,3.20158754,0.00034804,0.84930074,0.00099570,1.19355585,0.44106518,0.16665114,1.08205045,1.03090166
-2.40420210,3.15781633,0.00036711,0.81185870,0.00105530,1.17300502,0.43684437,0.16225091,1.04533462,1.03739576
-2.39819910,3.11325685,0.00038488,0.77636352,0.00111274,1.15112158,0.43239103,0.15791899,1.01154263,1.04268460
-2.39219610,3.06751288,0.00040099,0.74290720,0.00116726,1.12784754,0.42769135,0.15367491,0.98061207,1.04641217
-2.38619310,3.02016677,0.00041513,0.71152254,0.00121829,1.10312015,0.42272053,0.14954143,0.95239657,1.04824857
-2.38019010,2.97080922,0.00042701,0.68218622,0.00126538,1.07687905,0.41744491,0.14554558,0.92667447,1.04790602
-2.37418709,2.91906924,0.00043644,0.65482367,0.00130830,1.04907370,0.41182473,0.14171953,0.90315999,1.04515343
-2.36818409,2.86464231,0.00044326,0.62931543,0.00134701,1.01967049,0.40581726,0.13810107,0.88151620,1.03982913
-2.36218109,2.80731535,0.00044740,0.60550480,0.00138165,0.98865923,0.39938007,0.13473377,0.86136941,1.03185070
-2.35617809,2.74698673,0.00044883,0.58320627,0.00141259,0.95605850,0.39247441,0.13166661,0.84232426,1.02122137
-2.35017509,2.68368031,0.00044763,0.56221457,0.00144035,0.92191981,0.38506830,0.12895321,0.82397891,1.00803257
-2.34417209,2.61755255,0.00044390,0.54231376,0.00146565,0.88633006,0.37713924,0.12665042,0.80593985,0.99246237
-2.33816908,2.54889226,0.00043784,0.52328614,0.00148932,0.84941239,0.36867644,0.12481664,0.78783563,0.97476978
-2.33216608,2.47811306,0.00042968,0.50492060,0.00151227,0.81132527,0.35968233,0.12350953,0.76932918,0.95528513
-2.32616308,2.40573887,0.00041970,0.48702009,0.00153549,0.77225999,0.35017332,0.12278358,0.75012819,0.93439703
-2.32016008,2.33238332,0.00040822,0.46940798,0.00155996,0.73243662,0.34017991,0.12268730,0.72999334,0.91253648
-2.31415708,2.25872434,0.00039555,0.45193316,0.00158661,0.69209872,0.32974588,0.12326048,0.70874407,0.89015900
-2.30815408,2.18547529,0.00038206,0.43447369,0.00161626,0.65150713,0.31892694,0.12453148,0.68626195,0.86772570
-2.30215108,2.11335439,0.00036806,0.41693898,0.00164960,0.61093303,0.30778874,0.12651471,0.66249147,0.84568427
-2.29614807,2.04305422,0.00035388,0.39927056,0.00168712,0.57065084,0.29640442,0.12920863,0.63743853,0.82445093
-2.29014507,1.97521293,0.00033980,0.38144148,0.00172907,0.53093102,0.28485182,0.13259425,0.61116671,0.80439418
-2.28414207,1.91038888,0.00032608,0.36345439,0.00177547,0.49203333,0.27321061,0.13663431,0.58379168,0.78582139
-2.27813907,1.84904000,0.00031293,0.34533865,0.00182606,0.45420069,0.26155941,0.14127328,0.55547411,0.76896862
-2.27213607,1.79150901,0.00030050,0.32714662,0.00188033,0.41765386,0.24997305,0.14643820,0.52641131,0.75399449
-2.26613307,1.73801512,0.00028891,0.30894922,0.00193748,0.38258716,0.23852020,0.15204037,0.49682830,0.74097800
-2.26013007,1.68865266,0.00027822,0.29083128,0.00199651,0.34916537,0.22726141,0.15797789,0.46696838,0.72992060
-2.25412706,1.64339629,0.00026843,0.27288672,0.00205622,0.31752161,0.21624763,0.16413890,0.43708394,0.72075211
-2.24812406,1.60211246,0.00025951,0.25521378,0.00211525,0.28775659,0.20551933,0.17040544,0.40742763,0.71334010
-2.24212106,1.56457611,0.00025138,0.23791069,0.00217215,0.25993869,0.19510623,0.17665775,0.37824424,0.70750209
-2.23611806,1.53049138,0.00024395,0.22107174,0.00222545,0.23410517,0.18502748,0.18277878,0.34976374,0.70301971
-2.23011506,1.49951500,0.00023708,0.20478397,0.00227368,0.21026413,0.17529248,0.18865858,0.32219534,0.69965397
-2.22411206,1.47128063,0.00023064,0.18912454,0.00231548,0.18839705,0.16590201,0.19419859,0.29572303,0.69716069
-2.21810905,1.44542271,0.00022446,0.17415885,0.00234963,0.16846196,0.15684981,0.19931525,0.27050235,0.69530509
-2.21210605,1.42159812,0.00021842,0.15993936,0.00237511,0.15039676,0.14812429,0.20394302,0.24665857,0.69387470
-2.20610305,1.39950448,0.00021236,0.14650509,0.00239114,0.13412280,0.13971036,0.20803636,0.22428606,0.69268989
-2.20010005,1.37889381,0.00020617,0.13388173,0.00239721,0.11954837,0.13159128,0.21157079,0.20344882,0.69161132
-2.19409705,1.35958099,0.00019976,0.12208224,0.00239309,0.10657210,0.12375036,0.21454280,0.18418194,0.69054407
-2.18809405,1.34144646,0.00019306,0.11110792,0.00237883,0.09508609,0.11617245,0.21696857,0.16649383,0.68943829
-2.18209105,1.32443329,0.00018601,0.10094967,0.00235478,0.08497878,0.10884517,0.21888174,0.15036897,0.68828637
-2.17608804,1.30853910,0.00017861,0.09158955,0.00232152,0.07613736,0.10175976,0.22033022,0.13577112,0.68711706
-2.17008504,1.29380347,0.00017088,0.08300232,0.00227989,0.06844988,0.09491167,0.22137219,0.12264663,0.68598713
-2.16408204,1.28029210,0.00016286,0.07515701,0.00223086,0.06180689,0.08830071,0.22207172,0.11092783,0.68497102
-2.15807904,1.26807902,0.00015461,0.06801846,0.00217556,0.05610275,0.08193091,0.22249406,0.10053634,0.68414966
-2.15207604,1.25722822,0.00014623,0.06154864,0.00211521,0.05123660,0.07581014,0.22270105,0.09138612,0.68359905
-2.14607304,1.24777638,0.00013783,0.05570784,0.00205102,0.04711296,0.06994946,0.22274684,0.08338639,0.68337959
-2.14007004,1.23971797,0.00012955,0.05045574,0.00198419,0.04364219,0.06436234,0.22267426,0.07644408,0.68352711
-2.13406703,1.23299400,0.00012151,0.04575224,0.00191586,0.04074068,0.05906377,0.22251197,0.07046614,0.68404606
-2.12806403,1.22748544,0.00011388,0.04155811,0.00184705,0.03833092,0.05406943,0.22227271,0.06536139,0.68490557
-2.12206103,1.22301178,0.00010680,0.03783554,0.00177865,0.03634151,0.04939482,0.22195261,0.06104221,0.68603873
-2.11605803,1.21933514,0.00010044,0.03454857,0.00171138,0.03470707,0.04505452,0.22153166,0.05742586,0.68734499
-2.11005503,1.21616963,0.00009496,0.03166336,0.00164580,0.03336819,0.04106161,0.22097535,0.05443560,0.68869580
-2.10405203,1.21319536,0.00009052,0.02914843,0.00158231,0.03227135,0.03742723,0.22023726,0.05200160,0.68994288
-2.09804902,1.21007623,0.00008728,0.02697483,0.00152115,0.03136881,0.03416027,0.21926253,0.05006157,0.69092871
-2.09204602,1.20648029,0.00008540,0.02511623,0.00146242,0.03061863,0.03126722,0.21799188,0.04856128,0.69149835
-2.08604302,1.20210106,0.00008505,0.02354898,0.00140611,0.02998453,0.02875224,0.21636602,0.04745482,0.69151182
-2.08004002,1.19667849,0.00008636,0.02225214,0.00135212,0.02943590,0.02661717,0.21433006,0.04670462,0.69085616
-2.07403702,1.19001789,0.00008949,0.02120738,0.00130029,0.02894765,0.02486173,0.21183769,0.04628133,0.68945610
-2.06803402,1.18200534,0.00009458,0.02039893,0.00125045,0.02850003,0.02348366,0.20885489,0.04616338,0.68728262
-2.06203102,1.17261855,0.00010175,0.01981336,0.00120241,0.02807847,0.02247894,0.20536288,0.04633635,0.68435872
-2.05602801,1.16193208,0.00011111,0.01943933,0.00115600,0.02767318,0.02184181,0.20136013,0.04679203,0.68076176
-2.05002501,1.15011640,0.00012277,0.01926725,0.00111110,0.02727878,0.02156485,0.19686340,0.04752731,0.67662216
-2.04402201,1.13743068,0.00013680,0.01928884,0.00106763,0.02689375,0.02163890,0.19190759,0.04854277,0.67211830
-2.03801901,1.12420955,0.00015323,0.01949667,0.00102559,0.02651981,0.02205288,0.18654468,0.04984114,0.66746794
-2.03201601,1.11084448,0.00017208,0.01988360,0.00098501,0.02616122,0.02279352,0.18084148,0.05142557,0.66291640
-2.02601301,1.09776082,0.00019331,0.02044216,0.00094598,0.02582401,0.02384503,0.17487674,0.05329786,0.65872234
-2.02001001,1.08539178,0.00021685,0.02116398,0.00090863,0.02551521,0.02518870,0.16873747,0.05545667,0.65514178
-2.01400700,1.07415094,0.00024257,0.02203920,0.00087311,0.02524197,0.02680253,0.16251489,0.05789579,0.65241136
-2.00800400,1.06440488,0.00027028,0.02305591,0.00083959,0.02501089,0.02866080,0.15630021,0.06060263,0.65073192
-2.00200100,1.05644762,0.00029973,0.02419973,0.00080821,0.02482722,0.03073385,0.15018044,0.06355689,0.65025327
-1.99599800,1.05047841,0.00033063,0.02545346,0.00077910,0.02469433,0.03298787,0.14423453,0.06672966,0.65106123
-1.98999500,1.04658421,0.00036260,0.02679690,0.00075233,0.02461316,0.03538489,0.13853002,0.07008285,0.65316764
-1.98399200,1.04472800,0.00039523,0.02820680,0.00072795,0.02458198,0.03788297,0.13312036,0.07356911,0.65650412
-1.97798899,1.04474361,0.00042805,0.02965703,0.00070590,0.02459614,0.04043661,0.12804307,0.07713221,0.66091998
-1.97198599,1.04633756,0.00046056,0.03111893,0.00068607,0.02464817,0.04299734,0.12331875,0.08070801,0.66618441
-1.96598299,1.04909770,0.00049222,0.03256178,0.00066830,0.02472788,0.04551456,0.11895097,0.08422576,0.67199305
-1.95997999,1.05250834,0.00052246,0.03395352,0.00065234,0.02482277,0.04793658,0.11492713,0.08760996,0.67797857
-1.95397699,1.05597108,0.00055074,0.03526154,0.00063789,0.02491848,0.05021184,0.11121994,0.09078251,0.68372469
-1.94797399,1.05883009,0.00057652,0.03645360,0.00062461,0.02499940,0.05229018,0.10778972,0.09366516,0.68878302
-1.94197099,1.06040065,0.00059927,0.03749881,0.00061213,0.02504931,0.05412426,0.10458713,0.09618208,0.69269182
-1.93596798,1.05999937,0.00061854,0.03836860,0.00060004,0.02505214,0.05567094,0.10155623,0.09826251,0.69499563
-1.92996498,1.05697439,0.00063391,0.03903767,0.00058797,0.02499270,0.05689257,0.09863773,0.09984330,0.69526491
-1.92396198,1.05073424,0.00064505,0.03948491,0.00057554,0.02485734,0.05775821,0.09577221,0.10087118,0.69311448
-1.91795898,1.04077364,0.00065173,0.03969408,0.00056242,0.02463464,0.05824464,0.09290313,0.10130482,0.68822004
-1.91195598,1.02669527,0.00065378,0.03965443,0.00054832,0.02431594,0.05833706,0.08997954,0.10111634,0.68033190
-1.90595298,1.00822628,0.00065116,0.03936113,0.00053301,0.02389577,0.05802965,0.08695828,0.10029241,0.66928523
-1.89994997,0.98522907,0.00064391,0.03881539,0.00051632,0.02337225,0.05732568,0.08380572,0.09883473,0.65500650
-1.89394697,0.95770588,0.00063220,0.03802446,0.00049815,0.02274718,0.05623741,0.08049881,0.09676000,0.63751585
-1.88794397,0.92579724,0.00061625,0.03700144,0.00047850,0.02202625,0.05478560,0.07702567,0.09409933,0.61692546
-1.88194097,0.88977463,0.00059641,0.03576477,0.00045739,0.02121889,0.05299884,0.07338545,0.09089705,0.59343405
-1.87593797,0.85002795,0.00057307,0.03433771,0.00043494,0.02033825,0.05091250,0.06958775,0.08720918,0.56731805
-1.86993497,0.80704873,0.00054670,0.03274754,0.00041132,0.01940096,0.04856763,0.06565160,0.08310150,0.53891991
-1.86393197,0.76140997,0.00051780,0.03102479,0.00038675,0.01842691,0.04600959,0.06160398,0.07864726,0.50863431
-1.85792896,0.71374402,0.00048691,0.02920234,0.00036146,0.01743901,0.04328669,0.05747820,0.07392493,0.47689299
-1.85192596,0.66471935,0.00045458,0.02731457,0.00033575,0.01646300,0.04044880,0.05331202,0.06901569,0.44414900
-1.84592296,0.61501767,0.00042135,0.02539649,0.00030988,0.01552722,0.03754599,0.04914579,0.06400118,0.41086107
-1.83991996,0.56531223,0.00038775,0.02348297,0.00028416,0.01466252,0.03462730,0.04502063,0.05896132,0.37747894
-1.83391696,0.51624827,0.00035427,0.02160813,0.00025886,0.01390217,0.03173965,0.04097672,0.05397237,0.34443002
-1.82791396,0.46842634,0.00032135,0.01980472,0.00023423,0.01328193,0.02892696,0.03705180,0.04910536,0.31210804
-1.82191096,0.42238891,0.00028940,0.01810381,0.00021051,0.01284008,0.02622944,0.03327993,0.04442482,0.28086395
-1.81590795,0.37861063,0.00025876,0.01653446,0.00018790,0.01261759,0.02368312,0.02969058,0.03998796,0.25099923
-1.80990495,0.33749214,0.00022970,0.01512360,0.00016656,0.01265825,0.02131960,0.02630788,0.03584411,0.22276171
-1.80390195,0.29935743,0.00020244,0.01389606,0.00014662,0.01300882,0.01916601,0.02315034,0.03203461,0.19634372
-1.79789895,0.26445438,0.00017713,0.01287459,0.00012817,0.01371906,0.01724505,0.02023069,0.02859295,0.17188256
-1.79189595,0.23295788,0.00015387,0.01208002,0.00011125,0.01484173,0.01557532,0.01755607,0.02554515,0.14946280
-1.78589295,0.20497526,0.00013271,0.01153142,0.00009588,0.01643234,0.01417157,0.01512834,0.02291038,0.12912019
-1.77988994,0.18055309,0.00011364,0.01124623,0.00008206,0.01854871,0.01304517,0.01294464,0.02070165,0.11084681
-1.77388694,0.15968513,0.00009661,0.01124039,0.00006973,0.02125023,0.01220443,0.01099796,0.01892659,0.09459702
-1.76788394,0.14232037,0.00008154,0.01152834,0.00005883,0.02459686,0.01165503,0.00927789,0.01758816,0.08029389
-1.76188094,0.12837117,0.00006833,0.01212295,0.00004928,0.02864766,0.01140026,0.00777129,0.01668534,0.06783572
-1.75587794,0.11772051,0.00005684,0.01303532,0.00004099,0.03345911,0.01144129,0.00646305,0.01621370,0.05710239
-1.74987494,0.11022851,0.00004695,0.01427448,0.00003385,0.03908292,0.01177724,0.00533677,0.01616581,0.04796131
-1.74387194,0.10573760,0.00003850,0.01584688,0.00002775,0.04556369,0.01240519,0.00437532,0.01653144,0.04027278
-1.73786893,0.10407648,0.00003135,0.01775584,0.00002259,0.05293612,0.01331999,0.00356147,0.01729771,0.03389456
-1.73186593,0.10506266,0.00002534,0.02000092,0.00001826,0.06122224,0.01451412,0.00287829,0.01844892,0.02868577
-1.72586293,0.10850390,0.00002033,0.02257712,0.00001465,0.07042841,0.01597729,0.00230952,0.01996638,0.02450987
-1.71985993,0.11419856,0.00001620,0.02547418,0.00001167,0.08054252,0.01769614,0.00183988,0.02182810,0.02123699
-1.71385693,0.12193509,0.00001282,0.02867587,0.00000923,0.09153137,0.01965382,0.00145524,0.02400837,0.01874542
-1.70785393,0.13149117,0.00001007,0.03215937,0.00000725,0.10333844,0.02182964,0.00114278,0.02647744,0.01692258
-1.70185093,0.14263252,0.00000785,0.03589476,0.00000565,0.11588226,0.02419880,0.00089098,0.02920114,0.01566542
-1.69584792,0.15511200,0.00000608,0.03984477,0.00000438,0.12905546,0.02673219,0.00068970,0.03214075,0.01488044
-1.68984492,0.16866902,0.00000467,0.04396474,0.00000336,0.14272474,0.02939636,0.00053008,0.03525286,0.01448330
-1.68384192,0.18302980,0.00000357,0.04820289,0.00000257,0.15673179,0.03215365,0.00040452,0.03848954,0.01439839
-1.67783892,0.19790846,0.00000271,0.05250085,0.00000195,0.17089528,0.03496254,0.00030654,0.04179874,0.01455811
-1.67183592,0.21300917,0.00000205,0.05679459,0.00000146,0.18501392,0.03777821,0.00023071,0.04512482,0.01490222
-1.66583292,0.22802945,0.00000154,0.06101563,0.00000110,0.19887057,0.04055325,0.00017252,0.04840950,0.01537716
-1.65982991,0.24266452,0.00000116,0.06509252,0.00000082,0.21223732,0.04323867,0.00012827,0.05159287,0.01593544
-1.65382691,0.25661263,0.00000089,0.06895261,0.00000061,0.22488137,0.04578494,0.00009498,0.05461471,0.01653511
-1.64782391,0.26958118,0.00000069,0.07252401,0.00000045,0.23657153,0.04814333,0.00007025,0.05741593,0.01713933
-1.64182091,0.28129332,0.00000057,0.07573763,0.00000034,0.24708509,0.05026714,0.00005221,0.05994013,0.01771610
-1.63581791,0.29149484,0.00000051,0.07852928,0.00000026,0.25621475,0.05211314,0.00003942,0.06213513,0.01823795
-1.62981491,0.29996088,0.00000051,0.08084169,0.00000021,0.26377532,0.05364281,0.00003084,0.06395457,0.01868187
-1.62381191,0.30650222,0.00000057,0.08262639,0.00000019,0.26960996,0.05482359,0.00002571,0.06535927,0.01902914
-1.61780890,0.31097074,0.00000069,0.08384532,0.00000019,0.27359549,0.05562993,0.00002359,0.06631851,0.01926530
-1.61180590,0.31326379,0.00000091,0.08447215,0.00000021,0.27564675,0.05604410,0.00002429,0.06681097,0.01938011
-1.60580290,0.31332721,0.00000122,0.08449314,0.00000025,0.27571954,0.05605684,0.00002786,0.06682546,0.01936738
-1.59979990,0.31115682,0.00000167,0.08390766,0.00000032,0.27381224,0.05566758,0.00003463,0.06636124,0.01922495
-1.59379690,0.30679827,0.00000229,0.08272816,0.00000043,0.26996585,0.05488448,0.00004519,0.06542801,0.01895446
-1.58779390,0.30034526,0.00000315,0.08097971,0.00000058,0.26426252,0.05372410,0.00006043,0.06404554,0.01856114
-1.58179090,0.29193617,0.00000430,0.07869913,0.00000078,0.25682261,0.05221082,0.00008161,0.06224295,0.01805356
