energy_ev,total_up,B_p_up,B_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.23161581,0.64092866,0.01724835,0.00000000,0.10245644,0.07847809,0.43376544,0.00000000
-5.22561281,0.70788865,0.01921894,0.00000000,0.11326653,0.08786615,0.47836212,0.00000000
-5.21960980,0.77788300,0.02130690,0.00000000,0.12470968,0.09778118,0.52486353,0.00000000
-5.21360680,0.85031444,0.02349921,0.00000000,0.13672616,0.10814060,0.57286081,0.00000000
-5.20760380,0.92450468,0.02577971,0.00000000,0.14924853,0.11884621,0.62189243,0.00000000
-5.20160080,0.99970364,0.02812919,0.00000000,0.16220269,0.12978533,0.67145077,0.00000000
-5.19559780,1.07510323,0.03052558,0.00000000,0.17550960,0.14083278,0.72099158,0.00000000
-5.18959480,1.14985554,0.03294441,0.00000000,0.18908757,0.15185364,0.76994637,0.00000000
-5.18359180,1.22309509,0.03535934,0.00000000,0.20285503,0.16270667,0.81773724,0.00000000
-5.17758879,1.29396418,0.03774284,0.00000000,0.21673377,0.17324842,0.86379387,0.00000000
-5.17158579,1.36164060,0.04006709,0.00000000,0.23065234,0.18333778,0.90757175,0.00000000
-5.16558279,1.42536650,0.04230491,0.00000000,0.24454952,0.19284084,0.94857115,0.00000000
-5.15957979,1.48447694,0.04443082,0.00000000,0.25837760,0.20163587,0.98635571,0.00000000
-5.15357679,1.53842677,0.04642209,0.00000000,0.27210526,0.20961815,1.02056987,0.00000000
-5.14757379,1.58681446,0.04825986,0.00000000,0.28571977,0.21670450,1.05095408,0.00000000
-5.14157079,1.62940131,0.04993006,0.00000000,0.29922832,0.22283713,1.07735695,0.00000000
-5.13556778,1.66612492,0.05142440,0.00000000,0.31265833,0.22798674,1.09974353,0.00000000
-5.12956478,1.69710587,0.05274098,0.00000000,0.32605650,0.23215464,1.11819907,0.00000000
-5.12356178,1.72264695,0.05388485,0.00000000,0.33948663,0.23537370,1.13292790,0.00000000
-5.11755878,1.74322454,0.05486826,0.00000000,0.35302614,0.23770817,1.14424723,0.00000000
-5.11155578,1.75947240,0.05571058,0.00000000,0.36676144,0.23925208,1.15257596,0.00000000
-5.10555278,1.77215817,0.05643795,0.00000000,0.38078223,0.24012666,1.15841886,0.00000000
-5.09954977,1.78215365,0.05708270,0.00000000,0.39517512,0.24047637,1.16234686,0.00000000
-5.09354677,1.79040005,0.05768233,0.00000000,0.41001666,0.24046414,1.16497419,0.00000000
-5.08754377,1.79786975,0.05827837,0.00000000,0.42536644,0.24026575,1.16693345,0.00000000
-5.08154077,1.80552646,0.05891492,0.00000000,0.44126038,0.24006355,1.16884980,0.00000000
-5.07553777,1.81428546,0.05963705,0.00000000,0.45770486,0.24004002,1.17131554,0.00000000
-5.06953477,1.82497591,0.06048911,0.00000000,0.47467183,0.24037118,1.17486607,0.00000000
-5.06353177,1.83830690,0.06151295,0.00000000,0.49209553,0.24122022,1.17995866,0.00000000
-5.05752876,1.85483876,0.06274623,0.00000000,0.50987078,0.24273163,1.18695469,0.00000000
-5.05152576,1.87496099,0.06422074,0.00000000,0.52785325,0.24502601,1.19610631,0.00000000
-5.04552276,1.89887742,0.06596098,0.00000000,0.54586165,0.24819570,1.20754791,0.00000000
-5.03951976,1.92659936,0.06798294,0.00000000,0.56368191,0.25230152,1.22129272,0.00000000
-5.03351676,1.95794661,0.07029311,0.00000000,0.58107303,0.25737056,1.23723448,0.00000000
-5.02751376,1.99255613,0.07288787,0.00000000,0.59777450,0.26339521,1.25515386,0.00000000
-5.02151076,2.02989764,0.07575327,0.00000000,0.61351493,0.27033335,1.27472923,0.00000000
-5.01550775,2.06929515,0.07886508,0.00000000,0.62802128,0.27810971,1.29555097,0.00000000
-5.00950475,2.10995339,0.08218929,0.00000000,0.64102861,0.28661833,1.31713858,0.00000000
-5.00350175,2.15098759,0.08568299,0.00000000,0.65228946,0.29572604,1.33895963,0.00000000
-4.99749875,2.19145551,0.08929552,0.00000000,0.66158276,0.30527675,1.36044976,0.00000000
-4.99149575,2.23039002,0.09296997,0.00000000,0.66872171,0.31509650,1.38103267,0.00000000
-4.98549275,2.26683127,0.09664491,0.00000000,0.67356024,0.32499904,1.40013944,0.00000000
-4.97948974,2.29985710,0.10025633,0.00000000,0.67599797,0.33479175,1.41722642,0.00000000
-4.97348674,2.32861077,0.10373969,0.00000000,0.67598327,0.34428176,1.43179123,0.00000000
-4.96748374,2.35232534,0.10703198,0.00000000,0.67351464,0.35328199,1.44338629,0.00000000
-4.96148074,2.37034392,0.11007379,0.00000000,0.66864013,0.36161701,1.45162985,0.00000000
-4.95547774,2.38213567,0.11281127,0.00000000,0.66145508,0.36912841,1.45621420,0.00000000
-4.94947474,2.38730723,0.11519786,0.00000000,0.65209842,0.37567960,1.45691123,0.00000000
-4.94347174,2.38560947,0.11719578,0.00000000,0.64074755,0.38115976,1.45357535,0.00000000
-4.93746873,2.37693987,0.11877715,0.00000000,0.62761226,0.38548689,1.44614394,0.00000000
-4.93146573,2.36134059,0.11992483,0.00000000,0.61292789,0.38860976,1.43463564,0.00000000
-4.92546273,2.33899250,0.12063272,0.00000000,0.59694802,0.39050868,1.41914665,0.00000000
-4.91945973,2.31020568,0.12090569,0.00000000,0.57993701,0.39119510,1.39984531,0.00000000
-4.91345673,2.27540655,0.12075906,0.00000000,0.56216259,0.39070994,1.37696529,0.00000000
-4.90745373,2.23512237,0.12021766,0.00000000,0.54388878,0.38912080,1.35079757,0.00000000
-4.90145073,2.18996333,0.11931449,0.00000000,0.52536926,0.38651810,1.32168136,0.00000000
-4.89544772,2.14060296,0.11808911,0.00000000,0.50684142,0.38301035,1.28999443,0.00000000
-4.88944472,2.08775726,0.11658571,0.00000000,0.48852115,0.37871872,1.25614276,0.00000000
-4.88344172,2.03216331,0.11485107,0.00000000,0.47059850,0.37377115,1.22054997,0.00000000
-4.87743872,1.97455784,0.11293250,0.00000000,0.45323428,0.36829637,1.18364655,0.00000000
-4.87143572,1.91565654,0.11087570,0.00000000,0.43655759,0.36241798,1.14585932,0.00000000
-4.86543272,1.85613462,0.10872291,0.00000000,0.42066438,0.35624904,1.10760115,0.00000000
-4.85942971,1.79660946,0.10651120,0.00000000,0.40561697,0.34988727,1.06926139,0.00000000
-4.85342671,1.73762561,0.10427114,0.00000000,0.39144455,0.34341129,1.03119716,0.00000000
-4.84742371,1.67964306,0.10202581,0.00000000,0.37814465,0.33687795,0.99372573,0.00000000
-4.84142071,1.62302884,0.09979030,0.00000000,0.36568549,0.33032087,0.95711838,0.00000000
-4.83541771,1.56805246,0.09757158,0.00000000,0.35400910,0.32375042,0.92159580,0.00000000
-4.82941471,1.51488526,0.09536887,0.00000000,0.34303520,0.31715492,0.88732528,0.00000000
-4.82341171,1.46360366,0.09317443,0.00000000,0.33266564,0.31050308,0.85441986,0.00000000
-4.81740870,1.41419613,0.09097466,0.00000000,0.32278927,0.30374750,0.82293938,0.00000000
-4.81140570,1.36657358,0.08875151,0.00000000,0.31328710,0.29682904,0.79289354,0.00000000
-4.80540270,1.32058261,0.08648410,0.00000000,0.30403754,0.28968169,0.76424669,0.00000000
-4.79939970,1.27602102,0.08415042,0.00000000,0.29492155,0.28223783,0.73692443,0.00000000
-4.79339670,1.23265491,0.08172906,0.00000000,0.28582747,0.27443337,0.71082145,0.00000000
-4.78739370,1.19023648,0.07920080,0.00000000,0.27665549,0.26621271,0.68581054,0.00000000
-4.78139070,1.14852178,0.07655007,0.00000000,0.26732136,0.25753298,0.66175221,0.00000000
-4.77538769,1.10728760,0.07376615,0.00000000,0.25775944,0.24836762,0.63850458,0.00000000
-4.76938469,1.06634673,0.07084402,0.00000000,0.24792490,0.23870892,0.61593304,0.00000000
-4.76338169,1.02556088,0.06778493,0.00000000,0.23779492,0.22856956,0.59391932,0.00000000
-4.75737869,0.98485086,0.06459658,0.00000000,0.22736909,0.21798296,0.57236944,0.00000000
-4.75137569,0.94420337,0.06129298,0.00000000,0.21666874,0.20700260,0.55122019,0.00000000
-4.74537269,0.90367448,0.05789394,0.00000000,0.20573560,0.19570037,0.53044401,0.00000000
-4.73936968,0.86338934,0.05442436,0.00000000,0.19462952,0.18416401,0.51005167,0.00000000
-4.73336668,0.82353855,0.05091326,0.00000000,0.18342575,0.17249390,0.49009303,0.00000000
-4.72736368,0.78437118,0.04739265,0.00000000,0.17221164,0.16079932,0.47065549,0.00000000
-4.72136068,0.74618492,0.04389637,0.00000000,0.16108306,0.14919450,0.45186048,0.00000000
-4.71535768,0.70931386,0.04045884,0.00000000,0.15014073,0.13779461,0.43385789,0.00000000
-4.70935468,0.67411438,0.03711392,0.00000000,0.13948650,0.12671182,0.41681893,0.00000000
-4.70335168,0.64094997,0.03389382,0.00000000,0.12921988,0.11605178,0.40092761,0.00000000
-4.69734867,0.61017545,0.03082821,0.00000000,0.11943485,0.10591048,0.38637132,0.00000000
-4.69134567,0.58212149,0.02794345,0.00000000,0.11021711,0.09637170,0.37333087,0.00000000
-4.68534267,0.55707992,0.02526205,0.00000000,0.10164181,0.08750512,0.36197063,0.00000000
-4.67933967,0.53529066,0.02280231,0.00000000,0.09377187,0.07936506,0.35242907,0.00000000
-4.67333667,0.51693052,0.02057816,0.00000000,0.08665685,0.07198986,0.34481034,0.00000000
-4.66733367,0.50210475,0.01859918,0.00000000,0.08033249,0.06540194,0.33917714,0.00000000
-4.66133067,0.49084126,0.01687077,0.00000000,0.07482072,0.05960832,0.33554547,0.00000000
-4.65532766,0.48308812,0.01539442,0.00000000,0.07013020,0.05460172,0.33388128,0.00000000
-4.64932466,0.47871423,0.01416815,0.00000000,0.06625741,0.05036191,0.33409953,0.00000000
-4.64332166,0.47751324,0.01318688,0.00000000,0.06318800,0.04685749,0.33606544,0.00000000
-4.63731866,0.47921048,0.01244296,0.00000000,0.06089852,0.04404768,0.33959816,0.00000000
-4.63131566,0.48347279,0.01192660,0.00000000,0.05935828,0.04188436,0.34447665,0.00000000
-4.62531266,0.48992056,0.01162632,0.00000000,0.05853143,0.04031398,0.35044740,0.00000000
-4.61930965,0.49814176,0.01152933,0.00000000,0.05837891,0.03927948,0.35723395,0.00000000
-4.61330665,0.50770715,0.01162189,0.00000000,0.05886045,0.03872203,0.36454746,0.00000000
-4.60730365,0.51818612,0.01188954,0.00000000,0.05993638,0.03858262,0.37209800,0.00000000
-4.60130065,0.52916235,0.01231732,0.00000000,0.06156914,0.03880340,0.37960610,0.00000000
-4.59529765,0.54024868,0.01288988,0.00000000,0.06372458,0.03932879,0.38681381,0.00000000
-4.58929465,0.55110048,0.01359156,0.00000000,0.06637287,0.04010636,0.39349478,0.00000000
-4.58329165,0.56142682,0.01440644,0.00000000,0.06948902,0.04108748,0.39946303,0.00000000
-4.57728864,0.57099908,0.01531833,0.00000000,0.07305301,0.04222765,0.40457966,0.00000000
-4.57128564,0.57965642,0.01631073,0.00000000,0.07704945,0.04348672,0.40875738,0.00000000
-4.56528264,0.58730799,0.01736688,0.00000000,0.08146692,0.04482888,0.41196251,0.00000000
-4.55927964,0.59393171,0.01846970,0.00000000,0.08629687,0.04622245,0.41421441,0.00000000
-4.55327664,0.59956978,0.01960192,0.00000000,0.09153222,0.04763961,0.41558225,0.00000000
-4.54727364,0.60432100,0.02074608,0.00000000,0.09716574,0.04905602,0.41617935,0.00000000
-4.54127064,0.60833058,0.02188472,0.00000000,0.10318822,0.05045032,0.41615541,0.00000000
-4.53526763,0.61177771,0.02300054,0.00000000,0.10958654,0.05180376,0.41568693,0.00000000
-4.52926463,0.61486174,0.02407664,0.00000000,0.11634183,0.05309964,0.41496639,0.00000000
-4.52326163,0.61778752,0.02509679,0.00000000,0.12342771,0.05432296,0.41419074,0.00000000
-4.51725863,0.62075095,0.02604571,0.00000000,0.13080877,0.05546004,0.41354977,0.00000000
-4.51125563,0.62392509,0.02690943,0.00000000,0.13843937,0.05649821,0.41321500,0.00000000
-4.50525263,0.62744796,0.02767555,0.00000000,0.14626286,0.05742564,0.41332959,0.00000000
-4.49924962,0.63141232,0.02833354,0.00000000,0.15421132,0.05823121,0.41399989,0.00000000
-4.49324662,0.63585814,0.02887501,0.00000000,0.16220574,0.05890446,0.41528895,0.00000000
-4.48724362,0.64076798,0.02929389,0.00000000,0.17015687,0.05943564,0.41721225,0.00000000
-4.48124062,0.64606553,0.02958655,0.00000000,0.17796649,0.05981584,0.41973609,0.00000000
-4.47523762,0.65161736,0.02975182,0.00000000,0.18552934,0.06003713,0.42277828,0.00000000
-4.46923462,0.65723763,0.02979100,0.00000000,0.19273537,0.06009276,0.42621141,0.00000000
-4.46323162,0.66269554,0.02970765,0.00000000,0.19947247,0.05997737,0.42986823,0.00000000
-4.45722861,0.66772506,0.02950744,0.00000000,0.20562947,0.05968717,0.43354904,0.00000000
-4.45122561,0.67203636,0.02919784,0.00000000,0.21109920,0.05922016,0.43703038,0.00000000
-4.44522261,0.67532837,0.02878778,0.00000000,0.21578171,0.05857627,0.44007490,0.00000000
-4.43921961,0.67730185,0.02828724,0.00000000,0.21958734,0.05775747,0.44244157,0.00000000
-4.43321661,0.67767224,0.02770691,0.00000000,0.22243950,0.05676782,0.44389596,0.00000000
-4.42721361,0.67618172,0.02705772,0.00000000,0.22427721,0.05561351,0.44422002,0.00000000
-4.42121061,0.67261002,0.02635055,0.00000000,0.22505714,0.05430279,0.44322083,0.00000000
-4.41520760,0.66678341,0.02559580,0.00000000,0.22475510,0.05284589,0.44073814,0.00000000
-4.40920460,0.65858164,0.02480323,0.00000000,0.22336705,0.05125489,0.43665027,0.00000000
-4.40320160,0.64794258,0.02398166,0.00000000,0.22090939,0.04954359,0.43087825,0.00000000
-4.39719860,0.63486449,0.02313896,0.00000000,0.21741873,0.04772724,0.42338814,0.00000000
-4.39119560,0.61940597,0.02228193,0.00000000,0.21295108,0.04582243,0.41419142,0.00000000
-4.38519260,0.60168370,0.02141641,0.00000000,0.20758042,0.04384684,0.40334375,0.00000000
-4.37918959,0.58186828,0.02054738,0.00000000,0.20139697,0.04181906,0.39094207,0.00000000
-4.37318659,0.56017839,0.01967919,0.00000000,0.19450492,0.03975841,0.37712044,0.00000000
-4.36718359,0.53687377,0.01881578,0.00000000,0.18702001,0.03768480,0.36204471,0.00000000
-4.36118059,0.51224720,0.01796103,0.00000000,0.17906687,0.03561861,0.34590656,0.00000000
-4.35517759,0.48661607,0.01711902,0.00000000,0.17077626,0.03358062,0.32891700,0.00000000
-4.34917459,0.46031382,0.01629444,0.00000000,0.16228233,0.03159194,0.31129967,0.00000000
-4.34317159,0.43368154,0.01549286,0.00000000,0.15372001,0.02967403,0.29328433,0.00000000
-4.33716858,0.40706011,0.01472111,0.00000000,0.14522250,0.02784875,0.27510057,0.00000000
-4.33116558,0.38078311,0.01398753,0.00000000,0.13691902,0.02613843,0.25697216,0.00000000
-4.32516258,0.35517053,0.01330231,0.00000000,0.12893279,0.02456597,0.23911196,0.00000000
-4.31915958,0.33052363,0.01267762,0.00000000,0.12137936,0.02315499,0.22171770,0.00000000
-4.31315658,0.30712085,0.01212786,0.00000000,0.11436521,0.02192997,0.20496849,0.00000000
-4.30715358,0.28521473,0.01166975,0.00000000,0.10798664,0.02091640,0.18902232,0.00000000
