energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-5.86793397,4.02173690,0.05735332,0.14242569,1.20250412,0.56782797,0.66897281,0.39022135,0.12021449,2.46900585
-5.86193097,3.92967682,0.05883577,0.14055656,1.15932816,0.55948281,0.64754640,0.38221953,0.11786127,2.40915717
-5.85592796,3.83122896,0.06038806,0.13887844,1.11230176,0.55031762,0.62515090,0.37337705,0.11553851,2.34433159
-5.84992496,3.72833796,0.06202477,0.13744897,1.06202278,0.54061707,0.60219060,0.36387308,0.11329278,2.27576051
-5.84392196,3.62296025,0.06375789,0.13631977,1.00916110,0.53066165,0.57906760,0.35389435,0.11116412,2.20470105
-5.83791896,3.51700057,0.06559583,0.13553392,0.95443368,0.52071841,0.55616917,0.34362872,0.10918531,2.13239659
-5.83191596,3.41225069,0.06754246,0.13512370,0.89857893,0.51103222,0.53385612,0.33325879,0.10738124,2.06003828
-5.82591296,3.31033286,0.06959620,0.13510873,0.84233143,0.50181772,0.51245249,0.32295578,0.10576845,1.98872922
-5.81990995,3.21265055,0.07174922,0.13549438,0.78639827,0.49325257,0.49223717,0.31287413,0.10435484,1.91945276
-5.81390695,3.12034858,0.07398695,0.13627083,0.73143797,0.48547214,0.47343758,0.30314684,0.10313958,1.85304631
-5.80790395,3.03428479,0.07628768,0.13741263,0.67804265,0.47856605,0.45622590,0.29388191,0.10211318,1.79018198
-5.80190095,2.95501448,0.07862261,0.13887899,0.62672428,0.47257671,0.44071796,0.28516009,0.10125778,1.73135481
-5.79589795,2.88278882,0.08095613,0.14061466,0.57790504,0.46750015,0.42697478,0.27703389,0.10054773,1.67687929
-5.78989495,2.81756738,0.08324647,0.14255156,0.53191224,0.46328904,0.41500681,0.26952808,0.09995037,1.62689442
-5.78389195,2.75904455,0.08544672,0.14461104,0.48897748,0.45985792,0.40478069,0.26264156,0.09942700,1.58137703
-5.77788894,2.70668882,0.08750614,0.14670672,0.44923984,0.45709054,0.39622821,0.25635053,0.09893420,1.54016294
-5.77188594,2.65979325,0.08937176,0.14874775,0.41275266,0.45484887,0.38925715,0.25061290,0.09842530,1.50297490
-5.76588294,2.61753493,0.09099026,0.15064253,0.37949326,0.45298366,0.38376344,0.24537354,0.09785198,1.46945606
-5.75987994,2.57904063,0.09230986,0.15230249,0.34937499,0.45134576,0.37964424,0.24057031,0.09716607,1.43920742
-5.75387694,2.54345559,0.09328246,0.15364599,0.32226089,0.44979797,0.37681114,0.23614047,0.09632131,1.41182741
-5.74787394,2.51001218,0.09386554,0.15460191,0.29797817,0.44822667,0.37520306,0.23202714,0.09527522,1.38695176
-5.74187094,2.47809493,0.09402406,0.15511305,0.27633298,0.44655267,0.37479810,0.22818554,0.09399070,1.36429167
-5.73586793,2.44729884,0.09373206,0.15513883,0.25712464,0.44474077,0.37562379,0.22458863,0.09243759,1.34366842
-5.72986493,2.41747800,0.09297396,0.15465743,0.24015900,0.44280737,0.37776523,0.22123198,0.09059389,1.32504264
-5.72386193,2.38878193,0.09174547,0.15366703,0.22526034,0.44082587,0.38137059,0.21813744,0.08844671,1.30853692
-5.71785893,2.36167785,0.09005405,0.15218627,0.21228166,0.43892936,0.38665371,0.21535561,0.08599284,1.29445037
-5.71185593,2.33695753,0.08791892,0.15025366,0.20111288,0.43731039,0.39389351,0.21296683,0.08323891,1.28326457
-5.70585293,2.31572827,0.08537060,0.14792617,0.19168718,0.43621780,0.40343001,0.21108067,0.08020117,1.27564035
-5.69984992,2.29938807,0.08244999,0.14527694,0.18398517,0.43595059,0.41565722,0.20983398,0.07690487,1.27240550
-5.69384692,2.28958620,0.07920709,0.14239218,0.17803712,0.43684903,0.43101283,0.20938751,0.07338329,1.27453382
-5.68784392,2.28817056,0.07569937,0.13936748,0.17392340,0.43928332,0.44996510,0.20992117,0.06967646,1.28311636
-5.68184092,2.29712411,0.07198984,0.13630373,0.17177316,0.44364024,0.47299740,0.21162831,0.06582965,1.29932597
-5.67583792,2.31849316,0.06814510,0.13330269,0.17176159,0.45030831,0.50059094,0.21470903,0.06189170,1.32437659
-5.66983492,2.35431032,0.06423312,0.13046255,0.17410599,0.45966207,0.53320619,0.21936293,0.05791323,1.35947894
-5.66383192,2.40651559,0.06032126,0.12787371,0.17906072,0.47204606,0.57126386,0.22578158,0.05394498,1.40579437
-5.65782891,2.47687854,0.05647429,0.12561487,0.18691142,0.48775926,0.61512607,0.23414092,0.05003605,1.46438871
-5.65182591,2.56692498,0.05275260,0.12374969,0.19796855,0.50704056,0.66507845,0.24459400,0.04623247,1.53618790
-5.64582291,2.67787081,0.04921076,0.12232418,0.21256053,0.53005588,0.72131397,0.25726426,0.04257588,1.62193704
-5.63981991,2.81056576,0.04589628,0.12136488,0.23102651,0.55688745,0.78391902,0.27223961,0.03910252,1.72216457
-5.63381691,2.96544893,0.04284880,0.12087794,0.25370893,0.58752572,0.85286250,0.28956762,0.03584241,1.83715264
-5.62781391,3.14251770,0.04009956,0.12084920,0.28094598,0.62186427,0.92798830,0.30925188,0.03281899,1.96691487
-5.62181091,3.34131106,0.03767122,0.12124508,0.31306401,0.65969781,1.00901152,0.33124970,0.03004887,2.11118217
-5.61580790,3.56090748,0.03557798,0.12201444,0.35036993,0.70072354,1.09551865,0.35547126,0.02754196,2.26939698
-5.60980490,3.79993721,0.03382603,0.12309108,0.39314362,0.74454559,1.18697175,0.38178025,0.02530179,2.44071609
-5.60380190,4.05660812,0.03241414,0.12439698,0.44163044,0.79068264,1.28271650,0.40999582,0.02332605,2.62402161
-5.59779890,4.32874365,0.03133450,0.12584591,0.49603379,0.83857822,1.38199379,0.43989597,0.02160729,2.81793970
-5.59179590,4.61383115,0.03057364,0.12734736,0.55650789,0.88761336,1.48395453,0.47122211,0.02013368,3.02086611
-5.58579290,4.90907853,0.03011338,0.12881054,0.62315059,0.93712121,1.58767699,0.50368455,0.01888988,3.23099755
-5.57978989,5.21147669,0.02993192,0.13014830,0.69599652,0.98640299,1.69218612,0.53696895,0.01785790,3.44636758
-5.57378689,5.51786559,0.03000475,0.13128070,0.77501047,1.03474472,1.79647406,0.57074326,0.01701797,3.66488585
-5.56778389,5.82500121,0.03030554,0.13213825,0.86008111,1.08143427,1.89952112,0.60466502,0.01634926,3.88437908
-5.56178089,6.12962144,0.03080701,0.13266446,0.95101532,1.12577797,2.00031654,0.63838872,0.01583068,4.10263279
-5.55577789,6.42850864,0.03148157,0.13281777,1.04753303,1.16711651,2.09787826,0.67157306,0.01544140,4.31743220
-5.54977489,6.71854733,0.03230187,0.13257276,1.14926294,1.20483940,2.19127113,0.70388780,0.01516144,4.52660143
-5.54377189,6.99677569,0.03324125,0.13192055,1.25573937,1.23839790,2.27962309,0.73502006,0.01497197,4.72804003
-5.53776888,7.26043003,0.03427407,0.13086857,1.36640024,1.26731589,2.36213890,0.76467995,0.01485570,4.91975611
-5.53176588,7.50698184,0.03537584,0.12943953,1.48058680,1.29119855,2.43811132,0.79260535,0.01479701,5.09989569
-5.52576288,7.73416754,0.03652342,0.12766993,1.59754520,1.30973888,2.50692945,0.81856586,0.01478207,5.26676797
-5.51975988,7.94001124,0.03769498,0.12560803,1.71643025,1.32272184,2.56808457,0.84236589,0.01479891,5.41886667
-5.51375688,8.12284138,0.03887005,0.12331151,1.83631179,1.33002627,2.62117344,0.86384691,0.01483737,5.55488737
-5.50775388,8.28130211,0.04002947,0.12084502,1.95618383,1.33162479,2.66589947,0.88288889,0.01488907,5.67374146
-5.50175088,8.41436054,0.04115537,0.11827759,2.07497674,1.32758170,2.70207213,0.89941114,0.01494735,5.77456688
-5.49574787,8.52131085,0.04223112,0.11568023,2.19157268,1.31804923,2.72960492,0.91337252,0.01500715,5.85673617
-5.48974487,8.60177626,0.04324142,0.11312378,2.30482422,1.30326230,2.74851236,0.92477126,0.01506493,5.91986232
-5.48374187,8.65570961,0.04417225,0.11067696,2.41357615,1.28353204,2.75890635,0.93364437,0.01511857,5.96380259
-5.47773887,8.68339303,0.04501100,0.10840499,2.51669013,1.25923828,2.76099230,0.94006685,0.01516730,5.98866062
-5.47173587,8.68543685,0.04574658,0.10636853,2.61307181,1.23082126,2.75506509,0.94415062,0.01521159,5.99478691
-5.46573287,8.66277762,0.04636954,0.10462313,2.70169989,1.19877266,2.74150520,0.94604337,0.01525307,5.98277759
-5.45972986,8.61667487,0.04687224,0.10321904,2.78165615,1.16362622,2.72077501,0.94592710,0.01529448,5.95347120
-5.45372686,8.54870568,0.04724899,0.10220144,2.85215580,1.12594801,2.69341504,0.94401656,0.01533950,5.90794320
-5.44772386,8.46075650,0.04749619,0.10161101,2.91257690,1.08632649,2.66004034,0.94055729,0.01539274,5.84749783
-5.44172086,8.35501091,0.04761247,0.10148462,2.96248782,1.04536254,2.62133645,0.93582341,0.01545951,5.77365680
-5.43571786,8.23393269,0.04759868,0.10185619,3.00167163,1.00365950,2.57805497,0.93011483,0.01554574,5.68814433
-5.42971486,8.10024308,0.04745800,0.10275761,3.03014619,0.96181347,2.53100824,0.92375408,0.01565775,5.59286844
-5.42371186,7.95689196,0.04719581,0.10421956,3.04817913,0.92040381,2.48106302,0.91708246,0.01580207,5.48989798
-5.41770885,7.80702241,0.04681961,0.10627219,3.05629652,0.87998429,2.42913286,0.91045563,0.01598520,5.38143568
-5.41170585,7.65392891,0.04633882,0.10894559,3.05528486,0.84107472,2.37616894,0.90423866,0.01621331,5.26978718
-5.40570285,7.50100961,0.04576458,0.11227011,3.04618578,0.80415350,2.32314940,0.89880052,0.01649204,5.15732660
-5.39969985,7.35171358,0.04510939,0.11627627,3.03028327,0.76965115,2.27106702,0.89450816,0.01682613,5.04645930
-5.39369685,7.20948433,0.04438683,0.12099458,3.00908363,0.73794499,2.22091548,0.89172036,0.01721923,4.93958260
-5.38769385,7.07770092,0.04361118,0.12645500,2.98428849,0.70935510,2.17367427,0.89078146,0.01767358,4.83904549
-5.38169085,6.95961862,0.04279707,0.13268621,2.95776151,0.68414173,2.13029262,0.89201520,0.01818980,4.74710846
-5.37568784,6.85831068,0.04195914,0.13971482,2.93148965,0.66250408,2.09167285,0.89571881,0.01876672,4.66590441
-5.36968484,6.77661295,0.04111169,0.14756430,2.90754015,0.64458068,2.05865348,0.90215761,0.01940125,4.59740189
-5.36368184,6.71707290,0.04026844,0.15625395,2.88801420,0.63045103,2.03199263,0.91156021,0.02008829,4.54337148
-5.35767884,6.68190437,0.03944225,0.16579783,2.87499872,0.62013864,2.01235219,0.92411443,0.02082077,4.50535609
-5.35167584,6.67294881,0.03864499,0.17620363,2.87051731,0.61361506,2.00028323,0.93996397,0.02158974,4.48464578
-5.34567284,6.69164374,0.03788739,0.18747163,2.87648178,0.61080485,1.99621300,0.95920594,0.02238450,4.48225737
-5.33966983,6.73899846,0.03717900,0.19959366,2.89464512,0.61159111,2.00043408,0.98188904,0.02319287,4.49891892
-5.33366683,6.81557690,0.03652815,0.21255215,2.92655706,0.61582123,2.01309575,1.00801248,0.02400147,4.53505893
-5.32766383,6.92148715,0.03594196,0.22631916,2.97352312,0.62331271,2.03419807,1.03752543,0.02479609,4.59079999
-5.32166083,7.05637697,0.03542641,0.24085556,3.03656779,0.63385855,2.06358853,1.07032682,0.02556207,4.66595632
-5.31565783,7.21943468,0.03498636,0.25611022,3.11640253,0.64723217,2.10096172,1.10626555,0.02628476,4.76003485
-5.30965483,7.40939463,0.03462562,0.27201924,3.21339924,0.66319149,2.14586169,1.14514085,0.02694993,4.87223944
-5.30365183,7.62454697,0.03434693,0.28850535,3.32756956,0.68148216,2.19768725,1.18670281,0.02754418,5.00147767
-5.29764882,7.86275130,0.03415198,0.30547740,3.45855065,0.70183983,2.25569998,1.23065314,0.02805536,5.14637037
-5.29164582,8.12145432,0.03404139,0.32283012,3.60559773,0.72399157,2.31903492,1.27664613,0.02847294,5.30526359
-5.28564282,8.39771203,0.03401461,0.34044403,3.76758402,0.74765649,2.38671392,1.32429006,0.02878828,5.47624355
-5.27963982,8.68821701,0.03406983,0.35818585,3.94300841,0.77254583,2.45766133,1.37314921,0.02899487,5.65715472
-5.27363682,8.98933182,0.03420389,0.37590920,4.13001132,0.79836276,2.53072208,1.42274668,0.02908853,5.84562192
-5.26763382,9.29712953,0.03441212,0.39345587,4.32639911,0.82480216,2.60468186,1.47256831,0.02906745,6.03907676
-5.26163082,9.60744233,0.03468828,0.41065768,4.52967713,0.85155076,2.67828930,1.52206789,0.02893225,6.23478943
-5.25562781,9.91591918,0.03502443,0.42733890,4.73709154,0.87828781,2.75027970,1.57067399,0.02868588,6.42990604
-5.24962481,10.21809260,0.03541091,0.44331928,4.94567958,0.90468671,2.81940018,1.61779824,0.02833354,6.62149198
-5.24362181,10.50945479,0.03583641,0.45841773,5.15232770,0.93041763,2.88443565,1.66284541,0.02788245,6.80658121
-5.23761881,10.78554203,0.03628800,0.47245641,5.35383649,0.95515131,2.94423511,1.70522496,0.02734166,6.98223103
-5.23161581,11.04202600,0.03675140,0.48526527,5.54699130,0.97856403,2.99773766,1.74436388,0.02672177,7.14558134
-5.22561281,11.27480956,0.03721119,0.49668683,5.72863643,1.00034360,3.04399746,1.77972047,0.02603466,7.29391704
-5.21960980,11.48012422,0.03765120,0.50658091,5.89575104,1.02019627,3.08220675,1.81079851,0.02529313,7.42473173
-5.21360680,11.65462545,0.03805496,0.51482921,6.04552417,1.03785416,3.11171617,1.83716128,0.02451066,7.53579032
-5.20760380,11.79548204,0.03840613,0.52133949,6.17542629,1.05308292,3.13205138,1.85844475,0.02370105,7.62518813
-5.20160080,11.90045527,0.03868909,0.52604898,6.28327461,1.06568908,3.14292521,1.87436915,0.02287815,7.69140375
-5.19559780,11.96796375,0.03888942,0.52892697,6.36728952,1.07552681,3.14424454,1.88474846,0.02205554,7.73334296
-5.18959480,11.99713028,0.03899446,0.52997635,6.42613972,1.08250352,3.13611142,1.88949692,0.02124630,7.75037134
-5.18359180,11.98780761,0.03899373,0.52923385,6.45897401,1.08658395,3.11881785,1.88863239,0.02046275,7.74233344
-5.17758879,11.94058097,0.03887938,0.52676908,6.46543814,1.08779247,3.09283436,1.88227598,0.01971619,7.70955704
-5.17158579,11.85674625,0.03864643,0.52268221,6.44567595,1.08621324,3.05879234,1.87064789,0.01901673,7.65284166
-5.16558279,11.73826393,0.03829302,0.51710053,6.40031445,1.08198824,3.01746065,1.85405952,0.01837310,7.57343116
-5.15957979,11.58769029,0.03782043,0.51017381,6.33043374,1.07531319,2.96971743,1.83290213,0.01779248,7.47297146
-5.15357679,11.40808842,0.03723305,0.50206883,6.23752265,1.06643133,2.91651798,1.80763244,0.01728037,7.35345466
-5.14757379,11.20292297,0.03653814,0.49296330,6.12342267,1.05562557,2.85886013,1.77875586,0.01684054,7.21715208
-5.14157079,10.97594326,0.03574558,0.48303936,5.99026221,1.04320915,2.79774862,1.74680822,0.01647487,7.06653910
-5.13556778,10.73106017,0.03486741,0.47247716,5.84038469,1.02951549,2.73415997,1.71233665,0.01618344,6.90421532
-5.12956478,10.47222257,0.03391738,0.46144864,5.67627346,1.01488756,2.66900955,1.67588084,0.01596444,6.73282358
-5.12356178,10.20329906,0.03291040,0.45011194,5.50047698,0.99966745,2.60312236,1.63795533,0.01581430,6.55497168
-5.11755878,9.92797043,0.03186201,0.43860671,5.31553755,0.98418663,2.53720881,1.59903391,0.01572778,6.37316044
-5.11155578,9.64963765,0.03078780,0.42705039,5.12392640,0.96875740,2.47184669,1.55953665,0.01569811,6.18972117
-5.10555278,9.37134918,0.02970292,0.41553585,4.92798764,0.95366593,2.40747011,1.51982038,0.01571721,6.00676517
-5.09954977,9.09575033,0.02862163,0.40413026,4.72989281,0.93916728,2.34436575,1.48017276,0.01577594,5.82614729
-5.09354677,8.82505605,0.02755690,0.39287531,4.53160729,0.92548256,2.28267650,1.44081037,0.01586437,5.64944436
-5.08754377,8.56104706,0.02652015,0.38178875,4.33486881,0.91279825,2.22241212,1.40188050,0.01597212,5.47794890
-5.08154077,8.30508807,0.02552110,0.37086702,4.14117795,0.90126773,2.16346606,1.36346670,0.01608867,5.31267708
-5.07553777,8.05816541,0.02456761,0.36008886,3.95179945,0.89101467,2.10563740,1.32559725,0.01620373,5.15438970
-5.06953477,7.82094044,0.02366577,0.34941968,3.76777296,0.88213802,2.04865660,1.28825635,0.01630755,5.00362359
-5.06353177,7.59381427,0.02281996,0.33881636,3.58993118,0.87471813,1.99221331,1.25139689,0.01639125,4.86073086
-5.05752876,7.37699882,0.02203301,0.32823227,3.41892324,0.86882352,1.93598491,1.21495426,0.01644710,4.72592263
-5.05152576,7.17058899,0.02130644,0.31762218,3.25524097,0.86451770,1.87966382,1.17886023,0.01646874,4.59931401
-5.04552276,6.97463094,0.02064067,0.30694686,3.09924569,0.86186542,1.82298233,1.14305600,0.01645138,4.48096702
-5.03951976,6.78918202,0.02003527,0.29617708,2.95119366,0.86093795,1.76573347,1.10750384,0.01639185,4.37092835
-5.03351676,6.61435824,0.01948921,0.28529685,2.81125830,0.86181682,1.70778703,1.07219646,0.01628869,4.26925964
-5.02751376,6.45036670,0.01900101,0.27430574,2.67954794,0.86459558,1.64909985,1.03716384,0.01614208,4.17605816
-5.02151076,6.29752108,0.01856896,0.26322025,2.55611836,0.86937951,1.58972013,1.00247694,0.01595371,4.09146684
-5.01550775,6.15623966,0.01819115,0.25207409,2.44097984,0.87628301,1.52978587,0.96824836,0.01572662,4.01567327
-5.00950475,6.02702661,0.01786555,0.24091755,2.33409893,0.88542486,1.46951757,0.93462995,0.01546496,3.94889799
-5.00350175,5.91043842,0.01758999,0.22981590,2.23539566,0.89692145,1.40920621,0.90180748,0.01517374,3.89137346
-4.99749875,5.80703824,0.01736210,0.21884705,2.14473725,0.91087841,1.34919721,0.86999297,0.01485846,3.84331541
-4.99149575,5.71734178,0.01717921,0.20809853,2.06192971,0.92738118,1.28987168,0.83941501,0.01452488,3.80488904
-4.98549275,5.64175910,0.01703824,0.19766408,1.98670868,0.94648499,1.23162624,0.81030789,0.01417865,3.77617283
-4.97948974,5.58053658,0.01693556,0.18763999,1.91873114,0.96820506,1.17485258,0.78289997,0.01382507,3.75712291
-4.97348674,5.53370358,0.01686687,0.17812139,1.85756931,0.99250762,1.11991823,0.75740230,0.01346884,3.74754083
-4.96748374,5.50102786,0.01682715,0.16919869,1.80270793,1.01930249,1.06714942,0.73399788,0.01311387,3.74704753
-4.96148074,5.48198328,0.01681053,0.16095436,1.75354590,1.04843771,1.01681718,0.71283227,0.01276312,3.75506566
-4.95547774,5.47573251,0.01681036,0.15346023,1.70940270,1.07969692,0.96912722,0.69400619,0.01241859,3.77081212
-4.94947474,5.48112642,0.01681925,0.14677528,1.66952975,1.11279970,0.92421410,0.67757022,0.01208124,3.79330179
-4.94347174,5.49672080,0.01682914,0.14094421,1.63312664,1.14740507,0.88213976,0.66352204,0.01175111,3.82136284
-4.93746873,5.52081014,0.01683151,0.13599662,1.59936132,1.18311828,0.84289640,0.65180633,0.01142741,3.85366324
-4.93146573,5.55147664,0.01681762,0.13194700,1.56739354,1.21950055,0.80641317,0.64231703,0.01110869,3.88874728
-4.92546273,5.58665235,0.01677870,0.12879532,1.53640034,1.25608148,0.77256619,0.63490209,0.01079299,3.92508044
-4.91945973,5.62419082,0.01670631,0.12652820,1.50560208,1.29237360,0.74119114,0.62937005,0.01047812,3.96110022
-4.91345673,5.66194470,0.01659262,0.12512064,1.47428788,1.32788819,0.71209743,0.62549837,0.01016184,3.99527029
-4.90745373,5.69784488,0.01643065,0.12453810,1.44183884,1.36215184,0.68508318,0.62304266,0.00984210,4.02613511
-4.90145073,5.72997701,0.01621463,0.12473877,1.40774798,1.39472263,0.65994997,0.62174662,0.00951723,4.05237200
-4.89544772,5.75665111,0.01594015,0.12567605,1.37163574,1.42520526,0.63651661,0.62135189,0.00918609,4.07283793
-4.88944472,5.77646082,0.01560440,0.12730081,1.33326035,1.45326424,0.61463099,0.62160738,0.00884824,4.08660846
-4.88344172,5.78832888,0.01520625,0.12956367,1.29252240,1.47863432,0.59417959,0.62227772,0.00850402,4.09300697
-4.87743872,5.79153686,0.01474633,0.13241679,1.24946374,1.50112784,0.57509404,0.62315018,0.00815458,4.09162251
-4.87143572,5.78573752,0.01422698,0.13581536,1.20426047,1.52063833,0.55735450,0.62404014,0.00780186,4.08231553
-4.86543272,5.77094958,0.01365221,0.13971861,1.15721079,1.53714037,0.54098971,0.62479451,0.00744857,4.06521141
-4.85942971,5.74753546,0.01302748,0.14409022,1.10871828,1.55068566,0.52607390,0.62529335,0.00709809,4.04068229
-4.85342671,5.71616349,0.01235956,0.14889829,1.05927137,1.56139557,0.51272058,0.62544962,0.00675432,4.00931831
-4.84742371,5.67775693,0.01165626,0.15411468,1.00942036,1.56945068,0.50107382,0.62520718,0.00642154,3.97189015
-4.84142071,5.63343293,0.01092612,0.15971394,0.95975275,1.57507782,0.49129735,0.62453728,0.00610423,3.92930488
-4.83541771,5.58443469,0.01017817,0.16567184,0.91086832,1.57853558,0.48356215,0.62343396,0.00580689,3.88255772
-4.82941471,5.53206079,0.00942157,0.17196350,0.86335481,1.58009891,0.47803305,0.62190858,0.00553382,3.83268214
-4.82341171,5.47759528,0.00866536,0.17856149,0.81776537,1.58004380,0.47485522,0.61998396,0.00528902,3.78070111
-4.81740870,5.42224209,0.00791821,0.18543369,0.77459852,1.57863288,0.47414098,0.61768852,0.00507592,3.72758172
-4.81140570,5.36706704,0.00718816,0.19254140,0.73428131,1.57610266,0.47595775,0.61505071,0.00489734,3.67419541
-4.80540270,5.31294987,0.00648242,0.19983755,0.69715623,1.57265299,0.48031759,0.61209418,0.00475534,3.62128537
-4.79939970,5.26054842,0.00580729,0.20726537,0.66347210,1.56843926,0.48716901,0.60883377,0.00465114,3.56944250
-4.79339670,5.21027594,0.00516800,0.21475740,0.63337906,1.56356754,0.49639127,0.60527271,0.00458510,3.51909039
-4.78739370,5.16229195,0.00456869,0.22223523,0.60692763,1.55809272,0.50779170,0.60140100,0.00455676,3.47047954
-4.78139070,5.11650642,0.00401242,0.22960972,0.58407151,1.55201954,0.52110600,0.59719505,0.00456484,3.42369041
-4.77538769,5.07259599,0.00350121,0.23678205,0.56467391,1.54530619,0.53600183,0.59261847,0.00460736,3.37864438
-4.76938469,5.03003075,0.00303608,0.24364538,0.54851675,1.53787004,0.55208541,0.58762401,0.00468180,3.33512149
-4.76338169,4.98810966,0.00261720,0.25008714,0.53531245,1.52959501,0.56891108,0.58215637,0.00478526,3.29278340
-4.75737869,4.94600202,0.00224401,0.25599205,0.52471744,1.52033987,0.58599352,0.57615573,0.00491464,3.25119995
-4.75137569,4.90279290,0.00191534,0.26124558,0.51634701,1.50994707,0.60282199,0.56956172,0.00506693,3.20987786
-4.74537269,4.85753002,0.00162956,0.26573776,0.50979087,1.49825150,0.61887639,0.56231771,0.00523943,3.16828967
-4.73936968,4.80926994,0.00138475,0.26936736,0.50462875,1.48508860,0.63364423,0.55437499,0.00543004,3.12590197
-4.73336668,4.75712180,0.00117882,0.27204606,0.50044562,1.47030168,0.64663814,0.54569690,0.00563753,3.08220139
-4.72736368,4.70028686,0.00100968,0.27370262,0.49684602,1.45374811,0.65741298,0.53626245,0.00586178,3.03671771
-4.72136068,4.63809297,0.00087529,0.27428669,0.49346709,1.43530424,0.66558209,0.52606954,0.00610408,2.98904352
-4.71535768,4.57002306,0.00077387,0.27377232,0.48998999,1.41486913,0.67083193,0.51513750,0.00636730,2.93885001
-4.70935468,4.49573727,0.00070387,0.27216078,0.48614936,1.39236722,0.67293462,0.50350897,0.00665609,2.88589902
-4.70335168,4.41508876,0.00066413,0.26948272,0.48174071,1.36774997,0.67175777,0.49125107,0.00697697,2.83005131
-4.69734867,4.32813319,0.00065390,0.26579946,0.47662556,1.34099687,0.66727142,0.47845574,0.00733845,2.77127159
-4.69134567,4.23513238,0.00067285,0.26120334,0.47073430,1.31211591,0.65955162,0.46523948,0.00775091,2.70963042
-4.68534267,4.13655245,0.00072110,0.25581716,0.46406668,1.28114369,0.64878080,0.45174231,0.00822660,2.64530358
-4.67933967,4.03305687,0.00079924,0.24979253,0.45669020,1.24814547,0.63524464,0.43812596,0.00877938,2.57856909
-4.67333667,3.92549496,0.00090826,0.24330734,0.44873623,1.21321516,0.61932589,0.42457159,0.00942450,2.50980235
-4.66733367,3.81488630,0.00104954,0.23656222,0.44039434,1.17647524,0.60149522,0.41127672,0.01017818,2.43946950
-4.66133067,3.70240113,0.00122482,0.22977620,0.43190483,1.13807667,0.58229953,0.39845167,0.01105720,2.36811911
-4.65532766,3.58933744,0.00143610,0.22318166,0.42354984,1.09819871,0.56234813,0.38631545,0.01207837,2.29637243
-4.64932466,3.47709485,0.00168563,0.21701860,0.41564330,1.05704840,0.54229735,0.37509120,0.01325795,2.22491209
-4.64332166,3.36714566,0.00197579,0.21152855,0.40852016,1.01485967,0.52283399,0.36500116,0.01461104,2.15446934
