energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-2.65032516,9.15121019,-9.16596230,0.00613527,-0.00618874,0.68002837,-0.67734569,0.76043409,-0.76054602,4.38685548,-4.41768420,0.02827404,-0.02821003,3.14759477,-3.13972846,0.73210735,-0.73211009,1.47724225,-1.46952728
-2.64432216,9.13166349,-9.14433478,0.00634176,-0.00638924,0.65872492,-0.65605029,0.75128330,-0.75123555,4.41964656,-4.44993777,0.02740881,-0.02734112,3.12407169,-3.11521747,0.73004939,-0.72992524,1.46446578,-1.45600631
-2.63831916,9.09757133,-9.10842859,0.00652424,-0.00656431,0.63760329,-0.63493192,0.74149630,-0.74127879,4.44790385,-4.47773805,0.02652173,-0.02644984,3.09323902,-3.08353025,0.72697603,-0.72672848,1.44709326,-1.43799037
-2.63231616,9.05044529,-9.05980360,0.00667771,-0.00670910,0.61660555,-0.61393514,0.73099437,-0.73060274,4.47218669,-4.50167177,0.02561412,-0.02553763,3.05590878,-3.04548995,0.72301411,-0.72264715,1.42553225,-1.41589743
-2.62631316,8.99207999,-9.00029348,0.00679771,-0.00681931,0.59570079,-0.59303141,0.71973951,-0.71917520,4.49317529,-4.52244315,0.02468836,-0.02460703,3.01297855,-3.00200124,0.71828987,-0.71780784,1.40026549,-1.39021781
-2.62031016,8.92448831,-8.93193962,0.00688045,-0.00689139,0.57488232,-0.57221631,0.70773340,-0.70700350,4.51164905,-4.54085116,0.02374782,-0.02366161,2.96540161,-2.95402038,0.71292470,-0.71233222,1.37183401,-1.36149714
-2.61430715,8.84983290,-8.85692187,0.00692299,-0.00692260,0.55416438,-0.55150614,0.69501522,-0.69413209,4.52846210,-4.55776407,0.02279682,-0.02270587,2.91415736,-2.90252586,0.70703180,-0.70633374,1.34081906,-1.33031834
-2.60830415,8.77035679,-8.77748865,0.00692327,-0.00691119,0.53357850,-0.53093427,0.68165829,-0.68063903,4.54451675,-4.57409203,0.02184051,-0.02174522,2.86022334,-2.84849063,0.70071382,-0.69991529,1.30782367,-1.29728336
-2.60230115,8.68831569,-8.69588914,0.00688025,-0.00685637,0.51316981,-0.51054747,0.66776588,-0.66663165,4.56073590,-4.59075884,0.02088485,-0.02078580,2.80454987,-2.79285726,0.69406155,-0.69316797,1.27345460,-1.26299530
-2.59629815,8.60591423,-8.61430974,0.00679388,-0.00675838,0.49299356,-0.49040237,0.65346625,-0.65224143,4.57803516,-4.60867347,0.01993646,-0.01983447,2.74803822,-2.73651663,0.68715385,-0.68617102,1.23830509,-1.22804151
-2.59029515,8.52524824,-8.53481696,0.00666514,-0.00661848,0.47311177,-0.47056210,0.63890719,-0.63761844,4.59729541,-4.62870248,0.01900254,-0.01889862,2.69152302,-2.68029096,0.68005850,-0.67899273,1.20293932,-1.19297839
-2.58429215,8.44825440,-8.45930799,0.00649600,-0.00643887,0.45359044,-0.45109353,0.62425021,-0.62292544,4.61933684,-4.65164396,0.01809073,-0.01798605,2.63575918,-2.62492145,0.67283406,-0.67169234,1.16787863,-1.15831799
-2.57828914,8.37666866,-8.38947032,0.00628930,-0.00622264,0.43449707,-0.43206480,0.60966461,-0.60833195,4.64489489,-4.67820380,0.01720900,-0.01710488,2.58141362,-2.57106072,0.66553252,-0.66432267,1.13359015,-1.12451706
-2.57228614,8.31199381,-8.32675078,0.00604868,-0.00597361,0.41589883,-0.41354338,0.59532164,-0.59400839,4.67459892,-4.70897494,0.01636549,-0.01626335,2.52906155,-2.51926966,0.65820245,-0.65693331,1.10047797,-1.09196858
-2.56628314,8.25547656,-8.27233425,0.00577846,-0.00569625,0.39786099,-0.39559468,0.58138892,-0.58012055,4.70895407,-4.74442010,0.01556839,-0.01546970,2.47918694,-2.47001862,0.65089244,-0.64957405,1.06887685,-1.06099585
-2.56028014,8.20809382,-8.22713179,0.00548344,-0.00539548,0.38044597,-0.37828096,0.56802533,-0.56682453,4.74832676,-4.78485838,0.01482578,-0.01473203,2.43218663,-2.42369194,0.64365461,-0.64229834,1.03904866,-1.03184927
-2.55427714,8.17054766,-8.19177748,0.00516879,-0.00507653,0.36371259,-0.36166065,0.55537639,-0.55426228,4.79293406,-4.83045604,0.01414550,-0.01405816,2.38837733,-2.38059534,0.63654772,-0.63516638,1.01118137,-1.00470554
-2.54827414,8.14326807,-8.16663306,0.00483985,-0.00474476,0.34771563,-0.34578787,0.54357039,-0.54255788,4.84283718,-4.88122155,0.01353504,-0.01345549,2.34800459,-2.34096510,0.62963982,-0.62824772,0.98539039,-0.97966928
-2.54227114,8.12642239,-8.15179928,0.00450200,-0.00440552,0.33250549,-0.33071216,0.53271529,-0.53181454,4.89793910,-4.93700501,0.01300137,-0.01293088,2.31125283,-2.30497822,0.62301009,-0.62162301,0.96172208,-0.95677667
-2.53626813,8.11993033,-8.14713272,0.00416046,-0.00406397,0.31812798,-0.31647819,0.52289640,-0.52211256,4.95798637,-4.99750174,0.01255087,-0.01249056,2.27825560,-2.27276252,0.61674964,-0.61538476,0.94015914,-0.93600090
-2.53026513,8.12348318,-8.15226668,0.00382020,-0.00372498,0.30462398,-0.30312551,0.51417494,-0.51350803,5.02257488,-5.06225993,0.01218919,-0.01214003,2.24910502,-2.24440597,0.61096125,-0.60963689,0.92062748,-0.91725918
-2.52426213,8.13656624,-8.16663513,0.00348578,-0.00339301,0.29202906,-0.29068813,0.50658741,-0.50603242,5.09115946,-5.13069207,0.01192123,-0.01188399,2.22385997,-2.21996444,0.60575783,-0.60449323,0.90300434,-0.90042078
-2.51825913,8.15848326,-8.18949848,0.00316131,-0.00307198,0.28037298,-0.27919404,0.50014582,-0.49969303,5.16306700,-5.20208986,0.01175102,-0.01172627,2.20255213,-2.19946739,0.60125978,-0.60007468,0.88712717,-0.88531594
-2.51225613,8.18838221,-8.21997048,0.00285033,-0.00276530,0.26967896,-0.26866450,0.49483864,-0.49447415,5.23751296,-5.27564222,0.01168173,-0.01166987,2.18518977,-2.18292116,0.59759123,-0.59650538,0.87280305,-0.87174523
-2.50625313,8.22528162,-8.25704547,0.00255578,-0.00247575,0.25996286,-0.25911330,0.49063253,-0.49033890,5.31362083,-5.35045618,0.01171565,-0.01171690,2.17175905,-2.17030981,0.59487533,-0.59390801,0.85981824,-0.85948909
-2.50025013,8.26809729,-8.29962588,0.00228000,-0.00220550,0.25123229,-0.25054586,0.48747462,-0.48723176,5.39044432,-5.42558017,0.01185417,-0.01186860,2.16222300,-2.16159365,0.59322897,-0.59239839,0.84794757,-0.84831709
-2.49424712,8.31566923,-8.34654954,0.00202475,-0.00195613,0.24348562,-0.24295828,0.48529547,-0.48508158,5.46699193,-5.50002936,0.01209789,-0.01212545,2.15651845,-2.15670585,0.59275712,-0.59207981,0.83696341,-0.83799697
-2.48824412,8.36678887,-8.39661736,0.00179119,-0.00172866,0.23671111,-0.23633656,0.48401243,-0.48380513,5.54225367,-5.57281287,0.01244661,-0.01248721,2.15455157,-2.15554770,0.59354716,-0.59303749,0.82664395,-0.82830284
-2.48224112,8.42022698,-8.44862123,0.00157995,-0.00152361,0.23088611,-0.23065586,0.48353345,-0.48331088,5.61522946,-5.64296222,0.01289950,-0.01295303,2.15619265,-2.15798336,0.59566370,-0.59533334,0.81678066,-0.81902265
-2.47623812,8.47476244,-8.50137277,0.00139122,-0.00134103,0.22597658,-0.22588007,0.48376117,-0.48350322,5.68495881,-5.70956084,0.01345518,-0.01352158,2.16127099,-2.16383480,0.59914409,-0.59900172,0.80718473,-0.80996466
-2.47023512,8.52921235,-8.55373307,0.00122476,-0.00118060,0.22193692,-0.22196173,0.48459726,-0.48428671,5.75055146,-5.77177390,0.01411186,-0.01419118,2.16957080,-2.17287794,0.60399522,-0.60404627,0.79769234,-0.80096279
-2.46423212,8.58246351,-8.60464369,0.00108004,-0.00104170,0.21871017,-0.21884229,0.48594687,-0.48557054,5.81121810,-5.82887811,0.01486754,-0.01495999,2.18082887,-2.18484073,0.61019167,-0.61043831,0.78816886,-0.79188079
-2.45822911,8.63350533,-8.65315873,0.00095626,-0.00092349,0.21622871,-0.21645289,0.48772302,-0.48727280,5.86630070,-5.88029057,0.01572011,-0.01582617,2.19473480,-2.19940394,0.61767558,-0.61811692,0.77851175,-0.78261530
-2.45222611,8.68146388,-8.69847776,0.00085247,-0.00082497,0.21441545,-0.21471563,0.48985094,-0.48932473,5.91530144,-5.92559599,0.01666760,-0.01678801,2.21093441,-2.21620512,0.62635841,-0.62699088,0.76865232,-0.77309759
-2.44622311,8.72563614,-8.73997874,0.00076761,-0.00074509,0.21318550,-0.21354525,0.49227206,-0.49167449,5.95790935,-5.96457117,0.01770828,-0.01784411,2.22903649,-2.23484609,0.63612440,-0.63694233,0.75855637,-0.76329429
-2.44022011,8.76552369,-8.77724987,0.00070060,-0.00068276,0.21244826,-0.21285129,0.49494768,-0.49429065,5.99402344,-5.99720582,0.01884083,-0.01899353,2.24862312,-2.25490383,0.64683592,-0.64783231,0.74822373,-0.75320693
-2.43421711,8.80086410,-8.81011899,0.00065038,-0.00063694,0.21210993,-0.21254061,0.49786194,-0.49716491,6.02377123,-6.02371848,0.02006444,-0.02023580,2.26926322,-2.27594465,0.65834012,-0.65950755,0.73768688,-0.74287058
-2.42821411,8.83165845,-8.83867863,0.00061599,-0.00060669,0.21207628,-0.21252012,0.50102410,-0.50031413,6.04752141,-6.04456645,0.02137887,-0.02157105,2.29052873,-2.29754078,0.67047690,-0.67180846,0.72700866,-0.73235152
-2.42221111,8.85819289,-8.86330489,0.00059656,-0.00059119,0.21225548,-0.21269966,0.50446995,-0.50378141,6.06588950,-6.06044859,0.02278447,-0.02299993,2.31201270,-2.31928874,0.68308740,-0.68457770,0.71627932,-0.72174421
-2.41620810,8.88105225,-8.88466806,0.00059137,-0.00058976,0.21256109,-0.21299485,0.50826210,-0.50763607,6.07973545,-6.07230012,0.02428211,-0.02452357,2.33334812,-2.34082821,0.69602280,-0.69766884,0.70561289,-0.71116756
-2.41020510,8.90112366,-8.90373316,0.00059988,-0.00060189,0.21291475,-0.21332976,0.51248911,-0.51197249,6.09015240,-6.08127865,0.02587305,-0.02614339,2.35422630,-2.36186021,0.70915257,-0.71095450,0.69514316,-0.70076075
-2.40420210,8.91958855,-8.92174875,0.00062168,-0.00062724,0.21324869,-0.21363926,0.51726343,-0.51690771,6.09844601,-6.08874102,0.02755877,-0.02786091,2.37441349,-2.38216334,0.72237190,-0.72433353,0.68501918,-0.69067862
-2.39819910,8.93790158,-8.94022283,0.00065657,-0.00066563,0.21350769,-0.21387094,0.52271793,-0.52257774,6.10610437,-6.09621095,0.02934065,-0.02967743,2.39376446,-2.40160662,0.73560750,-0.73773655,0.67540066,-0.68108679
-2.39219610,8.95775589,-8.96088519,0.00070447,-0.00071702,0.21365054,-0.21398646,0.52900128,-0.52913258,6.11475860,-6.10533793,0.03121966,-0.03159368,2.41223175,-2.42015803,0.74882153,-0.75112951,0.66645315,-0.67215671
-2.38619310,8.98103458,-8.98563646,0.00076544,-0.00078153,0.21365093,-0.21396217,0.53627204,-0.53673024,6.12613508,-6.11784815,0.03319596,-0.03360942,2.42986986,-2.43788760,0.76201320,-0.76451495,0.65834321,-0.66406054
-2.38019010,9.00974916,-9.01648461,0.00083967,-0.00085935,0.21349746,-0.21378915,0.54469179,-0.54552962,6.14200052,-6.13548880,0.03526850,-0.03572300,2.44683346,-2.45496456,0.77521784,-0.77793070,0.65123364,-0.65696623
-2.37418709,9.04596651,-9.05547065,0.00092741,-0.00095075,0.21319310,-0.21347248,0.55441736,-0.55568275,6.16410148,-6.15996764,0.03743453,-0.03793095,2.46336940,-2.47164838,0.78850346,-0.79144607,0.64527887,-0.65103268
-2.36818409,9.09172680,-9.10458607,0.00102894,-0.00105603,0.21275389,-0.21302983,0.56559263,-0.56732655,6.19410058,-6.19288970,0.03968924,-0.04022756,2.47980272,-2.48827358,0.80196481,-0.80515564,0.64062052,-0.64640513
-2.36218109,9.14895526,-9.16568492,0.00114458,-0.00117548,0.21220702,-0.21248947,0.57833998,-0.58057440,6.23351171,-6.23569382,0.04202532,-0.04260451,2.49651688,-2.50522923,0.81571533,-0.81917095,0.63738328,-0.64321088
-2.35617809,9.21937152,-9.24039450,0.00127458,-0.00130936,0.21158839,-0.21188778,0.59275196,-0.59550800,6.28363682,-6.28959139,0.04443272,-0.04505058,2.51392939,-2.52293377,0.82987727,-0.83361054,0.63567107,-0.64155535
-2.35017509,9.30440046,-9.33002826,0.00141911,-0.00145781,0.21093977,-0.21126638,0.60888352,-0.61216983,6.34550704,-6.35550990,0.04689833,-0.04755152,2.53246375,-2.54180657,0.84457074,-0.84858892,0.63556366,-0.64151862
-2.34417209,9.40508879,-9.43550544,0.00157824,-0.00162085,0.21030575,-0.21066908,0.62674508,-0.63055660,6.41983069,-6.43404400,0.04940598,-0.05008993,2.55251949,-2.56223772,0.85990212,-0.86420509,0.63711362,-0.64315237
-2.33816908,9.52203131,-9.55728101,0.00175187,-0.00179834,0.20973061,-0.21013877,0.64629691,-0.65061399,6.50695043,-6.52541609,0.05193643,-0.05264539,2.57444165,-2.58455774,0.87595270,-0.88053137,0.64034391,-0.64647741
-2.33216608,9.65531087,-9.69529000,0.00193969,-0.00198993,0.20925519,-0.20971438,0.66744508,-0.67223313,6.60681187,-6.62944860,0.05446757,-0.05519468,2.59849171,-2.60900888,0.89276806,-0.89760311,0.64524583,-0.65148178
-2.32616308,9.80445507,-9.84890901,0.00214117,-0.00219503,0.20891415,-0.20942824,0.69003935,-0.69524883,6.71894500,-6.74554927,0.05697472,-0.05771217,2.62482144,-2.63571971,0.91034909,-0.91541008,0.65177770,-0.65811947
-2.32016008,9.96841254,-10.01693747,0.00235555,-0.00241279,0.20873353,-0.20930371,0.71387295,-0.71944002,6.84245973,-6.87271050,0.05943120,-0.06017037,2.65345134,-2.66468454,0.92864499,-0.93388995,0.65986410,-0.66630982
-2.31415708,10.14555032,-10.19760022,0.00258177,-0.00264211,0.20872885,-0.20935341,0.73868459,-0.74453218,6.97605593,-7.00952311,0.06180886,-0.06254054,2.68425489,-2.69574884,0.94754882,-0.95292441,0.66939579,-0.67593760
-2.30815408,10.33367329,-10.38857185,0.00281850,-0.00288159,0.20890376,-0.20957806,0.76416264,-0.77020197,7.11804798,-7.15420432,0.06407885,-0.06479349,2.71694965,-2.72860165,0.96689596,-0.97233812,0.68023037,-0.68685391
-2.30215108,10.53006546,-10.58702258,0.00306415,-0.00312956,0.20924942,-0.20996596,0.78995126,-0.79608383,7.26640315,-7.30463913,0.06621240,-0.06690039,2.75109573,-2.76277540,0.98646548,-0.99190066,0.69219371,-0.69887783
-2.29614807,10.73155185,-10.78968427,0.00331685,-0.00338409,0.20974449,-0.21049308,0.81565843,-0.82177837,7.41879255,-7.45843384,0.06818170,-0.06883363,2.78610189,-2.79765341,1.00598457,-1.01133141,0.70508214,-0.71179887
-2.29014507,10.93457901,-10.99293429,0.00357447,-0.00364300,0.21035576,-0.21112388,0.84086564,-0.84686234,7.57265304,-7.61297982,0.06996073,-0.07056767,2.82123892,-2.83248457,1.02513568,-1.03030714,0.71866548,-0.72538025
-2.28414207,11.13531124,-11.19289433,0.00383469,-0.00390393,0.21103939,-0.21181259,0.86513870,-0.87089967,7.72525783,-7.76552548,0.07152607,-0.07207986,2.85565990,-2.86640467,1.04356608,-1.04847197,0.73269085,-0.73936306
-2.27813907,11.32973896,-11.38554038,0.00409499,-0.00416433,0.21174267,-0.21250512,0.88803955,-0.89345338,7.87379338,-7.91325374,0.07285769,-0.07335115,2.88842608,-2.89846337,1.06089944,-1.06544910,0.74688726,-0.75347105
-2.27213607,11.51379511,-11.56681986,0.00435275,-0.00442153,0.21240616,-0.21314120,0.90913839,-0.91409769,8.01543997,-8.05336255,0.07393955,-0.07436670,2.91853744,-2.92765531,1.07674872,-1.08085383,0.76097097,-0.76741630
-2.26613307,11.68347540,-11.73277142,0.00460524,-0.00467282,0.21296615,-0.21365690,0.92802580,-0.93243015,8.14745304,-8.18314539,0.07476014,-0.07511637,2.94496619,-2.95295414,1.09072980,-1.09430725,0.77465143,-0.78090535
-2.26013007,11.83495759,-11.87964297,0.00484974,-0.00491548,0.21335726,-0.21398723,0.94432441,-0.94808301,8.26724249,-8.30006919,0.07531277,-0.07559495,2.96669187,-2.97334773,1.10247520,-1.10544972,0.78763780,-0.79364597
-2.25412706,11.96471566,-12.00400350,0.00508357,-0.00514684,0.21351504,-0.21406875,0.95769956,-0.96073370,8.37244725,-8.40184681,0.07559578,-0.07580233,2.98273632,-2.98787296,1.11164716,-1.11395380,0.79964580,-0.80535411
-2.24812406,12.06962441,-12.10284460,0.00530416,-0.00536438,0.21337853,-0.21384203,0.96786878,-0.97011389,8.46100252,-8.48650174,0.07561251,-0.07574340,2.99219703,-2.99564862,1.11794962,-1.11953578,0.81040480,-0.81576109
-2.24212106,12.14705095,-12.17366796,0.00550910,-0.00556574,0.21289258,-0.21325394,0.97460947,-0.97601677,8.53119737,-8.55242262,0.07537111,-0.07542781,2.99427743,-2.99590498,1.12113838,-1.12196549,0.81966478,-0.82462062
-2.23611806,12.19492948,-12.21455572,0.00569621,-0.00574878,0.21200983,-0.21225956,0.97776478,-0.97830241,8.58172077,-8.59840590,0.07488416,-0.07486954,2.98831294,-2.98800897,1.12102918,-1.12107378,0.82720315,-0.83171551
-2.23011506,12.21181709,-12.22422127,0.00586357,-0.00591168,0.21069238,-0.21082370,0.97724724,-0.97690092,8.61169450,-8.62368512,0.07416816,-0.07408639,2.97379181,-2.97148384,1.11750336,-1.11675772,0.83283092,-0.83686375
-2.22411206,12.19692853,-12.20203879,0.00600958,-0.00605290,0.20891292,-0.20892197,0.97304030,-0.97181337,8.62069179,-8.62794580,0.07324292,-0.07309926,2.95037006,-2.94602288,1.11051085,-1.10898296,0.83639818,-0.83992377
-2.21810905,12.15014897,-12.14805074,0.00613296,-0.00617124,0.20665549,-0.20654140,0.96519749,-0.96311048,8.60874123,-8.61132565,0.07213083,-0.07193142,2.91788012,-2.91149679,1.10007060,-1.09778366,0.83779849,-0.84079861
-2.21210605,12.07202466,-12.06295325,0.00623279,-0.00626587,0.20391569,-0.20368056,0.95383950,-0.95092911,8.57631580,-8.57439995,0.07085606,-0.07060771,2.87633317,-2.86795468,1.08626839,-1.08325976,0.83697209,-0.83943872
-2.20610305,11.96373197,-11.94806031,0.00630851,-0.00633630,0.20070049,-0.20034923,0.93914917,-0.93546677,8.52430752,-8.51815291,0.06944377,-0.06915372,2.82591527,-2.81561892,1.06925240,-1.06557208,0.83390760,-0.83584338
-2.20010005,11.82702650,-11.80524849,0.00635988,-0.00638239,0.19702756,-0.19656766,0.92136468,-0.91697443,8.45398874,-8.44393610,0.06791931,-0.06759500,2.76697782,-2.75487448,1.04922664,-1.04493540,0.82864232,-0.83006045
-2.19409705,11.66417431,-11.63688440,0.00638703,-0.00640432,0.19292426,-0.19236550,0.90077125,-0.89574782,8.36696172,-8.35341544,0.06630747,-0.06595631,2.70002304,-2.68625331,1.02644282,-1.02161000,0.82126071,-0.82218461
-2.18809405,11.47786828,-11.44573812,0.00639037,-0.00640258,0.18842640,-0.18778039,0.87769170,-0.87211768,8.26509816,-8.24850903,0.06463182,-0.06426096,2.62568522,-2.61041484,1.00119098,-0.99589210,0.81189149,-0.81235386
-2.18209105,11.27113300,-11.23488605,0.00637059,-0.00637790,0.18357663,-0.18285646,0.85247612,-0.84643937,8.15047138,-8.13131810,0.06291408,-0.06253025,2.54470886,-2.52812346,0.97378938,-0.96810368,0.80070300,-0.80074463
-2.17608804,11.04722197,-11.00760711,0.00632861,-0.00633126,0.17842287,-0.17764258,0.82549129,-0.81908213,8.02528354,-8.00405380,0.06117370,-0.06078304,2.45792465,-2.44022408,0.94457408,-0.93858200,0.78789735,-0.78756550
-2.17008504,10.80951127,-10.76727642,0.00626555,-0.00626381,0.17301654,-0.17219068,0.79711003,-0.79041851,7.89179088,-7.86896269,0.05942748,-0.05903540,2.36622442,-2.34761697,0.91388872,-0.90766956,0.77370331,-0.77304987
-2.16408204,10.56139384,-10.51726059,0.00618271,-0.00617687,0.16741093,-0.16655408,0.76770102,-0.76081432,7.75222984,-7.72825395,0.05768935,-0.05730046,2.27053593,-2.25123263,0.88207484,-0.87570454,0.75836839,-0.75744781
-2.15807904,10.30617832,-10.26081870,0.00608147,-0.00607186,0.16165958,-0.16078597,0.73761933,-0.73061941,7.60874692,-7.58403093,0.05597033,-0.05558838,2.17179876,-2.15200794,0.84946311,-0.84301232,0.74215035,-0.74101751
-2.15207604,10.04699648,-10.00101265,0.00596333,-0.00595027,0.15581491,-0.15493801,0.70719809,-0.70015964,7.46333510,-7.43822997,0.05427851,-0.05390635,2.07094173,-2.05086413,0.81636572,-0.80989822,0.72530856,-0.72401659
-2.14607304,9.78672232,-9.74063008,0.00582982,-0.00581365,0.14992701,-0.14905921,0.67674144,-0.66973023,7.31777911,-7.29256867,0.05261924,-0.05225887,1.96886295,-1.94868744,0.78307023,-0.77664163,0.70809548,-0.70669375
-2.14007004,9.52790598,-9.48212264,0.00568254,-0.00566359,0.14404263,-0.14319505,0.64651906,-0.63959074,7.17361185,-7.14850558,0.05099538,-0.05064796,1.86641266,-1.84631278,0.74983477,-0.74349172,0.69074881,-0.68928106
-2.13406703,9.27272428,-9.22756147,0.00552308,-0.00550167,0.13820457,-0.13738686,0.61676228,-0.60996160,7.03208320,-7.00721282,0.04940760,-0.04907355,1.76437948,-1.74451080,0.71688498,-0.71066469,0.67348441,-0.67198727
-2.12806403,9.02294954,-8.97861107,0.00535303,-0.00532950,0.13245120,-0.13167147,0.58766186,-0.58102243,6.89414261,-6.86956244,0.04785482,-0.04753391,1.66348004,-1.64397845,0.68441227,-0.67834246,0.65649053,-0.65499231
-2.12206103,8.77993705,-8.73652194,0.00517398,-0.00514866,0.12681629,-0.12608111,0.55936750,-0.55291195,6.76043558,-6.73612677,0.04633459,-0.04602605,1.56435214,-1.54533297,0.65257362,-0.64667280,0.63992340,-0.63844337
-2.11605803,8.54463100,-8.50214136,0.00498753,-0.00496073,0.12132907,-0.12064357,0.53198876,-0.52572936,6.63131407,-6.60719242,0.04484357,-0.04454622,1.46755116,-1.44910918,0.62149262,-0.61577073,0.62390442,-0.62245254
-2.11005503,8.31758772,-8.27594115,0.00479524,-0.00476726,0.11601454,-0.11538250,0.50559746,-0.49953712,6.50685974,-6.48278684,0.04337795,-0.04309032,1.37354951,-1.35575964,0.59126154,-0.58572088,0.60851902,-0.60709618
-2.10405203,8.09901441,-8.05806013,0.00459865,-0.00456982,0.11089378,-0.11031785,0.48023120,-0.47436477,6.38691882,-6.36271585,0.04193389,-0.04165437,1.28273871,-1.26565740,0.56194434,-0.55658067,0.59381722,-0.59241588
-2.09804902,7.88882074,-7.84835869,0.00439929,-0.00436991,0.10598458,-0.10546648,0.45589784,-0.45021365,6.27114638,-6.24661003,0.04050791,-0.04023486,1.19543362,-1.17910068,0.53358030,-0.52838414,0.57981573,-0.57842105
-2.09204602,7.68668030,-7.64648215,0.00419868,-0.00416904,0.10130193,-0.10084269,0.43258062,-0.42706218,6.15905772,-6.13397728,0.03909718,-0.03882907,1.11187833,-1.09631915,0.50618802,-0.50114603,0.56650147,-0.56509274
-2.08604302,7.49209830,-7.45192929,0.00399829,-0.00396869,0.09685867,-0.09645886,0.41024372,-0.40487148,6.05008395,-6.02425881,0.03769983,-0.03743533,1.03225321,-1.01748115,0.47976964,-0.47486603,0.55383628,-0.55238866
-2.08004002,7.30448187,-7.26412222,0.00379955,-0.00377027,0.09266598,-0.09232597,0.38883782,-0.38359094,5.94362886,-5.91688534,0.03631513,-0.03605320,0.95668255,-0.94270146,0.45431508,-0.44953299,0.54176249,-0.54024892
-2.07403702,7.12320904,-7.08247386,0.00360384,-0.00357517,0.08873391,-0.08845403,0.36830568,-0.36316367,5.83912386,-5.81133052,0.03494362,-0.03468359,0.88524250,-0.87204905,0.42980601,-0.42512880,0.53020904,-0.52860221
-2.06803402,6.94769283,-6.90644937,0.00341249,-0.00338469,0.08507173,-0.08485241,0.34858724,-0.34353146,5.73607813,-5.70715863,0.03358715,-0.03332874,0.81796868,-0.80555460,0.40621951,-0.40163192,0.51909785,-0.51737212
-2.06203102,6.77743713,-6.73561837,0.00322673,-0.00320006,0.08168813,-0.08153005,0.32962418,-0.32463912,5.63412115,-5.60406386,0.03224887,-0.03199226,0.75486332,-0.74321732,0.38353132,-0.37902044,0.50834996,-0.50648317
-2.05602801,6.61208140,-6.56969522,0.00304771,-0.00302239,0.07859134,-0.07849544,0.31136387,-0.30643814,5.53303533,-5.50189909,0.03093314,-0.03067891,0.69590167,-0.68501100,0.36171844,-0.35727450,0.49789134,-0.49586630
-2.05002501,6.45143218,-6.40856555,0.00287645,-0.00285269,0.07578906,-0.07575650,0.29376234,-0.28888939,5.43277699,-5.40069254,0.02964535,-0.02939450,0.64103740,-0.63088906,0.34076125,-0.33637812,0.48765779,-0.48546352
-2.04402201,6.29547995,-6.25229784,0.00271383,-0.00269182,0.07328821,-0.07332034,0.27678654,-0.27196507,5.33348446,-5.30065135,0.02839177,-0.02814564,0.59020706,-0.58078863,0.32064489,-0.31632047,0.47759902,-0.47523155
-2.03801901,6.14440071,-6.10113979,0.00256061,-0.00254050,0.07109461,-0.07119278,0.26041564,-0.25564965,5.23547298,-5.20215209,0.02717921,-0.02693944,0.54333360,-0.53463358,0.30136019,-0.29709641,0.46768151,-0.46514427
-2.03201601,5.99854281,-5.95550028,0.00241737,-0.00239927,0.06921251,-0.06937792,0.24464146,-0.23994010,5.13921684,-5.10571868,0.02601483,-0.02578327,0.50032879,-0.49233676,0.28290392,-0.27870665,0.45789020,-0.45519397
-2.02601301,5.85840016,-5.81591825,0.00228453,-0.00226852,0.06764404,-0.06787748,0.22946818,-0.22484525,5.04531973,-5.01198925,0.02490577,-0.02468436,0.46109505,-0.45380139,0.26527857,-0.26115728,0.44822890,-0.44539142
-2.02001001,5.72457377,-5.68302101,0.00216233,-0.00214845,0.06638862,-0.06669027,0.21491133,-0.21038464,4.95447530,-4.92167396,0.02385887,-0.02364957,0.42552646,-0.41892195,0.24849174,-0.24445901,0.43871970,-0.43576480
-2.01400700,5.59772454,-5.55747466,0.00205085,-0.00203909,0.06544238,-0.06581151,0.20099618,-0.19658669,4.86742028,-4.83550638,0.02288035,-0.02268502,0.39350936,-0.38758456,0.23255518,-0.22862607,0.42940120,-0.42635770
-2.00800400,5.47852036,-5.43993033,0.00194998,-0.00194030,0.06479758,-0.06523233,0.18775581,-0.18348668,4.78488321,-4.75419156,0.02197554,-0.02179581,0.36492265,-0.35966728,0.21748357,-0.21367491,0.42032604,-0.41722648
-2.00200100,5.36758112,-5.33096951,0.00185945,-0.00185178,0.06444216,-0.06493930,0.17522883,-0.17112440,4.70753178,-4.67835402,0.02114859,-0.02098580,0.33963800,-0.33504028,0.20329321,-0.19962286,0.41155787,-0.40843700
-1.99599800,5.26542536,-5.23105242,0.00177887,-0.00177309,0.06435934,-0.06491412,0.16345695,-0.15954174,4.63592232,-4.60848894,0.02040226,-0.02025736,0.31752005,-0.31356612,0.19000064,-0.18648677,0.40316792,-0.40006125
-1.98999500,5.17242199,-5.14047266,0.00170769,-0.00170364,0.06452744,-0.06513347,0.15248266,-0.14878039,4.57045444,-4.54491969,0.01973776,-0.01961122,0.29842688,-0.29510036,0.17762135,-0.17428169,0.39523154,-0.39217398
