energy_ev,total_up,In_p_up,In_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.77188594,1.50037029,0.18976252,0.00506460,1.09574379,0.49089578,0.00999583,0.06266430
-5.76588294,1.40598668,0.17778376,0.00473095,1.02453367,0.46128383,0.00956502,0.05927962
-5.75987994,1.31068977,0.16571628,0.00439026,0.95153612,0.43168367,0.00915253,0.05612592
-5.75387694,1.21593085,0.15374108,0.00404704,0.87778597,0.40260196,0.00877445,0.05326793
-5.74787394,1.12314062,0.14203693,0.00370572,0.80428091,0.37454425,0.00844706,0.05077563
-5.74187094,1.03368928,0.13077528,0.00337041,0.73195422,0.34800128,0.00818654,0.04872181
-5.73586793,0.94885168,0.12011588,0.00304487,0.66165210,0.32343680,0.00800865,0.04717983
-5.72986493,0.86977850,0.11020305,0.00273241,0.59411620,0.30127700,0.00792845,0.04622129
-5.72386193,0.79747379,0.10116284,0.00243581,0.52997169,0.28190165,0.00795999,0.04591400
-5.71785893,0.73277860,0.09310080,0.00215731,0.46972070,0.26563702,0.00811602,0.04631983
-5.71185593,0.67636075,0.08610062,0.00189861,0.41374091,0.25275036,0.00840773,0.04749276
-5.70585293,0.62870988,0.08022334,0.00166084,0.36228885,0.24344600,0.00884443,0.04947693
-5.69984992,0.59013729,0.07550718,0.00144466,0.31550712,0.23786267,0.00943330,0.05230486
-5.69384692,0.56077974,0.07196785,0.00125025,0.27343477,0.23607209,0.01017908,0.05599563
-5.68784392,0.54060656,0.06959927,0.00107742,0.23602019,0.23807859,0.01108390,0.06055331
-5.68184092,0.52942930,0.06837458,0.00092563,0.20313551,0.24381967,0.01214700,0.06596548
-5.67583792,0.52691346,0.06824741,0.00079409,0.17459184,0.25316752,0.01336460,0.07220207
-5.66983492,0.53259193,0.06915337,0.00068184,0.15015465,0.26593147,0.01472977,0.07921441
-5.66383192,0.54587970,0.07101168,0.00058780,0.12955873,0.28186142,0.01623241,0.08693479
-5.65782891,0.56609000,0.07372702,0.00051086,0.11252224,0.30065245,0.01785928,0.09527640
-5.65182591,0.59245155,0.07719144,0.00044994,0.09875950,0.32195058,0.01959424,0.10413392
-5.64582291,0.62412709,0.08128656,0.00040402,0.08799232,0.34535986,0.02141843,0.11338464
-5.63981991,0.66023324,0.08588590,0.00037222,0.07995968,0.37045093,0.02331076,0.12289034
-5.63381691,0.69986150,0.09085733,0.00035383,0.07442569,0.39677084,0.02524836,0.13249978
-5.62781391,0.74210044,0.09606583,0.00034835,0.07118596,0.42385429,0.02720728,0.14205192
-5.62181091,0.78605867,0.10137629,0.00035548,0.07007214,0.45123596,0.02916316,0.15137968
-5.61580790,0.83088830,0.10665649,0.00037519,0.07095508,0.47846367,0.03109207,0.16031427
-5.60980490,0.87580813,0.11178006,0.00040766,0.07374624,0.50511203,0.03297134,0.16868988
-5.60380190,0.92012603,0.11662951,0.00045333,0.07839782,0.53079606,0.03478038,0.17634856
-5.59779890,0.96325949,0.12109902,0.00051287,0.08490136,0.55518425,0.03650150,0.18314515
-5.59179590,1.00475354,0.12509704,0.00058715,0.09328505,0.57801049,0.03812061,0.18895206
-5.58579290,1.04429491,0.12854855,0.00067720,0.10360969,0.59908416,0.03962779,0.19366357
-5.57978989,1.08172183,0.13139686,0.00078422,0.11596342,0.61829809,0.04101772,0.19719966
-5.57378689,1.11702848,0.13360483,0.00090944,0.13045524,0.63563355,0.04228986,0.19950899
-5.56778389,1.15036360,0.13515549,0.00105417,0.14720740,0.65116224,0.04344845,0.20057098
-5.56178089,1.18202313,0.13605203,0.00121965,0.16634678,0.66504484,0.04450221,0.20039692
-5.55577789,1.21243661,0.13631707,0.00140700,0.18799553,0.67752611,0.04546386,0.19902994
-5.54977489,1.24214796,0.13599131,0.00161718,0.21226108,0.68892676,0.04634937,0.19654396
-5.54377189,1.27179108,0.13513157,0.00185086,0.23922579,0.69963221,0.04717702,0.19304159
-5.53776888,1.30206141,0.13380834,0.00210839,0.26893677,0.71007888,0.04796632,0.18865110
-5.53176588,1.33368457,0.13210293,0.00238969,0.30139600,0.72073848,0.04873682,0.18352259
-5.52576288,1.36738347,0.13010440,0.00269419,0.33655144,0.73210103,0.04950687,0.17782354
-5.51975988,1.40384562,0.12790638,0.00302082,0.37428927,0.74465745,0.05029242,0.17173396
-5.51375688,1.44369183,0.12560390,0.00336791,0.41442810,0.75888236,0.05110591,0.16544130
-5.50775388,1.48744817,0.12329045,0.00373320,0.45671509,0.77521795,0.05195531,0.15913528
-5.50175088,1.53552215,0.12105535,0.00411383,0.50082472,0.79405947,0.05284341,0.15300300
-5.49574787,1.58818437,0.11898149,0.00450637,0.54636028,0.81574301,0.05376730,0.14722422
-5.48974487,1.64555635,0.11714356,0.00490685,0.59285825,0.84053580,0.05471824,0.14196721
-5.48374187,1.70760480,0.11560678,0.00531082,0.63979557,0.86862939,0.05568178,0.13738505
-5.47773887,1.77414259,0.11442611,0.00571348,0.68659989,0.90013577,0.05663822,0.13361257
-5.47173587,1.84483581,0.11364596,0.00610974,0.73266218,0.93508622,0.05756334,0.13076391
-5.46573287,1.91921653,0.11330025,0.00649435,0.77735165,0.97343274,0.05842938,0.12893067
-5.45972986,1.99670009,0.11341282,0.00686208,0.82003228,1.01505176,0.05920628,0.12818066
-5.45372686,2.07660603,0.11399801,0.00720782,0.86008037,1.05974964,0.05986302,0.12855716
-5.44772386,2.15818132,0.11506146,0.00752673,0.89690246,1.10726953,0.06036903,0.13007874
-5.44172086,2.24062470,0.11660081,0.00781439,0.92995283,1.15729918,0.06069563,0.13273942
-5.43571786,2.32311095,0.11860647,0.00806691,0.95874992,1.20947935,0.06081740,0.13650932
-5.42971486,2.40481419,0.12106220,0.00828109,0.98289100,1.26341244,0.06071338,0.14133570
-5.42371186,2.48492930,0.12394562,0.00845446,1.00206443,1.31867118,0.06036811,0.14714426
-5.41770885,2.56269092,0.12722856,0.00858534,1.01605908,1.37480725,0.05977240,0.15384096
-5.41170585,2.63738989,0.13087731,0.00867295,1.02477063,1.43135982,0.05892390,0.16131414
-5.40570285,2.70838691,0.13485279,0.00871734,1.02820441,1.48786415,0.05782723,0.16943713
-5.39969985,2.77512381,0.13911084,0.00871944,1.02647499,1.54386027,0.05649401,0.17807129
-5.39369685,2.83713261,0.14360247,0.00868096,1.01980247,1.59890204,0.05494248,0.18706953
-5.38769385,2.89404317,0.14827441,0.00860436,1.00850585,1.65256668,0.05319693,0.19628035
-5.38169085,2.94558965,0.15306988,0.00849277,0.99299395,1.70446503,0.05128693,0.20555235
-5.37568784,2.99161661,0.15792975,0.00834984,0.97375428,1.75425241,0.04924641,0.21473911
-5.36968484,3.03208500,0.16279398,0.00817967,0.95134054,1.80164029,0.04711260,0.22370452
-5.36368184,3.06707845,0.16760359,0.00798667,0.92635936,1.84640846,0.04492503,0.23232831
-5.35767884,3.09680996,0.17230288,0.00777543,0.89945673,1.88841753,0.04272438,0.24051159
-5.35167584,3.12162883,0.17684205,0.00755063,0.87130488,1.92762128,0.04055156,0.24818237
-5.34567284,3.14202756,0.18118006,0.00731689,0.84258991,1.96407852,0.03844675,0.25530077
-5.33966983,3.15864822,0.18528753,0.00707870,0.81400058,1.99796357,0.03644860,0.26186359
-5.33366683,3.17228735,0.18914968,0.00684033,0.78621859,2.02957505,0.03459364,0.26790816
-5.32766383,3.18389886,0.19276906,0.00660575,0.75991032,2.05934190,0.03291576,0.27351512
-5.32166083,3.19459361,0.19616787,0.00637860,0.73572014,2.08782619,0.03144585,0.27880999
-5.31565783,3.20563501,0.19938982,0.00616209,0.71426509,2.11572193,0.03021159,0.28396326
-5.30965483,3.21842948,0.20250125,0.00595909,0.69613074,2.14384938,0.02923739,0.28918886
-5.30365183,3.23451111,0.20559142,0.00577200,0.68186783,2.17314430,0.02854433,0.29474100
-5.29764882,3.25551991,0.20877190,0.00560282,0.67198936,2.20464208,0.02815024,0.30090917
-5.29164582,3.28317323,0.21217486,0.00545317,0.66696778,2.23945648,0.02806977,0.30801149
-5.28564282,3.31923046,0.21595046,0.00532427,0.66723169,2.27875326,0.02831450,0.31638643
-5.27963982,3.36545122,0.22026313,0.00521695,0.67316194,2.32371914,0.02889298,0.32638296
-5.27363682,3.42354788,0.22528684,0.00513172,0.68508670,2.37552672,0.02981073,0.33834956
-5.26763382,3.49513341,0.23119971,0.00506876,0.70327534,2.43529633,0.03107030,0.35262228
-5.26163082,3.58166626,0.23817774,0.00502794,0.72793116,2.50405603,0.03267107,0.36951214
-5.25562781,3.68439390,0.24638815,0.00500881,0.75918298,2.58270102,0.03460921,0.38929247
-5.24962481,3.80429732,0.25598253,0.00501067,0.79707598,2.67195425,0.03687744,0.41218643
-5.24362181,3.94203876,0.26708981,0.00503252,0.84156203,2.77232961,0.03946487,0.43835533
-5.23761881,4.09791524,0.27980975,0.00507309,0.89249021,2.88409971,0.04235676,0.46788819
-5.23161581,4.27182021,0.29420680,0.00513085,0.94959809,3.00726955,0.04553432,0.50079298
-5.22561281,4.46321567,0.31030494,0.00520403,1.01250450,3.14155794,0.04897464,0.53699005
-5.21960980,4.67111686,0.32808354,0.00529059,1.08070454,3.28638769,0.05265053,0.57630807
-5.21360680,4.89409108,0.34747461,0.00538829,1.15356763,3.44088565,0.05653067,0.61848284
-5.20760380,5.13027161,0.36836152,0.00549466,1.23033915,3.60389324,0.06057967,0.66315919
-5.20160080,5.37738741,0.39057941,0.00560709,1.31014620,3.77398743,0.06475844,0.70989611
-5.19559780,5.63280811,0.41391729,0.00572284,1.39200801,3.94951199,0.06902458,0.75817502
-5.18959480,5.89360339,0.43812179,0.00583909,1.47485082,4.12861810,0.07333300,0.80741113
-5.18359180,6.15661497,0.46290265,0.00595299,1.55752745,4.30931295,0.07763660,0.85696760
-5.17758879,6.41853888,0.48793957,0.00606176,1.63884092,4.48951466,0.08188715,0.90617202
-5.17158579,6.67601492,0.51289037,0.00616272,1.71757170,4.66711142,0.08603621,0.95433478
-5.16558279,6.92572003,0.53740005,0.00625337,1.79250763,4.84002247,0.09003609,1.00076868
-5.15957979,7.16446191,0.56111055,0.00633145,1.86247540,5.00625865,0.09384098,1.04480898
-5.15357679,7.38926917,0.58367068,0.00639501,1.92637264,5.16397998,0.09740789,1.08583334
-5.14757379,7.59747470,0.60474602,0.00644248,1.98319900,5.31154811,0.10069773,1.12328079
-5.14157079,7.78678879,0.62402822,0.00647266,2.03208519,5.44757182,0.10367622,1.15666897
-5.13556778,7.95535990,0.64124353,0.00648481,2.07231873,5.57094393,0.10631471,1.18560915
-5.12956478,8.10182064,0.65616013,0.00647862,2.10336513,5.68086870,0.10859092,1.20981840
-5.12356178,8.22531836,0.66859405,0.00645424,2.12488384,5.77687914,0.11048947,1.22912842
-5.11755878,8.32552956,0.67841353,0.00641225,2.13673823,5.85884435,0.11200228,1.24349093
-5.11155578,8.40265889,0.68554165,0.00635365,2.13899912,5.92696733,0.11312879,1.25297935
-5.10555278,8.45742362,0.68995729,0.00627980,2.13194204,5.98177421,0.11387600,1.25778694
-5.09954977,8.49102542,0.69169438,0.00619242,2.11603818,6.02409602,0.11425833,1.25822137
-5.09354677,8.50511132,0.69083965,0.00609346,2.09193967,6.05504455,0.11429727,1.25469632
-5.08754377,8.50172625,0.68752896,0.00598511,2.06045984,6.07598343,0.11402098,1.24772019
-5.08154077,8.48325918,0.68194254,0.00586974,2.02254946,6.08849601,0.11346358,1.23788262
-5.07553777,8.45238516,0.67429922,0.00574977,1.97926976,6.09435098,0.11266444,1.22583923
-5.06953477,8.41200478,0.66485004,0.00562772,1.93176361,6.09546664,0.11166728,1.21229509
-5.06353177,8.36518267,0.65387136,0.00550606,1.88122562,6.09387430,0.11051919,1.19798742
-5.05752876,8.31508587,0.64165785,0.00538725,1.82887242,6.09168112,0.10926951,1.18366801
-5.05152576,8.26492266,0.62851530,0.00527365,1.77591400,6.09103239,0.10796872,1.17008577
-5.04552276,8.21788235,0.61475374,0.00516750,1.72352679,6.09407302,0.10666725,1.15796969
-5.03951976,8.17707596,0.60068069,0.00507091,1.67282934,6.10290815,0.10541420,1.14801268
-5.03351676,8.14547807,0.58659494,0.00498581,1.62486097,6.11956268,0.10425616,1.14085635
-5.02751376,8.12586998,0.57278079,0.00491396,1.58056382,6.14594001,0.10323600,1.13707721
-5.02151076,8.12078482,0.55950284,0.00485695,1.54076859,6.18378014,0.10239176,1.13717427
-5.01550775,8.13245535,0.54700153,0.00481613,1.50618400,6.23461827,0.10175560,1.14155844
-5.00950475,8.16276584,0.53548943,0.00479267,1.47739012,6.29974478,0.10135296,1.15054381
-5.00350175,8.21320956,0.52514827,0.00478753,1.45483546,6.38016848,0.10120185,1.16434114
-4.99749875,8.28485397,0.51612702,0.00480147,1.43883770,6.47658473,0.10131238,1.18305367
-4.99149575,8.37831563,0.50854087,0.00483501,1.42958800,6.58935060,0.10168657,1.20667550
-4.98549275,8.49374691,0.50247124,0.00488851,1.42715850,6.71846908,0.10231842,1.23509272
-4.97948974,8.63083632,0.49796694,0.00496211,1.43151287,6.86358393,0.10319428,1.26808736
-4.97348674,8.78882377,0.49504629,0.00505582,1.44251937,7.02398670,0.10429353,1.30534419
-4.96748374,8.96653128,0.49370035,0.00516945,1.45996609,7.19863655,0.10558955,1.34646033
-4.96148074,9.16240891,0.49389700,0.00530272,1.48357778,7.38619287,0.10705091,1.39095748
-4.95547774,9.37459455,0.49558580,0.00545524,1.51303358,7.58505982,0.10864284,1.43829641
-4.94947474,9.60098526,0.49870342,0.00562654,1.54798504,7.79344113,0.11032877,1.48789329
-4.94347174,9.83931691,0.50317926,0.00581612,1.58807345,8.00940250,0.11207198,1.53913719
-4.93746873,10.08724797,0.50894111,0.00602346,1.63294594,8.23093848,0.11383726,1.59140820
-4.93146573,10.34244297,0.51592042,0.00624804,1.68226933,8.45604012,0.11559246,1.64409525
-4.92546273,10.60265059,0.52405685,0.00648937,1.73574100,8.68275938,0.11730985,1.69661296
-4.91945973,10.86577186,0.53330183,0.00674696,1.79309631,8.90926659,0.11896724,1.74841661
-4.91345673,11.12991407,0.54362082,0.00702035,1.85411186,9.13389733,0.12054886,1.79901465
-4.90745373,11.39342713,0.55499408,0.00730907,1.91860442,9.35518597,0.12204574,1.84797800
-4.90145073,11.65492008,0.56741584,0.00761260,1.98642558,9.57188397,0.12345591,1.89494588
-4.89544772,11.91325686,0.58089188,0.00793034,2.05745215,9.78296192,0.12478403,1.93962779
-4.88944472,12.16753204,0.59543552,0.00826157,2.13157299,9.98759586,0.12604083,1.98180172
-4.88344172,12.41702852,0.61106235,0.00860536,2.20867295,10.18513914,0.12724219,2.02130879
-4.87743872,12.66116076,0.62778391,0.00896053,2.28861497,10.37508264,0.12840801,2.05804484
-4.87143572,12.89940807,0.64560076,0.00932562,2.37122148,10.55700662,0.12956090,2.09194944
-4.86543272,13.13124345,0.66449533,0.00969879,2.45625640,10.73052848,0.13072484,2.12299339
-4.85942971,13.35606382,0.68442518,0.01007780,2.54340907,10.89525085,0.13192394,2.15116540
-4.85342671,13.57312735,0.70531691,0.01046003,2.63228130,11.05071449,0.13318118,2.17645896
-4.84742371,13.78150340,0.72706149,0.01084243,2.72237882,11.19635999,0.13451747,2.19886042
-4.84142071,13.98003925,0.74951108,0.01122154,2.81310776,11.33150187,0.13595094,2.21833894
-4.83541771,14.16734713,0.77247793,0.01159358,2.90377704,11.45531716,0.13749646,2.23483910
-4.82941471,14.34181295,0.79573537,0.01195447,2.99360658,11.56685017,0.13916551,2.24827663
-4.82341171,14.50162708,0.81902103,0.01229996,3.08174161,11.66503305,0.14096635,2.25853748
-4.81740870,14.64483550,0.84204219,0.01262568,3.16727211,11.74872121,0.14290437,2.26548026
-4.81140570,14.76940825,0.86448316,0.01292730,3.24925693,11.81674103,0.14498269,2.26894182
-4.80540270,14.87332091,0.88601420,0.01320066,3.32675114,11.86794657,0.14720283,2.26874549
-4.79939970,14.95464380,0.90630176,0.01344186,3.39883543,11.90128123,0.14956546,2.26471137
-4.79339670,15.01163295,0.92501946,0.01364741,3.46464579,11.91583988,0.15207098,2.25666803
-4.78739370,15.04281705,0.94185920,0.01381433,3.52340221,11.91092699,0.15472013,2.24446456
-4.78139070,15.04707456,0.95654211,0.01394025,3.57443451,11.88610671,0.15751424,2.22798239
-4.77538769,15.02369610,0.96882846,0.01402349,3.61720424,11.84124112,0.16045527,2.20714598
-4.76938469,14.97242827,0.97852640,0.01406310,3.65132143,11.77651411,0.16354563,2.18193171
-4.76338169,14.89349629,0.98549887,0.01405890,3.67655523,11.69243923,0.16678758,2.15237455
-4.75737869,14.78760429,0.98966852,0.01401145,3.69283834,11.58985099,0.17018248,2.11857198
-4.75137569,14.65591367,0.99102030,0.01392207,3.70026475,11.46988017,0.17372970,2.08068522
-4.74537269,14.50000118,0.98960176,0.01379274,3.69908142,11.33391500,0.17742550,2.03893763
-4.73936968,14.32179991,0.98552103,0.01362608,3.68967444,11.18355083,0.18126173,1.99361051
-4.73336668,14.12352687,0.97894245,0.01342521,3.67255061,11.02053151,0.18522466,1.94503669
-4.72736368,13.90760217,0.97008040,0.01319370,3.64831566,10.84668644,0.18929388,1.89359236
-4.72136068,13.67656442,0.95919127,0.01293546,3.61765041,10.66386712,0.19344149,1.83968752
-4.71535768,13.43298772,0.94656423,0.01265459,3.58128629,10.47388720,0.19763163,1.78375586
-4.70935468,13.17940455,0.93251104,0.01235535,3.53998157,10.27846939,0.20182039,1.72624428
-4.70335168,12.91823888,0.91735542,0.01204199,3.49449943,10.07920217,0.20595624,1.66760289
-4.69734867,12.65175250,0.90142239,0.01171873,3.44558907,9.87750866,0.20998093,1.60827566
-4.69134567,12.38200698,0.88502811,0.01138964,3.39397060,9.67462869,0.21383089,1.54869219
-4.68534267,12.11084225,0.86847045,0.01105860,3.34032411,9.47161474,0.21743909,1.48926085
-4.67933967,11.83987192,0.85202085,0.01072927,3.28528334,9.26934123,0.22073732,1.43036331
-4.67333667,11.57049436,0.83591763,0.01040502,3.22943371,9.06852576,0.22365876,1.37235079
-4.66733367,11.30391760,0.82036103,0.01008895,3.17331438,8.86976053,0.22614068,1.31554161
-4.66133067,11.04119535,0.80551009,0.00978389,3.11742373,8.67355121,0.22812728,1.26022033
-4.65532766,10.78327095,0.79148151,0.00949234,3.06222744,8.48036035,0.22957240,1.20663800
-4.64932466,10.53102550,0.77835035,0.00921659,3.00816821,8.29065222,0.23044191,1.15501348
-4.64332166,10.28532646,0.76615249,0.00895864,2.95567596,8.10493582,0.23071587,1.10553560
-4.63731866,10.04707296,0.75488869,0.00872026,2.90517768,7.92380296,0.23038999,1.05836580
-4.63131566,9.81723435,0.74452992,0.00850303,2.85710566,7.74795881,0.22947666,1.01364105
-4.62531266,9.59687895,0.73502360,0.00830833,2.81190338,7.57824246,0.22800511,0.97147692
-4.61930965,9.38719063,0.72630052,0.00813738,2.77002817,7.41563589,0.22602093,0.93197038
-4.61330665,9.18947155,0.71828181,0.00799122,2.73195027,7.26126023,0.22358485,0.89520228
-4.60730365,9.00513011,0.71088579,0.00787075,2.69814781,7.11635893,0.22077072,0.86123934
-4.60130065,8.83565429,0.70403418,0.00777669,2.66909782,6.98226838,0.21766295,0.83013545
-4.59529765,8.68257112,0.69765739,0.00770963,2.64526339,6.86037690,0.21435334,0.80193239
-4.58929465,8.54739412,0.69169864,0.00766994,2.62707757,6.75207404,0.21093754,0.77665968
-4.58329165,8.43156123,0.68611670,0.00765783,2.61492467,6.65869257,0.20751130,0.75433388
-4.57728864,8.33636631,0.68088714,0.00767326,2.60911988,6.58144596,0.20416657,0.73495726
-4.57128564,8.26288800,0.67600208,0.00771596,2.60988844,6.52136473,0.20098786,0.71851600
-4.56528264,8.21191987,0.67146863,0.00778536,2.61734534,6.47923491,0.19804882,0.70497808
-4.55927964,8.18390597,0.66730602,0.00788064,2.63147711,6.45554234,0.19540932,0.69429111
-4.55327664,8.17888577,0.66354179,0.00800061,2.65212663,6.45042575,0.19311323,0.68638030
-4.54727364,8.19645221,0.66020737,0.00814377,2.67898234,6.46364197,0.19118681,0.68114679
-4.54127064,8.23572598,0.65733328,0.00830829,2.71157277,6.49454538,0.18963815,0.67846652
-4.53526763,8.29534849,0.65494440,0.00849198,2.74926710,6.54208370,0.18845726,0.67818997
-4.52926463,8.37349504,0.65305561,0.00869231,2.79128249,6.60481102,0.18761718,0.68014280
-4.52326163,8.46790889,0.65166817,0.00890649,2.83669810,6.68091842,0.18707587,0.68412756
-4.51725863,8.57595558,0.65076700,0.00913142,2.88447599,6.76828144,0.18677880,0.68992650
-4.51125563,8.69469612,0.65031921,0.00936380,2.93348823,6.86452299,0.18666212,0.69730550
-4.50525263,8.82097638,0.65027387,0.00960016,2.98254948,6.96708932,0.18665625,0.70601897
-4.49924962,8.95152928,0.65056309,0.00983694,3.03045400,7.07333608,0.18668976,0.71581557
-4.49324662,9.08308547,0.65110441,0.01007057,3.07601554,7.18062069,0.18669313,0.72644454
-4.48724362,9.21248767,0.65180424,0.01029753,3.11810868,7.28639714,0.18660247,0.73766237
-4.48124062,9.33680343,0.65256230,0.01051447,3.15570974,7.38830879,0.18636276,0.74923940
-4.47523762,9.45343114,0.65327662,0.01071829,3.18793536,7.48427487,0.18593061,0.76096604
-4.46923462,9.56019394,0.65384884,0.01090619,3.21407719,7.57256650,0.18527623,0.77265833
-4.46323162,9.65541704,0.65418955,0.01107578,3.23363068,7.65186863,0.18438471,0.78416236
-4.45722861,9.73798427,0.65422314,0.01122514,3.24631671,7.72132452,0.18325635,0.79535741
-4.45122561,9.80737087,0.65389202,0.01135285,3.25209473,7.78056058,0.18190621,0.80615745
-4.44522261,9.86365042,0.65315974,0.01145804,3.25116662,7.82969002,0.18036275,0.81651094
-4.43921961,9.90747532,0.65201297,0.01154042,3.24397085,7.86929482,0.17866585,0.82639890
-4.43321661,9.94003125,0.65046200,0.01160024,3.23116701,7.90038687,0.17686409,0.83583118
-4.42721361,9.96296762,0.64853984,0.01163828,3.21361115,7.92434963,0.17501170,0.84484127
-4.42121061,9.97830724,0.64629987,0.01165580,3.19232307,7.94286341,0.17316520,0.85347977
-4.41520760,9.98833955,0.64381222,0.01165446,3.16844678,7.95781751,0.17138002,0.86180699
-4.40920460,9.99550264,0.64115899,0.01163627,3.14320599,7.97121384,0.16970722,0.86988506
-4.40320160,10.00226008,0.63842880,0.01160347,3.11785673,7.98506669,0.16819056,0.87777002
-4.39719860,10.01097891,0.63571074,0.01155843,3.09363911,8.00130375,0.16686413,0.88550444
-4.39119560,10.02381506,0.63308838,0.01150355,3.07173056,8.02167357,0.16575050,0.89311107
-4.38519260,10.04261207,0.63063402,0.01144115,3.05320276,8.04766401,0.16485971,0.90058786
-4.37918959,10.06881856,0.62840370,0.01137341,3.03898400,8.08043605,0.16418899,0.90790488
-4.37318659,10.10342846,0.62643320,0.01130224,3.02982889,8.12077608,0.16372327,0.91500322
-4.36718359,10.14694704,0.62473539,0.01122927,3.02629642,8.16906917,0.16343644,0.92179621
-4.36118059,10.19938412,0.62329905,0.01115578,3.02873733,8.22529422,0.16329328,0.92817270
-4.35517759,10.26027437,0.62208927,0.01108269,3.03729102,8.28904095,0.16325191,0.93400258
-4.34917459,10.32872295,0.62104941,0.01101055,3.05189176,8.35954721,0.16326665,0.93914391
-4.34317159,10.40347346,0.62010453,0.01093961,3.07228371,8.43575414,0.16329106,0.94345152
-4.33716858,10.48299359,0.61916600,0.01086980,3.09804349,8.51637554,0.16328107,0.94678652
-4.33116558,10.56557332,0.61813714,0.01080081,3.12860894,8.59997705,0.16319791,0.94902603
-4.32516258,10.64942950,0.61691934,0.01073221,3.16331257,8.68506035,0.16301079,0.95007270
-4.31915958,10.73281071,0.61541844,0.01066344,3.20141767,8.77014741,0.16269909,0.94986343
-4.31315658,10.81409626,0.61355096,0.01059393,3.24215560,8.85385973,0.16225400,0.94837666
-4.30715358,10.89188389,0.61124972,0.01052317,3.28476215,8.93498839,0.16167954,0.94563789
