energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-5.67583792,5.25401627,0.01245575,0.47854798,1.73516197,0.48882612,1.43139586,0.99617472,2.87492942,0.00000000
-5.66983492,5.30398533,0.01236348,0.50896935,1.72542962,0.49543012,1.45319995,1.04591245,2.86788414,0.00000000
-5.66383192,5.34706082,0.01230994,0.54218543,1.71047242,0.50087754,1.47283247,1.09965239,2.85286973,0.00000000
-5.65782891,5.38421398,0.01228879,0.57843721,1.69064741,0.50511643,1.49073773,1.15774029,2.83026155,0.00000000
-5.65182591,5.41646838,0.01229309,0.61794589,1.66633028,0.50810834,1.50742970,1.22047108,2.80049087,0.00000000
-5.64582291,5.44485064,0.01231552,0.66090167,1.63790161,0.50982747,1.52347129,1.28807111,2.76402556,0.00000000
-5.63981991,5.47034341,0.01234859,0.70745178,1.60573538,0.51025972,1.53945093,1.36068059,2.72135314,0.00000000
-5.63381691,5.49384243,0.01238488,0.75768824,1.57019055,0.50940216,1.55595746,1.43833683,2.67296715,0.00000000
-5.62781391,5.51611908,0.01241730,0.81163548,1.53160572,0.50726271,1.57355395,1.52095855,2.61935733,0.00000000
-5.62181091,5.53778961,0.01243928,0.86923850,1.49029707,0.50386023,1.59275155,1.60833214,2.56100386,0.00000000
-5.61580790,5.55929179,0.01244504,0.93035185,1.44655926,0.49922486,1.61398434,1.70010017,2.49837549,0.00000000
-5.60980490,5.58086941,0.01242971,0.99473004,1.40066907,0.49339872,1.63758612,1.79575299,2.43193129,0.00000000
-5.60380190,5.60256466,0.01238954,1.06202012,1.35289099,0.48643666,1.66377022,1.89462400,2.36212506,0.00000000
-5.59779890,5.62421841,0.01232198,1.13175683,1.30348433,0.47840711,1.69261314,1.99588922,2.28941188,0.00000000
-5.59179590,5.64547772,0.01222570,1.20336103,1.25271094,0.46939271,1.72404293,2.09857171,2.21425546,0.00000000
-5.58579290,5.66581050,0.01210064,1.27614198,1.20084285,0.45949074,1.75783294,2.20155146,2.13713563,0.00000000
-5.57978989,5.68452635,0.01194792,1.34930377,1.14816919,0.44881305,1.79360158,2.30358088,2.05855476,0.00000000
-5.57378689,5.70080313,0.01176977,1.42195626,1.09500175,0.43748555,1.83081818,2.40330626,1.97904249,0.00000000
-5.56778389,5.71371846,0.01156935,1.49313067,1.04167860,0.42564707,1.86881525,2.49929485,1.89915812,0.00000000
-5.56178089,5.72228533,0.01135060,1.56179953,0.98856570,0.41344766,1.90680689,2.59006737,1.81949024,0.00000000
-5.55577789,5.72549101,0.01111803,1.62690076,0.93605612,0.40104624,1.94391271,2.67413512,1.74065355,0.00000000
-5.54977489,5.72233819,0.01087652,1.68736518,0.88456694,0.38860788,1.97918678,2.75004068,1.66328291,0.00000000
-5.54377189,5.71188717,0.01063110,1.74214658,0.83453412,0.37630055,2.01165045,2.81640088,1.58802485,0.00000000
-5.53776888,5.69329785,0.01038674,1.79025322,0.78640535,0.36429168,2.04032769,2.87195043,1.51552721,0.00000000
-5.53176588,5.66587000,0.01014822,1.83077959,0.74063154,0.35274455,2.06428175,2.91558444,1.44642726,0.00000000
-5.52576288,5.62908019,0.00991990,1.86293694,0.69765718,0.34181477,2.08265139,2.94639783,1.38133895,0.00000000
-5.51975988,5.58261366,0.00970569,1.88608121,0.65791000,0.33164683,2.09468501,2.96371984,1.32084006,0.00000000
-5.51375688,5.52638950,0.00950893,1.89973694,0.62179060,0.32237094,2.09977129,2.96714173,1.26545957,0.00000000
-5.50775388,5.46057739,0.00933234,1.90361608,0.58966211,0.31410029,2.09746466,2.95653607,1.21566587,0.00000000
-5.50175088,5.38560465,0.00917806,1.89763033,0.56184055,0.30692864,2.08750440,2.93206654,1.17185610,0.00000000
-5.49574787,5.30215249,0.00904762,1.88189666,0.53858595,0.30092844,2.06982636,2.89418710,1.13434689,0.00000000
-5.48974487,5.21114082,0.00894201,1.85673523,0.52009461,0.29614930,2.04456670,2.84363062,1.10336660,0.00000000
-5.48374187,5.11370171,0.00886176,1.82265994,0.50649254,0.29261704,2.01205734,2.78138684,1.07904915,0.00000000
-5.47773887,5.01114197,0.00880697,1.78036172,0.49783032,0.29033304,1.97281333,2.70867074,1.06142935,0.00000000
-5.47173587,4.90489622,0.00877739,1.73068552,0.49407939,0.28927406,1.92751268,2.62688239,1.05043983,0.00000000
-5.46573287,4.79647224,0.00877252,1.67460176,0.49512984,0.28939241,1.87696969,2.53756025,1.04590935,0.00000000
-5.45972986,4.68739105,0.00879160,1.61317382,0.50078973,0.29061652,1.82210303,2.44232999,1.04756268,0.00000000
-5.45372686,4.57912473,0.00883366,1.54752294,0.51078612,0.29285184,1.76390018,2.34285117,1.05502197,0.00000000
-5.44772386,4.47303498,0.00889757,1.47879220,0.52476757,0.29598220,1.70337995,2.24076426,1.06780977,0.00000000
-5.44172086,4.37031590,0.00898201,1.40811125,0.54230853,0.29987160,1.64155489,2.13764055,1.08535385,0.00000000
-5.43571786,4.27194400,0.00908547,1.33656328,0.56291528,0.30436642,1.57939552,2.03493697,1.10699394,0.00000000
-5.42971486,4.17863847,0.00920626,1.26515572,0.58603373,0.30929821,1.51779774,1.93395805,1.13199071,0.00000000
-5.42371186,4.09083404,0.00934243,1.19479575,0.61105885,0.31448702,1.45755523,1.83582626,1.15953697,0.00000000
-5.41770885,4.00866810,0.00949185,1.12627152,0.63734582,0.31974525,1.39933773,1.74146189,1.18877139,0.00000000
-5.41170585,3.93198318,0.00965215,1.06023955,0.66422265,0.32488206,1.34367606,1.65157298,1.21879457,0.00000000
-5.40570285,3.86034470,0.00982078,0.99721862,0.69100410,0.32970827,1.29095444,1.56665514,1.24868738,0.00000000
-5.39969985,3.79307338,0.00999503,0.93758974,0.71700672,0.33404155,1.24140996,1.48700078,1.27753132,0.00000000
-5.39369685,3.72929062,0.01017212,0.88160205,0.74156444,0.33771199,1.19513898,1.41271659,1.30443047,0.00000000
-5.38769385,3.66797460,0.01034931,0.82938362,0.76404448,0.34056761,1.15210978,1.34374803,1.32853436,0.00000000
-5.38169085,3.60802405,0.01052402,0.78095637,0.78386304,0.34247982,1.11218045,1.27990892,1.34906120,0.00000000
-5.37568784,3.54832652,0.01069396,0.73625402,0.80050015,0.34334845,1.07512093,1.22091444,1.36532043,0.00000000
-5.36968484,3.48782737,0.01085732,0.69514180,0.81351335,0.34310623,1.04063777,1.16641550,1.37673393,0.00000000
-5.36368184,3.42559614,0.01101293,0.65743693,0.82254938,0.34172244,1.00840025,1.11603269,1.38285489,0.00000000
-5.35767884,3.36088671,0.01116041,0.62292865,0.82735383,0.33920551,0.97806662,1.06938808,1.38338347,0.00000000
-5.35167584,3.29318829,0.01130037,0.59139680,0.82777785,0.33560452,0.94930884,1.02613335,1.37817852,0.00000000
-5.34567284,3.22226476,0.01143447,0.56262831,0.82378212,0.33100924,0.92183498,0.98597317,1.36726483,0.00000000
-5.33966983,3.14818051,0.01156557,0.53643068,0.81543742,0.32554888,0.89540812,0.94868286,1.35083520,0.00000000
-5.33366683,3.07131158,0.01169773,0.51264230,0.80292215,0.31938942,0.86986097,0.91411996,1.32924747,0.00000000
-5.32766383,2.99234173,0.01183626,0.49113915,0.78651654,0.31272956,0.84510587,0.88222953,1.30301608,0.00000000
-5.32166083,2.91224395,0.01198759,0.47183812,0.76659395,0.30579546,0.82113975,0.85304338,1.27279870,0.00000000
-5.31565783,2.83224821,0.01215917,0.45469678,0.74360950,0.29883433,0.79804418,0.82667364,1.23937809,0.00000000
-5.30965483,2.75379737,0.01235931,0.43971024,0.71808643,0.29210725,0.77598065,0.80330159,1.20364001,0.00000000
-5.30365183,2.67849323,0.01259687,0.42690542,0.69060076,0.28588127,0.75518170,0.78316244,1.16654775,0.00000000
-5.29764882,2.60803539,0.01288103,0.41633320,0.66176472,0.28042118,0.73593829,0.76652721,1.12911426,0.00000000
-5.29164582,2.54415568,0.01322087,0.40805920,0.63220960,0.27598125,0.71858441,0.75368283,1.09237291,0.00000000
-5.28564282,2.48855097,0.01362507,0.40215375,0.60256863,0.27279710,0.70347970,0.74491148,1.05734773,0.00000000
-5.27963982,2.44281725,0.01410149,0.39868168,0.57346033,0.27107816,0.69099093,0.74047026,1.02502425,0.00000000
-5.27363682,2.40838775,0.01465679,0.39769251,0.54547298,0.27100081,0.68147345,0.74057222,0.99632185,0.00000000
-5.26763382,2.38647734,0.01529608,0.39921161,0.51915068,0.27270254,0.67525326,0.74536945,0.97206845,0.00000000
-5.26163082,2.37803549,0.01602253,0.40323270,0.49498122,0.27627730,0.67261081,0.75493909,0.95297838,0.00000000
-5.25562781,2.38370932,0.01683719,0.40971213,0.47338619,0.28177213,0.67376697,0.76927257,0.93963407,0.00000000
-5.24962481,2.40381809,0.01773869,0.41856511,0.45471356,0.28918534,0.67887207,0.78826872,0.93247196,0.00000000
-5.24362181,2.43833970,0.01872315,0.42966412,0.43923268,0.29846618,0.68799816,0.81173056,0.93177306,0.00000000
-5.23761881,2.48690974,0.01978414,0.44283942,0.42713190,0.30951599,0.70113508,0.83936610,0.93765842,0.00000000
-5.23161581,2.54883261,0.02091269,0.45788165,0.41851856,0.32219103,0.71819026,0.87079281,0.95008945,0.00000000
-5.22561281,2.62310432,0.02209750,0.47454643,0.41342149,0.33630661,0.73899226,0.90554559,0.96887306,0.00000000
-5.21960980,2.70844582,0.02332515,0.49256052,0.41179551,0.35164267,0.76329792,0.94308768,0.99367139,0.00000000
-5.21360680,2.80334560,0.02458042,0.51162941,0.41352788,0.36795053,0.79080262,0.98282427,1.02401578,0.00000000
-5.20760380,2.90610972,0.02584671,0.53144591,0.41844642,0.38496056,0.82115323,1.02411806,1.05932455,0.00000000
-5.20160080,3.01491765,0.02710654,0.55169925,0.42632882,0.40239069,0.85396309,1.06630615,1.09892394,0.00000000
-5.19559780,3.12788159,0.02834204,0.57208440,0.43691292,0.41995535,0.88882822,1.10871789,1.14207154,0.00000000
-5.18959480,3.24310722,0.02953547,0.59231113,0.44990760,0.43737461,0.92534411,1.15069269,1.18798153,0.00000000
-5.18359180,3.35875376,0.03066980,0.61211239,0.46500374,0.45438318,0.96312209,1.19159754,1.23585089,0.00000000
-5.17758879,3.47309098,0.03172924,0.63125168,0.48188515,0.47073905,1.00180459,1.23084341,1.28488555,0.00000000
-5.17158579,3.58455131,0.03269969,0.64952909,0.50023879,0.48623129,1.04107837,1.26790014,1.33432589,0.00000000
-5.16558279,3.69177501,0.03356916,0.66678574,0.51976428,0.50068687,1.08068519,1.30230933,1.38347041,0.00000000
-5.15957979,3.79364692,0.03432816,0.68290648,0.54018209,0.51397609,1.12042916,1.33369478,1.43169692,0.00000000
-5.15357679,3.88932339,0.03496986,0.69782076,0.56124039,0.52601660,1.16018047,1.36177029,1.47848043,0.00000000
-5.14757379,3.97824859,0.03549032,0.71150160,0.58272020,0.53677554,1.19987520,1.38634459,1.52340700,0.00000000
-5.14157079,4.06015962,0.03588847,0.72396284,0.60443888,0.54626995,1.23951117,1.40732319,1.56618330,0.00000000
-5.13556778,4.13508048,0.03616601,0.73525476,0.62625170,0.55456534,1.27914003,1.42470734,1.60664120,0.00000000
-5.12956478,4.20330537,0.03632732,0.74545835,0.64805176,0.56177235,1.31885593,1.43859003,1.64473770,0.00000000
-5.12356178,4.26537232,0.03637909,0.75467853,0.66976819,0.56804183,1.35878146,1.44914941,1.68054996,0.00000000
-5.11755878,4.32202852,0.03633003,0.76303664,0.69136298,0.57355843,1.39905157,1.45663986,1.71426609,0.00000000
-5.11155578,4.37418929,0.03619048,0.77066264,0.71282662,0.57853297,1.43979642,1.46138108,1.74617207,0.00000000
-5.10555278,4.42289272,0.03597191,0.77768739,0.73417304,0.58319410,1.48112419,1.46374581,1.77663576,0.00000000
-5.09954977,4.46925248,0.03568654,0.78423542,0.75543404,0.58777944,1.52310489,1.46414656,1.80608884,0.00000000
-5.09354677,4.51441111,0.03534688,0.79041850,0.77665389,0.59252683,1.56575625,1.46302196,1.83500784,0.00000000
-5.08754377,4.55949629,0.03496529,0.79633039,0.79788421,0.59766602,1.60903262,1.46082329,1.86389527,0.00000000
-5.08154077,4.60558221,0.03455368,0.80204290,0.81917977,0.60341116,1.65281763,1.45800166,1.89326194,0.00000000
-5.07553777,4.65365788,0.03412321,0.80760359,0.84059532,0.60995466,1.69692127,1.45499628,1.92361143,0.00000000
-5.06953477,4.70460369,0.03368404,0.81303497,0.86218373,0.61746240,1.74108159,1.45222418,1.95542744,0.00000000
-5.06353177,4.75917691,0.03324526,0.81833527,0.88399549,0.62607076,1.78497116,1.45007166,1.98916457,0.00000000
-5.05752876,4.81800642,0.03281476,0.82348071,0.90607955,0.63588541,1.82820788,1.44888755,2.02524260,0.00000000
-5.05152576,4.88159573,0.03239932,0.82842884,0.92848534,0.64698180,1.87036971,1.44897820,2.06404429,0.00000000
-5.04552276,4.95033335,0.03200463,0.83312296,0.95126555,0.65940724,1.91101229,1.45060426,2.10591614,0.00000000
-5.03951976,5.02450851,0.03163544,0.83749695,0.97447933,0.67318427,1.94968850,1.45397890,2.15117136,0.00000000
-5.03351676,5.10433001,0.03129570,0.84148048,0.99819543,0.68831495,1.98596870,1.45926705,2.20009409,0.00000000
-5.02751376,5.18994558,0.03098870,0.84500391,1.02249464,0.70478563,2.01946037,1.46658559,2.25294361,0.00000000
-5.02151076,5.28145926,0.03071723,0.84800276,1.04747100,0.72257161,2.04982583,1.47600377,2.30995742,0.00000000
-5.01550775,5.37894411,0.03048369,0.85042134,1.07323133,0.74164143,2.07679694,1.48754382,2.37135183,0.00000000
-5.00950475,5.48244825,0.03029014,0.85221539,1.09989264,0.76196009,2.10018569,1.50118119,2.43731920,0.00000000
-5.00350175,5.59199259,0.03013835,0.85335339,1.12757710,0.78349095,2.11989019,1.51684446,2.50802100,0.00000000
-4.99749875,5.70755939,0.03002978,0.85381679,1.15640464,0.80619602,2.13589541,1.53441461,2.58357624,0.00000000
-4.99149575,5.82907160,0.02996545,0.85359889,1.18648314,0.83003458,2.14826889,1.55372390,2.66404554,0.00000000
-4.98549275,5.95636394,0.02994585,0.85270274,1.21789664,0.85495991,2.15715155,1.57455434,2.74941113,0.00000000
-4.97948974,6.08914732,0.02997077,0.85113804,1.25069217,0.88091467,2.16274447,1.59663628,2.83955401,0.00000000
-4.97348674,6.22696936,0.03003911,0.84891760,1.28486581,0.90782494,2.16529249,1.61964720,2.93422969,0.00000000
-4.96748374,6.36917405,0.03014869,0.84605338,1.32034904,0.93559362,2.16506590,1.64321142,3.03304430,0.00000000
-4.96148074,6.51486426,0.03029613,0.84255268,1.35699622,0.96409366,2.16234165,1.66690112,3.13543318,0.00000000
-4.95547774,6.66287108,0.03047668,0.83841466,1.39457431,0.99316182,2.15738537,1.69023907,3.24064421,0.00000000
-4.94947474,6.81173344,0.03068417,0.83362758,1.43275580,1.02259368,2.15043567,1.71270349,3.34772789,0.00000000
-4.94347174,6.95969170,0.03091104,0.82816702,1.47111567,1.05214045,2.14169192,1.73373541,3.45553616,0.00000000
-4.93746873,7.10469768,0.03114838,0.82199514,1.50913312,1.08150827,2.13130648,1.75274855,3.56273141,0.00000000
-4.93146573,7.24444297,0.03138613,0.81506136,1.54619842,1.11036039,2.11938199,1.76914178,3.66780663,0.00000000
-4.92546273,7.37640623,0.03161334,0.80730412,1.58162513,1.13832242,2.10597422,1.78231390,3.76911707,0.00000000
-4.91945973,7.49791894,0.03181849,0.79865405,1.61466739,1.16499094,2.09110003,1.79168040,3.86492290,0.00000000
-4.91345673,7.60624771,0.03198990,0.78903809,1.64454193,1.18994507,2.07475033,1.79669161,3.95344178,0.00000000
-4.90745373,7.69869026,0.03211616,0.77838450,1.67045383,1.21276077,2.05690697,1.79685158,4.03290931,0.00000000
-4.90145073,7.77268084,0.03218666,0.76662850,1.69162507,1.23302727,2.03756234,1.79173676,4.10164500,0.00000000
-4.89544772,7.82590022,0.03219200,0.75371810,1.70732454,1.25036479,2.01674048,1.78101376,4.15812060,0.00000000
-4.88944472,7.85638461,0.03212452,0.73961984,1.71689800,1.26444274,1.99451789,1.76445524,4.20102732,0.00000000
-4.88344172,7.86262760,0.03197867,0.72432417,1.71979662,1.27499723,1.97104254,1.74195297,4.22933860,0.00000000
-4.87743872,7.84366951,0.03175137,0.70784992,1.71560261,1.28184707,1.94654953,1.71352750,4.24236474,0.00000000
-4.87143572,7.79916867,0.03144226,0.69024775,1.70405039,1.28490702,1.92137186,1.67933368,4.23979636,0.00000000
-4.86543272,7.72944999,0.03105388,0.67160223,1.68504259,1.28419762,1.89594526,1.63966166,4.22173386,0.00000000
-4.85942971,7.63552762,0.03059165,0.65203243,1.65865946,1.27985063,1.87080617,1.59493306,4.18870093,0.00000000
-4.85342671,7.51909908,0.03006380,0.63169075,1.62516168,1.27210981,1.84658247,1.54569245,4.14164080,0.00000000
-4.84742371,7.38251049,0.02948119,0.61076024,1.58498596,1.26132648,1.82397692,1.49259420,4.08189499,0.00000000
-4.84142071,7.22869345,0.02885689,0.58945023,1.53873379,1.24795016,1.80374375,1.43638529,4.01116490,0.00000000
-4.83541771,7.06107595,0.02820584,0.56799052,1.48715388,1.23251425,1.78665937,1.37788464,3.93145797,0.00000000
-4.82941471,6.88347101,0.02754422,0.54662445,1.43111900,1.21561768,1.77348828,1.31795985,3.84502057,0.00000000
-4.82341171,6.69994790,0.02688895,0.52560097,1.37159842,1.19790294,1.76494608,1.25750215,3.75426049,0.00000000
-4.81740870,6.51469173,0.02625699,0.50516630,1.30962714,1.18003182,1.76166117,1.19740077,3.66166281,0.00000000
-4.81140570,6.33185780,0.02566470,0.48555537,1.24627343,1.16265978,1.76413745,1.13851763,3.56970269,0.00000000
-4.80540270,6.15542743,0.02512722,0.46698357,1.18260601,1.14641029,1.77271989,1.08166336,3.48075924,0.00000000
-4.79939970,5.98907164,0.02465786,0.44963922,1.11966232,1.13185034,1.78756518,1.02757561,3.39703417,0.00000000
-4.79339670,5.83602882,0.02426757,0.43367710,1.05841917,1.11946828,1.80861913,0.97690052,3.32047883,0.00000000
-4.78739370,5.69900163,0.02396450,0.41921331,0.99976686,1.10965501,1.83560248,0.93017780,3.25273259,0.00000000
-4.78139070,5.58007715,0.02375366,0.40632187,0.94448764,1.10268945,1.86800628,0.88783003,3.19507503,0.00000000
-4.77538769,5.48067340,0.02363673,0.39503308,0.89323912,1.09872882,1.90509743,0.85015640,3.14839350,0.00000000
-4.76938469,5.40151352,0.02361194,0.38533376,0.84654302,1.09780420,1.94593459,0.81733085,3.11316687,0.00000000
-4.76338169,5.34262791,0.02367417,0.37716939,0.80477930,1.09982133,1.98939418,0.78940448,3.08946554,0.00000000
-4.75737869,5.30338297,0.02381512,0.37044799,0.76818550,1.10456666,2.03420535,0.76631196,3.07696688,0.00000000
-4.75137569,5.28253396,0.02402358,0.36504551,0.73686079,1.11171801,2.07899272,0.74788130,3.07498457,0.00000000
-4.74537269,5.27829850,0.02428593,0.36081247,0.71077436,1.12085940,2.12232482,0.73384642,3.08250990,0.00000000
-4.73936968,5.28844636,0.02458655,0.35758147,0.68977719,1.13149906,2.16276627,0.72386188,3.09826251,0.00000000
-4.73336668,5.31040070,0.02490849,0.35517525,0.67361649,1.14308980,2.19893111,0.71751892,3.12074773,0.00000000
-4.72736368,5.34134573,0.02523405,0.35341472,0.66195201,1.15505081,2.22953476,0.71436208,3.14831785,0.00000000
-4.72136068,5.37833589,0.02554541,0.35212676,0.65437329,1.16678963,2.25344239,0.71390582,3.17923437,0.00000000
-4.71535768,5.41840166,0.02582529,0.35115123,0.65041718,1.17772374,2.26971106,0.71565036,3.21172868,0.00000000
-4.70935468,5.45864829,0.02605759,0.35034705,0.64958485,1.18730058,2.27762399,0.71909629,3.24405908,0.00000000
-4.70335168,5.49634367,0.02622785,0.34959682,0.65135782,1.19501549,2.27671520,0.72375754,3.27456203,0.00000000
-4.69734867,5.52899316,0.02632381,0.34881013,0.65521252,1.20042701,2.26678353,0.72917248,3.30169656,0.00000000
-4.69134567,5.55439962,0.02633574,0.34792511,0.66063312,1.20316909,2.24789553,0.73491279,3.32408071,0.00000000
-4.68534267,5.57070780,0.02625675,0.34690857,0.66712238,1.20296005,2.22037734,0.74059039,3.34051980,0.00000000
-4.67933967,5.57643341,0.02608291,0.34575445,0.67421066,1.19960831,2.18479609,0.74586217,3.35002647,0.00000000
-4.67333667,5.57047743,0.02581332,0.34448106,0.68146292,1.19301493,2.14193206,0.75043298,3.35183285,0.00000000
-4.66733367,5.55212714,0.02545000,0.34312711,0.68848407,1.18317316,2.09274309,0.75405679,3.34539571,0.00000000
-4.66133067,5.52104563,0.02499777,0.34174691,0.69492266,1.17016543,2.03832323,0.75653661,3.33039522,0.00000000
-4.65532766,5.47725180,0.02446392,0.34040505,0.70047339,1.15415801,1.97985771,0.75772314,3.30672857,0.00000000
-4.64932466,5.42109293,0.02385784,0.33917081,0.70487837,1.13539390,1.91857649,0.75751269,3.27449918,0.00000000
-4.64332166,5.35321196,0.02319064,0.33811273,0.70792767,1.11418419,1.85570859,0.75584434,3.23400265,0.00000000
