energy_ev,total_up,Ag_p_up,Ag_d_up,In_p_up,In_d_up,S_s_up,S_p_up
-5.58579290,7.74591114,0.58865528,5.88555938,0.24848606,0.00945766,0.17945903,0.43291766
-5.57978989,7.81692787,0.59425156,5.93963054,0.25177679,0.00950662,0.18506570,0.43167068
-5.57378689,7.87733155,0.59855043,5.98652666,0.25451833,0.00952469,0.19098884,0.43058779
-5.56778389,7.92685143,0.60153658,6.02613926,0.25668017,0.00951212,0.19720782,0.42960273
-5.56178089,7.96546670,0.60322603,6.05853369,0.25824527,0.00946988,0.20369339,0.42864278
-5.55577789,7.99341623,0.60366439,6.08395767,0.25921102,0.00939969,0.21040706,0.42763226
-5.54977489,8.01119601,0.60292398,6.10284050,0.25958967,0.00930387,0.21730066,0.42649602
-5.54377189,8.01954375,0.60109995,6.11578260,0.25940830,0.00918533,0.22431618,0.42516261
-5.53776888,8.01941121,0.59830530,6.12353558,0.25870834,0.00904742,0.23138580,0.42356716
-5.53176588,8.01192544,0.59466538,6.12697377,0.25754455,0.00889379,0.23843233,0.42165375
-5.52576288,7.99834108,0.59031180,6.12705857,0.25598359,0.00872828,0.24537013,0.41937718
-5.51975988,7.97998610,0.58537636,6.12479750,0.25410220,0.00855477,0.25210644,0.41670419
-5.51375688,7.95820424,0.57998507,6.12120034,0.25198505,0.00837701,0.25854334,0.41361405
-5.50775388,7.93429721,0.57425277,6.11723476,0.24972242,0.00819854,0.26458012,0.41009860
-5.50175088,7.90947013,0.56827859,6.11378400,0.24740771,0.00802248,0.27011621,0.40616174
-5.49574787,7.88478337,0.56214245,6.11160928,0.24513492,0.00785154,0.27505449,0.40181846
-5.48974487,7.86111349,0.55590288,6.11131896,0.24299633,0.00768786,0.27930491,0.39709363
-5.48374187,7.83912579,0.54959618,6.11334662,0.24108022,0.00753300,0.28278828,0.39202045
-5.47773887,7.81926013,0.54323704,6.11793957,0.23946904,0.00738794,0.28544012,0.38663880
-5.47173587,7.80173103,0.53682058,6.12515856,0.23823781,0.00725304,0.28721431,0.38099362
-5.46573287,7.78654238,0.53032556,6.13488938,0.23745306,0.00712814,0.28808640,0.37513326
-5.45972986,7.77351623,0.52371878,6.14686593,0.23717222,0.00701260,0.28805645,0.36910807
-5.45372686,7.76233447,0.51696022,6.16070419,0.23744355,0.00690536,0.28715111,0.36296914
-5.44772386,7.75259159,0.51000876,6.17594555,0.23830664,0.00680509,0.28542499,0.35676731
-5.44172086,7.74385594,0.50282812,6.19210779,0.23979337,0.00671029,0.28296096,0.35055245
-5.43571786,7.73573664,0.49539265,6.20874138,0.24192945,0.00661938,0.27986958,0.34437295
-5.42971486,7.72795285,0.48769276,6.22548851,0.24473631,0.00653084,0.27628730,0.33827554
-5.42371186,7.72040185,0.47973962,6.24214184,0.24823341,0.00644334,0.27237381,0.33230525
-5.41770885,7.71322242,0.47156887,6.25870016,0.25244072,0.00635578,0.26830827,0.32650549
-5.41170585,7.70684997,0.46324323,6.27541784,0.25738128,0.00626742,0.26428467,0.32091835
-5.40570285,7.70206015,0.45485374,6.29284506,0.26308377,0.00617793,0.26050641,0.31558472
-5.39969985,7.69999800,0.44651965,6.31185645,0.26958472,0.00608742,0.25718031,0.31054457
-5.39369685,7.70219028,0.43838693,6.33366557,0.27693043,0.00599646,0.25451008,0.30583700
-5.38769385,7.71053904,0.43062535,6.35982361,0.28517814,0.00590609,0.25268972,0.30150016
-5.38169085,7.72729556,0.42342438,6.39220117,0.29439656,0.00581778,0.25189674,0.29757101
-5.37568784,7.75501423,0.41698787,6.43295249,0.30466538,0.00573339,0.25228574,0.29408484
-5.36968484,7.79648718,0.41152797,6.48446261,0.31607387,0.00565508,0.25398237,0.29107461
-5.36368184,7.85466116,0.40725824,6.54927855,0.32871828,0.00558527,0.25707794,0.28857005
-5.35767884,7.93253921,0.40438641,6.63002638,0.34269826,0.00552652,0.26162500,0.28659671
-5.35167584,8.03307050,0.40310701,6.72931714,0.35811214,0.00548145,0.26763385,0.28517477
-5.34567284,8.15903253,0.40359411,6.84964483,0.37505146,0.00545263,0.27507040,0.28431798
-5.33966983,8.31291046,0.40599458,6.99328090,0.39359465,0.00544248,0.28385530,0.28403255
-5.33366683,8.49677876,0.41042198,7.16216948,0.41380039,0.00545319,0.29386462,0.28431623
-5.32766383,8.71219083,0.41695147,7.35782833,0.43570080,0.00548663,0.30493191,0.28515761
-5.32166083,8.96008182,0.42561591,7.58126029,0.45929485,0.00554427,0.31685183,0.28653570
-5.31565783,9.24068989,0.43640334,7.83287978,0.48454250,0.00562714,0.32938518,0.28841991
-5.30965483,9.55350038,0.44925592,8.11245849,0.51135974,0.00573579,0.34226520,0.29077034
-5.30365183,9.89721656,0.46407045,8.41909369,0.53961513,0.00587027,0.35520504,0.29353859
-5.29764882,10.26975946,0.48070058,8.75120153,0.56912798,0.00603012,0.36790608,0.29666892
-5.29164582,10.66829806,0.49896041,9.10653670,0.59966851,0.00621441,0.38006684,0.30009974
-5.28564282,11.08930957,0.51862955,9.48223852,0.63096018,0.00642174,0.39139225,0.30376552
-5.27963982,11.52866821,0.53945949,9.87490233,0.66268420,0.00665036,0.40160270,0.30759883
-5.27363682,11.98175934,0.56118083,10.28067353,0.69448612,0.00689815,0.41044282,0.31153260
-5.26763382,12.44361435,0.58351123,10.69536068,0.72598450,0.00716278,0.41768941,0.31550232
-5.26163082,12.90906100,0.60616381,11.11456300,0.75678111,0.00744172,0.42315825,0.31944820
-5.25562781,13.37288248,0.62885540,11.53380677,0.78647250,0.00773241,0.42670961,0.32331715
-5.24962481,13.82997851,0.65131460,11.94868448,0.81466235,0.00803223,0.42825204,0.32706443
-5.24362181,14.27552128,0.67328904,12.35499099,0.84097399,0.00833870,0.42774451,0.33065487
-5.23761881,14.70509937,0.69455173,12.74885025,0.86506270,0.00864946,0.42519667,0.33406375
-5.23161581,15.11484369,0.71490610,13.12682754,0.88662700,0.00896236,0.42066726,0.33727709
-5.22561281,15.50153003,0.73418964,13.48602232,0.90541858,0.00927548,0.41426087,0.34029146
-5.21960980,15.86265442,0.75227604,13.82413826,0.92125027,0.00958720,0.40612312,0.34311341
-5.21360680,16.19647880,0.76907562,14.13952794,0.93400179,0.00989616,0.39643452,0.34575829
-5.20760380,16.50204619,0.78453442,14.43121151,0.94362285,0.01020124,0.38540338,0.34824890
-5.20160080,16.77916599,0.79863179,14.69886948,0.95013373,0.01050159,0.37325805,0.35061371
-5.19559780,17.02837175,0.81137688,14.94281144,0.95362309,0.01079653,0.36023881,0.35288505
-5.18959480,17.25085482,0.82280424,15.16392365,0.95424332,0.01108557,0.34658992,0.35509712
-5.18359180,17.44837869,0.83296886,15.36359921,0.95220372,0.01136826,0.33255199,0.35728414
-5.17758879,17.62317918,0.84194102,15.54365543,0.94776174,0.01164424,0.31835511,0.35947865
-5.17158579,17.77785638,0.84980123,15.70624314,0.94121297,0.01191311,0.30421285,0.36171001
-5.16558279,17.91526406,0.85663571,15.85375297,0.93288017,0.01217443,0.29031755,0.36400328
-5.15957979,18.03840198,0.86253254,15.98872319,0.92310209,0.01242765,0.27683675,0.36637849
-5.15357679,18.15031588,0.86757882,16.11375335,0.91222239,0.01267216,0.26391098,0.36885019
-5.14757379,18.25400913,0.87185898,16.23142700,0.90057940,0.01290718,0.25165295,0.37142755
-5.14157079,18.35236877,0.87545425,16.34424599,0.88849687,0.01313188,0.24014780,0.37411476
-5.13556778,18.44810747,0.87844336,16.45457796,0.87627622,0.01334533,0.22945463,0.37691172
-5.12956478,18.54372202,0.88090424,16.56461725,0.86419050,0.01354662,0.21960882,0.37981503
-5.12356178,18.64146736,0.88291668,16.67635892,0.85247999,0.01373482,0.21062511,0.38281917
-5.11755878,18.74334465,0.88456557,16.79158430,0.84134972,0.01390915,0.20250121,0.38591768
-5.11155578,18.85110060,0.88594443,16.91185627,0.83096858,0.01406897,0.19522157,0.38910441
-5.10555278,18.96623515,0.88715893,17.03852147,0.82146990,0.01421386,0.18876131,0.39237454
-5.09954977,19.09001415,0.88833001,17.17271704,0.81295332,0.01434371,0.18308987,0.39572552
-5.09354677,19.22348354,0.88959616,17.31537880,0.80548751,0.01445875,0.17817442,0.39915770
-5.08754377,19.36748223,0.89111474,17.46724872,0.79911354,0.01455955,0.17398267,0.40267456
-5.08154077,19.52265098,0.89306182,17.62887948,0.79384843,0.01464709,0.17048525,0.40628270
-5.07553777,19.68943557,0.89563060,17.80063467,0.78968883,0.01472269,0.16765727,0.40999142
-5.06953477,19.86808333,0.89902813,17.98268409,0.78661421,0.01478802,0.16547935,0.41381196
-5.06353177,20.05863290,0.90347045,18.17499410,0.78458972,0.01484502,0.16393793,0.41775643
-5.05752876,20.26089826,0.90917617,18.37731382,0.78356840,0.01489583,0.16302498,0.42183656
-5.05152576,20.47444855,0.91635885,18.58915879,0.78349262,0.01494270,0.16273722,0.42606224
-5.04552276,20.69858622,0.92521829,18.80979413,0.78429501,0.01498789,0.16307490,0.43044002
-5.03951976,20.93232624,0.93593134,19.03821960,0.78589866,0.01503356,0.16404028,0.43497167
-5.03351676,21.17437970,0.94864258,19.27315934,0.78821693,0.01508166,0.16563590,0.43965285
-5.02751376,21.42314473,0.96345534,19.51305871,0.79115296,0.01513381,0.16786286,0.44447203
-5.02151076,21.67670778,0.98042370,19.75609088,0.79459900,0.01519127,0.17071908,0.44940970
-5.01550775,21.93285758,0.99954582,20.00017470,0.79843592,0.01525479,0.17419779,0.45443803
-5.00950475,22.18911341,1.02075915,20.24300543,0.80253292,0.01532463,0.17828619,0.45952086
-5.00350175,22.44276849,1.04393781,20.48209855,0.80674768,0.01540051,0.18296452,0.46461419
-4.99749875,22.69094829,1.06889242,20.71484626,0.81092712,0.01548165,0.18820541,0.46966713
-4.99149575,22.93068239,1.09537254,20.93858547,0.81490871,0.01556675,0.19397367,0.47462318
-4.98549275,23.15898776,1.12307168,21.15067489,0.81852251,0.01565414,0.20022641,0.47942191
-4.97948974,23.37296014,1.15163478,21.34857834,0.82159383,0.01574179,0.20691357,0.48400096
-4.97348674,23.56986974,1.18066786,21.52995075,0.82394648,0.01582746,0.21397876,0.48829812
-4.96748374,23.74725672,1.20974948,21.69272262,0.82540647,0.01590883,0.22136038,0.49225358
-4.96148074,23.90302173,1.23844343,21.83517900,0.82580600,0.01598359,0.22899295,0.49581214
-4.95547774,24.03550693,1.26631224,21.95602861,0.82498768,0.01604960,0.23680865,0.49892526
-4.94947474,24.14356287,1.29293069,22.05445934,0.82280859,0.01610500,0.24473889,0.50155294
-4.94347174,24.22659761,1.31789894,22.13017679,0.81914422,0.01614829,0.25271597,0.50366525
-4.93746873,24.28460485,1.34085444,22.18342335,0.81389199,0.01617846,0.26067473,0.50524351
-4.93146573,24.31816908,1.36148227,22.21497599,0.80697416,0.01619498,0.26855405,0.50628104
-4.92546273,24.32844682,1.37952339,22.22612235,0.79834016,0.01619792,0.27629834,0.50678340
-4.91945973,24.31712420,1.39478054,22.21861535,0.78796814,0.01618783,0.28385879,0.50676830
-4.91345673,24.28635226,1.40712144,22.19460809,0.77586562,0.01616583,0.29119451,0.50626489
-4.90745373,24.23866265,1.41647945,22.15657135,0.76206945,0.01613346,0.29827341,0.50531278
-4.90145073,24.17686734,1.42285161,22.10719723,0.74664487,0.01609262,0.30507289,0.50396061
-4.89544772,24.10394654,1.42629436,22.04929311,0.72968386,0.01604550,0.31158022,0.50226437
-4.88944472,24.02293014,1.42691720,21.98567056,0.71130283,0.01599440,0.31779273,0.50028544
-4.88344172,23.93677775,1.42487477,21.91903408,0.69163973,0.01594165,0.32371768,0.49808859
-4.87743872,23.84826298,1.42035786,21.85187489,0.67085076,0.01588944,0.32937186,0.49573981
-4.87143572,23.75986707,1.41358372,21.78637434,0.64910677,0.01583974,0.33478090,0.49330427
-4.86543272,23.67368676,1.40478633,21.72432144,0.62658949,0.01579415,0.33997828,0.49084436
-4.85942971,23.59136043,1.39420714,21.66704822,0.60348767,0.01575382,0.34500412,0.48841797
-4.85342671,23.51401589,1.38208651,21.61538576,0.57999344,0.01571941,0.34990368,0.48607697
-4.84742371,23.44224193,1.36865647,21.56964291,0.55629867,0.01569101,0.35472567,0.48386613
-4.84142071,23.37608479,1.35413484,21.52960849,0.53259180,0.01566813,0.35952039,0.48182230
-4.83541771,23.31506947,1.33872104,21.49457688,0.50905486,0.01564975,0.36433777,0.47997409
-4.82941471,23.25824469,1.32259355,21.46339560,0.48586100,0.01563434,0.36922541,0.47834193
-4.82341171,23.20424913,1.30590891,21.43453268,0.46317237,0.01561993,0.37422666,0.47693851
-4.81740870,23.15139567,1.28880238,21.40616049,0.44113854,0.01560421,0.37937878,0.47576968
-4.81140570,23.09776941,1.27138963,21.37625217,0.41989523,0.01558465,0.38471142,0.47483556
-4.80540270,23.04133481,1.25376959,21.34268593,0.39956353,0.01555861,0.39024529,0.47413207
-4.79939970,22.98004661,1.23602787,21.30335246,0.38024946,0.01552349,0.39599128,0.47365251
-4.79339670,22.91195923,1.21824050,21.25626016,0.36204385,0.01547682,0.40194985,0.47338937
-4.78739370,22.83532926,1.20047770,21.19963334,0.34502242,0.01541640,0.40811100,0.47333598
-4.78139070,22.74870610,1.18280724,21.13199858,0.32924613,0.01534042,0.41445448,0.47348823
-4.77538769,22.65100629,1.16529732,21.05225513,0.31476159,0.01524752,0.42095056,0.47384594
-4.76938469,22.54156776,1.14801859,20.95972598,0.30160155,0.01513687,0.42756096,0.47441401
-4.76338169,22.42018137,1.13104525,20.85418689,0.28978546,0.01500819,0.43424018,0.47520311
-4.75737869,22.28709800,1.11445513,20.73587211,0.27931986,0.01486179,0.44093692,0.47623003
-4.75137569,22.14301067,1.09832884,20.60545618,0.27019890,0.01469853,0.44759554,0.47751743
-4.74537269,21.98901260,1.08274791,20.46401275,0.26240463,0.01451977,0.45415756,0.47909315
-4.73936968,21.82653289,1.06779226,20.31295210,0.25590733,0.01432734,0.46056296,0.48098906
-4.73336668,21.65725308,1.05353695,20.15394057,0.25066575,0.01412341,0.46675130,0.48323939
-4.72736368,21.48300871,1.04004872,19.98880553,0.24662731,0.01391043,0.47266251,0.48587882
-4.72136068,21.30568061,1.02738231,19.81943077,0.24372840,0.01369100,0.47823749,0.48894015
-4.71535768,21.12708164,1.01557702,19.64764745,0.24189469,0.01346772,0.48341832,0.49245193
-4.70935468,20.94884472,1.00465358,19.47512622,0.24104158,0.01324315,0.48814825,0.49643604
-4.70335168,20.77231808,0.99461180,19.30327611,0.24107491,0.01301964,0.49237149,0.50090534
-4.69734867,20.59847344,0.98542890,19.13315564,0.24189175,0.01279924,0.49603288,0.50586161
-4.69134567,20.42783247,0.97705887,18.96540101,0.24338160,0.01258364,0.49907762,0.51129380
-4.68534267,20.26041563,0.96943291,18.80017559,0.24542779,0.01237411,0.50145101,0.51717680
-4.67933967,20.09571706,0.96246084,18.63714381,0.24790915,0.01217141,0.50309851,0.52347073
-4.67333667,19.93270730,0.95603368,18.47547142,0.25070200,0.01197583,0.50396606,0.53012088
-4.66733367,19.76986463,0.95002703,18.31385286,0.25368236,0.01178717,0.50400081,0.53705822
-4.66133067,19.60523424,0.94430536,18.15056487,0.25672824,0.01160476,0.50315227,0.54420063
-4.65532766,19.43651284,0.93872682,17.98354442,0.25972216,0.01142752,0.50137391,0.55145461
-4.64932466,19.26115515,0.93314848,17.81048741,0.26255360,0.01125403,0.49862509,0.55871765
-4.64332166,19.07649733,0.92743163,17.62896365,0.26512139,0.01108259,0.49487334,0.56588089
-4.63731866,18.87989146,0.92144710,17.43654263,0.26733590,0.01091135,0.49009685,0.57283219
-4.63131566,18.66884459,0.91508004,17.23092398,0.26912099,0.01073838,0.48428692,0.57945936
-4.62531266,18.44115536,0.90823432,17.01006607,0.27041559,0.01056178,0.47745035,0.58565337
-4.61930965,18.19504146,0.90083600,16.77230642,0.27117484,0.01037979,0.46961148,0.59131157
-4.61330665,17.92925123,0.89283596,16.51646765,0.27137074,0.01019087,0.46081374,0.59634056
-4.60730365,17.64315387,0.88421152,16.24194372,0.27099228,0.00999379,0.45112060,0.60065878
-4.60130065,17.33680343,0.87496694,15.94876188,0.27004505,0.00978768,0.44061568,0.60419858
-4.59529765,17.01097329,0.86513283,15.63761725,0.26855031,0.00957209,0.42940208,0.60690781
-4.58929465,16.66715924,0.85476458,15.30987812,0.26654357,0.00934702,0.41760073,0.60875071
-4.58329165,16.30755093,0.84393976,14.96756176,0.26407279,0.00911295,0.40534789,0.60970825
-4.57728864,15.93497308,0.83275482,14.61328192,0.26119611,0.00887076,0.39279180,0.60977782
-4.57128564,15.55279930,0.82132099,14.25017066,0.25797949,0.00862178,0.38008863,0.60897231
-4.56528264,15.16484289,0.80975987,13.88177851,0.25449403,0.00836769,0.36739788,0.60731872
-4.55927964,14.77522999,0.79819863,13.51195790,0.25081331,0.00811045,0.35487733,0.60485627
-4.55327664,14.38826131,0.78676520,13.14473568,0.24701080,0.00785226,0.34267800,0.60163422
-4.54727364,14.00826919,0.77558366,12.78418091,0.24315736,0.00759546,0.33093910,0.59770948
-4.54127064,13.63947672,0.76476989,12.43427430,0.23931904,0.00734240,0.31978334,0.59314413
-4.53526763,13.28586560,0.75442777,12.09878520,0.23555518,0.00709542,0.30931282,0.58800299
-4.52926463,12.95105850,0.74464608,11.78116185,0.23191694,0.00685671,0.29960564,0.58235142
-4.52326163,12.63822096,0.73549605,11.48443930,0.22844618,0.00662827,0.29071353,0.57625337
-4.51725863,12.34998667,0.72702994,11.21116857,0.22517492,0.00641180,0.28266036,0.56976980
-4.51125563,12.08840840,0.71928032,10.96336933,0.22212516,0.00620870,0.27544191,0.56295760
-4.50525263,11.85493572,0.71226035,10.74250690,0.21930917,0.00602000,0.26902668,0.55586896
-4.49924962,11.65041878,0.70596486,10.54949322,0.21673029,0.00584637,0.26335776,0.54855128
-4.49324662,11.47513640,0.70037218,10.38470981,0.21438390,0.00568809,0.25835576,0.54104751
-4.48724362,11.32884522,0.69544654,10.24805008,0.21225886,0.00554507,0.25392249,0.53339693
-4.48124062,11.21084566,0.69114109,10.13897698,0.21033905,0.00541691,0.24994537,0.52563630
-4.47523762,11.12005990,0.68740104,10.05659147,0.20860509,0.00530288,0.24630228,0.51780119
-4.46923462,11.05511632,0.68416712,9.99970708,0.20703605,0.00520205,0.24286662,0.50992745
-4.46323162,11.01443511,0.68137877,9.96692543,0.20561118,0.00511328,0.23951242,0.50205270
-4.45722861,10.99630962,0.67897726,9.95670802,0.20431145,0.00503530,0.23611921,0.49421760
-4.45122561,10.99897897,0.67690829,9.96744018,0.20312089,0.00496681,0.23257646,0.48646694
-4.44522261,11.02068777,0.67512404,9.99748350,0.20202773,0.00490644,0.22878746,0.47885028
-4.43921961,11.05973032,0.67358460,10.04521440,0.20102521,0.00485293,0.22467247,0.47142218
-4.43321661,11.11447738,0.67225864,10.10904726,0.20011200,0.00480503,0.22017094,0.46424190
-4.42721361,11.18338517,0.67112337,10.18744185,0.19929237,0.00476164,0.21524294,0.45737255
-4.42121061,11.26498742,0.67016374,10.27889588,0.19857600,0.00472179,0.20986964,0.45087973
-4.41520760,11.35787223,0.66937101,10.38192444,0.19797747,0.00468464,0.20405291,0.44482966
-4.40920460,11.46064689,0.66874086,10.49502926,0.19751547,0.00464948,0.19781408,0.43928695
-4.40320160,11.57189433,0.66827105,10.61666107,0.19721183,0.00461573,0.19119206,0.43431205
-4.39719860,11.69012551,0.66795890,10.74517919,0.19709032,0.00458294,0.18424087,0.42995852
-4.39119560,11.81373233,0.66779882,10.87881244,0.19717541,0.00455072,0.17702665,0.42627037
-4.38519260,11.94094553,0.66777991,11.01562538,0.19749089,0.00451874,0.16962459,0.42327946
-4.37918959,12.06980193,0.66788401,11.15349381,0.19805857,0.00448673,0.16211552,0.42100327
-4.37318659,12.19812429,0.66808419,11.29009256,0.19889699,0.00445438,0.15458277,0.41944311
-4.36718359,12.32351676,0.66834390,11.42289795,0.20002023,0.00442138,0.14710899,0.41858282
-4.36118059,12.44337756,0.66861675,11.54920637,0.20143688,0.00438739,0.13977343,0.41838832
-4.35517759,12.55492939,0.66884706,11.66616929,0.20314914,0.00435199,0.13264947,0.41880766
-4.34917459,12.65526699,0.66897107,11.77084401,0.20515209,0.00431471,0.12580267,0.41977198
-4.34317159,12.74142022,0.66891874,11.86025825,0.20743321,0.00427503,0.11928923,0.42119712
-4.33716858,12.81042974,0.66861609,11.93148604,0.20997204,0.00423237,0.11315499,0.42298591
-4.33116558,12.85943185,0.66798781,11.98173119,0.21274006,0.00418611,0.10743484,0.42503099
-4.32516258,12.88574811,0.66696021,12.00841445,0.21570078,0.00413562,0.10215261,0.42721810
-4.31915958,12.88697533,0.66546393,12.00925993,0.21881004,0.00408029,0.09732127,0.42942962
-4.31315658,12.86107114,0.66343672,11.98237629,0.22201646,0.00401952,0.09294357,0.43154819
-4.30715358,12.80643088,0.66082571,11.92632873,0.22526216,0.00395281,0.08901279,0.43346031
