energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Li_s_up,Li_s_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.59879940,1.64558336,-0.70128983,0.49951281,-0.23359381,0.66749624,-0.17335664,0.08454956,-0.06330764,0.00086342,-0.00030882,0.29457985,-0.21061551,0.72048847,-0.33472641,0.00000000,-0.00000000
-3.59279640,1.66636464,-0.71575087,0.50010352,-0.24334943,0.67900099,-0.17546337,0.08297407,-0.06383068,0.00087741,-0.00029573,0.29740136,-0.20963938,0.72653640,-0.34822808,0.00000000,-0.00000000
-3.58679340,1.68668398,-0.73528210,0.50050147,-0.25424307,0.68953219,-0.17888090,0.08144658,-0.06487170,0.00088995,-0.00028529,0.30046367,-0.21045280,0.73282942,-0.36391623,0.00000000,-0.00000000
-3.58079040,1.70616502,-0.75967857,0.50062800,-0.26612226,0.69890845,-0.18357126,0.07998279,-0.06640518,0.00090082,-0.00027762,0.30372353,-0.21303508,0.73922820,-0.38164899,0.00000000,-0.00000000
-3.57478739,1.72433468,-0.78862894,0.50038025,-0.27880565,0.70693145,-0.18946819,0.07859060,-0.06839481,0.00090981,-0.00027277,0.30710957,-0.21732969,0.74553958,-0.40123841,0.00000000,-0.00000000
-3.56878439,1.74063880,-0.82172919,0.49963598,-0.29208924,0.71339213,-0.19648037,0.07727029,-0.07079460,0.00091666,-0.00027073,0.31052412,-0.22324752,0.75152379,-0.42245764,0.00000000,-0.00000000
-3.56278139,1.75446288,-0.85849924,0.49825949,-0.30575368,0.71807844,-0.20449553,0.07601510,-0.07355037,0.00092114,-0.00027144,0.31384639,-0.23067108,0.75690416,-0.44504944,0.00000000,-0.00000000
-3.55677839,1.76515714,-0.89840186,0.49610839,-0.31957217,0.72078397,-0.21338506,0.07481205,-0.07660138,0.00092297,-0.00027477,0.31693700,-0.23945945,0.76137910,-0.46873586,0.00000000,-0.00000000
-3.55077539,1.77206492,-0.94086290,0.49304089,-0.33331872,0.72131731,-0.22300913,0.07364314,-0.07988219,0.00092193,-0.00028058,0.31964360,-0.24945358,0.76463564,-0.49322828,0.00000000,-0.00000000
-3.54477239,1.77455304,-0.98529183,0.48892332,-0.34677631,0.71951163,-0.23322187,0.07248667,-0.08332469,0.00091778,-0.00028867,0.32180734,-0.26048190,0.76636415,-0.51823763,0.00000000,-0.00000000
-3.53876938,1.77204290,-1.03110150,0.48363750,-0.35974463,0.71523403,-0.24387651,0.07131872,-0.08686001,0.00091035,-0.00029883,0.32326989,-0.27236577,0.76627349,-0.54348403,0.00000000,-0.00000000
-3.53276638,1.76404083,-1.07772627,0.47708773,-0.37204679,0.70839428,-0.25483015,0.07011471,-0.09042058,0.00089952,-0.00031082,0.32388071,-0.28492470,0.76410600,-0.56870536,0.00000000,-0.00000000
-3.52676338,1.75016638,-1.12463745,0.46920704,-0.38353499,0.69895247,-0.26594791,0.06885088,-0.09394186,0.00088519,-0.00032441,0.32350424,-0.29798092,0.75965167,-0.59366444,0.00000000,-0.00000000
-3.52076038,1.73017719,-1.17135533,0.45996247,-0.39409451,0.68692513,-0.27710637,0.06750580,-0.09736399,0.00086736,-0.00033934,0.32202658,-0.31136328,0.75276083,-0.61815429,0.00000000,-0.00000000
-3.51475738,1.70398934,-1.21745724,0.44935905,-0.40364600,0.67238966,-0.28819598,0.06606159,-0.10063308,0.00084611,-0.00035539,0.31936150,-0.32491018,0.74335485,-0.64200115,0.00000000,-0.00000000
-3.50875438,1.67169224,-1.26258132,0.43744257,-0.41214598,0.65548671,-0.29912248,0.06450501,-0.10370227,0.00082156,-0.00037230,0.31545539,-0.33847152,0.73143444,-0.66506532,0.00000000,-0.00000000
-3.50275138,1.63355741,-1.30642580,0.42430067,-0.41958533,0.63642044,-0.30980716,0.06282829,-0.10653231,0.00079393,-0.00038986,0.31029097,-0.35190958,0.71708507,-0.68723954,0.00000000,-0.00000000
-3.49674837,1.59004068,-1.34874419,0.41006258,-0.42598612,0.61545655,-0.32018611,0.06102967,-0.10909185,0.00076352,-0.00040785,0.30388956,-0.36509893,0.70047946,-0.70844524,0.00000000,-0.00000000
-3.49074537,1.54177787,-1.38933667,0.39489730,-0.43139679,0.59291826,-0.33020836,0.05911368,-0.11135734,0.00073068,-0.00042605,0.29631194,-0.37792542,0.68187683,-0.72862693,0.00000000,-0.00000000
-3.48474237,1.48957400,-1.42803852,0.37901032,-0.43588604,0.56918027,-0.33983333,0.05709106,-0.11331252,0.00069584,-0.00044428,0.28765759,-0.39028438,0.66161929,-0.74774495,0.00000000,-0.00000000
-3.47873937,1.43438654,-1.46470646,0.36263921,-0.43953584,0.54466098,-0.34902749,0.05497852,-0.11494773,0.00065946,-0.00046234,0.27806251,-0.40207836,0.64012510,-0.76576744,0.00000000,-0.00000000
-3.47273637,1.37730341,-1.49920409,0.34604798,-0.44243393,0.51981330,-0.35776072,0.05279814,-0.11625891,0.00062207,-0.00048005,0.26769573,-0.41321456,0.61787942,-0.78266187,0.00000000,-0.00000000
-3.46673337,1.31951654,-1.53138744,0.32952066,-0.44466626,0.49511429,-0.36600258,0.05057662,-0.11724640,0.00058420,-0.00049723,0.25675453,-0.42360220,0.59542275,-0.79838680,0.00000000,-0.00000000
-3.46073037,1.26229196,-1.56109205,0.31335426,-0.44630998,0.47105410,-0.37371866,0.04834440,-0.11791382,0.00054640,-0.00051370,0.24545877,-0.43315027,0.57333747,-0.81288474,0.00000000,-0.00000000
-3.45472736,1.20693746,-1.58812241,0.29785122,-0.44742714,0.44812442,-0.38086756,0.04613454,-0.11826678,0.00050923,-0.00052928,0.23404448,-0.44176574,0.55223289,-0.82607635,0.00000000,-0.00000000
-3.44872436,1.15476893,-1.61224492,0.28331180,-0.44805981,0.42680693,-0.38739844,0.04398168,-0.11831179,0.00047323,-0.00054379,0.22275690,-0.44935250,0.53272939,-0.83785676,0.00000000,-0.00000000
-3.44272136,1.10707611,-1.63318504,0.27002645,-0.44822657,0.40756190,-0.39324966,0.04192086,-0.11805535,0.00043891,-0.00055704,0.21184337,-0.45581129,0.51544192,-0.84809429,0.00000000,-0.00000000
-3.43671836,1.06508909,-1.65062908,0.25826844,-0.44792097,0.39081734,-0.39834843,0.03998643,-0.11750317,0.00040675,-0.00056885,0.20154616,-0.46104061,0.50096349,-0.85663176,0.00000000,-0.00000000
-3.43071536,1.02994591,-1.66423069,0.24828684,-0.44711162,0.37695888,-0.40261166,0.03821096,-0.11665974,0.00037717,-0.00057902,0.19209558,-0.46493870,0.48984884,-0.86329042,0.00000000,-0.00000000
-3.42471236,1.00266236,-1.67362206,0.24030005,-0.44574430,0.36632049,-0.40594805,0.03662431,-0.11552816,0.00035055,-0.00058737,0.18370352,-0.46740647,0.48259879,-0.86787654,0.00000000,-0.00000000
-3.41870935,0.98410437,-1.67842918,0.23449003,-0.44374562,0.35917629,-0.40826122,0.03525273,-0.11411022,0.00032719,-0.00059374,0.17655750,-0.46835136,0.47964553,-0.87019009,0.00000000,-0.00000000
-3.41270635,0.97496358,-1.67829034,0.23099714,-0.44102826,0.35573355,-0.40945387,0.03411818,-0.11240682,0.00030735,-0.00059796,0.17081550,-0.46769183,0.48133923,-0.87003530,0.00000000,-0.00000000
-3.40670335,0.97573654,-1.67287698,0.22991594,-0.43749729,0.35612691,-0.40943263,0.03323771,-0.11041851,0.00029118,-0.00059988,0.16660162,-0.46536219,0.48793618,-0.86723241,0.00000000,-0.00000000
-3.40070035,0.98670800,-1.66191565,0.23129178,-0.43305730,0.36041408,-0.40811346,0.03262301,-0.10814627,0.00027878,-0.00059939,0.16400253,-0.46131766,0.49958872,-0.86162994,0.00000000,-0.00000000
-3.39469735,1.00793854,-1.64520968,0.23511838,-0.42761984,0.36857286,-0.40542716,0.03228017,-0.10559240,0.00027018,-0.00059641,0.16306496,-0.45553913,0.51633737,-0.85311680,0.00000000,-0.00000000
-3.38869435,1.03925708,-1.62265946,0.24133647,-0.42111080,0.38049991,-0.40132477,0.03220950,-0.10276133,0.00026534,-0.00059090,0.16379414,-0.44803741,0.53810525,-0.84163360,0.00000000,-0.00000000
-3.38269135,1.08025841,-1.59427990,0.24983351,-0.41347727,0.39601101,-0.39578252,0.03240554,-0.09966054,0.00026415,-0.00058284,0.16615319,-0.43885670,0.56469521,-0.82718235,0.00000000,-0.00000000
-3.37668834,1.13030621,-1.56021419,0.26044459,-0.40469359,0.41484322,-0.38880596,0.03285722,-0.09630124,0.00026641,-0.00057228,0.17006354,-0.42807695,0.59578976,-0.80983413,0.00000000,-0.00000000
-3.37068534,1.18854173,-1.52074285,0.27295456,-0.39476603,0.43665884,-0.38043318,0.03354811,-0.09269897,0.00027191,-0.00055932,0.17540643,-0.41581501,0.63095416,-0.78973415,0.00000000,-0.00000000
-3.36468234,1.25389827,-1.47628756,0.28710148,-0.38373624,0.46105122,-0.37073678,0.03445687,-0.08887393,0.00028036,-0.00054409,0.18202530,-0.40222437,0.66964270,-0.76710400,0.00000000,-0.00000000
-3.35867934,1.32512155,-1.42740930,0.30258132,-0.37168286,0.48755258,-0.35982446,0.03555770,-0.08485112,0.00029142,-0.00052680,0.18972928,-0.38749345,0.71120828,-0.74224077,0.00000000,-0.00000000
-3.35267634,1.40079581,-1.37480102,0.31905402,-0.35872163,0.51564354,-0.34783834,0.03682106,-0.08066020,0.00030472,-0.00050767,0.19829752,-0.37184252,0.75491534,-0.71551318,0.00000000,-0.00000000
-3.34667334,1.47937517,-1.31927478,0.33615069,-0.34500374,0.54476447,-0.33495277,0.03821433,-0.07633510,0.00031986,-0.00048699,0.20748443,-0.35551926,0.79995576,-0.68735477,0.00000000,-0.00000000
-3.34067034,1.55921984,-1.26174415,0.35348197,-0.33071260,0.57432827,-0.32137097,0.03970262,-0.07191346,0.00033643,-0.00046507,0.21702577,-0.33879317,0.84546772,-0.65825445,0.00000000,-0.00000000
-3.33466733,1.63863618,-1.20320242,0.37064730,-0.31605932,0.60373436,-0.30732041,0.04124966,-0.06743584,0.00035400,-0.00044226,0.22664527,-0.32194899,0.89055675,-0.62874481,0.00000000,-0.00000000
-3.32866433,1.71591953,-1.14469751,0.38724483,-0.30127685,0.63238347,-0.29304735,0.04281867,-0.06294477,0.00037213,-0.00041892,0.23606187,-0.30527942,0.93431864,-0.59938863,0.00000000,-0.00000000
-3.32266133,1.78939849,-1.08730476,0.40288177,-0.28661347,0.65969270,-0.27881056,0.04437327,-0.05848379,0.00039040,-0.00039544,0.24499718,-0.28907736,0.97586331,-0.57076418,0.00000000,-0.00000000
-3.31665833,1.85747912,-1.03209836,0.41718470,-0.27232545,0.68511040,-0.26487468,0.04587835,-0.05409640,0.00040841,-0.00037219,0.25318303,-0.27362799,1.01433876,-0.54344982,0.00000000,-0.00000000
-3.31065533,1.91868748,-0.98012284,0.42980963,-0.25866962,0.70813031,-0.25150332,0.04730096,-0.04982500,0.00042577,-0.00034956,0.26036891,-0.25920090,1.04895440,-0.51800848,0.00000000,-0.00000000
-3.30465233,1.97170879,-0.93236526,0.44045126,-0.24589590,0.72830427,-0.23895229,0.04861100,-0.04570999,0.00044214,-0.00032790,0.26632891,-0.24604260,1.07900260,-0.49497261,0.00000000,-0.00000000
-3.29864932,2.01542170,-0.88972942,0.44885115,-0.23424012,0.74525325,-0.22746313,0.04978189,-0.04178892,0.00045721,-0.00030756,0.27086802,-0.23436957,1.10387771,-0.47483006,0.00000000,-0.00000000
-3.29264632,2.04892618,-0.85301255,0.45480447,-0.22391745,0.75867591,-0.21725723,0.05079113,-0.03809576,0.00047071,-0.00028884,0.27382747,-0.22436215,1.12309163,-0.45801125,0.00000000,-0.00000000
-3.28664332,2.07156405,-0.82288547,0.45816502,-0.21511665,0.76835468,-0.20853068,0.05162064,-0.03466040,0.00048243,-0.00027205,0.27508899,-0.21615937,1.13628545,-0.44487823,0.00000000,-0.00000000
-3.28064032,2.08293110,-0.79987656,0.45884827,-0.20799519,0.77415889,-0.20144997,0.05225700,-0.03150832,0.00049220,-0.00025740,0.27457764,-0.20985489,1.14323651,-0.43571571,0.00000000,-0.00000000
-3.27463732,2.08288068,-0.78436003,0.45683235,-0.20267558,0.77604503,-0.19614879,0.05269149,-0.02866032,0.00049990,-0.00024511,0.27226332,-0.20549421,1.14386064,-0.43072436,0.00000000,-0.00000000
-3.26863432,2.07151850,-0.77654873,0.45215701,-0.19924278,0.77405421,-0.19272578,0.05292007,-0.02613261,0.00050547,-0.00023533,0.26816067,-0.20307315,1.13820973,-0.43001660,0.00000000,-0.00000000
-3.26263132,2.04918941,-0.77649143,0.44492046,-0.19774283,0.76830696,-0.19124341,0.05294315,-0.02393684,0.00050890,-0.00022819,0.26232756,-0.20253771,1.12646466,-0.43361477,0.00000000,-0.00000000
-3.25662831,2.01645677,-0.78407480,0.43527453,-0.19818271,0.75899589,-0.19172790,0.05276522,-0.02208041,0.00051022,-0.00022375,0.25486212,-0.20378533,1.10892419,-0.44145189,0.00000000,-0.00000000
-3.25062531,1.97407584,-0.79902956,0.42341816,-0.20053125,0.74637662,-0.19417008,0.05239455,-0.02056678,0.00050950,-0.00022206,0.24589852,-0.20666747,1.08599038,-0.45337465,0.00000000,-0.00000000
-3.24462231,1.92296262,-0.82094078,0.40958976,-0.20472110,0.73075750,-0.19852715,0.05184268,-0.01939580,0.00050687,-0.00022311,0.23560165,-0.21099351,1.05815141,-0.46914881,0.00000000,-0.00000000
-3.23861931,1.86415980,-0.84926161,0.39405873,-0.21065164,0.71248884,-0.20472516,0.05112399,-0.01856420,0.00050245,-0.00022686,0.22416103,-0.21653592,1.02596273,-0.48846642,0.00000000,-0.00000000
-3.23261631,1.79880169,-0.88333016,0.37711658,-0.21819258,0.69195218,-0.21266210,0.05025530,-0.01806592,0.00049644,-0.00023325,0.21178416,-0.22303649,0.99002743,-0.51095485,0.00000000,-0.00000000
-3.22661331,1.72807963,-0.92238866,0.35906806,-0.22718812,0.66955015,-0.22221135,0.04925545,-0.01789247,0.00048905,-0.00024219,0.19868952,-0.23021347,0.95097684,-0.53618721,0.00000000,-0.00000000
-3.22061031,1.65320971,-0.96560445,0.34022273,-0.23746158,0.64569743,-0.23322547,0.04814505,-0.01803322,0.00048049,-0.00025354,0.18509980,-0.23776959,0.90945223,-0.56369373,0.00000000,-0.00000000
-3.21460730,1.57540380,-1.01209182,0.32088720,-0.24882011,0.62081322,-0.24553996,0.04694619,-0.01847564,0.00047104,-0.00026718,0.17123527,-0.24540043,0.86608829,-0.59297376,0.00000000,-0.00000000
-3.20860430,1.49584515,-1.06093407,0.30135853,-0.26105947,0.59531533,-0.25897703,0.04568243,-0.01920541,0.00046095,-0.00028293,0.15730781,-0.25280318,0.82149907,-0.62350795,0.00000000,-0.00000000
-3.20260130,1.41566903,-1.11120513,0.28191871,-0.27396863,0.56961615,-0.27334908,0.04437867,-0.02020649,0.00045053,-0.00030061,0.14351567,-0.25968533,0.77626666,-0.65477021,0.00000000,-0.00000000
-3.19659830,1.33594876,-1.16198981,0.26283056,-0.28733407,0.54412029,-0.28846193,0.04306128,-0.02146108,0.00044008,-0.00032003,0.13003919,-0.26577302,0.73093290,-0.68623903,0.00000000,-0.00000000
-3.19059530,1.25768697,-1.21240232,0.24433494,-0.30094353,0.51922387,-0.30411755,0.04175814,-0.02294955,0.00042994,-0.00034097,0.11703747,-0.27081887,0.68599406,-0.71740784,0.00000000,-0.00000000
-3.18459230,1.18181170,-1.26160237,0.22664930,-0.31458938,0.49531500,-0.32011648,0.04049882,-0.02465036,0.00042046,-0.00036320,0.10464613,-0.27460880,0.64189835,-0.74779417,0.00000000,-0.00000000
-3.17858929,1.10917661,-1.30880865,0.20996736,-0.32807129,0.47277519,-0.33625968,0.03931469,-0.02653990,0.00041201,-0.00038647,0.09297611,-0.27696782,0.59904587,-0.77694727,0.00000000,-0.00000000
-3.17258629,1.04056430,-1.35330932,0.19445974,-0.34119835,0.45198114,-0.35235009,0.03823895,-0.02859239,0.00040497,-0.00041053,0.08211345,-0.27776441,0.55779067,-0.80445427,0.00000000,-0.00000000
-3.16658329,0.97669192,-1.39446960,0.18027541,-0.35379063,0.43330658,-0.36819389,0.03730670,-0.03077984,0.00039974,-0.00043508,0.07211988,-0.27691332,0.51844428,-0.82994466,0.00000000,-0.00000000
-3.16058029,0.91821771,-1.43173658,0.16754353,-0.36568025,0.41712351,-0.38360147,0.03655476,-0.03307208,0.00039672,-0.00045985,0.06303425,-0.27437690,0.48128027,-0.85309334,0.00000000,-0.00000000
-3.15457729,0.86574756,-1.46464140,0.15637558,-0.37671207,0.40380263,-0.39838850,0.03602137,-0.03543690,0.00039632,-0.00048451,0.05487443,-0.27016461,0.44653924,-0.87362220,0.00000000,-0.00000000
-3.14857429,0.81984071,-1.49279940,0.14686745,-0.38674412,0.39371240,-0.41237690,0.03574581,-0.03784024,0.00039894,-0.00050877,0.04763973,-0.26433102,0.41443379,-0.89130070,0.00000000,-0.00000000
-3.14257129,0.78101363,-1.51590850,0.13910125,-0.39564787,0.38721677,-0.42539615,0.03576772,-0.04024668,0.00040498,-0.00053228,0.04131353,-0.25697230,0.38515300,-0.90594542,0.00000000,-0.00000000
-3.13656828,0.74974165,-1.53374649,0.13314678,-0.40330854,0.38467107,-0.43728482,0.03612626,-0.04261985,0.00041479,-0.00055472,0.03586602,-0.24822135,0.35886618,-0.91741913,0.00000000,-0.00000000
-3.13056528,0.72645794,-1.54616770,0.12906229,-0.40962547,0.38641644,-0.44789253,0.03685915,-0.04492318,0.00042870,-0.00057576,0.03125693,-0.23824190,0.33572556,-0.92562944,0.00000000,-0.00000000
-3.12456228,0.71154982,-1.55309947,0.12689476,-0.41451270,0.39277262,-0.45708234,0.03800147,-0.04712062,0.00044696,-0.00059510,0.02743810,-0.22722178,0.31586784,-0.93052752,0.00000000,-0.00000000
-3.11855928,0.70535244,-1.55453885,0.12667940,-0.41789980,0.40402947,-0.46473343,0.03958435,-0.04917750,0.00046978,-0.00061243,0.02435588,-0.21536567,0.29941460,-0.93210673,0.00000000,-0.00000000
-3.11255628,0.70814027,-1.55054971,0.12843862,-0.41973291,0.42043756,-0.47074421,0.04163361,-0.05106146,0.00049728,-0.00062747,0.02195317,-0.20288773,0.28647159,-0.93040164,0.00000000,-0.00000000
-3.10655328,0.72011705,-1.54126038,0.13218033,-0.41997599,0.44219821,-0.47503545,0.04416834,-0.05274335,0.00052947,-0.00064000,0.02017119,-0.19000428,0.27712713,-0.92548720,0.00000000,-0.00000000
-3.10055028,0.74140472,-1.52686182,0.13789600,-0.41861225,0.46945356,-0.47755353,0.04719945,-0.05419809,0.00056627,-0.00064983,0.01895093,-0.17692696,0.27144967,-0.91747810,0.00000000,-0.00000000
-3.09454727,0.77203229,-1.50760599,0.14555835,-0.41564549,0.50227715,-0.47827338,0.05072846,-0.05540552,0.00060746,-0.00065680,0.01823426,-0.16385655,0.26948498,-0.90652816,0.00000000,-0.00000000
-3.08854427,0.81192554,-1.48380426,0.15511907,-0.41110138,0.54066562,-0.47720090,0.05474628,-0.05635101,0.00065273,-0.00066083,0.01796474,-0.15097768,0.27125299,-0.89282958,0.00000000,-0.00000000
-3.08254127,0.86089827,-1.45582539,0.16650673,-0.40502843,0.58453210,-0.47437478,0.05923236,-0.05702599,0.00070160,-0.00066192,0.01808823,-0.13845451,0.27674482,-0.87661174,0.00000000,-0.00000000
-3.07653827,0.91864606,-1.42409262,0.17962504,-0.39749850,0.63370168,-0.46986732,0.06415406,-0.05742818,0.00075351,-0.00066009,0.01855323,-0.12642764,0.28591999,-0.85813934,0.00000000,-0.00000000
-3.07053527,0.98474309,-1.38907964,0.19435172,-0.38860674,0.68790946,-0.46378412,0.06946642,-0.05756170,0.00080775,-0.00065546,0.01931111,-0.11501208,0.29870427,-0.83770971,0.00000000,-0.00000000
-3.06453227,1.05864270,-1.35130495,0.21053818,-0.37847088,0.74680154,-0.45626260,0.07511236,-0.05743683,0.00086353,-0.00064820,0.02031627,-0.10429643,0.31498827,-0.81564895,0.00000000,-0.00000000
-3.05852926,1.13968194,-1.31132439,0.22801009,-0.36722965,0.80993892,-0.44746920,0.08102323,-0.05706956,0.00091993,-0.00063856,0.02152612,-0.09434306,0.33462694,-0.79230693,0.00000000,-0.00000000
-3.05252626,1.22709026,-1.26972198,0.24656898,-0.35504061,0.87680452,-0.43759536,0.08711995,-0.05648096,0.00097601,-0.00062681,0.02290118,-0.08518929,0.35744001,-0.76805115,0.00000000,-0.00000000
-3.04652326,1.32000230,-1.22709889,0.26599489,-0.34207708,0.94681308,-0.42685236,0.09331450,-0.05569626,0.00103075,-0.00061328,0.02440511,-0.07684931,0.38321358,-0.74325939,0.00000000,-0.00000000
-3.04052026,1.41747431,-1.18406104,0.28605012,-0.32852456,1.01932360,-0.41546519,0.09951190,-0.05474387,0.00108313,-0.00059832,0.02600474,-0.06931682,0.41170266,-0.71831159,0.00000000,-0.00000000
-3.03451726,1.51850376,-1.14120559,0.30648392,-0.31457657,1.09365392,-0.40366578,0.10561248,-0.05365415,0.00113214,-0.00058232,0.02767022,-0.06256801,0.44263471,-0.69358102,0.00000000,-0.00000000
-3.02851426,1.62205128,-1.09910703,0.32703801,-0.30043022,1.16909681,-0.39168585,0.11151461,-0.05245828,0.00117680,-0.00056565,0.02937507,-0.05656493,0.47571400,-0.66942530,0.00000000,-0.00000000
-3.02251126,1.72706405,-1.05830349,0.34745274,-0.28628166,1.24493679,-0.37974976,0.11711746,-0.05118700,0.00121623,-0.00054866,0.03109640,-0.05125884,0.51062661,-0.64617764,0.00000000,-0.00000000
-3.01650825,1.83249954,-1.01928385,0.36747370,-0.27232159,1.32046713,-0.36806768,0.12232397,-0.04986948,0.00124964,-0.00053170,0.03281496,-0.04659362,0.54704594,-0.62413867,0.00000000,-0.00000000
-3.01050525,1.93734857,-0.98247653,0.38685839,-0.25873115,1.39500587,-0.35682945,0.12704380,-0.04853229,0.00127636,-0.00051508,0.03451531,-0.04250896,0.58463843,-0.60356951,0.00000000,-0.00000000
-3.00450225,2.04065659,-0.94824053,0.40538276,-0.24567825,1.46791053,-0.34619951,0.13119611,-0.04719851,0.00129590,-0.00049903,0.03618582,-0.03894317,0.62306925,-0.58468617,0.00000000,-0.00000000
-2.99849925,2.14154216,-0.91685913,0.42284721,-0.23331457,1.53859050,-0.33631296,0.13471203,-0.04588706,0.00130792,-0.00048377,0.03781869,-0.03583577,0.66200787,-0.56765595,0.00000000,-0.00000000
-2.99249625,2.23921185,-0.88853670,0.43908191,-0.22177331,1.60651671,-0.32727315,0.13753686,-0.04461224,0.00131226,-0.00046942,0.03940979,-0.03312951,0.70113304,-0.55259573,0.00000000,-0.00000000
-2.98649325,2.33297092,-0.86339885,0.45395099,-0.21116781,1.67122819,-0.31915074,0.13963165,-0.04338357,0.00130896,-0.00045607,0.04095845,-0.03077204,0.74013731,-0.53957239,0.00000000,-0.00000000
-2.98049025,2.42222940,-0.84149562,0.46735559,-0.20159094,1.73233533,-0.31198423,0.14097430,-0.04220577,0.00129822,-0.00044371,0.04246707,-0.02871701,0.77873064,-0.52860531,0.00000000,-0.00000000
-2.97448724,2.50650348,-0.82280776,0.47923544,-0.19311526,1.78951978,-0.30578202,0.14156002,-0.04107908,0.00128044,-0.00043230,0.04394064,-0.02692485,0.81664333,-0.51967071,0.00000000,-0.00000000
-2.96848424,2.58541243,-0.80725542,0.48956903,-0.18579387,1.84253145,-0.30052551,0.14140113,-0.03999971,0.00125617,-0.00042174,0.04538614,-0.02536298,0.85362787,-0.51270756,0.00000000,-0.00000000
-2.96248124,2.65867154,-0.79470874,0.49837225,-0.17966177,1.89118277,-0.29617338,0.14052623,-0.03896049,0.00122610,-0.00041188,0.04681182,-0.02400581,0.88946010,-0.50762458,0.00000000,-0.00000000
-2.95647824,2.72608178,-0.78499966,0.50569570,-0.17473759,1.93534108,-0.29266641,0.13897877,-0.03795168,0.00119103,-0.00040253,0.04822645,-0.02283430,0.92393942,-0.50430799,0.00000000,-0.00000000
-2.95047524,2.78751714,-0.77793405,0.51162068,-0.17102551,1.97491974,-0.28993265,0.13681513,-0.03696182,0.00115184,-0.00039350,0.04963850,-0.02183533,0.95688838,-0.50262939,0.00000000,-0.00000000
-2.94447224,2.84291064,-0.77330348,0.51625424,-0.16851714,2.00986880,-0.28789265,0.13410220,-0.03597867,0.00110949,-0.00038456,0.05105530,-0.02100083,0.98815161,-0.50245319,0.00000000,-0.00000000
-2.93846923,2.89224020,-0.77089580,0.51972331,-0.16719329,2.04016609,-0.28646433,0.13091474,-0.03499007,0.00106494,-0.00037551,0.05248233,-0.02032681,1.01759444,-0.50364337,0.00000000,-0.00000000
-2.93246623,2.93551532,-0.77050403,0.52216853,-0.16702543,2.06580950,-0.28556724,0.12733250,-0.03398486,0.00101914,-0.00036615,0.05392252,-0.01981231,1.04510116,-0.50606883,0.00000000,-0.00000000
-2.92646323,2.97276574,-0.77193291,0.52373778,-0.16797679,2.08681106,-0.28512594,0.12343729,-0.03295357,0.00097302,-0.00035628,0.05537566,-0.01945835,1.07057320,-0.50960737,0.00000000,-0.00000000
-2.92046023,3.00403258,-0.77500305,0.52457994,-0.17000296,2.10319336,-0.28507252,0.11931020,-0.03188913,0.00092743,-0.00034578,0.05683803,-0.01926683,1.09392740,-0.51414790,0.00000000,-0.00000000
-2.91445723,3.02936277,-0.77955237,0.52483908,-0.17305221,2.11498867,-0.28534794,0.11502900,-0.03078730,0.00088313,-0.00033452,0.05830220,-0.01923963,1.11509433,-0.51959093,0.00000000,-0.00000000
-2.90845423,3.04880698,-0.78543517,0.52464937,-0.17706534,2.12224072,-0.28590240,0.11066582,-0.02964711,0.00084077,-0.00032243,0.05975696,-0.01937774,1.13401690,-0.52584748,0.00000000,-0.00000000
-2.90245123,3.06242094,-0.79251907,0.52413089,-0.18197525,2.12500906,-0.28669473,0.10628532,-0.02847097,0.00080090,-0.00030950,0.06118754,-0.01968058,1.15064917,-0.53283665,0.00000000,-0.00000000
-2.89644822,3.07026998,-0.80068033,0.52338648,-0.18770652,2.12337562,-0.28769107,0.10194330,-0.02726474,0.00076391,-0.00029572,0.06257594,-0.02014544,1.16495549,-0.54048214,0.00000000,-0.00000000
-2.89044522,3.07243626,-0.80979824,0.52249974,-0.19417484,2.11745285,-0.28886295,0.09768572,-0.02603768,0.00073008,-0.00028117,0.06390151,-0.02076713,1.17690981,-0.54870828,0.00000000,-0.00000000
-2.88444222,3.06902771,-0.81974924,0.52153418,-0.20128674,2.10739269,-0.29018506,0.09354839,-0.02480218,0.00069956,-0.00026592,0.06514162,-0.02153786,1.18649522,-0.55743586,0.00000000,-0.00000000
-2.87843922,3.06018807,-0.83040156,0.52053340,-0.20893962,2.09339556,-0.29163312,0.08955694,-0.02357348,0.00067236,-0.00025011,0.06627250,-0.02244724,1.19370368,-0.56657852,0.00000000,-0.00000000
-2.87243622,3.04610669,-0.84161095,0.51952233,-0.21702226,2.07571853,-0.29318189,0.08572741,-0.02236932,0.00064840,-0.00023389,0.06727005,-0.02348247,1.19853566,-0.57603982,0.00000000,-0.00000000
-2.86643322,3.02702738,-0.85321822,0.51850914,-0.22541589,2.05468159,-0.29480372,0.08206702,-0.02120951,0.00062747,-0.00021740,0.06811081,-0.02462878,1.20099998,-0.58571171,0.00000000,-0.00000000
-2.86043022,3.00325503,-0.86504895,0.51748789,-0.23399593,2.03067146,-0.29646784,0.07857535,-0.02011549,0.00060932,-0.00020084,0.06877278,-0.02586986,1.20111340,-0.59547437,0.00000000,-0.00000000
-2.85442721,2.97515948,-0.87691553,0.51644147,-0.24263425,2.00414213,-0.29814035,0.07524569,-0.01910991,0.00059360,-0.00018437,0.06923628,-0.02718854,1.19890031,-0.60519780,0.00000000,-0.00000000
