energy_ev,total_up,In_p_up,In_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.87993997,1.10801405,0.09218068,0.00118394,0.63361318,0.00000000,0.31017588,0.26913125
-5.87393697,1.18192155,0.10041995,0.00125717,0.67453851,0.00000000,0.32972969,0.28550555
-5.86793397,1.25547681,0.10877971,0.00132983,0.71533854,0.00000000,0.34929104,0.30160580
-5.86193097,1.32774987,0.11714332,0.00140119,0.75551887,0.00000000,0.36865696,0.31721178
-5.85592796,1.39777088,0.12538833,0.00147048,0.79456170,0.00000000,0.38761315,0.33209678
-5.84992496,1.46454936,0.13338922,0.00153692,0.83193536,0.00000000,0.40593728,0.34603233
-5.84392196,1.52709604,0.14102019,0.00159972,0.86710520,0.00000000,0.42340281,0.35879364
-5.83791896,1.58444640,0.14815832,0.00165807,0.89954569,0.00000000,0.43978344,0.37016537
-5.83191596,1.63568520,0.15468662,0.00171122,0.92875321,0.00000000,0.45485780,0.37994749
-5.82591296,1.67997076,0.16049711,0.00175843,0.95425893,0.00000000,0.46841447,0.38796112
-5.81990995,1.71655806,0.16549365,0.00179906,0.97564127,0.00000000,0.48025683,0.39405388
-5.81390695,1.74481961,0.16959440,0.00183250,0.99253747,0.00000000,0.49020776,0.39810468
-5.80790395,1.76426303,0.17273401,0.00185827,1.00465362,0.00000000,0.49811394,0.40002757
-5.80190095,1.77454480,0.17486509,0.00187597,1.01177276,0.00000000,0.50384953,0.39977454
-5.79589795,1.77547930,0.17595927,0.00188531,1.01376073,0.00000000,0.50731918,0.39733714
-5.78989495,1.76704298,0.17600759,0.00188613,1.01056947,0.00000000,0.50846017,0.39274677
-5.78389195,1.74937346,0.17502030,0.00187839,1.00223776,0.00000000,0.50724374,0.38607368
-5.77788894,1.72276374,0.17302605,0.00186216,0.98888923,0.00000000,0.50367549,0.37742470
-5.77188594,1.68765173,0.17007060,0.00183764,0.97072804,0.00000000,0.49779493,0.36693985
-5.76588294,1.64460600,0.16621504,0.00180512,0.94803224,0.00000000,0.48967420,0.35478798
-5.75987994,1.59430803,0.16153362,0.00176503,0.92114532,0.00000000,0.47941608,0.34116159
-5.75387694,1.53753219,0.15611144,0.00171786,0.89046624,0.00000000,0.46715136,0.32627124
-5.74787394,1.47512411,0.15004180,0.00166419,0.85643847,0.00000000,0.45303566,0.31033953
-5.74187094,1.40797839,0.14342363,0.00160468,0.81953845,0.00000000,0.43724594,0.29359517
-5.73586793,1.33701647,0.13635892,0.00154003,0.78026390,0.00000000,0.41997666,0.27626721
-5.72986493,1.26316551,0.12895026,0.00147100,0.73912236,0.00000000,0.40143576,0.25857971
-5.72386193,1.18733874,0.12129863,0.00139836,0.69662047,0.00000000,0.38184065,0.24074690
-5.71785893,1.11041798,0.11350137,0.00132291,0.65325393,0.00000000,0.36141412,0.22296920
-5.71185593,1.03323850,0.10565049,0.00124543,0.60949884,0.00000000,0.34038042,0.20542987
-5.70585293,0.95657663,0.09783130,0.00116673,0.56580404,0.00000000,0.31896152,0.18829264
-5.69984992,0.88113998,0.09012131,0.00108755,0.52258503,0.00000000,0.29737351,0.17170002
-5.69384692,0.80756047,0.08258949,0.00100862,0.48021910,0.00000000,0.27582341,0.15577258
-5.68784392,0.73638989,0.07529579,0.00093063,0.43904189,0.00000000,0.25450622,0.14060876
-5.68184092,0.66809788,0.06829093,0.00085421,0.39934527,0.00000000,0.23360235,0.12628552
-5.67583792,0.60307205,0.06161647,0.00077994,0.36137636,0.00000000,0.21327559,0.11285938
-5.66983492,0.54162003,0.05530499,0.00070832,0.32533776,0.00000000,0.19367133,0.10036801
-5.66383192,0.48397320,0.04938055,0.00063980,0.29138867,0.00000000,0.17491548,0.08883209
-5.65782891,0.43029165,0.04385921,0.00057475,0.25964702,0.00000000,0.15711373,0.07825745
-5.65182591,0.38067043,0.03874970,0.00051345,0.23019225,0.00000000,0.14035140,0.06863733
-5.64582291,0.33514659,0.03405414,0.00045613,0.20306884,0.00000000,0.12469380,0.05995473
-5.63981991,0.29370684,0.02976879,0.00040294,0.17829026,0.00000000,0.11018704,0.05218481
-5.63381691,0.25629576,0.02588494,0.00035397,0.15584348,0.00000000,0.09685939,0.04529710
-5.62781391,0.22282422,0.02238966,0.00030923,0.13569365,0.00000000,0.08472297,0.03925779
-5.62181091,0.19317789,0.01926664,0.00026869,0.11778909,0.00000000,0.07377586,0.03403180
-5.61580790,0.16722566,0.01649700,0.00023228,0.10206629,0.00000000,0.06400452,0.02958466
-5.60980490,0.14482787,0.01406002,0.00019986,0.08845493,0.00000000,0.05538639,0.02588431
-5.60380190,0.12584404,0.01193386,0.00017128,0.07688274,0.00000000,0.04789264,0.02290261
-5.59779890,0.11014014,0.01009623,0.00014636,0.06728014,0.00000000,0.04149098,0.02061666
-5.59179590,0.09759500,0.00852494,0.00012491,0.05958443,0.00000000,0.03614836,0.01900992
-5.58579290,0.08810597,0.00719846,0.00010672,0.05374361,0.00000000,0.03183363,0.01807299
-5.57978989,0.08159347,0.00609633,0.00009160,0.04971951,0.00000000,0.02851984,0.01780416
-5.57378689,0.07800435,0.00519954,0.00007934,0.04749028,0.00000000,0.02618633,0.01820964
-5.56778389,0.07731397,0.00449079,0.00006976,0.04705201,0.00000000,0.02482034,0.01930348
-5.56178089,0.07952682,0.00395470,0.00006270,0.04841952,0.00000000,0.02441817,0.02110706
-5.55577789,0.08467563,0.00357789,0.00005801,0.05162609,0.00000000,0.02498587,0.02364834
-5.54977489,0.09281884,0.00334905,0.00005556,0.05672224,0.00000000,0.02653921,0.02696061
-5.54377189,0.10403650,0.00325882,0.00005525,0.06377334,0.00000000,0.02910321,0.03108091
-5.53776888,0.11842454,0.00329976,0.00005700,0.07285618,0.00000000,0.03271084,0.03604811
-5.53176588,0.13608749,0.00346602,0.00006075,0.08405452,0.00000000,0.03740131,0.04190061
-5.52576288,0.15712987,0.00375321,0.00006643,0.09745354,0.00000000,0.04321756,0.04867373
-5.51975988,0.18164632,0.00415797,0.00007403,0.11313356,0.00000000,0.05020328,0.05639693
-5.51375688,0.20971096,0.00467771,0.00008350,0.13116299,0.00000000,0.05839955,0.06509079
-5.50775388,0.24136610,0.00531014,0.00009483,0.15159081,0.00000000,0.06784092,0.07476406
-5.50175088,0.27661099,0.00605288,0.00010797,0.17443896,0.00000000,0.07855147,0.08541070
-5.49574787,0.31539089,0.00690309,0.00012288,0.19969476,0.00000000,0.09054074,0.09700715
-5.48974487,0.35758715,0.00785702,0.00013951,0.22730395,0.00000000,0.10379977,0.10951003
-5.48374187,0.40300883,0.00890966,0.00015778,0.25716457,0.00000000,0.11829761,0.12285427
-5.47773887,0.45138645,0.01005443,0.00017759,0.28912222,0.00000000,0.13397832,0.13695199
-5.47173587,0.50236834,0.01128292,0.00019881,0.32296696,0.00000000,0.15075883,0.15169209
-5.46573287,0.55552018,0.01258473,0.00022127,0.35843233,0.00000000,0.16852778,0.16694084
-5.45972986,0.61032808,0.01394738,0.00024481,0.39519667,0.00000000,0.18714562,0.18254341
-5.45372686,0.66620528,0.01535636,0.00026919,0.43288697,0.00000000,0.20644591,0.19832638
-5.44772386,0.72250284,0.01679525,0.00029420,0.47108541,0.00000000,0.22623817,0.21410138
-5.44172086,0.77852382,0.01824600,0.00031959,0.50933837,0.00000000,0.24631199,0.22966954
-5.43571786,0.83354099,0.01968931,0.00034508,0.54716792,0.00000000,0.26644258,0.24482688
-5.42971486,0.88681723,0.02110506,0.00037043,0.58408534,0.00000000,0.28639743,0.25937028
-5.42371186,0.93762807,0.02247287,0.00039538,0.61960614,0.00000000,0.30594393,0.27310386
-5.41770885,0.98528532,0.02377270,0.00041970,0.65326612,0.00000000,0.32485762,0.28584561
-5.41170585,1.02916088,0.02498554,0.00044318,0.68463760,0.00000000,0.34293061,0.29743378
-5.40570285,1.06870941,0.02609395,0.00046566,0.71334517,0.00000000,0.35997992,0.30773288
-5.39969985,1.10348895,0.02708279,0.00048702,0.73908002,0.00000000,0.37585512,0.31663886
-5.39369685,1.13317808,0.02793968,0.00050719,0.76161214,0.00000000,0.39044486,0.32408330
-5.38769385,1.15758884,0.02865550,0.00052618,0.78079969,0.00000000,0.40368191,0.33003627
-5.38169085,1.17667452,0.02922474,0.00054403,0.79659485,0.00000000,0.41554640,0.33450769
-5.37568784,1.19053164,0.02964568,0.00056086,0.80904571,0.00000000,0.42606682,0.33754705
-5.36968484,1.19939593,0.02992047,0.00057683,0.81829409,0.00000000,0.43531873,0.33924149
-5.36368184,1.20363224,0.03005500,0.00059218,0.82456899,0.00000000,0.44342118,0.33971220
-5.35767884,1.20371872,0.03005862,0.00060715,0.82817615,0.00000000,0.45053075,0.33910934
-5.35167584,1.20022596,0.02994379,0.00062203,0.82948395,0.00000000,0.45683364,0.33760567
-5.34567284,1.19379195,0.02972551,0.00063711,0.82890639,0.00000000,0.46253599,0.33538912
-5.33966983,1.18509410,0.02942068,0.00065267,0.82688384,0.00000000,0.46785299,0.33265476
-5.33366683,1.17481965,0.02904746,0.00066898,0.82386276,0.00000000,0.47299731,0.32959641
-5.32766383,1.16363599,0.02862451,0.00068626,0.82027509,0.00000000,0.47816739,0.32639843
-5.32166083,1.15216232,0.02817031,0.00070466,0.81651863,0.00000000,0.48353636,0.32322803
-5.31565783,1.14094404,0.02770248,0.00072429,0.81293937,0.00000000,0.48924200,0.32022851
-5.30965483,1.13043130,0.02723725,0.00074515,0.80981654,0.00000000,0.49537852,0.31751368
-5.30365183,1.12096259,0.02678895,0.00076716,0.80735141,0.00000000,0.50199049,0.31516386
-5.29764882,1.11275427,0.02636972,0.00079015,0.80566017,0.00000000,0.50906933,0.31322360
-5.29164582,1.10589644,0.02598931,0.00081386,0.80477135,0.00000000,0.51655259,0.31170116
-5.28564282,1.10035529,0.02565509,0.00083791,0.80462786,0.00000000,0.52432613,0.31056978
-5.27963982,1.09598167,0.02537210,0.00086189,0.80509350,0.00000000,0.53222901,0.30977074
-5.27363682,1.09252527,0.02514338,0.00088529,0.80596343,0.00000000,0.54006096,0.30921784
-5.26763382,1.08965366,0.02497028,0.00090756,0.80697810,0.00000000,0.54759201,0.30880327
-5.26163082,1.08697489,0.02485293,0.00092814,0.80783977,0.00000000,0.55457370,0.30840428
-5.25562781,1.08406253,0.02479075,0.00094643,0.80823071,0.00000000,0.56075147,0.30789052
-5.24962481,1.08048164,0.02478289,0.00096187,0.80783201,0.00000000,0.56587729,0.30713152
-5.24362181,1.07581434,0.02482878,0.00097393,0.80634204,0.00000000,0.56972212,0.30600393
-5.23761881,1.06968353,0.02492849,0.00098215,0.80349348,0.00000000,0.57208741,0.30439814
-5.23161581,1.06177362,0.02508310,0.00098614,0.79906816,0.00000000,0.57281501,0.30222409
-5.22561281,1.05184717,0.02529482,0.00098560,0.79290877,0.00000000,0.57179505,0.29941568
-5.21960980,1.03975674,0.02556713,0.00098035,0.78492704,0.00000000,0.56897133,0.29593393
-5.21360680,1.02545134,0.02590461,0.00097030,0.77510787,0.00000000,0.56434400,0.29176852
-5.20760380,1.00897739,0.02631277,0.00095550,0.76350949,0.00000000,0.55796937,0.28693778
-5.20160080,0.99047430,0.02679760,0.00093610,0.75025945,0.00000000,0.54995692,0.28148712
-5.19559780,0.97016502,0.02736508,0.00091237,0.73554711,0.00000000,0.54046372,0.27548610
-5.18959480,0.94834226,0.02802061,0.00088467,0.71961279,0.00000000,0.52968659,0.26902430
-5.18359180,0.92535137,0.02876832,0.00085344,0.70273452,0.00000000,0.51785238,0.26220624
-5.17758879,0.90157082,0.02961039,0.00081920,0.68521308,0.00000000,0.50520709,0.25514563
-5.17158579,0.87739144,0.03054643,0.00078250,0.66735618,0.00000000,0.49200423,0.24795945
-5.16558279,0.85319575,0.03157289,0.00074394,0.64946274,0.00000000,0.47849322,0.24076190
-5.15957979,0.82933839,0.03268260,0.00070411,0.63180813,0.00000000,0.46490837,0.23365883
-5.15357679,0.80612879,0.03386445,0.00066359,0.61463106,0.00000000,0.45145901,0.22674276
-5.14757379,0.78381694,0.03510331,0.00062294,0.59812302,0.00000000,0.43832133,0.22008887
-5.14157079,0.76258306,0.03638010,0.00058269,0.58242058,0.00000000,0.42563225,0.21375204
-5.13556778,0.74253156,0.03767206,0.00054329,0.56760099,0.00000000,0.41348566,0.20776511
-5.12956478,0.72368949,0.03895334,0.00050515,0.55368127,0.00000000,0.40193111,0.20213849
-5.12356178,0.70600962,0.04019573,0.00046858,0.54062073,0.00000000,0.39097507,0.19686099
-5.11755878,0.68937769,0.04136951,0.00043386,0.52832666,0.00000000,0.38058447,0.19190188
-5.11155578,0.67362340,0.04244462,0.00040117,0.51666286,0.00000000,0.37069235,0.18721392
-5.10555278,0.65853457,0.04339172,0.00037064,0.50546049,0.00000000,0.36120537,0.18273738
-5.09954977,0.64387351,0.04418350,0.00034234,0.49453054,0.00000000,0.35201254,0.17840456
-5.09354677,0.62939479,0.04479583,0.00031629,0.48367733,0.00000000,0.34299484,0.17414479
-5.08754377,0.61486347,0.04520895,0.00029248,0.47271218,0.00000000,0.33403529,0.16988945
-5.08154077,0.60007288,0.04540850,0.00027087,0.46146674,0.00000000,0.32502871,0.16557695
-5.07553777,0.58486112,0.04538638,0.00025141,0.44980517,0.00000000,0.31589112,0.16115727
-5.06953477,0.56912558,0.04514147,0.00023403,0.43763465,0.00000000,0.30656798,0.15659598
-5.06353177,0.55283480,0.04468001,0.00021871,0.42491388,0.00000000,0.29704123,0.15187751
-5.05752876,0.53603747,0.04401586,0.00020542,0.41165909,0.00000000,0.28733483,0.14700759
-5.05152576,0.51886802,0.04317033,0.00019418,0.39794756,0.00000000,0.27751854,0.14201476
-5.04552276,0.50154901,0.04217197,0.00018504,0.38391838,0.00000000,0.26771011,0.13695104
-5.03951976,0.48439023,0.04105589,0.00017811,0.36977080,0.00000000,0.25807567,0.13189156
-5.03351676,0.46778473,0.03986303,0.00017353,0.35576016,0.00000000,0.24882861,0.12693348
-5.02751376,0.45220217,0.03863918,0.00017152,0.34219168,0.00000000,0.24022692,0.12219412
-5.02151076,0.43817974,0.03743386,0.00017236,0.32941260,0.00000000,0.23256937,0.11780843
-5.01550775,0.42631113,0.03629906,0.00017637,0.31780287,0.00000000,0.22619047,0.11392593
-5.00950475,0.41723394,0.03528798,0.00018393,0.30776491,0.00000000,0.22145460,0.11070727
-5.00350175,0.41161593,0.03445370,0.00019549,0.29971266,0.00000000,0.21874930,0.10832052
-4.99749875,0.41014037,0.03384784,0.00021153,0.29406045,0.00000000,0.21847801,0.10693715
-4.99149575,0.41349079,0.03351928,0.00023258,0.29121179,0.00000000,0.22105217,0.10672802
-4.98549275,0.42233546,0.03351294,0.00025918,0.29154852,0.00000000,0.22688288,0.10785926
-4.97948974,0.43731155,0.03386868,0.00029191,0.29542043,0.00000000,0.23637210,0.11048811
-4.97348674,0.45900931,0.03462019,0.00033134,0.30313543,0.00000000,0.24990332,0.11475887
-4.96748374,0.48795615,0.03579414,0.00037804,0.31495063,0.00000000,0.26783187,0.12079887
-4.96148074,0.52460097,0.03740930,0.00043252,0.33106420,0.00000000,0.29047478,0.12871458
-4.95547774,0.56929869,0.03947597,0.00049527,0.35160817,0.00000000,0.31810025,0.13858778
-4.94947474,0.62229516,0.04199535,0.00056669,0.37664234,0.00000000,0.35091696,0.15047199
-4.94347174,0.68371286,0.04495921,0.00064707,0.40614923,0.00000000,0.38906323,0.16438912
-4.93746873,0.75353756,0.04834968,0.00073662,0.44003026,0.00000000,0.43259647,0.18032643
-4.93146573,0.83160646,0.05213915,0.00083536,0.47810334,0.00000000,0.48148314,0.19823395
-4.92546273,0.91759825,0.05629043,0.00094319,0.52010179,0.00000000,0.53558963,0.21802239
-4.91945973,1.01102567,0.06075708,0.00105980,0.56567499,0.00000000,0.59467466,0.23956177
-4.91345673,1.11123120,0.06548390,0.00118470,0.61439065,0.00000000,0.65838351,0.26268086
-4.90745373,1.21738644,0.07040771,0.00131718,0.66573903,0.00000000,0.72624485,0.28716751
-4.90145073,1.32849574,0.07545832,0.00145632,0.71913906,0.00000000,0.79767047,0.31277007
-4.89544772,1.44340465,0.08055965,0.00160100,0.77394654,0.00000000,0.87195845,0.33919998
-4.88944472,1.56081341,0.08563120,0.00174989,0.82946424,0.00000000,0.94830015,0.36613549
-4.88344172,1.67929573,0.09058957,0.00190146,0.88495413,0.00000000,1.02579124,0.39322669
-4.87743872,1.79732288,0.09535028,0.00205405,0.93965122,0.00000000,1.10344670,0.42010168
-4.87143572,1.91329265,0.09982958,0.00220583,0.99277912,0.00000000,1.18021988,0.44637385
-4.86543272,2.02556288,0.10394646,0.00235489,1.04356678,0.00000000,1.25502511,0.47165006
-4.85942971,2.13248850,0.10762466,0.00249928,1.09126607,0.00000000,1.32676330,0.49553958
-4.85342671,2.23246130,0.11079460,0.00263703,1.13516974,0.00000000,1.39434998,0.51766352
-4.84742371,2.32395096,0.11339525,0.00276623,1.17462922,0.00000000,1.45674460,0.53766433
-4.84142071,2.40554610,0.11537585,0.00288506,1.20907160,0.00000000,1.51298020,0.55521519
-4.83541771,2.47599366,0.11669736,0.00299187,1.23801527,0.00000000,1.56219220,0.57002887
-4.82941471,2.53423518,0.11733367,0.00308518,1.26108359,0.00000000,1.60364519,0.58186566
-4.82341171,2.57943840,0.11727235,0.00316378,1.27801602,0.00000000,1.63675647,0.59054018
-4.81740870,2.61102275,0.11651518,0.00322675,1.28867621,0.00000000,1.66111533,0.59592655
-4.81140570,2.62867760,0.11507809,0.00327343,1.29305663,0.00000000,1.67649706,0.59796201
-4.80540270,2.63237238,0.11299082,0.00330353,1.29127951,0.00000000,1.68287105,0.59664850
-4.79939970,2.62235779,0.11029607,0.00331708,1.28359382,0.00000000,1.68040246,0.59205231
-4.79339670,2.59915819,0.10704832,0.00331443,1.27036837,0.00000000,1.66944728,0.58430173
-4.78739370,2.56355498,0.10331221,0.00329624,1.25208114,0.00000000,1.65054083,0.57358281
-4.78139070,2.51656186,0.09916075,0.00326346,1.22930510,0.00000000,1.62438018,0.56013337
-4.77538769,2.45939269,0.09467318,0.00321729,1.20269103,0.00000000,1.59180112,0.54423551
-4.76938469,2.39342319,0.08993282,0.00315913,1.17294790,0.00000000,1.55375056,0.52620692
-4.76338169,2.32014821,0.08502472,0.00309055,1.14082147,0.00000000,1.51125552,0.50639142
-4.75737869,2.24113591,0.08003344,0.00301320,1.10707184,0.00000000,1.46538994,0.48514895
-4.75137569,2.15798102,0.07504088,0.00292880,1.07245089,0.00000000,1.41724060,0.46284555
-4.74537269,2.07225874,0.07012438,0.00283906,1.03768034,0.00000000,1.36787354,0.43984366
-4.73936968,1.98548106,0.06535494,0.00274562,1.00343119,0.00000000,1.31830226,0.41649308
-4.73336668,1.89905716,0.06079587,0.00265005,0.97030540,0.00000000,1.26945874,0.39312292
-4.72736368,1.81425927,0.05650172,0.00255375,0.93882042,0.00000000,1.22216858,0.37003476
-4.72136068,1.73219486,0.05251759,0.00245795,0.90939708,0.00000000,1.17713068,0.34749729
-4.71535768,1.65378625,0.04887881,0.00236370,0.88235118,0.00000000,1.13490249,0.32574238
-4.70935468,1.57975774,0.04561099,0.00227184,0.85788920,0.00000000,1.09589075,0.30496283
-4.70335168,1.51063064,0.04273033,0.00218296,0.83610799,0.00000000,1.06034817,0.28531160
-4.69734867,1.44672573,0.04024439,0.00209749,0.81699848,0.00000000,1.02837570,0.26690247
-4.69134567,1.38817272,0.03815286,0.00201562,0.80045307,0.00000000,0.99993014,0.24981201
-4.68534267,1.33492590,0.03644877,0.00193737,0.78627641,0.00000000,0.97483656,0.23408260
-4.67933967,1.28678491,0.03511959,0.00186260,0.77419886,0.00000000,0.95280470,0.21972636
-4.67333667,1.24341956,0.03414856,0.00179104,0.76389219,0.00000000,0.93344873,0.20672959
-4.66733367,1.20439727,0.03351592,0.00172232,0.75498668,0.00000000,0.91630925,0.19505760
-4.66133067,1.16921202,0.03320007,0.00165601,0.74708894,0.00000000,0.90087673,0.18465958
-4.65532766,1.13731331,0.03317866,0.00159162,0.73979958,0.00000000,0.88661538,0.17547339
-4.64932466,1.10813411,0.03342945,0.00152867,0.73273024,0.00000000,0.87298636,0.16742987
-4.64332166,1.08111655,0.03393100,0.00146669,0.72551890,0.00000000,0.85946978,0.16045669
-4.63731866,1.05573449,0.03466316,0.00140526,0.71784335,0.00000000,0.84558437,0.15448151
-4.63131566,1.03151226,0.03560725,0.00134403,0.70943186,0.00000000,0.83090438,0.14943437
-4.62531266,1.00803891,0.03674605,0.00128271,0.70007110,0.00000000,0.81507313,0.14524926
-4.61930965,0.98497783,0.03806359,0.00122111,0.68961080,0.00000000,0.79781285,0.14186495
-4.61330665,0.96207156,0.03954472,0.00115911,0.67796531,0.00000000,0.77893060,0.13922499
-4.60730365,0.93914207,0.04117453,0.00109672,0.66511191,0.00000000,0.75832033,0.13727713
-4.60130065,0.91608674,0.04293766,0.00103400,0.65108644,0.00000000,0.73596118,0.13597211
-4.59529765,0.89287072,0.04481763,0.00097112,0.63597629,0.00000000,0.71191227,0.13526212
-4.58929465,0.86951634,0.04679609,0.00090830,0.61991145,0.00000000,0.68630460,0.13509902
-4.58329165,0.84609037,0.04885220,0.00084581,0.60305405,0.00000000,0.65933036,0.13543242
-4.57728864,0.82269004,0.05096210,0.00078399,0.58558715,0.00000000,0.63123058,0.13620797
-4.57128564,0.79942871,0.05309863,0.00072318,0.56770323,0.00000000,0.60228152,0.13736582
-4.56528264,0.77642206,0.05523119,0.00066373,0.54959314,0.00000000,0.57278069,0.13883953
-4.55927964,0.75377554,0.05732586,0.00060601,0.53143603,0.00000000,0.54303309,0.14055549
-4.55327664,0.73157385,0.05934583,0.00055035,0.51339072,0.00000000,0.51333839,0.14243283
-4.54727364,0.70987284,0.06125204,0.00049706,0.49558887,0.00000000,0.48397936,0.14438414
-4.54127064,0.68869426,0.06300405,0.00044642,0.47813036,0.00000000,0.45521228,0.14631658
-4.53526763,0.66802350,0.06456112,0.00039863,0.46108078,0.00000000,0.42725944,0.14813373
-4.52926463,0.64781018,0.06588349,0.00035389,0.44447124,0.00000000,0.40030389,0.14973786
-4.52326163,0.62797152,0.06693365,0.00031231,0.42830016,0.00000000,0.37448663,0.15103260
-4.51725863,0.60839809,0.06767773,0.00027397,0.41253704,0.00000000,0.34990599,0.15192582
-4.51125563,0.58896128,0.06808676,0.00023887,0.39712763,0.00000000,0.32661916,0.15233262
-4.50525263,0.56952212,0.06813786,0.00020699,0.38200024,0.00000000,0.30464540,0.15217825
-4.49924962,0.54994074,0.06781525,0.00017825,0.36707268,0.00000000,0.28397075,0.15140074
-4.49324662,0.53008579,0.06711093,0.00015254,0.35225942,0.00000000,0.26455371,0.14995315
-4.48724362,0.50984320,0.06602521,0.00012972,0.33747851,0.00000000,0.24633156,0.14780538
-4.48124062,0.48912398,0.06456685,0.00010962,0.32265785,0.00000000,0.22922685,0.14494528
-4.47523762,0.46787028,0.06275285,0.00009204,0.30774051,0.00000000,0.21315376,0.14137913
-4.46923462,0.44605976,0.06060802,0.00007679,0.29268885,0.00000000,0.19802400,0.13713143
-4.46323162,0.42370788,0.05816417,0.00006367,0.27748735,0.00000000,0.18375189,0.13224400
-4.45722861,0.40086818,0.05545916,0.00005245,0.26214394,0.00000000,0.17025867,0.12677445
-4.45122561,0.37763072,0.05253564,0.00004296,0.24669009,0.00000000,0.15747573,0.12079419
-4.44522261,0.35411873,0.04943976,0.00003498,0.23117953,0.00000000,0.14534684,0.11438588
-4.43921961,0.33048394,0.04621977,0.00002834,0.21568606,0.00000000,0.13382949,0.10764071
-4.43321661,0.30690097,0.04292460,0.00002288,0.20030042,0.00000000,0.12289521,0.10065546
-4.42721361,0.28356106,0.03960260,0.00001843,0.18512671,0.00000000,0.11252933,0.09352957
-4.42121061,0.26066567,0.03630025,0.00001487,0.17027845,0.00000000,0.10273015,0.08636234
-4.41520760,0.23842043,0.03306121,0.00001209,0.15587478,0.00000000,0.09350768,0.07925036
-4.40920460,0.21702954,0.02992543,0.00000998,0.14203674,0.00000000,0.08488234,0.07228531
-4.40320160,0.19669119,0.02692862,0.00000847,0.12888417,0.00000000,0.07688359,0.06555217
-4.39719860,0.17759401,0.02410178,0.00000750,0.11653310,0.00000000,0.06954871,0.05912788
-4.39119560,0.15991476,0.02147118,0.00000705,0.10509393,0.00000000,0.06292192,0.05308052
-4.38519260,0.14381730,0.01905833,0.00000708,0.09467031,0.00000000,0.05705381,0.04746896
-4.37918959,0.12945268,0.01688032,0.00000762,0.08535876,0.00000000,0.05200110,0.04234295
-4.37318659,0.11696035,0.01495015,0.00000867,0.07724896,0.00000000,0.04782686,0.03774361
-4.36718359,0.10647014,0.01327734,0.00001029,0.07042452,0.00000000,0.04460098,0.03370417
-4.36118059,0.09810487,0.01186843,0.00001253,0.06496420,0.00000000,0.04240094,0.03025106
-4.35517759,0.09198315,0.01072763,0.00001549,0.06094323,0.00000000,0.04131260,0.02740497
-4.34917459,0.08822223,0.00985741,0.00001927,0.05843466,0.00000000,0.04143103,0.02518208
-4.34317159,0.08694031,0.00925900,0.00002399,0.05751047,0.00000000,0.04286109,0.02359516
-4.33716858,0.08825830,0.00893282,0.00002979,0.05824227,0.00000000,0.04571767,0.02265452
-4.33116558,0.09230052,0.00887884,0.00003685,0.06070144,0.00000000,0.05012537,0.02236877
-4.32516258,0.09919411,0.00909667,0.00004532,0.06495845,0.00000000,0.05621747,0.02274529
-4.31915958,0.10906722,0.00958565,0.00005539,0.07108145,0.00000000,0.06413408,0.02379037
-4.31315658,0.12204550,0.01034471,0.00006727,0.07913394,0.00000000,0.07401934,0.02550905
-4.30715358,0.13824728,0.01137207,0.00008115,0.08917155,0.00000000,0.08601761,0.02790454
