energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-5.83791896,1.16935023,0.10198449,0.67367967,0.00200619,0.01718096,0.19097289,0.33434963,0.00782195,0.13099135
-5.83191596,1.26705693,0.10994549,0.72446129,0.00214168,0.01853862,0.20411632,0.36964349,0.00831408,0.14224897
-5.82591296,1.36914892,0.11812110,0.77734054,0.00227776,0.01992207,0.21709705,0.40710817,0.00878995,0.15402503
-5.81990995,1.47510790,0.12644920,0.83197166,0.00241400,0.02132285,0.22978919,0.44667871,0.00924407,0.16624607
-5.81390695,1.58441796,0.13486896,0.88802588,0.00255021,0.02273331,0.24208001,0.48826890,0.00967174,0.17883483
-5.80790395,1.69656939,0.14332164,0.94519410,0.00268643,0.02414675,0.25387377,0.53177007,0.01006926,0.19171066
-5.80190095,1.81106054,0.15175147,1.00318795,0.00282294,0.02555764,0.26509499,0.57704997,0.01043412,0.20478993
-5.79589795,1.92739767,0.16010617,1.06173927,0.00296023,0.02696164,0.27569105,0.62395157,0.01076504,0.21798634
-5.78989495,2.04509309,0.16833749,1.12059817,0.00309901,0.02835568,0.28563393,0.67229216,0.01106211,0.23121122
-5.78389195,2.16366173,0.17640157,1.17952979,0.00324014,0.02973788,0.29492102,0.72186264,0.01132677,0.24437390
-5.77788894,2.28261681,0.18425910,1.23831019,0.00338460,0.03110747,0.30357497,0.77242728,0.01156177,0.25738204
-5.77188594,2.40146506,0.19187546,1.29672178,0.00353340,0.03246459,0.31164260,0.82372404,0.01177107,0.27014212
-5.76588294,2.51970220,0.19922078,1.35454863,0.00368753,0.03381007,0.31919287,0.87546565,0.01195970,0.28256012
-5.75987994,2.63680950,0.20626995,1.41157241,0.00384788,0.03514521,0.32631411,0.92734157,0.01213353,0.29454233
-5.75387694,2.75225197,0.21300267,1.46756906,0.00401514,0.03647147,0.33311057,0.97902093,0.01229908,0.30599646
-5.74787394,2.86547884,0.21940351,1.52230703,0.00418976,0.03779024,0.33969857,1.03015657,0.01246319,0.31683304
-5.74187094,2.97592697,0.22546209,1.57554714,0.00437183,0.03910257,0.34620235,1.08039013,0.01263280,0.32696704
-5.73586793,3.08302715,0.23117338,1.62704438,0.00456109,0.04040904,0.35274990,1.12935826,0.01281461,0.33631986
-5.72986493,3.18621380,0.23653803,1.67655179,0.00475680,0.04170957,0.35946895,1.17669970,0.01301482,0.34482144
-5.72386193,3.28493744,0.24156291,1.72382631,0.00495780,0.04300343,0.36648333,1.22206313,0.01323890,0.35241266
-5.71785893,3.37867992,0.24626169,1.76863634,0.00516246,0.04428929,0.37390983,1.26511553,0.01349132,0.35904771
-5.71185593,3.46697148,0.25065546,1.81077077,0.00536869,0.04556532,0.38185566,1.30555072,0.01377542,0.36469652
-5.70585293,3.54940890,0.25477342,1.85004885,0.00557402,0.04682949,0.39041669,1.34309767,0.01409328,0.36934699
-5.69984992,3.62567376,0.25865343,1.88633043,0.00577563,0.04807981,0.39967640,1.37752840,0.01444564,0.37300692
-5.69384692,3.69554973,0.26234256,1.91952594,0.00597044,0.04931479,0.40970550,1.40866480,0.01483193,0.37570551
-5.68784392,3.75893767,0.26589732,1.94960530,0.00615522,0.05053379,0.42056228,1.43638424,0.01525031,0.37749436
-5.68184092,3.81586774,0.26938381,1.97660538,0.00632669,0.05173753,0.43229350,1.46062360,0.01569781,0.37844762
-5.67583792,3.86650731,0.27287738,2.00063525,0.00648164,0.05292850,0.44493570,1.48138137,0.01617048,0.37866154
-5.66983492,3.91116421,0.27646208,2.02187883,0.00661704,0.05411138,0.45851680,1.49871783,0.01666362,0.37825303
-5.66383192,3.95028464,0.28022960,2.04059469,0.00673017,0.05529337,0.47305774,1.51275305,0.01717205,0.37735746
-5.65782891,3.98444555,0.28427787,2.05711266,0.00681874,0.05648446,0.48857416,1.52366292,0.01769033,0.37612547
-5.65182591,4.01434160,0.28870913,2.07182742,0.00688092,0.05769755,0.50507774,1.53167321,0.01821308,0.37471912
-5.64582291,4.04076690,0.29362768,2.08518907,0.00691548,0.05894848,0.52257724,1.53705189,0.01873526,0.37330724
-5.63981991,4.06459230,0.29913720,2.09769106,0.00692182,0.06025585,0.54107894,1.54010020,0.01925238,0.37206028
-5.63381691,4.08673877,0.30533770,2.10985583,0.00689995,0.06164073,0.56058655,1.54114252,0.01976076,0.37114480
-5.62781391,4.10814814,0.31232228,2.12221881,0.00685055,0.06312619,0.58110041,1.54051578,0.02025770,0.37071768
-5.62181091,4.12975207,0.32017361,2.13531123,0.00677493,0.06473668,0.60261601,1.53855863,0.02074160,0.37092055
-5.61580790,4.15244063,0.32896047,2.14964256,0.00667491,0.06649726,0.62512189,1.53560090,0.02121199,0.37187432
-5.60980490,4.17703157,0.33873415,2.16568313,0.00655287,0.06843269,0.64859685,1.53195370,0.02166959,0.37367436
-5.60380190,4.20424137,0.34952515,2.18384765,0.00641154,0.07056640,0.67300675,1.52790055,0.02211615,0.37638632
-5.59779890,4.23465941,0.36134009,2.20448023,0.00625398,0.07291946,0.69830093,1.52368995,0.02255437,0.38004287
-5.59179590,4.26872585,0.37415902,2.22784142,0.00608343,0.07550937,0.72440845,1.51952936,0.02298764,0.38464152
-5.58579290,4.30671432,0.38793331,2.25409779,0.00590321,0.07834902,0.75123442,1.51558110,0.02341979,0.39014364
-5.57978989,4.34871983,0.40258418,2.28331435,0.00571660,0.08144550,0.77865656,1.51195996,0.02385478,0.39647468
-5.57378689,4.39465240,0.41800195,2.31545010,0.00552677,0.08479916,0.80652224,1.50873275,0.02429635,0.40352576
-5.56778389,4.44423670,0.43404622,2.35035683,0.00533665,0.08840270,0.83464640,1.50591961,0.02474766,0.41115639
-5.56178089,4.49701763,0.45054696,2.38778121,0.00514888,0.09224046,0.86281028,1.50349710,0.02521096,0.41919846
-5.55577789,4.55237174,0.46730656,2.42737009,0.00496574,0.09628798,0.89076150,1.50140282,0.02568723,0.42746124
-5.54977489,4.60952416,0.48410287,2.46867881,0.00478914,0.10051174,0.91821544,1.49954133,0.02617593,0.43573726
-5.54377189,4.66757063,0.50069327,2.51118223,0.00462055,0.10486927,0.94485807,1.49779140,0.02667476,0.44380883
-5.53776888,4.72550382,0.51681961,2.55428818,0.00446105,0.10930954,0.97035043,1.49601398,0.02717956,0.45145504
-5.53176588,4.78224330,0.53221399,2.59735283,0.00431131,0.11377369,0.99433460,1.49406096,0.02768422,0.45845891
-5.52576288,4.83666825,0.54660518,2.63969751,0.00417164,0.11819606,1.01644122,1.49178423,0.02818073,0.46461447
-5.51975988,4.88765189,0.55972562,2.68062652,0.00404203,0.12250560,1.03629825,1.48904494,0.02865940,0.46973348
-5.51375688,4.93409656,0.57131861,2.71944526,0.00392218,0.12662755,1.05354095,1.48572246,0.02910904,0.47365156
-5.50775388,4.97496846,0.58114562,2.75547824,0.00381158,0.13048527,1.06782260,1.48172303,0.02951732,0.47623351
-5.50175088,5.00933080,0.58899334,2.78808638,0.00370956,0.13400239,1.07882567,1.47698764,0.02987127,0.47737754
-5.49574787,5.03637442,0.59468026,2.81668303,0.00361534,0.13710500,1.08627309,1.47149891,0.03015764,0.47701840
-5.48974487,5.05544476,0.59806247,2.84074840,0.00352808,0.13972385,1.08993903,1.46528683,0.03036357,0.47512914
-5.48374187,5.06606432,0.59903854,2.85984177,0.00344696,0.14179657,1.08965893,1.45843307,0.03047701,0.47172151
-5.47773887,5.06794980,0.59755306,2.87361134,0.00337116,0.14326971,1.08533813,1.45107366,0.03048734,0.46684508
-5.47173587,5.06102338,0.59359886,2.88180132,0.00329995,0.14410053,1.07695891,1.44339998,0.03038583,0.46058492
-5.46573287,5.04541759,0.58721775,2.88425623,0.00323268,0.14425854,1.06458536,1.43565795,0.03016610,0.45305818
-5.45972986,5.02147378,0.57849962,2.88092222,0.00316880,0.14372667,1.04836600,1.42814533,0.02982447,0.44440952
-5.45372686,4.98973412,0.56758002,2.87184563,0.00310788,0.14250198,1.02853385,1.42120731,0.02936023,0.43480576
-5.44772386,4.95092747,0.55463626,2.85716870,0.00304957,0.14059597,1.00540382,1.41523027,0.02877579,0.42442980
-5.44172086,4.90594966,0.53988223,2.83712293,0.00299364,0.13803442,0.97936760,1.41063414,0.02807669,0.41347425
-5.43571786,4.85583893,0.52356202,2.81202016,0.00293993,0.13485672,0.95088600,1.40786335,0.02727156,0.40213488
-5.42971486,4.80174748,0.50594277,2.78224196,0.00288833,0.13111484,0.92047908,1.40737680,0.02637191,0.39060426
-5.42371186,4.74491011,0.48730690,2.74822763,0.00283880,0.12687187,0.88871439,1.40963705,0.02539180,0.37906572
-5.41770885,4.68661127,0.46794417,2.71046141,0.00279130,0.12220024,0.85619361,1.41509919,0.02434747,0.36768804
-5.41170585,4.62815155,0.44814374,2.66945924,0.00274581,0.11717970,0.82353816,1.42419964,0.02325687,0.35662086
-5.40570285,4.57081492,0.42818673,2.62575567,0.00270229,0.11189513,0.79137428,1.43734525,0.02213912,0.34599113
-5.39969985,4.51583774,0.40833935,2.57989133,0.00266066,0.10643421,0.76031799,1.45490315,0.02101401,0.33590061
-5.39369685,4.46438057,0.38884705,2.53240133,0.00262084,0.10088516,0.73096041,1.47719145,0.01990141,0.32642447
-5.38769385,4.41750358,0.36992975,2.48380501,0.00258268,0.09533452,0.70385410,1.50447117,0.01882072,0.31761103
-5.38169085,4.37614628,0.35177827,2.43459713,0.00254599,0.08986508,0.67950055,1.53693962,0.01779040,0.30948264
-5.37568784,4.34111190,0.33455211,2.38524095,0.00251057,0.08455405,0.65833941,1.57472532,0.01682748,0.30203743
-5.36968484,4.31305665,0.31837856,2.33616299,0.00247617,0.07947148,0.64073961,1.61788455,0.01594718,0.29525200
-5.36368184,4.29248397,0.30335300,2.28774968,0.00244251,0.07467898,0.62699258,1.66639968,0.01516262,0.28908473
-5.35767884,4.27974357,0.28954032,2.24034573,0.00240934,0.07022885,0.61730776,1.72017917,0.01448453,0.28347964
-5.35167584,4.27503478,0.27697743,2.19425405,0.00237639,0.06616342,0.61181038,1.77905921,0.01392119,0.27837053
-5.34567284,4.27841398,0.26567638,2.14973711,0.00234342,0.06251486,0.61054145,1.84280708,0.01347825,0.27368519
-5.33966983,4.28980537,0.25562822,2.10701927,0.00231024,0.05930521,0.61345998,1.91112590,0.01315885,0.26934956
-5.33366683,4.30901453,0.24680705,2.06629005,0.00227669,0.05654677,0.62044716,1.98366091,0.01296367,0.26529167
-5.32766383,4.33574408,0.23917432,2.02770784,0.00224268,0.05424273,0.63131233,2.06000693,0.01289107,0.26144507
-5.32166083,4.36961075,0.23268295,1.99140382,0.00220819,0.05238800,0.64580049,2.13971697,0.01293731,0.25775186
-5.31565783,4.41016326,0.22728127,1.95748586,0.00217327,0.05097021,0.66360115,2.22231175,0.01309682,0.25416499
-5.30965483,4.45690031,0.22291643,1.92604210,0.00213803,0.04997083,0.68435811,2.30728995,0.01336244,0.25065002
-5.30365183,4.50928809,0.21953732,1.89714403,0.00210265,0.04936637,0.70767989,2.39413888,0.01372577,0.24718607
-5.29764882,4.56677683,0.21709681,1.87084892,0.00206738,0.04912954,0.73315063,2.48234533,0.01417741,0.24376621
-5.29164582,4.62881581,0.21555328,1.84720154,0.00203251,0.04923042,0.76034090,2.57140625,0.01470727,0.24039712
-5.28564282,4.69486643,0.21487138,1.82623510,0.00199836,0.04963755,0.78881842,2.66083890,0.01530486,0.23709823
-5.27963982,4.76441308,0.21502212,1.80797141,0.00196530,0.05031885,0.81815812,2.75019008,0.01595950,0.23390027
-5.27363682,4.83697130,0.21598224,1.79242041,0.00193368,0.05124244,0.84795154,2.83904409,0.01666052,0.23084355
-5.26763382,4.91209336,0.21773299,1.77957906,0.00190386,0.05237732,0.87781514,2.92702909,0.01739747,0.22797572
-5.26163082,4.98937096,0.22025835,1.76942998,0.00187616,0.05369377,0.90739748,3.01382145,0.01816016,0.22534948
-5.25562781,5.06843517,0.22354290,1.76193968,0.00185086,0.05516368,0.93638505,3.09914808,0.01893881,0.22302003
-5.24962481,5.14895394,0.22756941,1.75705700,0.00182819,0.05676067,0.96450665,3.18278634,0.01972404,0.22104261
-5.24362181,5.23062733,0.23231633,1.75471165,0.00180831,0.05846004,0.99153639,3.26456182,0.02050689,0.21947000
-5.23761881,5.31318117,0.23775527,1.75481331,0.00179130,0.06023859,1.01729516,3.34434398,0.02127877,0.21835022
-5.23161581,5.39635947,0.24384870,1.75725134,0.00177715,0.06207439,1.04165072,3.42203999,0.02203146,0.21772443
-5.22561281,5.47991662,0.25054804,1.76189544,0.00176577,0.06394648,1.06451652,3.49758721,0.02275701,0.21762514
-5.21960980,5.56360986,0.25779211,1.76859727,0.00175695,0.06583451,1.08584937,3.57094477,0.02344776,0.21807467
-5.21360680,5.64719282,0.26550628,1.77719320,0.00175042,0.06771846,1.10564609,3.64208503,0.02409621,0.21908413
-5.20760380,5.73041101,0.27360224,1.78750822,0.00174583,0.06957837,1.12393939,3.71098525,0.02469512,0.22065264
-5.20160080,5.81299949,0.28197849,1.79936083,0.00174274,0.07139422,1.14079318,3.77762049,0.02523746,0.22276707
-5.19559780,5.89468341,0.29052165,1.81256895,0.00174068,0.07314586,1.15629742,3.84195784,0.02571647,0.22540216
-5.18959480,5.97518138,0.29910846,1.82695652,0.00173915,0.07481313,1.17056273,3.90395272,0.02612580,0.22852105
-5.18359180,6.05421169,0.30760843,1.84236041,0.00173764,0.07637606,1.18371502,3.96354731,0.02645959,0.23207612
-5.17758879,6.13150091,0.31588713,1.85863749,0.00173566,0.07781521,1.19589003,4.02067129,0.02671265,0.23601023
-5.17158579,6.20679435,0.32380984,1.87567125,0.00173277,0.07911218,1.20722812,4.07524459,0.02688064,0.24025818
-5.16558279,6.27986748,0.33124552,1.89337758,0.00172863,0.08025011,1.21786924,4.12718198,0.02696027,0.24474841
-5.15957979,6.35053726,0.33807085,1.91170940,0.00172299,0.08121432,1.22794818,4.17639885,0.02694947,0.24940478
-5.15357679,6.41867249,0.34417414,1.93065960,0.00171578,0.08199285,1.23759010,4.22281765,0.02684760,0.25414851
-5.14757379,6.48420188,0.34945898,1.95026205,0.00170708,0.08257713,1.24690638,4.26637420,0.02665559,0.25890006
-5.14157079,6.54711902,0.35384733,1.97059044,0.00169718,0.08296241,1.25599087,4.30702320,0.02637608,0.26358095
-5.13556778,6.60748348,0.35728206,1.99175491,0.00168658,0.08314821,1.26491645,4.34474234,0.02601344,0.26811549
-5.12956478,6.66541746,0.35972866,2.01389639,0.00167604,0.08313855,1.27373208,4.37953430,0.02557385,0.27243234
-5.12356178,6.72109791,0.36117619,2.03717888,0.00166655,0.08294211,1.28246030,4.41142649,0.02506519,0.27646584
-5.11755878,6.77474418,0.36163727,2.06178004,0.00165935,0.08257210,1.29109545,4.44046821,0.02449699,0.28015721
-5.11155578,6.82660191,0.36114731,2.08788040,0.00165591,0.08204607,1.29960243,4.46672541,0.02388022,0.28345540
-5.10555278,6.87692388,0.35976294,2.11565178,0.00165792,0.08138546,1.30791645,4.49027326,0.02322711,0.28631779
-5.09954977,6.92594897,0.35755973,2.14524546,0.00166725,0.08061512,1.31594363,4.51118709,0.02255083,0.28871067
-5.09354677,6.97388060,0.35462938,2.17678078,0.00168594,0.07976256,1.32356269,4.52953238,0.02186524,0.29060948
-5.08754377,7.02086598,0.35107656,2.21033462,0.00171611,0.07885728,1.33062772,4.54535453,0.02118454,0.29199889
-5.08154077,7.06697761,0.34701548,2.24593249,0.00175996,0.07792989,1.33697212,4.55866937,0.02052295,0.29287265
-5.07553777,7.11219819,0.34256646,2.28354141,0.00181963,0.07701134,1.34241357,4.56945497,0.01989435,0.29323339
-5.06953477,7.15641009,0.33785253,2.32306523,0.00189719,0.07613211,1.34676004,4.57764585,0.01931199,0.29309220
-5.06353177,7.19938995,0.33299635,2.36434228,0.00199457,0.07532144,1.34981661,4.58312985,0.01878818,0.29246809
-5.05752876,7.24080901,0.32811736,2.40714566,0.00211342,0.07460671,1.35139282,4.58574820,0.01833405,0.29138733
-5.05152576,7.28023902,0.32332947,2.45118584,0.00225510,0.07401282,1.35131028,4.58529900,0.01795928,0.28988270
-5.04552276,7.31716348,0.31873901,2.49611566,0.00242055,0.07356175,1.34941025,4.58154400,0.01767195,0.28799263
-5.03951976,7.35099352,0.31444328,2.54153713,0.00261029,0.07327218,1.34556066,4.57421829,0.01747840,0.28576016
-5.03351676,7.38108750,0.31052937,2.58700987,0.00282429,0.07315924,1.33966239,4.56304263,0.01738312,0.28323189
-5.02751376,7.40677318,0.30707345,2.63206058,0.00306199,0.07323437,1.33165427,4.54773752,0.01738869,0.28045680
-5.02151076,7.42737125,0.30414022,2.67619331,0.00332222,0.07350518,1.32151661,4.52803829,0.01749578,0.27748503
-5.01550775,7.44221889,0.30178268,2.71889986,0.00360323,0.07397546,1.30927298,4.50371048,0.01770316,0.27436659
-5.00950475,7.45069230,0.30004192,2.75967015,0.00390272,0.07464522,1.29499019,4.47456433,0.01800773,0.27115007
-5.00350175,7.45222701,0.29894710,2.79800211,0.00421782,0.07551067,1.27877617,4.44046793,0.01840463,0.26788142
-4.99749875,7.44633520,0.29851532,2.83341093,0.00454523,0.07656439,1.26077623,4.40135805,0.01888731,0.26460273
-4.99149575,7.43261944,0.29875158,2.86543743,0.00488123,0.07779530,1.24116747,4.35724818,0.01944767,0.26135120
-4.98549275,7.41078255,0.29964866,2.89365551,0.00522188,0.07918879,1.22015187,4.30823341,0.02007620,0.25815823
-4.97948974,7.38063339,0.30118699,2.91767874,0.00556307,0.08072683,1.19794840,4.25449192,0.02076218,0.25504871
-4.97348674,7.34208895,0.30333459,2.93716597,0.00590073,0.08238799,1.17478446,4.19628311,0.02149381,0.25204055
-4.96748374,7.29517298,0.30604706,2.95182615,0.00623095,0.08414762,1.15088721,4.13394255,0.02225844,0.24914448
-4.96148074,7.24001175,0.30926767,2.96142243,0.00655014,0.08597799,1.12647519,4.06787412,0.02304281,0.24636410
-4.95547774,7.17682767,0.31292773,2.96577559,0.00685520,0.08784851,1.10175077,3.99853979,0.02383328,0.24369623
-4.94947474,7.10593126,0.31694718,2.96476690,0.00714366,0.08972597,1.07689367,3.92644767,0.02461606,0.24113149
-4.94347174,7.02771232,0.32123547,2.95834039,0.00741380,0.09157496,1.05205600,3.85213893,0.02537750,0.23865518
-4.93746873,6.94263069,0.32569285,2.94650457,0.00766472,0.09335828,1.02735893,3.77617421,0.02610435,0.23624836
-4.93146573,6.85120723,0.33021199,2.92933353,0.00789643,0.09503754,1.00289121,3.69912018,0.02678402,0.23388900
-4.92546273,6.75401515,0.33468001,2.90696727,0.00810987,0.09657382,0.97870950,3.62153666,0.02740487,0.23155341
-4.91945973,6.65167206,0.33898080,2.87961118,0.00830685,0.09792839,0.95484038,3.54396492,0.02795644,0.22921762
-4.91345673,6.54483251,0.34299763,2.84753452,0.00849005,0.09906358,0.93128389,3.46691728,0.02842967,0.22685875
-4.90745373,6.43418117,0.34661599,2.81106770,0.00866286,0.09994371,0.90801835,3.39086838,0.02881712,0.22445639
-4.90145073,6.32042623,0.34972650,2.77059841,0.00882926,0.10053593,0.88500608,3.31624824,0.02911315,0.22199378
-4.89544772,6.20429294,0.35222786,2.72656624,0.00899368,0.10081123,0.86219965,3.24343694,0.02931401,0.21945892
-4.88944472,6.08651698,0.35402966,2.67945604,0.00916072,0.10074526,0.83954830,3.17276105,0.02941792,0.21684533
-4.88344172,5.96783743,0.35505493,2.62979004,0.00933505,0.10031920,0.81700422,3.10449160,0.02942516,0.21415268
-4.87743872,5.84898931,0.35524243,2.57811868,0.00952112,0.09952037,0.79452817,3.03884346,0.02933797,0.21138711
-4.87143572,5.73069567,0.35454845,2.52501074,0.00972300,0.09834283,0.77209441,2.97597591,0.02916055,0.20856128
-4.86543272,5.61365930,0.35294809,2.47104275,0.00994418,0.09678773,0.74969449,2.91599435,0.02889889,0.20569417
-4.85942971,5.49855446,0.35043609,2.41678828,0.01018744,0.09486341,0.72733992,2.85895300,0.02856068,0.20281062
-4.85342671,5.38601883,0.34702695,2.36280752,0.01045474,0.09258541,0.70506355,2.80485846,0.02815507,0.19994068
-4.84742371,5.27664625,0.34275455,2.30963746,0.01074713,0.08997616,0.68291983,2.75367409,0.02769249,0.19711879
-4.84142071,5.17098068,0.33767125,2.25778325,0.01106476,0.08706446,0.66098378,2.70532519,0.02718441,0.19438284
-4.83541771,5.06951182,0.33184639,2.20771097,0.01140689,0.08388486,0.63934908,2.65970495,0.02664309,0.19177316
-4.82941471,4.97267270,0.32536449,2.15984221,0.01177197,0.08047674,0.61812533,2.61668104,0.02608135,0.18933149
-4.82341171,4.88083954,0.31832302,2.11455047,0.01215776,0.07688338,0.59743470,2.57610293,0.02551233,0.18710003
-4.81740870,4.79433391,0.31082995,2.07215950,0.01256147,0.07315082,0.57740820,2.53780962,0.02494924,0.18512045
-4.81140570,4.71342692,0.30300115,2.03294351,0.01297991,0.06932675,0.55818184,2.50163774,0.02440515,0.18343317
-4.80540270,4.63834530,0.29495772,1.99712881,0.01340970,0.06545934,0.53989279,2.46742981,0.02389279,0.18207659
-4.79939970,4.56927851,0.28682335,1.96489669,0.01384741,0.06159616,0.52267583,2.43504216,0.02342433,0.18108661
-4.79339670,4.50638650,0.27872175,1.93638703,0.01428970,0.05778306,0.50666005,2.40435247,0.02301120,0.18049620
-4.78739370,4.44980705,0.27077433,1.91170210,0.01473350,0.05406327,0.49196605,2.37526632,0.02266393,0.18033509
-4.78139070,4.39966206,0.26309794,1.89091003,0.01517607,0.05047658,0.47870357,2.34772251,0.02239195,0.18062963
-4.77538769,4.35606190,0.25580300,1.87404755,0.01561507,0.04705864,0.46696967,2.32169676,0.02220348,0.18140263
-4.76938469,4.31910730,0.24899181,1.86112164,0.01604857,0.04384045,0.45684721,2.29720362,0.02210529,0.18267331
-4.76338169,4.28888823,0.24275716,1.85210975,0.01647504,0.04084806,0.44840391,2.27429627,0.02210265,0.18445724
-4.75737869,4.26547981,0.23718126,1.84695863,0.01689327,0.03810234,0.44169156,2.25306422,0.02219910,0.18676629
-4.75137569,4.24893509,0.23233488,1.84558181,0.01730230,0.03561897,0.43674565,2.23362893,0.02239637,0.18960849
-4.74537269,4.23927547,0.22827683,1.84785606,0.01770130,0.03340856,0.43358506,2.21613757,0.02269429,0.19298788
-4.73936968,4.23647911,0.22505367,1.85361715,0.01808944,0.03147688,0.43221199,2.20075513,0.02309066,0.19690433
-4.73336668,4.24046851,0.22269968,1.86265563,0.01846579,0.02982519,0.43261195,2.18765536,0.02358128,0.20135323
-4.72736368,4.25109819,0.22123707,1.87471304,0.01882919,0.02845065,0.43475388,2.17701100,0.02415989,0.20632524
-4.72136068,4.26814362,0.22067642,1.88947943,0.01917821,0.02734682,0.43859035,2.16898373,0.02481830,0.21180597
-4.71535768,4.29129247,0.22101727,1.90659248,0.01951104,0.02650416,0.44405792,2.16371453,0.02554645,0.21777567
-4.70935468,4.32013925,0.22224900,1.92563910,0.01982551,0.02591056,0.45107768,2.16131476,0.02633262,0.22420903
-4.70335168,4.35418385,0.22435177,1.94615941,0.02011912,0.02555185,0.45955597,2.16185854,0.02716365,0.23107496
-4.69734867,4.39283466,0.22729761,1.96765364,0.02038907,0.02541235,0.46938542,2.16537667,0.02802528,0.23833662
-4.69134567,4.43541629,0.23105164,1.98959168,0.02063239,0.02547530,0.48044627,2.17185238,0.02890243,0.24595143
-4.68534267,4.48118167,0.23557330,2.01142499,0.02084602,0.02572332,0.49260805,2.18121898,0.02977963,0.25387141
-4.67933967,4.52932804,0.24081762,2.03260054,0.02102701,0.02613879,0.50573160,2.19335937,0.03064140,0.26204355
-4.67333667,4.57901597,0.24673649,2.05257596,0.02117261,0.02670415,0.51967139,2.20810745,0.03147267,0.27041046
-4.66733367,4.62939042,0.25327982,2.07083527,0.02128046,0.02740219,0.53427822,2.22525096,0.03225915,0.27891118
-4.66133067,4.67960267,0.26039666,2.08690429,0.02134872,0.02821623,0.54940209,2.24453575,0.03298772,0.28748214
-4.65532766,4.72883197,0.26803617,2.10036480,0.02137615,0.02913028,0.56489529,2.26567102,0.03364674,0.29605828
-4.64932466,4.77630562,0.27614846,2.11086693,0.02136225,0.03012907,0.58061554,2.28833524,0.03422634,0.30457432
-4.64332166,4.82131680,0.28468529,2.11813878,0.02130725,0.03119817,0.59642911,2.31218263,0.03471857,0.31296611
