energy_ev,total_up,As_p_up,As_d_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-5.77788894,0.96797690,0.68320003,0.00000000,0.49511066,0.55515005,0.03606022,0.04458726
-5.77188594,1.01332320,0.71099540,0.00000000,0.51868238,0.57685825,0.03789462,0.04985592
-5.76588294,1.05785252,0.73759319,0.00000000,0.54195295,0.59766027,0.03968410,0.05556124
-5.75987994,1.10095953,0.76256199,0.00000000,0.56465131,0.61717062,0.04141497,0.06167355
-5.75387694,1.14214135,0.78556278,0.00000000,0.58656274,0.63507878,0.04307768,0.06815272
-5.74787394,1.18100619,0.80635623,0.00000000,0.60753294,0.65115551,0.04466708,0.07494766
-5.74187094,1.21727703,0.82480594,0.00000000,0.62746930,0.66525604,0.04618234,0.08199615
-5.73586793,1.25079038,0.84087740,0.00000000,0.64633932,0.67731982,0.04762679,0.08922503
-5.72986493,1.28149021,0.85463259,0.00000000,0.66416639,0.68736699,0.04900734,0.09655097
-5.72386193,1.30941740,0.86622071,0.00000000,0.68102303,0.69549169,0.05033388,0.10388166
-5.71785893,1.33469565,0.87586537,0.00000000,0.69702210,0.70185275,0.05161840,0.11111752
-5.71185593,1.35751446,0.88384905,0.00000000,0.71230649,0.70666206,0.05287395,0.11815400
-5.70585293,1.37811058,0.89049568,0.00000000,0.72703792,0.71017158,0.05411370,0.12488432
-5.69984992,1.39674898,0.89615237,0.00000000,0.74138558,0.71265952,0.05534975,0.13120256
-5.69384692,1.41370467,0.90117127,0.00000000,0.75551529,0.71441662,0.05659224,0.13700722
-5.68784392,1.42924647,0.90589275,0.00000000,0.76957993,0.71573329,0.05784838,0.14220487
-5.68184092,1.44362398,0.91063074,0.00000000,0.78371172,0.71688835,0.05912179,0.14671395
-5.67583792,1.45705843,0.91566112,0.00000000,0.79801690,0.71814001,0.06041202,0.15046851
-5.66983492,1.46973809,0.92121379,0.00000000,0.81257299,0.71971953,0.06171429,0.15342168
-5.66383192,1.48181840,0.92746873,0.00000000,0.82742897,0.72182783,0.06301960,0.15554887
-5.65782891,1.49342678,0.93455623,0.00000000,0.84260809,0.72463519,0.06431502,0.15685044
-5.65182591,1.50467169,0.94256092,0.00000000,0.85811319,0.72828376,0.06558427,0.15735370
-5.64582291,1.51565502,0.95152937,0.00000000,0.87393395,0.73289259,0.06680856,0.15711430
-5.63981991,1.52648685,0.96148028,0.00000000,0.89005550,0.73856465,0.06796755,0.15621669
-5.63381691,1.53730127,0.97241653,0.00000000,0.90646760,0.74539504,0.06904040,0.15477384
-5.62781391,1.54827188,0.98433797,0.00000000,0.92317361,0.75347970,0.07000694,0.15292600
-5.62181091,1.55962549,0.99725383,0.00000000,0.94019840,0.76292366,0.07084871,0.15083866
-5.61580790,1.57165270,1.01119379,0.00000000,0.95759451,0.77384822,0.07154996,0.14869962
-5.60980490,1.58471419,1.02621653,0.00000000,0.97544584,0.78639600,0.07209844,0.14671526
-5.60380190,1.59924173,1.04241527,0.00000000,0.99386857,0.80073350,0.07248599,0.14510612
-5.59779890,1.61573340,1.05991940,0.00000000,1.01300875,0.81705072,0.07270891,0.14410184
-5.59179590,1.63474265,1.07889215,0.00000000,1.03303691,0.83555741,0.07276800,0.14393552
-5.58579290,1.65686142,1.09952422,0.00000000,1.05413955,0.85647615,0.07266835,0.14483768
-5.57978989,1.68269799,1.12202352,0.00000000,1.07650812,0.88003243,0.07241894,0.14702997
-5.57378689,1.71285017,1.14660183,0.00000000,1.10032611,0.90644213,0.07203192,0.15071856
-5.56778389,1.74787543,1.17345892,0.00000000,1.12575490,0.93589704,0.07152182,0.15608770
-5.56178089,1.78825916,1.20276524,0.00000000,1.15291942,0.96854924,0.07090460,0.16329330
-5.55577789,1.83438292,1.23464415,0.00000000,1.18189441,1.00449521,0.07019665,0.17245692
-5.54977489,1.88649426,1.26915491,0.00000000,1.21269225,1.04376062,0.06941383,0.18366020
-5.54377189,1.94467999,1.30627745,0.00000000,1.24525327,1.08628660,0.06857062,0.19694021
-5.53776888,2.00884437,1.34589988,0.00000000,1.27943915,1.13191861,0.06767930,0.21228556
-5.53176588,2.07869367,1.38780965,0.00000000,1.31502996,1.18039841,0.06674941,0.22963395
-5.52576288,2.15372832,1.43168898,0.00000000,1.35172530,1.23135990,0.06578736,0.24887093
-5.51975988,2.23324339,1.47711489,0.00000000,1.38914960,1.28432919,0.06479625,0.26983051
-5.51375688,2.31633787,1.52356409,0.00000000,1.42686140,1.33872913,0.06377594,0.29229740
-5.50775388,2.40193276,1.57042249,0.00000000,1.46436644,1.39388836,0.06272327,0.31601127
-5.50175088,2.48879767,1.61699918,0.00000000,1.50113401,1.44905457,0.06163254,0.34067292
-5.49574787,2.57558515,1.66254416,0.00000000,1.53661584,1.50341169,0.06049603,0.36595245
-5.48974487,2.66087156,1.70626923,0.00000000,1.57026675,1.55610038,0.05930473,0.39149918
-5.48374187,2.74320318,1.74737105,0.00000000,1.60156625,1.60624105,0.05804903,0.41695315
-5.47773887,2.82114568,1.78505562,0.00000000,1.63004011,1.65295870,0.05671952,0.44195787
-5.47173587,2.89333523,1.81856302,0.00000000,1.65528092,1.69540858,0.05530770,0.46617388
-5.46573287,2.95852905,1.84719158,0.00000000,1.67696687,1.73280166,0.05380663,0.48929259
-5.45972986,3.01565350,1.87032049,0.00000000,1.69487795,1.76442922,0.05221155,0.51104985
-5.45372686,3.06384764,1.88743003,0.00000000,1.70890870,1.78968532,0.05052028,0.53123859
-5.44772386,3.10250032,1.89811867,0.00000000,1.71907715,1.80808661,0.04873357,0.54971998
-5.44172086,3.13127939,1.90211656,0.00000000,1.72552945,1.81928865,0.04685527,0.56643241
-5.43571786,3.15015132,1.89929485,0.00000000,1.72853981,1.82309814,0.04489239,0.58139783
-5.42971486,3.15939059,1.88967058,0.00000000,1.72850595,1.81948065,0.04285495,0.59472500
-5.42371186,3.15957796,1.87340710,0.00000000,1.72593980,1.80856360,0.04075582,0.60660930
-5.41770885,3.15158762,1.85080998,0.00000000,1.72145397,1.79063436,0.03861033,0.61732893
-5.41170585,3.13656342,1.82231865,0.00000000,1.71574425,1.76613355,0.03643591,0.62723760
-5.40570285,3.11588490,1.78849400,0.00000000,1.70956869,1.73564374,0.03425156,0.63675366
-5.39969985,3.09112425,1.75000258,0.00000000,1.70372407,1.69987397,0.03207734,0.64634623
-5.39369685,3.06399573,1.70759772,0.00000000,1.69902030,1.65964064,0.02993383,0.65651860
-5.38769385,3.03629927,1.66209834,0.00000000,1.69625385,1.61584528,0.02784155,0.66778972
-5.38169085,3.00986034,1.61436618,0.00000000,1.69618096,1.56945006,0.02582041,0.68067429
-5.37568784,2.98646824,1.56528206,0.00000000,1.69949156,1.52145168,0.02388924,0.69566233
-5.36968484,2.96781507,1.51572204,0.00000000,1.70678488,1.47285464,0.02206528,0.71319905
-5.36368184,2.95543750,1.46653409,0.00000000,1.71854750,1.42464449,0.02036379,0.73366575
-5.35767884,2.95066343,1.41851613,0.00000000,1.73513467,1.37776204,0.01879768,0.75736254
-5.35167584,2.95456544,1.37239597,0.00000000,1.75675542,1.33307922,0.01737725,0.78449357
-5.34567284,2.96792252,1.32881374,0.00000000,1.78346219,1.29137724,0.01610996,0.81515523
-5.33966983,2.99119136,1.28830735,0.00000000,1.81514504,1.25332768,0.01500034,0.84932795
-5.33366683,3.02448806,1.25130121,0.00000000,1.85153086,1.21947700,0.01404985,0.88687165
-5.32766383,3.06758076,1.21809867,0.00000000,1.89218741,1.19023487,0.01325698,0.92752524
-5.32166083,3.11989319,1.18887808,0.00000000,1.93653206,1.16586649,0.01261728,0.97090993
-5.31565783,3.18051898,1.16369266,0.00000000,1.98384502,1.14648911,0.01212354,1.01653638
-5.30965483,3.24824593,1.14247392,0.00000000,2.03328628,1.13207267,0.01176600,1.06381541
-5.30365183,3.32158931,1.12503851,0.00000000,2.08391606,1.12244453,0.01153259,1.11207171
-5.29764882,3.39883303,1.11109808,0.00000000,2.13471771,1.11729794,0.01140931,1.16056032
-5.29164582,3.47807704,1.10027177,0.00000000,2.18462258,1.11620398,0.01138057,1.20848515
-5.28564282,3.55728957,1.09210091,0.00000000,2.23253591,1.11862657,0.01142955,1.25501898
-5.27963982,3.63436231,1.08606521,0.00000000,2.27736308,1.12393989,0.01153869,1.29932438
-5.27363682,3.70716689,1.08160015,0.00000000,2.31803542,1.13144782,0.01169010,1.34057479
-5.26763382,3.77361099,1.07811474,0.00000000,2.35353483,1.14040471,0.01186598,1.37797524
-5.26163082,3.83169224,1.07500923,0.00000000,2.38291669,1.15003683,0.01204909,1.41078198
-5.25562781,3.87954871,1.07169229,0.00000000,2.40533046,1.15956392,0.01222316,1.43832069
-5.24962481,3.91550435,1.06759709,0.00000000,2.42003752,1.16822021,0.01237323,1.46000248
-5.24362181,3.93810842,1.06219584,0.00000000,2.42642596,1.17527435,0.01248603,1.47533750
-5.23761881,3.94616792,1.05501259,0.00000000,2.42402200,1.18004768,0.01255024,1.48394582
-5.23161581,3.93877240,1.04563388,0.00000000,2.41249803,1.18193044,0.01255669,1.48556509
-5.22561281,3.91531065,1.03371716,0.00000000,2.39167709,1.18039550,0.01249856,1.48005524
-5.21960980,3.87547920,1.01899678,0.00000000,2.36153394,1.17500932,0.01237138,1.46739979
-5.21360680,3.81928268,1.00128756,0.00000000,2.32219283,1.16544002,0.01217308,1.44770408
-5.20760380,3.74702637,0.98048607,0.00000000,2.27392209,1.15146227,0.01190389,1.42119050
-5.20160080,3.65930145,0.95656956,0.00000000,2.21712588,1.13295922,0.01156616,1.38819092
-5.19559780,3.55696370,0.92959288,0.00000000,2.15233338,1.10992141,0.01116424,1.34913665
-5.18959480,3.44110658,0.89968355,0.00000000,2.08018572,1.08244284,0.01070411,1.30454632
-5.18359180,3.31302956,0.86703512,0.00000000,2.00142106,1.05071454,0.01019316,1.25501217
-5.17758879,3.17420288,0.83189935,0.00000000,1.91685815,1.01501577,0.00963980,1.20118499
-5.17158579,3.02622985,0.79457727,0.00000000,1.82737891,0.97570343,0.00905319,1.14375846
-5.16558279,2.87080781,0.75540953,0.00000000,1.73391027,0.93319994,0.00844283,1.08345315
-5.15957979,2.70968888,0.71476640,0.00000000,1.63740581,0.88797999,0.00781827,1.02100070
-5.15357679,2.54464145,0.67303755,0.00000000,1.53882754,0.84055672,0.00718883,0.95712867
-5.14757379,2.37741360,0.63062212,0.00000000,1.43912829,0.79146768,0.00656329,0.89254630
-5.14157079,2.20969909,0.58791906,0.00000000,1.33923494,0.74126092,0.00594972,0.82793164
-5.13556778,2.04310678,0.54531822,0.00000000,1.24003308,0.69048179,0.00535528,0.76392024
-5.12956478,1.87913401,0.50319224,0.00000000,1.14235310,0.63966056,0.00478610,0.70109565
-5.12356178,1.71914446,0.46188944,0.00000000,1.04695826,0.58930130,0.00424724,0.63998181
-5.11755878,1.56435080,0.42172781,0.00000000,0.95453483,0.53987229,0.00374264,0.58103742
-5.11155578,1.41580207,0.38299025,0.00000000,0.86568441,0.49179802,0.00327517,0.52465240
-5.10555278,1.27437617,0.34592104,0.00000000,0.78091868,0.44545295,0.00284669,0.47114620
-5.09954977,1.14077690,0.31072359,0.00000000,0.70065648,0.40115715,0.00245812,0.42076801
-5.09354677,1.01553565,0.27755941,0.00000000,0.62522329,0.35917374,0.00210960,0.37369864
-5.08754377,0.89901708,0.24654826,0.00000000,0.55485290,0.31970804,0.00180063,0.33005392
-5.08154077,0.79142859,0.21776941,0.00000000,0.48969129,0.28290845,0.00153020,0.28988944
-5.07553777,0.69283275,0.19126382,0.00000000,0.42980230,0.24886868,0.00129698,0.25320624
-5.06953477,0.60316243,0.16703720,0.00000000,0.37517501,0.21763140,0.00109948,0.21995747
-5.06353177,0.52223773,0.14506370,0.00000000,0.32573243,0.18919279,0.00093620,0.19005549
-5.05752876,0.44978428,0.12529014,0.00000000,0.28134125,0.16350804,0.00080581,0.16337940
-5.05152576,0.38545226,0.10764057,0.00000000,0.24182227,0.14049730,0.00070728,0.13978264
-5.04552276,0.32883546,0.09202103,0.00000000,0.20696116,0.12005204,0.00064002,0.11910055
-5.03951976,0.27949009,0.07832433,0.00000000,0.17651937,0.10204143,0.00060402,0.10115756
-5.03351676,0.23695261,0.06643470,0.00000000,0.15024467,0.08631866,0.00059999,0.08577406
-5.02751376,0.20075637,0.05623227,0.00000000,0.12788122,0.07272693,0.00062939,0.07277262
-5.02151076,0.17044657,0.04759708,0.00000000,0.10917890,0.06110501,0.00069460,0.06198361
-5.01550775,0.14559349,0.04041277,0.00000000,0.09390158,0.05129217,0.00079894,0.05324998
-5.00950475,0.12580351,0.03456976,0.00000000,0.08183429,0.04313259,0.00094672,0.04643126
-5.00350175,0.11072803,0.02996775,0.00000000,0.07278907,0.03647883,0.00114330,0.04140677
-4.99749875,0.10007002,0.02651782,0.00000000,0.06660946,0.03119478,0.00139503,0.03807782
-4.99149575,0.09358829,0.02414376,0.00000000,0.06317351,0.02715770,0.00170925,0.03636911
-4.98549275,0.09109939,0.02278291,0.00000000,0.06239519,0.02425958,0.00209420,0.03622918
-4.97948974,0.09247720,0.02238635,0.00000000,0.06422440,0.02240781,0.00255888,0.03763001
-4.97348674,0.09765031,0.02291852,0.00000000,0.06864535,0.02152518,0.00311290,0.04056573
-4.96748374,0.10659725,0.02435628,0.00000000,0.07567345,0.02154930,0.00376621,0.04505047
-4.96148074,0.11933970,0.02668752,0.00000000,0.08535077,0.02243151,0.00452888,0.05111548
-4.95547774,0.13593392,0.02990925,0.00000000,0.09774016,0.02413528,0.00541070,0.05880547
-4.94947474,0.15646051,0.03402529,0.00000000,0.11291814,0.02663435,0.00642083,0.06817431
-4.94347174,0.18101291,0.03904368,0.00000000,0.13096668,0.02991046,0.00756738,0.07928018
-4.93746873,0.20968484,0.04497378,0.00000000,0.15196424,0.03395103,0.00885693,0.09218030
-4.93146573,0.24255708,0.05182323,0.00000000,0.17597614,0.03874660,0.01029407,0.10692539
-4.92546273,0.27968417,0.05959483,0.00000000,0.20304466,0.04428836,0.01188095,0.12355401
-4.91945973,0.32108130,0.06828349,0.00000000,0.23317922,0.05056572,0.01361681,0.14208707
-4.91345673,0.36671204,0.07787335,0.00000000,0.26634697,0.05756410,0.01549761,0.16252259
-4.90745373,0.41647751,0.08833515,0.00000000,0.30246427,0.06526299,0.01751571,0.18483111
-4.90145073,0.47020735,0.09962403,0.00000000,0.34138929,0.07363440,0.01965967,0.20895177
-4.89544772,0.52765320,0.11167791,0.00000000,0.38291642,0.08264172,0.02191413,0.23478955
-4.88944472,0.58848501,0.12441641,0.00000000,0.42677252,0.09223919,0.02425987,0.26221358
-4.88344172,0.65229066,0.13774060,0.00000000,0.47261556,0.10237187,0.02667406,0.29105692
-4.87743872,0.71857900,0.15153346,0.00000000,0.52003582,0.11297624,0.02913054,0.32111775
-4.87143572,0.78678655,0.16566119,0.00000000,0.56855976,0.12398144,0.03160042,0.35216209
-4.86543272,0.85628767,0.17997539,0.00000000,0.61765656,0.13531103,0.03405274,0.38392805
-4.85942971,0.92640804,0.19431599,0.00000000,0.66674734,0.14688528,0.03645526,0.41613143
-4.85342671,0.99644103,0.20851485,0.00000000,0.71521680,0.15862396,0.03877536,0.44847252
-4.84742371,1.06566625,0.22240006,0.00000000,0.76242683,0.17044931,0.04098106,0.48064389
-4.84142071,1.13336969,0.23580062,0.00000000,0.80773188,0.18228929,0.04304197,0.51233876
-4.83541771,1.19886444,0.24855142,0.00000000,0.85049523,0.19408077,0.04493027,0.54325973
-4.82941471,1.26151123,0.26049826,0.00000000,0.89010587,0.20577258,0.04662165,0.57312726
-4.82341171,1.32073756,0.27150279,0.00000000,0.92599504,0.21732812,0.04809603,0.60168766
-4.81740870,1.37605483,0.28144705,0.00000000,0.95765197,0.22872755,0.04933828,0.62872016
-4.81140570,1.42707228,0.29023743,0.00000000,0.98463809,0.23996923,0.05033857,0.65404267
-4.80540270,1.47350725,0.29780796,0.00000000,1.00659910,0.25107032,0.05109266,0.67751588
-4.79939970,1.51519105,0.30412262,0.00000000,1.02327454,0.26206652,0.05160188,0.69904560
-4.79339670,1.55207031,0.30917662,0.00000000,1.03450427,0.27301079,0.05187292,0.71858314
-4.78739370,1.58420340,0.31299662,0.00000000,1.04023185,0.28397109,0.05191737,0.73612367
-4.78139070,1.61175237,0.31563976,0.00000000,1.04050450,0.29502722,0.05175110,0.75170271
-4.77538769,1.63497057,0.31719158,0.00000000,1.03546982,0.30626674,0.05139348,0.76539088
-4.76938469,1.65418663,0.31776287,0.00000000,1.02536944,0.31778024,0.05086651,0.77728719
-4.76338169,1.66978550,0.31748560,0.00000000,1.01052981,0.32965602,0.05019381,0.78751128
-4.75737869,1.68218757,0.31650801,0.00000000,0.99135066,0.34197448,0.04939971,0.79619488
-4.75137569,1.69182671,0.31498912,0.00000000,0.96829161,0.35480241,0.04850828,0.80347309
-4.74537269,1.69912844,0.31309280,0.00000000,0.94185741,0.36818744,0.04754248,0.80947583
-4.73936968,1.70448909,0.31098172,0.00000000,0.91258253,0.38215293,0.04652342,0.81431992
-4.73336668,1.70825696,0.30881128,0.00000000,0.88101556,0.39669350,0.04546979,0.81810215
-4.72736368,1.71071630,0.30672391,0.00000000,0.84770412,0.41177148,0.04439743,0.82089377
-4.72136068,1.71207483,0.30484378,0.00000000,0.81318069,0.42731446,0.04331906,0.82273650
-4.71535768,1.71245515,0.30327227,0.00000000,0.77794984,0.44321402,0.04224424,0.82364041
-4.70935468,1.71189046,0.30208431,0.00000000,0.74247727,0.45932591,0.04117942,0.82358353
-4.70335168,1.71032464,0.30132567,0.00000000,0.70718086,0.47547157,0.04012818,0.82251334
-4.69734867,1.70761653,0.30101144,0.00000000,0.67242401,0.49144109,0.03909153,0.82035002
-4.69134567,1.70354817,0.30112560,0.00000000,0.63851119,0.50699754,0.03806837,0.81699104
-4.68534267,1.69783654,0.30162178,0.00000000,0.60568590,0.52188250,0.03705590,0.81231717
-4.67933967,1.69014811,0.30242524,0.00000000,0.57413074,0.53582268,0.03605014,0.80619933
-4.67333667,1.68011573,0.30343587,0.00000000,0.54396951,0.54853748,0.03504637,0.79850603
-4.66733367,1.66735679,0.30453213,0.00000000,0.51527116,0.55974706,0.03403961,0.78911106
-4.66133067,1.65149221,0.30557593,0.00000000,0.48805516,0.56918081,0.03302496,0.77790106
-4.65532766,1.63216521,0.30641805,0.00000000,0.46229811,0.57658591,0.03199800,0.76478261
-4.64932466,1.60905925,0.30690404,0.00000000,0.43794119,0.58173552,0.03095497,0.74968854
-4.64332166,1.58191446,0.30688044,0.00000000,0.41489810,0.58443653,0.02989303,0.73258328
-4.63731866,1.55054193,0.30620085,0.00000000,0.39306317,0.58453640,0.02881038,0.71346694
-4.63131566,1.51483541,0.30473193,0.00000000,0.37231943,0.58192896,0.02770629,0.69237807
-4.62531266,1.47477999,0.30235890,0.00000000,0.35254609,0.57655891,0.02658117,0.66939503
-4.61930965,1.43045768,0.29899040,0.00000000,0.33362560,0.56842483,0.02543652,0.64463584
-4.61330665,1.38204960,0.29456266,0.00000000,0.31544965,0.55758070,0.02427490,0.61825679
-4.60730365,1.32983494,0.28904260,0.00000000,0.29792434,0.54413578,0.02309985,0.59044963
-4.60130065,1.27418685,0.28243007,0.00000000,0.28097423,0.52825293,0.02191581,0.56143780
-4.59529765,1.21556547,0.27475890,0.00000000,0.26454527,0.51014546,0.02072805,0.53147160
-4.58929465,1.15450848,0.26609699,0.00000000,0.24860664,0.49007264,0.01954252,0.50082272
-4.58329165,1.09161965,0.25654530,0.00000000,0.23315160,0.46833403,0.01836583,0.46977832
-4.57728864,1.02755591,0.24623594,0.00000000,0.21819734,0.44526297,0.01720510,0.43863484
-4.57128564,0.96301337,0.23532942,0.00000000,0.20378398,0.42121932,0.01606789,0.40769178
-4.56528264,0.89871296,0.22401119,0.00000000,0.18997300,0.39658192,0.01496210,0.37724578
-4.55927964,0.83538604,0.21248763,0.00000000,0.17684501,0.37174083,0.01389586,0.34758503
-4.55327664,0.77376060,0.20098172,0.00000000,0.16449721,0.34708980,0.01287746,0.31898426
-4.54727364,0.71454827,0.18972844,0.00000000,0.15304060,0.32301904,0.01191522,0.29170044
-4.54127064,0.65843264,0.17897005,0.00000000,0.14259709,0.29990855,0.01101738,0.26596915
-4.53526763,0.60605888,0.16895152,0.00000000,0.13329659,0.27812215,0.01019201,0.24200181
-4.52926463,0.55802494,0.15991605,0.00000000,0.12527430,0.25800224,0.00944686,0.21998365
-4.52326163,0.51487434,0.15210078,0.00000000,0.11866801,0.23986536,0.00878925,0.20007240
-4.51725863,0.47709036,0.14573284,0.00000000,0.11361588,0.22399863,0.00822591,0.18239768
-4.51125563,0.44509171,0.14102572,0.00000000,0.11025425,0.21065680,0.00776290,0.16706091
-4.50525263,0.41922935,0.13817585,0.00000000,0.10871601,0.20006013,0.00740541,0.15413566
-4.49924962,0.39978441,0.13735969,0.00000000,0.10912912,0.19239275,0.00715763,0.14366849
-4.49324662,0.38696702,0.13873099,0.00000000,0.11161572,0.18780169,0.00702263,0.13567989
-4.48724362,0.38091595,0.14241850,0.00000000,0.11629153,0.18639618,0.00700215,0.13016558
-4.48124062,0.38169903,0.14852406,0.00000000,0.12326592,0.18824759,0.00709656,0.12709782
-4.47523762,0.38931432,0.15712108,0.00000000,0.13264246,0.19338961,0.00730461,0.12642703
-4.46923462,0.40369220,0.16825361,0.00000000,0.14452026,0.20181896,0.00762342,0.12808340
-4.46323162,0.42469852,0.18193593,0.00000000,0.15899602,0.21349664,0.00804833,0.13197886
-4.45722861,0.45213905,0.19815292,0.00000000,0.17616706,0.22834968,0.00857282,0.13800927
-4.45122561,0.48576553,0.21686123,0.00000000,0.19613521,0.24627372,0.00918855,0.14605699
-4.44522261,0.52528343,0.23799132,0.00000000,0.21901177,0.26713636,0.00988532,0.15599394
-4.43921961,0.57036183,0.26145061,0.00000000,0.24492332,0.29078140,0.01065117,0.16768516
-4.43321661,0.62064539,0.28712759,0.00000000,0.27401856,0.31703416,0.01147251,0.18099300
-4.42721361,0.67576844,0.31489695,0.00000000,0.30647565,0.34570766,0.01233431,0.19578191
-4.42121061,0.73537095,0.34462576,0.00000000,0.34251003,0.37660981,0.01322034,0.21192370
-4.41520760,0.79911609,0.37618025,0.00000000,0.38238221,0.40955132,0.01411355,0.22930329
-4.40920460,0.86670865,0.40943333,0.00000000,0.42640501,0.44435407,0.01499636,0.24782465
-4.40320160,0.93791359,0.44427219,0.00000000,0.47494963,0.48085976,0.01585115,0.26741671
-4.39719860,1.01257370,0.48060577,0.00000000,0.52844992,0.51893818,0.01666068,0.28803887
-4.39119560,1.09062512,0.51837166,0.00000000,0.58740409,0.55849482,0.01740857,0.30968579
-4.38519260,1.17210971,0.55754182,0.00000000,0.65237310,0.59947719,0.01807975,0.33239100
-4.37918959,1.25718269,0.59812681,0.00000000,0.72397506,0.64187937,0.01866096,0.35622888
-4.37318659,1.34611474,0.64017799,0.00000000,0.80287504,0.68574421,0.01914108,0.38131468
-4.36718359,1.43928725,0.68378733,0.00000000,0.88976999,0.73116285,0.01951155,0.40780222
-4.36118059,1.53718023,0.72908453,0.00000000,0.98536832,0.77827122,0.01976656,0.43587899
-4.35517759,1.64035241,0.77623138,0.00000000,1.09036455,0.82724326,0.01990329,0.46575860
-4.34917459,1.74941362,0.82541329,0.00000000,1.20540913,0.87828100,0.01992191,0.49767048
-4.34317159,1.86499005,0.87682819,0.00000000,1.33107441,0.93160158,0.01982563,0.53184723
-4.33716858,1.98768345,0.93067317,0.00000000,1.46781775,0.98742172,0.01962045,0.56850979
-4.33116558,2.11802581,0.98712939,0.00000000,1.61594321,1.04594013,0.01931500,0.60785116
-4.32516258,2.25643163,1.04634592,0.00000000,1.77556366,1.10731875,0.01892018,0.65001922
-4.31915958,2.40315009,1.10842339,0.00000000,1.94656512,1.17166362,0.01844874,0.69509974
-4.31315658,2.55821984,1.17339819,0.00000000,2.12857566,1.23900660,0.01791485,0.74310023
-4.30715358,2.72142914,1.24122834,0.00000000,2.32094071,1.30928879,0.01733360,0.79393592
