energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-5.43571786,6.52532628,0.04362197,0.86772914,0.98306332,0.65045298,2.30490327,2.70106159,3.04979164,0.00000000
-5.42971486,6.46085485,0.04313433,0.84873987,0.97083551,0.64442349,2.27601756,2.67595936,3.03131887,0.00000000
-5.42371186,6.39779776,0.04263658,0.83005999,0.95867337,0.63834548,2.24722837,2.65183955,3.01368451,0.00000000
-5.41770885,6.33723991,0.04214157,0.81193773,0.94677313,0.63231536,2.21895022,2.62907405,2.99724721,0.00000000
-5.41170585,6.28017484,0.04166096,0.79460553,0.93533221,0.62642387,2.19160306,2.60797052,2.98233118,0.00000000
-5.40570285,6.22747500,0.04120487,0.77827345,0.92454513,0.62075372,2.16560133,2.58876296,2.96921734,0.00000000
-5.39969985,6.17986755,0.04078161,0.76312352,0.91459924,0.61537762,2.14134239,2.57160597,2.95813611,0.00000000
-5.39369685,6.13791648,0.04039753,0.74930528,0.90567037,0.61035692,2.11919515,2.55657273,2.94926216,0.00000000
-5.38769385,6.10201158,0.04005690,0.73693271,0.89791868,0.60574068,2.09948903,2.54365686,2.94271113,0.00000000
-5.38169085,6.07236440,0.03976195,0.72608268,0.89148454,0.60156527,2.08250409,2.53277766,2.93853826,0.00000000
-5.37568784,6.04901082,0.03951284,0.71679494,0.88648488,0.59785439,2.06846257,2.52378853,2.93673879,0.00000000
-5.36968484,6.03181972,0.03930788,0.70907346,0.88300993,0.59461948,2.05752221,2.51648789,2.93725001,0.00000000
-5.36368184,6.02050661,0.03914367,0.70288927,0.88112045,0.59186044,2.04977164,2.51063168,2.93995447,0.00000000
-5.35767884,6.01465143,0.03901535,0.69818421,0.88084570,0.58956654,2.04522799,2.50594688,2.94468428,0.00000000
-5.35167584,6.01371903,0.03891690,0.69487564,0.88218208,0.58771754,2.04383682,2.50214507,2.95122609,0.00000000
-5.34567284,6.01708135,0.03884142,0.69286167,0.88509251,0.58628482,2.04547430,2.49893533,2.95932650,0.00000000
-5.33966983,6.02404008,0.03878147,0.69202666,0.88950670,0.58523260,2.04995153,2.49603576,2.96869765,0.00000000
-5.33366683,6.03384890,0.03872936,0.69224668,0.89532221,0.58451910,2.05702091,2.49318313,2.97902298,0.00000000
-5.32766383,6.04573453,0.03867743,0.69339476,0.90240638,0.58409767,2.06638427,2.49014031,2.98996290,0.00000000
-5.32166083,6.05891613,0.03861836,0.69534563,0.91059909,0.58391798,2.07770247,2.48670126,3.00116047,0.00000000
-5.31565783,6.07262270,0.03854537,0.69797984,0.91971620,0.58392708,2.09060619,2.48269371,3.01224711,0.00000000
-5.30965483,6.08610852,0.03845244,0.70118719,0.92955384,0.58407054,2.10470755,2.47797958,3.02284838,0.00000000
-5.30365183,6.09866667,0.03833441,0.70486934,0.93989317,0.58429357,2.11961217,2.47245359,3.03259000,0.00000000
-5.29764882,6.10964090,0.03818716,0.70894169,0.95050574,0.58454223,2.13493133,2.46604046,3.04110407,0.00000000
-5.29164582,6.11843604,0.03800763,0.71333450,0.96115911,0.58476465,2.15029378,2.45869120,3.04803564,0.00000000
-5.28564282,6.12452741,0.03779382,0.71799337,0.97162270,0.58491230,2.16535692,2.45037901,3.05304964,0.00000000
-5.27963982,6.12746916,0.03754485,0.72287912,0.98167369,0.58494135,2.17981680,2.44109521,3.05583798,0.00000000
-5.27363682,6.12690177,0.03726082,0.72796717,0.99110267,0.58481392,2.19341677,2.43084574,3.05612674,0.00000000
-5.26763382,6.12255870,0.03694283,0.73324656,0.99971897,0.58449931,2.20595445,2.41964841,3.05368328,0.00000000
-5.26163082,6.11427181,0.03659279,0.73871853,1.00735545,0.58397506,2.21728652,2.40753100,3.04832288,0.00000000
-5.25562781,6.10197528,0.03621338,0.74439495,1.01387248,0.58322783,2.22733157,2.39453056,3.03991456,0.00000000
-5.24962481,6.08570770,0.03580787,0.75029645,1.01916113,0.58225389,2.23607039,2.38069337,3.02838587,0.00000000
-5.24362181,6.06561173,0.03538000,0.75645028,1.02314523,0.58105926,2.24354413,2.36607583,3.01372611,0.00000000
-5.23761881,6.04193095,0.03493382,0.76288818,1.02578242,0.57965944,2.24985007,2.35074562,2.99598780,0.00000000
-5.23161581,6.01500358,0.03447354,0.76964391,1.02706394,0.57807862,2.25513537,2.33478307,2.97528608,0.00000000
-5.22561281,5.98525286,0.03400339,0.77675075,1.02701337,0.57634838,2.25958897,2.31828227,2.95179600,0.00000000
-5.21960980,5.95317407,0.03352746,0.78423898,1.02568418,0.57450596,2.26343206,2.30135168,2.92574758,0.00000000
-5.21360680,5.91931857,0.03304952,0.79213325,1.02315635,0.57259215,2.26690759,2.28411402,2.89741881,0.00000000
-5.20760380,5.88427521,0.03257295,0.80045014,1.01953212,0.57064880,2.27026920,2.26670518,2.86712685,0.00000000
-5.20160080,5.84864991,0.03210057,0.80919579,1.01493110,0.56871622,2.27377029,2.24927220,2.83521778,0.00000000
-5.19559780,5.81304440,0.03163456,0.81836399,1.00948496,0.56683054,2.27765354,2.23197039,2.80205537,0.00000000
-5.18959480,5.77803501,0.03117637,0.82793453,1.00333195,0.56502113,2.28214153,2.21495965,2.76800945,0.00000000
-5.18359180,5.74415278,0.03072666,0.83787225,0.99661142,0.56330838,2.28742885,2.19840024,2.73344443,0.00000000
-5.17758879,5.71186584,0.03028531,0.84812662,0.98945872,0.56170192,2.29367589,2.18244836,2.69870852,0.00000000
-5.17158579,5.68156503,0.02985142,0.85863208,0.98200051,0.56019930,2.30100474,2.16725183,2.66412430,0.00000000
-5.16558279,5.65355354,0.02942333,0.86930921,0.97435083,0.55878548,2.30949699,2.15294612,2.62998091,0.00000000
-5.15957979,5.62804097,0.02899876,0.88006646,0.96660787,0.55743289,2.31919359,2.13965106,2.59652829,0.00000000
-5.15357679,5.60514202,0.02857486,0.89080276,0.95885171,0.55610230,2.33009635,2.12746840,2.56397367,0.00000000
-5.14757379,5.58487958,0.02814841,0.90141053,0.95114294,0.55474430,2.34217088,2.11648039,2.53248023,0.00000000
-5.14157079,5.56719178,0.02771594,0.91177913,0.94352210,0.55330143,2.35535047,2.10674936,2.50216795,0.00000000
-5.13556778,5.55194217,0.02727395,0.92179848,0.93600999,0.55171072,2.36954043,2.09831815,2.47311629,0.00000000
-5.12956478,5.53893218,0.02681904,0.93136272,0.92860863,0.54990661,2.38462240,2.09121139,2.44536830,0.00000000
-5.12356178,5.52791460,0.02634813,0.94037347,0.92130277,0.54782392,2.40045823,2.08543727,2.41893593,0.00000000
-5.11755878,5.51860713,0.02585859,0.94874275,0.91406187,0.54540089,2.41689290,2.08098951,2.39380572,0.00000000
-5.11155578,5.51070486,0.02534843,0.95639517,0.90684226,0.54258188,2.43375642,2.07784934,2.36994469,0.00000000
-5.10555278,5.50389095,0.02481634,0.96326935,0.89958949,0.53931987,2.45086449,2.07598712,2.34730576,0.00000000
-5.09954977,5.49784470,0.02426180,0.96931856,0.89224071,0.53557833,2.46801795,2.07536348,2.32583253,0.00000000
-5.09354677,5.49224698,0.02368513,0.97451042,0.88472694,0.53133264,2.48500130,2.07592968,2.30546300,0.00000000
-5.08754377,5.48678279,0.02308744,0.97882593,0.87697529,0.52657084,2.50158069,2.07762733,2.28613221,0.00000000
-5.08154077,5.48114144,0.02247059,0.98225784,0.86891110,0.52129381,2.51750180,2.08038738,2.26777370,0.00000000
-5.07553777,5.47501489,0.02183713,0.98480856,0.86045993,0.51551492,2.53248819,2.08412855,2.25031997,0.00000000
-5.06953477,5.46809511,0.02119016,0.98648793,0.85154953,0.50925916,2.54624077,2.08875549,2.23370215,0.00000000
-5.06353177,5.46007137,0.02053323,0.98731104,0.84211182,0.50256195,2.55843888,2.09415686,2.21784908,0.00000000
-5.05752876,5.45062835,0.01987012,0.98729627,0.83208489,0.49546765,2.56874353,2.10020371,2.20268623,0.00000000
-5.05152576,5.43944612,0.01920478,0.98646390,0.82141508,0.48802802,2.57680299,2.10674849,2.18813471,0.00000000
-5.04552276,5.42620244,0.01854110,0.98483531,0.81005913,0.48030055,2.58226096,2.11362493,2.17411067,0.00000000
-5.03951976,5.41057798,0.01788285,0.98243302,0.79798647,0.47234705,2.58476720,2.12064904,2.16052539,0.00000000
-5.03351676,5.39226460,0.01723350,0.97928135,0.78518136,0.46423223,2.58399028,2.12762139,2.14728614,0.00000000
-5.02751376,5.37097632,0.01659619,0.97540791,0.77164513,0.45602262,2.57963196,2.13433065,2.13429784,0.00000000
-5.02151076,5.34646264,0.01597364,0.97084553,0.75739812,0.44778566,2.57144241,2.14055840,2.12146559,0.00000000
-5.01550775,5.31852331,0.01536810,0.96563467,0.74248128,0.43958905,2.55923546,2.14608494,2.10869781,0.00000000
-5.00950475,5.28702352,0.01478141,0.95982582,0.72695738,0.43150020,2.54290292,2.15069593,2.09590986,0.00000000
-5.00350175,5.25190847,0.01421495,0.95348183,0.71091149,0.42358587,2.52242700,2.15418944,2.08302778,0.00000000
-4.99749875,5.21321602,0.01366972,0.94667972,0.69445086,0.41591185,2.49788993,2.15638305,2.06999193,0.00000000
-4.99149575,5.17108643,0.01314641,0.93951192,0.67770386,0.40854257,2.46948009,2.15712068,2.05676027,0.00000000
-4.98549275,5.12576817,0.01264541,0.93208656,0.66081808,0.40154068,2.43749387,2.15627862,2.04331089,0.00000000
-4.97948974,5.07761930,0.01216695,0.92452673,0.64395764,0.39496648,2.40233314,2.15377053,2.02964371,0.00000000
-4.97348674,5.02710384,0.01171109,0.91696878,0.62729958,0.38887715,2.36449816,2.14955122,2.01578116,0.00000000
-4.96748374,4.97478333,0.01127785,0.90955949,0.61102967,0.38332585,2.32457604,2.14361876,2.00176782,0.00000000
-4.96148074,4.92130373,0.01086721,0.90245233,0.59533762,0.37836068,2.28322536,2.13601519,1.98766908,0.00000000
-4.95547774,4.86737853,0.01047921,0.89580304,0.58041202,0.37402354,2.24115756,2.12682557,1.97356885,0.00000000
-4.94947474,4.81376875,0.01011389,0.88976466,0.56643518,0.37034892,2.19911600,2.11617561,1.95956665,0.00000000
-4.94347174,4.76126116,0.00977141,0.88448243,0.55357811,0.36736285,2.15785371,2.10422803,1.94577420,0.00000000
-4.93746873,4.71064594,0.00945200,0.88008880,0.54199597,0.36508189,2.11811103,2.09117790,1.93231184,0.00000000
-4.93146573,4.66269499,0.00915598,0.87669883,0.53182406,0.36351255,2.08059402,2.07724734,1.91930507,0.00000000
-4.92546273,4.61814218,0.00888375,0.87440642,0.52317472,0.36265088,2.04595489,2.06267971,1.90688137,0.00000000
-4.91945973,4.57766657,0.00863582,0.87328142,0.51613517,0.36248265,2.01477522,2.04773386,1.89516768,0.00000000
-4.91345673,4.54187957,0.00841277,0.87336800,0.51076635,0.36298394,1.98755278,2.03267849,1.88428854,0.00000000
-4.90745373,4.51131642,0.00821530,0.87468415,0.50710293,0.36412225,1.96469229,2.01778707,1.87436510,0.00000000
-4.90145073,4.48643246,0.00804419,0.87722261,0.50515436,0.36585811,1.94650068,2.00333344,1.86551500,0.00000000
-4.89544772,4.46760401,0.00790035,0.88095291,0.50490679,0.36814721,1.93318648,1.98958821,1.85785297,0.00000000
-4.88944472,4.45513351,0.00778484,0.88582448,0.50632592,0.37094277,1.92486351,1.97681616,1.85149218,0.00000000
-4.88344172,4.44925832,0.00769884,0.89177073,0.50936032,0.37419831,1.92155809,1.96527448,1.84654597,0.00000000
-4.87743872,4.45016205,0.00764371,0.89871356,0.51394524,0.37787043,1.92321934,1.95521194,1.84312977,0.00000000
-4.87143572,4.45798761,0.00762099,0.90656820,0.52000642,0.38192164,1.92973168,1.94686872,1.84136303,0.00000000
-4.86543272,4.47285038,0.00763238,0.91524797,0.52746382,0.38632285,1.94092864,1.94047689,1.84137052,0.00000000
-4.85942971,4.49485056,0.00767977,0.92466863,0.53623495,0.39105561,1.95660708,1.93626106,1.84328308,0.00000000
-4.85342671,4.52408318,0.00776515,0.93475195,0.54623750,0.39611369,1.97654087,1.93443918,1.84723717,0.00000000
-4.84742371,4.56064480,0.00789063,0.94542837,0.55739125,0.40150399,2.00049311,1.93522304,1.85337320,0.00000000
-4.84142071,4.60463594,0.00805832,0.95663839,0.56961896,0.40724672,2.02822622,1.93881818,1.86183233,0.00000000
-4.83541771,4.65615857,0.00827027,0.96833266,0.58284628,0.41337461,2.05950914,1.94542306,1.87275170,0.00000000
-4.82941471,4.71530829,0.00852835,0.98047075,0.59700064,0.41993132,2.09412144,1.95522709,1.88625812,0.00000000
-4.82341171,4.78216139,0.00883412,0.99301853,0.61200917,0.42696896,2.13185389,1.96840749,1.90246020,0.00000000
-4.81740870,4.85675695,0.00918872,1.00594450,0.62779582,0.43454485,2.17250572,1.98512469,1.92143945,0.00000000
-4.81140570,4.93907505,0.00959272,1.01921516,0.64427787,0.44271771,2.21587874,2.00551648,1.94324034,0.00000000
-4.80540270,5.02901201,0.01004597,1.03278977,0.66136209,0.45154332,2.26176879,2.02969081,1.96786014,0.00000000
-4.79939970,5.12635430,0.01054747,1.04661503,0.67894088,0.46107000,2.30995530,2.05771752,1.99523890,0.00000000
-4.79339670,5.23075261,0.01109530,1.06061981,0.69688860,0.47133417,2.36018967,2.08961929,2.02525020,0.00000000
-4.78739370,5.34169808,0.01168649,1.07471065,0.71505860,0.48235602,2.41218360,2.12536227,2.05769344,0.00000000
-4.78139070,5.45850249,0.01231702,1.08876830,0.73328110,0.49413587,2.46559820,2.16484681,2.09228813,0.00000000
-4.77538769,5.58028404,0.01298178,1.10264565,0.75136229,0.50665113,2.52003513,2.20789886,2.12867099,0.00000000
-4.76938469,5.70596054,0.01367461,1.11616740,0.76908484,0.51985426,2.57503043,2.25426277,2.16639607,0.00000000
-4.76338169,5.83425110,0.01438843,1.12913171,0.78620992,0.53367175,2.63005208,2.30359595,2.20493852,0.00000000
-4.75737869,5.96368717,0.01511531,1.14131378,0.80248094,0.54800434,2.68450187,2.35546607,2.24370199,0.00000000
-4.75137569,6.09263344,0.01584671,1.15247145,0.81762873,0.56272829,2.73772179,2.40935121,2.28202981,0.00000000
-4.74537269,6.21931830,0.01657367,1.16235261,0.83137828,0.57769792,2.78900525,2.46464349,2.31921961,0.00000000
-4.73936968,6.34187325,0.01728703,1.17070399,0.84345668,0.59274912,2.83761283,2.52065634,2.35454107,0.00000000
-4.73336668,6.45837995,0.01797775,1.17728119,0.85360185,0.60770370,2.88279198,2.57663543,2.38725612,0.00000000
-4.72736368,6.56692328,0.01863714,1.18185916,0.86157196,0.62237456,2.92380010,2.63177339,2.41664091,0.00000000
-4.72136068,6.66564818,0.01925715,1.18424272,0.86715473,0.63657111,2.95992983,2.68522773,2.44200849,0.00000000
-4.71535768,6.75281792,0.01983063,1.18427648,0.87017648,0.65010498,2.99053531,2.73614167,2.46273147,0.00000000
-4.70935468,6.82687127,0.02035150,1.18185366,0.87051018,0.66279567,3.01505829,2.78366704,2.47826336,0.00000000
-4.70335168,6.88647582,0.02081501,1.17692307,0.86808232,0.67447576,3.03305250,2.82698861,2.48815780,0.00000000
-4.69734867,6.93057509,0.02121781,1.16949403,0.86287790,0.68499565,3.04420505,2.86534873,2.49208478,0.00000000
-4.69134567,6.95842713,0.02155805,1.15963875,0.85494353,0.69422758,3.04835368,2.89807124,2.48984297,0.00000000
-4.68534267,6.96963281,0.02183538,1.14749202,0.84438818,0.70206870,3.04549872,2.92458383,2.48136763,0.00000000
-4.67933967,6.96415231,0.02205094,1.13324807,0.83138160,0.70844322,3.03580915,2.94443751,2.46673383,0.00000000
-4.67333667,6.94230914,0.02220723,1.11715488,0.81615033,0.71330359,3.01962204,2.95732257,2.44615460,0.00000000
-4.66733367,6.90478119,0.02230797,1.09950596,0.79897153,0.71663068,2.99743553,2.96308001,2.41997432,0.00000000
-4.66133067,6.85257952,0.02235789,1.08063017,0.78016471,0.71843305,2.96989524,2.96170794,2.38865757,0.00000000
-4.65532766,6.78701538,0.02236254,1.06087998,0.76008183,0.71874543,2.93777485,2.95336258,2.35277388,0.00000000
-4.64932466,6.70965732,0.02232803,1.04061877,0.73909619,0.71762654,2.90195154,2.93835361,2.31297927,0.00000000
-4.64332166,6.62227989,0.02226074,1.02020777,0.71759050,0.71515635,2.86337736,2.91713411,2.26999521,0.00000000
