energy_ev,total_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-4.30115058,2.44405029,0.14970411,0.00068767,0.01237740,1.87582458,1.22066461,1.15169163
-4.29514757,2.41972897,0.14612304,0.00066043,0.01196453,1.86175371,1.22454484,1.14210928
-4.28914457,2.39083038,0.14178383,0.00063091,0.01150770,1.84477310,1.22665344,1.13132085
-4.28314157,2.35716345,0.13675376,0.00059954,0.01101136,1.82463656,1.22667308,1.11908986
-4.27713857,2.31859780,0.13111145,0.00056673,0.01048078,1.80112963,1.22430059,1.10519859
-4.27113557,2.27506743,0.12494451,0.00053293,0.00992184,1.77407578,1.21925486,1.08945393
-4.26513257,2.22657309,0.11834713,0.00049855,0.00934090,1.74334204,1.21128467,1.07169264
-4.25912956,2.17318364,0.11141747,0.00046402,0.00874457,1.70884404,1.20017647,1.05178598
-4.25312656,2.11503643,0.10425520,0.00042972,0.00813958,1.67055060,1.18576185,1.02964364
-4.24712356,2.05233712,0.09695903,0.00039599,0.00753257,1.62848772,1.16792465,1.00521716
-4.24112056,1.98535887,0.08962458,0.00036316,0.00692996,1.58274195,1.14660727,0.97850263
-4.23511756,1.91444106,0.08234237,0.00033149,0.00633779,1.53346311,1.12181617,0.94954274
-4.22911456,1.83998747,0.07519624,0.00030120,0.00576159,1.48086606,1.09362615,0.91842799
-4.22311156,1.76246394,0.06826210,0.00027248,0.00520630,1.42523148,1.06218319,0.88529714
-4.21710855,1.68239515,0.06160709,0.00024545,0.00467620,1.36690533,1.02770568,0.85033661
-4.21110555,1.60036070,0.05528911,0.00022022,0.00417485,1.30629688,0.99048372,0.81377885
-4.20510255,1.51699003,0.04935682,0.00019682,0.00370510,1.24387515,0.95087645,0.77589959
-4.19909955,1.43295625,0.04384995,0.00017529,0.00326910,1.18016359,0.90930737,0.73701392
-4.19309655,1.34896875,0.03879997,0.00015562,0.00286830,1.11573306,0.86625761,0.69747124
-4.18709355,1.26576460,0.03423115,0.00013778,0.00250359,1.05119318,0.82225729,0.65764910
-4.18109055,1.18409883,0.03016171,0.00012173,0.00217528,0.98718211,0.77787523,0.61794611
-4.17508754,1.10473377,0.02660530,0.00010740,0.00188327,0.92435511,0.73370732,0.57877408
-4.16908454,1.02842776,0.02357256,0.00009474,0.00162713,0.86337226,0.69036386,0.54054960
-4.16308154,0.95592342,0.02107266,0.00008368,0.00140619,0.80488552,0.64845638,0.50368534
-4.15707854,0.88793601,0.01911499,0.00007416,0.00121968,0.74952587,0.60858428,0.46858136
-4.15107554,0.82514210,0.01771058,0.00006614,0.00106683,0.69789075,0.57132193,0.43561673
-4.14507254,0.76816912,0.01687354,0.00005958,0.00094700,0.65053231,0.53720649,0.40514171
-4.13906953,0.71758587,0.01662219,0.00005444,0.00085972,0.60794694,0.50672693,0.37747076
-4.13306653,0.67389454,0.01697996,0.00005073,0.00080484,0.57056630,0.48031464,0.35287660
-4.12706353,0.63752419,0.01797598,0.00004847,0.00078257,0.53875020,0.45833571,0.33158547
-4.12106053,0.60882605,0.01964526,0.00004769,0.00079356,0.51278152,0.44108527,0.31377371
-4.11505753,0.58807038,0.02202851,0.00004844,0.00083892,0.49286309,0.42878379,0.29956562
-4.10905453,0.57544508,0.02517149,0.00005082,0.00092021,0.47911676,0.42157547,0.28903276
-4.10305153,0.57105568,0.02912389,0.00005492,0.00103952,0.47158429,0.41952842,0.28219441
-4.09704852,0.57492662,0.03393780,0.00006088,0.00119932,0.47023003,0.42263675,0.27901927
-4.09104552,0.58700344,0.03966566,0.00006883,0.00140252,0.47494515,0.43082407,0.27942807
-4.08504252,0.60715568,0.04635785,0.00007894,0.00165230,0.48555301,0.44394826,0.28329706
-4.07903952,0.63518011,0.05405987,0.00009137,0.00195206,0.50181539,0.46180713,0.29046216
-4.07303652,0.67080405,0.06280924,0.00010631,0.00230525,0.52343934,0.48414479,0.30072348
-4.06703352,0.71368856,0.07263221,0.00012393,0.00271523,0.55008417,0.51065817,0.31385019
-4.06103052,0.76343131,0.08354039,0.00014440,0.00318508,0.58136847,0.54100368,0.32958546
-4.05502751,0.81956914,0.09552744,0.00016787,0.00371743,0.61687673,0.57480356,0.34765137
-4.04902451,0.88158025,0.10856598,0.00019446,0.00431425,0.65616560,0.61165184,0.36775376
-4.04302151,0.94888615,0.12260487,0.00022428,0.00497666,0.69876947,0.65111978,0.38958679
-4.03701851,1.02085373,0.13756707,0.00025737,0.00570469,0.74420560,0.69276066,0.41283736
-4.03101551,1.09679757,0.15334820,0.00029372,0.00649717,0.79197853,0.73611411,0.43718933
-4.02501251,1.17598300,0.16981595,0.00033327,0.00735154,0.84158422,0.78070990,0.46232749
-4.01900950,1.25763024,0.18681052,0.00037589,0.00826373,0.89251387,0.82607149,0.48794145
-4.01300650,1.34092005,0.20414604,0.00042136,0.00922811,0.94425775,0.87171955,0.51372952
-4.00700350,1.42500131,0.22161324,0.00046939,0.01023745,0.99630921,0.91717557,0.53940250
-4.00100050,1.50900068,0.23898310,0.00051963,0.01128301,1.04816920,0.96196594,0.56468769
-3.99499750,1.59203466,0.25601167,0.00057162,0.01235459,1.09935135,1.00562670,0.58933289
-3.98899450,1.67322397,0.27244570,0.00062485,0.01344075,1.14938790,1.04770899,0.61311055
-3.98299150,1.75171007,0.28802918,0.00067873,0.01452900,1.19783635,1.08778548,0.63582204
-3.97698849,1.82667347,0.30251028,0.00073263,0.01560616,1.24428697,1.12545764,0.65730182
-3.97098549,1.89735334,0.31564870,0.00078585,0.01665865,1.28837073,1.16036371,0.67742145
-3.96498249,1.96306744,0.32722290,0.00083769,0.01767289,1.32976765,1.19218719,0.69609320
-3.95897949,2.02323171,0.33703713,0.00088743,0.01863570,1.36821486,1.22066546,0.71327310
-3.95297649,2.07737834,0.34492778,0.00093436,0.01953471,1.40351414,1.24559800,0.72896299
-3.94697349,2.12517131,0.35076884,0.00097781,0.02035879,1.43553822,1.26685380,0.74321152
-3.94097049,2.16641838,0.35447623,0.00101713,0.02109833,1.46423536,1.28437729,0.75611361
-3.93496748,2.20107854,0.35601078,0.00105175,0.02174564,1.48963166,1.29819230,0.76780834
-3.92896448,2.22926427,0.35537975,0.00108119,0.02229519,1.51183066,1.30840363,0.77847502
-3.92296148,2.25123796,0.35263672,0.00110506,0.02274374,1.53100999,1.31519572,0.78832740
-3.91695848,2.26740242,0.34787999,0.00112306,0.02309049,1.54741474,1.31882826,0.79760606
-3.91095548,2.27828554,0.34124950,0.00113504,0.02333705,1.56134785,1.31962881,0.80656917
-3.90495248,2.28451965,0.33292236,0.00114093,0.02348735,1.57315758,1.31798236,0.81548192
-3.89894947,2.28681628,0.32310730,0.00114082,0.02354751,1.58322261,1.31431841,0.82460495
-3.89294647,2.28593763,0.31203825,0.00113487,0.02352552,1.59193551,1.30909593,0.83418239
-3.88694347,2.28266597,0.29996730,0.00112340,0.02343097,1.59968521,1.30278703,0.84443004
-3.88094047,2.27777259,0.28715738,0.00110680,0.02327467,1.60683963,1.29586009,0.85552434
-3.87493747,2.27198784,0.27387501,0.00108556,0.02306827,1.61372921,1.28876323,0.86759267
-3.86893447,2.26597385,0.26038328,0.00106026,0.02282380,1.62063243,1.28190898,0.88070577
-3.86293147,2.26030131,0.24693542,0.00103151,0.02255331,1.62776414,1.27566098,0.89487250
-3.85692846,2.25543145,0.23376921,0.00100002,0.02226845,1.63526732,1.27032330,0.91003751
-3.85092546,2.25170411,0.22110214,0.00096647,0.02198015,1.64320881,1.26613298,0.92608204
-3.84492246,2.24933231,0.20912780,0.00093159,0.02169830,1.65157922,1.26325596,0.94282771
-3.83891946,2.24840336,0.19801311,0.00089611,0.02143154,1.66029696,1.26178656,0.96004335
-3.83291646,2.24888617,0.18789678,0.00086072,0.02118707,1.66921603,1.26175018,0.97745441
-3.82691346,2.25064395,0.17888861,0.00082610,0.02097055,1.67813702,1.26310895,0.99475444
-3.82091046,2.25345133,0.17106964,0.00079287,0.02078609,1.68682063,1.26576962,1.01161813
-3.81490745,2.25701446,0.16449312,0.00076160,0.02063626,1.69500252,1.26959305,1.02771489
-3.80890445,2.26099267,0.15918585,0.00073280,0.02052219,1.70240875,1.27440453,1.04272254
-3.80290145,2.26502028,0.15515008,0.00070690,0.02044369,1.70877058,1.28000400,1.05634003
-3.79689845,2.26872704,0.15236551,0.00068425,0.02039944,1.71383776,1.28617556,1.06829860
-3.79089545,2.27175601,0.15079144,0.00066511,0.02038716,1.71738952,1.29269569,1.07837083
-3.78489245,2.27377793,0.15036886,0.00064967,0.02040384,1.71924257,1.29933955,1.08637700
-3.77888944,2.27450147,0.15102246,0.00063800,0.02044593,1.71925586,1.30588533,1.09218862
-3.77288644,2.27367906,0.15266252,0.00063012,0.02050957,1.71733190,1.31211644,1.09572905
-3.76688344,2.27110840,0.15518659,0.00062594,0.02059077,1.71341495,1.31782188,1.09697121
-3.76088044,2.26663024,0.15848110,0.00062527,0.02068561,1.70748641,1.32279501,1.09593305
-3.75487744,2.26012304,0.16242291,0.00062789,0.02079036,1.69955816,1.32683138,1.09267088
-3.74887444,2.25149560,0.16688086,0.00063346,0.02090166,1.68966449,1.32972613,1.08727145
-3.74287144,2.24067878,0.17171738,0.00064162,0.02101660,1.67785371,1.33127165,1.07984346
-3.73686843,2.22761746,0.17679033,0.00065195,0.02113283,1.66418013,1.33125616,1.07050894
-3.73086543,2.21226369,0.18195505,0.00066399,0.02124862,1.64869739,1.32946376,1.05939558
-3.72486243,2.19457223,0.18706672,0.00067726,0.02136288,1.63145362,1.32567625,1.04663015
-3.71885943,2.17449881,0.19198299,0.00069129,0.02147525,1.61248917,1.31967719,1.03233375
-3.71285643,2.15200174,0.19656696,0.00070561,0.02158602,1.59183692,1.31125794,1.01661908
-3.70685343,2.12704676,0.20069038,0.00071975,0.02169618,1.56952532,1.30022578,0.99958979
-3.70085043,2.09961494,0.20423702,0.00073333,0.02180736,1.54558390,1.28641363,0.98134185
-3.69484742,2.06971296,0.20710607,0.00074599,0.02192173,1.52005075,1.26969076,0.96196671
-3.68884442,2.03738493,0.20921548,0.00075743,0.02204197,1.49298134,1.24997403,0.94155592
-3.68284142,2.00272482,0.21050496,0.00076745,0.02217113,1.46445791,1.22723871,0.92020650
-3.67683842,1.96588825,0.21093869,0.00077591,0.02231251,1.43459855,1.20152824,0.89802678
-3.67083542,1.92710261,0.21050728,0.00078278,0.02246945,1.40356521,1.17296216,0.87514193
-3.66483242,1.88667437,0.20922915,0.00078809,0.02264524,1.37156975,1.14174154,0.85169865
-3.65882941,1.84499281,0.20715090,0.00079197,0.02284283,1.33887748,1.10815141,0.82786868
-3.65282641,1.80252944,0.20434686,0.00079464,0.02306468,1.30580764,1.07255983,0.80385048
-3.64682341,1.75983270,0.20091755,0.00079637,0.02331255,1.27273064,1.03541338,0.77986914
-3.64082041,1.71751798,0.19698717,0.00079750,0.02358725,1.24006178,0.99722916,0.75617409
-3.63481741,1.67625304,0.19270011,0.00079843,0.02388852,1.20825199,0.95858341,0.73303493
-3.62881441,1.63673944,0.18821659,0.00079955,0.02421483,1.17777546,0.92009728,0.71073529
-3.62281141,1.59969061,0.18370755,0.00080131,0.02456328,1.14911522,0.88242006,0.68956513
-3.61680840,1.56580765,0.17934898,0.00080412,0.02492954,1.12274680,0.84621067,0.66981190
-3.61080540,1.53575382,0.17531581,0.00080837,0.02530781,1.09912121,0.81211800,0.65175087
-3.60480240,1.51012882,0.17177567,0.00081442,0.02569091,1.07864765,0.78076101,0.63563517
-3.59879940,1.48944419,0.16888277,0.00082256,0.02607039,1.06167692,0.75270905,0.62168602
-3.59279640,1.47410065,0.16677194,0.00083300,0.02643670,1.04848628,0.72846340,0.61008366
-3.58679340,1.46436857,0.16555335,0.00084587,0.02677942,1.03926623,0.70844050,0.60095924
-3.58079040,1.46037238,0.16530783,0.00086119,0.02708760,1.03411000,0.69295748,0.59438822
-3.57478739,1.46207941,0.16608328,0.00087890,0.02735005,1.03300602,0.68222059,0.59038539
-3.56878439,1.46929392,0.16789198,0.00089881,0.02755573,1.03583363,0.67631664,0.58890183
-3.56278139,1.48165633,0.17070928,0.00092063,0.02769408,1.04236240,0.67520811,0.58982387
-3.55677839,1.49864795,0.17447347,0.00094397,0.02775546,1.05225488,0.67873173,0.59297412
-3.55077539,1.51960105,0.17908699,0.00096836,0.02773143,1.06507284,0.68660090,0.59811454
-3.54477239,1.54371399,0.18441902,0.00099322,0.02761510,1.08028683,0.69841169,0.60495147
-3.53876938,1.57007099,0.19030916,0.00101793,0.02740137,1.09728875,0.71365249,0.61314252
-3.53276638,1.59766610,0.19657237,0.00104182,0.02708716,1.11540707,0.73171691,0.62230499
-3.52676338,1.62543051,0.20300480,0.00106419,0.02667152,1.13392445,0.75191971,0.63202582
-3.52076038,1.65226253,0.20939038,0.00108433,0.02615570,1.15209699,0.77351530,0.64187260
-3.51475738,1.67705928,0.21550788,0.00110155,0.02554315,1.16917487,0.79571831,0.65140536
-3.50875438,1.69874916,0.22113835,0.00111521,0.02483943,1.18442363,0.81772565,0.66018891
-3.50275138,1.71632403,0.22607235,0.00112472,0.02405209,1.19714540,0.83873929,0.66780532
-3.49674837,1.72887001,0.23011701,0.00112957,0.02319046,1.20669964,0.85798929,0.67386608
-3.49074537,1.73559601,0.23310241,0.00112938,0.02226540,1.21252246,0.87475602,0.67802362
-3.48474237,1.73585867,0.23488717,0.00112384,0.02128904,1.21414409,0.88839100,0.67998185
-3.47873937,1.72918316,0.23536299,0.00111280,0.02027450,1.21120360,0.89833561,0.67950524
-3.47273637,1.71527861,0.23445794,0.00109623,0.01923554,1.20346057,0.90413696,0.67642610
-3.46673337,1.69404787,0.23213844,0.00107422,0.01818626,1.19080296,0.90546021,0.67064984
-3.46073037,1.66559092,0.22840986,0.00104700,0.01714081,1.17325099,0.90209712,0.66215792
-3.45472736,1.63020182,0.22331573,0.00101494,0.01611307,1.15095666,0.89397028,0.65100821
-3.44872436,1.58835912,0.21693572,0.00097849,0.01511639,1.12419885,0.88113289,0.63733296
-3.44272136,1.54071014,0.20938232,0.00093822,0.01416334,1.09337420,0.86376424,0.62133408
-3.43671836,1.48804957,0.20079670,0.00089477,0.01326543,1.05898383,0.84216095,0.60327609
-3.43071536,1.43129327,0.19134368,0.00084883,0.01243298,1.02161656,0.81672444,0.58347692
-3.42471236,1.37144809,0.18120622,0.00080113,0.01167486,0.98192913,0.78794509,0.56229680
-3.41870935,1.30957911,0.17057958,0.00075242,0.01099841,0.94062415,0.75638391,0.54012579
-3.41270635,1.24677535,0.15966557,0.00070344,0.01040927,0.89842663,0.72265230,0.51737034
-3.40670335,1.18411540,0.14866680,0.00065487,0.00991128,0.85606019,0.68739095,0.49443942
-3.40070035,1.12263422,0.13778151,0.00060737,0.00950644,0.81422349,0.65124856,0.47173086
-3.39469735,1.06329241,0.12719880,0.00056153,0.00919485,0.77356831,0.61486132,0.44961831
-3.38869435,1.00694895,0.11709462,0.00051784,0.00897475,0.73467961,0.57883388,0.42843938
-3.38269135,0.95433847,0.10762844,0.00047672,0.00884249,0.69805875,0.54372250,0.40848547
-3.37668834,0.90605365,0.09894066,0.00043850,0.00879264,0.66411022,0.51002085,0.38999361
-3.37068534,0.86253328,0.09115083,0.00040337,0.00881809,0.63313231,0.47814897,0.37314057
-3.36468234,0.82405622,0.08435643,0.00037148,0.00891022,0.60531219,0.44844550,0.35803949
-3.35867934,0.79074110,0.07863233,0.00034284,0.00905905,0.58072515,0.42116336,0.34473899
-3.35267634,0.76255162,0.07403075,0.00031740,0.00925351,0.55933817,0.39646868,0.33322477
-3.34667334,0.73930689,0.07058157,0.00029503,0.00948168,0.54101727,0.37444285,0.32342356
-3.34067034,0.72069608,0.06829301,0.00027553,0.00973109,0.52553830,0.35508740,0.31520910
-3.33466733,0.70629669,0.06715242,0.00025866,0.00998902,0.51260057,0.33833105,0.30840985
-3.32866433,0.69559534,0.06712737,0.00024412,0.01024284,0.50184262,0.32403880,0.30281800
-3.32266133,0.68801035,0.06816669,0.00023161,0.01048037,0.49285928,0.31202217,0.29819939
-3.31665833,0.68291491,0.07020170,0.00022080,0.01069015,0.48521946,0.30205034,0.29430385
-3.31065533,0.67966010,0.07314744,0.00021137,0.01086176,0.47848367,0.29386155,0.29087552
-3.30465233,0.67759684,0.07690413,0.00020300,0.01098612,0.47222074,0.28717435,0.28766270
-3.29864932,0.67609604,0.08135858,0.00019542,0.01105568,0.46602305,0.28169828,0.28442687
-3.29264632,0.67456637,0.08638597,0.00018835,0.01106465,0.45951966,0.27714364,0.28095059
-3.28664332,0.67246928,0.09185174,0.00018157,0.01100906,0.45238715,0.27323013,0.27704396
-3.28064032,0.66933085,0.09761372,0.00017488,0.01088686,0.44435768,0.26969420,0.27254957
-3.27463732,0.66475046,0.10352461,0.00016813,0.01069791,0.43522429,0.26629497,0.26734572
-3.26863432,0.65840626,0.10943469,0.00016122,0.01044389,0.42484340,0.26281875,0.26134809
-3.26263132,0.65005756,0.11519471,0.00015406,0.01012819,0.41313463,0.25908215,0.25450977
-3.25662831,0.63954449,0.12065908,0.00014662,0.00975572,0.40007823,0.25493391,0.24681986
-3.25062531,0.62678511,0.12568904,0.00013890,0.00933269,0.38571048,0.25025555,0.23830083
-3.24462231,0.61177053,0.13015596,0.00013092,0.00886633,0.37011726,0.24496104,0.22900493
-3.23861931,0.59455837,0.13394446,0.00012272,0.00836464,0.35342657,0.23899553,0.21900969
-3.23261631,0.57526505,0.13695528,0.00011438,0.00783608,0.33580009,0.23233344,0.20841314
-3.22661331,0.55405724,0.13910789,0.00010595,0.00728930,0.31742446,0.22497605,0.19732862
-3.22061031,0.53114301,0.14034252,0.00009754,0.00673283,0.29850265,0.21694860,0.18587969
-3.21460730,0.50676288,0.14062167,0.00008923,0.00617489,0.27924562,0.20829723,0.17419531
-3.20860430,0.48118116,0.13993096,0.00008109,0.00562315,0.25986484,0.19908573,0.16240533
-3.20260130,0.45467778,0.13827933,0.00007322,0.00508456,0.24056563,0.18939229,0.15063665
-3.19659830,0.42754084,0.13569842,0.00006569,0.00456521,0.22154168,0.17930623,0.13900992
-3.19059530,0.40005991,0.13224143,0.00005855,0.00407027,0.20297074,0.16892494,0.12763705
-3.18459230,0.37252041,0.12798120,0.00005186,0.00360393,0.18501148,0.15835088,0.11661937
-3.17858929,0.34519877,0.12300790,0.00004568,0.00316940,0.16780163,0.14768889,0.10604662
-3.17258629,0.31835876,0.11742623,0.00004002,0.00276897,0.15145716,0.13704366,0.09599646
-3.16658329,0.29224876,0.11135238,0.00003491,0.00240406,0.13607243,0.12651761,0.08653475
-3.16058029,0.26709994,0.10491086,0.00003038,0.00207531,0.12172129,0.11620896,0.07771628
-3.15457729,0.24312551,0.09823136,0.00002642,0.00178271,0.10845877,0.10621021,0.06958594
-3.14857429,0.22052071,0.09144578,0.00002305,0.00152572,0.09632339,0.09660696,0.06218028
-3.14257129,0.19946367,0.08468551,0.00002026,0.00130340,0.08533981,0.08747705,0.05552934
-3.13656828,0.18011689,0.07807913,0.00001807,0.00111455,0.07552169,0.07889011,0.04965855
-3.13056528,0.16262938,0.07175055,0.00001647,0.00095781,0.06687471,0.07090733,0.04459074
-3.12456228,0.14713916,0.06581762,0.00001548,0.00083181,0.05939948,0.06358171,0.04034819
-3.11855928,0.13377597,0.06039118,0.00001512,0.00073525,0.05309428,0.05695836,0.03695441
-3.11255628,0.12266421,0.05557464,0.00001540,0.00066698,0.04795757,0.05107523,0.03443584
-3.10655328,0.11392555,0.05146384,0.00001636,0.00062610,0.04399015,0.04596382,0.03282317
-3.10055028,0.10768127,0.04814724,0.00001804,0.00061199,0.04119679,0.04165005,0.03215236
-3.09454727,0.10405403,0.04570623,0.00002048,0.00062432,0.03958742,0.03815518,0.03246519
-3.08854427,0.10316874,0.04421552,0.00002376,0.00066308,0.03917772,0.03549651,0.03380925
-3.08254127,0.10515241,0.04374344,0.00002794,0.00072857,0.03998909,0.03368811,0.03623744
-3.07653827,0.11013283,0.04435197,0.00003308,0.00082133,0.04204788,0.03274122,0.03980683
-3.07053527,0.11823585,0.04609657,0.00003927,0.00094214,0.04538410,0.03266444,0.04457684
-3.06453227,0.12958127,0.04902550,0.00004658,0.00109190,0.05002932,0.03346354,0.05060686
-3.05852926,0.14427724,0.05317874,0.00005509,0.00127156,0.05601405,0.03514103,0.05795319
-3.05252626,0.16241341,0.05858655,0.00006485,0.00148203,0.06336448,0.03769536,0.06666553
-3.04652326,0.18405288,0.06526741,0.00007594,0.00172405,0.07209879,0.04111977,0.07678289
-3.04052026,0.20922323,0.07322580,0.00008838,0.00199809,0.08222318,0.04540098,0.08832931
-3.03451726,0.23790716,0.08244960,0.00010220,0.00230423,0.09372762,0.05051762,0.10130939
-3.02851426,0.27003303,0.09290745,0.00011739,0.00264200,0.10658176,0.05643861,0.11570384
-3.02251126,0.30546588,0.10454617,0.00013390,0.00301034,0.12073097,0.06312157,0.13146539
-3.01650825,0.34399963,0.11728847,0.00015166,0.00340746,0.13609293,0.07051142,0.14851522
-3.01050525,0.38535088,0.13103111,0.00017058,0.00383078,0.15255494,0.07853917,0.16674017
-3.00450225,0.42915504,0.14564377,0.00019049,0.00427689,0.16997213,0.08712124,0.18599101
-2.99849925,0.47496529,0.16096883,0.00021121,0.00474152,0.18816691,0.09615927,0.20608198
-2.99249625,0.52225469,0.17682212,0.00023252,0.00521957,0.20692967,0.10554052,0.22679178
-2.98649325,0.57042204,0.19299486,0.00025415,0.00570516,0.22602098,0.11513908,0.24786611
-2.98049025,0.61880122,0.20925683,0.00027580,0.00619171,0.24517532,0.12481778,0.26902187
-2.97448724,0.66667441,0.22536069,0.00029717,0.00667213,0.26410622,0.13443078,0.28995291
-2.96848424,0.71328861,0.24104747,0.00031791,0.00713891,0.28251290,0.14382703,0.31033732
-2.96248124,0.75787516,0.25605303,0.00033767,0.00758439,0.30008804,0.15285420,0.32984600
-2.95647824,0.79967160,0.27011527,0.00035612,0.00800095,0.31652656,0.16136314,0.34815211
-2.95047524,0.83794500,0.28298189,0.00037291,0.00838124,0.33153500,0.16921275,0.36494133
-2.94447224,0.87201585,0.29441823,0.00038773,0.00871848,0.34484118,0.17627484,0.37992213
-2.93846923,0.90128142,0.30421504,0.00040031,0.00900664,0.35620366,0.18243898,0.39283595
-2.93246623,0.92523745,0.31219559,0.00041041,0.00924071,0.36542062,0.18761701,0.40346650
-2.92646323,0.94349731,0.31822204,0.00041783,0.00941690,0.37233770,0.19174698,0.41164799
-2.92046023,0.95580736,0.32220045,0.00042247,0.00953280,0.37685447,0.19479637,0.41727168
-2.91445723,0.96205797,0.32408444,0.00042424,0.00958748,0.37892904,0.19676427,0.42029049
-2.90845423,0.96228940,0.32387709,0.00042317,0.00958162,0.37858076,0.19768261,0.42072141
-2.90245123,0.95669223,0.32163109,0.00041931,0.00951746,0.37589066,0.19761601,0.41864545
-2.89644822,0.94560223,0.31744707,0.00041282,0.00939883,0.37099969,0.19666060,0.41420532
-2.89044522,0.92948978,0.31147019,0.00040388,0.00923100,0.36410467,0.19494140,0.40760061
-2.88444222,0.90894427,0.30388507,0.00039276,0.00902054,0.35545220,0.19260869,0.39908099
-2.87843922,0.88465424,0.29490945,0.00037975,0.00877515,0.34533078,0.18983331,0.38893747
-2.87243622,0.85738396,0.28478674,0.00036521,0.00850342,0.33406128,0.18680099,0.37749226
-2.86643322,0.82794764,0.27377782,0.00034948,0.00821453,0.32198638,0.18370617,0.36508768
-2.86043022,0.79718226,0.26215259,0.00033296,0.00791801,0.30945928,0.18074528,0.35207452
-2.85442721,0.76592029,0.25018148,0.00031602,0.00762345,0.29683218,0.17810993,0.33880051
-2.84842421,0.73496333,0.23812741,0.00029903,0.00734016,0.28444486,0.17598018,0.32559919
-2.84242121,0.70505781,0.22623850,0.00028235,0.00707696,0.27261410,0.17451822,0.31277984
-2.83641821,0.67687358,0.21474172,0.00026630,0.00684187,0.26162396,0.17386259,0.30061867
-2.83041521,0.65098625,0.20383791,0.00025116,0.00664196,0.25171757,0.17412341,0.28935168
-2.82441221,0.62786375,0.19369801,0.00023716,0.00648308,0.24309057,0.17537848,0.27916939
-2.81840920,0.60785749,0.18446092,0.00022450,0.00636979,0.23588636,0.17767077,0.27021347
-2.81240620,0.59119829,0.17623262,0.00021332,0.00630523,0.23019349,0.18100705,0.26257542
-2.80640320,0.57799692,0.16908686,0.00020370,0.00629108,0.22604498,0.18535804,0.25629711
-2.80040020,0.56824914,0.16306694,0.00019567,0.00632758,0.22341977,0.19065992,0.25137311
-2.79439720,0.56184467,0.15818868,0.00018924,0.00641351,0.22224608,0.19681714,0.24775454
-2.78839420,0.55857971,0.15444425,0.00018435,0.00654633,0.22240650,0.20370656,0.24535425
-2.78239120,0.55817216,0.15180661,0.00018092,0.00672227,0.22374463,0.21118270,0.24405297
-2.77638819,0.56027909,0.15023441,0.00017885,0.00693647,0.22607307,0.21908391,0.24370615
-2.77038519,0.56451548,0.14967712,0.00017800,0.00718314,0.22918223,0.22723927,0.24415119
-2.76438219,0.57047356,0.15008003,0.00017825,0.00745579,0.23284983,0.23547596,0.24521482
-2.75837919,0.57774211,0.15138912,0.00017947,0.00774735,0.23685060,0.24362675,0.24672021
-2.75237619,0.58592479,0.15355548,0.00018155,0.00805044,0.24096584,0.25153746,0.24849380
-2.74637319,0.59465714,0.15653918,0.00018437,0.00835751,0.24499250,0.25907382,0.25037138
-2.74037019,0.60362133,0.16031238,0.00018788,0.00866108,0.24875137,0.26612779,0.25220353
-2.73436718,0.61255853,0.16486175,0.00019202,0.00895387,0.25209409,0.27262264,0.25386007
-2.72836418,0.62127818,0.17018988,0.00019679,0.00922897,0.25490877,0.27851693,0.25523356
-2.72236118,0.62966403,0.17631584,0.00020222,0.00948003,0.25712384,0.28380684,0.25624177
-2.71635818,0.63767665,0.18327459,0.00020839,0.00970130,0.25871013,0.28852697,0.25682901
-2.71035518,0.64535241,0.19111556,0.00021538,0.00988780,0.25968101,0.29274931,0.25696649
-2.70435218,0.65279884,0.19990002,0.00022335,0.01003535,0.26009057,0.29658041,0.25665153
-2.69834917,0.66018660,0.20969760,0.00023245,0.01014062,0.26002997,0.30015693,0.25590593
-2.69234617,0.66773835,0.22058182,0.00024286,0.01020120,0.25962206,0.30363944,0.25477326
-2.68634317,0.67571478,0.23262479,0.00025476,0.01021556,0.25901452,0.30720493,0.25331555
-2.68034017,0.68439843,0.24589131,0.00026833,0.01018305,0.25837179,0.31103814,0.25160913
-2.67433717,0.69407593,0.26043237,0.00028373,0.01010389,0.25786620,0.31532216,0.24974010
-2.66833417,0.70501929,0.27627854,0.00030110,0.00997910,0.25766855,0.32022855,0.24779938
-2.66233117,0.71746700,0.29343322,0.00032052,0.00981043,0.25793881,0.32590758,0.24587759
-2.65632816,0.73160598,0.31186640,0.00034204,0.00960031,0.25881706,0.33247890,0.24405998
-2.65032516,0.74755494,0.33150893,0.00036563,0.00935177,0.26041536,0.34002319,0.24242167
-2.64432216,0.76535018,0.35224797,0.00039119,0.00906833,0.26281071,0.34857508,0.24102325
-2.63831916,0.78493456,0.37392368,0.00041855,0.00875390,0.26603965,0.35811789,0.23990708
-2.63231616,0.80615022,0.39632764,0.00044745,0.00841270,0.27009454,0.36858035,0.23909438
-2.62631316,0.82873563,0.41920321,0.00047755,0.00804916,0.27492190,0.37983567,0.23858335
-2.62031016,0.85232733,0.44224798,0.00050845,0.00766780,0.28042283,0.39170292,0.23834828
-2.61430715,0.87646642,0.46511843,0.00053966,0.00727317,0.28645548,0.40395102,0.23833988
-2.60830415,0.90060975,0.48743685,0.00057066,0.00686971,0.29283952,0.41630490,0.23848670
-2.60230115,0.92414554,0.50880022,0.00060085,0.00646171,0.29936245,0.42845396,0.23869769
