energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.25662831,1.19576008,0.00050399,0.13274467,0.14943442,0.68806885,0.01261523,0.28681233,0.27986819,0.13835933
-3.25062531,1.22625928,0.00053958,0.13699368,0.16161338,0.70800942,0.01282944,0.29399727,0.27868731,0.14289462
-3.24462231,1.25766900,0.00057784,0.14151508,0.17489024,0.72803315,0.01301796,0.30127535,0.27809792,0.14772782
-3.23861931,1.29017363,0.00061907,0.14633600,0.18936106,0.74820468,0.01318377,0.30869855,0.27822838,0.15287183
-3.23261631,1.32394830,0.00066356,0.15147975,0.20511277,0.76859480,0.01333049,0.31631950,0.27919751,0.15833284
-3.22661331,1.35915021,0.00071156,0.15696453,0.22221745,0.78927624,0.01346220,0.32418878,0.28111283,0.16410928
-3.22061031,1.39590836,0.00076323,0.16280195,0.24072629,0.81031818,0.01358323,0.33235184,0.28406863,0.17019085
-3.21460730,1.43431178,0.00081866,0.16899549,0.26066332,0.83177968,0.01369797,0.34084558,0.28814360,0.17655744
-3.20860430,1.47439688,0.00087780,0.17553885,0.28201943,0.85370218,0.01381059,0.34969460,0.29339816,0.18317824
-3.20260130,1.51613437,0.00094050,0.18241442,0.30474675,0.87610149,0.01392484,0.35890748,0.29987149,0.19001090
-3.19659830,1.55941649,0.00100645,0.18959179,0.32875388,0.89895964,0.01404376,0.36847317,0.30757833,0.19700097
-3.19059530,1.60404556,0.00107519,0.19702660,0.35390229,0.92221712,0.01416955,0.37835779,0.31650583,0.20408157
-3.18459230,1.64972449,0.00114612,0.20465963,0.38000411,0.94576600,0.01430331,0.38850210,0.32661044,0.21117355
-3.17858929,1.69605040,0.00121846,0.21241642,0.40682162,0.96944454,0.01444499,0.39881973,0.33781528,0.21818598
-3.17258629,1.74251203,0.00129131,0.22020746,0.43406875,0.99303382,0.01459325,0.40919653,0.35000813,0.22501723
-3.16658329,1.78849165,0.00136363,0.22792890,0.46141447,1.01625668,0.01474549,0.41949111,0.36304028,0.23155654
-3.16058029,1.83327193,0.00143428,0.23546409,0.48848838,1.03877952,0.01489789,0.42953668,0.37672664,0.23768621
-3.15457729,1.87604811,0.00150204,0.24268565,0.51488822,1.06021706,0.01504550,0.43914421,0.39084701,0.24328421
-3.14857429,1.91594524,0.00156566,0.24945831,0.54018924,1.08014006,0.01518243,0.44810695,0.40514897,0.24822733
-3.14257129,1.95204029,0.00162389,0.25564225,0.56395510,1.09808592,0.01530208,0.45620601,0.41935218,0.25239462
-3.13656828,1.98338839,0.00167550,0.26109702,0.58574993,1.11357193,0.01539737,0.46321708,0.43315430,0.25567115
-3.13056528,2.00905222,0.00171936,0.26568573,0.60515117,1.12611053,0.01546102,0.46891778,0.44623819,0.25795175
-3.12456228,2.02813345,0.00175444,0.26927947,0.62176258,1.13522608,0.01548592,0.47309548,0.45828040,0.25914473
-3.11855928,2.03980489,0.00177986,0.27176167,0.63522695,1.14047239,0.01546537,0.47555526,0.46896046,0.25917540
-3.11255628,2.04334174,0.00179494,0.27303233,0.64523791,1.14145016,0.01539339,0.47612750,0.47797081,0.25798902
-3.10655328,2.03815061,0.00179919,0.27301179,0.65155044,1.13782352,0.01526499,0.47467499,0.48502680,0.25555337
-3.10055028,2.02379492,0.00179236,0.27164392,0.65398941,1.12933491,0.01507639,0.47109897,0.48987634,0.25186044
-3.09454727,2.00001528,0.00177442,0.26889863,0.65245601,1.11581742,0.01482519,0.46534399,0.49230888,0.24692747
-3.08854427,1.96674396,0.00174557,0.26477344,0.64693155,1.09720409,0.01451050,0.45740130,0.49216311,0.24079705
-3.08254127,1.92411267,0.00170626,0.25929414,0.63747863,1.07353368,0.01413295,0.44731062,0.48933310,0.23353640
-3.07653827,1.87245332,0.00165714,0.25251449,0.62423954,1.04495254,0.01369473,0.43516015,0.48377263,0.22523578
-3.07053527,1.81229154,0.00159904,0.24451491,0.60743202,1.01171254,0.01319952,0.42108499,0.47549732,0.21600618
-3.06453227,1.74433350,0.00153297,0.23540029,0.58734261,0.97416519,0.01265231,0.40526385,0.46458464,0.20597636
-3.05852926,1.66944655,0.00146005,0.22529691,0.56431774,0.93275219,0.01205929,0.38791439,0.45117163,0.19528929
-3.05252626,1.58863453,0.00138151,0.21434884,0.53875326,0.88799292,0.01142761,0.36928728,0.43545060,0.18409832
-3.04652326,1.50300920,0.00129863,0.20271366,0.51108256,0.84046954,0.01076513,0.34965941,0.41766287,0.17256317
-3.04052026,1.41375873,0.00121270,0.19055797,0.48176403,0.79081022,0.01008020,0.32932634,0.39809095,0.16084581
-3.03451726,1.32211492,0.00112500,0.17805275,0.45126824,0.73967159,0.00938136,0.30859453,0.37704949,0.14910660
-3.02851426,1.22932051,0.00103677,0.16536875,0.42006539,0.68772089,0.00867713,0.28777349,0.35487542,0.13750061
-3.02251126,1.13659774,0.00094916,0.15267217,0.38861351,0.63561876,0.00797571,0.26716825,0.33191769,0.12617448
-3.01650825,1.04511947,0.00086321,0.14012065,0.35734783,0.58400335,0.00728484,0.24707234,0.30852719,0.11526369
-3.01050525,0.95598380,0.00077986,0.12785991,0.32667150,0.53347621,0.00661159,0.22776145,0.28504695,0.10489038
-3.00450225,0.87019282,0.00069990,0.11602084,0.29694809,0.48459055,0.00596219,0.20948808,0.26180339,0.09516187
-2.99849925,0.78863614,0.00062398,0.10471742,0.26849590,0.43784202,0.00534200,0.19247708,0.23909852,0.08616965
-2.99249625,0.71207914,0.00055262,0.09404524,0.24158412,0.39366228,0.00475535,0.17692220,0.21720358,0.07798895
-2.98649325,0.64115614,0.00048618,0.08408071,0.21643076,0.35241529,0.00420561,0.16298372,0.19635417,0.07067884
-2.98049025,0.57636794,0.00042489,0.07488094,0.19320241,0.31439608,0.00369513,0.15078695,0.17674684,0.06428266
-2.97448724,0.51808354,0.00036887,0.06648420,0.17201543,0.27983192,0.00322534,0.14042166,0.15853734,0.05882881
-2.96848424,0.46654519,0.00031811,0.05891087,0.15293843,0.24888529,0.00279675,0.13194223,0.14184019,0.05433180
-2.96248124,0.42187612,0.00027252,0.05216478,0.13599585,0.22165844,0.00240910,0.12536849,0.12672957,0.05079339
-2.95647824,0.38409033,0.00023192,0.04623487,0.12117224,0.19819888,0.00206145,0.12068707,0.11324140,0.04820373
-2.95047524,0.35310351,0.00019606,0.04109703,0.10841714,0.17850546,0.00175226,0.11785315,0.10137624,0.04654260
-2.94447224,0.32874453,0.00016465,0.03671611,0.09765013,0.16253454,0.00147953,0.11679259,0.09110290,0.04578044
-2.93846923,0.31076690,0.00013737,0.03304789,0.08876601,0.15020593,0.00124093,0.11740429,0.08236256,0.04587935
-2.93246623,0.29885963,0.00011385,0.03004105,0.08163976,0.14140812,0.00103386,0.11956278,0.07507311,0.04679384
-2.92646323,0.29265727,0.00009376,0.02763901,0.07613134,0.13600280,0.00085559,0.12312094,0.06913361,0.04847157
-2.92046023,0.29174879,0.00007673,0.02578170,0.07208999,0.13382837,0.00070333,0.12791290,0.06442868,0.05085379
-2.91445723,0.29568533,0.00006241,0.02440704,0.06935816,0.13470244,0.00057433,0.13375709,0.06083266,0.05387583
-2.90845423,0.30398680,0.00005050,0.02345239,0.06777502,0.13842345,0.00046589,0.14045942,0.05821359,0.05746738
-2.90245123,0.31614749,0.00004067,0.02285568,0.06717937,0.14477149,0.00037547,0.14781661,0.05643671,0.06155286
-2.89644822,0.33164101,0.00003267,0.02255644,0.06741225,0.15350852,0.00030070,0.15561963,0.05536773,0.06605176
-2.89044522,0.34992462,0.00002625,0.02249665,0.06831910,0.16437837,0.00023938,0.16365731,0.05487560,0.07087909
-2.88444222,0.37044357,0.00002120,0.02262142,0.06975156,0.17710662,0.00018954,0.17171999,0.05483496,0.07594591
-2.87843922,0.39263547,0.00001735,0.02287951,0.07156903,0.19140094,0.00014945,0.17960321,0.05512821,0.08116013
-2.87243622,0.41593517,0.00001457,0.02322380,0.07363997,0.20695190,0.00011756,0.18711142,0.05564719,0.08642741
-2.86643322,0.43978020,0.00001275,0.02361159,0.07584302,0.22343464,0.00009257,0.19406151,0.05629464,0.09165232
-2.86043022,0.46361703,0.00001184,0.02400482,0.07806796,0.24051167,0.00007336,0.20028623,0.05698527,0.09673969
-2.85442721,0.48690820,0.00001182,0.02437024,0.08021659,0.25783669,0.00005903,0.20563729,0.05764661,0.10159624
-2.84842421,0.50914019,0.00001271,0.02467946,0.08220348,0.27505973,0.00004885,0.20998809,0.05821965,0.10613225
-2.84242121,0.52983200,0.00001458,0.02490899,0.08395663,0.29183326,0.00004225,0.21323597,0.05865923,0.11026346
-2.83641821,0.54854413,0.00001753,0.02504014,0.08541797,0.30781942,0.00003885,0.21530396,0.05893419,0.11391297
-2.83041521,0.56488775,0.00002172,0.02505891,0.08654386,0.32269787,0.00003839,0.21614189,0.05902740,0.11701318
-2.82441221,0.57853359,0.00002737,0.02495585,0.08730532,0.33617410,0.00004076,0.21572687,0.05893557,0.11950760
-2.81840920,0.58922026,0.00003473,0.02472578,0.08768821,0.34798781,0.00004597,0.21406311,0.05866887,0.12135252
-2.81240620,0.59676140,0.00004413,0.02436750,0.08769308,0.35792086,0.00005416,0.21118104,0.05825040,0.12251842
-2.80640320,0.60105153,0.00005594,0.02388350,0.08733494,0.36580449,0.00006556,0.20713587,0.05771543,0.12299106
-2.80040020,0.60206990,0.00007061,0.02327953,0.08664270,0.37152539,0.00008053,0.20200547,0.05711060,0.12277221
-2.79439720,0.59988226,0.00008862,0.02256419,0.08565841,0.37503013,0.00009952,0.19588780,0.05649278,0.12187991
-2.78839420,0.59464021,0.00011052,0.02174850,0.08443611,0.37632783,0.00012305,0.18889792,0.05592785,0.12034826
-2.78239120,0.58657801,0.00013692,0.02084545,0.08304058,0.37549076,0.00015175,0.18116460,0.05548933,0.11822677
-2.77638819,0.57600679,0.00016847,0.01986945,0.08154566,0.37265266,0.00018629,0.17282677,0.05525679,0.11557918
-2.77038519,0.56330633,0.00020582,0.01883596,0.08003237,0.36800500,0.00022742,0.16402985,0.05531411,0.11248184
-2.76438219,0.54891450,0.00024969,0.01776094,0.07858683,0.36179102,0.00027592,0.15492207,0.05574760,0.10902172
-2.75837919,0.53331478,0.00030076,0.01666047,0.07729792,0.35429789,0.00033257,0.14565086,0.05664400,0.10529401
-2.75237619,0.51702213,0.00035970,0.01555028,0.07625481,0.34584726,0.00039817,0.13635949,0.05808833,0.10139957
-2.74637319,0.50056789,0.00042713,0.01444548,0.07554437,0.33678452,0.00047349,0.12718397,0.06016172,0.09744210
-2.74037019,0.48448406,0.00050360,0.01336012,0.07524861,0.32746734,0.00055923,0.11825030,0.06293919,0.09352537
-2.73436718,0.46928766,0.00058954,0.01230702,0.07544208,0.31825375,0.00065602,0.10967216,0.06648745,0.08975039
-2.72836418,0.45546577,0.00068524,0.01129750,0.07618946,0.30949048,0.00076436,0.10154902,0.07086285,0.08621280
-2.72236118,0.44346169,0.00079084,0.01034126,0.07754326,0.30150189,0.00088462,0.09396477,0.07610950,0.08300052
-2.71635818,0.43366298,0.00090627,0.00944622,0.07954196,0.29458003,0.00101701,0.08698679,0.08225759,0.08019167
-2.71035518,0.42639162,0.00103122,0.00861859,0.08220840,0.28897617,0.00116153,0.08066561,0.08932219,0.07785301
-2.70435218,0.42189682,0.00116516,0.00786275,0.08554866,0.28489422,0.00131800,0.07503494,0.09730241,0.07603873
-2.69834917,0.42035066,0.00130727,0.00718142,0.08955153,0.28248618,0.00148600,0.07011222,0.10618112,0.07478987
-2.69234617,0.42184684,0.00145649,0.00657571,0.09418848,0.28184989,0.00166494,0.06589958,0.11592521,0.07413416
-2.68634317,0.42640239,0.00161148,0.00604526,0.09941426,0.28302902,0.00185397,0.06238516,0.12648652,0.07408639
-2.68034017,0.43396237,0.00177067,0.00558845,0.10516819,0.28601537,0.00205211,0.05954473,0.13780333,0.07464933
-2.67433717,0.44440727,0.00193224,0.00520256,0.11137594,0.29075317,0.00225819,0.05734357,0.14980253,0.07581494
-2.66833417,0.45756267,0.00209422,0.00488400,0.11795199,0.29714529,0.00247094,0.05573859,0.16240223,0.07756602
-2.66233117,0.47321078,0.00225448,0.00462852,0.12480244,0.30506088,0.00268901,0.05468048,0.17551479,0.07987806
-2.65632816,0.49110319,0.00241082,0.00443144,0.13182830,0.31434407,0.00291104,0.05411597,0.18905023,0.08272121
-2.65032516,0.51097419,0.00256100,0.00428787,0.13892893,0.32482339,0.00313567,0.05399004,0.20291954,0.08606232
-2.64432216,0.53255400,0.00270288,0.00419290,0.14600563,0.33632114,0.00336166,0.05424804,0.21703813,0.08986686
-2.63831916,0.55558115,0.00283438,0.00414176,0.15296507,0.34866254,0.00358787,0.05483765,0.23132871,0.09410059
-2.63231616,0.57981336,0.00295365,0.00413005,0.15972252,0.36168386,0.00381332,0.05571061,0.24572387,0.09873100
-2.62631316,0.60503641,0.00305907,0.00415382,0.16620460,0.37523936,0.00403722,0.05682416,0.26016786,0.10372828
-2.62031016,0.63107036,0.00314934,0.00420967,0.17235152,0.38920652,0.00425901,0.05814225,0.27461750,0.10906591
-2.61430715,0.65777295,0.00322347,0.00429487,0.17811856,0.40348931,0.00447829,0.05963628,0.28904221,0.11472068
-2.60830415,0.68503991,0.00328090,0.00440739,0.18347681,0.41801940,0.00469485,0.06128559,0.30342309,0.12067236
-2.60230115,0.71280232,0.00332141,0.00454590,0.18841305,0.43275523,0.00490862,0.06307759,0.31775095,0.12690279
-2.59629815,0.74102113,0.00334519,0.00470978,0.19292887,0.44767909,0.00511961,0.06500754,0.33202370,0.13339473
-2.59029515,0.76967936,0.00335280,0.00489908,0.19703902,0.46279237,0.00532786,0.06707802,0.34624299,0.14013036
-2.58429215,0.79877262,0.00334513,0.00511450,0.20076908,0.47810935,0.00553333,0.06929820,0.36041056,0.14708974
-2.57828914,0.82829853,0.00332335,0.00535726,0.20415269,0.49365007,0.00573587,0.07168288,0.37452453,0.15424919
-2.57228614,0.85824599,0.00328888,0.00562911,0.20722847,0.50943267,0.00593511,0.07425140,0.38857595,0.16157995
-2.56628314,0.88858524,0.00324329,0.00593218,0.21003680,0.52546578,0.00613041,0.07702648,0.40254609,0.16904710
-2.56028014,0.91925935,0.00318825,0.00626892,0.21261679,0.54174159,0.00632080,0.08003309,0.41640456,0.17660904
-2.55427714,0.95017805,0.00312546,0.00664203,0.21500356,0.55823005,0.00650495,0.08329726,0.43010883,0.18421748
-2.54827414,0.98121457,0.00305659,0.00705435,0.21722599,0.57487472,0.00668115,0.08684508,0.44360519,0.19181818
-2.54227114,1.01220574,0.00298321,0.00750883,0.21930529,0.59159050,0.00684736,0.09070175,0.45683126,0.19935242
-2.53626813,1.04295572,0.00290673,0.00800840,0.22125421,0.60826352,0.00700121,0.09489076,0.46972030,0.20675917
-2.53026513,1.07324328,0.00282842,0.00855593,0.22307722,0.62475330,0.00714011,0.09943319,0.48220696,0.21397792
-2.52426213,1.10283223,0.00274929,0.00915416,0.22477151,0.64089695,0.00726135,0.10434713,0.49423449,0.22095212
-2.51825913,1.13148464,0.00267019,0.00980560,0.22632875,0.65651533,0.00736219,0.10964716,0.50576302,0.22763302
-2.51225613,1.15897599,0.00259173,0.01051245,0.22773757,0.67142057,0.00744004,0.11534386,0.51677858,0.23398371
-2.50625313,1.18511138,0.00251432,0.01127653,0.22898659,0.68542478,0.00749258,0.12144336,0.52730237,0.23998325
-2.50025013,1.20974185,0.00243824,0.01209914,0.23006768,0.69834904,0.00751791,0.12794686,0.53739982,0.24563059
-2.49424712,1.23277980,0.00236360,0.01298097,0.23097946,0.71003243,0.00751470,0.13485008,0.54718892,0.25094801
-2.48824412,1.25421247,0.00229041,0.01392198,0.23173058,0.72034027,0.00748232,0.14214267,0.55684739,0.25598404
-2.48224112,1.27411268,0.00221865,0.01492123,0.23234276,0.72917122,0.00742093,0.14980758,0.56661810,0.26081548
-2.47623812,1.29264612,0.00214826,0.01597682,0.23285324,0.73646267,0.00733154,0.15782044,0.57681250,0.26554853
-2.47023512,1.31007457,0.00207920,0.01708569,0.23331657,0.74219428,0.00721611,0.16614891,0.58781164,0.27031874
-2.46423212,1.32675486,0.00201147,0.01824360,0.23380557,0.74638934,0.00707746,0.17475217,0.60006458,0.27528995
-2.45822911,1.34313355,0.00194516,0.01944499,0.23441138,0.74911400,0.00691932,0.18358059,0.61408400,0.28065199
-2.45222611,1.35973722,0.00188040,0.02068296,0.23524259,0.75047442,0.00674621,0.19257557,0.63043904,0.28661721
-2.44622311,1.37715907,0.00181742,0.02194929,0.23642341,0.75061208,0.00656331,0.20166974,0.64974527,0.29341603
-2.44022011,1.39604207,0.00175654,0.02323446,0.23809092,0.74969762,0.00637637,0.21078756,0.67265202,0.30129142
-2.43421711,1.41705934,0.00169813,0.02452780,0.24039158,0.74792349,0.00619153,0.21984626,0.69982716,0.31049256
-2.42821411,1.44089256,0.00164260,0.02581762,0.24347702,0.74549595,0.00601511,0.22875726,0.73193961,0.32126777
-2.42221111,1.46820898,0.00159038,0.02709143,0.24749920,0.74262674,0.00585343,0.23742795,0.76963988,0.33385691
-2.41620810,1.49963780,0.00154191,0.02833626,0.25260523,0.73952493,0.00571261,0.24576385,0.81353902,0.34848340
-2.41020510,1.53574667,0.00149757,0.02953887,0.25893189,0.73638919,0.00559840,0.25367100,0.86418637,0.36534603
-2.40420210,1.57701886,0.00145768,0.03068617,0.26660005,0.73340086,0.00551596,0.26105860,0.92204671,0.38461081
-2.39819910,1.62383165,0.00142250,0.03176547,0.27570914,0.73071795,0.00546971,0.26784152,0.98747727,0.40640304
-2.39219610,1.67643670,0.00139213,0.03276487,0.28633189,0.72847024,0.00546322,0.27394280,1.06070534,0.43079980
-2.38619310,1.73494260,0.00136659,0.03367351,0.29850939,0.72675554,0.00549906,0.27929588,1.14180720,0.45782317
-2.38019010,1.79930035,0.00134574,0.03448185,0.31224680,0.72563706,0.00557874,0.28384637,1.23068912,0.48743433
-2.37418709,1.86929207,0.00132931,0.03518189,0.32750970,0.72514195,0.00570265,0.28755333,1.32707128,0.51952883
-2.36818409,1.94452356,0.00131689,0.03576724,0.34422137,0.72526088,0.00587006,0.29039004,1.43047557,0.55393337
-2.36218109,2.02442105,0.00130798,0.03623327,0.36226109,0.72594855,0.00607913,0.29234403,1.54021796,0.59040413
-2.35617809,2.10823259,0.00130193,0.03657706,0.38146364,0.72712523,0.00632697,0.29341657,1.65540638,0.62862710
-2.35017509,2.19503463,0.00129804,0.03679733,0.40162011,0.72867911,0.00660969,0.29362160,1.77494469,0.66822048
-2.34417209,2.28374381,0.00129554,0.03689433,0.42248000,0.73046948,0.00692254,0.29298414,1.89754335,0.70873920
-2.33816908,2.37313441,0.00129363,0.03686967,0.44375491,0.73233081,0.00726001,0.29153838,2.02173695,0.74968185
-2.33216608,2.46186129,0.00129153,0.03672609,0.46512359,0.73407762,0.00761596,0.28932556,2.14590875,0.79049969
-2.32616308,2.54848809,0.00128845,0.03646727,0.48623838,0.73551005,0.00798380,0.28639180,2.26832186,0.83060797
-2.32016008,2.63152036,0.00128367,0.03609760,0.50673298,0.73642028,0.00835663,0.28278603,2.38715652,0.86939893
-2.31415708,2.70944273,0.00127657,0.03562197,0.52623123,0.73659950,0.00872742,0.27855818,2.50055242,0.90625651
-2.30815408,2.78075909,0.00126659,0.03504562,0.54435687,0.73584538,0.00908915,0.27375776,2.60665491,0.94057211
-2.30215108,2.84403473,0.00125330,0.03437398,0.56074369,0.73396989,0.00943496,0.26843278,2.70366356,0.97176090
-2.29614807,2.89793862,0.00123640,0.03361260,0.57504596,0.73080708,0.00975835,0.26262930,2.78988120,0.99927821
-2.29014507,2.94128453,0.00121570,0.03276710,0.58694865,0.72622068,0.01005324,0.25639131,2.86376175,1.02263522
-2.28414207,2.97306902,0.00119116,0.03184316,0.59617700,0.72011102,0.01031413,0.24976112,2.92395480,1.04141345
-2.27813907,2.99250489,0.00116285,0.03084658,0.60250510,0.71242103,0.01053619,0.24278011,2.96934518,1.05527733
-2.27213607,2.99904825,0.00113095,0.02978331,0.60576311,0.70314092,0.01071534,0.23548964,2.99908582,1.06398437
-2.26613307,2.99241817,0.00109576,0.02865956,0.60584274,0.69231123,0.01084832,0.22793211,3.01262252,1.06739246
-2.26013007,2.97260764,0.00105764,0.02748186,0.60270080,0.68002390,0.01093271,0.22015204,3.00970948,1.06546398
-2.25412706,2.93988538,0.00101705,0.02625716,0.59636058,0.66642133,0.01096695,0.21219688,2.99041510,1.05826653
-2.24812406,2.89478814,0.00097447,0.02499287,0.58691108,0.65169320,0.01095038,0.20411766,2.95511771,1.04597015
-2.24212106,2.83810376,0.00093042,0.02369691,0.57450405,0.63607117,0.01088316,0.19596919,2.90449150,1.02884138
-2.23611806,2.77084576,0.00088544,0.02237770,0.55934899,0.61982149,0.01076629,0.18780993,2.83948340,1.00723414
-2.23011506,2.69422035,0.00084005,0.02104411,0.54170633,0.60323594,0.01060152,0.17970133,2.76128188,0.98157807
-2.22411206,2.60958748,0.00079477,0.01970542,0.52187914,0.58662132,0.01039129,0.17170686,2.67127918,0.95236481
-2.21810905,2.51841758,0.00075006,0.01837122,0.50020365,0.57028809,0.01013870,0.16389057,2.57102860,0.92013268
-2.21210605,2.42224586,0.00070634,0.01705125,0.47703913,0.55453852,0.00984735,0.15631544,2.46219864,0.88545065
-2.20610305,2.32262625,0.00066400,0.01575530,0.45275738,0.53965513,0.00952133,0.14904152,2.34652588,0.84890215
-2.20010005,2.22108685,0.00062334,0.01449303,0.42773250,0.52588977,0.00916506,0.14212406,2.22576847,0.81106934
-2.19409705,2.11908874,0.00058461,0.01327386,0.40233110,0.51345410,0.00878324,0.13561164,2.10166190,0.77251857
-2.18809405,2.01798983,0.00054802,0.01210682,0.37690348,0.50251175,0.00838073,0.12954458,1.97587855,0.73378750
-2.18209105,1.91901502,0.00051368,0.01100042,0.35177604,0.49317286,0.00796247,0.12395362,1.84999231,0.69537425
-2.17608804,1.82323354,0.00048168,0.00996263,0.32724504,0.48549089,0.00753340,0.11885902,1.72544914,0.65772900
-2.17008504,1.73154428,0.00045203,0.00900078,0.30357202,0.47946238,0.00709836,0.11427009,1.60354416,0.62124802
-2.16408204,1.64466898,0.00042471,0.00812158,0.28098079,0.47502920,0.00666206,0.11018531,1.48540568,0.58627046
-2.15807904,1.56315332,0.00039964,0.00733115,0.25965603,0.47208359,0.00622897,0.10659286,1.37198591,0.55307742
-2.15207604,1.48737511,0.00037673,0.00663509,0.23974341,0.47047558,0.00580332,0.10347171,1.26405818,0.52189348
-2.14607304,1.41755880,0.00035585,0.00603854,0.22135100,0.47002234,0.00538905,0.10079314,1.16222003,0.49289007
-2.14007004,1.35379500,0.00033684,0.00554638,0.20455180,0.47051933,0.00498979,0.09852250,1.06690140,0.46619047
-2.13406703,1.29606381,0.00031953,0.00516328,0.18938722,0.47175229,0.00460886,0.09662138,0.97837699,0.44187595
-2.12806403,1.24426029,0.00030377,0.00489392,0.17587103,0.47350983,0.00424925,0.09504976,0.89678184,0.41999248
-2.12206103,1.19822068,0.00028935,0.00474308,0.16399374,0.47559582,0.00391371,0.09376829,0.82212904,0.40055777
-2.11605803,1.15774794,0.00027613,0.00471582,0.15372702,0.47784104,0.00360467,0.09274035,0.75432866,0.38356793
-2.11005503,1.12263514,0.00026392,0.00481754,0.14502793,0.48011344,0.00332439,0.09193398,0.69320686,0.36900352
-2.10405203,1.09268571,0.00025258,0.00505413,0.13784287,0.48232668,0.00307492,0.09132346,0.63852445,0.35683467
-2.09804902,1.06772952,0.00024196,0.00543195,0.13211093,0.48444635,0.00285818,0.09089047,0.58999415,0.34702486
-2.09204602,1.04763423,0.00023195,0.00595786,0.12776667,0.48649371,0.00267599,0.09062487,0.54729602,0.33953344
-2.08604302,1.03231161,0.00022244,0.00663916,0.12474223,0.48854674,0.00253011,0.09052488,0.51009071,0.33431674
-2.08004002,1.02171868,0.00021335,0.00748352,0.12296876,0.49073843,0.00242229,0.09059694,0.47803033,0.33132770
-2.07403702,1.01585410,0.00020463,0.00849877,0.12237717,0.49325247,0.00235426,0.09085496,0.45076673,0.33051445
-2.06803402,1.01475018,0.00019623,0.00969276,0.12289837,0.49631653,0.00232778,0.09131927,0.42795754,0.33181782
-2.06203102,1.01846135,0.00018813,0.01107305,0.12446301,0.50019341,0.00234459,0.09201514,0.40926991,0.33516817
-2.05602801,1.02705007,0.00018032,0.01264661,0.12700090,0.50517055,0.00240643,0.09297109,0.39438235,0.34048185
-2.05002501,1.04057095,0.00017281,0.01441950,0.13044022,0.51154835,0.00251501,0.09421700,0.38298516,0.34765773
-2.04402201,1.05905456,0.00016563,0.01639649,0.13470673,0.51962781,0.00267191,0.09578216,0.37477952,0.35657404
-2.03801901,1.08249155,0.00015880,0.01858065,0.13972297,0.52969808,0.00287857,0.09769330,0.36947604,0.36708585
-2.03201601,1.11081843,0.00015235,0.02097296,0.14540769,0.54202431,0.00313618,0.09997279,0.36679282,0.37902362
-2.02601301,1.14390563,0.00014631,0.02357188,0.15167557,0.55683645,0.00344561,0.10263695,0.36645362,0.39219283
-2.02001001,1.18154861,0.00014072,0.02637299,0.15843725,0.57431935,0.00380731,0.10569473,0.36818629,0.40637502
-2.01400700,1.22346249,0.00013559,0.02936865,0.16559976,0.59460448,0.00422120,0.10914656,0.37172170,0.42133012
-2.00800400,1.26928051,0.00013096,0.03254768,0.17306724,0.61776353,0.00468659,0.11298369,0.37679338,0.43680015
-2.00200100,1.31855621,0.00012681,0.03589515,0.18074211,0.64380418,0.00520211,0.11718781,0.38313784,0.45251416
-1.99599800,1.37076939,0.00012317,0.03939222,0.18852642,0.67266796,0.00576558,0.12173106,0.39049569,0.46819412
-1.98999500,1.42533529,0.00012001,0.04301612,0.19632341,0.70423033,0.00637398,0.12657642,0.39861328,0.48356156
-1.98399200,1.48161658,0.00011732,0.04674019,0.20403927,0.73830280,0.00702344,0.13167840,0.40724499,0.49834465
-1.97798899,1.53893758,0.00011506,0.05053410,0.21158476,0.77463701,0.00770915,0.13698408,0.41615576,0.51228537
-1.97198599,1.59659995,0.00011320,0.05436417,0.21887685,0.81293051,0.00842544,0.14243436,0.42512383,0.52514641
-1.96598299,1.65389913,0.00011170,0.05819381,0.22584017,0.85283408,0.00916578,0.14796542,0.43394345,0.53671744
-1.95997999,1.71014098,0.00011051,0.06198410,0.23240817,0.89396028,0.00992286,0.15351038,0.44242735,0.54682058
-1.95397699,1.76465782,0.00010958,0.06569455,0.23852397,0.93589291,0.01068869,0.15900103,0.45040890,0.55531467
-1.94797399,1.81682347,0.00010886,0.06928384,0.24414095,0.97819729,0.01145473,0.16436962,0.45774374,0.56209828
-1.94197099,1.86606682,0.00010829,0.07271081,0.24922292,1.02043089,0.01221204,0.16955066,0.46431088,0.56711135
-1.93596798,1.91188356,0.00010784,0.07593535,0.25374399,1.06215424,0.01295146,0.17448272,0.47001319,0.57033538
-1.92996498,1.95384605,0.00010745,0.07891950,0.25768816,1.10294184,0.01366379,0.17911006,0.47477736,0.57179231
-1.92396198,1.99161111,0.00010709,0.08162837,0.26104868,1.14239280,0.01433998,0.18338426,0.47855329,0.57154212
-1.91795898,2.02492582,0.00010672,0.08403122,0.26382725,1.18014117,0.01497137,0.18726561,0.48131306,0.56967945
-1.91195598,2.05363141,0.00010632,0.08610231,0.26603310,1.21586558,0.01554985,0.19072432,0.48304956,0.56632933
-1.90595298,2.07766542,0.00010586,0.08782175,0.26768211,1.24929814,0.01606808,0.19374160,0.48377485,0.56164237
-1.89994997,2.09706212,0.00010532,0.08917617,0.26879594,1.28023232,0.01651963,0.19631036,0.48351848,0.55578961
-1.89394697,2.11195149,0.00010470,0.09015924,0.26940127,1.30852958,0.01689919,0.19843575,0.48232565,0.54895730
