energy_ev,total_up,Ga_p_up,Ga_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.83191596,3.03986376,0.17259711,0.00000000,0.00394309,1.82188216,1.97155320,0.93447138
-5.82591296,3.24364790,0.18432614,0.00000000,0.00428961,1.95288149,2.09761311,1.00119588
-5.81990995,3.44334069,0.19569931,0.00000000,0.00463659,2.08168396,2.21961526,1.06726566
-5.81390695,3.63647159,0.20655779,0.00000000,0.00497883,2.20676340,2.33591538,1.13195197
-5.80790395,3.82062651,0.21674628,0.00000000,0.00531103,2.32664083,2.44492569,1.19453942
-5.80190095,3.99352039,0.22611724,0.00000000,0.00562796,2.43992974,2.54516273,1.25434816
-5.79589795,4.15307095,0.23453512,0.00000000,0.00592458,2.54538146,2.63529517,1.31075644
-5.78989495,4.29747065,0.24188042,0.00000000,0.00619622,2.64192907,2.71418928,1.36322287
-5.78389195,4.42525364,0.24805350,0.00000000,0.00643875,2.72872764,2.78095035,1.41130723
-5.77788894,4.53535451,0.25297785,0.00000000,0.00664873,2.80518915,2.83495786,1.45468896
-5.77188594,4.62715605,0.25660279,0.00000000,0.00682356,2.87101026,2.87589294,1.49318234
-5.76588294,4.70052323,0.25890537,0.00000000,0.00696154,2.92619140,2.90375643,1.52674753
-5.75987994,4.75582162,0.25989151,0.00000000,0.00706202,2.97104608,2.91887658,1.55549678
-5.75387694,4.79391862,0.25959613,0.00000000,0.00712538,3.00619957,2.92190581,1.57969541
-5.74787394,4.81616702,0.25808244,0.00000000,0.00715306,3.03257652,2.91380621,1.59975718
-5.74187094,4.82437090,0.25544030,0.00000000,0.00714751,3.05137779,2.89582427,1.61623399
-5.73586793,4.82073481,0.25178370,0.00000000,0.00711210,3.06404681,2.86945553,1.62980035
-5.72986493,4.80779781,0.24724754,0.00000000,0.00705101,3.07222675,2.83640043,1.64123272
-5.72386193,4.78835489,0.24198370,0.00000000,0.00696904,3.07770978,2.79851306,1.65138476
-5.71785893,4.76536838,0.23615670,0.00000000,0.00687145,3.08238017,2.75774460,1.66115910
-5.71185593,4.74187289,0.22993903,0.00000000,0.00676376,3.08815338,2.71608370,1.67147676
-5.70585293,4.72087726,0.22350632,0.00000000,0.00665150,3.09691334,2.67549603,1.68324535
-5.69984992,4.70526720,0.21703258,0.00000000,0.00654004,3.11045005,2.63786512,1.69732719
-5.69384692,4.69771222,0.21068559,0.00000000,0.00643436,3.13040004,2.60493684,1.71450862
-5.68784392,4.70058025,0.20462272,0.00000000,0.00633885,3.15819152,2.57826929,1.73547152
-5.68184092,4.71586299,0.19898713,0.00000000,0.00625720,3.19499635,2.55918987,1.76076820
-5.67583792,4.74511436,0.19390464,0.00000000,0.00619224,3.24169044,2.54876092,1.79080049
-5.66983492,4.78940417,0.18948112,0.00000000,0.00614588,3.29882373,2.54775479,1.82580374
-5.66383192,4.84928820,0.18580070,0.00000000,0.00611906,3.36660078,2.55663914,1.86583642
-5.65782891,4.92479532,0.18292450,0.00000000,0.00611176,3.44487248,2.57557243,1.91077535
-5.65182591,5.01543178,0.18089016,0.00000000,0.00612305,3.53313875,2.60440960,1.96031694
-5.64582291,5.12020181,0.17971188,0.00000000,0.00615121,3.63056222,2.64271724,2.01398417
-5.63981991,5.23764354,0.17938111,0.00000000,0.00619380,3.73599190,2.68979750,2.07113896
-5.63381691,5.36587844,0.17986767,0.00000000,0.00624783,3.84799605,2.74471954,2.13099957
-5.62781391,5.50267228,0.18112134,0.00000000,0.00630997,3.96490287,2.80635715,2.19266220
-5.62181091,5.64550520,0.18307374,0.00000000,0.00637668,4.08484759,2.87343112,2.25512608
-5.61580790,5.79164839,0.18564050,0.00000000,0.00644442,4.20582434,2.94455470,2.31732120
-5.60980490,5.93824479,0.18872373,0.00000000,0.00650981,4.32574100,3.01828066,2.37813768
-5.60380190,6.08239109,0.19221446,0.00000000,0.00656983,4.44247554,3.09314818,2.43645590
-5.59779890,6.22121866,0.19599538,0.00000000,0.00662192,4.55393197,3.16772833,2.49117633
-5.59179590,6.35197101,0.19994352,0.00000000,0.00666410,4.65809442,3.24066650,2.54124838
-5.58579290,6.47207564,0.20393298,0.00000000,0.00669509,4.75307787,3.31072073,2.58569722
-5.57978989,6.57920848,0.20783771,0.00000000,0.00671429,4.83717426,3.37679485,2.62364799
-5.57378689,6.67134933,0.21153417,0.00000000,0.00672185,4.90889273,3.43796547,2.65434670
-5.56778389,6.74682715,0.21490398,0.00000000,0.00671860,4.96699331,3.49350240,2.67717743
-5.56178089,6.80435410,0.21783641,0.00000000,0.00670601,5.01051297,3.54288174,2.69167528
-5.55577789,6.84304794,0.22023076,0.00000000,0.00668611,5.03878386,3.58579174,2.69753502
-5.54977489,6.86244225,0.22199848,0.00000000,0.00666135,5.05144317,3.62213113,2.69461515
-5.54377189,6.86248470,0.22306507,0.00000000,0.00663447,5.04843454,3.65200027,2.68293754
-5.53776888,6.84352345,0.22337160,0.00000000,0.00660837,5.03000114,3.67568536,2.66268256
-5.53176588,6.80628238,0.22287588,0.00000000,0.00658595,4.99667071,3.69363636,2.63418024
-5.52576288,6.75182588,0.22155323,0.00000000,0.00656993,4.94923292,3.70643922,2.59789742
-5.51975988,6.68151446,0.21939676,0.00000000,0.00656275,4.88870981,3.71478351,2.55442172
-5.51375688,6.59695234,0.21641708,0.00000000,0.00656640,4.81632021,3.71942623,2.50444247
-5.50775388,6.49992877,0.21264164,0.00000000,0.00658232,4.73343902,3.72115322,2.44872954
-5.50175088,6.39235492,0.20811351,0.00000000,0.00661130,4.64155280,3.72073939,2.38811039
-5.49574787,6.27619814,0.20288966,0.00000000,0.00665345,4.54221281,3.71890922,2.32344636
-5.48974487,6.15341610,0.19703894,0.00000000,0.00670814,4.43698718,3.71629888,2.25560865
-5.48374187,6.02589270,0.19063966,0.00000000,0.00677399,4.32741369,3.71342165,2.18545500
-5.47773887,5.89537830,0.18377701,0.00000000,0.00684895,4.21495479,3.71063796,2.11380750
-5.47173587,5.76343621,0.17654030,0.00000000,0.00693030,4.10095646,3.70813149,2.04143260
-5.46573287,5.63139779,0.16902023,0.00000000,0.00701479,3.98661243,3.70589243,1.96902361
-5.45972986,5.50032758,0.16130628,0.00000000,0.00709872,3.87293503,3.70370903,1.89718651
-5.45372686,5.37100023,0.15348425,0.00000000,0.00717808,3.76073395,3.70116798,1.82642935
-5.44772386,5.24388991,0.14563418,0.00000000,0.00724870,3.65060351,3.69766409,1.75715569
-5.44172086,5.11917297,0.13782860,0.00000000,0.00730639,3.54291910,3.69241915,1.68966215
-5.43571786,4.99674347,0.13013123,0.00000000,0.00734710,3.43784285,3.68450948,1.62414006
-5.42971486,4.87624108,0.12259612,0.00000000,0.00736706,3.33533813,3.67290133,1.56068116
-5.42371186,4.75708995,0.11526729,0.00000000,0.00736292,3.23519224,3.65649278,1.49928686
-5.41770885,4.63854681,0.10817875,0.00000000,0.00733186,3.13704603,3.63416049,1.43988065
-5.41170585,4.51975596,0.10135499,0.00000000,0.00727169,3.04042924,3.60480920,1.38232297
-5.40570285,4.39980843,0.09481173,0.00000000,0.00718093,2.94479946,3.56742191,1.32642787
-5.39969985,4.27780251,0.08855701,0.00000000,0.00705886,2.84958307,3.52110834,1.27198055
-5.39369685,4.15290257,0.08259239,0.00000000,0.00690549,2.75421594,3.46514940,1.21875493
-5.38769385,4.02439335,0.07691429,0.00000000,0.00672164,2.65818203,3.39903547,1.16653059
-5.38169085,3.89172705,0.07151531,0.00000000,0.00650878,2.56104784,3.32249666,1.11510793
-5.37568784,3.75456081,0.06638559,0.00000000,0.00626910,2.46249123,3.23552343,1.06432130
-5.36968484,3.61278310,0.06151388,0.00000000,0.00600533,2.36232321,3.13837658,1.01404919
-5.36368184,3.46652764,0.05688865,0.00000000,0.00572068,2.26050178,3.03158612,0.96422129
-5.35767884,3.31617447,0.05249883,0.00000000,0.00541874,2.15713745,2.91593894,0.91482210
-5.35167584,3.16233855,0.04833446,0.00000000,0.00510334,2.05249027,2.79245601,0.86589117
-5.34567284,3.00584658,0.04438709,0.00000000,0.00477847,1.94695900,2.66236014,0.81752006
-5.33966983,2.84770376,0.04064996,0.00000000,0.00444812,1.84106322,2.52703605,0.76984637
-5.33366683,2.68905244,0.03711803,0.00000000,0.00411621,1.73541957,2.38798462,0.72304536
-5.32766383,2.53112506,0.03378788,0.00000000,0.00378645,1.63071379,2.24677354,0.67731967
-5.32166083,2.37519412,0.03065751,0.00000000,0.00346231,1.52767004,2.10498683,0.63288796
-5.31565783,2.22252180,0.02772600,0.00000000,0.00314693,1.42701946,1.96417549,0.58997300
-5.30965483,2.07431182,0.02499325,0.00000000,0.00284305,1.32946949,1.82581151,0.54879003
-5.30365183,1.93166611,0.02245967,0.00000000,0.00255298,1.23567579,1.69124720,0.50953592
-5.29764882,1.79554803,0.02012586,0.00000000,0.00227862,1.14621787,1.56168148,0.47237988
-5.29164582,1.66675393,0.01799243,0.00000000,0.00202139,1.06157969,1.43813416,0.43745586
-5.28564282,1.54589390,0.01605986,0.00000000,0.00178231,0.98213588,1.32142914,0.40485726
-5.27963982,1.43338226,0.01432837,0.00000000,0.00156197,0.90814399,1.21218646,0.37463388
-5.27363682,1.32943763,0.01279799,0.00000000,0.00136059,0.83974277,1.11082323,0.34679130
-5.26763382,1.23409196,0.01146856,0.00000000,0.00117806,0.77695623,1.01756249,0.32129246
-5.26163082,1.14720747,0.01033994,0.00000000,0.00101395,0.71970269,0.93244917,0.29806121
-5.25562781,1.06850004,0.00941207,0.00000000,0.00086762,0.66780815,0.85537166,0.27698763
-5.24962481,0.99756731,0.00868525,0.00000000,0.00073820,0.62102283,0.78608754,0.25793453
-5.24362181,0.93391973,0.00816023,0.00000000,0.00062469,0.57903977,0.72425187,0.24074481
-5.23761881,0.87701263,0.00783842,0.00000000,0.00052599,0.54151430,0.66944634,0.22524920
-5.23161581,0.82627749,0.00772194,0.00000000,0.00044091,0.50808331,0.62120786,0.21127391
-5.22561281,0.78115086,0.00781368,0.00000000,0.00036826,0.47838320,0.57905504,0.19864774
-5.21960980,0.74109951,0.00811721,0.00000000,0.00030683,0.45206571,0.54251163,0.18720846
-5.21360680,0.70564073,0.00863666,0.00000000,0.00025545,0.42881094,0.51112579,0.17680804
-5.20760380,0.67435710,0.00937646,0.00000000,0.00021302,0.40833704,0.48448482,0.16731655
-5.20160080,0.64690538,0.01034101,0.00000000,0.00017846,0.39040638,0.46222479,0.15862477
-5.19559780,0.62301947,0.01153421,0.00000000,0.00015080,0.37482812,0.44403531,0.15064528
-5.18959480,0.60250777,0.01295900,0.00000000,0.00012914,0.36145743,0.42965948,0.14331236
-5.18359180,0.58524567,0.01461678,0.00000000,0.00011266,0.35019164,0.41888963,0.13658051
-5.17758879,0.57116380,0.01650684,0.00000000,0.00010063,0.34096383,0.41155943,0.13042216
-5.17158579,0.56023332,0.01862575,0.00000000,0.00009239,0.33373458,0.40753335,0.12482442
-5.16558279,0.55244913,0.02096687,0.00000000,0.00008735,0.32848238,0.40669416,0.11978539
-5.15957979,0.54781235,0.02351985,0.00000000,0.00008500,0.32519351,0.40892960,0.11531020
-5.15357679,0.54631313,0.02627029,0.00000000,0.00008486,0.32385204,0.41411913,0.11140703
-5.14757379,0.54791484,0.02919952,0.00000000,0.00008653,0.32443058,0.42212150,0.10808330
-5.14157079,0.55254056,0.03228455,0.00000000,0.00008965,0.32688228,0.43276420,0.10534240
-5.13556778,0.56006268,0.03549822,0.00000000,0.00009388,0.33113462,0.44583514,0.10318085
-5.12956478,0.57029597,0.03880950,0.00000000,0.00009892,0.33708513,0.46107728,0.10158630
-5.12356178,0.58299471,0.04218404,0.00000000,0.00010451,0.34459937,0.47818643,0.10053626
-5.11755878,0.59785361,0.04558487,0.00000000,0.00011040,0.35351117,0.49681233,0.09999760
-5.11155578,0.61451268,0.04897327,0.00000000,0.00011635,0.36362497,0.51656301,0.09992691
-5.10555278,0.63256557,0.05230973,0.00000000,0.00012218,0.37472012,0.53701216,0.10027155
-5.09954977,0.65157083,0.05555507,0.00000000,0.00012768,0.38655682,0.55770915,0.10097128
-5.09354677,0.67106549,0.05867154,0.00000000,0.00013270,0.39888335,0.57819112,0.10196052
-5.08754377,0.69058027,0.06162389,0.00000000,0.00013708,0.41144407,0.59799652,0.10317093
-5.08154077,0.70965541,0.06438047,0.00000000,0.00014071,0.42398785,0.61667954,0.10453422
-5.07553777,0.72785659,0.06691404,0.00000000,0.00014348,0.43627645,0.63382451,0.10598505
-5.06953477,0.74478988,0.06920265,0.00000000,0.00014531,0.44809235,0.64905965,0.10746391
-5.06353177,0.76011530,0.07123010,0.00000000,0.00014615,0.45924584,0.66206961,0.10891981
-5.05752876,0.77355826,0.07298634,0.00000000,0.00014597,0.46958091,0.67260609,0.11031262
-5.05152576,0.78491841,0.07446759,0.00000000,0.00014478,0.47897984,0.68049610,0.11161509
-5.04552276,0.79407575,0.07567622,0.00000000,0.00014259,0.48736628,0.68564761,0.11281432
-5.03951976,0.80099372,0.07662046,0.00000000,0.00013945,0.49470689,0.68805231,0.11391284
-5.03351676,0.80571938,0.07731392,0.00000000,0.00013544,0.50101141,0.68778547,0.11492897
-5.02751376,0.80838075,0.07777493,0.00000000,0.00013064,0.50633140,0.68500302,0.11589679
-5.02151076,0.80918158,0.07802583,0.00000000,0.00012515,0.51075773,0.67993592,0.11686548
-5.01550775,0.80839385,0.07809214,0.00000000,0.00011909,0.51441694,0.67288235,0.11789809
-5.00950475,0.80634843,0.07800176,0.00000000,0.00011260,0.51746685,0.66419792,0.11906994
-5.00350175,0.80342427,0.07778413,0.00000000,0.00010580,0.52009129,0.65428438,0.12046646
-4.99749875,0.80003657,0.07746948,0.00000000,0.00009885,0.52249448,0.64357745,0.12218066
-4.99149575,0.79662417,0.07708807,0.00000000,0.00009188,0.52489493,0.63253396,0.12431030
-4.98549275,0.79363682,0.07666962,0.00000000,0.00008503,0.52751916,0.62161903,0.12695470
-4.97948974,0.79152229,0.07624271,0.00000000,0.00007844,0.53059533,0.61129349,0.13021144
-4.97348674,0.79071396,0.07583429,0.00000000,0.00007226,0.53434674,0.60200212,0.13417287
-4.96748374,0.79161892,0.07546931,0.00000000,0.00006662,0.53898557,0.59416282,0.13892258
-4.96148074,0.79460699,0.07517033,0.00000000,0.00006167,0.54470672,0.58815722,0.14453203
-4.95547774,0.80000085,0.07495723,0.00000000,0.00005753,0.55168198,0.58432279,0.15105730
-4.94947474,0.80806750,0.07484695,0.00000000,0.00005437,0.56005477,0.58294676,0.15853615
-4.94347174,0.81901150,0.07485327,0.00000000,0.00005235,0.56993540,0.58426200,0.16698561
-4.93746873,0.83297004,0.07498664,0.00000000,0.00005162,0.58139737,0.58844493,0.17640009
-4.93146573,0.85001024,0.07525405,0.00000000,0.00005239,0.59447463,0.59561560,0.18675025
-4.92546273,0.87012889,0.07565899,0.00000000,0.00005488,0.60916031,0.60583984,0.19798267
-4.91945973,0.89325480,0.07620144,0.00000000,0.00005932,0.62540685,0.61913366,0.21002051
-4.91345673,0.91925386,0.07687808,0.00000000,0.00006601,0.64312789,0.63546951,0.22276509
-4.90745373,0.94793682,0.07768246,0.00000000,0.00007526,0.66220196,0.65478433,0.23609849
-4.90145073,0.97906947,0.07860544,0.00000000,0.00008744,0.68247779,0.67698907,0.24988710
-4.89544772,1.01238514,0.07963565,0.00000000,0.00010295,0.70378141,0.70197917,0.26398599
-4.88944472,1.04759877,0.08076014,0.00000000,0.00012223,0.72592443,0.72964547,0.27824404
-4.88344172,1.08442191,0.08196511,0.00000000,0.00014576,0.74871337,0.75988498,0.29250941
-4.87743872,1.12257789,0.08323663,0.00000000,0.00017406,0.77195938,0.79261063,0.30663529
-4.87143572,1.16181609,0.08456149,0.00000000,0.00020766,0.79548782,0.82775939,0.32048549
-4.86543272,1.20192436,0.08592789,0.00000000,0.00024709,0.81914695,0.86529800,0.33393959
-4.85942971,1.24273853,0.08732612,0.00000000,0.00029288,0.84281514,0.90522542,0.34689731
-4.85342671,1.28414814,0.08874901,0.00000000,0.00034553,0.86640585,0.94757174,0.35928175
-4.84742371,1.32609765,0.09019221,0.00000000,0.00040549,0.88986998,0.99239288,0.37104137
-4.84142071,1.36858255,0.09165421,0.00000000,0.00047311,0.91319505,1.03976109,0.38215039
-4.83541771,1.41164034,0.09313603,0.00000000,0.00054868,0.93640107,1.08975136,0.39260756
-4.82941471,1.45533643,0.09464071,0.00000000,0.00063229,0.95953313,1.14242405,0.40243329
-4.82341171,1.49974556,0.09617241,0.00000000,0.00072394,0.98265101,1.19780471,0.41166535
-4.81740870,1.54492976,0.09773542,0.00000000,0.00082338,1.00581622,1.25586188,0.42035319
-4.81140570,1.59091405,0.09933287,0.00000000,0.00093020,1.02907734,1.31648441,0.42855134
-4.80540270,1.63766140,0.10096544,0.00000000,0.00104374,1.05245457,1.37945961,0.43631223
-4.79939970,1.68504891,0.10263000,0.00000000,0.00116309,1.07592452,1.44445391,0.44367894
-4.79339670,1.73284669,0.10431842,0.00000000,0.00128714,1.09940634,1.51099766,0.45067827
-4.78739370,1.78070151,0.10601654,0.00000000,0.00141451,1.12275047,1.57847543,0.45731476
-4.78139070,1.82812652,0.10770345,0.00000000,0.00154361,1.14573075,1.64612323,0.46356599
-4.77538769,1.87449852,0.10935119,0.00000000,0.00167268,1.16804101,1.71303338,0.46937954
-4.76938469,1.91906334,0.11092476,0.00000000,0.00179977,1.18929648,1.77816772,0.47467201
-4.76338169,1.96094988,0.11238277,0.00000000,0.00192284,1.20904040,1.84037912,0.47933001
-4.75737869,1.99919253,0.11367838,0.00000000,0.00203978,1.22675578,1.89844070,0.48321345
-4.75137569,2.03276111,0.11476079,0.00000000,0.00214847,1.24188185,1.95108191,0.48616067
-4.74537269,2.06059709,0.11557703,0.00000000,0.00224688,1.25383458,1.99702991,0.48799543
-4.73936968,2.08165440,0.11607403,0.00000000,0.00233306,1.26203007,2.03505439,0.48853518
-4.73336668,2.09494266,0.11620092,0.00000000,0.00240529,1.26590981,2.06401368,0.48760034
-4.72736368,2.09957056,0.11591130,0.00000000,0.00246205,1.26496621,2.08289980,0.48502380
-4.72136068,2.09478699,0.11516546,0.00000000,0.00250216,1.25876719,2.09088022,0.48066035
-4.71535768,2.08001773,0.11393238,0.00000000,0.00252476,1.24697825,2.08733396,0.47439530
-4.70935468,2.05489556,0.11219142,0.00000000,0.00252934,1.22938093,2.07188021,0.46615189
-4.70335168,2.01928218,0.10993360,0.00000000,0.00251580,1.20588652,2.04439795,0.45589700
-4.69734867,1.97328077,0.10716233,0.00000000,0.00248443,1.17654436,2.00503549,0.44364499
-4.69134567,1.91723845,0.10389371,0.00000000,0.00243590,1.14154419,1.95420936,0.42945920
-4.68534267,1.85173875,0.10015622,0.00000000,0.00237122,1.10121261,1.89259292,0.41345141
-4.67933967,1.77758439,0.09598990,0.00000000,0.00229176,1.05600377,1.82109495,0.39577898
-4.67333667,1.69577155,0.09144510,0.00000000,0.00219913,1.00648501,1.74082983,0.37664018
-4.66733367,1.60745701,0.08658085,0.00000000,0.00209519,0.95331815,1.65308054,0.35626778
-4.66133067,1.51392007,0.08146287,0.00000000,0.00198195,0.89723762,1.55925669,0.33492136
-4.65532766,1.41652112,0.07616148,0.00000000,0.00186154,0.83902654,1.46084953,0.31287888
-4.64932466,1.31665918,0.07074938,0.00000000,0.00173612,0.77949201,1.35938622,0.29042774
-4.64332166,1.21573017,0.06529952,0.00000000,0.00160784,0.71944082,1.25638539,0.26785610
-4.63731866,1.11508817,0.05988306,0.00000000,0.00147877,0.65965674,1.15331606,0.24544454
-4.63131566,1.01601088,0.05456758,0.00000000,0.00135088,0.60088027,1.05156131,0.22345870
-4.62531266,0.91967091,0.04941563,0.00000000,0.00122598,0.54379174,0.95238833,0.20214308
-4.61930965,0.82711359,0.04448357,0.00000000,0.00110572,0.48899820,0.85692531,0.18171616
-4.61330665,0.73924180,0.03982078,0.00000000,0.00099153,0.43702437,0.76614598,0.16236708
-4.60730365,0.65680791,0.03546935,0.00000000,0.00088467,0.38830779,0.68086157,0.14425383
-4.60130065,0.58041252,0.03146398,0.00000000,0.00078620,0.34319795,0.60171996,0.12750285
-4.59529765,0.51050938,0.02783231,0.00000000,0.00069701,0.30195897,0.52921123,0.11221000
-4.58929465,0.44741551,0.02459550,0.00000000,0.00061781,0.26477546,0.46367881,0.09844270
-4.58329165,0.39132560,0.02176901,0.00000000,0.00054921,0.23176070,0.40533488,0.08624291
-4.57728864,0.34232929,0.01936353,0.00000000,0.00049173,0.20296672,0.35427898,0.07563082
-4.57128564,0.30043030,0.01738597,0.00000000,0.00044580,0.17839523,0.31051834,0.06660889
-4.56528264,0.26556606,0.01584049,0.00000000,0.00041185,0.15800899,0.27398886,0.05916601
-4.55927964,0.23762674,0.01472944,0.00000000,0.00039032,0.14174278,0.24457541,0.05328149
-4.55327664,0.21647275,0.01405416,0.00000000,0.00038166,0.12951336,0.22213051,0.04892879
-4.54727364,0.20194979,0.01381563,0.00000000,0.00038639,0.12122812,0.20649049,0.04607855
-4.54127064,0.19390084,0.01401496,0.00000000,0.00040511,0.11679182,0.19748847,0.04470113
-4.53526763,0.19217465,0.01465353,0.00000000,0.00043849,0.11611128,0.19496366,0.04476816
-4.52926463,0.19663041,0.01573298,0.00000000,0.00048728,0.11909796,0.19876675,0.04625339
-4.52326163,0.20713865,0.01725488,0.00000000,0.00055229,0.12566814,0.20876133,0.04913265
-4.51725863,0.22357842,0.01922024,0.00000000,0.00063437,0.13574121,0.22482139,0.05338291
-4.51125563,0.24583106,0.02162875,0.00000000,0.00073439,0.14923578,0.24682533,0.05898077
-4.50525263,0.27377111,0.02447783,0.00000000,0.00085316,0.16606439,0.27464684,0.06590008
-4.49924962,0.30725481,0.02776163,0.00000000,0.00099143,0.18612677,0.30814336,0.07410926
-4.49324662,0.34610709,0.03146986,0.00000000,0.00114976,0.20930243,0.34714269,0.08356818
-4.48724362,0.39010766,0.03558673,0.00000000,0.00132854,0.23544275,0.39142874,0.09422495
-4.48124062,0.43897722,0.04008983,0.00000000,0.00152784,0.26436334,0.44072719,0.10601269
-4.47523762,0.49236455,0.04494920,0.00000000,0.00174741,0.29583706,0.49469195,0.11884665
-4.46923462,0.54983546,0.05012662,0.00000000,0.00198658,0.32958816,0.55289342,0.13262175
-4.46323162,0.61086428,0.05557511,0.00000000,0.00224420,0.36528811,0.61480931,0.14721075
-4.45722861,0.67482884,0.06123878,0.00000000,0.00251863,0.40255351,0.67981878,0.16246329
-4.45122561,0.74100934,0.06705300,0.00000000,0.00280768,0.44094627,0.74720070,0.17820585
-4.44522261,0.80859170,0.07294498,0.00000000,0.00310861,0.47997652,0.81613634,0.19424274
-4.43921961,0.87667554,0.07883478,0.00000000,0.00341815,0.51910809,0.88571683,0.21035830
-4.43321661,0.94428703,0.08463663,0.00000000,0.00373249,0.55776674,0.95495564,0.22632008
-4.42721361,1.01039607,0.09026069,0.00000000,0.00404741,0.59535090,1.02280555,0.24188311
-4.42121061,1.07393775,0.09561505,0.00000000,0.00435826,0.63124455,1.08818012,0.25679518
-4.41520760,1.13383713,0.10060805,0.00000000,0.00466017,0.66483196,1.14997866,0.27080277
-4.40920460,1.18903656,0.10515069,0.00000000,0.00494806,0.69551360,1.20711400,0.28365759
-4.40320160,1.23852452,0.10915918,0.00000000,0.00521686,0.72272267,1.25854194,0.29512342
-4.39719860,1.28136477,0.11255738,0.00000000,0.00546161,0.74594156,1.30329126,0.30498296
-4.39119560,1.31672448,0.11527915,0.00000000,0.00567762,0.76471748,1.34049279,0.31304439
-4.38519260,1.34390021,0.11727046,0.00000000,0.00586061,0.77867659,1.36940654,0.31914738
-4.37918959,1.36234047,0.11849107,0.00000000,0.00600686,0.78753595,1.38944544,0.32316820
-4.37318659,1.37166379,0.11891593,0.00000000,0.00611335,0.79111276,1.40019455,0.32502384
-4.36718359,1.37167149,0.11853596,0.00000000,0.00617782,0.78933039,1.40142503,0.32467469
-4.36118059,1.36235441,0.11735837,0.00000000,0.00619888,0.78222099,1.39310188,0.32212596
-4.35517759,1.34389336,0.11540645,0.00000000,0.00617606,0.76992436,1.37538537,0.31742749
-4.34917459,1.31665321,0.11271877,0.00000000,0.00610981,0.75268340,1.34862570,0.31067213
-4.34317159,1.28117081,0.10934791,0.00000000,0.00600152,0.73083605,1.31335152,0.30199267
-4.33716858,1.23813736,0.10535877,0.00000000,0.00585342,0.70480428,1.27025244,0.29155746
-4.33116558,1.18837599,0.10082650,0.00000000,0.00566855,0.67508050,1.22015660,0.27956504
-4.32516258,1.13281554,0.09583410,0.00000000,0.00545061,0.64221213,1.16400418,0.26623780
-4.31915958,1.07246181,0.09046998,0.00000000,0.00520390,0.60678482,1.10281806,0.25181516
-4.31315658,1.00836731,0.08482531,0.00000000,0.00493312,0.56940527,1.03767291,0.23654646
-4.30715358,0.94160102,0.07899149,0.00000000,0.00464324,0.53068407,0.96966399,0.22068382
