energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.75987994,2.07956534,0.66417435,0.50432633,0.00221755,0.09209081,0.02680440,1.26977617,0.35860234,0.11390471
-5.75387694,2.06515037,0.66062192,0.50618212,0.00229738,0.09129524,0.02623317,1.26213470,0.34605741,0.11309318
-5.74787394,2.04959832,0.65661536,0.50755760,0.00237797,0.09032936,0.02561108,1.25395109,0.33373264,0.11227384
-5.74187094,2.03249365,0.65206267,0.50829974,0.00245759,0.08918157,0.02494552,1.24495863,0.32164694,0.11141764
-5.73586793,2.01342878,0.64687910,0.50825612,0.00253441,0.08784204,0.02424315,1.23489520,0.30981635,0.11049630
-5.72986493,1.99202151,0.64099155,0.50728000,0.00260652,0.08630346,0.02350979,1.22351437,0.29825411,0.10948370
-5.72386193,1.96793310,0.63434300,0.50523569,0.00267206,0.08456174,0.02275040,1.21059685,0.28697120,0.10835713
-5.71785893,1.94088628,0.62689677,0.50200422,0.00272919,0.08261664,0.02196914,1.19596187,0.27597726,0.10709848
-5.71185593,1.91068222,0.61864034,0.49748880,0.00277619,0.08047244,0.02116945,1.17947769,0.26528196,0.10569518
-5.70585293,1.87721542,0.60958847,0.49162000,0.00281150,0.07813830,0.02035417,1.16107095,0.25489653,0.10414099
-5.69984992,1.84048588,0.59978547,0.48436023,0.00283379,0.07562858,0.01952574,1.14073413,0.24483544,0.10243651
-5.69384692,1.80060762,0.58930639,0.47570729,0.00284200,0.07296292,0.01868639,1.11853076,0.23511803,0.10058934
-5.68784392,1.75781312,0.57825710,0.46569675,0.00283539,0.07016616,0.01783829,1.09459814,0.22577007,0.09861408
-5.68184092,1.71245324,0.56677317,0.45440307,0.00281356,0.06726802,0.01698374,1.06914711,0.21682493,0.09653199
-5.67583792,1.66499270,0.55501753,0.44193924,0.00277648,0.06430262,0.01612531,1.04245922,0.20832439,0.09437038
-5.66983492,1.61600102,0.54317716,0.42845498,0.00272450,0.06130782,0.01526596,1.01488099,0.20031905,0.09216188
-5.66383192,1.56613944,0.53145869,0.41413359,0.00265834,0.05832443,0.01440911,0.98681572,0.19286812,0.08994345
-5.65782891,1.51614424,0.52008331,0.39918739,0.00257907,0.05539534,0.01355862,0.95871313,0.18603868,0.08775534
-5.65182591,1.46680724,0.50928107,0.38385218,0.00248806,0.05256453,0.01271883,0.93105717,0.17990447,0.08563997
-5.64582291,1.41895403,0.49928474,0.36838064,0.00238696,0.04987609,0.01189446,0.90435252,0.17454404,0.08364079
-5.63981991,1.37342095,0.49032353,0.35303520,0.00227763,0.04737327,0.01109052,0.87911024,0.17003854,0.08180110
-5.63381691,1.33103152,0.48261674,0.33808051,0.00216210,0.04509746,0.01031218,0.85583309,0.16646909,0.08016305
-5.62781391,1.29257299,0.47636764,0.32377575,0.00204247,0.04308736,0.00956464,0.83500091,0.16391380,0.07876657
-5.62181091,1.25877388,0.47175755,0.31036720,0.00192085,0.04137813,0.00885295,0.81705662,0.16244465,0.07764847
-5.61580790,1.23028306,0.46894044,0.29808117,0.00179932,0.04000060,0.00818184,0.80239304,0.16212421,0.07684163
-5.60980490,1.20765083,0.46803800,0.28711763,0.00167985,0.03898069,0.00755561,0.79134109,0.16300240,0.07637424
-5.60380190,1.19131269,0.46913538,0.27764467,0.00156424,0.03833877,0.00697797,0.78415953,0.16511340,0.07626922
-5.59779890,1.18157592,0.47227766,0.26979396,0.00145407,0.03808923,0.00645190,0.78102653,0.16847275,0.07654363
-5.59179590,1.17860961,0.47746719,0.26365736,0.00135068,0.03824008,0.00597958,0.78203342,0.17307492,0.07720826
-5.58579290,1.18243820,0.48466194,0.25928473,0.00125514,0.03879263,0.00556231,0.78718062,0.17889130,0.07826731
-5.57978989,1.19293897,0.49377483,0.25668305,0.00116822,0.03974135,0.00520050,0.79637621,0.18586887,0.07971814
-5.57378689,1.20984355,0.50467441,0.25581678,0.00109040,0.04107380,0.00489360,0.80943699,0.19392959,0.08155122
-5.56778389,1.23274370,0.51718676,0.25660959,0.00102187,0.04277065,0.00464020,0.82609248,0.20297061,0.08375016
-5.56178089,1.26110135,0.53109888,0.25894720,0.00096254,0.04480591,0.00443799,0.84599151,0.21286537,0.08629201
-5.55577789,1.29426288,0.54616346,0.26268151,0.00091208,0.04714732,0.00428389,0.86871179,0.22346566,0.08914763
-5.54977489,1.33147751,0.56210514,0.26763572,0.00086994,0.04975688,0.00417413,0.89377198,0.23460461,0.09228243
-5.54377189,1.37191935,0.57862813,0.27361034,0.00083538,0.05259157,0.00410431,0.92064621,0.24610055,0.09565716
-5.53776888,1.41471273,0.59542501,0.28038998,0.00080751,0.05560435,0.00406958,0.94878069,0.25776175,0.09922906
-5.53176588,1.45895994,0.61218652,0.28775066,0.00078537,0.05874525,0.00406474,0.97761181,0.26939174,0.10295315
-5.52576288,1.50377066,0.62861191,0.29546734,0.00076789,0.06196266,0.00408439,1.00658515,0.28079522,0.10678367
-5.51975988,1.54829187,0.64441957,0.30332158,0.00075402,0.06520489,0.00412306,1.03517482,0.29178419,0.11067571
-5.51375688,1.59173721,0.65935736,0.31110889,0.00074271,0.06842162,0.00417533,1.06290205,0.30218410,0.11458678
-5.50775388,1.63341441,0.67321225,0.31864562,0.00073294,0.07156566,0.00423603,1.08935252,0.31183980,0.11847854
-5.50175088,1.67274965,0.68581868,0.32577500,0.00072381,0.07459450,0.00430029,1.11419133,0.32062091,0.12231821
-5.49574787,1.70930771,0.69706525,0.33237229,0.00071449,0.07747195,0.00436372,1.13717506,0.32842650,0.12608003
-5.48974487,1.74280675,0.70689931,0.33834855,0.00070427,0.08016960,0.00442247,1.15816018,0.33518868,0.12974631
-5.48374187,1.77312717,0.71532916,0.34365321,0.00069259,0.08266801,0.00447334,1.17710732,0.34087504,0.13330817
-5.47773887,1.80031383,0.72242365,0.34827507,0.00067903,0.08495781,0.00451382,1.19408120,0.34548973,0.13676602
-5.47173587,1.82457160,0.72830918,0.35224185,0.00066330,0.08704033,0.00454218,1.20924611,0.34907324,0.14012948
-5.46573287,1.84625447,0.73316420,0.35561830,0.00064524,0.08892798,0.00455743,1.22285715,0.35170067,0.14341703
-5.45972986,1.86584863,0.73721140,0.35850299,0.00062484,0.09064422,0.00455939,1.23524771,0.35347884,0.14665512
-5.45372686,1.88395050,0.74070806,0.36102392,0.00060219,0.09222324,0.00454861,1.24681373,0.35454217,0.14987711
-5.44772386,1.90124081,0.74393497,0.36333329,0.00057749,0.09370916,0.00452638,1.25799563,0.35504766,0.15312170
-5.44172086,1.91845605,0.74718450,0.36560150,0.00055102,0.09515506,0.00449463,1.26925886,0.35516918,0.15643139
-5.43571786,1.93635876,0.75074846,0.36801091,0.00052312,0.09662158,0.00445587,1.28107400,0.35509138,0.15985061
-5.42971486,1.95570813,0.75490630,0.37074943,0.00049419,0.09817546,0.00441312,1.29389738,0.35500347,0.16342400
-5.42371186,1.97723225,0.75991424,0.37400436,0.00046465,0.09988783,0.00436978,1.30815323,0.35509322,0.16719463
-5.41770885,2.00160329,0.76599580,0.37795670,0.00043494,0.10183245,0.00432956,1.32421815,0.35554145,0.17120251
-5.41170585,2.02941655,0.77333416,0.38277602,0.00040548,0.10408400,0.00429632,1.34240836,0.35651709,0.17548324
-5.40570285,2.06117417,0.78206656,0.38861627,0.00037669,0.10671638,0.00427402,1.36297036,0.35817330,0.18006703
-5.39969985,2.09727376,0.79228094,0.39561231,0.00034897,0.10980119,0.00426656,1.38607511,0.36064441,0.18497795
-5.39369685,2.13800220,0.80401484,0.40387748,0.00032267,0.11340640,0.00427772,1.41181568,0.36404407,0.19023363
-5.38769385,2.18353434,0.81725630,0.41350203,0.00029811,0.11759528,0.00431100,1.44020824,0.36846444,0.19584521
-5.38169085,2.23393612,0.83194683,0.42455231,0.00027557,0.12242555,0.00436957,1.47119597,0.37397641,0.20181762
-5.37568784,2.28917158,0.84798586,0.43707078,0.00025529,0.12794894,0.00445619,1.50465543,0.38063083,0.20815012
-5.36968484,2.34911291,0.86523650,0.45107651,0.00023748,0.13421099,0.00457308,1.54040475,0.38846057,0.21483702
-5.36368184,2.41355278,0.88353222,0.46656624,0.00022230,0.14125121,0.00472191,1.57821311,0.39748333,0.22186864
-5.35767884,2.48221815,0.90268404,0.48351572,0.00020989,0.14910354,0.00490370,1.61781090,0.40770493,0.22923224
-5.35167584,2.55478482,0.92248783,0.50188129,0.00020038,0.15779711,0.00511879,1.65890003,0.41912299,0.23691309
-5.34567284,2.63089200,0.94273155,0.52160163,0.00019386,0.16735727,0.00536682,1.70116391,0.43173085,0.24489555
-5.33966983,2.71015651,0.96320208,0.54259955,0.00019043,0.17780678,0.00564668,1.74427682,0.44552144,0.25316402
-5.33366683,2.79218602,0.98369137,0.56478388,0.00019016,0.18916721,0.00595657,1.78791244,0.46049098,0.26170393
-5.32766383,2.87659123,1.00400194,0.58805135,0.00019313,0.20146033,0.00629395,1.83175123,0.47664234,0.27050257
-5.32166083,2.96299657,1.02395145,0.61228852,0.00019942,0.21470953,0.00665563,1.87548688,0.49398794,0.27954979
-5.31565783,3.05104946,1.04337642,0.63737375,0.00020912,0.22894108,0.00703778,1.91883161,0.51255177,0.28883865
-5.30965483,3.14042778,1.06213500,0.66317921,0.00022231,0.24418508,0.00743608,1.96152044,0.53237075,0.29836583
-5.30365183,3.23084569,1.08010883,0.68957296,0.00023906,0.26047608,0.00784573,2.00331456,0.55349492,0.30813187
-5.29764882,3.32205732,1.09720405,0.71642100,0.00025947,0.27785313,0.00826163,2.04400368,0.57598647,0.31814122
-5.29164582,3.41385847,1.11335134,0.74358933,0.00028358,0.29635921,0.00867847,2.08340765,0.59991754,0.32840201
-5.28564282,3.50608586,1.12850526,0.77094592,0.00031146,0.31603983,0.00909088,2.12137710,0.62536660,0.33892559
-5.27963982,3.59861389,1.14264270,0.79836247,0.00034314,0.33694091,0.00949355,2.15779328,0.65241349,0.34972569
-5.27363682,3.69134873,1.15576062,0.82571596,0.00037860,0.35910568,0.00988139,2.19256690,0.68113301,0.36081729
-5.26763382,3.78421950,1.16787318,0.85288981,0.00041780,0.38257076,0.01024964,2.22563610,0.71158742,0.37221515
-5.26163082,3.87716687,1.17900814,0.87977455,0.00046065,0.40736148,0.01059398,2.25696339,0.74381784,0.38393193
-5.25562781,3.97012898,1.18920288,0.90626798,0.00050698,0.43348650,0.01091063,2.28653154,0.77783495,0.39597614
-5.24962481,4.06302527,1.19849995,0.93227482,0.00055656,0.46093209,0.01119641,2.31433869,0.81360942,0.40834971
-5.24362181,4.15573874,1.20694251,0.95770563,0.00060908,0.48965613,0.01144881,2.34039243,0.85106252,0.42104550
-5.23761881,4.24809751,1.21456961,0.98247538,0.00066417,0.51958244,0.01166594,2.36470340,0.89005745,0.43404473
-5.23161581,4.33985658,1.22141168,1.00650137,0.00072134,0.55059556,0.01184659,2.38727838,0.93039205,0.44731457
-5.22561281,4.43068113,1.22748640,1.02970093,0.00078004,0.58253652,0.01199012,2.40811343,0.97179342,0.46080593
-5.21960980,4.52013229,1.23279513,1.05198896,0.00083962,0.61519999,0.01209643,2.42718712,1.01391509,0.47445175
-5.21360680,4.60765691,1.23732010,1.07327538,0.00089936,0.64833311,0.01216585,2.44445468,1.05633725,0.48816586
-5.20760380,4.69258221,1.24102255,1.09346290,0.00095849,0.68163635,0.01219907,2.45984299,1.09857035,0.50184260
-5.20160080,4.77411637,1.24384203,1.11244521,0.00101617,0.71476663,0.01219704,2.47324711,1.14006242,0.51535726
-5.19559780,4.85135567,1.24569682,1.13010568,0.00107151,0.74734279,0.01216085,2.48452858,1.18021006,0.52856758
-5.18959480,4.92329857,1.24648555,1.14631699,0.00112364,0.77895331,0.01209167,2.49351555,1.21837304,0.54131608
-5.18359180,4.98886651,1.24609006,1.16094151,0.00117166,0.80916635,0.01199069,2.50000511,1.25389206,0.55343345
-5.17758879,5.04693115,1.24437938,1.17383267,0.00121471,0.83754152,0.01185906,2.50376762,1.28610904,0.56474276
-5.17158579,5.09634694,1.24121452,1.18483727,0.00125200,0.86364318,0.01169787,2.50455305,1.31438937,0.57506440
-5.16558279,5.13598789,1.23645417,1.19379870,0.00128279,0.88705460,0.01150817,2.50209906,1.33814492,0.58422154
-5.15957979,5.16478693,1.22996077,1.20056083,0.00130644,0.90739245,0.01129103,2.49614044,1.35685687,0.59204589
-5.15357679,5.18177592,1.22160688,1.20497268,0.00132247,0.92432085,0.01104753,2.48641962,1.37009740,0.59838356
-5.14757379,5.18612469,1.21128148,1.20689327,0.00133047,0.93756440,0.01077889,2.47269764,1.37754886,0.60310054
-5.14157079,5.17717692,1.19889591,1.20619684,0.00133025,0.94691945,0.01048656,2.45476517,1.37901979,0.60608784
-5.13556778,5.15448130,1.18438936,1.20277785,0.00132174,0.95226308,0.01017225,2.43245305,1.37445659,0.60726576
-5.12956478,5.11781637,1.16773342,1.19655575,0.00130504,0.95355937,0.00983809,2.40564191,1.36395045,0.60658727
-5.12356178,5.06720785,1.14893581,1.18747923,0.00128042,0.95086257,0.00948667,2.37427043,1.34773903,0.60404024
-5.11755878,5.00293776,1.12804300,1.17552973,0.00124831,0.94431696,0.00912113,2.33834197,1.32620280,0.59964845
-5.11155578,4.92554490,1.10514166,1.16072409,0.00120928,0.93415360,0.00874518,2.29792927,1.29985609,0.59347143
-5.10555278,4.83581692,1.08035909,1.14311626,0.00116403,0.92068396,0.00836316,2.25317720,1.26933348,0.58560302
-5.09954977,4.73477446,1.05386244,1.12279806,0.00111337,0.90429086,0.00798003,2.20430336,1.23537197,0.57616885
-5.09354677,4.62364841,1.02585703,1.09989880,0.00105821,0.88541719,0.00760131,2.15159684,1.19878998,0.56532289
-5.08754377,4.50385146,0.99658374,1.07458411,0.00099951,0.86455293,0.00723309,2.09541502,1.16046401,0.55324327
-5.08154077,4.37694543,0.96631570,1.04705375,0.00093827,0.84222123,0.00688192,2.03617887,1.12130428,0.54012754
-5.07553777,4.24460606,0.93535431,1.01753877,0.00087551,0.81896404,0.00655473,1.97436685,1.08223017,0.52618769
-5.06953477,4.10858676,0.90402490,0.98629801,0.00081223,0.79532810,0.00625872,1.91050777,1.04414671,0.51164513
-5.06353177,3.97068283,0.87267201,0.95361411,0.00074941,0.77185176,0.00600124,1.84517288,1.00792302,0.49672585
-5.05752876,3.83269751,0.84165455,0.91978923,0.00068797,0.74905320,0.00578969,1.77896742,0.97437329,0.48165598
-5.05152576,3.69641097,0.81134077,0.88514062,0.00062876,0.72742038,0.00563136,1.71252206,0.94424112,0.46665788
-5.04552276,3.56355285,0.78210327,0.84999605,0.00057254,0.70740300,0.00553330,1.64648409,0.91818730,0.45194685
-5.03951976,3.43577895,0.75431398,0.81468940,0.00052000,0.68940656,0.00550223,1.58150889,0.89678135,0.43772849
-5.03351676,3.31465205,0.72833919,0.77955627,0.00047172,0.67378847,0.00554436,1.51825150,0.88049659,0.42419677
-5.02751376,3.20162682,0.70453464,0.74492987,0.00042819,0.66085615,0.00566530,1.45735845,0.86970853,0.41153267
-5.02151076,3.09803819,0.68324052,0.71113699,0.00038979,0.65086678,0.00586995,1.39945979,0.86469605,0.39990335
-5.01550775,3.00509273,0.66477664,0.67849430,0.00035680,0.64402835,0.00616239,1.34516140,0.86564500,0.38946172
-5.00950475,2.92386217,0.64943743,0.64730468,0.00032943,0.64050175,0.00654573,1.29503731,0.87265342,0.38034621
-5.00350175,2.85527829,0.63748702,0.61785383,0.00030780,0.64040349,0.00702207,1.24962219,0.88573797,0.37268065
-4.99749875,2.80012845,0.62915425,0.59040688,0.00029193,0.64380853,0.00759239,1.20940377,0.90484085,0.36657416
-4.99149575,2.75905120,0.62462775,0.56520514,0.00028180,0.65075322,0.00825646,1.17481522,0.92983690,0.36212077
-4.98549275,2.73253127,0.62405105,0.54246286,0.00027730,0.66123773,0.00901278,1.14622753,0.96054033,0.35939891
-4.97948974,2.72089407,0.62751791,0.52236406,0.00027826,0.67522821,0.00985849,1.12394187,0.99671102,0.35847053
-4.97348674,2.72429930,0.63506787,0.50505940,0.00028449,0.69265823,0.01078938,1.10818209,1.03806015,0.35938001
-4.96748374,2.74273430,0.64668227,0.49066318,0.00029572,0.71342989,0.01179983,1.09908745,1.08425524,0.36215278
-4.96148074,2.77600733,0.66228086,0.47925057,0.00031164,0.73741444,0.01288279,1.09670597,1.13492473,0.36679385
-4.95547774,2.82374162,0.68171916,0.47085498,0.00033192,0.76445281,0.01402987,1.10098848,1.18966229,0.37328626
-4.94947474,2.88537103,0.70478686,0.46546602,0.00035615,0.79435607,0.01523130,1.11178386,1.24803112,0.38158977
-4.94347174,2.96013803,0.73120732,0.46302786,0.00038394,0.82690632,0.01647610,1.12883566,1.30956855,0.39163973
-4.93746873,3.04709506,0.76063846,0.46343831,0.00041483,0.86185803,0.01775216,1.15178064,1.37379113,0.40334657
-4.93146573,3.14510997,0.79267513,0.46654875,0.00044834,0.89894015,0.01904636,1.18014932,1.44020046,0.41659572
-4.92546273,3.25287610,0.82685307,0.47216492,0.00048396,0.93785916,0.02034483,1.21336900,1.50828966,0.43124845
-4.91945973,3.36892744,0.86265461,0.48004883,0.00052119,0.97830304,0.02163308,1.25076937,1.57755075,0.44714338
-4.91345673,3.49165891,0.89951598,0.48992173,0.00055948,1.01994608,0.02289633,1.29159086,1.64748248,0.46409886
-4.90745373,3.61935156,0.93683626,0.50146814,0.00059828,1.06245462,0.02411970,1.33499571,1.71759843,0.48191615
-4.90145073,3.75020209,0.97398776,0.51434116,0.00063705,1.10549316,0.02528851,1.38008170,1.78743508,0.50038330
-4.89544772,3.88235580,1.01032771,0.52816859,0.00067525,1.14873076,0.02638861,1.42589828,1.85655919,0.51927952
-4.88944472,4.01394195,1.04521090,0.54256011,0.00071234,1.19184728,0.02740660,1.47146480,1.92457404,0.53837997
-4.88344172,4.14311008,1.07800292,0.55711518,0.00074781,1.23453896,0.02833013,1.51579026,1.99112402,0.55746063
-4.87743872,4.26806594,1.10809372,0.57143146,0.00078118,1.27652307,0.02914817,1.55789427,2.05589700,0.57630307
-4.87143572,4.38710556,1.13491099,0.58511354,0.00081199,1.31754115,0.02985118,1.59682835,2.11862423,0.59469886
-4.86543272,4.49864613,1.15793291,0.59778177,0.00083985,1.35736069,0.03043137,1.63169711,2.17907735,0.61245334
-4.85942971,4.60125247,1.17669989,0.60908086,0.00086438,1.39577491,0.03088279,1.66167853,2.23706262,0.62938874
-4.85342671,4.69365826,1.19082500,0.61868802,0.00088527,1.43260074,0.03120145,1.68604270,2.29241248,0.64534630
-4.84742371,4.77478136,1.20000254,0.62632044,0.00090228,1.46767509,0.03138539,1.70416852,2.34497480,0.66018746
-4.84142071,4.84373309,1.20401462,0.63174177,0.00091518,1.50084972,0.03143464,1.71555766,2.39460053,0.67379417
-4.83541771,4.89982166,1.20273556,0.63476756,0.00092386,1.53198502,0.03135123,1.71984547,2.44113045,0.68606826
-4.82941471,4.94255016,1.19613386,0.63526939,0.00092822,1.56094341,0.03113908,1.71680852,2.48438211,0.69693013
-4.82341171,4.97161011,1.18427188,0.63317759,0.00092823,1.58758284,0.03080389,1.70636852,2.52413788,0.70631698
-4.81740870,4.98687158,1.16730313,0.62848258,0.00092394,1.61175121,0.03035300,1.68859257,2.56013537,0.71418067
-4.81140570,4.98837097,1.14546749,0.62123471,0.00091542,1.63328220,0.02979518,1.66368983,2.59206103,0.72048572
-4.80540270,4.97629797,1.11908439,0.61154261,0.00090282,1.65199320,0.02914049,1.63200479,2.61954792,0.72520742
-4.79939970,4.95098249,1.08854439,0.59957023,0.00088633,1.66768583,0.02840008,1.59400735,2.64217834,0.72833055
-4.79339670,4.91288287,1.05429940,0.58553251,0.00086617,1.68014911,0.02758594,1.55028018,2.65949154,0.72984864
-4.78739370,4.86257581,1.01685187,0.56968994,0.00084261,1.68916571,0.02671074,1.50150379,2.67099668,0.72976405
-4.78139070,4.80074861,0.97674339,0.55234205,0.00081597,1.69452081,0.02578764,1.44843961,2.67619056,0.72808884
-4.77538769,4.72819345,0.93454289,0.53382010,0.00078658,1.69601333,0.02483005,1.39191187,2.67457960,0.72484635
-4.76938469,4.64580367,0.89083493,0.51447904,0.00075479,1.69346899,0.02385149,1.33278858,2.66570485,0.72007337
-4.76338169,4.55457111,0.84620825,0.49468906,0.00072100,1.68675433,0.02286541,1.27196213,2.64916892,0.71382268
-4.75737869,4.45558379,0.80124483,0.47482681,0.00068559,1.67579075,0.02188498,1.21033009,2.62466311,0.70616570
-4.75137569,4.35002261,0.75650972,0.45526659,0.00064896,1.66056780,0.02092296,1.14877648,2.59199329,0.69719496
-4.74537269,4.23915623,0.71254170,0.43637163,0.00061152,1.64115445,0.01999154,1.08815408,2.55110290,0.68702600
-4.73936968,4.12433277,0.66984494,0.41848577,0.00057366,1.61770775,0.01910214,1.02926795,2.50209138,0.67579850
-4.73336668,4.00696771,0.62888170,0.40192556,0.00053577,1.59047781,0.01826531,0.97286057,2.44522700,0.66367632
-4.72736368,3.88852721,0.59006613,0.38697320,0.00049822,1.55980877,0.01749054,0.91959886,2.38095287,0.65084628
-4.72136068,3.77050675,0.55375909,0.37387028,0.00046134,1.52613535,0.01678617,0.87006315,2.30988558,0.63751558
-4.71535768,3.65440529,0.52026417,0.36281264,0.00042545,1.48997493,0.01615919,0.82473842,2.23280638,0.62390791
-4.70935468,3.54169552,0.48982469,0.35394641,0.00039084,1.45191537,0.01561521,0.78400790,2.15064488,0.61025821
-4.70335168,3.43379128,0.46262184,0.34736537,0.00035776,1.41259925,0.01515832,0.74814901,2.06445617,0.59680648
-4.69734867,3.33201358,0.43877384,0.34310976,0.00032641,1.37270498,0.01479104,0.71733181,1.97539227,0.58379073
-4.69134567,3.23755675,0.41833615,0.34116653,0.00029697,1.33292606,0.01451431,0.69161986,1.88466928,0.57143965
-4.68534267,3.15145662,0.40130275,0.34147110,0.00026956,1.29394929,0.01432745,0.67097352,1.79353180,0.55996507
-4.67933967,3.07456246,0.38760842,0.34391053,0.00024428,1.25643318,0.01422825,0.65525554,1.70321632,0.54955502
-4.67333667,3.00751427,0.37713203,0.34832812,0.00022118,1.22098766,0.01421303,0.64423878,1.61491538,0.54036747
-4.66733367,2.95072700,0.36970081,0.35452918,0.00020027,1.18815608,0.01427674,0.63761584,1.52974396,0.53252525
-4.66133067,2.90438258,0.36509555,0.36228789,0.00018154,1.15840030,0.01441314,0.63501041,1.44870973,0.52611246
-4.65532766,2.86843042,0.36305666,0.37135494,0.00016495,1.13208967,0.01461501,0.63598988,1.37268828,0.52117246
-4.64932466,2.84259658,0.36329096,0.38146575,0.00015043,1.10949416,0.01487430,0.64007896,1.30240424,0.51770766
-4.64332166,2.82640095,0.36547909,0.39234892,0.00013788,1.09078182,0.01518240,0.64677383,1.23841881,0.51568102
