energy_ev,total_up,Au_p_up,Au_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.42471236,2.24525406,0.47432557,0.42201822,0.74435276,0.95695635,0.00963416,0.12328509,0.29346821,0.00000000
-3.41870935,2.23747612,0.46959504,0.42387913,0.74388742,0.94765485,0.00900045,0.12313145,0.29431732,0.00000000
-3.41270635,2.22835470,0.46462829,0.42605589,0.74220818,0.93720057,0.00850170,0.12294380,0.29491882,0.00000000
-3.40670335,2.21725058,0.45938159,0.42842365,0.73906432,0.92532878,0.00812255,0.12272224,0.29516641,0.00000000
-3.40070035,2.20362006,0.45382140,0.43085288,0.73425749,0.91184359,0.00784924,0.12246496,0.29496463,0.00000000
-3.39469735,2.18702462,0.44792560,0.43321261,0.72764551,0.89662031,0.00766981,0.12216836,0.29423071,0.00000000
-3.38869435,2.16713847,0.44168482,0.43537444,0.71914473,0.87960543,0.00757431,0.12182738,0.29289619,0.00000000
-3.38269135,2.14375417,0.43510399,0.43721702,0.70873091,0.86081452,0.00755480,0.12143621,0.29090848,0.00000000
-3.37668834,2.11678657,0.42820401,0.43863095,0.69643873,0.84032841,0.00760541,0.12098920,0.28823214,0.00000000
-3.37068534,2.08627483,0.42102336,0.43952387,0.68236006,0.81828790,0.00772232,0.12048192,0.28485005,0.00000000
-3.36468234,2.05238268,0.41361946,0.43982533,0.66664085,0.79488740,0.00790362,0.11991237,0.28076416,0.00000000
-3.35867934,2.01539631,0.40606972,0.43949135,0.64947689,0.77036766,0.00814924,0.11928217,0.27599602,0.00000000
-3.35267634,1.97571983,0.39847186,0.43850803,0.63110841,0.74500786,0.00846074,0.11859755,0.27058668,0.00000000
-3.34667334,1.93386774,0.39094352,0.43689418,0.61181354,0.71911726,0.00884109,0.11787028,0.26459620,0.00000000
-3.34067034,1.89045404,0.38362081,0.43470248,0.59190082,0.69302645,0.00929440,0.11711817,0.25810248,0.00000000
-3.33466733,1.84617788,0.37665578,0.43201906,0.57170081,0.66707845,0.00982563,0.11636527,0.25119956,0.00000000
-3.32866433,1.80180543,0.37021275,0.42896139,0.55155688,0.64161958,0.01044017,0.11564151,0.24399518,0.00000000
-3.32266133,1.75814827,0.36446345,0.42567427,0.53181556,0.61699038,0.01114354,0.11498203,0.23660786,0.00000000
-3.31665833,1.71603849,0.35958119,0.42232424,0.51281644,0.59351655,0.01194087,0.11442594,0.22916339,0.00000000
-3.31065533,1.67630130,0.35573414,0.41909248,0.49488215,0.57150015,0.01283647,0.11401468,0.22179097,0.00000000
-3.30465233,1.63972583,0.35307800,0.41616641,0.47830853,0.55121121,0.01383341,0.11379004,0.21461905,0.00000000
-3.29864932,1.60703541,0.35174851,0.41373060,0.46335544,0.53287996,0.01493302,0.11379194,0.20777107,0.00000000
-3.29264632,1.57885863,0.35185401,0.41195724,0.45023858,0.51668998,0.01613449,0.11405607,0.20136140,0.00000000
-3.28664332,1.55570250,0.35346856,0.41099682,0.43912265,0.50277251,0.01743451,0.11461153,0.19549145,0.00000000
-3.28064032,1.53792929,0.35662605,0.41096952,0.43011613,0.49120215,0.01882697,0.11547866,0.19024640,0.00000000
-3.27463732,1.52573836,0.36131563,0.41195773,0.42326811,0.48199439,0.02030277,0.11666714,0.18569252,0.00000000
-3.26863432,1.51915435,0.36747889,0.41400030,0.41856721,0.47510500,0.02184977,0.11817455,0.18187537,0.00000000
-3.26263132,1.51802255,0.37500895,0.41708885,0.41594283,0.47043155,0.02345284,0.11998548,0.17881890,0.00000000
-3.25662831,1.52201214,0.38375175,0.42116636,0.41526882,0.46781716,0.02509410,0.12207125,0.17652556,0.00000000
-3.25062531,1.53062766,0.39350951,0.42612827,0.41636930,0.46705634,0.02675325,0.12439035,0.17497741,0.00000000
-3.24462231,1.54322823,0.40404640,0.43182605,0.41902659,0.46790302,0.02840815,0.12688953,0.17413811,0.00000000
-3.23861931,1.55905414,0.41509613,0.43807313,0.42299094,0.47008019,0.03003543,0.12950554,0.17395589,0.00000000
-3.23261631,1.57725938,0.42637126,0.44465289,0.42799145,0.47329111,0.03161129,0.13216752,0.17436701,0.00000000
-3.22661331,1.59694887,0.43757368,0.45132832,0.43374801,0.47723142,0.03311232,0.13479977,0.17529986,0.00000000
-3.22061031,1.61721827,0.44840595,0.45785282,0.43998335,0.48160165,0.03451640,0.13732488,0.17667920,0.00000000
-3.21460730,1.63719457,0.45858276,0.46398161,0.44643487,0.48611962,0.03580364,0.13966703,0.17843048,0.00000000
-3.20860430,1.65607503,0.46784202,0.46948302,0.45286543,0.49053190,0.03695718,0.14175527,0.18048377,0.00000000
-3.20260130,1.67316250,0.47595496,0.47414914,0.45907276,0.49462400,0.03796395,0.14352653,0.18277735,0.00000000
-3.19659830,1.68789507,0.48273474,0.47780517,0.46489677,0.49822851,0.03881533,0.14492837,0.18526042,0.00000000
-3.19059530,1.69986837,0.48804303,0.48031694,0.47022455,0.50123082,0.03950756,0.14592108,0.18789506,0.00000000
-3.18459230,1.70884921,0.49179426,0.48159627,0.47499262,0.50357207,0.04004196,0.14647921,0.19065707,0.00000000
-3.17858929,1.71477975,0.49395733,0.48160374,0.47918643,0.50524920,0.04042497,0.14659239,0.19353580,0.00000000
-3.17258629,1.71777199,0.49455461,0.48034891,0.48283711,0.50631192,0.04066784,0.14626523,0.19653294,0.00000000
-3.16658329,1.71809280,0.49365841,0.47788787,0.48601560,0.50685689,0.04078621,0.14551670,0.19966028,0.00000000
-3.16058029,1.71614049,0.49138509,0.47431833,0.48882452,0.50701932,0.04079936,0.14437854,0.20293669,0.00000000
-3.15457729,1.71241419,0.48788708,0.46977268,0.49138840,0.50696249,0.04072931,0.14289328,0.20638445,0.00000000
-3.14857429,1.70747787,0.48334355,0.46440931,0.49384258,0.50686576,0.04059977,0.14111161,0.21002517,0.00000000
-3.14257129,1.70192128,0.47794991,0.45840285,0.49632168,0.50691177,0.04043499,0.13908954,0.21387566,0.00000000
-3.13656828,1.69631991,0.47190714,0.45193382,0.49894822,0.50727343,0.04025852,0.13688533,0.21794388,0.00000000
-3.13056528,1.69119650,0.46541127,0.44517846,0.50182206,0.50810168,0.04009209,0.13455651,0.22222542,0.00000000
-3.12456228,1.68698630,0.45864372,0.43829915,0.50501135,0.50951453,0.03995441,0.13215707,0.22670065,0.00000000
-3.11855928,1.68400811,0.45176306,0.43143612,0.50854547,0.51158796,0.03986032,0.12973498,0.23133278,0.00000000
-3.11255628,1.68244273,0.44489854,0.42470078,0.51241046,0.51434948,0.03981990,0.12733029,0.23606700,0.00000000
-3.10655328,1.68231996,0.43814569,0.41817111,0.51654705,0.51777436,0.03983800,0.12497369,0.24083077,0.00000000
-3.10055028,1.68351493,0.43156420,0.41188917,0.52085162,0.52178493,0.03991393,0.12268579,0.24553531,0.00000000
-3.09454727,1.68575356,0.42517809,0.40586095,0.52517982,0.52625300,0.04004145,0.12047701,0.25007817,0.00000000
-3.08854427,1.68862696,0.41897796,0.40005835,0.52935271,0.53100501,0.04020905,0.11834805,0.25434676,0.00000000
-3.08254127,1.69161345,0.41292521,0.39442311,0.53316504,0.53582983,0.04040047,0.11629101,0.25822274,0.00000000
-3.07653827,1.69410693,0.40695767,0.38887239,0.53639512,0.54048858,0.04059552,0.11429084,0.26158684,0.00000000
-3.07053527,1.69544964,0.40099636,0.38330553,0.53881568,0.54472593,0.04077098,0.11232717,0.26432403,0.00000000
-3.06453227,1.69496738,0.39495284,0.37761158,0.54020513,0.54828213,0.04090175,0.11037639,0.26632853,0.00000000
-3.05852926,1.69200490,0.38873660,0.37167705,0.54035850,0.55090526,0.04096206,0.10841363,0.26750861,0.00000000
-3.05252626,1.68595958,0.38226207,0.36539349,0.53909742,0.55236279,0.04092665,0.10641486,0.26779065,0.00000000
-3.04652326,1.67631130,0.37545477,0.35866429,0.53627868,0.55245192,0.04077199,0.10435858,0.26712243,0.00000000
-3.04052026,1.66264707,0.36825633,0.35141055,0.53180079,0.55100817,0.04047734,0.10222740,0.26547535,0.00000000
-3.03451726,1.64467918,0.36062804,0.34357553,0.52560836,0.54791182,0.04002572,0.10000907,0.26284553,0.00000000
-3.02851426,1.62225599,0.35255291,0.33512760,0.51769395,0.54309179,0.03940465,0.09769728,0.25925374,0.00000000
-3.02251126,1.59536537,0.34403609,0.32606168,0.50809765,0.53652704,0.03860668,0.09529188,0.25474417,0.00000000
-3.01650825,1.56413077,0.33510387,0.31639903,0.49690415,0.52824545,0.03762966,0.09279878,0.24938216,0.00000000
-3.01050525,1.52880069,0.32580138,0.30618565,0.48423793,0.51832030,0.03647684,0.09022955,0.24325103,0.00000000
-3.00450225,1.48973266,0.31618923,0.29548952,0.47025672,0.50686485,0.03515666,0.08760063,0.23644831,0.00000000
-2.99849925,1.44737295,0.30633956,0.28439683,0.45514372,0.49402533,0.03368231,0.08493243,0.22908149,0.00000000
-2.99249625,1.40223366,0.29633161,0.27300766,0.43909922,0.47997291,0.03207119,0.08224834,0.22126357,0.00000000
-2.98649325,1.35486866,0.28624743,0.26143136,0.42233194,0.46489514,0.03034416,0.07957369,0.21310883,0.00000000
-2.98049025,1.30585016,0.27616786,0.24978197,0.40505078,0.44898743,0.02852468,0.07693487,0.20472884,0.00000000
-2.97448724,1.25574705,0.26616920,0.23817398,0.38745727,0.43244509,0.02663794,0.07435852,0.19622901,0.00000000
-2.96848424,1.20510645,0.25632069,0.22671867,0.36973922,0.41545630,0.02470992,0.07187107,0.18770593,0.00000000
-2.96248124,1.15443927,0.24668301,0.21552127,0.35206577,0.39819639,0.02276650,0.06949841,0.17924544,0.00000000
-2.95647824,1.10421028,0.23730789,0.20467889,0.33458397,0.38082362,0.02083267,0.06726592,0.17092162,0.00000000
-2.95047524,1.05483297,0.22823875,0.19427953,0.31741702,0.36347656,0.01893182,0.06519873,0.16279662,0.00000000
-2.94447224,1.00666901,0.21951227,0.18440184,0.30066408,0.34627316,0.01708507,0.06332220,0.15492130,0.00000000
-2.93846923,0.96003188,0.21116080,0.17511578,0.28440151,0.32931123,0.01531092,0.06166257,0.14733653,0.00000000
-2.93246623,0.91519386,0.20321538,0.16648389,0.26868521,0.31267019,0.01362483,0.06024774,0.14007511,0.00000000
-2.92646323,0.87239556,0.19570906,0.15856304,0.25355398,0.29641392,0.01203913,0.05910806,0.13316393,0.00000000
-2.92046023,0.83185692,0.18868028,0.15140643,0.23903344,0.28059421,0.01056294,0.05827702,0.12662649,0.00000000
-2.91445723,0.79378853,0.18217618,0.14506566,0.22514014,0.26525456,0.00920225,0.05779190,0.12048526,0.00000000
-2.90845423,0.75840240,0.17625528,0.13959264,0.21188580,0.25043403,0.00796013,0.05769414,0.11476400,0.00000000
-2.90245123,0.72592111,0.17098973,0.13504107,0.19928112,0.23617075,0.00683698,0.05802944,0.10948967,0.00000000
-2.89644822,0.69658466,0.16646654,0.13146756,0.18733914,0.22250492,0.00583088,0.05884758,0.10469393,0.00000000
-2.89044522,0.67065440,0.16278799,0.12893201,0.17607797,0.20948104,0.00493794,0.06020188,0.10041411,0.00000000
-2.88444222,0.64841380,0.16007094,0.12749741,0.16552273,0.19714929,0.00415268,0.06214825,0.09669359,0.00000000
-2.87843922,0.63016594,0.15844516,0.12722884,0.15570676,0.18556595,0.00346844,0.06474402,0.09358156,0.00000000
-2.87243622,0.61622771,0.15805062,0.12819197,0.14667207,0.17479295,0.00287774,0.06804637,0.09113221,0.00000000
-2.86643322,0.60692134,0.15903389,0.13045083,0.13846929,0.16489655,0.00237262,0.07211048,0.08940341,0.00000000
-2.86043022,0.60256355,0.16154373,0.13406520,0.13115700,0.15594532,0.00194496,0.07698762,0.08845496,0.00000000
-2.85442721,0.60345301,0.16572609,0.13908771,0.12480083,0.14800762,0.00158673,0.08272296,0.08834646,0.00000000
-2.84842421,0.60985696,0.17171867,0.14556073,0.11947246,0.14114860,0.00129023,0.08935355,0.08913503,0.00000000
-2.84242121,0.62199765,0.17964528,0.15351332,0.11524858,0.13542718,0.00104827,0.09690615,0.09087290,0.00000000
-2.83641821,0.64003941,0.18961012,0.16295843,0.11221012,0.13089303,0.00085427,0.10539545,0.09360503,0.00000000
-2.83041521,0.66407716,0.20169243,0.17389045,0.11044175,0.12758367,0.00070243,0.11482237,0.09736700,0.00000000
-2.82441221,0.69412693,0.21594143,0.18628330,0.11003187,0.12552217,0.00058771,0.12517278,0.10218304,0.00000000
-2.81840920,0.73011893,0.23237202,0.20008921,0.11107291,0.12471514,0.00050594,0.13641657,0.10806456,0.00000000
-2.81240620,0.77189361,0.25096127,0.21523825,0.11366217,0.12515155,0.00045378,0.14850723,0.11500909,0.00000000
-2.80640320,0.81920102,0.27164590,0.23163867,0.11790291,0.12680206,0.00042872,0.16138185,0.12299976,0.00000000
-2.80040020,0.87170329,0.29432090,0.24917807,0.12390560,0.12961919,0.00042905,0.17496166,0.13200525,0.00000000
-2.79439720,0.92898050,0.31883943,0.26772533,0.13178924,0.13353810,0.00045386,0.18915301,0.14198035,0.00000000
-2.78839420,0.99053930,0.34501383,0.28713332,0.14168240,0.13847804,0.00050289,0.20384887,0.15286701,0.00000000
-2.78239120,1.05582415,0.37261809,0.30724212,0.15372372,0.14434437,0.00057656,0.21893067,0.16459573,0.00000000
-2.77638819,1.12423042,0.40139143,0.32788276,0.16806163,0.15103100,0.00067584,0.23427054,0.17708745,0.00000000
-2.77038519,1.19511881,0.43104299,0.34888112,0.18485309,0.15842325,0.00080219,0.24973373,0.19025550,0.00000000
-2.76438219,1.26783030,0.46125759,0.37006195,0.20426088,0.16640075,0.00095742,0.26518124,0.20400782,0.00000000
-2.75837919,1.34170078,0.49170219,0.39125272,0.22644953,0.17484052,0.00114364,0.28047251,0.21824898,0.00000000
-2.75237619,1.41607473,0.52203290,0.41228704,0.25157945,0.18361987,0.00136308,0.29546796,0.23288216,0.00000000
-2.74637319,1.49031714,0.55190236,0.43300758,0.27979956,0.19261902,0.00161801,0.31003148,0.24781076,0.00000000
-2.74037019,1.56382301,0.58096703,0.45326822,0.31123815,0.20172338,0.00191054,0.32403265,0.26293957,0.00000000
-2.73436718,1.63602413,0.60889426,0.47293541,0.34599246,0.21082539,0.00224253,0.33734856,0.27817547,0.00000000
-2.72836418,1.70639264,0.63536883,0.49188858,0.38411707,0.21982568,0.00261538,0.34986532,0.29342757,0.00000000
-2.72236118,1.77444145,0.66009869,0.51001963,0.42561178,0.22863377,0.00302991,0.36147914,0.30860679,0.00000000
-2.71635818,1.83972159,0.68281972,0.52723164,0.47040932,0.23716809,0.00348618,0.37209699,0.32362489,0.00000000
-2.71035518,1.90181689,0.70329942,0.54343678,0.51836373,0.24535548,0.00398337,0.38163680,0.33839311,0.00000000
-2.70435218,1.96033658,0.72133935,0.55855371,0.56924011,0.25313021,0.00451962,0.39002739,0.35282047,0.00000000
-2.69834917,2.01490648,0.73677639,0.57250464,0.62270642,0.26043262,0.00509196,0.39720802,0.36681194,0.00000000
-2.69234617,2.06515987,0.74948289,0.58521237,0.67832824,0.26720753,0.00569622,0.40312784,0.38026673,0.00000000
-2.68634317,2.11072881,0.75936579,0.59659751,0.73556697,0.27340261,0.00632703,0.40774508,0.39307676,0.00000000
-2.68034017,2.15123703,0.76636487,0.60657621,0.79378224,0.27896679,0.00697776,0.41102641,0.40512568,0.00000000
-2.67433717,2.18629516,0.77045041,0.61505872,0.85223881,0.28384894,0.00764067,0.41294626,0.41628853,0.00000000
-2.66833417,2.21549920,0.77162053,0.62194880,0.91011808,0.28799697,0.00830695,0.41348633,0.42643223,0.00000000
-2.66233117,2.23843268,0.76989833,0.62714431,0.96653432,0.29135737,0.00896692,0.41263545,0.43541705,0.00000000
-2.65632816,2.25467282,0.76532916,0.63053897,1.02055517,0.29387543,0.00961024,0.41038957,0.44309894,0.00000000
-2.65032516,2.26380072,0.75797823,0.63202530,1.07122583,0.29549597,0.01022616,0.40675219,0.44933293,0.00000000
-2.64432216,2.26541517,0.74792857,0.63149856,1.11759618,0.29616479,0.01080377,0.40173498,0.45397732,0.00000000
-2.63831916,2.25914952,0.73527967,0.62886169,1.15874968,0.29583057,0.01133240,0.39535864,0.45689853,0.00000000
-2.63231616,2.24469073,0.72014654,0.62403071,1.19383287,0.29444725,0.01180186,0.38765400,0.45797649,0.00000000
-2.62631316,2.22179939,0.70265934,0.61694051,1.22208422,0.29197672,0.01220280,0.37866305,0.45711007,0.00000000
-2.62031016,2.19032954,0.68296346,0.60755055,1.24286084,0.28839154,0.01252702,0.36844003,0.45422254,0.00000000
-2.61430715,2.15024699,0.66121980,0.59585011,1.25566194,0.28367770,0.01276776,0.35705227,0.44926642,0.00000000
-2.60830415,2.10164477,0.63760521,0.58186271,1.26014771,0.27783699,0.01291990,0.34458077,0.44222770,0.00000000
-2.60230115,2.04475471,0.61231274,0.56564947,1.25615282,0.27088901,0.01298017,0.33112045,0.43312898,0.00000000
-2.59629815,1.97995412,0.58555173,0.54731109,1.24369374,0.26287254,0.01294725,0.31677982,0.42203134,0.00000000
-2.59029515,1.90776699,0.55754729,0.52698817,1.22296955,0.25384615,0.01282184,0.30168025,0.40903489,0.00000000
-2.58429215,1.82885933,0.52853938,0.50486004,1.19435628,0.24388810,0.01260659,0.28595464,0.39427779,0.00000000
-2.57828914,1.74402877,0.49878109,0.48114185,1.15839485,0.23309530,0.01230607,0.26974564,0.37793388,0.00000000
-2.57228614,1.65418874,0.46853639,0.45608022,1.11577348,0.22158161,0.01192655,0.25320336,0.36020892,0.00000000
-2.56628314,1.56034791,0.43807715,0.42994751,1.06730527,0.20947531,0.01147583,0.23648276,0.34133566,0.00000000
-2.56028014,1.46358595,0.40767977,0.40303507,1.01390208,0.19691602,0.01096292,0.21974074,0.32156802,0.00000000
-2.55427714,1.36502666,0.37762127,0.37564578,0.95654606,0.18405121,0.01039779,0.20313314,0.30117455,0.00000000
-2.54827414,1.26580989,0.34817535,0.34808625,0.89625997,0.17103240,0.00979103,0.18681170,0.28043161,0.00000000
-2.54227114,1.16706338,0.31960830,0.32065897,0.83407775,0.15801122,0.00915352,0.17092121,0.25961647,0.00000000
-2.53626813,1.06987600,0.29217516,0.29365489,0.77101649,0.14513574,0.00849611,0.15559684,0.23900076,0.00000000
-2.53026513,0.97527328,0.26611617,0.26734665,0.70805087,0.13254687,0.00782932,0.14096195,0.21884437,0.00000000
-2.52426213,0.88419643,0.24165377,0.24198276,0.64609101,0.12037528,0.00716308,0.12712623,0.19939023,0.00000000
-2.51825913,0.79748523,0.21899012,0.21778291,0.58596424,0.10873883,0.00650649,0.11418440,0.18085989,0.00000000
-2.51225613,0.71586550,0.19830527,0.19493456,0.52840134,0.09774058,0.00586768,0.10221541,0.16345026,0.00000000
-2.50625313,0.63994109,0.17975591,0.17359082,0.47402717,0.08746741,0.00525362,0.09128214,0.14733126,0.00000000
-2.50025013,0.57019037,0.16347478,0.15386963,0.42335583,0.07798929,0.00467008,0.08143153,0.13264458,0.00000000
-2.49424712,0.50696679,0.14957040,0.13585413,0.37678969,0.06935914,0.00412159,0.07269519,0.11950332,0.00000000
-2.48824412,0.45050311,0.13812723,0.11959402,0.33462217,0.06161322,0.00361145,0.06509020,0.10799243,0.00000000
-2.48224112,0.40091839,0.12920601,0.10510785,0.29704331,0.05477192,0.00314181,0.05862027,0.09816973,0.00000000
-2.47623812,0.35822726,0.12284401,0.09238596,0.26414769,0.04884093,0.00271374,0.05327692,0.09006744,0.00000000
-2.47023512,0.32235050,0.11905536,0.08139380,0.23594384,0.04381260,0.00232733,0.04904076,0.08369389,0.00000000
-2.46423212,0.29312630,0.11783097,0.07207558,0.21236459,0.03966745,0.00198185,0.04588271,0.07903542,0.00000000
-2.45822911,0.27032158,0.11913829,0.06435790,0.19327762,0.03637574,0.00167588,0.04376515,0.07605815,0.00000000
-2.45222611,0.25364276,0.12292071,0.05815332,0.17849579,0.03389894,0.00140746,0.04264290,0.07470964,0.00000000
-2.44622311,0.24274578,0.12909671,0.05336366,0.16778690,0.03219111,0.00117423,0.04246408,0.07492039,0.00000000
-2.44022011,0.23724498,0.13755886,0.04988311,0.16088245,0.03120022,0.00097359,0.04317083,0.07660508,0.00000000
-2.43421711,0.23672098,0.14817275,0.04760083,0.15748552,0.03086919,0.00080278,0.04469989,0.07966361,0.00000000
-2.42821411,0.24072750,0.16077621,0.04640336,0.15727752,0.03113687,0.00065905,0.04698317,0.08398203,0.00000000
-2.42221111,0.24879748,0.17517883,0.04617665,0.15992407,0.03193886,0.00053972,0.04994832,0.08943347,0.00000000
-2.41620810,0.26044868,0.19116222,0.04680779,0.16508018,0.03320826,0.00044228,0.05351935,0.09587908,0.00000000
-2.41020510,0.27518926,0.20848106,0.04818663,0.17239480,0.03487630,0.00036446,0.05761746,0.10316926,0.00000000
-2.40420210,0.29252354,0.22686534,0.05020723,0.18151518,0.03687306,0.00030430,0.06216206,0.11114513,0.00000000
-2.39819910,0.31195837,0.24602382,0.05276926,0.19209119,0.03912815,0.00026018,0.06707211,0.11964046,0.00000000
-2.39219610,0.33301042,0.26564875,0.05577947,0.20377977,0.04157149,0.00023086,0.07226778,0.12848412,0.00000000
-2.38619310,0.35521433,0.28542211,0.05915315,0.21624978,0.04413423,0.00021550,0.07767238,0.13750301,0.00000000
-2.38019010,0.37813208,0.30502299,0.06281575,0.22918715,0.04674966,0.00021372,0.08321470,0.14652551,0.00000000
-2.37418709,0.40136308,0.32413613,0.06670452,0.24230052,0.04935441,0.00022558,0.08883156,0.15538545,0.00000000
-2.36818409,0.42455515,0.34246133,0.07077022,0.25532713,0.05188956,0.00025161,0.09447052,0.16392639,0.00000000
-2.36218109,0.44741558,0.35972328,0.07497882,0.26803880,0.05430195,0.00029282,0.10009269,0.17200612,0.00000000
-2.35617809,0.46972210,0.37568151,0.07931303,0.28024780,0.05654536,0.00035070,0.10567549,0.17950121,0.00000000
-2.35017509,0.49133300,0.39013994,0.08377367,0.29181230,0.05858179,0.00042724,0.11121513,0.18631137,0.00000000
-2.34417209,0.51219574,0.40295544,0.08838066,0.30264092,0.06038247,0.00052493,0.11672871,0.19236339,0.00000000
-2.33816908,0.53235345,0.41404514,0.09317357,0.31269623,0.06192882,0.00064675,0.12225579,0.19761452,0.00000000
-2.33216608,0.55194867,0.42339182,0.09821148,0.32199664,0.06321309,0.00079615,0.12785916,0.20205493,0.00000000
-2.32616308,0.57122373,0.43104706,0.10357226,0.33061655,0.06423868,0.00097706,0.13362485,0.20570916,0.00000000
-2.32016008,0.59051740,0.43713193,0.10935094,0.33868448,0.06502022,0.00119385,0.13966107,0.20863653,0.00000000
-2.31415708,0.61025748,0.44183499,0.11565726,0.34637887,0.06558318,0.00145129,0.14609613,0.21093014,0.00000000
-2.30815408,0.63094931,0.44540746,0.12261241,0.35392185,0.06596315,0.00175452,0.15307534,0.21271468,0.00000000
-2.30215108,0.65316026,0.44815582,0.13034485,0.36157078,0.06620474,0.00210900,0.16075683,0.21414305,0.00000000
-2.29614807,0.67750064,0.45043194,0.13898543,0.36960780,0.06636014,0.00252039,0.16930643,0.21539174,0.00000000
-2.29014507,0.70460146,0.45262111,0.14866186,0.37832792,0.06648739,0.00299456,0.17889178,0.21665527,0.00000000
-2.28414207,0.73508995,0.45512851,0.15949279,0.38802585,0.06664843,0.00353741,0.18967577,0.21813989,0.00000000
-2.27813907,0.76956373,0.45836453,0.17158164,0.39898219,0.06690700,0.00415487,0.20180970,0.22005673,0.00000000
-2.27213607,0.80856459,0.46272976,0.18501050,0.41144968,0.06732648,0.00485270,0.21542630,0.22261468,0.00000000
-2.26613307,0.85255323,0.46860009,0.19983433,0.42563991,0.06796773,0.00563646,0.23063292,0.22601341,0.00000000
-2.26013007,0.90188587,0.47631268,0.21607581,0.44171142,0.06888712,0.00651135,0.24750536,0.23043658,0.00000000
-2.25412706,0.95679404,0.48615339,0.23372110,0.45975951,0.07013465,0.00748212,0.26608237,0.23604584,0.00000000
-2.24812406,1.01736852,0.49834616,0.25271677,0.47980858,0.07175246,0.00855296,0.28636131,0.24297550,0.00000000
-2.24212106,1.08354816,0.51304479,0.27296808,0.50180722,0.07377358,0.00972736,0.30829515,0.25132835,0.00000000
-2.23611806,1.15511438,0.53032741,0.29433888,0.52562651,0.07622115,0.01100802,0.33179087,0.26117262,0.00000000
-2.23011506,1.23169161,0.55019387,0.31665317,0.55106174,0.07910793,0.01239676,0.35670961,0.27254016,0.00000000
-2.22411206,1.31275386,0.57256600,0.33969830,0.57783741,0.08243636,0.01389437,0.38286833,0.28542595,0.00000000
-2.21810905,1.39763720,0.59729078,0.36322988,0.60561551,0.08619884,0.01550052,0.41004316,0.29978881,0.00000000
-2.21210605,1.48555759,0.62414600,0.38697813,0.63400671,0.09037854,0.01721367,0.43797427,0.31555324,0.00000000
-2.20610305,1.57563357,0.65284832,0.41065554,0.66258401,0.09495042,0.01903095,0.46637197,0.33261228,0.00000000
-2.20010005,1.66691260,0.68306308,0.43396554,0.69089823,0.09988251,0.02094809,0.49492405,0.35083118,0.00000000
-2.19409705,1.75840014,0.71441563,0.45661183,0.71849466,0.10513745,0.02295930,0.52330378,0.37005174,0.00000000
-2.18809405,1.84909015,0.74650342,0.47830792,0.74493015,0.11067405,0.02505723,0.55117849,0.39009701,0.00000000
-2.18209105,1.93799576,0.77890867,0.49878667,0.76978979,0.11644894,0.02723286,0.57821828,0.41077629,0.00000000
-2.17608804,2.02417903,0.81121080,0.51780925,0.79270251,0.12241817,0.02947554,0.60410464,0.43189014,0.00000000
-2.17008504,2.10677837,0.84299853,0.53517319,0.81335482,0.12853872,0.03177295,0.62853860,0.45323524,0.00000000
-2.16408204,2.18503301,0.87388110,0.55071932,0.83150208,0.13476984,0.03411116,0.65124817,0.47460908,0.00000000
-2.15807904,2.25830339,0.90349841,0.56433712,0.84697691,0.14107421,0.03647473,0.67199495,0.49581418,0.00000000
-2.15207604,2.32608705,0.93152983,0.57596847,0.85969435,0.14741880,0.03884692,0.69057961,0.51666198,0.00000000
-2.14607304,2.38802967,0.95770160,0.58560959,0.86965355,0.15377557,0.04120989,0.70684625,0.53697617,0.00000000
-2.14007004,2.44393103,0.98179281,0.59331105,0.87693607,0.16012176,0.04354507,0.72068555,0.55659562,0.00000000
-2.13406703,2.49374594,1.00363974,0.59917611,0.88170102,0.16644004,0.04583351,0.73203665,0.57537675,0.00000000
-2.12806403,2.53758045,1.02313886,0.60335719,0.88417710,0.17271832,0.04805642,0.74088785,0.59319540,0.00000000
-2.12206103,2.57568360,1.04024823,0.60605090,0.88465229,0.17894929,0.05019566,0.74727615,0.60994832,0.00000000
-2.11605803,2.60843526,1.05498755,0.60749164,0.88346149,0.18512980,0.05223437,0.75128562,0.62555407,0.00000000
-2.11005503,2.63633036,1.06743676,0.60794415,0.88097281,0.19126001,0.05415758,0.75304483,0.63995357,0.00000000
-2.10405203,2.65996038,1.07773317,0.60769510,0.87757311,0.19734238,0.05595285,0.75272316,0.65311008,0.00000000
-2.09804902,2.67999231,1.08606724,0.60704423,0.87365346,0.20338056,0.05761088,0.75052628,0.66500878,0.00000000
-2.09204602,2.69714584,1.09267681,0.60629506,0.86959507,0.20937814,0.05912608,0.74669068,0.67565575,0.00000000
-2.08604302,2.71216930,1.09783992,0.60574556,0.86575625,0.21533749,0.06049707,0.74147743,0.68507656,0.00000000
-2.08004002,2.72581475,1.10186618,0.60567904,0.86246088,0.22125849,0.06172702,0.73516516,0.69331424,0.00000000
-2.07403702,2.73881303,1.10508670,0.60635548,0.85998882,0.22713738,0.06282399,0.72804242,0.70042677,0.00000000
-2.06803402,2.75184920,1.10784288,0.60800348,0.85856843,0.23296572,0.06380096,0.72039946,0.70648418,0.00000000
-2.06203102,2.76553899,1.11047406,0.61081317,0.85837150,0.23872954,0.06467586,0.71251970,0.71156517,0.00000000
