energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.81990995,1.02055211,0.00993600,0.05848551,0.27294878,0.18396834,0.00166018,0.68516799,0.23304912,0.11758665
-5.81390695,0.98610156,0.00932378,0.05772249,0.25858404,0.18055646,0.00157500,0.66132193,0.22269332,0.11428823
-5.80790395,0.95307194,0.00871097,0.05701669,0.24432790,0.17745004,0.00149010,0.63864601,0.21305569,0.11118121
-5.80190095,0.92268088,0.00810747,0.05644087,0.23046363,0.17487870,0.00140730,0.61796445,0.20437286,0.10841643
-5.79589795,0.89615851,0.00752352,0.05607063,0.21727312,0.17307813,0.00132847,0.60010706,0.19688192,0.10614745
-5.78989495,0.87471494,0.00696951,0.05598228,0.20502966,0.17228360,0.00125550,0.58588737,0.19081376,0.10452653
-5.78389195,0.85950800,0.00645579,0.05625067,0.19399121,0.17272330,0.00119024,0.57608103,0.18638660,0.10370080
-5.77788894,0.85161205,0.00599264,0.05694685,0.18439440,0.17461152,0.00113444,0.57140499,0.18379975,0.10380832
-5.77188594,0.85198874,0.00559007,0.05813579,0.17644937,0.17814207,0.00108977,0.57249806,0.18322783,0.10497443
-5.76588294,0.86146048,0.00525783,0.05987411,0.17033557,0.18348195,0.00105774,0.57990337,0.18481569,0.10730832
-5.75987994,0.88068721,0.00500530,0.06220801,0.16619865,0.19076558,0.00103973,0.59405313,0.18867409,0.11089993
-5.75387694,0.91014723,0.00484149,0.06517137,0.16414829,0.20008974,0.00103692,0.61525616,0.19487636,0.11581729
-5.74787394,0.95012251,0.00477495,0.06878408,0.16425716,0.21150938,0.00105032,0.64368848,0.20345616,0.12210437
-5.74187094,1.00068891,0.00481375,0.07305078,0.16656085,0.22503451,0.00108075,0.67938729,0.21440631,0.12977939
-5.73586793,1.06171187,0.00496543,0.07795993,0.17105883,0.24062825,0.00112883,0.72224866,0.22767892,0.13883383
-5.72986493,1.13284762,0.00523688,0.08348335,0.17771621,0.25820627,0.00119501,0.77202899,0.24318670,0.14923207
-5.72386193,1.21355026,0.00563428,0.08957626,0.18646641,0.27763759,0.00127953,0.82835045,0.26080562,0.16091165
-5.71785893,1.30308464,0.00616292,0.09617776,0.19721460,0.29874685,0.00138247,0.89071035,0.28037873,0.17378430
-5.71185593,1.40054498,0.00682705,0.10321198,0.20984174,0.32131805,0.00150372,0.95849432,0.30172118,0.18773767
-5.70585293,1.50487878,0.00762970,0.11058958,0.22420928,0.34509970,0.00164300,1.03099321,0.32462626,0.20263769
-5.69984992,1.61491565,0.00857246,0.11820985,0.24016430,0.36981127,0.00179989,1.10742302,0.34887235,0.21833162
-5.69384692,1.72940017,0.00965529,0.12596328,0.25754491,0.39515075,0.00197380,1.18694767,0.37423047,0.23465163
-5.68784392,1.84702795,0.01087629,0.13373444,0.27618600,0.42080315,0.00216402,1.26870365,0.40047222,0.25141890
-5.68184092,1.96648351,0.01223153,0.14140519,0.29592489,0.44644956,0.00236974,1.35182583,0.42737788,0.26844805
-5.67583792,2.08647892,0.01371495,0.14885813,0.31660687,0.47177658,0.00259004,1.43547348,0.45474408,0.28555176
-5.66983492,2.20579150,0.01531822,0.15598009,0.33809040,0.49648564,0.00282390,1.51885551,0.48239098,0.30254552
-5.66383192,2.32329921,0.01703079,0.16266556,0.36025176,0.52030187,0.00307027,1.60125372,0.51016842,0.31925226
-5.65782891,2.43801220,0.01883996,0.16881999,0.38298889,0.54298229,0.00332807,1.68204326,0.53796071,0.33550663
-5.65182591,2.54909908,0.02073101,0.17436277,0.40622433,0.56432270,0.00359617,1.76070916,0.56568984,0.35115902
-5.64582291,2.65590682,0.02268753,0.17922981,0.42990699,0.58416324,0.00387349,1.83685816,0.59331683,0.36607882
-5.63981991,2.75797310,0.02469173,0.18337552,0.45401262,0.60239228,0.00415893,1.91022524,0.62084102,0.38015713
-5.63381691,2.85503067,0.02672490,0.18677430,0.47854299,0.61894832,0.00445145,1.98067447,0.64829733,0.39330858
-5.62781391,2.94700332,0.02876791,0.18942125,0.50352349,0.63382011,0.00475001,2.04819393,0.67575146,0.40547232
-5.62181091,3.03399355,0.03080175,0.19133228,0.52899947,0.64704467,0.00505365,2.11288494,0.70329316,0.41661212
-5.61580790,3.11626245,0.03280806,0.19254337,0.55503113,0.65870359,0.00536141,2.17494606,0.73102790,0.42671556
-5.60980490,3.19420271,0.03476971,0.19310931,0.58168724,0.66891755,0.00567231,2.23465246,0.75906720,0.43579244
-5.60380190,3.26830587,0.03667128,0.19310166,0.60903788,0.67783943,0.00598540,2.29233163,0.78751807,0.44387238
-5.59779890,3.33912534,0.03849941,0.19260623,0.63714641,0.68564634,0.00629963,2.34833662,0.81647208,0.45100177
-5.59179590,3.40723694,0.04024320,0.19172002,0.66606107,0.69253078,0.00661386,2.40301791,0.84599449,0.45724029
-5.58579290,3.47319858,0.04189429,0.19054786,0.69580653,0.69869154,0.00692681,2.45669540,0.87611412,0.46265697
-5.57978989,3.53751113,0.04344690,0.18919876,0.72637569,0.70432445,0.00723702,2.50963177,0.90681429,0.46732612
-5.57378689,3.60058208,0.04489776,0.18778213,0.75772224,0.70961359,0.00754278,2.56200839,0.93802543,0.47132325
-5.56778389,3.66269372,0.04624574,0.18640408,0.78975439,0.71472314,0.00784213,2.61390512,0.96961975,0.47472106
-5.56178089,3.72397721,0.04749153,0.18516371,0.82232995,0.71979026,0.00813281,2.66528473,1.00140829,0.47758584
-5.55577789,3.78439375,0.04863703,0.18414982,0.85525327,0.72491924,0.00841227,2.71598294,1.03314048,0.47997419
-5.54977489,3.84372360,0.04968485,0.18343783,0.88827422,0.73017702,0.00867766,2.76570430,1.06450652,0.48193043
-5.54377189,3.90156357,0.05063760,0.18308723,0.92108947,0.73559033,0.00892585,2.81402446,1.09514237,0.48348459
-5.53776888,3.95733298,0.05149729,0.18313950,0.95334604,0.74114447,0.00915351,2.86039851,1.12463737,0.48465119
-5.53176588,4.01028798,0.05226477,0.18361674,0.98464735,0.74678368,0.00935717,2.90417532,1.15254422,0.48542880
-5.52576288,4.05954371,0.05293921,0.18452078,1.01456143,0.75241313,0.00953328,2.94461720,1.17839100,0.48580041
-5.51975988,4.10410337,0.05351778,0.18583314,1.04263138,0.75790242,0.00967834,2.98092421,1.20169481,0.48573459
-5.51375688,4.14289311,0.05399544,0.18751553,1.06838753,0.76309036,0.00978902,3.01226207,1.22197654,0.48518740
-5.50775388,4.17480137,0.05436493,0.18951117,1.09136106,0.76779102,0.00986229,3.03779275,1.23877630,0.48410499
-5.50175088,4.19872123,0.05461694,0.19174659,1.11109851,0.77180062,0.00989551,3.05670626,1.25166879,0.48242671
-5.49574787,4.21359390,0.05474049,0.19413418,1.12717673,0.77490519,0.00988662,3.06825264,1.26027824,0.48008869
-5.48974487,4.21845179,0.05472341,0.19657516,1.13921759,0.77688866,0.00983416,3.07177264,1.26429210,0.47702770
-5.48374187,4.21245943,0.05455300,0.19896293,1.14690184,0.77754110,0.00973745,3.06672601,1.26347322,0.47318507
-5.47773887,4.19495039,0.05421681,0.20118684,1.14998152,0.77666682,0.00959659,3.05271610,1.25766974,0.46851053
-5.47173587,4.16545888,0.05370345,0.20313594,1.14829040,0.77409206,0.00941255,3.02950974,1.24682250,0.46296589
-5.46573287,4.12374452,0.05300333,0.20470295,1.14175186,0.76967193,0.00918712,2.99705168,1.23096958,0.45652810
-5.45972986,4.06980935,0.05210951,0.20578789,1.13038381,0.76329643,0.00892293,2.95547276,1.21024767,0.44919192
-5.45372686,4.00390610,0.05101828,0.20630154,1.11430052,0.75489526,0.00862339,2.90509156,1.18489030,0.44097172
-5.44772386,3.92653765,0.04972978,0.20616848,1.09371095,0.74444112,0.00829256,2.84640935,1.15522289,0.43190253
-5.44172086,3.83844736,0.04824828,0.20532953,1.06891393,0.73195169,0.00793510,2.78009863,1.12165478,0.42204023
-5.43571786,3.74060084,0.04658244,0.20374355,1.04029005,0.71748975,0.00755608,2.70698559,1.08466852,0.41146080
-5.42971486,3.63415994,0.04474523,0.20138856,1.00829084,0.70116191,0.00716085,2.62802739,1.04480690,0.40025884
-5.42371186,3.52045011,0.04275376,0.19826211,0.97342555,0.68311565,0.00675490,2.54428515,1.00265806,0.38854523
-5.41770885,3.40092257,0.04062886,0.19438084,0.93624620,0.66353502,0.00634367,2.45689388,0.95883943,0.37644419
-5.41170585,3.27711305,0.03839453,0.18977942,0.89733152,0.64263509,0.00593245,2.36703074,0.91398097,0.36408992
-5.40570285,3.15059889,0.03607730,0.18450879,0.85727045,0.62065558,0.00552617,2.27588287,0.86870850,0.35162290
-5.39969985,3.02295649,0.03370539,0.17863386,0.81664605,0.59785366,0.00512935,2.18461633,0.82362765,0.33918609
-5.39369685,2.89572080,0.03130796,0.17223087,0.77602030,0.57449665,0.00474596,2.09434738,0.77930909,0.32692129
-5.38769385,2.77034876,0.02891427,0.16538441,0.73592054,0.55085464,0.00437936,2.00611719,0.73627554,0.31496570
-5.38169085,2.64818775,0.02655287,0.15818433,0.69682797,0.52719342,0.00403225,1.92087104,0.69499102,0.30344898
-5.37568784,2.53045051,0.02425087,0.15072277,0.65916858,0.50376818,0.00370669,1.83944254,0.65585264,0.29249086
-5.36968484,2.41819691,0.02203333,0.14309118,0.62330683,0.48081792,0.00340402,1.76254323,0.61918506,0.28219935
-5.36368184,2.31232302,0.01992274,0.13537783,0.58954194,0.45856103,0.00312499,1.69075772,0.58523785,0.27266961
-5.35767884,2.21355719,0.01793856,0.12766552,0.55810696,0.43719193,0.00286974,1.62454395,0.55418541,0.26398357
-5.35167584,2.12246275,0.01609706,0.12002981,0.52917024,0.41687893,0.00263788,1.56423812,0.52612953,0.25621001
-5.34567284,2.03944630,0.01441109,0.11253777,0.50283899,0.39776320,0.00242860,1.51006350,0.50110404,0.24940519
-5.33966983,1.96477046,0.01289009,0.10524711,0.47916464,0.37995876,0.00224072,1.46214216,0.47908136,0.24361389
-5.33366683,1.89856993,0.01154018,0.09820588,0.45814943,0.36355333,0.00207278,1.42050859,0.45998033,0.23887061
-5.32766383,1.84086916,0.01036432,0.09145249,0.43975372,0.34860993,0.00192313,1.38512420,0.44367508,0.23520087
-5.32166083,1.79160065,0.00936257,0.08501618,0.42390375,0.33516881,0.00179004,1.35589154,0.43000419,0.23262238
-5.31565783,1.75062220,0.00853234,0.07891769,0.41049914,0.32324975,0.00167171,1.33266749,0.41877993,0.23114612
-5.30965483,1.71773248,0.00786871,0.07317019,0.39942000,0.31285438,0.00156638,1.31527456,0.40979710,0.23077695
-5.30365183,1.69268386,0.00736478,0.06778030,0.39053324,0.30396831,0.00147239,1.30350992,0.40284113,0.23151396
-5.29764882,1.67519202,0.00701201,0.06274912,0.38369797,0.29656315,0.00138818,1.29715167,0.39769519,0.23335035
-5.29164582,1.66494239,0.00680048,0.05807333,0.37876975,0.29059805,0.00131233,1.29596243,0.39414622,0.23627288
-5.28564282,1.66159321,0.00671924,0.05374610,0.37560386,0.28602097,0.00124360,1.29969048,0.39198974,0.24026099
-5.27963982,1.66477585,0.00675657,0.04975798,0.37405748,0.28276956,0.00118091,1.30806857,0.39103337,0.24528564
-5.27363682,1.67409294,0.00690023,0.04609755,0.37399106,0.28077173,0.00112335,1.32081122,0.39109934,0.25130789
-5.26763382,1.68911493,0.00713772,0.04275205,0.37526892,0.27994600,0.00107017,1.33761091,0.39202584,0.25827755
-5.26163082,1.70937617,0.00745648,0.03970774,0.37775932,0.28020174,0.00102074,1.35813397,0.39366757,0.26613183
-5.25562781,1.73437108,0.00784406,0.03695020,0.38133422,0.28143939,0.00097458,1.38201674,0.39589558,0.27479420
-5.24962481,1.76355144,0.00828836,0.03446449,0.38586888,0.28355085,0.00093129,1.40886268,0.39859650,0.28417366
-5.24362181,1.79632527,0.00877775,0.03223528,0.39124146,0.28641996,0.00089058,1.43824090,0.40167151,0.29416442
-5.23761881,1.83205792,0.00930123,0.03024683,0.39733269,0.28992343,0.00085220,1.46968647,0.40503499,0.30464612
-5.23161581,1.87007550,0.00984857,0.02848307,0.40402575,0.29393196,0.00081595,1.50270266,0.40861308,0.31548465
-5.22561281,1.90967091,0.01041043,0.02692753,0.41120631,0.29831175,0.00078168,1.53676522,0.41234222,0.32653357
-5.21960980,1.95011209,0.01097844,0.02556341,0.41876277,0.30292637,0.00074922,1.57132851,0.41616762,0.33763613
-5.21360680,1.99065234,0.01154524,0.02437366,0.42658654,0.30763883,0.00071846,1.60583321,0.42004179,0.34862776
-5.20760380,2.03054209,0.01210455,0.02334100,0.43457241,0.31231388,0.00068928,1.63971512,0.42392307,0.35933908
-5.20160080,2.06904154,0.01265113,0.02244809,0.44261882,0.31682040,0.00066154,1.67241481,0.42777417,0.36959925
-5.19559780,2.10543351,0.01318074,0.02167771,0.45062797,0.32103369,0.00063513,1.70338723,0.43156057,0.37923941
-5.18959480,2.13903583,0.01369003,0.02101292,0.45850577,0.32483771,0.00060995,1.73211115,0.43524904,0.38809640
-5.18359180,2.16921262,0.01417646,0.02043727,0.46616140,0.32812700,0.00058587,1.75809766,0.43880593,0.39601619
-5.17758879,2.19538396,0.01463811,0.01993504,0.47350675,0.33080831,0.00056281,1.78089753,0.44219559,0.40285724
-5.17158579,2.21703354,0.01507350,0.01949138,0.48045547,0.33280176,0.00054067,1.80010695,0.44537871,0.40849350
-5.16558279,2.23371414,0.01548142,0.01909257,0.48692199,0.33404161,0.00051936,1.81537177,0.44831076,0.41281694
-5.15957979,2.24505072,0.01586068,0.01872608,0.49282032,0.33447648,0.00049882,1.82638990,0.45094065,0.41573958
-5.15357679,2.25074132,0.01621000,0.01838076,0.49806307,0.33406924,0.00047898,1.83291215,0.45320966,0.41719491
-5.14757379,2.25055606,0.01652778,0.01804684,0.50256054,0.33279634,0.00045980,1.83474169,0.45505070,0.41713879
-5.14157079,2.24433446,0.01681200,0.01771599,0.50622027,0.33064695,0.00044122,1.83173239,0.45638819,0.41554963
-5.13556778,2.23198164,0.01706014,0.01738126,0.50894698,0.32762172,0.00042322,1.82378631,0.45713842,0.41242805
-5.12956478,2.21346385,0.01726914,0.01703708,0.51064322,0.32373150,0.00040575,1.81085095,0.45721063,0.40779604
-5.12356178,2.18880377,0.01743543,0.01667909,0.51121056,0.31899586,0.00038880,1.79291631,0.45650877,0.40169562
-5.11755878,2.15807607,0.01755503,0.01630411,0.51055157,0.31344177,0.00037231,1.77001232,0.45493389,0.39418714
-5.11155578,2.12140350,0.01762369,0.01590992,0.50857236,0.30710232,0.00035627,1.74220678,0.45238714,0.38534732
-5.10555278,2.07895379,0.01763704,0.01549520,0.50518573,0.30001562,0.00034063,1.70960395,0.44877334,0.37526706
-5.09954977,2.03093754,0.01759086,0.01505937,0.50031470,0.29222395,0.00032536,1.67234385,0.44400484,0.36404917
-5.09354677,1.97760685,0.01748131,0.01460246,0.49389633,0.28377309,0.00031041,1.63060231,0.43800552,0.35180612
-5.08754377,1.91925484,0.01730517,0.01412501,0.48588549,0.27471195,0.00029576,1.58459141,0.43071481,0.33865776
-5.08154077,1.85621553,0.01706008,0.01362798,0.47625840,0.26509231,0.00028135,1.53456025,0.42209138,0.32472918
-5.07553777,1.78886393,0.01674477,0.01311267,0.46501580,0.25496884,0.00026716,1.48079572,0.41211645,0.31014872
-5.06953477,1.71761589,0.01635922,0.01258066,0.45218532,0.24439910,0.00025316,1.42362282,0.40079624,0.29504609
-5.06353177,1.64292727,0.01590480,0.01203382,0.43782310,0.23344365,0.00023931,1.36340435,0.38816378,0.27955073
-5.05752876,1.56529221,0.01538429,0.01147420,0.42201431,0.22216609,0.00022562,1.30053961,0.37427954,0.26379025
-5.05152576,1.48524002,0.01480196,0.01090410,0.40487262,0.21063302,0.00021208,1.23546187,0.35923116,0.24788906
-5.04552276,1.40333072,0.01416339,0.01032600,0.38653856,0.19891381,0.00019869,1.16863444,0.34313202,0.23196718
-5.03951976,1.32014888,0.01347544,0.00974257,0.36717673,0.18708029,0.00018547,1.10054534,0.32611885,0.21613907
-5.03351676,1.23629610,0.01274600,0.00915664,0.34697214,0.17520607,0.00017245,1.03170061,0.30834838,0.20051269
-5.02751376,1.15238196,0.01198381,0.00857119,0.32612566,0.16336581,0.00015967,0.96261637,0.28999320,0.18518854
-5.02151076,1.06901412,0.01119815,0.00798931,0.30484885,0.15163422,0.00014717,0.89380999,0.27123713,0.17025890
-5.01550775,0.98678748,0.01039859,0.00741417,0.28335848,0.14008490,0.00013501,0.82579057,0.25227010,0.15580706
-5.00950475,0.90627336,0.00959470,0.00684892,0.26187085,0.12878913,0.00012323,0.75904930,0.23328299,0.14190677
-5.00350175,0.82800867,0.00879578,0.00629671,0.24059628,0.11781458,0.00011189,0.69404989,0.21446256,0.12862170
-4.99749875,0.75248600,0.00801061,0.00576056,0.21973393,0.10722406,0.00010104,0.63121980,0.19598664,0.11600511
-4.99149575,0.68014475,0.00724721,0.00524333,0.19946723,0.09707434,0.00009073,0.57094235,0.17801992,0.10409967
-4.98549275,0.61136391,0.00651269,0.00474765,0.17995996,0.08741517,0.00008100,0.51355028,0.16071032,0.09293738
-4.97948974,0.54645674,0.00581309,0.00427587,0.16135333,0.07828845,0.00007188,0.45932091,0.14418622,0.08253976
-4.97348674,0.48566747,0.00515334,0.00383000,0.14376386,0.06972766,0.00006340,0.40847313,0.12855450,0.07291816
-4.96748374,0.42917024,0.00453716,0.00341167,0.12728230,0.06175762,0.00005558,0.36116633,0.11389947,0.06407433
-4.96148074,0.37707030,0.00396711,0.00302213,0.11197346,0.05439446,0.00004841,0.31750115,0.10028269,0.05600108
-4.95547774,0.32940715,0.00344465,0.00266225,0.09787691,0.04764589,0.00004190,0.27752214,0.08774351,0.04868320
-4.94947474,0.28615961,0.00297018,0.00233247,0.08500843,0.04151180,0.00003603,0.24122192,0.07630043,0.04209841
-4.94347174,0.24725251,0.00254315,0.00203288,0.07336210,0.03598501,0.00003079,0.20854676,0.06595293,0.03621857
-4.93746873,0.21256450,0.00216225,0.00176323,0.06291289,0.03105226,0.00002614,0.17940330,0.05668386,0.03101080
-4.93146573,0.18193682,0.00182546,0.00152299,0.05361957,0.02669532,0.00002206,0.15366588,0.04846208,0.02643875
-4.92546273,0.15518246,0.00153026,0.00131138,0.04542779,0.02289222,0.00001851,0.13118438,0.04124532,0.02246385
-4.91945973,0.13209543,0.00127373,0.00112744,0.03827321,0.01961851,0.00001546,0.11179215,0.03498303,0.01904653
-4.91345673,0.11245975,0.00105269,0.00097012,0.03208460,0.01684850,0.00001287,0.09531364,0.02961925,0.01614728
-4.90745373,0.09605781,0.00086384,0.00083830,0.02678662,0.01455641,0.00001070,0.08157157,0.02509519,0.01372776
-4.90145073,0.08267790,0.00070383,0.00073089,0.02230248,0.01271747,0.00000893,0.07039334,0.02135162,0.01175165
-4.89544772,0.07212059,0.00056937,0.00064686,0.01855612,0.01130883,0.00000752,0.06161650,0.01833089,0.01018540
-4.88944472,0.06420385,0.00045732,0.00058531,0.01547413,0.01031030,0.00000645,0.05509306,0.01597863,0.00899880
-4.88344172,0.05876674,0.00036470,0.00054552,0.01298721,0.00970487,0.00000572,0.05069270,0.01424499,0.00816538
-4.87743872,0.05567174,0.00028876,0.00052696,0.01103125,0.00947903,0.00000532,0.04830459,0.01308548,0.00766262
-4.87143572,0.05480547,0.00022700,0.00052934,0.00954803,0.00962287,0.00000526,0.04783802,0.01246145,0.00747197
-4.86543272,0.05607811,0.00017718,0.00055260,0.00848563,0.01012991,0.00000555,0.04922174,0.01234010,0.00757868
-4.85942971,0.05942132,0.00013730,0.00059694,0.00779844,0.01099674,0.00000624,0.05240205,0.01269423,0.00797150
-4.85342671,0.06478498,0.00010563,0.00066280,0.00744695,0.01222241,0.00000739,0.05733986,0.01350156,0.00864220
-4.84742371,0.07213282,0.00008069,0.00075087,0.00739733,0.01380767,0.00000905,0.06400670,0.01474387,0.00958493
-4.84142071,0.08143708,0.00006119,0.00086203,0.00762079,0.01575402,0.00001134,0.07237997,0.01640585,0.01079552
-4.83541771,0.09267250,0.00004608,0.00099736,0.00809288,0.01806265,0.00001435,0.08243751,0.01847376,0.01227065
-4.82941471,0.10580982,0.00003445,0.00115806,0.00879261,0.02073326,0.00001825,0.09415180,0.02093409,0.01400703
-4.82341171,0.12080913,0.00002557,0.00134547,0.00970166,0.02376287,0.00002318,0.10748402,0.02377203,0.01600042
-4.81740870,0.13761330,0.00001884,0.00156096,0.01080341,0.02714465,0.00002936,0.12237815,0.02697007,0.01824485
-4.81140570,0.15614180,0.00001378,0.00180593,0.01208224,0.03086682,0.00003701,0.13875558,0.03050667,0.02073176
-4.80540270,0.17628534,0.00001001,0.00208175,0.01352266,0.03491163,0.00004637,0.15651028,0.03435501,0.02344925
-4.79939970,0.19790144,0.00000722,0.00238969,0.01510872,0.03925459,0.00005773,0.17550503,0.03848209,0.02638149
-4.79339670,0.22081136,0.00000517,0.00273088,0.01682343,0.04386393,0.00007139,0.19556882,0.04284803,0.02950828
-4.78739370,0.24479860,0.00000367,0.00310628,0.01864837,0.04870031,0.00008766,0.21649570,0.04740568,0.03280477
-4.78139070,0.26960908,0.00000259,0.00351658,0.02056345,0.05371685,0.00010690,0.23804529,0.05210069,0.03624145
-4.77538769,0.29495329,0.00000182,0.00396218,0.02254681,0.05885957,0.00012943,0.25994501,0.05687190,0.03978425
-4.76938469,0.32051020,0.00000126,0.00444314,0.02457487,0.06406813,0.00015559,0.28189407,0.06165217,0.04339501
-4.76338169,0.34593317,0.00000087,0.00495912,0.02662260,0.06927687,0.00018571,0.30356918,0.06636955,0.04703208
-4.75737869,0.37085739,0.00000060,0.00550930,0.02866380,0.07441628,0.00022007,0.32463191,0.07094890,0.05065114
-4.75137569,0.39490892,0.00000041,0.00609237,0.03067164,0.07941465,0.00025892,0.34473730,0.07531371,0.05420618
-4.74537269,0.41771476,0.00000028,0.00670646,0.03261922,0.08419994,0.00030244,0.36354360,0.07938822,0.05765068
-4.73936968,0.43891366,0.00000019,0.00734909,0.03448016,0.08870183,0.00035075,0.38072260,0.08309969,0.06093881
-4.73336668,0.45816715,0.00000013,0.00801713,0.03622934,0.09285375,0.00040387,0.39597017,0.08638066,0.06402666
-4.72736368,0.47517038,0.00000009,0.00870678,0.03784352,0.09659497,0.00046170,0.40901657,0.08917127,0.06687354
-4.72136068,0.48966210,0.00000007,0.00941354,0.03930199,0.09987242,0.00052405,0.41963593,0.09142126,0.06944310
-4.71535768,0.50143352,0.00000005,0.01013222,0.04058714,0.10264240,0.00059057,0.42765451,0.09309185,0.07170435
-4.70935468,0.51033541,0.00000005,0.01085696,0.04168494,0.10487196,0.00066080,0.43295734,0.09415717,0.07363258
-4.70335168,0.51628323,0.00000005,0.01158130,0.04258533,0.10653989,0.00073413,0.43549280,0.09460528,0.07520998
-4.69734867,0.51925995,0.00000006,0.01229825,0.04328244,0.10763737,0.00080982,0.43527490,0.09443871,0.07642602
-4.69134567,0.51931646,0.00000008,0.01300044,0.04377473,0.10816810,0.00088701,0.43238323,0.09367445,0.07727770
-4.68534267,0.51656959,0.00000011,0.01368029,0.04406493,0.10814811,0.00096475,0.42696031,0.09234338,0.07776942
-4.67933967,0.51119767,0.00000015,0.01433023,0.04415995,0.10760507,0.00104198,0.41920670,0.09048927,0.07791268
-4.67333667,0.50343415,0.00000020,0.01494296,0.04407059,0.10657733,0.00111763,0.40937385,0.08816723,0.07772557
-4.66733367,0.49355928,0.00000027,0.01551179,0.04381123,0.10511255,0.00119057,0.39775514,0.08544178,0.07723210
-4.66133067,0.48189050,0.00000037,0.01603095,0.04339940,0.10326618,0.00125973,0.38467548,0.08238463,0.07646140
-4.65532766,0.46877189,0.00000050,0.01649603,0.04285536,0.10109980,0.00132410,0.37047993,0.07907223,0.07544679
-4.64932466,0.45456322,0.00000066,0.01690435,0.04220165,0.09867931,0.00138278,0.35552183,0.07558323,0.07422491
-4.64332166,0.43962906,0.00000088,0.01725539,0.04146265,0.09607326,0.00143503,0.34015102,0.07199592,0.07283477
