energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.68184092,0.08596016,0.00021066,0.00642362,0.00108562,0.04572339,0.01371559,0.00516709
-5.67583792,0.09736340,0.00024471,0.00706253,0.00125658,0.05220955,0.01578265,0.00576371
-5.66983492,0.10957485,0.00028223,0.00770958,0.00144435,0.05922867,0.01803869,0.00638733
-5.66383192,0.12252858,0.00032316,0.00835584,0.00164860,0.06675360,0.02047782,0.00703237
-5.65782891,0.13613579,0.00036737,0.00899165,0.00186860,0.07474311,0.02308928,0.00769228
-5.65182591,0.15028459,0.00041463,0.00960687,0.00210316,0.08314122,0.02585712,0.00835972
-5.64582291,0.16484059,0.00046461,0.01019119,0.00235063,0.09187709,0.02876002,0.00902663
-5.63981991,0.17964844,0.00051689,0.01073438,0.00260888,0.10086542,0.03177127,0.00968444
-5.63381691,0.19453424,0.00057093,0.01122669,0.00287530,0.11000746,0.03485898,0.01032430
-5.62781391,0.20930910,0.00062610,0.01165916,0.00314689,0.11919272,0.03798645,0.01093737
-5.62181091,0.22377353,0.00068169,0.01202398,0.00342025,0.12830132,0.04111292,0.01151506
-5.61580790,0.23772286,0.00073691,0.01231482,0.00369167,0.13720697,0.04419437,0.01204939
-5.60980490,0.25095335,0.00079092,0.01252716,0.00395728,0.14578057,0.04718468,0.01253335
-5.60380190,0.26326905,0.00084283,0.01265852,0.00421309,0.15389435,0.05003690,0.01296119
-5.59779890,0.27448906,0.00089176,0.01270872,0.00445519,0.16142636,0.05270474,0.01332882
-5.59179590,0.28445500,0.00093684,0.01268002,0.00467987,0.16826528,0.05514407,0.01363414
-5.58579290,0.29303856,0.00097724,0.01257726,0.00488376,0.17431528,0.05731462,0.01387734
-5.57978989,0.30014859,0.00101222,0.01240789,0.00506401,0.17950087,0.05918151,0.01406121
-5.57378689,0.30573782,0.00104110,0.01218195,0.00521841,0.18377144,0.06071683,0.01419141
-5.56778389,0.30980859,0.00106338,0.01191204,0.00534559,0.18710534,0.06190101,0.01427663
-5.56178089,0.31241758,0.00107867,0.01161316,0.00544505,0.18951335,0.06272398,0.01432880
-5.55577789,0.31367912,0.00108675,0.01130257,0.00551734,0.19104133,0.06318613,0.01436312
-5.54977489,0.31376712,0.00108758,0.01099957,0.00556410,0.19177191,0.06329886,0.01439814
-5.54377189,0.31291514,0.00108129,0.01072525,0.00558806,0.19182507,0.06308489,0.01445566
-5.53776888,0.31141475,0.00106821,0.01050221,0.00559312,0.19135761,0.06257810,0.01456059
-5.53176588,0.30961199,0.00104882,0.01035426,0.00558422,0.19056133,0.06182304,0.01474070
-5.52576288,0.30790184,0.00102376,0.01030604,0.00556734,0.18965996,0.06087406,0.01502628
-5.51975988,0.30672087,0.00099383,0.01038269,0.00554933,0.18890488,0.05979406,0.01544966
-5.51375688,0.30653800,0.00095992,0.01060937,0.00553776,0.18856959,0.05865292,0.01604467
-5.50775388,0.30784356,0.00092303,0.01101084,0.00554077,0.18894313,0.05752565,0.01684591
-5.50175088,0.31113676,0.00088421,0.01161094,0.00556680,0.19032247,0.05649028,0.01788792
-5.49574787,0.31691187,0.00084453,0.01243200,0.00562435,0.19300409,0.05562562,0.01920429
-5.48974487,0.32564333,0.00080505,0.01349427,0.00572177,0.19727490,0.05500886,0.02082658
-5.48374187,0.33777016,0.00076683,0.01481522,0.00586689,0.20340279,0.05471318,0.02278320
-5.47773887,0.35368002,0.00073081,0.01640888,0.00606681,0.21162694,0.05480534,0.02509824
-5.47173587,0.37369349,0.00069787,0.01828509,0.00632761,0.22214836,0.05534342,0.02779022
-5.46573287,0.39804892,0.00066875,0.02044880,0.00665406,0.23512082,0.05637471,0.03087087
-5.45972986,0.42688860,0.00064408,0.02289938,0.00704942,0.25064258,0.05793386,0.03434404
-5.45372686,0.46024676,0.00062431,0.02562997,0.00751520,0.26874928,0.06004138,0.03820460
-5.44772386,0.49803997,0.00060974,0.02862697,0.00805102,0.28940835,0.06270248,0.04243761
-5.44172086,0.54006070,0.00060050,0.03186966,0.00865452,0.31251522,0.06590634,0.04701772
-5.43571786,0.58597447,0.00059656,0.03532996,0.00932128,0.33789175,0.06962593,0.05190883
-5.42971486,0.63532111,0.00059773,0.03897248,0.01004487,0.36528708,0.07381831,0.05706415
-5.42371186,0.68752060,0.00060368,0.04275476,0.01081696,0.39438116,0.07842551,0.06242658
-5.41770885,0.74188352,0.00061392,0.04662782,0.01162747,0.42479089,0.08337590,0.06792963
-5.41170585,0.79762634,0.00062787,0.05053701,0.01246484,0.45607919,0.08858618,0.07349862
-5.40570285,0.85389117,0.00064485,0.05442310,0.01331636,0.48776648,0.09396379,0.07905247
-5.39969985,0.90976964,0.00066412,0.05822364,0.01416852,0.51934466,0.09940983,0.08450570
-5.39369685,0.96433015,0.00068488,0.06187460,0.01500751,0.55029287,0.10482229,0.08977091
-5.38769385,1.01664767,0.00070633,0.06531214,0.01581966,0.58009475,0.11009946,0.09476142
-5.38169085,1.06583484,0.00072770,0.06847450,0.01659194,0.60825635,0.11514359,0.09939403
-5.37568784,1.11107318,0.00074822,0.07130397,0.01731243,0.63432400,0.11986440,0.10359194
-5.36968484,1.15164291,0.00076724,0.07374874,0.01797084,0.65790143,0.12418243,0.10728738
-5.36368184,1.18695007,0.00078414,0.07576466,0.01855888,0.67866508,0.12803207,0.11042417
-5.35767884,1.21654943,0.00079845,0.07731683,0.01907062,0.69637706,0.13136408,0.11295981
-5.35167584,1.24016203,0.00080979,0.07838078,0.01950275,0.71089482,0.13414745,0.11486717
-5.34567284,1.25768619,0.00081794,0.07894338,0.01985471,0.72217706,0.13637059,0.11613555
-5.33966983,1.26920138,0.00082278,0.07900332,0.02012874,0.73028539,0.13804159,0.11677114
-5.33366683,1.27496430,0.00082434,0.07857113,0.02032978,0.73538144,0.13918776,0.11679674
-5.32766383,1.27539737,0.00082277,0.07766874,0.02046521,0.73771957,0.13985412,0.11625087
-5.32166083,1.27106978,0.00081832,0.07632867,0.02054456,0.73763522,0.14010126,0.11518613
-5.31565783,1.26267196,0.00081135,0.07459274,0.02057900,0.73552943,0.14000231,0.11366706
-5.30965483,1.25098456,0.00080228,0.07251054,0.02058084,0.73185019,0.13963942,0.11176743
-5.30365183,1.23684336,0.00079160,0.07013753,0.02056290,0.72707154,0.13909969,0.10956717
-5.29764882,1.22110180,0.00077981,0.06753308,0.02053791,0.72167124,0.13847099,0.10714911
-5.29164582,1.20459298,0.00076741,0.06475832,0.02051782,0.71610833,0.13783763,0.10459565
-5.28564282,1.18809289,0.00075488,0.06187416,0.02051322,0.71080148,0.13727626,0.10198545
-5.27963982,1.17228694,0.00074265,0.05893925,0.02053279,0.70610945,0.13685220,0.09939049
-5.27363682,1.15774112,0.00073110,0.05600832,0.02058282,0.70231440,0.13661630,0.09687340
-5.26763382,1.14487961,0.00072049,0.05313068,0.02066688,0.69960918,0.13660262,0.09448543
-5.26163082,1.13396954,0.00071103,0.05034910,0.02078561,0.69808904,0.13682695,0.09226489
-5.25562781,1.12511399,0.00070279,0.04769907,0.02093663,0.69774827,0.13728632,0.09023639
-5.24962481,1.11825322,0.00069577,0.04520845,0.02111466,0.69848201,0.13795954,0.08841069
-5.24362181,1.11317414,0.00068985,0.04289751,0.02131170,0.70009295,0.13880866,0.08678524
-5.23761881,1.10952744,0.00068485,0.04077930,0.02151747,0.70230275,0.13978143,0.08534541
-5.23161581,1.10685129,0.00068050,0.03886042,0.02171984,0.70476745,0.14081441,0.08406619
-5.22561281,1.10460049,0.00067646,0.03714200,0.02190541,0.70709610,0.14183685,0.08291441
-5.21960980,1.10217932,0.00067239,0.03562088,0.02206021,0.70887165,0.14277489,0.08185127
-5.21360680,1.09897658,0.00066791,0.03429100,0.02217034,0.70967307,0.14355598,0.08083507
-5.20760380,1.09440084,0.00066267,0.03314472,0.02222266,0.70909745,0.14411331,0.07982395
-5.20160080,1.08791420,0.00065633,0.03217425,0.02220546,0.70678121,0.14438993,0.07877860
-5.19559780,1.07906299,0.00064863,0.03137288,0.02210904,0.70241916,0.14434243,0.07766475
-5.18959480,1.06750391,0.00063937,0.03073615,0.02192621,0.69578069,0.14394392,0.07645527
-5.18359180,1.05302447,0.00062843,0.03026274,0.02165269,0.68672236,0.14318627,0.07513192
-5.17758879,1.03555692,0.00061581,0.02995516,0.02128739,0.67519634,0.14208135,0.07368662
-5.17158579,1.01518523,0.00060162,0.02982016,0.02083254,0.66125442,0.14066132,0.07212214
-5.16558279,0.99214504,0.00058609,0.02986888,0.02029369,0.64504767,0.13897794,0.07045234
-5.15957979,0.96681691,0.00056955,0.03011668,0.01967963,0.62682189,0.13710089,0.06870186
-5.15357679,0.93971331,0.00055247,0.03058273,0.01900209,0.60690910,0.13511532,0.06690537
-5.14757379,0.91146056,0.00053544,0.03128941,0.01827547,0.58571601,0.13311856,0.06510644
-5.14157079,0.88277650,0.00051914,0.03226144,0.01751640,0.56370976,0.13121639,0.06335602
-5.13556778,0.85444536,0.00050436,0.03352492,0.01674325,0.54140204,0.12951889,0.06171081
-5.12956478,0.82729109,0.00049199,0.03510624,0.01597567,0.51933231,0.12813611,0.06023139
-5.12356178,0.80215046,0.00048298,0.03703099,0.01523405,0.49805093,0.12717392,0.05898039
-5.11755878,0.77984715,0.00047836,0.03932281,0.01453901,0.47810294,0.12672997,0.05802068
-5.11155578,0.76116790,0.00047921,0.04200238,0.01391095,0.46001328,0.12689020,0.05741371
-5.10555278,0.74684169,0.00048665,0.04508643,0.01336955,0.44427383,0.12772593,0.05721800
-5.09954977,0.73752248,0.00050181,0.04858700,0.01293344,0.43133276,0.12929167,0.05748791
-5.09354677,0.73377607,0.00052586,0.05251080,0.01261981,0.42158638,0.13162374,0.05827268
-5.08754377,0.73607103,0.00055994,0.05685874,0.01244414,0.41537351,0.13473969,0.05961568
-5.08154077,0.74477381,0.00060518,0.06162579,0.01241999,0.41297244,0.13863862,0.06155398
-5.07553777,0.76014757,0.00066269,0.06680090,0.01255874,0.41460000,0.14330219,0.06411811
-5.06953477,0.78235430,0.00073350,0.07236718,0.01286952,0.42041264,0.14869634,0.06733209
-5.06353177,0.81145955,0.00081860,0.07830227,0.01335904,0.43050904,0.15477357,0.07121349
-5.05752876,0.84743911,0.00091887,0.08457879,0.01403153,0.44493370,0.16147553,0.07577365
-5.05152576,0.89018675,0.00103510,0.09116495,0.01488866,0.46368118,0.16873588,0.08101795
-5.04552276,0.93952251,0.00116796,0.09802515,0.01592948,0.48670043,0.17648315,0.08694603
-5.03951976,0.99520056,0.00131799,0.10512073,0.01715039,0.51389894,0.18464348,0.09355193
-5.03351676,1.05691635,0.00148556,0.11241055,0.01854515,0.54514620,0.19314301,0.10082413
-5.02751376,1.12431242,0.00167090,0.11985170,0.02010481,0.58027647,0.20190989,0.10874555
-5.02151076,1.19698278,0.00187406,0.12739999,0.02181780,0.61909049,0.21087573,0.11729325
-5.01550775,1.27447559,0.00209490,0.13501045,0.02366994,0.66135633,0.21997647,0.12643820
-5.00950475,1.35629443,0.00233309,0.14263770,0.02564454,0.70680935,0.22915268,0.13614476
-5.00350175,1.44189828,0.00258812,0.15023622,0.02772252,0.75515154,0.23834932,0.14637022
-4.99749875,1.53070068,0.00285929,0.15776055,0.02988261,0.80605038,0.24751497,0.15706429
-4.99149575,1.62206859,0.00314567,0.16516540,0.03210156,0.85913778,0.25660072,0.16816862
-4.98549275,1.71532146,0.00344619,0.17240572,0.03435445,0.91400930,0.26555892,0.17961644
-4.97948974,1.80973131,0.00375954,0.17943679,0.03661503,0.97022410,0.27434174,0.19133238
-4.97348674,1.90452415,0.00408425,0.18621422,0.03885612,1.02730600,0.28289994,0.20323255
-4.96748374,1.99888357,0.00441866,0.19269412,0.04105010,1.08474596,0.29118187,0.21522492
-4.96148074,2.09195668,0.00476092,0.19883320,0.04316936,1.14200627,0.29913290,0.22721002
-4.95547774,2.18286287,0.00510898,0.20458908,0.04518687,1.19852657,0.30669532,0.23908204
-4.94947474,2.27070539,0.00546062,0.20992057,0.04707670,1.25373172,0.31380889,0.25073036
-4.94347174,2.35458570,0.00581344,0.21478819,0.04881456,1.30704155,0.32041195,0.26204138
-4.93746873,2.43362041,0.00616486,0.21915468,0.05037836,1.35788215,0.32644317,0.27290076
-4.93146573,2.50696007,0.00651210,0.22298564,0.05174872,1.40569851,0.33184375,0.28319593
-4.92546273,2.57380952,0.00685225,0.22625022,0.05290936,1.44996790,0.33656008,0.29281874
-4.91945973,2.63344864,0.00718224,0.22892192,0.05384760,1.49021365,0.34054658,0.30166834
-4.91345673,2.68525278,0.00749888,0.23097926,0.05455455,1.52601853,0.34376862,0.30965391
-4.90745373,2.72871179,0.00779889,0.23240655,0.05502544,1.55703722,0.34620533,0.31669735
-4.90145073,2.76344674,0.00807895,0.23319447,0.05525970,1.58300715,0.34785198,0.32273562
-4.89544772,2.78922316,0.00833577,0.23334066,0.05526094,1.60375712,0.34872183,0.32772279
-4.88944472,2.80596022,0.00856612,0.23285001,0.05503692,1.61921307,0.34884733,0.33163147
-4.88344172,2.81373498,0.00876694,0.23173488,0.05459929,1.62940075,0.34828041,0.33445367
-4.87743872,2.81278123,0.00893537,0.23001508,0.05396331,1.63444480,0.34709182,0.33620105
-4.87143572,2.80348280,0.00906891,0.22771761,0.05314740,1.63456422,0.34536955,0.33690437
-4.86543272,2.78636145,0.00916542,0.22487620,0.05217263,1.63006426,0.34321632,0.33661229
-4.85942971,2.76205946,0.00922325,0.22153064,0.05106215,1.62132500,0.34074614,0.33538944
-4.85342671,2.73131787,0.00924129,0.21772589,0.04984053,1.60878711,0.33808025,0.33331393
-4.84742371,2.69495116,0.00921904,0.21351109,0.04853311,1.59293529,0.33534252,0.33047441
-4.84142071,2.65381951,0.00915664,0.20893841,0.04716526,1.57428034,0.33265453,0.32696668
-4.83541771,2.60880005,0.00905490,0.20406184,0.04576177,1.55334049,0.33013072,0.32289021
-4.82941471,2.56075844,0.00891529,0.19893605,0.04434617,1.53062327,0.32787372,0.31834467
-4.82341171,2.51052230,0.00873996,0.19361522,0.04294017,1.50660850,0.32597025,0.31342656
-4.81740870,2.45885774,0.00853166,0.18815201,0.04156322,1.48173351,0.32448777,0.30822633
-4.81140570,2.40645030,0.00829370,0.18259674,0.04023211,1.45638134,0.32347212,0.30282592
-4.80540270,2.35389118,0.00802989,0.17699670,0.03896075,1.43087248,0.32294632,0.29729702
-4.79939970,2.30166942,0.00774444,0.17139570,0.03776009,1.40546057,0.32291056,0.29169999
-4.79339670,2.25017034,0.00744184,0.16583392,0.03663809,1.38033222,0.32334349,0.28608367
-4.78739370,2.19968000,0.00712681,0.16034794,0.03560000,1.35561097,0.32420465,0.28048582
-4.78139070,2.15039547,0.00680417,0.15497094,0.03464855,1.33136481,0.32543799,0.27493438
-4.77538769,2.10243968,0.00647875,0.14973315,0.03378441,1.30761697,0.32697619,0.26944928
-4.76938469,2.05588000,0.00615530,0.14466238,0.03300667,1.28435894,0.32874566,0.26404468
-4.76338169,2.01074891,0.00583839,0.13978458,0.03231335,1.26156490,0.33067169,0.25873151
-4.75737869,1.96706541,0.00553239,0.13512446,0.03170196,1.23920648,0.33268360,0.25352007
-4.75137569,1.92485537,0.00524135,0.13070593,0.03117000,1.21726683,0.33471954,0.24842250
-4.74537269,1.88416938,0.00496903,0.12655251,0.03071549,1.19575288,0.33673046,0.24345492
-4.73936968,1.84509679,0.00471877,0.12268745,0.03033730,1.17470495,0.33868318,0.23863901
-4.73336668,1.80777473,0.00449357,0.11913373,0.03003548,1.15420296,0.34056216,0.23400305
-4.72736368,1.77239146,0.00429597,0.11591371,0.02981138,1.13436870,0.34237004,0.22958211
-4.72136068,1.73918354,0.00412811,0.11304857,0.02966767,1.11536400,0.34412658,0.22541751
-4.71535768,1.70842718,0.00399167,0.11055759,0.02960820,1.09738473,0.34586644,0.22155547
-4.70935468,1.68042388,0.00388785,0.10845713,0.02963770,1.08065102,0.34763554,0.21804513
-4.70335168,1.65548161,0.00381740,0.10675954,0.02976140,1.06539435,0.34948655,0.21493583
-4.69734867,1.63389251,0.00378056,0.10547205,0.02998449,1.05184218,0.35147351,0.21227414
-4.69134567,1.61590872,0.00377704,0.10459560,0.03031155,1.04020124,0.35364621,0.21010047
-4.68534267,1.60171794,0.00380604,0.10412381,0.03074589,1.03064056,0.35604445,0.20844580
-4.67933967,1.59142034,0.00386619,0.10404216,0.03128898,1.02327525,0.35869276,0.20732852
-4.67333667,1.58500864,0.00395556,0.10432735,0.03193981,1.01815238,0.36159580,0.20675172
-4.66733367,1.58235257,0.00407166,0.10494707,0.03269442,1.01523970,0.36473489,0.20670103
-4.66133067,1.58318920,0.00421142,0.10586004,0.03354548,1.01441821,0.36806582,0.20714331
-4.65532766,1.58711970,0.00437129,0.10701646,0.03448207,1.01547911,0.37151827,0.20802612
-4.64932466,1.59361334,0.00454717,0.10835890,0.03548956,1.01812553,0.37499673,0.20927815
-4.64332166,1.60201853,0.00473455,0.10982340,0.03654974,1.02197904,0.37838309,0.21081070
-4.63731866,1.61158078,0.00492858,0.11134109,0.03764111,1.02659081,0.38154075,0.21251991
-4.63131566,1.62146661,0.00512413,0.11283988,0.03873932,1.03145694,0.38431998,0.21428995
-4.62531266,1.63079255,0.00531592,0.11424651,0.03981779,1.03603720,0.38656440,0.21599682
-4.61930965,1.63865767,0.00549864,0.11548856,0.04084853,1.03977631,0.38811813,0.21751268
-4.61330665,1.64417823,0.00566712,0.11649660,0.04180296,1.04212675,0.38883330,0.21871044
-4.60730365,1.64652265,0.00581640,0.11720620,0.04265288,1.04257182,0.38857751,0.21946854
-4.60130065,1.64494515,0.00594194,0.11755982,0.04337145,1.04064809,0.38724088,0.21967546
-4.59529765,1.63881652,0.00603971,0.11750850,0.04393413,1.03596580,0.38474228,0.21923403
-4.58929465,1.62765039,0.00610629,0.11701318,0.04431962,1.02822653,0.38103450,0.21806506
-4.58329165,1.61112398,0.00613904,0.11604583,0.04451058,1.01723702,0.37610798,0.21611041
-4.57728864,1.58909225,0.00613609,0.11459005,0.04449436,1.00291876,0.36999303,0.21333514
-4.57128564,1.56159491,0.00609646,0.11264141,0.04426347,0.98531265,0.36276036,0.20972879
-4.56528264,1.52885604,0.00602005,0.11020739,0.04381587,0.96457878,0.35451993,0.20530572
-4.55927964,1.49127635,0.00590761,0.10730692,0.04315508,0.94099121,0.34541809,0.20010450
-4.55327664,1.44941863,0.00576077,0.10396966,0.04229007,0.91492811,0.33563329,0.19418642
-4.54727364,1.40398700,0.00558189,0.10023494,0.04123495,0.88685767,0.32537033,0.18763317
-4.54127064,1.35580092,0.00537404,0.09615054,0.04000846,0.85732054,0.31485360,0.18054386
-4.53526763,1.30576528,0.00514084,0.09177122,0.03863335,0.82690949,0.30431949,0.17303149
-4.52926463,1.25483773,0.00488636,0.08715723,0.03713555,0.79624723,0.29400829,0.16521905
-4.52326163,1.20399472,0.00461498,0.08237270,0.03554329,0.76596335,0.28415591,0.15723538
-4.51725863,1.15419750,0.00433125,0.07748410,0.03388616,0.73667127,0.27498574,0.14921102
-4.51125563,1.10635960,0.00403974,0.07255871,0.03219411,0.70894623,0.26670100,0.14127420
-4.50525263,1.06131687,0.00374492,0.06766324,0.03049654,0.68330502,0.25947782,0.13354708
-4.49924962,1.01980114,0.00345104,0.06286254,0.02882135,0.66018830,0.25345928,0.12614233
-4.49324662,0.98241840,0.00316202,0.05821850,0.02719415,0.63994611,0.24875064,0.11916037
-4.48724362,0.94963227,0.00288139,0.05378916,0.02563758,0.62282701,0.24541599,0.11268701
-4.48124062,0.92175286,0.00261218,0.04962791,0.02417071,0.60897113,0.24347625,0.10679181
-4.47523762,0.89893166,0.00235692,0.04578294,0.02280867,0.59840737,0.24290873,0.10152711
-4.46923462,0.88116192,0.00211758,0.04229681,0.02156237,0.59105465,0.24364816,0.09692755
-4.46323162,0.86828468,0.00189562,0.03920613,0.02043844,0.58672702,0.24558913,0.09301033
-4.45722861,0.85999972,0.00169193,0.03654145,0.01943930,0.58514245,0.24858986,0.08977595
-4.45122561,0.85588088,0.00150695,0.03432706,0.01856334,0.58593466,0.25247709,0.08720934
-4.44522261,0.85539499,0.00134063,0.03258101,0.01780529,0.58866764,0.25705198,0.08528147
-4.43921961,0.85792356,0.00119255,0.03131506,0.01715667,0.59285214,0.26209670,0.08395117
-4.43321661,0.86278622,0.00106193,0.03053465,0.01660631,0.59796350,0.26738147,0.08316716
-4.42721361,0.86926502,0.00094773,0.03023886,0.01614096,0.60346005,0.27267188,0.08287015
-4.42121061,0.87662867,0.00084870,0.03042039,0.01574589,0.60880151,0.27773613,0.08299496
-4.41520760,0.88415581,0.00076344,0.03106546,0.01540555,0.61346661,0.28235189,0.08347255
-4.40920460,0.89115644,0.00069047,0.03215379,0.01510418,0.61696935,0.28631276,0.08423192
-4.40320160,0.89699102,0.00062827,0.03365856,0.01482640,0.61887342,0.28943382,0.08520182
-4.39719860,0.90108652,0.00057535,0.03554638,0.01455768,0.61880417,0.29155632,0.08631224
-4.39119560,0.90294911,0.00053026,0.03777745,0.01428489,0.61645796,0.29255134,0.08749568
-4.38519260,0.90217333,0.00049166,0.04030569,0.01399657,0.61160866,0.29232219,0.08868815
-4.37918959,0.89844753,0.00045830,0.04307918,0.01368326,0.60411099,0.29080570,0.08983000
-4.37318659,0.89155584,0.00042908,0.04604064,0.01333763,0.59390105,0.28797237,0.09086644
-4.36718359,0.88137683,0.00040304,0.04912818,0.01295464,0.58099396,0.28382535,0.09174803
-4.36118059,0.86787922,0.00037937,0.05227627,0.01253144,0.56547894,0.27839843,0.09243090
-4.35517759,0.85111515,0.00035740,0.05541688,0.01206735,0.54751217,0.27175324,0.09287694
-4.34917459,0.83121143,0.00033661,0.05848085,0.01156367,0.52730792,0.26397572,0.09305388
-4.34317159,0.80835951,0.00031660,0.06139940,0.01102346,0.50512825,0.25517208,0.09293534
-4.33716858,0.78280442,0.00029709,0.06410582,0.01045125,0.48127195,0.24546453,0.09250082
-4.33116558,0.75483363,0.00027790,0.06653716,0.00985281,0.45606314,0.23498683,0.09173579
-4.32516258,0.72476585,0.00025896,0.06863599,0.00923474,0.42983996,0.22387995,0.09063161
-4.31915958,0.69294061,0.00024024,0.07035206,0.00860427,0.40294380,0.21228797,0.08918560
-4.31315658,0.65970857,0.00022178,0.07164386,0.00796885,0.37570950,0.20035435,0.08740098
-4.30715358,0.62542313,0.00020366,0.07247999,0.00733597,0.34845669,0.18821863,0.08528687
