energy_ev,total_up,B_p_up,B_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.84392196,1.37338939,0.20110058,0.00000000,0.79860037,0.45356736,0.02615702,0.41851788
-5.83791896,1.26097085,0.18628634,0.00000000,0.73782273,0.41618825,0.02424777,0.38107700
-5.83191596,1.15325875,0.17170205,0.00000000,0.67776146,0.38081002,0.02245497,0.34567794
-5.82591296,1.05137843,0.15749699,0.00000000,0.61917381,0.34775266,0.02080468,0.31265951
-5.81990995,0.95633679,0.14381945,0.00000000,0.56275701,0.31731035,0.01931993,0.28230455
-5.81390695,0.86900844,0.13081237,0.00000000,0.50913643,0.28974682,0.01802037,0.25483893
-5.80790395,0.79012758,0.11860999,0.00000000,0.45885758,0.26529246,0.01692185,0.23043215
-5.80190095,0.72028528,0.10733546,0.00000000,0.41238204,0.24414314,0.01603625,0.20919956
-5.79589795,0.65993179,0.09709938,0.00000000,0.37008701,0.22646040,0.01537132,0.19120571
-5.78989495,0.60938290,0.08799938,0.00000000,0.33226811,0.21237310,0.01493056,0.17646866
-5.78389195,0.56882991,0.08012041,0.00000000,0.29914505,0.20198002,0.01471328,0.16496490
-5.77788894,0.53835195,0.07353588,0.00000000,0.27086945,0.19535328,0.01471464,0.15663460
-5.77188594,0.51793017,0.06830923,0.00000000,0.24753433,0.19254225,0.01492580,0.15138705
-5.76588294,0.50746281,0.06449600,0.00000000,0.22918455,0.19357782,0.01533409,0.14910587
-5.75987994,0.50678044,0.06214603,0.00000000,0.21582763,0.19847657,0.01592327,0.14965417
-5.75387694,0.51566093,0.06130570,0.00000000,0.20744454,0.20724485,0.01667389,0.15287925
-5.74787394,0.53384362,0.06202011,0.00000000,0.20399980,0.21988250,0.01756360,0.15861704
-5.74187094,0.56104239,0.06433495,0.00000000,0.20545078,0.23638616,0.01856766,0.16669610
-5.73586793,0.59695749,0.06829809,0.00000000,0.21175579,0.25675203,0.01965943,0.17694140
-5.72986493,0.64128603,0.07396061,0.00000000,0.22288080,0.28097804,0.02081094,0.18917773
-5.72386193,0.69373114,0.08137752,0.00000000,0.23880493,0.30906553,0.02199355,0.20323296
-5.71785893,0.75401004,0.09060781,0.00000000,0.25952443,0.34102031,0.02317863,0.21894118
-5.71185593,0.82186083,0.10171413,0.00000000,0.28505551,0.37685329,0.02433827,0.23614575
-5.70585293,0.89704849,0.11476192,0.00000000,0.31543598,0.41658057,0.02544605,0.25470227
-5.69984992,0.97936995,0.12981820,0.00000000,0.35072590,0.46022324,0.02647780,0.27448159
-5.69384692,1.06865837,0.14694991,0.00000000,0.39100735,0.50780674,0.02741227,0.29537271
-5.68784392,1.16478664,0.16622201,0.00000000,0.43638345,0.55935994,0.02823185,0.31728559
-5.68184092,1.26767009,0.18769536,0.00000000,0.48697673,0.61491398,0.02892315,0.34015376
-5.67583792,1.37726808,0.21142437,0.00000000,0.54292686,0.67450071,0.02947745,0.36393658
-5.66983492,1.49358439,0.23745456,0.00000000,0.60438762,0.73815087,0.02989112,0.38862104
-5.66383192,1.61666612,0.26582007,0.00000000,0.67152322,0.80589183,0.03016579,0.41422289
-5.65782891,1.74660056,0.29654108,0.00000000,0.74450357,0.87774490,0.03030837,0.44078694
-5.65182591,1.88350980,0.32962119,0.00000000,0.82349858,0.95372202,0.03033100,0.46838636
-5.64582291,2.02754263,0.36504483,0.00000000,0.90867111,1.03382183,0.03025068,0.49712075
-5.63981991,2.17886342,0.40277468,0.00000000,1.00016848,1.11802491,0.03008882,0.52711289
-5.63381691,2.33763762,0.44274900,0.00000000,1.09811238,1.20628828,0.02987064,0.55850404
-5.62781391,2.50401394,0.48487914,0.00000000,1.20258720,1.29853895,0.02962433,0.59144782
-5.62181091,2.67810316,0.52904703,0.00000000,1.31362676,1.39466675,0.02938026,0.62610254
-5.61580790,2.85995380,0.57510287,0.00000000,1.43119961,1.49451635,0.02916990,0.66262224
-5.60980490,3.04952542,0.62286306,0.00000000,1.55519343,1.59787889,0.02902486,0.70114652
-5.60380190,3.24666013,0.67210848,0.00000000,1.68539882,1.70448330,0.02897580,0.74178957
-5.59779890,3.45105347,0.72258330,0.00000000,1.82149329,1.81398781,0.02905136,0.78462859
-5.59179590,3.66222596,0.77399441,0.00000000,1.96302628,1.92597214,0.02927715,0.82969226
-5.58579290,3.87949682,0.82601175,0.00000000,2.10940599,2.03993070,0.02967482,0.87694963
-5.57978989,4.10196142,0.87826953,0.00000000,2.25988913,2.15526769,0.03026119,0.92630000
-5.57378689,4.32847417,0.93036874,0.00000000,2.41357443,2.27129423,0.03104758,0.97756454
-5.56778389,4.55763828,0.98188075,0.00000000,2.56940100,2.38722853,0.03203919,1.03047992
-5.56178089,4.78780402,1.03235232,0.00000000,2.72615195,2.50219905,0.03323476,1.08469481
-5.55577789,5.01707635,1.08131185,0.00000000,2.88246426,2.61525135,0.03462635,1.13976937
-5.54977489,5.24333276,1.12827692,0.00000000,3.03684480,2.72535868,0.03619935,1.19517824
-5.54377189,5.46425174,1.17276280,0.00000000,3.18769277,2.83143620,0.03793264,1.25031720
-5.53776888,5.67735140,1.21429194,0.00000000,3.33332813,2.93235883,0.03979906,1.30451339
-5.53176588,5.88003774,1.25240393,0.00000000,3.47202533,3.02698227,0.04176596,1.35703901
-5.52576288,6.06966115,1.28666572,0.00000000,3.60205153,3.11416653,0.04379600,1.40712819
-5.51975988,6.24357953,1.31668173,0.00000000,3.72170790,3.19280145,0.04584808,1.45399643
-5.51375688,6.39922580,1.34210339,0.00000000,3.82937278,3.26183326,0.04787849,1.49686190
-5.50775388,6.53417756,1.36263783,0.00000000,3.92354501,3.32029124,0.04984202,1.53496799
-5.50175088,6.64622610,1.37805537,0.00000000,4.00288590,3.36731369,0.05169331,1.56760608
-5.49574787,6.73344242,1.38819551,0.00000000,4.06625828,3.40217214,0.05338811,1.59413760
-5.48974487,6.79423762,1.39297134,0.00000000,4.11276115,3.42429318,0.05488460,1.61401468
-5.48374187,6.82741541,1.39237210,0.00000000,4.14175881,3.43327703,0.05614463,1.62679826
-5.47773887,6.83221498,1.38646404,0.00000000,4.15290335,3.42891232,0.05713483,1.63217315
-5.47173587,6.80834260,1.37538957,0.00000000,4.14614993,3.41118680,0.05782766,1.62995931
-5.46573287,6.75599110,1.35936486,0.00000000,4.12176444,3.38029367,0.05820223,1.62011898
-5.45972986,6.67584658,1.33867615,0.00000000,4.08032351,3.33663339,0.05824487,1.60275934
-5.45372686,6.56908265,1.31367491,0.00000000,4.02270703,3.28081130,0.05794958,1.57813071
-5.44772386,6.43734239,1.28477224,0.00000000,3.95008381,3.21363099,0.05731814,1.54662040
-5.44172086,6.28270910,1.25243265,0.00000000,3.86389093,3.13608395,0.05635997,1.50874259
-5.43571786,6.10766704,1.21716753,0.00000000,3.76580773,3.04933564,0.05509185,1.46512459
-5.42971486,5.91505343,1.17952839,0.00000000,3.65772522,2.95470860,0.05353726,1.41649020
-5.42371186,5.70800350,1.14010003,0.00000000,3.54171197,2.85366276,0.05172566,1.36364080
-5.41770885,5.48989002,1.09949376,0.00000000,3.41997724,2.74777348,0.04969150,1.30743489
-5.41170585,5.26425898,1.05834040,0.00000000,3.29483226,2.63870745,0.04747314,1.24876692
-5.40570285,5.03476285,1.01728336,0.00000000,3.16865025,2.52819693,0.04511172,1.18854589
-5.39969985,4.80509287,0.97697131,0.00000000,3.04382592,2.41801244,0.04264993,1.12767474
-5.39369685,4.57891141,0.93805050,0.00000000,2.92273472,2.30993414,0.04013079,1.06703072
-5.38769385,4.35978560,0.90115666,0.00000000,2.80769238,2.20572220,0.03759656,1.00744751
-5.38169085,4.15112306,0.86690605,0.00000000,2.70091497,2.10708632,0.03508762,0.94969940
-5.37568784,3.95611054,0.83588602,0.00000000,2.60447974,2.01565483,0.03264153,0.89448760
-5.36968484,3.77765629,0.80864467,0.00000000,2.52028721,1.93294364,0.03029225,0.84242925
-5.36368184,3.61833679,0.78567996,0.00000000,2.45002461,1.86032565,0.02806947,0.79404878
-5.35767884,3.48034873,0.76742840,0.00000000,2.39513144,1.79900109,0.02599814,0.74977191
-5.35167584,3.36546695,0.75425343,0.00000000,2.35676756,1.74996966,0.02409816,0.70992222
-5.34567284,3.27500928,0.74643412,0.00000000,2.33578470,1.71400514,0.02238424,0.67471997
-5.33966983,3.20980930,0.74415444,0.00000000,2.33270214,1.69163345,0.02086591,0.64428341
-5.33366683,3.17019793,0.74749371,0.00000000,2.34768773,1.68311508,0.01954770,0.61863203
-5.32766383,3.15599486,0.75641874,0.00000000,2.38054521,1.68843283,0.01842939,0.59769200
-5.32166083,3.16651087,0.77077831,0.00000000,2.43070892,1.70728565,0.01750647,0.58130328
-5.31565783,3.20056163,0.79030035,0.00000000,2.49724688,1.73908953,0.01677056,0.56922843
-5.30965483,3.25649358,0.81459242,0.00000000,2.57887310,1.78298581,0.01620998,0.56116293
-5.30365183,3.33222215,0.84314587,0.00000000,2.67396957,1.83785731,0.01581035,0.55674662
-5.29764882,3.42528180,0.87534367,0.00000000,2.78061824,1.90235237,0.01555525,0.55557623
-5.29164582,3.53288747,0.91047224,0.00000000,2.89664264,1.97491636,0.01542679,0.55721852
-5.28564282,3.65200580,0.94773689,0.00000000,3.01965856,2.05383015,0.01540629,0.56122387
-5.27963982,3.77943448,0.98628071,0.00000000,3.14713241,2.13725431,0.01547490,0.56713978
-5.27363682,3.91188734,1.02520626,0.00000000,3.27644582,2.22327785,0.01561411,0.57452411
-5.26763382,4.04608232,1.06359941,0.00000000,3.40496418,2.30996975,0.01580635,0.58295739
-5.26163082,4.17882927,1.10055443,0.00000000,3.53010672,2.39543139,0.01603538,0.59205401
-5.25562781,4.30711418,1.13519944,0.00000000,3.64941548,2.47784786,0.01628671,0.60147176
-5.24962481,4.42817677,1.16672112,0.00000000,3.76062039,2.55553623,0.01654789,0.61091942
-5.24362181,4.53957802,1.19438769,0.00000000,3.86169780,2.62698861,0.01680872,0.62016204
-5.23761881,4.63925525,1.21756918,0.00000000,3.95091995,2.69090851,0.01706135,0.62902383
-5.23161581,4.72556231,1.23575418,0.00000000,4.02689343,2.74623876,0.01730029,0.63738843
-5.22561281,4.79729354,1.24856228,0.00000000,4.08858506,2.79218031,0.01752236,0.64519663
-5.21960980,4.85369082,1.25575175,0.00000000,4.13533422,2.82820094,0.01772648,0.65244168
-5.21360680,4.89443381,1.25722231,0.00000000,4.16685160,2.85403409,0.01791341,0.65916252
-5.20760380,4.91961449,1.25301271,0.00000000,4.18320470,2.86966803,0.01808543,0.66543508
-5.20160080,4.92969768,1.24329362,0.00000000,4.18479126,2.87532648,0.01824599,0.67136243
-5.19559780,4.92547010,1.22835614,0.00000000,4.17230244,2.87144163,0.01839924,0.67706397
-5.18959480,4.90798097,1.20859664,0.00000000,4.14667790,2.85862163,0.01854960,0.68266457
-5.18359180,4.87847727,1.18449863,0.00000000,4.10905524,2.83761397,0.01870138,0.68828387
-5.17758879,4.83833732,1.15661275,0.00000000,4.06071658,2.80926702,0.01885829,0.69402659
-5.17158579,4.78900568,1.12553569,0.00000000,4.00303482,2.77449149,0.01902319,0.69997408
-5.16558279,4.73193264,1.09188900,0.00000000,3.93742211,2.73422358,0.01919767,0.70617765
-5.15957979,4.66852054,1.05629874,0.00000000,3.86528260,2.68939154,0.01938194,0.71265393
-5.15357679,4.60007917,1.01937669,0.00000000,3.78797124,2.64088666,0.01957463,0.71938229
-5.14757379,4.52779118,0.98170376,0.00000000,3.70675979,2.58953971,0.01977276,0.72630456
-5.14157079,4.45268830,0.94381606,0.00000000,3.62281069,2.53610330,0.01997183,0.73332674
-5.13556778,4.37563820,0.90619400,0.00000000,3.53715902,2.48124020,0.02016593,0.74032267
-5.12956478,4.29734121,0.86925444,0.00000000,3.45070215,2.42551744,0.02034798,0.74713929
-5.12356178,4.21833581,0.83334585,0.00000000,3.36419648,2.36940567,0.02051000,0.75360304
-5.11755878,4.13901131,0.79874649,0.00000000,3.27826011,2.31328292,0.02064352,0.75952726
-5.11155578,4.05962600,0.76566506,0.00000000,3.19338050,2.25744207,0.02073987,0.76471983
-5.10555278,3.98032881,0.73424369,0.00000000,3.10992569,2.20210080,0.02079066,0.76899093
-5.09954977,3.90118301,0.70456270,0.00000000,3.02815798,2.14741333,0.02078812,0.77216042
-5.09354677,3.82219008,0.67664680,0.00000000,2.94824889,2.09348290,0.02072546,0.77406454
-5.08754377,3.74331270,0.65047232,0.00000000,2.87029461,2.04037427,0.02059723,0.77456167
-5.08154077,3.66449575,0.62597502,0.00000000,2.79433105,1.98812575,0.02039953,0.77353712
-5.07553777,3.58568473,0.60305816,0.00000000,2.72034817,1.93676012,0.02013027,0.77090660
-5.06953477,3.50684123,0.58160060,0.00000000,2.64830323,1.88629433,0.01978924,0.76661868
-5.06353177,3.42795554,0.56146463,0.00000000,2.57813281,1.83674780,0.01937817,0.76065606
-5.05752876,3.34905636,0.54250333,0.00000000,2.50976368,1.78814929,0.01890070,0.75303584
-5.05152576,3.27021819,0.52456741,0.00000000,2.44312269,1.74054246,0.01836230,0.74380902
-5.04552276,3.19156667,0.50751136,0.00000000,2.37814561,1.69399014,0.01777008,0.73305925
-5.03951976,3.11328233,0.49119888,0.00000000,2.31478534,1.64857766,0.01713254,0.72090121
-5.03351676,3.03560311,0.47550749,0.00000000,2.25301924,1.60441508,0.01645939,0.70747859
-5.02751376,2.95882591,0.46033236,0.00000000,2.19285584,1.56163873,0.01576119,0.69296195
-5.02151076,2.88330737,0.44558930,0.00000000,2.13434066,1.52041185,0.01504909,0.67754651
-5.01550775,2.80946368,0.43121695,0.00000000,2.07756099,1.48092444,0.01433449,0.66144993
-5.00950475,2.73776937,0.41717801,0.00000000,2.02264947,1.44339226,0.01362878,0.64491007
-5.00350175,2.66875488,0.40345973,0.00000000,1.96978597,1.40805486,0.01294305,0.62818274
-4.99749875,2.60300220,0.39007344,0.00000000,1.91919763,1.37517251,0.01228782,0.61153931
-4.99149575,2.54113859,0.37705334,0.00000000,1.87115664,1.34502195,0.01167281,0.59526402
-4.98549275,2.48382760,0.36445438,0.00000000,1.82597562,1.31789077,0.01110679,0.57965093
-4.97948974,2.43175726,0.35234950,0.00000000,1.78400030,1.29407050,0.01059736,0.56500035
-4.97348674,2.38562516,0.34082601,0.00000000,1.74559966,1.27384826,0.01015084,0.55161451
-4.96748374,2.34612039,0.32998158,0.00000000,1.71115347,1.25749713,0.00977217,0.53979251
-4.96148074,2.31390244,0.31991957,0.00000000,1.68103768,1.24526541,0.00946485,0.52982440
-4.95547774,2.28957746,0.31074411,0.00000000,1.65560794,1.23736499,0.00923085,0.52198446
-4.94947474,2.27367261,0.30255505,0.00000000,1.63518191,1.23395919,0.00907061,0.51652362
-4.94347174,2.26660912,0.29544281,0.00000000,1.62002103,1.23515057,0.00898305,0.51366145
-4.93746873,2.26867534,0.28948354,0.00000000,1.61031267,1.24096906,0.00896555,0.51357761
-4.93146573,2.28000083,0.28473462,0.00000000,1.60615333,1.25136124,0.00901407,0.51640342
-4.92546273,2.30053298,0.28123078,0.00000000,1.60753397,1.26618104,0.00912314,0.52221370
-4.91945973,2.33001737,0.27898096,0.00000000,1.61432826,1.28518271,0.00928602,0.53101935
-4.91345673,2.36798341,0.27796615,0.00000000,1.62628445,1.30801651,0.00949480,0.54276128
-4.90745373,2.41373634,0.27813823,0.00000000,1.64302173,1.33422762,0.00974060,0.55730595
-4.90145073,2.46635679,0.27941997,0.00000000,1.66403136,1.36325869,0.01001372,0.57444299
-4.89544772,2.52470862,0.28170618,0.00000000,1.68868297,1.39445630,0.01030387,0.59388542
-4.88944472,2.58745555,0.28486603,0.00000000,1.71623609,1.42708154,0.01060045,0.61527250
-4.88344172,2.65308659,0.28874645,0.00000000,1.74585672,1.46032453,0.01089277,0.63817555
-4.87743872,2.71995009,0.29317651,0.00000000,1.77663840,1.49332275,0.01117035,0.66210670
-4.87143572,2.78629536,0.29797254,0.00000000,1.80762730,1.52518278,0.01142320,0.68653041
-4.86543272,2.85032103,0.30294391,0.00000000,1.83785024,1.55500484,0.01164211,0.71087752
-4.85942971,2.91022821,0.30789910,0.00000000,1.86634463,1.58190933,0.01181888,0.73456141
-4.85342671,2.96427676,0.31265189,0.00000000,1.89218916,1.60506457,0.01194660,0.75699561
-4.84742371,3.01084242,0.31702732,0.00000000,1.91453390,1.62371462,0.01201982,0.77761235
-4.84142071,3.04847260,0.32086723,0.00000000,1.93262850,1.63720624,0.01203472,0.79588111
-4.83541771,3.07593835,0.32403515,0.00000000,1.94584731,1.64501383,0.01198921,0.81132654
-4.82941471,3.09228044,0.32642019,0.00000000,1.95371026,1.64676136,0.01188304,0.82354490
-4.82341171,3.09684745,0.32794001,0.00000000,1.95589859,1.64224038,0.01171772,0.83221827
-4.81740870,3.08932427,0.32854257,0.00000000,1.95226473,1.63142319,0.01149655,0.83712592
-4.81140570,3.06974958,0.32820668,0.00000000,1.94283588,1.61447071,0.01122449,0.83815239
-4.80540270,3.03852166,0.32694138,0.00000000,1.92781125,1.59173459,0.01090803,0.83529179
-4.79939970,2.99639227,0.32478426,0.00000000,1.90755303,1.56375329,0.01055503,0.82864831
-4.79339670,2.94444874,0.32179873,0.00000000,1.88257168,1.53124241,0.01017452,0.81843276
-4.78739370,2.88408511,0.31807052,0.00000000,1.85350613,1.49507941,0.00977652,0.80495560
-4.78139070,2.81696356,0.31370356,0.00000000,1.82109995,1.45628330,0.00937180,0.78861648
-4.77538769,2.74496769,0.30881548,0.00000000,1.78617457,1.41599003,0.00897169,0.76989109
-4.76938469,2.67014947,0.30353291,0.00000000,1.74960062,1.37542440,0.00858790,0.74931578
-4.76338169,2.59467200,0.29798686,0.00000000,1.71226888,1.33586942,0.00823231,0.72747060
-4.75737869,2.52075007,0.29230825,0.00000000,1.67506171,1.29863414,0.00791685,0.70496149
-4.75137569,2.45059054,0.28662392,0.00000000,1.63882625,1.26502092,0.00765330,0.68240239
-4.74537269,2.38633450,0.28105309,0.00000000,1.60435028,1.23629309,0.00745317,0.66039773
-4.73936968,2.33000276,0.27570440,0.00000000,1.57234143,1.21364378,0.00732760,0.63952599
-4.73336668,2.28344608,0.27067361,0.00000000,1.54341029,1.19816688,0.00728718,0.62032479
-4.72736368,2.24830118,0.26604188,0.00000000,1.51805770,1.19083044,0.00734184,0.60327777
-4.72136068,2.22595326,0.26187466,0.00000000,1.49666633,1.19245339,0.00750069,0.58880356
-4.71535768,2.21750557,0.25822111,0.00000000,1.47949642,1.20368555,0.00777185,0.57724697
-4.70935468,2.22375596,0.25511394,0.00000000,1.46668535,1.22499153,0.00816223,0.56887240
-4.70335168,2.24518074,0.25256968,0.00000000,1.45825062,1.25663849,0.00867734,0.56385947
-4.69734867,2.28192538,0.25058913,0.00000000,1.45409583,1.29868785,0.00932105,0.56230074
-4.69134567,2.33380195,0.24915811,0.00000000,1.45401890,1.35099104,0.01009527,0.56420136
-4.68534267,2.40029282,0.24824834,0.00000000,1.45772221,1.41318920,0.01099977,0.56948060
-4.67933967,2.48056052,0.24781837,0.00000000,1.46482386,1.48471679,0.01203185,0.57797503
-4.67333667,2.57346320,0.24781467,0.00000000,1.47486983,1.56480908,0.01318613,0.58944320
-4.66733367,2.67757551,0.24817278,0.00000000,1.48734641,1.65251332,0.01445435,0.60357183
-4.66133067,2.79121473,0.24881850,0.00000000,1.50169276,1.74670360,0.01582525,0.61998322
-4.65532766,2.91247158,0.24966932,0.00000000,1.51731330,1.84609917,0.01728448,0.63824393
-4.64932466,3.03924584,0.25063590,0.00000000,1.53358970,1.94928605,0.01881463,0.65787457
-4.64332166,3.16928596,0.25162373,0.00000000,1.54989261,2.05474170,0.02039543,0.67836061
-4.63731866,3.30023256,0.25253509,0.00000000,1.56559288,2.16086239,0.02200394,0.69916404
-4.63131566,3.42966503,0.25327108,0.00000000,1.58007238,2.26599299,0.02361498,0.71973570
-4.62531266,3.55515053,0.25373393,0.00000000,1.59273440,2.36845851,0.02520160,0.73952815
-4.61930965,3.67429449,0.25382946,0.00000000,1.60301361,2.46659696,0.02673574,0.75800863
-4.61330665,3.78479154,0.25346959,0.00000000,1.61038558,2.55879282,0.02818884,0.77467198
-4.60730365,3.88447559,0.25257492,0.00000000,1.61437574,2.64351031,0.02953270,0.78905302
-4.60130065,3.97136781,0.25107728,0.00000000,1.61456770,2.71932575,0.03074021,0.80073809
-4.59529765,4.04372110,0.24892205,0.00000000,1.61061075,2.78495805,0.03178621,0.80937528
-4.58929465,4.10005961,0.24607023,0.00000000,1.60222639,2.83929658,0.03264825,0.81468311
-4.58329165,4.13921206,0.24250014,0.00000000,1.58921363,2.88142550,0.03330733,0.81645713
-4.57728864,4.16033768,0.23820865,0.00000000,1.57145289,2.91064382,0.03374850,0.81457434
-4.57128564,4.16294373,0.23321180,0.00000000,1.54890824,2.92648045,0.03396134,0.80899515
-4.56528264,4.14689387,0.22754484,0.00000000,1.52162797,2.92870377,0.03394037,0.79976276
-4.55927964,4.11240704,0.22126158,0.00000000,1.48974309,2.91732523,0.03368515,0.78700005
-4.55327664,4.06004669,0.21443313,0.00000000,1.45346401,2.89259676,0.03320030,0.77090395
-4.54727364,3.99070062,0.20714591,0.00000000,1.41307523,2.85500207,0.03249535,0.75173772
-4.54127064,3.90555212,0.19949913,0.00000000,1.36892815,2.80524184,0.03158437,0.72982122
-4.53526763,3.80604323,0.19160181,0.00000000,1.32143225,2.74421337,0.03048545,0.70551981
-4.52926463,3.69383154,0.18356933,0.00000000,1.27104486,2.67298508,0.02922010,0.67923212
-4.52326163,3.57074176,0.17551976,0.00000000,1.21825979,2.59276689,0.02781252,0.65137732
-4.51725863,3.43871401,0.16757010,0.00000000,1.16359529,2.50487710,0.02628881,0.62238237
-4.51125563,3.29975029,0.15983247,0.00000000,1.10758156,2.41070710,0.02467613,0.59266968
-4.50525263,3.15586123,0.15241056,0.00000000,1.05074848,2.31168483,0.02300193,0.56264568
-4.49924962,3.00901473,0.14539636,0.00000000,0.99361372,2.20923843,0.02129314,0.53269070
-4.49324662,2.86108812,0.13886730,0.00000000,0.93667180,2.10476098,0.01957548,0.50315037
-4.48724362,2.71382547,0.13288402,0.00000000,0.88038425,1.99957769,0.01787282,0.47432887
-4.48124062,2.56880128,0.12748867,0.00000000,0.82517143,1.89491658,0.01620675,0.44648414
-4.47523762,2.42739145,0.12270404,0.00000000,0.77140588,1.79188335,0.01459612,0.41982500
-4.46923462,2.29075231,0.11853326,0.00000000,0.71940767,1.69144150,0.01305682,0.39451022
-4.46323162,2.15980810,0.11496037,0.00000000,0.66944159,1.59439801,0.01160167,0.37064942
-4.45722861,2.03524690,0.11195150,0.00000000,0.62171621,1.50139487,0.01024035,0.34830557
-4.45122561,1.91752466,0.10945668,0.00000000,0.57638484,1.41290681,0.00897958,0.32749878
-4.44522261,1.80687692,0.10741232,0.00000000,0.53354806,1.32924464,0.00782321,0.30821132
-4.43921961,1.70333722,0.10574401,0.00000000,0.49325773,1.25056426,0.00677254,0.29039337
-4.43321661,1.60676128,0.10436981,0.00000000,0.45552219,1.17688035,0.00582659,0.27396931
-4.42721361,1.51685556,0.10320361,0.00000000,0.42031243,1.10808423,0.00498247,0.25884426
-4.42121061,1.43320906,0.10215871,0.00000000,0.38756886,1.04396489,0.00423571,0.24491064
-4.41520760,1.35532684,0.10115127,0.00000000,0.35720847,0.98423214,0.00358061,0.23205442
-4.40920460,1.28266392,0.10010361,0.00000000,0.32913202,0.92854095,0.00301063,0.22016108
-4.40320160,1.21465842,0.09894721,0.00000000,0.30323116,0.87651593,0.00251864,0.20912094
-4.39719860,1.15076254,0.09762535,0.00000000,0.27939513,0.82777494,0.00209724,0.19883378
-4.39119560,1.09047056,0.09609524,0.00000000,0.25751686,0.78195095,0.00173900,0.18921285
-4.38519260,1.03334309,0.09432963,0.00000000,0.23749843,0.73871164,0.00143666,0.18018807
-4.37918959,0.97902685,0.09231791,0.00000000,0.21925575,0.69777585,0.00118329,0.17170839
-4.37318659,0.92726981,0.09006653,0.00000000,0.20272226,0.65892676,0.00097239,0.16374360
-4.36718359,0.87793140,0.08759900,0.00000000,0.18785186,0.62202151,0.00079801,0.15628521
-4.36118059,0.83098803,0.08495523,0.00000000,0.17462081,0.58699719,0.00065479,0.14934689
-4.35517759,0.78653408,0.08219047,0.00000000,0.16302883,0.55387340,0.00053795,0.14296416
-4.34917459,0.74477871,0.07937383,0.00000000,0.15309921,0.52275158,0.00044335,0.13719355
-4.34317159,0.70603907,0.07658643,0.00000000,0.14487819,0.49381147,0.00036741,0.13211131
-4.33716858,0.67073036,0.07391923,0.00000000,0.13843343,0.46730510,0.00030714,0.12781155
-4.33116558,0.63935328,0.07147074,0.00000000,0.13385175,0.44354882,0.00026004,0.12440396
-4.32516258,0.61247949,0.06934452,0.00000000,0.13123607,0.42291370,0.00022410,0.12201106
-4.31915958,0.59073544,0.06764661,0.00000000,0.13070176,0.40581481,0.00019775,0.12076508
-4.31315658,0.57478504,0.06648293,0.00000000,0.13237214,0.39269967,0.00017980,0.12080430
-4.30715358,0.56531161,0.06595665,0.00000000,0.13637352,0.38403622,0.00016942,0.12226908
