energy_ev,total_up,As_p_up,As_d_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up
-5.73586793,0.20112557,0.00469856,0.00000000,0.02329319,0.02258442,0.06573742,0.06275745
-5.72986493,0.20098186,0.00465460,0.00000000,0.02320630,0.02162152,0.06917031,0.06042358
-5.72386193,0.20176269,0.00468980,0.00000000,0.02325645,0.02083195,0.07246696,0.05858601
-5.71785893,0.20341881,0.00481222,0.00000000,0.02343680,0.02019773,0.07562228,0.05720442
-5.71185593,0.20593432,0.00503245,0.00000000,0.02374639,0.01970323,0.07864355,0.05624550
-5.70585293,0.20933328,0.00536413,0.00000000,0.02419106,0.01933594,0.08155163,0.05568504
-5.69984992,0.21368502,0.00582444,0.00000000,0.02478428,0.01908706,0.08438164,0.05550956
-5.69384692,0.21910788,0.00643457,0.00000000,0.02554788,0.01895203,0.08718308,0.05571754
-5.68784392,0.22577124,0.00722018,0.00000000,0.02651264,0.01893079,0.09001936,0.05632009
-5.68184092,0.23389576,0.00821180,0.00000000,0.02771864,0.01902791,0.09296672,0.05734103
-5.67583792,0.24375175,0.00944524,0.00000000,0.02921557,0.01925252,0.09611239,0.05881650
-5.66983492,0.25565576,0.01096183,0.00000000,0.03106277,0.01961808,0.09955232,0.06079401
-5.66383192,0.26996542,0.01280875,0.00000000,0.03332913,0.02014201,0.10338822,0.06333101
-5.65782891,0.28707273,0.01503913,0.00000000,0.03609283,0.02084507,0.10772421,0.06649298
-5.65182591,0.30739604,0.01771212,0.00000000,0.03944089,0.02175079,0.11266314,0.07035127
-5.64582291,0.33137090,0.02089289,0.00000000,0.04346855,0.02288460,0.11830271,0.07498050
-5.63981991,0.35944022,0.02465243,0.00000000,0.04827852,0.02427305,0.12473154,0.08045588
-5.63381691,0.39204386,0.02906730,0.00000000,0.05398005,0.02594289,0.13202537,0.08685044
-5.62781391,0.42960821,0.03421918,0.00000000,0.06068786,0.02792018,0.14024357,0.09423216
-5.62181091,0.47253590,0.04019436,0.00000000,0.06852094,0.03022936,0.14942609,0.10266135
-5.61580790,0.52119607,0.04708299,0.00000000,0.07760119,0.03289245,0.15959102,0.11218817
-5.60980490,0.57591547,0.05497825,0.00000000,0.08805195,0.03592822,0.17073288,0.12285041
-5.60380190,0.63697056,0.06397534,0.00000000,0.09999638,0.03935151,0.18282168,0.13467178
-5.59779890,0.70458087,0.07417033,0.00000000,0.11355573,0.04317269,0.19580297,0.14766051
-5.59179590,0.77890376,0.08565882,0.00000000,0.12884741,0.04739714,0.20959870,0.16180855
-5.58579290,0.86003050,0.09853453,0.00000000,0.14598300,0.05202500,0.22410904,0.17709126
-5.57978989,0.94798381,0.11288760,0.00000000,0.16506606,0.05705098,0.23921497,0.19346766
-5.57378689,1.04271667,0.12880291,0.00000000,0.18618982,0.06246433,0.25478173,0.21088113
-5.56778389,1.14411224,0.14635807,0.00000000,0.20943468,0.06824899,0.27066274,0.22926069
-5.56178089,1.25198469,0.16562137,0.00000000,0.23486561,0.07438380,0.28670408,0.24852262
-5.55577789,1.36608066,0.18664955,0.00000000,0.26252934,0.08084286,0.30274920,0.26857240
-5.54977489,1.48608107,0.20948539,0.00000000,0.29245147,0.08759598,0.31864367,0.28930691
-5.54377189,1.61160292,0.23415527,0.00000000,0.32463344,0.09460917,0.33423984,0.31061674
-5.53776888,1.74220099,0.26066648,0.00000000,0.35904944,0.10184517,0.34940118,0.33238842
-5.53176588,1.87736899,0.28900462,0.00000000,0.39564329,0.10926397,0.36400603,0.35450659
-5.52576288,2.01654022,0.31913093,0.00000000,0.43432545,0.11682336,0.37795081,0.37685587
-5.51975988,2.15908764,0.35097966,0.00000000,0.47497006,0.12447940,0.39115232,0.39932245
-5.51375688,2.30432344,0.38445572,0.00000000,0.51741247,0.13218684,0.40354926,0.42179517
-5.50775388,2.45149824,0.41943250,0.00000000,0.56144701,0.13989948,0.41510283,0.44416630
-5.50175088,2.59980041,0.45575020,0.00000000,0.60682546,0.14757048,0.42579644,0.46633170
-5.49574787,2.74835586,0.49321466,0.00000000,0.65325635,0.15515261,0.43563455,0.48819067
-5.48974487,2.89622867,0.53159699,0.00000000,0.70040511,0.16259843,0.44464081,0.50964539
-5.48374187,3.04242344,0.57063399,0.00000000,0.74789544,0.16986049,0.45285554,0.53060008
-5.47773887,3.18588959,0.61002960,0.00000000,0.79531200,0.17689154,0.46033275,0.55096008
-5.47173587,3.32552824,0.64945748,0.00000000,0.84220445,0.18364472,0.46713685,0.57063076
-5.46573287,3.46020219,0.68856470,0.00000000,0.88809312,0.19007385,0.47333919,0.58951677
-5.45972986,3.58874895,0.72697673,0.00000000,0.93247610,0.19613381,0.47901459,0.60752135
-5.45372686,3.70999713,0.76430348,0.00000000,0.97483792,0.20178098,0.48423809,0.62454621
-5.44772386,3.82278593,0.80014644,0.00000000,1.01465953,0.20697383,0.48908188,0.64049177
-5.44172086,3.92598724,0.83410677,0.00000000,1.05142947,0.21167359,0.49361262,0.65525801
-5.43571786,4.01852983,0.86579392,0.00000000,1.08465584,0.21584498,0.49788924,0.66874597
-5.42971486,4.09942481,0.89483474,0.00000000,1.11387886,0.21945706,0.50196107,0.68085972
-5.42371186,4.16779115,0.92088262,0.00000000,1.13868341,0.22248411,0.50586654,0.69150893
-5.41770885,4.22288052,0.94362629,0.00000000,1.15871124,0.22490643,0.50963222,0.70061182
-5.41170585,4.26409997,0.96279799,0.00000000,1.17367225,0.22671113,0.51327240,0.70809848
-5.40570285,4.29103163,0.97818067,0.00000000,1.18335442,0.22789290,0.51678887,0.71391427
-5.39969985,4.30344832,0.98961382,0.00000000,1.18763195,0.22845445,0.52017121,0.71802325
-5.39369685,4.30132438,0.99699784,0.00000000,1.18647113,0.22840697,0.52339726,0.72041137
-5.38769385,4.28484105,1.00029659,0.00000000,1.17993378,0.22777023,0.52643388,0.72108941
-5.38169085,4.25438637,0.99953821,0.00000000,1.16817793,0.22657256,0.52923806,0.72009525
-5.37568784,4.21054932,0.99481404,0.00000000,1.15145569,0.22485051,0.53175817,0.71749564
-5.36968484,4.15410875,0.98627589,0.00000000,1.13010836,0.22264835,0.53393561,0.71338713
-5.36368184,4.08601754,0.97413169,0.00000000,1.10455900,0.22001736,0.53570663,0.70789622
-5.35767884,4.00738268,0.95863987,0.00000000,1.07530253,0.21701487,0.53700450,0.70117861
-5.35167584,3.91944238,0.94010265,0.00000000,1.04289398,0.21370326,0.53776200,0.69341764
-5.34567284,3.82354099,0.91885867,0.00000000,1.00793518,0.21014880,0.53791409,0.68482175
-5.33966983,3.72110274,0.89527520,0.00000000,0.97106039,0.20642041,0.53740092,0.67562132
-5.33366683,3.61360540,0.86974028,0.00000000,0.93292145,0.20258845,0.53617087,0.66606466
-5.32766383,3.50255441,0.84265506,0.00000000,0.89417301,0.19872349,0.53418379,0.65641345
-5.32166083,3.38945839,0.81442649,0.00000000,0.85545818,0.19489513,0.53141407,0.64693766
-5.31565783,3.27580632,0.78546071,0.00000000,0.81739518,0.19117095,0.52785351,0.63791018
-5.30965483,3.16304675,0.75615696,0.00000000,0.78056532,0.18761545,0.52351383,0.62960117
-5.30365183,3.05256925,0.72690225,0.00000000,0.74550261,0.18428920,0.51842861,0.62227248
-5.29764882,2.94568790,0.69806674,0.00000000,0.71268515,0.18124802,0.51265445,0.61617210
-5.29164582,2.84362686,0.66999958,0.00000000,0.68252845,0.17854240,0.50627133,0.61152899
-5.28564282,2.74750766,0.64302537,0.00000000,0.65538078,0.17621690,0.49938187,0.60854830
-5.27963982,2.65833819,0.61744094,0.00000000,0.63152036,0.17430980,0.49210960,0.60740733
-5.27363682,2.57700292,0.59351232,0.00000000,0.61115438,0.17285278,0.48459605,0.60825209
-5.26763382,2.50425457,0.57147206,0.00000000,0.59441965,0.17187080,0.47699682,0.61119487
-5.26163082,2.44070677,0.55151654,0.00000000,0.58138470,0.17138205,0.46947661,0.61631265
-5.25562781,2.38682809,0.53380347,0.00000000,0.57205313,0.17139802,0.46220355,0.62364665
-5.24962481,2.34293740,0.51844961,0.00000000,0.56636794,0.17192375,0.45534280,0.63320274
-5.24362181,2.30920073,0.50552868,0.00000000,0.56421670,0.17295806,0.44904995,0.64495296
-5.23761881,2.28563006,0.49506971,0.00000000,0.56543725,0.17449402,0.44346427,0.65883784
-5.23161581,2.27208408,0.48705604,0.00000000,0.56982386,0.17651938,0.43870237,0.67476952
-5.22561281,2.26827143,0.48142489,0.00000000,0.57713362,0.17901711,0.43485242,0.69263546
-5.21960980,2.27375651,0.47806796,0.00000000,0.58709295,0.18196596,0.43196931,0.71230251
-5.21360680,2.28796795,0.47683306,0.00000000,0.59940407,0.18534104,0.43007099,0.73362116
-5.20760380,2.31020994,0.47752685,0.00000000,0.61375137,0.18911435,0.42913634,0.75642970
-5.20160080,2.33967613,0.47991881,0.00000000,0.62980756,0.19325523,0.42910446,0.78055808
-5.19559780,2.37546605,0.48374645,0.00000000,0.64723958,0.19773079,0.42987579,0.80583124
-5.18959480,2.41660357,0.48872158,0.00000000,0.66571410,0.20250615,0.43131481,0.83207175
-5.18359180,2.46205699,0.49453760,0.00000000,0.68490267,0.20754461,0.43325433,0.85910165
-5.17758879,2.51076021,0.50087755,0.00000000,0.70448639,0.21280767,0.43550128,0.88674337
-5.17158579,2.56163436,0.50742264,0.00000000,0.72416008,0.21825495,0.43784353,0.91481984
-5.16558279,2.61360918,0.51386103,0.00000000,0.74363592,0.22384395,0.44005780,0.94315375
-5.15957979,2.66564365,0.51989639,0.00000000,0.76264648,0.22952985,0.44191789,0.97156621
-5.15357679,2.71674515,0.52525608,0.00000000,0.78094720,0.23526516,0.44320330,0.99987486
-5.14757379,2.76598669,0.52969851,0.00000000,0.79831827,0.24099948,0.44370743,1.02789193
-5.14157079,2.81252182,0.53301942,0.00000000,0.81456591,0.24667937,0.44324534,1.05542223
-5.13556778,2.85559677,0.53505683,0.00000000,0.82952309,0.25224824,0.44166053,1.08226160
-5.12956478,2.89455987,0.53569460,0.00000000,0.84304972,0.25764654,0.43883052,1.10819593
-5.12356178,2.92886798,0.53486429,0.00000000,0.85503237,0.26281219,0.43467093,1.13300110
-5.11755878,2.95808998,0.53254546,0.00000000,0.86538352,0.26768116,0.42913807,1.15644391
-5.11155578,2.98190773,0.52876442,0.00000000,0.87404058,0.27218849,0.42222969,1.17828432
-5.10555278,3.00011432,0.52359152,0.00000000,0.88096445,0.27626944,0.41398421,1.19827871
-5.09954977,3.01261038,0.51713709,0.00000000,0.88613804,0.27986097,0.40447823,1.21618450
-5.09354677,3.01939833,0.50954646,0.00000000,0.88956452,0.28290343,0.39382268,1.23176563
-5.08754377,3.02057535,0.50099409,0.00000000,0.89126564,0.28534229,0.38215767,1.24479894
-5.08154077,3.01632517,0.49167718,0.00000000,0.89127991,0.28713005,0.36964649,1.25508109
-5.07553777,3.00690909,0.48180911,0.00000000,0.88966090,0.28822803,0.35646891,1.26243563
-5.06953477,2.99265665,0.47161281,0.00000000,0.88647563,0.28860811,0.34281417,1.26671993
-5.06353177,2.97395609,0.46131444,0.00000000,0.88180304,0.28825418,0.32887400,1.26783163
-5.05752876,2.95124501,0.45113753,0.00000000,0.87573263,0.28716334,0.31483596,1.26571418
-5.05152576,2.92500115,0.44129771,0.00000000,0.86836318,0.28534668,0.30087741,1.26036119
-5.04552276,2.89573371,0.43199818,0.00000000,0.85980169,0.28282971,0.28716031,1.25181937
-5.03951976,2.86397505,0.42342599,0.00000000,0.85016237,0.27965218,0.27382706,1.24018975
-5.03351676,2.83027293,0.41574913,0.00000000,0.83956573,0.27586756,0.26099750,1.22562727
-5.02751376,2.79518314,0.40911437,0.00000000,0.82813778,0.27154188,0.24876713,1.20833841
-5.02151076,2.75926258,0.40364591,0.00000000,0.81600920,0.26675225,0.23720654,1.18857722
-5.01550775,2.72306259,0.39944462,0.00000000,0.80331450,0.26158490,0.22636193,1.16663961
-5.00950475,2.68712250,0.39658789,0.00000000,0.79019118,0.25613286,0.21625675,1.14285625
-5.00350175,2.65196320,0.39512991,0.00000000,0.77677871,0.25049347,0.20689406,1.11758431
-4.99749875,2.61808074,0.39510229,0.00000000,0.76321742,0.24476562,0.19825966,1.09119828
-4.99149575,2.58593986,0.39651497,0.00000000,0.74964728,0.23904703,0.19032552,1.06408028
-4.98549275,2.55596738,0.39935727,0.00000000,0.73620644,0.23343148,0.18305356,1.03661014
-4.97948974,2.52854555,0.40359906,0.00000000,0.72302968,0.22800624,0.17639926,1.00915573
-4.97348674,2.50400543,0.40919198,0.00000000,0.71024671,0.22284971,0.17031522,0.98206369
-4.96748374,2.48262053,0.41607070,0.00000000,0.69798040,0.21802936,0.16475418,0.95565115
-4.96148074,2.46460080,0.42415417,0.00000000,0.68634493,0.21360013,0.15967171,0.93019846
-4.95547774,2.45008740,0.43334696,0.00000000,0.67544404,0.20960313,0.15502816,0.90594341
-4.94947474,2.43914847,0.44354055,0.00000000,0.66536935,0.20606498,0.15079009,0.88307695
-4.94347174,2.43177625,0.45461473,0.00000000,0.65619895,0.20299749,0.14693103,0.86174069
-4.93746873,2.42788585,0.46643905,0.00000000,0.64799619,0.20039795,0.14343165,0.84202608
-4.93146573,2.42731595,0.47887442,0.00000000,0.64080889,0.19824984,0.14027950,0.82397543
-4.92546273,2.42983162,0.49177469,0.00000000,0.63466896,0.19652393,0.13746824,0.80758453
-4.91945973,2.43512933,0.50498849,0.00000000,0.62959245,0.19517982,0.13499667,0.79280682
-4.91345673,2.44284416,0.51836097,0.00000000,0.62558005,0.19416778,0.13286755,0.77955884
-4.90745373,2.45255908,0.53173579,0.00000000,0.62261801,0.19343076,0.13108635,0.76772674
-4.90145073,2.46381601,0.54495698,0.00000000,0.62067946,0.19290658,0.12966006,0.75717347
-4.89544772,2.47612830,0.55787087,0.00000000,0.61972596,0.19253020,0.12859614,0.74774634
-4.88944472,2.48899412,0.57032797,0.00000000,0.61970930,0.19223591,0.12790160,0.73928470
-4.88344172,2.50191028,0.58218469,0.00000000,0.62057326,0.19195940,0.12758239,0.73162717
-4.87743872,2.51438579,0.59330498,0.00000000,0.62225539,0.19163968,0.12764291,0.72461838
-4.87143572,2.52595480,0.60356186,0.00000000,0.62468855,0.19122073,0.12808580,0.71811473
-4.86543272,2.53618818,0.61283870,0.00000000,0.62780216,0.19065282,0.12891191,0.71198906
-4.85942971,2.54470350,0.62103044,0.00000000,0.63152310,0.18989358,0.13012043,0.70613408
-4.85342671,2.55117305,0.62804466,0.00000000,0.63577620,0.18890863,0.13170907,0.70046452
-4.84742371,2.55532978,0.63380261,0.00000000,0.64048430,0.18767198,0.13367436,0.69491787
-4.84142071,2.55697111,0.63824015,0.00000000,0.64556803,0.18616607,0.13601191,0.68945408
-4.83541771,2.55596088,0.64130886,0.00000000,0.65094528,0.18438155,0.13871676,0.68405403
-4.82941471,2.55222971,0.64297712,0.00000000,0.65653060,0.18231683,0.14178359,0.67871732
-4.82341171,2.54577407,0.64323148,0.00000000,0.66223461,0.17997750,0.14520696,0.67345945
-4.81740870,2.53665475,0.64207814,0.00000000,0.66796366,0.17737562,0.14898154,0.66830867
-4.81140570,2.52499495,0.63954471,0.00000000,0.67361991,0.17452894,0.15310233,0.66330287
-4.80540270,2.51097870,0.63568219,0.00000000,0.67910194,0.17146022,0.15756479,0.65848673
-4.79939970,2.49484975,0.63056709,0.00000000,0.68430604,0.16819650,0.16236517,0.65390927
-4.79339670,2.47691130,0.62430369,0.00000000,0.68912828,0.16476856,0.16750065,0.64962202
-4.78739370,2.45752656,0.61702625,0.00000000,0.69346737,0.16121041,0.17296968,0.64567796
-4.78139070,2.43712000,0.60890112,0.00000000,0.69722812,0.15755896,0.17877218,0.64213099
-4.77538769,2.41617909,0.60012848,0.00000000,0.70032560,0.15385378,0.18490980,0.63903619
-4.76938469,2.39525583,0.59094357,0.00000000,0.70268961,0.15013695,0.19138597,0.63645047
-4.76338169,2.37496766,0.58161718,0.00000000,0.70426921,0.14645300,0.19820595,0.63443350
-4.75737869,2.35599687,0.57245524,0.00000000,0.70503715,0.14284881,0.20537650,0.63304876
-4.75137569,2.33908785,0.56379718,0.00000000,0.70499377,0.13937353,0.21290539,0.63236435
-4.74537269,2.32504136,0.55601305,0.00000000,0.70416999,0.13607843,0.22080054,0.63245342
-4.73936968,2.31470533,0.54949916,0.00000000,0.70262923,0.13301661,0.22906878,0.63339396
-4.73336668,2.30896156,0.54467213,0.00000000,0.70046800,0.13024254,0.23771427,0.63526787
-4.72736368,2.30870837,0.54196133,0.00000000,0.69781483,0.12781149,0.24673658,0.63815914
-4.72136068,2.31483893,0.54179983,0.00000000,0.69482762,0.12577869,0.25612849,0.64215122
-4.71535768,2.32821589,0.54461379,0.00000000,0.69168940,0.12419837,0.26587360,0.64732370
-4.70935468,2.34964289,0.55081063,0.00000000,0.68860251,0.12312254,0.27594400,0.65374835
-4.70335168,2.37983374,0.56076618,0.00000000,0.68578149,0.12259975,0.28629791,0.66148487
-4.69734867,2.41938076,0.57481110,0.00000000,0.68344503,0.12267359,0.29687780,0.67057658
-4.69134567,2.46872337,0.59321718,0.00000000,0.68180718,0.12338127,0.30760888,0.68104640
-4.68534267,2.52811860,0.61618370,0.00000000,0.68106845,0.12475218,0.31839832,0.69289343
-4.67933967,2.59761505,0.64382465,0.00000000,0.68140705,0.12680645,0.32913535,0.70609035
-4.67333667,2.67703175,0.67615723,0.00000000,0.68297085,0.12955376,0.33969218,0.72058199
-4.66733367,2.76594321,0.71309223,0.00000000,0.68587035,0.13299228,0.34992611,0.73628516
-4.66133067,2.86367193,0.75442679,0.00000000,0.69017316,0.13710789,0.35968253,0.75308984
-4.65532766,2.96928912,0.79984013,0.00000000,0.69590003,0.14187367,0.36879908,0.77086168
-4.64932466,3.08162405,0.84889264,0.00000000,0.70302293,0.14724979,0.37711051,0.78944575
-4.64332166,3.19928226,0.90102861,0.00000000,0.71146497,0.15318369,0.38445443,0.80867127
-4.63731866,3.32067227,0.95558288,0.00000000,0.72110233,0.15961062,0.39067744,0.82835705
-4.63131566,3.44404011,1.01179154,0.00000000,0.73176810,0.16645459,0.39564149,0.84831740
-4.62531266,3.56751060,1.06880636,0.00000000,0.74325767,0.17362957,0.39923025,0.86836799
-4.61930965,3.68913409,1.12571295,0.00000000,0.75533562,0.18104106,0.40135501,0.88833147
-4.61330665,3.80693698,1.18155204,0.00000000,0.76774367,0.18858787,0.40195992,0.90804242
-4.60730365,3.91897426,1.23534330,0.00000000,0.78020934,0.19616411,0.40102632,0.92735141
-4.60130065,4.02338219,1.28611111,0.00000000,0.79245496,0.20366131,0.39857583,0.94612796
-4.59529765,4.11842910,1.33291115,0.00000000,0.80420672,0.21097070,0.39467205,0.96426235
-4.58929465,4.20256270,1.37485709,0.00000000,0.81520324,0.21798538,0.38942078,0.98166612
-4.58329165,4.27445190,1.41114631,0.00000000,0.82520357,0.22460260,0.38296864,0.99827154
-4.57728864,4.33302186,1.44108356,0.00000000,0.83399412,0.23072584,0.37550010,1.01402994
-4.57128564,4.37748097,1.46410180,0.00000000,0.84139447,0.23626679,0.36723310,1.02890935
-4.56528264,4.40733877,1.47977914,0.00000000,0.84726168,0.24114709,0.35841319,1.04289148
-4.55927964,4.42241428,1.48785139,0.00000000,0.85149329,0.24529986,0.34930663,1.05596846
-4.55327664,4.42283455,1.48821948,0.00000000,0.85402859,0.24867091,0.34019248,1.06813938
-4.54727364,4.40902335,1.48095156,0.00000000,0.85484847,0.25121968,0.33135410,1.07940707
-4.54127064,4.38168072,1.46627951,0.00000000,0.85397373,0.25291972,0.32307019,1.08977503
-4.53526763,4.34175399,1.44459019,0.00000000,0.85146204,0.25375900,0.31560590,1.09924485
-4.52926463,4.29040140,1.41641158,0.00000000,0.84740368,0.25373964,0.30920410,1.10781401
-4.52326163,4.22894972,1.38239444,0.00000000,0.84191621,0.25287745,0.30407717,1.11547414
-4.51725863,4.15884744,1.34329031,0.00000000,0.83513844,0.25120107,0.30039973,1.12220966
-4.51125563,4.08161522,1.29992661,0.00000000,0.82722383,0.24875073,0.29830226,1.12799678
-4.50525263,3.99879543,1.25318002,0.00000000,0.81833366,0.24557686,0.29786617,1.13280277
-4.49924962,3.91190283,1.20394907,0.00000000,0.80863030,0.24173838,0.29912022,1.13658551
-4.49324662,3.82237800,1.15312707,0.00000000,0.79827089,0.23730083,0.30203859,1.13929314
-4.48724362,3.73154550,1.10157651,0.00000000,0.78740162,0.23233448,0.30654064,1.14086402
-4.48124062,3.64057826,1.05010574,0.00000000,0.77615303,0.22691234,0.31249243,1.14122691
-4.47523762,3.55046960,0.99944892,0.00000000,0.76463650,0.22110826,0.31970989,1.14030153
-4.46923462,3.46201392,0.95024980,0.00000000,0.75294209,0.21499518,0.32796373,1.13799958
-4.46323162,3.37579678,0.90304984,0.00000000,0.74113787,0.20864353,0.33698586,1.13422640
-4.45722861,3.29219465,0.85828101,0.00000000,0.72927086,0.20211994,0.34647711,1.12888332
-4.45122561,3.21138427,0.81626324,0.00000000,0.71736942,0.19548624,0.35611619,1.12187091
-4.44522261,3.13336099,0.77720642,0.00000000,0.70544708,0.18879880,0.36556936,1.11309301
-4.43921961,3.05796504,0.74121659,0.00000000,0.69350755,0.18210821,0.37450073,1.10246170
-4.43321661,2.98491452,0.70830582,0.00000000,0.68155061,0.17545932,0.38258265,1.08990294
-4.42721361,2.91384318,0.67840509,0.00000000,0.66957865,0.16889156,0.38950594,1.07536280
-4.42121061,2.84434114,0.65137943,0.00000000,0.65760325,0.16243957,0.39498956,1.05881396
-4.41520760,2.77599635,0.62704437,0.00000000,0.64565158,0.15613397,0.39878930,1.04026203
-4.40920460,2.70843465,0.60518300,0.00000000,0.63377204,0.15000231,0.40070522,1.01975157
-4.40320160,2.64135621,0.58556270,0.00000000,0.62203880,0.14407003,0.40058755,0.99737100
-4.39719860,2.57456654,0.56795064,0.00000000,0.61055480,0.13836139,0.39834084,0.97325633
-4.39119560,2.50800040,0.55212762,0.00000000,0.59945306,0.13290025,0.39392615,0.94759312
-4.38519260,2.44173721,0.53789936,0.00000000,0.58889587,0.12771075,0.38736125,0.92061649
-4.37918959,2.37600747,0.52510516,0.00000000,0.57907195,0.12281763,0.37871890,0.89260890
-4.37318659,2.31118966,0.51362332,0.00000000,0.57019160,0.11824638,0.36812325,0.86389570
-4.36718359,2.24779795,0.50337360,0.00000000,0.56247980,0.11402302,0.35574451,0.83483845
-4.36118059,2.18646163,0.49431656,0.00000000,0.55616781,0.11017363,0.34179231,0.80582626
-4.35517759,2.12789724,0.48645017,0.00000000,0.55148343,0.10672367,0.32650784,0.77726548
-4.34917459,2.07287531,0.47980401,0.00000000,0.54864045,0.10369700,0.31015533,0.74956813
-4.34317159,2.02218335,0.47443162,0.00000000,0.54782788,0.10111484,0.29301311,0.72313972
-4.33716858,1.97658743,0.47040159,0.00000000,0.54919946,0.09899464,0.27536471,0.69836688
-4.33116558,1.93679436,0.46778795,0.00000000,0.55286404,0.09734896,0.25749027,0.67560557
-4.32516258,1.90341663,0.46666059,0.00000000,0.55887734,0.09618446,0.23965868,0.65517034
-4.31915958,1.87694189,0.46707617,0.00000000,0.56723569,0.09550110,0.22212066,0.63732526
-4.31315658,1.85770875,0.46907026,0.00000000,0.57787196,0.09529150,0.20510303,0.62227681
-4.30715358,1.84588995,0.47265094,0.00000000,0.59065410,0.09554070,0.18880424,0.61016921
