energy_ev,total_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.86793397,1.85057943,0.19341169,1.00517938,0.18017604,0.52089857,0.04663093,0.00008112
-5.86193097,1.87234874,0.20116695,1.02605768,0.18207936,0.53613683,0.04314190,0.00007750
-5.85592796,1.90149115,0.20956198,1.04969346,0.18419750,0.55259443,0.04027879,0.00007479
-5.84992496,1.93649017,0.21840734,1.07535033,0.18642068,0.56986540,0.03798103,0.00007293
-5.84392196,1.97576142,0.22750631,1.10224540,0.18863343,0.58751843,0.03618548,0.00007185
-5.83791896,2.01769198,0.23665988,1.12957036,0.19071773,0.60510753,0.03482773,0.00007152
-5.83191596,2.06068045,0.24567191,1.15651334,0.19255635,0.62218349,0.03384324,0.00007188
-5.82591296,2.10317662,0.25435418,1.18228094,0.19403616,0.63830562,0.03316839,0.00007289
-5.81990995,2.14371975,0.26253132,1.20611979,0.19505134,0.65305354,0.03274149,0.00007449
-5.81390695,2.18097431,0.27004528,1.22733698,0.19550641,0.66603848,0.03250354,0.00007664
-5.80790395,2.21376227,0.27675934,1.24531865,0.19531896,0.67691394,0.03239910,0.00007931
-5.80190095,2.24109074,0.28256145,1.25954620,0.19442197,0.68538507,0.03237686,0.00008247
-5.79589795,2.26217433,0.28736680,1.26960967,0.19276564,0.69121669,0.03239026,0.00008609
-5.78989495,2.27645129,0.29111960,1.27521771,0.19031865,0.69423947,0.03239798,0.00009016
-5.78389195,2.28359305,0.29379387,1.27620402,0.18706889,0.69435424,0.03236427,0.00009466
-5.77788894,2.28350678,0.29539342,1.27253007,0.18302343,0.69153413,0.03225924,0.00009960
-5.77188594,2.27633095,0.29595089,1.26428398,0.17820808,0.68582459,0.03205905,0.00010496
-5.76588294,2.26242409,0.29552594,1.25167577,0.17266617,0.67734131,0.03174587,0.00011076
-5.75987994,2.24234710,0.29420270,1.23502919,0.16645698,0.66626601,0.03130787,0.00011700
-5.75387694,2.21683988,0.29208660,1.21477047,0.15965359,0.65284054,0.03073900,0.00012371
-5.74787394,2.18679298,0.28930060,1.19141449,0.15234048,0.63735925,0.03003864,0.00013090
-5.74187094,2.15321551,0.28598108,1.16554876,0.14461082,0.62016012,0.02921118,0.00013857
-5.73586793,2.11720021,0.28227350,1.13781592,0.13656367,0.60161485,0.02826550,0.00014675
-5.72986493,2.07988700,0.27832794,1.10889530,0.12830112,0.58211840,0.02721434,0.00015541
-5.72386193,2.04242632,0.27429464,1.07948405,0.11992552,0.56207819,0.02607361,0.00016457
-5.71785893,2.00594329,0.27031986,1.05027857,0.11153690,0.54190338,0.02486167,0.00017419
-5.71185593,1.97150404,0.26654187,1.02195664,0.10323060,0.52199459,0.02359858,0.00018424
-5.70585293,1.94008513,0.26308745,0.99516081,0.09509527,0.50273424,0.02230532,0.00019467
-5.69984992,1.91254700,0.26006883,0.97048340,0.08721118,0.48447795,0.02100314,0.00020541
-5.69384692,1.88961227,0.25758119,0.94845356,0.07964898,0.46754699,0.01971284,0.00021636
-5.68784392,1.87184935,0.25570078,0.92952662,0.07246876,0.45222213,0.01845416,0.00022742
-5.68184092,1.85966177,0.25448359,0.91407585,0.06571965,0.43873890,0.01724533,0.00023846
-5.67583792,1.85328341,0.25396480,0.90238691,0.05943962,0.42728438,0.01610260,0.00024934
-5.66983492,1.85277955,0.25415870,0.89465486,0.05365571,0.41799541,0.01503997,0.00025991
-5.66383192,1.85805336,0.25505931,0.89098380,0.04838450,0.41095839,0.01406895,0.00027001
-5.65782891,1.86885757,0.25664156,0.89138898,0.04363287,0.40621034,0.01319848,0.00027947
-5.65182591,1.88481043,0.25886294,0.89580115,0.03939884,0.40374133,0.01243493,0.00028813
-5.64582291,1.90541534,0.26166559,0.90407293,0.03567260,0.40349792,0.01178217,0.00029583
-5.63981991,1.93008300,0.26497874,0.91598690,0.03243763,0.40538753,0.01124173,0.00030241
-5.63381691,1.95815528,0.26872141,0.93126488,0.02967176,0.40928348,0.01081300,0.00030776
-5.62781391,1.98892949,0.27280520,0.94957812,0.02734829,0.41503048,0.01049348,0.00031175
-5.62181091,2.02168206,0.27713712,0.97055793,0.02543701,0.42245030,0.01027908,0.00031431
-5.61580790,2.05569066,0.28162233,0.99380618,0.02390519,0.43134743,0.01016433,0.00031538
-5.60980490,2.09025367,0.28616668,1.01890537,0.02271840,0.44151439,0.01014273,0.00031494
-5.60380190,2.12470634,0.29067888,1.04542778,0.02184130,0.45273661,0.01020695,0.00031299
-5.59779890,2.15843303,0.29507238,1.07294344,0.02123829,0.46479667,0.01034908,0.00030958
-5.59179590,2.19087511,0.29926669,1.10102654,0.02087399,0.47747774,0.01056079,0.00030479
-5.58579290,2.22153449,0.30318834,1.12926031,0.02071375,0.49056616,0.01083353,0.00029870
-5.57978989,2.24997300,0.30677120,1.15724021,0.02072395,0.50385320,0.01115859,0.00029145
-5.57378689,2.27580788,0.30995649,1.18457555,0.02087227,0.51713596,0.01152719,0.00028318
-5.56778389,2.29870431,0.31269228,1.21088980,0.02112790,0.53021764,0.01193057,0.00027406
-5.56178089,2.31836552,0.31493274,1.23581974,0.02146170,0.54290718,0.01235994,0.00026425
-5.55577789,2.33452183,0.31663711,1.25901410,0.02184630,0.55501857,0.01280655,0.00025393
-5.54977489,2.34691939,0.31776864,1.28013183,0.02225622,0.56637005,0.01326163,0.00024328
-5.54377189,2.35530991,0.31829349,1.29884073,0.02266795,0.57678341,0.01371645,0.00023245
-5.53776888,2.35944233,0.31817987,1.31481665,0.02306000,0.58608353,0.01416229,0.00022160
-5.53176588,2.35905715,0.31739732,1.32774386,0.02341302,0.59409858,0.01459047,0.00021087
-5.52576288,2.35388432,0.31591645,1.33731670,0.02370985,0.60066077,0.01499244,0.00020037
-5.51975988,2.34364482,0.31370896,1.34324288,0.02393558,0.60560794,0.01535979,0.00019020
-5.51375688,2.32805621,0.31074819,1.34524826,0.02407768,0.60878590,0.01568443,0.00018042
-5.50775388,2.30684187,0.30700997,1.34308321,0.02412600,0.61005161,0.01595864,0.00017109
-5.50175088,2.27974336,0.30247392,1.33653014,0.02407285,0.60927691,0.01617530,0.00016223
-5.49574787,2.24653539,0.29712493,1.32541196,0.02391303,0.60635277,0.01632800,0.00015384
-5.48974487,2.20704207,0.29095492,1.30960087,0.02364384,0.60119374,0.01641124,0.00014592
-5.48374187,2.16115380,0.28396450,1.28902694,0.02326500,0.59374240,0.01642059,0.00013844
-5.47773887,2.10884318,0.27616466,1.26368597,0.02277865,0.58397337,0.01635287,0.00013136
-5.47173587,2.05017919,0.26757821,1.23364595,0.02218922,0.57189678,0.01620627,0.00012464
-5.46573287,1.98533841,0.25824079,1.19905163,0.02150324,0.55756080,0.01598049,0.00011822
-5.45972986,1.91461241,0.24820155,1.16012678,0.02072925,0.54105303,0.01567680,0.00011206
-5.45372686,1.83841083,0.23752323,1.11717380,0.01987749,0.52250062,0.01529809,0.00010611
-5.44772386,1.75725961,0.22628175,1.07057059,0.01895972,0.50206900,0.01484885,0.00010034
-5.44172086,1.67179449,0.21456515,1.02076461,0.01798894,0.47995919,0.01433515,0.00009470
-5.43571786,1.58274986,0.20247212,0.96826438,0.01697912,0.45640381,0.01376453,0.00008917
-5.42971486,1.49094359,0.19010993,0.91362869,0.01594492,0.43166193,0.01314587,0.00008373
-5.42371186,1.39725859,0.17759216,0.85745407,0.01490144,0.40601292,0.01248930,0.00007838
-5.41770885,1.30262188,0.16503601,0.80036097,0.01386397,0.37974966,0.01180596,0.00007312
-5.41170585,1.20798245,0.15255962,0.74297939,0.01284779,0.35317130,0.01110791,0.00006796
-5.40570285,1.11428882,0.14027933,0.68593456,0.01186796,0.32657605,0.01040792,0.00006291
-5.39969985,1.02246750,0.12830712,0.62983331,0.01093921,0.30025415,0.00971935,0.00005801
-5.39369685,0.93340319,0.11674826,0.57525172,0.01007583,0.27448141,0.00905607,0.00005327
-5.38769385,0.84792177,0.10569938,0.52272450,0.00929160,0.24951359,0.00843235,0.00004873
-5.38169085,0.76677649,0.09524693,0.47273659,0.00859979,0.22558170,0.00786290,0.00004442
-5.37568784,0.69063796,0.08546608,0.42571698,0.00801315,0.20288856,0.00736291,0.00004038
-5.36968484,0.62008806,0.07642023,0.38203516,0.00754397,0.18160644,0.00694812,0.00003663
-5.36368184,0.55561769,0.06816084,0.34199992,0.00720410,0.16187599,0.00663503,0.00003322
-5.35767884,0.49762823,0.06072786,0.30586038,0.00700500,0.14380634,0.00644110,0.00003016
-5.35167584,0.44643611,0.05415043,0.27380908,0.00695782,0.12747615,0.00638504,0.00002749
-5.34567284,0.40228004,0.04844797,0.24598661,0.00707337,0.11293563,0.00648708,0.00002522
-5.33966983,0.36533011,0.04363144,0.22248749,0.00736210,0.10020919,0.00676932,0.00002338
-5.33366683,0.33569804,0.03970478,0.20336670,0.00783406,0.08929867,0.00725609,0.00002199
-5.32766383,0.31344778,0.03666635,0.18864654,0.00849878,0.08018670,0.00797420,0.00002105
-5.32166083,0.29860584,0.03451035,0.17832328,0.00936508,0.07284027,0.00895326,0.00002060
-5.31565783,0.29117051,0.03322810,0.17237323,0.01044083,0.06721414,0.01022586,0.00002063
-5.30965483,0.29111955,0.03280910,0.17075793,0.01173271,0.06325392,0.01182766,0.00002116
-5.30365183,0.29841580,0.03324192,0.17342814,0.01324580,0.06089890,0.01379741,0.00002220
-5.29764882,0.31301052,0.03451470,0.18032652,0.01498327,0.06008423,0.01617670,0.00002375
-5.29164582,0.33484422,0.03661541,0.19138887,0.01694594,0.06074268,0.01900965,0.00002583
-5.28564282,0.36384498,0.03953181,0.20654401,0.01913191,0.06280583,0.02234233,0.00002843
-5.27963982,0.39992454,0.04325107,0.22571232,0.02153615,0.06620469,0.02622193,0.00003157
-5.27363682,0.44297223,0.04775914,0.24880308,0.02415013,0.07086985,0.03069575,0.00003523
-5.26763382,0.49284733,0.05303996,0.27571107,0.02696157,0.07673129,0.03580995,0.00003943
-5.26163082,0.54937032,0.05907439,0.30631235,0.02995423,0.08371775,0.04160801,0.00004415
-5.25562781,0.61231359,0.06583915,0.34046000,0.03310776,0.09175600,0.04812910,0.00004938
-5.24962481,0.68139231,0.07330563,0.37797974,0.03639777,0.10076995,0.05540616,0.00005510
-5.24362181,0.75625616,0.08143890,0.41866619,0.03979596,0.11067980,0.06346406,0.00006130
-5.23761881,0.83648255,0.09019669,0.46227990,0.04327040,0.12140131,0.07231754,0.00006794
-5.23161581,0.92157218,0.09952872,0.50854551,0.04678602,0.13284532,0.08196938,0.00007499
-5.22561281,1.01094733,0.10937630,0.55715154,0.05030518,0.14491752,0.09240864,0.00008240
-5.21960980,1.10395361,0.11967227,0.60775183,0.05378836,0.15751871,0.10360927,0.00009011
-5.21360680,1.19986553,0.13034144,0.65996894,0.05719505,0.17054540,0.11552900,0.00009808
-5.20760380,1.29789606,0.14130149,0.71339967,0.06048468,0.18389096,0.12810888,0.00010623
-5.20160080,1.39721049,0.15246440,0.76762254,0.06361759,0.19744716,0.14127331,0.00011449
-5.19559780,1.49694423,0.16373840,0.82220731,0.06655609,0.21110628,0.15493081,0.00012278
-5.18959480,1.59622442,0.17503041,0.87672636,0.06926552,0.22476350,0.16897555,0.00013103
-5.18359180,1.69419487,0.18624895,0.93076744,0.07171521,0.23831972,0.18328963,0.00013917
-5.17758879,1.79004332,0.19730742,0.98394763,0.07387942,0.25168459,0.19774607,0.00014711
-5.17158579,1.88303049,0.20812762,1.03592793,0.07573819,0.26477968,0.21221256,0.00015478
-5.16558279,1.97251943,0.21864340,1.08642790,0.07727799,0.27754170,0.22655578,0.00016214
-5.15957979,2.05800423,0.22880425,1.13523975,0.07849228,0.28992548,0.24064606,0.00016912
-5.15357679,2.13913664,0.23857867,1.18224122,0.07938181,0.30190676,0.25436243,0.00017570
-5.14757379,2.21574921,0.24795713,1.22740665,0.07995481,0.31348452,0.26759758,0.00018185
-5.14157079,2.28787379,0.25695438,1.27081538,0.08022692,0.32468265,0.28026264,0.00018759
-5.13556778,2.35575387,0.26561100,1.31265711,0.08022097,0.33555101,0.29229150,0.00019293
-5.12956478,2.41985001,0.27399394,1.35323351,0.07996649,0.34616548,0.30364437,0.00019792
-5.12356178,2.48083719,0.28219601,1.39295565,0.07949915,0.35662716,0.31431043,0.00020263
-5.11755878,2.53959366,0.29033414,1.43233702,0.07885995,0.36706054,0.32430932,0.00020716
-5.11155578,2.59718088,0.29854643,1.47198187,0.07809435,0.37761046,0.33369131,0.00021161
-5.10555278,2.65481479,0.30698799,1.51256897,0.07725118,0.38843818,0.34253612,0.00021613
-5.09954977,2.71382868,0.31582567,1.55483095,0.07638161,0.39971628,0.35095028,0.00022085
-5.09354677,2.77562855,0.32523168,1.59952964,0.07553789,0.41162272,0.35906323,0.00022595
-5.08754377,2.84164234,0.33537660,1.64742800,0.07477220,0.42433402,0.36702201,0.00023158
-5.08154077,2.91326438,0.34642165,1.69925955,0.07413538,0.43801795,0.37498509,0.00023793
-5.07553777,2.99179709,0.35851088,1.75569615,0.07367575,0.45282576,0.38311517,0.00024515
-5.06953477,3.07839216,0.37176335,1.81731545,0.07343786,0.46888435,0.39157172,0.00025341
-5.06353177,3.17399333,0.38626581,1.88456911,0.07346142,0.48628873,0.40050309,0.00026284
-5.05752876,3.27928348,0.40206612,1.95775340,0.07378020,0.50509492,0.41003905,0.00027356
-5.05152576,3.39463825,0.41916786,2.03698333,0.07442111,0.52531380,0.42028369,0.00028566
-5.04552276,3.52008863,0.43752636,2.12217181,0.07540332,0.54690614,0.43130934,0.00029919
-5.03951976,3.65529455,0.45704641,2.21301505,0.07673759,0.56977913,0.44315163,0.00031419
-5.03351676,3.79953132,0.47758194,2.30898523,0.07842575,0.59378472,0.45580612,0.00033062
-5.02751376,3.95169001,0.49893762,2.40933138,0.08046038,0.61871985,0.46922653,0.00034843
-5.02151076,4.11029290,0.52087262,2.51308886,0.08282468,0.64432881,0.48332495,0.00036751
-5.01550775,4.27352378,0.54310623,2.61909772,0.08549259,0.67030773,0.49797378,0.00038774
-5.00950475,4.43927298,0.56532549,2.72602970,0.08842918,0.69631109,0.51300971,0.00040895
-5.00350175,4.60519575,0.58719431,2.83242318,0.09159126,0.72196024,0.52823937,0.00043093
-4.99749875,4.76878225,0.60836393,2.93672514,0.09492825,0.74685351,0.54344655,0.00045346
-4.99149575,4.92743685,0.62848431,3.03733874,0.09838335,0.77057767,0.55840079,0.00047632
-4.98549275,5.07856369,0.64721594,3.13267463,0.10189486,0.79272039,0.57286681,0.00049928
-4.97948974,5.21965526,0.66424176,3.22120422,0.10539776,0.81288311,0.58661457,0.00052211
-4.97348674,5.34838035,0.67927846,3.30151255,0.10882542,0.83069384,0.59942945,0.00054460
-4.96748374,5.46266787,0.69208696,3.37234870,0.11211142,0.84581948,0.61112203,0.00056658
-4.96148074,5.56078261,0.70248140,3.43267144,0.11519142,0.85797706,0.62153710,0.00058792
-4.95547774,5.64139001,0.71033634,3.48168811,0.11800503,0.86694339,0.63056142,0.00060852
-4.94947474,5.70360663,0.71559192,3.51888505,0.12049752,0.87256291,0.63812983,0.00062835
-4.94347174,5.74703430,0.71825658,3.54404808,0.12262145,0.87475319,0.64422936,0.00064744
-4.93746873,5.77177615,0.71840733,3.55727207,0.12433805,0.87350797,0.64890112,0.00066586
-4.93146573,5.77843366,0.71618749,3.55895915,0.12561828,0.86889768,0.65223975,0.00068378
-4.92546273,5.76808493,0.71180196,3.54980561,0.12644359,0.86106726,0.65439044,0.00070138
-4.91945973,5.74224491,0.70551029,3.53077796,0.12680633,0.85023160,0.65554351,0.00071891
-4.91345673,5.70280929,0.69761767,3.50307927,0.12670972,0.83666863,0.65592677,0.00073667
-4.90745373,5.65198459,0.68846439,3.46810729,0.12616748,0.82071041,0.65579593,0.00075496
-4.90145073,5.59220747,0.67841408,3.42740612,0.12520311,0.80273278,0.65542347,0.00077411
-4.89544772,5.52605682,0.66784122,3.38261362,0.12384876,0.78314366,0.65508639,0.00079444
-4.88944472,5.45616242,0.65711850,3.33540686,0.12214391,0.76237084,0.65505340,0.00081623
-4.88344172,5.38511423,0.64660454,3.28744776,0.12013378,0.74084949,0.65557224,0.00083974
-4.87743872,5.31537606,0.63663233,3.24033148,0.11786768,0.71901001,0.65685749,0.00086515
-4.87143572,5.24920717,0.62749903,3.19553927,0.11539717,0.69726658,0.65907968,0.00089256
-4.86543272,5.18859514,0.61945739,3.15439784,0.11277443,0.67600691,0.66235610,0.00092202
-4.85942971,5.13520217,0.61270913,3.11804654,0.11005057,0.65558340,0.66674379,0.00095343
-4.85342671,5.09032698,0.60740046,3.08741341,0.10727422,0.63630609,0.67223518,0.00098661
-4.84742371,5.05488308,0.60361994,3.06320064,0.10449037,0.61843746,0.67875634,0.00102127
-4.84142071,5.02939375,0.60139857,3.04587943,0.10173940,0.60218924,0.68616841,0.00105701
-4.83541771,5.01400309,0.60071203,3.03569410,0.09905650,0.58772118,0.69427165,0.00109333
-4.82941471,5.00850181,0.60148494,3.03267441,0.09647143,0.57514173,0.70281245,0.00112964
-4.82341171,5.01236574,0.60359679,3.03665513,0.09400852,0.56451035,0.71149259,0.00116529
-4.81740870,5.02480465,0.60688920,3.04730136,0.09168698,0.55584142,0.71998067,0.00119957
-4.81140570,5.04481836,0.61117416,3.06413806,0.08952147,0.54910919,0.72792490,0.00123175
-4.80540270,5.07125713,0.61624278,3.08658202,0.08752287,0.54425379,0.73496694,0.00126108
-4.79939970,5.10288316,0.62187414,3.11397462,0.08569908,0.54118759,0.74075593,0.00128686
-4.79339670,5.13843026,0.62784393,3.14561373,0.08405599,0.53980194,0.74496229,0.00130842
-4.78739370,5.17665884,0.63393235,3.18078336,0.08259838,0.53997369,0.74729047,0.00132515
-4.78139070,5.21640405,0.63993116,3.21877975,0.08133068,0.54157133,0.74749022,0.00133657
-4.77538769,5.25661512,0.64564952,3.25893315,0.08025773,0.54446056,0.74536594,0.00134229
-4.76938469,5.29638476,0.65091851,3.30062440,0.07938519,0.54850889,0.74078356,0.00134204
-4.76338169,5.33496790,0.65559434,3.34329633,0.07871989,0.55358938,0.73367489,0.00133571
-4.75737869,5.37178978,0.65956008,3.38645974,0.07826978,0.55958324,0.72403922,0.00132332
-4.75137569,5.40644391,0.66272615,3.42969432,0.07804378,0.56638140,0.71194218,0.00130501
-4.74537269,5.43868081,0.66502971,3.47264520,0.07805129,0.57388501,0.69751206,0.00128109
-4.73936968,5.46838910,0.66643295,3.51501566,0.07830159,0.58200502,0.68093387,0.00125197
-4.73336668,5.49557059,0.66692081,3.55655695,0.07880296,0.59066093,0.66244137,0.00121817
-4.72736368,5.52031116,0.66649801,3.59705629,0.07956185,0.59977889,0.64230774,0.00118029
-4.72136068,5.54274974,0.66518597,3.63632380,0.08058179,0.60928936,0.62083518,0.00113902
-4.71535768,5.56304699,0.66301952,3.67417955,0.08186254,0.61912451,0.59834414,0.00109507
-4.70935468,5.58135580,0.66004386,3.71044145,0.08339909,0.62921560,0.57516252,0.00104918
-4.70335168,5.59779506,0.65631172,3.74491474,0.08518095,0.63949046,0.55161551,0.00100208
-4.69734867,5.61242815,0.65188099,3.77738386,0.08719156,0.64987136,0.52801642,0.00095450
-4.69134567,5.62524716,0.64681275,3.80760693,0.08940795,0.66027333,0.50465879,0.00090709
-4.68534267,5.63616342,0.64116989,3.83531333,0.09180064,0.67060311,0.48181020,0.00086049
-4.67933967,5.64500481,0.63501614,3.86020443,0.09433388,0.68075878,0.45970779,0.00081522
-4.67333667,5.65151959,0.62841559,3.88195734,0.09696612,0.69063006,0.43855572,0.00077176
-4.66733367,5.65538652,0.62143264,3.90023169,0.09965083,0.70009948,0.41852432,0.00073049
-4.66133067,5.65623047,0.61413214,3.91467882,0.10233751,0.70904407,0.39975101,0.00069172
-4.65532766,5.65364251,0.60657988,3.92495319,0.10497298,0.71733779,0.38234264,0.00065568
-4.64932466,5.64720345,0.59884304,3.93072523,0.10750282,0.72485438,0.36637900,0.00062252
-4.64332166,5.63650932,0.59099076,3.93169509,0.10987294,0.73147059,0.35191720,0.00059232
-4.63731866,5.62119749,0.58309458,3.92760658,0.11203116,0.73706963,0.33899655,0.00056513
-4.63131566,5.60097186,0.57522868,3.91826052,0.11392882,0.74154459,0.32764359,0.00054093
-4.62531266,5.57562590,0.56746996,3.90352695,0.11552227,0.74480178,0.31787692,0.00051970
-4.61930965,5.54506209,0.55989782,3.88335533,0.11677426,0.74676372,0.30971146,0.00050137
-4.61330665,5.50930669,0.55259354,3.85778228,0.11765503,0.74737164,0.30316208,0.00048588
-4.60730365,5.46851900,0.54563945,3.82693636,0.11814326,0.74658748,0.29824608,0.00047316
-4.60130065,5.42299445,0.53911774,3.79103949,0.11822664,0.74439508,0.29498471,0.00046315
-4.59529765,5.37316120,0.53310887,3.75040478,0.11790218,0.74080075,0.29340347,0.00045580
-4.58929465,5.31957031,0.52768985,3.70543088,0.11717613,0.73583295,0.29353125,0.00045107
-4.58329165,5.26287986,0.52293222,3.65659276,0.11606369,0.72954127,0.29539841,0.00044894
-4.57728864,5.20383353,0.51889993,3.60442948,0.11458829,0.72199475,0.29903403,0.00044940
-4.57128564,5.14323491,0.51564716,3.54952930,0.11278071,0.71327945,0.30446238,0.00045244
-4.56528264,5.08191847,0.51321619,3.49251275,0.11067790,0.70349568,0.31169896,0.00045806
-4.55927964,5.02071879,0.51163548,3.43401458,0.10832167,0.69275471,0.32074640,0.00046627
-4.55327664,4.96043950,0.51091795,3.37466518,0.10575724,0.68117542,0.33159046,0.00047706
-4.54727364,4.90182362,0.51105969,3.31507262,0.10303170,0.66888079,0.34419635,0.00049040
-4.54127064,4.84552666,0.51203914,3.25580600,0.10019253,0.65599457,0.35850577,0.00050626
-4.53526763,4.79209409,0.51381687,3.19738097,0.09728617,0.64263819,0.37443480,0.00052456
-4.52926463,4.74194425,0.51633598,3.14024826,0.09435665,0.62892806,0.39187268,0.00054522
-4.52326163,4.69535773,0.51952315,3.08478561,0.09144444,0.61497332,0.41068189,0.00056811
-4.51725863,4.65247374,0.52329041,3.03129365,0.08858550,0.60087430,0.43069922,0.00059308
-4.51125563,4.61329382,0.52753757,2.97999593,0.08581057,0.58672142,0.45173807,0.00061994
-4.50525263,4.57769267,0.53215518,2.93104293,0.08314465,0.57259487,0.47359174,0.00064847
-4.49924962,4.54543565,0.53702809,2.88452012,0.08060686,0.55856479,0.49603756,0.00067845
-4.49324662,4.51620205,0.54203925,2.84045934,0.07821046,0.54469208,0.51884178,0.00070961
-4.48724362,4.48961299,0.54707382,2.79885306,0.07596319,0.53102967,0.54176484,0.00074168
-4.48124062,4.46526250,0.55202325,2.75967081,0.07386780,0.51762412,0.56456687,0.00077437
-4.47523762,4.44275036,0.55678925,2.72287670,0.07192275,0.50451756,0.58701313,0.00080741
-4.46923462,4.42171475,0.56128745,2.68844735,0.07012314,0.49174969,0.60887910,0.00084052
-4.46323162,4.40186343,0.56545053,2.65638915,0.06846169,0.47935985,0.62995522,0.00087343
-4.45722861,4.38300161,0.56923076,2.62675395,0.06692978,0.46738886,0.65005076,0.00090588
-4.45122561,4.36505532,0.57260176,2.59965240,0.06551857,0.45588077,0.66899707,0.00093763
-4.44522261,4.34808895,0.57555949,2.57526419,0.06421998,0.44488410,0.68664994,0.00096848
-4.43921961,4.33231637,0.57812234,2.55384466,0.06302775,0.43445275,0.70289104,0.00099824
-4.43321661,4.31810482,0.58033032,2.53572732,0.06193821,0.42464642,0.71762866,0.00102674
-4.42721361,4.30597152,0.58224353,2.52132217,0.06095107,0.41553045,0.73079763,0.00105385
-4.42121061,4.29657317,0.58393978,2.51110972,0.06006992,0.40717521,0.74235872,0.00107948
-4.41520760,4.29068864,0.58551166,2.50563078,0.05930267,0.39965490,0.75229742,0.00110355
-4.40920460,4.28919566,0.58706310,2.50547254,0.05866167,0.39304596,0.76062256,0.00112601
-4.40320160,4.29304241,0.58870548,2.51125120,0.05816381,0.38742508,0.76736459,0.00114686
-4.39719860,4.30321503,0.59055366,2.52359178,0.05783025,0.38286686,0.77257375,0.00116612
-4.39119560,4.32070244,0.59272188,2.54310580,0.05768619,0.37944135,0.77631832,0.00118382
-4.38519260,4.34645946,0.59531975,2.57036749,0.05776034,0.37721142,0.77868276,0.00120005
-4.37918959,4.38136964,0.59844844,2.60588935,0.05808435,0.37623023,0.77976599,0.00121493
-4.37318659,4.42620902,0.60219721,2.65009778,0.05869213,0.37653875,0.77967961,0.00122857
-4.36718359,4.48161169,0.60664029,2.70330962,0.05961902,0.37816357,0.77854612,0.00124116
-4.36118059,4.54803847,0.61183421,2.76571015,0.06090099,0.38111499,0.77649703,0.00125289
-4.35517759,4.62574923,0.61781568,2.83733354,0.06257369,0.38538549,0.77367079,0.00126396
-4.34917459,4.71477981,0.62459984,2.91804605,0.06467148,0.39094865,0.77021054,0.00127462
-4.34317159,4.81492399,0.63217916,3.00753279,0.06722647,0.39775844,0.76626152,0.00128512
-4.33716858,4.92572091,0.64052274,3.10528847,0.07026738,0.40574903,0.76196823,0.00129571
-4.33116558,5.04644841,0.64957610,3.21061248,0.07381852,0.41483503,0.75747125,0.00130664
-4.32516258,5.17612231,0.65926151,3.32260874,0.07789861,0.42491207,0.75290388,0.00131816
-4.31915958,5.31350192,0.66947864,3.44019049,0.08251964,0.43585784,0.74838858,0.00133049
-4.31315658,5.45710163,0.68010577,3.56209010,0.08768568,0.44753337,0.74403345,0.00134381
-4.30715358,5.60520863,0.69100133,3.68687414,0.09339173,0.45978460,0.73992874,0.00135826
