energy_ev,total_up,Al_p_up,Al_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.56778389,3.13704503,0.04990947,0.00000000,2.67323045,1.28949048,1.01876830,0.00000000
-5.56178089,3.15077310,0.04924903,0.00000000,2.70452371,1.29161913,1.02086826,0.00000000
-5.55577789,3.15582959,0.04838263,0.00000000,2.72762517,1.29055442,1.01972029,0.00000000
-5.54977489,3.15258115,0.04732919,0.00000000,2.74249018,1.28651664,1.01546706,0.00000000
-5.54377189,3.14145603,0.04610967,0.00000000,2.74916165,1.27973929,1.00828062,0.00000000
-5.53776888,3.12292480,0.04474633,0.00000000,2.74776366,1.27045881,0.99835508,0.00000000
-5.53176588,3.09748300,0.04326200,0.00000000,2.73849467,1.25890572,0.98589986,0.00000000
-5.52576288,3.06563613,0.04167941,0.00000000,2.72162075,1.24529757,0.97113385,0.00000000
-5.51975988,3.02788757,0.04002059,0.00000000,2.69746901,1.22983373,0.95428050,0.00000000
-5.51375688,2.98472955,0.03830640,0.00000000,2.66642107,1.21269236,0.93556384,0.00000000
-5.50775388,2.93663724,0.03655615,0.00000000,2.62890680,1.19402916,0.91520530,0.00000000
-5.50175088,2.88406565,0.03478730,0.00000000,2.58539800,1.17397800,0.89342145,0.00000000
-5.49574787,2.82744911,0.03301535,0.00000000,2.53640212,1.15265307,0.87042231,0.00000000
-5.48974487,2.76720263,0.03125372,0.00000000,2.48245572,1.13015226,0.84641023,0.00000000
-5.48374187,2.70372482,0.02951382,0.00000000,2.42411762,1.10656135,0.82157920,0.00000000
-5.47773887,2.63740160,0.02780515,0.00000000,2.36196172,1.08195875,0.79611443,0.00000000
-5.47173587,2.56861018,0.02613541,0.00000000,2.29656938,1.05642032,0.77019219,0.00000000
-5.46573287,2.49772286,0.02451072,0.00000000,2.22852157,1.03002402,0.74397971,0.00000000
-5.45972986,2.42511027,0.02293584,0.00000000,2.15839078,1.00285403,0.71763528,0.00000000
-5.45372686,2.35114359,0.02141433,0.00000000,2.08673306,0.97500416,0.69130842,0.00000000
-5.44772386,2.27619585,0.01994882,0.00000000,2.01408035,0.94658042,0.66514007,0.00000000
-5.44172086,2.20064192,0.01854115,0.00000000,1.94093337,0.91770256,0.63926292,0.00000000
-5.43571786,2.12485749,0.01719255,0.00000000,1.86775555,0.88850458,0.61380180,0.00000000
-5.42971486,2.04921699,0.01590377,0.00000000,1.79496795,0.85913422,0.58887413,0.00000000
-5.42371186,1.97409059,0.01467520,0.00000000,1.72294571,0.82975154,0.56459031,0.00000000
-5.41770885,1.89984057,0.01350696,0.00000000,1.65201592,0.80052650,0.54105421,0.00000000
-5.41170585,1.82681712,0.01239891,0.00000000,1.58245708,0.77163588,0.51836338,0.00000000
-5.40570285,1.75535383,0.01135074,0.00000000,1.51450007,0.74325954,0.49660923,0.00000000
-5.39969985,1.68576308,0.01036195,0.00000000,1.44833047,0.71557613,0.47587687,0.00000000
-5.39369685,1.61833132,0.00943191,0.00000000,1.38409206,0.68875858,0.45624460,0.00000000
-5.38769385,1.55331461,0.00855980,0.00000000,1.32189118,0.66296936,0.43778314,0.00000000
-5.38169085,1.49093434,0.00774464,0.00000000,1.26180166,0.63835577,0.42055435,0.00000000
-5.37568784,1.43137341,0.00698531,0.00000000,1.20387004,0.61504547,0.40460974,0.00000000
-5.36968484,1.37477295,0.00628052,0.00000000,1.14812068,0.59314233,0.38998854,0.00000000
-5.36368184,1.32122970,0.00562883,0.00000000,1.09456067,0.57272294,0.37671582,0.00000000
-5.35767884,1.27079431,0.00502866,0.00000000,1.04318419,0.55383376,0.36480039,0.00000000
-5.35167584,1.22347062,0.00447834,0.00000000,0.99397636,0.53648929,0.35423306,0.00000000
-5.34567284,1.17921615,0.00397607,0.00000000,0.94691634,0.52067125,0.34498517,0.00000000
-5.33966983,1.13794403,0.00352005,0.00000000,0.90198004,0.50632889,0.33700774,0.00000000
-5.33366683,1.09952629,0.00310843,0.00000000,0.85914216,0.49338069,0.33023139,0.00000000
-5.32766383,1.06379883,0.00273945,0.00000000,0.81837802,0.48171716,0.32456714,0.00000000
-5.32166083,1.03056797,0.00241144,0.00000000,0.77966522,0.47120504,0.31990828,0.00000000
-5.31565783,0.99961848,0.00212295,0.00000000,0.74298527,0.46169258,0.31613319,0.00000000
-5.30965483,0.97072299,0.00187278,0.00000000,0.70832546,0.45301583,0.31310925,0.00000000
-5.30365183,0.94365260,0.00166016,0.00000000,0.67568102,0.44500574,0.31069762,0.00000000
-5.29764882,0.91818815,0.00148479,0.00000000,0.64505762,0.43749576,0.30875875,0.00000000
-5.29164582,0.89413196,0.00134702,0.00000000,0.61647430,0.43032971,0.30715836,0.00000000
-5.28564282,0.87131943,0.00124801,0.00000000,0.58996670,0.42336951,0.30577361,0.00000000
-5.27963982,0.84963003,0.00118983,0.00000000,0.56559051,0.41650243,0.30449921,0.00000000
-5.27363682,0.82899714,0.00117572,0.00000000,0.54342497,0.40964760,0.30325302,0.00000000
-5.26763382,0.80941627,0.00121024,0.00000000,0.52357627,0.40276143,0.30198089,0.00000000
-5.26163082,0.79095120,0.00129945,0.00000000,0.50618047,0.39584165,0.30066051,0.00000000
-5.25562781,0.77373775,0.00145118,0.00000000,0.49140589,0.38892978,0.29930389,0.00000000
-5.24962481,0.75798471,0.00167516,0.00000000,0.47945463,0.38211195,0.29795846,0.00000000
-5.24362181,0.74397207,0.00198325,0.00000000,0.47056300,0.37551790,0.29670654,0.00000000
-5.23761881,0.73204626,0.00238959,0.00000000,0.46500075,0.36931831,0.29566332,0.00000000
-5.23161581,0.72261266,0.00291070,0.00000000,0.46306882,0.36372042,0.29497323,0.00000000
-5.22561281,0.71612543,0.00356554,0.00000000,0.46509570,0.35896215,0.29480502,0.00000000
-5.21960980,0.71307510,0.00437554,0.00000000,0.47143207,0.35530497,0.29534566,0.00000000
-5.21360680,0.71397413,0.00536440,0.00000000,0.48244396,0.35302569,0.29679322,0.00000000
-5.20760380,0.71934101,0.00655795,0.00000000,0.49850419,0.35240751,0.29934927,0.00000000
-5.20160080,0.72968319,0.00798372,0.00000000,0.51998230,0.35373060,0.30321083,0.00000000
-5.19559780,0.74547939,0.00967050,0.00000000,0.54723304,0.35726250,0.30856236,0.00000000
-5.18959480,0.76716174,0.01164761,0.00000000,0.58058341,0.36324859,0.31556805,0.00000000
-5.18359180,0.79509817,0.01394413,0.00000000,0.62031870,0.37190297,0.32436460,0.00000000
-5.17758879,0.82957542,0.01658788,0.00000000,0.66666746,0.38339985,0.33505487,0.00000000
-5.17158579,0.87078321,0.01960433,0.00000000,0.71978598,0.39786588,0.34770244,0.00000000
-5.16558279,0.91879982,0.02301536,0.00000000,0.77974248,0.41537330,0.36232741,0.00000000
-5.15957979,0.97357956,0.02683792,0.00000000,0.84650168,0.43593434,0.37890338,0.00000000
-5.15357679,1.03494244,0.03108270,0.00000000,0.91991007,0.45949697,0.39735578,0.00000000
-5.14757379,1.10256656,0.03575279,0.00000000,0.99968282,0.48594195,0.41756165,0.00000000
-5.14157079,1.17598350,0.04084245,0.00000000,1.08539278,0.51508159,0.43935070,0.00000000
-5.13556778,1.25457712,0.04633607,0.00000000,1.17646254,0.54666017,0.46250781,0.00000000
-5.12956478,1.33758633,0.05220731,0.00000000,1.27216019,0.58035608,0.48677686,0.00000000
-5.12356178,1.42411189,0.05841860,0.00000000,1.37159963,0.61578598,0.51186583,0.00000000
-5.11755878,1.51312779,0.06492104,0.00000000,1.47374603,0.65251084,0.53745307,0.00000000
-5.11155578,1.60349723,0.07165467,0.00000000,1.57742691,0.69004390,0.56319471,0.00000000
-5.10555278,1.69399324,0.07854931,0.00000000,1.68134928,0.72786069,0.58873301,0.00000000
-5.09954977,1.78332382,0.08552579,0.00000000,1.78412277,0.76541070,0.61370551,0.00000000
-5.09354677,1.87016118,0.09249775,0.00000000,1.88428859,0.80213070,0.63775469,0.00000000
-5.08754377,1.95317444,0.09937386,0.00000000,1.98035371,0.83745943,0.66053805,0.00000000
-5.08154077,2.03106497,0.10606039,0.00000000,2.07082927,0.87085304,0.68173816,0.00000000
-5.07553777,2.10260324,0.11246414,0.00000000,2.15427224,0.90180109,0.70107241,0.00000000
-5.06953477,2.16666579,0.11849550,0.00000000,2.22932837,0.92984226,0.71830213,0.00000000
-5.06353177,2.22227093,0.12407161,0.00000000,2.29477520,0.95457936,0.73324056,0.00000000
-5.05752876,2.26861160,0.12911937,0.00000000,2.34956269,0.97569285,0.74575945,0.00000000
-5.05152576,2.30508377,0.13357830,0.00000000,2.39285004,0.99295225,0.75579384,0.00000000
-5.04552276,2.33130896,0.13740291,0.00000000,2.42403650,1.00622491,0.76334469,0.00000000
-5.03951976,2.34714960,0.14056471,0.00000000,2.44278465,1.01548149,0.76847914,0.00000000
-5.03351676,2.35271622,0.14305350,0.00000000,2.44903488,1.02079794,0.77132824,0.00000000
-5.02751376,2.34836587,0.14487804,0.00000000,2.44300992,1.02235361,0.77208216,0.00000000
-5.02151076,2.33469154,0.14606600,0.00000000,2.42520922,1.02042551,0.77098289,0.00000000
-5.01550775,2.31250290,0.14666319,0.00000000,2.39639308,1.01537898,0.76831471,0.00000000
-5.00950475,2.28279900,0.14673209,0.00000000,2.35755716,1.00765488,0.76439279,0.00000000
-5.00350175,2.24673420,0.14634986,0.00000000,2.30989854,0.99775421,0.75955042,0.00000000
-4.99749875,2.20557872,0.14560569,0.00000000,2.25477488,0.98622047,0.75412542,0.00000000
-4.99149575,2.16067572,0.14459793,0.00000000,2.19365850,0.97362090,0.74844637,0.00000000
-4.98549275,2.11339693,0.14343091,0.00000000,2.12808769,0.96052726,0.74281942,0.00000000
-4.97948974,2.06509863,0.14221162,0.00000000,2.05961735,0.94749709,0.73751621,0.00000000
-4.97348674,2.01708024,0.14104656,0.00000000,1.98977126,0.93505639,0.73276364,0.00000000
-4.96748374,1.97054698,0.14003861,0.00000000,1.91999793,0.92368417,0.72873591,0.00000000
-4.96148074,1.92657816,0.13928431,0.00000000,1.85163187,0.91379980,0.72554926,0.00000000
-4.95547774,1.88610214,0.13887141,0.00000000,1.78586153,0.90575320,0.72325958,0.00000000
-4.94947474,1.84987847,0.13887682,0.00000000,1.72370488,0.89981833,0.72186297,0.00000000
-4.94347174,1.81848739,0.13936503,0.00000000,1.66599294,0.89618979,0.72129913,0.00000000
-4.93746873,1.79232642,0.14038686,0.00000000,1.61336138,0.89498236,0.72145720,0.00000000
-4.93146573,1.77161325,0.14197867,0.00000000,1.56624946,0.89623315,0.72218368,0.00000000
-4.92546273,1.75639410,0.14416181,0.00000000,1.52490565,0.89990582,0.72329189,0.00000000
-4.91945973,1.74655613,0.14694239,0.00000000,1.48939873,0.90589633,0.72457219,0.00000000
-4.91345673,1.74184288,0.15031123,0.00000000,1.45963310,0.91403958,0.72580255,0.00000000
-4.90745373,1.74187135,0.15424403,0.00000000,1.43536695,0.92411650,0.72675866,0.00000000
-4.90145073,1.74614953,0.15870156,0.00000000,1.41623212,0.93586105,0.72722303,0.00000000
-4.89544772,1.75409369,0.16363015,0.00000000,1.40175437,0.94896681,0.72699276,0.00000000
-4.88944472,1.76504451,0.16896211,0.00000000,1.39137328,0.96309298,0.72588557,0.00000000
-4.88344172,1.77828199,0.17461644,0.00000000,1.38446110,0.97786976,0.72374391,0.00000000
-4.87743872,1.79303881,0.18049971,0.00000000,1.38034008,0.99290317,0.72043715,0.00000000
-4.87143572,1.80851265,0.18650713,0.00000000,1.37829836,1.00777956,0.71586209,0.00000000
-4.86543272,1.82387756,0.19252403,0.00000000,1.37760419,1.02207017,0.70994185,0.00000000
-4.85942971,1.83829521,0.19842760,0.00000000,1.37751912,1.03533594,0.70262367,0.00000000
-4.85342671,1.85092636,0.20408910,0.00000000,1.37731020,1.04713308,0.69387595,0.00000000
-4.84742371,1.86094323,0.20937639,0.00000000,1.37626176,1.05701948,0.68368488,0.00000000
-4.84142071,1.86754302,0.21415691,0.00000000,1.37368694,1.06456235,0.67205128,0.00000000
-4.83541771,1.86996280,0.21830099,0.00000000,1.36893944,1.06934696,0.65898775,0.00000000
-4.82941471,1.86749573,0.22168530,0.00000000,1.36142521,1.07098638,0.64451652,0.00000000
-4.82341171,1.85950823,0.22419657,0.00000000,1.35061438,1.06913210,0.62866820,0.00000000
-4.81740870,1.84545753,0.22573521,0.00000000,1.33605291,1.06348491,0.61148136,0.00000000
-4.81140570,1.82490882,0.22621876,0.00000000,1.31737356,1.05380574,0.59300298,0.00000000
-4.80540270,1.79755120,0.22558502,0.00000000,1.29430588,1.03992564,0.57328962,0.00000000
-4.79939970,1.76321118,0.22379466,0.00000000,1.26668433,1.02175450,0.55240894,0.00000000
-4.79339670,1.72186314,0.22083324,0.00000000,1.23445417,0.99928773,0.53044158,0.00000000
-4.78739370,1.67363553,0.21671243,0.00000000,1.19767458,0.97261053,0.50748277,0.00000000
-4.78139070,1.61881251,0.21147038,0.00000000,1.15651840,0.94189926,0.48364366,0.00000000
-4.77538769,1.55783040,0.20517130,0.00000000,1.11126855,0.90741974,0.45905199,0.00000000
-4.76938469,1.49126893,0.19790412,0.00000000,1.06231077,0.86952238,0.43385190,0.00000000
-4.76338169,1.41983757,0.18978044,0.00000000,1.01012309,0.82863434,0.40820292,0.00000000
-4.75737869,1.34435729,0.18093170,0.00000000,0.95526219,0.78524897,0.38227790,0.00000000
-4.75137569,1.26573875,0.17150589,0.00000000,0.89834730,0.73991311,0.35626011,0.00000000
-4.74537269,1.18495781,0.16166387,0.00000000,0.84004231,0.69321271,0.33033950,0.00000000
-4.73936968,1.10302945,0.15157543,0.00000000,0.78103681,0.64575760,0.30470848,0.00000000
-4.73336668,1.02098149,0.14141540,0.00000000,0.72202705,0.59816615,0.27955724,0.00000000
-4.72736368,0.93982916,0.13135990,0.00000000,0.66369741,0.55105035,0.25506908,0.00000000
-4.72136068,0.86055169,0.12158288,0.00000000,0.60670336,0.50500216,0.23141587,0.00000000
-4.71535768,0.78407177,0.11225312,0.00000000,0.55165649,0.46058163,0.20875388,0.00000000
-4.70935468,0.71123879,0.10353170,0.00000000,0.49911199,0.41830718,0.18722033,0.00000000
-4.70335168,0.64281605,0.09557011,0.00000000,0.44955918,0.37864826,0.16693061,0.00000000
-4.69734867,0.57947239,0.08850886,0.00000000,0.40341493,0.34202068,0.14797650,0.00000000
-4.69134567,0.52177799,0.08247664,0.00000000,0.36102023,0.30878431,0.13042523,0.00000000
-4.68534267,0.47020414,0.07758996,0.00000000,0.32263955,0.27924319,0.11431950,0.00000000
-4.67933967,0.42512640,0.07395315,0.00000000,0.28846277,0.25364751,0.09967838,0.00000000
-4.67333667,0.38683048,0.07165857,0.00000000,0.25860912,0.23219717,0.08649887,0.00000000
-4.66733367,0.35552000,0.07078701,0.00000000,0.23313287,0.21504641,0.07475819,0.00000000
-4.66133067,0.33132543,0.07140798,0.00000000,0.21202998,0.20230892,0.06441640,0.00000000
-4.65532766,0.31431321,0.07358000,0.00000000,0.19524536,0.19406300,0.05541935,0.00000000
-4.64932466,0.30449439,0.07735048,0.00000000,0.18268029,0.19035619,0.04770175,0.00000000
-4.64332166,0.30183203,0.08275543,0.00000000,0.17419934,0.19120907,0.04119012,0.00000000
-4.63731866,0.30624693,0.08981874,0.00000000,0.16963679,0.19661782,0.03580562,0.00000000
-4.63131566,0.31762125,0.09855105,0.00000000,0.16880205,0.20655529,0.03146653,0.00000000
-4.62531266,0.33579983,0.10894830,0.00000000,0.17148404,0.22097057,0.02809040,0.00000000
-4.61930965,0.36058927,0.12098992,0.00000000,0.17745452,0.23978701,0.02559572,0.00000000
-4.61330665,0.39175494,0.13463689,0.00000000,0.18647037,0.26289885,0.02390320,0.00000000
-4.60730365,0.42901628,0.14982956,0.00000000,0.19827495,0.29016667,0.02293655,0.00000000
-4.60130065,0.47204080,0.16648568,0.00000000,0.21259879,0.32141213,0.02262290,0.00000000
-4.59529765,0.52043765,0.18449855,0.00000000,0.22915981,0.35641232,0.02289284,0.00000000
-4.58929465,0.57375120,0.20373558,0.00000000,0.24766339,0.39489430,0.02368019,0.00000000
-4.58329165,0.63145559,0.22403750,0.00000000,0.26780242,0.43653031,0.02492153,0.00000000
-4.57728864,0.69295087,0.24521822,0.00000000,0.28925789,0.48093435,0.02655566,0.00000000
-4.57128564,0.75756153,0.26706569,0.00000000,0.31169988,0.52766042,0.02852294,0.00000000
-4.56528264,0.82453808,0.28934372,0.00000000,0.33478951,0.57620305,0.03076470,0.00000000
-4.55927964,0.89306202,0.31179490,0.00000000,0.35818171,0.62600048,0.03322277,0.00000000
-4.55327664,0.96225464,0.33414469,0.00000000,0.38152902,0.67644067,0.03583911,0.00000000
-4.54727364,1.03118979,0.35610657,0.00000000,0.40448639,0.72687028,0.03855570,0.00000000
-4.54127064,1.09891036,0.37738822,0.00000000,0.42671691,0.77660653,0.04131460,0.00000000
-4.53526763,1.16444827,0.39769853,0.00000000,0.44789822,0.82495173,0.04405830,0.00000000
-4.52926463,1.22684729,0.41675530,0.00000000,0.46772958,0.87121009,0.04673027,0.00000000
-4.52326163,1.28518789,0.43429320,0.00000000,0.48593910,0.91470609,0.04927574,0.00000000
-4.51725863,1.33861318,0.45007188,0.00000000,0.50229091,0.95480382,0.05164262,0.00000000
-4.51125563,1.38635468,0.46388378,0.00000000,0.51659195,0.99092646,0.05378254,0.00000000
-4.50525263,1.42775687,0.47556118,0.00000000,0.52869796,1.02257477,0.05565205,0.00000000
-4.49924962,1.46229909,0.48498238,0.00000000,0.53851821,1.04934398,0.05721365,0.00000000
-4.49324662,1.48961374,0.49207639,0.00000000,0.54601897,1.07093796,0.05843687,0.00000000
-4.48724362,1.50949969,0.49682615,0.00000000,0.55122502,1.08717993,0.05929923,0.00000000
-4.48124062,1.52193007,0.49926974,0.00000000,0.55421942,1.09801909,0.05978687,0.00000000
-4.47523762,1.52705374,0.49949977,0.00000000,0.55514114,1.10353270,0.05989512,0.00000000
-4.46923462,1.52519035,0.49766059,0.00000000,0.55418067,1.10392329,0.05962861,0.00000000
-4.46323162,1.51681888,0.49394361,0.00000000,0.55157378,1.09951123,0.05900122,0.00000000
-4.45722861,1.50256016,0.48858083,0.00000000,0.54759342,1.09072258,0.05803564,0.00000000
-4.45122561,1.48315398,0.48183667,0.00000000,0.54254036,1.07807317,0.05676262,0.00000000
-4.44522261,1.45943198,0.47399872,0.00000000,0.53673267,1.06214927,0.05522005,0.00000000
-4.43921961,1.43228745,0.46536752,0.00000000,0.53049471,1.04358601,0.05345164,0.00000000
-4.43321661,1.40264348,0.45624604,0.00000000,0.52414600,1.02304455,0.05150560,0.00000000
-4.42721361,1.37142108,0.44692921,0.00000000,0.51799061,1.00118906,0.04943307,0.00000000
-4.42121061,1.33950873,0.43769398,0.00000000,0.51230739,0.97866475,0.04728655,0.00000000
-4.41520760,1.30773480,0.42879044,0.00000000,0.50734170,0.95607797,0.04511836,0.00000000
-4.40920460,1.27684413,0.42043427,0.00000000,0.50329893,0.93397929,0.04297919,0.00000000
-4.40320160,1.24747987,0.41280094,0.00000000,0.50034017,0.91285048,0.04091675,0.00000000
-4.39719860,1.22017135,0.40602185,0.00000000,0.49858019,0.89309579,0.03897474,0.00000000
-4.39119560,1.19532831,0.40018259,0.00000000,0.49808794,0.87503799,0.03719195,0.00000000
-4.38519260,1.17324178,0.39532335,0.00000000,0.49888940,0.85891920,0.03560172,0.00000000
-4.37918959,1.15409123,0.39144138,0.00000000,0.50097283,0.84490632,0.03423172,0.00000000
-4.37318659,1.13795760,0.38849541,0.00000000,0.50429599,0.83310063,0.03310399,0.00000000
-4.36718359,1.12484123,0.38641184,0.00000000,0.50879507,0.82355106,0.03223531,0.00000000
-4.36118059,1.11468380,0.38509220,0.00000000,0.51439493,0.81627017,0.03163784,0.00000000
-4.35517759,1.10739290,0.38442179,0.00000000,0.52102003,0.81125196,0.03132000,0.00000000
-4.34917459,1.10286807,0.38427880,0.00000000,0.52860563,0.80849064,0.03128751,0.00000000
-4.34317159,1.10102677,0.38454382,0.00000000,0.53710858,0.80799910,0.03154462,0.00000000
-4.33716858,1.10182895,0.38510894,0.00000000,0.54651727,0.80982622,0.03209532,0.00000000
-4.33116558,1.10529898,0.38588636,0.00000000,0.55686002,0.81407194,0.03294455,0.00000000
-4.32516258,1.11154369,0.38681587,0.00000000,0.56821158,0.82089929,0.03409938,0.00000000
-4.31915958,1.12076544,0.38787105,0.00000000,0.58069725,0.83054257,0.03556993,0.00000000
-4.31315658,1.13326955,0.38906371,0.00000000,0.59449432,0.84331114,0.03737010,0.00000000
-4.30715358,1.14946540,0.39044644,0.00000000,0.60983049,0.85958836,0.03951798,0.00000000
