energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up
-5.87993997,2.03803878,0.50717021,1.51747482,0.02149202,0.03178163,0.23842775,0.17622855,0.33682271,0.00000000
-5.87393697,2.09757938,0.52175903,1.56142837,0.02213525,0.03253897,0.24655313,0.18053593,0.34722955,0.00000000
-5.86793397,2.14600009,0.53348754,1.59719638,0.02265599,0.03311598,0.25331051,0.18377617,0.35573998,0.00000000
-5.86193097,2.18273493,0.54221226,1.62437568,0.02304628,0.03350929,0.25858750,0.18590556,0.36223886,0.00000000
-5.85592796,2.20750644,0.54786010,1.64277938,0.02330077,0.03372060,0.26230253,0.18690553,0.36665786,0.00000000
-5.84992496,2.22034086,0.55043238,1.65244697,0.02341680,0.03375685,0.26440821,0.18678375,0.36897896,0.00000000
-5.84392196,2.22157331,0.55000641,1.65364712,0.02339458,0.03363022,0.26489362,0.18557428,0.36923626,0.00000000
-5.83791896,2.21184261,0.54673448,1.64687259,0.02323709,0.03335797,0.26378542,0.18333698,0.36751595,0.00000000
-5.83191596,2.19207544,0.54084025,1.63282737,0.02295002,0.03296207,0.26114776,0.18015587,0.36395464,0.00000000
-5.82591296,2.16346046,0.53261266,1.61240626,0.02254156,0.03246874,0.25708090,0.17613677,0.35873571,0.00000000
-5.81990995,2.12741290,0.52239747,1.58666758,0.02202216,0.03190772,0.25171859,0.17140413,0.35208417,0.00000000
-5.81390695,2.08553112,0.51058686,1.55679990,0.02140413,0.03131153,0.24522431,0.16609731,0.34425992,0.00000000
-5.80790395,2.03954644,0.49760739,1.52408408,0.02070132,0.03071459,0.23778661,0.16036626,0.33554975,0.00000000
-5.80190095,1.99126829,0.48390670,1.48985185,0.01992866,0.03015218,0.22961345,0.15436699,0.32625849,0.00000000
-5.79589795,1.94252655,0.46993966,1.45544271,0.01910170,0.02965950,0.22092612,0.14825680,0.31669938,0.00000000
-5.78989495,1.89511329,0.45615419,1.42216047,0.01823621,0.02927063,0.21195266,0.14218961,0.30718434,0.00000000
-5.78389195,1.85072610,0.44297745,1.39123139,0.01734771,0.02901748,0.20292117,0.13631138,0.29801420,0.00000000
-5.77788894,1.81091493,0.43080290,1.36376514,0.01645108,0.02892888,0.19405321,0.13075600,0.28946947,0.00000000
-5.77188594,1.77703450,0.41997852,1.34072021,0.01556020,0.02902969,0.18555756,0.12564155,0.28180183,0.00000000
-5.76588294,1.75020389,0.41079671,1.32287507,0.01468765,0.02933999,0.17762445,0.12106725,0.27522677,0.00000000
-5.75987994,1.73127467,0.40348621,1.31080578,0.01384442,0.02987449,0.17042054,0.11711103,0.26991746,0.00000000
-5.75387694,1.72080869,0.39820615,1.30487129,0.01303978,0.03064199,0.16408476,0.11382798,0.26600023,0.00000000
-5.74787394,1.71906618,0.39504254,1.30520644,0.01228110,0.03164508,0.15872505,0.11124944,0.26355158,0.00000000
-5.74187094,1.72600446,0.39400719,1.31172317,0.01157386,0.03287992,0.15441623,0.10938304,0.26259704,0.00000000
-5.73586793,1.74128719,0.39503910,1.32411970,0.01092160,0.03433629,0.15119885,0.10821342,0.26311161,0.00000000
-5.72986493,1.76430376,0.39800819,1.34189719,0.01032598,0.03599777,0.14907918,0.10770378,0.26502199,0.00000000
-5.72386193,1.79419787,0.40272123,1.36438342,0.00978697,0.03784210,0.14803017,0.10779797,0.26821020,0.00000000
-5.71785893,1.82990437,0.40892972,1.39076233,0.00930292,0.03984168,0.14799347,0.10842330,0.27251876,0.00000000
-5.71185593,1.87019276,0.41633948,1.42010839,0.00887084,0.04196430,0.14888224,0.10949377,0.27775689,0.00000000
-5.70585293,1.91371587,0.42462145,1.45142450,0.00848655,0.04417389,0.15058482,0.11091361,0.28370772,0.00000000
-5.69984992,1.95906185,0.43342353,1.48368196,0.00814501,0.04643149,0.15296896,0.11258109,0.29013617,0.00000000
-5.69384692,2.00480753,0.44238285,1.51586099,0.00784051,0.04869621,0.15588664,0.11439250,0.29679712,0.00000000
-5.68784392,2.04957131,0.45113816,1.54699033,0.00756697,0.05092633,0.15917921,0.11624596,0.30344380,0.00000000
-5.68184092,2.09206363,0.45934189,1.57618440,0.00731817,0.05308034,0.16268271,0.11804521,0.30983586,0.00000000
-5.67583792,2.13113323,0.46667141,1.60267668,0.00708804,0.05511807,0.16623322,0.11970302,0.31574707,0.00000000
-5.66983492,2.16580756,0.47283928,1.62584817,0.00687080,0.05700170,0.16967219,0.12114427,0.32097228,0.00000000
-5.66383192,2.19532610,0.47760189,1.64524976,0.00666124,0.05869675,0.17285136,0.12230856,0.32533347,0.00000000
-5.65782891,2.21916527,0.48076655,1.66061790,0.00645483,0.06017297,0.17563734,0.12315226,0.32868474,0.00000000
-5.65182591,2.23705447,0.48219650,1.67188302,0.00624785,0.06140509,0.17791570,0.12364989,0.33091605,0.00000000
-5.64582291,2.24898261,0.48181394,1.67917057,0.00603753,0.06237345,0.17959430,0.12379503,0.33195573,0.00000000
-5.63981991,2.25519523,0.47960098,1.68279462,0.00582203,0.06306447,0.18060597,0.12360036,0.33177170,0.00000000
-5.63381691,2.25618251,0.47559840,1.68324467,0.00560050,0.06347098,0.18091035,0.12309725,0.33037128,0.00000000
-5.62781391,2.25265889,0.46990260,1.68116603,0.00537307,0.06359231,0.18049487,0.12233462,0.32779995,0.00000000
-5.62181091,2.24553511,0.46266068,1.67733493,0.00514076,0.06343428,0.17937490,0.12137730,0.32413889,0.00000000
-5.61580790,2.23588411,0.45406396,1.67262919,0.00490538,0.06300901,0.17759301,0.12030386,0.31950155,0.00000000
-5.60980490,2.22490201,0.44434041,1.66799580,0.00466949,0.06233456,0.17521747,0.11920402,0.31402943,0.00000000
-5.60380190,2.21386573,0.43374599,1.66441661,0.00443620,0.06143439,0.17233992,0.11817574,0.30788722,0.00000000
-5.59779890,2.20408884,0.42255560,1.66287339,0.00420906,0.06033682,0.16907249,0.11732200,0.30125749,0.00000000
-5.59179590,2.19687714,0.41105374,1.66431356,0.00399189,0.05907423,0.16554419,0.11674754,0.29433509,0.00000000
-5.58579290,2.19348554,0.39952535,1.66961771,0.00378862,0.05768228,0.16189706,0.11655536,0.28732149,0.00000000
-5.57978989,2.19507734,0.38824707,1.67956994,0.00360318,0.05619900,0.15828175,0.11684344,0.28041920,0.00000000
-5.57378689,2.20268743,0.37747927,1.69483183,0.00343929,0.05466388,0.15485314,0.11770144,0.27382640,0.00000000
-5.56778389,2.21719003,0.36745905,1.71592086,0.00330037,0.05311694,0.15176572,0.11920769,0.26773194,0.00000000
-5.56178089,2.23927207,0.35839435,1.74319358,0.00318942,0.05159775,0.14916919,0.12142636,0.26231079,0.00000000
-5.55577789,2.26941245,0.35045933,1.77683403,0.00310889,0.05014454,0.14720411,0.12440517,0.25772008,0.00000000
-5.54977489,2.30786795,0.34379121,1.81684742,0.00306062,0.04879330,0.14599804,0.12817333,0.25409574,0.00000000
-5.54377189,2.35466554,0.33848830,1.86305907,0.00304581,0.04757699,0.14566205,0.13274016,0.25154984,0.00000000
-5.53776888,2.40960152,0.33460958,1.91511853,0.00306491,0.04652484,0.14628771,0.13809414,0.25016863,0.00000000
-5.53176588,2.47224712,0.33217549,1.97250846,0.00311770,0.04566175,0.14794490,0.14420267,0.25001136,0.00000000
-5.52576288,2.54196045,0.33117000,2.03455811,0.00320324,0.04500783,0.15068020,0.15101240,0.25110987,0.00000000
-5.51975988,2.61790442,0.33154374,2.10046081,0.00331997,0.04457809,0.15451609,0.15845033,0.25346894,0.00000000
-5.51375688,2.69907022,0.33321822,2.16929503,0.00346569,0.04438232,0.15945107,0.16642547,0.25706739,0.00000000
-5.50775388,2.78430587,0.33609084,2.24004862,0.00363775,0.04442510,0.16546052,0.17483132,0.26186002,0.00000000
-5.50175088,2.87234907,0.34004059,2.31164547,0.00383310,0.04470607,0.17249849,0.18354885,0.26778013,0.00000000
-5.49574787,2.96186383,0.34493434,2.38297411,0.00404841,0.04522033,0.18050020,0.19245019,0.27474281,0.00000000
-5.48974487,3.05147985,0.35063340,2.45291762,0.00428027,0.04595900,0.18938544,0.20140266,0.28264877,0.00000000
-5.48374187,3.13983381,0.35700027,2.52038412,0.00452529,0.04690998,0.19906243,0.21027334,0.29138862,0.00000000
-5.47773887,3.22561142,0.36390539,2.58433711,0.00478031,0.04805882,0.20943230,0.21893376,0.30084755,0.00000000
-5.47173587,3.30758902,0.37123345,2.64382486,0.00504254,0.04938967,0.22039390,0.22726470,0.31091018,0.00000000
-5.46573287,3.38467350,0.37888940,2.69800804,0.00530972,0.05088630,0.23184865,0.23516090,0.32146545,0.00000000
-5.45972986,3.45593908,0.38680360,2.74618476,0.00558029,0.05253313,0.24370545,0.24253546,0.33241132,0.00000000
-5.45372686,3.52065956,0.39493600,2.78781205,0.00585348,0.05431615,0.25588510,0.24932375,0.34365908,0.00000000
-5.44772386,3.57833469,0.40327917,2.82252302,0.00612945,0.05622384,0.26832427,0.25548668,0.35513717,0.00000000
-5.44172086,3.62870926,0.41185996,2.85013884,0.00640932,0.05824780,0.28097855,0.26101309,0.36679407,0.00000000
-5.43571786,3.67178392,0.42073948,2.87067487,0.00669521,0.06038329,0.29382455,0.26592117,0.37860033,0.00000000
-5.42971486,3.70781657,0.43001150,2.88434047,0.00699020,0.06262945,0.30686067,0.27025882,0.39054941,0.00000000
-5.42371186,3.73731393,0.43979903,2.89153193,0.00729829,0.06498922,0.32010660,0.27410274,0.40265729,0.00000000
-5.41770885,3.76101291,0.45024916,2.89281868,0.00762421,0.06746905,0.33360130,0.27755644,0.41496078,0.00000000
-5.41170585,3.77985195,0.46152620,2.88892270,0.00797330,0.07007820,0.34739960,0.28074700,0.42751446,0.00000000
-5.40570285,3.79493305,0.47380337,2.88069173,0.00835125,0.07282783,0.36156731,0.28382075,0.44038646,0.00000000
-5.39969985,3.80747533,0.48725317,2.86906692,0.00876387,0.07572985,0.37617528,0.28693799,0.45365298,0.00000000
-5.39369685,3.81876199,0.50203686,2.85504611,0.00921673,0.07879547,0.39129234,0.29026684,0.46739200,0.00000000
-5.38769385,3.83008232,0.51829349,2.83964382,0.00971490,0.08203376,0.40697764,0.29397653,0.48167622,0.00000000
-5.38169085,3.84267113,0.53612884,2.82384968,0.01026258,0.08545004,0.42327272,0.29823029,0.49656564,0.00000000
-5.37568784,3.85764817,0.55560487,2.80858685,0.01086279,0.08904436,0.44019374,0.30317814,0.51210021,0.00000000
-5.36968484,3.87596012,0.57673025,2.79467227,0.01151707,0.09281010,0.45772423,0.30894983,0.52829267,0.00000000
-5.36368184,3.89832782,0.59945234,2.78278035,0.01222521,0.09673279,0.47580893,0.31564822,0.54512231,0.00000000
-5.35767884,3.92520137,0.62365128,2.77341191,0.01298504,0.10078919,0.49434917,0.32334335,0.56252966,0.00000000
-5.35167584,3.95672515,0.64913649,2.76686974,0.01379225,0.10494679,0.51319990,0.33206751,0.58041274,0.00000000
-5.34567284,3.99271493,0.67564593,2.76324204,0.01464038,0.10916372,0.53216906,0.34181144,0.59862500,0.00000000
-5.33966983,4.03264818,0.70284831,2.76239453,0.01552074,0.11338911,0.55101908,0.35252193,0.61697507,0.00000000
-5.33366683,4.07566858,0.73034837,2.76397184,0.01642261,0.11756391,0.56947090,0.36410089,0.63522874,0.00000000
-5.32766383,4.12060484,0.75769510,2.76740814,0.01733335,0.12162217,0.58721023,0.37640604,0.65311284,0.00000000
-5.32166083,4.16600320,0.78439266,2.77194669,0.01823870,0.12549273,0.60389602,0.38925325,0.67032122,0.00000000
-5.31565783,4.21017277,0.80991373,2.77666752,0.01912316,0.12910127,0.61917070,0.40242043,0.68652247,0.00000000
-5.30965483,4.25124157,0.83371469,2.78052212,0.01997035,0.13237257,0.63267189,0.41565297,0.70136928,0.00000000
-5.30365183,4.28722137,0.85525209,2.78237363,0.02076357,0.13523298,0.64404499,0.42867050,0.71450886,0.00000000
-5.29764882,4.31607840,0.87399975,2.78104078,0.02148622,0.13761287,0.65295605,0.44117488,0.72559428,0.00000000
-5.29164582,4.33580711,0.88946577,2.77534373,0.02212238,0.13944911,0.65910447,0.45285905,0.73429597,0.00000000
-5.28564282,4.34450382,0.90120865,2.76414996,0.02265727,0.14068722,0.66223465,0.46341649,0.74031318,0.00000000
-5.27963982,4.34043726,0.90885208,2.74641803,0.02307782,0.14128339,0.66214637,0.47255092,0.74338460,0.00000000
-5.27363682,4.32211307,0.91209740,2.72123773,0.02337300,0.14120598,0.65870310,0.47998608,0.74329803,0.00000000
-5.26763382,4.28832967,0.91073366,2.68786486,0.02353427,0.14043670,0.65183800,0.48547486,0.73989836,0.00000000
-5.26163082,4.23822341,0.90464452,2.64574936,0.02355583,0.13897121,0.64155741,0.48880790,0.73309376,0.00000000
-5.25562781,4.17130132,0.89381197,2.59455588,0.02343479,0.13681924,0.62794143,0.48982088,0.72285975,0.00000000
-5.24962481,4.08746048,0.87831674,2.53417621,0.02317132,0.13400430,0.61114196,0.48840066,0.70924094,0.00000000
-5.24362181,3.98699355,0.85833534,2.46473326,0.02276858,0.13056276,0.59137797,0.48448965,0.69235056,0.00000000
-5.23761881,3.87058077,0.83413425,2.38657687,0.02223263,0.12654269,0.56892861,0.47808853,0.67236764,0.00000000
-5.23161581,3.73926910,0.80606121,2.30027192,0.02157221,0.12200229,0.54412428,0.46925706,0.64953223,0.00000000
-5.22561281,3.59443999,0.77453445,2.20657953,0.02079846,0.11700803,0.51733628,0.45811308,0.62413870,0.00000000
-5.21960980,3.43776737,0.74003014,2.10643255,0.01992453,0.11163277,0.48896544,0.44482964,0.59652762,0.00000000
-5.21360680,3.27116810,0.70306882,2.00090639,0.01896520,0.10595365,0.45943042,0.42963051,0.56707644,0.00000000
-5.20760380,3.09674704,0.66420129,1.89118687,0.01793641,0.10005019,0.42915600,0.41278417,0.53618954,0.00000000
-5.20160080,2.91673924,0.62399473,1.77853618,0.01685481,0.09400237,0.39856202,0.39459658,0.50428799,0.00000000
-5.19559780,2.73345153,0.58301941,1.66425863,0.01573729,0.08788896,0.36805333,0.37540302,0.47179935,0.00000000
-5.18959480,2.54920579,0.54183665,1.54966733,0.01460058,0.08178607,0.33801104,0.35555930,0.43914808,0.00000000
-5.18359180,2.36628578,0.50098836,1.43605309,0.01346083,0.07576604,0.30878547,0.33543266,0.40674673,0.00000000
-5.17758879,2.18688927,0.46098843,1.32465637,0.01233328,0.06989650,0.28069082,0.31539273,0.37498826,0.00000000
-5.17158579,2.01308679,0.42231626,1.21664316,0.01123200,0.06423991,0.25400157,0.29580273,0.34423964,0.00000000
-5.16558279,1.84678776,0.38541242,1.11308532,0.01016966,0.05885326,0.22895083,0.27701133,0.31483695,0.00000000
-5.15957979,1.68971461,0.35067640,1.01494560,0.00915743,0.05378808,0.20573019,0.25934526,0.28708188,0.00000000
-5.15357679,1.54338496,0.31846637,0.92306735,0.00820487,0.04909072,0.18449110,0.24310292,0.26123978,0.00000000
-5.14757379,1.40910149,0.28910069,0.83816898,0.00731998,0.04480275,0.16534743,0.22854909,0.23753899,0.00000000
-5.14157079,1.28794896,0.26286079,0.76084245,0.00650926,0.04096156,0.14837902,0.21591075,0.21617149,0.00000000
-5.13556778,1.18079750,0.23999519,0.69155569,0.00577782,0.03760095,0.13363583,0.20537416,0.19729449,0.00000000
-5.12956478,1.08831104,0.22072407,0.63065793,0.00512951,0.03475184,0.12114242,0.19708303,0.18103286,0.00000000
-5.12356178,1.01095976,0.20524406,0.57838753,0.00456720,0.03244284,0.11090252,0.19113787,0.16748211,0.00000000
-5.11755878,0.94903519,0.19373282,0.53488135,0.00409289,0.03070076,0.10290338,0.18759628,0.15671158,0.00000000
-5.11155578,0.90266675,0.18635290,0.50018503,0.00370800,0.02955100,0.09711968,0.18647423,0.14876776,0.00000000
-5.10555278,0.87183857,0.18325452,0.47426346,0.00341359,0.02901768,0.09351683,0.18774805,0.14367730,0.00000000
-5.09954977,0.85640541,0.18457703,0.45701067,0.00321049,0.02912361,0.09205351,0.19135717,0.14144965,0.00000000
-5.09354677,0.85610690,0.19044863,0.44825881,0.00309959,0.02988991,0.09268339,0.19720737,0.14207908,0.00000000
-5.08754377,0.87057926,0.20098435,0.44778560,0.00308190,0.03133550,0.09535591,0.20517440,0.14554600,0.00000000
-5.08154077,0.89936423,0.21628211,0.45532008,0.00315874,0.03347618,0.10001620,0.21510800,0.15181743,0.00000000
-5.07553777,0.94191480,0.23641700,0.47054648,0.00333175,0.03632358,0.10660423,0.22683599,0.16084673,0.00000000
-5.06953477,0.99759788,0.26143392,0.49310620,0.00360302,0.03988384,0.11505322,0.24016854,0.17257250,0.00000000
-5.06353177,1.06569428,0.29133883,0.52259815,0.00397499,0.04415611,0.12528741,0.25490237,0.18691684,0.00000000
-5.05752876,1.14539632,0.32608919,0.55857765,0.00445050,0.04913104,0.13721956,0.27082486,0.20378304,0.00000000
-5.05152576,1.23580402,0.36558392,0.60055429,0.00503262,0.05478920,0.15074818,0.28771798,0.22305301,0.00000000
-5.04552276,1.33592067,0.40965360,0.64798938,0.00572461,0.06109959,0.16575488,0.30536203,0.24458458,0.00000000
-5.03951976,1.44464876,0.45805157,0.70029345,0.00652970,0.06801833,0.18210189,0.32353901,0.26820900,0.00000000
-5.03351676,1.56078740,0.51044660,0.75682441,0.00745095,0.07548770,0.19963027,0.34203572,0.29372892,0.00000000
-5.02751376,1.68303234,0.56641783,0.81688702,0.00849102,0.08343551,0.21815868,0.36064649,0.32091707,0.00000000
-5.02151076,1.80997942,0.62545253,0.87973423,0.00965195,0.09177502,0.23748327,0.37917555,0.34951600,0.00000000
-5.01550775,1.94013245,0.68694737,0.94457070,0.01093493,0.10040536,0.25737855,0.39743901,0.37923898,0.00000000
-5.00950475,2.07191602,0.75021342,1.01055907,0.01234005,0.10921261,0.27759951,0.41526656,0.40977228,0.00000000
-5.00350175,2.20369363,0.81448515,1.07682898,0.01386606,0.11807158,0.29788499,0.43250282,0.44077902,0.00000000
-4.99749875,2.33379116,0.87893351,1.14248890,0.01551015,0.12684811,0.31796227,0.44900837,0.47190435,0.00000000
-4.99149575,2.46052525,0.94268271,1.20664065,0.01726774,0.13540206,0.33755279,0.46466060,0.50278216,0.00000000
-4.98549275,2.58223604,1.00483047,1.26839615,0.01913225,0.14359081,0.35637882,0.47935435,0.53304295,0.00000000
-4.97948974,2.69732306,1.06447085,1.32689587,0.02109501,0.15127310,0.37417076,0.49300229,0.56232271,0.00000000
-4.97348674,2.80428298,1.12071896,1.38132835,0.02314514,0.15831319,0.39067499,0.50553522,0.59027239,0.00000000
-4.96748374,2.90174769,1.17273650,1.43094977,0.02526944,0.16458507,0.40566156,0.51690224,0.61656759,0.00000000
-4.96148074,2.98852085,1.21975694,1.47510292,0.02745247,0.16997657,0.41893173,0.52707061,0.64091800,0.00000000
-4.95547774,3.06361116,1.26110937,1.51323447,0.02967657,0.17439315,0.43032464,0.53602566,0.66307613,0.00000000
-4.94947474,3.12626057,1.29623958,1.54490970,0.03192201,0.17776128,0.43972297,0.54377029,0.68284489,0.00000000
-4.94347174,3.17596593,1.32472773,1.56982395,0.03416721,0.18003104,0.44705715,0.55032434,0.70008347,0.00000000
-4.93746873,3.21249271,1.34630129,1.58781017,0.03638905,0.18117804,0.45230786,0.55572364,0.71471137,0.00000000
-4.93146573,3.23587986,1.36084300,1.59884202,0.03856321,0.18120436,0.45550665,0.56001874,0.72671006,0.00000000
-4.92546273,3.24643536,1.36839308,1.60303242,0.04066463,0.18013854,0.45673461,0.56327331,0.73612237,0.00000000
-4.91945973,3.24472241,1.36914581,1.60062753,0.04266802,0.17803462,0.45611906,0.56556219,0.74304930,0.00000000
-4.91345673,3.23153683,1.36344048,1.59199639,0.04454842,0.17497014,0.45382837,0.56696906,0.74764465,0.00000000
-4.90745373,3.20787648,1.35174725,1.57761678,0.04628178,0.17104339,0.45006519,0.56758389,0.75010736,0.00000000
-4.90145073,3.17490420,1.33464850,1.55805780,0.04784563,0.16636986,0.44505832,0.56750012,0.75067225,0.00000000
-4.89544772,3.13390591,1.31281670,1.53396025,0.04921965,0.16107811,0.43905365,0.56681174,0.74959929,0.00000000
-4.88944472,3.08624588,1.28698975,1.50601544,0.05038631,0.15530528,0.43230459,0.56561039,0.74716211,0.00000000
-4.88344172,3.03332112,1.25794496,1.47494360,0.05133141,0.14919241,0.42506245,0.56398260,0.74363628,0.00000000
-4.87743872,2.97651701,1.22647284,1.44147260,0.05204458,0.14287979,0.41756718,0.56200735,0.73928789,0.00000000
-4.87143572,2.91716613,1.19335183,1.40631801,0.05251970,0.13650253,0.41003897,0.55975404,0.73436298,0.00000000
-4.86543272,2.85651182,1.15932493,1.37016514,0.05275510,0.13018658,0.40267104,0.55728116,0.72907839,0.00000000
-4.85942971,2.79567798,1.12507913,1.33365351,0.05275381,0.12404522,0.39562394,0.55463562,0.72361437,0.00000000
-4.85342671,2.73564603,1.09122829,1.29736438,0.05252351,0.11817629,0.38902154,0.55185284,0.71810932,0.00000000
-4.84742371,2.67723941,1.05829993,1.26181128,0.05207636,0.11266020,0.38294887,0.54895780,0.71265681,0.00000000
-4.84142071,2.62111602,1.02672608,1.22743369,0.05142877,0.10755862,0.37745186,0.54596681,0.70730497,0.00000000
-4.83541771,2.56776788,0.99683835,1.19459376,0.05060088,0.10291408,0.37253877,0.54289007,0.70205816,0.00000000
-4.82941471,2.51752771,0.96886688,1.16357565,0.04961600,0.09875021,0.36818328,0.53973488,0.69688075,0.00000000
-4.82341171,2.47058114,0.94294293,1.13458724,0.04849991,0.09507275,0.36432889,0.53650928,0.69170273,0.00000000
-4.81740870,2.42698340,0.91910461,1.10776376,0.04728005,0.09187099,0.36089445,0.53322590,0.68642667,0.00000000
-4.81140570,2.38667926,0.89730516,1.08317280,0.04598468,0.08911984,0.35778030,0.52990578,0.68093576,0.00000000
-4.80540270,2.34952460,0.87742324,1.06082039,0.04464198,0.08678210,0.35487481,0.52658193,0.67510227,0.00000000
-4.79939970,2.31530852,0.85927461,1.04065758,0.04327921,0.08481096,0.35206095,0.52330221,0.66879612,0.00000000
-4.79339670,2.28377447,0.84262460,1.02258736,0.04192183,0.08315265,0.34922248,0.52013146,0.66189295,0.00000000
-4.78739370,2.25463964,0.82720083,1.00647152,0.04059279,0.08174899,0.34624955,0.51715250,0.65428143,0.00000000
-4.78139070,2.22761153,0.81270587,0.99213728,0.03931188,0.08053980,0.34304347,0.51446583,0.64586941,0.00000000
-4.77538769,2.20240137,0.79882925,0.97938368,0.03809521,0.07946521,0.33952044,0.51218810,0.63658865,0.00000000
-4.76938469,2.17873392,0.78525872,0.96798750,0.03695487,0.07846757,0.33561423,0.51044899,0.62639803,0.00000000
-4.76338169,2.15635366,0.77169049,0.95770892,0.03589876,0.07749315,0.33127765,0.50938693,0.61528513,0.00000000
-4.75737869,2.13502758,0.75783822,0.94829674,0.03493055,0.07649346,0.32648299,0.50914338,0.60326621,0.00000000
-4.75137569,2.11454488,0.74344090,0.93949344,0.03404982,0.07542629,0.32122142,0.50985627,0.59038484,0.00000000
-4.74537269,2.09471422,0.72826929,0.93103990,0.03325239,0.07425638,0.31550147,0.51165257,0.57670914,0.00000000
-4.73936968,2.07535894,0.71213119,0.92267998,0.03253074,0.07295580,0.30934695,0.51464054,0.56232807,0.00000000
-4.73336668,2.05631130,0.69487534,0.91416502,0.03187454,0.07150409,0.30279422,0.51890191,0.54734696,0.00000000
-4.72736368,2.03740601,0.67639417,0.90525800,0.03127130,0.06988811,0.29588929,0.52448453,0.53188255,0.00000000
-4.72136068,2.01847418,0.65662527,0.89573771,0.03070702,0.06810175,0.28868477,0.53139578,0.51605795,0.00000000
-4.71535768,1.99933797,0.63555173,0.88540252,0.03016688,0.06614546,0.28123695,0.53959722,0.49999764,0.00000000
-4.70935468,1.97980667,0.61320138,0.87407400,0.02963593,0.06402561,0.27360316,0.54900087,0.48382291,0.00000000
-4.70335168,1.95967458,0.58964502,0.86160005,0.02909973,0.06175385,0.26583954,0.55946727,0.46764781,0.00000000
-4.69734867,1.93872103,0.56499372,0.84785771,0.02854492,0.05934640,0.25799938,0.57080569,0.45157595,0.00000000
-4.69134567,1.91671263,0.53939525,0.83275542,0.02795970,0.05682322,0.25013193,0.58277659,0.43569811,0.00000000
-4.68534267,1.89340790,0.51302983,0.81623480,0.02733423,0.05420736,0.24228199,0.59509627,0.42009075,0.00000000
-4.67933967,1.86856403,0.48610535,0.79827183,0.02666088,0.05152418,0.23448998,0.60744369,0.40481555,0.00000000
-4.67333667,1.84194573,0.45885210,0.77887750,0.02593448,0.04880068,0.22679261,0.61946926,0.38991977,0.00000000
-4.66733367,1.81333556,0.43151741,0.75809787,0.02515230,0.04606492,0.21922412,0.63080529,0.37543755,0.00000000
-4.66133067,1.78254553,0.40436009,0.73601361,0.02431407,0.04334545,0.21181773,0.64107774,0.36139182,0.00000000
-4.65532766,1.74942923,0.37764510,0.71273897,0.02342187,0.04067082,0.20460753,0.64991872,0.34779687,0.00000000
-4.64932466,1.71389393,0.35163845,0.68842026,0.02247988,0.03806922,0.19763038,0.65697937,0.33466129,0.00000000
-4.64332166,1.67591203,0.32660246,0.66323385,0.02149418,0.03556810,0.19092777,0.66194241,0.32199119,0.00000000
