energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.87993997,3.47480894,0.01257122,1.38802334,0.02588627,0.68452851,1.15463486,1.03456206
-5.87393697,3.39013004,0.01230401,1.35685094,0.02288675,0.66999738,1.13880297,1.01464366
-5.86793397,3.30817934,0.01199864,1.32615449,0.02012644,0.65657388,1.12298041,0.99511391
-5.86193097,3.22972554,0.01165731,1.29635050,0.01760694,0.64425516,1.10728800,0.97627626
-5.85592796,3.15540362,0.01128265,1.26781100,0.01532583,0.63300800,1.09180764,0.95840157
-5.84992496,3.08571786,0.01087764,1.24086118,0.01327723,0.62277327,1.07658743,0.94172518
-5.84392196,3.02104938,0.01044560,1.21577903,0.01145247,0.61347106,1.06164853,0.92644544
-5.83791896,2.96166721,0.00999016,1.19279658,0.00984067,0.60500597,1.04699312,0.91272349
-5.83191596,2.90774167,0.00951517,1.17210246,0.00842936,0.59727239,1.03261292,0.90068413
-5.82591296,2.85935899,0.00902467,1.15384529,0.00720497,0.59015944,1.01849770,0.89041749
-5.81990995,2.81653607,0.00852282,1.13813764,0.00615331,0.58355538,1.00464316,0.88198126
-5.81390695,2.77923437,0.00801385,1.12506002,0.00526000,0.57735136,0.99105780,0.87540321
-5.80790395,2.74737229,0.00750197,1.11466453,0.00451077,0.57144446,0.97776832,0.87068385
-5.80190095,2.72083536,0.00699132,1.10697818,0.00389174,0.56573997,0.96482356,0.86779902
-5.79589795,2.69948428,0.00648589,1.10200536,0.00338959,0.56015306,0.95229663,0.86670229
-5.78989495,2.68316064,0.00598952,1.09972969,0.00299176,0.55460982,0.94028547,0.86732725
-5.78389195,2.67169074,0.00550576,1.10011524,0.00268647,0.54904800,0.92891201,0.86958959
-5.77788894,2.66488805,0.00503792,1.10310723,0.00246280,0.54341747,0.91831999,0.87338925
-5.77188594,2.66255479,0.00458896,1.10863250,0.00231070,0.53768054,0.90867209,0.87861247
-5.76588294,2.66448351,0.00416153,1.11659998,0.00222091,0.53181251,0.90014634,0.88513427
-5.75987994,2.67045902,0.00375790,1.12690146,0.00218501,0.52580217,0.89293243,0.89282106
-5.75387694,2.68026150,0.00337999,1.13941283,0.00219527,0.51965268,0.88722792,0.90153378
-5.74787394,2.69367070,0.00302935,1.15399607,0.00224464,0.51338250,0.88323478,0.91113145
-5.74187094,2.71047161,0.00270720,1.17050183,0.00232669,0.50702657,0.88115619,0.92147508
-5.73586793,2.73046113,0.00241445,1.18877280,0.00243552,0.50063736,0.88119368,0.93243184
-5.72986493,2.75345545,0.00215169,1.20864750,0.00256574,0.49428583,0.88354447,0.94387926
-5.72386193,2.77929719,0.00191928,1.22996429,0.00271239,0.48806201,0.88839890,0.95570916
-5.71785893,2.80786168,0.00171734,1.25256527,0.00287094,0.48207499,0.89593772,0.96783108
-5.71185593,2.83906125,0.00154582,1.27629960,0.00303725,0.47645217,0.90632898,0.98017477
-5.70585293,2.87284662,0.00140455,1.30102577,0.00320756,0.47133757,0.91972429,0.99269140
-5.69984992,2.90920468,0.00129324,1.32661265,0.00337848,0.46688907,0.93625442,1.00535337
-5.69384692,2.94815202,0.00121156,1.35293876,0.00354697,0.46327462,0.95602391,1.01815241
-5.68784392,2.98972390,0.00115911,1.37988978,0.00371038,0.46066723,0.97910497,1.03109585
-5.68184092,3.03395893,0.00113553,1.40735431,0.00386644,0.45923915,1.00553066,1.04420128
-5.67583792,3.08087987,0.00114041,1.43521788,0.00401322,0.45915505,1.03528762,1.05748970
-5.66983492,3.13047142,0.00117338,1.46335579,0.00414922,0.46056473,1.06830883,1.07097744
-5.66383192,3.18265657,0.00123406,1.49162515,0.00427325,0.46359555,1.10446684,1.08466753
-5.65782891,3.23727278,0.00132202,1.51985687,0.00438455,0.46834496,1.14356791,1.09854081
-5.65182591,3.29405006,0.00143682,1.54784829,0.00448266,0.47487344,1.18534793,1.11254770
-5.64582291,3.35259263,0.00157792,1.57535726,0.00456749,0.48319843,1.22947034,1.12660110
-5.63981991,3.41236612,0.00174465,1.60209853,0.00463924,0.49328947,1.27552690,1.14057109
-5.63381691,3.47269176,0.00193617,1.62774286,0.00469844,0.50506493,1.32304146,1.15428210
-5.62781391,3.53274899,0.00215142,1.65191966,0.00474584,0.51839066,1.37147727,1.16751283
-5.62181091,3.59158718,0.00238907,1.67422327,0.00478248,0.53308086,1.42024762,1.17999931
-5.61580790,3.64814675,0.00264749,1.69422289,0.00480957,0.54890108,1.46873009,1.19144115
-5.60980490,3.70128952,0.00292471,1.71147621,0.00482856,0.56557363,1.51628374,1.20151091
-5.60380190,3.74983717,0.00321839,1.72554594,0.00484105,0.58278512,1.56226906,1.20986617
-5.59779890,3.79261649,0.00352586,1.73601878,0.00484881,0.60019609,1.60606980,1.21616391
-5.59179590,3.82850945,0.00384407,1.74252570,0.00485377,0.61745237,1.64711583,1.22007647
-5.58579290,3.85650549,0.00416968,1.74476260,0.00485800,0.63419768,1.68490622,1.22130821
-5.57978989,3.87575373,0.00449908,1.74251004,0.00486369,0.65008717,1.71903133,1.21961209
-5.57378689,3.88561193,0.00482847,1.73565098,0.00487318,0.66480117,1.74919281,1.21480514
-5.56778389,3.88568973,0.00515397,1.72418533,0.00488894,0.67805866,1.77522067,1.20678204
-5.56178089,3.87588359,0.00547169,1.70824027,0.00491353,0.68962970,1.79708623,1.19552585
-5.55577789,3.85640107,0.00577784,1.68807568,0.00494964,0.69934641,1.81491023,1.18111534
-5.54977489,3.82777294,0.00606890,1.66408407,0.00500003,0.70711168,1.82896543,1.16372832
-5.54377189,3.79085179,0.00634168,1.63678476,0.00506750,0.71290530,1.83967333,1.14364073
-5.53776888,3.74679684,0.00659344,1.60681238,0.00515485,0.71678695,1.84759463,1.12122133
-5.53176588,3.69704486,0.00682201,1.57489997,0.00526486,0.71889585,1.85341381,1.09692223
-5.52576288,3.64326829,0.00702580,1.54185752,0.00540017,0.71944690,1.85791784,1.07126549
-5.51975988,3.58732184,0.00720394,1.50854649,0.00556326,0.71872328,1.86196987,1.04482645
-5.51375688,3.53117973,0.00735620,1.47585168,0.00575632,0.71706573,1.86647858,1.01821443
-5.50775388,3.47686592,0.00748305,1.44465147,0.00598115,0.71485882,1.87236434,0.99205167
-5.50175088,3.42638030,0.00758556,1.41578770,0.00623912,0.71251472,1.88052330,0.96695142
-5.49574787,3.38162367,0.00766535,1.39003653,0.00653098,0.71045515,1.89179081,0.94349606
-5.48974487,3.34432476,0.00772449,1.36808137,0.00685685,0.70909213,1.90690567,0.92221631
-5.48374187,3.31597228,0.00776535,1.35048903,0.00721603,0.70880857,1.92647641,0.90357220
-5.47773887,3.29775467,0.00779048,1.33769000,0.00760700,0.70993938,1.95095141,0.88793681
-5.47173587,3.29051035,0.00780243,1.32996360,0.00802731,0.71275412,1.98059372,0.87558313
-5.46573287,3.29469025,0.00780364,1.32742843,0.00847357,0.71744206,2.01546221,0.86667484
-5.45972986,3.31033449,0.00779627,1.33003856,0.00894140,0.72410028,2.05539964,0.86126105
-5.45372686,3.33706400,0.00778209,1.33758537,0.00942549,0.73272562,2.10002873,0.85927532
-5.44772386,3.37408777,0.00776239,1.34970496,0.00991965,0.74321090,2.14875635,0.86053890
-5.44172086,3.42022545,0.00773789,1.36589074,0.01041690,0.75534567,2.20078628,0.86476788
-5.43571786,3.47394450,0.00770874,1.38551069,0.01090959,0.76882169,2.25514012,0.87158416
-5.42971486,3.53341070,0.00767450,1.40782863,0.01138960,0.78324294,2.31068593,0.88052947
-5.42371186,3.59655008,0.00763419,1.43202859,0.01184855,0.79813982,2.36617364,0.89108209
-5.41770885,3.66112000,0.00758638,1.45724153,0.01227800,0.81298699,2.42027616,0.90267549
-5.41170585,3.72478676,0.00752925,1.48257342,0.01266972,0.82722417,2.47163464,0.91471825
-5.40570285,3.78520676,0.00746077,1.50713370,0.01301597,0.84027889,2.51890627,0.92661446
-5.39969985,3.84010828,0.00737881,1.53006319,0.01330973,0.85159035,2.56081274,0.93778388
-5.39369685,3.88737060,0.00728128,1.55056053,0.01354499,0.86063312,2.59618748,0.94768116
-5.38769385,3.92509777,0.00716630,1.56790638,0.01371697,0.86693986,2.62401979,0.95581349
-5.38169085,3.95168393,0.00703231,1.58148448,0.01382229,0.87012187,2.64349403,0.96175604
-5.37568784,3.96586810,0.00687823,1.59079911,0.01385916,0.86988654,2.65402223,0.96516472
-5.36968484,3.96677622,0.00670349,1.59548834,0.01382746,0.86605108,2.65526881,0.96578596
-5.36368184,3.95394909,0.00650814,1.59533271,0.01372879,0.85855176,2.64716621,0.96346307
-5.35767884,3.92735535,0.00629290,1.59025926,0.01356643,0.84744839,2.62992097,0.95813930
-5.35167584,3.88738917,0.00605911,1.58034072,0.01334529,0.83292389,2.60400984,0.94985736
-5.34567284,3.83485312,0.00580874,1.56579015,0.01307172,0.81527890,2.57016608,0.93875571
-5.33966983,3.77092709,0.00554430,1.54695124,0.01275332,0.79492196,2.52935675,0.92506168
-5.33366683,3.69712476,0.00526881,1.52428474,0.01239869,0.77235551,2.48275168,0.90908197
-5.32766383,3.61523977,0.00498565,1.49835156,0.01201713,0.74815868,2.43168569,0.89119081
-5.32166083,3.52728369,0.00469847,1.46979332,0.01161835,0.72296733,2.37761557,0.87181631
-5.31565783,3.43541863,0.00441106,1.43931097,0.01121211,0.69745260,2.32207358,0.85142561
-5.30965483,3.34188715,0.00412725,1.40764244,0.01080789,0.67229858,2.26661959,0.83050937
-5.30365183,3.24894227,0.00385077,1.37554010,0.01041463,0.64818034,2.21279358,0.80956620
-5.29764882,3.15878030,0.00358516,1.34374883,0.01004042,0.62574284,2.16207060,0.78908759
-5.29164582,3.07347891,0.00333369,1.31298560,0.00969229,0.60558189,2.11581984,0.76954382
-5.28564282,2.99494274,0.00309930,1.28392116,0.00937603,0.58822747,2.07526944,0.75137147
-5.27963982,2.92485820,0.00288450,1.25716462,0.00909609,0.57413021,2.04147814,0.73496272
-5.27363682,2.86465888,0.00269142,1.23325122,0.00885552,0.56365119,2.01531495,0.72065699
-5.26763382,2.81550245,0.00252177,1.21263389,0.00865603,0.55705536,1.99744716,0.70873488
-5.26163082,2.77825941,0.00237683,1.19567861,0.00849802,0.55450865,1.98833707,0.69941482
-5.25562781,2.75351346,0.00225751,1.18266370,0.00838081,0.55607854,1.98824709,0.69285213
-5.24962481,2.74157294,0.00216441,1.17378287,0.00830273,0.56173797,1.99725276,0.68914072
-5.24362181,2.74249227,0.00209783,1.16915177,0.00826147,0.57137219,2.01526273,0.68831696
-5.23761881,2.75610180,0.00205786,1.16881749,0.00825424,0.58478809,2.04204447,0.69036561
-5.23161581,2.78204435,0.00204443,1.17277038,0.00827813,0.60172553,2.07725420,0.69522740
-5.22561281,2.81981632,0.00205736,1.18095762,0.00833031,0.62187015,2.12046948,0.70280780
-5.21960980,2.86881106,0.00209644,1.19329744,0.00840829,0.64486694,2.17122255,0.71298647
-5.21360680,2.92836226,0.00216143,1.20969331,0.00851018,0.67033423,2.22903261,0.72562694
-5.20760380,2.99778491,0.00225213,1.23004708,0.00863479,0.69787731,2.29343530,0.74058594
-5.20160080,3.07641171,0.00236834,1.25427027,0.00878180,0.72710131,2.36400756,0.75772186
-5.19559780,3.16362289,0.00250994,1.28229256,0.00895178,0.75762283,2.44038660,0.77690179
-5.18959480,3.25886780,0.00267681,1.31406705,0.00914617,0.78907986,2.52228154,0.79800686
-5.18359180,3.36167701,0.00286880,1.34957153,0.00936724,0.82113976,2.60947709,0.82093545
-5.17758879,3.47166418,0.00308575,1.38880566,0.00961788,0.85350503,2.70182876,0.84560403
-5.17158579,3.58851754,0.00332737,1.43178395,0.00990147,0.88591665,2.79924971,0.87194556
-5.16558279,3.71198133,0.00359320,1.47852473,0.01022156,0.91815516,2.90168975,0.89990560
-5.15957979,3.84182837,0.00388254,1.52903574,0.01058164,0.95003936,3.00910761,0.92943612
-5.15357679,3.97782528,0.00419440,1.58329690,0.01098483,0.98142297,3.12143792,0.96048755
-5.14757379,4.11969269,0.00452741,1.64124156,0.01143357,1.01218949,3.23855494,0.99299952
-5.14157079,4.26706303,0.00487976,1.70273708,0.01192932,1.04224576,3.36023523,1.02689080
-5.13556778,4.41943885,0.00524919,1.76756649,0.01247233,1.07151461,3.48612192,1.06204925
-5.12956478,4.57615503,0.00563289,1.83541226,0.01306140,1.09992718,3.61569297,1.09832254
-5.12356178,4.73634781,0.00602758,1.90584385,0.01369374,1.12741564,3.74823614,1.13551029
-5.11755878,4.89893383,0.00642942,1.97831017,0.01436488,1.15390666,3.88283294,1.17335854
-5.11155578,5.06260155,0.00683415,2.05213812,0.01506865,1.17931639,4.01835352,1.21155696
-5.10555278,5.22581703,0.00723706,2.12653785,0.01579725,1.20354731,4.15346382,1.24973956
-5.09954977,5.38684528,0.00763312,2.20061534,0.01654141,1.22648738,4.28664590,1.28748897
-5.09354677,5.54378721,0.00801710,2.27339214,0.01729058,1.24801163,4.41623124,1.32434458
-5.08754377,5.69463163,0.00838369,2.34383183,0.01803321,1.26798634,4.54044638,1.35981432
-5.08154077,5.83732025,0.00872761,2.41087236,0.01875712,1.28627552,4.65746907,1.39338963
-5.07553777,5.96982298,0.00904384,2.47346276,0.01944982,1.30274956,4.76549270,1.42456319
-5.06953477,6.09021988,0.00932772,2.53060264,0.02009896,1.31729530,4.86279577,1.45284833
-5.06353177,6.19678530,0.00957515,2.58138234,0.02069266,1.32982709,4.94781294,1.47779933
-5.05752876,6.28806947,0.00978269,2.62502156,0.02121996,1.34029784,5.01920374,1.49903129
-5.05152576,6.36297259,0.00994774,2.66090431,0.02167117,1.34870936,5.07591491,1.51623857
-5.04552276,6.42080658,0.01006861,2.68860789,0.02203812,1.35512101,5.11723274,1.52921055
-5.03951976,6.46134027,0.01014460,2.70792418,0.02231450,1.35965586,5.14282178,1.53784363
-5.03351676,6.48482435,0.01017603,2.71887158,0.02249600,1.36250369,5.15274751,1.54214876
-5.02751376,6.49199383,0.01016422,2.72169664,0.02258047,1.36392022,5.14748084,1.54225364
-5.02151076,6.48404653,0.01011148,2.71686489,0.02256791,1.36422220,5.12788369,1.53839950
-5.01550775,6.46259797,0.01002096,2.70504105,0.02246047,1.36377835,5.09517589,1.53093210
-5.00950475,6.42961412,0.00989659,2.68705941,0.02226234,1.36299634,5.05088459,1.52028766
-5.00350175,6.38732501,0.00974287,2.66388571,0.02197957,1.36230612,4.99677870,1.50697397
-4.99749875,6.33812324,0.00956472,2.63657254,0.02161984,1.36214053,4.93479144,1.49154777
-4.99149575,6.28445271,0.00936727,2.60621049,0.02119219,1.36291390,4.86693519,1.47458959
-4.98549275,6.22869324,0.00915567,2.57387768,0.02070666,1.36499998,4.79521297,1.45667718
-4.97948974,6.17304730,0.00893487,2.54059041,0.02017403,1.36871011,4.72153138,1.43835917
-4.97348674,6.11943503,0.00870947,2.50725763,0.01960538,1.37427323,4.64761961,1.42013011
-4.96748374,6.06940317,0.00848353,2.47464156,0.01901183,1.38181856,4.57495879,1.40240853
-4.96148074,6.02405303,0.00826045,2.44332677,0.01840415,1.39136237,4.50472541,1.38551886
-4.95547774,5.98399124,0.00804289,2.41369909,0.01779247,1.40279944,4.43775167,1.36967841
-4.94947474,5.94930608,0.00783268,2.38593562,0.01718605,1.41590011,4.37450463,1.35498995
-4.94347174,5.91957052,0.00763086,2.36000595,0.01659299,1.43031309,4.31508501,1.34144022
-4.93746873,5.89387163,0.00743766,2.33568460,0.01602011,1.44557425,4.25924522,1.32890444
-4.93146573,5.87086482,0.00725260,2.31257354,0.01547282,1.46112096,4.20642536,1.31715643
-4.92546273,5.84884954,0.00707456,2.29013348,0.01495505,1.47631167,4.15580479,1.30588374
-4.91945973,5.82586258,0.00690196,2.26772197,0.01446924,1.49044960,4.10636604,1.29470690
-4.91345673,5.79978367,0.00673285,2.24463597,0.01401642,1.50280974,4.05696756,1.28320173
-4.90745373,5.76844792,0.00656509,2.22015667,0.01359629,1.51266784,4.00642093,1.27092340
-4.90145073,5.72975925,0.00639652,2.19359380,0.01320739,1.51933007,3.95356862,1.25743114
-4.89544772,5.68179915,0.00622511,2.16432730,0.01284728,1.52216208,3.89735805,1.24231211
-4.88944472,5.62292556,0.00604910,2.13184416,0.01251275,1.52061604,3.83690841,1.22520344
-4.88344172,5.55185723,0.00586713,2.09576858,0.01220010,1.51425464,3.77156703,1.20581143
-4.87743872,5.46774018,0.00567834,2.05588440,0.01190534,1.50277092,3.70095294,1.18392685
-4.87143572,5.37019345,0.00548247,2.01214865,0.01162450,1.48600316,3.62498597,1.15943610
-4.86543272,5.25933306,0.00527988,1.96469625,0.01135382,1.46394422,3.54390057,1.13232755
-4.85942971,5.13577381,0.00507161,1.91383589,0.01109002,1.43674517,3.45824453,1.10269318
-4.85342671,5.00060985,0.00485936,1.86003784,0.01083044,1.40471293,3.36886318,1.07072569
-4.84742371,4.85537602,0.00464548,1.80391472,0.01057324,1.36830247,3.27687080,1.03671125
-4.84142071,4.70199246,0.00443296,1.74619659,0.01031749,1.32810367,3.18361097,1.00101867
-4.83541771,4.54269594,0.00422534,1.68770197,0.01006324,1.28482379,3.09060849,0.96408556
-4.82941471,4.37996153,0.00402669,1.62930626,0.00981154,1.23926617,2.99951522,0.92640228
-4.82341171,4.21641845,0.00384151,1.57190944,0.00956442,1.19230620,2.91205262,0.88849452
-4.81740870,4.05476387,0.00367471,1.51640426,0.00932481,1.14486550,2.82995353,0.85090528
-4.81140570,3.89767824,0.00353152,1.46364655,0.00909647,1.09788530,2.75490537,0.81417708
-4.80540270,3.74774530,0.00341740,1.41442849,0.00888379,1.05230008,2.68849698,0.77883509
-4.79939970,3.60737940,0.00333805,1.36945588,0.00869169,1.00901240,2.63217059,0.74537172
-4.79339670,3.47876221,0.00329929,1.32932980,0.00852543,0.96886953,2.58718018,0.71423314
-4.78739370,3.36379034,0.00330705,1.29453296,0.00839041,0.93264295,2.55455713,0.68580817
-4.78139070,3.26403471,0.00336728,1.26542090,0.00829200,0.90101084,2.53508353,0.66041959
-4.77538769,3.18071197,0.00348590,1.24221756,0.00823539,0.87454434,2.52927333,0.63831813
-4.76938469,3.11466786,0.00366874,1.22501520,0.00822538,0.85369745,2.53736110,0.61967899
-4.76338169,3.06637188,0.00392145,1.21377786,0.00826630,0.83880093,2.55929817,0.60460082
-4.75737869,3.03592241,0.00424942,1.20834812,0.00836182,0.83005992,2.59475551,0.59310698
-4.75137569,3.02306115,0.00465764,1.20845638,0.00851490,0.82755514,2.64313301,0.58514889
-4.74537269,3.02719554,0.00515062,1.21373219,0.00872769,0.83124737,2.70357430,0.58061101
-4.73936968,3.04742803,0.00573221,1.22371719,0.00900145,0.84098470,2.77498686,0.57931741
-4.73336668,3.08259060,0.00640546,1.23787910,0.00933651,0.85651218,2.85606671,0.58103932
-4.72736368,3.13128357,0.00717244,1.25562648,0.00973222,0.87748330,2.94532722,0.58550368
-4.72136068,3.19191719,0.00803405,1.27632387,0.01018696,0.90347280,3.04113169,0.59240208
-4.71535768,3.26275518,0.00898989,1.29930724,0.01069807,0.93399030,3.14172910,0.60140004
-4.70935468,3.34195913,0.01003802,1.32389922,0.01126188,0.96849432,3.24529270,0.61214629
-4.70335168,3.42763284,0.01117486,1.34942433,0.01187369,1.00640627,3.34996079,0.62428190
-4.69734867,3.51786595,0.01239505,1.37522364,0.01252778,1.04712405,3.45387907,0.63744895
-4.69134567,3.61077597,0.01369133,1.40066899,0.01321742,1.09003500,3.55524383,0.65129868
-4.68534267,3.70454824,0.01505457,1.42517637,0.01393494,1.13452811,3.65234505,0.66549900
-4.67933967,3.79747309,0.01647370,1.44821831,0.01467177,1.18000521,3.74360834,0.67974110
-4.67333667,3.88797964,0.01793587,1.46933501,0.01541852,1.22589109,3.82763468,0.69374530
-4.66733367,3.97466564,0.01942651,1.48814388,0.01616514,1.27164270,3.90323655,0.70726577
-4.66133067,4.05632285,0.02092961,1.50434728,0.01690101,1.31675714,3.96946926,0.72009437
-4.65532766,4.13195732,0.02242797,1.51773810,0.01761517,1.36077860,4.02565619,0.73206334
-4.64932466,4.20080403,0.02390352,1.52820286,0.01829656,1.40330420,4.07140668,0.74304682
-4.64332166,4.26233550,0.02533772,1.53572228,0.01893422,1.44398861,4.10662558,0.75296138
-4.63731866,4.31626377,0.02671195,1.54036885,0.01951761,1.48254745,4.13151355,0.76176522
-4.63131566,4.36253550,0.02800801,1.54230167,0.02003687,1.51875927,4.14655763,0.76945633
-4.62531266,4.40132008,0.02920848,1.54175817,0.02048315,1.55246598,4.15251177,0.77606949
-4.61930965,4.43299052,0.03029722,1.53904317,0.02084887,1.58357167,4.15036756,0.78167212
-4.61330665,4.45809749,0.03125971,1.53451530,0.02112797,1.61203954,4.14131581,0.78635915
-4.60730365,4.47733702,0.03208342,1.52857118,0.02131618,1.63788698,4.12669975,0.79024694
-4.60130065,4.49151237,0.03275810,1.52162794,0.02141114,1.66117867,4.10796152,0.79346644
-4.59529765,4.50149148,0.03327599,1.51410447,0.02141257,1.68201789,4.08658364,0.79615566
-4.58929465,4.50816109,0.03363192,1.50640227,0.02132223,1.70053610,4.06402752,0.79845193
-4.58329165,4.51237933,0.03382338,1.49888654,0.02114398,1.71688124,4.04167148,0.80048389
-4.57728864,4.51492871,0.03385050,1.49186829,0.02088359,1.73120514,4.02075081,0.80236377
-4.57128564,4.51647155,0.03371589,1.48558839,0.02054862,1.74365061,4.00230240,0.80418028
-4.56528264,4.51750990,0.03342450,1.48020414,0.02014816,1.75433901,3.98711651,0.80599226
-4.55927964,4.51835242,0.03298339,1.47577921,0.01969251,1.76335888,3.97569810,0.80782368
-4.55327664,4.51908976,0.03240142,1.47227748,0.01919291,1.77075652,3.96823970,0.80966018
-4.54727364,4.51958056,0.03168898,1.46956121,0.01866112,1.77652926,3.96460740,0.81144739
-4.54127064,4.51944905,0.03085767,1.46739387,0.01810915,1.78062190,3.96434128,0.81309135
-4.53526763,4.51809525,0.02991997,1.46544760,0.01754886,1.78292702,3.96667052,0.81446104
-4.52926463,4.51471769,0.02888900,1.46331524,0.01699167,1.78328919,3.97054316,0.81539304
-4.52326163,4.50834835,0.02777818,1.46052643,0.01644834,1.78151329,3.97466963,0.81569822
-4.51725863,4.49789842,0.02660103,1.45656737,0.01592870,1.77737659,3.97757840,0.81517029
-4.51125563,4.48221311,0.02537096,1.45090321,0.01544153,1.77064417,3.97768156,0.81359566
-4.50525263,4.46013288,0.02410107,1.44300231,0.01499445,1.76108680,3.97334764,0.81076442
-4.49924962,4.43055827,0.02280406,1.43236117,0.01459390,1.74850038,3.96297826,0.80648172
-4.49324662,4.39251486,0.02149206,1.41852893,0.01424511,1.73272577,3.94508524,0.80057896
-4.48724362,4.34521507,0.02017662,1.40113023,0.01395217,1.71366777,3.91836448,0.79292435
-4.48124062,4.28811322,0.01886855,1.37988540,0.01371808,1.69131201,3.88176301,0.78343205
-4.47523762,4.22095083,0.01757798,1.35462691,0.01354481,1.66573856,3.83453593,0.77206946
-4.46923462,4.14378949,0.01631423,1.32531128,0.01343343,1.63713120,3.77629048,0.75886217
-4.46323162,4.05702904,0.01508584,1.29202581,0.01338413,1.60578165,3.70701472,0.74389629
-4.45722861,3.96141001,0.01390050,1.25498982,0.01339628,1.57208809,3.62708967,0.72731790
-4.45122561,3.85799964,0.01276507,1.21455024,0.01346846,1.53654791,3.53728379,0.70932961
-4.44522261,3.74816197,0.01168549,1.17117174,0.01359845,1.49974472,3.43873038,0.69018436
-4.43921961,3.63351332,0.01066683,1.12542185,0.01378322,1.46233017,3.33288851,0.67017670
-4.43321661,3.51586504,0.00971319,1.07795177,0.01401888,1.42500139,3.22148964,0.64963207
-4.42721361,3.39715648,0.00882776,1.02947368,0.01430060,1.38847499,3.10647219,0.62889438
-4.42121061,3.27938112,0.00801278,0.98073558,0.01462263,1.35345902,2.98990715,0.60831275
-4.41520760,3.16450968,0.00726951,0.93249491,0.01497819,1.32062417,2.87391834,0.58822785
-4.40920460,3.05441365,0.00659831,0.88549185,0.01535953,1.29057573,2.76060073,0.56895868
-4.40320160,2.95079288,0.00599860,0.84042373,0.01575789,1.26382759,2.65194060,0.55079020
-4.39719860,2.85511062,0.00546897,0.79792129,0.01616366,1.24077968,2.54974105,0.53396264
-4.39119560,2.76853871,0.00500714,0.75852805,0.01656643,1.22169991,2.45555587,0.51866270
-4.38519260,2.69191542,0.00461012,0.72268324,0.01695521,1.20671147,2.37063464,0.50501720
-4.37918959,2.62571737,0.00427424,0.69070911,0.01731864,1.19578601,2.29588089,0.49308934
-4.37318659,2.57004662,0.00399525,0.66280285,0.01764531,1.18874317,2.23182496,0.48287764
-4.36718359,2.52463301,0.00376840,0.63903334,0.01792400,1.18525626,2.17861211,0.47431756
-4.36118059,2.48885134,0.00358860,0.61934269,0.01814409,1.18486389,2.13600603,0.46728567
-4.35517759,2.46175206,0.00345046,0.60355228,0.01829584,1.18698694,2.10340701,0.46160607
-4.34917459,2.44210400,0.00334845,0.59137297,0.01837074,1.19095012,2.07988355,0.45705866
-4.34317159,2.42844677,0.00327700,0.58241879,0.01836180,1.19600706,2.06421572,0.45338896
-4.33716858,2.41915049,0.00323062,0.57622369,0.01826383,1.20136796,2.05494800,0.45031887
-4.33116558,2.41248018,0.00320398,0.57226027,0.01807359,1.20622845,2.05044921,0.44755808
-4.32516258,2.40666200,0.00319202,0.56996001,0.01778999,1.20979871,2.04897688,0.44481536
-4.31915958,2.39994878,0.00319007,0.56873403,0.01741404,1.21133147,2.04874333,0.44180963
-4.31315658,2.39068226,0.00319390,0.56799358,0.01694895,1.21014804,2.04798089,0.43828009
-4.30715358,2.37734987,0.00319978,0.56716961,0.01639991,1.20566128,2.04500374,0.43399530
